Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Zack Marcum,2009-10-06,5,Troy,,Middle Tennessee State,W,1,16,16.0,0,zack-marcum-1
Chris McClover,2009-10-06,5,Middle Tennessee State,@,Troy,L,1,4,4.0,0,chris-mcclover-1
Sancho McDonald,2009-10-06,5,Middle Tennessee State,@,Troy,L,1,10,10.0,0,sancho-mcdonald-1
Chip Reeves,2009-10-06,5,Troy,,Middle Tennessee State,W,1,52,52.0,1,chip-reeves-1
Austin Silvoy,2009-10-06,5,Troy,,Middle Tennessee State,W,1,24,24.0,0,austin-silvoy-1
Shawn Southward,2009-10-06,5,Troy,,Middle Tennessee State,W,1,7,7.0,0,shawn-southward-1
Danario Alexander,2009-10-08,5,Missouri,,Nebraska,L,6,43,7.2,0,danario-alexander-1
Rex Burkhead,2009-10-08,5,Nebraska,@,Missouri,W,1,4,4.0,0,rex-burkhead-1
Curenski Gilleylen,2009-10-08,5,Nebraska,@,Missouri,W,3,14,4.7,0,curenski-gilleylen-1
Menelik Holt,2009-10-08,5,Nebraska,@,Missouri,W,2,26,13.0,0,menelik-holt-1
Jerrell Jackson,2009-10-08,5,Missouri,,Nebraska,L,2,11,5.5,0,jerrell-jackson-1
Mike McNeill,2009-10-08,5,Nebraska,@,Missouri,W,1,8,8.0,1,mike-mcneill-1
De'Vion Moore,2009-10-08,5,Missouri,,Nebraska,L,1,4,4.0,0,devion-moore-1
Niles Paul,2009-10-08,5,Nebraska,@,Missouri,W,6,102,17.0,2,niles-paul-1
Jared Perry,2009-10-08,5,Missouri,,Nebraska,L,4,68,17.0,0,jared-perry-1
Kyler Reed,2009-10-08,5,Nebraska,@,Missouri,W,1,4,4.0,0,kyler-reed-1
Derrick Washington,2009-10-08,5,Missouri,,Nebraska,L,3,10,3.3,0,derrick-washington-1
Myke Compton,2009-10-09,5,Louisiana Tech,@,Nevada,L,1,27,27.0,0,myke-compton-1
Virgil Green,2009-10-09,5,Nevada,,Louisiana Tech,W,2,19,9.5,1,virgil-green-1
Adrian Linwood,2009-10-09,5,Louisiana Tech,@,Nevada,L,1,3,3.0,0,adrian-linwood-1
Luke Lippincott,2009-10-09,5,Nevada,,Louisiana Tech,W,1,14,14.0,0,luke-lippincott-1
Phillip Livas,2009-10-09,5,Louisiana Tech,@,Nevada,L,1,-2,-2.0,0,phillip-livas-1
Dustin Mitchell,2009-10-09,5,Louisiana Tech,@,Nevada,L,2,21,10.5,0,dustin-mitchell-1
Daniel Porter,2009-10-09,5,Louisiana Tech,@,Nevada,L,1,8,8.0,0,daniel-porter-1
Talaiasi Puloka,2009-10-09,5,Nevada,,Louisiana Tech,W,1,3,3.0,1,talaiasi-puloka-1
Tray Session,2009-10-09,5,Nevada,,Louisiana Tech,W,3,27,9.0,0,tray-session-1
R.P. Stuart,2009-10-09,5,Louisiana Tech,@,Nevada,L,1,31,31.0,0,rp-stuart-1
Vai Taua,2009-10-09,5,Nevada,,Louisiana Tech,W,1,-4,-4.0,0,vai-taua-1
Chris Wellington,2009-10-09,5,Nevada,,Louisiana Tech,W,2,34,17.0,0,chris-wellington-1
Cruz Williams,2009-10-09,5,Louisiana Tech,@,Nevada,L,1,41,41.0,0,cruz-williams-1
Brandon Wimberly,2009-10-09,5,Nevada,,Louisiana Tech,W,5,73,14.6,1,brandon-wimberly-1
Darvin Adams,2009-10-10,6,Auburn,@,Arkansas,L,3,24,8.0,0,darvin-adams-1
Josh Adams,2009-10-10,6,Wake Forest,,Maryland,W,3,40,13.3,0,josh-adams-1
Kris Adams,2009-10-10,6,Texas-El Paso,@,Memphis,L,4,53,13.3,1,kris-adams-1
Kyle Adams,2009-10-10,6,Purdue,@,Minnesota,L,2,21,10.5,0,kyle-adams-1
Damola Adeniji,2009-10-10,6,Oregon State,,Stanford,W,5,60,12.0,0,damola-adeniji-1
Devin Aguilar,2009-10-10,6,Washington,,Arizona,W,3,43,14.3,2,devin-aguilar-1
Seyi Ajirotutu,2009-10-10,5,Fresno State,@,Hawaii,W,4,48,12.0,0,seyi-ajirotutu-1
Justin Akers,2009-10-10,5,Baylor,@,Oklahoma,L,2,13,6.5,0,justin-akers-1
Alex Allen,2009-10-10,5,Akron,,Ohio,L,1,13,13.0,0,alex-allen-1
Marcus Allen,2009-10-10,6,New Mexico State,,Utah State,W,5,58,11.6,0,marcus-allen-1
Andre Anderson,2009-10-10,5,Tulane,,Marshall,L,3,43,14.3,0,andre-anderson-2
Bryan Anderson,2009-10-10,6,Central Michigan,,Eastern Michigan,W,2,17,8.5,0,bryan-anderson-1
Colt Anderson,2009-10-10,5,Florida International,@,Western Kentucky,W,1,16,16.0,0,colt-anderson-1
Isaac Anderson,2009-10-10,6,Wisconsin,@,Ohio State,L,6,53,8.8,0,isaac-anderson-1
Lars Anderson,2009-10-10,6,Boston College,@,Virginia Tech,L,1,1,1.0,1,lars-anderson-1
Marcus Anderson,2009-10-10,6,New Mexico State,,Utah State,W,2,19,9.5,0,marcus-anderson-2
Vic Anderson,2009-10-10,5,Louisville,,Southern Mississippi,W,4,47,11.8,0,vic-anderson-1
Rodelin Anthony,2009-10-10,6,Nevada-Las Vegas,,Brigham Young,L,4,59,14.8,1,rodelin-anthony-1
Hubert Anyiam,2009-10-10,5,Oklahoma State,@,Texas A&M,W,3,58,19.3,1,hubert-anyiam-1
Dri Archer,2009-10-10,6,Kent State,,Bowling Green State,L,1,3,3.0,1,dri-archer-1
Alric Arnett,2009-10-10,5,West Virginia,@,Syracuse,W,4,22,5.5,0,alric-arnett-1
Robert Arnheim,2009-10-10,6,Western Michigan,@,Toledo,W,1,11,11.0,0,robert-arnheim-1
Orlando Arnold,2009-10-10,6,Wyoming,,New Mexico,W,1,19,19.0,0,orlando-arnold-1
Luke Ashworth,2009-10-10,6,Brigham Young,@,Nevada-Las Vegas,W,2,9,4.5,0,luke-ashworth-1
Tavon Austin,2009-10-10,5,West Virginia,@,Syracuse,W,3,27,9.0,0,tavon-austin-1
Terrence Austin,2009-10-10,5,UCLA,,Oregon,L,4,15,3.8,0,terrence-austin-1
Joe Avery,2009-10-10,5,Hawaii,,Fresno State,L,1,11,11.0,0,joe-avery-1
Marquis Avery,2009-10-10,5,San Jose State,,Idaho,L,7,96,13.7,1,marquis-avery-1
Antwon Bailey,2009-10-10,6,Syracuse,,West Virginia,L,1,0,0.0,0,antwon-bailey-1
Robin Bailey,2009-10-10,6,Toledo,,Western Michigan,L,3,26,8.7,0,robin-bailey-1
Cam Baker,2009-10-10,6,Memphis,,Texas-El Paso,W,4,0,0.0,0,cam-baker-1
Toney Baker,2009-10-10,6,North Carolina State,,Duke,L,2,22,11.0,0,toney-baker-1
Jonathan Baldwin,2009-10-10,6,Pittsburgh,,Connecticut,W,8,104,13.0,1,jonathan-baldwin-1
Ryan Balentine,2009-10-10,6,Southern Mississippi,@,Louisville,L,1,7,7.0,0,ryan-balentine-1
Montee Ball,2009-10-10,6,Wisconsin,@,Ohio State,L,2,22,11.0,0,montee-ball-1
Jake Ballard,2009-10-10,6,Ohio State,,Wisconsin,W,1,6,6.0,0,jake-ballard-1
Brandon Banks,2009-10-10,6,Kansas State,@,Texas Tech,L,1,5,5.0,0,brandon-banks-1
D.J. Banks,2009-10-10,5,Tulane,,Marshall,L,1,3,3.0,0,dj-banks-1
Leroy Banks,2009-10-10,6,Southern Mississippi,@,Louisville,L,3,53,17.7,0,leroy-banks-1
Gerald Baptiste,2009-10-10,6,Southern Mississippi,@,Louisville,L,5,30,6.0,0,gerald-baptiste-1
Brandon Barden,2009-10-10,6,Vanderbilt,@,Army,L,2,44,22.0,0,brandon-barden-1
Ed Barham,2009-10-10,6,North Carolina,,Georgia Southern,W,2,28,14.0,0,ed-barham-1
Freddie Barnes,2009-10-10,6,Bowling Green State,@,Kent State,W,22,278,12.6,3,freddie-barnes-1
Jason Barnes,2009-10-10,6,South Carolina,,Kentucky,W,1,17,17.0,0,jason-barnes-2
Mark Barron,2009-10-10,6,Alabama,@,Mississippi,W,1,7,7.0,0,mark-barron-1
Baron Batch,2009-10-10,6,Texas Tech,,Kansas State,W,3,12,4.0,0,baron-batch-1
Brandon Beachum,2009-10-10,6,Penn State,,Eastern Illinois,W,2,15,7.5,0,brandon-beachum-1
Bryce Beall,2009-10-10,5,Houston,@,Mississippi State,W,2,31,15.5,0,bryce-beall-1
Cole Beasley,2009-10-10,5,Southern Methodist,,East Carolina,W,2,15,7.5,0,cole-beasley-1
Jalal Beauchman,2009-10-10,5,San Jose State,,Idaho,L,1,0,0.0,0,jalal-beauchman-1
Doug Beaumont,2009-10-10,5,Louisville,,Southern Mississippi,W,1,13,13.0,0,doug-beaumont-1
Jake Behrens,2009-10-10,5,Colorado,@,Texas,L,1,14,14.0,0,jake-behrens-1
Damarlo Belcher,2009-10-10,6,Indiana,@,Virginia,L,3,18,6.0,0,damarlo-belcher-1
Travis Benjamin,2009-10-10,5,Miami (FL),,Florida A&M,W,1,16,16.0,0,travis-benjamin-1
Arrelious Benn,2009-10-10,5,Illinois,,Michigan State,L,3,38,12.7,0,arrelious-benn-1
Damien Berry,2009-10-10,5,Miami (FL),,Florida A&M,W,1,5,5.0,0,damien-berry-1
Leon Berry,2009-10-10,6,Mississippi State,,Houston,L,2,34,17.0,0,leon-berry-1
Tim Biere,2009-10-10,5,Kansas,,Iowa State,W,3,53,17.7,0,tim-biere-1
Peter Bjorvik,2009-10-10,6,Idaho,@,San Jose State,W,1,9,9.0,0,peter-bjorvik-1
Daniel Blackledge,2009-10-10,6,Washington State,,Arizona State,L,5,37,7.4,0,daniel-blackledge-1
Justin Blackmon,2009-10-10,5,Oklahoma State,@,Texas A&M,W,1,32,32.0,0,justin-blackmon-1
Brandon Bolden,2009-10-10,5,Mississippi,,Alabama,L,4,76,19.0,0,brandon-bolden-1
Ralph Bolden,2009-10-10,6,Purdue,@,Minnesota,L,1,8,8.0,0,ralph-bolden-1
Zach Bolger,2009-10-10,6,Wyoming,,New Mexico,W,1,28,28.0,1,zach-bolger-1
Greg Bolling,2009-10-10,6,Wyoming,,New Mexico,W,2,15,7.5,0,greg-bolling-1
John Bonner,2009-10-10,5,Eastern Michigan,@,Central Michigan,L,1,12,12.0,0,john-bonner-1
Wayne Bonner,2009-10-10,6,Marshall,@,Tulane,W,3,40,13.3,0,wayne-bonner-1
Marell Booker,2009-10-10,5,Western Kentucky,,Florida International,L,1,5,5.0,0,marell-booker-1
Donald Bowens,2009-10-10,6,North Carolina State,,Duke,L,2,17,8.5,0,donald-bowens-1
Xavier Bowman,2009-10-10,5,Utah State,@,New Mexico State,L,1,21,21.0,1,xavier-bowman-1
Deryn Bowser,2009-10-10,5,Akron,,Ohio,L,4,47,11.8,0,deryn-bowser-1
Jheranie Boyd,2009-10-10,6,North Carolina,,Georgia Southern,W,2,14,7.0,0,jheranie-boyd-1
Re'quan Boyette,2009-10-10,6,Duke,@,North Carolina State,W,4,18,4.5,1,requan-boyette-1
Jarrett Boykin,2009-10-10,6,Virginia Tech,,Boston College,W,3,69,23.0,1,jarrett-boykin-1
Kerry Boykins,2009-10-10,6,Maryland,@,Wake Forest,L,2,31,15.5,0,kerry-boykins-1
Brett Brackett,2009-10-10,6,Penn State,,Eastern Illinois,W,1,2,2.0,1,brett-brackett-1
Rodney Bradley,2009-10-10,5,Hawaii,,Fresno State,L,7,94,13.4,1,rodney-bradley-1
Andre Bratton,2009-10-10,6,Miami (OH),@,Northwestern,L,1,10,10.0,0,andre-bratton-1
Lavon Brazill,2009-10-10,6,Ohio,@,Akron,W,1,3,3.0,0,lavon-brazill-1
Lionel Breaux,2009-10-10,5,Mississippi,,Alabama,L,1,8,8.0,0,lionel-breaux-1
Brik Brinker,2009-10-10,6,Texas Tech,,Kansas State,W,1,7,7.0,1,brik-brinker-1
Dezmon Briscoe,2009-10-10,5,Kansas,,Iowa State,W,12,186,15.5,2,dezmon-briscoe-1
Edward Britton,2009-10-10,6,Texas Tech,,Kansas State,W,2,44,22.0,0,edward-britton-1
Logan Brock,2009-10-10,5,Texas Christian,@,Air Force,W,1,8,8.0,0,logan-brock-1
Davyd Brooks,2009-10-10,6,Army,,Vanderbilt,W,1,25,25.0,0,davyd-brooks-1
Jereme Brooks,2009-10-10,5,Utah,@,Colorado State,W,5,42,8.4,0,jereme-brooks-1
Antonio Brown,2009-10-10,6,Central Michigan,,Eastern Michigan,W,4,110,27.5,1,antonio-brown-1
Charles Brown,2009-10-10,6,Northwestern,,Miami (OH),W,2,20,10.0,0,charles-brown-3
Chris Brown,2009-10-10,5,Oklahoma,,Baylor,W,2,8,4.0,0,chris-brown-4
Deandre Brown,2009-10-10,6,Southern Mississippi,@,Louisville,L,5,85,17.0,0,deandre-brown-1
Devon Brown,2009-10-10,6,Wake Forest,,Maryland,W,2,59,29.5,0,devon-brown-1
Justin Brown,2009-10-10,6,Penn State,,Eastern Illinois,W,3,45,15.0,0,justin-brown-1
Lamark Brown,2009-10-10,6,Kansas State,@,Texas Tech,L,1,12,12.0,0,lamark-brown-1
Marlon Brown,2009-10-10,6,Georgia,@,Tennessee,L,2,15,7.5,0,marlon-brown-1
Moe Brown,2009-10-10,6,South Carolina,,Kentucky,W,3,33,11.0,0,moe-brown-1
Tim Brown,2009-10-10,5,Rutgers,,Texas Southern,W,6,94,15.7,1,tim-brown-1
Zach Brown,2009-10-10,6,Wisconsin,@,Ohio State,L,1,6,6.0,0,zach-brown-3
Jeremy Bruce,2009-10-10,5,Akron,,Ohio,L,3,20,6.7,0,jeremy-bruce-1
George Bryan,2009-10-10,6,North Carolina State,,Duke,L,4,41,10.3,0,george-bryan-1
Jamar Bryant,2009-10-10,6,East Carolina,@,Southern Methodist,L,5,58,11.6,0,jamar-bryant-1
Dan Buckner,2009-10-10,5,Texas,,Colorado,W,6,39,6.5,0,dan-buckner-1
Donald Buckram,2009-10-10,6,Texas-El Paso,@,Memphis,L,1,28,28.0,0,donald-buckram-1
Chris Bullock,2009-10-10,6,Bowling Green State,@,Kent State,W,1,9,9.0,0,chris-bullock-1
Chad Bumphis,2009-10-10,6,Mississippi State,,Houston,L,3,43,14.3,0,chad-bumphis-1
Kris Burd,2009-10-10,5,Virginia,,Indiana,W,2,53,26.5,0,kris-burd-1
Trea Burgess,2009-10-10,6,Indiana,@,Virginia,L,1,3,3.0,0,trea-burgess-1
Travis Burkhalter,2009-10-10,6,Wyoming,,New Mexico,W,2,46,23.0,1,travis-burkhalter-1
A.J. Butler,2009-10-10,6,New Mexico,@,Wyoming,L,9,59,6.6,0,aj-butler-1
Nate Byham,2009-10-10,6,Pittsburgh,,Connecticut,W,3,34,11.3,0,nate-byham-1
Laron Byrd,2009-10-10,5,Miami (FL),,Florida A&M,W,2,20,10.0,0,laron-byrd-1
Nathan Caldwell,2009-10-10,6,Ohio,@,Akron,W,1,4,4.0,0,nathan-caldwell-1
Brandon Caleb,2009-10-10,5,Oklahoma,,Baylor,W,7,139,19.9,0,brandon-caleb-1
Duke Calhoun,2009-10-10,6,Memphis,,Texas-El Paso,W,3,33,11.0,1,duke-calhoun-1
John Calhoun,2009-10-10,5,Miami (FL),,Florida A&M,W,1,4,4.0,0,john-calhoun-1
Reynard Camp,2009-10-10,5,Fresno State,@,Hawaii,W,1,10,10.0,0,reynard-camp-1
Michael Campbell,2009-10-10,5,Temple,,Ball State,W,4,35,8.8,0,michael-campbell-1
Adrian Cannon,2009-10-10,6,Maryland,@,Wake Forest,L,4,48,12.0,2,adrian-cannon-1
Larry Caper,2009-10-10,6,Michigan State,@,Illinois,W,2,44,22.0,0,larry-caper-1
Darius Carey,2009-10-10,5,North Texas,@,Louisiana,L,2,22,11.0,0,darius-carey-1
Keith Carlos,2009-10-10,6,Purdue,@,Minnesota,L,3,40,13.3,0,keith-carlos-1
Quindarius Carr,2009-10-10,6,Auburn,@,Arkansas,L,1,32,32.0,0,quindarius-carr-1
Tyron Carrier,2009-10-10,5,Houston,@,Mississippi State,W,7,83,11.9,2,tyron-carrier-1
Randall Carroll,2009-10-10,5,UCLA,,Oregon,L,1,9,9.0,0,randall-carroll-1
L.J. Castile,2009-10-10,5,Houston,@,Mississippi State,W,1,7,7.0,0,lj-castile-1
Derrick Catlett,2009-10-10,6,Iowa State,@,Kansas,L,5,51,10.2,0,derrick-catlett-1
Garrett Celek,2009-10-10,6,Michigan State,@,Illinois,W,2,20,10.0,0,garrett-celek-1
O'Neill Chambers,2009-10-10,6,Brigham Young,@,Nevada-Las Vegas,W,2,27,13.5,0,oneill-chambers-1
Paul Chaney Jr.,2009-10-10,6,Iowa,,Michigan,W,1,3,3.0,0,paul-chaney-jr-1
Shaun Chapas,2009-10-10,6,Georgia,@,Tennessee,L,1,12,12.0,0,shaun-chapas-1
Greg Childs,2009-10-10,5,Arkansas,,Auburn,W,5,85,17.0,1,greg-childs-1
John Chiles,2009-10-10,5,Texas,,Colorado,W,5,21,4.2,0,john-chiles-1
Ryan Clarke,2009-10-10,5,West Virginia,@,Syracuse,W,1,6,6.0,0,ryan-clarke-1
Curtis Clay,2009-10-10,5,Texas Christian,@,Air Force,W,1,6,6.0,0,curtis-clay-1
John Clay,2009-10-10,6,Wisconsin,@,Ohio State,L,3,11,3.7,0,john-clay-1
James Cleveland,2009-10-10,5,Houston,@,Mississippi State,W,11,131,11.9,2,james-cleveland-1
Danny Coale,2009-10-10,6,Virginia Tech,,Boston College,W,2,27,13.5,1,danny-coale-1
Randall Cobb,2009-10-10,5,Kentucky,@,South Carolina,L,2,62,31.0,1,randall-cobb-1
John Cole,2009-10-10,6,Vanderbilt,@,Army,L,5,56,11.2,0,john-cole-1
Derrick Coleman,2009-10-10,5,UCLA,,Oregon,L,1,7,7.0,0,derrick-coleman-1
Thearon Collier,2009-10-10,5,Miami (FL),,Florida A&M,W,1,28,28.0,0,thearon-collier-1
Dajuane Collins,2009-10-10,6,Toledo,,Western Michigan,L,1,5,5.0,0,dajuane-collins-1
John Conner,2009-10-10,5,Kentucky,@,South Carolina,L,1,9,9.0,0,john-conner-1
Brayden Coombs,2009-10-10,6,Miami (OH),@,Northwestern,L,4,62,15.5,0,brayden-coombs-1
Kevin Cooper,2009-10-10,6,Tennessee,,Georgia,W,2,8,4.0,0,kevin-cooper-1
Quinterrance Cooper,2009-10-10,5,Western Kentucky,,Florida International,L,5,26,5.2,0,quinterrance-cooper-1
Riley Cooper,2009-10-10,5,Florida,@,Louisiana State,W,2,33,16.5,1,riley-cooper-1
Jack Corcoran,2009-10-10,5,Rutgers,,Texas Southern,W,2,8,4.0,0,jack-corcoran-1
C.J. Cox,2009-10-10,6,Nevada-Las Vegas,,Brigham Young,L,1,1,1.0,0,cj-cox-1
London Crawford,2009-10-10,5,Arkansas,,Auburn,W,2,10,5.0,0,london-crawford-1
Juron Criner,2009-10-10,5,Arizona,@,Washington,L,2,47,23.5,0,juron-criner-1
Andrew Cruse,2009-10-10,6,Miami (OH),@,Northwestern,L,3,56,18.7,1,andrew-cruse-1
B.J. Cunningham,2009-10-10,6,Michigan State,@,Illinois,W,1,6,6.0,0,bj-cunningham-1
Marcus Curry,2009-10-10,6,Navy,@,Rice,W,1,51,51.0,0,marcus-curry-1
Darius Darks,2009-10-10,6,Iowa State,@,Kansas,L,5,35,7.0,1,darius-darks-1
Donte Davis,2009-10-10,6,Syracuse,,West Virginia,L,1,-2,-2.0,0,donte-davis-1
Drew Davis,2009-10-10,6,Oregon,@,UCLA,W,1,14,14.0,0,drew-davis-1
Evan Davis,2009-10-10,6,Texas-El Paso,@,Memphis,L,2,37,18.5,0,evan-davis-1
Marcus Davis,2009-10-10,6,Virginia Tech,,Boston College,W,1,80,80.0,1,marcus-davis-1
Preston Davis,2009-10-10,6,Idaho,@,San Jose State,W,1,28,28.0,0,preston-davis-1
Delashaun Dean,2009-10-10,5,Arizona,@,Washington,L,6,51,8.5,0,delashaun-dean-1
Eric Decker,2009-10-10,6,Minnesota,,Purdue,W,3,50,16.7,0,eric-decker-1
Max Dedmond,2009-10-10,6,Indiana,@,Virginia,L,3,15,5.0,0,max-dedmond-1
Ryan Deehan,2009-10-10,5,Colorado,@,Texas,L,1,5,5.0,0,ryan-deehan-1
Mark Dell,2009-10-10,6,Michigan State,@,Illinois,W,1,23,23.0,0,mark-dell-1
Brendan Deska,2009-10-10,6,Boston College,@,Virginia Tech,L,3,41,13.7,0,brendan-deska-1
Patrick Devenny,2009-10-10,5,Colorado,@,Texas,L,1,25,25.0,1,patrick-devenny-1
Noel Devine,2009-10-10,5,West Virginia,@,Syracuse,W,2,12,6.0,1,noel-devine-1
J.J. Di Luigi,2009-10-10,6,Brigham Young,@,Nevada-Las Vegas,W,1,15,15.0,1,jj-di-luigi-1
Dorin Dickerson,2009-10-10,6,Pittsburgh,,Connecticut,W,1,27,27.0,1,dorin-dickerson-1
Ed Dickson,2009-10-10,6,Oregon,@,UCLA,W,3,24,8.0,0,ed-dickson-1
Richard Dickson,2009-10-10,6,Louisiana State,,Florida,L,1,8,8.0,0,richard-dickson-1
Chizzy Dimude,2009-10-10,5,Hawaii,,Fresno State,L,1,13,13.0,0,chizzy-dimude-1
Anthony Dixon,2009-10-10,6,Mississippi State,,Houston,L,1,5,5.0,0,anthony-dixon-1
Toren Dixon,2009-10-10,6,Rice,,Navy,L,3,26,8.7,0,toren-dixon-1
Riley Dodge,2009-10-10,5,North Texas,@,Louisiana,L,1,-18,-18.0,0,riley-dodge-1
Tandon Doss,2009-10-10,6,Indiana,@,Virginia,L,9,76,8.4,0,tandon-doss-1
David Douglas,2009-10-10,5,Arizona,@,Washington,L,6,62,10.3,0,david-douglas-1
Gary Douglas,2009-10-10,6,Maryland,@,Wake Forest,L,3,70,23.3,0,gary-douglas-1
Jack Doyle,2009-10-10,5,Western Kentucky,,Florida International,L,3,41,13.7,0,jack-doyle-1
Shaun Draughn,2009-10-10,6,North Carolina,,Georgia Southern,W,5,43,8.6,0,shaun-draughn-1
Jim Dray,2009-10-10,6,Stanford,@,Oregon State,L,1,7,7.0,1,jim-dray-1
Christian Ducre,2009-10-10,6,Mississippi State,,Houston,L,1,12,12.0,0,christian-ducre-1
A.J. Dugat,2009-10-10,5,Houston,@,Mississippi State,W,1,6,6.0,0,aj-dugat-1
Lance Dunbar,2009-10-10,5,North Texas,@,Louisiana,L,2,37,18.5,0,lance-dunbar-1
Riley Dunlop,2009-10-10,6,Ohio,@,Akron,W,3,29,9.7,0,riley-dunlop-1
Drake Dunsmore,2009-10-10,6,Northwestern,,Miami (OH),W,4,38,9.5,0,drake-dunsmore-1
Antoine Duplessis,2009-10-10,5,Tulane,,Marshall,L,1,15,15.0,0,antoine-duplessis-1
Taylor Dupree,2009-10-10,6,Rice,,Navy,L,1,15,15.0,0,taylor-dupree-1
Chris Duvalt,2009-10-10,5,Illinois,,Michigan State,L,3,47,15.7,0,chris-duvalt-1
Jonathan Dwyer,2009-10-10,6,Georgia Tech,@,Florida State,W,1,11,11.0,0,jonathan-dwyer-1
Marcus Easley,2009-10-10,5,Connecticut,@,Pittsburgh,L,2,100,50.0,1,marcus-easley-1
Taiwan Easterling,2009-10-10,6,Florida State,,Georgia Tech,L,5,104,20.8,0,taiwan-easterling-1
Patrick Edwards,2009-10-10,5,Houston,@,Mississippi State,W,6,39,6.5,0,patrick-edwards-1
Brody Eldridge,2009-10-10,5,Oklahoma,,Baylor,W,1,10,10.0,0,brody-eldridge-1
Greg Ellingson,2009-10-10,5,Florida International,@,Western Kentucky,W,5,132,26.4,1,greg-ellingson-1
John Ellis,2009-10-10,5,Florida International,@,Western Kentucky,W,1,1,1.0,0,john-ellis-1
Taylor Embree,2009-10-10,5,UCLA,,Oregon,L,5,50,10.0,0,taylor-embree-1
Jamelle Eugene,2009-10-10,6,North Carolina State,,Duke,L,2,8,4.0,0,jamelle-eugene-1
Mitchell Evans,2009-10-10,6,Indiana,@,Virginia,L,2,30,15.0,0,mitchell-evans-1
Zane Fakes,2009-10-10,6,Ball State,@,Temple,L,1,17,17.0,0,zane-fakes-1
Richie Falgout,2009-10-10,5,Louisiana,,North Texas,W,2,11,5.5,0,richie-falgout-1
Mario Fannin,2009-10-10,6,Auburn,@,Arkansas,L,2,-1,-0.5,0,mario-fannin-1
Jonathan Faucher,2009-10-10,5,Florida International,@,Western Kentucky,W,1,11,11.0,0,jonathan-faucher-1
Demetrius Fields,2009-10-10,6,Northwestern,,Miami (OH),W,1,8,8.0,0,demetrius-fields-1
Devin Figaro,2009-10-10,5,Tulane,,Marshall,L,1,14,14.0,0,devin-figaro-1
Reggie Fish,2009-10-10,5,Arkansas,,Auburn,W,1,5,5.0,0,reggie-fish-1
Coby Fleener,2009-10-10,6,Stanford,@,Oregon State,L,1,8,8.0,0,coby-fleener-1
Damion Fletcher,2009-10-10,6,Southern Mississippi,@,Louisville,L,3,20,6.7,0,damion-fletcher-1
Kevin Fogler,2009-10-10,6,Air Force,,Texas Christian,L,3,38,12.7,1,kevin-fogler-1
Dameron Fooks,2009-10-10,5,Oklahoma State,@,Texas A&M,W,3,38,12.7,0,dameron-fooks-1
Jarmon Fortson,2009-10-10,6,Florida State,,Georgia Tech,L,7,77,11.0,1,jarmon-fortson-1
Johnny Forzani,2009-10-10,6,Washington State,,Arizona State,L,1,99,99.0,1,johnny-forzani-1
Collin Franklin,2009-10-10,6,Iowa State,@,Kansas,L,1,13,13.0,0,collin-franklin-1
Jacoby Franks,2009-10-10,6,Texas Tech,,Kansas State,W,3,99,33.0,1,jacoby-franks-1
Darryl Freeney,2009-10-10,6,East Carolina,@,Southern Methodist,L,2,31,15.5,0,darryl-freeney-1
Robbie Frey,2009-10-10,5,Connecticut,@,Pittsburgh,L,1,6,6.0,0,robbie-frey-1
Jason Frierson,2009-10-10,5,Florida International,@,Western Kentucky,W,3,66,22.0,1,jason-frierson-1
Adam Froman,2009-10-10,5,Louisville,,Southern Mississippi,W,1,11,11.0,0,adam-froman-1
Inoke Funaki,2009-10-10,5,Hawaii,,Fresno State,L,1,4,4.0,0,inoke-funaki-1
Jake Gaebler,2009-10-10,5,Western Kentucky,,Florida International,L,3,24,8.0,0,jake-gaebler-1
Tommy Galt,2009-10-10,6,Maryland,@,Wake Forest,L,1,21,21.0,0,tommy-galt-1
Phil Garner,2009-10-10,6,Kent State,,Bowling Green State,L,1,24,24.0,0,phil-garner-1
Riar Geer,2009-10-10,5,Colorado,@,Texas,L,1,11,11.0,1,riar-geer-1
Greg Genho,2009-10-10,6,Wyoming,,New Mexico,W,1,9,9.0,0,greg-genho-1
Andrew George,2009-10-10,6,Brigham Young,@,Nevada-Las Vegas,W,3,61,20.3,0,andrew-george-1
Toby Gerhart,2009-10-10,6,Stanford,@,Oregon State,L,1,11,11.0,0,toby-gerhart-1
Willie Geter,2009-10-10,6,Bowling Green State,@,Kent State,W,2,21,10.5,0,willie-geter-1
David Gettis,2009-10-10,5,Baylor,@,Oklahoma,L,3,53,17.7,0,david-gettis-1
Torieal Gibson,2009-10-10,6,Ball State,@,Temple,L,5,110,22.0,1,torieal-gibson-1
Kevin Gidrey,2009-10-10,6,East Carolina,@,Southern Methodist,L,1,10,10.0,0,kevin-gidrey-1
Jarvis Giles,2009-10-10,6,South Carolina,,Kentucky,W,1,2,2.0,0,jarvis-giles-1
David Gilreath,2009-10-10,6,Wisconsin,@,Ohio State,L,3,39,13.0,0,david-gilreath-1
Chris Givens,2009-10-10,6,Wake Forest,,Maryland,W,5,116,23.2,2,chris-givens-2
Louis Givens,2009-10-10,6,Florida State,,Georgia Tech,L,3,29,9.7,0,louis-givens-1
Elijah Goldtrap,2009-10-10,6,Texas-El Paso,@,Memphis,L,2,25,12.5,0,elijah-goldtrap-1
