Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Jalen Thompson,2015-09-12,2,South Alabama,@,Nebraska,L,1,1,1.0,0,jalen-thompson-1
Christian Tober,2015-09-12,2,Southern California,,Idaho,W,1,5,5.0,0,christian-tober-1
Caleb Tucker,2015-09-12,2,Louisiana-Monroe,,Nicholls State,W,1,14,14.0,0,caleb-tucker-2
KaVontae Turpin,2015-09-12,2,Texas Christian,,Stephen F. Austin,W,3,73,24.3,0,kavontae-turpin-1
Braeden West,2015-09-12,2,Southern Methodist,,North Texas,W,2,24,12.0,0,braeden-west-1
Jaquan White,2015-09-12,2,Texas-El Paso,@,Texas Tech,L,2,30,15.0,0,jaquan-white-1
Papi White,2015-09-12,2,Ohio,,Marshall,W,7,59,8.4,0,papi-white-1
Tre'Davious White,2015-09-12,2,Louisiana State,@,Mississippi State,W,1,2,2.0,0,tredavious-white-1
Keith Whitely,2015-09-12,2,Nevada-Las Vegas,,UCLA,L,1,-2,-2.0,0,keith-whitely-2
Frankie Williams,2015-09-12,2,Purdue,,Indiana State,W,1,-4,-4.0,0,frankie-williams-1
Jesus Wilson,2015-09-12,2,Florida State,,South Florida,W,6,40,6.7,0,jesus-wilson-1
Kenny Young,2015-09-12,2,Miami (OH),@,Wisconsin,L,1,-1,-1.0,0,kenny-young-2
Jaire Alexander,2015-09-17,3,Louisville,,Clemson,L,1,17,17.0,0,jaire-alexander-1
Sherman Alston,2015-09-18,3,Boston College,,Florida State,L,3,25,8.3,0,sherman-alston-1
Donte Deayon,2015-09-18,3,Boise State,,Idaho State,W,4,17,4.3,0,donte-deayon-1
Raymond Ford,2015-09-18,3,Boise State,,Idaho State,W,1,-4,-4.0,0,raymond-ford-1
Tanner Vallejo,2015-09-18,3,Boise State,,Idaho State,W,1,2,2.0,0,tanner-vallejo-1
Tim White,2015-09-18,3,Arizona State,,New Mexico,W,2,2,1.0,0,tim-white-1
Carlos Wiggins,2015-09-18,3,New Mexico,@,Arizona State,L,1,7,7.0,0,carlos-wiggins-1
Jesus Wilson,2015-09-18,3,Florida State,@,Boston College,W,4,0,0.0,0,jesus-wilson-1
Pat Amara,2015-09-19,3,Pittsburgh,@,Iowa,L,1,28,28.0,1,pat-amara-1
Robby Anderson,2015-09-19,3,Temple,@,Massachusetts,W,3,21,7.0,0,robby-anderson-1
Blake Banham,2015-09-19,3,Eastern Michigan,,Ball State,L,1,9,9.0,0,blake-banham-1
Ed'Marques Batties,2015-09-19,3,Middle Tennessee State,,UNC Charlotte,W,2,-3,-1.5,0,edmarques-batties-1
Daniel Braverman,2015-09-19,3,Western Michigan,,Murray State,W,1,10,10.0,0,daniel-braverman-1
Garrett Brown,2015-09-19,3,Air Force,@,Michigan State,L,1,1,1.0,0,garrett-brown-2
Ryan Burbrink,2015-09-19,3,Bowling Green State,,Memphis,L,1,6,6.0,0,ryan-burbrink-1
Dejaun Butler,2015-09-19,3,Hawaii,,California-Davis,W,1,26,26.0,1,dejaun-butler-1
Ernest Calhoun,2015-09-19,3,Kent State,@,Minnesota,L,1,8,8.0,0,ernest-calhoun-1
Antonio Callaway,2015-09-19,3,Florida,@,Kentucky,W,1,37,37.0,0,antonio-callaway-1
Maurice Canady,2015-09-19,3,Virginia,,William & Mary,W,2,94,47.0,1,maurice-canady-1
Andrew Celis,2015-09-19,3,Nevada,@,Texas A&M,L,2,22,11.0,0,andrew-celis-1
Sean Chandler,2015-09-19,3,Temple,@,Massachusetts,W,1,7,7.0,0,sean-chandler-2
Bra'Lon Cherry,2015-09-19,3,North Carolina State,@,Old Dominion,W,3,54,18.0,0,bralon-cherry-1
A.J. Coney,2015-09-19,3,Akron,,Savannah State,W,5,36,7.2,0,aj-coney-1
Pharoh Cooper,2015-09-19,3,South Carolina,@,Georgia,L,1,14,14.0,0,pharoh-cooper-1
Britain Covey,2015-09-19,3,Utah,@,Fresno State,W,1,77,77.0,1,britain-covey-1
Marcus Davis,2015-09-19,3,Auburn,@,Louisiana State,L,1,27,27.0,0,marcus-davis-3
Derrick Dick,2015-09-19,3,Texas-San Antonio,@,Oklahoma State,L,1,3,3.0,0,derrick-dick-1
Rahmel Dockery,2015-09-19,3,Oregon State,,San Jose State,W,4,32,8.0,0,rahmel-dockery-1
Terrell Edmunds,2015-09-19,3,Virginia Tech,@,Purdue,W,1,19,19.0,0,terrell-edmunds-1
Corn Elder,2015-09-19,3,Miami (FL),,Nebraska,W,3,44,14.7,0,corn-elder-1
Alex Erickson,2015-09-19,3,Wisconsin,,Troy,W,1,-13,-13.0,0,alex-erickson-1
Tyler Ervin,2015-09-19,3,San Jose State,@,Oregon State,L,1,2,2.0,0,tyler-ervin-1
Brisly Estime,2015-09-19,3,Syracuse,,Central Michigan,W,2,8,4.0,0,brisly-estime-1
Hyleck Foster,2015-09-19,3,Marshall,,Norfolk State,W,4,-1,-0.3,0,hyleck-foster-1
Devin Fuller,2015-09-19,3,UCLA,,Brigham Young,W,3,80,26.7,0,devin-fuller-1
Tanner Gentry,2015-09-19,3,Wyoming,@,Washington State,L,1,7,7.0,0,tanner-gentry-1
Jamal Golden,2015-09-19,3,Georgia Tech,@,Notre Dame,L,3,43,14.3,0,jamal-golden-1
Janarion Grant,2015-09-19,3,Rutgers,@,Penn State,L,1,-1,-1.0,0,janarion-grant-1
Clarence Green,2015-09-19,3,Missouri,,Connecticut,W,1,8,8.0,0,clarence-green-1
Micah Hannemann,2015-09-19,3,Brigham Young,@,UCLA,L,1,1,1.0,0,micah-hannemann-1
Joe Hansley,2015-09-19,3,Colorado State,N,Colorado,L,3,27,9.0,0,joe-hansley-1
Tavaris Harrison,2015-09-19,3,Florida Atlantic,,Buffalo,L,2,23,11.5,0,tavaris-harrison-1
Dominique Heath,2015-09-19,3,Kansas State,,Louisiana Tech,W,2,41,20.5,0,dominique-heath-1
Miles Hibbler,2015-09-19,3,Kent State,@,Minnesota,L,1,0,0.0,0,miles-hibbler-1
Tabari Hines,2015-09-19,3,Wake Forest,@,Army,W,3,-8,-2.7,0,tabari-hines-1
Adoree Jackson,2015-09-19,3,Southern California,,Stanford,L,1,0,0.0,0,adoree-jackson-1
Craig James,2015-09-19,3,Minnesota,,Kent State,W,7,11,1.6,0,craig-james-2
Chris Johnson,2015-09-19,3,Central Florida,,Furman,L,4,45,11.3,0,chris-johnson-20
Corey Jones,2015-09-19,3,Toledo,,Iowa State,W,1,10,10.0,0,corey-jones-3
Cyrus Jones,2015-09-19,3,Alabama,,Mississippi,L,2,-4,-2.0,0,cyrus-jones-2
Alvin Kamara,2015-09-19,3,Tennessee,,Western Carolina,W,2,56,28.0,1,alvin-kamara-1
Derek Keaton,2015-09-19,3,Georgia Southern,,Citadel,W,2,14,7.0,0,derek-keaton-2
Darvin Kidsy,2015-09-19,2,North Texas,,Rice,L,1,-2,-2.0,0,darvin-kidsy-1
Desmond King,2015-09-19,3,Iowa,,Pittsburgh,W,1,0,0.0,0,desmond-king-1
Macgarrett Kings Jr.,2015-09-19,3,Michigan State,,Air Force,W,1,1,1.0,0,macgarrett-kings-jr-1
Corey Lacanaria,2015-09-19,3,Ball State,@,Eastern Michigan,W,2,17,8.5,0,corey-lacanaria-1
Allen Lazard,2015-09-19,3,Iowa State,@,Toledo,L,1,2,2.0,0,allen-lazard-1
Cre'Von Leblanc,2015-09-19,3,Florida Atlantic,,Buffalo,L,1,0,0.0,0,crevon-leblanc-1
Richard Leonard,2015-09-19,3,Florida International,,North Carolina Central,W,3,13,4.3,0,richard-leonard-1
Ryan Lewis,2015-09-19,3,Pittsburgh,@,Iowa,L,1,22,22.0,0,ryan-lewis-2
William Likely,2015-09-19,3,Maryland,,South Florida,W,2,22,11.0,0,william-likely-1
Gabe Marks,2015-09-19,3,Washington State,,Wyoming,W,1,14,14.0,0,gabe-marks-1
Jalin Marshall,2015-09-19,3,Ohio State,,Northern Illinois,W,1,26,26.0,0,jalin-marshall-1
Jalen McCleskey,2015-09-19,3,Oklahoma State,,Texas-San Antonio,W,1,0,0.0,0,jalen-mccleskey-1
Brandon McDowell,2015-09-19,3,Texas State,,Southern Mississippi,L,1,19,19.0,0,brandon-mcdowell-1
Torren McGaster,2015-09-19,3,Vanderbilt,,Austin Peay,W,4,29,7.3,0,torren-mcgaster-1
Isaiah McKenzie,2015-09-19,3,Georgia,,South Carolina,W,2,22,11.0,0,isaiah-mckenzie-1
Lloyd Mills,2015-09-19,3,San Diego State,,South Alabama,L,5,106,21.2,0,lloyd-mills-1
Darion Monroe,2015-09-19,3,Tulane,,Maine,W,3,10,3.3,0,darion-monroe-1
Teldrick Morgan,2015-09-19,3,New Mexico State,,Texas-El Paso,L,2,30,15.0,0,teldrick-morgan-1
Jared Murphy,2015-09-19,3,Miami (OH),,Cincinnati,L,2,25,12.5,0,jared-murphy-1
Chris Murray,2015-09-19,3,Arkansas State,,Missouri State,W,2,63,31.5,0,chris-murray-2
Nick Nelson,2015-09-19,3,Hawaii,,California-Davis,W,1,11,11.0,0,nick-nelson-2
Corey Nesmith Jr.,2015-09-19,3,UNC Charlotte,@,Middle Tennessee State,L,1,24,24.0,0,corey-nesmith-jr-1
Speedy Noil,2015-09-19,3,Texas A&M,,Nevada,W,2,17,8.5,0,speedy-noil-1
Mitchell Paige,2015-09-19,3,Indiana,,Western Kentucky,W,2,92,46.0,1,mitchell-paige-1
Aarion Penton,2015-09-19,3,Missouri,,Connecticut,W,1,0,0.0,0,aarion-penton-2
Jabrill Peppers,2015-09-19,3,Michigan,,Nevada-Las Vegas,W,1,24,24.0,0,jabrill-peppers-1
Edgar Poe,2015-09-19,3,Army,,Wake Forest,L,1,-1,-1.0,0,edgar-poe-1
Roderick Proctor,2015-09-19,3,Memphis,@,Bowling Green State,W,1,-5,-5.0,0,roderick-proctor-1
Fred Ross,2015-09-19,3,Mississippi State,,Northwestern State,W,3,33,11.0,0,fred-ross-1
Tavon Ross,2015-09-19,3,Missouri,,Connecticut,W,1,-5,-5.0,0,tavon-ross-1
Teddy Ruben,2015-09-19,3,Troy,@,Wisconsin,L,2,2,1.0,0,teddy-ruben-1
C.J Sanders,2015-09-19,3,Notre Dame,,Georgia Tech,W,2,7,3.5,0,cj-sanders-1
Hunter Sharp,2015-09-19,3,Utah State,@,Washington,L,1,-1,-1.0,0,hunter-sharp-1
Sterling Shepard,2015-09-19,3,Oklahoma,,Tulsa,W,1,18,18.0,0,sterling-shepard-1
Brandon Sheperd,2015-09-19,3,Oklahoma State,,Texas-San Antonio,W,1,17,17.0,0,brandon-sheperd-1
Miles Shuler,2015-09-19,3,Northwestern,@,Duke,W,2,12,6.0,0,miles-shuler-1
Ryan Smith,2015-09-19,3,Duke,,Northwestern,L,4,0,0.0,0,ryan-smith-8
Jenson Stoshak,2015-09-19,3,Florida Atlantic,,Buffalo,L,1,8,8.0,0,jenson-stoshak-1
Greg Stroman,2015-09-19,3,Virginia Tech,@,Purdue,W,5,36,7.2,0,greg-stroman-1
Cameron Sutton,2015-09-19,3,Tennessee,,Western Carolina,W,1,-2,-2.0,0,cameron-sutton-1
Ryan Switzer,2015-09-19,3,North Carolina,,Illinois,W,5,168,33.6,1,ryan-switzer-1
Jabryce Taylor,2015-09-19,3,Texas-San Antonio,@,Oklahoma State,L,1,0,0.0,0,jabryce-taylor-1
Trent Taylor,2015-09-19,3,Louisiana Tech,@,Kansas State,L,1,26,26.0,0,trent-taylor-2
DeAndre Thompkins,2015-09-19,3,Penn State,,Rutgers,W,3,20,6.7,0,deandre-thompkins-1
Cody Thompson,2015-09-19,3,Toledo,,Iowa State,W,1,31,31.0,0,cody-thompson-1
Ryan Timmons,2015-09-19,3,Kentucky,,Florida,L,2,9,4.5,0,ryan-timmons-1
KaVontae Turpin,2015-09-19,3,Texas Christian,,Southern Methodist,W,1,6,6.0,0,kavontae-turpin-1
Shaq Washington,2015-09-19,3,Cincinnati,@,Miami (OH),W,1,2,2.0,0,shaq-washington-1
Braeden West,2015-09-19,3,Southern Methodist,@,Texas Christian,L,1,10,10.0,0,braeden-west-1
Jordan Westerkamp,2015-09-19,3,Nebraska,@,Miami (FL),L,2,33,16.5,0,jordan-westerkamp-1
Jaquan White,2015-09-19,3,Texas-El Paso,@,New Mexico State,W,1,64,64.0,1,jaquan-white-1
Papi White,2015-09-19,3,Ohio,,Southeastern Louisiana,W,2,16,8.0,0,papi-white-1
Ryan White,2015-09-19,3,Vanderbilt,,Austin Peay,W,2,38,19.0,0,ryan-white-3
Tre'Davious White,2015-09-19,3,Louisiana State,,Auburn,W,2,23,11.5,0,tredavious-white-1
Olamide Zaccheaus,2015-09-19,3,Virginia,,William & Mary,W,1,30,30.0,0,olamide-zaccheaus-1
Shaq Washington,2015-09-24,4,Cincinnati,@,Memphis,L,2,14,7.0,0,shaq-washington-1
Maurice Canady,2015-09-25,4,Virginia,,Boise State,L,2,21,10.5,0,maurice-canady-1
Donte Deayon,2015-09-25,4,Boise State,@,Virginia,W,1,0,0.0,0,donte-deayon-1
Rahmel Dockery,2015-09-25,4,Oregon State,,Stanford,L,1,10,10.0,0,rahmel-dockery-1
Christian McCaffrey,2015-09-25,4,Stanford,@,Oregon State,W,1,3,3.0,0,christian-mccaffrey-1
Jaire Alexander,2015-09-26,4,Louisville,,Samford,W,4,45,11.3,0,jaire-alexander-1
Sherman Alston,2015-09-26,4,Boston College,,Northern Illinois,W,2,21,10.5,0,sherman-alston-1
Demarcus Ayers,2015-09-26,3,Houston,,Texas State,W,1,1,1.0,0,demarcus-ayers-1
Cameron Batson,2015-09-26,4,Texas Tech,,Texas Christian,L,1,-1,-1.0,0,cameron-batson-1
Ed'Marques Batties,2015-09-26,4,Middle Tennessee State,@,Illinois,L,2,23,11.5,0,edmarques-batties-1
Chad Beebe,2015-09-26,4,Northern Illinois,@,Boston College,L,1,7,7.0,0,chad-beebe-1
V'Angelo Bentley,2015-09-26,4,Illinois,,Middle Tennessee State,W,5,16,3.2,0,vangelo-bentley-1
Ernest Calhoun,2015-09-26,4,Kent State,,Marshall,L,4,15,3.8,0,ernest-calhoun-1
Antonio Callaway,2015-09-26,4,Florida,,Tennessee,W,5,30,6.0,0,antonio-callaway-1
Rashon Ceaser,2015-09-26,3,Louisiana-Monroe,@,Alabama,L,1,1,1.0,0,rashon-ceaser-1
Andrew Celis,2015-09-26,4,Nevada,@,Buffalo,W,2,23,11.5,0,andrew-celis-1
Justin Chavez,2015-09-26,4,Texas-San Antonio,,Colorado State,L,1,20,20.0,0,justin-chavez-1
Bra'Lon Cherry,2015-09-26,4,North Carolina State,@,South Alabama,W,4,68,17.0,0,bralon-cherry-1
Corey Coleman,2015-09-26,3,Baylor,,Rice,W,1,9,9.0,0,corey-coleman-1
A.J. Coney,2015-09-26,4,Akron,@,Louisiana,W,1,1,1.0,0,aj-coney-1
Pharoh Cooper,2015-09-26,4,South Carolina,,Central Florida,W,2,12,6.0,0,pharoh-cooper-1
Britain Covey,2015-09-26,4,Utah,@,Oregon,W,2,21,10.5,0,britain-covey-1
Carlos Davis,2015-09-26,4,Mississippi,,Vanderbilt,W,2,1,0.5,0,carlos-davis-2
Marcus Davis,2015-09-26,4,Auburn,,Mississippi State,L,1,4,4.0,0,marcus-davis-3
Reggie Davis,2015-09-26,4,Georgia,,Southern,W,1,8,8.0,0,reggie-davis-4
Caleb Day,2015-09-26,4,Illinois,,Middle Tennessee State,W,1,25,25.0,0,caleb-day-1
D.J. Dean,2015-09-26,4,Arkansas,N,Texas A&M,L,1,45,45.0,0,dj-dean-2
K.J. Dillon,2015-09-26,3,West Virginia,,Maryland,W,1,11,11.0,0,kj-dillon-1
Trey Dudley-Giles,2015-09-26,3,Massachusetts,@,Notre Dame,L,1,7,7.0,0,trey-dudley-giles-1
Alex Erickson,2015-09-26,4,Wisconsin,,Hawaii,W,2,12,6.0,0,alex-erickson-1
Brisly Estime,2015-09-26,4,Syracuse,,Louisiana State,L,2,44,22.0,0,brisly-estime-1
Kennedy Frazier,2015-09-26,4,Toledo,,Arkansas State,W,1,0,0.0,0,kennedy-frazier-1
Devin Fuller,2015-09-26,4,UCLA,@,Arizona,W,3,36,12.0,0,devin-fuller-1
Deshawntee Gallon,2015-09-26,4,Georgia Southern,@,Idaho,W,1,14,14.0,0,deshawntee-gallon-1
Latrell Gibbs,2015-09-26,3,Appalachian State,@,Old Dominion,W,4,22,5.5,0,latrell-gibbs-1
Jamal Golden,2015-09-26,4,Georgia Tech,@,Duke,L,1,-1,-1.0,0,jamal-golden-1
Micah Hannemann,2015-09-26,4,Brigham Young,@,Michigan,L,1,5,5.0,0,micah-hannemann-1
Joe Hansley,2015-09-26,4,Colorado State,@,Texas-San Antonio,W,2,0,0.0,0,joe-hansley-1
De'Chavon Hayes,2015-09-26,4,Arizona State,,Southern California,L,1,2,2.0,0,dechavon-hayes-1
Tabari Hines,2015-09-26,4,Wake Forest,,Indiana,L,4,5,1.3,0,tabari-hines-1
Boobie Hobbs,2015-09-26,4,Utah,@,Oregon,W,1,69,69.0,1,boobie-hobbs-1
Chris Hudson,2015-09-26,4,Miami (OH),@,Western Kentucky,L,1,3,3.0,0,chris-hudson-2
Adoree Jackson,2015-09-26,4,Southern California,@,Arizona State,W,2,53,26.5,0,adoree-jackson-1
Craig James,2015-09-26,4,Minnesota,,Ohio,W,3,-27,-9.0,0,craig-james-2
Gary Jennings,2015-09-26,3,West Virginia,,Maryland,W,1,8,8.0,0,gary-jennings-1
Daje Johnson,2015-09-26,4,Texas,,Oklahoma State,L,3,36,12.0,0,daje-johnson-1
Cyrus Jones,2015-09-26,4,Alabama,,Louisiana-Monroe,W,5,43,8.6,0,cyrus-jones-2
Darius Joseph,2015-09-26,4,Southern Methodist,,James Madison,L,2,9,4.5,0,darius-joseph-1
Alvin Kamara,2015-09-26,4,Tennessee,@,Florida,L,1,22,22.0,0,alvin-kamara-1
Desmond King,2015-09-26,4,Iowa,,North Texas,W,2,71,35.5,0,desmond-king-1
Cre'Von Leblanc,2015-09-26,4,Florida Atlantic,@,UNC Charlotte,W,1,1,1.0,0,crevon-leblanc-1
Richard Leonard,2015-09-26,4,Florida International,@,Louisiana Tech,L,1,8,8.0,0,richard-leonard-1
Patrick Levels,2015-09-26,3,Baylor,,Rice,W,1,5,5.0,0,patrick-levels-1
Collin Lisa,2015-09-26,4,Buffalo,,Nevada,L,1,0,0.0,0,collin-lisa-1
Marques Little,2015-09-26,4,Old Dominion,,Appalachian State,L,2,14,7.0,0,marques-little-1
Cale Luke,2015-09-26,4,Mississippi,,Vanderbilt,W,1,16,16.0,0,cale-luke-1
Jay MacIntyre,2015-09-26,4,Colorado,,Nicholls State,W,2,35,17.5,0,jay-macintyre-1
Josh Magee,2015-09-26,4,South Alabama,,North Carolina State,L,1,-1,-1.0,0,josh-magee-1
Jalin Marshall,2015-09-26,4,Ohio State,,Western Michigan,W,2,8,4.0,0,jalin-marshall-1
D.J. May,2015-09-26,4,Wyoming,,New Mexico,L,1,9,9.0,0,dj-may-1
Jalen McCleskey,2015-09-26,4,Oklahoma State,@,Texas,W,2,2,1.0,0,jalen-mccleskey-1
Isaiah McKenzie,2015-09-26,4,Georgia,,Southern,W,3,5,1.7,0,isaiah-mckenzie-1
Fred McRae,2015-09-26,4,Miami (OH),@,Western Kentucky,L,1,3,3.0,0,fred-mcrae-1
Matt Milano,2015-09-26,4,Boston College,,Northern Illinois,W,1,8,8.0,0,matt-milano-1
Lloyd Mills,2015-09-26,4,San Diego State,@,Penn State,L,2,-5,-2.5,0,lloyd-mills-1
Chris Murray,2015-09-26,4,Arkansas State,@,Toledo,L,3,13,4.3,0,chris-murray-2
Nick Nelson,2015-09-26,4,Hawaii,@,Wisconsin,L,1,1,1.0,0,nick-nelson-2
TJ Nettleton,2015-09-26,4,Nevada-Las Vegas,,Idaho State,W,1,15,15.0,0,tj-nettleton-1
Jazz Peavy,2015-09-26,4,Wisconsin,,Hawaii,W,1,0,0.0,0,jazz-peavy-1
Aarion Penton,2015-09-26,4,Missouri,@,Kentucky,L,2,6,3.0,0,aarion-penton-2
Jabrill Peppers,2015-09-26,4,Michigan,,Brigham Young,W,4,20,5.0,0,jabrill-peppers-1
Dante Pettis,2015-09-26,4,Washington,,California,L,1,12,12.0,0,dante-pettis-1
Torrey Pierce,2015-09-26,3,Louisiana,,Akron,L,1,0,0.0,0,torrey-pierce-1
Edgar Poe,2015-09-26,4,Army,@,Eastern Michigan,W,2,9,4.5,0,edgar-poe-1
Mark Quattlebaum,2015-09-26,4,UNC Charlotte,,Florida Atlantic,L,1,7,7.0,0,mark-quattlebaum-1
Deandre Reaves,2015-09-26,4,Marshall,@,Kent State,W,6,60,10.0,0,deandre-reaves-1
Fred Ross,2015-09-26,4,Mississippi State,@,Auburn,W,1,4,4.0,0,fred-ross-1
C.J Sanders,2015-09-26,4,Notre Dame,,Massachusetts,W,3,63,21.0,1,cj-sanders-1
Debrandon Sanders,2015-09-26,3,Navy,@,Connecticut,W,1,-5,-5.0,0,debrandon-sanders-1
Ryan Smith,2015-09-26,4,Duke,,Georgia Tech,W,3,75,25.0,0,ryan-smith-8
Nelson Spruce,2015-09-26,4,Colorado,,Nicholls State,W,1,-2,-2.0,0,nelson-spruce-1
Brad Stewart,2015-09-26,4,Georgia Tech,@,Duke,L,1,7,7.0,0,brad-stewart-2
Jenson Stoshak,2015-09-26,4,Florida Atlantic,@,UNC Charlotte,W,1,-1,-1.0,0,jenson-stoshak-1
Greg Stroman,2015-09-26,4,Virginia Tech,@,East Carolina,L,2,0,0.0,0,greg-stroman-1
Cameron Sutton,2015-09-26,4,Tennessee,@,Florida,L,3,21,7.0,0,cameron-sutton-1
Ryan Switzer,2015-09-26,4,North Carolina,,Delaware,W,3,17,5.7,0,ryan-switzer-1
Trent Taylor,2015-09-26,4,Louisiana Tech,,Florida International,W,1,13,13.0,0,trent-taylor-2
Emmitt Thomas,2015-09-26,4,Central Michigan,@,Michigan State,L,1,-2,-2.0,0,emmitt-thomas-1
DeAndre Thompkins,2015-09-26,4,Penn State,,San Diego State,W,4,17,4.3,0,deandre-thompkins-1
Jalen Thompson,2015-09-26,4,South Alabama,,North Carolina State,L,1,11,11.0,0,jalen-thompson-1
Ryan Timmons,2015-09-26,4,Kentucky,,Missouri,W,1,9,9.0,0,ryan-timmons-1
Kylen Towner,2015-09-26,4,Western Kentucky,,Miami (OH),W,2,16,8.0,0,kylen-towner-1
KaVontae Turpin,2015-09-26,4,Texas Christian,@,Texas Tech,W,1,14,14.0,0,kavontae-turpin-1
Jordan Westerkamp,2015-09-26,4,Nebraska,,Southern Mississippi,W,1,17,17.0,0,jordan-westerkamp-1
Ryan White,2015-09-26,4,Vanderbilt,@,Mississippi,L,1,0,0.0,0,ryan-white-3
Tim White,2015-09-26,4,Arizona State,,Southern California,L,1,19,19.0,0,tim-white-1
Tre'Davious White,2015-09-26,4,Louisiana State,@,Syracuse,W,2,75,37.5,1,tredavious-white-1
Corn Elder,2015-10-01,4,Miami (FL),@,Cincinnati,L,3,20,6.7,0,corn-elder-1
Shaq Washington,2015-10-01,5,Cincinnati,,Miami (FL),W,1,69,69.0,0,shaq-washington-1
Micah Hannemann,2015-10-02,5,Brigham Young,,Connecticut,W,5,15,3.0,0,micah-hannemann-1
Roderick Proctor,2015-10-02,5,Memphis,@,South Florida,W,4,31,7.8,0,roderick-proctor-1
Haason Reddick,2015-10-02,4,Temple,@,UNC Charlotte,W,1,17,17.0,0,haason-reddick-1
Bralon Addison,2015-10-03,5,Oregon,@,Colorado,W,1,6,6.0,0,bralon-addison-1
Jaire Alexander,2015-10-03,5,Louisville,@,North Carolina State,W,2,-5,-2.5,0,jaire-alexander-1
Sherman Alston,2015-10-03,5,Boston College,@,Duke,L,1,8,8.0,0,sherman-alston-1
V.J. Banks,2015-10-03,5,Rice,,Western Kentucky,L,2,8,4.0,0,vj-banks-1
Cameron Batson,2015-10-03,5,Texas Tech,N,Baylor,L,3,-6,-2.0,0,cameron-batson-1
Ed'Marques Batties,2015-10-03,5,Middle Tennessee State,,Vanderbilt,L,2,5,2.5,0,edmarques-batties-1
Chad Beebe,2015-10-03,5,Northern Illinois,@,Central Michigan,L,3,39,13.0,0,chad-beebe-1
V'Angelo Bentley,2015-10-03,5,Illinois,,Nebraska,W,2,40,20.0,0,vangelo-bentley-1
Tyler Boyd,2015-10-03,4,Pittsburgh,@,Virginia Tech,W,2,9,4.5,0,tyler-boyd-1
Garrett Brown,2015-10-03,4,Air Force,@,Navy,L,1,15,15.0,0,garrett-brown-2
Akilian Butler,2015-10-03,5,Boise State,,Hawaii,W,1,1,1.0,0,akilian-butler-1
Ernest Calhoun,2015-10-03,5,Kent State,,Miami (OH),W,4,10,2.5,0,ernest-calhoun-1
Antonio Callaway,2015-10-03,5,Florida,,Mississippi,W,2,7,3.5,0,antonio-callaway-1
Calvin Cass Jr.,2015-10-03,4,Navy,,Air Force,W,1,3,3.0,0,calvin-cass-jr-1
Andrew Celis,2015-10-03,5,Nevada,,Nevada-Las Vegas,L,1,20,20.0,0,andrew-celis-1
Bra'Lon Cherry,2015-10-03,5,North Carolina State,,Louisville,L,2,17,8.5,0,bralon-cherry-1
Corey Coleman,2015-10-03,4,Baylor,N,Texas Tech,W,1,-5,-5.0,0,corey-coleman-1
Andre Davis,2015-10-03,4,Kansas State,@,Oklahoma State,L,2,0,0.0,0,andre-davis-7
Carlos Davis,2015-10-03,5,Mississippi,@,Florida,L,2,-7,-3.5,0,carlos-davis-2
Trevor Davis,2015-10-03,5,California,,Washington State,W,1,16,16.0,0,trevor-davis-1
D.J. Dean,2015-10-03,5,Arkansas,@,Tennessee,W,1,12,12.0,0,dj-dean-2
Donte Deayon,2015-10-03,5,Boise State,,Hawaii,W,4,32,8.0,0,donte-deayon-1
Derrick Dick,2015-10-03,5,Texas-San Antonio,@,Texas-El Paso,W,3,40,13.3,0,derrick-dick-1
K.J. Dillon,2015-10-03,4,West Virginia,@,Oklahoma,L,1,-1,-1.0,0,kj-dillon-1
Trey Dudley-Giles,2015-10-03,4,Massachusetts,,Florida International,W,1,0,0.0,0,trey-dudley-giles-1
Minkah Fitzpatrick,2015-10-03,5,Alabama,@,Georgia,W,1,16,16.0,1,minkah-fitzpatrick-1
William Fuller,2015-10-03,5,Notre Dame,@,Clemson,L,1,10,10.0,0,william-fuller-2
Deshawntee Gallon,2015-10-03,5,Georgia Southern,@,Louisiana-Monroe,W,1,19,19.0,0,deshawntee-gallon-1
Joe Hansley,2015-10-03,5,Colorado State,@,Utah State,L,2,13,6.5,0,joe-hansley-1
Cam Hilton,2015-10-03,5,Missouri,,South Carolina,W,1,10,10.0,0,cam-hilton-1
Tabari Hines,2015-10-03,5,Wake Forest,,Florida State,L,1,7,7.0,0,tabari-hines-1
Jordan Hogue,2015-10-03,5,Ball State,,Toledo,L,1,0,0.0,0,jordan-hogue-1
Gary Jennings,2015-10-03,4,West Virginia,@,Oklahoma,L,2,7,3.5,0,gary-jennings-1
Chris Johnson,2015-10-03,5,Central Florida,@,Tulane,L,1,0,0.0,0,chris-johnson-20
Daje Johnson,2015-10-03,5,Texas,@,Texas Christian,L,1,0,0.0,0,daje-johnson-1
KeeSean Johnson,2015-10-03,5,Fresno State,@,San Diego State,L,1,7,7.0,0,keesean-johnson-1
Quay Johnson,2015-10-03,5,East Carolina,@,Southern Methodist,W,8,85,10.6,0,quay-johnson-1
Corey Jones,2015-10-03,5,Toledo,@,Ball State,W,3,37,12.3,0,corey-jones-3
Cyrus Jones,2015-10-03,5,Alabama,@,Georgia,W,5,53,10.6,0,cyrus-jones-2
Alvin Kamara,2015-10-03,5,Tennessee,,Arkansas,L,2,6,3.0,0,alvin-kamara-1
