Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Albert Williams,2010-09-11,2,Tulane,,Mississippi,L,1,1,1.0,0,albert-williams-1
Anthony Williams,2010-09-11,2,Troy,@,Oklahoma State,L,1,2,2.0,0,anthony-williams-4
Brandon Williams,2010-09-11,2,Oregon,@,Tennessee,W,1,29,29.0,0,brandon-williams-8
Bryant Williams,2010-09-11,2,New Mexico,,Texas Tech,L,9,68,7.6,0,bryant-williams-1
D.J. Williams,2010-09-11,2,Arkansas,,Louisiana-Monroe,W,3,44,14.7,0,dj-williams-1
Darian Williams,2010-09-11,2,Florida Atlantic,@,Michigan State,L,2,12,6.0,0,darian-williams-1
Eric Williams,2010-09-11,2,Ball State,,Liberty,L,1,12,12.0,0,eric-williams-1
Jackie Williams,2010-09-11,2,Alabama-Birmingham,@,Southern Methodist,L,1,0,0.0,0,jackie-williams-1
Jarvis Williams,2010-09-11,2,North Carolina State,@,Central Florida,W,2,15,7.5,0,jarvis-williams-1
Jon Williams,2010-09-11,2,East Carolina,,Memphis,W,6,50,8.3,0,jon-williams-1
Malcolm Williams,2010-09-11,2,Texas,,Wyoming,W,2,14,7.0,0,malcolm-williams-1
Marshall Williams,2010-09-11,2,Wake Forest,,Duke,W,2,51,25.5,2,marshall-williams-1
Morgan Williams,2010-09-11,2,Toledo,@,Ohio,W,1,6,6.0,0,morgan-williams-1
Ryan Williams,2010-09-11,2,Virginia Tech,,James Madison,L,2,35,17.5,0,ryan-williams-2
Terrance Williams,2010-09-11,2,Baylor,,Buffalo,W,6,68,11.3,0,terrance-williams-2
Mike Willie,2010-09-11,2,Arizona State,,Northern Arizona,W,8,114,14.3,1,mike-willie-1
Luke Willson,2010-09-11,2,Rice,@,North Texas,W,4,86,21.5,1,luke-willson-1
Braden Wilson,2010-09-11,2,Kansas State,,Missouri State,W,1,23,23.0,0,braden-wilson-1
Evan Wilson,2010-09-11,2,Illinois,,Southern Illinois,W,1,34,34.0,0,evan-wilson-1
Johnathan Wilson,2010-09-11,2,Kansas,,Georgia Tech,W,2,24,12.0,0,johnathan-wilson-1
Marquess Wilson,2010-09-11,2,Washington State,,Montana State,W,3,39,13.0,0,marquess-wilson-1
Brandon Wimberly,2010-09-11,2,Nevada,,Colorado State,W,3,23,7.7,0,brandon-wimberly-1
Ronnie Wingo Jr.,2010-09-11,2,Arkansas,,Louisiana-Monroe,W,4,37,9.3,1,ronnie-wingo-jr-1
Joe Womack,2010-09-11,2,East Carolina,,Memphis,W,1,7,7.0,0,joe-womack-1
Rolandis Woodland,2010-09-11,2,Missouri,,McNeese State,W,1,9,9.0,0,rolandis-woodland-1
D.J. Woods,2010-09-11,2,Cincinnati,,Indiana State,W,5,46,9.2,0,dj-woods-1
Robert Woods,2010-09-11,2,Southern California,,Virginia,W,3,64,21.3,0,robert-woods-1
James Wright,2010-09-11,2,New Mexico,,Texas Tech,L,1,16,16.0,0,james-wright-1
Jarius Wright,2010-09-11,2,Arkansas,,Louisiana-Monroe,W,3,72,24.0,0,jarius-wright-1
Kendall Wright,2010-09-11,2,Baylor,,Buffalo,W,5,128,25.6,1,kendall-wright-1
William Wright,2010-09-11,2,Arizona,,Citadel,W,3,29,9.7,1,william-wright-1
Matt Yemm,2010-09-11,2,Colorado State,@,Nevada,L,1,11,11.0,0,matt-yemm-1
Ed Young,2010-09-11,2,Buffalo,@,Baylor,L,2,18,9.0,0,ed-young-1
Jimmy Young,2010-09-11,2,Texas Christian,,Tennessee Tech,W,1,17,17.0,0,jimmy-young-1
Kordell Young,2010-09-11,2,Rutgers,@,Florida International,W,1,7,7.0,0,kordell-young-1
Jacob Younger,2010-09-11,1,Florida International,,Rutgers,L,1,21,21.0,0,jacob-younger-1
Kenny Younger,2010-09-11,2,Virginia Tech,,James Madison,L,2,12,6.0,0,kenny-younger-1
Austin Zouzalik,2010-09-11,2,Texas Tech,@,New Mexico,W,1,55,55.0,1,austin-zouzalik-1
Marcus Barnett,2010-09-16,3,Cincinnati,@,North Carolina State,L,5,61,12.2,1,marcus-barnett-1
Armon Binns,2010-09-16,3,Cincinnati,@,North Carolina State,L,6,95,15.8,0,armon-binns-1
George Bryan,2010-09-16,3,North Carolina State,,Cincinnati,W,4,43,10.8,0,george-bryan-1
Darrell Davis,2010-09-16,3,North Carolina State,,Cincinnati,W,1,2,2.0,0,darrell-davis-1
Taylor Gentry,2010-09-16,3,North Carolina State,,Cincinnati,W,3,20,6.7,1,taylor-gentry-1
T.J. Graham,2010-09-16,3,North Carolina State,,Cincinnati,W,1,7,7.0,0,tj-graham-1
Mustafa Greene,2010-09-16,3,North Carolina State,,Cincinnati,W,5,54,10.8,0,mustafa-greene-1
Ben Guidugli,2010-09-16,3,Cincinnati,@,North Carolina State,L,1,3,3.0,0,ben-guidugli-1
Steven Howard,2010-09-16,3,North Carolina State,,Cincinnati,W,1,9,9.0,0,steven-howard-1
Quintin Payton,2010-09-16,3,North Carolina State,,Cincinnati,W,1,9,9.0,0,quintin-payton-1
Jay Smith,2010-09-16,3,North Carolina State,,Cincinnati,W,1,16,16.0,1,jay-smith-1
Owen Spencer,2010-09-16,3,North Carolina State,,Cincinnati,W,4,50,12.5,0,owen-spencer-1
Curtis Underwood,2010-09-16,3,North Carolina State,,Cincinnati,W,1,12,12.0,1,curtis-underwood-1
Darrin Williams,2010-09-16,3,Cincinnati,@,North Carolina State,L,1,5,5.0,0,darrin-williams-1
Jarvis Williams,2010-09-16,3,North Carolina State,,Cincinnati,W,4,111,27.8,0,jarvis-williams-1
D.J. Woods,2010-09-16,3,Cincinnati,@,North Carolina State,L,6,146,24.3,2,dj-woods-1
Keenan Allen,2010-09-17,3,California,@,Nevada,L,1,8,8.0,0,keenan-allen-1
Ryan Balentine,2010-09-17,3,Southern Mississippi,,Kansas,W,1,16,16.0,0,ryan-balentine-1
Tim Biere,2010-09-17,3,Kansas,@,Southern Mississippi,L,2,33,16.5,0,tim-biere-1
Deandre Brown,2010-09-17,3,Southern Mississippi,,Kansas,W,3,34,11.3,0,deandre-brown-1
Michael Calvin,2010-09-17,3,California,@,Nevada,L,1,18,18.0,0,michael-calvin-1
V.J. Floyd,2010-09-17,3,Southern Mississippi,,Kansas,W,1,13,13.0,0,vj-floyd-1
Virgil Green,2010-09-17,3,Nevada,,California,W,2,35,17.5,0,virgil-green-1
Deon Hodges,2010-09-17,3,Southern Mississippi,,Kansas,W,2,17,8.5,0,deon-hodges-1
Desmond Johnson,2010-09-17,3,Southern Mississippi,,Kansas,W,2,6,3.0,0,desmond-johnson-1
Marvin Jones,2010-09-17,3,California,@,Nevada,L,12,161,13.4,0,marvin-jones-1
Alex Lagemann,2010-09-17,3,California,@,Nevada,L,1,8,8.0,0,alex-lagemann-1
Tracy Lampley,2010-09-17,3,Southern Mississippi,,Kansas,W,5,34,6.8,0,tracy-lampley-1
Jonathan Massey,2010-09-17,3,Southern Mississippi,,Kansas,W,1,1,1.0,1,jonathan-massey-1
Rishard Matthews,2010-09-17,3,Nevada,,California,W,3,83,27.7,1,rishard-matthews-1
Bradley McDougald,2010-09-17,3,Kansas,@,Southern Mississippi,L,3,20,6.7,0,bradley-mcdougald-1
Anthony Miller,2010-09-17,3,California,@,Nevada,L,3,57,19.0,0,anthony-miller-1
Johdrick Morris,2010-09-17,3,Southern Mississippi,,Kansas,W,1,9,9.0,0,johdrick-morris-1
Daymond Patterson,2010-09-17,3,Kansas,@,Southern Mississippi,L,5,15,3.0,0,daymond-patterson-1
Quentin Pierce,2010-09-17,3,Southern Mississippi,,Kansas,W,3,19,6.3,0,quentin-pierce-1
Angus Quigley,2010-09-17,3,Kansas,@,Southern Mississippi,L,1,1,1.0,0,angus-quigley-1
Jeremy Ross,2010-09-17,3,California,@,Nevada,L,3,12,4.0,0,jeremy-ross-1
Tray Session,2010-09-17,3,Nevada,,California,W,3,43,14.3,1,tray-session-1
James Sims,2010-09-17,3,Kansas,@,Southern Mississippi,L,1,2,2.0,0,james-sims-2
William Spight,2010-09-17,3,Southern Mississippi,,Kansas,W,1,7,7.0,0,william-spight-1
Eric Stevens,2010-09-17,3,California,@,Nevada,L,1,4,4.0,1,eric-stevens-1
Shane Vereen,2010-09-17,3,California,@,Nevada,L,1,9,9.0,0,shane-vereen-1
Johnathan Wilson,2010-09-17,3,Kansas,@,Southern Mississippi,L,4,67,16.8,1,johnathan-wilson-1
Brandon Wimberly,2010-09-17,3,Nevada,,California,W,2,20,10.0,0,brandon-wimberly-1
Jared Abbrederis,2010-09-18,3,Wisconsin,,Arizona State,W,3,35,11.7,0,jared-abbrederis-1
Brian Adams,2010-09-18,3,Kentucky,,Akron,W,1,13,13.0,0,brian-adams-1
Darvin Adams,2010-09-18,3,Auburn,,Clemson,W,5,118,23.6,1,darvin-adams-1
Joe Adams,2010-09-18,3,Arkansas,@,Georgia,W,6,130,21.7,0,joe-adams-1
Joshua Adams,2010-09-18,2,North Carolina,,Georgia Tech,L,1,8,8.0,0,joshua-adams-1
Kris Adams,2010-09-18,3,Texas-El Paso,,New Mexico State,W,3,86,28.7,2,kris-adams-1
Kyle Adams,2010-09-18,3,Purdue,,Ball State,W,6,37,6.2,0,kyle-adams-1
Devin Aguilar,2010-09-18,3,Washington,,Nebraska,L,1,10,10.0,0,devin-aguilar-1
Kamar Aiken,2010-09-18,3,Central Florida,@,Buffalo,W,2,46,23.0,0,kamar-aiken-1
Alvester Alexander,2010-09-18,3,Wyoming,,Boise State,L,3,37,12.3,0,alvester-alexander-1
Earl Alexander,2010-09-18,3,Alabama,@,Duke,W,1,28,28.0,0,earl-alexander-1
Alex Allen,2010-09-18,3,Akron,@,Kentucky,L,1,14,14.0,0,alex-allen-1
Armando Allen,2010-09-18,3,Notre Dame,@,Michigan State,L,6,70,11.7,0,armando-allen-1
Bryant Allen,2010-09-18,3,Minnesota,,Southern California,L,1,5,5.0,0,bryant-allen-1
Dwayne Allen,2010-09-18,3,Clemson,@,Auburn,L,5,66,13.2,0,dwayne-allen-1
Ferbia Allen,2010-09-18,3,Mississippi,,Vanderbilt,L,1,7,7.0,0,ferbia-allen-1
Marcus Allen,2010-09-18,2,New Mexico State,@,Texas-El Paso,L,5,65,13.0,0,marcus-allen-1
Usua Amanam,2010-09-18,3,Stanford,,Wake Forest,W,1,12,12.0,1,usua-amanam-1
Luther Ambrose,2010-09-18,2,Louisiana-Monroe,@,Arkansas State,L,7,84,12.0,1,luther-ambrose-1
Chris Anderson,2010-09-18,3,Troy,@,Alabama-Birmingham,L,1,5,5.0,0,chris-anderson-1
Isaac Anderson,2010-09-18,3,Wisconsin,,Arizona State,W,5,42,8.4,0,isaac-anderson-1
Isaiah Anderson,2010-09-18,3,Oklahoma State,,Tulsa,W,1,42,42.0,0,isaiah-anderson-1
Jeffery Anderson,2010-09-18,3,Alabama-Birmingham,,Troy,W,2,17,8.5,0,jeffery-anderson-1
Vic Anderson,2010-09-18,3,Louisville,@,Oregon State,L,3,17,5.7,0,vic-anderson-1
Garrett Andrews,2010-09-18,3,Middle Tennessee State,@,Memphis,L,4,40,10.0,0,garrett-andrews-1
Keola Antolin,2010-09-18,3,Arizona,,Iowa,W,2,9,4.5,0,keola-antolin-1
Hubert Anyiam,2010-09-18,3,Oklahoma State,,Tulsa,W,3,62,20.7,2,hubert-anyiam-1
Dri Archer,2010-09-18,3,Kent State,@,Penn State,L,2,16,8.0,0,dri-archer-1
Austen Arnaud,2010-09-18,3,Iowa State,@,Kansas State,L,1,-9,-9.0,0,austen-arnaud-1
Robert Arnheim,2010-09-18,3,Western Michigan,,Toledo,L,3,28,9.3,0,robert-arnheim-1
Dayon Arrington,2010-09-18,3,East Carolina,@,Virginia Tech,L,2,34,17.0,0,dayon-arrington-1
Perez Ashford,2010-09-18,3,Northern Illinois,@,Illinois,L,1,4,4.0,0,perez-ashford-1
Luke Ashworth,2010-09-18,3,Brigham Young,@,Florida State,L,2,6,3.0,0,luke-ashworth-1
Matt Asiata,2010-09-18,3,Utah,@,New Mexico,W,5,54,10.8,0,matt-asiata-1
Jordan Aumiller,2010-09-18,3,Kentucky,,Akron,W,3,55,18.3,0,jordan-aumiller-1
David Ausberry,2010-09-18,3,Southern California,@,Minnesota,W,1,21,21.0,1,david-ausberry-1
Tavon Austin,2010-09-18,3,West Virginia,,Maryland,W,7,106,15.1,2,tavon-austin-1
Jeremy Avery,2010-09-18,2,Boise State,@,Wyoming,W,2,1,0.5,0,jeremy-avery-1
Kama Bailey,2010-09-18,3,Idaho,,Nevada-Las Vegas,W,3,33,11.0,0,kama-bailey-1
Stedman Bailey,2010-09-18,3,West Virginia,,Maryland,W,4,60,15.0,2,stedman-bailey-1
Edwin Baker,2010-09-18,3,Michigan State,,Notre Dame,W,1,2,2.0,0,edwin-baker-1
Doug Baldwin,2010-09-18,3,Stanford,,Wake Forest,W,3,33,11.0,1,doug-baldwin-1
Montee Ball,2010-09-18,3,Wisconsin,,Arizona State,W,4,38,9.5,0,montee-ball-1
Jared Bamber,2010-09-18,3,Middle Tennessee State,@,Memphis,L,1,6,6.0,0,jared-bamber-1
Brandon Barden,2010-09-18,3,Vanderbilt,@,Mississippi,W,1,17,17.0,0,brandon-barden-1
Marlion Barnett,2010-09-18,3,Washington,,Nebraska,L,1,10,10.0,0,marlion-barnett-1
Austin Barr,2010-09-18,3,Army,,North Texas,W,2,18,9.0,0,austin-barr-1
Jack Baucus,2010-09-18,3,Arizona,,Iowa,W,1,8,8.0,0,jack-baucus-1
Dillon Baxter,2010-09-18,3,Southern California,@,Minnesota,W,3,17,5.7,0,dillon-baxter-1
Alex Bayer,2010-09-18,3,Bowling Green State,,Marshall,W,1,6,6.0,0,alex-bayer-1
Cole Beasley,2010-09-18,3,Southern Methodist,,Washington State,W,5,54,10.8,0,cole-beasley-1
Pierre Beasley,2010-09-18,3,Rice,,Northwestern,L,1,4,4.0,0,pierre-beasley-1
Jalal Beauchman,2010-09-18,3,San Jose State,,Southern Utah,W,5,73,14.6,0,jalal-beauchman-1
Doug Beaumont,2010-09-18,3,Louisville,@,Oregon State,L,9,121,13.4,0,doug-beaumont-1
Damarlo Belcher,2010-09-18,2,Indiana,@,Western Kentucky,W,10,135,13.5,1,damarlo-belcher-1
George Bell,2010-09-18,3,Arizona State,@,Wisconsin,L,3,31,10.3,0,george-bell-2
Le'Veon Bell,2010-09-18,3,Michigan State,,Notre Dame,W,2,18,9.0,0,leveon-bell-1
Josh Bellamy,2010-09-18,3,Louisville,@,Oregon State,L,3,65,21.7,0,josh-bellamy-1
Malcolm Beyah,2010-09-18,3,Middle Tennessee State,@,Memphis,L,2,63,31.5,1,malcolm-beyah-1
Jordan Bishop,2010-09-18,2,Oregon State,,Louisville,W,2,20,10.0,0,jordan-bishop-1
Daniel Blackledge,2010-09-18,3,Washington State,@,Southern Methodist,L,1,6,6.0,0,daniel-blackledge-1
Justin Blackmon,2010-09-18,3,Oklahoma State,,Tulsa,W,6,174,29.0,3,justin-blackmon-1
Andrew Bodenheimer,2010-09-18,3,East Carolina,@,Virginia Tech,L,3,22,7.3,0,andrew-bodenheimer-1
Brandon Bolden,2010-09-18,3,Mississippi,,Vanderbilt,L,2,22,11.0,0,brandon-bolden-1
Zach Bolger,2010-09-18,3,Wyoming,,Boise State,L,5,30,6.0,0,zach-bolger-1
Ted Bolser,2010-09-18,2,Indiana,@,Western Kentucky,W,2,25,12.5,1,ted-bolser-1
Andre Booker,2010-09-18,3,Marshall,@,Bowling Green State,L,2,26,13.0,0,andre-booker-1
T.J. Borcky,2010-09-18,3,Colorado State,@,Miami (OH),L,3,40,13.3,0,tj-borcky-1
Zach Boren,2010-09-18,3,Ohio State,,Ohio,W,1,3,3.0,0,zach-boren-1
Daniel Borne,2010-09-18,3,Alabama-Birmingham,,Troy,W,2,34,17.0,0,daniel-borne-1
Bo Bowling,2010-09-18,3,Oklahoma State,,Tulsa,W,2,4,2.0,0,bo-bowling-1
Anthony Bowman,2010-09-18,3,Kent State,@,Penn State,L,2,11,5.5,0,anthony-bowman-1
Michael Bowman,2010-09-18,3,East Carolina,@,Virginia Tech,L,2,1,0.5,0,michael-bowman-1
Josh Boyce,2010-09-18,3,Texas Christian,,Baylor,W,3,28,9.3,0,josh-boyce-1
Jarrett Boykin,2010-09-18,3,Virginia Tech,,East Carolina,W,3,118,39.3,1,jarrett-boykin-1
Kerry Boykins,2010-09-18,3,Maryland,@,West Virginia,L,1,6,6.0,0,kerry-boykins-1
Brett Brackett,2010-09-18,3,Penn State,,Kent State,W,1,17,17.0,0,brett-brackett-1
Rodney Bradley,2010-09-18,3,Hawaii,@,Colorado,L,3,36,12.0,0,rodney-bradley-1
Taylor Bradley,2010-09-18,3,Central Michigan,@,Eastern Michigan,W,2,16,8.0,0,taylor-bradley-1
Lavon Brazill,2010-09-18,3,Ohio,@,Ohio State,L,1,7,7.0,0,lavon-brazill-1
Lionel Breaux,2010-09-18,3,Mississippi,,Vanderbilt,L,1,7,7.0,0,lionel-breaux-1
Logan Brock,2010-09-18,3,Texas Christian,,Baylor,W,1,29,29.0,0,logan-brock-1
Davyd Brooks,2010-09-18,3,Army,,North Texas,W,1,12,12.0,0,davyd-brooks-1
Jereme Brooks,2010-09-18,3,Utah,@,New Mexico,W,6,99,16.5,1,jereme-brooks-1
Justin Brooks,2010-09-18,3,Alabama-Birmingham,,Troy,W,1,5,5.0,0,justin-brooks-2
Davon Brown,2010-09-18,3,San Diego State,@,Missouri,L,1,7,7.0,0,davon-brown-1
Devon Brown,2010-09-18,3,Wake Forest,@,Stanford,L,1,10,10.0,0,devon-brown-1
Jamar Brown,2010-09-18,3,Middle Tennessee State,@,Memphis,L,1,5,5.0,0,jamar-brown-1
Jaron Brown,2010-09-18,3,Clemson,@,Auburn,L,1,4,4.0,0,jaron-brown-1
Justin Brown,2010-09-18,3,Penn State,,Kent State,W,1,9,9.0,0,justin-brown-1
Marlon Brown,2010-09-18,3,Georgia,,Arkansas,L,1,10,10.0,0,marlon-brown-1
Matt Brown,2010-09-18,3,Temple,,Connecticut,W,1,6,6.0,0,matt-brown-1
Morkeith Brown,2010-09-18,3,Temple,,Connecticut,W,1,7,7.0,0,morkeith-brown-1
Vincent Brown,2010-09-18,3,San Diego State,@,Missouri,L,5,17,3.4,0,vincent-brown-3
Ryan Broyles,2010-09-18,3,Oklahoma,,Air Force,W,10,116,11.6,0,ryan-broyles-1
Jason Bruce,2010-09-18,3,Troy,@,Alabama-Birmingham,L,4,62,15.5,1,jason-bruce-1
Kendrick Bruton,2010-09-18,3,Miami (OH),,Colorado State,W,3,42,14.0,1,kendrick-bruton-1
Chad Bumphis,2010-09-18,3,Mississippi State,@,Louisiana State,L,3,21,7.0,0,chad-bumphis-1
Tyrone Burke,2010-09-18,3,Eastern Michigan,,Central Michigan,L,6,47,7.8,0,tyrone-burke-1
Aaron Burks,2010-09-18,2,Boise State,@,Wyoming,W,1,16,16.0,0,aaron-burks-1
Nate Burney,2010-09-18,3,Akron,@,Kentucky,L,1,5,5.0,0,nate-burney-1
Bakari Bussey,2010-09-18,3,Ohio,@,Ohio State,L,1,22,22.0,0,bakari-bussey-1
Brice Butler,2010-09-18,3,Southern California,@,Minnesota,W,1,4,4.0,0,brice-butler-1
Chris Butler,2010-09-18,3,Southern Methodist,,Washington State,W,1,7,7.0,0,chris-butler-3
Wes Caldwell,2010-09-18,3,Middle Tennessee State,@,Memphis,L,2,17,8.5,0,wes-caldwell-1
Donald Campbell,2010-09-18,3,Western Kentucky,,Indiana,L,1,18,18.0,0,donald-campbell-1
Michael Campbell,2010-09-18,3,Temple,,Connecticut,W,1,6,6.0,0,michael-campbell-1
Adrian Cannon,2010-09-18,3,Maryland,@,West Virginia,L,3,24,8.0,0,adrian-cannon-1
Darius Carey,2010-09-18,3,North Texas,@,Army,L,3,14,4.7,0,darius-carey-1
Kasey Carrier,2010-09-18,3,New Mexico,,Utah,L,1,5,5.0,0,kasey-carrier-1
Tyron Carrier,2010-09-18,3,Houston,@,UCLA,L,6,54,9.0,0,tyron-carrier-1
Delone Carter,2010-09-18,3,Syracuse,,Maine,W,1,0,0.0,0,delone-carter-1
Raymond Carter,2010-09-18,3,Colorado State,@,Miami (OH),L,2,2,1.0,0,raymond-carter-2
Willie Carter,2010-09-18,3,Tulsa,@,Oklahoma State,L,3,20,6.7,1,willie-carter-1
Richie Casey,2010-09-18,3,Louisiana Tech,,Navy,L,4,45,11.3,0,richie-casey-1
Darrell Catchings,2010-09-18,2,Oregon State,,Louisville,W,2,36,18.0,0,darrell-catchings-1
O'Neill Chambers,2010-09-18,3,Brigham Young,@,Florida State,L,2,27,13.5,0,oneill-chambers-1
Jonathan Chandler,2010-09-18,3,Troy,@,Alabama-Birmingham,L,1,19,19.0,0,jonathan-chandler-1
Colton Chelf,2010-09-18,3,Oklahoma State,,Tulsa,W,1,17,17.0,0,colton-chelf-1
Van Chew,2010-09-18,3,Syracuse,,Maine,W,7,113,16.1,1,van-chew-1
Josh Chichester,2010-09-18,3,Louisville,@,Oregon State,L,1,13,13.0,0,josh-chichester-1
Greg Childs,2010-09-18,3,Arkansas,@,Georgia,W,3,82,27.3,1,greg-childs-1
Devonte Christopher,2010-09-18,3,Utah,@,New Mexico,W,2,55,27.5,1,devonte-christopher-1
Arceto Clark,2010-09-18,3,Mississippi State,@,Louisiana State,L,3,48,16.0,0,arceto-clark-1
Derek Clark,2010-09-18,3,Rice,,Northwestern,L,1,4,4.0,0,derek-clark-1
Robert Clark,2010-09-18,3,Florida,@,Tennessee,W,1,8,8.0,0,robert-clark-1
Ryan Clarke,2010-09-18,3,West Virginia,,Maryland,W,1,7,7.0,0,ryan-clarke-1
Curtis Clay,2010-09-18,3,Texas Christian,,Baylor,W,1,11,11.0,0,curtis-clay-1
Toney Clemons,2010-09-18,3,Colorado,,Hawaii,W,3,85,28.3,1,toney-clemons-1
James Cleveland,2010-09-18,3,Houston,@,UCLA,L,6,144,24.0,1,james-cleveland-1
Randall Cobb,2010-09-18,3,Kentucky,,Akron,W,5,43,8.6,1,randall-cobb-1
Travis Cobb,2010-09-18,3,Arizona,,Iowa,W,1,4,4.0,0,travis-cobb-1
John Cole,2010-09-18,3,Vanderbilt,@,Mississippi,W,4,22,5.5,0,john-cole-1
Kendrick Cook,2010-09-18,3,Mississippi State,@,Louisiana State,L,1,12,12.0,0,kendrick-cook-1
Josh Cooper,2010-09-18,3,Oklahoma State,,Tulsa,W,4,83,20.8,1,josh-cooper-2
Kevin Cooper,2010-09-18,3,Tennessee,,Florida,L,2,12,6.0,0,kevin-cooper-1
Quinterrance Cooper,2010-09-18,3,Western Kentucky,,Indiana,L,1,20,20.0,0,quinterrance-cooper-1
Paris Cotton,2010-09-18,3,Central Michigan,@,Eastern Michigan,W,3,36,12.0,0,paris-cotton-1
Landon Cox,2010-09-18,3,Northern Illinois,@,Illinois,L,6,74,12.3,1,landon-cox-1
Lennon Creer,2010-09-18,3,Louisiana Tech,,Navy,L,1,9,9.0,0,lennon-creer-1
Juron Criner,2010-09-18,3,Arizona,,Iowa,W,2,48,24.0,0,juron-criner-1
Jon Crucitti,2010-09-18,3,Army,,North Texas,W,1,6,6.0,0,jon-crucitti-1
Andy Cruse,2010-09-18,3,Miami (OH),,Colorado State,W,5,40,8.0,0,andy-cruse-1
Jose Cruz,2010-09-18,3,Syracuse,,Maine,W,1,4,4.0,1,jose-cruz-1
B.J. Cunningham,2010-09-18,3,Michigan State,,Notre Dame,W,7,101,14.4,1,bj-cunningham-1
Benjamin Cunningham,2010-09-18,3,Middle Tennessee State,@,Memphis,L,3,22,7.3,0,benjamin-cunningham-1
De'Anthony Curtis,2010-09-18,3,Arkansas,@,Georgia,W,1,15,15.0,0,deanthony-curtis-1
Darius Darks,2010-09-18,3,Iowa State,@,Kansas State,L,1,12,12.0,0,darius-darks-1
Vince Davidson,2010-09-18,3,Ohio,@,Ohio State,L,1,0,0.0,0,vince-davidson-1
Demario Davis,2010-09-18,3,Arkansas State,,Louisiana-Monroe,W,2,16,8.0,0,demario-davis-1
Drew Davis,2010-09-18,3,Oregon,,Portland State,W,1,13,13.0,0,drew-davis-1
Evan Davis,2010-09-18,3,Texas-El Paso,,New Mexico State,W,2,25,12.5,1,evan-davis-1
Keenan Davis,2010-09-18,3,Iowa,@,Arizona,L,1,12,12.0,0,keenan-davis-1
Mike Davis,2010-09-18,3,Texas,@,Texas Tech,W,6,45,7.5,1,mike-davis-2
Preston Davis,2010-09-18,3,Idaho,,Nevada-Las Vegas,W,1,4,4.0,0,preston-davis-1
Skye Dawson,2010-09-18,3,Texas Christian,,Baylor,W,1,8,8.0,0,skye-dawson-1
Ryan Deehan,2010-09-18,3,Colorado,,Hawaii,W,3,32,10.7,0,ryan-deehan-1
Mark Dell,2010-09-18,3,Michigan State,,Notre Dame,W,1,7,7.0,0,mark-dell-1
Kyle Demaster,2010-09-18,3,Eastern Michigan,,Central Michigan,L,2,4,2.0,0,kyle-demaster-1
Chaz Demerath,2010-09-18,3,Air Force,@,Oklahoma,L,1,5,5.0,0,chaz-demerath-1
Jeff Demps,2010-09-18,3,Florida,@,Tennessee,W,3,34,11.3,0,jeff-demps-1
Demond Dennis,2010-09-18,3,New Mexico,,Utah,L,4,41,10.3,0,demond-dennis-1
Noel Devine,2010-09-18,3,West Virginia,,Maryland,W,1,9,9.0,0,noel-devine-1
J.J. Di Luigi,2010-09-18,3,Brigham Young,@,Florida State,L,3,36,12.0,0,jj-di-luigi-1
Preston Dial,2010-09-18,3,Alabama,@,Duke,W,3,39,13.0,1,preston-dial-1
Jerrod Dillard,2010-09-18,3,Akron,@,Kentucky,L,1,18,18.0,0,jerrod-dillard-1
Patrick Dimarco,2010-09-18,3,South Carolina,,Furman,W,4,17,4.3,0,patrick-dimarco-1
Chris Dinkins,2010-09-18,3,Oklahoma State,,Tulsa,W,1,18,18.0,0,chris-dinkins-1
Aaron Dobson,2010-09-18,3,Marshall,@,Bowling Green State,L,6,51,8.5,0,aaron-dobson-1
Blayne Donnell,2010-09-18,3,Louisville,@,Oregon State,L,1,10,10.0,0,blayne-donnell-1
Tandon Doss,2010-09-18,2,Indiana,@,Western Kentucky,W,5,62,12.4,1,tandon-doss-1
Cornelius Douglas,2010-09-18,3,Texas Tech,,Texas,L,2,8,4.0,0,cornelius-douglas-1
David Douglas,2010-09-18,3,Arizona,,Iowa,W,7,74,10.6,1,david-douglas-1
Mario Dovell,2010-09-18,3,Ohio,@,Ohio State,L,1,5,5.0,0,mario-dovell-1
Jack Doyle,2010-09-18,3,Western Kentucky,,Indiana,L,5,47,9.4,0,jack-doyle-1
Shaun Draughn,2010-09-18,2,North Carolina,,Georgia Tech,L,2,13,6.5,0,shaun-draughn-1
Lance Dunbar,2010-09-18,3,North Texas,@,Army,L,5,44,8.8,0,lance-dunbar-1
Riley Dunlop,2010-09-18,3,Ohio,@,Ohio State,L,2,31,15.5,0,riley-dunlop-1
Drake Dunsmore,2010-09-18,3,Northwestern,@,Rice,W,6,87,14.5,0,drake-dunsmore-1
Taylor Dupree,2010-09-18,3,Rice,,Northwestern,L,1,6,6.0,0,taylor-dupree-1
Kris Durham,2010-09-18,3,Georgia,,Arkansas,L,5,101,20.2,0,kris-durham-1
Xavier Dye,2010-09-18,3,Clemson,@,Auburn,L,2,27,13.5,0,xavier-dye-1
Taiwan Easterling,2010-09-18,3,Florida State,,Brigham Young,W,1,6,6.0,0,taiwan-easterling-1
Jeremy Ebert,2010-09-18,3,Northwestern,@,Rice,W,4,82,20.5,1,jeremy-ebert-1
Patrick Edwards,2010-09-18,3,Houston,@,UCLA,L,3,21,7.0,0,patrick-edwards-1
