Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Matthew Castelo,2007-11-24,12,San Jose State,,Nevada,W,0,0,0,1,matthew-castelo-1
Martin Channels,2007-11-24,12,Miami (OH),@,Ohio,L,0,0,0,1,martin-channels-1
Jeremiah Chapman,2007-11-24,11,North Texas,,Western Kentucky,W,0,0,0,2,jeremiah-chapman-1
Jovani Chappel,2007-11-24,11,Pittsburgh,,South Florida,L,0,0,0,1,jovani-chappel-1
Eric Childs,2007-11-24,12,Kansas State,@,Fresno State,L,0,0,0,1,eric-childs-1
Emmanuel Cook,2007-11-24,12,South Carolina,,Clemson,L,0,0,0,1,emmanuel-cook-1
Brandon Crawford,2007-11-24,12,Ball State,@,Northern Illinois,W,0,0,0,1,brandon-crawford-1
Travis Crawford,2007-11-24,11,San Diego State,,Texas Christian,L,0,0,0,1,travis-crawford-1
Dowayne Davis,2007-11-24,12,Syracuse,,Cincinnati,L,0,0,0,1,dowayne-davis-1
Louis Delmas,2007-11-24,12,Western Michigan,,Temple,W,0,0,0,1,louis-delmas-1
Pannel Egboh,2007-11-24,11,Stanford,,Notre Dame,L,0,0,0,1,pannel-egboh-1
Brian Elledge,2007-11-24,12,San Jose State,,Nevada,W,0,0,0,1,brian-elledge-1
Dannell Ellerbe,2007-11-24,12,Georgia,@,Georgia Tech,W,0,0,0,1,dannell-ellerbe-1
Curtis Gatewood,2007-11-24,12,Vanderbilt,,Wake Forest,L,0,0,0,1,curtis-gatewood-1
Craig Gelhardt,2007-11-24,12,Tulane,@,East Carolina,L,0,0,0,1,craig-gelhardt-1
Adam Gunn,2007-11-24,11,Pittsburgh,,South Florida,L,0,0,0,1,adam-gunn-1
Trippe Hale,2007-11-24,11,West Virginia,,Connecticut,W,0,0,0,1,trippe-hale-1
Ryan Hamilton,2007-11-24,12,Vanderbilt,,Wake Forest,L,0,0,0,1,ryan-hamilton-1
Dominique Harris,2007-11-24,12,Temple,@,Western Michigan,L,0,0,0,1,dominique-harris-1
Montis Harrison,2007-11-24,12,Arkansas State,@,Southern Mississippi,L,0,0,0,1,montis-harrison-1
Mark Herzlich,2007-11-24,12,Boston College,,Miami (FL),W,0,0,0,1,mark-herzlich-1
Xavier Hicks Jr.,2007-11-24,12,Washington State,@,Washington,W,0,0,0,1,xavier-hicks-jr-1
Cliff Higgs,2007-11-24,11,North Texas,,Western Kentucky,W,0,0,0,1,cliff-higgs-1
Mortty Ivy,2007-11-24,11,West Virginia,,Connecticut,W,0,0,0,1,mortty-ivy-1
Mil'Von James,2007-11-24,12,Nevada-Las Vegas,@,New Mexico,L,0,0,0,1,milvon-james-1
Jameson Jordan,2007-11-24,12,Louisiana-Monroe,@,Louisiana,W,0,0,0,1,jameson-jordan-1
Noah Keller,2007-11-24,12,Ohio,,Miami (OH),W,0,0,0,1,noah-keller-1
Zach Larsen,2007-11-24,12,Northern Illinois,,Ball State,L,0,0,0,1,zach-larsen-1
Myron Lewis,2007-11-24,12,Vanderbilt,,Wake Forest,L,1,0,0,1,myron-lewis-1
Curtis Lofton,2007-11-24,12,Oklahoma,,Oklahoma State,W,0,0,0,2,curtis-lofton-1
Chris Long,2007-11-24,12,Virginia,,Virginia Tech,L,0,0,0,1,chris-long-1
Mack,2007-11-24,12,East Carolina,,Tulane,W,0,0,0,1,mack-2
Greg Marshall,2007-11-24,12,Western Michigan,,Temple,W,0,0,0,1,greg-marshall-2
Andy Mattingly,2007-11-24,12,Washington State,@,Washington,W,0,0,0,1,andy-mattingly-1
Pat Maynor,2007-11-24,11,Stanford,,Notre Dame,L,0,0,0,1,pat-maynor-1
Colin McCarthy,2007-11-24,12,Miami (FL),@,Boston College,L,0,0,0,1,colin-mccarthy-1
Scott McKillop,2007-11-24,11,Pittsburgh,,South Florida,L,0,0,0,1,scott-mckillop-1
Phillip Merling,2007-11-24,12,Clemson,@,South Carolina,W,0,0,0,1,phillip-merling-1
Shane Murray,2007-11-24,11,Pittsburgh,,South Florida,L,0,0,0,1,shane-murray-1
Brendan Pahulu,2007-11-24,12,Houston,,Texas Southern,W,0,0,0,1,brendan-pahulu-1
Lovon Ponder,2007-11-24,12,Miami (FL),@,Boston College,L,0,0,0,1,lovon-ponder-1
Vincent Rey,2007-11-24,12,Duke,@,North Carolina,L,0,0,0,1,vincent-rey-1
Mike Rivera,2007-11-24,12,Kansas,N,Missouri,L,0,0,0,1,mike-rivera-1
Channing Schofield,2007-11-24,12,Wake Forest,@,Vanderbilt,W,0,0,0,1,channing-schofield-1
Davonte Shannon,2007-11-24,12,Buffalo,@,Kent State,W,0,0,0,2,davonte-shannon-1
Pat Sims,2007-11-24,12,Auburn,,Alabama,W,0,0,0,1,pat-sims-1
Cergile Sincere,2007-11-24,11,Florida Atlantic,@,Florida International,W,0,0,0,1,cergile-sincere-1
Carl Singleton,2007-11-24,12,Utah State,@,Idaho,W,0,0,0,1,carl-singleton-1
Lionell Singleton,2007-11-24,11,Florida International,,Florida Atlantic,L,0,0,0,1,lionell-singleton-1
Alphonso Smith,2007-11-24,12,Wake Forest,@,Vanderbilt,W,0,0,0,1,alphonso-smith-1
Corey Smith,2007-11-24,12,Cincinnati,@,Syracuse,W,0,0,0,1,corey-smith-1
Clinton Snyder,2007-11-24,11,Stanford,,Notre Dame,L,0,0,0,1,clinton-snyder-1
Jordan Stevens,2007-11-24,12,Miami (OH),@,Ohio,L,0,0,0,1,jordan-stevens-1
Stryker Sulak,2007-11-24,12,Missouri,N,Kansas,W,0,0,0,1,stryker-sulak-1
Jeremy Thompson,2007-11-24,12,Wake Forest,@,Vanderbilt,W,0,0,0,1,jeremy-thompson-1
Calvin Wilson,2007-11-24,12,Southern Mississippi,,Arkansas State,W,0,0,0,1,calvin-wilson-1
E.J. Wilson,2007-11-24,12,North Carolina,,Duke,W,0,0,0,1,ej-wilson-1
Eric Foster,2007-11-29,12,Rutgers,@,Louisville,L,0,0,0,1,eric-foster-1
Jon Alvarado,2007-12-01,12,Navy,,Army,W,0,0,0,1,jon-alvarado-1
Jemeel Brady,2007-12-01,12,Pittsburgh,@,West Virginia,W,0,0,0,1,jemeel-brady-1
Ezra Butler,2007-12-01,12,Nevada,,Louisiana Tech,W,0,0,0,2,ezra-butler-1
Andre Clark,2007-12-01,12,Florida Atlantic,@,Troy,W,0,0,0,1,andre-clark-1
Joe Clermond,2007-12-01,12,Pittsburgh,@,West Virginia,W,0,0,0,1,joe-clermond-1
Charles Davis,2007-12-01,13,Tulsa,@,Central Florida,L,0,0,0,1,charles-davis-2
Dexter Davis,2007-12-01,12,Arizona State,,Arizona,W,0,0,0,1,dexter-davis-1
Tommie Duhart,2007-12-01,12,Pittsburgh,@,West Virginia,W,0,0,0,1,tommie-duhart-1
David Faaeteete,2007-12-01,12,Oregon,,Oregon State,L,0,0,0,1,david-faaeteete-1
Zack Follett,2007-12-01,12,California,@,Stanford,L,0,0,0,1,zack-follett-1
Travis Goethel,2007-12-01,12,Arizona State,,Arizona,W,0,0,0,1,travis-goethel-1
Corey Hall,2007-12-01,12,Arizona,@,Arizona State,L,0,0,0,1,corey-hall-1
Matthew Harper,2007-12-01,12,Oregon,,Oregon State,L,0,0,0,1,matthew-harper-1
Jerome Johnson,2007-12-01,12,Nevada,,Louisiana Tech,W,0,0,0,1,jerome-johnson-1
Frantz Joseph,2007-12-01,12,Florida Atlantic,@,Troy,W,0,0,0,1,frantz-joseph-1
Greg Joseph,2007-12-01,12,Florida Atlantic,@,Troy,W,0,0,0,1,greg-joseph-1
Gerard Lawson,2007-12-01,12,Oregon State,@,Oregon,W,0,0,0,1,gerard-lawson-1
Roy Lewis,2007-12-01,13,Washington,@,Hawaii,L,0,0,0,1,roy-lewis-1
Rico McCoy,2007-12-01,13,Tennessee,N,Louisiana State,L,0,0,0,1,rico-mccoy-1
Nevin McKenzie,2007-12-01,13,Tennessee,N,Louisiana State,L,0,0,0,1,nevin-mckenzie-1
Dontay Moch,2007-12-01,12,Nevada,,Louisiana Tech,W,0,0,0,1,dontay-moch-1
Joshua Muse,2007-12-01,12,Louisiana Tech,@,Nevada,L,0,0,0,1,joshua-muse-1
Caesar Rayford,2007-12-01,13,Washington,@,Hawaii,L,0,0,0,1,caesar-rayford-1
Keith Rivers,2007-12-01,12,Southern California,,UCLA,W,0,0,0,1,keith-rivers-1
Dwight Roberson,2007-12-01,12,Oregon State,@,Oregon,W,0,0,0,1,dwight-roberson-1
Lowell Robinson,2007-12-01,12,Pittsburgh,@,West Virginia,W,0,0,0,1,lowell-robinson-1
Mike Samples,2007-12-01,12,Nevada,,Louisiana Tech,W,0,0,0,1,mike-samples-1
Jamie Silva,2007-12-01,13,Boston College,N,Virginia Tech,L,1,51,1,1,jamie-silva-1
Clinton Snyder,2007-12-01,12,Stanford,,California,W,0,0,0,1,clinton-snyder-1
Walter Thurmond III,2007-12-01,12,Oregon,,Oregon State,L,0,0,0,1,walter-thurmond-iii-1
Alterraun Verner,2007-12-01,12,UCLA,@,Southern California,L,0,0,0,1,alterraun-verner-1
Michael Walsh,2007-12-01,12,Navy,,Army,W,0,0,0,1,michael-walsh-1
Chaz West,2007-12-01,13,Central Michigan,N,Miami (OH),W,0,0,0,1,chaz-west-1
Nate Williams,2007-12-01,13,Washington,@,Hawaii,L,0,0,0,1,nate-williams-2
Thomas Williams,2007-12-01,12,Southern California,,UCLA,W,0,0,0,1,thomas-williams-1
Terrell Cole,2007-12-20,13,Utah,N,Navy,W,0,0,0,1,terrell-cole-1
Uche Anyanwu,2007-12-22,13,Nevada,@,New Mexico,L,0,0,0,1,uche-anyanwu-1
Bruce Davis,2007-12-22,13,UCLA,N,Brigham Young,L,0,0,0,1,bruce-davis-1
Joshua Mauga,2007-12-22,13,Nevada,@,New Mexico,L,0,0,0,1,joshua-mauga-1
Brian Price,2007-12-22,13,UCLA,N,Brigham Young,L,0,0,0,1,brian-price-1
Brandon Sumrall,2007-12-22,13,Southern Mississippi,N,Cincinnati,L,0,0,0,1,brandon-sumrall-1
Jeremy Chambliss,2007-12-23,13,East Carolina,N,Boise State,W,1,4,0,1,jeremy-chambliss-1
Orlando Scandrick,2007-12-23,13,Boise State,N,East Carolina,L,0,0,0,1,orlando-scandrick-1
Travis Williams,2007-12-23,13,East Carolina,N,Boise State,W,0,0,0,1,travis-williams-1
Casey Droscha,2007-12-26,14,Central Michigan,N,Purdue,L,0,0,0,1,casey-droscha-1
Brandon Foster,2007-12-27,13,Texas,N,Arizona State,W,1,5,0,1,brandon-foster-1
Travis Goethel,2007-12-27,13,Arizona State,N,Texas,L,0,0,0,1,travis-goethel-1
Drew Kelson,2007-12-27,13,Texas,N,Arizona State,W,0,0,0,1,drew-kelson-1
Roddrick Muckelroy,2007-12-27,13,Texas,N,Arizona State,W,0,0,0,1,roddrick-muckelroy-1
Mike Nixon,2007-12-27,13,Arizona State,N,Texas,L,0,0,0,1,mike-nixon-1
Sean Canfield,2007-12-28,13,Oregon State,N,Maryland,W,0,0,0,1,sean-canfield-1
Moise Fokou,2007-12-28,13,Maryland,N,Oregon State,L,0,0,0,1,moise-fokou-1
Greg Jones,2007-12-28,13,Michigan State,N,Boston College,L,0,0,0,1,greg-jones-2
Adrian Moten,2007-12-28,13,Maryland,N,Oregon State,L,0,0,0,1,adrian-moten-1
Dave Philistin,2007-12-28,13,Maryland,N,Oregon State,L,0,0,0,1,dave-philistin-1
Augustus Ashley,2007-12-29,14,Central Florida,N,Mississippi State,L,0,0,0,1,augustus-ashley-1
Kenny Brown,2007-12-29,13,Texas A&M,N,Penn State,L,0,0,0,1,kenny-brown-1
Darius Butler,2007-12-29,13,Connecticut,N,Wake Forest,L,0,0,0,1,darius-butler-1
Maurice Evans,2007-12-29,13,Penn State,N,Texas A&M,W,0,0,0,2,maurice-evans-1
Jeff Smart,2007-12-30,13,Colorado,N,Alabama,L,0,0,0,1,jeff-smart-1
Jairus Byrd,2007-12-31,13,Oregon,N,South Florida,W,0,0,0,1,jairus-byrd-1
Greg Carr,2007-12-31,13,Florida State,N,Kentucky,L,0,0,0,1,greg-carr-1
Joe Gaston,2007-12-31,13,Georgia Tech,N,Fresno State,L,0,0,0,1,joe-gaston-1
Ryan Kemp,2007-12-31,13,Air Force,N,California,L,0,0,0,1,ryan-kemp-1
Trevard Lindley,2007-12-31,13,Kentucky,N,Florida State,W,0,0,0,1,trevard-lindley-1
Leslie Majors,2007-12-31,13,Indiana,N,Oklahoma State,L,0,0,0,1,leslie-majors-1
Brouce Mompremier,2007-12-31,13,South Florida,N,Oregon,L,0,0,0,1,brouce-mompremier-1
Derek Nicholson,2007-12-31,13,Florida State,N,Kentucky,L,0,0,0,1,derek-nicholson-1
Chris Phillips,2007-12-31,13,Indiana,N,Oklahoma State,L,0,0,0,1,chris-phillips-1
Dominique Reese,2007-12-31,13,Georgia Tech,N,Fresno State,L,0,0,0,1,dominique-reese-1
Jamie Robinson,2007-12-31,13,Florida State,N,Kentucky,L,0,0,0,1,jamie-robinson-1
Myron Rolle,2007-12-31,13,Florida State,N,Kentucky,L,0,0,0,1,myron-rolle-1
Eric Berry,2008-01-01,14,Tennessee,N,Wisconsin,W,0,0,0,1,eric-berry-1
Jonathan Casillas,2008-01-01,13,Wisconsin,N,Tennessee,L,0,0,0,1,jonathan-casillas-1
Chase Daniel,2008-01-01,14,Missouri,N,Arkansas,W,0,0,0,1,chase-daniel-1
Ras-I Dowling,2008-01-01,13,Virginia,N,Texas Tech,L,0,0,0,1,ras-i-dowling-1
Justin Garrett,2008-01-01,14,Missouri,N,Arkansas,W,0,0,0,1,justin-garrett-1
Marcus Harrison,2008-01-01,13,Arkansas,N,Missouri,L,0,0,0,1,marcus-harrison-1
Derrick Harvey,2008-01-01,13,Florida,N,Michigan,L,0,0,0,1,derrick-harvey-1
Rajon Henley,2008-01-01,13,Texas Tech,N,Virginia,W,0,0,0,1,rajon-henley-1
Marcus Howard,2008-01-01,13,Georgia,N,Hawaii,W,0,0,1,2,marcus-howard-1
Lawrence Jackson,2008-01-01,13,Southern California,N,Illinois,W,0,0,0,1,lawrence-jackson-1
Luke Lambert,2008-01-01,14,Missouri,N,Arkansas,W,0,0,0,1,luke-lambert-1
Kaluka Maiava,2008-01-01,13,Southern California,N,Illinois,W,0,0,0,1,kaluka-maiava-1
Clay Matthews,2008-01-01,13,Southern California,N,Illinois,W,0,0,0,2,clay-matthews-1
Rey Maualuga,2008-01-01,13,Southern California,N,Illinois,W,0,0,0,1,rey-maualuga-1
William Moore,2008-01-01,14,Missouri,N,Arkansas,W,0,0,0,1,william-moore-1
Mark Moundros,2008-01-01,13,Michigan,N,Florida,W,0,0,0,1,mark-moundros-1
Amani Purcell,2008-01-01,13,Hawaii,N,Georgia,L,0,0,0,1,amani-purcell-1
O'Brien Schofield,2008-01-01,13,Wisconsin,N,Tennessee,L,0,0,0,1,obrien-schofield-1
Terrell Thomas,2008-01-01,13,Southern California,N,Illinois,W,0,0,0,1,terrell-thomas-1
Justin Trattou,2008-01-01,13,Florida,N,Michigan,L,0,0,0,1,justin-trattou-1
Major Wright,2008-01-01,13,Florida,N,Michigan,L,0,0,0,1,major-wright-1
Reed Williams,2008-01-02,13,West Virginia,N,Oklahoma,W,0,0,0,1,reed-williams-1
Xavier Adibi,2008-01-03,14,Virginia Tech,N,Kansas,L,0,0,0,1,xavier-adibi-1
Colin McEvoy,2008-01-05,13,Rutgers,N,Ball State,W,0,0,0,1,colin-mcevoy-1
Chris Chamberlain,2008-01-06,14,Tulsa,N,Bowling Green State,W,0,0,0,1,chris-chamberlain-1
Steve Craver,2008-01-06,14,Tulsa,N,Bowling Green State,W,0,0,0,1,steve-craver-1
Alain Karatepeyan,2008-01-06,14,Tulsa,N,Bowling Green State,W,0,0,0,1,alain-karatepeyan-1
Glenn Dorsey,2008-01-07,14,Louisiana State,N,Ohio State,W,0,0,0,1,glenn-dorsey-1
Marcus Freeman,2008-01-07,13,Ohio State,N,Louisiana State,L,0,0,0,1,marcus-freeman-2
Ali Highsmith,2008-01-07,14,Louisiana State,N,Ohio State,W,0,0,0,1,ali-highsmith-1
Tyson Jackson,2008-01-07,14,Louisiana State,N,Ohio State,W,0,0,0,1,tyson-jackson-1
