Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Cole McDonald,2019-09-14,3,Hawaii,@,Washington,L,22,35,62.9,218,1,3,107.5,cole-mcdonald-1
Clifton McDowell,2019-09-14,3,Louisiana,,Texas Southern,W,1,1,100.0,8,0,0,167.2,clifton-mcdowell-1
Matt McKay,2019-09-14,3,North Carolina State,@,West Virginia,L,23,48,47.9,207,1,0,91.0,matt-mckay-1
Neil McLaurin,2019-09-14,3,Southern Mississippi,@,Troy,W,1,1,100.0,51,1,0,858.4,neil-mclaurin-1
Justin McMillan,2019-09-14,3,Tulane,,Missouri State,W,13,16,81.3,122,0,1,132.8,justin-mcmillan-1
Davis Mills,2019-09-14,3,Stanford,@,Central Florida,L,3,5,60.0,34,0,0,117.1,davis-mills-1
Kellen Mond,2019-09-14,3,Texas A&M,,Lamar,W,20,28,71.4,317,1,1,171.2,kellen-mond-1
Steven Montez,2019-09-14,3,Colorado,,Air Force,L,26,43,60.5,220,2,1,114.1,steven-montez-1
David Moore,2019-09-14,3,Central Michigan,,Akron,W,20,31,64.5,316,2,0,171.4,david-moore-1
Kelton Moore,2019-09-14,3,Nevada,,Weber State,W,1,1,100.0,1,0,0,108.4,kelton-moore-1
Tanner Mordecai,2019-09-14,3,Oklahoma,@,UCLA,W,1,3,33.3,13,0,0,69.7,tanner-mordecai-1
Tanner Morgan,2019-09-14,3,Minnesota,,Georgia Southern,W,19,31,61.3,289,3,1,165.1,tanner-morgan-2
Tylan Morton,2019-09-14,3,South Alabama,,Memphis,L,4,12,33.3,105,1,1,117.7,tylan-morton-1
Matt Myers,2019-09-14,3,Buffalo,@,Liberty,L,15,33,45.5,167,2,0,108.0,matt-myers-2
Lowell Narcisse,2019-09-14,3,Texas-San Antonio,,Army,L,0,1,0.0,0,0,0,0.0,lowell-narcisse-1
Kato Nelson,2019-09-14,3,Akron,@,Central Michigan,L,26,42,61.9,241,3,1,128.9,kato-nelson-1
Bo Nix,2019-09-14,3,Auburn,,Kent State,W,12,16,75.0,161,1,0,180.2,bo-nix-1
Patrick O'Brien,2019-09-14,3,Colorado State,@,Arkansas,L,7,10,70.0,106,1,0,192.0,patrick-obrien-1
Asher O'Hara,2019-09-14,3,Middle Tennessee State,,Duke,L,19,27,70.4,201,2,0,157.3,asher-ohara-1
Tobias Oliver,2019-09-14,3,Georgia Tech,,Citadel,L,2,3,66.7,27,0,0,142.3,tobias-oliver-1
Perry Olsen,2019-09-14,2,Navy,,East Carolina,W,1,1,100.0,2,0,0,116.8,perry-olsen-1
Fred Payton,2019-09-14,3,Coastal Carolina,,Norfolk State,W,7,19,36.8,65,0,0,65.6,fred-payton-1
Bryce Perkins,2019-09-14,3,Virginia,,Florida State,W,30,40,75.0,295,1,2,135.2,bryce-perkins-1
Malcolm Perry,2019-09-14,2,Navy,,East Carolina,W,5,7,71.4,151,2,0,346.9,malcolm-perry-1
N'Kosi Perry,2019-09-14,3,Miami (FL),,Bethune-Cookman,W,7,10,70.0,79,1,0,169.4,nkosi-perry-1
Brandon Peters,2019-09-14,3,Illinois,,Eastern Michigan,L,22,37,59.5,297,2,1,139.3,brandon-peters-1
Kenny Pickett,2019-09-14,3,Pittsburgh,@,Penn State,L,35,51,68.6,372,0,0,129.9,kenny-pickett-1
Tyrell Pigrome,2019-09-14,3,Maryland,@,Temple,L,1,1,100.0,-4,0,0,66.4,tyrell-pigrome-1
Kalil Pimpleton,2019-09-14,3,Central Michigan,,Akron,W,1,1,100.0,28,0,0,335.2,kalil-pimpleton-1
Drew Plitt,2019-09-14,3,Ball State,,Florida Atlantic,L,26,38,68.4,303,3,1,156.2,drew-plitt-1
Jack Plummer,2019-09-14,3,Purdue,,Texas Christian,L,13,29,44.8,181,1,2,94.8,jack-plummer-1
Taylor Powell,2019-09-14,3,Missouri,,Southeast Missouri State,W,1,5,20.0,17,0,0,48.6,taylor-powell-1
Kavious Price,2019-09-14,3,Kent State,@,Auburn,L,0,1,0.0,0,0,0,0.0,kavious-price-1
Nathan Priestley,2019-09-14,3,Georgia,,Arkansas State,W,0,1,0.0,0,0,0,0.0,nathan-priestley-1
Brock Purdy,2019-09-14,2,Iowa State,,Iowa,L,24,34,70.6,276,1,0,148.5,brock-purdy-1
Peyton Ramsey,2019-09-14,3,Indiana,,Ohio State,L,19,33,57.6,162,0,1,92.8,peyton-ramsey-1
Chris Reynolds,2019-09-14,3,UNC Charlotte,,Massachusetts,W,10,12,83.3,155,2,0,246.8,chris-reynolds-1
Desmond Ridder,2019-09-14,3,Cincinnati,,Miami (OH),W,14,30,46.7,186,2,1,114.1,desmond-ridder-1
Chris Robison,2019-09-14,3,Florida Atlantic,@,Ball State,W,33,41,80.5,366,4,0,187.7,chris-robison-1
Armani Rogers,2019-09-14,3,Nevada-Las Vegas,@,Northwestern,L,16,26,61.5,120,0,1,92.6,armani-rogers-1
Nathan Rourke,2019-09-14,3,Ohio,@,Marshall,L,15,25,60.0,215,3,0,171.8,nathan-rourke-1
Anthony Russo,2019-09-14,2,Temple,,Maryland,W,20,37,54.1,277,3,1,138.3,anthony-russo-3
Spencer Sanders,2019-09-14,3,Oklahoma State,@,Tulsa,W,12,22,54.5,169,1,1,125.0,spencer-sanders-1
Evan Shirreffs,2019-09-14,3,UNC Charlotte,,Massachusetts,W,0,1,0.0,0,0,0,0.0,evan-shirreffs-1
Tyler Shough,2019-09-14,3,Oregon,,Montana,W,1,1,100.0,-3,0,0,74.8,tyler-shough-1
Garrett Shrader,2019-09-14,3,Mississippi State,,Kansas State,L,4,12,33.3,51,0,0,69.0,garrett-shrader-1
JT Shrout,2019-09-14,3,Tennessee,,Chattanooga,W,3,9,33.3,23,0,0,54.8,jt-shrout-1
Jacob Sirmon,2019-09-14,3,Washington,,Hawaii,W,1,1,100.0,-2,0,0,83.2,jacob-sirmon-1
Kedon Slovis,2019-09-14,3,Southern California,@,Brigham Young,L,24,34,70.6,281,2,3,141.8,kedon-slovis-1
J'mar Smith,2019-09-14,3,Louisiana Tech,@,Bowling Green State,W,19,26,73.1,267,2,0,184.7,jmar-smith-1
Sawyer Smith,2019-09-14,3,Kentucky,,Florida,L,23,35,65.7,267,2,3,131.5,sawyer-smith-1
Zach Smith,2019-09-14,3,Tulsa,,Oklahoma State,L,17,30,56.7,228,1,0,131.5,zach-smith-6
Nathan Stanley,2019-09-14,3,Iowa,@,Iowa State,W,22,35,62.9,201,0,0,111.1,nathan-stanley-2
Nick Starkel,2019-09-14,3,Arkansas,,Colorado State,W,20,35,57.1,305,3,0,158.6,nick-starkel-1
Tommy Stevens,2019-09-14,3,Mississippi State,,Kansas State,L,7,15,46.7,100,1,2,98.0,tommy-stevens-1
Tom Stewart,2019-09-14,3,Rice,N,Texas,L,12,23,52.2,179,2,0,146.2,tom-stewart-1
Carson Strong,2019-09-14,3,Nevada,,Weber State,W,30,44,68.2,299,0,2,116.2,carson-strong-1
Tua Tagovailoa,2019-09-14,3,Alabama,@,South Carolina,W,28,36,77.8,444,5,0,227.2,tua-tagovailoa-1
Khalil Tate,2019-09-14,3,Arizona,,Texas Tech,W,14,23,60.9,185,1,2,125.4,khalil-tate-1
Thayer Thomas,2019-09-14,3,North Carolina State,@,West Virginia,L,1,1,100.0,18,1,0,581.2,thayer-thomas-1
Casey Thompson,2019-09-14,3,Texas,N,Rice,W,5,7,71.4,59,0,0,142.2,casey-thompson-1
Skylar Thompson,2019-09-14,3,Kansas State,@,Mississippi State,W,10,18,55.6,123,1,0,131.3,skylar-thompson-1
Dorian Thompson-Robinson,2019-09-14,3,UCLA,,Oklahoma,L,15,26,57.7,201,2,2,132.6,dorian-thompson-robinson-1
Justin Tomlin,2019-09-14,3,Georgia Southern,@,Minnesota,L,5,9,55.6,75,0,0,125.6,justin-tomlin-1
Kyle Trask,2019-09-14,3,Florida,@,Kentucky,W,9,13,69.2,126,0,0,150.6,kyle-trask-1
Tevaka Tuioti,2019-09-14,2,New Mexico,@,Notre Dame,L,6,13,46.2,132,0,0,131.4,tevaka-tuioti-1
Jack Tuttle,2019-09-14,3,Indiana,,Ohio State,L,1,2,50.0,4,0,0,66.8,jack-tuttle-1
Noah Vedral,2019-09-14,3,Nebraska,,Northern Illinois,W,3,5,60.0,30,0,0,110.4,noah-vedral-1
Tyler Vitt,2019-09-14,3,Texas State,@,Southern Methodist,L,3,3,100.0,40,1,0,322.0,tyler-vitt-1
Darius Wade,2019-09-14,3,Bowling Green State,,Louisiana Tech,L,18,38,47.4,171,0,1,79.9,darius-wade-1
Jon Wassink,2019-09-14,3,Western Michigan,,Georgia State,W,15,20,75.0,246,1,0,194.8,jon-wassink-1
Clayton Welch,2019-09-14,3,Syracuse,,Clemson,L,0,2,0.0,0,0,0,0.0,clayton-welch-1
Brady White,2019-09-14,3,Memphis,@,South Alabama,W,12,20,60.0,209,3,1,187.3,brady-white-1
Kaylan Wiggins,2019-09-14,3,Florida International,,New Hampshire,W,12,18,66.7,127,0,0,125.9,kaylan-wiggins-1
Jarren Williams,2019-09-14,3,Miami (FL),,Bethune-Cookman,W,19,24,79.2,254,3,0,209.3,jarren-williams-1
Ryan Willis,2019-09-14,3,Virginia Tech,,Furman,W,17,21,81.0,123,1,1,136.3,ryan-willis-2
Jordan Wilmore,2019-09-14,3,Utah,,Idaho State,W,0,1,0.0,0,0,0,0.0,jordan-wilmore-1
Zach Wilson,2019-09-14,3,Brigham Young,,Southern California,W,20,33,60.6,280,1,0,141.9,zach-wilson-3
D'Eriq King,2019-09-19,4,Houston,@,Tulane,L,16,33,48.5,229,2,1,120.7,deriq-king-1
Justin McMillan,2019-09-19,4,Tulane,,Houston,W,7,20,35.0,186,3,0,162.6,justin-mcmillan-1
Hank Bachmeier,2019-09-20,4,Boise State,,Air Force,W,19,26,73.1,263,2,0,183.4,hank-bachmeier-1
Chase Cord,2019-09-20,4,Boise State,,Air Force,W,1,2,50.0,-3,0,0,37.4,chase-cord-1
Matt Fink,2019-09-20,4,Southern California,,Utah,W,21,30,70.0,351,3,1,194.6,matt-fink-1
Donald Hammond III,2019-09-20,3,Air Force,@,Boise State,L,6,11,54.5,83,1,1,129.7,donald-hammond-iii-1
Tyler Huntley,2019-09-20,4,Utah,@,Southern California,L,22,30,73.3,210,1,0,143.1,tyler-huntley-1
James Morgan,2019-09-20,4,Florida International,@,Louisiana Tech,L,29,41,70.7,394,2,1,162.7,james-morgan-1
Isaiah Sanders,2019-09-20,3,Air Force,@,Boise State,L,2,2,100.0,30,0,0,226.0,isaiah-sanders-1
Kedon Slovis,2019-09-20,4,Southern California,,Utah,W,2,2,100.0,17,0,0,171.4,kedon-slovis-1
J'mar Smith,2019-09-20,4,Louisiana Tech,,Florida International,W,27,41,65.9,290,0,1,120.4,jmar-smith-1
Jack Abraham,2019-09-21,4,Southern Mississippi,@,Alabama,L,17,26,65.4,174,1,1,126.6,jack-abraham-1
Josh Adkins,2019-09-21,4,New Mexico State,@,New Mexico,L,30,47,63.8,335,3,1,140.5,josh-adkins-1
Ryan Agnew,2019-09-21,4,San Diego State,,Utah State,L,20,37,54.1,281,2,1,130.3,ryan-agnew-1
Holton Ahlers,2019-09-21,4,East Carolina,,William & Mary,W,20,34,58.8,210,1,0,120.4,holton-ahlers-1
Christian Anderson,2019-09-21,4,Army,,Morgan State,W,1,7,14.3,80,1,0,157.4,christian-anderson-2
Jared Atkinson,2019-09-21,3,Baylor,@,Rice,W,0,1,0.0,0,0,0,0.0,jared-atkinson-1
Austin Aune,2019-09-21,4,North Texas,,Texas-San Antonio,W,1,1,100.0,13,0,0,209.2,austin-aune-1
Kaleb Barker,2019-09-21,3,Troy,@,Akron,W,27,37,73.0,214,3,1,142.9,kaleb-barker-1
Woody Barrett,2019-09-21,4,Kent State,,Bowling Green State,W,4,4,100.0,55,1,0,298.0,woody-barrett-2
Omar Bayless,2019-09-21,4,Arkansas State,,Southern Illinois,W,1,2,50.0,37,0,0,205.4,omar-bayless-1
Jason Bean,2019-09-21,4,North Texas,,Texas-San Antonio,W,1,3,33.3,3,1,0,151.7,jason-bean-1
James Blackman,2019-09-21,4,Florida State,,Louisville,W,11,14,78.6,127,0,0,154.8,james-blackman-1
Logan Bonner,2019-09-21,4,Arkansas State,,Southern Illinois,W,17,31,54.8,320,4,0,184.1,logan-bonner-1
Ian Book,2019-09-21,3,Notre Dame,@,Georgia,L,29,47,61.7,275,2,2,116.4,ian-book-1
Lynn Bowden Jr.,2019-09-21,4,Kentucky,@,Mississippi State,L,0,1,0.0,0,0,0,0.0,lynn-bowden-jr-1
Myles Brennan,2019-09-21,4,Louisiana State,@,Vanderbilt,W,1,4,25.0,20,0,1,17.0,myles-brennan-1
Charlie Brewer,2019-09-21,3,Baylor,@,Rice,W,20,27,74.1,303,1,0,180.6,charlie-brewer-1
Chase Brice,2019-09-21,4,Clemson,,UNC Charlotte,W,5,7,71.4,85,1,0,220.6,chase-brice-1
Andrew Brito,2019-09-21,4,Massachusetts,,Coastal Carolina,L,14,25,56.0,100,0,1,81.6,andrew-brito-1
Anthony Brown,2019-09-21,4,Boston College,@,Rutgers,W,13,25,52.0,159,0,0,105.4,anthony-brown-11
Kelly Bryant,2019-09-21,4,Missouri,,South Carolina,W,19,33,57.6,227,2,1,129.3,kelly-bryant-1
Shane Buechele,2019-09-21,4,Southern Methodist,@,Texas Christian,W,23,34,67.6,288,2,1,152.3,shane-buechele-1
Joe Burrow,2019-09-21,4,Louisiana State,@,Vanderbilt,W,25,34,73.5,398,6,0,230.1,joe-burrow-1
Stephen Calvert,2019-09-21,4,Liberty,,Hampton,W,10,16,62.5,319,2,0,271.2,stephen-calvert-1
Bryce Carpenter,2019-09-21,4,Coastal Carolina,@,Massachusetts,W,7,8,87.5,104,2,0,279.2,bryce-carpenter-1
Sean Chambers,2019-09-21,4,Wyoming,@,Tulsa,L,9,25,36.0,193,1,0,114.0,sean-chambers-1
Chris Chugunov,2019-09-21,4,Ohio State,,Miami (OH),W,6,7,85.7,86,2,0,283.2,chris-chugunov-1
Jack Coan,2019-09-21,3,Wisconsin,,Michigan,W,13,16,81.3,128,0,0,148.5,jack-coan-1
Destin Coates,2019-09-21,4,Georgia State,@,Texas State,L,0,1,0.0,0,0,0,0.0,destin-coates-1
Austin Conway,2019-09-21,4,Wyoming,@,Tulsa,L,0,1,0.0,0,0,0,0.0,austin-conway-1
Matt Corral,2019-09-21,4,Mississippi,,California,L,22,41,53.7,266,0,0,108.2,matt-corral-1
K.J. Costello,2019-09-21,4,Stanford,,Oregon,L,16,30,53.3,120,0,1,80.3,kj-costello-1
Dustin Crum,2019-09-21,4,Kent State,,Bowling Green State,W,26,31,83.9,310,3,0,199.8,dustin-crum-1
Malik Cunningham,2019-09-21,4,Louisville,@,Florida State,L,16,27,59.3,286,2,1,165.3,malik-cunningham-1
Jayden Daniels,2019-09-21,4,Arizona State,,Colorado,L,24,39,61.5,345,2,1,147.6,jayden-daniels-1
Trenard Davis,2019-09-21,4,Illinois,,Nebraska,L,0,1,0.0,0,0,0,0.0,trenard-davis-1
T.J. Deshields,2019-09-21,4,Akron,,Troy,L,0,2,0.0,0,0,1,-100.0,tj-deshields-1
Tommy Devito,2019-09-21,4,Syracuse,,Western Michigan,W,27,35,77.1,287,4,0,183.7,tommy-devito-1
Max Duggan,2019-09-21,3,Texas Christian,,Southern Methodist,L,16,36,44.4,188,3,0,115.8,max-duggan-1
Jacob Eason,2019-09-21,4,Washington,@,Brigham Young,W,24,28,85.7,290,3,1,200.9,jacob-eason-1
Sam Ehlinger,2019-09-21,4,Texas,,Oklahoma State,W,20,28,71.4,281,4,1,195.7,sam-ehlinger-1
Dan Ellington,2019-09-21,4,Georgia State,@,Texas State,L,24,39,61.5,219,3,1,129.0,dan-ellington-1
Caleb Evans,2019-09-21,3,Louisiana-Monroe,@,Iowa State,L,19,30,63.3,176,2,1,127.9,caleb-evans-2
Justin Fields,2019-09-21,4,Ohio State,,Miami (OH),W,14,21,66.7,223,4,0,218.7,justin-fields-2
Mason Fine,2019-09-21,4,North Texas,,Texas-San Antonio,W,15,22,68.2,195,2,0,172.6,mason-fine-1
Jake Fromm,2019-09-21,4,Georgia,,Notre Dame,W,20,26,76.9,187,1,0,150.0,jake-fromm-1
Brett Gabbert,2019-09-21,4,Miami (OH),@,Ohio State,L,5,15,33.3,48,0,1,46.9,brett-gabbert-1
Dillon Gabriel,2019-09-21,4,Central Florida,@,Pittsburgh,L,25,42,59.5,338,2,2,133.3,dillon-gabriel-1
Chase Garbers,2019-09-21,4,California,@,Mississippi,W,23,35,65.7,357,4,1,183.4,chase-garbers-1
Joey Gatewood,2019-09-21,4,Auburn,@,Texas A&M,W,1,1,100.0,6,1,0,480.4,joey-gatewood-1
Mike Glass III,2019-09-21,4,Eastern Michigan,,Central Connecticut State,W,26,39,66.7,279,4,2,150.3,mike-glass-iii-1
Anthony Gordon,2019-09-21,4,Washington State,,UCLA,L,41,61,67.2,570,9,2,187.8,anthony-gordon-2
Wiley Green,2019-09-21,4,Rice,,Baylor,L,13,23,56.5,128,0,0,103.3,wiley-green-1
Cordale Grundy,2019-09-21,4,Texas-San Antonio,@,North Texas,L,1,4,25.0,4,0,0,33.4,cordale-grundy-1
Mitchell Guadagni,2019-09-21,3,Toledo,@,Colorado State,W,6,15,40.0,111,1,0,124.2,mitchell-guadagni-1
Jarrett Guarantano,2019-09-21,4,Tennessee,@,Florida,L,10,17,58.8,107,0,2,88.2,jarrett-guarantano-1
Malik Henry,2019-09-21,4,Nevada,@,Texas-El Paso,W,2,2,100.0,21,0,0,188.2,malik-henry-3
Justin Herbert,2019-09-21,4,Oregon,@,Stanford,W,19,24,79.2,259,3,0,211.1,justin-herbert-1
Ryan Hilinski,2019-09-21,4,South Carolina,@,Missouri,L,13,30,43.3,166,1,1,94.1,ryan-hilinski-1
Gunnar Hoak,2019-09-21,4,Ohio State,,Miami (OH),W,2,2,100.0,65,1,0,538.0,gunnar-hoak-1
Bailey Hockman,2019-09-21,4,North Carolina State,,Ball State,W,2,3,66.7,10,0,1,28.0,bailey-hockman-1
Josh Hokit,2019-09-21,3,Fresno State,,Sacramento State,W,0,1,0.0,0,0,0,0.0,josh-hokit-1
Dylan Hopkins,2019-09-21,3,Alabama-Birmingham,,South Alabama,W,0,1,0.0,0,0,1,-200.0,dylan-hopkins-1
Alex Hornibrook,2019-09-21,4,Florida State,,Louisville,W,15,20,75.0,255,2,0,215.1,alex-hornibrook-1
Sam Howell,2019-09-21,4,North Carolina,,Appalachian State,L,27,41,65.9,323,3,2,146.4,sam-howell-1
Gresch Jensen,2019-09-21,4,Texas State,,Georgia State,W,16,25,64.0,129,0,0,107.3,gresch-jensen-1
Cephus Johnson,2019-09-21,4,South Alabama,@,Alabama-Birmingham,L,3,5,60.0,7,0,0,71.8,cephus-johnson-2
Hunter Johnson,2019-09-21,3,Northwestern,,Michigan State,L,15,26,57.7,88,0,1,78.4,hunter-johnson-2
Tyler Johnston III,2019-09-21,3,Alabama-Birmingham,,South Alabama,W,22,27,81.5,313,3,1,208.1,tyler-johnston-iii-1
Brandon Jones,2019-09-21,3,Texas-El Paso,,Nevada,L,8,11,72.7,106,0,1,135.5,brandon-jones-16
Emory Jones,2019-09-21,4,Florida,,Tennessee,W,4,6,66.7,20,0,0,94.7,emory-jones-1
Mac Jones,2019-09-21,4,Alabama,,Southern Mississippi,W,2,3,66.7,25,0,1,70.0,mac-jones-1
Dakereon Joyner,2019-09-21,4,South Carolina,@,Missouri,L,6,11,54.5,89,0,0,122.5,dakereon-joyner-1
Brett Kean,2019-09-21,4,UNC Charlotte,@,Clemson,L,2,3,66.7,20,0,0,122.7,brett-kean-1
Robbie Kelley,2019-09-21,4,Akron,,Troy,L,1,1,100.0,3,0,0,125.2,robbie-kelley-1
Austin Kendall,2019-09-21,4,West Virginia,@,Kansas,W,25,37,67.6,202,0,0,113.4,austin-kendall-1
Michael Kern,2019-09-21,4,Wake Forest,,Elon,W,5,5,100.0,42,1,0,236.6,michael-kern-1
Steven Krajewski,2019-09-21,3,Connecticut,@,Indiana,L,1,2,50.0,4,0,0,66.8,steven-krajewski-1
Trevor Lawrence,2019-09-21,4,Clemson,,UNC Charlotte,W,7,9,77.8,94,2,0,238.8,trevor-lawrence-1
Tommy Lazzaro,2019-09-21,4,Central Michigan,@,Miami (FL),L,0,1,0.0,0,0,0,0.0,tommy-lazzaro-1
Brian Lewerke,2019-09-21,4,Michigan State,@,Northwestern,W,18,31,58.1,228,3,0,151.8,brian-lewerke-1
Levi Lewis,2019-09-21,4,Louisiana,@,Ohio,W,19,29,65.5,188,2,0,142.7,levi-lewis-1
Kai Locksley,2019-09-21,3,Texas-El Paso,,Nevada,L,2,6,33.3,10,0,2,-19.3,kai-locksley-1
Jordan Love,2019-09-21,3,Utah State,@,San Diego State,W,30,47,63.8,293,0,0,116.2,jordan-love-2
Josh Love,2019-09-21,3,San Jose State,@,Arkansas,W,32,49,65.3,402,2,1,143.6,josh-love-1
Grant Loy,2019-09-21,4,Bowling Green State,@,Kent State,L,5,8,62.5,45,1,0,151.0,grant-loy-1
Adrian Martinez,2019-09-21,4,Nebraska,@,Illinois,W,22,34,64.7,327,3,0,174.6,adrian-martinez-2
Aaron Mathews,2019-09-21,4,Pittsburgh,,Central Florida,W,1,1,100.0,3,1,0,455.2,aaron-mathews-1
Brian Maurer,2019-09-21,4,Tennessee,@,Florida,L,4,11,36.4,44,0,1,51.8,brian-maurer-1
Dylan McCaffrey,2019-09-21,3,Michigan,@,Wisconsin,L,3,8,37.5,40,0,0,79.5,dylan-mccaffrey-1
Grayson McCall,2019-09-21,4,Coastal Carolina,@,Massachusetts,W,1,1,100.0,-5,0,0,58.0,grayson-mccall-1
Jake McClure,2019-09-21,4,Oklahoma State,@,Texas,L,0,1,0.0,0,0,0,0.0,jake-mcclure-1
Cole McDonald,2019-09-21,4,Hawaii,,Central Arkansas,W,25,32,78.1,300,4,1,191.9,cole-mcdonald-1
Matt McKay,2019-09-21,4,North Carolina State,,Ball State,W,17,30,56.7,175,0,1,99.0,matt-mckay-1
Joe Milton,2019-09-21,3,Michigan,@,Wisconsin,L,0,2,0.0,0,0,1,-100.0,joe-milton-2
Re-al Mitchell,2019-09-21,3,Iowa State,,Louisiana-Monroe,W,1,2,50.0,9,1,0,252.8,re-al-mitchell-1
Devon Modster,2019-09-21,4,California,@,Mississippi,W,1,1,100.0,16,0,0,234.4,devon-modster-1
Kellen Mond,2019-09-21,4,Texas A&M,,Auburn,L,31,49,63.3,335,2,0,134.2,kellen-mond-1
Steven Montez,2019-09-21,4,Colorado,@,Arizona State,W,23,30,76.7,337,3,0,204.0,steven-montez-1
David Moore,2019-09-21,4,Central Michigan,@,Miami (FL),L,23,50,46.0,217,0,1,78.5,david-moore-1
Tylan Morton,2019-09-21,4,South Alabama,@,Alabama-Birmingham,L,5,10,50.0,76,0,0,113.8,tylan-morton-1
Matt Myers,2019-09-21,4,Buffalo,,Temple,W,9,15,60.0,62,0,1,81.4,matt-myers-2
Lowell Narcisse,2019-09-21,4,Texas-San Antonio,@,North Texas,L,16,36,44.4,124,0,2,62.3,lowell-narcisse-1
Riley Neal,2019-09-21,3,Vanderbilt,,Louisiana State,L,15,31,48.4,206,1,1,108.4,riley-neal-1
Kato Nelson,2019-09-21,4,Akron,,Troy,L,15,29,51.7,200,1,0,121.0,kato-nelson-1
Jamie Newman,2019-09-21,4,Wake Forest,,Elon,W,27,35,77.1,351,5,1,202.8,jamie-newman-1
Bo Nix,2019-09-21,4,Auburn,@,Texas A&M,W,12,20,60.0,100,1,0,118.5,bo-nix-1
Patrick O'Brien,2019-09-21,4,Colorado State,,Toledo,L,32,52,61.5,405,1,1,129.5,patrick-obrien-1
Isaih Pacheco,2019-09-21,3,Rutgers,,Boston College,L,0,1,0.0,0,0,0,0.0,isaih-pacheco-1
Shea Patterson,2019-09-21,3,Michigan,@,Wisconsin,L,14,32,43.8,219,2,1,115.6,shea-patterson-1
Nick Patti,2019-09-21,4,Pittsburgh,,Central Florida,W,2,3,66.7,16,1,0,221.5,nick-patti-3
Fred Payton,2019-09-21,4,Coastal Carolina,@,Massachusetts,W,16,18,88.9,203,1,1,190.8,fred-payton-1
Bryce Perkins,2019-09-21,4,Virginia,,Old Dominion,W,15,24,62.5,175,1,0,137.5,bryce-perkins-1
Brandon Peters,2019-09-21,4,Illinois,,Nebraska,L,9,21,42.9,78,1,1,80.2,brandon-peters-1
Taisun Phommachanh,2019-09-21,4,Clemson,,UNC Charlotte,W,5,9,55.6,52,0,1,81.9,taisun-phommachanh-1
Kenny Pickett,2019-09-21,4,Pittsburgh,,Central Florida,W,25,47,53.2,224,1,0,100.2,kenny-pickett-1
Drew Plitt,2019-09-21,4,Ball State,@,North Carolina State,L,35,57,61.4,333,0,1,107.0,drew-plitt-1
John Rhys Plumlee,2019-09-21,4,Mississippi,,California,L,7,7,100.0,82,0,0,198.4,john-rhys-plumlee-1
Kavious Price,2019-09-21,4,Kent State,,Bowling Green State,W,1,1,100.0,10,1,0,514.0,kavious-price-1
Brock Purdy,2019-09-21,3,Iowa State,,Louisiana-Monroe,W,21,27,77.8,435,3,1,242.4,brock-purdy-1
Peyton Ramsey,2019-09-21,4,Indiana,,Connecticut,W,23,27,85.2,247,3,1,191.3,peyton-ramsey-1
Jorge Reyna,2019-09-21,3,Fresno State,,Sacramento State,W,26,39,66.7,312,2,0,150.8,jorge-reyna-1
Chris Reynolds,2019-09-21,4,UNC Charlotte,@,Clemson,L,6,16,37.5,43,0,1,47.6,chris-reynolds-1
Brandon Robinson,2019-09-21,4,Liberty,,Hampton,W,0,1,0.0,0,0,0,0.0,brandon-robinson-3
Matt Robinson,2019-09-21,4,Illinois,,Nebraska,L,0,1,0.0,0,0,0,0.0,matt-robinson-6
Chris Robison,2019-09-21,4,Florida Atlantic,,Wagner,W,25,36,69.4,379,5,0,203.7,chris-robison-1
Nathan Rourke,2019-09-21,4,Ohio,,Louisiana,L,18,38,47.4,277,1,3,101.5,nathan-rourke-1
Anthony Russo,2019-09-21,3,Temple,@,Buffalo,L,25,51,49.0,258,3,3,99.2,anthony-russo-3
Spencer Sanders,2019-09-21,4,Oklahoma State,@,Texas,L,19,32,59.4,268,0,2,117.2,spencer-sanders-1
Garrett Shrader,2019-09-21,4,Mississippi State,,Kentucky,W,17,22,77.3,180,0,1,136.9,garrett-shrader-1
Artur Sitkowski,2019-09-21,3,Rutgers,,Boston College,L,23,33,69.7,304,1,1,151.0,artur-sitkowski-1
Stone Smartt,2019-09-21,3,Old Dominion,@,Virginia,L,16,26,61.5,206,1,1,133.1,stone-smartt-1
Aiden Smith,2019-09-21,3,Northwestern,,Michigan State,L,4,11,36.4,38,0,2,29.0,aiden-smith-1
Sawyer Smith,2019-09-21,4,Kentucky,@,Mississippi State,L,15,41,36.6,232,0,1,79.2,sawyer-smith-1
Zach Smith,2019-09-21,4,Tulsa,,Wyoming,W,25,50,50.0,354,2,0,122.7,zach-smith-6
Cristian Solano,2019-09-21,4,Nevada,@,Texas-El Paso,W,13,19,68.4,182,2,1,173.1,cristian-solano-1
Carter Stanley,2019-09-21,4,Kansas,,West Virginia,L,19,25,76.0,275,3,1,200.0,carter-stanley-1
Nick Starkel,2019-09-21,4,Arkansas,,San Jose State,L,28,50,56.0,356,3,5,115.6,nick-starkel-1
Tom Stewart,2019-09-21,4,Rice,,Baylor,L,5,8,62.5,50,0,0,115.0,tom-stewart-1
Colby Suits,2019-09-21,3,Louisiana-Monroe,@,Iowa State,L,2,7,28.6,21,0,1,25.2,colby-suits-1
