Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Derrick Vickers,2003-09-13,3,Central Michigan,,Eastern Kentucky,W,1,1,100.0,28,0,0,335.2,derrick-vickers-1
Benji Walker,2003-09-13,3,Vanderbilt,,Auburn,L,0,1,0.0,0,0,1,-200.0,benji-walker-1
Andrew Walter,2003-09-13,2,Arizona State,,Utah State,W,20,37,54.1,277,2,1,129.4,andrew-walter-1
Alexander Webb,2003-09-13,3,Northwestern,,Miami (OH),L,10,24,41.7,147,0,1,84.8,alexander-webb-1
Jason Whieldon,2003-09-13,2,Hawaii,@,Southern California,L,8,12,66.7,93,2,0,186.8,jason-whieldon-1
Jason White,2003-09-13,3,Oklahoma,,Fresno State,W,25,37,67.6,338,4,0,180.0,jason-white-1
Charlie Whitehurst,2003-09-13,3,Clemson,,Middle Tennessee State,W,23,28,82.1,298,4,0,218.7,charlie-whitehurst-1
Bill Whittemore,2003-09-13,3,Kansas,@,Wyoming,W,12,15,80.0,269,4,0,318.6,bill-whittemore-1
Danny Wimprine,2003-09-13,3,Memphis,@,Southern Mississippi,L,16,35,45.7,182,0,3,72.3,danny-wimprine-1
Andy Heiser,2003-09-18,3,Nevada,@,San Jose State,W,17,24,70.8,291,2,1,191.9,andy-heiser-1
Dustin Long,2003-09-18,3,Texas A&M,@,Virginia Tech,L,3,4,75.0,37,0,0,152.7,dustin-long-1
Reggie McNeal,2003-09-18,3,Texas A&M,@,Virginia Tech,L,11,21,52.4,133,1,1,111.8,reggie-mcneal-1
Bryan Randall,2003-09-18,3,Virginia Tech,,Texas A&M,W,9,13,69.2,63,1,1,119.9,bryan-randall-1
Scott Rislov,2003-09-18,4,San Jose State,,Nevada,L,15,26,57.7,209,2,1,142.9,scott-rislov-1
Tuati Wooden,2003-09-18,4,San Jose State,,Nevada,L,0,1,0.0,0,0,0,0.0,tuati-wooden-1
Timmy Chang,2003-09-19,3,Hawaii,@,Nevada-Las Vegas,L,37,61,60.7,363,2,3,111.6,timmy-chang-1
Kurt Nantkes,2003-09-19,4,Nevada-Las Vegas,,Hawaii,W,14,36,38.9,180,0,1,75.3,kurt-nantkes-1
Asad Abdul-Khaliq,2003-09-20,4,Minnesota,,Louisiana,W,7,11,63.6,116,1,0,182.2,asad-abdul-khaliq-1
T.J. Acree,2003-09-20,3,Boise State,@,Oregon State,L,0,1,0.0,0,0,0,0.0,tj-acree-1
Derek Anderson,2003-09-20,4,Oregon State,,Boise State,W,19,37,51.4,408,1,0,152.9,derek-anderson-1
R.J. Anderson,2003-09-20,3,Syracuse,,Central Florida,W,13,20,65.0,133,0,0,120.9,rj-anderson-1
Jerry Babb,2003-09-20,4,Louisiana,@,Minnesota,L,3,9,33.3,13,0,1,23.2,jerry-babb-1
Reggie Ball,2003-09-20,4,Georgia Tech,,Clemson,L,19,42,45.2,248,0,1,90.1,reggie-ball-1
Richard Bartel,2003-09-20,3,Southern Methodist,,Oklahoma State,L,1,7,14.3,-1,0,1,-15.5,richard-bartel-1
Brett Basanez,2003-09-20,4,Northwestern,@,Duke,W,15,23,65.2,177,0,0,129.9,brett-basanez-1
John Beck,2003-09-20,4,Brigham Young,,Stanford,L,22,45,48.9,279,1,2,99.4,john-beck-1
Jamie Beeghley,2003-09-20,4,Oklahoma State,@,Southern Methodist,W,1,2,50.0,6,0,0,75.2,jamie-beeghley-1
Shawn Bell,2003-09-20,4,Baylor,,Sam Houston State,W,0,1,0.0,0,0,0,0.0,shawn-bell-1
Brock Berlin,2003-09-20,4,Miami (FL),@,Boston College,W,18,30,60.0,151,0,1,95.6,brock-berlin-1
Jon Beutjer,2003-09-20,4,Illinois,,California,L,35,57,61.4,430,3,1,138.6,jon-beutjer-1
Jovon Bouknight,2003-09-20,4,Wyoming,@,Air Force,L,1,1,100.0,19,1,0,589.6,jovon-bouknight-1
Shane Boyd,2003-09-20,4,Kentucky,@,Indiana,W,1,1,100.0,40,0,0,436.0,shane-boyd-1
Casey Bramlet,2003-09-20,4,Wyoming,@,Air Force,L,26,51,51.0,379,2,0,126.3,casey-bramlet-1
Michael Bush,2003-09-20,3,Louisville,,Texas-El Paso,W,2,5,40.0,31,0,0,92.1,michael-bush-1
Craig Candeto,2003-09-20,3,Navy,,Eastern Michigan,W,6,10,60.0,92,1,0,170.3,craig-candeto-1
Nathan Chandler,2003-09-20,4,Iowa,,Arizona State,W,15,23,65.2,154,3,1,155.8,nathan-chandler-1
Mike Clark,2003-09-20,4,Arkansas State,@,Tulsa,L,1,3,33.3,14,0,0,72.5,mike-clark-2
Casey Clausen,2003-09-20,3,Tennessee,@,Florida,W,12,23,52.2,235,1,1,143.7,casey-clausen-1
Kellen Clemens,2003-09-20,4,Oregon,,Michigan,W,15,23,65.2,160,0,0,123.7,kellen-clemens-1
Nic Costa,2003-09-20,4,Arizona,@,Purdue,L,1,4,25.0,14,0,0,54.4,nic-costa-1
James Cox,2003-09-20,4,Colorado,@,Florida State,L,1,1,100.0,0,0,0,100.0,james-cox-1
Brodie Croyle,2003-09-20,4,Alabama,,Northern Illinois,L,22,39,56.4,276,1,0,124.3,brodie-croyle-1
Derrick Crudup,2003-09-20,4,Miami (FL),@,Boston College,W,2,3,66.7,13,0,1,36.4,derrick-crudup-1
Orlando Cruz,2003-09-20,4,Texas-El Paso,@,Louisville,L,4,15,26.7,49,0,2,27.4,orlando-cruz-1
Bryan Cupito,2003-09-20,4,Minnesota,,Louisiana,W,0,1,0.0,0,0,0,0.0,bryan-cupito-1
Jay Cutler,2003-09-20,4,Vanderbilt,@,Texas Christian,L,17,36,47.2,250,1,2,103.6,jay-cutler-1
Zac Dahman,2003-09-20,3,Army,,Tulane,L,26,43,60.5,308,2,4,117.4,zac-dahman-1
Daniel DaPrato,2003-09-20,4,Louisiana-Monroe,,Northwestern State,L,1,6,16.7,2,0,2,-47.2,daniel-daprato-1
Ryan Dinwiddie,2003-09-20,3,Boise State,@,Oregon State,L,19,36,52.8,334,1,0,139.9,ryan-dinwiddie-1
Matt Dlugolecki,2003-09-20,4,San Diego State,,Samford,W,20,39,51.3,234,3,1,121.9,matt-dlugolecki-1
Darian Durant,2003-09-20,3,North Carolina,@,Wisconsin,L,12,24,50.0,139,0,1,90.3,darian-durant-1
Trent Edwards,2003-09-20,2,Stanford,@,Brigham Young,W,10,23,43.5,25,0,2,35.2,trent-edwards-1
Orlando Evans,2003-09-20,4,Maryland,,West Virginia,W,1,1,100.0,18,0,0,251.2,orlando-evans-1
Micah Faler,2003-09-20,4,Akron,,Howard,W,9,14,64.3,133,0,0,144.1,micah-faler-1
Kevin Fant,2003-09-20,3,Mississippi State,@,Houston,L,24,42,57.1,360,3,5,128.9,kevin-fant-1
Josh Fields,2003-09-20,4,Oklahoma State,@,Southern Methodist,W,17,27,63.0,265,7,0,231.0,josh-fields-1
Jason Fife,2003-09-20,4,Oregon,,Michigan,W,5,8,62.5,93,0,0,160.2,jason-fife-1
Charlie Frye,2003-09-20,4,Akron,,Howard,W,21,30,70.0,219,2,0,153.3,charlie-frye-1
Chris Ganter,2003-09-20,4,Penn State,,Kent State,W,0,2,0.0,0,0,0,0.0,chris-ganter-1
Graham Gochneaur,2003-09-20,4,Marshall,@,Kansas State,W,16,24,66.7,106,2,1,122.9,graham-gochneaur-1
Bruce Gradkowski,2003-09-20,4,Toledo,,Pittsburgh,W,49,62,79.0,461,3,1,154.2,bruce-gradkowski-1
Jeff Grady,2003-09-20,4,Fresno State,,Louisiana Tech,W,18,33,54.5,153,0,2,81.4,jeff-grady-1
Erik Greenberg,2003-09-20,4,Colorado,@,Florida State,L,14,30,46.7,192,1,0,111.4,erik-greenberg-1
David Greene,2003-09-20,4,Georgia,@,Louisiana State,L,20,44,45.5,314,1,2,103.8,david-greene-1
Eugene Gross,2003-09-20,4,Middle Tennessee State,@,Missouri,L,1,1,100.0,38,0,0,419.2,eugene-gross-1
Gino Guidugli,2003-09-20,3,Cincinnati,,Temple,W,29,43,67.4,321,1,0,137.8,gino-guidugli-1
Darrell Hackney,2003-09-20,4,Alabama-Birmingham,@,South Carolina,L,17,38,44.7,141,1,2,74.1,darrell-hackney-1
Josh Haldi,2003-09-20,3,Northern Illinois,@,Alabama,W,16,24,66.7,149,2,0,146.3,josh-haldi-1
Charles Hales,2003-09-20,4,West Virginia,@,Maryland,L,1,5,20.0,11,0,0,38.5,charles-hales-1
Scott Hall,2003-09-20,4,North Texas,@,Arkansas,L,4,8,50.0,31,0,0,82.6,scott-hall-1
Chance Harridge,2003-09-20,4,Air Force,,Wyoming,W,8,13,61.5,79,1,1,122.6,chance-harridge-1
Michael Harrington,2003-09-20,4,Idaho,@,Washington,L,6,23,26.1,54,2,0,74.5,michael-harrington-1
Josh Harris,2003-09-20,4,Bowling Green State,@,Ohio State,L,33,54,61.1,326,2,3,112.9,josh-harris-2
Brandon Hassell,2003-09-20,3,Texas Christian,,Vanderbilt,W,15,30,50.0,227,1,1,117.9,brandon-hassell-1
Kris Heavner,2003-09-20,4,Arizona,@,Purdue,L,5,12,41.7,55,1,1,91.0,kris-heavner-1
Greg Henderson,2003-09-20,3,Rice,,Texas,L,2,8,25.0,27,0,1,28.4,greg-henderson-1
Brian Hicks,2003-09-20,4,Arkansas State,@,Tulsa,L,0,2,0.0,0,0,1,-100.0,brian-hicks-1
Talmadge Hill,2003-09-20,4,Ball State,,Central Michigan,W,24,36,66.7,215,3,0,144.3,talmadge-hill-1
Andrico Hines,2003-09-20,4,Middle Tennessee State,@,Missouri,L,19,31,61.3,248,2,0,149.8,andrico-hines-1
Carlyle Holiday,2003-09-20,3,Notre Dame,,Michigan State,L,10,25,40.0,99,0,2,57.3,carlyle-holiday-1
Chase Holland,2003-09-20,4,Oklahoma State,@,Southern Methodist,W,1,2,50.0,4,0,0,66.8,chase-holland-1
Justin Holland,2003-09-20,4,Colorado State,,Miami (OH),L,3,4,75.0,26,0,0,129.6,justin-holland-1
Elliot Jacobs,2003-09-20,4,Arkansas State,@,Tulsa,L,5,21,23.8,50,0,2,24.8,elliot-jacobs-1
Matt Jones,2003-09-20,3,Arkansas,,North Texas,W,6,8,75.0,67,1,0,186.6,matt-jones-1
Steven Jyles,2003-09-20,4,Louisiana-Monroe,,Northwestern State,L,11,23,47.8,100,1,1,90.0,steven-jyles-1
Benji Kamrath,2003-09-20,4,Minnesota,,Louisiana,W,5,10,50.0,58,0,1,78.7,benji-kamrath-1
Aaron Karas,2003-09-20,4,Baylor,,Sam Houston State,W,12,20,60.0,190,1,1,146.3,aaron-karas-1
Matt Kegel,2003-09-20,4,Washington State,,New Mexico,W,29,42,69.0,346,0,0,138.2,matt-kegel-1
Casey Kelly,2003-09-20,4,New Mexico,@,Washington State,L,16,32,50.0,214,1,0,116.5,casey-kelly-1
James Kilian,2003-09-20,4,Tulsa,,Arkansas State,W,12,22,54.5,180,3,1,159.2,james-kilian-1
Brandon Kirsch,2003-09-20,3,Purdue,,Arizona,W,3,3,100.0,27,1,0,285.6,brandon-kirsch-1
Kevin Kolb,2003-09-20,4,Houston,,Mississippi State,W,20,29,69.0,321,4,0,207.5,kevin-kolb-1
Aaron Leak,2003-09-20,4,Troy,,Southeastern Louisiana,W,12,22,54.5,237,3,2,171.9,aaron-leak-1
Chris Leak,2003-09-20,4,Florida,,Tennessee,L,9,12,75.0,76,0,1,111.5,chris-leak-1
Stefan Lefors,2003-09-20,3,Louisville,,Texas-El Paso,W,12,19,63.2,164,2,0,170.4,stefan-lefors-1
Brian Lindgren,2003-09-20,4,Idaho,@,Washington,L,3,7,42.9,32,0,1,52.7,brian-lindgren-1
Jared Lorenzen,2003-09-20,4,Kentucky,@,Indiana,W,11,20,55.0,147,2,0,149.7,jared-lorenzen-1
J.P. Losman,2003-09-20,4,Tulane,@,Army,W,26,34,76.5,350,5,0,211.5,jp-losman-1
Matt LoVecchio,2003-09-20,4,Indiana,,Kentucky,L,17,32,53.1,266,1,1,127.0,matt-lovecchio-2
Brian Luke,2003-09-20,4,Kansas,,Jacksonville State,W,5,7,71.4,77,1,1,182.4,brian-luke-1
Cole Magner,2003-09-20,4,Bowling Green State,@,Ohio State,L,0,1,0.0,0,0,0,0.0,cole-magner-1
Brandon Marshall,2003-09-20,3,Central Florida,@,Syracuse,L,0,1,0.0,0,0,0,0.0,brandon-marshall-1
Rasheed Marshall,2003-09-20,4,West Virginia,@,Maryland,L,2,7,28.6,25,0,0,58.6,rasheed-marshall-1
Ingle Martin,2003-09-20,4,Florida,,Tennessee,L,16,32,50.0,205,0,1,97.6,ingle-martin-1
Matt Mauck,2003-09-20,4,Louisiana State,,Georgia,W,14,29,48.3,180,1,1,104.9,matt-mauck-1
Scott McBrien,2003-09-20,4,Maryland,,West Virginia,W,14,25,56.0,220,1,1,135.1,scott-mcbrien-1
Luke McCown,2003-09-20,4,Louisiana Tech,@,Fresno State,L,21,33,63.6,165,0,1,99.6,luke-mccown-1
Mike McGann,2003-09-20,3,Temple,@,Cincinnati,L,26,46,56.5,338,2,2,123.9,mike-mcgann-1
Scott McMullen,2003-09-20,4,Ohio State,,Bowling Green State,W,10,16,62.5,118,1,1,132.6,scott-mcmullen-1
Zack Mills,2003-09-20,4,Penn State,,Kent State,W,10,20,50.0,99,0,0,91.6,zack-mills-1
Chance Mock,2003-09-20,3,Texas,@,Rice,W,8,8,100.0,159,2,0,349.5,chance-mock-1
Parker Mullins,2003-09-20,4,Alabama-Birmingham,@,South Carolina,L,1,1,100.0,30,0,0,352.0,parker-mullins-1
John Navarre,2003-09-20,4,Michigan,@,Oregon,L,28,55,50.9,360,3,2,116.6,john-navarre-1
Ryan O'Hara,2003-09-20,4,Arizona,@,Purdue,L,7,15,46.7,39,0,1,55.2,ryan-ohara-1
Chinedu Okoro,2003-09-20,4,Eastern Michigan,@,Navy,L,20,37,54.1,239,1,4,95.6,chinedu-okoro-1
Drew Olson,2003-09-20,3,UCLA,@,Oklahoma,L,18,34,52.9,144,0,2,76.8,drew-olson-1
Dan Orlovsky,2003-09-20,4,Connecticut,@,Buffalo,W,15,23,65.2,236,1,0,165.8,dan-orlovsky-1
Kyle Orton,2003-09-20,3,Purdue,,Arizona,W,16,28,57.1,261,3,1,163.7,kyle-orton-1
Jordan Palmer,2003-09-20,4,Texas-El Paso,@,Louisville,L,6,12,50.0,62,1,0,120.9,jordan-palmer-1
Casey Paus,2003-09-20,3,Washington,,Idaho,W,3,4,75.0,24,0,0,125.4,casey-paus-1
Lance Pendleton,2003-09-20,4,Brigham Young,,Stanford,L,1,1,100.0,31,1,0,690.4,lance-pendleton-1
Jeff Perry,2003-09-20,4,Central Michigan,@,Ball State,L,7,17,41.2,118,1,1,107.1,jeff-perry-1
Paul Peterson,2003-09-20,4,Boston College,,Miami (FL),L,2,8,25.0,33,0,1,34.7,paul-peterson-1
Cody Pickett,2003-09-20,3,Washington,,Idaho,W,20,29,69.0,234,0,1,129.8,cody-pickett-1
Dondrial Pinkins,2003-09-20,4,South Carolina,,Alabama-Birmingham,W,13,19,68.4,202,0,1,147.2,dondrial-pinkins-1
P.J. Piskorik,2003-09-20,4,Buffalo,,Connecticut,L,7,22,31.8,70,0,0,58.5,pj-piskorik-1
Darryl Polk,2003-09-20,4,Kent State,@,Penn State,L,6,14,42.9,53,0,1,60.4,darryl-polk-1
Quinton Porter,2003-09-20,4,Boston College,,Miami (FL),L,6,18,33.3,61,0,1,50.7,quinton-porter-1
Luke Powell,2003-09-20,2,Stanford,@,Brigham Young,W,1,1,100.0,31,0,0,360.4,luke-powell-1
Brady Quinn,2003-09-20,3,Notre Dame,,Michigan State,L,7,17,41.2,103,1,0,111.5,brady-quinn-1
Cory Randolph,2003-09-20,4,Wake Forest,,East Carolina,W,7,14,50.0,131,1,0,152.2,cory-randolph-1
Justin Rascati,2003-09-20,3,Louisville,,Texas-El Paso,W,4,4,100.0,51,0,0,207.1,justin-rascati-1
Eric Rekieta,2003-09-20,4,Louisiana,@,Minnesota,L,13,23,56.5,141,2,0,136.7,eric-rekieta-1
Philip Rivers,2003-09-20,4,North Carolina State,,Texas Tech,W,18,22,81.8,257,1,0,194.9,philip-rivers-1
Chris Rix,2003-09-20,4,Florida State,,Colorado,W,30,39,76.9,394,2,0,178.7,chris-rix-1
Desmond Robinson,2003-09-20,4,East Carolina,@,Wake Forest,L,22,32,68.8,190,0,3,99.9,desmond-robinson-1
Michael Robinson,2003-09-20,4,Penn State,,Kent State,W,2,9,22.2,29,0,0,49.3,michael-robinson-1
Aaron Rodgers,2003-09-20,5,California,@,Illinois,W,20,37,54.1,263,1,0,122.7,aaron-rodgers-1
Ben Roethlisberger,2003-09-20,3,Miami (OH),@,Colorado State,W,29,39,74.4,330,2,0,162.4,ben-roethlisberger-1
Rod Rutherford,2003-09-20,3,Pittsburgh,@,Toledo,L,24,36,66.7,315,4,2,165.7,rod-rutherford-1
Mike Schneider,2003-09-20,4,Duke,,Northwestern,L,12,24,50.0,130,1,1,100.9,mike-schneider-1
Ryan Schneider,2003-09-20,3,Central Florida,@,Syracuse,L,33,48,68.8,284,1,3,112.8,ryan-schneider-1
Jeff Schwinn,2003-09-20,5,Kansas State,,Marshall,L,14,26,53.8,241,0,1,124.0,jeff-schwinn-1
Randall Secky,2003-09-20,4,Buffalo,,Connecticut,L,6,8,75.0,26,0,0,102.3,randall-secky-1
D.J. Shockley,2003-09-20,4,Georgia,@,Louisiana State,L,0,2,0.0,0,0,0,0.0,dj-shockley-1
Matt Silva,2003-09-20,3,Army,,Tulane,L,3,5,60.0,31,0,1,72.1,matt-silva-1
Adam Smith,2003-09-20,4,Duke,,Northwestern,L,8,15,53.3,78,0,0,97.0,adam-smith-1
Andrew Smith,2003-09-20,4,North Texas,@,Arkansas,L,2,6,33.3,50,1,1,125.0,andrew-smith-3
Antwan Smith,2003-09-20,4,Kent State,@,Penn State,L,3,9,33.3,52,0,0,81.9,antwan-smith-1
Brad Smith,2003-09-20,4,Missouri,,Middle Tennessee State,W,22,32,68.8,192,3,0,150.1,brad-smith-1
Paul Smith,2003-09-20,4,Tulsa,,Arkansas State,W,1,3,33.3,7,0,0,52.9,paul-smith-2
Jeff Smoker,2003-09-20,4,Michigan State,@,Notre Dame,W,13,27,48.1,119,0,2,70.4,jeff-smoker-1
Ryan Sorahan,2003-09-20,3,Arkansas,,North Texas,W,8,15,53.3,116,0,0,118.3,ryan-sorahan-1
Jim Sorgi,2003-09-20,4,Wisconsin,,North Carolina,W,12,20,60.0,193,2,2,154.1,jim-sorgi-1
Isaiah Stanback,2003-09-20,3,Washington,,Idaho,W,1,1,100.0,13,0,0,209.2,isaiah-stanback-1
C.J. Stephens,2003-09-20,3,North Carolina,@,Wisconsin,L,4,7,57.1,60,1,0,176.3,cj-stephens-1
Bennett Swygert,2003-09-20,4,South Carolina,,Alabama-Birmingham,W,1,2,50.0,6,0,0,75.2,bennett-swygert-1
B.J. Symons,2003-09-20,3,Texas Tech,@,North Carolina State,L,39,63,61.9,586,2,1,147.3,bj-symons-1
Terrence Thomas,2003-09-20,4,New Mexico,@,Washington State,L,1,1,100.0,21,1,0,606.4,terrence-thomas-1
Paul Troth,2003-09-20,4,East Carolina,@,Wake Forest,L,3,3,100.0,34,0,0,195.2,paul-troth-1
Bradlee Van Pelt,2003-09-20,4,Colorado State,,Miami (OH),L,14,24,58.3,323,3,1,204.3,bradlee-van-pelt-1
Derrick Vickers,2003-09-20,4,Central Michigan,@,Ball State,L,3,9,33.3,24,0,0,55.7,derrick-vickers-1
Fabian Walker,2003-09-20,4,Florida State,,Colorado,W,5,7,71.4,64,0,0,148.2,fabian-walker-1
Tate Wallis,2003-09-20,3,Southern Methodist,,Oklahoma State,L,8,19,42.1,126,1,1,104.7,tate-wallis-1
Andrew Walter,2003-09-20,3,Arizona State,@,Iowa,L,25,44,56.8,160,0,1,82.8,andrew-walter-1
Walter Washington,2003-09-20,3,Temple,@,Cincinnati,L,2,2,100.0,77,0,0,423.4,walter-washington-1
Jason White,2003-09-20,4,Oklahoma,,UCLA,W,17,25,68.0,243,2,2,160.0,jason-white-1
Charlie Whitehurst,2003-09-20,4,Clemson,@,Georgia Tech,W,23,38,60.5,298,3,1,147.2,charlie-whitehurst-1
Bill Whittemore,2003-09-20,4,Kansas,,Jacksonville State,W,19,32,59.4,319,2,0,163.7,bill-whittemore-1
Jermell Williams,2003-09-20,4,Connecticut,@,Buffalo,W,4,7,57.1,90,0,0,165.1,jermell-williams-1
Vince Young,2003-09-20,3,Texas,@,Rice,W,3,5,60.0,34,0,0,117.1,vince-young-1
Dustin Almond,2003-09-25,4,Southern Mississippi,,Nebraska,L,4,24,16.7,68,0,2,23.8,dustin-almond-1
Damion Carter,2003-09-25,4,Southern Mississippi,,Nebraska,L,14,17,82.4,143,1,0,172.4,damion-carter-1
Joe Dailey,2003-09-25,4,Nebraska,@,Southern Mississippi,W,0,1,0.0,0,0,1,-200.0,joe-dailey-2
Jammal Lord,2003-09-25,4,Nebraska,@,Southern Mississippi,W,6,14,42.9,124,2,0,164.4,jammal-lord-1
Asad Abdul-Khaliq,2003-09-27,5,Minnesota,@,Penn State,W,6,14,42.9,56,0,0,76.5,asad-abdul-khaliq-1
Derek Anderson,2003-09-27,5,Oregon State,,Arizona State,W,15,29,51.7,246,2,3,125.0,derek-anderson-1
R.J. Anderson,2003-09-27,4,Syracuse,,Toledo,W,17,23,73.9,147,1,0,141.9,rj-anderson-1
Jerry Babb,2003-09-27,5,Louisiana,@,North Texas,L,0,2,0.0,0,0,0,0.0,jerry-babb-1
Matt Baker,2003-09-27,4,North Carolina,@,North Carolina State,L,7,9,77.8,146,1,0,250.7,matt-baker-1
Reggie Ball,2003-09-27,5,Georgia Tech,@,Vanderbilt,W,11,22,50.0,108,1,2,88.1,reggie-ball-1
Ronnie Banks,2003-09-27,3,South Florida,@,Army,W,22,41,53.7,218,0,2,88.6,ronnie-banks-1
Marion Barber III,2003-09-27,5,Minnesota,@,Penn State,W,1,1,100.0,15,0,0,226.0,marion-barber-iii-1
Brett Basanez,2003-09-27,5,Northwestern,@,Ohio State,L,10,24,41.7,64,0,0,64.1,brett-basanez-1
John Beck,2003-09-27,5,Brigham Young,,Air Force,L,19,35,54.3,193,1,0,110.0,john-beck-1
Dewhitt Betterson,2003-09-27,5,Troy,,Marshall,W,0,1,0.0,0,0,0,0.0,dewhitt-betterson-1
Jon Beutjer,2003-09-27,5,Illinois,,Wisconsin,L,23,41,56.1,207,1,1,101.7,jon-beutjer-1
Shane Boyd,2003-09-27,5,Kentucky,,Florida,L,0,1,0.0,0,0,0,0.0,shane-boyd-1
Casey Bramlet,2003-09-27,5,Wyoming,@,Boise State,L,15,34,44.1,241,2,2,111.3,casey-bramlet-1
Michael Bush,2003-09-27,4,Louisville,,Temple,W,0,1,0.0,0,0,0,0.0,michael-bush-1
Anthony Butler,2003-09-27,5,Air Force,@,Brigham Young,W,1,1,100.0,46,0,0,486.4,anthony-butler-1
Jason Campbell,2003-09-27,4,Auburn,,Western Kentucky,W,12,13,92.3,173,1,0,229.5,jason-campbell-1
Craig Candeto,2003-09-27,4,Navy,@,Rutgers,L,2,8,25.0,47,0,0,74.4,craig-candeto-1
Nathan Chandler,2003-09-27,5,Iowa,@,Michigan State,L,11,23,47.8,158,1,1,111.2,nathan-chandler-1
Timmy Chang,2003-09-27,4,Hawaii,,Rice,W,42,70,60.0,397,2,0,117.1,timmy-chang-1
Mike Clark,2003-09-27,5,Arkansas State,@,Memphis,L,0,1,0.0,0,0,0,0.0,mike-clark-2
Casey Clausen,2003-09-27,4,Tennessee,,South Carolina,W,13,22,59.1,149,2,0,146.0,casey-clausen-1
Kellen Clemens,2003-09-27,5,Oregon,,Washington State,L,16,34,47.1,232,1,4,90.6,kellen-clemens-1
Tommy Cook,2003-09-27,5,Kentucky,,Florida,L,0,1,0.0,0,0,0,0.0,tommy-cook-1
Travis Cox,2003-09-27,4,Utah State,,Louisiana-Monroe,W,15,21,71.4,121,1,0,135.5,travis-cox-1
Joshua Cribbs,2003-09-27,5,Kent State,,Central Florida,W,15,22,68.2,129,2,0,147.4,joshua-cribbs-1
Brodie Croyle,2003-09-27,5,Alabama,,Arkansas,L,12,25,48.0,204,3,1,148.1,brodie-croyle-1
Jay Cutler,2003-09-27,5,Vanderbilt,,Georgia Tech,L,14,27,51.9,185,0,1,102.0,jay-cutler-1
Zac Dahman,2003-09-27,4,Army,,South Florida,L,17,40,42.5,116,0,1,61.9,zac-dahman-1
Chris Dapolito,2003-09-27,5,Duke,,Florida State,L,1,4,25.0,13,0,1,2.3,chris-dapolito-1
Daniel DaPrato,2003-09-27,5,Louisiana-Monroe,@,Utah State,L,0,5,0.0,0,0,0,0.0,daniel-daprato-1
Ryan Dinwiddie,2003-09-27,4,Boise State,,Wyoming,W,27,38,71.1,285,4,1,163.5,ryan-dinwiddie-1
Matt Dlugolecki,2003-09-27,5,San Diego State,@,UCLA,L,19,37,51.4,110,0,2,65.5,matt-dlugolecki-1
Paul Dombrowski,2003-09-27,4,New Mexico State,@,New Mexico,L,6,15,40.0,85,0,0,87.6,paul-dombrowski-1
Omar Duarte,2003-09-27,5,Texas-El Paso,,Sam Houston State,W,1,2,50.0,6,0,0,75.2,omar-duarte-1
Darian Durant,2003-09-27,4,North Carolina,@,North Carolina State,L,25,42,59.5,323,3,0,147.7,darian-durant-1
Trent Edwards,2003-09-27,3,Stanford,@,Washington,L,16,32,50.0,159,2,2,99.9,trent-edwards-1
Orlando Evans,2003-09-27,5,Maryland,@,Eastern Michigan,W,2,2,100.0,16,0,0,167.2,orlando-evans-1
Kevin Fant,2003-09-27,4,Mississippi State,,Louisiana State,L,19,30,63.3,191,1,2,114.5,kevin-fant-1
David Fiefia,2003-09-27,4,Utah State,,Louisiana-Monroe,W,0,1,0.0,0,0,0,0.0,david-fiefia-1
Jason Fife,2003-09-27,5,Oregon,,Washington State,L,8,24,33.3,128,0,3,53.1,jason-fife-1
Austin Flynn,2003-09-27,4,Iowa State,@,Northern Illinois,L,16,33,48.5,182,0,2,82.7,austin-flynn-1
Charlie Frye,2003-09-27,5,Akron,@,Buffalo,W,26,41,63.4,362,1,1,140.8,charlie-frye-1
Graham Gochneaur,2003-09-27,5,Marshall,@,Troy,L,8,13,61.5,53,0,1,80.4,graham-gochneaur-1
Charles Gordon,2003-09-27,5,Kansas,,Missouri,W,0,1,0.0,0,0,0,0.0,charles-gordon-1
Bruce Gradkowski,2003-09-27,5,Toledo,@,Syracuse,L,31,50,62.0,255,1,1,107.4,bruce-gradkowski-1
Jeff Grady,2003-09-27,5,Fresno State,,Portland State,W,14,26,53.8,181,1,0,125.0,jeff-grady-1
Gino Guidugli,2003-09-27,4,Cincinnati,@,Miami (OH),L,17,39,43.6,226,2,1,104.1,gino-guidugli-1
Matt Gutierrez,2003-09-27,5,Michigan,,Indiana,W,1,2,50.0,9,0,0,87.8,matt-gutierrez-1
Josh Haldi,2003-09-27,4,Northern Illinois,,Iowa State,W,15,22,68.2,167,2,1,152.9,josh-haldi-1
Scott Hall,2003-09-27,5,North Texas,,Louisiana,W,9,16,56.3,222,3,1,222.2,scott-hall-1
Chance Harridge,2003-09-27,5,Air Force,@,Brigham Young,W,11,20,55.0,88,1,0,108.5,chance-harridge-1
Michael Harrington,2003-09-27,5,Idaho,@,Montana,L,7,19,36.8,132,1,0,112.6,michael-harrington-1
Ryan Hart,2003-09-27,4,Rutgers,,Navy,W,14,21,66.7,140,0,1,113.1,ryan-hart-1
Brandon Hassell,2003-09-27,4,Texas Christian,@,Arizona,W,12,24,50.0,246,1,0,149.9,brandon-hassell-1
Ryan Hawk,2003-09-27,4,Ohio,,Western Michigan,L,1,2,50.0,8,0,0,83.6,ryan-hawk-1
