birthday,career_record,coachID,coach_name,head_shot,school_name,school_record,team_abbr
,,2832,Reno Mahe,http://www.gannett-cdn.com/media/None,Brigham Young,,BYU
,,2347,Jordan Paopao,http://www.gannett-cdn.com/media/None,Washington,,WASH
,,2353,Mike Polly,http://www.gannett-cdn.com/media/None,Middle Tennessee,,MTSU
,,547,Mike Grant,http://www.gannett-cdn.com/media/None,Wyoming,,WYO
,,1564,Mark Spencer,http://www.gannett-cdn.com/media/None,Kent State,,KENT
,,1454,Holmon Wiggins,http://www.gannett-cdn.com/media/None,Virginia Tech,,VT
,,1442,Jimmie Dougherty,http://www.gannett-cdn.com/media/None,UCLA,,UCLA
,,1140,Mark Tommerdahl,http://www.gannett-cdn.com/media/None,Utah State,,USU
,,1237,Don Yanowsky,http://www.gannett-cdn.com/media/None,UTEP,,UTEP
,,2900,Mike Viti,http://www.gannett-cdn.com/media/None,Army,,ARMY
,,472,Jon Fabris,http://www.gannett-cdn.com/media/None,Kansas State,,KSU
,,17,Neil Callaway,http://www.gannett-cdn.com/media/None,USC,,USC
,,750,Marty Long,http://www.gannett-cdn.com/media/None,Northwestern,,NW
,,3105,Brian Odom,http://www.gannett-cdn.com/media/None,Missouri,,MIZZ
,,546,Eddie Gran,http://www.gannett-cdn.com/media/None,Kentucky,,UK
,,1154,David Turner,http://www.gannett-cdn.com/media/None,Texas A&M,,TAM
,,2902,Fred Whittingham,http://www.gannett-cdn.com/media/None,Utah,,UTAH
,,1226,Eric Wolford,http://www.gannett-cdn.com/media/None,South Carolina,,SCAR
,,3110,John Rushing,http://www.gannett-cdn.com/media/None,Oregon State,,ORST
,,833,Alex Mirabal,http://www.gannett-cdn.com/media/None,Marshall,,MRSH
,,1003,Warren Ruggiero,http://www.gannett-cdn.com/media/None,Wake Forest,,WAKE
,,1260,Lorenzo Costantini,http://www.gannett-cdn.com/media/None,Georgia Southern,,GASO
,,1206,Dale Williams,http://www.gannett-cdn.com/media/None,Purdue,,PUR
,,410,Reggie Davis,http://www.gannett-cdn.com/media/None,Nebraska,,NEB
,,3107,Dave Patenaude,http://www.gannett-cdn.com/media/None,Temple,,TEM
,,297,Andy Buh,http://www.gannett-cdn.com/media/None,Maryland,,MD
,,2550,Brent Vigen,http://www.gannett-cdn.com/media/None,Wyoming,,WYO
,,1312,Ron Dugans,http://www.gannett-cdn.com/media/None,Miami (FL),,MIA
,,2306,Hank Fraley,http://www.gannett-cdn.com/media/None,UCLA,,UCLA
,,2153,Michael Slater,http://www.gannett-cdn.com/media/None,Arizona State,,AZST
,,664,Dave Johnson,http://www.gannett-cdn.com/media/None,Ohio,,OHIO
,,647,Scott Isphording,http://www.gannett-cdn.com/media/None,Ohio,,OHIO
,,2820,Matt Kubik,http://www.gannett-cdn.com/media/None,Louisiana-Monroe,,ULM
,,2770,Brett Ekkens,http://www.gannett-cdn.com/media/None,Akron,,AKR
,,382,Kevin Cosgrove,http://www.gannett-cdn.com/media/None,New Mexico,,UNM
,,2886,Legi Suiaunoa,http://www.gannett-cdn.com/media/None,Hawaii,,HAW
,,545,Jay Graham,http://www.gannett-cdn.com/media/None,Florida State,,FSU
,,376,Kerry Cooks,http://www.gannett-cdn.com/media/None,Oklahoma,,OU
,,1346,Pep Hamilton,http://www.gannett-cdn.com/media/None,Michigan,,MICH
,,1297,Lamar Owens,http://www.gannett-cdn.com/media/None,Georgia Tech,,GT
,,3094,Bryce McDonald,http://www.gannett-cdn.com/media/None,Navy,,NAVY
,,860,Jorge Munoz,http://www.gannett-cdn.com/media/None,Louisiana-Lafayette,,ULL
,,3113,Eric Scott,http://www.gannett-cdn.com/media/None,Nevada,,NEV
,,788,Mick McCall,http://www.gannett-cdn.com/media/None,Northwestern,,NW
,,1177,Dave Warner,http://www.gannett-cdn.com/media/None,Michigan State,,MSU
,,481,Jedd Fisch,http://www.gannett-cdn.com/media/None,UCLA,,UCLA
,,1380,Dave Cohen,http://www.gannett-cdn.com/media/None,Wake Forest,,WAKE
,,2276,Re'quan Boyette,http://www.gannett-cdn.com/media/None,Duke,,DUKE
,,198,Dave Aranda,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/dave_aranda_s.jpg,LSU,,LSU
,,2500,Spencer Whipple,http://www.gannett-cdn.com/media/None,Massachusetts,,UMAS
,,648,Cornell Jackson,http://www.gannett-cdn.com/media/None,UTEP,,UTEP
,,1147,Mike Tressel,http://www.gannett-cdn.com/media/None,Michigan State,,MSU
,,3098,Jeff Mclnerney,http://www.gannett-cdn.com/media/None,Indiana,,IU
,,2817,Shaun King,http://www.gannett-cdn.com/media/None,South Florida,,USF
,,2826,Jim Leonhard,http://www.gannett-cdn.com/media/None,Wisconsin,,WIS
,,469,Lester Erb,http://www.gannett-cdn.com/media/None,Rutgers,,RUTG
,,2435,Bryan Brown,http://www.gannett-cdn.com/media/None,Appalachian State,,APP
,,262,Clint Bowen,http://www.gannett-cdn.com/media/None,Kansas,,KU
,,1282,Todd Stroud,http://www.gannett-cdn.com/media/None,Akron,,AKR
,,423,Tony Dews,http://www.gannett-cdn.com/media/None,West Virginia,,WVU
,,1494,Marquase Lovings,http://www.gannett-cdn.com/media/None,Louisiana-Lafayette,,ULL
,,3125,Troy Taylor,http://www.gannett-cdn.com/media/None,Utah,,UTAH
,,3014,Henry Baker,http://www.gannett-cdn.com/media/None,Rutgers,,RUTG
,,1081,Michael Smith,http://www.gannett-cdn.com/media/None,Arkansas,,ARK
,,710,Pete Kwiatkowski,http://www.gannett-cdn.com/media/None,Washington,,WASH
,,899,Joe Palcic,http://www.gannett-cdn.com/media/None,Miami (OH),,MUO
,,2730,Marquel Blackwell,http://www.gannett-cdn.com/media/None,Toledo,,TOL
,,550,Steve Greatwood,http://www.gannett-cdn.com/media/None,California,,CAL
,,757,Curtis Luper,http://www.gannett-cdn.com/media/None,TCU,,TCU
,,3032,Alonzo Carter,http://www.gannett-cdn.com/media/None,San Jose State,,SJSU
,,2382,Andrew Thacker,http://www.gannett-cdn.com/media/None,Temple,,TEM
,,1404,Chip Long,http://www.gannett-cdn.com/media/None,Notre Dame,,ND
,,2451,Sterlin Gilbert,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/sterlin_gilbert_s.jpg,South Florida,,USF
,,2363,Brian Scott,http://www.gannett-cdn.com/media/None,Old Dominion,,ODU
,,1202,Charley Wiles,http://www.gannett-cdn.com/media/None,Virginia Tech,,VT
,,603,Andy Hill,http://www.gannett-cdn.com/media/None,Missouri,,MIZZ
,,964,Corey Raymond,http://www.gannett-cdn.com/media/None,LSU,,LSU
,,1230,T.J. Woods,http://www.gannett-cdn.com/media/None,Oregon State,,ORST
,,820,Doug Meacham,http://www.gannett-cdn.com/media/None,Kansas,,KU
,,709,Craig Kuligowski,http://www.gannett-cdn.com/media/None,Miami (FL),,MIA
,,1173,Lorenzo Ward,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/lorenzo_ward_s.jpg,Louisville,,LOU
,,847,Joe Moorhead,http://www.gannett-cdn.com/media/None,Penn State,,PSU
,,3139,Justin Wood,http://www.gannett-cdn.com/media/None,Georgia Southern,,GASO
,,3133,Chad Walker,http://www.gannett-cdn.com/media/None,Arkansas,,ARK
,,706,Les Koenning,http://www.gannett-cdn.com/media/None,UAB,,UAB
,,232,Chris Beatty,http://www.gannett-cdn.com/media/None,Maryland,,MD
,,593,Josh Henson,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/josh_henson_s.jpg,Oklahoma State,,OKST
,,407,Bo Davis,http://www.gannett-cdn.com/media/None,UTSA,,UTSA
,,506,Will Friend,http://www.gannett-cdn.com/media/None,Colorado State,,CSU
,,2478,Shannon Moore,http://www.gannett-cdn.com/media/None,East Carolina,,ECU
,,2507,Autry Denson,http://www.gannett-cdn.com/media/None,Notre Dame,,ND
,,293,Jimmy Brumbaugh,http://www.gannett-cdn.com/media/None,Maryland,,MD
,,1527,Mick Yokitis,http://www.gannett-cdn.com/media/None,Navy,,NAVY
,,2111,Brian Lindgren,http://www.gannett-cdn.com/media/None,Colorado,,COLO
,,2854,Andy Pardon,http://www.gannett-cdn.com/media/None,Bowling Green,,BGSU
,,935,Ed Pinkham,http://www.gannett-cdn.com/media/None,Massachusetts,,UMAS
,,1133,Kenwick Thompson,http://www.gannett-cdn.com/media/None,East Carolina,,ECU
,,294,Jamie Bryant,http://www.gannett-cdn.com/media/None,Colorado State,,CSU
,,2652,Oliver Soukup,http://www.gannett-cdn.com/media/None,New Mexico State,,NMSU
,,1381,Lou Esposito,http://www.gannett-cdn.com/media/None,Western Michigan,,WMU
,,106,Mike Stoops,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/mike_stoops_s.jpg,Oklahoma,,OU
,,2343,Ben Needham,http://www.gannett-cdn.com/media/None,Kent State,,KENT
,,3120,Kevin Smith,http://www.gannett-cdn.com/media/None,Florida Atlantic,,FAU
,,1545,Danny Gonzales,http://www.gannett-cdn.com/media/None,San Diego State,,SDSU
,,1316,Sean Cronin,http://www.gannett-cdn.com/media/None,South Florida,,USF
,,425,Manny Diaz,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/manny_diaz_s.jpg,Miami (FL),,MIA
,,2654,Todd Lyght,http://www.gannett-cdn.com/media/None,Notre Dame,,ND
,,909,Kevin Patrick,http://www.gannett-cdn.com/media/None,North Carolina State,,NCST
,,519,Brian George,http://www.gannett-cdn.com/media/None,Toledo,,TOL
,,650,Derrick Jackson,http://www.gannett-cdn.com/media/None,Purdue,,PUR
,,2518,Craig Harmon,http://www.gannett-cdn.com/media/None,Northern Illinois,,NIU
,,443,Tim Drevno,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/tim_drevno_s.jpg,Michigan,,MICH
,,3115,Blake Sharder,http://www.gannett-cdn.com/media/None,UAB,,UAB
,,558,Cale Gundy,http://www.gannett-cdn.com/media/None,Oklahoma,,OU
,,488,Ed Foley,http://www.gannett-cdn.com/media/None,Temple,,TEM
,,3072,Chase Holbrook,http://www.gannett-cdn.com/media/None,New Mexico State,,NMSU
,,1041,Mike Sewak,http://www.gannett-cdn.com/media/None,Georgia Tech,,GT
,,2942,Robert Green,http://www.gannett-cdn.com/media/None,Navy,,NAVY
,,2797,Ryan Held,http://www.gannett-cdn.com/media/None,UCF,,UCF
,,2863,Alan Ricard,http://www.gannett-cdn.com/media/None,Louisiana-Monroe,,ULM
,,1048,Kevin Sherman,http://www.gannett-cdn.com/media/None,Pittsburgh,,PITT
,,2379,Scott Stoker,http://www.gannett-cdn.com/media/None,Louisiana-Monroe,,ULM
,,2465,Todd Frakes,http://www.gannett-cdn.com/media/None,Eastern Michigan,,EMU
,,674,Derek Jones,http://www.gannett-cdn.com/media/None,Duke,,DUKE
,,2690,Mark Scott,http://www.gannett-cdn.com/media/None,West Virginia,,WVU
,,1406,J.B. Grimes,http://www.gannett-cdn.com/media/None,Connecticut,,UCON
,,2321,Jim Hofher,http://www.gannett-cdn.com/media/None,Iowa State,,ISU
,,380,Cedric Cormier,http://www.gannett-cdn.com/media/None,UNLV,,UNLV
,,2685,Scott White,http://www.gannett-cdn.com/media/None,UCLA,,UCLA
,,1352,Troy Walters,http://www.gannett-cdn.com/media/None,UCF,,UCF
,,266,Tom Bradley,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/tom_bradley_s.jpg,UCLA,,UCLA
,,2177,Thad Ward,http://www.gannett-cdn.com/media/None,Illinois,,ILL
,,2400,Donte Williams,http://www.gannett-cdn.com/media/None,Nebraska,,NEB
,,363,Steven Clinkscale,http://www.gannett-cdn.com/media/None,Kentucky,,UK
,,810,Clarence McKinney,http://www.gannett-cdn.com/media/None,Texas A&M,,TAM
,,1098,Mark Staten,http://www.gannett-cdn.com/media/None,Michigan State,,MSU
,,3033,James Casey,http://www.gannett-cdn.com/media/None,Houston,,HOU
,,2551,Scott Fuchs,http://www.gannett-cdn.com/media/None,Wyoming,,WYO
,,2201,David Johnson,http://www.gannett-cdn.com/media/None,Memphis,,MEM
,,3076,Jason Kaufusi,http://www.gannett-cdn.com/media/None,Nevada,,NEV
,,455,Mike Ekeler,http://www.gannett-cdn.com/media/None,North Carolina,,UNC
,,1001,Joe Rudolph,http://www.gannett-cdn.com/media/None,Wisconsin,,WIS
,,1358,Louis Ayeni,http://www.gannett-cdn.com/media/None,Iowa State,,ISU
,,2293,Greg Colby,http://www.gannett-cdn.com/media/None,Central Michigan,,CMU
,,1491,Mike Bloomgren,http://www.gannett-cdn.com/media/None,Stanford,,STAN
,,611,Darin Hinshaw,http://www.gannett-cdn.com/media/None,Kentucky,,UK
,,3138,Dave Wissman,http://www.gannett-cdn.com/media/None,Massachusetts,,UMAS
,,1035,Stacy Searels,http://www.gannett-cdn.com/media/None,Miami (FL),,MIA
,,2692,Mickey Turner,http://www.gannett-cdn.com/media/None,Wisconsin,,WIS
,,1006,Steve Russ,http://www.gannett-cdn.com/media/None,Air Force,,AFA
,,200,Marcus Arroyo,http://www.gannett-cdn.com/media/None,Oregon,,ORE
,,531,Robert Gillespie,http://www.gannett-cdn.com/media/None,Tennessee,,TENN
,,2601,James Adams,http://www.gannett-cdn.com/media/None,Charlotte,,CHA
,,1049,James Shibest,http://www.gannett-cdn.com/media/None,Virginia Tech,,VT
,,2045,Brad Bedell,http://www.gannett-cdn.com/media/None,Boise State,,BSU
,,2172,Bryant Vincent,http://www.gannett-cdn.com/media/None,South Alabama,,USA
,,725,Spencer Leftwich,http://www.gannett-cdn.com/media/None,UTEP,,UTEP
,,372,Jeff Commissiong,http://www.gannett-cdn.com/media/None,Old Dominion,,ODU
,,2612,Garrett Riley,http://www.gannett-cdn.com/media/None,Kansas,,KU
,,2498,Charles Walker,http://www.gannett-cdn.com/media/None,Massachusetts,,UMAS
,,63,Mike Locksley,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/mike_locksley_s.jpg,Alabama,,ALA
,,2165,Chris Thomsen,http://www.gannett-cdn.com/media/None,TCU,,TCU
,,1269,Kelly Poppinga,http://www.gannett-cdn.com/media/None,Virginia,,UVA
,,3108,Bryce Paup,http://www.gannett-cdn.com/media/None,Minnesota,,MINN
,,2885,Craig Stutzmann,http://www.gannett-cdn.com/media/None,Hawaii,,HAW
,,2909,ShaDon Brown,http://www.gannett-cdn.com/media/None,Colorado,,COLO
,,866,Billy Napier,http://www.gannett-cdn.com/media/None,Arizona State,,AZST
,,1274,Clancy Pendergast,http://www.gannett-cdn.com/media/None,USC,,USC
,,1416,Brad Salem,http://www.gannett-cdn.com/media/None,Michigan State,,MSU
,,2552,AJ Cooper,http://www.gannett-cdn.com/media/None,Wyoming,,WYO
,,814,Charles McMillian,http://www.gannett-cdn.com/media/None,New Mexico,,UNM
,,3136,Brian Williams,http://www.gannett-cdn.com/media/None,UAB,,UAB
,,1155,Jim Turner,http://www.gannett-cdn.com/media/None,Texas A&M,,TAM
,,2762,Sean Duggan,http://www.gannett-cdn.com/media/None,Hawaii,,HAW
,,566,Brick Haley,http://www.gannett-cdn.com/media/None,Missouri,,MIZZ
,,2689,Graham Harrell,http://www.gannett-cdn.com/media/None,North Texas,,UNT
,,309,Jeff Burrow,http://www.gannett-cdn.com/media/None,Kent State,,KENT
,,3040,Mickey Conn,http://www.gannett-cdn.com/media/None,Clemson,,CLEM
,,599,Keith Heyward,http://www.gannett-cdn.com/media/None,Oregon,,ORE
,,3124,Josh Stepp,http://www.gannett-cdn.com/media/None,Georgia State,,GAST
1973-04-06,,802,Garrick McGee,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/garrick_mcgee_s.jpg,Illinois,,ILL
,,2065,Josh Conklin,http://www.gannett-cdn.com/media/None,Pittsburgh,,PITT
,,2642,Mark Michaels,http://www.gannett-cdn.com/media/None,Massachusetts,,UMAS
,,2482,Alex Atkins,http://www.gannett-cdn.com/media/None,Tulane,,TULN
,,912,Keith Patterson,http://www.gannett-cdn.com/media/None,Arizona State,,AZST
,,991,Jason Rollins,http://www.gannett-cdn.com/media/None,UTSA,,UTSA
,,747,Scot Loeffler,http://www.gannett-cdn.com/media/None,Boston College,,BC
,,2530,Pete Golding,http://www.gannett-cdn.com/media/None,UTSA,,UTSA
,,2828,Bob Ligashesky,http://www.gannett-cdn.com/media/None,Illinois,,ILL
,,2352,Tim Polasek,http://www.gannett-cdn.com/media/None,Iowa,,IOWA
,,2928,Glenn Schumann,http://www.gannett-cdn.com/media/None,Georgia,,UGA
,,460,Mike Elko,http://www.gannett-cdn.com/media/None,Notre Dame,,ND
,,2364,L.D. Scott,http://www.gannett-cdn.com/media/None,Louisville,,LOU
,,1499,Kevin Kane,http://www.gannett-cdn.com/media/None,Northern Illinois,,NIU
,,3091,Ryan Mahaffey,http://www.gannett-cdn.com/media/None,Western Kentucky,,WKY
,,2214,Aaron Smith,http://www.gannett-cdn.com/media/None,Connecticut,,UCON
,,1228,Michael Woodford,http://www.gannett-cdn.com/media/None,Akron,,AKR
,,117,Tommy West,http://www.gannett-cdn.com/media/None,Middle Tennessee,,MTSU
,,918,Dale Pehrson,http://www.gannett-cdn.com/media/None,Navy,,NAVY
,,2270,Blake Baker,http://www.gannett-cdn.com/media/None,Louisiana Tech,,LT
,,1471,Rich Skrosky,http://www.gannett-cdn.com/media/None,Florida International,,FIU
,,1369,Jim Reid,http://www.gannett-cdn.com/media/None,Boston College,,BC
,,1042,Scott Shafer,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/scott_shafer_s.jpg,Middle Tennessee,,MTSU
,,3036,Timmy Chang,http://www.gannett-cdn.com/media/None,Nevada,,NEV
,,386,Patrick Covington,http://www.gannett-cdn.com/media/None,Coastal Carolina,,
,,1569,Jon Heacock,http://www.gannett-cdn.com/media/None,Iowa State,,ISU
,,2317,Andrew Hayes-Stoker,http://www.gannett-cdn.com/media/None,Illinois,,ILL
,,680,Mike Judge,http://www.gannett-cdn.com/media/None,Navy,,NAVY
,,754,Andy Ludwig,http://www.gannett-cdn.com/media/None,Vanderbilt,,VAN
,,2914,John Curtis,http://www.gannett-cdn.com/media/None,Ball State,,BALL
,,2280,Francis Brown,http://www.gannett-cdn.com/media/None,Baylor,,BAY
,,3049,Geoff Dartt,http://www.gannett-cdn.com/media/None,Western Kentucky,,WKY
,,3026,Ricky Brown,http://www.gannett-cdn.com/media/None,Boston College,,BC
,,3112,O.J. Santiago,http://www.gannett-cdn.com/media/None,Kent State,,KENT
,,771,Rick Mallory,http://www.gannett-cdn.com/media/None,Middle Tennessee,,MTSU
,,2578,Jay Harbaugh,http://www.gannett-cdn.com/media/None,Michigan,,MICH
,,1127,Jon Tenuta,http://www.gannett-cdn.com/media/None,Cincinnati,,CIN
,,2227,Buster Faulkner,http://www.gannett-cdn.com/media/None,Arkansas State,,ARST
,,2593,Brian Ward,http://www.gannett-cdn.com/media/None,Syracuse,,SYR
,,2864,Melvin Rice,http://www.gannett-cdn.com/media/None,Northern Illinois,,NIU
,,3045,Steve Crutchley,http://www.gannett-cdn.com/media/None,Northern Illinois,,NIU
,,2927,Ryan Anderson,http://www.gannett-cdn.com/media/None,East Carolina,,ECU
,,3135,David White,http://www.gannett-cdn.com/media/None,Nevada,,NEV
,,2638,Nate Brown,http://www.gannett-cdn.com/media/None,North Texas,,UNT
,,2933,Mike Collins,http://www.gannett-cdn.com/media/None,Louisiana-Monroe,,ULM
,,734,Osia Lewis,http://www.gannett-cdn.com/media/None,Vanderbilt,,VAN
,,1209,Keith Williams,http://www.gannett-cdn.com/media/None,Nebraska,,NEB
,,632,Scott Huff,http://www.gannett-cdn.com/media/None,Washington,,WASH
,,298,Chuck Bullough,http://www.gannett-cdn.com/media/None,Eastern Michigan,,EMU
,,2173,Geep Wade,http://www.gannett-cdn.com/media/None,East Carolina,,ECU
,,1434,Tommy Mainord,http://www.gannett-cdn.com/media/None,North Texas,,UNT
,,3086,Erik Losey,http://www.gannett-cdn.com/media/None,Southern Miss,,USM
,,1468,Jay Bateman,http://www.gannett-cdn.com/media/None,Army,,ARMY
,,2548,Damon Cogdell,http://www.gannett-cdn.com/media/None,South Florida,,USF
,,2537,Matt Brock,http://www.gannett-cdn.com/media/None,Bowling Green,,BGSU
,,2921,Greg Austin,http://www.gannett-cdn.com/media/None,UCF,,UCF
,,2591,Lee Marks,http://www.gannett-cdn.com/media/None,Boise State,,BSU
,,2372,John Simon,http://www.gannett-cdn.com/media/None,Arizona State,,AZST
,,1552,Ryan Walters,http://www.gannett-cdn.com/media/None,Missouri,,MIZZ
,,1055,Al Simmons,http://www.gannett-cdn.com/media/None,New Mexico,,UNM
,,983,Joe Robinson,http://www.gannett-cdn.com/media/None,Texas Tech,,TTU
,,889,Ken O'Keefe,http://www.gannett-cdn.com/media/None,Iowa,,IOWA
,,191,Jarrett Anderson,http://www.gannett-cdn.com/media/None,TCU,,TCU
,,1510,Josh Gattis,http://www.gannett-cdn.com/media/None,Penn State,,PSU
,,3073,Keynodo Hudson,http://www.gannett-cdn.com/media/None,Florida Atlantic,,FAU
,,3028,Justin Burke,http://www.gannett-cdn.com/media/None,South Florida,,USF
,,1268,Nick Howell,http://www.gannett-cdn.com/media/None,Virginia,,UVA
,,2294,Andre Coleman,http://www.gannett-cdn.com/media/None,Kansas State,,KSU
,,518,Gerry Gdowski,http://www.gannett-cdn.com/media/None,Vanderbilt,,VAN
,,958,Paul Randolph,http://www.gannett-cdn.com/media/None,Memphis,,MEM
,,229,John Baxter,http://www.gannett-cdn.com/media/None,USC,,USC
,,3082,Willy Korn,http://www.gannett-cdn.com/media/None,Coastal Carolina,,
,,3111,Cory Sanders,http://www.gannett-cdn.com/media/None,Western Michigan,,WMU
,,2113,Joe Lorig,http://www.gannett-cdn.com/media/None,Memphis,,MEM
,,454,Stan Eggen,http://www.gannett-cdn.com/media/None,New Mexico,,UNM
,,805,Kevin McGiven,http://www.gannett-cdn.com/media/None,Oregon State,,ORST
,,3065,Ryan Goodman,http://www.gannett-cdn.com/media/None,Coastal Carolina,,
,,1368,Mike Pelton,http://www.gannett-cdn.com/media/None,Georgia Tech,,GT
,,2831,Kevin Lynch,http://www.gannett-cdn.com/media/None,Ball State,,BALL
,,2432,Mark Ivey,http://www.gannett-cdn.com/media/None,Appalachian State,,APP
,,209,Kent Baer,http://www.gannett-cdn.com/media/None,UNLV,,UNLV
,,953,Terry Price,http://www.gannett-cdn.com/media/None,Texas A&M,,TAM
,,181,Tony Alford,http://www.gannett-cdn.com/media/None,Ohio State,,OSU
,,772,Van Malone,http://www.gannett-cdn.com/media/None,Southern Methodist,,SMU
,,565,Odell Haggins,http://www.gannett-cdn.com/media/None,Florida State,,FSU
,,94,Greg Schiano,http://www.gannett-cdn.com/media/None,Ohio State,,OSU
,,379,Kevin Corless,http://www.gannett-cdn.com/media/None,Army,,ARMY
,,1032,Larry Scott,http://www.gannett-cdn.com/media/None,Tennessee,,TENN
,,1501,Jay Niemann,http://www.gannett-cdn.com/media/None,Rutgers,,RUTG
,,1453,Peter Sirmon,http://www.gannett-cdn.com/media/None,Louisville,,LOU
,,2922,Dean Hood,http://www.gannett-cdn.com/media/None,Kentucky,,UK
,,2897,Kenechi Udeze,http://www.gannett-cdn.com/media/None,USC,,USC
,,1492,Ben Albert,http://www.gannett-cdn.com/media/None,Duke,,DUKE
,,597,John Hevesy,http://www.gannett-cdn.com/media/None,Mississippi State,,MSST
1960-06-10,,1144,Don Treadwell,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/don_treadwell_s.jpg,Kent State,,KENT
,,2430,Dwayne Ledford,http://www.gannett-cdn.com/media/None,North Carolina State,,NCST
,,2433,Chris Foster,http://www.gannett-cdn.com/media/None,Georgia Southern,,GASO
,,2546,Kevin Higgins,http://www.gannett-cdn.com/media/None,Wake Forest,,WAKE
,,176,Pete Alamar,http://www.gannett-cdn.com/media/None,Stanford,,STAN
,,2987,Kane Wommack,http://www.gannett-cdn.com/media/None,South Alabama,,USA
,,2493,Seth Wallace,http://www.gannett-cdn.com/media/None,Iowa,,IOWA
,,878,Derrick Nix,http://www.gannett-cdn.com/media/None,Ole Miss,,MISS
,,686,Steve Kaufusi,http://www.gannett-cdn.com/media/None,Brigham Young,,BYU
,,864,Craig Naivar,http://www.gannett-cdn.com/media/None,Texas,,TEX
,,1208,Jesse Williams,http://www.gannett-cdn.com/media/None,Kansas,,KU
,,3097,Trent McKnight,http://www.gannett-cdn.com/media/None,Georgia State,,GAST
,,3080,Marcus Knight,http://www.gannett-cdn.com/media/None,Central Michigan,,CMU
,,467,Martin English,http://www.gannett-cdn.com/media/None,Colorado State,,CSU
,,1077,Jonathan Smith,http://www.gannett-cdn.com/media/None,Washington,,WASH
,,1210,Paul Williams,http://www.gannett-cdn.com/media/None,Illinois,,ILL
,,939,Brian Polian,http://www.gannett-cdn.com/media/SMG/sports_headshots/ncaaf/coach/brian_polian_s.jpg,Notre Dame,,ND
,,405,Tim Daoust,http://www.gannett-cdn.com/media/None,Western Michigan,,WMU
,,2447,Patrick Dougherty,http://www.gannett-cdn.com/media/None,Ball State,,BALL
,,1405,Billy Lynch,http://www.gannett-cdn.com/media/None,Rice,,RICE
,,193,Lance Anderson,http://www.gannett-cdn.com/media/None,Stanford,,STAN
,,3092,Eric Mateos,http://www.gannett-cdn.com/media/None,Texas State,,TXST
,,2553,Kenni Burns,http://www.gannett-cdn.com/media/None,Minnesota,,MINN
,,227,Corey Batoon,http://www.gannett-cdn.com/media/None,Florida Atlantic,,FAU
,,2225,Casey Woods,http://www.gannett-cdn.com/media/None,UAB,,UAB
,,2647,Michael Zordich,http://www.gannett-cdn.com/media/None,Michigan,,MICH
,,1166,Ronnie Vinklarek,http://www.gannett-cdn.com/media/None,Rice,,RICE
,,2628,Kenny Holmes,http://www.gannett-cdn.com/media/None,Florida International,,FIU
,,3081,Jeff Knowles,http://www.gannett-cdn.com/media/None,Northern Illinois,,NIU
,,893,Vince Okruch,http://www.gannett-cdn.com/media/None,Rutgers,,RUTG
,,2082,Perry Eliano,http://www.gannett-cdn.com/media/None,Bowling Green,,BGSU
,,303,Burton Burns,http://www.gannett-cdn.com/media/None,Alabama,,ALA
,,62,Jim Leavitt,http://www.gannett-cdn.com/media/None,Oregon,,ORE
,,1039,John Settle,http://www.gannett-cdn.com/media/None,Wisconsin,,WIS
,,938,Anthony Poindexter,http://www.gannett-cdn.com/media/None,Purdue,,PUR
,,255,Scott Booker,http://www.gannett-cdn.com/media/None,Nebraska,,NEB
,,2634,Robert McFarland,http://www.gannett-cdn.com/media/None,Louisiana Tech,,LT
,,137,Darrell Dickey,http://www.gannett-cdn.com/media/None,Memphis,,MEM
,,1410,Bryan Applewhite,http://www.gannett-cdn.com/media/None,Colorado State,,CSU
,,3084,Phil Longo,http://www.gannett-cdn.com/media/None,Ole Miss,,MISS
,,764,Matt MacPherson,http://www.gannett-cdn.com/media/None,Northwestern,,NW
,,3015,Curt Baldus,http://www.gannett-cdn.com/media/None,Coastal Carolina,,
,,310,Jimmy Burrow,http://www.gannett-cdn.com/media/None,Ohio,,OHIO
,,845,Matt Moore,http://www.gannett-cdn.com/media/None,Troy,,TROY
,,2620,Tony Samuel,http://www.gannett-cdn.com/media/None,UNLV,,UNLV
,,1056,Dennis Simmons,http://www.gannett-cdn.com/media/None,Oklahoma,,OU
,,2520,Erik Chinander,http://www.gannett-cdn.com/media/None,UCF,,UCF
,,2130,Richard Owens,http://www.gannett-cdn.com/media/None,South Alabama,,USA
,,2062,Joe Cauthen,http://www.gannett-cdn.com/media/None,Arkansas State,,ARST
,,230,Shane Beamer,http://www.gannett-cdn.com/media/None,Georgia,,UGA
