School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Central Michigan,75,2013-09-21,4,,Toledo,81,L,17,38,-21,14,24,58.3,214,1,2,41,156,3.8,1,5,0,2,4,2,16,23,69.6,166,1,43,252,5.9,3,1,0,1,5
Cincinnati,2,2013-09-21,4,@,Miami (OH),78,W,14,0,14,23,37,62.2,171,0,2,52,198,3.8,2,9,5,1,3,2,7,16,43.8,80,0,29,7,0.2,0,0,2,2,0
Colorado St.,85,2013-09-21,4,@,Alabama,107,L,6,31,-25,24,38,63.2,228,0,0,26,51,2.0,0,5,2,1,1,0,21,27,77.8,272,2,21,66,3.1,1,0,1,1,4
Connecticut,3,2013-09-21,3,,Michigan,31,L,21,24,-3,16,32,50.0,159,2,1,25,47,1.9,0,10,3,0,1,3,11,23,47.8,97,0,49,192,3.9,3,2,2,4,3
Duke,15,2013-09-21,4,,Pittsburgh,22,L,55,58,-3,22,33,66.7,319,4,4,36,213,5.9,3,4,2,0,4,8,23,33,69.7,424,6,46,174,3.8,1,0,0,0,8
Eastern Michigan,76,2013-09-21,4,,Ball St.,72,L,20,51,-31,20,32,62.5,212,1,2,44,204,4.6,2,5,2,2,4,3,19,31,61.3,346,2,37,197,5.3,5,1,0,1,7
Florida,110,2013-09-21,3,,Tennessee,118,W,31,17,14,11,20,55.0,167,1,1,56,215,3.8,3,5,1,2,3,4,14,34,41.2,154,1,23,66,2.9,0,2,4,6,2
Florida Atlantic,52,2013-09-21,4,,Middle Tennessee,56,L,35,42,-7,31,50,62.0,321,3,2,45,182,4.0,2,5,0,3,5,5,13,24,54.2,150,2,45,296,6.6,4,0,2,2,6
Florida Intl,53,2013-09-21,4,@,Louisville,18,L,0,72,-72,4,9,44.4,27,0,0,34,3,0.1,0,2,1,1,1,0,22,27,81.5,254,5,29,210,7.2,4,0,0,0,10
Florida St.,16,2013-09-21,2,,Bethune-Cookman,173,W,54,6,48,13,25,52.0,226,2,0,36,266,7.4,4,7,3,1,1,7,8,17,47.1,60,0,56,182,3.3,1,0,1,1,0
Georgia,111,2013-09-21,3,,North Texas,57,W,45,21,24,23,31,74.2,450,3,1,43,191,4.4,3,10,2,1,2,6,26,41,63.4,238,1,25,7,0.3,0,0,1,1,3
Georgia St.,125,2013-09-21,3,,Jacksonville State,204,L,26,32,-6,16,42,38.1,250,2,1,42,150,3.6,0,9,2,1,2,3,17,32,53.1,311,0,44,122,2.8,4,1,1,2,4
Georgia Tech,17,2013-09-21,3,,North Carolina,21,W,28,20,8,7,12,58.3,104,1,0,71,324,4.6,3,2,1,1,1,4,14,29,48.3,218,2,24,101,4.2,1,0,1,1,3
Hawaii,87,2013-09-21,3,@,Nevada,88,L,9,31,-22,24,45,53.3,243,1,4,36,133,3.7,0,10,3,2,6,1,14,20,70.0,202,3,44,138,3.1,0,1,0,1,4
Houston,5,2013-09-21,3,N,Rice,59,W,31,26,5,18,36,50.0,329,3,1,37,165,4.5,1,11,3,0,1,4,22,37,59.5,289,1,45,174,3.9,2,1,1,2,4
Idaho,133,2013-09-21,4,@,Washington St.,106,L,0,42,-42,18,25,72.0,174,0,1,49,79,1.6,0,2,1,1,2,0,31,43,72.1,346,4,15,71,4.7,2,2,2,4,6
Indiana,28,2013-09-21,4,,Missouri,115,L,28,45,-17,29,53,54.7,377,2,3,26,98,3.8,2,6,3,0,3,4,32,47,68.1,343,2,50,280,5.6,3,1,2,3,6
Iowa,29,2013-09-21,4,,Western Michigan,82,W,59,3,56,11,18,61.1,188,2,0,58,258,4.4,2,2,0,2,2,8,16,38,42.1,135,0,20,74,3.7,0,1,3,4,0
Kansas,43,2013-09-21,3,,Louisiana Tech,54,W,13,10,3,28,46,60.9,279,1,2,33,117,3.5,0,7,3,0,2,1,35,55,63.6,289,1,32,154,4.8,0,2,1,3,1
Kansas St.,44,2013-09-21,4,@,Texas,48,L,21,31,-10,19,30,63.3,275,0,0,38,115,3.0,3,6,1,3,3,3,19,34,55.9,225,1,47,227,4.8,3,0,0,0,4
Kent State,77,2013-09-21,4,@,Penn State,37,L,0,34,-34,17,36,47.2,134,0,1,24,56,2.3,0,4,1,0,1,0,13,36,36.1,176,1,53,287,5.4,3,0,1,1,4
Louisiana,126,2013-09-21,4,@,Akron,71,W,35,30,5,26,38,68.4,304,3,1,43,156,3.6,2,4,0,0,1,5,27,43,62.8,321,3,27,134,5.0,1,0,2,2,4
Louisiana Tech,54,2013-09-21,4,@,Kansas,43,L,10,13,-3,35,55,63.6,289,1,1,32,154,4.8,0,5,1,2,3,1,28,46,60.9,279,1,33,117,3.5,0,0,2,2,1
UL Monroe,130,2013-09-21,4,@,Baylor,41,L,7,70,-63,18,46,39.1,220,1,3,35,75,2.1,0,3,0,1,4,1,25,36,69.4,470,5,41,311,7.6,3,0,1,1,10
Louisville,18,2013-09-21,4,,Florida Intl,53,W,72,0,72,22,27,81.5,254,5,0,29,210,7.2,4,12,4,0,0,10,4,9,44.4,27,0,34,3,0.1,0,1,0,1,0
LSU,113,2013-09-21,4,,Auburn,109,W,35,21,14,14,22,63.6,229,1,1,44,228,5.2,4,4,1,1,2,5,17,33,51.5,224,0,52,213,4.1,3,1,2,3,3
Marshall,55,2013-09-21,4,@,Virginia Tech,25,L,21,29,-8,19,41,46.3,228,2,2,46,133,2.9,1,10,2,1,3,3,18,34,52.9,181,1,53,201,3.8,2,0,2,2,4
Maryland,30,2013-09-21,4,N,West Virginia,50,W,37,0,37,17,26,65.4,210,1,0,46,120,2.6,2,8,2,2,2,4,11,22,50.0,62,0,25,113,4.5,0,4,2,6,0
Massachusetts,68,2013-09-21,4,,Vanderbilt,120,L,7,24,-17,23,33,69.7,149,1,0,31,99,3.2,0,2,1,1,1,1,19,28,67.9,240,2,39,166,4.3,1,1,1,2,3
Memphis,6,2013-09-21,3,,Arkansas St.,122,W,31,7,24,17,26,65.4,176,1,0,45,329,7.3,3,12,7,1,1,4,22,39,56.4,181,1,31,74,2.4,0,0,1,1,1
Miami (FL),19,2013-09-21,2,,Savannah State,383,W,77,7,70,20,23,87.0,313,4,0,46,324,7.0,6,6,4,0,0,11,8,25,32.0,44,0,26,139,5.3,1,0,4,4,1
Miami (OH),78,2013-09-21,3,,Cincinnati,2,L,0,14,-14,7,16,43.8,80,0,2,29,7,0.2,0,8,0,0,2,0,23,37,62.2,171,0,52,198,3.8,2,1,2,3,2
Michigan,31,2013-09-21,4,@,Connecticut,3,W,24,21,3,11,23,47.8,97,0,2,49,192,3.9,3,8,4,2,4,3,16,32,50.0,159,2,25,47,1.9,0,0,1,1,3
Michigan St.,32,2013-09-21,4,@,Notre Dame,70,L,13,17,-4,16,36,44.4,135,1,1,35,119,3.4,0,6,0,0,1,1,14,34,41.2,142,1,32,78,2.4,1,0,0,0,2
Middle Tennessee,56,2013-09-21,4,@,Florida Atlantic,52,W,42,35,7,13,24,54.2,150,2,2,45,296,6.6,4,4,4,0,2,6,31,50,62.0,321,3,45,182,4.0,2,3,2,5,5
Minnesota,33,2013-09-21,4,,San Jose St.,91,W,43,24,19,5,12,41.7,71,0,0,67,353,5.3,6,4,0,0,0,6,22,35,62.9,439,3,17,47,2.8,0,1,2,3,3
Mississippi St.,114,2013-09-21,4,,Troy,129,W,62,7,55,17,27,63.0,316,2,0,44,235,5.3,5,7,1,0,0,8,17,31,54.8,139,1,26,47,1.8,0,1,1,2,1
Missouri,115,2013-09-21,3,@,Indiana,28,W,45,28,17,32,47,68.1,343,2,2,50,280,5.6,3,6,0,1,3,6,29,53,54.7,377,2,26,98,3.8,2,0,3,3,4
Nebraska,34,2013-09-21,3,,South Dakota State,188,W,59,20,39,21,26,80.8,310,2,0,51,335,6.6,5,7,5,2,2,8,19,29,65.5,238,0,38,227,6.0,2,1,2,3,2
Nevada,88,2013-09-21,4,,Hawaii,87,W,31,9,22,14,20,70.0,202,3,0,44,138,3.1,0,9,4,1,1,4,24,45,53.3,243,1,36,133,3.7,0,2,4,6,1
New Mexico State,69,2013-09-21,4,@,UCLA,102,L,13,59,-46,15,26,57.7,146,1,1,41,202,4.9,1,3,1,1,2,2,35,49,71.4,394,3,45,298,6.6,5,1,2,3,8
North Carolina,21,2013-09-21,3,@,Georgia Tech,17,L,20,28,-8,14,29,48.3,218,2,1,24,101,4.2,1,7,2,0,1,3,7,12,58.3,104,1,71,324,4.6,3,1,0,1,4
North Texas,57,2013-09-21,4,@,Georgia,111,L,21,45,-24,26,41,63.4,238,1,1,25,7,0.3,0,2,0,0,1,3,23,31,74.2,450,3,43,191,4.4,3,1,1,2,6
Northern Illinois,79,2013-09-21,3,,Eastern Illinois,202,W,43,39,4,21,30,70.0,235,1,2,52,367,7.1,4,6,5,1,3,5,34,49,69.4,450,6,34,127,3.7,0,0,2,2,6
Northwestern,35,2013-09-21,3,,Maine,156,W,35,21,14,10,17,58.8,122,1,1,49,251,5.1,2,5,2,1,2,5,29,47,61.7,272,2,30,107,3.6,1,1,2,3,3
Notre Dame,70,2013-09-21,4,,Michigan St.,32,W,17,13,4,14,34,41.2,142,1,0,32,78,2.4,1,3,1,0,0,2,16,36,44.4,135,1,35,119,3.4,0,0,1,1,1
Ohio,80,2013-09-21,3,,Austin Peay,201,W,38,0,38,16,23,69.6,243,3,0,46,251,5.5,2,7,3,3,3,5,13,26,50.0,143,0,38,155,4.1,0,0,0,0,0
Ohio St.,36,2013-09-21,3,,Florida A&M,175,W,76,0,76,24,34,70.6,215,6,1,46,388,8.4,5,6,2,0,1,11,10,16,62.5,30,0,23,50,2.2,0,1,1,2,0
Oregon St.,100,2013-09-21,4,@,San Diego St.,90,W,34,30,4,38,55,69.1,367,3,0,20,10,0.5,1,13,5,2,2,5,16,26,61.5,251,2,40,74,1.9,1,0,2,2,3
Penn State,37,2013-09-21,4,,Kent State,77,W,34,0,34,13,36,36.1,176,1,1,53,287,5.4,3,7,3,0,1,4,17,36,47.2,134,0,24,56,2.3,0,0,1,1,0
Pittsburgh,22,2013-09-21,3,@,Duke,15,W,58,55,3,23,33,69.7,424,6,0,46,174,3.8,1,4,1,0,0,8,22,33,66.7,319,4,36,213,5.9,3,0,4,4,8
Purdue,38,2013-09-21,4,@,Wisconsin,40,L,10,41,-31,18,36,50.0,135,0,1,21,45,2.1,1,6,1,0,1,1,12,21,57.1,158,0,48,388,8.1,5,0,1,1,5
Rice,59,2013-09-21,3,N,Houston,5,L,26,31,-5,22,37,59.5,289,1,1,45,174,3.9,2,4,1,1,2,4,18,36,50.0,329,3,37,165,4.5,1,0,1,1,4
Rutgers,39,2013-09-21,4,,Arkansas,108,W,28,24,4,22,43,51.2,346,3,1,36,54,1.5,0,8,1,2,3,4,16,28,57.1,182,2,34,101,3.0,0,0,0,0,3
San Diego St.,90,2013-09-21,3,,Oregon St.,100,L,30,34,-4,16,26,61.5,251,2,2,40,74,1.9,1,8,1,0,2,3,38,55,69.1,367,3,20,10,0.5,1,2,0,2,5
San Jose St.,91,2013-09-21,3,@,Minnesota,33,L,24,43,-19,22,35,62.9,439,3,2,17,47,2.8,0,3,1,1,3,3,5,12,41.7,71,0,67,353,5.3,6,0,0,0,6
SMU,8,2013-09-21,3,@,Texas A&M,119,L,13,42,-29,41,67,61.2,341,1,1,17,93,5.5,0,7,1,2,3,1,19,35,54.3,316,1,48,265,5.5,4,0,1,1,6
Stanford,101,2013-09-21,3,,Arizona St.,96,W,42,28,14,11,17,64.7,151,2,1,49,240,4.9,3,10,3,0,1,5,30,56,53.6,367,3,24,50,2.1,1,0,2,2,4
Syracuse,23,2013-09-21,4,,Tulane,11,W,52,17,35,19,26,73.1,206,4,0,44,199,4.5,3,7,3,0,0,7,23,40,57.5,209,1,28,121,4.3,1,1,1,2,2
Tennessee,118,2013-09-21,4,@,Florida,110,L,17,31,-14,14,34,41.2,154,1,4,23,66,2.9,0,6,0,2,6,2,11,20,55.0,167,1,56,215,3.8,3,2,1,3,4
Texas,48,2013-09-21,4,,Kansas St.,44,W,31,21,10,19,34,55.9,225,1,0,47,227,4.8,3,10,4,0,0,4,19,30,63.3,275,0,38,115,3.0,3,3,0,3,3
Texas A&M,119,2013-09-21,4,,SMU,8,W,42,13,29,19,35,54.3,316,1,1,48,265,5.5,4,2,1,0,1,6,41,67,61.2,341,1,17,93,5.5,0,2,1,3,1
Texas St.,128,2013-09-21,3,@,Texas Tech,49,L,7,33,-26,15,31,48.4,133,0,1,37,107,2.9,1,7,1,2,3,1,33,63,52.4,434,2,33,118,3.6,0,0,3,3,3
Texas Tech,49,2013-09-21,4,,Texas St.,128,W,33,7,26,33,63,52.4,434,2,3,33,118,3.6,0,12,2,0,3,3,15,31,48.4,133,0,37,107,2.9,1,2,1,3,1
Toledo,81,2013-09-21,4,@,Central Michigan,75,W,38,17,21,16,23,69.6,166,1,0,43,252,5.9,3,7,3,1,1,5,14,24,58.3,214,1,41,156,3.8,1,2,2,4,2
Troy,129,2013-09-21,4,@,Mississippi St.,114,L,7,62,-55,17,31,54.8,139,1,1,26,47,1.8,0,5,1,1,2,1,17,27,63.0,316,2,44,235,5.3,5,0,0,0,8
Tulane,11,2013-09-21,4,@,Syracuse,23,L,17,52,-35,23,40,57.5,209,1,1,28,121,4.3,1,4,0,1,2,2,19,26,73.1,206,4,44,199,4.5,3,0,0,0,7
UAB,61,2013-09-21,2,,Northwestern State,243,W,52,28,24,13,27,48.1,212,3,1,34,242,7.1,3,8,2,1,2,7,23,45,51.1,194,1,39,150,3.8,3,1,1,2,4
UCLA,102,2013-09-21,3,,New Mexico State,69,W,59,13,46,35,49,71.4,394,3,2,45,298,6.6,5,4,2,1,3,8,15,26,57.7,146,1,41,202,4.9,1,1,1,2,2
UNLV,92,2013-09-21,3,,Western Illinois,190,W,38,7,31,14,22,63.6,140,1,0,49,284,5.8,4,4,1,0,0,5,13,33,39.4,141,1,41,197,4.8,0,0,2,2,1
USC,103,2013-09-21,4,,Utah St.,93,W,17,14,3,13,26,50.0,164,1,0,39,118,3.0,1,10,4,1,1,2,21,40,52.5,179,2,27,106,3.9,0,0,0,0,2
Utah,104,2013-09-21,4,@,BYU,66,W,20,13,7,24,35,68.6,273,2,0,33,129,3.9,0,8,5,0,0,2,18,48,37.5,260,0,47,183,3.9,1,0,1,1,1
Utah St.,93,2013-09-21,4,@,USC,103,L,14,17,-3,21,40,52.5,179,2,0,27,106,3.9,0,6,3,0,0,2,13,26,50.0,164,1,39,118,3.0,1,1,0,1,2
UTEP,62,2013-09-21,3,,UTSA,63,L,13,32,-19,17,31,54.8,119,0,0,29,99,3.4,0,3,0,0,0,1,18,24,75.0,204,1,35,181,5.2,3,0,0,0,4
UTSA,63,2013-09-21,4,@,UTEP,62,W,32,13,19,18,24,75.0,204,1,0,35,181,5.2,3,3,1,0,0,4,17,31,54.8,119,0,29,99,3.4,0,0,0,0,1
Vanderbilt,120,2013-09-21,4,@,Massachusetts,68,W,24,7,17,19,28,67.9,240,2,1,39,166,4.3,1,6,1,1,2,3,23,33,69.7,149,1,31,99,3.2,0,1,0,1,1
Virginia,24,2013-09-21,2,,VMI,233,W,49,0,49,20,30,66.7,223,2,2,63,357,5.7,5,7,3,0,2,7,9,31,29.0,38,0,25,41,1.6,0,2,0,2,0
Virginia Tech,25,2013-09-21,4,,Marshall,55,W,29,21,8,18,34,52.9,181,1,2,53,201,3.8,2,8,4,0,2,4,19,41,46.3,228,2,46,133,2.9,1,1,2,3,3
Wake Forest,26,2013-09-21,4,@,Army,65,W,25,11,14,6,17,35.3,132,1,1,45,228,5.1,2,6,0,1,2,3,10,18,55.6,86,0,55,271,4.9,0,2,0,2,0
Washington,105,2013-09-21,2,,Idaho State,134,W,56,0,56,21,28,75.0,310,4,0,53,370,7.0,4,7,7,1,1,8,19,40,47.5,142,0,28,22,0.8,0,1,2,3,0
Washington St.,106,2013-09-21,4,,Idaho,133,W,42,0,42,31,43,72.1,346,4,2,15,71,4.7,2,14,5,2,4,6,18,25,72.0,174,0,49,79,1.6,0,1,1,2,0
West Virginia,50,2013-09-21,4,N,Maryland,30,L,0,37,-37,11,22,50.0,62,0,2,25,113,4.5,0,9,2,4,6,0,17,26,65.4,210,1,46,120,2.6,2,2,0,2,4
Western Kentucky,64,2013-09-21,3,,Morgan State,177,W,58,17,41,17,24,70.8,211,0,2,44,377,8.6,7,8,0,1,3,8,15,25,60.0,135,2,37,182,4.9,0,0,2,2,2
Western Michigan,82,2013-09-21,4,@,Iowa,29,L,3,59,-56,16,38,42.1,135,0,3,20,74,3.7,0,6,1,1,4,0,11,18,61.1,188,2,58,258,4.4,2,2,0,2,8
Wisconsin,40,2013-09-21,4,,Purdue,38,W,41,10,31,12,21,57.1,158,0,1,48,388,8.1,5,8,4,0,1,5,18,36,50.0,135,0,21,45,2.1,1,0,1,1,1
Wyoming,94,2013-09-21,4,@,Air Force,83,W,56,23,33,35,41,85.4,373,4,0,44,249,5.7,4,6,1,1,1,8,12,20,60.0,127,1,57,346,6.1,2,1,0,1,3
Georgia Tech,17,2013-09-26,4,,Virginia Tech,25,L,10,17,-7,7,24,29.2,144,0,2,42,129,3.1,1,6,2,1,3,1,19,25,76.0,221,1,27,55,2.0,1,0,0,0,2
Iowa St.,42,2013-09-26,3,@,Tulsa,12,W,38,21,17,26,42,61.9,255,2,1,44,179,4.1,3,8,1,0,1,5,26,49,53.1,288,2,28,86,3.1,1,3,1,4,3
Tulsa,12,2013-09-26,4,,Iowa St.,42,L,21,38,-17,26,49,53.1,288,2,1,28,86,3.1,1,4,4,3,4,3,26,42,61.9,255,2,44,179,4.1,3,0,1,1,5
Virginia Tech,25,2013-09-26,5,@,Georgia Tech,17,W,17,10,7,19,25,76.0,221,1,0,27,55,2.0,1,7,1,0,0,2,7,24,29.2,144,0,42,129,3.1,1,1,2,3,1
BYU,66,2013-09-27,4,,Middle Tennessee,56,W,37,10,27,14,19,73.7,177,0,1,55,309,5.6,4,3,1,4,5,5,16,34,47.1,105,1,41,107,2.6,0,0,1,1,1
Middle Tennessee,56,2013-09-27,5,@,BYU,66,L,10,37,-27,16,34,47.1,105,1,1,41,107,2.6,0,2,1,0,1,1,14,19,73.7,177,0,55,309,5.6,4,4,1,5,5
San Jose St.,91,2013-09-27,4,,Utah St.,93,L,12,40,-28,28,52,53.8,336,0,3,35,101,2.9,1,6,2,1,4,1,30,43,69.8,267,3,50,253,5.1,1,0,0,0,4
Utah St.,93,2013-09-27,5,@,San Jose St.,91,W,40,12,28,30,43,69.8,267,3,0,50,253,5.1,1,5,1,0,0,4,28,52,53.8,336,0,35,101,2.9,1,1,3,4,1
Air Force,83,2013-09-28,5,@,Nevada,88,L,42,45,-3,6,11,54.5,78,1,1,51,375,7.4,5,3,0,0,1,6,38,56,67.9,389,3,44,210,4.8,3,0,1,1,6
Akron,71,2013-09-28,5,@,Bowling Green,73,L,14,31,-17,22,37,59.5,199,1,0,25,97,3.9,1,7,6,0,0,2,18,24,75.0,229,2,44,167,3.8,2,0,0,0,4
Alabama,107,2013-09-28,4,,Ole Miss,116,W,25,0,25,25,32,78.1,180,0,1,40,254,6.4,2,5,2,0,1,2,17,32,53.1,159,0,25,46,1.8,0,1,1,2,0
Arizona,95,2013-09-28,4,@,Washington,105,L,13,31,-18,14,37,37.8,119,0,2,49,199,4.1,2,2,0,0,2,2,14,25,56.0,165,2,61,244,4.0,2,0,1,1,4
Arizona St.,96,2013-09-28,4,,USC,103,W,62,41,21,24,35,68.6,351,3,1,35,261,7.5,4,9,4,0,1,8,20,30,66.7,295,2,37,247,6.7,4,1,3,4,6
Arkansas,108,2013-09-28,5,,Texas A&M,119,L,33,45,-12,17,36,47.2,282,3,2,30,201,6.7,1,4,1,0,2,4,23,30,76.7,261,2,44,262,6.0,3,0,0,0,6
Arkansas St.,122,2013-09-28,5,@,Missouri,115,L,19,41,-22,37,47,78.7,318,1,1,41,117,2.9,0,2,1,0,1,1,21,30,70.0,256,3,28,239,8.5,3,1,0,1,6
Army,65,2013-09-28,5,N,Louisiana Tech,54,W,35,16,19,1,3,33.3,16,0,0,77,414,5.4,5,8,4,0,0,5,20,36,55.6,320,1,23,57,2.5,1,1,1,2,2
Ball St.,72,2013-09-28,5,,Toledo,81,W,31,24,7,27,39,69.2,335,0,1,36,128,3.6,4,3,1,2,3,4,34,46,73.9,274,1,29,141,4.9,1,1,1,2,3
Boise St.,84,2013-09-28,5,,Southern Miss,60,W,60,7,53,23,27,85.2,316,3,0,52,229,4.4,5,5,4,1,1,8,21,34,61.8,163,1,30,103,3.4,0,1,2,3,1
Boston College,13,2013-09-28,4,,Florida St.,16,L,34,48,-14,18,28,64.3,197,4,2,45,200,4.4,0,9,4,0,2,4,17,27,63.0,330,4,36,159,4.4,1,0,1,1,6
Bowling Green,73,2013-09-28,5,,Akron,71,W,31,14,17,18,24,75.0,229,2,0,44,167,3.8,2,3,0,0,0,4,22,37,59.5,199,1,25,97,3.9,1,0,0,0,2
Buffalo,74,2013-09-28,4,,Connecticut,3,W,41,12,29,10,21,47.6,177,3,1,43,153,3.6,1,9,5,0,1,5,12,29,41.4,193,0,39,27,0.7,1,1,3,4,1
California,97,2013-09-28,4,@,Oregon,99,L,16,55,-39,21,45,46.7,176,1,1,51,149,2.9,1,7,1,4,5,2,12,26,46.2,117,2,48,264,5.5,4,2,0,2,8
Central Michigan,75,2013-09-28,5,@,NC State,20,L,14,48,-34,16,37,43.2,165,1,3,26,94,3.6,1,7,2,0,3,2,14,20,70.0,244,1,52,239,4.6,3,0,1,1,6
Clemson,14,2013-09-28,4,,Wake Forest,26,W,56,7,49,28,36,77.8,407,4,0,47,166,3.5,4,10,3,0,0,8,19,30,63.3,162,1,31,60,1.9,0,1,1,2,1
Colorado,98,2013-09-28,4,@,Oregon St.,100,L,17,44,-27,14,34,41.2,146,2,2,35,154,4.4,0,8,2,2,4,2,28,54,51.9,420,6,34,120,3.5,0,1,1,2,6
Colorado St.,85,2013-09-28,5,,UTEP,62,W,59,42,17,18,29,62.1,341,4,0,34,250,7.4,4,6,3,1,1,8,26,43,60.5,365,5,47,132,2.8,1,1,0,1,6
Connecticut,3,2013-09-28,4,@,Buffalo,74,L,12,41,-29,12,29,41.4,193,0,3,39,27,0.7,1,7,0,1,4,1,10,21,47.6,177,3,43,153,3.6,1,0,1,1,5
Duke,15,2013-09-28,5,,Troy,129,W,38,31,7,20,28,71.4,324,3,1,39,190,4.9,2,10,3,0,1,5,37,50,74.0,362,2,41,150,3.7,2,0,1,1,4
East Carolina,4,2013-09-28,4,@,North Carolina,21,W,55,31,24,32,47,68.1,376,3,1,54,227,4.2,4,8,3,0,1,7,29,47,61.7,398,4,32,67,2.1,0,0,1,1,4
Florida,110,2013-09-28,4,@,Kentucky,112,W,24,7,17,15,18,83.3,156,1,1,45,246,5.5,2,8,5,0,1,3,17,26,65.4,125,0,21,48,2.3,1,0,1,1,1
Florida Atlantic,52,2013-09-28,5,@,Rice,59,L,14,18,-4,22,46,47.8,272,2,2,28,94,3.4,0,8,4,2,4,2,7,25,28.0,69,0,51,204,4.0,1,0,1,1,2
Florida St.,16,2013-09-28,4,@,Boston College,13,W,48,34,14,17,27,63.0,330,4,1,36,159,4.4,1,9,3,0,1,6,18,28,64.3,197,4,45,200,4.4,0,0,2,2,4
Fresno St.,86,2013-09-28,5,@,Hawaii,87,W,42,37,5,33,47,70.2,324,2,2,45,206,4.6,3,10,7,3,5,6,24,46,52.2,377,3,35,54,1.5,2,0,2,2,5
Georgia,111,2013-09-28,4,,LSU,113,W,44,41,3,20,34,58.8,298,4,1,36,196,5.4,1,7,4,0,1,5,23,37,62.2,372,3,36,77,2.1,2,1,0,1,5
Hawaii,87,2013-09-28,4,,Fresno St.,86,L,37,42,-5,24,46,52.2,377,3,2,35,54,1.5,2,6,1,0,2,5,33,47,70.2,324,2,45,206,4.6,3,3,2,5,6
Houston,5,2013-09-28,4,@,UTSA,63,W,59,28,31,26,39,66.7,341,4,0,32,150,4.7,2,1,0,0,0,8,36,49,73.5,365,2,29,128,4.4,2,1,4,5,4
Idaho,133,2013-09-28,5,,Temple,10,W,26,24,2,26,44,59.1,310,1,0,33,168,5.1,1,6,2,0,0,2,23,47,48.9,249,1,29,161,5.6,2,0,0,0,3
Illinois,27,2013-09-28,4,,Miami (OH),78,W,50,14,36,23,33,69.7,312,5,2,43,289,6.7,2,6,0,0,2,7,7,15,46.7,95,1,41,155,3.8,1,0,0,0,2
Iowa,29,2013-09-28,5,@,Minnesota,33,W,23,7,16,15,25,60.0,218,1,1,45,246,5.5,1,6,4,0,1,2,12,24,50.0,135,1,27,30,1.1,0,0,2,2,1
Kent State,77,2013-09-28,5,@,Western Michigan,82,W,32,14,18,17,30,56.7,176,2,1,47,276,5.9,2,3,1,1,2,4,11,23,47.8,159,1,32,151,4.7,1,0,2,2,2
Kentucky,112,2013-09-28,4,,Florida,110,L,7,24,-17,17,26,65.4,125,0,1,21,48,2.3,1,5,1,0,1,1,15,18,83.3,156,1,45,246,5.5,2,0,1,1,3
Louisiana Tech,54,2013-09-28,5,N,Army,65,L,16,35,-19,20,36,55.6,320,1,1,23,57,2.5,1,2,1,1,2,2,1,3,33.3,16,0,77,414,5.4,5,0,0,0,5
UL Monroe,130,2013-09-28,5,,Tulane,11,L,14,31,-17,22,45,48.9,267,1,2,24,26,1.1,0,7,1,3,5,2,7,20,35.0,65,1,53,253,4.8,2,0,1,1,4
LSU,113,2013-09-28,5,@,Georgia,111,L,41,44,-3,23,37,62.2,372,3,0,36,77,2.1,2,2,0,1,1,5,20,34,58.8,298,4,36,196,5.4,1,0,1,1,5
Miami (FL),19,2013-09-28,4,@,South Florida,9,W,49,21,28,19,32,59.4,375,3,2,39,165,4.2,3,9,4,2,4,7,13,27,48.1,189,1,33,99,3.0,1,2,1,3,3
Miami (OH),78,2013-09-28,4,@,Illinois,27,L,14,50,-36,7,15,46.7,95,1,0,41,155,3.8,1,2,1,0,0,2,23,33,69.7,312,5,43,289,6.7,2,0,2,2,7
Minnesota,33,2013-09-28,5,,Iowa,29,L,7,23,-16,12,24,50.0,135,1,2,27,30,1.1,0,5,0,0,2,1,15,25,60.0,218,1,45,246,5.5,1,0,1,1,2
Missouri,115,2013-09-28,4,,Arkansas St.,122,W,41,19,22,21,30,70.0,256,3,0,28,239,8.5,3,11,5,1,1,6,37,47,78.7,318,1,41,117,2.9,0,0,1,1,1
Navy,7,2013-09-28,3,@,Western Kentucky,64,L,7,19,-12,7,17,41.2,76,0,2,34,86,2.5,1,4,1,0,2,1,25,31,80.6,198,0,43,219,5.1,2,1,1,2,2
Nevada,88,2013-09-28,5,,Air Force,83,W,45,42,3,38,56,67.9,389,3,1,44,210,4.8,3,4,1,0,1,6,6,11,54.5,78,1,51,375,7.4,5,0,1,1,6
New Mexico,89,2013-09-28,4,,UNLV,92,L,42,56,-14,5,13,38.5,84,1,0,59,497,8.4,5,4,1,2,2,6,25,35,71.4,320,4,37,248,6.7,4,1,0,1,8
New Mexico State,69,2013-09-28,5,,San Diego St.,90,L,16,26,-10,23,35,65.7,228,2,0,27,40,1.5,0,5,1,1,1,2,22,34,64.7,229,0,43,212,4.9,3,1,0,1,3
North Carolina,21,2013-09-28,4,,East Carolina,4,L,31,55,-24,29,47,61.7,398,4,1,32,67,2.1,0,5,0,0,1,4,32,47,68.1,376,3,54,227,4.2,4,0,1,1,7
