School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Akron,71,2004-10-02,5,@,Northern Illinois,79,L,19,49,-30,17,26,65.4,192,1,0,34,65,1.9,1,1,1,3,17,28,60.7,225,3,38,260,6.8,3,0,1,1,7
Alabama,107,2004-10-02,5,,South Carolina,117,L,3,20,-17,10,24,41.7,67,0,4,28,143,5.1,0,0,4,0,4,11,36.4,46,0,54,203,3.8,2,2,1,3,2
Arizona St.,96,2004-10-02,5,@,Oregon,99,W,28,13,15,14,23,60.9,164,3,0,33,119,3.6,1,0,0,4,17,31,54.8,177,1,43,134,3.1,0,0,0,0,1
Arkansas,108,2004-10-02,5,@,Florida,110,L,30,45,-15,23,39,59.0,252,1,3,36,134,3.7,3,0,3,4,23,38,60.5,322,3,33,118,3.6,3,0,0,0,6
Arkansas St.,122,2004-10-02,5,@,Ole Miss,116,L,21,28,-7,17,39,43.6,230,1,1,29,151,5.2,2,1,2,3,18,24,75.0,179,2,46,196,4.3,1,0,1,1,3
Army,65,2004-10-02,4,,TCU,47,L,17,21,-4,12,26,46.2,214,0,0,39,129,3.3,2,0,0,2,20,33,60.6,240,1,46,164,3.6,2,0,2,2,3
Auburn,109,2004-10-02,5,@,Tennessee,118,W,34,10,24,16,23,69.6,252,2,1,42,148,3.5,2,1,2,4,18,40,45.0,186,1,31,107,3.5,0,1,5,6,1
Ball St.,72,2004-10-02,5,@,Toledo,81,L,14,52,-38,17,29,58.6,213,1,0,33,83,2.5,0,1,1,2,28,36,77.8,468,6,35,177,5.1,1,1,0,1,7
Baylor,41,2004-10-02,4,@,Texas,48,L,14,44,-30,22,42,52.4,196,2,1,25,70,2.8,0,1,2,2,17,26,65.4,204,2,51,303,5.9,4,0,0,0,6
Boise St.,84,2004-10-02,5,,SMU,8,W,38,20,18,22,40,55.0,218,2,2,44,208,4.7,2,0,2,5,17,35,48.6,249,2,24,56,2.3,0,0,1,1,3
Boston College,13,2004-10-02,5,,Massachusetts,68,W,29,7,22,18,33,54.5,255,1,3,46,261,5.7,2,0,3,3,13,31,41.9,121,0,29,26,0.9,1,0,1,1,1
Bowling Green,73,2004-10-02,4,@,Temple,10,W,70,16,54,21,26,80.8,367,4,1,45,272,6.0,6,0,1,10,13,24,54.2,197,1,35,97,2.8,1,1,0,1,2
BYU,66,2004-10-02,5,@,Colorado St.,85,W,31,21,10,24,42,57.1,238,1,1,46,207,4.5,3,0,1,4,22,36,61.1,359,1,30,103,3.4,2,1,1,2,3
Buffalo,74,2004-10-02,5,,Central Florida,1,W,48,20,28,5,7,71.4,195,1,0,45,245,5.4,5,0,0,6,23,35,65.7,270,1,46,203,4.4,2,0,3,3,3
California,97,2004-10-02,3,@,Oregon St.,100,W,49,7,42,14,18,77.8,277,5,2,39,156,4.0,2,1,3,7,21,49,42.9,211,0,28,91,3.3,1,0,2,2,1
Central Michigan,75,2004-10-02,4,,Kent State,77,W,24,21,3,15,28,53.6,143,1,1,40,170,4.3,2,0,1,3,17,30,56.7,152,0,39,145,3.7,2,2,0,2,2
Cincinnati,2,2004-10-02,5,,UAB,61,L,27,30,-3,29,52,55.8,300,3,1,30,103,3.4,0,1,2,3,12,30,40.0,107,2,34,116,3.4,0,0,0,0,3
Colorado,98,2004-10-02,4,@,Missouri,115,L,9,17,-8,18,28,64.3,171,0,3,28,80,2.9,1,0,3,1,16,25,64.0,189,1,55,228,4.1,1,1,0,1,2
Colorado St.,85,2004-10-02,5,,BYU,66,L,21,31,-10,22,36,61.1,359,1,1,30,103,3.4,2,1,2,3,24,42,57.1,238,1,46,207,4.5,3,0,1,1,4
Duke,15,2004-10-02,5,,Citadel,228,W,28,10,18,18,25,72.0,206,2,1,43,191,4.4,2,2,3,4,10,23,43.5,139,0,36,142,3.9,0,1,2,3,1
East Carolina,4,2004-10-02,4,@,Louisville,18,L,7,59,-52,21,36,58.3,182,1,3,38,53,1.4,0,2,5,1,24,31,77.4,334,2,38,215,5.7,6,1,0,1,8
Eastern Michigan,76,2004-10-02,5,,Idaho,133,L,41,45,-4,22,43,51.2,228,2,1,42,216,5.1,3,1,2,5,28,36,77.8,318,0,42,146,3.5,6,2,0,2,6
Florida,110,2004-10-02,4,,Arkansas,108,W,45,30,15,23,38,60.5,322,3,0,33,118,3.6,3,0,0,6,23,39,59.0,252,1,36,134,3.7,3,0,3,3,4
Florida A&M,175,2004-10-02,5,,Virginia Union,406,W,35,10,25,20,35,57.1,265,3,0,38,150,3.9,2,1,1,5,17,38,44.7,208,1,34,117,3.4,0,0,2,2,1
Florida Intl,53,2004-10-02,2,,Louisiana,126,L,34,43,-9,22,35,62.9,265,2,2,30,82,2.7,1,0,2,4,30,42,71.4,302,1,37,143,3.9,2,0,1,1,5
Florida St.,16,2004-10-02,4,,North Carolina,21,W,38,16,22,20,31,64.5,193,3,1,37,249,6.7,2,0,1,5,20,33,60.6,263,1,35,100,2.9,0,0,1,1,1
Fresno St.,86,2004-10-02,4,@,Louisiana Tech,54,L,21,28,-7,13,28,46.4,104,1,2,48,269,5.6,1,0,2,2,15,26,57.7,158,0,42,244,5.8,4,1,0,1,4
Georgia,111,2004-10-02,4,,LSU,113,W,45,16,29,13,26,50.0,209,5,0,49,221,4.5,1,0,0,6,19,30,63.3,247,2,29,67,2.3,0,3,0,3,2
Georgia Tech,17,2004-10-02,4,,Miami (FL),19,L,3,27,-24,8,26,30.8,68,0,3,37,162,4.4,0,1,4,0,14,26,53.8,224,3,38,140,3.7,0,0,0,0,3
Hawaii,87,2004-10-02,3,,Tulsa,12,W,44,16,28,23,45,51.1,397,3,0,23,128,5.6,1,0,0,5,21,44,47.7,189,0,33,59,1.8,1,0,1,1,1
Houston,5,2004-10-02,5,@,Memphis,6,L,14,41,-27,18,27,66.7,220,1,0,38,65,1.7,0,2,2,2,16,28,57.1,168,1,49,333,6.8,4,0,2,2,5
Idaho,133,2004-10-02,5,@,Eastern Michigan,76,W,45,41,4,28,36,77.8,318,0,0,42,146,3.5,6,2,2,6,22,43,51.2,228,2,42,216,5.1,3,1,1,2,5
Illinois,27,2004-10-02,5,@,Wisconsin,40,L,7,24,-17,20,41,48.8,164,1,0,27,42,1.6,0,1,1,1,9,20,45.0,99,0,50,258,5.2,3,1,0,1,3
Indiana,28,2004-10-02,5,,Michigan,31,L,14,35,-21,14,22,63.6,153,1,0,38,61,1.6,1,0,0,2,19,26,73.1,331,3,39,93,2.4,1,2,0,2,5
Iowa,29,2004-10-02,5,,Michigan St.,32,W,38,16,22,25,37,67.6,340,1,1,27,124,4.6,4,0,1,5,29,54,53.7,245,0,36,204,5.7,1,1,0,1,1
Iowa St.,42,2004-10-02,4,@,Oklahoma St.,46,L,7,36,-29,13,24,54.2,160,1,0,37,59,1.6,0,4,4,1,9,16,56.3,160,1,55,189,3.4,3,0,1,1,4
Kansas,43,2004-10-02,5,@,Nebraska,34,L,8,14,-6,24,49,49.0,200,0,1,33,105,3.2,0,0,1,0,16,24,66.7,183,1,32,139,4.3,1,1,3,4,2
Kansas St.,44,2004-10-02,4,@,Texas A&M,119,L,30,42,-12,29,45,64.4,246,3,2,45,123,2.7,1,2,4,4,7,12,58.3,129,1,31,180,5.8,5,1,0,1,6
Kent State,77,2004-10-02,5,@,Central Michigan,75,L,21,24,-3,17,30,56.7,152,0,0,39,145,3.7,2,2,2,2,15,28,53.6,143,1,40,170,4.3,2,0,1,1,3
Kentucky,112,2004-10-02,4,,Ohio,80,L,16,28,-12,18,36,50.0,190,1,3,38,90,2.4,1,2,5,2,10,18,55.6,218,2,40,90,2.3,2,1,0,1,4
Louisiana,126,2004-10-02,5,@,Florida Intl,53,W,43,34,9,30,42,71.4,302,1,1,37,143,3.9,2,0,1,5,22,35,62.9,265,2,30,82,2.7,1,0,2,2,4
Louisiana Tech,54,2004-10-02,5,,Fresno St.,86,W,28,21,7,15,26,57.7,158,0,0,42,244,5.8,4,1,1,4,13,28,46.4,104,1,48,269,5.6,1,0,2,2,2
UL Monroe,130,2004-10-02,4,@,Wyoming,94,L,10,31,-21,15,33,45.5,145,1,0,30,91,3.0,0,0,0,1,16,28,57.1,175,1,53,261,4.9,3,0,1,1,4
Louisville,18,2004-10-02,4,,East Carolina,4,W,59,7,52,24,31,77.4,334,2,0,38,215,5.7,6,1,1,8,21,36,58.3,182,1,38,53,1.4,0,2,3,5,1
LSU,113,2004-10-02,5,@,Georgia,111,L,16,45,-29,19,30,63.3,247,2,0,29,67,2.3,0,3,3,2,13,26,50.0,209,5,49,221,4.5,1,0,0,0,6
Memphis,6,2004-10-02,5,,Houston,5,W,41,14,27,16,28,57.1,168,1,2,49,333,6.8,4,0,2,5,18,27,66.7,220,1,38,65,1.7,0,2,0,2,2
Miami (FL),19,2004-10-02,4,@,Georgia Tech,17,W,27,3,24,14,26,53.8,224,3,0,38,140,3.7,0,0,0,3,8,26,30.8,68,0,37,162,4.4,0,1,3,4,0
Michigan,31,2004-10-02,5,@,Indiana,28,W,35,14,21,19,26,73.1,331,3,0,39,93,2.4,1,2,2,5,14,22,63.6,153,1,38,61,1.6,1,0,0,0,2
Michigan St.,32,2004-10-02,5,@,Iowa,29,L,16,38,-22,29,54,53.7,245,0,0,36,204,5.7,1,1,1,1,25,37,67.6,340,1,27,124,4.6,4,0,1,1,5
Middle Tennessee,56,2004-10-02,4,@,North Texas,57,L,21,30,-9,22,30,73.3,243,1,1,43,144,3.3,2,2,3,3,17,23,73.9,285,1,40,176,4.4,2,1,0,1,3
Minnesota,33,2004-10-02,5,,Penn State,37,W,16,7,9,8,18,44.4,113,0,1,56,288,5.1,2,0,1,2,24,48,50.0,250,1,22,21,1.0,0,1,1,2,1
Mississippi St.,114,2004-10-02,5,@,Vanderbilt,120,L,13,31,-18,17,36,47.2,136,0,4,29,138,4.8,2,1,5,2,12,22,54.5,102,1,49,228,4.7,3,1,0,1,4
Missouri,115,2004-10-02,4,,Colorado,98,W,17,9,8,16,25,64.0,189,1,0,55,228,4.1,1,1,1,2,18,28,64.3,171,0,28,80,2.9,1,0,3,3,1
Nebraska,34,2004-10-02,4,,Kansas,43,W,14,8,6,16,24,66.7,183,1,3,32,139,4.3,1,1,4,2,24,49,49.0,200,0,33,105,3.2,0,0,1,1,0
Nevada,88,2004-10-02,5,@,UNLV,92,L,13,48,-35,32,52,61.5,320,1,3,33,98,3.0,0,2,5,1,11,19,57.9,128,2,47,238,5.1,4,1,0,1,6
New Mexico State,69,2004-10-02,5,@,UTEP,62,L,0,45,-45,9,28,32.1,110,0,2,32,116,3.6,0,1,3,0,15,20,75.0,179,3,58,266,4.6,2,1,0,1,6
North Carolina,21,2004-10-02,5,@,Florida St.,16,L,16,38,-22,20,33,60.6,263,1,1,35,100,2.9,0,0,1,1,20,31,64.5,193,3,37,249,6.7,2,0,1,1,5
NC State,20,2004-10-02,4,,Wake Forest,26,W,27,21,6,21,31,67.7,259,1,1,50,196,3.9,3,0,1,4,11,18,61.1,77,0,42,202,4.8,2,0,0,0,3
North Texas,57,2004-10-02,5,,Middle Tennessee,56,W,30,21,9,17,23,73.9,285,1,0,40,176,4.4,2,1,1,3,22,30,73.3,243,1,43,144,3.3,2,2,1,3,3
Northern Illinois,79,2004-10-02,5,,Akron,71,W,49,19,30,17,28,60.7,225,3,1,38,260,6.8,3,0,1,7,17,26,65.4,192,1,34,65,1.9,1,1,0,1,3
Northwestern,35,2004-10-02,5,,Ohio St.,36,W,33,27,6,24,44,54.5,278,2,2,39,166,4.3,2,0,2,4,18,38,47.4,211,1,37,97,2.6,1,1,1,2,3
Notre Dame,70,2004-10-02,5,,Purdue,38,L,16,41,-25,29,49,59.2,460,1,0,36,76,2.1,1,1,1,2,22,32,68.8,413,4,28,99,3.5,0,0,0,0,5
Ohio,80,2004-10-02,5,@,Kentucky,112,W,28,16,12,10,18,55.6,218,2,0,40,90,2.3,2,1,1,4,18,36,50.0,190,1,38,90,2.4,1,2,3,5,2
Ohio St.,36,2004-10-02,4,@,Northwestern,35,L,27,33,-6,18,38,47.4,211,1,1,37,97,2.6,1,1,2,3,24,44,54.5,278,2,39,166,4.3,2,0,2,2,4
Oklahoma,45,2004-10-02,4,,Texas Tech,49,W,28,13,15,15,24,62.5,151,3,0,40,221,5.5,1,0,0,4,36,55,65.5,369,0,24,56,2.3,1,1,3,4,1
Oklahoma St.,46,2004-10-02,4,,Iowa St.,42,W,36,7,29,9,16,56.3,160,1,1,55,189,3.4,3,0,1,4,13,24,54.2,160,1,37,59,1.6,0,4,0,4,1
Ole Miss,116,2004-10-02,5,,Arkansas St.,122,W,28,21,7,18,24,75.0,179,2,1,46,196,4.3,1,0,1,3,17,39,43.6,230,1,29,151,5.2,2,1,1,2,3
Oregon,99,2004-10-02,4,,Arizona St.,96,L,13,28,-15,17,31,54.8,177,1,0,43,134,3.1,0,0,0,1,14,23,60.9,164,3,33,119,3.6,1,0,0,0,4
Oregon St.,100,2004-10-02,5,,California,97,L,7,49,-42,21,49,42.9,211,0,2,28,91,3.3,1,0,2,1,14,18,77.8,277,5,39,156,4.0,2,1,2,3,7
Penn State,37,2004-10-02,5,@,Minnesota,33,L,7,16,-9,24,48,50.0,250,1,1,22,21,1.0,0,1,2,1,8,18,44.4,113,0,56,288,5.1,2,0,1,1,2
Purdue,38,2004-10-02,4,@,Notre Dame,70,W,41,16,25,22,32,68.8,413,4,0,28,99,3.5,0,0,0,5,29,49,59.2,460,1,36,76,2.1,1,1,0,1,2
Rice,59,2004-10-02,4,@,San Jose St.,91,L,63,70,-7,4,15,26.7,64,0,3,85,570,6.7,8,2,5,9,11,24,45.8,372,6,25,83,3.3,2,1,4,5,10
Rutgers,39,2004-10-02,4,@,Syracuse,23,L,31,41,-10,30,50,60.0,360,3,0,42,130,3.1,1,3,3,4,11,25,44.0,131,1,40,370,9.3,4,2,2,4,5
San Diego St.,90,2004-10-02,4,@,UCLA,102,L,10,33,-23,31,53,58.5,263,0,2,28,139,5.0,1,0,2,1,15,31,48.4,205,1,42,205,4.9,1,0,1,1,3
San Jose St.,91,2004-10-02,4,,Rice,59,W,70,63,7,11,24,45.8,372,6,4,25,83,3.3,2,1,5,10,4,15,26.7,64,0,85,570,6.7,8,2,3,5,9
SMU,8,2004-10-02,5,@,Boise St.,84,L,20,38,-18,17,35,48.6,249,2,1,24,56,2.3,0,0,1,3,22,40,55.0,218,2,44,208,4.7,2,0,2,2,5
South Carolina,117,2004-10-02,5,@,Alabama,107,W,20,3,17,4,11,36.4,46,0,1,54,203,3.8,2,2,3,2,10,24,41.7,67,0,28,143,5.1,0,0,4,4,0
South Florida,9,2004-10-02,4,,Southern Miss,60,L,20,27,-7,14,35,40.0,150,1,4,25,55,2.2,1,0,4,2,14,27,51.9,200,2,50,112,2.2,1,1,0,1,3
Southern Miss,60,2004-10-02,3,@,South Florida,9,W,27,20,7,14,27,51.9,200,2,0,50,112,2.2,1,1,1,3,14,35,40.0,150,1,25,55,2.2,1,0,4,4,2
Stanford,101,2004-10-02,4,,Washington,105,W,27,13,14,23,35,65.7,254,0,3,34,202,5.9,3,1,4,4,17,39,43.6,211,1,40,91,2.3,1,0,1,1,2
Syracuse,23,2004-10-02,5,,Rutgers,39,W,41,31,10,11,25,44.0,131,1,2,40,370,9.3,4,2,4,5,30,50,60.0,360,3,42,130,3.1,1,3,0,3,4
Temple,10,2004-10-02,5,,Bowling Green,73,L,16,70,-54,13,24,54.2,197,1,0,35,97,2.8,1,1,1,2,21,26,80.8,367,4,45,272,6.0,6,0,1,1,10
Tennessee,118,2004-10-02,4,,Auburn,109,L,10,34,-24,18,40,45.0,186,1,5,31,107,3.5,0,1,6,1,16,23,69.6,252,2,42,148,3.5,2,1,1,2,4
Texas,48,2004-10-02,4,,Baylor,41,W,44,14,30,17,26,65.4,204,2,0,51,303,5.9,4,0,0,6,22,42,52.4,196,2,25,70,2.8,0,1,1,2,2
Texas A&M,119,2004-10-02,4,,Kansas St.,44,W,42,30,12,7,12,58.3,129,1,0,31,180,5.8,5,1,1,6,29,45,64.4,246,3,45,123,2.7,1,2,2,4,4
TCU,47,2004-10-02,5,@,Army,65,W,21,17,4,20,33,60.6,240,1,2,46,164,3.6,2,0,2,3,12,26,46.2,214,0,39,129,3.3,2,0,0,0,2
Texas Tech,49,2004-10-02,5,@,Oklahoma,45,L,13,28,-15,36,55,65.5,369,0,3,24,56,2.3,1,1,4,1,15,24,62.5,151,3,40,221,5.5,1,0,0,0,4
Toledo,81,2004-10-02,5,,Ball St.,72,W,52,14,38,28,36,77.8,468,6,0,35,177,5.1,1,1,1,7,17,29,58.6,213,1,33,83,2.5,0,1,0,1,2
Troy,129,2004-10-02,5,,Utah St.,93,W,49,21,28,9,16,56.3,120,3,1,50,238,4.8,3,2,3,7,18,37,48.6,243,1,42,99,2.4,1,0,3,3,3
Tulsa,12,2004-10-02,5,@,Hawaii,87,L,16,44,-28,21,44,47.7,189,0,1,33,59,1.8,1,0,1,1,23,45,51.1,397,3,23,128,5.6,1,0,0,0,5
UAB,61,2004-10-02,4,@,Cincinnati,2,W,30,27,3,12,30,40.0,107,2,0,34,116,3.4,0,0,0,3,29,52,55.8,300,3,30,103,3.4,0,1,1,2,3
Central Florida,1,2004-10-02,4,@,Buffalo,74,L,20,48,-28,23,35,65.7,270,1,3,46,203,4.4,2,0,3,3,5,7,71.4,195,1,45,245,5.4,5,0,0,0,6
UCLA,102,2004-10-02,4,,San Diego St.,90,W,33,10,23,15,31,48.4,205,1,1,42,205,4.9,1,0,1,3,31,53,58.5,263,0,28,139,5.0,1,0,2,2,1
UNLV,92,2004-10-02,5,,Nevada,88,W,48,13,35,11,19,57.9,128,2,0,47,238,5.1,4,1,1,6,32,52,61.5,320,1,33,98,3.0,0,2,3,5,1
Utah St.,93,2004-10-02,5,@,Troy,129,L,21,49,-28,18,37,48.6,243,1,3,42,99,2.4,1,0,3,3,9,16,56.3,120,3,50,238,4.8,3,2,1,3,7
UTEP,62,2004-10-02,4,,New Mexico State,69,W,45,0,45,15,20,75.0,179,3,0,58,266,4.6,2,1,1,6,9,28,32.1,110,0,32,116,3.6,0,1,2,3,0
Vanderbilt,120,2004-10-02,4,,Mississippi St.,114,W,31,13,18,12,22,54.5,102,1,0,49,228,4.7,3,1,1,4,17,36,47.2,136,0,29,138,4.8,2,1,4,5,2
Virginia Tech,25,2004-10-02,5,,West Virginia,50,W,19,13,6,16,34,47.1,142,0,2,47,192,4.1,0,0,2,1,10,21,47.6,113,0,36,134,3.7,1,1,1,2,2
Wake Forest,26,2004-10-02,5,@,NC State,20,L,21,27,-6,11,18,61.1,77,0,0,42,202,4.8,2,0,0,3,21,31,67.7,259,1,50,196,3.9,3,0,1,1,4
Washington,105,2004-10-02,4,@,Stanford,101,L,13,27,-14,17,39,43.6,211,1,1,40,91,2.3,1,0,1,2,23,35,65.7,254,0,34,202,5.9,3,1,3,4,4
West Virginia,50,2004-10-02,5,@,Virginia Tech,25,L,13,19,-6,10,21,47.6,113,0,1,36,134,3.7,1,1,2,2,16,34,47.1,142,0,47,192,4.1,0,0,2,2,1
Wisconsin,40,2004-10-02,5,,Illinois,27,W,24,7,17,9,20,45.0,99,0,0,50,258,5.2,3,1,1,3,20,41,48.8,164,1,27,42,1.6,0,1,0,1,1
Wyoming,94,2004-10-02,4,,UL Monroe,130,W,31,10,21,16,28,57.1,175,1,1,53,261,4.9,3,0,1,4,15,33,45.5,145,1,30,91,3.0,0,0,0,0,1
Clemson,14,2004-10-07,5,@,Virginia,24,L,10,30,-20,16,28,57.1,166,1,1,21,45,2.1,0,0,1,1,14,26,53.8,225,1,54,239,4.4,2,1,0,1,3
Houston,5,2004-10-07,6,@,Southern Miss,60,L,29,35,-6,19,36,52.8,345,1,0,47,173,3.7,2,0,0,3,17,29,58.6,173,2,38,165,4.3,2,1,1,2,5
Southern Miss,60,2004-10-07,4,,Houston,5,W,35,29,6,17,29,58.6,173,2,1,38,165,4.3,2,1,2,5,19,36,52.8,345,1,47,173,3.7,2,0,0,0,3
Virginia,24,2004-10-07,5,,Clemson,14,W,30,10,20,14,26,53.8,225,1,0,54,239,4.4,2,1,1,3,16,28,57.1,166,1,21,45,2.1,0,0,1,1,1
BYU,66,2004-10-08,6,,UNLV,92,L,20,24,-4,34,68,50.0,358,1,1,28,91,3.3,0,4,5,2,9,27,33.3,130,1,46,128,2.8,2,1,1,2,3
UNLV,92,2004-10-08,6,@,BYU,66,W,24,20,4,9,27,33.3,130,1,1,46,128,2.8,2,1,2,3,34,68,50.0,358,1,28,91,3.3,0,4,1,5,2
Air Force,83,2004-10-09,6,,New Mexico,89,W,28,23,5,4,9,44.4,95,0,0,53,239,4.5,4,0,0,4,9,22,40.9,119,0,41,140,3.4,1,0,1,1,3
Akron,71,2004-10-09,6,,Buffalo,74,W,44,21,23,13,23,56.5,202,2,0,28,172,6.1,3,0,0,6,11,20,55.0,136,1,47,172,3.7,2,0,0,0,3
Alabama,107,2004-10-09,6,@,Kentucky,112,W,45,17,28,7,11,63.6,83,0,0,63,304,4.8,5,0,0,6,7,18,38.9,100,1,28,77,2.8,1,3,0,3,2
Arizona,95,2004-10-09,5,@,UCLA,102,L,17,37,-20,13,25,52.0,93,0,1,39,258,6.6,2,0,1,2,17,25,68.0,234,4,39,114,2.9,1,0,0,0,5
Arkansas St.,122,2004-10-09,6,@,Middle Tennessee,56,L,17,45,-28,19,29,65.5,251,1,3,37,144,3.9,1,2,5,2,30,34,88.2,447,4,36,104,2.9,2,0,0,0,6
Army,65,2004-10-09,5,,Cincinnati,2,W,48,29,19,13,21,61.9,270,2,1,46,284,6.2,4,0,1,7,25,39,64.1,350,4,40,186,4.7,0,4,1,5,4
Auburn,109,2004-10-09,6,,Louisiana Tech,54,W,52,7,45,16,21,76.2,274,4,0,40,198,5.0,2,0,0,7,14,25,56.0,185,1,34,37,1.1,0,1,2,3,1
Ball St.,72,2004-10-09,6,,Eastern Michigan,76,L,24,31,-7,21,39,53.8,267,1,0,35,142,4.1,2,0,0,3,30,46,65.2,390,2,34,147,4.3,2,1,0,1,4
Baylor,41,2004-10-09,5,,Missouri,115,L,10,30,-20,15,31,48.4,88,1,2,29,85,2.9,0,2,4,1,13,28,46.4,151,3,52,176,3.4,0,0,0,0,3
Bowling Green,73,2004-10-09,5,@,Central Michigan,75,W,38,14,24,31,42,73.8,387,4,0,33,123,3.7,1,0,0,5,19,35,54.3,191,0,41,210,5.1,2,0,2,2,2
Buffalo,74,2004-10-09,6,@,Akron,71,L,21,44,-23,11,20,55.0,136,1,0,47,172,3.7,2,0,0,3,13,23,56.5,202,2,28,172,6.1,3,0,0,0,6
California,97,2004-10-09,4,@,USC,103,L,17,23,-6,29,35,82.9,267,1,0,44,157,3.6,1,3,3,2,15,25,60.0,164,2,25,41,1.6,0,0,1,1,2
Central Michigan,75,2004-10-09,5,,Bowling Green,73,L,14,38,-24,19,35,54.3,191,0,2,41,210,5.1,2,0,2,2,31,42,73.8,387,4,33,123,3.7,1,0,0,0,5
Cincinnati,2,2004-10-09,6,@,Army,65,L,29,48,-19,25,39,64.1,350,4,1,40,186,4.7,0,4,5,4,13,21,61.9,270,2,46,284,6.2,4,0,1,1,7
Colorado,98,2004-10-09,5,,Oklahoma St.,46,L,14,42,-28,28,46,60.9,318,1,2,30,129,4.3,1,1,3,2,8,11,72.7,193,3,43,236,5.5,2,0,1,1,6
East Carolina,4,2004-10-09,5,,Tulane,11,W,27,25,2,13,23,56.5,107,1,0,47,158,3.4,2,2,2,3,15,28,53.6,223,2,27,43,1.6,0,0,2,2,4
Eastern Michigan,76,2004-10-09,6,@,Ball St.,72,W,31,24,7,30,46,65.2,390,2,0,34,147,4.3,2,1,1,4,21,39,53.8,267,1,35,142,4.1,2,0,0,0,3
Florida,110,2004-10-09,5,,LSU,113,L,21,24,-3,15,33,45.5,142,2,0,26,94,3.6,1,0,0,3,24,38,63.2,254,2,45,210,4.7,1,0,3,3,3
Florida A&M,175,2004-10-09,6,,Nicholls State,242,L,25,42,-17,23,42,54.8,290,1,2,38,221,5.8,3,0,2,4,0,0,,0,0,60,313,5.2,5,0,0,0,6
Florida Atlantic,52,2004-10-09,4,@,Texas St.,128,W,20,13,7,12,23,52.2,245,1,1,42,86,2.0,1,3,4,2,14,25,56.0,167,0,49,253,5.2,2,0,2,2,2
Florida Intl,53,2004-10-09,3,@,Stephen F. Austin,246,W,31,24,7,19,34,55.9,216,1,2,43,218,5.1,3,0,2,4,24,42,57.1,311,2,33,92,2.8,1,0,0,0,3
Florida St.,16,2004-10-09,5,@,Syracuse,23,W,17,13,4,15,26,57.7,169,0,1,43,258,6.0,2,2,3,2,19,28,67.9,207,1,31,58,1.9,0,1,1,2,1
Fresno St.,86,2004-10-09,5,,UTEP,62,L,21,24,-3,20,36,55.6,126,1,2,39,195,5.0,2,0,2,3,12,23,52.2,185,1,37,92,2.5,1,2,0,2,3
Georgia,111,2004-10-09,5,,Tennessee,118,L,14,19,-5,19,41,46.3,209,1,0,29,56,1.9,1,1,1,2,12,22,54.5,150,2,47,127,2.7,0,2,0,2,2
Georgia Tech,17,2004-10-09,5,@,Maryland,30,W,20,7,13,11,22,50.0,197,1,0,43,131,3.0,1,0,0,2,11,23,47.8,74,0,38,8,0.2,1,0,0,0,1
Hawaii,87,2004-10-09,4,,Nevada,88,W,48,26,22,21,35,60.0,322,3,1,24,251,10.5,2,1,2,6,21,39,53.8,258,1,55,233,4.2,2,1,2,3,3
Idaho,133,2004-10-09,6,,UL Monroe,130,L,14,16,-2,25,35,71.4,210,2,1,31,83,2.7,0,0,1,2,13,24,54.2,139,1,33,117,3.5,1,1,0,1,2
Illinois,27,2004-10-09,6,@,Michigan St.,32,L,25,38,-13,15,25,60.0,144,0,0,39,234,6.0,2,1,1,3,23,30,76.7,234,4,46,253,5.5,1,0,0,0,5
Indiana,28,2004-10-09,6,@,Northwestern,35,L,24,31,-7,27,50,54.0,329,3,1,40,100,2.5,0,1,2,3,28,48,58.3,254,1,40,229,5.7,3,0,1,1,4
Iowa St.,42,2004-10-09,5,,Texas A&M,119,L,3,34,-31,18,43,41.9,161,0,2,42,142,3.4,0,0,2,0,19,31,61.3,257,4,37,162,4.4,1,0,0,0,5
Kansas,43,2004-10-09,6,,Kansas St.,44,W,31,28,3,14,27,51.9,137,3,0,32,101,3.2,1,2,2,4,19,33,57.6,306,2,33,59,1.8,1,1,1,2,3
Kansas St.,44,2004-10-09,5,@,Kansas,43,L,28,31,-3,19,33,57.6,306,2,1,33,59,1.8,1,1,2,3,14,27,51.9,137,3,32,101,3.2,1,2,0,2,4
Kent State,77,2004-10-09,6,@,Miami (OH),78,L,27,47,-20,28,44,63.6,361,4,1,36,58,1.6,0,3,4,4,19,29,65.5,308,3,38,116,3.1,2,0,0,0,5
Kentucky,112,2004-10-09,5,,Alabama,107,L,17,45,-28,7,18,38.9,100,1,0,28,77,2.8,1,3,3,2,7,11,63.6,83,0,63,304,4.8,5,0,0,0,6
Louisiana,126,2004-10-09,6,@,New Mexico State,69,L,32,35,-3,29,45,64.4,334,2,0,42,166,4.0,1,3,3,4,16,25,64.0,274,1,42,210,5.0,4,2,1,3,5
Louisiana Tech,54,2004-10-09,6,@,Auburn,109,L,7,52,-45,14,25,56.0,185,1,2,34,37,1.1,0,1,3,1,16,21,76.2,274,4,40,198,5.0,2,0,0,0,7
