School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Notre Dame,70,2015-10-17,7,,USC,103,W,41,31,10,16,25,64.0,262,2,0,35,214,6.1,2,6,2.0,1,1,5,31,47,66.0,440,3,30,150,5.0,1,0,2,2,4
Ohio,80,2015-10-17,7,,Western Michigan,82,L,14,49,-35,22,40,55.0,255,1,0,30,99,3.3,1,6,3.0,0,0,2,14,20,70.0,137,3,44,430,9.8,4,0,0,0,7
Ohio St.,36,2015-10-17,7,,Penn State,37,W,38,10,28,13,19,68.4,114,2,0,50,315,6.3,3,8,5.0,0,0,5,7,13,53.8,120,1,40,195,4.9,0,1,0,1,1
Oklahoma,45,2015-10-17,6,@,Kansas St.,44,W,55,0,55,25,32,78.1,336,5,0,52,232,4.5,1,11,6.0,0,0,7,5,22,22.7,45,0,31,65,2.1,0,0,3,3,0
Old Dominion,58,2015-10-17,6,,Charlotte,51,W,37,34,3,26,46,56.5,367,4,1,31,115,3.7,0,10,3.0,1,2,4,24,36,66.7,227,0,70,309,4.4,4,2,1,3,4
Ole Miss,116,2015-10-17,7,@,Memphis,6,L,24,37,-13,34,48,70.8,440,3,2,24,40,1.7,0,10,2.0,0,2,3,39,53,73.6,384,3,41,107,2.6,1,0,1,1,4
Oregon,99,2015-10-17,7,@,Washington,105,W,26,20,6,14,25,56.0,272,2,0,51,170,3.3,1,6,4.0,0,0,3,20,32,62.5,205,1,30,180,6.0,1,0,1,1,2
Oregon St.,100,2015-10-17,6,@,Washington St.,106,L,31,52,-21,17,30,56.7,176,1,2,45,218,4.8,2,4,2.0,0,2,4,40,52,76.9,409,6,22,111,5.0,0,1,2,3,7
Penn State,37,2015-10-17,7,@,Ohio St.,36,L,10,38,-28,7,13,53.8,120,1,0,40,195,4.9,0,10,2.0,1,1,1,13,19,68.4,114,2,50,315,6.3,3,0,0,0,5
Pittsburgh,22,2015-10-17,6,@,Georgia Tech,17,W,31,28,3,15,23,65.2,191,3,0,43,200,4.7,1,7,1.0,0,0,4,6,15,40.0,106,1,40,376,9.4,3,1,1,2,4
Purdue,38,2015-10-17,7,@,Wisconsin,40,L,7,24,-17,15,26,57.7,136,0,0,29,55,1.9,1,6,2.0,1,1,1,30,39,76.9,322,0,37,96,2.6,3,0,1,1,3
Rutgers,39,2015-10-17,6,@,Indiana,28,W,55,52,3,28,43,65.1,386,3,1,40,210,5.3,4,7,1.0,0,1,8,32,42,76.2,464,4,34,163,4.8,3,1,2,3,7
San Diego St.,90,2015-10-17,7,@,San Jose St.,91,W,30,7,23,10,14,71.4,144,1,0,48,233,4.9,2,11,4.0,0,0,3,14,24,58.3,113,0,35,35,1.0,1,0,2,2,1
San Jose St.,91,2015-10-17,7,,San Diego St.,90,L,7,30,-23,14,24,58.3,113,0,2,35,35,1.0,1,4,1.0,0,2,1,10,14,71.4,144,1,48,233,4.9,2,0,0,0,3
South Carolina,117,2015-10-17,7,,Vanderbilt,120,W,19,10,9,17,29,58.6,272,1,1,37,152,4.1,0,8,3.0,1,2,1,21,42,50.0,177,1,35,155,4.4,0,2,3,5,1
South Florida,9,2015-10-17,6,@,Connecticut,3,W,28,20,8,12,16,75.0,186,3,2,44,275,6.3,1,9,5.0,0,2,4,28,42,66.7,365,1,38,163,4.3,1,0,1,1,2
Southern Miss,60,2015-10-17,7,,UTSA,63,W,32,10,22,23,31,74.2,343,2,3,44,213,4.8,1,6,5.0,1,4,3,6,22,27.3,66,1,41,139,3.4,0,2,0,2,1
Syracuse,23,2015-10-17,6,@,Virginia,24,L,38,44,-6,16,22,72.7,150,2,0,43,184,4.3,2,7,2.0,2,2,5,24,37,64.9,234,2,44,159,3.6,3,1,1,2,6
Temple,10,2015-10-17,6,,Central Florida,1,W,30,16,14,15,27,55.6,149,1,1,41,212,5.2,3,8,,3,4,4,10,31,32.3,67,0,29,67,2.3,0,0,2,2,0
Texas A&M,119,2015-10-17,6,,Alabama,107,L,23,41,-18,22,45,48.9,284,1,4,25,32,1.3,0,15,1.0,0,4,2,19,25,76.0,138,0,45,258,5.7,2,1,0,1,5
TCU,47,2015-10-17,7,@,Iowa St.,42,W,45,21,24,28,34,82.4,444,4,0,41,177,4.3,2,3,2.0,1,1,6,24,38,63.2,346,1,38,115,3.0,2,2,0,2,3
Texas Tech,49,2015-10-17,7,@,Kansas,43,W,30,20,10,29,50,58.0,354,1,1,44,222,5.0,1,6,2.0,1,2,2,35,50,70.0,330,2,40,145,3.6,1,2,1,3,3
Toledo,81,2015-10-17,7,,Eastern Michigan,76,W,63,20,43,22,33,66.7,373,5,0,29,238,8.2,3,12,4.0,1,1,9,23,37,62.2,176,0,48,282,5.9,2,1,1,2,2
Troy,129,2015-10-17,6,,Idaho,133,L,16,19,-3,20,38,52.6,238,1,2,37,143,3.9,0,7,2.0,2,4,1,20,37,54.1,207,0,37,123,3.3,1,0,0,0,1
Tulsa,12,2015-10-17,6,@,East Carolina,4,L,17,30,-13,19,41,46.3,288,1,1,45,175,3.9,1,14,3.0,1,2,2,20,29,69.0,239,1,43,143,3.3,1,0,1,1,3
Central Florida,1,2015-10-17,7,@,Temple,10,L,16,30,-14,10,31,32.3,67,0,2,29,67,2.3,0,7,,0,2,0,15,27,55.6,149,1,41,212,5.2,3,3,1,4,4
USC,103,2015-10-17,6,@,Notre Dame,70,L,31,41,-10,31,47,66.0,440,3,2,30,150,5.0,1,7,4.0,0,2,4,16,25,64.0,262,2,35,214,6.1,2,1,0,1,5
Utah,104,2015-10-17,6,,Arizona St.,96,W,34,18,16,26,36,72.2,297,2,0,31,72,2.3,2,11,5.0,0,0,4,20,42,47.6,242,0,28,15,0.5,0,1,1,2,0
UTSA,63,2015-10-17,7,@,Southern Miss,60,L,10,32,-22,6,22,27.3,66,1,0,41,139,3.4,0,1,,2,2,1,23,31,74.2,343,2,44,213,4.8,1,1,3,4,3
Vanderbilt,120,2015-10-17,6,@,South Carolina,117,L,10,19,-9,21,42,50.0,177,1,3,35,155,4.4,0,5,2.0,2,5,1,17,29,58.6,272,1,37,152,4.1,0,1,1,2,1
Virginia,24,2015-10-17,6,,Syracuse,23,W,44,38,6,24,37,64.9,234,2,1,44,159,3.6,3,9,3.0,1,2,6,16,22,72.7,150,2,43,184,4.3,2,2,0,2,5
Virginia Tech,25,2015-10-17,7,@,Miami (FL),19,L,20,30,-10,17,27,63.0,201,2,3,35,160,4.6,0,5,1.0,1,4,2,19,30,63.3,296,2,39,99,2.5,1,0,0,0,3
Wake Forest,26,2015-10-17,7,@,North Carolina,21,L,14,50,-36,20,30,66.7,197,2,0,43,113,2.6,0,4,2.0,1,1,2,18,26,69.2,326,3,33,212,6.4,4,0,2,2,7
Washington,105,2015-10-17,6,,Oregon,99,L,20,26,-6,20,32,62.5,205,1,1,30,180,6.0,1,9,3.0,0,1,2,14,25,56.0,272,2,51,170,3.3,1,0,0,0,3
Washington St.,106,2015-10-17,6,,Oregon St.,100,W,52,31,21,40,52,76.9,409,6,2,22,111,5.0,0,7,1.0,1,3,7,17,30,56.7,176,1,45,218,4.8,2,0,2,2,4
West Virginia,50,2015-10-17,6,@,Baylor,41,L,38,62,-24,18,39,46.2,289,4,1,44,182,4.1,0,7,1.0,0,1,5,21,34,61.8,389,6,50,304,6.1,2,0,0,0,8
Western Michigan,82,2015-10-17,6,@,Ohio,80,W,49,14,35,14,20,70.0,137,3,0,44,430,9.8,4,7,2.0,0,0,7,22,40,55.0,255,1,30,99,3.3,1,0,0,0,2
Wisconsin,40,2015-10-17,7,,Purdue,38,W,24,7,17,30,39,76.9,322,0,1,37,96,2.6,3,4,2.0,0,1,3,15,26,57.7,136,0,29,55,1.9,1,1,0,1,1
Wyoming,94,2015-10-17,7,,Nevada,88,W,28,21,7,18,20,90.0,213,3,0,51,272,5.3,1,2,1.0,0,0,4,25,41,61.0,287,2,30,118,3.9,1,0,0,0,3
Arkansas St.,122,2015-10-20,7,,Louisiana,126,W,37,27,10,9,20,45.0,129,2,1,52,306,5.9,2,4,,0,1,4,17,44,38.6,253,2,34,232,6.8,2,0,2,2,4
Louisiana,126,2015-10-20,6,@,Arkansas St.,122,L,27,37,-10,17,44,38.6,253,2,2,34,232,6.8,2,6,1.0,0,2,4,9,20,45.0,129,2,52,306,5.9,2,0,1,1,4
Appalachian St.,121,2015-10-22,7,,Georgia Southern,124,W,31,13,18,14,20,70.0,202,2,0,48,231,4.8,2,10,1.0,0,0,4,5,13,38.5,64,0,38,188,4.9,2,0,2,2,2
California,97,2015-10-22,7,@,UCLA,102,L,24,40,-16,32,53,60.4,295,3,0,35,131,3.7,0,4,1.0,0,0,3,34,48,70.8,399,3,42,174,4.1,1,1,0,1,4
East Carolina,4,2015-10-22,8,,Temple,10,L,14,24,-10,33,53,62.3,283,1,1,35,95,2.7,1,6,,1,2,2,19,36,52.8,250,1,25,72,2.9,2,0,0,0,3
Georgia Southern,124,2015-10-22,7,@,Appalachian St.,121,L,13,31,-18,5,13,38.5,64,0,2,38,188,4.9,2,4,1.0,0,2,2,14,20,70.0,202,2,48,231,4.8,2,0,0,0,4
Temple,10,2015-10-22,7,@,East Carolina,4,W,24,14,10,19,36,52.8,250,1,0,25,72,2.9,2,10,6.0,0,0,3,33,53,62.3,283,1,35,95,2.7,1,1,1,2,2
UCLA,102,2015-10-22,7,,California,97,W,40,24,16,34,48,70.8,399,3,0,42,174,4.1,1,5,5.0,1,1,4,32,53,60.4,295,3,35,131,3.7,0,0,0,0,3
Memphis,6,2015-10-23,7,@,Tulsa,12,W,66,42,24,32,44,72.7,447,4,0,52,257,4.9,5,6,6.0,1,1,9,24,36,66.7,421,4,45,113,2.5,2,2,1,3,6
San Diego St.,90,2015-10-23,8,,Utah St.,93,W,48,14,34,6,10,60.0,93,1,0,61,336,5.5,5,2,1.0,0,0,6,9,20,45.0,95,1,36,144,4.0,1,3,1,4,2
Tulsa,12,2015-10-23,7,,Memphis,6,L,42,66,-24,24,36,66.7,421,4,1,45,113,2.5,2,7,,2,3,6,32,44,72.7,447,4,52,257,4.9,5,1,0,1,9
Utah St.,93,2015-10-23,7,@,San Diego St.,90,L,14,48,-34,9,20,45.0,95,1,1,36,144,4.0,1,6,1.0,3,4,2,6,10,60.0,93,1,61,336,5.5,5,0,0,0,6
Air Force,83,2015-10-24,7,,Fresno St.,86,W,42,14,28,6,11,54.5,128,1,0,79,458,5.8,5,7,2.0,1,1,6,14,39,35.9,177,0,17,134,7.9,2,0,1,1,2
Alabama,107,2015-10-24,8,,Tennessee,118,W,19,14,5,21,27,77.8,247,0,1,42,117,2.8,2,8,5.0,0,1,2,13,22,59.1,171,1,39,132,3.4,1,1,0,1,2
Arizona,95,2015-10-24,8,,Washington St.,106,L,42,45,-3,24,37,64.9,307,2,0,32,176,5.5,3,4,2.0,1,1,6,47,62,75.8,514,5,31,117,3.8,1,0,0,0,6
Arkansas,108,2015-10-24,7,,Auburn,109,W,54,46,8,20,32,62.5,244,3,1,49,213,4.3,4,7,1.0,0,1,7,19,34,55.9,254,0,52,162,3.1,6,0,0,0,6
Army,65,2015-10-24,8,@,Rice,59,L,31,38,-7,2,10,20.0,18,1,0,56,378,6.8,3,5,1.0,1,1,4,20,30,66.7,267,2,35,165,4.7,3,2,0,2,5
Auburn,109,2015-10-24,7,@,Arkansas,108,L,46,54,-8,19,34,55.9,254,0,0,52,162,3.1,6,3,1.0,0,0,6,20,32,62.5,244,3,49,213,4.3,4,0,1,1,7
Ball St.,72,2015-10-24,8,,Central Michigan,75,L,21,23,-2,25,40,62.5,187,1,0,29,112,3.9,1,3,2.0,1,1,3,30,39,76.9,316,2,31,118,3.8,0,1,1,2,2
Baylor,41,2015-10-24,7,,Iowa St.,42,W,45,27,18,17,38,44.7,209,3,1,49,276,5.6,3,7,2.0,1,2,6,15,29,51.7,156,3,55,232,4.2,1,2,2,4,4
Boise St.,84,2015-10-24,8,,Wyoming,94,W,34,14,20,22,28,78.6,211,3,0,47,207,4.4,1,6,3.0,1,1,4,12,21,57.1,123,1,33,110,3.3,1,0,1,1,2
Boston College,13,2015-10-24,8,@,Louisville,18,L,14,17,-3,9,22,40.9,93,0,0,30,-14,-0.5,1,16,7.0,1,1,2,15,26,57.7,230,0,48,135,2.8,1,2,2,4,2
Bowling Green,73,2015-10-24,8,@,Kent State,77,W,48,0,48,29,45,64.4,449,5,0,46,153,3.3,1,7,2.0,0,0,6,12,25,48.0,111,0,26,55,2.1,0,0,2,2,0
BYU,66,2015-10-24,8,,Wagner,200,W,70,6,64,23,27,85.2,411,4,0,42,330,7.9,6,7,3.0,0,0,10,8,16,50.0,46,0,36,83,2.3,1,0,1,1,1
Buffalo,74,2015-10-24,7,,Ohio,80,W,41,17,24,21,32,65.6,212,0,0,34,161,4.7,3,6,4.0,0,0,4,33,54,61.1,368,0,34,54,1.6,2,0,4,4,2
Central Michigan,75,2015-10-24,8,@,Ball St.,72,W,23,21,2,30,39,76.9,316,2,1,31,118,3.8,0,5,,1,2,2,25,40,62.5,187,1,29,112,3.9,1,1,0,1,3
Charlotte,51,2015-10-24,7,,Southern Miss,60,L,10,44,-34,12,30,40.0,120,0,3,36,137,3.8,1,5,1.0,0,3,1,25,40,62.5,268,4,38,212,5.6,1,2,0,2,6
Cincinnati,2,2015-10-24,7,,Connecticut,3,W,37,13,24,26,35,74.3,327,2,0,49,285,5.8,2,5,2.0,1,1,4,17,41,41.5,130,0,30,136,4.5,1,1,1,2,1
Clemson,14,2015-10-24,7,@,Miami (FL),19,W,58,0,58,17,25,68.0,151,1,0,63,416,6.6,6,6,4.0,1,1,8,13,32,40.6,93,0,29,53,1.8,0,0,3,3,0
Colorado,98,2015-10-24,8,@,Oregon St.,100,W,17,13,4,16,23,69.6,140,1,0,45,188,4.2,1,5,5.0,0,0,2,13,32,40.6,199,0,41,202,4.9,1,0,1,1,1
Connecticut,3,2015-10-24,8,@,Cincinnati,2,L,13,37,-24,17,41,41.5,130,0,1,30,136,4.5,1,5,1.0,1,2,1,26,35,74.3,327,2,49,285,5.8,2,1,0,1,4
Duke,15,2015-10-24,7,@,Virginia Tech,25,W,45,43,2,19,40,47.5,270,4,0,32,179,5.6,1,8,3.0,0,0,5,24,47,51.1,270,3,53,182,3.4,2,0,0,0,5
Eastern Michigan,76,2015-10-24,8,@,Northern Illinois,79,L,21,49,-28,26,43,60.5,219,0,1,44,157,3.6,3,8,3.0,0,1,3,24,38,63.2,267,4,59,324,5.5,3,0,0,0,7
Florida Atlantic,52,2015-10-24,7,@,UTEP,62,L,17,27,-10,14,23,60.9,219,0,1,30,146,4.9,2,5,1.0,2,3,2,20,39,51.3,271,3,38,139,3.7,0,1,0,1,3
Florida Intl,53,2015-10-24,8,,Old Dominion,58,W,41,12,29,31,39,79.5,390,3,0,33,58,1.8,2,3,1.0,1,1,5,18,34,52.9,201,0,33,297,9.0,2,2,1,3,2
Florida St.,16,2015-10-24,7,@,Georgia Tech,17,L,16,22,-6,20,31,64.5,210,0,1,24,70,2.9,1,6,1.0,0,1,1,4,10,40.0,67,0,49,261,5.3,1,0,2,2,2
Fresno St.,86,2015-10-24,8,@,Air Force,83,L,14,42,-28,14,39,35.9,177,0,1,17,134,7.9,2,1,,0,1,2,6,11,54.5,128,1,79,458,5.8,5,1,0,1,6
Georgia Tech,17,2015-10-24,8,,Florida St.,16,W,22,16,6,4,10,40.0,67,0,2,49,261,5.3,1,4,3.0,0,2,2,20,31,64.5,210,0,24,70,2.9,1,0,1,1,1
Hawaii,87,2015-10-24,8,@,Nevada,88,L,20,30,-10,27,40,67.5,291,2,3,24,34,1.4,0,6,2.0,1,4,2,12,23,52.2,128,1,56,244,4.4,2,0,1,1,3
Houston,5,2015-10-24,7,@,Central Florida,1,W,59,10,49,20,28,71.4,234,2,0,48,366,7.6,5,3,2.0,0,0,8,14,29,48.3,183,1,30,97,3.2,0,1,3,4,1
Idaho,133,2015-10-24,7,,UL Monroe,130,W,27,13,14,23,39,59.0,315,3,1,52,174,3.3,0,6,1.0,2,3,3,19,37,51.4,186,1,23,57,2.5,0,0,0,0,1
Illinois,27,2015-10-24,7,,Wisconsin,40,L,13,24,-11,22,43,51.2,278,0,1,13,55,4.2,1,8,3.0,1,2,1,25,40,62.5,281,2,40,138,3.5,1,0,2,2,3
Indiana,28,2015-10-24,8,@,Michigan St.,32,L,26,52,-26,23,37,62.2,308,3,1,23,81,3.5,1,13,4.0,1,2,4,30,52,57.7,398,4,44,142,3.2,3,1,0,1,7
Iowa St.,42,2015-10-24,7,@,Baylor,41,L,27,45,-18,15,29,51.7,156,3,2,55,232,4.2,1,5,,2,4,4,17,38,44.7,209,3,49,276,5.6,3,1,1,2,6
Kansas,43,2015-10-24,7,@,Oklahoma St.,46,L,10,58,-48,12,31,38.7,191,1,2,27,30,1.1,0,5,4.0,0,2,1,27,36,75.0,381,3,47,202,4.3,4,0,0,0,8
Kansas St.,44,2015-10-24,7,@,Texas,48,L,9,23,-14,11,24,45.8,107,1,1,37,135,3.6,0,8,1.0,0,1,1,10,16,62.5,99,0,53,274,5.2,3,0,0,0,3
Kent State,77,2015-10-24,8,,Bowling Green,73,L,0,48,-48,12,25,48.0,111,0,2,26,55,2.1,0,6,2.0,0,2,0,29,45,64.4,449,5,46,153,3.3,1,0,0,0,6
Kentucky,112,2015-10-24,7,@,Mississippi St.,114,L,16,42,-26,30,52,57.7,260,0,3,33,163,4.9,1,3,1.0,0,3,1,26,36,72.2,382,3,36,204,5.7,3,0,1,1,6
Louisiana Tech,54,2015-10-24,8,,Middle Tennessee,56,W,45,16,29,19,33,57.6,301,2,0,35,169,4.8,3,5,3.0,0,0,6,36,56,64.3,381,2,24,33,1.4,0,1,2,3,2
UL Monroe,130,2015-10-24,7,@,Idaho,133,L,13,27,-14,19,37,51.4,186,1,0,23,57,2.5,0,6,3.0,0,0,1,23,39,59.0,315,3,52,174,3.3,0,2,1,3,3
Louisville,18,2015-10-24,7,,Boston College,13,W,17,14,3,15,26,57.7,230,0,2,48,135,2.8,1,15,8.0,2,4,2,9,22,40.9,93,0,30,-14,-0.5,1,1,0,1,2
LSU,113,2015-10-24,8,,Western Kentucky,64,W,48,20,28,11,20,55.0,286,3,0,43,211,4.9,3,6,1.0,0,0,6,37,61,60.7,325,3,23,103,4.5,0,1,1,2,3
Marshall,55,2015-10-24,8,,North Texas,57,W,30,13,17,19,34,55.9,189,1,0,43,213,5.0,2,6,2.0,0,0,3,15,37,40.5,128,1,40,209,5.2,0,0,1,1,1
Maryland,30,2015-10-24,7,N,Penn State,37,L,30,31,-1,19,28,67.9,225,1,3,48,241,5.0,2,5,4.0,2,5,3,13,30,43.3,315,3,31,48,1.5,1,3,0,3,4
Massachusetts,68,2015-10-24,7,,Toledo,81,L,35,51,-16,27,49,55.1,240,4,1,24,148,6.2,1,3,,0,1,5,26,47,55.3,355,5,58,265,4.6,1,0,3,3,6
Miami (FL),19,2015-10-24,7,,Clemson,14,L,0,58,-58,13,32,40.6,93,0,3,29,53,1.8,0,5,,0,3,0,17,25,68.0,151,1,63,416,6.6,6,1,0,1,8
Miami (OH),78,2015-10-24,8,@,Western Michigan,82,L,13,35,-22,14,27,51.9,218,0,0,27,58,2.1,1,7,3.0,2,2,1,25,32,78.1,278,3,47,143,3.0,2,0,0,0,5
Michigan St.,32,2015-10-24,8,,Indiana,28,W,52,26,26,30,52,57.7,398,4,0,44,142,3.2,3,4,2.0,1,1,7,23,37,62.2,308,3,23,81,3.5,1,1,1,2,4
Middle Tennessee,56,2015-10-24,8,@,Louisiana Tech,54,L,16,45,-29,36,56,64.3,381,2,2,24,33,1.4,0,3,2.0,1,3,2,19,33,57.6,301,2,35,169,4.8,3,0,0,0,6
Mississippi St.,114,2015-10-24,8,,Kentucky,112,W,42,16,26,26,36,72.2,382,3,1,36,204,5.7,3,9,1.0,0,1,6,30,52,57.7,260,0,33,163,4.9,1,0,3,3,1
Missouri,115,2015-10-24,8,@,Vanderbilt,120,L,3,10,-7,14,34,41.2,108,0,0,19,80,4.2,0,7,3.0,1,1,0,17,28,60.7,136,0,49,168,3.4,1,1,0,1,1
Navy,7,2015-10-24,6,,Tulane,11,W,31,14,17,8,12,66.7,158,1,0,54,133,2.5,3,3,2.0,0,0,4,27,38,71.1,263,1,27,123,4.6,1,2,1,3,2
Nebraska,34,2015-10-24,8,,Northwestern,35,L,28,30,-2,24,48,50.0,291,1,1,38,82,2.2,2,6,2.0,0,1,3,13,28,46.4,177,1,28,156,5.6,1,0,0,0,3
Nevada,88,2015-10-24,8,,Hawaii,87,W,30,20,10,12,23,52.2,128,1,1,56,244,4.4,2,8,5.0,0,1,3,27,40,67.5,291,2,24,34,1.4,0,1,3,4,2
New Mexico,89,2015-10-24,8,@,San Jose St.,91,L,21,31,-10,8,20,40.0,130,0,1,32,205,6.4,3,9,3.0,1,2,3,16,20,80.0,181,2,57,317,5.6,2,0,0,0,4
New Mexico State,69,2015-10-24,7,,Troy,129,L,7,52,-45,13,34,38.2,161,1,0,47,231,4.9,0,3,,2,2,1,26,42,61.9,316,5,24,166,6.9,1,0,0,0,7
North Carolina,21,2015-10-24,7,,Virginia,24,W,26,13,13,21,26,80.8,226,0,1,38,196,5.2,3,4,2.0,1,2,3,17,30,56.7,148,1,39,205,5.3,0,1,4,5,1
NC State,20,2015-10-24,7,@,Wake Forest,26,W,35,17,18,20,34,58.8,227,2,0,30,248,8.3,2,11,7.0,0,0,5,14,30,46.7,122,0,38,149,3.9,2,0,1,1,2
North Texas,57,2015-10-24,7,@,Marshall,55,L,13,30,-17,15,37,40.5,128,1,1,40,209,5.2,0,5,2.0,0,1,1,19,34,55.9,189,1,43,213,5.0,2,0,0,0,3
Northern Illinois,79,2015-10-24,8,,Eastern Michigan,76,W,49,21,28,24,38,63.2,267,4,0,59,324,5.5,3,5,1.0,0,0,7,26,43,60.5,219,0,44,157,3.6,3,0,1,1,3
Northwestern,35,2015-10-24,8,@,Nebraska,34,W,30,28,2,13,28,46.4,177,1,0,28,156,5.6,1,9,2.0,0,0,3,24,48,50.0,291,1,38,82,2.2,2,0,1,1,3
Ohio,80,2015-10-24,8,@,Buffalo,74,L,17,41,-24,33,54,61.1,368,0,4,34,54,1.6,2,3,,0,4,2,21,32,65.6,212,0,34,161,4.7,3,0,0,0,4
Ohio St.,36,2015-10-24,8,@,Rutgers,39,W,49,7,42,17,21,81.0,247,3,0,49,281,5.7,4,5,2.0,1,1,7,13,27,48.1,189,1,29,104,3.6,0,0,1,1,1
Oklahoma,45,2015-10-24,7,,Texas Tech,49,W,63,27,36,15,22,68.2,212,2,1,57,405,7.1,7,5,4.0,1,2,9,29,45,64.4,253,1,40,172,4.3,2,0,4,4,3
Oklahoma St.,46,2015-10-24,7,,Kansas,43,W,58,10,48,27,36,75.0,381,3,0,47,202,4.3,4,8,2.0,0,0,8,12,31,38.7,191,1,27,30,1.1,0,0,2,2,1
Old Dominion,58,2015-10-24,7,@,Florida Intl,53,L,12,41,-29,18,34,52.9,201,0,1,33,297,9.0,2,4,3.0,2,3,2,31,39,79.5,390,3,33,58,1.8,2,1,0,1,5
Ole Miss,116,2015-10-24,8,,Texas A&M,119,W,23,3,20,26,41,63.4,241,2,3,51,230,4.5,0,6,2.0,1,4,2,18,45,40.0,134,0,27,58,2.1,0,2,1,3,0
Oregon St.,100,2015-10-24,7,,Colorado,98,L,13,17,-4,13,32,40.6,199,0,1,41,202,4.9,1,3,1.0,0,1,1,16,23,69.6,140,1,45,188,4.2,1,0,0,0,2
Penn State,37,2015-10-24,8,N,Maryland,30,W,31,30,1,13,30,43.3,315,3,0,31,48,1.5,1,11,4.0,3,3,4,19,28,67.9,225,1,48,241,5.0,2,2,3,5,3
Pittsburgh,22,2015-10-24,7,@,Syracuse,23,W,23,20,3,21,28,75.0,239,0,0,46,188,4.1,2,4,,0,0,2,22,31,71.0,217,2,23,136,5.9,0,0,2,2,2
Rice,59,2015-10-24,7,,Army,65,W,38,31,7,20,30,66.7,267,2,0,35,165,4.7,3,7,,2,2,5,2,10,20.0,18,1,56,378,6.8,3,1,0,1,4
Rutgers,39,2015-10-24,7,,Ohio St.,36,L,7,49,-42,13,27,48.1,189,1,1,29,104,3.6,0,6,1.0,0,1,1,17,21,81.0,247,3,49,281,5.7,4,1,0,1,7
San Jose St.,91,2015-10-24,8,,New Mexico,89,W,31,21,10,16,20,80.0,181,2,0,57,317,5.6,2,1,,0,0,4,8,20,40.0,130,0,32,205,6.4,3,1,1,2,3
SMU,8,2015-10-24,7,@,South Florida,9,L,14,38,-24,20,37,54.1,233,1,1,43,132,3.1,1,11,2.0,3,4,2,9,21,42.9,97,0,44,255,5.8,5,1,0,1,5
South Alabama,127,2015-10-24,7,@,Texas St.,128,L,18,36,-18,16,27,59.3,196,0,0,47,272,5.8,2,5,1.0,0,0,2,13,23,56.5,105,0,43,319,7.4,4,0,1,1,5
South Florida,9,2015-10-24,7,,SMU,8,W,38,14,24,9,21,42.9,97,0,0,44,255,5.8,5,8,3.0,1,1,5,20,37,54.1,233,1,43,132,3.1,1,3,1,4,2
Southern Miss,60,2015-10-24,8,@,Charlotte,51,W,44,10,34,25,40,62.5,268,4,0,38,212,5.6,1,9,2.0,2,2,6,12,30,40.0,120,0,36,137,3.8,1,0,3,3,1
Stanford,101,2015-10-24,7,,Washington,105,W,31,14,17,17,24,70.8,290,2,1,48,188,3.9,2,4,1.0,0,1,4,9,21,42.9,118,0,24,113,4.7,2,0,0,0,2
Syracuse,23,2015-10-24,7,,Pittsburgh,22,L,20,23,-3,22,31,71.0,217,2,2,23,136,5.9,0,6,2.0,0,2,2,21,28,75.0,239,0,46,188,4.1,2,0,0,0,2
Tennessee,118,2015-10-24,7,@,Alabama,107,L,14,19,-5,13,22,59.1,171,1,0,39,132,3.4,1,10,5.0,1,1,2,21,27,77.8,247,0,42,117,2.8,2,0,1,1,2
Texas,48,2015-10-24,7,,Kansas St.,44,W,23,9,14,10,16,62.5,99,0,0,53,274,5.2,3,7,5.0,0,0,3,11,24,45.8,107,1,37,135,3.6,0,0,1,1,1
Texas A&M,119,2015-10-24,7,@,Ole Miss,116,L,3,23,-20,18,45,40.0,134,0,1,27,58,2.1,0,9,1.0,2,3,0,26,41,63.4,241,2,51,230,4.5,0,1,3,4,2
Texas St.,128,2015-10-24,6,,South Alabama,127,W,36,18,18,13,23,56.5,105,0,1,43,319,7.4,4,4,3.0,0,1,5,16,27,59.3,196,0,47,272,5.8,2,0,0,0,2
Texas Tech,49,2015-10-24,8,@,Oklahoma,45,L,27,63,-36,29,45,64.4,253,1,4,40,172,4.3,2,6,1.0,0,4,3,15,22,68.2,212,2,57,405,7.1,7,1,1,2,9
Toledo,81,2015-10-24,8,@,Massachusetts,68,W,51,35,16,26,47,55.3,355,5,3,58,265,4.6,1,10,,0,3,6,27,49,55.1,240,4,24,148,6.2,1,0,1,1,5
Troy,129,2015-10-24,7,@,New Mexico State,69,W,52,7,45,26,42,61.9,316,5,0,24,166,6.9,1,12,2.0,0,0,7,13,34,38.2,161,1,47,231,4.9,0,2,0,2,1
Tulane,11,2015-10-24,7,@,Navy,7,L,14,31,-17,27,38,71.1,263,1,1,27,123,4.6,1,11,4.0,2,3,2,8,12,66.7,158,1,54,133,2.5,3,0,0,0,4
