School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Ball St.,72,2019-09-14,3,,Florida Atlantic,52,L,31,41,-10,26,38,68.4,303,3,1,35,169,4.8,0,9,1.0,3,4,4,33,41,80.5,366,4,43,141,3.3,2,2,0,2,6
Boise St.,84,2019-09-14,3,,Portland State,139,W,45,10,35,21,37,56.8,341,4,1,31,150,4.8,1,10,6.0,0,1,6,11,24,45.8,133,1,39,111,2.8,0,0,0,0,1
Bowling Green,73,2019-09-14,3,,Louisiana Tech,54,L,7,35,-28,18,38,47.4,171,0,1,47,119,2.5,1,7,5.0,0,1,1,24,32,75.0,324,2,36,129,3.6,2,1,1,2,5
BYU,66,2019-09-14,3,,USC,103,W,30,27,3,21,34,61.8,299,1,0,40,131,3.3,2,5,2.0,0,0,3,24,34,70.6,281,2,45,171,3.8,1,0,3,3,3
Buffalo,74,2019-09-14,3,@,Liberty,67,L,17,35,-18,15,33,45.5,167,2,0,44,206,4.7,0,4,2.0,0,0,2,23,30,76.7,325,4,25,79,3.2,1,0,0,0,5
California,97,2019-09-14,3,,North Texas,57,W,23,17,6,9,22,40.9,129,1,0,48,149,3.1,1,8,2.0,0,0,2,21,40,52.5,210,2,31,119,3.8,0,1,1,2,2
Central Michigan,75,2019-09-14,3,,Akron,71,W,45,24,21,21,32,65.6,344,2,0,34,189,5.6,3,13,7.0,1,1,5,29,47,61.7,282,3,29,47,1.6,0,1,1,2,3
Charlotte,51,2019-09-14,3,,Massachusetts,68,W,52,17,35,13,16,81.3,195,3,0,40,338,8.5,3,11,5.0,0,0,7,18,27,66.7,127,1,36,135,3.8,0,0,1,1,2
Cincinnati,2,2019-09-14,3,,Miami (OH),78,W,35,13,22,14,30,46.7,186,2,1,48,234,4.9,3,12,5.0,0,1,5,10,18,55.6,143,0,40,64,1.6,1,1,0,1,1
Clemson,14,2019-09-14,3,@,Syracuse,23,W,41,6,35,23,42,54.8,391,3,2,29,221,7.6,2,15,8.0,0,2,5,15,29,51.7,172,0,42,15,0.4,0,0,1,1,0
Coastal Carolina,123,2019-09-14,3,,Norfolk State,178,W,46,7,39,14,30,46.7,120,2,0,59,401,6.8,4,9,2.0,1,1,6,11,20,55.0,75,1,21,42,2.0,0,0,2,2,1
Colorado,98,2019-09-14,3,,Air Force,83,L,23,30,-7,26,43,60.5,220,2,1,32,105,3.3,1,3,,0,1,3,7,12,58.3,155,2,52,289,5.6,2,2,1,3,4
Colorado St.,85,2019-09-14,3,@,Arkansas,108,L,34,55,-21,20,33,60.6,205,2,0,38,220,5.8,2,3,1.0,2,2,4,20,35,57.1,305,3,35,215,6.1,3,1,0,1,7
Duke,15,2019-09-14,3,@,Middle Tennessee,56,W,41,18,23,24,27,88.9,237,4,0,45,226,5.0,1,11,6.0,0,0,5,19,27,70.4,201,2,32,138,4.3,0,0,0,0,2
East Carolina,4,2019-09-14,3,@,Navy,7,L,10,42,-32,11,23,47.8,138,0,1,29,84,2.9,1,7,2.0,1,2,1,6,8,75.0,153,2,64,315,4.9,4,1,0,1,6
Eastern Michigan,76,2019-09-14,3,@,Illinois,27,W,34,31,3,23,36,63.9,316,3,0,40,164,4.1,1,8,6.0,1,1,4,22,37,59.5,297,2,40,167,4.2,2,1,1,2,4
Florida,110,2019-09-14,3,@,Kentucky,112,W,29,21,8,21,30,70.0,300,1,1,26,138,5.3,3,3,1.0,1,2,4,23,35,65.7,267,2,41,140,3.4,1,1,3,4,3
Florida Atlantic,52,2019-09-14,3,@,Ball St.,72,W,41,31,10,33,41,80.5,366,4,0,43,141,3.3,2,10,5.0,2,2,6,26,38,68.4,303,3,35,169,4.8,0,3,1,4,4
Florida Intl,53,2019-09-14,3,,New Hampshire,157,W,30,17,13,12,19,63.2,127,0,0,52,310,6.0,3,5,1.0,0,0,4,19,38,50.0,224,2,28,146,5.2,0,0,1,1,2
Florida St.,16,2019-09-14,3,@,Virginia,24,L,24,31,-7,22,37,59.5,234,3,0,29,95,3.3,0,5,2.0,0,0,3,30,40,75.0,295,1,32,120,3.8,3,0,2,2,4
Georgia,111,2019-09-14,3,,Arkansas St.,122,W,55,0,55,26,33,78.8,388,3,0,33,268,8.1,4,7,4.0,0,0,7,23,40,57.5,177,0,28,43,1.5,0,0,1,1,0
Georgia Southern,124,2019-09-14,3,@,Minnesota,33,L,32,35,-3,5,9,55.6,75,0,0,33,123,3.7,2,11,5.0,2,2,4,19,31,61.3,289,3,48,93,1.9,2,1,1,2,5
Georgia St.,125,2019-09-14,3,@,Western Michigan,82,L,10,57,-47,11,25,44.0,126,1,2,41,210,5.1,0,0,,1,3,1,16,21,76.2,244,1,44,450,10.2,7,0,0,0,8
Georgia Tech,17,2019-09-14,3,,Citadel,228,L,24,27,-3,7,13,53.8,118,1,0,33,183,5.5,2,4,1.0,0,0,3,1,4,25.0,30,1,71,320,4.5,2,0,1,1,3
Hawaii,87,2019-09-14,3,@,Washington,105,L,20,52,-32,26,47,55.3,254,1,3,34,141,4.1,2,2,1.0,0,3,4,19,26,73.1,260,3,30,192,6.4,4,0,0,0,7
Illinois,27,2019-09-14,3,,Eastern Michigan,76,L,31,34,-3,22,37,59.5,297,2,1,40,167,4.2,2,9,1.0,1,2,4,23,36,63.9,316,3,40,164,4.1,1,1,0,1,4
Indiana,28,2019-09-14,3,,Ohio St.,36,L,10,51,-41,21,36,58.3,215,1,1,31,42,1.4,0,6,2.0,0,1,1,17,29,58.6,214,3,42,306,7.3,3,1,0,1,6
Iowa,29,2019-09-14,3,@,Iowa St.,42,W,18,17,1,22,35,62.9,201,0,0,37,112,3.0,1,2,1.0,0,0,1,25,35,71.4,327,2,19,91,4.8,0,2,0,2,2
Iowa St.,42,2019-09-14,2,,Iowa,29,L,17,18,-1,25,35,71.4,327,2,0,19,91,4.8,0,3,2.0,2,2,2,22,35,62.9,201,0,37,112,3.0,1,0,0,0,1
Kansas St.,44,2019-09-14,3,@,Mississippi St.,114,W,31,24,7,10,18,55.6,123,1,0,35,146,4.2,2,6,2.0,3,3,4,11,27,40.7,151,1,44,201,4.6,2,1,2,3,3
Kent State,77,2019-09-14,3,@,Auburn,109,L,16,55,-39,18,36,50.0,229,2,0,32,92,2.9,0,5,2.0,0,0,2,13,17,76.5,166,1,62,467,7.5,6,0,0,0,7
Kentucky,112,2019-09-14,3,,Florida,110,L,21,29,-8,23,35,65.7,267,2,3,41,140,3.4,1,5,1.0,1,4,3,21,30,70.0,300,1,26,138,5.3,3,1,1,2,4
Liberty,67,2019-09-14,3,,Buffalo,74,W,35,17,18,23,30,76.7,325,4,0,25,79,3.2,1,7,3.0,0,0,5,15,33,45.5,167,2,44,206,4.7,0,0,0,0,2
Louisiana,126,2019-09-14,3,,Texas Southern,256,W,77,6,71,22,29,75.9,308,3,0,42,440,10.5,8,5,2.0,0,0,11,20,41,48.8,164,0,27,72,2.7,0,0,0,0,0
Louisiana Tech,54,2019-09-14,3,@,Bowling Green,73,W,35,7,28,24,32,75.0,324,2,1,36,129,3.6,2,8,,1,2,5,18,38,47.4,171,0,47,119,2.5,1,0,1,1,1
Louisville,18,2019-09-14,3,N,Western Kentucky,64,W,38,21,17,10,16,62.5,205,3,0,51,210,4.1,1,7,1.0,1,1,5,25,47,53.2,245,3,23,43,1.9,0,2,0,2,3
LSU,113,2019-09-14,3,,Northwestern State,243,W,65,14,51,29,33,87.9,488,2,1,34,123,3.6,6,4,1.0,0,1,9,23,41,56.1,232,2,23,46,2.0,0,0,0,0,2
Marshall,55,2019-09-14,3,,Ohio,80,W,33,31,2,17,28,60.7,206,2,0,46,305,6.6,2,2,,0,0,4,15,26,57.7,215,3,31,223,7.2,1,1,0,1,4
Maryland,30,2019-09-14,3,@,Temple,10,L,17,20,-3,16,39,41.0,179,1,1,46,161,3.5,1,7,1.0,0,1,2,20,37,54.1,277,3,39,150,3.8,0,2,1,3,3
Massachusetts,68,2019-09-14,3,@,Charlotte,51,L,17,52,-35,18,27,66.7,127,1,1,36,135,3.8,0,3,1.0,0,1,2,13,16,81.3,195,3,40,338,8.5,3,0,0,0,7
Memphis,6,2019-09-14,3,@,South Alabama,127,W,42,6,36,14,22,63.6,218,3,1,45,312,6.9,1,6,2.0,1,2,5,9,26,34.6,147,1,39,101,2.6,0,2,1,3,1
Miami (FL),19,2019-09-14,3,,Bethune-Cookman,173,W,63,0,63,26,34,76.5,333,4,0,37,257,6.9,5,8,2.0,0,0,9,11,23,47.8,76,0,25,61,2.4,0,1,0,1,0
Miami (OH),78,2019-09-14,3,@,Cincinnati,2,L,13,35,-22,10,18,55.6,143,0,0,40,64,1.6,1,10,4.0,1,1,1,14,30,46.7,186,2,48,234,4.9,3,0,1,1,5
Michigan St.,32,2019-09-14,3,,Arizona St.,96,L,7,10,-3,24,39,61.5,291,0,0,35,113,3.2,1,7,4.0,1,1,1,15,26,57.7,140,0,26,76,2.9,1,0,0,0,1
Middle Tennessee,56,2019-09-14,3,,Duke,15,L,18,41,-23,19,27,70.4,201,2,0,32,138,4.3,0,4,,0,0,2,24,27,88.9,237,4,45,226,5.0,1,0,0,0,5
Minnesota,33,2019-09-14,3,,Georgia Southern,124,W,35,32,3,19,31,61.3,289,3,1,48,93,1.9,2,3,1.0,1,2,5,5,9,55.6,75,0,33,123,3.7,2,2,0,2,4
Mississippi St.,114,2019-09-14,3,,Kansas St.,44,L,24,31,-7,11,27,40.7,151,1,2,44,201,4.6,2,5,1.0,1,3,3,10,18,55.6,123,1,35,146,4.2,2,3,0,3,4
Missouri,115,2019-09-14,3,,Southeast Missouri,206,W,50,0,50,16,25,64.0,242,1,1,40,259,6.5,3,8,3.0,0,1,6,11,32,34.4,54,0,32,40,1.3,0,0,1,1,0
Navy,7,2019-09-14,2,,East Carolina,4,W,42,10,32,6,8,75.0,153,2,0,64,315,4.9,4,7,,1,1,6,11,23,47.8,138,0,29,84,2.9,1,1,1,2,1
Nebraska,34,2019-09-14,3,,Northern Illinois,79,W,44,8,36,19,32,59.4,287,2,0,33,238,7.2,4,7,2.0,1,1,6,28,49,57.1,276,0,32,74,2.3,0,1,1,2,0
Nevada,88,2019-09-14,3,,Weber State,143,W,19,13,6,31,45,68.9,300,0,2,41,154,3.8,1,10,1.0,1,3,1,7,22,31.8,63,1,26,75,2.9,0,0,1,1,1
New Mexico,89,2019-09-14,2,@,Notre Dame,70,L,14,66,-52,10,29,34.5,151,0,3,46,212,4.6,2,7,1.0,1,4,2,17,27,63.0,434,6,38,157,4.1,2,0,0,0,9
New Mexico State,69,2019-09-14,3,,San Diego St.,90,L,10,31,-21,26,41,63.4,299,1,2,24,30,1.3,0,5,,2,4,1,16,25,64.0,106,1,47,291,6.2,3,0,1,1,4
NC State,20,2019-09-14,3,@,West Virginia,50,L,27,44,-17,24,49,49.0,225,2,0,37,144,3.9,1,3,1.0,0,0,3,27,40,67.5,272,3,28,173,6.2,3,0,1,1,6
North Texas,57,2019-09-14,3,@,California,97,L,17,23,-6,21,40,52.5,210,2,1,31,119,3.8,0,11,6.0,1,2,2,9,22,40.9,129,1,48,149,3.1,1,0,0,0,2
Northern Illinois,79,2019-09-14,3,@,Nebraska,34,L,8,44,-36,28,49,57.1,276,0,1,32,74,2.3,0,0,,1,2,0,19,32,59.4,287,2,33,238,7.2,4,1,0,1,6
Northwestern,35,2019-09-14,2,,UNLV,92,W,30,14,16,12,25,48.0,165,1,1,50,276,5.5,2,9,5.0,0,1,3,16,26,61.5,120,0,36,210,5.8,2,2,1,3,2
Notre Dame,70,2019-09-14,2,,New Mexico,89,W,66,14,52,17,27,63.0,434,6,0,38,157,4.1,2,8,,0,0,9,10,29,34.5,151,0,46,212,4.6,2,1,3,4,2
Ohio,80,2019-09-14,3,@,Marshall,55,L,31,33,-2,15,26,57.7,215,3,0,31,223,7.2,1,2,,1,1,4,17,28,60.7,206,2,46,305,6.6,2,0,0,0,4
Ohio St.,36,2019-09-14,3,@,Indiana,28,W,51,10,41,17,29,58.6,214,3,0,42,306,7.3,3,12,5.0,1,1,6,21,36,58.3,215,1,31,42,1.4,0,0,1,1,1
Oklahoma,45,2019-09-14,3,@,UCLA,102,W,48,14,34,16,23,69.6,302,3,0,41,309,7.5,3,6,4.0,0,0,6,15,26,57.7,201,2,37,110,3.0,0,0,2,2,2
Oklahoma St.,46,2019-09-14,3,@,Tulsa,12,W,40,21,19,12,22,54.5,169,1,1,46,337,7.3,4,8,3.0,1,2,5,19,35,54.3,238,1,53,158,3.0,2,0,0,0,3
Ole Miss,116,2019-09-14,3,,Southeastern Louisiana,245,W,40,29,11,21,30,70.0,239,2,0,50,220,4.4,2,9,2.0,2,2,5,29,45,64.4,309,2,24,66,2.8,2,1,3,4,4
Oregon,99,2019-09-14,3,,Montana,135,W,35,3,32,31,43,72.1,313,5,0,38,247,6.5,0,5,4.0,0,0,5,24,43,55.8,234,0,21,8,0.4,0,0,1,1,0
Oregon St.,100,2019-09-14,3,,Cal Poly,131,W,45,7,38,21,27,77.8,291,4,1,33,258,7.8,2,10,3.0,0,1,6,5,10,50.0,112,1,58,203,3.5,0,1,1,2,1
Penn State,37,2019-09-14,3,,Pittsburgh,22,W,17,10,7,14,30,46.7,222,0,0,32,167,5.2,2,10,3.0,0,0,2,35,51,68.6,372,0,25,24,1.0,1,0,0,0,1
Pittsburgh,22,2019-09-14,3,@,Penn State,37,L,10,17,-7,35,51,68.6,372,0,0,25,24,1.0,1,5,3.0,0,0,1,14,30,46.7,222,0,32,167,5.2,2,0,0,0,2
Purdue,38,2019-09-14,3,,TCU,47,L,13,34,-21,13,29,44.8,181,1,2,25,23,0.9,0,5,3.0,0,2,1,8,24,33.3,75,1,58,346,6.0,3,0,1,1,4
Rice,59,2019-09-14,3,N,Texas,48,L,13,48,-35,12,23,52.2,179,2,0,31,87,2.8,0,8,1.0,0,0,2,28,34,82.4,338,3,36,171,4.8,2,0,0,0,6
San Diego St.,90,2019-09-14,3,@,New Mexico State,69,W,31,10,21,16,25,64.0,106,1,1,47,291,6.2,3,9,6.0,0,1,4,26,41,63.4,299,1,24,30,1.3,0,2,2,4,1
SMU,8,2019-09-14,3,,Texas St.,128,W,47,17,30,15,19,78.9,249,2,2,56,390,7.0,5,7,5.0,1,3,7,25,40,62.5,225,2,29,16,0.6,0,0,1,1,2
South Alabama,127,2019-09-14,3,,Memphis,6,L,6,42,-36,9,26,34.6,147,1,1,39,101,2.6,0,9,1.0,2,3,1,14,22,63.6,218,3,45,312,6.9,1,1,1,2,5
South Carolina,117,2019-09-14,3,,Alabama,107,L,23,47,-24,36,57,63.2,324,2,1,29,135,4.7,0,6,2.0,1,2,2,31,39,79.5,495,5,25,76,3.0,1,0,0,0,6
South Florida,9,2019-09-14,3,,South Carolina State,181,W,55,16,39,18,33,54.5,241,4,0,39,220,5.6,3,9,3.0,0,0,7,18,42,42.9,283,1,44,95,2.2,1,5,3,8,2
Southern Miss,60,2019-09-14,3,@,Troy,129,W,47,42,5,29,37,78.4,514,3,0,40,112,2.8,2,4,4.0,0,0,6,29,43,67.4,504,4,16,24,1.5,1,0,0,0,6
Stanford,101,2019-09-14,3,@,Central Florida,1,L,27,45,-18,24,49,49.0,233,1,1,23,116,5.0,1,5,,0,1,3,22,30,73.3,347,4,44,198,4.5,2,1,0,1,6
Syracuse,23,2019-09-14,3,,Clemson,14,L,6,41,-35,15,29,51.7,172,0,1,42,15,0.4,0,2,,0,1,0,23,42,54.8,391,3,29,221,7.6,2,0,2,2,5
Temple,10,2019-09-14,2,,Maryland,30,W,20,17,3,20,37,54.1,277,3,1,39,150,3.8,0,12,4.0,2,3,3,16,39,41.0,179,1,46,161,3.5,1,0,1,1,2
Tennessee,118,2019-09-14,3,,Chattanooga,227,W,45,0,45,10,19,52.6,165,3,0,38,195,5.1,2,4,,0,0,6,9,26,34.6,76,0,44,151,3.4,0,1,4,5,0
Texas,48,2019-09-14,3,N,Rice,59,W,48,13,35,28,34,82.4,338,3,0,36,171,4.8,2,5,3.0,0,0,6,12,23,52.2,179,2,31,87,2.8,0,0,0,0,2
Texas A&M,119,2019-09-14,3,,Lamar,240,W,62,3,59,26,41,63.4,410,3,1,34,223,6.6,4,6,,1,2,7,10,26,38.5,75,0,29,122,4.2,0,1,0,1,0
TCU,47,2019-09-14,2,@,Purdue,38,W,34,13,21,8,24,33.3,75,1,1,58,346,6.0,3,6,3.0,0,1,4,13,29,44.8,181,1,25,23,0.9,0,0,2,2,1
Texas St.,128,2019-09-14,3,@,SMU,8,L,17,47,-30,25,40,62.5,225,2,1,29,16,0.6,0,4,,0,1,2,15,19,78.9,249,2,56,390,7.0,5,1,2,3,7
Texas Tech,49,2019-09-14,3,@,Arizona,95,L,14,28,-14,30,55,54.5,311,1,2,25,104,4.2,1,9,2.0,0,2,2,14,23,60.9,185,1,61,314,5.1,3,1,2,3,4
Toledo,81,2019-09-14,2,,Murray State,205,W,45,0,45,21,31,67.7,348,4,0,35,190,5.4,2,9,2.0,0,0,6,29,40,72.5,198,0,39,133,3.4,0,0,2,2,0
Troy,129,2019-09-14,2,,Southern Miss,60,L,42,47,-5,29,43,67.4,504,4,0,16,24,1.5,1,8,1.0,0,0,6,29,37,78.4,514,3,40,112,2.8,2,0,0,0,6
Tulane,11,2019-09-14,3,,Missouri State,184,W,58,6,52,17,22,77.3,242,1,1,52,298,5.7,6,6,2.0,0,1,8,14,28,50.0,128,1,23,54,2.3,0,0,3,3,1
Tulsa,12,2019-09-14,3,,Oklahoma St.,46,L,21,40,-19,19,35,54.3,238,1,0,53,158,3.0,2,1,,0,0,3,12,22,54.5,169,1,46,337,7.3,4,1,1,2,5
Central Florida,1,2019-09-14,3,,Stanford,101,W,45,27,18,22,30,73.3,347,4,0,44,198,4.5,2,6,,1,1,6,24,49,49.0,233,1,23,116,5.0,1,0,1,1,3
UCLA,102,2019-09-14,3,,Oklahoma,45,L,14,48,-34,15,26,57.7,201,2,2,37,110,3.0,0,6,1.0,0,2,2,16,23,69.6,302,3,41,309,7.5,3,0,0,0,6
UNLV,92,2019-09-14,3,@,Northwestern,35,L,14,30,-16,16,26,61.5,120,0,1,36,210,5.8,2,4,1.0,2,3,2,12,25,48.0,165,1,50,276,5.5,2,0,1,1,3
USC,103,2019-09-14,3,@,BYU,66,L,27,30,-3,24,34,70.6,281,2,3,45,171,3.8,1,7,3.0,0,3,3,21,34,61.8,299,1,40,131,3.3,2,0,0,0,3
Utah,104,2019-09-14,3,,Idaho State,134,W,31,0,31,21,26,80.8,320,3,0,36,223,6.2,1,7,2.0,1,1,4,10,23,43.5,80,0,25,36,1.4,0,0,1,1,0
UTSA,63,2019-09-14,3,,Army,65,L,13,31,-18,24,33,72.7,209,0,1,27,51,1.9,2,5,1.0,2,3,2,2,2,100.0,18,0,55,340,6.2,4,2,0,2,4
Virginia,24,2019-09-14,3,,Florida St.,16,W,31,24,7,30,40,75.0,295,1,2,32,120,3.8,3,9,3.0,0,2,4,22,37,59.5,234,3,29,95,3.3,0,0,0,0,3
Virginia Tech,25,2019-09-14,3,,Furman,230,W,24,17,7,17,21,81.0,123,1,1,43,227,5.3,2,6,4.0,1,2,3,9,16,56.3,68,0,42,163,3.9,2,1,1,2,2
Washington,105,2019-09-14,3,,Hawaii,87,W,52,20,32,19,26,73.1,260,3,0,30,192,6.4,4,1,1.0,0,0,7,26,47,55.3,254,1,34,141,4.1,2,0,3,3,4
West Virginia,50,2019-09-14,3,,NC State,20,W,44,27,17,27,40,67.5,272,3,1,28,173,6.2,3,7,3.0,0,1,6,24,49,49.0,225,2,37,144,3.9,1,0,0,0,3
Western Kentucky,64,2019-09-14,3,N,Louisville,18,L,21,38,-17,25,47,53.2,245,3,0,23,43,1.9,0,7,3.0,2,2,3,10,16,62.5,205,3,51,210,4.1,1,1,0,1,5
Western Michigan,82,2019-09-14,3,,Georgia St.,125,W,57,10,47,16,21,76.2,244,1,0,44,450,10.2,7,9,4.0,0,0,8,11,25,44.0,126,1,41,210,5.1,0,1,2,3,1
Wyoming,94,2019-09-14,3,,Idaho,133,W,21,16,5,4,12,33.3,50,0,0,47,237,5.0,3,9,4.0,0,0,3,16,34,47.1,210,0,40,93,2.3,1,0,0,0,1
Houston,5,2019-09-19,4,@,Tulane,11,L,31,38,-7,16,33,48.5,229,2,1,46,304,6.6,2,5,4.0,0,1,4,7,20,35.0,186,3,50,325,6.5,2,1,0,1,5
Tulane,11,2019-09-19,4,,Houston,5,W,38,31,7,7,20,35.0,186,3,0,50,325,6.5,2,7,3.0,1,1,5,16,33,48.5,229,2,46,304,6.6,2,0,1,1,4
Air Force,83,2019-09-20,3,@,Boise St.,84,L,19,30,-11,8,13,61.5,113,1,1,51,242,4.7,1,5,2.0,0,1,2,20,28,71.4,260,2,29,95,3.3,2,0,0,0,4
Boise St.,84,2019-09-20,4,,Air Force,83,W,30,19,11,20,28,71.4,260,2,0,29,95,3.3,2,4,1.0,0,0,4,8,13,61.5,113,1,51,242,4.7,1,0,1,1,2
Florida Intl,53,2019-09-20,4,@,Louisiana Tech,54,L,31,43,-12,29,41,70.7,394,2,1,26,132,5.1,2,5,,1,2,4,27,41,65.9,290,0,43,275,6.4,3,0,1,1,4
Louisiana Tech,54,2019-09-20,4,,Florida Intl,53,W,43,31,12,27,41,65.9,290,0,1,43,275,6.4,3,4,,0,1,4,29,41,70.7,394,2,26,132,5.1,2,1,1,2,4
USC,103,2019-09-20,4,,Utah,104,W,30,23,7,23,32,71.9,368,3,1,22,13,0.6,1,6,2.0,1,2,4,22,30,73.3,210,1,49,247,5.0,1,1,0,1,2
Utah,104,2019-09-20,4,@,USC,103,L,23,30,-7,22,30,73.3,210,1,0,49,247,5.0,1,4,1.0,1,1,2,23,32,71.9,368,3,22,13,0.6,1,1,1,2,4
Akron,71,2019-09-21,4,,Troy,129,L,7,35,-28,16,32,50.0,203,1,1,18,39,2.2,0,8,,1,2,1,29,39,74.4,215,3,56,270,4.8,2,0,1,1,5
Alabama,107,2019-09-21,4,,Southern Miss,60,W,49,7,42,20,25,80.0,338,5,1,35,176,5.0,2,7,2.0,0,1,7,17,26,65.4,174,1,32,52,1.6,0,1,1,2,1
Appalachian St.,121,2019-09-21,3,@,North Carolina,21,W,34,31,3,20,29,69.0,224,0,1,35,161,4.6,3,4,3.0,0,1,4,27,42,64.3,323,3,40,146,3.7,1,1,2,3,4
Arizona St.,96,2019-09-21,4,,Colorado,98,L,31,34,-3,24,39,61.5,345,2,1,28,108,3.9,2,3,,0,1,4,23,30,76.7,337,3,40,138,3.5,1,1,0,1,4
Arkansas,108,2019-09-21,4,,San Jose St.,91,L,24,31,-7,28,50,56.0,356,3,5,32,131,4.1,0,3,1.0,0,5,3,32,49,65.3,402,2,21,106,5.0,2,0,1,1,4
Arkansas St.,122,2019-09-21,4,,Southern Illinois,189,W,41,28,13,18,33,54.5,357,4,0,27,117,4.3,1,6,2.0,0,0,5,20,35,57.1,297,2,46,229,5.0,2,1,1,2,4
Army,65,2019-09-21,4,,Morgan State,177,W,52,21,31,1,7,14.3,80,1,0,69,403,5.8,6,1,,2,2,7,15,29,51.7,230,2,31,78,2.5,1,1,3,4,3
Auburn,109,2019-09-21,4,@,Texas A&M,119,W,28,20,8,13,21,61.9,106,2,0,41,195,4.8,2,7,3.0,0,0,4,31,49,63.3,335,2,21,56,2.7,0,1,0,1,2
Ball St.,72,2019-09-21,4,@,NC State,20,L,23,34,-11,35,57,61.4,333,0,1,30,84,2.8,2,2,,0,1,2,19,34,55.9,185,0,41,204,5.0,3,0,2,2,4
Baylor,41,2019-09-21,3,@,Rice,59,W,21,13,8,20,28,71.4,303,1,0,35,124,3.5,2,8,3.0,2,2,3,18,31,58.1,178,0,35,64,1.8,1,1,0,1,1
Boston College,13,2019-09-21,4,@,Rutgers,39,W,30,16,14,13,26,50.0,159,0,0,61,272,4.5,4,4,,0,0,4,23,34,67.6,304,1,26,76,2.9,0,1,1,2,1
Bowling Green,73,2019-09-21,4,@,Kent State,77,L,20,62,-42,23,33,69.7,206,1,2,40,156,3.9,2,8,1.0,0,2,3,31,36,86.1,375,5,48,375,7.8,3,0,0,0,8
BYU,66,2019-09-21,4,,Washington,105,L,19,45,-26,26,42,61.9,277,1,1,27,79,2.9,1,2,,2,3,2,24,28,85.7,290,3,39,187,4.8,1,1,1,2,6
Buffalo,74,2019-09-21,4,,Temple,10,W,38,22,16,9,15,60.0,62,0,1,58,217,3.7,4,3,3.0,1,2,5,25,51,49.0,258,3,23,31,1.3,0,1,3,4,3
California,97,2019-09-21,4,@,Ole Miss,116,W,28,20,8,24,36,66.7,373,4,1,33,60,1.8,0,3,3.0,0,1,4,29,48,60.4,348,0,38,177,4.7,2,0,0,0,2
Central Michigan,75,2019-09-21,4,@,Miami (FL),19,L,12,17,-5,23,51,45.1,217,0,1,27,31,1.1,1,9,4.0,2,3,1,17,24,70.8,250,1,33,53,1.6,1,1,0,1,2
Charlotte,51,2019-09-21,4,@,Clemson,14,L,10,52,-42,8,19,42.1,63,0,1,39,153,3.9,1,2,1.0,0,1,1,17,25,68.0,231,3,39,235,6.0,3,1,1,2,7
Clemson,14,2019-09-21,4,,Charlotte,51,W,52,10,42,17,25,68.0,231,3,1,39,235,6.0,3,7,2.0,1,2,7,8,19,42.1,63,0,39,153,3.9,1,0,1,1,1
Coastal Carolina,123,2019-09-21,4,@,Massachusetts,68,W,62,28,34,24,27,88.9,302,3,1,46,334,7.3,6,6,2.0,0,1,9,22,36,61.1,220,2,37,109,2.9,2,0,1,1,4
Colorado,98,2019-09-21,4,@,Arizona St.,96,W,34,31,3,23,30,76.7,337,3,0,40,138,3.5,1,2,1.0,1,1,4,24,39,61.5,345,2,28,108,3.9,2,0,1,1,4
Colorado St.,85,2019-09-21,4,,Toledo,81,L,35,41,-6,32,54,59.3,405,1,1,36,289,8.0,3,1,,0,1,4,6,15,40.0,111,1,46,436,9.5,4,0,0,0,5
Connecticut,3,2019-09-21,3,@,Indiana,28,L,3,38,-35,15,30,50.0,94,0,1,22,51,2.3,0,2,1.0,0,1,0,24,28,85.7,252,3,40,178,4.5,1,1,1,2,5
East Carolina,4,2019-09-21,4,,William & Mary,163,W,19,7,12,20,34,58.8,210,1,0,48,270,5.6,0,7,2.0,0,0,1,13,28,46.4,138,0,35,122,3.5,1,0,1,1,1
Eastern Michigan,76,2019-09-21,4,,Central Connecticut,193,W,34,29,5,26,39,66.7,279,4,2,29,94,3.2,0,2,2.0,0,2,5,17,22,77.3,231,1,35,115,3.3,3,1,0,1,4
Florida,110,2019-09-21,4,,Tennessee,118,W,34,3,31,24,34,70.6,313,2,2,37,128,3.5,2,8,4.0,1,3,4,14,28,50.0,151,0,27,88,3.3,0,1,3,4,0
Florida Atlantic,52,2019-09-21,4,,Wagner,200,W,42,7,35,27,38,71.1,387,5,0,31,120,3.9,1,9,1.0,0,0,6,22,39,56.4,218,1,25,-6,-0.2,0,0,1,1,1
Florida St.,16,2019-09-21,4,,Louisville,18,W,35,24,11,26,34,76.5,382,2,0,41,140,3.4,3,11,6.0,0,0,5,16,28,57.1,286,2,47,124,2.6,1,1,1,2,3
Fresno St.,86,2019-09-21,3,,Sacramento State,140,W,34,20,14,26,40,65.0,312,2,0,41,159,3.9,3,7,2.0,2,2,5,22,41,53.7,233,3,17,12,0.7,0,1,0,1,3
