School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Texas,48,2009-10-17,6,N,Oklahoma,45,W,16,13,3,21,40,52.5,127,1,1,40,142,3.6,0,8,2,2,3,1,26,49,53.1,327,1,22,-16,-0.7,0,3,2,5,1
Texas A&M,119,2009-10-17,6,@,Kansas St.,44,L,14,62,-48,21,45,46.7,314,2,3,23,-13,-0.6,0,5,2,3,6,2,15,19,78.9,192,1,52,232,4.5,6,0,0,0,8
TCU,47,2009-10-17,6,,Colorado St.,85,W,44,6,38,16,24,66.7,224,2,0,46,275,6.0,3,9,4,1,1,6,10,20,50.0,112,0,35,70,2.0,0,1,0,1,0
Texas Tech,49,2009-10-17,7,@,Nebraska,34,W,31,10,21,23,32,71.9,234,1,0,25,25,1.0,2,5,5,0,0,4,23,38,60.5,215,1,30,70,2.3,0,1,1,2,1
Toledo,81,2009-10-17,7,,Northern Illinois,79,W,20,19,1,19,26,73.1,230,1,1,34,157,4.6,2,2,0,2,3,3,15,26,57.7,157,0,37,164,4.4,3,0,1,1,3
Troy,129,2009-10-17,6,@,Florida Intl,53,W,42,33,9,28,38,73.7,391,3,0,39,174,4.5,3,10,6,3,3,6,28,50,56.0,265,2,36,38,1.1,2,0,1,1,4
Tulane,11,2009-10-17,6,,Houston,5,L,16,44,-28,22,34,64.7,250,1,1,43,187,4.3,0,2,0,0,1,1,33,46,71.7,371,2,33,145,4.4,4,0,0,0,6
UAB,61,2009-10-17,6,@,Ole Miss,116,L,13,48,-35,12,21,57.1,121,0,1,40,230,5.8,1,7,0,0,1,1,21,31,67.7,338,4,33,163,4.9,2,0,0,0,7
Central Florida,1,2009-10-17,6,,Miami (FL),19,L,7,27,-20,13,31,41.9,176,1,1,24,53,2.2,0,10,6,0,1,1,20,27,74.1,293,1,46,70,1.5,2,0,0,0,3
UCLA,102,2009-10-17,6,,California,97,L,26,45,-19,21,42,50.0,311,0,1,26,137,5.3,2,10,1,1,2,2,14,23,60.9,205,3,41,289,7.0,2,0,0,0,6
UNLV,92,2009-10-17,7,,Utah,104,L,15,35,-20,25,47,53.2,236,1,2,33,91,2.8,0,3,1,0,2,1,17,24,70.8,174,2,31,153,4.9,2,2,0,2,5
USC,103,2009-10-17,6,@,Notre Dame,70,W,34,27,7,19,29,65.5,380,2,1,33,121,3.7,2,7,5,0,1,4,25,44,56.8,285,2,31,82,2.6,2,0,0,0,4
Utah,104,2009-10-17,6,@,UNLV,92,W,35,15,20,17,24,70.8,174,2,0,31,153,4.9,2,13,3,2,2,5,25,47,53.2,236,1,33,91,2.8,0,0,2,2,1
Utah St.,93,2009-10-17,6,,Nevada,88,L,32,35,-3,25,42,59.5,353,3,0,34,74,2.2,1,3,0,1,1,4,10,24,41.7,189,3,46,313,6.8,2,1,1,2,5
Vanderbilt,120,2009-10-17,7,,Georgia,111,L,10,34,-24,17,34,50.0,174,1,1,36,122,3.4,0,5,1,0,1,1,16,31,51.6,226,2,37,173,4.7,2,0,1,1,4
Virginia,24,2009-10-17,6,@,Maryland,30,W,20,9,11,14,26,53.8,138,0,0,38,63,1.7,1,2,1,1,1,2,16,38,42.1,158,0,33,126,3.8,0,2,2,4,0
Virginia Tech,25,2009-10-17,7,@,Georgia Tech,17,L,23,28,-5,10,14,71.4,159,1,2,31,175,5.6,2,5,1,0,2,3,1,7,14.3,51,0,63,309,4.9,4,1,1,2,4
Wake Forest,26,2009-10-17,7,@,Clemson,14,L,3,38,-35,12,26,46.2,97,0,2,44,81,1.8,0,6,4,0,2,0,15,24,62.5,187,1,33,195,5.9,4,2,0,2,5
Washington,105,2009-10-17,7,@,Arizona St.,96,L,17,24,-7,22,38,57.9,279,1,2,27,99,3.7,1,7,3,1,3,2,22,36,61.1,295,2,27,169,6.3,1,1,0,1,3
West Virginia,50,2009-10-17,6,,Marshall,55,W,24,7,17,16,23,69.6,166,1,0,31,147,4.7,2,7,1,2,2,3,17,35,48.6,149,0,34,58,1.7,1,2,2,4,1
Western Kentucky,64,2009-10-17,6,,Louisiana,126,L,22,30,-8,9,17,52.9,141,2,2,33,167,5.1,1,4,0,1,3,3,16,25,64.0,204,2,58,230,4.0,1,1,0,1,3
Western Michigan,82,2009-10-17,7,,Central Michigan,75,L,23,34,-11,40,66,60.6,410,2,1,26,87,3.3,0,3,0,0,1,2,18,31,58.1,238,2,29,178,6.1,2,1,0,1,4
Wisconsin,40,2009-10-17,7,,Iowa,29,L,10,20,-10,15,25,60.0,143,0,3,33,87,2.6,1,13,3,0,3,1,17,23,73.9,218,1,39,65,1.7,1,1,0,1,2
Wyoming,94,2009-10-17,7,@,Air Force,83,L,0,10,-10,14,31,45.2,74,0,1,35,100,2.9,0,7,2,0,1,0,1,5,20.0,2,0,69,267,3.9,1,0,0,0,1
Tulsa,12,2009-10-21,7,@,UTEP,62,L,24,28,-4,12,25,48.0,224,0,0,45,204,4.5,3,5,1,1,1,3,17,38,44.7,271,1,33,175,5.3,2,0,2,2,3
UTEP,62,2009-10-21,7,,Tulsa,12,W,28,24,4,17,38,44.7,271,1,2,33,175,5.3,2,8,5,0,2,3,12,25,48.0,224,0,45,204,4.5,3,1,0,1,3
Florida St.,16,2009-10-22,7,@,North Carolina,21,W,30,27,3,33,40,82.5,395,3,0,25,43,1.7,0,8,3,1,1,3,13,27,48.1,95,1,41,238,5.8,2,0,1,1,3
North Carolina,21,2009-10-22,7,,Florida St.,16,L,27,30,-3,13,27,48.1,95,1,1,41,238,5.8,2,7,2,0,1,3,33,40,82.5,395,3,25,43,1.7,0,1,0,1,3
Army,65,2009-10-23,8,,Rutgers,39,L,10,27,-17,2,9,22.2,16,0,0,40,197,4.9,1,7,2,3,3,1,11,22,50.0,197,0,40,132,3.3,2,1,0,1,3
Rutgers,39,2009-10-23,7,@,Army,65,W,27,10,17,11,22,50.0,197,0,0,40,132,3.3,2,7,1,1,1,3,2,9,22.2,16,0,40,197,4.9,1,3,0,3,1
Air Force,83,2009-10-24,8,@,Utah,104,L,16,23,-7,7,10,70.0,64,0,0,75,254,3.4,1,7,3,1,1,1,11,21,52.4,167,1,30,100,3.3,2,2,0,2,3
Akron,71,2009-10-24,7,@,Syracuse,23,L,14,28,-14,16,25,64.0,191,1,0,24,0,0.0,0,4,1,2,2,2,12,18,66.7,105,1,46,234,5.1,3,2,0,2,4
Alabama,107,2009-10-24,8,,Tennessee,118,W,12,10,2,18,29,62.1,120,0,0,30,136,4.5,0,9,2,1,1,0,21,37,56.8,265,1,36,74,2.1,0,0,1,1,1
Arizona,95,2009-10-24,7,,UCLA,102,W,27,13,14,22,35,62.9,247,2,3,46,209,4.5,2,6,4,2,5,4,15,35,42.9,146,0,23,65,2.8,0,2,0,2,1
Arizona St.,96,2009-10-24,7,@,Stanford,101,L,14,33,-19,13,30,43.3,161,2,0,25,129,5.2,0,4,0,1,1,2,17,28,60.7,236,0,46,237,5.2,4,0,0,0,4
Arkansas,108,2009-10-24,7,@,Ole Miss,116,L,17,30,-13,12,34,35.3,254,1,0,22,45,2.0,1,6,0,0,0,2,22,33,66.7,332,2,47,221,4.7,1,1,2,3,3
Arkansas St.,122,2009-10-24,6,,Florida Intl,53,W,27,10,17,14,22,63.6,154,1,1,48,276,5.8,2,4,3,1,2,3,18,34,52.9,191,0,25,32,1.3,1,1,1,2,1
Auburn,109,2009-10-24,8,@,LSU,113,L,10,31,-21,11,20,55.0,81,1,1,41,112,2.7,0,9,3,2,3,1,22,34,64.7,254,2,32,122,3.8,2,1,0,1,4
Ball St.,72,2009-10-24,8,@,Eastern Michigan,76,W,29,27,2,2,10,20.0,1,0,1,57,463,8.1,4,4,1,2,3,4,8,24,33.3,86,1,33,153,4.6,2,0,0,0,3
Baylor,41,2009-10-24,7,,Oklahoma St.,46,L,7,34,-27,24,39,61.5,241,1,1,19,43,2.3,0,3,2,0,1,1,23,27,85.2,250,3,43,195,4.5,1,0,0,0,4
Boise St.,84,2009-10-24,7,@,Hawaii,87,W,54,9,45,20,32,62.5,279,5,0,40,193,4.8,1,4,1,0,0,6,27,47,57.4,214,1,18,93,5.2,0,3,3,6,1
Boston College,13,2009-10-24,8,@,Notre Dame,70,L,16,20,-4,17,35,48.6,279,1,3,29,70,2.4,1,4,1,2,5,2,26,39,66.7,246,2,37,106,2.9,0,0,0,0,2
Bowling Green,73,2009-10-24,8,,Central Michigan,75,L,10,24,-14,36,57,63.2,343,1,1,20,20,1.0,0,2,2,1,2,1,16,22,72.7,147,2,44,259,5.9,1,0,0,0,3
BYU,66,2009-10-24,8,,TCU,47,L,7,38,-31,20,33,60.6,188,1,1,37,110,3.0,0,3,2,1,2,1,14,25,56.0,285,3,37,127,3.4,2,0,0,0,5
Buffalo,74,2009-10-24,8,@,Western Michigan,82,L,31,34,-3,26,51,51.0,327,1,2,28,214,7.6,3,3,1,0,2,4,34,55,61.8,350,2,33,155,4.7,2,2,0,2,4
California,97,2009-10-24,7,,Washington St.,106,W,49,17,32,15,21,71.4,250,3,1,39,309,7.9,3,9,5,0,1,7,29,43,67.4,385,2,28,55,2.0,0,0,0,0,2
Central Michigan,75,2009-10-24,8,@,Bowling Green,73,W,24,10,14,16,22,72.7,147,2,0,44,259,5.9,1,5,3,0,0,3,36,57,63.2,343,1,20,20,1.0,0,1,1,2,1
Cincinnati,2,2009-10-24,7,,Louisville,18,W,41,10,31,19,23,82.6,286,3,0,34,182,5.4,2,12,4,0,0,5,14,25,56.0,145,1,40,130,3.3,0,1,1,2,1
Clemson,14,2009-10-24,7,@,Miami (FL),19,W,40,37,3,25,37,67.6,326,3,1,34,84,2.5,0,5,3,2,3,5,17,27,63.0,256,2,35,177,5.1,1,1,3,4,4
Colorado,98,2009-10-24,7,@,Kansas St.,44,L,6,20,-14,17,37,45.9,184,0,2,31,60,1.9,1,6,2,2,4,1,9,18,50.0,80,0,42,204,4.9,2,1,0,1,2
Colorado St.,85,2009-10-24,8,,San Diego St.,90,L,28,42,-14,14,28,50.0,205,2,2,28,151,5.4,2,7,1,0,2,4,29,43,67.4,459,6,32,72,2.3,0,0,0,0,6
Connecticut,3,2009-10-24,7,@,West Virginia,50,L,24,28,-4,25,41,61.0,378,2,3,37,123,3.3,1,4,1,1,4,3,16,27,59.3,153,1,40,234,5.9,2,1,1,2,4
Duke,15,2009-10-24,7,,Maryland,30,W,17,13,4,30,43,69.8,371,2,1,28,23,0.8,0,6,1,2,3,2,16,23,69.6,182,1,31,67,2.2,0,1,1,2,1
Eastern Michigan,76,2009-10-24,7,,Ball St.,72,L,27,29,-2,8,24,33.3,86,1,0,33,153,4.6,2,10,2,0,0,3,2,10,20.0,1,0,57,463,8.1,4,2,1,3,4
Florida,110,2009-10-24,7,@,Mississippi St.,114,W,29,19,10,12,22,54.5,127,0,2,47,249,5.3,2,7,4,0,2,3,15,23,65.2,145,0,35,92,2.6,0,0,3,3,2
Florida Atlantic,52,2009-10-24,6,@,Louisiana,126,W,51,29,22,19,30,63.3,372,4,0,41,252,6.1,3,2,1,1,1,7,19,31,61.3,209,1,39,163,4.2,3,1,1,2,4
Florida Intl,53,2009-10-24,7,@,Arkansas St.,122,L,10,27,-17,18,34,52.9,191,0,1,25,32,1.3,1,6,2,1,2,1,14,22,63.6,154,1,48,276,5.8,2,1,1,2,3
Fresno St.,86,2009-10-24,7,@,New Mexico State,69,W,34,3,31,11,20,55.0,221,0,1,39,189,4.8,2,13,2,2,3,4,7,15,46.7,45,0,43,238,5.5,0,0,1,1,0
Georgia Tech,17,2009-10-24,8,@,Virginia,24,W,34,9,25,4,8,50.0,85,0,0,71,362,5.1,4,4,2,1,1,4,18,32,56.3,168,0,12,30,2.5,0,1,0,1,0
Hawaii,87,2009-10-24,7,,Boise St.,84,L,9,54,-45,27,47,57.4,214,1,3,18,93,5.2,0,4,0,3,6,1,20,32,62.5,279,5,40,193,4.8,1,0,0,0,6
Houston,5,2009-10-24,7,,SMU,8,W,38,15,23,25,36,69.4,233,1,0,37,161,4.4,3,7,5,0,0,5,18,30,60.0,200,1,34,197,5.8,1,3,0,3,2
Idaho,133,2009-10-24,8,@,Nevada,88,L,45,70,-25,22,33,66.7,404,5,1,25,90,3.6,1,1,0,1,2,6,13,21,61.9,178,2,53,484,9.1,8,0,0,0,10
Illinois,27,2009-10-24,7,@,Purdue,38,L,14,24,-10,14,27,51.9,142,0,1,37,180,4.9,2,4,1,0,1,2,15,24,62.5,166,0,39,220,5.6,3,0,0,0,3
Indiana,28,2009-10-24,8,@,Northwestern,35,L,28,29,-1,17,29,58.6,172,0,0,27,133,4.9,3,4,0,0,0,4,26,46,56.5,312,2,41,162,4.0,1,0,3,3,3
Iowa,29,2009-10-24,8,@,Michigan St.,32,W,15,13,2,11,27,40.7,138,1,0,39,138,3.5,0,6,4,0,0,1,16,32,50.0,225,1,30,85,2.8,0,0,0,0,1
Iowa St.,42,2009-10-24,8,@,Nebraska,34,W,9,7,2,9,19,47.4,102,1,0,48,137,2.9,0,5,1,0,0,1,20,37,54.1,248,0,28,114,4.1,1,5,3,8,1
Kansas,43,2009-10-24,7,,Oklahoma,45,L,13,35,-22,22,42,52.4,224,0,3,31,81,2.6,1,7,0,0,3,1,26,38,68.4,252,2,31,85,2.7,2,1,1,2,5
Kansas St.,44,2009-10-24,8,,Colorado,98,W,20,6,14,9,18,50.0,80,0,0,42,204,4.9,2,5,4,1,1,2,17,37,45.9,184,0,31,60,1.9,1,2,2,4,1
Kent State,77,2009-10-24,8,@,Ohio,80,W,20,11,9,23,38,60.5,273,2,1,38,99,2.6,0,15,7,2,3,2,15,30,50.0,173,0,29,-9,-0.3,0,0,3,3,1
Kentucky,112,2009-10-24,7,,UL Monroe,130,W,36,13,23,13,23,56.5,145,1,2,32,185,5.8,2,7,1,1,3,5,21,46,45.7,267,1,36,110,3.1,1,0,3,3,2
Louisiana,126,2009-10-24,7,,Florida Atlantic,52,L,29,51,-22,19,31,61.3,209,1,1,39,163,4.2,3,5,0,1,2,4,19,30,63.3,372,4,41,252,6.1,3,1,0,1,7
Louisiana Tech,54,2009-10-24,7,@,Utah St.,93,L,21,23,-2,17,26,65.4,155,2,1,38,118,3.1,0,4,1,1,2,3,17,32,53.1,188,1,37,157,4.2,1,0,0,0,2
UL Monroe,130,2009-10-24,7,@,Kentucky,112,L,13,36,-23,21,46,45.7,267,1,3,36,110,3.1,1,3,1,0,3,2,13,23,56.5,145,1,32,185,5.8,2,1,2,3,5
Louisville,18,2009-10-24,7,@,Cincinnati,2,L,10,41,-31,14,25,56.0,145,1,1,40,130,3.3,0,5,2,1,2,1,19,23,82.6,286,3,34,182,5.4,2,0,0,0,5
LSU,113,2009-10-24,7,,Auburn,109,W,31,10,21,22,34,64.7,254,2,0,32,122,3.8,2,10,4,1,1,4,11,20,55.0,81,1,41,112,2.7,0,2,1,3,1
Marshall,55,2009-10-24,8,,UAB,61,W,27,7,20,25,38,65.8,315,2,0,38,135,3.6,1,6,2,1,1,3,16,27,59.3,200,1,34,232,6.8,0,0,0,0,1
Maryland,30,2009-10-24,8,@,Duke,15,L,13,17,-4,16,23,69.6,182,1,1,31,67,2.2,0,4,2,1,2,1,30,43,69.8,371,2,28,23,0.8,0,2,1,3,2
Miami (FL),19,2009-10-24,7,,Clemson,14,L,37,40,-3,17,27,63.0,256,2,3,35,177,5.1,1,10,2,1,4,4,25,37,67.6,326,3,34,84,2.5,0,2,1,3,5
Miami (OH),78,2009-10-24,8,,Northern Illinois,79,L,22,27,-5,27,38,71.1,348,3,0,27,-11,-0.4,0,7,2,0,0,3,6,10,60.0,60,0,39,202,5.2,2,1,0,1,3
Michigan,31,2009-10-24,8,,Penn State,37,L,10,35,-25,13,33,39.4,140,0,2,40,110,2.8,1,7,2,2,4,1,16,27,59.3,230,4,40,166,4.2,0,0,0,0,4
Michigan St.,32,2009-10-24,8,,Iowa,29,L,13,15,-2,16,32,50.0,225,1,0,30,85,2.8,0,5,2,0,0,1,11,27,40.7,138,1,39,138,3.5,0,0,0,0,1
Middle Tennessee,56,2009-10-24,7,,Western Kentucky,64,W,62,24,38,27,41,65.9,417,4,0,41,229,5.6,4,12,6,0,0,8,10,23,43.5,150,2,40,100,2.5,1,3,1,4,3
Minnesota,33,2009-10-24,8,@,Ohio St.,36,L,7,38,-31,15,29,51.7,163,1,2,30,123,4.1,0,6,1,2,4,1,13,26,50.0,239,2,49,270,5.5,3,0,1,1,5
Mississippi St.,114,2009-10-24,8,,Florida,110,L,19,29,-10,15,23,65.2,145,0,3,35,92,2.6,0,7,3,0,3,2,12,22,54.5,127,0,47,249,5.3,2,0,2,2,3
Missouri,115,2009-10-24,7,,Texas,48,L,7,41,-34,12,24,50.0,99,1,2,29,74,2.6,0,9,3,0,2,1,26,34,76.5,269,3,43,131,3.0,1,0,1,1,5
Navy,7,2009-10-24,8,,Wake Forest,26,W,13,10,3,0,0,,0,0,0,64,338,5.3,1,5,3,1,1,1,13,25,52.0,173,1,35,135,3.9,0,0,0,0,1
Nebraska,34,2009-10-24,7,,Iowa St.,42,L,7,9,-2,20,37,54.1,248,0,3,28,114,4.1,1,3,1,5,8,1,9,19,47.4,102,1,48,137,2.9,0,0,0,0,1
Nevada,88,2009-10-24,7,,Idaho,133,W,70,45,25,13,21,61.9,178,2,0,53,484,9.1,8,5,5,0,0,10,22,33,66.7,404,5,25,90,3.6,1,1,1,2,6
New Mexico,89,2009-10-24,7,,UNLV,92,L,17,34,-17,20,31,64.5,219,2,0,25,68,2.7,0,4,1,2,2,2,23,34,67.6,213,2,44,210,4.8,2,0,0,0,4
New Mexico State,69,2009-10-24,8,,Fresno St.,86,L,3,34,-31,7,15,46.7,45,0,1,43,238,5.5,0,3,1,0,1,0,11,20,55.0,221,0,39,189,4.8,2,2,1,3,4
North Texas,57,2009-10-24,7,@,Troy,129,L,26,50,-24,22,33,66.7,267,2,1,26,128,4.9,2,4,1,0,1,4,30,50,60.0,492,1,44,205,4.7,5,2,0,2,6
Northern Illinois,79,2009-10-24,7,@,Miami (OH),78,W,27,22,5,6,10,60.0,60,0,0,39,202,5.2,2,9,8,1,1,3,27,38,71.1,348,3,27,-11,-0.4,0,0,0,0,3
Northwestern,35,2009-10-24,8,,Indiana,28,W,29,28,1,26,46,56.5,312,2,3,41,162,4.0,1,6,1,0,3,3,17,29,58.6,172,0,27,133,4.9,3,0,0,0,4
Notre Dame,70,2009-10-24,7,,Boston College,13,W,20,16,4,26,39,66.7,246,2,0,37,106,2.9,0,5,0,0,0,2,17,35,48.6,279,1,29,70,2.4,1,2,3,5,2
Ohio,80,2009-10-24,8,,Kent State,77,L,11,20,-9,15,30,50.0,173,0,3,29,-9,-0.3,0,7,1,0,3,1,23,38,60.5,273,2,38,99,2.6,0,2,1,3,2
Ohio St.,36,2009-10-24,8,,Minnesota,33,W,38,7,31,13,26,50.0,239,2,1,49,270,5.5,3,6,5,0,1,5,15,29,51.7,163,1,30,123,4.1,0,2,2,4,1
Oklahoma,45,2009-10-24,7,@,Kansas,43,W,35,13,22,26,38,68.4,252,2,1,31,85,2.7,2,7,3,1,2,5,22,42,52.4,224,0,31,81,2.6,1,0,3,3,1
Oklahoma St.,46,2009-10-24,7,@,Baylor,41,W,34,7,27,23,27,85.2,250,3,0,43,195,4.5,1,4,1,0,0,4,24,39,61.5,241,1,19,43,2.3,0,0,1,1,1
Ole Miss,116,2009-10-24,7,,Arkansas,108,W,30,17,13,22,33,66.7,332,2,2,47,221,4.7,1,7,3,1,3,3,12,34,35.3,254,1,22,45,2.0,1,0,0,0,2
Oregon,99,2009-10-24,7,@,Washington,105,W,43,19,24,14,22,63.6,157,1,0,40,259,6.5,4,8,4,1,1,6,23,45,51.1,266,1,34,129,3.8,1,1,2,3,2
Oregon St.,100,2009-10-24,7,@,USC,103,L,36,42,-6,30,43,69.8,329,3,0,34,153,4.5,1,0,0,1,1,4,15,25,60.0,202,2,33,227,6.9,3,0,2,2,6
Penn State,37,2009-10-24,8,@,Michigan,31,W,35,10,25,16,27,59.3,230,4,0,40,166,4.2,0,11,5,0,0,4,13,33,39.4,140,0,40,110,2.8,1,2,2,4,1
Pittsburgh,22,2009-10-24,8,,South Florida,9,W,41,14,27,20,30,66.7,272,3,1,42,214,5.1,2,6,4,0,1,5,7,13,53.8,90,1,33,122,3.7,1,0,3,3,2
Purdue,38,2009-10-24,8,,Illinois,27,W,24,14,10,15,24,62.5,166,0,0,39,220,5.6,3,9,3,0,0,3,14,27,51.9,142,0,37,180,4.9,2,0,1,1,2
Rice,59,2009-10-24,8,,Central Florida,1,L,7,49,-42,25,37,67.6,178,0,1,38,104,2.7,1,5,2,3,4,1,12,18,66.7,252,4,39,213,5.5,2,0,0,0,7
San Diego St.,90,2009-10-24,7,@,Colorado St.,85,W,42,28,14,29,43,67.4,459,6,0,32,72,2.3,0,5,2,0,0,6,14,28,50.0,205,2,28,151,5.4,2,0,2,2,4
SMU,8,2009-10-24,7,@,Houston,5,L,15,38,-23,18,30,60.0,200,1,0,34,197,5.8,1,6,4,3,3,2,25,36,69.4,233,1,37,161,4.4,3,0,0,0,5
South Carolina,117,2009-10-24,8,,Vanderbilt,120,W,14,10,4,22,33,66.7,312,2,0,37,119,3.2,0,7,3,0,0,2,16,33,48.5,132,0,36,141,3.9,0,0,0,0,1
South Florida,9,2009-10-24,7,@,Pittsburgh,22,L,14,41,-27,7,13,53.8,90,1,3,33,122,3.7,1,3,1,0,3,2,20,30,66.7,272,3,42,214,5.1,2,0,1,1,5
Southern Miss,60,2009-10-24,8,,Tulane,11,W,43,6,37,13,15,86.7,127,2,0,43,253,5.9,2,12,6,2,2,6,21,33,63.6,158,0,33,54,1.6,1,3,1,4,1
Stanford,101,2009-10-24,8,,Arizona St.,96,W,33,14,19,17,28,60.7,236,0,0,46,237,5.2,4,3,2,0,0,4,13,30,43.3,161,2,25,129,5.2,0,1,0,1,2
Syracuse,23,2009-10-24,7,,Akron,71,W,28,14,14,12,18,66.7,105,1,0,46,234,5.1,3,8,5,2,2,4,16,25,64.0,191,1,24,0,0.0,0,2,0,2,2
Temple,10,2009-10-24,7,@,Toledo,81,W,40,24,16,12,22,54.5,132,2,0,51,211,4.1,3,2,2,1,1,5,29,47,61.7,265,1,23,48,2.1,1,1,2,3,3
Tennessee,118,2009-10-24,7,@,Alabama,107,L,10,12,-2,21,37,56.8,265,1,1,36,74,2.1,0,3,0,0,1,1,18,29,62.1,120,0,30,136,4.5,0,1,0,1,0
Texas,48,2009-10-24,7,@,Missouri,115,W,41,7,34,26,34,76.5,269,3,1,43,131,3.0,1,7,2,0,1,5,12,24,50.0,99,1,29,74,2.6,0,0,2,2,1
Texas A&M,119,2009-10-24,7,@,Texas Tech,49,W,52,30,22,19,28,67.9,238,1,0,59,321,5.4,6,6,3,1,1,7,43,61,70.5,456,2,22,64,2.9,2,3,2,5,4
TCU,47,2009-10-24,7,@,BYU,66,W,38,7,31,14,25,56.0,285,3,0,37,127,3.4,2,7,5,0,0,5,20,33,60.6,188,1,37,110,3.0,0,1,1,2,1
Texas Tech,49,2009-10-24,8,,Texas A&M,119,L,30,52,-22,43,61,70.5,456,2,2,22,64,2.9,2,2,1,3,5,4,19,28,67.9,238,1,59,321,5.4,6,1,0,1,7
Toledo,81,2009-10-24,8,,Temple,10,L,24,40,-16,29,47,61.7,265,1,2,23,48,2.1,1,6,2,1,3,3,12,22,54.5,132,2,51,211,4.1,3,1,0,1,5
Troy,129,2009-10-24,7,,North Texas,57,W,50,26,24,30,50,60.0,492,1,0,44,205,4.7,5,7,1,2,2,6,22,33,66.7,267,2,26,128,4.9,2,0,1,1,4
Tulane,11,2009-10-24,7,@,Southern Miss,60,L,6,43,-37,21,33,63.6,158,0,1,33,54,1.6,1,2,0,3,4,1,13,15,86.7,127,2,43,253,5.9,2,2,0,2,6
UAB,61,2009-10-24,7,@,Marshall,55,L,7,27,-20,16,27,59.3,200,1,0,34,232,6.8,0,2,1,0,0,1,25,38,65.8,315,2,38,135,3.6,1,1,0,1,3
Central Florida,1,2009-10-24,7,@,Rice,59,W,49,7,42,12,18,66.7,252,4,0,39,213,5.5,2,11,5,0,0,7,25,37,67.6,178,0,38,104,2.7,1,3,1,4,1
UCLA,102,2009-10-24,7,@,Arizona,95,L,13,27,-14,15,35,42.9,146,0,0,23,65,2.8,0,7,0,2,2,1,22,35,62.9,247,2,46,209,4.5,2,2,3,5,4
UNLV,92,2009-10-24,8,@,New Mexico,89,W,34,17,17,23,34,67.6,213,2,0,44,210,4.8,2,7,4,0,0,4,20,31,64.5,219,2,25,68,2.7,0,2,0,2,2
USC,103,2009-10-24,7,,Oregon St.,100,W,42,36,6,15,25,60.0,202,2,2,33,227,6.9,3,7,3,0,2,6,30,43,69.8,329,3,34,153,4.5,1,1,0,1,4
Utah,104,2009-10-24,7,,Air Force,83,W,23,16,7,11,21,52.4,167,1,0,30,100,3.3,2,7,0,2,2,3,7,10,70.0,64,0,75,254,3.4,1,1,0,1,1
Utah St.,93,2009-10-24,7,,Louisiana Tech,54,W,23,21,2,17,32,53.1,188,1,0,37,157,4.2,1,9,4,0,0,2,17,26,65.4,155,2,38,118,3.1,0,1,1,2,3
Vanderbilt,120,2009-10-24,8,@,South Carolina,117,L,10,14,-4,16,33,48.5,132,0,0,36,141,3.9,0,6,2,0,0,1,22,33,66.7,312,2,37,119,3.2,0,0,0,0,2
Virginia,24,2009-10-24,7,,Georgia Tech,17,L,9,34,-25,18,32,56.3,168,0,0,12,30,2.5,0,3,0,1,1,0,4,8,50.0,85,0,71,362,5.1,4,1,0,1,4
Wake Forest,26,2009-10-24,8,@,Navy,7,L,10,13,-3,13,25,52.0,173,1,0,35,135,3.9,0,5,2,0,0,1,0,0,,0,0,64,338,5.3,1,1,0,1,1
Washington,105,2009-10-24,8,,Oregon,99,L,19,43,-24,23,45,51.1,266,1,2,34,129,3.8,1,5,2,1,3,2,14,22,63.6,157,1,40,259,6.5,4,1,0,1,6
Washington St.,106,2009-10-24,7,@,California,97,L,17,49,-32,29,43,67.4,385,2,0,28,55,2.0,0,4,0,0,0,2,15,21,71.4,250,3,39,309,7.9,3,0,1,1,7
West Virginia,50,2009-10-24,7,,Connecticut,3,W,28,24,4,16,27,59.3,153,1,1,40,234,5.9,2,4,2,1,2,4,25,41,61.0,378,2,37,123,3.3,1,1,3,4,3
Western Kentucky,64,2009-10-24,7,@,Middle Tennessee,56,L,24,62,-38,10,23,43.5,150,2,1,40,100,2.5,1,4,1,3,4,3,27,41,65.9,417,4,41,229,5.6,4,0,0,0,8
Western Michigan,82,2009-10-24,8,,Buffalo,74,W,34,31,3,34,55,61.8,350,2,0,33,155,4.7,2,3,1,2,2,4,26,51,51.0,327,1,28,214,7.6,3,0,2,2,4
East Carolina,4,2009-10-27,8,@,Memphis,6,W,38,19,19,15,28,53.6,222,1,1,47,275,5.9,4,7,1,0,1,5,33,49,67.3,313,2,25,84,3.4,0,3,1,4,2
Memphis,6,2009-10-27,8,,East Carolina,4,L,19,38,-19,33,49,67.3,313,2,1,25,84,3.4,0,2,0,3,4,2,15,28,53.6,222,1,47,275,5.9,4,0,1,1,5
North Carolina,21,2009-10-29,8,@,Virginia Tech,25,W,20,17,3,18,29,62.1,131,2,1,42,181,4.3,0,6,3,0,1,2,11,23,47.8,161,0,33,95,2.9,2,2,0,2,2
