School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
UAB,61,2010-10-16,6,,UTEP,62,W,21,6,15,20,28,71.4,272,3,0,42,228,5.4,0,3,2,2,2,3,15,33,45.5,169,0,23,60,2.6,0,0,3,3,0
UNLV,92,2010-10-16,7,@,Colorado St.,85,L,10,43,-33,16,24,66.7,125,0,0,45,149,3.3,1,6,2,2,2,1,10,14,71.4,233,3,42,259,6.2,2,0,0,0,5
USC,103,2010-10-16,7,,California,97,W,48,14,34,30,44,68.2,391,5,0,36,211,5.9,1,5,2,1,1,6,15,29,51.7,193,2,19,53,2.8,0,0,2,2,2
Utah,104,2010-10-16,6,@,Wyoming,94,W,30,6,24,17,26,65.4,243,2,3,37,188,5.1,2,11,4,0,3,4,10,17,58.8,116,1,38,67,1.8,0,0,0,0,1
UTEP,62,2010-10-16,7,@,UAB,61,L,6,21,-15,15,33,45.5,169,0,3,23,60,2.6,0,2,1,0,3,0,20,28,71.4,272,3,42,228,5.4,0,2,0,2,3
Vanderbilt,120,2010-10-16,6,@,Georgia,111,L,0,43,-43,6,20,30.0,82,0,1,27,58,2.1,0,3,0,1,2,0,19,28,67.9,315,2,45,232,5.2,3,0,0,0,5
Virginia,24,2010-10-16,6,,North Carolina,21,L,10,44,-34,18,34,52.9,184,0,5,42,151,3.6,1,6,0,0,5,1,18,23,78.3,339,3,35,140,4.0,1,1,0,1,5
Virginia Tech,25,2010-10-16,7,,Wake Forest,26,W,52,21,31,22,35,62.9,314,3,0,54,291,5.4,4,6,1,0,0,7,4,17,23.5,92,1,25,254,10.2,2,0,0,0,3
Wake Forest,26,2010-10-16,7,@,Virginia Tech,25,L,21,52,-31,4,17,23.5,92,1,0,25,254,10.2,2,6,1,0,0,3,22,35,62.9,314,3,54,291,5.4,4,0,0,0,7
Washington,105,2010-10-16,6,,Oregon St.,100,W,35,34,1,21,35,60.0,286,5,1,43,189,4.4,0,8,3,2,3,5,17,31,54.8,206,1,44,147,3.3,4,0,3,3,5
Washington St.,106,2010-10-16,7,,Arizona,95,L,7,24,-17,18,32,56.3,257,1,2,34,40,1.2,0,10,6,2,4,1,20,27,74.1,210,0,47,142,3.0,3,0,1,1,3
Western Kentucky,64,2010-10-16,6,,UL Monroe,130,L,30,35,-5,13,23,56.5,164,2,1,44,180,4.1,2,4,1,0,1,4,20,35,57.1,208,1,32,131,4.1,3,0,0,0,5
Western Michigan,82,2010-10-16,6,@,Notre Dame,70,L,20,44,-24,28,43,65.1,277,0,2,26,37,1.4,2,8,3,2,4,2,20,30,66.7,299,4,34,149,4.4,2,0,1,1,6
Wisconsin,40,2010-10-16,7,,Ohio St.,36,W,31,18,13,13,16,81.3,152,0,1,43,184,4.3,3,6,3,0,1,4,14,28,50.0,156,0,41,155,3.8,2,0,1,1,2
Wyoming,94,2010-10-16,7,,Utah,104,L,6,30,-24,10,17,58.8,116,1,0,38,67,1.8,0,4,1,0,0,1,17,26,65.4,243,2,37,188,5.1,2,0,3,3,4
Oregon,99,2010-10-21,7,,UCLA,102,W,60,13,47,24,33,72.7,312,3,0,40,270,6.8,5,10,3,0,0,8,16,23,69.6,159,0,47,131,2.8,1,2,1,3,1
UCLA,102,2010-10-21,7,@,Oregon,99,L,13,60,-47,16,23,69.6,159,0,1,47,131,2.8,1,3,0,2,3,1,24,33,72.7,312,3,40,270,6.8,5,0,0,0,8
Cincinnati,2,2010-10-22,7,,South Florida,9,L,30,38,-8,34,61,55.7,512,3,1,29,78,2.7,0,5,0,0,1,3,13,16,81.3,286,2,36,92,2.6,3,0,0,0,5
South Florida,9,2010-10-22,7,@,Cincinnati,2,W,38,30,8,13,16,81.3,286,2,0,36,92,2.6,3,6,4,0,0,5,34,61,55.7,512,3,29,78,2.7,0,0,1,1,3
Air Force,83,2010-10-23,8,@,TCU,47,L,7,38,-31,3,7,42.9,47,0,0,41,184,4.5,1,1,0,0,0,1,11,20,55.0,185,1,51,377,7.4,4,0,1,1,5
Akron,71,2010-10-23,8,,Western Michigan,82,L,10,56,-46,12,24,50.0,120,0,1,41,154,3.8,0,4,3,2,3,1,18,27,66.7,382,5,35,137,3.9,1,1,0,1,8
Alabama,107,2010-10-23,8,@,Tennessee,118,W,41,10,31,24,35,68.6,326,1,0,34,210,6.2,4,6,2,0,0,5,17,36,47.2,156,0,30,159,5.3,1,0,2,2,1
Arizona,95,2010-10-23,7,,Washington,105,W,44,14,30,18,22,81.8,233,2,0,43,234,5.4,4,8,4,1,1,6,18,33,54.5,192,1,33,98,3.0,1,1,0,1,2
Arizona St.,96,2010-10-23,7,@,California,97,L,17,50,-33,16,33,48.5,177,0,3,27,57,2.1,0,8,3,0,3,2,19,29,65.5,240,2,43,131,3.0,3,1,0,1,6
Arkansas,108,2010-10-23,7,,Ole Miss,116,W,38,24,14,16,29,55.2,267,1,1,27,197,7.3,3,11,1,1,2,5,21,36,58.3,327,3,42,185,4.4,0,2,0,2,3
Arkansas St.,122,2010-10-23,8,,Florida Atlantic,52,W,37,16,21,29,47,61.7,234,1,1,44,174,4.0,3,4,4,0,1,5,13,28,46.4,227,2,30,92,3.1,0,1,2,3,2
Auburn,109,2010-10-23,8,,LSU,113,W,24,17,7,10,16,62.5,86,0,0,52,440,8.5,3,9,3,1,1,3,16,30,53.3,128,1,37,115,3.1,1,0,1,1,2
Ball St.,72,2010-10-23,8,@,Toledo,81,L,24,31,-7,19,39,48.7,224,3,3,28,133,4.8,0,2,0,2,5,3,14,18,77.8,197,1,50,249,5.0,3,0,2,2,4
Baylor,41,2010-10-23,8,,Kansas St.,44,W,47,42,5,26,38,68.4,404,4,1,38,279,7.3,2,3,3,1,2,6,21,31,67.7,298,1,34,109,3.2,4,1,1,2,6
Boston College,13,2010-10-23,7,,Maryland,30,L,21,24,-3,18,33,54.5,189,1,2,34,96,2.8,2,7,2,1,3,3,26,39,66.7,179,3,33,43,1.3,0,0,0,0,3
Bowling Green,73,2010-10-23,8,,Kent State,77,L,6,30,-24,20,39,51.3,145,0,2,24,-10,-0.4,0,5,2,1,3,1,26,32,81.3,223,2,38,128,3.4,1,2,0,2,3
BYU,66,2010-10-23,8,,Wyoming,94,W,25,20,5,10,18,55.6,81,1,1,51,217,4.3,2,12,3,1,2,3,13,29,44.8,110,1,27,63,2.3,0,1,0,1,2
Buffalo,74,2010-10-23,7,,Temple,10,L,0,42,-42,11,32,34.4,98,0,3,33,63,1.9,0,6,0,1,4,0,9,15,60.0,131,3,62,266,4.3,3,1,2,3,6
California,97,2010-10-23,7,,Arizona St.,96,W,50,17,33,19,29,65.5,240,2,0,43,131,3.0,3,4,2,1,1,6,16,33,48.5,177,0,27,57,2.1,0,0,3,3,2
Central Michigan,75,2010-10-23,8,@,Northern Illinois,79,L,7,33,-26,21,33,63.6,211,1,4,27,94,3.5,0,3,1,1,5,1,12,19,63.2,138,0,56,282,5.0,3,0,0,0,3
Clemson,14,2010-10-23,7,,Georgia Tech,17,W,27,13,14,17,27,63.0,167,1,0,38,236,6.2,2,7,1,0,0,3,6,19,31.6,83,1,49,242,4.9,0,0,1,1,1
Colorado,98,2010-10-23,7,,Texas Tech,49,L,24,27,-3,31,53,58.5,336,2,0,32,28,0.9,1,6,2,0,0,3,24,38,63.2,286,2,37,144,3.9,1,1,1,2,3
Colorado St.,85,2010-10-23,8,@,Utah,104,L,6,59,-53,19,28,67.9,185,0,1,24,28,1.2,0,5,1,1,2,0,32,40,80.0,427,4,29,221,7.6,4,1,0,1,8
Connecticut,3,2010-10-23,7,@,Louisville,18,L,0,26,-26,10,20,50.0,87,0,1,25,108,4.3,0,5,0,2,3,0,18,30,60.0,195,1,38,160,4.2,0,0,0,0,2
Duke,15,2010-10-23,7,@,Virginia Tech,25,L,7,44,-37,12,36,33.3,116,0,2,30,92,3.1,1,4,1,0,2,1,19,31,61.3,332,3,39,159,4.1,2,1,0,1,5
East Carolina,4,2010-10-23,7,,Marshall,55,W,37,10,27,28,47,59.6,261,2,1,26,194,7.5,2,2,0,0,1,4,30,54,55.6,234,1,28,94,3.4,0,1,3,4,1
Eastern Michigan,76,2010-10-23,8,@,Virginia,24,L,21,48,-27,7,13,53.8,64,0,1,41,290,7.1,3,2,0,0,1,3,20,34,58.8,270,3,36,181,5.0,2,1,0,1,6
Florida Atlantic,52,2010-10-23,6,@,Arkansas St.,122,L,16,37,-21,13,28,46.4,227,2,2,30,92,3.1,0,11,2,1,3,2,29,47,61.7,234,1,44,174,4.0,3,0,1,1,5
Fresno St.,86,2010-10-23,7,@,San Jose St.,91,W,33,18,15,11,19,57.9,168,1,0,47,185,3.9,2,9,5,0,0,3,24,37,64.9,327,2,21,12,0.6,0,1,2,3,2
Georgia,111,2010-10-23,8,@,Kentucky,112,W,44,31,13,9,12,75.0,113,0,0,39,177,4.5,5,9,3,1,1,6,27,43,62.8,353,4,31,70,2.3,0,3,1,4,4
Georgia Tech,17,2010-10-23,8,@,Clemson,14,L,13,27,-14,6,19,31.6,83,1,1,49,242,4.9,0,1,0,0,1,1,17,27,63.0,167,1,38,236,6.2,2,0,0,0,3
Hawaii,87,2010-10-23,8,@,Utah St.,93,W,45,7,38,25,43,58.1,389,1,2,29,216,7.4,4,10,1,0,2,6,10,26,38.5,123,0,35,58,1.7,1,1,2,3,1
Houston,5,2010-10-23,7,@,SMU,8,W,45,20,25,19,32,59.4,233,1,0,44,164,3.7,4,6,3,1,1,6,26,46,56.5,318,2,28,127,4.5,0,1,2,3,2
Idaho,133,2010-10-23,7,,New Mexico State,69,W,37,14,23,27,51,52.9,304,3,0,27,88,3.3,1,6,0,1,1,4,8,29,27.6,134,2,43,170,4.0,0,1,0,1,2
Illinois,27,2010-10-23,7,,Indiana,28,W,43,13,30,13,21,61.9,123,2,0,32,166,5.2,1,4,1,1,1,5,26,49,53.1,279,1,34,109,3.2,0,1,4,5,1
Indiana,28,2010-10-23,7,@,Illinois,27,L,13,43,-30,26,49,53.1,279,1,4,34,109,3.2,0,5,1,1,5,1,13,21,61.9,123,2,32,166,5.2,1,1,0,1,5
Iowa,29,2010-10-23,7,,Wisconsin,40,L,30,31,-1,25,37,67.6,258,3,0,30,118,3.9,1,3,1,0,0,4,20,26,76.9,205,1,38,142,3.7,3,0,1,1,4
Iowa St.,42,2010-10-23,8,@,Texas,48,W,28,21,7,11,23,47.8,136,2,1,45,199,4.4,2,3,2,0,1,4,34,57,59.6,344,2,29,96,3.3,0,1,3,4,2
Kansas,43,2010-10-23,7,,Texas A&M,119,L,10,45,-35,16,31,51.6,130,1,2,46,201,4.4,0,5,2,0,2,1,24,36,66.7,294,3,46,227,4.9,3,0,0,0,6
Kansas St.,44,2010-10-23,7,@,Baylor,41,L,42,47,-5,21,31,67.7,298,1,1,34,109,3.2,4,3,1,1,2,6,26,38,68.4,404,4,38,279,7.3,2,1,1,2,6
Kent State,77,2010-10-23,7,@,Bowling Green,73,W,30,6,24,26,32,81.3,223,2,0,38,128,3.4,1,13,5,2,2,3,20,39,51.3,145,0,24,-10,-0.4,0,1,2,3,1
Kentucky,112,2010-10-23,8,,Georgia,111,L,31,44,-13,27,43,62.8,353,4,1,31,70,2.3,0,4,0,3,4,4,9,12,75.0,113,0,39,177,4.5,5,1,0,1,6
Louisiana,126,2010-10-23,7,,Western Kentucky,64,L,21,54,-33,17,35,48.6,255,1,2,32,96,3.0,2,3,0,1,3,3,18,23,78.3,262,1,37,147,4.0,4,0,0,0,7
UL Monroe,130,2010-10-23,7,@,Middle Tennessee,56,L,10,38,-28,27,45,60.0,273,1,2,28,-4,-0.1,0,5,1,0,2,1,11,19,57.9,219,2,55,244,4.4,2,1,1,2,5
Louisville,18,2010-10-23,7,,Connecticut,3,W,26,0,26,18,30,60.0,195,1,0,38,160,4.2,0,4,1,0,0,2,10,20,50.0,87,0,25,108,4.3,0,2,1,3,0
LSU,113,2010-10-23,8,@,Auburn,109,L,17,24,-7,16,30,53.3,128,1,1,37,115,3.1,1,2,1,0,1,2,10,16,62.5,86,0,52,440,8.5,3,1,0,1,3
Marshall,55,2010-10-23,7,@,East Carolina,4,L,10,37,-27,30,54,55.6,234,1,3,28,94,3.4,0,6,1,1,4,1,28,47,59.6,261,2,26,194,7.5,2,0,1,1,4
Maryland,30,2010-10-23,7,@,Boston College,13,W,24,21,3,26,39,66.7,179,3,0,33,43,1.3,0,2,1,0,0,3,18,33,54.5,189,1,34,96,2.8,2,1,2,3,3
Miami (FL),19,2010-10-23,7,,North Carolina,21,W,33,10,23,21,32,65.6,217,3,1,44,225,5.1,1,8,5,0,1,4,12,21,57.1,140,0,29,149,5.1,1,1,2,3,1
Miami (OH),78,2010-10-23,8,,Ohio,80,L,13,34,-21,21,36,58.3,332,2,4,21,11,0.5,0,8,1,2,6,2,10,19,52.6,149,0,45,222,4.9,5,1,1,2,5
Michigan St.,32,2010-10-23,8,@,Northwestern,35,W,35,27,8,30,44,68.2,352,3,0,26,105,4.0,2,10,8,1,1,5,19,30,63.3,215,0,47,170,3.6,3,1,1,2,3
Middle Tennessee,56,2010-10-23,7,,UL Monroe,130,W,38,10,28,11,19,57.9,219,2,1,55,244,4.4,2,11,6,1,2,5,27,45,60.0,273,1,28,-4,-0.1,0,0,2,2,1
Minnesota,33,2010-10-23,8,,Penn State,37,L,21,33,-12,26,49,53.1,299,3,1,35,134,3.8,0,5,0,0,1,3,17,26,65.4,206,3,30,145,4.8,1,0,1,1,4
Mississippi St.,114,2010-10-23,8,,UAB,61,W,29,24,5,8,19,42.1,107,1,0,53,271,5.1,1,5,2,0,0,2,23,45,51.1,236,1,33,118,3.6,2,3,0,3,3
Missouri,115,2010-10-23,7,,Oklahoma,45,W,36,27,9,30,42,71.4,308,1,0,39,178,4.6,2,3,1,2,2,4,32,50,64.0,303,3,25,99,4.0,1,1,2,3,4
Navy,7,2010-10-23,7,N,Notre Dame,70,W,35,17,18,2,2,100.0,71,1,0,60,367,6.1,4,3,1,0,0,5,25,38,65.8,257,1,30,106,3.5,1,0,2,2,2
Nebraska,34,2010-10-23,7,@,Oklahoma St.,46,W,51,41,10,23,35,65.7,323,5,0,44,217,4.9,0,1,1,1,1,6,18,35,51.4,283,2,36,212,5.9,3,0,1,1,5
New Mexico,89,2010-10-23,7,,San Diego St.,90,L,20,30,-10,15,36,41.7,193,2,1,31,109,3.5,0,6,0,1,2,2,18,37,48.6,249,2,41,135,3.3,1,1,1,2,3
New Mexico State,69,2010-10-23,7,@,Idaho,133,L,14,37,-23,8,29,27.6,134,2,0,43,170,4.0,0,4,3,1,1,2,27,51,52.9,304,3,27,88,3.3,1,1,0,1,4
North Carolina,21,2010-10-23,7,@,Miami (FL),19,L,10,33,-23,12,21,57.1,140,0,2,29,149,5.1,1,3,1,1,3,1,21,32,65.6,217,3,44,225,5.1,1,0,1,1,4
Northern Illinois,79,2010-10-23,8,,Central Michigan,75,W,33,7,26,12,19,63.2,138,0,0,56,282,5.0,3,4,2,0,0,3,21,33,63.6,211,1,27,94,3.5,0,1,4,5,1
Northwestern,35,2010-10-23,7,,Michigan St.,32,L,27,35,-8,19,30,63.3,215,0,1,47,170,3.6,3,5,2,1,2,3,30,44,68.2,352,3,26,105,4.0,2,1,0,1,5
Notre Dame,70,2010-10-23,8,N,Navy,7,L,17,35,-18,25,38,65.8,257,1,2,30,106,3.5,1,2,0,0,2,2,2,2,100.0,71,1,60,367,6.1,4,0,0,0,5
Ohio,80,2010-10-23,8,@,Miami (OH),78,W,34,13,21,10,19,52.6,149,0,1,45,222,4.9,5,9,5,1,2,5,21,36,58.3,332,2,21,11,0.5,0,2,4,6,2
Ohio St.,36,2010-10-23,8,,Purdue,38,W,49,0,49,19,25,76.0,305,4,2,48,184,3.8,3,9,3,0,2,7,15,28,53.6,88,0,27,30,1.1,0,1,2,3,0
Oklahoma,45,2010-10-23,7,@,Missouri,115,L,27,36,-9,32,50,64.0,303,3,2,25,99,4.0,1,11,0,1,3,4,30,42,71.4,308,1,39,178,4.6,2,2,0,2,4
Oklahoma St.,46,2010-10-23,7,,Nebraska,34,L,41,51,-10,18,35,51.4,283,2,1,36,212,5.9,3,4,1,0,1,5,23,35,65.7,323,5,44,217,4.9,0,1,0,1,6
Ole Miss,116,2010-10-23,7,@,Arkansas,108,L,24,38,-14,21,36,58.3,327,3,0,42,185,4.4,0,5,2,2,2,3,16,29,55.2,267,1,27,197,7.3,3,1,1,2,5
Penn State,37,2010-10-23,7,@,Minnesota,33,W,33,21,12,17,26,65.4,206,3,1,30,145,4.8,1,5,1,0,1,4,26,49,53.1,299,3,35,134,3.8,0,0,1,1,3
Pittsburgh,22,2010-10-23,7,,Rutgers,39,W,41,21,20,22,28,78.6,307,3,1,39,206,5.3,2,10,7,1,2,5,10,22,45.5,108,1,36,95,2.6,1,1,1,2,3
Purdue,38,2010-10-23,7,@,Ohio St.,36,L,0,49,-49,15,28,53.6,88,0,2,27,30,1.1,0,8,3,1,3,0,19,25,76.0,305,4,48,184,3.8,3,0,2,2,7
Rice,59,2010-10-23,8,@,Central Florida,1,L,14,41,-27,14,20,70.0,141,1,0,35,88,2.5,1,2,2,1,1,2,18,24,75.0,269,2,40,122,3.1,4,1,1,2,6
Rutgers,39,2010-10-23,7,@,Pittsburgh,22,L,21,41,-20,10,22,45.5,108,1,1,36,95,2.6,1,6,1,1,2,3,22,28,78.6,307,3,39,206,5.3,2,1,1,2,5
San Diego St.,90,2010-10-23,7,@,New Mexico,89,W,30,20,10,18,37,48.6,249,2,1,41,135,3.3,1,6,1,1,2,3,15,36,41.7,193,2,31,109,3.5,0,1,1,2,2
San Jose St.,91,2010-10-23,8,,Fresno St.,86,L,18,33,-15,24,37,64.9,327,2,2,21,12,0.6,0,9,4,1,3,2,11,19,57.9,168,1,47,185,3.9,2,0,0,0,3
SMU,8,2010-10-23,8,,Houston,5,L,20,45,-25,26,46,56.5,318,2,2,28,127,4.5,0,3,1,1,3,2,19,32,59.4,233,1,44,164,3.7,4,1,0,1,6
South Carolina,117,2010-10-23,7,@,Vanderbilt,120,W,21,7,14,31,39,79.5,355,2,1,45,129,2.9,1,6,2,0,1,3,13,31,41.9,142,0,30,108,3.6,1,0,0,0,1
Stanford,101,2010-10-23,7,,Washington St.,106,W,38,28,10,20,28,71.4,190,3,1,47,249,5.3,2,5,2,0,1,5,21,28,75.0,298,4,23,90,3.9,0,1,2,3,4
Syracuse,23,2010-10-23,7,@,West Virginia,50,W,19,14,5,5,15,33.3,63,1,0,38,183,4.8,0,9,5,1,1,1,20,37,54.1,178,1,35,106,3.0,1,0,3,3,2
Temple,10,2010-10-23,8,@,Buffalo,74,W,42,0,42,9,15,60.0,131,3,2,62,266,4.3,3,8,5,1,3,6,11,32,34.4,98,0,33,63,1.9,0,1,3,4,0
Tennessee,118,2010-10-23,7,,Alabama,107,L,10,41,-31,17,36,47.2,156,0,2,30,159,5.3,1,4,1,0,2,1,24,35,68.6,326,1,34,210,6.2,4,0,0,0,5
Texas,48,2010-10-23,7,,Iowa St.,42,L,21,28,-7,34,57,59.6,344,2,3,29,96,3.3,0,2,1,1,4,2,11,23,47.8,136,2,45,199,4.4,2,0,1,1,4
Texas A&M,119,2010-10-23,7,@,Kansas,43,W,45,10,35,24,36,66.7,294,3,0,46,227,4.9,3,5,3,0,0,6,16,31,51.6,130,1,46,201,4.4,0,0,2,2,1
TCU,47,2010-10-23,8,,Air Force,83,W,38,7,31,11,20,55.0,185,1,1,51,377,7.4,4,5,1,0,1,5,3,7,42.9,47,0,41,184,4.5,1,0,0,0,1
Texas Tech,49,2010-10-23,7,@,Colorado,98,W,27,24,3,24,38,63.2,286,2,1,37,144,3.9,1,7,2,1,2,3,31,53,58.5,336,2,32,28,0.9,1,0,0,0,3
Toledo,81,2010-10-23,8,,Ball St.,72,W,31,24,7,14,18,77.8,197,1,2,50,249,5.0,3,2,1,0,2,4,19,39,48.7,224,3,28,133,4.8,0,2,3,5,3
Tulane,11,2010-10-23,7,@,UTEP,62,W,34,24,10,19,35,54.3,201,2,1,51,260,5.1,2,4,1,0,1,4,10,24,41.7,102,1,31,184,5.9,2,1,2,3,3
UAB,61,2010-10-23,7,@,Mississippi St.,114,L,24,29,-5,23,45,51.1,236,1,0,33,118,3.6,2,8,2,3,3,3,8,19,42.1,107,1,53,271,5.1,1,0,0,0,2
Central Florida,1,2010-10-23,7,,Rice,59,W,41,14,27,18,24,75.0,269,2,1,40,122,3.1,4,9,6,1,2,6,14,20,70.0,141,1,35,88,2.5,1,1,0,1,2
Utah,104,2010-10-23,7,,Colorado St.,85,W,59,6,53,32,40,80.0,427,4,0,29,221,7.6,4,6,5,1,1,8,19,28,67.9,185,0,24,28,1.2,0,1,1,2,0
Utah St.,93,2010-10-23,7,,Hawaii,87,L,7,45,-38,10,26,38.5,123,0,2,35,58,1.7,1,3,1,1,3,1,25,43,58.1,389,1,29,216,7.4,4,0,2,2,6
UTEP,62,2010-10-23,8,,Tulane,11,L,24,34,-10,10,24,41.7,102,1,2,31,184,5.9,2,4,1,1,3,3,19,35,54.3,201,2,51,260,5.1,2,0,1,1,4
Vanderbilt,120,2010-10-23,7,,South Carolina,117,L,7,21,-14,13,31,41.9,142,0,0,30,108,3.6,1,7,4,0,0,1,31,39,79.5,355,2,45,129,2.9,1,0,1,1,3
Virginia,24,2010-10-23,7,,Eastern Michigan,76,W,48,21,27,20,34,58.8,270,3,0,36,181,5.0,2,7,1,1,1,6,7,13,53.8,64,0,41,290,7.1,3,0,1,1,3
Virginia Tech,25,2010-10-23,8,,Duke,15,W,44,7,37,19,31,61.3,332,3,0,39,159,4.1,2,4,2,1,1,5,12,36,33.3,116,0,30,92,3.1,1,0,2,2,1
Washington,105,2010-10-23,7,@,Arizona,95,L,14,44,-30,18,33,54.5,192,1,0,33,98,3.0,1,7,2,1,1,2,18,22,81.8,233,2,43,234,5.4,4,1,0,1,6
Washington St.,106,2010-10-23,8,@,Stanford,101,L,28,38,-10,21,28,75.0,298,4,2,23,90,3.9,0,4,0,1,3,4,20,28,71.4,190,3,47,249,5.3,2,0,1,1,5
West Virginia,50,2010-10-23,7,,Syracuse,23,L,14,19,-5,20,37,54.1,178,1,3,35,106,3.0,1,5,1,0,3,2,5,15,33.3,63,1,38,183,4.8,0,1,0,1,1
Western Kentucky,64,2010-10-23,7,@,Louisiana,126,W,54,21,33,18,23,78.3,262,1,0,37,147,4.0,4,5,2,0,0,7,17,35,48.6,255,1,32,96,3.0,2,1,2,3,3
Western Michigan,82,2010-10-23,7,@,Akron,71,W,56,10,46,18,27,66.7,382,5,0,35,137,3.9,1,5,1,1,1,8,12,24,50.0,120,0,41,154,3.8,0,2,1,3,1
Wisconsin,40,2010-10-23,8,@,Iowa,29,W,31,30,1,20,26,76.9,205,1,1,38,142,3.7,3,3,1,0,1,4,25,37,67.6,258,3,30,118,3.9,1,0,0,0,4
Wyoming,94,2010-10-23,8,@,BYU,66,L,20,25,-5,13,29,44.8,110,1,0,27,63,2.3,0,4,1,1,1,2,10,18,55.6,81,1,51,217,4.3,2,1,1,2,3
Boise St.,84,2010-10-26,7,,Louisiana Tech,54,W,49,20,29,21,29,72.4,305,3,1,36,163,4.5,4,8,4,1,2,7,24,40,60.0,222,1,49,172,3.5,2,2,0,2,3
Louisiana Tech,54,2010-10-26,8,@,Boise St.,84,L,20,49,-29,24,40,60.0,222,1,0,49,172,3.5,2,5,2,2,2,3,21,29,72.4,305,3,36,163,4.5,4,1,1,2,7
Florida St.,16,2010-10-28,8,@,NC State,20,L,24,28,-4,17,28,60.7,196,1,0,33,177,5.4,2,5,3,2,2,3,18,28,64.3,178,1,53,189,3.6,3,1,1,2,4
NC State,20,2010-10-28,8,,Florida St.,16,W,28,24,4,18,28,64.3,178,1,1,53,189,3.6,3,5,2,1,2,4,17,28,60.7,196,1,33,177,5.4,2,2,0,2,3
Connecticut,3,2010-10-29,8,,West Virginia,50,W,16,13,3,18,29,62.1,166,0,0,41,112,2.7,1,7,1,0,0,1,22,34,64.7,160,0,47,254,5.4,1,4,0,4,1
West Virginia,50,2010-10-29,8,@,Connecticut,3,L,13,16,-3,22,34,64.7,160,0,0,47,254,5.4,1,6,4,4,4,1,18,29,62.1,166,0,41,112,2.7,1,0,0,0,1
Air Force,83,2010-10-30,9,,Utah,104,L,23,28,-5,8,13,61.5,201,1,2,41,210,5.1,2,2,0,3,5,3,15,23,65.2,148,1,51,179,3.5,3,0,1,1,4
Akron,71,2010-10-30,9,@,Temple,10,L,0,30,-30,15,27,55.6,134,0,1,28,20,0.7,0,7,1,0,1,0,15,22,68.2,209,1,40,190,4.8,2,1,0,1,3
Arizona,95,2010-10-30,8,@,UCLA,102,W,29,21,8,24,36,66.7,319,1,1,52,264,5.1,2,6,2,1,2,3,13,27,48.1,228,2,28,71,2.5,1,1,1,2,3
Arizona St.,96,2010-10-30,8,,Washington St.,106,W,42,0,42,32,43,74.4,375,3,0,34,118,3.5,3,15,5,1,1,6,23,38,60.5,256,0,33,8,0.2,0,1,2,3,0
Arkansas,108,2010-10-30,8,,Vanderbilt,120,W,49,14,35,28,48,58.3,417,3,0,36,138,3.8,2,8,4,0,0,6,6,17,35.3,36,1,31,117,3.8,1,0,2,2,2
Army,65,2010-10-30,8,,VMI,233,W,29,7,22,4,11,36.4,65,0,0,49,316,6.4,2,5,1,2,2,3,20,36,55.6,159,0,32,123,3.8,1,0,1,1,1
Auburn,109,2010-10-30,9,@,Ole Miss,116,W,51,31,20,19,25,76.0,229,3,0,46,343,7.5,2,5,0,1,1,6,20,33,60.6,189,1,31,218,7.0,3,0,1,1,4
Ball St.,72,2010-10-30,9,@,Kent State,77,L,14,33,-19,15,32,46.9,200,1,3,31,72,2.3,1,4,0,1,4,2,19,39,48.7,276,2,37,176,4.8,1,1,0,1,4
Baylor,41,2010-10-30,9,@,Texas,48,W,30,22,8,16,24,66.7,219,2,1,38,109,2.9,2,2,1,1,2,4,23,40,57.5,257,0,37,171,4.6,1,1,1,2,1
Boston College,13,2010-10-30,8,,Clemson,14,W,16,10,6,9,17,52.9,136,1,1,46,169,3.7,0,3,0,0,1,1,21,39,53.8,176,0,24,88,3.7,0,1,2,3,1
Bowling Green,73,2010-10-30,9,@,Central Michigan,75,W,17,14,3,22,39,56.4,200,0,2,33,107,3.2,2,12,6,0,2,2,14,25,56.0,132,1,34,99,2.9,0,2,1,3,2
Buffalo,74,2010-10-30,8,,Miami (OH),78,L,9,21,-12,16,34,47.1,210,0,0,34,55,1.6,1,4,2,1,1,1,21,36,58.3,231,2,30,66,2.2,1,0,2,2,3
California,97,2010-10-30,8,@,Oregon St.,100,L,7,35,-28,17,29,58.6,186,1,0,25,23,0.9,0,6,3,1,1,1,23,32,71.9,213,2,37,179,4.8,3,0,0,0,5
Central Michigan,75,2010-10-30,9,,Bowling Green,73,L,14,17,-3,14,25,56.0,132,1,1,34,99,2.9,0,6,1,2,3,2,22,39,56.4,200,0,33,107,3.2,2,0,2,2,2
Cincinnati,2,2010-10-30,8,,Syracuse,23,L,7,31,-24,21,39,53.8,168,1,1,29,109,3.8,0,9,4,2,3,1,16,26,61.5,125,2,44,137,3.1,2,1,1,2,4
Clemson,14,2010-10-30,8,@,Boston College,13,L,10,16,-6,21,39,53.8,176,0,2,24,88,3.7,0,4,2,1,3,1,9,17,52.9,136,1,46,169,3.7,0,0,1,1,1
