School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Boston College,13,2011-10-22,7,@,Virginia Tech,25,L,14,30,-16,13.0,30.0,43.3,181.0,1.0,1.0,29.0,91.0,3.1,1.0,0.0,0.0,1.0,2.0,2,22,36,61.1,268,1,40,214,5.4,2,0,0,0,3
Bowling Green,73,2011-10-22,8,,Temple,10,W,13,10,3,20.0,34.0,58.8,204.0,1.0,0.0,34.0,114.0,3.4,0.0,9.0,4.0,0.0,0.0,1,7,13,53.8,66,0,49,218,4.4,1,0,0,0,1
BYU,66,2011-10-22,8,,Idaho State,134,W,56,3,53,19.0,27.0,70.4,282.0,3.0,1.0,44.0,290.0,6.6,4.0,9.0,6.0,2.0,3.0,8,34,60,56.7,231,0,19,20,1.1,0,0,3,3,0
Buffalo,74,2011-10-22,8,,Northern Illinois,79,L,30,31,-1,35.0,54.0,64.8,404.0,3.0,2.0,38.0,168.0,4.4,1.0,7.0,0.0,3.0,5.0,4,11,26,42.3,150,0,47,178,3.8,4,0,0,0,4
California,97,2011-10-22,7,,Utah,104,W,34,10,24,19.0,29.0,65.5,255.0,1.0,0.0,42.0,129.0,3.1,2.0,10.0,5.0,0.0,0.0,4,12,24,50.0,165,0,26,13,0.5,1,1,3,4,1
Central Michigan,75,2011-10-22,8,@,Ball St.,72,L,27,31,-4,30.0,45.0,66.7,436.0,3.0,1.0,29.0,133.0,4.6,0.0,5.0,0.0,2.0,3.0,3,27,38,71.1,325,3,31,130,4.2,1,0,1,1,4
Cincinnati,2,2011-10-22,7,@,South Florida,9,W,37,34,3,26.0,41.0,63.4,383.0,3.0,2.0,34.0,118.0,3.5,2.0,5.0,2.0,1.0,3.0,5,31,48,64.6,409,3,35,99,2.8,1,3,1,4,4
Clemson,14,2011-10-22,8,,North Carolina,21,W,59,38,21,28.0,48.0,58.3,373.0,5.0,0.0,36.0,77.0,2.1,1.0,2.0,1.0,1.0,1.0,8,20,35,57.1,316,2,28,102,3.6,2,3,3,6,5
Colorado,98,2011-10-22,8,,Oregon,99,L,2,45,-43,15.0,33.0,45.5,133.0,0.0,1.0,39.0,98.0,2.5,0.0,4.0,1.0,0.0,1.0,0,11,21,52.4,156,2,48,371,7.7,3,0,0,0,6
Colorado St.,85,2011-10-22,7,@,UTEP,62,L,17,31,-14,19.0,33.0,57.6,162.0,0.0,1.0,43.0,93.0,2.2,1.0,3.0,2.0,1.0,2.0,2,8,15,53.3,116,1,36,340,9.4,3,1,1,2,4
Duke,15,2011-10-22,7,,Wake Forest,26,L,23,24,-1,29.0,47.0,61.7,224.0,0.0,1.0,44.0,148.0,3.4,2.0,8.0,4.0,0.0,1.0,2,15,25,60.0,215,2,26,90,3.5,1,0,0,0,3
East Carolina,4,2011-10-22,7,@,Navy,7,W,38,35,3,40.0,45.0,88.9,372.0,2.0,0.0,44.0,132.0,3.0,3.0,2.0,1.0,0.0,0.0,5,7,16,43.8,136,2,51,284,5.6,2,1,0,1,5
Eastern Michigan,76,2011-10-22,8,,Western Michigan,82,W,14,10,4,6.0,9.0,66.7,144.0,1.0,0.0,50.0,205.0,4.1,1.0,6.0,1.0,1.0,1.0,2,25,35,71.4,198,0,30,131,4.4,1,0,0,0,1
Florida Atlantic,52,2011-10-22,7,,Middle Tennessee,56,L,14,38,-24,14.0,29.0,48.3,135.0,1.0,1.0,35.0,141.0,4.0,1.0,8.0,1.0,5.0,6.0,2,31,42,73.8,292,3,48,187,3.9,2,1,2,3,5
Florida St.,16,2011-10-22,7,,Maryland,30,W,41,16,25,18.0,26.0,69.2,264.0,1.0,1.0,44.0,218.0,5.0,4.0,7.0,6.0,0.0,1.0,5,20,38,52.6,272,1,37,59,1.6,1,0,0,0,2
Fresno St.,86,2011-10-22,8,@,Nevada,88,L,38,45,-7,20.0,37.0,54.1,315.0,3.0,0.0,33.0,207.0,6.3,2.0,7.0,2.0,2.0,2.0,5,19,27,70.4,313,1,48,268,5.6,2,0,0,0,5
Georgia Tech,17,2011-10-22,8,@,Miami (FL),19,L,7,24,-17,7.0,14.0,50.0,77.0,0.0,1.0,48.0,134.0,2.8,1.0,5.0,0.0,2.0,3.0,1,8,23,34.8,140,0,41,122,3.0,2,0,1,1,3
Hawaii,87,2011-10-22,7,,New Mexico State,69,W,45,34,11,26.0,41.0,63.4,276.0,2.0,0.0,37.0,227.0,6.1,4.0,4.0,4.0,1.0,1.0,7,20,37,54.1,284,3,32,148,4.6,2,1,0,1,5
Houston,5,2011-10-22,7,,Marshall,55,W,63,28,35,29.0,37.0,78.4,479.0,7.0,0.0,20.0,142.0,7.1,1.0,9.0,2.0,0.0,0.0,9,29,39,74.4,309,3,47,197,4.2,1,0,2,2,4
Illinois,27,2011-10-22,8,@,Purdue,38,L,14,21,-7,26.0,41.0,63.4,245.0,0.0,1.0,33.0,121.0,3.7,2.0,7.0,1.0,0.0,1.0,2,16,25,64.0,178,2,42,126,3.0,1,1,0,1,3
Indiana,28,2011-10-22,8,@,Iowa,29,L,24,45,-21,16.0,24.0,66.7,197.0,1.0,0.0,47.0,217.0,4.6,2.0,6.0,4.0,0.0,0.0,3,12,16,75.0,253,4,42,203,4.8,2,0,0,0,6
Iowa,29,2011-10-22,7,,Indiana,28,W,45,24,21,12.0,16.0,75.0,253.0,4.0,0.0,42.0,203.0,4.8,2.0,4.0,1.0,0.0,0.0,6,16,24,66.7,197,1,47,217,4.6,2,0,0,0,3
Iowa St.,42,2011-10-22,7,,Texas A&M,119,L,17,33,-16,16.0,40.0,40.0,180.0,0.0,1.0,33.0,125.0,3.8,2.0,6.0,3.0,0.0,1.0,2,24,43,55.8,263,2,47,247,5.3,1,1,0,1,3
Kansas,43,2011-10-22,7,,Kansas St.,44,L,21,59,-38,25.0,36.0,69.4,211.0,2.0,0.0,37.0,75.0,2.0,1.0,2.0,0.0,2.0,2.0,3,14,21,66.7,205,1,42,261,6.2,6,0,0,0,8
Kansas St.,44,2011-10-22,7,@,Kansas,43,W,59,21,38,14.0,21.0,66.7,205.0,1.0,0.0,42.0,261.0,6.2,6.0,7.0,2.0,0.0,0.0,8,25,36,69.4,211,2,37,75,2.0,1,2,0,2,3
Kentucky,112,2011-10-22,7,,Jacksonville State,204,W,38,14,24,10.0,16.0,62.5,105.0,2.0,0.0,55.0,340.0,6.2,2.0,2.0,1.0,2.0,2.0,5,11,25,44.0,112,1,33,158,4.8,0,1,2,3,2
Louisiana,126,2011-10-22,8,@,Western Kentucky,64,L,23,42,-19,32.0,52.0,61.5,419.0,2.0,1.0,21.0,121.0,5.8,1.0,6.0,0.0,1.0,2.0,3,16,19,84.2,273,1,44,234,5.3,5,0,1,1,6
Louisiana Tech,54,2011-10-22,7,@,Utah St.,93,W,24,17,7,15.0,29.0,51.7,146.0,0.0,0.0,40.0,86.0,2.2,2.0,6.0,2.0,0.0,0.0,3,16,24,66.7,128,0,46,166,3.6,2,0,1,1,2
UL Monroe,130,2011-10-22,7,@,North Texas,57,L,21,38,-17,16.0,35.0,45.7,201.0,0.0,1.0,35.0,142.0,4.1,2.0,5.0,2.0,1.0,2.0,3,23,39,59.0,332,3,33,127,3.8,1,0,0,0,5
LSU,113,2011-10-22,8,,Auburn,109,W,45,10,35,16.0,23.0,69.6,219.0,3.0,0.0,36.0,174.0,4.8,2.0,10.0,6.0,0.0,0.0,6,14,24,58.3,161,0,34,87,2.6,1,1,1,2,1
Marshall,55,2011-10-22,8,@,Houston,5,L,28,63,-35,29.0,39.0,74.4,309.0,3.0,2.0,47.0,197.0,4.2,1.0,3.0,0.0,0.0,2.0,4,29,37,78.4,479,7,20,142,7.1,1,0,0,0,9
Maryland,30,2011-10-22,7,@,Florida St.,16,L,16,41,-25,20.0,38.0,52.6,272.0,1.0,0.0,37.0,59.0,1.6,1.0,6.0,5.0,0.0,0.0,2,18,26,69.2,264,1,44,218,5.0,4,0,1,1,5
Memphis,6,2011-10-22,8,@,Tulane,11,W,33,17,16,14.0,26.0,53.8,213.0,2.0,1.0,33.0,76.0,2.3,2.0,6.0,0.0,0.0,1.0,5,31,50,62.0,377,1,31,82,2.6,1,1,2,3,2
Miami (FL),19,2011-10-22,7,,Georgia Tech,17,W,24,7,17,8.0,23.0,34.8,140.0,0.0,1.0,41.0,122.0,3.0,2.0,6.0,2.0,0.0,1.0,3,7,14,50.0,77,0,48,134,2.8,1,2,1,3,1
Miami (OH),78,2011-10-22,7,@,Toledo,81,L,28,49,-21,28.0,43.0,65.1,394.0,3.0,2.0,21.0,14.0,0.7,1.0,6.0,0.0,1.0,3.0,4,18,28,64.3,228,2,45,269,6.0,4,0,0,0,7
Michigan St.,32,2011-10-22,7,,Wisconsin,40,W,37,31,6,22.0,31.0,71.0,290.0,3.0,0.0,32.0,109.0,3.4,1.0,7.0,2.0,1.0,1.0,5,14,21,66.7,223,2,41,220,5.4,2,0,2,2,4
Middle Tennessee,56,2011-10-22,6,@,Florida Atlantic,52,W,38,14,24,31.0,42.0,73.8,292.0,3.0,2.0,48.0,187.0,3.9,2.0,7.0,4.0,1.0,3.0,5,14,29,48.3,135,1,35,141,4.0,1,5,1,6,2
Minnesota,33,2011-10-22,7,,Nebraska,34,L,14,41,-27,9.0,18.0,50.0,122.0,0.0,0.0,39.0,132.0,3.4,2.0,2.0,0.0,1.0,1.0,2,14,23,60.9,169,1,56,346,6.2,3,0,0,0,5
Missouri,115,2011-10-22,7,,Oklahoma St.,46,L,24,45,-21,15.0,28.0,53.6,215.0,1.0,3.0,52.0,248.0,4.8,2.0,9.0,2.0,1.0,4.0,3,33,50,66.0,338,3,31,195,6.3,3,0,1,1,6
Navy,7,2011-10-22,7,,East Carolina,4,L,35,38,-3,7.0,16.0,43.8,136.0,2.0,0.0,51.0,284.0,5.6,2.0,6.0,3.0,1.0,1.0,5,40,45,88.9,372,2,44,132,3.0,3,0,0,0,5
Nebraska,34,2011-10-22,7,@,Minnesota,33,W,41,14,27,14.0,23.0,60.9,169.0,1.0,0.0,56.0,346.0,6.2,3.0,4.0,0.0,0.0,0.0,5,9,18,50.0,122,0,39,132,3.4,2,1,0,1,2
Nevada,88,2011-10-22,7,,Fresno St.,86,W,45,38,7,19.0,27.0,70.4,313.0,1.0,0.0,48.0,268.0,5.6,2.0,6.0,1.0,0.0,0.0,5,20,37,54.1,315,3,33,207,6.3,2,2,0,2,5
New Mexico,89,2011-10-22,7,@,TCU,47,L,0,69,-69,8.0,11.0,72.7,21.0,0.0,0.0,37.0,64.0,1.7,0.0,3.0,2.0,3.0,3.0,0,15,21,71.4,251,2,44,264,6.0,7,0,0,0,10
New Mexico State,69,2011-10-22,7,@,Hawaii,87,L,34,45,-11,20.0,37.0,54.1,284.0,3.0,0.0,32.0,148.0,4.6,2.0,9.0,5.0,1.0,1.0,5,26,41,63.4,276,2,37,227,6.1,4,1,0,1,7
North Carolina,21,2011-10-22,8,@,Clemson,14,L,38,59,-21,20.0,35.0,57.1,316.0,2.0,3.0,28.0,102.0,3.6,2.0,8.0,3.0,3.0,6.0,5,28,48,58.3,373,5,36,77,2.1,1,1,0,1,8
NC State,20,2011-10-22,7,@,Virginia,24,W,28,14,14,20.0,36.0,55.6,231.0,3.0,2.0,38.0,114.0,3.0,0.0,4.0,1.0,0.0,2.0,4,11,35,31.4,125,2,33,124,3.8,0,1,3,4,2
North Texas,57,2011-10-22,8,,UL Monroe,130,W,38,21,17,23.0,39.0,59.0,332.0,3.0,0.0,33.0,127.0,3.8,1.0,6.0,4.0,0.0,0.0,5,16,35,45.7,201,0,35,142,4.1,2,1,1,2,3
Northern Illinois,79,2011-10-22,8,@,Buffalo,74,W,31,30,1,11.0,26.0,42.3,150.0,0.0,0.0,47.0,178.0,3.8,4.0,6.0,0.0,0.0,0.0,4,35,54,64.8,404,3,38,168,4.4,1,3,2,5,4
Northwestern,35,2011-10-22,7,,Penn State,37,L,24,34,-10,28.0,39.0,71.8,312.0,1.0,1.0,37.0,94.0,2.5,2.0,4.0,1.0,0.0,1.0,3,17,27,63.0,192,2,38,197,5.2,2,1,0,1,4
Notre Dame,70,2011-10-22,7,,USC,103,L,17,31,-14,27.0,43.0,62.8,226.0,0.0,1.0,14.0,41.0,2.9,1.0,2.0,0.0,2.0,3.0,2,24,35,68.6,224,3,44,219,5.0,0,0,0,0,4
Ohio,80,2011-10-22,8,@,Akron,71,W,37,20,17,23.0,31.0,74.2,344.0,2.0,1.0,49.0,212.0,4.3,2.0,8.0,2.0,2.0,3.0,4,17,33,51.5,168,2,35,81,2.3,0,1,0,1,2
Oklahoma,45,2011-10-22,7,,Texas Tech,49,L,38,41,-3,30.0,55.0,54.5,412.0,5.0,1.0,25.0,124.0,5.0,0.0,8.0,3.0,1.0,2.0,5,34,53,64.2,452,4,43,120,2.8,1,0,0,0,5
Oklahoma St.,46,2011-10-22,7,@,Missouri,115,W,45,24,21,33.0,50.0,66.0,338.0,3.0,1.0,31.0,195.0,6.3,3.0,8.0,1.0,0.0,1.0,6,15,28,53.6,215,1,52,248,4.8,2,1,3,4,3
Ole Miss,116,2011-10-22,7,,Arkansas,108,L,24,29,-5,18.0,30.0,60.0,219.0,2.0,1.0,46.0,151.0,3.3,1.0,3.0,1.0,0.0,1.0,3,13,28,46.4,232,0,29,206,7.1,3,1,0,1,3
Oregon,99,2011-10-22,7,@,Colorado,98,W,45,2,43,11.0,21.0,52.4,156.0,2.0,0.0,48.0,371.0,7.7,3.0,10.0,5.0,0.0,0.0,6,15,33,45.5,133,0,39,98,2.5,0,0,1,1,0
Oregon St.,100,2011-10-22,7,@,Washington St.,106,W,44,21,23,26.0,34.0,76.5,376.0,4.0,1.0,34.0,175.0,5.1,1.0,5.0,4.0,0.0,1.0,5,21,33,63.6,232,1,29,83,2.9,2,2,1,3,3
Penn State,37,2011-10-22,8,@,Northwestern,35,W,34,24,10,17.0,27.0,63.0,192.0,2.0,0.0,38.0,197.0,5.2,2.0,9.0,7.0,1.0,1.0,4,28,39,71.8,312,1,37,94,2.5,2,0,1,1,3
Purdue,38,2011-10-22,7,,Illinois,27,W,21,14,7,16.0,25.0,64.0,178.0,2.0,0.0,42.0,126.0,3.0,1.0,7.0,4.0,1.0,1.0,3,26,41,63.4,245,0,33,121,3.7,2,0,1,1,2
Rice,59,2011-10-22,7,,Tulsa,12,L,20,38,-18,22.0,42.0,52.4,250.0,1.0,2.0,35.0,103.0,2.9,1.0,7.0,0.0,2.0,4.0,2,21,34,61.8,318,3,42,155,3.7,2,1,0,1,5
SMU,8,2011-10-22,7,@,Southern Miss,60,L,3,27,-24,16.0,32.0,50.0,173.0,0.0,2.0,24.0,157.0,6.5,0.0,3.0,0.0,0.0,2.0,0,27,37,73.0,266,1,42,187,4.5,1,1,1,2,3
South Florida,9,2011-10-22,7,,Cincinnati,2,L,34,37,-3,31.0,48.0,64.6,409.0,3.0,1.0,35.0,99.0,2.8,1.0,6.0,1.0,3.0,4.0,4,26,41,63.4,383,3,34,118,3.5,2,1,2,3,5
Southern Miss,60,2011-10-22,7,,SMU,8,W,27,3,24,27.0,37.0,73.0,266.0,1.0,1.0,42.0,187.0,4.5,1.0,5.0,1.0,1.0,2.0,3,16,32,50.0,173,0,24,157,6.5,0,0,2,2,0
Stanford,101,2011-10-22,7,,Washington,105,W,65,21,44,16.0,22.0,72.7,169.0,2.0,0.0,44.0,446.0,10.1,5.0,9.0,2.0,0.0,0.0,8,24,38,63.2,258,1,26,172,6.6,2,1,2,3,3
Temple,10,2011-10-22,8,@,Bowling Green,73,L,10,13,-3,7.0,13.0,53.8,66.0,0.0,0.0,49.0,218.0,4.4,1.0,7.0,3.0,0.0,0.0,1,20,34,58.8,204,1,34,114,3.4,0,0,0,0,1
Tennessee,118,2011-10-22,7,@,Alabama,107,L,6,37,-31,9.0,18.0,50.0,63.0,0.0,1.0,32.0,92.0,2.9,0.0,5.0,1.0,1.0,2.0,0,18,28,64.3,294,1,38,143,3.8,3,0,1,1,4
Texas A&M,119,2011-10-22,7,@,Iowa St.,42,W,33,17,16,24.0,43.0,55.8,263.0,2.0,0.0,47.0,247.0,5.3,1.0,8.0,2.0,1.0,1.0,3,16,40,40.0,180,0,33,125,3.8,2,0,1,1,2
TCU,47,2011-10-22,7,,New Mexico,89,W,69,0,69,15.0,21.0,71.4,251.0,2.0,0.0,44.0,264.0,6.0,7.0,10.0,3.0,0.0,0.0,10,8,11,72.7,21,0,37,64,1.7,0,3,0,3,0
Texas Tech,49,2011-10-22,7,@,Oklahoma,45,W,41,38,3,34.0,53.0,64.2,452.0,4.0,0.0,43.0,120.0,2.8,1.0,6.0,0.0,0.0,0.0,5,30,55,54.5,412,5,25,124,5.0,0,1,1,2,5
Toledo,81,2011-10-22,8,,Miami (OH),78,W,49,28,21,18.0,28.0,64.3,228.0,2.0,0.0,45.0,269.0,6.0,4.0,8.0,5.0,0.0,0.0,7,28,43,65.1,394,3,21,14,0.7,1,1,2,3,4
Tulane,11,2011-10-22,8,,Memphis,6,L,17,33,-16,31.0,50.0,62.0,377.0,1.0,2.0,31.0,82.0,2.6,1.0,5.0,2.0,1.0,3.0,2,14,26,53.8,213,2,33,76,2.3,2,0,1,1,5
Tulsa,12,2011-10-22,7,@,Rice,59,W,38,20,18,21.0,34.0,61.8,318.0,3.0,0.0,42.0,155.0,3.7,2.0,7.0,3.0,1.0,1.0,5,22,42,52.4,250,1,35,103,2.9,1,2,2,4,2
USC,103,2011-10-22,7,@,Notre Dame,70,W,31,17,14,24.0,35.0,68.6,224.0,3.0,0.0,44.0,219.0,5.0,0.0,1.0,0.0,0.0,0.0,4,27,43,62.8,226,0,14,41,2.9,1,2,1,3,2
Utah,104,2011-10-22,7,@,California,97,L,10,34,-24,12.0,24.0,50.0,165.0,0.0,3.0,26.0,13.0,0.5,1.0,6.0,2.0,1.0,4.0,1,19,29,65.5,255,1,42,129,3.1,2,0,0,0,4
Utah St.,93,2011-10-22,7,,Louisiana Tech,54,L,17,24,-7,16.0,24.0,66.7,128.0,0.0,1.0,46.0,166.0,3.6,2.0,7.0,3.0,0.0,1.0,2,15,29,51.7,146,0,40,86,2.2,2,0,0,0,3
UTEP,62,2011-10-22,7,,Colorado St.,85,W,31,17,14,8.0,15.0,53.3,116.0,1.0,1.0,36.0,340.0,9.4,3.0,12.0,7.0,1.0,2.0,4,19,33,57.6,162,0,43,93,2.2,1,1,1,2,2
Vanderbilt,120,2011-10-22,7,,Army,65,W,44,21,23,10.0,27.0,37.0,186.0,1.0,2.0,54.0,344.0,6.4,5.0,6.0,3.0,0.0,2.0,6,1,6,16.7,18,0,51,270,5.3,2,3,0,3,3
Virginia,24,2011-10-22,7,,NC State,20,L,14,28,-14,11.0,35.0,31.4,125.0,2.0,3.0,33.0,124.0,3.8,0.0,5.0,0.0,1.0,4.0,2,20,36,55.6,231,3,38,114,3.0,0,0,2,2,4
Virginia Tech,25,2011-10-22,8,,Boston College,13,W,30,14,16,22.0,36.0,61.1,268.0,1.0,0.0,40.0,214.0,5.4,2.0,7.0,4.0,0.0,0.0,3,13,30,43.3,181,1,29,91,3.1,1,1,1,2,2
Wake Forest,26,2011-10-22,7,@,Duke,15,W,24,23,1,15.0,25.0,60.0,215.0,2.0,0.0,26.0,90.0,3.5,1.0,8.0,2.0,0.0,0.0,3,29,47,61.7,224,0,44,148,3.4,2,0,1,1,2
Washington,105,2011-10-22,7,@,Stanford,101,L,21,65,-44,24.0,38.0,63.2,258.0,1.0,2.0,26.0,172.0,6.6,2.0,0.0,0.0,1.0,3.0,3,16,22,72.7,169,2,44,446,10.1,5,0,0,0,8
Washington St.,106,2011-10-22,7,,Oregon St.,100,L,21,44,-23,21.0,33.0,63.6,232.0,1.0,1.0,29.0,83.0,2.9,2.0,2.0,0.0,2.0,3.0,3,26,34,76.5,376,4,34,175,5.1,1,0,1,1,5
Western Kentucky,64,2011-10-22,7,,Louisiana,126,W,42,23,19,16.0,19.0,84.2,273.0,1.0,1.0,44.0,234.0,5.3,5.0,4.0,3.0,0.0,1.0,6,32,52,61.5,419,2,21,121,5.8,1,1,1,2,3
Western Michigan,82,2011-10-22,8,@,Eastern Michigan,76,L,10,14,-4,25.0,35.0,71.4,198.0,0.0,0.0,30.0,131.0,4.4,1.0,9.0,2.0,0.0,0.0,1,6,9,66.7,144,1,50,205,4.1,1,1,0,1,2
Wisconsin,40,2011-10-22,7,@,Michigan St.,32,L,31,37,-6,14.0,21.0,66.7,223.0,2.0,2.0,41.0,220.0,5.4,2.0,9.0,4.0,0.0,2.0,4,22,31,71.0,290,3,32,109,3.4,1,1,0,1,5
Florida Intl,53,2011-10-25,8,,Troy,129,W,23,20,3,20.0,37.0,54.1,285.0,2.0,1.0,52.0,236.0,4.5,0.0,5.0,3.0,3.0,4.0,2,20,34,58.8,215,0,25,84,3.4,2,0,2,2,3
Troy,129,2011-10-25,7,@,Florida Intl,53,L,20,23,-3,20.0,34.0,58.8,215.0,0.0,2.0,25.0,84.0,3.4,2.0,4.0,1.0,0.0,2.0,3,20,37,54.1,285,2,52,236,4.5,0,3,1,4,2
Connecticut,3,2011-10-26,8,@,Pittsburgh,22,L,20,35,-15,18.0,34.0,52.9,202.0,2.0,0.0,37.0,114.0,3.1,0.0,5.0,3.0,0.0,0.0,2,30,43,69.8,433,3,28,96,3.4,2,0,0,0,5
Pittsburgh,22,2011-10-26,8,,Connecticut,3,W,35,20,15,30.0,43.0,69.8,433.0,3.0,0.0,28.0,96.0,3.4,2.0,6.0,6.0,0.0,0.0,5,18,34,52.9,202,2,37,114,3.1,0,0,0,0,2
Houston,5,2011-10-27,8,,Rice,59,W,73,34,39,24.0,40.0,60.0,534.0,9.0,1.0,26.0,122.0,4.7,0.0,11.0,1.0,2.0,3.0,10,7,19,36.8,116,1,60,359,6.0,2,1,0,1,4
Miami (FL),19,2011-10-27,8,,Virginia,24,L,21,28,-7,23.0,32.0,71.9,347.0,3.0,0.0,28.0,85.0,3.0,0.0,6.0,0.0,1.0,1.0,3,12,21,57.1,263,3,42,207,4.9,0,0,0,0,3
Rice,59,2011-10-27,8,@,Houston,5,L,34,73,-39,7.0,19.0,36.8,116.0,1.0,0.0,60.0,359.0,6.0,2.0,3.0,1.0,1.0,1.0,4,24,40,60.0,534,9,26,122,4.7,0,2,1,3,10
Virginia,24,2011-10-27,8,@,Miami (FL),19,W,28,21,7,12.0,21.0,57.1,263.0,3.0,0.0,42.0,207.0,4.9,0.0,7.0,2.0,0.0,0.0,3,23,32,71.9,347,3,28,85,3.0,0,1,0,1,3
BYU,66,2011-10-28,9,@,TCU,47,L,28,38,-10,15.0,31.0,48.4,215.0,1.0,2.0,50.0,139.0,2.8,1.0,4.0,1.0,1.0,3.0,3,13,23,56.5,147,2,39,136,3.5,3,0,0,0,5
TCU,47,2011-10-28,8,,BYU,66,W,38,28,10,13.0,23.0,56.5,147.0,2.0,0.0,39.0,136.0,3.5,3.0,7.0,4.0,0.0,0.0,5,15,31,48.4,215,1,50,139,2.8,1,1,2,3,3
Air Force,83,2011-10-29,8,@,New Mexico,89,W,42,0,42,2.0,3.0,66.7,26.0,0.0,0.0,61.0,335.0,5.5,6.0,3.0,2.0,1.0,1.0,6,17,28,60.7,109,0,27,114,4.2,0,1,2,3,0
Akron,71,2011-10-29,8,,Central Michigan,75,L,22,23,-1,26.0,41.0,63.4,269.0,2.0,1.0,33.0,138.0,4.2,1.0,4.0,2.0,0.0,1.0,3,17,31,54.8,191,1,32,192,6.0,1,0,0,0,2
Arizona,95,2011-10-29,8,@,Washington,105,L,31,42,-11,32.0,50.0,64.0,388.0,2.0,3.0,19.0,36.0,1.9,0.0,3.0,2.0,1.0,4.0,3,17,31,54.8,310,1,43,179,4.2,5,0,3,3,6
Arizona St.,96,2011-10-29,8,,Colorado,98,W,48,14,34,19.0,29.0,65.5,315.0,2.0,0.0,36.0,207.0,5.8,4.0,7.0,2.0,1.0,1.0,6,26,42,61.9,337,1,32,83,2.6,0,3,2,5,2
Arkansas,108,2011-10-29,8,@,Vanderbilt,120,W,31,28,3,27.0,43.0,62.8,316.0,1.0,0.0,26.0,72.0,2.8,1.0,6.0,2.0,2.0,2.0,3,15,28,53.6,240,1,42,222,5.3,3,2,1,3,4
Arkansas St.,122,2011-10-29,8,,North Texas,57,W,37,14,23,28.0,42.0,66.7,322.0,3.0,1.0,38.0,218.0,5.7,2.0,6.0,4.0,1.0,2.0,5,15,28,53.6,141,1,33,142,4.3,1,0,1,1,2
Army,65,2011-10-29,8,,Fordham,212,W,55,0,55,1.0,2.0,50.0,30.0,1.0,0.0,60.0,514.0,8.6,6.0,6.0,2.0,2.0,2.0,8,3,9,33.3,17,0,37,69,1.9,0,1,1,2,0
Auburn,109,2011-10-29,9,,Ole Miss,116,W,41,23,18,12.0,15.0,80.0,160.0,4.0,0.0,50.0,254.0,5.1,1.0,7.0,4.0,2.0,2.0,5,16,28,57.1,162,1,44,220,5.0,2,2,1,3,3
Ball St.,72,2011-10-29,9,@,Western Michigan,82,L,35,45,-10,35.0,50.0,70.0,335.0,3.0,2.0,37.0,220.0,5.9,2.0,3.0,1.0,0.0,2.0,5,30,42,71.4,465,3,39,145,3.7,3,1,3,4,6
Baylor,41,2011-10-29,7,@,Oklahoma St.,46,L,24,59,-35,34.0,51.0,66.7,446.0,1.0,2.0,54.0,176.0,3.3,2.0,1.0,0.0,3.0,5.0,3,24,36,66.7,274,3,27,327,12.1,5,1,0,1,8
Boston College,13,2011-10-29,8,@,Maryland,30,W,28,17,11,5.0,12.0,41.7,32.0,0.0,1.0,62.0,372.0,6.0,4.0,3.0,0.0,3.0,4.0,4,16,41,39.0,179,1,36,197,5.5,1,0,2,2,2
Bowling Green,73,2011-10-29,9,@,Kent State,77,L,15,27,-12,29.0,49.0,59.2,400.0,1.0,2.0,28.0,45.0,1.6,0.0,5.0,0.0,2.0,4.0,1,16,23,69.6,179,1,36,140,3.9,1,2,0,2,3
Buffalo,74,2011-10-29,9,@,Miami (OH),78,L,13,41,-28,24.0,41.0,58.5,281.0,1.0,2.0,34.0,77.0,2.3,1.0,5.0,1.0,1.0,3.0,2,20,26,76.9,313,5,31,128,4.1,1,1,1,2,6
California,97,2011-10-29,8,@,UCLA,102,L,14,31,-17,14.0,30.0,46.7,199.0,0.0,4.0,33.0,134.0,4.1,2.0,7.0,2.0,1.0,5.0,2,9,18,50.0,92,0,52,294,5.7,4,2,0,2,4
Central Michigan,75,2011-10-29,9,@,Akron,71,W,23,22,1,17.0,31.0,54.8,191.0,1.0,0.0,32.0,192.0,6.0,1.0,5.0,3.0,0.0,0.0,2,26,41,63.4,269,2,33,138,4.2,1,0,1,1,3
Clemson,14,2011-10-29,9,@,Georgia Tech,17,L,17,31,-14,24.0,41.0,58.5,304.0,1.0,2.0,24.0,95.0,4.0,1.0,3.0,1.0,2.0,4.0,2,4,9,44.4,60,0,67,383,5.7,4,1,1,2,4
Colorado,98,2011-10-29,9,@,Arizona St.,96,L,14,48,-34,26.0,42.0,61.9,337.0,1.0,2.0,32.0,83.0,2.6,0.0,6.0,2.0,3.0,5.0,2,19,29,65.5,315,2,36,207,5.8,4,1,0,1,6
Colorado St.,85,2011-10-29,8,@,UNLV,92,L,35,38,-3,17.0,30.0,56.7,230.0,1.0,1.0,47.0,250.0,5.3,2.0,6.0,2.0,2.0,3.0,4,11,16,68.8,117,2,46,244,5.3,2,0,1,1,5
