School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Purdue,38,2006-10-14,7,@,Northwestern,35,W,31,10,21,36,52,69.2,448,2,1,28,62,2.2,2,9,5,0,1,4,9,15,60.0,83,0,42,168,4.0,1,0,1,1,1
Rice,59,2006-10-14,7,,UAB,61,W,34,33,1,21,33,63.6,191,3,2,36,230,6.4,2,6,0,0,2,5,16,29,55.2,309,4,32,175,5.5,1,2,0,2,5
Rutgers,39,2006-10-14,6,@,Navy,7,W,34,0,34,15,26,57.7,215,3,1,33,124,3.8,1,11,7,2,3,4,4,16,25.0,48,0,50,113,2.3,0,1,0,1,0
San Jose St.,91,2006-10-14,5,,Utah St.,93,W,21,14,7,15,28,53.6,252,2,2,30,123,4.1,1,7,1,2,4,3,21,24,87.5,145,2,44,156,3.5,0,1,0,1,2
SMU,8,2006-10-14,7,,Marshall,55,W,31,21,10,23,29,79.3,231,4,0,45,135,3.0,0,3,0,1,1,4,19,32,59.4,192,1,27,107,4.0,2,1,3,4,3
South Florida,9,2006-10-14,7,@,North Carolina,21,W,37,20,17,15,22,68.2,183,1,0,47,234,5.0,4,11,5,2,2,5,9,26,34.6,117,1,39,168,4.3,1,0,2,2,2
Southern Miss,60,2006-10-14,6,,Houston,5,W,31,27,4,17,26,65.4,180,2,0,39,145,3.7,2,2,0,1,1,4,22,39,56.4,339,2,27,38,1.4,2,1,0,1,4
Stanford,101,2006-10-14,7,,Arizona,95,L,7,20,-13,8,13,61.5,58,0,0,19,-6,-0.3,0,4,1,1,1,1,10,13,76.9,74,0,51,220,4.3,2,0,1,1,2
Syracuse,23,2006-10-14,7,@,West Virginia,50,L,17,41,-24,9,22,40.9,146,1,0,35,81,2.3,1,0,0,1,1,2,13,20,65.0,105,0,45,457,10.2,5,2,1,3,5
Texas,48,2006-10-14,7,,Baylor,41,W,63,31,32,21,32,65.6,275,6,1,37,162,4.4,1,9,5,0,1,9,26,48,54.2,320,3,11,27,2.5,1,4,1,5,4
Texas A&M,119,2006-10-14,7,,Missouri,115,W,25,19,6,20,24,83.3,223,1,0,51,180,3.5,2,5,1,0,0,3,22,31,71.0,306,1,26,74,2.8,1,3,0,3,2
Texas Tech,49,2006-10-14,7,@,Colorado,98,L,6,30,-24,29,45,64.4,245,1,3,15,31,2.1,0,9,3,2,5,1,12,19,63.2,152,2,46,228,5.0,1,2,0,2,3
Toledo,81,2006-10-14,7,@,Kent State,77,L,14,40,-26,17,31,54.8,132,2,2,38,102,2.7,0,6,1,2,4,2,8,15,53.3,78,1,47,270,5.7,4,1,1,2,6
Troy,129,2006-10-14,6,,UL Monroe,130,W,24,19,5,27,40,67.5,246,1,3,37,161,4.4,2,7,1,2,5,3,19,40,47.5,249,0,32,141,4.4,2,2,2,4,2
Tulane,11,2006-10-14,6,@,UTEP,62,L,20,34,-14,31,54,57.4,289,0,2,26,192,7.4,2,5,1,3,5,2,24,33,72.7,230,3,36,135,3.8,0,0,0,0,4
Tulsa,12,2006-10-14,6,@,East Carolina,4,W,31,10,21,15,21,71.4,124,1,1,54,234,4.3,3,3,0,1,2,4,14,28,50.0,115,0,26,126,4.8,1,3,0,3,1
UAB,61,2006-10-14,7,@,Rice,59,L,33,34,-1,16,29,55.2,309,4,0,32,175,5.5,1,5,4,2,2,5,21,33,63.6,191,3,36,230,6.4,2,0,2,2,5
UCLA,102,2006-10-14,6,@,Oregon,99,L,20,30,-10,16,31,51.6,112,0,1,30,104,3.5,2,5,1,0,1,2,11,22,50.0,148,3,43,256,6.0,1,1,1,2,4
UNLV,92,2006-10-14,6,,New Mexico,89,L,36,39,-3,18,33,54.5,295,5,2,29,84,2.9,0,6,2,2,4,5,13,27,48.1,168,1,39,112,2.9,2,0,1,1,4
USC,103,2006-10-14,6,,Arizona St.,96,W,28,21,7,12,25,48.0,148,2,1,36,159,4.4,2,6,2,1,2,4,12,21,57.1,124,1,33,121,3.7,1,1,0,1,3
Utah,104,2006-10-14,7,@,Wyoming,94,L,15,31,-16,16,31,51.6,111,1,2,29,33,1.1,0,7,4,2,4,2,17,24,70.8,202,1,44,100,2.3,2,2,0,2,4
Utah St.,93,2006-10-14,7,@,San Jose St.,91,L,14,21,-7,21,24,87.5,145,2,0,44,156,3.5,0,4,1,1,1,2,15,28,53.6,252,2,30,123,4.1,1,2,2,4,3
UTEP,62,2006-10-14,6,,Tulane,11,W,34,20,14,24,33,72.7,230,3,0,36,135,3.8,0,2,0,0,0,4,31,54,57.4,289,0,26,192,7.4,2,3,2,5,2
Vanderbilt,120,2006-10-14,7,@,Georgia,111,W,24,22,2,15,29,51.7,190,2,2,29,101,3.5,1,5,2,0,2,3,20,30,66.7,237,1,35,136,3.9,0,1,0,1,2
Virginia,24,2006-10-14,7,,Maryland,30,L,26,28,-2,13,21,61.9,243,2,1,35,181,5.2,1,4,2,1,2,3,17,28,60.7,171,0,34,174,5.1,3,0,1,1,4
Wake Forest,26,2006-10-14,7,@,NC State,20,W,25,23,2,9,14,64.3,124,1,0,37,142,3.8,1,4,0,0,0,2,21,37,56.8,200,0,28,134,4.8,3,0,1,1,3
Washington,105,2006-10-14,7,,Oregon St.,100,L,17,27,-10,14,30,46.7,172,0,0,37,84,2.3,2,4,0,0,0,2,14,21,66.7,308,1,39,180,4.6,2,1,2,3,3
Washington St.,106,2006-10-14,7,,California,97,L,3,21,-18,21,41,51.2,262,0,2,19,88,4.6,0,4,1,0,2,0,17,31,54.8,176,0,40,177,4.4,3,1,2,3,3
West Virginia,50,2006-10-14,6,,Syracuse,23,W,41,17,24,13,20,65.0,105,0,1,45,457,10.2,5,6,5,2,3,5,9,22,40.9,146,1,35,81,2.3,1,1,0,1,2
Western Michigan,82,2006-10-14,6,,Northern Illinois,79,W,16,14,2,29,44,65.9,251,1,1,40,129,3.2,0,7,3,0,1,1,14,25,56.0,157,1,22,0,0.0,0,0,3,3,2
Wisconsin,40,2006-10-14,7,,Minnesota,33,W,48,12,36,12,19,63.2,193,4,0,44,208,4.7,2,5,3,2,2,7,13,28,46.4,94,0,29,106,3.7,1,1,1,2,1
Wyoming,94,2006-10-14,7,,Utah,104,W,31,15,16,17,24,70.8,202,1,0,44,100,2.3,2,10,6,2,2,4,16,31,51.6,111,1,29,33,1.1,0,2,2,4,2
Boise St.,84,2006-10-15,7,@,New Mexico State,69,W,40,28,12,14,21,66.7,215,2,1,42,255,6.1,4,5,3,1,2,6,50,66,75.8,529,2,19,5,0.3,2,1,2,3,4
Buffalo,74,2006-10-15,6,,Miami (OH),78,L,31,38,-7,13,24,54.2,174,2,4,29,104,3.6,1,9,4,0,4,4,17,28,60.7,167,1,41,93,2.3,4,2,1,3,5
Miami (OH),78,2006-10-15,7,@,Buffalo,74,W,38,31,7,17,28,60.7,167,1,1,41,93,2.3,4,7,3,2,3,5,13,24,54.2,174,2,29,104,3.6,1,0,4,4,4
New Mexico State,69,2006-10-15,6,,Boise St.,84,L,28,40,-12,50,66,75.8,529,2,2,19,5,0.3,2,2,0,1,3,4,14,21,66.7,215,2,42,255,6.1,4,1,1,2,6
Florida Atlantic,52,2006-10-18,7,,Louisiana,126,L,0,6,-6,18,34,52.9,150,0,2,26,87,3.3,0,11,2,2,4,0,11,21,52.4,84,0,37,144,3.9,0,1,1,2,0
Louisiana,126,2006-10-18,6,@,Florida Atlantic,52,W,6,0,6,11,21,52.4,84,0,1,37,144,3.9,0,2,2,1,2,0,18,34,52.9,150,0,26,87,3.3,0,2,2,4,0
Bowling Green,73,2006-10-19,8,@,Central Michigan,75,L,14,31,-17,16,30,53.3,187,1,1,42,130,3.1,1,6,3,0,1,2,15,25,60.0,212,2,25,154,6.2,1,2,0,2,4
Central Michigan,75,2006-10-19,8,,Bowling Green,73,W,31,14,17,15,25,60.0,212,2,0,25,154,6.2,1,3,1,2,2,4,16,30,53.3,187,1,42,130,3.1,1,0,1,1,2
New Mexico,89,2006-10-19,8,,Utah,104,W,34,31,3,19,33,57.6,350,3,1,34,117,3.4,1,3,0,0,1,4,18,31,58.1,234,2,41,160,3.9,2,0,0,0,4
North Carolina,21,2006-10-19,7,@,Virginia,24,L,0,23,-23,9,20,45.0,84,0,1,33,98,3.0,0,3,3,2,3,0,18,26,69.2,176,0,38,194,5.1,2,0,0,0,2
Utah,104,2006-10-19,8,@,New Mexico,89,L,31,34,-3,18,31,58.1,234,2,0,41,160,3.9,2,7,2,0,0,4,19,33,57.6,350,3,34,117,3.4,1,0,1,1,4
Virginia,24,2006-10-19,8,,North Carolina,21,W,23,0,23,18,26,69.2,176,0,0,38,194,5.1,2,5,3,0,0,2,9,20,45.0,84,0,33,98,3.0,0,2,1,3,0
Connecticut,3,2006-10-20,7,,West Virginia,50,L,11,37,-26,15,34,44.1,115,0,2,33,95,2.9,1,6,0,0,2,1,9,14,64.3,156,1,42,263,6.3,3,1,1,2,4
West Virginia,50,2006-10-20,7,@,Connecticut,3,W,37,11,26,9,14,64.3,156,1,1,42,263,6.3,3,7,3,1,2,4,15,34,44.1,115,0,33,95,2.9,1,0,2,2,1
Air Force,83,2006-10-21,6,@,San Diego St.,90,L,12,19,-7,4,7,57.1,47,0,1,65,297,4.6,1,3,0,1,2,1,12,19,63.2,133,1,30,151,5.0,0,0,0,0,2
Akron,71,2006-10-21,7,,Miami (OH),78,W,24,13,11,14,24,58.3,197,1,0,34,127,3.7,2,9,6,2,2,3,21,47,44.7,263,1,30,57,1.9,0,0,0,0,1
Alabama,107,2006-10-21,8,@,Tennessee,118,L,13,16,-3,13,29,44.8,158,0,0,30,53,1.8,1,3,0,0,0,1,28,46,60.9,302,0,21,57,2.7,1,0,3,3,1
Arizona,95,2006-10-21,8,,Oregon St.,100,L,10,17,-7,17,30,56.7,161,0,2,28,22,0.8,0,3,0,1,3,1,16,22,72.7,181,1,38,151,4.0,1,1,2,3,2
Arizona St.,96,2006-10-21,7,,Stanford,101,W,38,3,35,17,19,89.5,175,1,0,47,206,4.4,4,8,3,0,0,5,7,25,28.0,66,0,30,79,2.6,0,2,1,3,0
Arkansas,108,2006-10-21,7,,Ole Miss,116,W,38,3,35,14,18,77.8,205,2,0,37,141,3.8,2,4,2,0,0,5,13,36,36.1,143,0,31,102,3.3,0,0,0,0,0
Arkansas St.,122,2006-10-21,7,,North Texas,57,W,29,10,19,11,19,57.9,187,1,0,51,279,5.5,3,8,2,0,0,4,11,16,68.8,103,1,31,160,5.2,0,1,1,2,1
Army,65,2006-10-21,8,,TCU,47,L,17,31,-14,12,24,50.0,110,0,3,29,86,3.0,2,2,0,2,5,2,13,23,56.5,169,1,44,190,4.3,2,3,1,4,4
Auburn,109,2006-10-21,8,,Tulane,11,W,38,13,25,16,19,84.2,212,3,0,41,220,5.4,2,4,0,1,1,5,20,39,51.3,283,1,27,106,3.9,0,2,1,3,1
Ball St.,72,2006-10-21,8,,Western Michigan,82,L,27,41,-14,28,38,73.7,360,3,3,29,9,0.3,0,6,0,0,3,3,20,24,83.3,291,3,38,166,4.4,1,2,0,2,5
Baylor,41,2006-10-21,8,,Kansas,43,W,36,35,1,33,55,60.0,394,5,2,15,66,4.4,0,7,2,1,3,5,11,24,45.8,98,1,46,284,6.2,3,0,1,1,5
Boise St.,84,2006-10-21,8,@,Idaho,133,W,42,26,16,10,23,43.5,145,2,1,37,208,5.6,4,8,1,0,1,6,24,45,53.3,328,3,28,69,2.5,0,0,2,2,3
Boston College,13,2006-10-21,7,@,Florida St.,16,W,24,19,5,16,26,61.5,262,0,1,32,60,1.9,2,7,3,1,2,3,32,48,66.7,326,1,21,28,1.3,1,1,2,3,2
BYU,66,2006-10-21,7,,UNLV,92,W,52,7,45,20,25,80.0,266,4,1,41,308,7.5,3,3,0,0,1,7,19,38,50.0,216,1,26,92,3.5,0,2,4,6,1
Buffalo,74,2006-10-21,7,@,Ohio,80,L,7,42,-35,15,27,55.6,132,0,0,23,39,1.7,1,8,1,0,0,1,14,20,70.0,147,2,43,223,5.2,4,1,0,1,6
California,97,2006-10-21,8,,Washington,105,W,31,24,7,21,36,58.3,291,0,0,35,195,5.6,3,7,0,0,0,3,17,31,54.8,284,2,36,162,4.5,1,0,5,5,3
Clemson,14,2006-10-21,8,,Georgia Tech,17,W,31,7,24,7,16,43.8,105,1,1,38,321,8.4,3,9,2,1,2,4,12,25,48.0,117,1,37,88,2.4,0,0,1,1,1
Colorado,98,2006-10-21,8,@,Oklahoma,45,L,3,24,-21,3,14,21.4,39,0,1,30,74,2.5,0,8,0,1,2,0,17,26,65.4,105,1,49,166,3.4,2,1,0,1,3
Colorado St.,85,2006-10-21,7,@,Wyoming,94,L,0,24,-24,23,45,51.1,217,0,2,22,42,1.9,0,9,3,1,3,0,10,22,45.5,152,2,39,166,4.3,1,0,0,0,3
Duke,15,2006-10-21,7,,Miami (FL),19,L,15,20,-5,21,41,51.2,284,1,4,29,96,3.3,1,9,1,1,5,2,24,41,58.5,299,2,26,30,1.2,0,0,1,1,2
East Carolina,4,2006-10-21,7,,SMU,8,W,38,21,17,32,41,78.0,402,2,0,29,36,1.2,3,7,4,0,0,5,22,33,66.7,224,3,34,89,2.6,0,1,0,1,3
Eastern Michigan,76,2006-10-21,7,,Toledo,81,W,17,13,4,17,27,63.0,196,0,1,37,133,3.6,1,2,1,0,1,1,18,31,58.1,143,1,37,175,4.7,1,0,0,0,2
Florida St.,16,2006-10-21,7,,Boston College,13,L,19,24,-5,32,48,66.7,326,1,2,21,28,1.3,1,6,2,1,3,2,16,26,61.5,262,0,32,60,1.9,2,1,1,2,3
Fresno St.,86,2006-10-21,7,@,LSU,113,L,6,38,-32,13,20,65.0,134,0,0,33,77,2.3,0,6,2,0,0,0,15,19,78.9,210,2,32,184,5.8,2,0,0,0,5
Georgia,111,2006-10-21,8,,Mississippi St.,114,W,27,24,3,20,32,62.5,267,2,3,28,103,3.7,2,6,3,2,5,4,14,31,45.2,234,0,33,64,1.9,3,1,2,3,3
Georgia Tech,17,2006-10-21,7,@,Clemson,14,L,7,31,-24,12,25,48.0,117,1,1,37,88,2.4,0,4,1,0,1,1,7,16,43.8,105,1,38,321,8.4,3,1,1,2,4
Hawaii,87,2006-10-21,7,@,New Mexico State,69,W,49,30,19,23,34,67.6,353,5,0,33,155,4.7,1,8,4,1,1,7,32,46,69.6,330,3,30,118,3.9,1,2,1,3,4
Houston,5,2006-10-21,8,,UTEP,62,W,34,17,17,20,30,66.7,208,2,1,42,204,4.9,2,6,3,0,1,4,19,30,63.3,206,0,23,30,1.3,2,0,1,1,2
Idaho,133,2006-10-21,8,,Boise St.,84,L,26,42,-16,24,45,53.3,328,3,2,28,69,2.5,0,4,1,0,2,3,10,23,43.5,145,2,37,208,5.6,4,0,1,1,6
Illinois,27,2006-10-21,8,@,Penn State,37,L,12,26,-14,13,33,39.4,156,0,2,42,202,4.8,0,8,2,2,4,0,18,34,52.9,144,1,24,40,1.7,0,1,1,2,3
Indiana,28,2006-10-21,8,@,Ohio St.,36,L,3,44,-41,20,35,57.1,158,0,2,28,7,0.3,0,5,0,0,2,0,17,25,68.0,270,5,39,270,6.9,1,1,0,1,6
Iowa,29,2006-10-21,8,@,Michigan,31,L,6,20,-14,21,36,58.3,197,0,0,24,41,1.7,0,4,3,1,1,0,23,33,69.7,203,0,39,88,2.3,2,0,1,1,2
Iowa St.,42,2006-10-21,8,,Texas Tech,49,L,26,42,-16,14,34,41.2,146,1,2,36,75,2.1,2,5,1,0,2,3,31,40,77.5,368,6,20,107,5.4,0,2,0,2,6
Kansas,43,2006-10-21,8,@,Baylor,41,L,35,36,-1,11,24,45.8,98,1,1,46,284,6.2,3,4,2,0,1,5,33,55,60.0,394,5,15,66,4.4,0,1,2,3,5
Kansas St.,44,2006-10-21,8,@,Missouri,115,L,21,41,-20,5,20,25.0,63,0,2,47,262,5.6,2,5,2,2,4,3,24,31,77.4,262,4,37,171,4.6,0,2,0,2,5
Louisiana Tech,54,2006-10-21,7,,Utah St.,93,W,48,35,13,13,18,72.2,226,4,0,47,344,7.3,2,3,2,1,1,6,12,28,42.9,249,2,36,124,3.4,2,0,2,2,5
UL Monroe,130,2006-10-21,7,,Middle Tennessee,56,L,21,35,-14,15,28,53.6,184,1,0,29,102,3.5,2,1,1,0,0,3,19,24,79.2,234,2,46,215,4.7,3,3,1,4,5
Louisville,18,2006-10-21,7,@,Syracuse,23,W,28,13,15,18,26,69.2,203,0,1,36,223,6.2,4,12,7,2,3,4,24,41,58.5,303,1,28,19,0.7,0,1,1,2,1
LSU,113,2006-10-21,8,,Fresno St.,86,W,38,6,32,15,19,78.9,210,2,0,32,184,5.8,2,7,4,0,0,5,13,20,65.0,134,0,33,77,2.3,0,0,0,0,0
Marshall,55,2006-10-21,7,@,UAB,61,W,31,24,7,9,12,75.0,156,1,2,46,317,6.9,3,5,3,0,2,4,18,30,60.0,205,1,28,137,4.9,2,0,2,2,3
Maryland,30,2006-10-21,7,,NC State,20,W,26,20,6,7,9,77.8,115,1,0,41,165,4.0,1,7,4,1,1,2,15,26,57.7,145,0,38,154,4.1,2,1,2,3,3
Memphis,6,2006-10-21,7,,Tulsa,12,L,14,35,-21,24,38,63.2,157,1,1,29,75,2.6,1,3,0,0,1,2,17,20,85.0,217,1,33,139,4.2,4,0,1,1,5
Miami (FL),19,2006-10-21,7,@,Duke,15,W,20,15,5,24,41,58.5,299,2,1,26,30,1.2,0,6,2,0,1,2,21,41,51.2,284,1,29,96,3.3,1,1,4,5,2
Miami (OH),78,2006-10-21,8,@,Akron,71,L,13,24,-11,21,47,44.7,263,1,0,30,57,1.9,0,5,0,0,0,1,14,24,58.3,197,1,34,127,3.7,2,2,0,2,3
Michigan,31,2006-10-21,8,,Iowa,29,W,20,6,14,23,33,69.7,203,0,1,39,88,2.3,2,6,5,0,1,2,21,36,58.3,197,0,24,41,1.7,0,1,0,1,0
Michigan St.,32,2006-10-21,8,@,Northwestern,35,W,41,38,3,32,43,74.4,340,2,2,28,96,3.4,2,6,1,1,3,5,16,30,53.3,263,4,35,177,5.1,1,0,2,2,5
Middle Tennessee,56,2006-10-21,7,@,UL Monroe,130,W,35,21,14,19,24,79.2,234,2,1,46,215,4.7,3,7,3,3,4,5,15,28,53.6,184,1,29,102,3.5,2,0,0,0,3
Minnesota,33,2006-10-21,8,,North Dakota State,185,W,10,9,1,14,24,58.3,150,0,0,30,99,3.3,1,5,3,0,0,1,22,37,59.5,237,0,39,143,3.7,0,1,1,2,0
Mississippi St.,114,2006-10-21,8,@,Georgia,111,L,24,27,-3,14,31,45.2,234,0,2,33,64,1.9,3,3,0,1,3,3,20,32,62.5,267,2,28,103,3.7,2,2,3,5,4
Missouri,115,2006-10-21,8,,Kansas St.,44,W,41,21,20,24,31,77.4,262,4,0,37,171,4.6,0,5,4,2,2,5,5,20,25.0,63,0,47,262,5.6,2,2,2,4,3
Nebraska,34,2006-10-21,8,,Texas,48,L,20,22,-2,16,29,55.2,302,3,1,24,38,1.6,0,8,3,2,3,3,25,40,62.5,220,2,34,128,3.8,0,1,0,1,2
Nevada,88,2006-10-21,7,,San Jose St.,91,W,23,7,16,20,28,71.4,178,1,1,56,225,4.0,2,8,2,1,2,3,10,22,45.5,77,1,27,162,6.0,0,2,1,3,1
New Mexico State,69,2006-10-21,7,,Hawaii,87,L,30,49,-19,32,46,69.6,330,3,1,30,118,3.9,1,2,1,2,3,4,23,34,67.6,353,5,33,155,4.7,1,1,0,1,7
NC State,20,2006-10-21,7,@,Maryland,30,L,20,26,-6,15,26,57.7,145,0,2,38,154,4.1,2,3,1,1,3,3,7,9,77.8,115,1,41,165,4.0,1,1,0,1,2
North Texas,57,2006-10-21,7,@,Arkansas St.,122,L,10,29,-19,11,16,68.8,103,1,1,31,160,5.2,0,2,1,1,2,1,11,19,57.9,187,1,51,279,5.5,3,0,0,0,4
Northern Illinois,79,2006-10-21,8,,Temple,10,W,43,21,22,27,42,64.3,377,4,1,35,89,2.5,0,9,6,0,1,4,20,29,69.0,322,3,22,-6,-0.3,0,2,1,3,3
Northwestern,35,2006-10-21,8,,Michigan St.,32,L,38,41,-3,16,30,53.3,263,4,2,35,177,5.1,1,4,2,0,2,5,32,43,74.4,340,2,28,96,3.4,2,1,2,3,5
Notre Dame,70,2006-10-21,7,,UCLA,102,W,20,17,3,27,45,60.0,304,2,0,35,41,1.2,0,8,3,1,1,2,16,32,50.0,217,2,28,26,0.9,0,1,1,2,2
Ohio,80,2006-10-21,8,,Buffalo,74,W,42,7,35,14,20,70.0,147,2,0,43,223,5.2,4,7,3,1,1,6,15,27,55.6,132,0,23,39,1.7,1,0,0,0,1
Ohio St.,36,2006-10-21,8,,Indiana,28,W,44,3,41,17,25,68.0,270,5,0,39,270,6.9,1,10,4,1,1,6,20,35,57.1,158,0,28,7,0.3,0,0,2,2,0
Oklahoma,45,2006-10-21,7,,Colorado,98,W,24,3,21,17,26,65.4,105,1,0,49,166,3.4,2,5,0,1,1,3,3,14,21.4,39,0,30,74,2.5,0,1,1,2,0
Oklahoma St.,46,2006-10-21,7,,Texas A&M,119,L,33,34,-1,10,22,45.5,133,3,1,37,226,6.1,2,9,3,0,1,5,17,27,63.0,192,2,48,231,4.8,2,1,1,2,4
Ole Miss,116,2006-10-21,8,@,Arkansas,108,L,3,38,-35,13,36,36.1,143,0,0,31,102,3.3,0,3,1,0,0,0,14,18,77.8,205,2,37,141,3.8,2,0,0,0,5
Oregon,99,2006-10-21,7,@,Washington St.,106,L,23,34,-11,28,47,59.6,367,2,2,31,104,3.4,0,5,1,2,4,3,20,23,87.0,179,2,41,193,4.7,2,2,1,3,5
Oregon St.,100,2006-10-21,7,@,Arizona,95,W,17,10,7,16,22,72.7,181,1,2,38,151,4.0,1,11,3,1,3,2,17,30,56.7,161,0,28,22,0.8,0,1,2,3,1
Penn State,37,2006-10-21,8,,Illinois,27,W,26,12,14,18,34,52.9,144,1,1,24,40,1.7,0,6,6,1,2,3,13,33,39.4,156,0,42,202,4.8,0,2,2,4,0
Pittsburgh,22,2006-10-21,8,,Rutgers,39,L,10,20,-10,16,26,61.5,169,1,0,26,67,2.6,0,3,0,1,1,1,10,18,55.6,72,1,48,268,5.6,1,0,0,0,2
Purdue,38,2006-10-21,8,,Wisconsin,40,L,3,24,-21,20,40,50.0,187,0,1,24,99,4.1,0,5,3,0,1,0,13,22,59.1,201,0,46,241,5.2,3,0,1,1,3
Rice,59,2006-10-21,8,@,Central Florida,1,W,40,29,11,16,29,55.2,170,2,0,35,250,7.1,3,6,2,0,0,5,27,42,64.3,327,3,35,155,4.4,0,1,1,2,3
Rutgers,39,2006-10-21,7,@,Pittsburgh,22,W,20,10,10,10,18,55.6,72,1,0,48,268,5.6,1,9,5,0,0,2,16,26,61.5,169,1,26,67,2.6,0,1,0,1,1
San Diego St.,90,2006-10-21,6,,Air Force,83,W,19,12,7,12,19,63.2,133,1,0,30,151,5.0,0,3,2,0,0,2,4,7,57.1,47,0,65,297,4.6,1,1,1,2,1
San Jose St.,91,2006-10-21,6,@,Nevada,88,L,7,23,-16,10,22,45.5,77,1,1,27,162,6.0,0,6,1,2,3,1,20,28,71.4,178,1,56,225,4.0,2,1,1,2,3
SMU,8,2006-10-21,8,@,East Carolina,4,L,21,38,-17,22,33,66.7,224,3,0,34,89,2.6,0,8,1,1,1,3,32,41,78.0,402,2,29,36,1.2,3,0,0,0,5
South Carolina,117,2006-10-21,7,@,Vanderbilt,120,W,31,13,18,11,18,61.1,133,2,1,39,194,5.0,2,11,3,3,4,4,11,25,44.0,120,0,36,133,3.7,1,1,2,3,1
Southern Miss,60,2006-10-21,7,@,Virginia Tech,25,L,6,36,-30,13,24,54.2,134,0,0,37,82,2.2,0,2,1,2,2,0,6,16,37.5,114,1,39,284,7.3,3,0,1,1,4
Stanford,101,2006-10-21,8,@,Arizona St.,96,L,3,38,-35,7,25,28.0,66,0,1,30,79,2.6,0,4,2,2,3,0,17,19,89.5,175,1,47,206,4.4,4,0,0,0,5
Syracuse,23,2006-10-21,8,,Louisville,18,L,13,28,-15,24,41,58.5,303,1,1,28,19,0.7,0,4,2,1,2,1,18,26,69.2,203,0,36,223,6.2,4,2,1,3,4
Temple,10,2006-10-21,8,@,Northern Illinois,79,L,21,43,-22,20,29,69.0,322,3,1,22,-6,-0.3,0,7,0,2,3,3,27,42,64.3,377,4,35,89,2.5,0,0,1,1,4
Tennessee,118,2006-10-21,7,,Alabama,107,W,16,13,3,28,46,60.9,302,0,3,21,57,2.7,1,7,3,0,3,1,13,29,44.8,158,0,30,53,1.8,1,0,0,0,1
Texas,48,2006-10-21,8,@,Nebraska,34,W,22,20,2,25,40,62.5,220,2,0,34,128,3.8,0,7,4,1,1,2,16,29,55.2,302,3,24,38,1.6,0,2,1,3,3
Texas A&M,119,2006-10-21,8,@,Oklahoma St.,46,W,34,33,1,17,27,63.0,192,2,1,48,231,4.8,2,2,0,1,2,4,10,22,45.5,133,3,37,226,6.1,2,0,1,1,5
TCU,47,2006-10-21,6,@,Army,65,W,31,17,14,13,23,56.5,169,1,1,44,190,4.3,2,9,4,3,4,4,12,24,50.0,110,0,29,86,3.0,2,2,3,5,2
Texas Tech,49,2006-10-21,8,@,Iowa St.,42,W,42,26,16,31,40,77.5,368,6,0,20,107,5.4,0,7,5,2,2,6,14,34,41.2,146,1,36,75,2.1,2,0,2,2,3
Toledo,81,2006-10-21,8,@,Eastern Michigan,76,L,13,17,-4,18,31,58.1,143,1,0,37,175,4.7,1,4,1,0,0,2,17,27,63.0,196,0,37,133,3.6,1,0,1,1,1
Tulane,11,2006-10-21,7,@,Auburn,109,L,13,38,-25,20,39,51.3,283,1,1,27,106,3.9,0,1,0,2,3,1,16,19,84.2,212,3,41,220,5.4,2,1,0,1,5
Tulsa,12,2006-10-21,7,@,Memphis,6,W,35,14,21,17,20,85.0,217,1,1,33,139,4.2,4,5,3,0,1,5,24,38,63.2,157,1,29,75,2.6,1,0,1,1,2
UAB,61,2006-10-21,8,,Marshall,55,L,24,31,-7,18,30,60.0,205,1,2,28,137,4.9,2,8,2,0,2,3,9,12,75.0,156,1,46,317,6.9,3,0,2,2,4
Central Florida,1,2006-10-21,7,,Rice,59,L,29,40,-11,27,42,64.3,327,3,1,35,155,4.4,0,3,1,1,2,3,16,29,55.2,170,2,35,250,7.1,3,0,0,0,5
UCLA,102,2006-10-21,7,@,Notre Dame,70,L,17,20,-3,16,32,50.0,217,2,1,28,26,0.9,0,9,5,1,2,2,27,45,60.0,304,2,35,41,1.2,0,1,0,1,2
UNLV,92,2006-10-21,7,@,BYU,66,L,7,52,-45,19,38,50.0,216,1,4,26,92,3.5,0,3,1,2,6,1,20,25,80.0,266,4,41,308,7.5,3,0,1,1,7
Utah St.,93,2006-10-21,8,@,Louisiana Tech,54,L,35,48,-13,12,28,42.9,249,2,2,36,124,3.4,2,6,1,0,2,5,13,18,72.2,226,4,47,344,7.3,2,1,0,1,6
UTEP,62,2006-10-21,7,@,Houston,5,L,17,34,-17,19,30,63.3,206,0,1,23,30,1.3,2,2,0,0,1,2,20,30,66.7,208,2,42,204,4.9,2,0,1,1,4
Vanderbilt,120,2006-10-21,8,,South Carolina,117,L,13,31,-18,11,25,44.0,120,0,2,36,133,3.7,1,3,1,1,3,1,11,18,61.1,133,2,39,194,5.0,2,3,1,4,4
