School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Indiana,28,2016-09-24,3,,Wake Forest,26,L,28,33,-5,28,47,59.6,496,3,5,32,115,3.6,1,3,2.0,0,5,4,16,29,55.2,172,1,50,180,3.6,2,0,0,0,4
Iowa,29,2016-09-24,4,@,Rutgers,39,W,14,7,7,12,23,52.2,162,1,0,38,193,5.1,1,8,4.0,0,0,2,13,24,54.2,190,1,53,193,3.6,0,1,0,1,1
Iowa St.,42,2016-09-24,4,,San Jose St.,91,W,44,10,34,22,29,75.9,316,5,0,32,187,5.8,1,10,4.0,1,1,6,13,27,48.1,155,1,47,177,3.8,0,0,4,4,1
Kansas St.,44,2016-09-24,3,,Missouri State,184,W,35,0,35,10,13,76.9,105,2,0,22,165,7.5,3,4,,0,0,5,3,12,25.0,24,0,17,30,1.8,0,1,1,2,0
Kent State,77,2016-09-24,4,@,Alabama,107,L,0,48,-48,7,16,43.8,84,0,0,30,82,2.7,0,7,2.0,1,1,0,22,34,64.7,217,2,46,285,6.2,3,0,0,0,6
Kentucky,112,2016-09-24,4,,South Carolina,117,W,17,10,7,11,19,57.9,135,0,1,50,216,4.3,2,6,4.0,1,2,2,15,30,50.0,177,0,35,91,2.6,1,0,0,0,1
Louisiana,126,2016-09-24,4,@,Tulane,11,L,39,41,-2,19,38,50.0,240,2,2,63,137,2.2,2,9,3.0,2,4,4,13,26,50.0,181,4,48,130,2.7,0,0,1,1,4
Louisiana Tech,54,2016-09-24,4,@,Middle Tennessee,56,L,34,38,-4,36,59,61.0,504,3,0,37,118,3.2,1,6,1.0,1,1,4,27,46,58.7,356,2,33,197,6.0,3,0,0,0,5
Louisville,18,2016-09-24,4,@,Marshall,55,W,59,28,31,24,44,54.5,417,5,1,41,273,6.7,3,6,2.0,2,3,8,9,21,42.9,59,2,43,148,3.4,1,1,1,2,4
LSU,113,2016-09-24,4,@,Auburn,109,L,13,18,-5,15,27,55.6,118,1,0,32,220,6.9,0,4,3.0,1,1,1,19,26,73.1,234,0,49,154,3.1,0,1,0,1,0
Marshall,55,2016-09-24,3,,Louisville,18,L,28,59,-31,9,21,42.9,59,2,1,43,148,3.4,1,3,1.0,1,2,4,24,44,54.5,417,5,41,273,6.7,3,2,1,3,8
Massachusetts,68,2016-09-24,4,,Mississippi St.,114,L,35,47,-12,24,41,58.5,273,4,3,28,138,4.9,1,5,1.0,0,3,5,26,39,66.7,305,3,44,297,6.8,2,1,0,1,5
Memphis,6,2016-09-24,3,,Bowling Green,73,W,77,3,74,23,32,71.9,395,6,0,45,240,5.3,4,4,,0,0,11,24,48,50.0,203,0,28,91,3.3,0,0,4,4,0
Miami (OH),78,2016-09-24,4,@,Cincinnati,2,L,20,27,-7,13,24,54.2,248,2,1,29,67,2.3,0,4,3.0,1,2,2,25,38,65.8,276,0,48,187,3.9,3,1,2,3,3
Michigan,31,2016-09-24,4,,Penn State,37,W,49,10,39,21,35,60.0,189,1,0,49,326,6.7,6,13,6.0,0,0,7,16,27,59.3,121,1,28,70,2.5,0,1,1,2,1
Michigan St.,32,2016-09-24,3,,Wisconsin,40,L,6,30,-24,20,43,46.5,250,0,3,27,75,2.8,0,7,2.0,1,4,0,16,26,61.5,195,1,41,122,3.0,2,1,1,2,4
Middle Tennessee,56,2016-09-24,4,,Louisiana Tech,54,W,38,34,4,27,46,58.7,356,2,0,33,197,6.0,3,3,2.0,0,0,5,36,59,61.0,504,3,37,118,3.2,1,1,0,1,4
Minnesota,33,2016-09-24,3,,Colorado St.,85,W,31,24,7,16,20,80.0,174,0,1,45,243,5.4,4,13,3.0,0,1,4,16,31,51.6,211,1,48,158,3.3,2,1,1,2,3
Mississippi St.,114,2016-09-24,4,@,Massachusetts,68,W,47,35,12,26,39,66.7,305,3,0,44,297,6.8,2,6,2.0,1,1,5,24,41,58.5,273,4,28,138,4.9,1,0,3,3,5
Missouri,115,2016-09-24,4,,Delaware State,174,W,79,0,79,29,39,74.4,430,6,0,39,268,6.9,5,6,3.0,0,0,11,12,28,42.9,96,0,26,44,1.7,0,2,2,4,0
Nebraska,34,2016-09-24,4,@,Northwestern,35,W,24,13,11,18,29,62.1,246,1,0,47,310,6.6,2,11,4.0,2,2,3,25,38,65.8,251,1,32,137,4.3,1,0,2,2,2
Nevada,88,2016-09-24,4,@,Purdue,38,L,14,24,-10,23,33,69.7,185,2,0,33,68,2.1,0,4,1.0,0,0,2,21,31,67.7,300,2,44,166,3.8,1,3,1,4,3
New Mexico State,69,2016-09-24,4,@,Troy,129,L,6,52,-46,29,54,53.7,445,1,5,33,94,2.8,0,1,,0,5,1,27,37,73.0,285,2,41,207,5.0,3,0,0,0,7
North Carolina,21,2016-09-24,4,,Pittsburgh,22,W,37,36,1,35,46,76.1,453,5,0,22,18,0.8,0,3,,1,1,5,14,18,77.8,140,0,55,281,5.1,4,1,0,1,4
North Texas,57,2016-09-24,4,@,Rice,59,W,42,35,7,17,29,58.6,224,1,0,42,215,5.1,5,7,3.0,1,1,6,24,40,60.0,236,1,60,255,4.3,3,2,1,3,4
Northern Illinois,79,2016-09-24,4,,Western Illinois,190,L,23,28,-5,25,37,67.6,251,2,1,41,301,7.3,1,4,1.0,0,1,3,21,37,56.8,315,1,36,131,3.6,3,0,0,0,4
Northwestern,35,2016-09-24,4,,Nebraska,34,L,13,24,-11,25,38,65.8,251,1,2,32,137,4.3,1,9,,0,2,2,18,29,62.1,246,1,47,310,6.6,2,2,0,2,3
Notre Dame,70,2016-09-24,4,,Duke,15,L,35,38,-3,22,37,59.5,381,2,1,37,153,4.1,3,3,1.0,2,3,5,24,32,75.0,290,3,42,208,5.0,1,0,1,1,5
Ohio,80,2016-09-24,4,,Gardner-Webb,146,W,37,21,16,25,38,65.8,310,3,1,45,221,4.9,2,7,4.0,0,1,5,13,20,65.0,156,1,39,190,4.9,2,1,0,1,3
Oklahoma St.,46,2016-09-24,4,@,Baylor,41,L,24,35,-11,27,46,58.7,279,0,1,55,213,3.9,3,4,1.0,3,4,3,18,28,64.3,387,4,37,136,3.7,1,1,1,2,5
Old Dominion,58,2016-09-24,4,,UTSA,63,W,33,19,14,21,35,60.0,207,2,0,45,238,5.3,3,5,4.0,0,0,5,15,30,50.0,211,1,39,131,3.4,1,1,1,2,2
Ole Miss,116,2016-09-24,4,,Georgia,111,W,45,14,31,21,30,70.0,330,3,1,31,180,5.8,2,5,3.0,0,1,6,17,37,45.9,166,0,44,230,5.2,2,1,1,2,2
Oregon,99,2016-09-24,4,,Colorado,98,L,38,41,-3,22,33,66.7,293,2,1,45,215,4.8,3,5,3.0,0,1,5,23,32,71.9,333,3,52,260,5.0,2,0,2,2,5
Oregon St.,100,2016-09-24,3,,Boise St.,84,L,24,38,-14,22,34,64.7,191,0,0,35,96,2.7,2,5,2.0,1,1,3,20,37,54.1,238,1,42,274,6.5,3,2,0,2,5
Penn State,37,2016-09-24,4,@,Michigan,31,L,10,49,-39,16,27,59.3,121,1,1,28,70,2.5,0,5,,1,2,1,21,35,60.0,189,1,49,326,6.7,6,0,0,0,7
Pittsburgh,22,2016-09-24,4,@,North Carolina,21,L,36,37,-1,14,18,77.8,140,0,0,55,281,5.1,4,8,4.0,1,1,4,35,46,76.1,453,5,22,18,0.8,0,1,0,1,5
Purdue,38,2016-09-24,3,,Nevada,88,W,24,14,10,21,31,67.7,300,2,1,44,166,3.8,1,11,5.0,3,4,3,23,33,69.7,185,2,33,68,2.1,0,0,0,0,2
Rice,59,2016-09-24,4,,North Texas,57,L,35,42,-7,24,40,60.0,236,1,1,60,255,4.3,3,12,5.0,2,3,4,17,29,58.6,224,1,42,215,5.1,5,1,0,1,6
Rutgers,39,2016-09-24,4,,Iowa,29,L,7,14,-7,13,24,54.2,190,1,0,53,193,3.6,0,3,2.0,1,1,1,12,23,52.2,162,1,38,193,5.1,1,0,0,0,2
San Jose St.,91,2016-09-24,4,@,Iowa St.,42,L,10,44,-34,13,27,48.1,155,1,4,47,177,3.8,0,2,,0,4,1,22,29,75.9,316,5,32,187,5.8,1,1,0,1,6
South Alabama,127,2016-09-24,4,,Nicholls State,242,W,41,40,1,24,50,48.0,302,1,4,42,208,5.0,3,8,2.0,0,4,5,10,19,52.6,69,1,43,161,3.7,2,2,0,2,5
South Carolina,117,2016-09-24,4,@,Kentucky,112,L,10,17,-7,15,30,50.0,177,0,0,35,91,2.6,1,6,4.0,0,0,1,11,19,57.9,135,0,50,216,4.3,2,1,1,2,2
South Florida,9,2016-09-24,4,,Florida St.,16,L,35,55,-20,5,14,35.7,160,1,2,41,290,7.1,4,7,3.0,0,2,5,11,19,57.9,169,1,63,478,7.6,6,1,0,1,7
Southern Miss,60,2016-09-24,4,@,UTEP,62,W,34,7,27,16,27,59.3,176,3,0,39,202,5.2,0,5,1.0,2,2,4,14,28,50.0,113,0,26,145,5.6,1,1,2,3,1
Stanford,101,2016-09-24,3,@,UCLA,102,W,22,13,9,14,28,50.0,143,1,1,37,207,5.6,0,6,3.0,1,2,2,18,27,66.7,248,1,33,77,2.3,0,1,0,1,1
Syracuse,23,2016-09-24,4,@,Connecticut,3,W,31,24,7,26,40,65.0,407,2,0,26,62,2.4,1,7,2.0,0,0,4,28,46,60.9,281,1,45,144,3.2,2,0,1,1,3
Temple,10,2016-09-24,4,,Charlotte,51,W,48,20,28,17,32,53.1,297,2,0,34,210,6.2,4,5,1.0,0,0,6,17,42,40.5,198,1,42,231,5.5,2,1,0,1,3
Tennessee,118,2016-09-24,4,,Florida,110,W,38,28,10,16,33,48.5,319,4,2,46,179,3.9,1,7,2.0,0,2,5,23,39,59.0,296,3,31,106,3.4,1,1,1,2,4
Texas A&M,119,2016-09-24,4,N,Arkansas,108,W,45,24,21,12,22,54.5,225,2,0,37,366,9.9,4,10,1.0,2,2,6,28,42,66.7,371,2,40,120,3.0,1,3,0,3,3
Texas St.,128,2016-09-24,3,,Houston,5,L,3,64,-61,20,33,60.6,109,0,1,23,33,1.4,0,7,1.0,0,1,0,25,32,78.1,320,3,50,243,4.9,5,0,0,0,9
Troy,129,2016-09-24,4,,New Mexico State,69,W,52,6,46,27,37,73.0,285,2,0,41,207,5.0,3,11,3.0,0,0,7,29,54,53.7,445,1,33,94,2.8,0,0,5,5,1
Tulane,11,2016-09-24,4,,Louisiana,126,W,41,39,2,13,26,50.0,181,4,1,48,130,2.7,0,11,5.0,0,1,4,19,38,50.0,240,2,63,137,2.2,2,2,2,4,4
Tulsa,12,2016-09-24,4,@,Fresno St.,86,W,48,41,7,24,34,70.6,281,4,1,68,344,5.1,2,9,2.0,1,2,6,21,45,46.7,276,1,44,177,4.0,4,1,1,2,5
Central Florida,1,2016-09-24,4,@,Florida Intl,53,W,53,14,39,12,20,60.0,225,1,0,56,276,4.9,6,8,5.0,0,0,7,11,24,45.8,109,1,34,80,2.4,1,0,1,1,2
UCLA,102,2016-09-24,4,,Stanford,101,L,13,22,-9,18,27,66.7,248,1,0,33,77,2.3,0,4,2.0,1,1,1,14,28,50.0,143,1,37,207,5.6,0,1,1,2,2
UNLV,92,2016-09-24,4,,Idaho,133,L,30,33,-3,14,26,53.8,175,1,2,49,364,7.4,2,7,3.0,0,2,3,17,35,48.6,249,1,36,129,3.6,2,1,0,1,4
Utah St.,93,2016-09-24,4,,Air Force,83,L,20,27,-7,30,48,62.5,372,1,1,32,42,1.3,1,4,2.0,1,2,2,5,13,38.5,113,1,52,213,4.1,2,0,0,0,3
UTEP,62,2016-09-24,4,,Southern Miss,60,L,7,34,-27,14,28,50.0,113,0,2,26,145,5.6,1,5,1.0,1,3,1,16,27,59.3,176,3,39,202,5.2,0,2,0,2,4
UTSA,63,2016-09-24,4,@,Old Dominion,58,L,19,33,-14,15,30,50.0,211,1,1,39,131,3.4,1,7,,1,2,2,21,35,60.0,207,2,45,238,5.3,3,0,0,0,5
Vanderbilt,120,2016-09-24,4,@,Western Kentucky,64,W,31,30,1,18,29,62.1,279,1,1,42,110,2.6,3,3,1.0,0,1,4,24,40,60.0,291,2,33,205,6.2,2,2,1,3,4
Virginia,24,2016-09-24,4,,Central Michigan,75,W,49,35,14,27,43,62.8,421,5,1,26,148,5.7,2,4,3.0,0,1,7,25,45,55.6,402,2,34,93,2.7,2,0,1,1,4
Virginia Tech,25,2016-09-24,4,,East Carolina,4,W,54,17,37,15,23,65.2,295,3,0,45,167,3.7,3,16,6.0,0,0,7,17,34,50.0,362,2,35,81,2.3,0,1,0,1,2
Wake Forest,26,2016-09-24,4,@,Indiana,28,W,33,28,5,16,29,55.2,172,1,0,50,180,3.6,2,5,2.0,0,0,4,28,47,59.6,496,3,32,115,3.6,1,0,5,5,4
Washington,105,2016-09-24,4,@,Arizona,95,W,35,28,7,14,21,66.7,160,2,1,51,352,6.9,3,4,2.0,0,1,5,19,31,61.3,167,1,43,308,7.2,3,2,1,3,4
West Virginia,50,2016-09-24,3,N,BYU,66,W,35,32,3,31,40,77.5,332,1,1,35,149,4.3,3,2,1.0,1,2,5,23,36,63.9,241,2,40,280,7.0,2,1,3,4,4
Western Kentucky,64,2016-09-24,4,,Vanderbilt,120,L,30,31,-1,24,40,60.0,291,2,1,33,205,6.2,2,13,3.0,2,3,4,18,29,62.1,279,1,42,110,2.6,3,0,1,1,4
Western Michigan,82,2016-09-24,4,,Georgia Southern,124,W,49,31,18,18,27,66.7,270,4,0,37,137,3.7,1,5,1.0,0,0,7,9,16,56.3,168,3,50,202,4.0,1,2,2,4,4
Wisconsin,40,2016-09-24,4,@,Michigan St.,32,W,30,6,24,16,26,61.5,195,1,1,41,122,3.0,2,7,4.0,1,2,4,20,43,46.5,250,0,27,75,2.8,0,1,3,4,0
Connecticut,3,2016-09-29,5,@,Houston,5,L,14,42,-28,16,36,44.4,273,1,0,27,62,2.3,1,5,3.0,0,0,2,40,49,81.6,426,3,30,114,3.8,3,0,0,0,6
Houston,5,2016-09-29,5,,Connecticut,3,W,42,14,28,40,49,81.6,426,3,0,30,114,3.8,3,6,4.0,0,0,6,16,36,44.4,273,1,27,62,2.3,1,0,0,0,2
Kansas,43,2016-09-29,4,@,Texas Tech,49,L,19,55,-36,25,48,52.1,250,2,1,28,46,1.6,0,10,3.0,1,2,2,42,55,76.4,548,8,24,73,3.0,0,1,1,2,8
Texas Tech,49,2016-09-29,4,,Kansas,43,W,55,19,36,42,55,76.4,548,8,1,24,73,3.0,0,7,4.0,1,2,8,25,48,52.1,250,2,28,46,1.6,0,1,1,2,2
BYU,66,2016-09-30,5,,Toledo,81,W,55,53,2,11,21,52.4,248,1,0,45,338,7.5,6,5,2.0,0,0,7,30,38,78.9,505,5,41,187,4.6,2,0,2,2,7
Stanford,101,2016-09-30,4,@,Washington,105,L,6,44,-38,18,27,66.7,184,1,0,30,29,1.0,0,1,,2,2,1,15,21,71.4,210,3,41,214,5.2,3,0,0,0,6
Toledo,81,2016-09-30,4,@,BYU,66,L,53,55,-2,30,38,78.9,505,5,2,41,187,4.6,2,4,3.0,0,2,7,11,21,52.4,248,1,45,338,7.5,6,0,0,0,7
Washington,105,2016-09-30,5,,Stanford,101,W,44,6,38,15,21,71.4,210,3,0,41,214,5.2,3,10,8.0,0,0,6,18,27,66.7,184,1,30,29,1.0,0,2,0,2,1
Air Force,83,2016-10-01,4,,Navy,7,W,28,14,14,8,15,53.3,257,2,1,53,173,3.3,1,8,6.0,0,1,3,17,31,54.8,260,0,38,57,1.5,2,1,2,3,2
Akron,71,2016-10-01,5,@,Kent State,77,W,31,27,4,11,28,39.3,237,2,2,32,141,4.4,2,9,3.0,1,3,4,19,36,52.8,285,2,41,138,3.4,1,0,0,0,3
Alabama,107,2016-10-01,5,,Kentucky,112,W,34,6,28,25,38,65.8,315,2,0,37,173,4.7,1,9,4.0,1,1,4,13,22,59.1,89,0,36,72,2.0,0,2,0,2,0
Appalachian St.,121,2016-10-01,5,,Georgia St.,125,W,17,3,14,13,25,52.0,143,1,1,48,218,4.5,1,3,,0,1,2,19,44,43.2,153,0,25,88,3.5,0,0,4,4,0
Arizona,95,2016-10-01,5,@,UCLA,102,L,24,45,-21,13,31,41.9,145,3,0,49,242,4.9,0,5,,0,0,3,20,37,54.1,350,3,32,125,3.9,3,0,0,0,6
Arizona St.,96,2016-10-01,5,@,USC,103,L,20,41,-21,19,37,51.4,228,1,1,33,75,2.3,1,5,,0,1,2,24,36,66.7,366,3,33,157,4.8,2,0,0,0,5
Arkansas,108,2016-10-01,5,,Alcorn State,249,W,52,10,42,13,18,72.2,206,3,0,38,353,9.3,3,10,2.0,1,1,7,13,19,68.4,158,0,38,155,4.1,1,2,2,4,1
Auburn,109,2016-10-01,5,,UL Monroe,130,W,58,7,51,15,18,83.3,278,3,0,66,410,6.2,5,5,2.0,1,1,8,19,33,57.6,139,1,32,112,3.5,0,1,1,2,1
Ball St.,72,2016-10-01,5,,Northern Illinois,79,L,24,31,-7,23,41,56.1,276,0,1,44,151,3.4,3,7,1.0,0,1,3,26,41,63.4,298,2,46,355,7.7,2,2,1,3,4
Baylor,41,2016-10-01,5,@,Iowa St.,42,W,45,42,3,12,22,54.5,178,1,0,62,469,7.6,5,2,1.0,0,0,6,17,23,73.9,261,2,54,204,3.8,4,0,0,0,6
Boise St.,84,2016-10-01,4,,Utah St.,93,W,21,10,11,17,26,65.4,230,3,0,40,154,3.9,0,6,4.0,1,1,3,29,51,56.9,287,1,25,71,2.8,0,0,0,0,1
Boston College,13,2016-10-01,5,,Buffalo,74,W,35,3,32,15,27,55.6,258,2,0,57,142,2.5,3,5,1.0,2,2,5,10,23,43.5,41,0,19,26,1.4,0,1,0,1,0
Bowling Green,73,2016-10-01,5,,Eastern Michigan,76,L,25,28,-3,23,47,48.9,250,1,1,42,206,4.9,2,1,,0,1,3,21,30,70.0,262,3,45,212,4.7,1,1,1,2,4
Buffalo,74,2016-10-01,4,@,Boston College,13,L,3,35,-32,10,23,43.5,41,0,0,19,26,1.4,0,10,2.0,1,1,0,15,27,55.6,258,2,57,142,2.5,3,2,0,2,5
California,97,2016-10-01,5,,Utah,104,W,28,23,5,22,35,62.9,306,4,1,14,56,4.0,0,6,1.0,0,1,4,24,43,55.8,266,0,54,176,3.3,3,0,0,0,3
Central Michigan,75,2016-10-01,5,,Western Michigan,82,L,10,49,-39,17,29,58.6,178,1,1,33,99,3.0,0,3,,1,2,1,15,21,71.4,170,3,41,254,6.2,3,0,0,0,7
Charlotte,51,2016-10-01,5,,Old Dominion,58,L,17,52,-35,18,36,50.0,176,1,1,49,178,3.6,1,1,,2,3,2,17,29,58.6,274,3,40,207,5.2,4,1,1,2,7
Cincinnati,2,2016-10-01,5,,South Florida,9,L,20,45,-25,23,41,56.1,263,1,3,35,130,3.7,2,6,1.0,1,4,3,22,33,66.7,228,0,48,226,4.7,5,0,0,0,6
Clemson,14,2016-10-01,5,,Louisville,18,W,42,36,6,20,31,64.5,306,5,3,31,201,6.5,1,10,5.0,2,5,6,27,44,61.4,295,1,55,273,5.0,3,2,1,3,4
Colorado,98,2016-10-01,5,,Oregon St.,100,W,47,6,41,21,30,70.0,316,3,0,54,247,4.6,2,4,4.0,0,0,6,13,32,40.6,100,0,34,126,3.7,0,0,2,2,0
Colorado St.,85,2016-10-01,5,,Wyoming,94,L,17,38,-21,23,42,54.8,370,1,1,33,111,3.4,1,8,3.0,1,2,2,7,18,38.9,165,1,49,269,5.5,3,0,0,0,5
Duke,15,2016-10-01,5,,Virginia,24,L,20,34,-14,33,54,61.1,324,1,5,31,106,3.4,1,9,3.0,1,6,2,23,41,56.1,336,3,36,80,2.2,1,0,1,1,5
East Carolina,4,2016-10-01,5,,Central Florida,1,L,29,47,-18,38,70,54.3,488,3,3,32,33,1.0,1,7,,2,5,4,11,29,37.9,156,0,44,217,4.9,4,0,2,2,6
Eastern Michigan,76,2016-10-01,5,@,Bowling Green,73,W,28,25,3,21,30,70.0,262,3,1,45,212,4.7,1,4,2.0,1,2,4,23,47,48.9,250,1,42,206,4.9,2,0,1,1,3
Florida,110,2016-10-01,5,@,Vanderbilt,120,W,13,6,7,19,28,67.9,144,0,0,35,92,2.6,1,3,2.0,1,1,1,12,32,37.5,118,0,37,147,4.0,0,1,2,3,0
Florida Atlantic,52,2016-10-01,5,@,Florida Intl,53,L,31,33,-2,9,21,42.9,92,1,0,36,236,6.6,2,5,1.0,1,1,4,15,30,50.0,199,1,49,270,5.5,3,0,2,2,4
Florida Intl,53,2016-10-01,5,,Florida Atlantic,52,W,33,31,2,15,30,50.0,199,1,2,49,270,5.5,3,2,1.0,0,2,4,9,21,42.9,92,1,36,236,6.6,2,1,0,1,4
Florida St.,16,2016-10-01,5,,North Carolina,21,L,35,37,-2,20,32,62.5,372,0,0,43,223,5.2,5,5,3.0,0,0,5,31,38,81.6,405,3,32,133,4.2,2,1,0,1,5
Fresno St.,86,2016-10-01,5,@,UNLV,92,L,20,45,-25,16,45,35.6,296,2,1,32,64,2.0,0,5,,0,1,2,8,16,50.0,129,1,54,364,6.7,5,0,0,0,6
Georgia,111,2016-10-01,5,,Tennessee,118,L,31,34,-3,17,28,60.7,211,2,1,46,181,3.9,2,5,2.0,1,2,5,16,26,61.5,230,3,38,127,3.3,1,2,1,3,5
Georgia St.,125,2016-10-01,4,@,Appalachian St.,121,L,3,17,-14,19,44,43.2,153,0,4,25,88,3.5,0,5,1.0,0,4,0,13,25,52.0,143,1,48,218,4.5,1,0,1,1,2
Georgia Tech,17,2016-10-01,5,,Miami (FL),19,L,21,35,-14,11,19,57.9,94,1,1,54,267,4.9,2,3,,2,3,3,13,19,68.4,241,1,27,114,4.2,2,0,0,0,5
Hawaii,87,2016-10-01,5,,Nevada,88,W,38,17,21,15,18,83.3,222,2,0,40,344,8.6,3,7,4.0,1,1,5,19,33,57.6,203,1,42,194,4.6,1,0,0,0,2
Idaho,133,2016-10-01,5,,Troy,129,L,13,34,-21,19,34,55.9,166,1,2,36,89,2.5,0,3,,0,2,1,31,42,73.8,373,3,33,157,4.8,1,1,2,3,4
Illinois,27,2016-10-01,4,@,Nebraska,34,L,16,31,-15,14,23,60.9,146,0,0,21,124,5.9,1,4,,0,0,1,16,23,69.6,220,1,49,203,4.1,3,1,1,2,4
Indiana,28,2016-10-01,4,,Michigan St.,32,W,24,21,3,17,28,60.7,281,3,1,39,156,4.0,0,6,2.0,0,1,3,21,35,60.0,263,3,41,175,4.3,0,1,0,1,3
Iowa,29,2016-10-01,5,,Northwestern,35,L,31,38,-7,19,27,70.4,204,1,1,41,79,1.9,3,2,1.0,0,1,4,18,30,60.0,164,3,42,198,4.7,2,1,0,1,5
Iowa St.,42,2016-10-01,5,,Baylor,41,L,42,45,-3,17,23,73.9,261,2,0,54,204,3.8,4,5,2.0,0,0,6,12,22,54.5,178,1,62,469,7.6,5,0,0,0,6
Kansas St.,44,2016-10-01,4,@,West Virginia,50,L,16,17,-1,10,30,33.3,166,0,1,42,120,2.9,1,5,3.0,0,1,1,24,41,58.5,298,1,35,124,3.5,1,1,1,2,2
Kent State,77,2016-10-01,5,,Akron,71,L,27,31,-4,19,36,52.8,285,2,0,41,138,3.4,1,4,2.0,0,0,3,11,28,39.3,237,2,32,141,4.4,2,1,2,3,4
Kentucky,112,2016-10-01,5,@,Alabama,107,L,6,34,-28,13,22,59.1,89,0,0,36,72,2.0,0,4,2.0,2,2,0,25,38,65.8,315,2,37,173,4.7,1,1,0,1,4
Louisiana,126,2016-10-01,5,@,New Mexico State,69,L,31,37,-6,20,36,55.6,227,1,2,49,205,4.2,2,9,5.0,0,2,4,31,49,63.3,354,2,42,145,3.5,1,0,2,2,5
Louisiana Tech,54,2016-10-01,5,,UTEP,62,W,28,7,21,19,28,67.9,191,2,0,22,196,8.9,2,5,3.0,0,0,4,25,34,73.5,293,1,35,122,3.5,0,1,1,2,1
UL Monroe,130,2016-10-01,4,@,Auburn,109,L,7,58,-51,19,33,57.6,139,1,1,32,112,3.5,0,4,1.0,1,2,1,15,18,83.3,278,3,66,410,6.2,5,1,0,1,8
Louisville,18,2016-10-01,5,@,Clemson,14,L,36,42,-6,27,44,61.4,295,1,1,55,273,5.0,3,2,,2,3,4,20,31,64.5,306,5,31,201,6.5,1,2,3,5,6
LSU,113,2016-10-01,5,,Missouri,115,W,42,7,35,19,30,63.3,216,0,0,52,418,8.0,6,2,2.0,0,0,6,18,38,47.4,188,1,22,77,3.5,0,0,1,1,1
Marshall,55,2016-10-01,4,@,Pittsburgh,22,L,27,43,-16,20,32,62.5,240,2,1,30,104,3.5,2,4,,0,1,4,17,24,70.8,280,2,41,252,6.1,3,0,0,0,5
Maryland,30,2016-10-01,4,,Purdue,38,W,50,7,43,9,17,52.9,96,3,1,46,400,8.7,4,11,6.0,1,2,7,22,53,41.5,195,1,27,10,0.4,0,0,1,1,1
Massachusetts,68,2016-10-01,5,,Tulane,11,L,24,31,-7,16,30,53.3,181,2,1,24,131,5.5,1,6,1.0,1,2,3,11,21,52.4,168,1,64,280,4.4,3,1,0,1,4
Memphis,6,2016-10-01,4,@,Ole Miss,116,L,28,48,-20,31,47,66.0,355,0,3,31,119,3.8,4,2,1.0,1,4,4,30,44,68.2,361,1,44,263,6.0,4,0,1,1,6
Miami (FL),19,2016-10-01,4,@,Georgia Tech,17,W,35,21,14,13,19,68.4,241,1,0,27,114,4.2,2,8,4.0,0,0,5,11,19,57.9,94,1,54,267,4.9,2,2,1,3,3
Miami (OH),78,2016-10-01,5,,Ohio,80,L,7,17,-10,18,34,52.9,205,1,2,32,33,1.0,0,11,4.0,2,4,1,7,18,38.9,56,0,49,141,2.9,1,0,1,1,2
Michigan,31,2016-10-01,5,,Wisconsin,40,W,14,7,7,20,32,62.5,219,1,1,44,130,3.0,1,2,2.0,0,1,2,9,25,36.0,88,1,28,71,2.5,0,0,3,3,1
Michigan St.,32,2016-10-01,4,@,Indiana,28,L,21,24,-3,21,35,60.0,263,3,0,41,175,4.3,0,2,,1,1,3,17,28,60.7,281,3,39,156,4.0,0,0,1,1,3
Middle Tennessee,56,2016-10-01,5,@,North Texas,57,W,30,13,17,24,45,53.3,295,2,1,32,182,5.7,1,8,4.0,0,1,3,33,54,61.1,303,1,22,5,0.2,1,0,0,0,2
Minnesota,33,2016-10-01,4,@,Penn State,37,L,26,29,-3,24,41,58.5,241,1,1,48,228,4.8,1,6,,0,1,2,19,42,45.2,335,1,28,136,4.9,2,0,0,0,3
Missouri,115,2016-10-01,5,@,LSU,113,L,7,42,-35,18,38,47.4,188,1,1,22,77,3.5,0,2,1.0,0,1,1,19,30,63.3,216,0,52,418,8.0,6,0,0,0,6
Navy,7,2016-10-01,4,@,Air Force,83,L,14,28,-14,17,31,54.8,260,0,2,38,57,1.5,2,1,,1,3,2,8,15,53.3,257,2,53,173,3.3,1,0,1,1,3
Nebraska,34,2016-10-01,5,,Illinois,27,W,31,16,15,16,23,69.6,220,1,1,49,203,4.1,3,4,1.0,1,2,4,14,23,60.9,146,0,21,124,5.9,1,0,0,0,1
Nevada,88,2016-10-01,5,@,Hawaii,87,L,17,38,-21,19,33,57.6,203,1,0,42,194,4.6,1,3,2.0,0,0,2,15,18,83.3,222,2,40,344,8.6,3,1,0,1,5
New Mexico,89,2016-10-01,4,,San Jose St.,91,W,48,41,7,4,8,50.0,45,0,1,64,446,7.0,5,7,3.0,0,1,6,16,30,53.3,314,3,26,129,5.0,3,0,1,1,6
