School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Southern Miss,60,2002-11-09,9,@,UAB,61,W,20,13,7,10,20,50.0,223,1,2,43,101,2.3,1,0,2,2,11,28,39.3,138,0,37,88,2.4,1,0,0,0,1
Stanford,101,2002-11-09,9,,USC,103,L,17,49,-32,23,35,65.7,165,2,1,40,78,2.0,0,1,2,2,23,33,69.7,327,4,29,87,3.0,3,1,0,1,7
Syracuse,23,2002-11-09,10,,Virginia Tech,25,W,50,42,8,24,40,60.0,403,1,3,60,201,3.4,5,0,3,6,23,35,65.7,504,5,25,55,2.2,1,2,3,5,6
Temple,10,2002-11-09,10,@,Pittsburgh,22,L,22,29,-7,25,38,65.8,221,0,1,51,120,2.4,1,3,4,1,13,20,65.0,125,2,29,64,2.2,1,1,0,1,4
Tennessee,118,2002-11-09,9,,Miami (FL),19,L,3,26,-23,8,21,38.1,77,0,0,38,141,3.7,0,0,0,0,18,36,50.0,245,1,38,177,4.7,1,0,0,0,2
Texas,48,2002-11-09,10,,Baylor,41,W,41,0,41,20,25,80.0,270,3,1,45,180,4.0,2,1,2,5,11,22,50.0,86,0,27,41,1.5,0,1,2,3,0
Texas A&M,119,2002-11-09,10,,Oklahoma,45,W,30,26,4,11,22,50.0,219,4,2,39,185,4.7,0,0,2,4,20,34,58.8,249,2,37,156,4.2,0,1,1,2,2
TCU,47,2002-11-09,9,,Tulane,11,W,17,10,7,11,26,42.3,96,0,1,49,264,5.4,0,1,2,1,16,45,35.6,168,1,23,-53,-2.3,0,0,1,1,1
Texas Tech,49,2002-11-09,11,,Oklahoma St.,46,W,49,24,25,41,54,75.9,458,4,0,32,98,3.1,2,1,1,7,19,39,48.7,257,1,29,175,6.0,2,0,1,1,3
Toledo,81,2002-11-09,9,,Central Michigan,75,W,44,17,27,28,37,75.7,329,2,1,37,193,5.2,3,0,1,5,9,31,29.0,71,1,41,213,5.2,1,0,2,2,2
Troy,129,2002-11-09,11,N,Florida A&M,175,W,24,7,17,8,19,42.1,63,0,1,43,134,3.1,2,0,1,3,17,42,40.5,193,1,31,80,2.6,0,0,3,3,1
Tulane,11,2002-11-09,10,@,TCU,47,L,10,17,-7,16,45,35.6,168,1,1,23,-53,-2.3,0,0,1,1,11,26,42.3,96,0,49,264,5.4,0,1,1,2,1
Tulsa,12,2002-11-09,10,@,Fresno St.,86,L,12,31,-19,10,25,40.0,82,0,1,44,144,3.3,2,0,1,2,21,32,65.6,295,2,45,160,3.6,2,2,2,4,4
UAB,61,2002-11-09,9,,Southern Miss,60,L,13,20,-7,11,28,39.3,138,0,0,37,88,2.4,1,0,0,1,10,20,50.0,223,1,43,101,2.3,1,0,2,2,2
Central Florida,1,2002-11-09,9,@,Buffalo,74,W,45,21,24,25,43,58.1,360,5,2,30,104,3.5,1,1,3,6,14,29,48.3,106,0,38,94,2.5,3,0,2,2,3
UCLA,102,2002-11-09,10,@,Arizona,95,W,37,7,30,13,20,65.0,201,1,0,51,242,4.7,3,1,1,4,13,27,48.1,237,1,28,12,0.4,0,1,0,1,1
UNLV,92,2002-11-09,10,@,Utah,104,L,17,28,-11,14,34,41.2,186,2,2,36,97,2.7,0,0,2,2,18,30,60.0,172,3,42,211,5.0,1,0,0,0,4
USC,103,2002-11-09,9,@,Stanford,101,W,49,17,32,23,33,69.7,327,4,0,29,87,3.0,3,1,1,7,23,35,65.7,165,2,40,78,2.0,0,1,1,2,2
Utah,104,2002-11-09,9,,UNLV,92,W,28,17,11,18,30,60.0,172,3,0,42,211,5.0,1,0,0,4,14,34,41.2,186,2,36,97,2.7,0,0,2,2,2
Utah St.,93,2002-11-09,9,,New Mexico State,69,W,32,30,2,27,41,65.9,299,2,0,31,182,5.9,2,1,1,4,8,16,50.0,165,2,47,256,5.4,2,0,0,0,4
UTEP,62,2002-11-09,10,@,Nevada,88,L,17,23,-6,10,23,43.5,141,1,0,37,125,3.4,1,1,1,2,30,54,55.6,325,2,36,109,3.0,1,0,2,2,3
Vanderbilt,120,2002-11-09,10,,Florida,110,L,17,21,-4,10,26,38.5,94,0,2,41,173,4.2,2,0,2,2,17,32,53.1,170,0,44,223,5.1,3,0,0,0,3
Virginia,24,2002-11-09,10,@,Penn State,37,L,14,35,-21,30,38,78.9,260,1,0,22,30,1.4,1,2,2,2,21,32,65.6,244,2,51,289,5.7,2,1,0,1,4
Virginia Tech,25,2002-11-09,10,@,Syracuse,23,L,42,50,-8,23,35,65.7,504,5,3,25,55,2.2,1,2,5,6,24,40,60.0,403,1,60,201,3.4,5,0,3,3,6
Washington,105,2002-11-09,10,,Oregon St.,100,W,41,29,12,22,43,51.2,262,1,0,36,37,1.0,2,0,0,5,16,44,36.4,262,1,39,158,4.1,2,0,5,5,3
Washington St.,106,2002-11-09,10,,Oregon,99,W,32,21,11,20,38,52.6,277,4,1,42,190,4.5,0,1,2,4,16,35,45.7,192,1,35,60,1.7,0,0,1,1,3
West Virginia,50,2002-11-09,10,,Boston College,13,W,24,14,10,12,18,66.7,124,1,0,53,273,5.2,2,0,0,3,28,50,56.0,284,1,30,80,2.7,1,0,2,2,2
Western Michigan,82,2002-11-09,10,,Eastern Michigan,76,W,33,31,2,14,34,41.2,227,1,1,37,155,4.2,1,0,1,3,21,37,56.8,221,2,34,112,3.3,2,0,4,4,4
Wisconsin,40,2002-11-09,11,,Illinois,27,L,20,37,-17,13,24,54.2,162,0,1,39,135,3.5,2,1,2,2,22,34,64.7,319,4,43,185,4.3,0,2,3,5,4
Wyoming,94,2002-11-09,10,@,BYU,66,L,31,35,-4,21,36,58.3,283,1,1,30,76,2.5,2,1,2,4,31,45,68.9,360,3,46,172,3.7,2,1,2,3,5
Marshall,55,2002-11-12,9,,Miami (OH),78,W,36,34,2,25,39,64.1,292,4,2,35,108,3.1,1,0,2,5,16,33,48.5,247,3,36,127,3.5,1,0,1,1,4
Miami (OH),78,2002-11-12,11,@,Marshall,55,L,34,36,-2,16,33,48.5,247,3,1,36,127,3.5,1,0,1,4,25,39,64.1,292,4,35,108,3.1,1,0,2,2,5
Louisville,18,2002-11-14,10,@,Southern Miss,60,W,20,17,3,19,37,51.4,200,2,0,45,23,0.5,0,4,4,2,17,35,48.6,228,2,43,74,1.7,0,3,1,4,2
Southern Miss,60,2002-11-14,10,,Louisville,18,L,17,20,-3,17,35,48.6,228,2,1,43,74,1.7,0,3,4,2,19,37,51.4,200,2,45,23,0.5,0,4,0,4,2
Air Force,83,2002-11-16,11,@,UNLV,92,W,49,32,17,4,8,50.0,102,2,2,64,366,5.7,5,0,2,7,10,22,45.5,166,2,47,303,6.4,2,2,1,3,4
Akron,71,2002-11-16,11,,Buffalo,74,W,21,10,11,12,19,63.2,144,0,0,46,153,3.3,3,1,1,3,19,38,50.0,240,1,33,34,1.0,0,1,2,3,1
Alabama,107,2002-11-16,11,@,LSU,113,W,31,0,31,11,25,44.0,177,1,1,54,300,5.6,3,0,1,4,9,23,39.1,65,0,31,131,4.2,0,2,0,2,0
Arizona,95,2002-11-16,11,@,California,97,W,52,41,11,31,45,68.9,492,4,1,32,-5,-0.2,1,1,2,7,22,45,48.9,298,2,27,58,2.1,1,1,2,3,5
Arizona St.,96,2002-11-16,12,@,USC,103,L,13,34,-21,24,49,49.0,297,1,2,21,27,1.3,0,1,3,1,21,35,60.0,233,2,38,201,5.3,2,0,0,0,4
Arkansas,108,2002-11-16,10,,Louisiana,126,W,24,17,7,11,15,73.3,141,2,0,45,263,5.8,1,3,3,3,19,38,50.0,168,1,30,61,2.0,0,1,3,4,2
Arkansas St.,122,2002-11-16,13,@,Idaho,133,W,38,29,9,11,23,47.8,173,0,1,54,294,5.4,5,0,1,5,19,41,46.3,215,1,26,80,3.1,2,1,5,6,4
Army,65,2002-11-16,10,@,Tulane,11,W,14,10,4,12,23,52.2,118,1,1,53,187,3.5,1,4,5,2,24,41,58.5,172,0,28,26,0.9,1,0,2,2,1
Auburn,109,2002-11-16,11,,Georgia,111,L,21,24,-3,12,23,52.2,133,1,2,46,199,4.3,2,1,3,3,19,38,50.0,231,1,33,104,3.2,2,1,1,2,3
Ball St.,72,2002-11-16,10,@,Central Michigan,75,W,38,21,17,22,33,66.7,304,5,0,46,145,3.2,0,1,1,5,18,31,58.1,163,1,40,169,4.2,2,0,0,0,3
Baylor,41,2002-11-16,11,,Oklahoma,45,L,9,49,-40,21,38,55.3,241,0,2,46,137,3.0,1,0,2,1,12,24,50.0,179,2,36,222,6.2,4,0,0,0,7
Boise St.,84,2002-11-16,11,,Louisiana Tech,54,W,36,10,26,19,33,57.6,399,4,1,36,144,4.0,1,0,1,5,32,56,57.1,355,1,22,84,3.8,0,1,1,2,1
Boston College,13,2002-11-16,10,,Syracuse,23,W,41,20,21,22,34,64.7,284,1,1,33,227,6.9,4,0,1,5,14,34,41.2,131,1,48,245,5.1,1,1,1,2,2
Bowling Green,73,2002-11-16,10,@,South Florida,9,L,7,29,-22,14,32,43.8,134,0,1,29,92,3.2,1,1,2,1,21,40,52.5,220,1,44,163,3.7,2,0,0,0,3
BYU,66,2002-11-16,11,,New Mexico,89,L,16,20,-4,11,32,34.4,94,0,2,30,94,3.1,0,0,2,1,11,22,50.0,155,1,49,145,3.0,2,1,2,3,3
Buffalo,74,2002-11-16,11,@,Akron,71,L,10,21,-11,19,38,50.0,240,1,2,33,34,1.0,0,1,3,1,12,19,63.2,144,0,46,153,3.3,3,1,0,1,3
California,97,2002-11-16,11,,Arizona,95,L,41,52,-11,22,45,48.9,298,2,2,27,58,2.1,1,1,3,5,31,45,68.9,492,4,32,-5,-0.2,1,1,1,2,7
Central Michigan,75,2002-11-16,11,,Ball St.,72,L,21,38,-17,18,31,58.1,163,1,0,40,169,4.2,2,0,0,3,22,33,66.7,304,5,46,145,3.2,0,1,0,1,5
Cincinnati,2,2002-11-16,10,,Houston,5,W,47,14,33,16,26,61.5,287,3,1,42,205,4.9,2,0,1,6,13,28,46.4,201,0,47,92,2.0,2,1,3,4,2
Clemson,14,2002-11-16,11,,Maryland,30,L,12,30,-18,12,26,46.2,130,0,1,25,81,3.2,0,0,1,0,13,24,54.2,153,3,59,285,4.8,1,0,3,3,4
Colorado,98,2002-11-16,11,,Iowa St.,42,W,41,27,14,17,29,58.6,187,2,0,51,331,6.5,2,2,2,5,24,35,68.6,265,1,38,207,5.4,3,3,1,4,4
Colorado St.,85,2002-11-16,11,@,San Diego St.,90,W,49,21,28,12,19,63.2,256,4,1,60,277,4.6,3,1,2,7,28,48,58.3,348,3,19,30,1.6,0,0,0,0,3
Connecticut,3,2002-11-16,11,@,Navy,7,W,38,0,38,29,35,82.9,272,3,1,49,237,4.8,2,2,3,5,3,11,27.3,47,0,29,35,1.2,0,3,1,4,0
Duke,15,2002-11-16,11,@,Georgia Tech,17,L,2,17,-15,13,34,38.2,146,0,2,36,138,3.8,0,1,3,0,18,30,60.0,200,0,42,127,3.0,2,0,1,1,2
East Carolina,4,2002-11-16,9,@,UAB,61,L,29,36,-7,19,39,48.7,187,2,2,34,157,4.6,0,0,2,3,21,35,60.0,454,3,36,133,3.7,1,1,0,1,4
Eastern Michigan,76,2002-11-16,11,,Northern Illinois,79,L,21,49,-28,27,43,62.8,272,2,3,36,21,0.6,1,2,5,3,8,14,57.1,221,2,28,227,8.1,5,1,0,1,7
Florida,110,2002-11-16,11,,South Carolina,117,W,28,7,21,25,37,67.6,249,4,0,32,155,4.8,0,1,1,4,8,17,47.1,74,0,47,197,4.2,1,0,0,0,1
Florida St.,16,2002-11-16,11,,North Carolina,21,W,40,14,26,16,32,50.0,289,5,0,38,141,3.7,0,0,0,5,19,50,38.0,230,2,30,129,4.3,0,2,1,3,2
Fresno St.,86,2002-11-16,11,,Nevada,88,W,38,30,8,15,28,53.6,179,1,1,42,153,3.6,2,0,1,5,26,47,55.3,363,2,28,98,3.5,2,0,2,2,4
Georgia,111,2002-11-16,11,@,Auburn,109,W,24,21,3,19,38,50.0,231,1,1,33,104,3.2,2,1,2,3,12,23,52.2,133,1,46,199,4.3,2,1,2,3,3
Georgia Tech,17,2002-11-16,11,,Duke,15,W,17,2,15,18,30,60.0,200,0,1,42,127,3.0,2,0,1,2,13,34,38.2,146,0,36,138,3.8,0,1,2,3,0
Hawaii,87,2002-11-16,10,@,Rice,59,W,33,28,5,35,64,54.7,369,2,1,28,160,5.7,2,1,2,4,7,18,38.9,183,1,51,227,4.5,3,1,1,2,4
Houston,5,2002-11-16,10,@,Cincinnati,2,L,14,47,-33,13,28,46.4,201,0,3,47,92,2.0,2,1,4,2,16,26,61.5,287,3,42,205,4.9,2,0,1,1,6
Idaho,133,2002-11-16,11,,Arkansas St.,122,L,29,38,-9,19,41,46.3,215,1,5,26,80,3.1,2,1,6,4,11,23,47.8,173,0,54,294,5.4,5,0,1,1,5
Illinois,27,2002-11-16,11,,Ohio St.,36,L,16,23,-7,27,46,58.7,305,1,0,34,53,1.6,0,1,1,1,10,21,47.6,176,1,45,145,3.2,1,0,0,0,2
Indiana,28,2002-11-16,11,,Penn State,37,L,25,58,-33,22,39,56.4,180,2,3,35,95,2.7,1,1,4,4,10,18,55.6,137,2,44,352,8.0,5,0,3,3,8
Iowa,29,2002-11-16,12,@,Minnesota,33,W,45,21,24,9,17,52.9,100,2,0,56,365,6.5,4,0,0,6,18,30,60.0,205,1,32,80,2.5,2,4,2,6,3
Iowa St.,42,2002-11-16,12,@,Colorado,98,L,27,41,-14,24,35,68.6,265,1,1,38,207,5.4,3,3,4,4,17,29,58.6,187,2,51,331,6.5,2,2,0,2,5
Kansas,43,2002-11-16,12,,Oklahoma St.,46,L,20,55,-35,18,37,48.6,245,1,0,56,182,3.3,1,1,1,2,19,31,61.3,397,6,28,152,5.4,0,1,0,1,8
Kansas St.,44,2002-11-16,11,,Nebraska,34,W,49,13,36,4,8,50.0,92,0,0,57,415,7.3,6,3,3,7,9,25,36.0,134,0,40,97,2.4,1,0,0,0,1
Kent State,77,2002-11-16,11,@,Central Florida,1,L,6,32,-26,10,21,47.6,58,0,0,33,83,2.5,0,3,3,0,24,45,53.3,281,2,47,246,5.2,1,1,2,3,3
Kentucky,112,2002-11-16,11,,Vanderbilt,120,W,41,21,20,14,23,60.9,128,0,2,40,228,5.7,4,0,2,6,11,26,42.3,176,2,40,102,2.6,1,2,0,2,3
Louisiana,126,2002-11-16,11,@,Arkansas,108,L,17,24,-7,19,38,50.0,168,1,3,30,61,2.0,0,1,4,2,11,15,73.3,141,2,45,263,5.8,1,3,0,3,3
Louisiana Tech,54,2002-11-16,10,@,Boise St.,84,L,10,36,-26,32,56,57.1,355,1,1,22,84,3.8,0,1,2,1,19,33,57.6,399,4,36,144,4.0,1,0,1,1,5
UL Monroe,130,2002-11-16,11,@,Middle Tennessee,56,L,28,44,-16,17,42,40.5,151,2,1,34,170,5.0,1,1,2,4,17,23,73.9,245,3,47,196,4.2,1,1,0,1,5
LSU,113,2002-11-16,10,,Alabama,107,L,0,31,-31,9,23,39.1,65,0,0,31,131,4.2,0,2,2,0,11,25,44.0,177,1,54,300,5.6,3,0,1,1,4
Maryland,30,2002-11-16,11,@,Clemson,14,W,30,12,18,13,24,54.2,153,3,3,59,285,4.8,1,0,3,4,12,26,46.2,130,0,25,81,3.2,0,0,1,1,0
Michigan,31,2002-11-16,11,,Wisconsin,40,W,21,14,7,19,28,67.9,136,1,2,36,216,6.0,2,1,3,3,7,20,35.0,60,0,43,195,4.5,1,1,0,1,2
Michigan St.,32,2002-11-16,11,,Purdue,38,L,42,45,-3,18,32,56.3,253,2,2,22,67,3.0,2,1,3,6,14,26,53.8,248,3,66,307,4.7,3,1,4,5,6
Middle Tennessee,56,2002-11-16,10,,UL Monroe,130,W,44,28,16,17,23,73.9,245,3,0,47,196,4.2,1,1,1,5,17,42,40.5,151,2,34,170,5.0,1,1,1,2,4
Minnesota,33,2002-11-16,11,,Iowa,29,L,21,45,-24,18,30,60.0,205,1,2,32,80,2.5,2,4,6,3,9,17,52.9,100,2,56,365,6.5,4,0,0,0,6
Mississippi St.,114,2002-11-16,10,,Tennessee,118,L,17,35,-18,15,35,42.9,160,1,0,30,121,4.0,1,3,3,2,3,8,37.5,90,1,64,232,3.6,3,3,0,3,5
Missouri,115,2002-11-16,11,@,Texas A&M,119,W,33,27,6,13,25,52.0,171,2,0,63,259,4.1,2,2,2,4,26,41,63.4,350,0,31,36,1.2,3,1,2,3,3
Navy,7,2002-11-16,10,,Connecticut,3,L,0,38,-38,3,11,27.3,47,0,1,29,35,1.2,0,3,4,0,29,35,82.9,272,3,49,237,4.8,2,2,1,3,5
Nebraska,34,2002-11-16,12,@,Kansas St.,44,L,13,49,-36,9,25,36.0,134,0,0,40,97,2.4,1,0,0,1,4,8,50.0,92,0,57,415,7.3,6,3,0,3,7
Nevada,88,2002-11-16,11,@,Fresno St.,86,L,30,38,-8,26,47,55.3,363,2,2,28,98,3.5,2,0,2,4,15,28,53.6,179,1,42,153,3.6,2,0,1,1,5
New Mexico,89,2002-11-16,11,@,BYU,66,W,20,16,4,11,22,50.0,155,1,2,49,145,3.0,2,1,3,3,11,32,34.4,94,0,30,94,3.1,0,0,2,2,1
New Mexico State,69,2002-11-16,11,@,North Texas,57,L,27,38,-11,19,27,70.4,335,3,2,42,105,2.5,1,2,4,4,6,10,60.0,57,2,51,263,5.2,3,1,0,1,5
North Carolina,21,2002-11-16,11,@,Florida St.,16,L,14,40,-26,19,50,38.0,230,2,1,30,129,4.3,0,2,3,2,16,32,50.0,289,5,38,141,3.7,0,0,0,0,5
NC State,20,2002-11-16,12,@,Virginia,24,L,9,14,-5,28,47,59.6,236,0,1,31,96,3.1,1,2,3,1,14,26,53.8,149,2,42,197,4.7,0,2,0,2,2
North Texas,57,2002-11-16,11,,New Mexico State,69,W,38,27,11,6,10,60.0,57,2,0,51,263,5.2,3,1,1,5,19,27,70.4,335,3,42,105,2.5,1,2,2,4,4
Northern Illinois,79,2002-11-16,11,@,Eastern Michigan,76,W,49,21,28,8,14,57.1,221,2,0,28,227,8.1,5,1,1,7,27,43,62.8,272,2,36,21,0.6,1,2,3,5,3
Ohio St.,36,2002-11-16,12,@,Illinois,27,W,23,16,7,10,21,47.6,176,1,0,45,145,3.2,1,0,0,2,27,46,58.7,305,1,34,53,1.6,0,1,0,1,1
Oklahoma,45,2002-11-16,10,@,Baylor,41,W,49,9,40,12,24,50.0,179,2,0,36,222,6.2,4,0,0,7,21,38,55.3,241,0,46,137,3.0,1,0,2,2,1
Oklahoma St.,46,2002-11-16,10,@,Kansas,43,W,55,20,35,19,31,61.3,397,6,0,28,152,5.4,0,1,1,8,18,37,48.6,245,1,56,182,3.3,1,1,0,1,2
Oregon,99,2002-11-16,11,,Washington,105,L,14,42,-28,10,33,30.3,170,2,2,25,130,5.2,0,1,3,2,26,37,70.3,316,4,49,163,3.3,2,0,2,2,6
Oregon St.,100,2002-11-16,11,@,Stanford,101,W,31,21,10,17,41,41.5,290,1,1,45,228,5.1,2,0,1,3,13,35,37.1,177,2,32,98,3.1,1,0,2,2,3
Penn State,37,2002-11-16,11,@,Indiana,28,W,58,25,33,10,18,55.6,137,2,3,44,352,8.0,5,0,3,8,22,39,56.4,180,2,35,95,2.7,1,1,3,4,4
Purdue,38,2002-11-16,11,@,Michigan St.,32,W,45,42,3,14,26,53.8,248,3,4,66,307,4.7,3,1,5,6,18,32,56.3,253,2,22,67,3.0,2,1,2,3,6
Rice,59,2002-11-16,11,,Hawaii,87,L,28,33,-5,7,18,38.9,183,1,1,51,227,4.5,3,1,2,4,35,64,54.7,369,2,28,160,5.7,2,1,1,2,4
Rutgers,39,2002-11-16,10,,Temple,10,L,17,20,-3,14,28,50.0,155,2,1,29,-13,-0.4,0,3,4,2,12,28,42.9,129,1,60,271,4.5,1,4,1,5,2
San Diego St.,90,2002-11-16,11,,Colorado St.,85,L,21,49,-28,28,48,58.3,348,3,0,19,30,1.6,0,0,0,3,12,19,63.2,256,4,60,277,4.6,3,1,1,2,7
San Jose St.,91,2002-11-16,12,@,Tulsa,12,W,49,38,11,21,37,56.8,267,2,0,35,179,5.1,5,0,0,7,27,46,58.7,322,3,43,245,5.7,2,2,3,5,5
SMU,8,2002-11-16,11,@,UTEP,62,W,42,35,7,16,27,59.3,238,3,1,41,110,2.7,2,1,2,6,19,36,52.8,352,4,35,45,1.3,0,2,0,2,5
South Carolina,117,2002-11-16,11,@,Florida,110,L,7,28,-21,8,17,47.1,74,0,0,47,197,4.2,1,0,0,1,25,37,67.6,249,4,32,155,4.8,0,1,0,1,4
South Florida,9,2002-11-16,10,,Bowling Green,73,W,29,7,22,21,40,52.5,220,1,0,44,163,3.7,2,0,0,3,14,32,43.8,134,0,29,92,3.2,1,1,1,2,1
Stanford,101,2002-11-16,10,,Oregon St.,100,L,21,31,-10,13,35,37.1,177,2,2,32,98,3.1,1,0,2,3,17,41,41.5,290,1,45,228,5.1,2,0,1,1,3
Syracuse,23,2002-11-16,11,@,Boston College,13,L,20,41,-21,14,34,41.2,131,1,1,48,245,5.1,1,1,2,2,22,34,64.7,284,1,33,227,6.9,4,0,1,1,5
Temple,10,2002-11-16,11,@,Rutgers,39,W,20,17,3,12,28,42.9,129,1,1,60,271,4.5,1,4,5,2,14,28,50.0,155,2,29,-13,-0.4,0,3,1,4,2
Tennessee,118,2002-11-16,10,@,Mississippi St.,114,W,35,17,18,3,8,37.5,90,1,0,64,232,3.6,3,3,3,5,15,35,42.9,160,1,30,121,4.0,1,3,0,3,2
Texas,48,2002-11-16,11,@,Texas Tech,49,L,38,42,-4,24,37,64.9,345,4,1,31,92,3.0,1,0,1,5,39,62,62.9,508,6,25,98,3.9,0,1,0,1,6
Texas A&M,119,2002-11-16,11,,Missouri,115,L,27,33,-6,26,41,63.4,350,0,2,31,36,1.2,3,1,3,3,13,25,52.0,171,2,63,259,4.1,2,2,0,2,4
Texas Tech,49,2002-11-16,12,,Texas,48,W,42,38,4,39,62,62.9,508,6,0,25,98,3.9,0,1,1,6,24,37,64.9,345,4,31,92,3.0,1,0,1,1,5
Toledo,81,2002-11-16,10,@,Western Michigan,82,W,42,21,21,25,35,71.4,207,2,0,47,259,5.5,2,1,1,5,15,31,48.4,143,1,23,84,3.7,1,2,2,4,3
Troy,129,2002-11-16,12,,Utah St.,93,L,16,19,-3,8,24,33.3,99,0,0,41,93,2.3,1,2,2,1,21,43,48.8,278,2,41,111,2.7,0,4,2,6,2
Tulane,11,2002-11-16,11,,Army,65,L,10,14,-4,24,41,58.5,172,0,2,28,26,0.9,1,0,2,1,12,23,52.2,118,1,53,187,3.5,1,4,1,5,2
Tulsa,12,2002-11-16,11,,San Jose St.,91,L,38,49,-11,27,46,58.7,322,3,3,43,245,5.7,2,2,5,5,21,37,56.8,267,2,35,179,5.1,5,0,0,0,7
UAB,61,2002-11-16,10,,East Carolina,4,W,36,29,7,21,35,60.0,454,3,0,36,133,3.7,1,1,1,4,19,39,48.7,187,2,34,157,4.6,0,0,2,2,3
Central Florida,1,2002-11-16,10,,Kent State,77,W,32,6,26,24,45,53.3,281,2,2,47,246,5.2,1,1,3,3,10,21,47.6,58,0,33,83,2.5,0,3,0,3,0
UNLV,92,2002-11-16,11,,Air Force,83,L,32,49,-17,10,22,45.5,166,2,1,47,303,6.4,2,2,3,4,4,8,50.0,102,2,64,366,5.7,5,0,2,2,7
USC,103,2002-11-16,10,,Arizona St.,96,W,34,13,21,21,35,60.0,233,2,0,38,201,5.3,2,0,0,4,24,49,49.0,297,1,21,27,1.3,0,1,2,3,1
Utah,104,2002-11-16,10,@,Wyoming,94,W,23,18,5,19,35,54.3,216,1,2,41,186,4.5,2,1,3,3,25,48,52.1,361,2,30,86,2.9,0,1,2,3,2
Utah St.,93,2002-11-16,10,@,Troy,129,W,19,16,3,21,43,48.8,278,2,2,41,111,2.7,0,4,6,2,8,24,33.3,99,0,41,93,2.3,1,2,0,2,1
UTEP,62,2002-11-16,11,,SMU,8,L,35,42,-7,19,36,52.8,352,4,0,35,45,1.3,0,2,2,5,16,27,59.3,238,3,41,110,2.7,2,1,1,2,6
Vanderbilt,120,2002-11-16,11,@,Kentucky,112,L,21,41,-20,11,26,42.3,176,2,0,40,102,2.6,1,2,2,3,14,23,60.9,128,0,40,228,5.7,4,0,2,2,6
Virginia,24,2002-11-16,11,,NC State,20,W,14,9,5,14,26,53.8,149,2,0,42,197,4.7,0,2,2,2,28,47,59.6,236,0,31,96,3.1,1,2,1,3,1
Washington,105,2002-11-16,11,@,Oregon,99,W,42,14,28,26,37,70.3,316,4,2,49,163,3.3,2,0,2,6,10,33,30.3,170,2,25,130,5.2,0,1,2,3,2
Western Michigan,82,2002-11-16,11,,Toledo,81,L,21,42,-21,15,31,48.4,143,1,2,23,84,3.7,1,2,4,3,25,35,71.4,207,2,47,259,5.5,2,1,0,1,5
Wisconsin,40,2002-11-16,12,@,Michigan,31,L,14,21,-7,7,20,35.0,60,0,0,43,195,4.5,1,1,1,2,19,28,67.9,136,1,36,216,6.0,2,1,2,3,3
Wyoming,94,2002-11-16,11,,Utah,104,L,18,23,-5,25,48,52.1,361,2,2,30,86,2.9,0,1,3,2,19,35,54.3,216,1,41,186,4.5,2,1,2,3,3
Virginia Tech,25,2002-11-20,11,,West Virginia,50,L,18,21,-3,18,31,58.1,168,1,1,44,243,5.5,1,1,2,2,13,20,65.0,124,0,46,263,5.7,3,0,1,1,3
West Virginia,50,2002-11-20,11,@,Virginia Tech,25,W,21,18,3,13,20,65.0,124,0,1,46,263,5.7,3,0,1,3,18,31,58.1,168,1,44,243,5.5,1,1,1,2,2
Miami (FL),19,2002-11-21,10,,Pittsburgh,22,W,28,21,7,14,26,53.8,163,1,1,23,152,6.6,2,0,1,4,17,38,44.7,150,2,50,193,3.9,1,1,0,1,3
Pittsburgh,22,2002-11-21,11,@,Miami (FL),19,L,21,28,-7,17,38,44.7,150,2,0,50,193,3.9,1,1,1,3,14,26,53.8,163,1,23,152,6.6,2,0,1,1,4
Air Force,83,2002-11-23,12,,San Diego St.,90,L,34,38,-4,6,14,42.9,125,1,0,75,413,5.5,4,2,2,5,29,42,69.0,289,2,26,109,4.2,3,0,1,1,5
Akron,71,2002-11-23,12,@,Kent State,77,W,48,10,38,15,21,71.4,176,2,0,52,227,4.4,5,0,0,7,15,23,65.2,132,1,34,70,2.1,0,3,1,4,1
Alabama,107,2002-11-23,12,,Auburn,109,L,7,17,-10,18,37,48.6,209,0,1,34,111,3.3,1,0,1,1,10,18,55.6,169,2,38,129,3.4,0,0,1,1,2
Arkansas,108,2002-11-23,11,@,Mississippi St.,114,W,26,19,7,8,14,57.1,89,2,0,53,237,4.5,1,0,0,3,25,49,51.0,289,2,31,125,4.0,0,0,2,2,2
Army,65,2002-11-23,11,@,Memphis,6,L,10,38,-28,11,28,39.3,123,1,2,25,44,1.8,0,0,2,1,22,36,61.1,216,1,48,218,4.5,4,2,0,2,5
Auburn,109,2002-11-23,12,@,Alabama,107,W,17,7,10,10,18,55.6,169,2,1,38,129,3.4,0,0,1,2,18,37,48.6,209,0,34,111,3.3,1,0,1,1,1
Ball St.,72,2002-11-23,11,,Buffalo,74,W,41,21,20,12,24,50.0,134,1,1,54,289,5.4,5,0,1,6,18,36,50.0,210,1,31,152,4.9,2,0,0,0,3
