School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Texas,48,2007-10-13,7,@,Iowa St.,42,W,56,3,53,23,31,74.2,298,4,0,39,216,5.5,3,4,1,0,0,8,19,37,51.4,135,0,29,93,3.2,0,1,2,3,0
Texas A&M,119,2007-10-13,7,@,Texas Tech,49,L,7,35,-28,17,30,56.7,133,0,1,43,233,5.4,1,3,1,0,1,1,30,37,81.1,425,3,29,108,3.7,2,1,0,1,5
TCU,47,2007-10-13,7,@,Stanford,101,W,38,36,2,23,34,67.6,344,2,0,48,150,3.1,3,11,5,1,1,5,15,30,50.0,194,2,49,170,3.5,2,0,0,0,4
Texas Tech,49,2007-10-13,7,,Texas A&M,119,W,35,7,28,30,37,81.1,425,3,0,29,108,3.7,2,2,0,1,1,5,17,30,56.7,133,0,43,233,5.4,1,0,1,1,1
Toledo,81,2007-10-13,7,@,Buffalo,74,L,33,43,-10,32,52,61.5,307,3,2,49,219,4.5,1,3,1,0,2,4,9,17,52.9,185,3,42,250,6.0,3,2,0,2,6
Tulane,11,2007-10-13,6,@,UAB,61,L,21,26,-5,19,39,48.7,264,2,2,45,240,5.3,1,3,0,0,2,3,17,32,53.1,262,1,25,110,4.4,1,1,0,1,3
Tulsa,12,2007-10-13,6,,Marshall,55,W,38,31,7,24,39,61.5,385,3,0,42,193,4.6,2,5,4,1,1,5,21,37,56.8,260,2,38,184,4.8,2,0,0,0,4
UAB,61,2007-10-13,6,,Tulane,11,W,26,21,5,17,32,53.1,262,1,0,25,110,4.4,1,8,5,1,1,3,19,39,48.7,264,2,45,240,5.3,1,0,2,2,3
Central Florida,1,2007-10-13,6,@,South Florida,9,L,12,64,-52,11,27,40.7,84,0,1,40,61,1.5,1,9,1,2,3,1,20,36,55.6,365,5,44,178,4.0,3,0,0,0,8
UNLV,92,2007-10-13,7,,BYU,66,L,14,24,-10,16,26,61.5,121,1,1,25,96,3.8,0,3,1,0,1,1,21,33,63.6,214,1,45,227,5.0,2,1,3,4,3
USC,103,2007-10-13,6,,Arizona,95,W,20,13,7,19,31,61.3,130,1,2,43,146,3.4,1,3,1,0,2,2,30,43,69.8,233,0,16,22,1.4,1,3,0,3,1
Utah,104,2007-10-13,7,,San Diego St.,90,W,23,7,16,24,32,75.0,232,2,1,46,282,6.1,0,10,5,1,2,2,15,32,46.9,149,0,29,62,2.1,1,1,1,2,1
UTEP,62,2007-10-13,7,,East Carolina,4,L,42,45,-3,40,57,70.2,456,3,1,37,133,3.6,1,5,2,2,3,4,19,34,55.9,299,2,32,208,6.5,2,0,4,4,5
Vanderbilt,120,2007-10-13,6,,Georgia,111,L,17,20,-3,9,15,60.0,131,1,0,38,179,4.7,1,2,1,2,2,2,16,31,51.6,201,1,35,167,4.8,1,0,0,0,2
Virginia,24,2007-10-13,7,,Connecticut,3,W,17,16,1,15,25,60.0,184,1,2,44,148,3.4,1,6,4,1,3,2,17,33,51.5,176,1,33,78,2.4,0,2,0,2,1
Virginia Tech,25,2007-10-13,7,@,Duke,15,W,43,14,29,21,30,70.0,346,3,1,38,99,2.6,2,9,5,1,2,5,14,28,50.0,122,1,36,72,2.0,1,2,1,3,2
Washington,105,2007-10-13,6,@,Arizona St.,96,L,20,44,-24,10,30,33.3,142,1,1,32,146,4.6,1,8,3,1,2,2,20,31,64.5,227,2,49,296,6.0,2,0,1,1,5
Washington St.,106,2007-10-13,7,@,Oregon,99,L,7,53,-46,15,36,41.7,251,1,2,30,63,2.1,0,9,3,1,3,1,26,35,74.3,338,3,51,213,4.2,3,1,0,1,6
Western Kentucky,64,2007-10-13,6,@,Ball St.,72,L,12,35,-23,22,33,66.7,189,1,3,54,222,4.1,0,3,1,0,3,1,21,31,67.7,288,3,29,75,2.6,2,2,1,3,5
Western Michigan,82,2007-10-13,7,@,Northern Illinois,79,W,17,13,4,20,29,69.0,226,1,1,48,170,3.5,1,7,1,1,2,2,14,26,53.8,203,1,33,130,3.9,0,2,0,2,1
Wisconsin,40,2007-10-13,7,@,Penn State,37,L,7,38,-31,17,34,50.0,244,0,2,34,87,2.6,1,2,1,1,3,1,16,29,55.2,216,1,47,221,4.7,4,1,0,1,5
Wyoming,94,2007-10-13,6,,New Mexico,89,L,3,20,-17,21,35,60.0,190,0,0,30,48,1.6,0,7,1,1,1,0,14,23,60.9,215,1,44,129,2.9,0,0,0,0,2
Boise St.,84,2007-10-14,6,,Nevada,88,W,69,67,2,27,36,75.0,353,5,1,48,274,5.7,3,6,3,1,2,8,11,26,42.3,243,3,52,396,7.6,6,0,0,0,9
Nevada,88,2007-10-14,6,@,Boise St.,84,L,67,69,-2,11,26,42.3,243,3,0,52,396,7.6,6,7,0,0,0,9,27,36,75.0,353,5,48,274,5.7,3,1,1,2,8
Rutgers,39,2007-10-18,7,,South Florida,9,W,30,27,3,13,32,40.6,230,3,0,42,170,4.0,0,8,7,3,3,3,17,35,48.6,247,1,38,115,3.0,2,0,1,1,3
South Florida,9,2007-10-18,7,@,Rutgers,39,L,27,30,-3,17,35,48.6,247,1,1,38,115,3.0,2,6,0,0,1,3,13,32,40.6,230,3,42,170,4.0,0,3,0,3,3
TCU,47,2007-10-18,8,,Utah,104,L,20,27,-7,21,46,45.7,191,0,4,27,94,3.5,1,10,6,0,4,2,13,20,65.0,120,1,50,107,2.1,1,0,1,1,3
Utah,104,2007-10-18,8,@,TCU,47,W,27,20,7,13,20,65.0,120,1,1,50,107,2.1,1,5,2,0,1,3,21,46,45.7,191,0,27,94,3.5,1,0,4,4,2
Connecticut,3,2007-10-19,7,,Louisville,18,W,21,17,4,9,18,50.0,130,1,0,39,175,4.5,1,3,1,2,2,3,29,43,67.4,228,1,31,93,3.0,0,0,3,3,2
Eastern Michigan,76,2007-10-19,8,,Northwestern,35,L,14,26,-12,28,48,58.3,282,0,3,29,99,3.4,2,5,2,1,4,2,25,42,59.5,361,1,34,155,4.6,2,1,1,2,3
Louisville,18,2007-10-19,8,@,Connecticut,3,L,17,21,-4,29,43,67.4,228,1,3,31,93,3.0,0,5,0,0,3,2,9,18,50.0,130,1,39,175,4.5,1,2,0,2,3
Northwestern,35,2007-10-19,8,@,Eastern Michigan,76,W,26,14,12,25,42,59.5,361,1,1,34,155,4.6,2,5,3,1,2,3,28,48,58.3,282,0,29,99,3.4,2,1,3,4,2
Air Force,83,2007-10-20,8,,Wyoming,94,W,20,12,8,7,11,63.6,74,2,0,57,256,4.5,0,8,2,1,1,3,20,31,64.5,260,1,44,144,3.3,0,2,3,5,1
Alabama,107,2007-10-20,8,,Tennessee,118,W,41,17,24,32,46,69.6,363,3,0,38,147,3.9,1,1,0,0,0,4,23,38,60.5,259,1,19,103,5.4,1,0,2,2,2
Arizona,95,2007-10-20,8,,Stanford,101,L,20,21,-1,28,41,68.3,239,1,1,32,130,4.1,1,8,3,2,3,2,19,27,70.4,181,1,45,96,2.1,2,1,2,3,3
Arkansas,108,2007-10-20,7,@,Ole Miss,116,W,44,8,36,12,18,66.7,144,4,1,54,293,5.4,2,9,6,0,1,6,14,34,41.2,182,1,35,97,2.8,0,0,4,4,1
Arkansas St.,122,2007-10-20,7,@,Middle Tennessee,56,L,7,24,-17,9,19,47.4,116,1,3,33,22,0.7,0,7,1,1,4,1,11,24,45.8,179,2,49,205,4.2,0,0,1,1,3
Army,65,2007-10-20,8,@,Georgia Tech,17,L,10,34,-24,12,28,42.9,148,1,3,33,118,3.6,0,6,2,0,3,1,14,25,56.0,218,0,51,292,5.7,4,2,0,2,4
Auburn,109,2007-10-20,8,@,LSU,113,L,24,30,-6,18,28,64.3,199,2,0,35,97,2.8,1,5,2,0,0,3,22,35,62.9,319,3,33,169,5.1,0,1,1,2,3
Ball St.,72,2007-10-20,8,@,Western Michigan,82,W,27,23,4,25,48,52.1,358,2,0,24,72,3.0,1,7,4,0,0,3,21,38,55.3,237,1,44,196,4.5,1,0,3,3,2
Baylor,41,2007-10-20,8,,Texas,48,L,10,31,-21,32,56,57.1,284,1,4,18,8,0.4,0,7,3,0,4,1,25,36,69.4,293,1,46,177,3.8,2,1,2,3,4
Boise St.,84,2007-10-20,7,@,Louisiana Tech,54,W,45,31,14,21,35,60.0,328,5,2,35,137,3.9,1,8,3,0,2,6,24,42,57.1,255,1,43,208,4.8,3,1,3,4,4
Bowling Green,73,2007-10-20,7,@,Kent State,77,W,31,20,11,14,25,56.0,184,2,0,37,197,5.3,2,7,3,0,0,4,8,13,61.5,128,1,56,254,4.5,1,1,0,1,2
BYU,66,2007-10-20,7,,Eastern Washington,132,W,42,7,35,15,30,50.0,156,1,1,47,221,4.7,4,9,3,0,1,6,21,35,60.0,224,1,29,42,1.4,0,0,3,3,1
Buffalo,74,2007-10-20,8,@,Syracuse,23,L,12,20,-8,32,48,66.7,286,0,0,27,73,2.7,0,4,2,1,1,0,15,28,53.6,265,1,42,179,4.3,1,0,2,2,2
California,97,2007-10-20,7,@,UCLA,102,L,21,30,-9,22,34,64.7,232,3,3,30,67,2.2,0,4,1,1,4,3,19,28,67.9,190,2,45,183,4.1,0,2,0,2,3
Central Michigan,75,2007-10-20,8,@,Clemson,14,L,14,70,-56,21,37,56.8,216,2,2,24,76,3.2,0,4,1,2,4,2,23,27,85.2,315,6,61,341,5.6,4,0,1,1,10
Cincinnati,2,2007-10-20,8,@,Pittsburgh,22,L,17,24,-7,21,32,65.6,237,0,1,28,121,4.3,2,5,1,2,3,2,18,29,62.1,167,1,46,260,5.7,1,0,1,1,2
Clemson,14,2007-10-20,7,,Central Michigan,75,W,70,14,56,23,27,85.2,315,6,1,61,341,5.6,4,3,0,0,1,10,21,37,56.8,216,2,24,76,3.2,0,2,2,4,2
Colorado,98,2007-10-20,8,,Kansas,43,L,14,19,-5,27,45,60.0,287,2,2,33,66,2.0,0,5,1,1,3,2,20,29,69.0,153,1,33,180,5.5,1,2,0,2,2
Colorado St.,85,2007-10-20,7,@,UNLV,92,W,48,23,25,13,19,68.4,218,1,0,49,279,5.7,3,6,2,1,1,6,25,39,64.1,337,2,38,222,5.8,1,2,3,5,3
East Carolina,4,2007-10-20,8,,NC State,20,L,20,34,-14,28,53,52.8,254,1,1,34,72,2.1,1,8,1,1,2,2,29,44,65.9,335,3,28,49,1.8,0,1,1,2,4
Florida,110,2007-10-20,7,@,Kentucky,112,W,45,37,8,18,26,69.2,256,4,0,37,171,4.6,2,8,6,0,0,6,35,50,70.0,415,5,35,97,2.8,0,0,0,0,5
Florida Atlantic,52,2007-10-20,7,@,Louisiana,126,W,39,32,7,26,45,57.8,308,4,0,42,126,3.0,1,6,1,0,0,5,14,24,58.3,121,0,53,317,6.0,3,1,2,3,4
Florida Intl,53,2007-10-20,7,@,UL Monroe,130,L,14,28,-14,15,36,41.7,198,1,1,38,125,3.3,1,9,3,0,1,2,17,24,70.8,270,2,40,160,4.0,2,1,0,1,4
Florida St.,16,2007-10-20,7,,Miami (FL),19,L,29,37,-8,14,33,42.4,208,0,2,47,158,3.4,1,6,2,3,5,2,11,22,50.0,173,2,45,153,3.4,2,1,3,4,5
Fresno St.,86,2007-10-20,7,,San Jose St.,91,W,30,0,30,16,26,61.5,132,0,0,43,251,5.8,3,7,3,1,1,3,22,44,50.0,254,0,30,140,4.7,0,0,1,1,0
Georgia Tech,17,2007-10-20,8,,Army,65,W,34,10,24,14,25,56.0,218,0,0,51,292,5.7,4,9,2,2,2,4,12,28,42.9,148,1,33,118,3.6,0,0,3,3,1
Houston,5,2007-10-20,7,@,UAB,61,W,49,10,39,21,34,61.8,205,2,0,59,335,5.7,5,7,2,1,1,7,12,34,35.3,198,1,18,26,1.4,0,0,4,4,1
Idaho,133,2007-10-20,8,@,New Mexico State,69,L,31,45,-14,19,35,54.3,212,2,2,43,234,5.4,2,5,1,1,3,4,36,49,73.5,404,3,24,88,3.7,2,0,0,0,6
Illinois,27,2007-10-20,8,,Michigan,31,L,17,27,-10,14,26,53.8,116,1,1,31,137,4.4,1,9,4,1,2,2,21,33,63.6,228,3,46,115,2.5,0,1,2,3,3
Indiana,28,2007-10-20,8,,Penn State,37,L,31,36,-5,30,48,62.5,318,3,0,30,68,2.3,1,4,2,4,4,4,22,32,68.8,195,2,47,192,4.1,2,1,1,2,4
Iowa,29,2007-10-20,8,@,Purdue,38,L,6,31,-25,17,40,42.5,177,0,1,29,77,2.7,0,6,2,1,2,0,29,49,59.2,315,3,42,121,2.9,1,0,1,1,4
Iowa St.,42,2007-10-20,8,,Oklahoma,45,L,7,17,-10,19,32,59.4,174,0,1,34,95,2.8,1,5,3,0,1,1,16,28,57.1,183,0,45,133,3.0,2,2,1,3,2
Kansas,43,2007-10-20,7,@,Colorado,98,W,19,14,5,20,29,69.0,153,1,0,33,180,5.5,1,7,3,2,2,2,27,45,60.0,287,2,33,66,2.0,0,1,2,3,2
Kansas St.,44,2007-10-20,7,@,Oklahoma St.,46,L,39,41,-2,36,51,70.6,404,3,0,23,125,5.4,2,3,0,3,3,5,11,26,42.3,181,3,59,329,5.6,1,0,1,1,5
Kent State,77,2007-10-20,8,,Bowling Green,73,L,20,31,-11,8,13,61.5,128,1,0,56,254,4.5,1,7,2,1,1,2,14,25,56.0,184,2,37,197,5.3,2,0,0,0,4
Kentucky,112,2007-10-20,8,,Florida,110,L,37,45,-8,35,50,70.0,415,5,0,35,97,2.8,0,3,1,0,0,5,18,26,69.2,256,4,37,171,4.6,2,0,0,0,6
Louisiana,126,2007-10-20,8,,Florida Atlantic,52,L,32,39,-7,14,24,58.3,121,0,2,53,317,6.0,3,4,2,1,3,4,26,45,57.8,308,4,42,126,3.0,1,0,0,0,5
Louisiana Tech,54,2007-10-20,7,,Boise St.,84,L,31,45,-14,24,42,57.1,255,1,3,43,208,4.8,3,3,0,1,4,4,21,35,60.0,328,5,35,137,3.9,1,0,2,2,6
UL Monroe,130,2007-10-20,7,,Florida Intl,53,W,28,14,14,17,24,70.8,270,2,0,40,160,4.0,2,9,5,1,1,4,15,36,41.7,198,1,38,125,3.3,1,0,1,1,2
LSU,113,2007-10-20,8,,Auburn,109,W,30,24,6,22,35,62.9,319,3,1,33,169,5.1,0,5,2,1,2,3,18,28,64.3,199,2,35,97,2.8,1,0,0,0,3
Maryland,30,2007-10-20,7,,Virginia,24,L,17,18,-1,13,19,68.4,105,0,0,38,130,3.4,2,5,3,0,0,2,23,36,63.9,248,0,39,191,4.9,2,0,0,0,2
Memphis,6,2007-10-20,7,@,Rice,59,W,38,35,3,25,38,65.8,324,3,1,51,247,4.8,1,2,1,0,1,4,29,45,64.4,313,4,20,105,5.3,1,0,2,2,5
Miami (FL),19,2007-10-20,8,@,Florida St.,16,W,37,29,8,11,22,50.0,173,2,3,45,153,3.4,2,9,2,1,4,5,14,33,42.4,208,0,47,158,3.4,1,3,2,5,2
Miami (OH),78,2007-10-20,8,@,Temple,10,L,17,24,-7,33,59,55.9,314,2,2,27,56,2.1,0,7,4,1,3,2,14,19,73.7,188,1,34,110,3.2,2,2,0,2,3
Michigan,31,2007-10-20,8,@,Illinois,27,W,27,17,10,21,33,63.6,228,3,2,46,115,2.5,0,6,1,1,3,3,14,26,53.8,116,1,31,137,4.4,1,1,1,2,2
Michigan St.,32,2007-10-20,8,@,Ohio St.,36,L,17,24,-7,12,24,50.0,126,0,1,28,59,2.1,0,8,2,0,1,2,15,23,65.2,193,2,47,229,4.9,1,1,1,2,3
Middle Tennessee,56,2007-10-20,8,,Arkansas St.,122,W,24,7,17,11,24,45.8,179,2,1,49,205,4.2,0,12,9,0,1,3,9,19,47.4,116,1,33,22,0.7,0,1,3,4,1
Minnesota,33,2007-10-20,8,,North Dakota State,185,L,21,27,-6,11,23,47.8,182,2,1,30,125,4.2,1,5,1,0,1,3,20,25,80.0,191,2,49,394,8.0,1,1,0,1,3
Mississippi St.,114,2007-10-20,8,@,West Virginia,50,L,13,38,-25,18,35,51.4,169,0,0,33,45,1.4,2,4,0,3,3,2,12,20,60.0,84,3,42,262,6.2,2,0,1,1,5
Missouri,115,2007-10-20,7,,Texas Tech,49,W,41,10,31,14,20,70.0,210,1,1,50,212,4.2,3,11,3,1,2,5,44,69,63.8,397,1,15,-9,-0.6,0,0,4,4,1
Navy,7,2007-10-20,7,,Wake Forest,26,L,24,44,-20,4,12,33.3,39,0,0,67,328,4.9,3,4,0,3,3,3,22,28,78.6,213,2,44,196,4.5,2,0,0,0,5
Nebraska,34,2007-10-20,8,,Texas A&M,119,L,14,36,-22,26,44,59.1,275,1,0,26,130,5.0,1,5,2,3,3,2,13,22,59.1,100,1,66,359,5.4,4,0,0,0,5
Nevada,88,2007-10-20,7,@,Utah St.,93,W,31,28,3,15,23,65.2,170,2,0,57,302,5.3,2,7,3,2,2,4,11,19,57.9,106,0,34,106,3.1,3,1,1,2,4
New Mexico,89,2007-10-20,7,@,San Diego St.,90,W,20,17,3,18,35,51.4,239,1,2,38,126,3.3,1,5,0,0,2,2,18,26,69.2,133,0,43,166,3.9,2,2,0,2,2
New Mexico State,69,2007-10-20,8,,Idaho,133,W,45,31,14,36,49,73.5,404,3,0,24,88,3.7,2,5,1,0,0,6,19,35,54.3,212,2,43,234,5.4,2,1,2,3,4
NC State,20,2007-10-20,7,@,East Carolina,4,W,34,20,14,29,44,65.9,335,3,1,28,49,1.8,0,8,6,1,2,4,28,53,52.8,254,1,34,72,2.1,1,1,1,2,2
North Texas,57,2007-10-20,7,@,Troy,129,L,7,45,-38,23,41,56.1,179,1,1,35,26,0.7,0,7,2,1,2,1,28,43,65.1,356,5,35,137,3.9,0,3,4,7,6
Northern Illinois,79,2007-10-20,8,@,Wisconsin,40,L,3,44,-41,12,25,48.0,112,0,2,18,-13,-0.7,0,2,0,0,2,0,12,20,60.0,100,1,55,331,6.0,4,0,1,1,5
Notre Dame,70,2007-10-20,8,,USC,103,L,0,38,-38,17,33,51.5,117,0,1,30,48,1.6,0,3,0,2,3,0,21,38,55.3,235,4,36,227,6.3,1,1,0,1,5
Ohio,80,2007-10-20,8,@,Toledo,81,L,40,43,-3,16,30,53.3,289,2,4,37,271,7.3,3,7,0,3,7,5,19,39,48.7,204,1,49,269,5.5,4,2,0,2,5
Ohio St.,36,2007-10-20,8,,Michigan St.,32,W,24,17,7,15,23,65.2,193,2,1,47,229,4.9,1,6,4,1,2,3,12,24,50.0,126,0,28,59,2.1,0,0,1,1,2
Oklahoma,45,2007-10-20,8,@,Iowa St.,42,W,17,7,10,16,28,57.1,183,0,1,45,133,3.0,2,8,1,2,3,2,19,32,59.4,174,0,34,95,2.8,1,0,1,1,1
Oklahoma St.,46,2007-10-20,8,,Kansas St.,44,W,41,39,2,11,26,42.3,181,3,1,59,329,5.6,1,1,1,0,1,5,36,51,70.6,404,3,23,125,5.4,2,3,0,3,5
Ole Miss,116,2007-10-20,8,,Arkansas,108,L,8,44,-36,14,34,41.2,182,1,4,35,97,2.8,0,5,1,0,4,1,12,18,66.7,144,4,54,293,5.4,2,0,1,1,6
Oregon,99,2007-10-20,7,@,Washington,105,W,55,34,21,19,30,63.3,196,1,1,62,465,7.5,6,5,2,0,1,7,12,31,38.7,257,4,29,164,5.7,0,0,1,1,4
Penn State,37,2007-10-20,8,@,Indiana,28,W,36,31,5,22,32,68.8,195,2,1,47,192,4.1,2,9,6,1,2,4,30,48,62.5,318,3,30,68,2.3,1,4,0,4,4
Pittsburgh,22,2007-10-20,7,,Cincinnati,2,W,24,17,7,18,29,62.1,167,1,1,46,260,5.7,1,6,1,0,1,2,21,32,65.6,237,0,28,121,4.3,2,2,1,3,2
Purdue,38,2007-10-20,8,,Iowa,29,W,31,6,25,29,49,59.2,315,3,1,42,121,2.9,1,7,5,0,1,4,17,40,42.5,177,0,29,77,2.7,0,1,1,2,0
Rice,59,2007-10-20,7,,Memphis,6,L,35,38,-3,29,45,64.4,313,4,2,20,105,5.3,1,8,1,0,2,5,25,38,65.8,324,3,51,247,4.8,1,0,1,1,4
San Diego St.,90,2007-10-20,7,,New Mexico,89,L,17,20,-3,18,26,69.2,133,0,0,43,166,3.9,2,6,1,2,2,2,18,35,51.4,239,1,38,126,3.3,1,0,2,2,2
San Jose St.,91,2007-10-20,8,@,Fresno St.,86,L,0,30,-30,22,44,50.0,254,0,1,30,140,4.7,0,3,1,0,1,0,16,26,61.5,132,0,43,251,5.8,3,1,0,1,3
SMU,8,2007-10-20,7,,Tulane,11,L,34,41,-7,28,37,75.7,354,3,1,32,84,2.6,1,6,3,1,2,4,13,24,54.2,160,1,50,361,7.2,4,1,0,1,5
South Carolina,117,2007-10-20,8,,Vanderbilt,120,L,6,17,-11,23,43,53.5,256,0,3,22,26,1.2,0,11,2,1,4,0,8,16,50.0,123,2,47,146,3.1,0,1,1,2,2
Stanford,101,2007-10-20,7,@,Arizona,95,W,21,20,1,19,27,70.4,181,1,2,45,96,2.1,2,8,3,1,3,3,28,41,68.3,239,1,32,130,4.1,1,2,1,3,2
Syracuse,23,2007-10-20,8,,Buffalo,74,W,20,12,8,15,28,53.6,265,1,2,42,179,4.3,1,7,0,0,2,2,32,48,66.7,286,0,27,73,2.7,0,1,0,1,0
Temple,10,2007-10-20,8,,Miami (OH),78,W,24,17,7,14,19,73.7,188,1,0,34,110,3.2,2,6,4,2,2,3,33,59,55.9,314,2,27,56,2.1,0,1,2,3,2
Tennessee,118,2007-10-20,7,@,Alabama,107,L,17,41,-24,23,38,60.5,259,1,2,19,103,5.4,1,3,1,0,2,2,32,46,69.6,363,3,38,147,3.9,1,0,0,0,4
Texas,48,2007-10-20,8,@,Baylor,41,W,31,10,21,25,36,69.4,293,1,2,46,177,3.8,2,4,1,1,3,4,32,56,57.1,284,1,18,8,0.4,0,0,4,4,1
Texas A&M,119,2007-10-20,8,@,Nebraska,34,W,36,14,22,13,22,59.1,100,1,0,66,359,5.4,4,4,2,0,0,5,26,44,59.1,275,1,26,130,5.0,1,3,0,3,2
Texas Tech,49,2007-10-20,8,@,Missouri,115,L,10,41,-31,44,69,63.8,397,1,4,15,-9,-0.6,0,5,3,0,4,1,14,20,70.0,210,1,50,212,4.2,3,1,1,2,5
Toledo,81,2007-10-20,8,,Ohio,80,W,43,40,3,19,39,48.7,204,1,0,49,269,5.5,4,1,0,2,2,5,16,30,53.3,289,2,37,271,7.3,3,3,4,7,5
Troy,129,2007-10-20,7,,North Texas,57,W,45,7,38,28,43,65.1,356,5,4,35,137,3.9,0,15,10,3,7,6,23,41,56.1,179,1,35,26,0.7,0,1,1,2,1
Tulane,11,2007-10-20,7,@,SMU,8,W,41,34,7,13,24,54.2,160,1,0,50,361,7.2,4,6,4,1,1,5,28,37,75.7,354,3,32,84,2.6,1,1,1,2,4
Tulsa,12,2007-10-20,7,@,Central Florida,1,L,23,44,-21,35,61,57.4,320,3,4,25,59,2.4,0,5,1,0,4,3,21,29,72.4,224,1,48,229,4.8,4,1,0,1,5
UAB,61,2007-10-20,7,,Houston,5,L,10,49,-39,12,34,35.3,198,1,4,18,26,1.4,0,4,2,0,4,1,21,34,61.8,205,2,59,335,5.7,5,1,0,1,7
Central Florida,1,2007-10-20,7,,Tulsa,12,W,44,23,21,21,29,72.4,224,1,0,48,229,4.8,4,8,5,1,1,5,35,61,57.4,320,3,25,59,2.4,0,0,4,4,3
UCLA,102,2007-10-20,7,,California,97,W,30,21,9,19,28,67.9,190,2,0,45,183,4.1,0,8,1,2,2,3,22,34,64.7,232,3,30,67,2.2,0,1,3,4,3
UNLV,92,2007-10-20,8,,Colorado St.,85,L,23,48,-25,25,39,64.1,337,2,3,38,222,5.8,1,3,2,2,5,3,13,19,68.4,218,1,49,279,5.7,3,1,0,1,6
USC,103,2007-10-20,7,@,Notre Dame,70,W,38,0,38,21,38,55.3,235,4,0,36,227,6.3,1,10,7,1,1,5,17,33,51.5,117,0,30,48,1.6,0,2,1,3,0
Utah St.,93,2007-10-20,7,,Nevada,88,L,28,31,-3,11,19,57.9,106,0,1,34,106,3.1,3,4,2,1,2,4,15,23,65.2,170,2,57,302,5.3,2,2,0,2,4
Vanderbilt,120,2007-10-20,7,@,South Carolina,117,W,17,6,11,8,16,50.0,123,2,1,47,146,3.1,0,9,7,1,2,2,23,43,53.5,256,0,22,26,1.2,0,1,3,4,0
Virginia,24,2007-10-20,8,@,Maryland,30,W,18,17,1,23,36,63.9,248,0,0,39,191,4.9,2,8,2,0,0,2,13,19,68.4,105,0,38,130,3.4,2,0,0,0,2
Wake Forest,26,2007-10-20,7,@,Navy,7,W,44,24,20,22,28,78.6,213,2,0,44,196,4.5,2,10,4,0,0,5,4,12,33.3,39,0,67,328,4.9,3,3,0,3,3
Washington,105,2007-10-20,7,,Oregon,99,L,34,55,-21,12,31,38.7,257,4,1,29,164,5.7,0,3,1,0,1,4,19,30,63.3,196,1,62,465,7.5,6,0,1,1,7
West Virginia,50,2007-10-20,7,,Mississippi St.,114,W,38,13,25,12,20,60.0,84,3,1,42,262,6.2,2,8,3,0,1,5,18,35,51.4,169,0,33,45,1.4,2,3,0,3,2
Western Kentucky,64,2007-10-20,7,@,Indiana State,183,W,56,7,49,11,14,78.6,130,0,0,63,380,6.0,8,4,2,1,1,8,9,20,45.0,142,1,40,137,3.4,0,2,3,5,1
Western Michigan,82,2007-10-20,8,,Ball St.,72,L,23,27,-4,21,38,55.3,237,1,3,44,196,4.5,1,4,2,0,3,2,25,48,52.1,358,2,24,72,3.0,1,0,0,0,3
Wisconsin,40,2007-10-20,8,,Northern Illinois,79,W,44,3,41,12,20,60.0,100,1,1,55,331,6.0,4,10,3,0,1,5,12,25,48.0,112,0,18,-13,-0.7,0,0,2,2,0
Wyoming,94,2007-10-20,7,@,Air Force,83,L,12,20,-8,20,31,64.5,260,1,3,44,144,3.3,0,6,2,2,5,1,7,11,63.6,74,2,57,256,4.5,0,1,0,1,3
Marshall,55,2007-10-21,7,,Southern Miss,60,L,24,33,-9,20,38,52.6,309,2,3,31,99,3.2,1,6,1,1,4,3,23,30,76.7,310,1,41,160,3.9,3,0,0,0,4
Southern Miss,60,2007-10-21,7,@,Marshall,55,W,33,24,9,23,30,76.7,310,1,0,41,160,3.9,3,7,2,0,0,4,20,38,52.6,309,2,31,99,3.2,1,1,3,4,3
Air Force,83,2007-10-25,9,@,New Mexico,89,L,31,34,-3,11,18,61.1,110,0,0,49,212,4.3,4,6,1,5,5,4,16,28,57.1,169,1,48,156,3.3,2,1,1,2,3
Boston College,13,2007-10-25,8,@,Virginia Tech,25,W,14,10,4,25,53,47.2,285,2,2,18,32,1.8,0,8,3,0,2,2,15,25,60.0,149,1,41,116,2.8,0,2,0,2,1
New Mexico,89,2007-10-25,8,,Air Force,83,W,34,31,3,16,28,57.1,169,1,1,48,156,3.3,2,5,0,1,2,3,11,18,61.1,110,0,49,212,4.3,4,5,0,5,4
Virginia Tech,25,2007-10-25,8,,Boston College,13,L,10,14,-4,15,25,60.0,149,1,0,41,116,2.8,0,4,3,2,2,1,25,53,47.2,285,2,18,32,1.8,0,0,2,2,2
Boise St.,84,2007-10-26,8,@,Fresno St.,86,W,34,21,13,18,29,62.1,158,0,0,43,282,6.6,4,5,3,0,0,4,21,39,53.8,263,1,26,89,3.4,1,0,1,1,3
Fresno St.,86,2007-10-26,8,,Boise St.,84,L,21,34,-13,21,39,53.8,263,1,1,26,89,3.4,1,10,2,0,1,3,18,29,62.1,158,0,43,282,6.6,4,0,0,0,4
