Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Davone Bess,WR,23.022,2008-10-05,NFL,MIA,,SDG,W 17-10,4,5,Sun,3,49,16.33,0,BessDa00
Will Blackmon,CB,23.344,2008-10-05,NFL,GNB,,ATL,L 24-27,5,5,Sun,4,110,27.50,0,BlacWi20
Ahmad Bradshaw,RB,22.200,2008-10-05,NFL,NYG,,SEA,W 44-6,4,5,Sun,2,24,12.00,0,BradAh00
Chris Carr,DB,25.158,2008-10-05,NFL,TEN,@,BAL,W 13-10,5,5,Sun,1,49,49.00,0,CarrCh22
Tyrone Carter,S,32.188,2008-10-05,NFL,PIT,@,JAX,W 26-21,5,5,Sun,1,16,16.00,0,CartTy20
Rock Cartwright,RB,28.307,2008-10-05,NFL,WAS,@,PHI,W 23-17,5,5,Sun,2,51,25.50,0,CartRo01
Najeh Davenport,RB,29.240,2008-10-05,NFL,PIT,@,JAX,W 26-21,5,5,Sun,3,70,23.33,0,DaveNa00
Andre' Davis,WR,29.115,2008-10-05,NFL,HOU,,IND,L 27-31,4,5,Sun,4,107,26.75,0,DaviAn01
Quintin Demps,S,23.098,2008-10-05,NFL,PHI,,WAS,L 17-23,5,5,Sun,4,66,16.50,0,DempQu99
Yamon Figurs,WR,25.269,2008-10-05,NFL,BAL,,TEN,L 10-13,4,5,Sun,1,25,25.00,0,FiguYa00
Justin Forsett,RB,22.357,2008-10-05,NFL,IND,@,HOU,W 31-27,4,5,Sun,5,115,23.00,0,ForsJu00
Michael Griffin,FS,23.275,2008-10-05,NFL,TEN,@,BAL,W 13-10,5,5,Sun,1,28,28.00,0,GrifMi99
Andre Hall,RB,26.046,2008-10-05,NFL,DEN,,TAM,W 16-13,5,5,Sun,2,47,23.50,0,HallAn01
Devin Hester,WR,25.336,2008-10-05,NFL,CHI,@,DET,W 34-7,5,5,Sun,2,38,19.00,0,HestDe99
Jacob Hester,RB-F,23.150,2008-10-05,NFL,SDG,@,MIA,L 10-17,5,5,Sun,1,9,9.00,0,HestJa00
Ellis Hobbs,RCB,25.142,2008-10-05,NFL,NWE,@,SFO,W 30-21,4,5,Sun,3,84,28.00,0,HobbEl20
Glenn Holt,WR,24.066,2008-10-05,NFL,CIN,@,DAL,L 22-31,5,5,Sun,6,177,29.50,0,HoltGl00
Dexter Jackson,WR,22.061,2008-10-05,NFL,TAM,@,DEN,L 13-16,5,5,Sun,1,16,16.00,0,JackDe01
Fred Jackson,RB,27.228,2008-10-05,NFL,BUF,@,ARI,L 17-41,5,5,Sun,1,13,13.00,0,JackFr02
Felix Jones,RB,21.150,2008-10-05,NFL,DAL,,CIN,W 31-22,5,5,Sun,2,42,21.00,0,JoneFe00
Maurice Jones-Drew,RB/K,23.196,2008-10-05,NFL,JAX,,PIT,L 21-26,5,5,Sun,1,12,12.00,0,DrewMa00
Maurice Leggett,CB,22.003,2008-10-05,NFL,KAN,@,CAR,L 0-34,5,5,Sun,1,30,30.00,0,LeggMa99
Greg Lewis,WR,28.236,2008-10-05,NFL,PHI,,WAS,L 17-23,5,5,Sun,1,31,31.00,0,LewiGr01
Glenn Martinez,WR,26.310,2008-10-05,NFL,DEN,,TAM,W 16-13,5,5,Sun,1,0,0.00,0,MartGl00
Leodis McKelvin,CB,23.034,2008-10-05,NFL,BUF,@,ARI,L 17-41,5,5,Sun,6,133,22.17,0,McKeLe99
Brandon Middleton,WR,27.277,2008-10-05,NFL,DET,,CHI,L 7-34,4,5,Sun,5,101,20.20,0,MiddBr00
Jordy Nelson,WR,23.127,2008-10-05,NFL,GNB,,ATL,L 24-27,5,5,Sun,1,0,0.00,0,NelsJo00
Jerious Norwood,RB,25.068,2008-10-05,NFL,ATL,@,GNB,W 27-24,5,5,Sun,3,85,28.33,0,NorwJe00
Allen Rossum,CB,32.349,2008-10-05,NFL,SFO,,NWE,L 21-30,5,5,Sun,3,77,25.67,0,RossAl99
Dantrell Savage,RB,23.233,2008-10-05,NFL,KAN,@,CAR,L 0-34,5,5,Sun,4,100,25.00,0,SavaDa20
Matthew Slater,WR,23.026,2008-10-05,NFL,NWE,@,SFO,W 30-21,4,5,Sun,1,18,18.00,0,SlatMa00
Corey Smith,DE,28.338,2008-10-05,NFL,DET,,CHI,L 7-34,4,5,Sun,1,9,9.00,0,SmitCo20
Darren Sproles,RB-K,25.107,2008-10-05,NFL,SDG,@,MIA,L 10-17,5,5,Sun,3,71,23.67,0,SproDa00
Jonathan Stewart,RB,21.198,2008-10-05,NFL,CAR,,KAN,W 34-0,5,5,Sun,1,19,19.00,0,StewJo00
Josh Wilson,CB,23.208,2008-10-05,NFL,SEA,@,NYG,L 6-44,4,5,Sun,8,163,20.38,0,WilsJo99
Brian Witherspoon,CB,23.122,2008-10-05,NFL,JAX,,PIT,L 21-26,5,5,Sun,4,101,25.25,0,WithBr20
Maurice Hicks,RB,30.076,2008-10-06,NFL,MIN,@,NOR,W 30-27,5,5,Mon,4,93,23.25,0,HickMa00
Aaron Stecker,RB,32.328,2008-10-06,NFL,NOR,,MIN,L 27-30,5,5,Mon,2,10,5.00,0,StecAa00
Chester Taylor,RB,29.014,2008-10-06,NFL,MIN,@,NOR,W 30-27,5,5,Mon,1,24,24.00,0,TaylCh01
Pierre Thomas,RB,23.293,2008-10-06,NFL,NOR,,MIN,L 27-30,5,5,Mon,5,168,33.60,0,ThomPi00
J.J. Arrington,RB,25.263,2008-10-12,NFL,ARI,,DAL,W 30-24,6,6,Sun,1,93,93.00,1,ArriJ.00
Miles Austin,WR,24.104,2008-10-12,NFL,DAL,@,ARI,L 24-30,6,6,Sun,3,82,27.33,0,AustMi00
Davone Bess,WR,23.029,2008-10-12,NFL,MIA,@,HOU,L 28-29,5,6,Sun,4,113,28.25,0,BessDa00
Will Blackmon,CB,23.351,2008-10-12,NFL,GNB,@,SEA,W 27-17,6,6,Sun,3,75,25.00,0,BlacWi20
Tyvon Branch,S,21.306,2008-10-12,NFL,OAK,@,NOR,L 3-34,5,6,Sun,1,11,11.00,0,BranTy99
Calais Campbell,DE,22.041,2008-10-12,NFL,ARI,,DAL,W 30-24,6,6,Sun,1,0,0.00,0,CampCa99
Rock Cartwright,RB,28.314,2008-10-12,NFL,WAS,,STL,L 17-19,6,6,Sun,3,77,25.67,0,CartRo01
Tony Curtis,TE,25.244,2008-10-12,NFL,DAL,@,ARI,L 24-30,6,6,Sun,1,4,4.00,0,CurtTo00
Andre' Davis,WR,29.122,2008-10-12,NFL,HOU,,MIA,W 29-28,5,6,Sun,5,142,28.40,0,DaviAn01
Quintin Demps,S,23.105,2008-10-12,NFL,PHI,@,SFO,W 40-26,6,6,Sun,4,116,29.00,0,DempQu99
Harry Douglas,WR,24.026,2008-10-12,NFL,ATL,,CHI,W 22-20,6,6,Sun,1,10,10.00,0,DougHa00
T.J. Duckett,RB,27.238,2008-10-12,NFL,SEA,,GNB,L 17-27,5,6,Sun,1,21,21.00,0,DuckT.00
Anthony Fasano,TE,24.175,2008-10-12,NFL,MIA,@,HOU,L 28-29,5,6,Sun,1,0,0.00,0,FasaAn00
Yamon Figurs,WR,25.276,2008-10-12,NFL,BAL,@,IND,L 3-31,5,6,Sun,3,53,17.67,0,FiguYa00
Casey Fitzsimmons,TE,28.002,2008-10-12,NFL,DET,@,MIN,L 10-12,5,6,Sun,1,16,16.00,0,FitzCa00
Pierre Garcon,WR,22.065,2008-10-12,NFL,IND,,BAL,W 31-3,5,6,Sun,1,23,23.00,0,GarcPi00
Charles Gordon,CB,24.086,2008-10-12,NFL,MIN,,DET,W 12-10,6,6,Sun,1,42,42.00,0,GordCh20
Cletis Gordon,CB,25.172,2008-10-12,NFL,SDG,,NWE,W 30-10,6,6,Sun,1,18,18.00,0,GordCl20
Andre Hall,RB,26.053,2008-10-12,NFL,DEN,,JAX,L 17-24,6,6,Sun,2,50,25.00,0,HallAn01
Dante Hall,WR,30.041,2008-10-12,NFL,STL,@,WAS,W 19-17,5,6,Sun,3,71,23.67,0,HallDa00
Devin Hester,KR/P,25.343,2008-10-12,NFL,CHI,@,ATL,L 20-22,6,6,Sun,3,60,20.00,0,HestDe99
Maurice Hicks,RB,30.082,2008-10-12,NFL,MIN,,DET,W 12-10,6,6,Sun,3,51,17.00,0,HickMa00
Johnnie Lee Higgins,WR,25.034,2008-10-12,NFL,OAK,@,NOR,L 3-34,5,6,Sun,4,73,18.25,0,HiggJo00
Ellis Hobbs,RCB,25.149,2008-10-12,NFL,NWE,@,SDG,L 10-30,5,6,Sun,4,79,19.75,0,HobbEl20
Glenn Holt,WR,24.073,2008-10-12,NFL,CIN,@,NYJ,L 14-26,6,6,Sun,5,121,24.20,0,HoltGl00
Dexter Jackson,WR,22.068,2008-10-12,NFL,TAM,,CAR,W 27-3,6,6,Sun,1,22,22.00,0,JackDe01
Felix Jones,RB,21.157,2008-10-12,NFL,DAL,@,ARI,L 24-30,6,6,Sun,1,22,22.00,0,JoneFe00
Mark Jones,WR,27.344,2008-10-12,NFL,CAR,@,TAM,L 3-27,6,6,Sun,4,85,21.25,0,JoneMa01
Maurice Jones-Drew,RB/K,23.203,2008-10-12,NFL,JAX,@,DEN,W 24-17,6,6,Sun,1,18,18.00,0,DrewMa00
Danieal Manning,S,26.064,2008-10-12,NFL,CHI,@,ATL,L 20-22,6,6,Sun,1,19,19.00,0,MannDa21
Brandon Middleton,WR,27.284,2008-10-12,NFL,DET,@,MIN,L 10-12,5,6,Sun,2,34,17.00,0,MiddBr00
Sean Morey,WR,32.229,2008-10-12,NFL,ARI,,DAL,W 30-24,6,6,Sun,1,8,8.00,0,MoreSe00
Jerious Norwood,RB,25.075,2008-10-12,NFL,ATL,,CHI,W 22-20,6,6,Sun,4,178,44.50,0,NorwJe00
Allen Rossum,WR,32.356,2008-10-12,NFL,SFO,,PHI,L 26-40,6,6,Sun,9,194,21.56,0,RossAl99
Matthew Slater,WR,23.033,2008-10-12,NFL,NWE,@,SDG,L 10-30,5,6,Sun,3,71,23.67,0,SlatMa00
Darren Sproles,RB-K,25.114,2008-10-12,NFL,SDG,,NWE,W 30-10,6,6,Sun,1,23,23.00,0,SproDa00
Jonathan Stewart,RB,21.205,2008-10-12,NFL,CAR,@,TAM,L 3-27,6,6,Sun,1,20,20.00,0,StewJo00
Leon Washington,RB/K,26.044,2008-10-12,NFL,NYJ,,CIN,W 26-14,5,6,Sun,2,65,32.50,0,WashLe00
Troy Williamson,WR,25.165,2008-10-12,NFL,JAX,@,DEN,W 24-17,6,6,Sun,2,48,24.00,0,WillTr01
Josh Wilson,RCB,23.215,2008-10-12,NFL,SEA,,GNB,L 17-27,5,6,Sun,4,85,21.25,0,WilsJo99
Garrett Wolfe,RB,24.056,2008-10-12,NFL,CHI,@,ATL,L 20-22,6,6,Sun,2,42,21.00,0,WolfGa00
Ahmad Bradshaw,RB,22.208,2008-10-13,NFL,NYG,@,CLE,L 14-35,5,6,Mon,3,66,22.00,0,BradAh00
Josh Cribbs,WR,25.126,2008-10-13,NFL,CLE,,NYG,W 35-14,5,6,Mon,1,22,22.00,0,CribJo01
Darnell Dinkins,TE,31.267,2008-10-13,NFL,CLE,,NYG,W 35-14,5,6,Mon,1,12,12.00,0,DinkDa00
Darcy Johnson,TE,25.245,2008-10-13,NFL,NYG,@,CLE,L 14-35,5,6,Mon,1,2,2.00,0,JohnDa03
Miles Austin,WR,24.111,2008-10-19,NFL,DAL,@,STL,L 14-34,7,7,Sun,3,76,25.33,0,AustMi00
Kentwan Balmer,DE,22.004,2008-10-19,NFL,SFO,@,NYG,L 17-29,7,7,Sun,1,9,9.00,0,BalmKe99
Ahmad Bradshaw,RB,22.214,2008-10-19,NFL,NYG,,SFO,W 29-17,6,7,Sun,5,109,21.80,0,BradAh00
Tyvon Branch,S,21.313,2008-10-19,NFL,OAK,,NYJ,W 16-13,6,7,Sun,4,62,15.50,0,BranTy99
Andre Caldwell,WR,23.187,2008-10-19,NFL,CIN,,PIT,L 10-38,7,7,Sun,3,88,29.33,0,CaldAn00
Chris Carr,DB,25.172,2008-10-19,NFL,TEN,@,KAN,W 34-10,6,7,Sun,2,47,23.50,0,CarrCh22
Rock Cartwright,RB,28.321,2008-10-19,NFL,WAS,,CLE,W 14-11,7,7,Sun,2,60,30.00,0,CartRo01
Jamaal Charles,RB,21.297,2008-10-19,NFL,KAN,,TEN,L 10-34,6,7,Sun,2,55,27.50,0,CharJa00
Daniel Coats,TE/F,24.186,2008-10-19,NFL,CIN,,PIT,L 10-38,7,7,Sun,1,18,18.00,0,CoatDa00
Patrick Cobbs,RB,25.262,2008-10-19,NFL,MIA,,BAL,L 13-27,6,7,Sun,1,11,11.00,0,CobbPa00
Josh Cribbs,WR,25.132,2008-10-19,NFL,CLE,@,WAS,L 11-14,6,7,Sun,2,46,23.00,0,CribJo01
Antonio Cromartie,RCB,24.187,2008-10-19,NFL,SDG,@,BUF,L 14-23,7,7,Sun,1,11,11.00,0,CromAn20
Najeh Davenport,RB,29.254,2008-10-19,NFL,PIT,@,CIN,W 38-10,6,7,Sun,3,70,23.33,0,DaveNa00
Andre' Davis,WR,29.129,2008-10-19,NFL,HOU,,DET,W 28-21,6,7,Sun,5,102,20.40,0,DaviAn01
Justin Forsett,RB,23.005,2008-10-19,NFL,SEA,@,TAM,L 10-20,6,7,Sun,1,24,24.00,0,ForsJu00
Pierre Garcon,WR,22.072,2008-10-19,NFL,IND,@,GNB,L 14-34,6,7,Sun,4,70,17.50,0,GarcPi00
Ted Ginn,WR,23.190,2008-10-19,NFL,MIA,,BAL,L 13-27,6,7,Sun,5,93,18.60,0,GinnTe00
Michael Griffin,FS,23.289,2008-10-19,NFL,TEN,@,KAN,W 34-10,6,7,Sun,1,4,4.00,0,GrifMi99
Dante Hall,WR,30.048,2008-10-19,NFL,STL,,DAL,W 34-14,6,7,Sun,3,51,17.00,0,HallDa00
Devin Hester,WR,25.350,2008-10-19,NFL,CHI,,MIN,W 48-41,7,7,Sun,2,36,18.00,0,HestDe99
Maurice Hicks,RB,30.089,2008-10-19,NFL,MIN,@,CHI,L 41-48,7,7,Sun,7,153,21.86,0,HickMa00
Dexter Jackson,WR,22.075,2008-10-19,NFL,TAM,,SEA,W 20-10,7,7,Sun,1,4,4.00,0,JackDe01
Mark Jones,WR,27.351,2008-10-19,NFL,CAR,,NOR,W 30-7,7,7,Sun,2,48,24.00,0,JoneMa01
Gerard Lawson,DB,23.281,2008-10-19,NFL,CLE,@,WAS,L 11-14,6,7,Sun,1,43,43.00,0,LawsGe20
Maurice Leggett,CB,22.017,2008-10-19,NFL,KAN,,TEN,L 10-34,6,7,Sun,1,20,20.00,0,LeggMa99
Brandon Manumaleuna,TE,28.289,2008-10-19,NFL,SDG,@,BUF,L 14-23,7,7,Sun,1,5,5.00,0,ManuBr00
Leodis McKelvin,CB,23.048,2008-10-19,NFL,BUF,,SDG,W 23-14,6,7,Sun,3,58,19.33,0,McKeLe99
Jason McKie,FB,28.150,2008-10-19,NFL,CHI,,MIN,W 48-41,7,7,Sun,2,38,19.00,0,McKiJa00
Brandon Middleton,WR,27.291,2008-10-19,NFL,DET,@,HOU,L 21-28,6,7,Sun,4,82,20.50,0,MiddBr00
Santana Moss,WR,29.140,2008-10-19,NFL,WAS,,CLE,W 14-11,7,7,Sun,1,26,26.00,0,MossSa00
Adrian Peterson,RB,29.110,2008-10-19,NFL,CHI,,MIN,W 48-41,7,7,Sun,1,11,11.00,0,PeteAd00
Ray Rice,RB,21.271,2008-10-19,NFL,BAL,@,MIA,W 27-13,6,7,Sun,4,101,25.25,0,RiceRa00
Allen Rossum,CB,32.363,2008-10-19,NFL,SFO,@,NYG,L 17-29,7,7,Sun,2,42,21.00,0,RossAl99
Dantrell Savage,RB,23.247,2008-10-19,NFL,KAN,,TEN,L 10-34,6,7,Sun,4,117,29.25,0,SavaDa20
Jerome Simpson,WR,22.258,2008-10-19,NFL,CIN,,PIT,L 10-38,7,7,Sun,1,8,8.00,0,SimpJe00
Darren Sproles,RB-K,25.121,2008-10-19,NFL,SDG,@,BUF,L 14-23,7,7,Sun,4,69,17.25,0,SproDa00
Isaiah Stanback,WR,24.064,2008-10-19,NFL,DAL,@,STL,L 14-34,7,7,Sun,1,29,29.00,0,StanIs00
Pierre Thomas,RB,23.306,2008-10-19,NFL,NOR,@,CAR,L 7-30,7,7,Sun,4,108,27.00,0,ThomPi00
Delanie Walker,TE,24.068,2008-10-19,NFL,SFO,@,NYG,L 17-29,7,7,Sun,3,62,20.67,0,WalkHu00
Leon Washington,RB/K,26.051,2008-10-19,NFL,NYJ,@,OAK,L 13-16,6,7,Sun,3,52,17.33,0,WashLe00
Kenny Watson,HB,30.220,2008-10-19,NFL,CIN,,PIT,L 10-38,7,7,Sun,1,15,15.00,0,WatsKe00
Josh Wilson,CB,23.222,2008-10-19,NFL,SEA,@,TAM,L 10-20,6,7,Sun,4,146,36.50,0,WilsJo99
Garrett Wolfe,RB,24.063,2008-10-19,NFL,CHI,,MIN,W 48-41,7,7,Sun,2,39,19.50,0,WolfGa00
Charles Woodson,LCB,32.012,2008-10-19,NFL,GNB,,IND,W 34-14,7,7,Sun,1,-2,-2.00,0,WoodCh00
Andre Hall,RB,26.061,2008-10-20,NFL,DEN,@,NWE,L 7-41,7,7,Mon,7,148,21.14,0,HallAn01
Ellis Hobbs,RCB,25.157,2008-10-20,NFL,NWE,,DEN,W 41-7,6,7,Mon,1,18,18.00,0,HobbEl20
Matthew Slater,WR,23.041,2008-10-20,NFL,NWE,,DEN,W 41-7,6,7,Mon,1,28,28.00,0,SlatMa00
J.J. Arrington,RB,25.277,2008-10-26,NFL,ARI,@,CAR,L 23-27,7,8,Sun,4,87,21.75,0,ArriJ.00
Miles Austin,WR,24.118,2008-10-26,NFL,DAL,,TAM,W 13-9,8,8,Sun,2,38,19.00,0,AustMi00
Ahmad Bradshaw,RB,22.221,2008-10-26,NFL,NYG,@,PIT,W 21-14,7,8,Sun,3,76,25.33,0,BradAh00
Correll Buckhalter,RB,30.020,2008-10-26,NFL,PHI,,ATL,W 27-14,7,8,Sun,1,14,14.00,0,BuckCo00
Calais Campbell,DE,22.055,2008-10-26,NFL,ARI,@,CAR,L 23-27,7,8,Sun,1,16,16.00,0,CampCa99
Rock Cartwright,RB,28.328,2008-10-26,NFL,WAS,@,DET,W 25-17,8,8,Sun,2,43,21.50,0,CartRo01
Josh Cribbs,WR,25.139,2008-10-26,NFL,CLE,@,JAX,W 23-17,7,8,Sun,3,78,26.00,0,CribJo01
Najeh Davenport,RB,29.261,2008-10-26,NFL,PIT,,NYG,L 14-21,7,8,Sun,4,77,19.25,0,DaveNa00
Carey Davis,RB,27.213,2008-10-26,NFL,PIT,,NYG,L 14-21,7,8,Sun,1,18,18.00,0,DaviCa00
Quintin Demps,S,23.119,2008-10-26,NFL,PHI,,ATL,W 27-14,7,8,Sun,2,33,16.50,0,DempQu99
Ted Ginn,WR,23.197,2008-10-26,NFL,MIA,,BUF,W 25-16,7,8,Sun,3,37,12.33,0,GinnTe00
Dante Hall,WR,30.055,2008-10-26,NFL,STL,@,NWE,L 16-23,7,8,Sun,4,78,19.50,0,HallDa00
Johnnie Lee Higgins,WR,25.048,2008-10-26,NFL,OAK,@,BAL,L 10-29,7,8,Sun,6,109,18.17,0,HiggJo00
Ellis Hobbs,RCB,25.163,2008-10-26,NFL,NWE,,STL,W 23-16,7,8,Sun,3,95,31.67,0,HobbEl20
Glenn Holt,WR,24.087,2008-10-26,NFL,CIN,@,HOU,L 6-35,8,8,Sun,4,82,20.50,0,HoltGl00
Jacoby Jones,WR,24.107,2008-10-26,NFL,HOU,,CIN,W 35-6,7,8,Sun,3,58,19.33,0,JoneJa03
Mark Jones,WR,27.358,2008-10-26,NFL,CAR,,ARI,W 27-23,8,8,Sun,3,86,28.67,0,JoneMa01
Jim Leonhard,SS,25.365,2008-10-26,NFL,BAL,,OAK,W 29-10,7,8,Sun,1,16,16.00,0,LeonJi23
Corey McIntyre,FB,29.275,2008-10-26,NFL,BUF,@,MIA,L 16-25,7,8,Sun,1,18,18.00,0,McInCo00
Leodis McKelvin,CB,23.055,2008-10-26,NFL,BUF,@,MIA,L 16-25,7,8,Sun,5,103,20.60,0,McKeLe99
Brandon Middleton,WR,27.298,2008-10-26,NFL,DET,,WAS,L 17-25,7,8,Sun,5,115,23.00,0,MiddBr00
Justin Miller,CB/K,24.255,2008-10-26,NFL,NYJ,,KAN,W 28-24,7,8,Sun,1,22,22.00,0,MillJu99
Ovie Mughelli,FB,28.138,2008-10-26,NFL,ATL,@,PHI,L 14-27,7,8,Sun,1,17,17.00,0,MughOv00
Jerious Norwood,RB,25.089,2008-10-26,NFL,ATL,@,PHI,L 14-27,7,8,Sun,4,68,17.00,0,NorwJe00
Ray Rice,RB,21.278,2008-10-26,NFL,BAL,,OAK,W 29-10,7,8,Sun,2,54,27.00,0,RiceRa00
Michael Robinson,RB,25.263,2008-10-26,NFL,SFO,,SEA,L 13-34,8,8,Sun,3,79,26.33,0,RobiMi00
Allen Rossum,CB,33.004,2008-10-26,NFL,SFO,,SEA,L 13-34,8,8,Sun,3,78,26.00,0,RossAl99
Dantrell Savage,RB,23.254,2008-10-26,NFL,KAN,@,NYJ,L 24-28,7,8,Sun,5,123,24.60,0,SavaDa20
Clifton Smith,RB,23.114,2008-10-26,NFL,TAM,@,DAL,L 9-13,8,8,Sun,3,62,20.67,0,SmitCl22
Darren Sproles,RB-K,25.128,2008-10-26,NFL,SDG,@,NOR,L 32-37,8,8,Sun,8,201,25.13,0,SproDa00
Isaiah Stanback,WR,24.071,2008-10-26,NFL,DAL,,TAM,W 13-9,8,8,Sun,2,37,18.50,0,StanIs00
Pierre Thomas,RB,23.313,2008-10-26,NFL,NOR,,SDG,W 37-32,8,8,Sun,6,113,18.83,0,ThomPi00
Leon Washington,RB/K,26.058,2008-10-26,NFL,NYJ,,KAN,W 28-24,7,8,Sun,4,102,25.50,0,WashLe00
Kenny Watson,HB,30.227,2008-10-26,NFL,CIN,@,HOU,L 6-35,8,8,Sun,1,20,20.00,0,WatsKe00
Wes Welker,WR,27.178,2008-10-26,NFL,NWE,,STL,W 23-16,7,8,Sun,1,26,26.00,0,WelkWe00
Josh Wilson,LCB,23.229,2008-10-26,NFL,SEA,@,SFO,W 34-13,7,8,Sun,1,40,40.00,0,WilsJo99
Brian Witherspoon,CB,23.143,2008-10-26,NFL,JAX,,CLE,L 17-23,7,8,Sun,6,134,22.33,0,WithBr20
Chris Carr,DB,25.180,2008-10-27,NFL,TEN,,IND,W 31-21,7,8,Mon,2,77,38.50,0,CarrCh22
Pierre Garcon,WR,22.080,2008-10-27,NFL,IND,@,TEN,L 21-31,7,8,Mon,6,150,25.00,0,GarcPi00
Aundrae Allison,WR,22.196,2008-11-02,NFL,MIN,,HOU,W 28-21,8,9,Sun,1,9,9.00,0,AlliAu00
J.J. Arrington,RB,25.284,2008-11-02,NFL,ARI,@,STL,W 34-13,8,9,Sun,1,20,20.00,0,ArriJ.00
Miles Austin,WR,24.125,2008-11-02,NFL,DAL,@,NYG,L 14-35,9,9,Sun,5,108,21.60,0,AustMi00
Will Blackmon,CB,24.006,2008-11-02,NFL,GNB,@,TEN,L 16-19,8,9,Sun,2,57,28.50,0,BlacWi20
Ahmad Bradshaw,RB,22.228,2008-11-02,NFL,NYG,,DAL,W 35-14,8,9,Sun,3,54,18.00,0,BradAh00
Tyvon Branch,S,21.327,2008-11-02,NFL,OAK,,ATL,L 0-24,8,9,Sun,1,16,16.00,0,BranTy99
Steve Breaston,WR,25.074,2008-11-02,NFL,ARI,@,STL,W 34-13,8,9,Sun,2,34,17.00,0,BreaSt00
Chris Carr,DB,25.186,2008-11-02,NFL,TEN,,GNB,W 19-16,8,9,Sun,6,144,24.00,0,CarrCh22
Brian Clark,WR,24.312,2008-11-02,NFL,TAM,@,KAN,W 30-27,9,9,Sun,1,22,22.00,0,ClarBr00
Josh Cribbs,WR,25.146,2008-11-02,NFL,CLE,,BAL,L 27-37,8,9,Sun,7,237,33.86,1,CribJo01
Quintin Demps,FS,23.126,2008-11-02,NFL,PHI,@,SEA,W 26-7,8,9,Sun,2,63,31.50,0,DempQu99
Yamon Figurs,WR,25.297,2008-11-02,NFL,BAL,@,CLE,W 37-27,8,9,Sun,2,28,14.00,0,FiguYa00
Justin Forsett,RB,23.019,2008-11-02,NFL,SEA,,PHI,L 7-26,8,9,Sun,2,51,25.50,0,ForsJu00
Pierre Garcon,WR,22.086,2008-11-02,NFL,IND,,NWE,W 18-15,8,9,Sun,4,93,23.25,0,GarcPi00
Ted Ginn,WR,23.204,2008-11-02,NFL,MIA,@,DEN,W 26-17,8,9,Sun,1,41,41.00,0,GinnTe00
Andre Hall,RB,26.074,2008-11-02,NFL,DEN,,MIA,L 17-26,8,9,Sun,1,18,18.00,0,HallAn01
Dante Hall,WR,30.062,2008-11-02,NFL,STL,,ARI,L 13-34,8,9,Sun,5,105,21.00,0,HallDa00
Devin Hester,KR/P,25.364,2008-11-02,NFL,CHI,,DET,W 27-23,8,9,Sun,4,65,16.25,0,HestDe99
Maurice Hicks,RB,30.103,2008-11-02,NFL,MIN,,HOU,W 28-21,8,9,Sun,1,30,30.00,0,HickMa00
Johnnie Lee Higgins,WR,25.055,2008-11-02,NFL,OAK,,ATL,L 0-24,8,9,Sun,4,107,26.75,0,HiggJo00
Ellis Hobbs,RCB,25.170,2008-11-02,NFL,NWE,@,IND,L 15-18,8,9,Sun,4,96,24.00,0,HobbEl20
Glenn Holt,WR,24.094,2008-11-02,NFL,CIN,,JAX,W 21-19,9,9,Sun,2,34,17.00,0,HoltGl00
Edgar Jones,TE,23.337,2008-11-02,NFL,BAL,@,CLE,W 37-27,8,9,Sun,1,0,0.00,0,JoneEd22
Jacoby Jones,WR,24.114,2008-11-02,NFL,HOU,@,MIN,L 21-28,8,9,Sun,4,70,17.50,0,JoneJa03
Maurice Jones-Drew,RB/K,23.224,2008-11-02,NFL,JAX,@,CIN,L 19-21,8,9,Sun,2,38,19.00,0,DrewMa00
Jim Kleinsasser,TE,31.276,2008-11-02,NFL,MIN,,HOU,W 28-21,8,9,Sun,1,14,14.00,0,KleiJi00
Leodis McKelvin,CB,23.062,2008-11-02,NFL,BUF,,NYJ,L 17-26,8,9,Sun,7,179,25.57,0,McKeLe99
Brandon Middleton,WR,27.305,2008-11-02,NFL,DET,@,CHI,L 23-27,8,9,Sun,6,137,22.83,0,MiddBr00
Ryan Moats,RB,25.321,2008-11-02,NFL,HOU,@,MIN,L 21-28,8,9,Sun,1,31,31.00,0,MoatRy00
Jordy Nelson,WR,23.155,2008-11-02,NFL,GNB,@,TEN,L 16-19,8,9,Sun,1,40,40.00,0,NelsJo00
Jerious Norwood,RB,25.096,2008-11-02,NFL,ATL,@,OAK,W 24-0,8,9,Sun,1,26,26.00,0,NorwJe00
Ray Rice,RB,21.285,2008-11-02,NFL,BAL,@,CLE,W 37-27,8,9,Sun,1,6,6.00,0,RiceRa00
Eddie Royal,WR,22.165,2008-11-02,NFL,DEN,,MIA,L 17-26,8,9,Sun,4,164,41.00,0,RoyaEd00
Dantrell Savage,RB,23.261,2008-11-02,NFL,KAN,,TAM,L 27-30,8,9,Sun,4,72,18.00,0,SavaDa20
Clifton Smith,RB,23.121,2008-11-02,NFL,TAM,@,KAN,W 30-27,9,9,Sun,6,232,38.67,1,SmitCl22
Derek Stanley,WR,23.067,2008-11-02,NFL,STL,,ARI,L 13-34,8,9,Sun,2,41,20.50,0,StanDe00
Leon Washington,RB/K,26.065,2008-11-02,NFL,NYJ,@,BUF,W 26-17,8,9,Sun,3,70,23.33,0,WashLe00
