Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Brad Johnson,QB,32.047,2000-10-30,NFL,WAS,,TEN,L 21-27,9,9,Mon,21,40,52.50,202,2,3,52.3,3,26,5.05,2.68,JohnBr00
Steve McNair,QB,27.259,2000-10-30,NFL,TEN,@,WAS,W 27-21,8,9,Mon,14,18,77.78,96,1,0,107.4,1,3,5.33,6.44,McNaSt00
Louie Aguiar,P,34.128,2000-11-05,NFL,CHI,,IND,W 27-24,9,10,Sun,1,1,100.00,13,0,0,118.7,0,0,13.00,13.00,aguialou01
Charlie Batch,QB,25.336,2000-11-05,NFL,DET,,MIA,L 8-23,9,10,Sun,8,16,50.00,95,0,0,68.5,3,8,5.94,5.94,BatcCh00
Steve Beuerlein,QB,35.243,2000-11-05,NFL,CAR,@,STL,W 27-24,9,10,Sun,15,25,60.00,214,2,1,97.7,5,36,8.56,8.36,BeueSt00
Michael Bishop,QB,24.174,2000-11-05,NFL,NWE,,BUF,L 13-16,9,10,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BishMi00
Jeff Blake,QB,29.337,2000-11-05,NFL,NOR,,SFO,W 31-15,9,10,Sun,21,27,77.78,288,3,0,148.1,4,39,10.67,12.89,BlakJe00
Drew Bledsoe,QB,28.265,2000-11-05,NFL,NWE,,BUF,L 13-16,9,10,Sun,3,5,60.00,50,0,1,54.2,0,0,10.00,1.00,BledDr00
Stoney Case,QB,28.121,2000-11-05,NFL,DET,,MIA,L 8-23,9,10,Sun,7,11,63.64,74,0,1,45.3,1,7,6.73,2.64,CaseSt00
Chris Chandler,QB,35.024,2000-11-05,NFL,ATL,,TAM,L 14-27,10,10,Sun,4,7,57.14,29,0,2,27.4,3,13,4.14,-8.71,ChanCh00
Kerry Collins,QB,27.311,2000-11-05,NFL,NYG,@,CLE,W 24-3,9,10,Sun,19,31,61.29,257,3,0,120.0,2,36,8.29,10.23,CollKe00
Randall Cunningham,QB,37.223,2000-11-05,NFL,DAL,@,PHI,L 13-16,9,10,Sun,14,22,63.64,109,0,1,56.8,3,18,4.95,2.91,CunnRa00
Trent Dilfer,QB,28.237,2000-11-05,NFL,BAL,@,CIN,W 27-7,10,10,Sun,23,34,67.65,244,3,0,117.8,1,8,7.18,8.94,DilfTr00
Jay Fiedler,QB,28.312,2000-11-05,NFL,MIA,@,DET,W 23-8,9,10,Sun,13,18,72.22,112,0,0,88.2,1,8,6.22,6.22,FiedJa00
Doug Flutie,QB,38.013,2000-11-05,NFL,BUF,@,NWE,W 16-13,9,10,Sun,18,37,48.65,179,1,0,71.8,1,5,4.84,5.38,FlutDo00
John Friesz,QB,33.170,2000-11-05,NFL,NWE,,BUF,L 13-16,9,10,Sun,11,21,52.38,66,0,1,39.0,3,16,3.14,1.00,FrieJo00
Rich Gannon,QB,34.321,2000-11-05,NFL,OAK,,KAN,W 49-31,9,10,Sun,20,31,64.52,242,4,0,128.0,0,0,7.81,10.39,GannRi00
Jeff Garcia,QB,30.255,2000-11-05,NFL,SFO,@,NOR,L 15-31,10,10,Sun,22,36,61.11,262,1,2,69.4,0,0,7.28,5.33,GarcJe00
Jeff George,QB,32.333,2000-11-05,NFL,WAS,@,ARI,L 15-16,10,10,Sun,20,39,51.28,276,0,2,52.9,2,18,7.08,4.77,GeorJe00
Elvis Grbac,QB,30.084,2000-11-05,NFL,KAN,@,OAK,L 31-49,9,10,Sun,39,53,73.58,504,2,2,99.9,4,30,9.51,8.57,GrbaEl00
Trent Green,QB,30.119,2000-11-05,NFL,STL,,CAR,L 24-27,9,10,Sun,29,42,69.05,431,2,0,118.3,5,36,10.26,11.21,GreeTr00
Brian Griese,QB,25.232,2000-11-05,NFL,DEN,@,NYJ,W 30-23,9,10,Sun,22,35,62.86,327,2,1,100.5,1,10,9.34,9.20,GrieBr00
Jim Harbaugh,QB,36.318,2000-11-05,NFL,SDG,@,SEA,L 15-17,9,10,Sun,22,32,68.75,236,1,1,87.5,1,1,7.38,6.59,HarbJi00
Danny Kanell,QB,26.350,2000-11-05,NFL,ATL,,TAM,L 14-27,10,10,Sun,26,43,60.47,218,2,2,69.7,1,10,5.07,3.91,KaneDa00
Shaun King,QB,23.160,2000-11-05,NFL,TAM,@,ATL,W 27-14,9,10,Sun,11,25,44.00,110,3,1,80.0,1,4,4.40,5.00,KingSh00
Jon Kitna,QB,28.045,2000-11-05,NFL,SEA,,SDG,W 17-15,10,10,Sun,11,19,57.89,85,2,1,82.1,1,7,4.47,4.21,KitnJo00
Peyton Manning,QB,24.226,2000-11-05,NFL,IND,@,CHI,L 24-27,9,10,Sun,26,39,66.67,302,2,1,96.3,2,21,7.74,7.62,MannPe00
Donovan McNabb,QB,23.346,2000-11-05,NFL,PHI,,DAL,W 16-13,10,10,Sun,23,41,56.10,228,1,2,59.8,0,0,5.56,3.85,McNaDo00
Steve McNair,QB,27.265,2000-11-05,NFL,TEN,,PIT,W 9-7,9,10,Sun,20,31,64.52,227,0,1,72.9,1,11,7.32,5.87,McNaSt00
Jim Miller,QB,29.270,2000-11-05,NFL,CHI,,IND,W 27-24,9,10,Sun,24,35,68.57,214,1,0,94.2,0,0,6.11,6.69,MillJi00
Brian Mitchell,RB,32.079,2000-11-05,NFL,PHI,,DAL,W 16-13,10,10,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,MitcBr00
Moses Moreno,QB,25.061,2000-11-05,NFL,SDG,@,SEA,L 15-17,9,10,Sun,4,5,80.00,47,0,0,105.8,0,0,9.40,9.40,MoreMo00
Doug Pederson,QB,32.279,2000-11-05,NFL,CLE,,NYG,L 3-24,10,10,Sun,17,29,58.62,176,0,1,61.9,4,24,6.07,4.52,PedeDo00
Jake Plummer,QB,25.322,2000-11-05,NFL,ARI,,WAS,W 16-15,9,10,Sun,12,19,63.16,146,0,1,64.8,1,13,7.68,5.32,PlumJa00
Mark Royals,P,35.136,2000-11-05,NFL,TAM,@,ATL,W 27-14,9,10,Sun,1,1,100.00,36,0,0,118.7,0,0,36.00,36.00,RoyaMa20
Akili Smith,QB,25.076,2000-11-05,NFL,CIN,,BAL,L 7-27,9,10,Sun,15,27,55.56,137,0,0,69.5,3,7,5.07,5.07,SmitAk00
Kordell Stewart,QB,28.020,2000-11-05,NFL,PIT,@,TEN,L 7-9,9,10,Sun,7,22,31.82,112,1,1,46.0,2,19,5.09,3.95,StewKo00
Vinny Testaverde,QB,36.358,2000-11-05,NFL,NYJ,,DEN,L 23-30,9,10,Sun,21,42,50.00,293,1,2,60.9,0,0,6.98,5.31,TestVi00
Mitch Berger,P,28.135,2000-11-06,NFL,MIN,@,GNB,L 20-26,9,10,Mon,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,BergMi20
Daunte Culpepper,QB,23.283,2000-11-06,NFL,MIN,@,GNB,L 20-26,9,10,Mon,17,34,50.00,276,2,3,60.4,3,26,8.12,5.32,CulpDa00
Brett Favre*,QB,31.027,2000-11-06,NFL,GNB,,MIN,W 26-20,9,10,Mon,17,36,47.22,235,2,0,87.2,2,18,6.53,7.64,FavrBr00
Troy Aikman*,QB,33.357,2000-11-12,NFL,DAL,,CIN,W 23-6,10,11,Sun,24,37,64.86,308,1,0,99.8,0,0,8.32,8.86,AikmTr00
Charlie Batch,QB,25.343,2000-11-12,NFL,DET,,ATL,W 13-10,10,11,Sun,12,27,44.44,128,0,1,43.4,2,13,4.74,3.07,BatcCh00
Steve Beuerlein,QB,35.250,2000-11-12,NFL,CAR,,NOR,L 10-20,10,11,Sun,24,42,57.14,295,1,2,67.1,8,37,7.02,5.36,BeueSt00
Jeff Blake,QB,29.344,2000-11-12,NFL,NOR,@,CAR,W 20-10,10,11,Sun,14,23,60.87,179,1,1,81.6,2,14,7.78,6.70,BlakJe00
Drew Bledsoe,QB,28.272,2000-11-12,NFL,NWE,@,CLE,L 11-19,10,11,Sun,21,35,60.00,212,1,1,74.9,4,28,6.06,5.34,BledDr00
Bubby Brister,QB,38.089,2000-11-12,NFL,MIN,,ARI,W 31-14,10,11,Sun,1,2,50.00,4,0,0,56.2,0,0,2.00,2.00,BrisBu00
Mark Brunell,QB,30.056,2000-11-12,NFL,JAX,,SEA,L 21-28,10,11,Sun,24,33,72.73,340,1,0,115.7,5,25,10.30,10.91,BrunMa00
Kerry Collins,QB,27.318,2000-11-12,NFL,NYG,,STL,L 24-38,10,11,Sun,17,34,50.00,240,3,2,78.1,3,27,7.06,6.18,CollKe00
Daunte Culpepper,QB,23.289,2000-11-12,NFL,MIN,,ARI,W 31-14,10,11,Sun,25,32,78.13,302,3,1,124.2,2,4,9.44,9.91,CulpDa00
Trent Dilfer,QB,28.244,2000-11-12,NFL,BAL,@,TEN,W 24-23,11,11,Sun,23,36,63.89,281,2,1,94.8,5,23,7.81,7.67,DilfTr00
Brett Favre*,QB,31.033,2000-11-12,NFL,GNB,@,TAM,L 15-20,10,11,Sun,14,25,56.00,117,0,0,68.2,1,5,4.68,4.68,FavrBr00
Jay Fiedler,QB,28.319,2000-11-12,NFL,MIA,@,SDG,W 17-7,10,11,Sun,13,20,65.00,160,0,0,89.6,0,0,8.00,8.00,FiedJa00
Doug Flutie,QB,38.020,2000-11-12,NFL,BUF,,CHI,W 20-3,10,11,Sun,16,26,61.54,171,0,1,64.7,1,6,6.58,4.85,FlutDo00
Jeff Garcia,QB,30.262,2000-11-12,NFL,SFO,,KAN,W 21-7,11,11,Sun,20,25,80.00,244,0,0,107.3,1,4,9.76,9.76,GarcJe00
Elvis Grbac,QB,30.091,2000-11-12,NFL,KAN,@,SFO,L 7-21,10,11,Sun,22,40,55.00,276,0,1,66.2,3,31,6.90,5.78,GrbaEl00
Trent Green,QB,30.126,2000-11-12,NFL,STL,@,NYG,W 38-24,10,11,Sun,27,45,60.00,272,4,1,97.6,2,16,6.04,6.82,GreeTr00
Jim Harbaugh,QB,36.325,2000-11-12,NFL,SDG,,MIA,L 7-17,10,11,Sun,2,5,40.00,19,0,1,11.7,0,0,3.80,-5.20,HarbJi00
Matt Hasselbeck,QB,25.048,2000-11-12,NFL,GNB,@,TAM,L 15-20,10,11,Sun,9,18,50.00,93,1,0,83.8,0,0,5.17,6.28,HassMa00
Rob Johnson,QB,27.239,2000-11-12,NFL,BUF,,CHI,W 20-3,10,11,Sun,2,3,66.67,29,0,0,97.9,0,0,9.67,9.67,JohnRo00
Danny Kanell,QB,26.357,2000-11-12,NFL,ATL,@,DET,L 10-13,11,11,Sun,14,34,41.18,126,0,2,27.3,3,22,3.71,1.06,KaneDa00
Shaun King,QB,23.167,2000-11-12,NFL,TAM,,GNB,W 20-15,10,11,Sun,16,27,59.26,164,2,1,86.0,0,0,6.07,5.89,KingSh00
Jon Kitna,QB,28.052,2000-11-12,NFL,SEA,@,JAX,W 28-21,11,11,Sun,22,33,66.67,231,3,0,117.1,1,1,7.00,8.82,KitnJo00
Ryan Leaf,QB,24.181,2000-11-12,NFL,SDG,,MIA,L 7-17,10,11,Sun,9,21,42.86,92,1,1,52.1,1,1,4.38,3.19,LeafRy00
Peyton Manning,QB,24.233,2000-11-12,NFL,IND,,NYJ,W 23-15,10,11,Sun,21,35,60.00,210,1,0,86.6,0,0,6.00,6.57,MannPe00
Shane Matthews,QB,30.164,2000-11-12,NFL,CHI,@,BUF,L 3-20,10,11,Sun,11,24,45.83,106,0,3,19.1,1,8,4.42,-1.21,MattSh00
Donovan McNabb,QB,23.353,2000-11-12,NFL,PHI,@,PIT,W 26-23,11,11,Sun,26,55,47.27,213,2,0,69.7,3,11,3.87,4.60,McNaDo00
Steve McNair,QB,27.272,2000-11-12,NFL,TEN,,BAL,L 23-24,10,11,Sun,21,34,61.76,228,2,0,101.1,1,4,6.71,7.88,McNaSt00
Jim Miller,QB,29.277,2000-11-12,NFL,CHI,@,BUF,L 3-20,10,11,Sun,9,13,69.23,40,0,0,72.6,1,3,3.08,3.08,MillJi00
Moses Moreno,QB,25.068,2000-11-12,NFL,SDG,,MIA,L 7-17,10,11,Sun,9,21,42.86,67,0,2,11.5,2,21,3.19,-1.10,MoreMo00
Doug Pederson,QB,32.286,2000-11-12,NFL,CLE,,NWE,W 19-11,11,11,Sun,20,37,54.05,138,1,0,71.7,1,5,3.73,4.27,PedeDo00
Jake Plummer,QB,25.329,2000-11-12,NFL,ARI,@,MIN,L 14-31,10,11,Sun,19,28,67.86,219,0,0,91.2,2,21,7.82,7.82,PlumJa00
Akili Smith,QB,25.083,2000-11-12,NFL,CIN,@,DAL,L 6-23,10,11,Sun,10,25,40.00,68,0,1,31.2,3,12,2.72,0.92,SmitAk00
Kordell Stewart,QB,28.027,2000-11-12,NFL,PIT,,PHI,L 23-26,10,11,Sun,14,31,45.16,159,0,1,47.6,3,19,5.13,3.68,StewKo00
Vinny Testaverde,QB,36.365,2000-11-12,NFL,NYJ,@,IND,L 15-23,10,11,Sun,20,38,52.63,271,1,2,62.5,0,0,7.13,5.29,TestVi00
Gus Frerotte,QB,29.105,2000-11-13,NFL,DEN,,OAK,W 27-24,10,11,Mon,1,2,50.00,4,0,0,56.2,0,0,2.00,2.00,FrerGu00
Rich Gannon,QB,34.329,2000-11-13,NFL,OAK,@,DEN,L 24-27,10,11,Mon,30,53,56.60,382,1,2,69.9,4,9,7.21,5.89,GannRi00
Brian Griese,QB,25.240,2000-11-13,NFL,DEN,,OAK,W 27-24,10,11,Mon,25,37,67.57,262,1,1,85.6,1,8,7.08,6.41,GrieBr00
Troy Aikman*,QB,33.364,2000-11-19,NFL,DAL,@,BAL,L 0-27,11,12,Sun,19,33,57.58,138,0,3,29.6,1,1,4.18,0.09,AikmTr00
Charlie Batch,QB,25.350,2000-11-19,NFL,DET,@,NYG,W 31-21,11,12,Sun,20,32,62.50,225,3,1,101.7,1,6,7.03,7.50,BatcCh00
Steve Beuerlein,QB,35.257,2000-11-19,NFL,CAR,@,MIN,L 17-31,11,12,Sun,26,44,59.09,272,0,2,58.1,5,20,6.18,4.14,BeueSt00
Jeff Blake,QB,29.351,2000-11-19,NFL,NOR,,OAK,L 22-31,11,12,Sun,2,5,40.00,39,0,0,67.9,0,0,7.80,7.80,BlakJe00
Drew Bledsoe,QB,28.279,2000-11-19,NFL,NWE,,CIN,W 16-13,11,12,Sun,22,36,61.11,258,0,1,71.3,1,6,7.17,5.92,BledDr00
Aaron Brooks,QB,24.240,2000-11-19,NFL,NOR,,OAK,L 22-31,11,12,Sun,14,22,63.64,187,2,1,101.9,3,26,8.50,8.27,BrooAa00
Dave Brown,QB,30.268,2000-11-19,NFL,ARI,@,PHI,L 9-34,11,12,Sun,11,13,84.62,140,1,1,105.1,3,13,10.77,8.85,BrowDa00
Mark Brunell,QB,30.063,2000-11-19,NFL,JAX,@,PIT,W 34-24,11,12,Sun,17,31,54.84,190,1,1,70.6,3,13,6.13,5.32,BrunMa00
Chris Chandler,QB,35.038,2000-11-19,NFL,ATL,@,SFO,L 6-16,12,12,Sun,16,33,48.48,154,0,1,49.3,4,36,4.67,3.30,ChanCh00
Kerry Collins,QB,27.325,2000-11-19,NFL,NYG,,DET,L 21-31,11,12,Sun,29,51,56.86,350,2,1,83.0,4,30,6.86,6.76,CollKe00
Daunte Culpepper,QB,23.296,2000-11-19,NFL,MIN,,CAR,W 31-17,11,12,Sun,22,29,75.86,357,3,0,151.1,1,28,12.31,14.38,CulpDa00
Trent Dilfer,QB,28.251,2000-11-19,NFL,BAL,,DAL,W 27-0,12,12,Sun,18,24,75.00,242,2,2,99.7,2,13,10.08,8.00,DilfTr00
Brett Favre*,QB,31.040,2000-11-19,NFL,GNB,,IND,W 26-24,11,12,Sun,23,36,63.89,301,2,1,97.1,2,14,8.36,8.22,FavrBr00
Gus Frerotte,QB,29.111,2000-11-19,NFL,DEN,,SDG,W 38-37,11,12,Sun,36,58,62.07,462,5,4,87.0,3,19,7.97,6.59,FrerGu00
Rich Gannon,QB,34.335,2000-11-19,NFL,OAK,@,NOR,W 31-22,11,12,Sun,14,21,66.67,168,2,0,122.7,5,34,8.00,9.90,GannRi00
Jeff Garcia,QB,30.269,2000-11-19,NFL,SFO,,ATL,W 16-6,12,12,Sun,16,31,51.61,210,0,0,73.3,0,0,6.77,6.77,GarcJe00
Elvis Grbac,QB,30.098,2000-11-19,NFL,KAN,,BUF,L 17-21,11,12,Sun,28,48,58.33,341,2,1,85.5,5,66,7.10,7.00,GrbaEl00
Ahman Green,RB,23.277,2000-11-19,NFL,GNB,,IND,W 26-24,11,12,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,GreeAh00
Damon Huard,QB,27.133,2000-11-19,NFL,MIA,,NYJ,L 3-20,11,12,Sun,16,29,55.17,128,0,3,26.9,2,10,4.41,-0.24,HuarDa00
Rob Johnson,QB,27.246,2000-11-19,NFL,BUF,@,KAN,W 21-17,11,12,Sun,21,36,58.33,196,2,0,91.9,4,16,5.44,6.56,JohnRo00
Shaun King,QB,23.174,2000-11-19,NFL,TAM,@,CHI,L 10-13,11,12,Sun,12,19,63.16,91,0,2,35.1,4,31,4.79,0.05,KingSh00
Ryan Leaf,QB,24.188,2000-11-19,NFL,SDG,@,DEN,L 37-38,11,12,Sun,13,27,48.15,311,3,1,111.8,3,12,11.52,12.07,LeafRy00
Peyton Manning,QB,24.240,2000-11-19,NFL,IND,@,GNB,L 24-26,11,12,Sun,25,44,56.82,294,3,1,90.5,4,27,6.68,7.02,MannPe00
Shane Matthews,QB,30.171,2000-11-19,NFL,CHI,,TAM,W 13-10,11,12,Sun,20,34,58.82,165,0,1,59.1,1,5,4.85,3.53,MattSh00
Donovan McNabb,QB,23.360,2000-11-19,NFL,PHI,,ARI,W 34-9,12,12,Sun,25,34,73.53,217,1,1,87.5,3,13,6.38,5.65,McNaDo00
Steve McNair,QB,27.279,2000-11-19,NFL,TEN,,CLE,W 24-10,11,12,Sun,16,25,64.00,204,0,4,49.8,3,12,8.16,0.96,McNaSt00
Scott Mitchell,QB,32.322,2000-11-19,NFL,CIN,@,NWE,L 13-16,11,12,Sun,20,38,52.63,236,1,1,69.6,1,8,6.21,5.55,MitcSc00
Chris Mohr,P,34.192,2000-11-19,NFL,BUF,@,KAN,W 21-17,11,12,Sun,1,1,100.00,44,0,0,118.7,0,0,44.00,44.00,MohrCh20
Doug Pederson,QB,32.293,2000-11-19,NFL,CLE,@,TEN,L 10-24,12,12,Sun,13,20,65.00,103,0,1,56.9,3,21,5.15,2.90,PedeDo00
Jake Plummer,QB,25.336,2000-11-19,NFL,ARI,@,PHI,L 9-34,11,12,Sun,8,15,53.33,51,0,0,60.7,5,22,3.40,3.40,PlumJa00
Kordell Stewart,QB,28.034,2000-11-19,NFL,PIT,,JAX,L 24-34,11,12,Sun,13,27,48.15,188,1,2,52.7,5,33,6.96,4.37,StewKo00
Vinny Testaverde,QB,37.006,2000-11-19,NFL,NYJ,@,MIA,W 20-3,11,12,Sun,14,29,48.28,113,0,2,29.8,1,7,3.90,0.79,TestVi00
Jeff George,QB,32.348,2000-11-20,NFL,WAS,@,STL,W 33-20,11,12,Mon,24,34,70.59,269,3,1,111.0,2,7,7.91,8.35,GeorJe00
Trent Green,QB,30.134,2000-11-20,NFL,STL,,WAS,L 20-33,11,12,Mon,23,38,60.53,366,2,1,99.2,6,22,9.63,9.50,GreeTr00
Troy Aikman*,QB,34.002,2000-11-23,NFL,DAL,,MIN,L 15-27,12,13,Thu,30,43,69.77,276,1,1,85.0,0,0,6.42,5.84,AikmTr00
Charlie Batch,QB,25.354,2000-11-23,NFL,DET,,NWE,W 34-9,12,13,Thu,16,24,66.67,194,1,0,105.2,2,15,8.08,8.92,BatcCh00
Drew Bledsoe,QB,28.283,2000-11-23,NFL,NWE,@,DET,L 9-34,12,13,Thu,17,32,53.13,148,0,2,39.6,2,5,4.63,1.81,BledDr00
Tom Brady,QB,23.112,2000-11-23,NFL,NWE,@,DET,L 9-34,12,13,Thu,1,3,33.33,6,0,0,42.4,0,0,2.00,2.00,BradTo00
Stoney Case,QB,28.139,2000-11-23,NFL,DET,,NWE,W 34-9,12,13,Thu,1,1,100.00,10,0,0,108.3,0,0,10.00,10.00,CaseSt00
Daunte Culpepper,QB,23.300,2000-11-23,NFL,MIN,@,DAL,W 27-15,12,13,Thu,15,22,68.18,205,2,0,128.0,2,13,9.32,11.14,CulpDa00
Tony Banks,QB,27.235,2000-11-26,NFL,BAL,,CLE,W 44-7,13,13,Sun,2,3,66.67,45,0,0,109.7,0,0,15.00,15.00,BankTo00
Aaron Brooks,QB,24.247,2000-11-26,NFL,NOR,@,STL,W 31-24,12,13,Sun,17,29,58.62,190,1,2,61.0,1,5,6.55,4.14,BrooAa00
Dave Brown,QB,30.275,2000-11-26,NFL,ARI,,NYG,L 7-31,12,13,Sun,18,36,50.00,192,1,1,63.7,5,23,5.33,4.64,BrowDa00
Mark Brunell,QB,30.070,2000-11-26,NFL,JAX,,TEN,W 16-13,12,13,Sun,15,25,60.00,237,1,2,71.6,3,14,9.48,6.68,BrunMa00
Chris Chandler,QB,35.045,2000-11-26,NFL,ATL,@,OAK,L 14-41,13,13,Sun,7,12,58.33,97,0,1,49.7,3,17,8.08,4.33,ChanCh00
Kerry Collins,QB,27.332,2000-11-26,NFL,NYG,@,ARI,W 31-7,12,13,Sun,20,30,66.67,232,1,0,101.0,1,7,7.73,8.40,CollKe00
Trent Dilfer,QB,28.258,2000-11-26,NFL,BAL,,CLE,W 44-7,13,13,Sun,12,23,52.17,169,2,1,87.0,0,0,7.35,7.13,DilfTr00
Doug Flutie,QB,38.034,2000-11-26,NFL,BUF,@,TAM,L 17-31,12,13,Sun,4,10,40.00,57,0,0,59.2,0,0,5.70,5.70,FlutDo00
Gus Frerotte,QB,29.118,2000-11-26,NFL,DEN,@,SEA,W 38-31,12,13,Sun,15,31,48.39,244,1,2,59.1,1,7,7.87,5.61,FrerGu00
Rich Gannon,QB,34.342,2000-11-26,NFL,OAK,,ATL,W 41-14,12,13,Sun,15,22,68.18,231,2,0,133.0,2,9,10.50,12.32,GannRi00
Jeff George,QB,32.354,2000-11-26,NFL,WAS,,PHI,L 20-23,12,13,Sun,25,43,58.14,288,2,0,93.9,1,6,6.70,7.63,GeorJe00
Kent Graham,QB,32.025,2000-11-26,NFL,PIT,@,CIN,W 48-28,12,13,Sun,1,2,50.00,27,0,0,95.8,1,10,13.50,13.50,GrahKe00
Trent Green,QB,30.140,2000-11-26,NFL,STL,,NOR,L 24-31,12,13,Sun,20,41,48.78,289,2,1,78.2,6,38,7.05,6.93,GreeTr00
Chris Greisen,QB,24.147,2000-11-26,NFL,ARI,,NYG,L 7-31,12,13,Sun,2,3,66.67,19,0,0,84.0,1,9,6.33,6.33,GreiCh00
Brock Huard,QB,24.225,2000-11-26,NFL,SEA,,DEN,L 31-38,12,13,Sun,3,6,50.00,48,0,0,77.1,1,5,8.00,8.00,HuarBr00
Damon Huard,QB,27.140,2000-11-26,NFL,MIA,@,IND,W 17-14,12,13,Sun,22,33,66.67,183,1,0,90.8,2,12,5.55,6.15,HuarDa00
Doug Johnson,QB,23.030,2000-11-26,NFL,ATL,@,OAK,L 14-41,13,13,Sun,11,17,64.71,85,1,0,96.4,3,15,5.00,6.18,JohnDo00
Rob Johnson,QB,27.253,2000-11-26,NFL,BUF,@,TAM,L 17-31,12,13,Sun,24,39,61.54,262,2,0,98.5,6,25,6.72,7.74,JohnRo00
Shaun King,QB,23.181,2000-11-26,NFL,TAM,,BUF,W 31-17,12,13,Sun,10,18,55.56,106,0,0,72.9,7,40,5.89,5.89,KingSh00
Jon Kitna,QB,28.066,2000-11-26,NFL,SEA,,DEN,L 31-38,12,13,Sun,20,42,47.62,226,1,2,52.3,0,0,5.38,3.71,KitnJo00
Ryan Leaf,QB,24.195,2000-11-26,NFL,SDG,,KAN,W 17-16,12,13,Sun,17,30,56.67,177,2,2,68.3,6,28,5.90,4.23,LeafRy00
Ray Lucas,QB,28.112,2000-11-26,NFL,NYJ,,CHI,W 17-10,12,13,Sun,1,1,100.00,3,0,0,79.2,0,0,3.00,3.00,LucaRa00
Peyton Manning,QB,24.247,2000-11-26,NFL,IND,,MIA,L 14-17,12,13,Sun,16,34,47.06,209,2,1,74.3,0,0,6.15,6.00,MannPe00
Shane Matthews,QB,30.178,2000-11-26,NFL,CHI,@,NYJ,L 10-17,12,13,Sun,13,32,40.63,98,1,0,59.1,0,0,3.06,3.69,MattSh00
Donovan McNabb,QB,24.001,2000-11-26,NFL,PHI,@,WAS,W 23-20,13,13,Sun,19,30,63.33,137,1,1,71.1,4,19,4.57,3.73,McNaDo00
Steve McNair,QB,27.286,2000-11-26,NFL,TEN,@,JAX,L 13-16,12,13,Sun,13,24,54.17,228,0,0,86.8,2,11,9.50,9.50,McNaSt00
Brian Mitchell,RB,32.100,2000-11-26,NFL,PHI,@,WAS,W 23-20,13,13,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,MitcBr00
Warren Moon*,QB,44.008,2000-11-26,NFL,KAN,@,SDG,L 16-17,12,13,Sun,12,31,38.71,130,0,1,38.4,5,46,4.19,2.74,MoonWa00
Doug Pederson,QB,32.300,2000-11-26,NFL,CLE,@,BAL,L 7-44,13,13,Sun,8,16,50.00,108,0,1,45.8,2,24,6.75,3.94,PedeDo00
Akili Smith,QB,25.097,2000-11-26,NFL,CIN,,PIT,L 28-48,12,13,Sun,10,20,50.00,129,1,0,87.3,4,29,6.45,7.45,SmitAk00
Kordell Stewart,QB,28.041,2000-11-26,NFL,PIT,@,CIN,W 48-28,12,13,Sun,11,20,55.00,182,3,0,125.4,3,12,9.10,12.10,StewKo00
Vinny Testaverde,QB,37.013,2000-11-26,NFL,NYJ,,CHI,W 17-10,12,13,Sun,20,34,58.82,215,2,1,84.8,0,0,6.32,6.18,TestVi00
Spergon Wynn,QB,22.108,2000-11-26,NFL,CLE,@,BAL,L 7-44,13,13,Sun,5,9,55.56,30,0,0,62.3,4,30,3.33,3.33,WynnSp00
Steve Beuerlein,QB,35.265,2000-11-27,NFL,CAR,,GNB,W 31-14,12,13,Mon,22,37,59.46,243,3,1,94.8,2,20,6.57,6.97,BeueSt00
Brett Favre*,QB,31.048,2000-11-27,NFL,GNB,@,CAR,L 14-31,12,13,Mon,31,51,60.78,267,1,3,56.6,3,28,5.24,2.98,FavrBr00
Charlie Batch,QB,25.361,2000-11-30,NFL,DET,@,MIN,L 17-24,13,14,Thu,2,3,66.67,16,0,0,79.9,0,0,5.33,5.33,BatcCh00
Stoney Case,QB,28.146,2000-11-30,NFL,DET,@,MIN,L 17-24,13,14,Thu,23,33,69.70,230,1,1,86.7,5,33,6.97,6.21,CaseSt00
Daunte Culpepper,QB,23.307,2000-11-30,NFL,MIN,,DET,W 24-17,13,14,Thu,19,32,59.38,160,1,2,56.8,0,0,5.00,2.81,CulpDa00
Troy Aikman*,QB,34.012,2000-12-03,NFL,DAL,@,TAM,L 7-27,13,14,Sun,16,30,53.33,158,0,1,54.6,2,15,5.27,3.77,AikmTr00
Steve Beuerlein,QB,35.271,2000-12-03,NFL,CAR,,STL,W 16-3,13,14,Sun,20,30,66.67,195,0,2,56.9,7,26,6.50,3.50,BeueSt00
Aaron Brooks,QB,24.254,2000-12-03,NFL,NOR,,DEN,L 23-38,13,14,Sun,30,48,62.50,441,2,2,89.0,3,16,9.19,8.15,BrooAa00
Mark Brunell,QB,30.077,2000-12-03,NFL,JAX,,CLE,W 48-0,13,14,Sun,15,31,48.39,165,1,0,75.3,2,13,5.32,5.97,BrunMa00
