Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Tarik Cohen,RB,22.095,2017-10-29,NFL,CHI,@,NOR,L 12-20,8,8,Sun,1,46,46.00,0,CoheTa00
Michael Davis,CB,22.296,2017-10-29,NFL,LAC,@,NWE,L 13-21,8,8,Sun,2,36,18.00,0,DaviMi03
Matthew Dayes,RB,23.056,2017-10-29,NFL,CLE,,MIN,L 16-33,8,8,Sun,3,105,35.00,0,DayeMa00
Austin Ekeler,RB,22.165,2017-10-29,NFL,LAC,@,NWE,L 13-21,8,8,Sun,2,36,18.00,0,EkelAu00
Alex Erickson,WR,24.357,2017-10-29,NFL,CIN,,IND,W 24-23,7,8,Sun,2,30,15.00,0,EricAl01
Ted Ginn,WR,32.200,2017-10-29,NFL,NOR,,CHI,W 20-12,7,8,Sun,1,9,9.00,0,GinnTe00
Dion Lewis,RB,27.032,2017-10-29,NFL,NWE,,LAC,W 21-13,8,8,Sun,2,96,48.00,0,LewiDi00
Tommylee Lewis,WR,25.005,2017-10-29,NFL,NOR,,CHI,W 20-12,7,8,Sun,1,19,19.00,0,LewiTo00
Tyler Lockett,WR,25.031,2017-10-29,NFL,SEA,,HOU,W 41-38,7,8,Sun,2,32,16.00,0,LockTy00
Marlon Mack,RB,21.236,2017-10-29,NFL,IND,@,CIN,L 23-24,8,8,Sun,2,35,17.50,0,MackMa00
Elijah McGuire,RB,23.150,2017-10-29,NFL,NYJ,,ATL,L 20-25,8,8,Sun,3,67,22.33,0,McGuEl00
Jamize Olawale,FB,28.195,2017-10-29,NFL,OAK,@,BUF,L 14-34,8,8,Sun,1,9,9.00,0,OlawJa00
Cordarrelle Patterson,WR,26.226,2017-10-29,NFL,OAK,@,BUF,L 14-34,8,8,Sun,1,43,43.00,0,PattCo00
Bernard Reedy,WR,25.302,2017-10-29,NFL,TAM,,CAR,L 3-17,7,8,Sun,1,13,13.00,0,ReedBe01
Jalen Richard,RB,24.014,2017-10-29,NFL,OAK,@,BUF,L 14-34,8,8,Sun,3,16,5.33,0,RichJa01
Andre Roberts,WR,29.293,2017-10-29,NFL,ATL,@,NYJ,W 25-20,7,8,Sun,2,42,21.00,0,RobeAn00
Curtis Samuel,WR,21.079,2017-10-29,NFL,CAR,@,TAM,W 17-3,8,8,Sun,1,23,23.00,0,SamuCu00
Russell Shepard,WR,27.042,2017-10-29,NFL,CAR,@,TAM,W 17-3,8,8,Sun,1,33,33.00,0,ShepRu00
Marcus Sherels,CB,30.029,2017-10-29,NFL,MIN,@,CLE,W 33-16,8,8,Sun,1,24,24.00,0,SherMa20
Ryan Switzer,WR,22.359,2017-10-29,NFL,DAL,@,WAS,W 33-19,7,8,Sun,1,6,6.00,0,SwitRy00
Chris Thompson,WR,23.173,2017-10-29,NFL,HOU,@,SEA,L 38-41,7,8,Sun,4,76,19.00,0,ThomCh05
Chris Thompson,RB,27.009,2017-10-29,NFL,WAS,,DAL,L 19-33,7,8,Sun,3,61,20.33,0,ThomCh03
Akeem Hunt,RB,24.250,2017-10-30,NFL,KAN,,DEN,W 29-19,8,8,Mon,2,47,23.50,0,HuntAk01
Cody Latimer,WR,25.020,2017-10-30,NFL,DEN,@,KAN,L 19-29,7,8,Mon,3,48,16.00,0,LatiCo00
Isaiah McKenzie,WR,22.204,2017-10-30,NFL,DEN,@,KAN,L 19-29,7,8,Mon,1,21,21.00,0,McKeIs00
Anthony Sherman,FB,28.323,2017-10-30,NFL,KAN,,DEN,W 29-19,8,8,Mon,1,7,7.00,0,SherAn00
Patrick DiMarco,FB,28.186,2017-11-02,NFL,BUF,@,NYJ,L 21-34,8,9,Thu,1,24,24.00,0,DiMaPa00
ArDarius Stewart,WR,23.329,2017-11-02,NFL,NYJ,,BUF,W 34-21,9,9,Thu,2,44,22.00,0,StewAr00
Kenjon Barner,RB,27.191,2017-11-05,NFL,PHI,,DEN,W 51-23,9,9,Sun,2,33,16.50,0,BarnKe00
Ronald Blair,RDE,24.286,2017-11-05,NFL,SFO,,ARI,L 10-20,9,9,Sun,1,0,0.00,0,BlaiRo00
Victor Bolden,WR,22.215,2017-11-05,NFL,SFO,,ARI,L 10-20,9,9,Sun,3,59,19.67,0,BoldVi00
Devontae Booker,RB,25.162,2017-11-05,NFL,DEN,@,PHI,L 23-51,8,9,Sun,5,106,21.20,0,BookDe00
Quan Bray,WR,24.191,2017-11-05,NFL,IND,@,HOU,W 20-14,9,9,Sun,1,17,17.00,0,BrayQu00
Alex Erickson,WR,24.364,2017-11-05,NFL,CIN,@,JAX,L 7-23,8,9,Sun,6,123,20.50,0,EricAl01
Ted Ginn,WR,32.207,2017-11-05,NFL,NOR,,TAM,W 30-10,8,9,Sun,2,21,10.50,0,GinnTe00
Corey Grant,RB,25.321,2017-11-05,NFL,JAX,,CIN,W 23-7,8,9,Sun,1,29,29.00,0,GranCo00
Jakeem Grant,WR,25.036,2017-11-05,NFL,MIA,,OAK,L 24-27,8,9,Sun,2,47,23.50,0,GranJa00
Akeem Hunt,RB,24.256,2017-11-05,NFL,KAN,@,DAL,L 17-28,9,9,Sun,2,51,25.50,0,HuntAk01
Adoree' Jackson,CB,22.048,2017-11-05,NFL,TEN,,BAL,W 23-20,8,9,Sun,1,4,4.00,0,JackAd00
Robert Kelley,RB,25.033,2017-11-05,NFL,WAS,@,SEA,W 17-14,8,9,Sun,1,16,16.00,0,KellRo00
Tommylee Lewis,WR,25.012,2017-11-05,NFL,NOR,,TAM,W 30-10,8,9,Sun,1,24,24.00,0,LewiTo00
Tyler Lockett,WR,25.038,2017-11-05,NFL,SEA,,WAS,L 14-17,8,9,Sun,2,33,16.50,0,LockTy00
Cordarrelle Patterson,WR,26.233,2017-11-05,NFL,OAK,@,MIA,W 27-24,9,9,Sun,2,61,30.50,0,PattCo00
Samaje Perine,RB,22.050,2017-11-05,NFL,WAS,@,SEA,W 17-14,8,9,Sun,1,20,20.00,0,PeriSa00
Bobby Rainey,RB,30.020,2017-11-05,NFL,BAL,@,TEN,L 20-23,9,9,Sun,1,22,22.00,0,RainBo00
De'Anthony Thomas,WR,24.304,2017-11-05,NFL,KAN,@,DAL,L 17-28,9,9,Sun,1,30,30.00,0,ThomDe05
Shane Vereen,RB,28.187,2017-11-05,NFL,NYG,,LAR,L 17-51,8,9,Sun,2,51,25.50,0,VereSh00
Kerwynn Williams,RB,26.149,2017-11-05,NFL,ARI,@,SFO,W 20-10,8,9,Sun,1,23,23.00,0,WillKe05
Jamal Agnew,CB,22.217,2017-11-06,NFL,DET,@,GNB,W 30-17,8,9,Mon,1,12,12.00,0,AgneJa00
Trevor Davis,WR,24.125,2017-11-06,NFL,GNB,,DET,L 17-30,8,9,Mon,7,140,20.00,0,DaviTr03
Tyler Lockett,WR,25.042,2017-11-09,NFL,SEA,@,ARI,W 22-16,9,10,Thu,3,57,19.00,0,LockTy00
Troy Niklas,TE,25.052,2017-11-09,NFL,ARI,,SEA,L 16-22,9,10,Thu,1,1,1.00,0,NiklTr00
Victor Bolden,WR,22.222,2017-11-12,NFL,SFO,,NYG,W 31-21,10,10,Sun,1,23,23.00,0,BoldVi00
Devontae Booker,RB,25.169,2017-11-12,NFL,DEN,,NWE,L 16-41,9,10,Sun,5,107,21.40,0,BookDe00
Tarik Cohen,RB,22.109,2017-11-12,NFL,CHI,,GNB,L 16-23,9,10,Sun,4,95,23.75,0,CoheTa00
Pharoh Cooper,WR,22.250,2017-11-12,NFL,LAR,,HOU,W 33-7,9,10,Sun,2,49,24.50,0,CoopPh00
Benny Cunningham,RB,27.128,2017-11-12,NFL,CHI,,GNB,L 16-23,9,10,Sun,2,33,16.50,0,CunnBe01
Trevor Davis,WR,24.131,2017-11-12,NFL,GNB,@,CHI,W 23-16,9,10,Sun,2,51,25.50,0,DaviTr03
Matthew Dayes,RB,23.070,2017-11-12,NFL,CLE,@,DET,L 24-38,9,10,Sun,1,22,22.00,0,DayeMa00
Alex Erickson,WR,25.006,2017-11-12,NFL,CIN,@,TEN,L 20-24,9,10,Sun,1,26,26.00,0,EricAl01
Corey Grant,RB,25.328,2017-11-12,NFL,JAX,,LAC,W 20-17,9,10,Sun,2,51,25.50,0,GranCo00
Maurice Harris,WR,25.001,2017-11-12,NFL,WAS,,MIN,L 30-38,9,10,Sun,1,24,24.00,0,HarrMa05
Adoree' Jackson,CB,22.055,2017-11-12,NFL,TEN,,CIN,W 24-20,9,10,Sun,3,71,23.67,0,JackAd00
Andy Janovich,FB,24.173,2017-11-12,NFL,DEN,,NWE,L 16-41,9,10,Sun,1,10,10.00,0,JanoAn00
Desmond King,CB,22.333,2017-11-12,NFL,LAC,@,JAX,L 17-20,9,10,Sun,3,60,20.00,0,KingDe01
Dion Lewis,RB,27.046,2017-11-12,NFL,NWE,@,DEN,W 41-16,9,10,Sun,1,103,103.00,1,LewiDi00
Isaiah McKenzie,WR,22.217,2017-11-12,NFL,DEN,,NWE,L 16-41,9,10,Sun,1,17,17.00,0,McKeIs00
Jojo Natson,WR,23.284,2017-11-12,NFL,NYJ,@,TAM,L 10-15,10,10,Sun,3,54,18.00,0,NatsJo00
Tenny Palepoi,DT,26.328,2017-11-12,NFL,LAC,@,JAX,L 17-20,9,10,Sun,1,0,0.00,0,PaleTe00
Jabrill Peppers,S,22.039,2017-11-12,NFL,CLE,@,DET,L 24-38,9,10,Sun,1,13,13.00,0,PeppJa00
Samaje Perine,RB,22.057,2017-11-12,NFL,WAS,,MIN,L 30-38,9,10,Sun,1,28,28.00,0,PeriSa00
Andre Roberts,WR,29.307,2017-11-12,NFL,ATL,,DAL,W 27-7,9,10,Sun,1,26,26.00,0,RobeAn00
Marcus Sherels,CB,30.043,2017-11-12,NFL,MIN,@,WAS,W 38-30,9,10,Sun,2,57,28.50,0,SherMa20
JuJu Smith-Schuster,WR,20.355,2017-11-12,NFL,PIT,@,IND,W 20-17,9,10,Sun,1,25,25.00,0,SmitJu00
Ryan Switzer,WR,23.008,2017-11-12,NFL,DAL,@,ATL,L 7-27,9,10,Sun,2,51,25.50,0,SwitRy00
Brandon Tate,WR,30.038,2017-11-12,NFL,BUF,,NOR,L 10-47,9,10,Sun,3,63,21.00,0,TateBr00
Chris Thompson,RB,27.023,2017-11-12,NFL,WAS,,MIN,L 30-38,9,10,Sun,2,52,26.00,0,ThomCh03
Shane Vereen,RB,28.194,2017-11-12,NFL,NYG,@,SFO,L 21-31,9,10,Sun,1,24,24.00,0,VereSh00
Terrell Watson,RB,24.082,2017-11-12,NFL,PIT,@,IND,W 20-17,9,10,Sun,1,18,18.00,0,WatsTe00
Kaelin Clay,WR,25.314,2017-11-13,NFL,CAR,,MIA,W 45-21,10,10,Mon,2,33,16.50,0,ClayKa00
Senorise Perry,RB,26.055,2017-11-13,NFL,MIA,@,CAR,L 21-45,9,10,Mon,4,87,21.75,0,PerrSe00
Curtis Samuel,WR,21.094,2017-11-13,NFL,CAR,,MIA,W 45-21,10,10,Mon,2,48,24.00,0,SamuCu00
Adoree' Jackson,CB,22.059,2017-11-16,NFL,TEN,@,PIT,L 17-40,10,11,Thu,5,103,20.60,0,JackAd00
Terrell Watson,RB,24.086,2017-11-16,NFL,PIT,,TEN,W 40-17,10,11,Thu,1,21,21.00,0,WatsTe00
Ameer Abdullah,RB,24.159,2017-11-19,NFL,DET,@,CHI,W 27-24,10,11,Sun,1,15,15.00,0,AbduAm00
Jamal Agnew,CB,22.230,2017-11-19,NFL,DET,@,CHI,W 27-24,10,11,Sun,4,74,18.50,0,AgneJa00
Kenjon Barner,RB,27.205,2017-11-19,NFL,PHI,@,DAL,W 37-9,10,11,Sun,1,22,22.00,0,BarnKe00
Tarik Cohen,RB,22.116,2017-11-19,NFL,CHI,,DET,L 24-27,10,11,Sun,5,120,24.00,0,CoheTa00
Pharoh Cooper,WR,22.257,2017-11-19,NFL,LAR,@,MIN,L 7-24,10,11,Sun,2,60,30.00,0,CoopPh00
Trevor Davis,WR,24.138,2017-11-19,NFL,GNB,,BAL,L 0-23,10,11,Sun,2,48,24.00,0,DaviTr03
Matthew Dayes,RB,23.077,2017-11-19,NFL,CLE,,JAX,L 7-19,10,11,Sun,2,62,31.00,0,DayeMa00
D'Onta Foreman,RB,21.209,2017-11-19,NFL,HOU,,ARI,W 31-21,10,11,Sun,1,12,12.00,0,ForeDO00
Brittan Golden,WR,29.122,2017-11-19,NFL,ARI,@,HOU,L 21-31,10,11,Sun,1,26,26.00,0,GoldBr00
Jakeem Grant,WR,25.050,2017-11-19,NFL,MIA,,TAM,L 20-30,10,11,Sun,3,81,27.00,0,GranJa00
Akeem Hunt,RB,24.270,2017-11-19,NFL,KAN,@,NYG,L 9-12,10,11,Sun,3,49,16.33,0,HuntAk01
Desmond King,CB,22.340,2017-11-19,NFL,LAC,,BUF,W 54-24,10,11,Sun,1,16,16.00,0,KingDe01
Tommylee Lewis,WR,25.026,2017-11-19,NFL,NOR,,WAS,W 34-31,10,11,Sun,3,62,20.67,0,LewiTo00
Devin McCourty,S,30.098,2017-11-19,NFL,NWE,@,OAK,W 33-8,10,11,Sun,1,12,12.00,0,McCoDe99
Chris Moore,WR,24.156,2017-11-19,NFL,BAL,@,GNB,W 23-0,10,11,Sun,1,35,35.00,0,MoorCh00
Nate Orchard,DB,24.318,2017-11-19,NFL,CLE,,JAX,L 7-19,10,11,Sun,1,9,9.00,0,OrchNa00
Kalif Raymond,WR,23.103,2017-11-19,NFL,NYG,,KAN,W 12-9,10,11,Sun,1,6,6.00,0,RaymKa00
Jacquizz Rodgers,RB,27.286,2017-11-19,NFL,TAM,@,MIA,W 30-20,10,11,Sun,2,53,26.50,0,RodgJa00
Rod Smith,RB,25.313,2017-11-19,NFL,DAL,,PHI,L 9-37,10,11,Sun,1,20,20.00,0,SmitRo06
Willie Snead,WR,25.033,2017-11-19,NFL,NOR,,WAS,W 34-31,10,11,Sun,1,18,18.00,0,SneaWi00
Ryan Switzer,WR,23.015,2017-11-19,NFL,DAL,,PHI,L 9-37,10,11,Sun,4,147,36.75,0,SwitRy00
Brandon Tate,WR,30.045,2017-11-19,NFL,BUF,@,LAC,L 24-54,10,11,Sun,7,144,20.57,0,TateBr00
De'Anthony Thomas,WR,24.318,2017-11-19,NFL,KAN,@,NYG,L 9-12,10,11,Sun,1,39,39.00,0,ThomDe05
Chris Thompson,WR,23.194,2017-11-19,NFL,HOU,,ARI,W 31-21,10,11,Sun,1,20,20.00,0,ThomCh05
Danny Vitale,FB,24.027,2017-11-19,NFL,CLE,,JAX,L 7-19,10,11,Sun,1,18,18.00,0,VitaDa00
DeAndre Washington,RB,24.270,2017-11-19,NFL,OAK,,NWE,L 8-33,10,11,Sun,1,16,16.00,0,WashDe00
Damien Williams,RB,25.230,2017-11-19,NFL,MIA,,TAM,L 20-30,10,11,Sun,1,-7,-7.00,0,WillDa05
Kerwynn Williams,RB,26.163,2017-11-19,NFL,ARI,@,HOU,L 21-31,10,11,Sun,2,34,17.00,0,WillKe05
Ben Garland,G,29.228,2017-11-20,NFL,ATL,@,SEA,W 34-31,10,11,Mon,1,11,11.00,0,GarlBe00
Tyler Lockett,WR,25.053,2017-11-20,NFL,SEA,,ATL,L 31-34,10,11,Mon,5,197,39.40,0,LockTy00
Andre Roberts,WR,29.315,2017-11-20,NFL,ATL,@,SEA,W 34-31,10,11,Mon,5,107,21.40,0,RobeAn00
T.J. Jones,WR,25.127,2017-11-23,NFL,DET,,MIN,L 23-30,11,12,Thu,1,35,35.00,0,JoneT.00
Desmond King,CB,22.344,2017-11-23,NFL,LAC,@,DAL,W 28-6,11,12,Thu,1,16,16.00,0,KingDe01
Byron Marshall,RB,23.283,2017-11-23,NFL,WAS,,NYG,W 20-10,11,12,Thu,2,38,19.00,0,MarsBy01
Marcus Sherels,CB,30.054,2017-11-23,NFL,MIN,@,DET,W 30-23,11,12,Thu,2,46,23.00,0,SherMa20
Ryan Switzer,WR,23.019,2017-11-23,NFL,DAL,,LAC,L 6-28,11,12,Thu,4,102,25.50,0,SwitRy00
Shane Vereen,RB,28.205,2017-11-23,NFL,NYG,@,WAS,L 10-20,11,12,Thu,2,39,19.50,0,VereSh00
Sam Acho,OLB,29.081,2017-11-26,NFL,CHI,@,PHI,L 3-31,11,12,Sun,1,3,3.00,0,AchoSa00
Devontae Booker,RB,25.183,2017-11-26,NFL,DEN,@,OAK,L 14-21,11,12,Sun,1,14,14.00,0,BookDe00
Martavis Bryant,WR,25.341,2017-11-26,NFL,PIT,,GNB,W 31-28,11,12,Sun,2,58,29.00,0,BryaMa00
Tarik Cohen,RB,22.123,2017-11-26,NFL,CHI,@,PHI,L 3-31,11,12,Sun,3,71,23.67,0,CoheTa00
Pharoh Cooper,WR,22.264,2017-11-26,NFL,LAR,,NOR,W 26-20,11,12,Sun,4,110,27.50,0,CoopPh00
Trevor Davis,WR,24.145,2017-11-26,NFL,GNB,@,PIT,L 28-31,11,12,Sun,3,59,19.67,0,DaviTr03
Matthew Dayes,RB,23.084,2017-11-26,NFL,CLE,@,CIN,L 16-30,11,12,Sun,5,103,20.60,0,DayeMa00
Alex Erickson,WR,25.020,2017-11-26,NFL,CIN,,CLE,W 30-16,11,12,Sun,1,25,25.00,0,EricAl01
D.J. Foster,RB,24.004,2017-11-26,NFL,ARI,,JAX,W 27-24,11,12,Sun,2,50,25.00,0,FostD.01
Corey Grant,RB,25.342,2017-11-26,NFL,JAX,@,ARI,L 24-27,11,12,Sun,1,68,68.00,0,GranCo00
Jakeem Grant,WR,25.057,2017-11-26,NFL,MIA,@,NWE,L 17-35,11,12,Sun,4,97,24.25,0,GranJa00
Akeem Hunt,RB,24.277,2017-11-26,NFL,KAN,,BUF,L 10-16,11,12,Sun,1,32,32.00,0,HuntAk01
Adoree' Jackson,CB,22.069,2017-11-26,NFL,TEN,@,IND,W 20-16,11,12,Sun,1,15,15.00,0,JackAd00
Dion Lewis,RB,27.060,2017-11-26,NFL,NWE,,MIA,W 35-17,11,12,Sun,2,35,17.50,0,LewiDi00
Tyler Lockett,WR,25.059,2017-11-26,NFL,SEA,@,SFO,W 24-13,11,12,Sun,1,26,26.00,0,LockTy00
Jaydon Mickens,WR,23.219,2017-11-26,NFL,JAX,@,ARI,L 24-27,11,12,Sun,1,0,0.00,0,MickJa01
Jojo Natson,WR,23.298,2017-11-26,NFL,NYJ,,CAR,L 27-35,11,12,Sun,2,52,26.00,0,NatsJo00
Cordarrelle Patterson,WR,26.254,2017-11-26,NFL,OAK,,DEN,W 21-14,11,12,Sun,1,5,5.00,0,PattCo00
Andre Roberts,WR,29.321,2017-11-26,NFL,ATL,,TAM,W 34-20,11,12,Sun,5,129,25.80,0,RobeAn00
Jacquizz Rodgers,RB,27.293,2017-11-26,NFL,TAM,@,ATL,L 20-34,11,12,Sun,2,43,21.50,0,RodgJa00
Nick Vannett,TE,24.265,2017-11-26,NFL,SEA,@,SFO,W 24-13,11,12,Sun,1,0,0.00,0,VannNi00
Charcandrick West,RB,26.177,2017-11-26,NFL,KAN,,BUF,L 10-16,11,12,Sun,2,37,18.50,0,WestCh01
Fozzy Whittaker,RB,28.297,2017-11-26,NFL,CAR,@,NYJ,W 35-27,11,12,Sun,2,49,24.50,0,WhitFo00
Chris Moore,WR,24.164,2017-11-27,NFL,BAL,,HOU,W 23-16,11,12,Mon,2,50,25.00,0,MoorCh00
Chris Thompson,WR,23.202,2017-11-27,NFL,HOU,@,BAL,L 16-23,11,12,Mon,2,47,23.50,0,ThomCh05
Jordan Todman,RB,27.276,2017-11-27,NFL,HOU,@,BAL,L 16-23,11,12,Mon,1,20,20.00,0,TodmJo00
Kendall Fuller,CB,22.290,2017-11-30,NFL,WAS,@,DAL,L 14-38,12,13,Thu,1,12,12.00,0,FullKe00
Maurice Harris,WR,25.019,2017-11-30,NFL,WAS,@,DAL,L 14-38,12,13,Thu,1,13,13.00,0,HarrMa05
Byron Marshall,RB,23.290,2017-11-30,NFL,WAS,@,DAL,L 14-38,12,13,Thu,1,29,29.00,0,MarsBy01
Kenjon Barner,RB,27.219,2017-12-03,NFL,PHI,@,SEA,L 10-24,12,13,Sun,2,43,21.50,0,BarnKe00
Victor Bolden,WR,22.243,2017-12-03,NFL,SFO,@,CHI,W 15-14,12,13,Sun,1,30,30.00,0,BoldVi00
Rex Burkhead,RB,27.154,2017-12-03,NFL,NWE,@,BUF,W 23-3,12,13,Sun,1,17,17.00,0,BurkRe00
Brent Celek,TE,32.312,2017-12-03,NFL,PHI,@,SEA,L 10-24,12,13,Sun,1,10,10.00,0,CeleBr00
Tarik Cohen,WR,22.130,2017-12-03,NFL,CHI,,SFO,L 14-15,12,13,Sun,1,2,2.00,0,CoheTa00
Pharoh Cooper,WR,22.271,2017-12-03,NFL,LAR,@,ARI,W 32-16,12,13,Sun,2,34,17.00,0,CoopPh00
Trevor Davis,WR,24.152,2017-12-03,NFL,GNB,,TAM,W 26-20,12,13,Sun,4,121,30.25,0,DaviTr03
Matthew Dayes,RB,23.091,2017-12-03,NFL,CLE,@,LAC,L 10-19,12,13,Sun,2,51,25.50,0,DayeMa00
Josh Ferguson,RB,24.194,2017-12-03,NFL,IND,@,JAX,L 10-30,12,13,Sun,3,52,17.33,0,FergJo02
Brittan Golden,WR,29.136,2017-12-03,NFL,ARI,,LAR,L 16-32,12,13,Sun,2,33,16.50,0,GoldBr00
Corey Grant,RB,25.349,2017-12-03,NFL,JAX,,IND,W 30-10,12,13,Sun,2,46,23.00,0,GranCo00
Jakeem Grant,WR,25.064,2017-12-03,NFL,MIA,,DEN,W 35-9,12,13,Sun,2,37,18.50,0,GranJa00
Akeem Hunt,RB,24.284,2017-12-03,NFL,KAN,@,NYJ,L 31-38,12,13,Sun,2,38,19.00,0,HuntAk01
Desmond King,CB,22.354,2017-12-03,NFL,LAC,,CLE,W 19-10,12,13,Sun,3,82,27.33,0,KingDe01
Brendan Langley,CB,23.048,2017-12-03,NFL,DEN,@,MIA,L 9-35,12,13,Sun,1,15,15.00,0,LangBr00
Tyler Lockett,WR,25.066,2017-12-03,NFL,SEA,,PHI,W 24-10,12,13,Sun,2,47,23.50,0,LockTy00
Matt Longacre,OLB,26.073,2017-12-03,NFL,LAR,@,ARI,W 32-16,12,13,Sun,1,0,0.00,0,LongMa00
Vince Mayle,TE,26.174,2017-12-03,NFL,BAL,,DET,W 44-20,12,13,Sun,1,29,29.00,0,MaylVi00
Chris Moore,WR,24.170,2017-12-03,NFL,BAL,,DET,W 44-20,12,13,Sun,2,51,25.50,0,MoorCh00
Jojo Natson,WR,23.305,2017-12-03,NFL,NYJ,,KAN,W 38-31,12,13,Sun,2,42,21.00,0,NatsJo00
Senorise Perry,RB,26.075,2017-12-03,NFL,MIA,,DEN,W 35-9,12,13,Sun,1,20,20.00,0,PerrSe00
Kalif Raymond,WR,23.117,2017-12-03,NFL,NYG,@,OAK,L 17-24,12,13,Sun,2,32,16.00,0,RaymKa00
Jalen Richard,RB,24.049,2017-12-03,NFL,OAK,,NYG,W 24-17,12,13,Sun,1,17,17.00,0,RichJa01
Andre Roberts,WR,29.328,2017-12-03,NFL,ATL,,MIN,L 9-14,12,13,Sun,2,45,22.50,0,RobeAn00
Jacquizz Rodgers,RB,27.300,2017-12-03,NFL,TAM,@,GNB,L 20-26,12,13,Sun,1,20,20.00,0,RodgJa00
Marcus Sherels,CB,30.064,2017-12-03,NFL,MIN,@,ATL,W 14-9,12,13,Sun,2,51,25.50,0,SherMa20
Brandon Tate,WR,30.059,2017-12-03,NFL,BUF,,NWE,L 3-23,12,13,Sun,3,68,22.67,0,TateBr00
De'Anthony Thomas,WR,24.332,2017-12-03,NFL,KAN,@,NYJ,L 31-38,12,13,Sun,3,63,21.00,0,ThomDe05
Mike Thomas,WR,23.109,2017-12-03,NFL,LAR,@,ARI,W 32-16,12,13,Sun,1,15,15.00,0,ThomMi04
Chris Thompson,WR,23.208,2017-12-03,NFL,HOU,@,TEN,L 13-24,12,13,Sun,2,42,21.00,0,ThomCh05
DeAndre Washington,RB,24.284,2017-12-03,NFL,OAK,,NYG,W 24-17,12,13,Sun,2,29,14.50,0,WashDe00
Fozzy Whittaker,RB,28.304,2017-12-03,NFL,CAR,@,NOR,L 21-31,12,13,Sun,2,42,21.00,0,WhitFo00
Zach Zenner,RB,26.081,2017-12-03,NFL,DET,@,BAL,L 20-44,12,13,Sun,2,42,21.00,0,ZennZa00
Martavis Bryant,WR,25.349,2017-12-04,NFL,PIT,@,CIN,W 23-20,12,13,Mon,2,38,19.00,0,BryaMa00
Alex Erickson,WR,25.028,2017-12-04,NFL,CIN,,PIT,L 20-23,12,13,Mon,2,29,14.50,0,EricAl01
Tommylee Lewis,WR,25.044,2017-12-07,NFL,NOR,@,ATL,L 17-20,13,14,Thu,5,121,24.20,0,LewiTo00
Andre Roberts,WR,29.332,2017-12-07,NFL,ATL,,NOR,W 20-17,13,14,Thu,2,61,30.50,0,RobeAn00
Victor Bolden,WR,22.250,2017-12-10,NFL,SFO,@,HOU,W 26-16,13,14,Sun,2,42,21.00,0,BoldVi00
Bashaud Breeland,CB,25.314,2017-12-10,NFL,WAS,@,LAC,L 13-30,13,14,Sun,4,88,22.00,0,BreeBa00
Mack Brown,RB,26.077,2017-12-10,NFL,MIN,@,CAR,L 24-31,13,14,Sun,1,17,17.00,0,BrowMa02
Martavis Bryant,WR,25.355,2017-12-10,NFL,PIT,,BAL,W 39-38,13,14,Sun,5,55,11.00,0,BryaMa00
Damiere Byrd,WR,24.317,2017-12-10,NFL,CAR,,MIN,W 31-24,13,14,Sun,2,38,19.00,0,ByrdDa00
Michael Campanaro,WR,26.319,2017-12-10,NFL,BAL,@,PIT,L 38-39,13,14,Sun,1,40,40.00,0,CampMi02
Derek Carrier,TE,27.138,2017-12-10,NFL,LAR,,PHI,L 35-43,13,14,Sun,2,28,14.00,0,CarrDe00
Tarik Cohen,RB,22.137,2017-12-10,NFL,CHI,@,CIN,W 33-7,13,14,Sun,2,39,19.50,0,CoheTa00
Pharoh Cooper,WR,22.278,2017-12-10,NFL,LAR,,PHI,L 35-43,13,14,Sun,2,46,23.00,0,CoopPh00
Trevor Davis,WR,24.159,2017-12-10,NFL,GNB,@,CLE,W 27-21,13,14,Sun,3,75,25.00,0,DaviTr03
Matthew Dayes,RB,23.098,2017-12-10,NFL,CLE,,GNB,L 21-27,13,14,Sun,2,24,12.00,0,DayeMa00
Alex Erickson,WR,25.034,2017-12-10,NFL,CIN,,CHI,L 7-33,13,14,Sun,5,97,19.40,0,EricAl01
Josh Ferguson,RB,24.201,2017-12-10,NFL,IND,@,BUF,L 7-13,13,14,Sun,2,34,17.00,0,FergJo02
D.J. Foster,RB,24.018,2017-12-10,NFL,ARI,,TEN,W 12-7,13,14,Sun,2,27,13.50,0,FostD.01
Mark Glowinski,G,25.221,2017-12-10,NFL,SEA,@,JAX,L 24-30,13,14,Sun,1,0,0.00,0,GlowMa00
Corey Grant,RB,25.356,2017-12-10,NFL,JAX,,SEA,W 30-24,13,14,Sun,2,37,18.50,0,GranCo00
Adoree' Jackson,CB,22.083,2017-12-10,NFL,TEN,@,ARI,L 7-12,13,14,Sun,2,55,27.50,0,JackAd00
T.J. Jones,WR,25.144,2017-12-10,NFL,DET,@,TAM,W 24-21,13,14,Sun,4,70,17.50,0,JoneT.00
Desmond King,DB,22.361,2017-12-10,NFL,LAC,,WAS,W 30-13,13,14,Sun,1,20,20.00,0,KingDe01
Tyler Lockett,WR,25.073,2017-12-10,NFL,SEA,@,JAX,L 24-30,13,14,Sun,4,85,21.25,0,LockTy00
Byron Marshall,RB,23.300,2017-12-10,NFL,WAS,@,LAC,L 13-30,13,14,Sun,1,22,22.00,0,MarsBy01
