Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Derek Loville,RB,31.091,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,16,57,3.56,0,LoviDe00
Cecil Martin,FB,24.087,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,1,1,1.00,0,MartCe00
Curtis Martin*,RB,26.155,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,31,95,3.06,1,MartCu00
Shane Matthews,QB,29.124,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,3,23,7.67,0,MattSh00
Donovan McNabb,QB,22.312,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,1,13,13.00,0,McNaDo00
Cade McNown,QB,22.264,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,1,2,2.00,0,McNoCa00
Natrone Means,RB,27.160,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,14,26,1.86,1,MeanNa00
Rick Mirer,QB,29.198,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,2,-2,-1.00,0,MireRi00
Brian Mitchell,RB,31.046,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,5,15,3.00,0,MitcBr00
Adrian Murrell,RB,28.352,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,14,44,3.14,0,MurrAd00
Neil O'Donnell,QB,33.092,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,1,1,1.00,0,ODonNe00
Ken Oxendine,RB,23.364,1999-10-03,NFL,ATL,,BAL,L 13-19,4,4,Sun,11,27,2.45,0,OxenKe00
David Palmer,RB,26.318,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,1,5,5.00,0,PalmDa00
Bernie Parmalee,RB,32.017,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,1,18,18.00,0,ParmBe00
Doug Pederson,QB,31.245,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,2,3,1.50,0,PedeDo00
Lawrence Phillips,RB,24.144,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,4,5,1.25,0,PhilLa00
Michael Pittman,RB,24.050,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,4,9,2.25,0,PittMi00
Jake Plummer,QB,24.288,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,3,18,6.00,0,PlumJa00
Daniel Pope,P,24.189,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,1,0,0.00,0,PopeDa20
Ronnie Powell,WR,24.334,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,1,-14,-14.00,0,PoweRo00
Errict Rhett,RB,28.296,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,27,136,5.04,0,RhetEr00
Tony Richardson,FB,27.290,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,3,3,1.00,0,RichTo00
Mikhael Ricks,WR,24.323,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,1,7,7.00,0,RickMi00
Rashaan Shehee,HB,24.105,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,22,86,3.91,0,ShehRa00
Akili Smith,QB,24.043,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,3,12,4.00,1,SmitAk00
Emmitt Smith*,RB,30.141,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,22,77,3.50,1,SmitEm00
Lamar Smith,RB,28.308,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,10,19,1.90,0,SmitLa00
Robert Smith,RB,27.213,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,19,59,3.11,0,SmitRo00
Duce Staley,RB,24.218,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,21,62,2.95,0,StalDu00
James Stewart,RB,27.280,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,21,73,3.48,0,StewJa00
Kordell Stewart,QB,26.352,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,6,41,6.83,0,StewKo00
Fred Taylor,RB,23.249,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,8,28,3.50,0,TaylFr00
Rodney Thomas,RB,26.187,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,5,28,5.60,0,ThomRo00
Billy Joe Tolliver,QB,33.238,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,2,32,16.00,0,TollBi00
Kurt Warner*,QB,28.103,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,1,0,0.00,0,WarnKu00
Chris Warren,RB,31.252,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,11,24,2.18,0,WarrCh00
Lamont Warren,RB,26.272,1999-10-03,NFL,NWE,@,CLE,W 19-7,4,4,Sun,6,10,1.67,0,WarrLa00
Justin Watson,RB,24.269,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,6,13,2.17,0,WatsJu00
Ricky Watters,RB,30.179,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,24,71,2.96,0,WattRi00
Charles Way,FB,26.280,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,5,19,3.80,0,WayxCh00
Michael Westbrook,WR,27.088,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,1,12,12.00,0,WestMi00
Tyrone Wheatley,RB,27.257,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,20,100,5.00,1,WheaTy00
Moe Williams,RB,25.069,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,2,1,0.50,0,WillMo00
Ricky Williams,RB,22.135,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,21,84,4.00,0,WillRi00
Karim Abdul-Jabbar,RB,25.098,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,3,2,0.67,0,AbduKa00
Cecil Collins,RB,22.319,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,16,47,2.94,0,CollCe00
Doug Flutie,QB,36.346,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,9,29,3.22,0,FlutDo00
J.J. Johnson,RB,25.167,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,4,11,2.75,0,JohnJ.00
Jonathan Linton,FB,24.331,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,6,8,1.33,0,LintJo00
Stanley Pritchett,FB,25.286,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,1,-1,-1.00,0,PritSt00
Antowain Smith,RB,27.204,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,12,36,3.00,0,SmitAn00
Troy Aikman*,QB,32.323,1999-10-10,NFL,DAL,@,PHI,L 10-13,4,5,Sun,1,-1,-1.00,0,AikmTr00
James Allen,RB,24.196,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,1,1,1.00,0,AlleJa00
Terry Allen,RB,31.231,1999-10-10,NFL,NWE,@,KAN,L 14-16,5,5,Sun,11,53,4.82,0,AlleTe00
Mike Alstott,FB,25.293,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,14,87,6.21,1,AlstMi00
Tiki Barber,RB,24.186,1999-10-10,NFL,NYG,@,ARI,L 3-14,5,5,Sun,1,7,7.00,0,BarbTi00
Michael Basnight,RB,22.037,1999-10-10,NFL,CIN,@,CLE,W 18-17,5,5,Sun,5,38,7.60,0,BasnMi00
Charlie Batch,QB,24.309,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,5,20,4.00,0,BatcCh00
Mario Bates,RB,26.267,1999-10-10,NFL,ARI,,NYG,W 14-3,5,5,Sun,1,0,0.00,0,BateMa00
Fred Beasley,FB,25.022,1999-10-10,NFL,SFO,@,STL,L 20-42,5,5,Sun,2,4,2.00,0,BeasFr00
Donnell Bennett,RB,27.026,1999-10-10,NFL,KAN,,NWE,W 16-14,5,5,Sun,15,52,3.47,1,BennDo00
Edgar Bennett,FB,30.237,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,1,15,15.00,0,BennEd00
Jerome Bettis*,RB,27.236,1999-10-10,NFL,PIT,@,BUF,L 21-24,5,5,Sun,13,24,1.85,1,BettJe00
Drew Bledsoe,QB,27.238,1999-10-10,NFL,NWE,@,KAN,L 14-16,5,5,Sun,2,1,0.50,0,BledDr00
James Bostic,RB,27.211,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,1,4,4.00,0,BostJa00
Gary Brown,RB,30.101,1999-10-10,NFL,NYG,@,ARI,L 3-14,5,5,Sun,18,67,3.72,0,BrowGa00
Kenny Bynum,RB,25.134,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,9,37,4.11,0,BynuKe00
Stoney Case,QB,27.095,1999-10-10,NFL,BAL,@,TEN,L 11-14,5,5,Sun,3,2,0.67,0,CaseSt00
Bob Christian,FB,30.330,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,1,1,1.00,1,ChriBo00
Cecil Collins,RB,22.325,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,21,76,3.62,1,CollCe00
Kerry Collins,QB,26.284,1999-10-10,NFL,NYG,@,ARI,L 3-14,5,5,Sun,4,23,5.75,0,CollKe00
Tim Couch,QB,22.071,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,1,5,5.00,0,CoucTi00
Zack Crockett,RB,26.312,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,6,11,1.83,0,CrocZa00
Randall Cunningham,QB,36.197,1999-10-10,NFL,MIN,,CHI,L 22-24,5,5,Sun,3,42,14.00,0,CunnRa00
Phil Dawson,K,24.260,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,1,4,4.00,1,dawsophi01
Trent Dilfer,QB,27.211,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,4,47,11.75,0,DilfTr00
Corey Dillon,RB,24.351,1999-10-10,NFL,CIN,@,CLE,W 18-17,5,5,Sun,28,168,6.00,0,DillCo00
Warrick Dunn,RB,24.278,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,14,39,2.79,0,DunnWa00
Curtis Enis,RB,23.117,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,27,66,2.44,0,EnisCu00
Charles Evans,FB,32.177,1999-10-10,NFL,BAL,@,TEN,L 11-14,5,5,Sun,2,7,3.50,0,EvanCh00
Kevin Faulk,RB,23.127,1999-10-10,NFL,NWE,@,KAN,L 14-16,5,5,Sun,3,2,0.67,0,FaulKe00
Marshall Faulk*,RB,26.226,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,7,6,0.86,0,FaulMa00
Brett Favre*,QB,30.000,1999-10-10,NFL,GNB,,TAM,W 26-23,4,5,Sun,1,-1,-1.00,0,FavrBr00
Terrell Fletcher,FB,26.026,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,11,24,2.18,0,FletTe00
Chris Floyd,FB,24.109,1999-10-10,NFL,NWE,@,KAN,L 14-16,5,5,Sun,1,1,1.00,0,FloyCh00
Doug Flutie,QB,36.352,1999-10-10,NFL,BUF,,PIT,W 24-21,5,5,Sun,7,39,5.57,0,FlutDo00
Rich Gannon,QB,33.294,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,4,8,2.00,0,GannRi00
Jeff Garcia,QB,29.228,1999-10-10,NFL,SFO,@,STL,L 20-42,5,5,Sun,1,5,5.00,0,GarcJe00
Charlie Garner,RB,27.239,1999-10-10,NFL,SFO,@,STL,L 20-42,5,5,Sun,13,52,4.00,0,GarnCh00
Olandis Gary,RB,24.145,1999-10-10,NFL,DEN,@,OAK,W 16-13,5,5,Sun,20,64,3.20,0,GaryOl00
Eddie George,RB,26.016,1999-10-10,NFL,TEN,,BAL,W 14-11,5,5,Sun,20,55,2.75,0,GeorEd00
Tony Graziani,QB,25.291,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,2,14,7.00,0,GrazTo00
Elvis Grbac,QB,29.058,1999-10-10,NFL,KAN,,NWE,W 16-14,5,5,Sun,2,0,0.00,0,GrbaEl00
Brian Griese,QB,24.206,1999-10-10,NFL,DEN,@,OAK,W 16-13,5,5,Sun,7,16,2.29,0,GrieBr00
Byron Hanspard,RB,23.260,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,10,32,3.20,0,HansBy00
Greg Hill,RB,27.229,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,3,-3,-1.00,0,HillGr00
Leroy Hoard,RB,31.148,1999-10-10,NFL,MIN,,CHI,L 22-24,5,5,Sun,5,17,3.40,0,HoarLe00
James Hodgins,RB,22.163,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,1,2,2.00,0,HodgJa00
Robert Holcombe,FB,23.303,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,6,47,7.83,0,HolcRo00
Richard Huntley,RB,27.022,1999-10-10,NFL,PIT,@,BUF,L 21-24,5,5,Sun,5,16,3.20,0,HuntRi00
Sedrick Irvin,RB,21.194,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,1,-5,-5.00,0,IrviSe00
Rocket Ismail,WR,29.326,1999-10-10,NFL,DAL,@,PHI,L 10-13,4,5,Sun,1,17,17.00,0,IsmaRa00
Edgerrin James,RB,21.070,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,22,81,3.68,0,JameEd00
J.J. Johnson,RB,25.173,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,3,6,2.00,0,JohnJ.00
George Jones,RB,25.283,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,6,14,2.33,0,JoneGe00
Paul Justin,QB,31.144,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,2,-2,-1.00,0,JustPa00
Napoleon Kaufman,RB,26.125,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,3,6,2.00,0,KaufNa00
Terry Kirby,RB,29.263,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,15,57,3.80,1,KirbTe00
Rob Konrad,FB,22.332,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,1,0,0.00,0,KonrRo00
Erik Kramer,QB,34.338,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,1,-1,-1.00,0,KramEr00
Dorsey Levens,RB,29.142,1999-10-10,NFL,GNB,,TAM,W 26-23,4,5,Sun,22,99,4.50,0,LeveDo00
Jonathan Linton,FB,24.337,1999-10-10,NFL,BUF,,PIT,W 24-21,5,5,Sun,15,45,3.00,0,LintJo00
Anthony Lynn,FB,30.293,1999-10-10,NFL,DEN,@,OAK,W 16-13,5,5,Sun,1,1,1.00,0,LynnAn00
Joel Makovicka,FB,24.004,1999-10-10,NFL,ARI,,NYG,W 14-3,5,5,Sun,1,0,0.00,0,MakoJo00
Peyton Manning,QB,23.200,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,2,-13,-6.50,0,MannPe00
Dan Marino*,QB,38.025,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,1,-1,-1.00,0,MariDa00
Tony Martin,WR,34.035,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,1,-6,-6.00,0,MartTo00
Shane Matthews,QB,29.131,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,1,6,6.00,0,MattSh00
Cade McNown,QB,22.271,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,2,17,8.50,0,McNoCa00
Glyn Milburn,RB,28.233,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,1,-4,-4.00,0,MilbGl00
Bam Morris,RB,27.270,1999-10-10,NFL,KAN,,NWE,W 16-14,5,5,Sun,15,45,3.00,0,MorrBa00
Adrian Murrell,RB,28.359,1999-10-10,NFL,ARI,,NYG,W 14-3,5,5,Sun,14,8,0.57,0,MurrAd00
Lorenzo Neal,FB,28.287,1999-10-10,NFL,TEN,,BAL,W 14-11,5,5,Sun,1,1,1.00,1,NealLo00
Neil O'Donnell,QB,33.099,1999-10-10,NFL,TEN,,BAL,W 14-11,5,5,Sun,1,-1,-1.00,0,ODonNe00
Ken Oxendine,RB,24.006,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,20,57,2.85,0,OxenKe00
Doug Pederson,QB,31.252,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,4,-9,-2.25,0,PedeDo00
Lawrence Phillips,RB,24.151,1999-10-10,NFL,SFO,@,STL,L 20-42,5,5,Sun,4,9,2.25,1,PhilLa00
Michael Pittman,RB,24.057,1999-10-10,NFL,ARI,,NYG,W 14-3,5,5,Sun,8,20,2.50,0,PittMi00
Jake Plummer,QB,24.295,1999-10-10,NFL,ARI,,NYG,W 14-3,5,5,Sun,3,3,1.00,1,PlumJa00
Stanley Pritchett,FB,25.292,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,1,1,1.00,0,PritSt00
Errict Rhett,RB,28.303,1999-10-10,NFL,BAL,@,TEN,L 11-14,5,5,Sun,21,59,2.81,0,RhetEr00
Jerry Rice*,WR,36.362,1999-10-10,NFL,SFO,@,STL,L 20-42,5,5,Sun,1,2,2.00,0,RiceJe00
Tony Richardson,FB,27.297,1999-10-10,NFL,KAN,,NWE,W 16-14,5,5,Sun,5,15,3.00,0,RichTo00
Ron Rivers,HB,27.331,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,13,30,2.31,0,RiveRo00
Cory Schlesinger,FB,27.109,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,2,-5,-2.50,0,SchlCo00
Rashaan Shehee,HB,24.112,1999-10-10,NFL,KAN,,NWE,W 16-14,5,5,Sun,5,28,5.60,0,ShehRa00
Akili Smith,QB,24.050,1999-10-10,NFL,CIN,@,CLE,W 18-17,5,5,Sun,3,9,3.00,0,SmitAk00
Antowain Smith,RB,27.210,1999-10-10,NFL,BUF,,PIT,W 24-21,5,5,Sun,11,27,2.45,0,SmitAn00
Emmitt Smith*,RB,30.148,1999-10-10,NFL,DAL,@,PHI,L 10-13,4,5,Sun,30,114,3.80,0,SmitEm00
Lamar Smith,RB,28.315,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,2,9,4.50,0,SmitLa00
Robert Smith,RB,27.220,1999-10-10,NFL,MIN,,CHI,L 22-24,5,5,Sun,12,107,8.92,0,SmitRo00
Duce Staley,RB,24.225,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,22,110,5.00,0,StalDu00
Tremayne Stephens,RB,23.177,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,3,4,1.33,1,StepTr00
Kordell Stewart,QB,26.359,1999-10-10,NFL,PIT,@,BUF,L 21-24,5,5,Sun,3,11,3.67,0,StewKo00
Rodney Thomas,RB,26.194,1999-10-10,NFL,TEN,,BAL,W 14-11,5,5,Sun,2,1,0.50,0,ThomRo00
Billy Joe Tolliver,QB,33.245,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,3,9,3.00,0,TollBi00
Hines Ward,WR,23.216,1999-10-10,NFL,PIT,@,BUF,L 21-24,5,5,Sun,1,-5,-5.00,0,WardHi00
Kurt Warner*,QB,28.110,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,1,10,10.00,0,WarnKu00
Lamont Warren,RB,26.279,1999-10-10,NFL,NWE,@,KAN,L 14-16,5,5,Sun,2,5,2.50,0,WarrLa00
Justin Watson,RB,24.276,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,11,46,4.18,0,WatsJu00
Charles Way,FB,26.287,1999-10-10,NFL,NYG,@,ARI,L 3-14,5,5,Sun,5,10,2.00,0,WayxCh00
Tyrone Wheatley,RB,27.264,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,11,30,2.73,0,WheaTy00
Ricky Williams,RB,22.142,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,19,53,2.79,0,WillRi00
Jon Witman,FB,27.131,1999-10-10,NFL,PIT,@,BUF,L 21-24,5,5,Sun,1,2,2.00,0,WitmJo00
Tavian Banks,RB,25.236,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,3,14,4.67,0,BankTa00
Mark Brunell,QB,29.024,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,2,6,3.00,0,BrunMa00
Chris Howard,RB,24.159,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,3,9,3.00,0,HowaCh00
Curtis Martin*,RB,26.163,1999-10-11,NFL,NYJ,,JAX,L 6-16,5,5,Mon,18,59,3.28,0,MartCu00
Rick Mirer,QB,29.206,1999-10-11,NFL,NYJ,,JAX,L 6-16,5,5,Mon,2,14,7.00,0,MireRi00
Bernie Parmalee,RB,32.025,1999-10-11,NFL,NYJ,,JAX,L 6-16,5,5,Mon,4,16,4.00,0,ParmBe00
James Stewart,RB,27.288,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,26,96,3.69,1,StewJa00
Terry Allen,RB,31.238,1999-10-17,NFL,NWE,,MIA,L 30-31,6,6,Sun,10,19,1.90,0,AlleTe00
John Avery,RB,23.279,1999-10-17,NFL,DEN,,GNB,W 31-10,6,6,Sun,2,6,3.00,0,AverJo00
Tavian Banks,RB,25.242,1999-10-17,NFL,JAX,,CLE,W 24-7,6,6,Sun,1,1,1.00,0,BankTa00
Michael Basnight,RB,22.044,1999-10-17,NFL,CIN,,PIT,L 3-17,6,6,Sun,1,-1,-1.00,0,BasnMi00
Fred Beasley,FB,25.029,1999-10-17,NFL,SFO,,CAR,L 29-31,6,6,Sun,1,-3,-3.00,0,BeasFr00
Jerome Bettis*,RB,27.243,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,26,111,4.27,2,BettJe00
Steve Beuerlein,QB,34.224,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,1,4,4.00,0,BeueSt00
Tim Biakabutuka,RB,25.266,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,20,83,4.15,0,BiakTi00
Drew Bledsoe,QB,27.245,1999-10-17,NFL,NWE,,MIA,L 30-31,6,6,Sun,1,6,6.00,0,BledDr00
David Boston,WR,21.059,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,1,-8,-8.00,0,BostDa00
Dave Brown,QB,29.234,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,1,6,6.00,0,BrowDa00
Reggie Brown,FB,26.113,1999-10-17,NFL,SEA,@,SDG,L 10-13,5,6,Sun,4,7,1.75,0,BrowRe00
Mark Brunell,QB,29.030,1999-10-17,NFL,JAX,,CLE,W 24-7,6,6,Sun,2,8,4.00,0,BrunMa00
Kenny Bynum,RB,25.141,1999-10-17,NFL,SDG,,SEA,W 13-10,5,6,Sun,2,16,8.00,0,BynuKe00
Larry Centers,FB,31.138,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,3,18,6.00,0,CentLa00
Chris Chandler,QB,34.005,1999-10-17,NFL,ATL,,STL,L 13-41,6,6,Sun,1,4,4.00,0,ChanCh00
Bob Christian,FB,30.337,1999-10-17,NFL,ATL,,STL,L 13-41,6,6,Sun,3,-2,-0.67,0,ChriBo00
Cecil Collins,RB,22.332,1999-10-17,NFL,MIA,@,NWE,W 31-30,5,6,Sun,20,59,2.95,0,CollCe00
Tim Couch,QB,22.078,1999-10-17,NFL,CLE,@,JAX,L 7-24,6,6,Sun,2,36,18.00,0,CoucTi00
Zack Crockett,RB,26.319,1999-10-17,NFL,OAK,@,BUF,W 20-14,6,6,Sun,7,4,0.57,0,CrocZa00
Germane Crowell,WR,23.034,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,1,2,2.00,0,CrowGe00
Stephen Davis,RB,25.230,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,18,91,5.06,0,DaviSt00
Corey Dillon,RB,24.358,1999-10-17,NFL,CIN,,PIT,L 3-17,6,6,Sun,16,78,4.88,0,DillCo00
Tim Dwight,WR,24.096,1999-10-17,NFL,ATL,,STL,L 13-41,6,6,Sun,1,9,9.00,0,DwigTi00
Kevin Dyson,WR,24.116,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,1,3,3.00,0,DysoKe00
Marc Edwards,FB,24.334,1999-10-17,NFL,CLE,@,JAX,L 7-24,6,6,Sun,2,5,2.50,0,EdwaMa00
Curtis Enis,RB,23.124,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,24,86,3.58,0,EnisCu00
Kevin Faulk,RB,23.134,1999-10-17,NFL,NWE,,MIA,L 30-31,6,6,Sun,2,3,1.50,0,FaulKe00
Marshall Faulk*,RB,26.233,1999-10-17,NFL,STL,@,ATL,W 41-13,5,6,Sun,18,181,10.06,1,FaulMa00
Brett Favre*,QB,30.007,1999-10-17,NFL,GNB,@,DEN,L 10-31,5,6,Sun,1,9,9.00,0,FavrBr00
Jay Fiedler,QB,27.292,1999-10-17,NFL,JAX,,CLE,W 24-7,6,6,Sun,3,27,9.00,0,FiedJa00
Terrell Fletcher,RB,26.033,1999-10-17,NFL,SDG,,SEA,W 13-10,5,6,Sun,2,-2,-1.00,0,FletTe00
William Floyd,FB,27.242,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,2,3,1.50,0,FloyWi00
Doug Flutie,QB,36.359,1999-10-17,NFL,BUF,,OAK,L 14-20,6,6,Sun,3,23,7.67,0,FlutDo00
Gus Frerotte,QB,28.078,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,1,4,4.00,0,FrerGu00
Rich Gannon,QB,33.301,1999-10-17,NFL,OAK,@,BUF,W 20-14,6,6,Sun,4,22,5.50,0,GannRi00
Jeff Garcia,QB,29.235,1999-10-17,NFL,SFO,,CAR,L 29-31,6,6,Sun,4,24,6.00,0,GarcJe00
Charlie Garner,RB,27.246,1999-10-17,NFL,SFO,,CAR,L 29-31,6,6,Sun,16,85,5.31,0,GarnCh00
Olandis Gary,RB,24.152,1999-10-17,NFL,DEN,,GNB,W 31-10,6,6,Sun,37,124,3.35,1,GaryOl00
Eddie George,RB,26.023,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,28,155,5.54,0,GeorEd00
Brian Griese,QB,24.213,1999-10-17,NFL,DEN,,GNB,W 31-10,6,6,Sun,5,-4,-0.80,1,GrieBr00
Howard Griffith,FB,31.334,1999-10-17,NFL,DEN,,GNB,W 31-10,6,6,Sun,7,25,3.57,0,GrifHo00
Byron Hanspard,RB,23.267,1999-10-17,NFL,ATL,,STL,L 13-41,6,6,Sun,5,3,0.60,0,HansBy00
Skip Hicks,RB,25.004,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,9,45,5.00,1,HickSk00
Greg Hill,RB,27.236,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,11,67,6.09,0,HillGr00
Leroy Hoard,RB,31.155,1999-10-17,NFL,MIN,@,DET,L 23-25,6,6,Sun,13,45,3.46,1,HoarLe00
Robert Holcombe,FB,23.310,1999-10-17,NFL,STL,@,ATL,W 41-13,5,6,Sun,5,2,0.40,1,HolcRo00
Chris Howard,RB,24.165,1999-10-17,NFL,JAX,,CLE,W 24-7,6,6,Sun,3,7,2.33,0,HowaCh00
