Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
D.J. Hackett,WR,26.124,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,11.80,17.8,17.8,14.8,0,0,0,0,0,0,0,0,6,58,1,0,,,,,HackD.00
Jason Hanson,K,37.140,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,16.00,16.0,,17.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,hansojas01
Joey Harrington,QB,29.014,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,4.92,4.9,5.9,5.9,14,25,138,0,1,4,14,0,0,0,0,0,,,,,HarrJo00
Ben Hartsock,TE,27.122,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,HartBe00
Matt Hasselbeck,QB,32.040,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,18.42,18.4,23.4,19.4,30,47,318,2,1,4,17,0,0,0,0,0,,,,,HassMa00
Devery Henderson,WR,25.223,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,1.50,2.5,2.5,2.0,0,0,0,0,0,0,0,0,1,15,0,0,,,,,HendDe00
Chris Henry,RB,22.151,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,1.50,2.5,2.5,2.0,0,0,0,0,0,3,-3,0,1,18,0,0,,,,,HenrCh01
Travis Henry,HB,29.006,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,4.40,6.4,6.4,5.4,0,0,0,0,0,9,31,0,2,13,0,0,,,,,HenrTr00
Maurice Hicks,RB,29.105,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,11.20,12.2,12.2,11.7,0,0,0,0,0,7,49,1,1,3,0,0,,,,,HickMa00
Ike Hilliard,WR,31.213,2007-11-04,NFL,TAM,,ARI,W 17-10,9,9,Sun,7.00,14.0,14.0,10.5,0,0,0,0,0,0,0,0,7,70,0,0,,,,,HillIk00
Priest Holmes,RB,34.028,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,3,8,0,1,8,0,0,,,,,HolmPr00
Glenn Holt,WR,23.096,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,7.30,9.3,9.3,8.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,,HoltGl00
Brad Hoover,FB,30.358,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,1.20,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,,HoovBr00
Joe Horn,WR,35.292,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,2.30,6.3,6.3,4.3,0,0,0,0,0,0,0,0,4,23,0,0,,,,,HornJo00
T.J. Houshmandzadeh,WR,30.039,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,10.50,14.5,14.5,12.5,0,0,0,0,0,0,0,0,4,45,1,0,,,,,HousTJ00
Damon Huard,QB,34.118,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,12.52,12.5,14.5,14.5,19,32,213,2,2,0,0,0,0,0,0,0,,,,,HuarDa00
Brandon Jackson,RB,22.033,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,1.80,1.8,1.8,1.8,0,0,0,0,0,5,18,0,0,0,0,0,,,,,JackBr00
Darrell Jackson,WR,28.333,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,2.10,4.1,4.1,3.1,0,0,0,0,0,0,0,0,2,21,0,0,,,,,JackDa00
Tarvaris Jackson,QB,24.197,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,4.42,4.4,4.4,4.4,6,12,63,0,0,2,19,0,0,0,0,0,,,,,JackTa00
Vincent Jackson,WR,24.294,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,,,,,JackVi00
Edgerrin James,RB,29.095,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,7.50,7.5,7.5,7.5,0,0,0,0,0,9,15,1,0,0,0,0,,,,,JameEd00
Sebastian Janikowski,K,29.247,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,janikseb01
Michael Jenkins,TE,25.139,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,3.10,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,,,,,JenkMi00
Greg Jennings,WR,24.044,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,20.50,23.5,23.5,22.0,0,0,0,0,0,0,0,0,3,85,2,0,,,,,JennGr00
Bryant Johnson,WR,26.242,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,JohnBr02
Calvin Johnson,WR,22.036,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,4.70,7.7,7.7,6.2,0,0,0,0,0,0,0,0,3,47,0,0,,,,,JohnCa00
Chad Johnson,WR,29.299,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,4.90,7.9,7.9,6.4,0,0,0,0,0,1,1,0,3,48,0,0,,,,,JohnCh01
Eric Johnson,TE,31.188,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,2.70,6.7,6.7,4.7,0,0,0,0,0,0,0,0,4,27,0,0,,,,,JohnEr00
Jeremi Johnson,FB,27.061,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,6.10,7.1,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,,,,,JohnJe00
Larry Johnson,RB,27.350,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,21.50,24.5,24.5,23.0,0,0,0,0,0,19,53,1,3,42,1,0,,,,,JohnLa00
Rudi Johnson,HB,28.034,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,1.70,2.7,2.7,2.2,0,0,0,0,0,9,11,0,1,6,0,0,,,,,JohnRu00
Brandon Jones,WR,25.229,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,1.80,1.8,1.8,1.8,0,0,0,0,0,1,18,0,0,0,0,0,,,,,JoneBr02
James Jones,WR,23.218,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,3.20,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,,JoneJa04
Julius Jones,RB,26.082,2007-11-04,NFL,DAL,@,PHI,W 38-17,8,9,Sun,13.90,16.9,16.9,15.4,0,0,0,0,0,13,57,1,3,22,0,0,,,,,JoneJu01
Kevin Jones,HB,25.075,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,7.60,8.6,8.6,8.1,0,0,0,0,0,17,71,0,1,5,0,0,,,,,JoneKe02
Thomas Jones,RB,29.077,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,6.50,8.5,8.5,7.5,0,0,0,0,0,13,49,0,2,16,0,0,,,,,JoneTh00
Maurice Jones-Drew,RB/K,22.226,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,11.90,13.9,13.9,12.9,0,0,0,0,0,5,28,0,2,31,0,0,,,,,DrewMa00
LaMont Jordan,RB,28.358,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,2.60,4.6,4.6,3.6,0,0,0,0,0,4,10,0,2,16,0,0,,,,,JordLa00
Joe Jurevicius,WR,32.316,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,6.90,10.9,10.9,8.9,0,0,0,0,0,0,0,0,4,69,0,0,,,,,JureJo00
Nate Kaeding,K,25.223,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,kaedinat01
John Kasay,K,38.008,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,1.00,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,kasayjoh01
Reggie Kelly,TE,30.255,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,1.50,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,,KellRe00
Jeff King,TE,24.258,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,,KingJe00
Jon Kitna,QB,35.044,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,18.58,18.6,18.6,18.6,16,31,252,2,0,1,5,0,0,0,0,0,,,,,KitnJo00
Joe Kowalewski,TE,24.354,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,6.10,7.1,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,,,,,KowaJo00
Ryan Krause,TE,26.141,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,1.10,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,,,,,KrauRy00
Donald Lee,TE,27.065,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,7.80,11.8,11.8,9.8,0,0,0,0,0,0,0,0,4,78,0,0,,,,,LeexDo00
Jamal Lewis,RB,28.067,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,34.40,38.4,38.4,36.4,0,0,0,0,0,20,37,4,4,67,0,0,,,,,LewiJa00
Marcedes Lewis,TE,23.169,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,4.60,8.6,8.6,6.6,0,0,0,0,0,0,0,0,4,46,0,0,,,,,LewiMa00
Rian Lindell,K,30.288,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,15.00,15.0,,15.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,linderia01
Ryan Longwell,K,33.080,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,5,5,longwrya01
J.P. Losman,QB,26.237,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,15.90,15.9,16.9,16.9,24,34,295,1,1,4,21,0,0,0,0,0,,,,,LosmJ.00
Marshawn Lynch,RB,21.196,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,26.32,27.3,30.3,26.8,1,1,8,1,0,29,153,1,1,7,0,0,,,,,LyncMa00
Peyton Manning,QB,31.225,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,15.10,15.1,17.1,16.1,16,27,225,1,1,1,1,1,0,0,0,0,,,,,MannPe00
Brandon Manumaleuna,TE,27.304,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,1.30,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,,ManuBr00
Olindo Mare,K,34.151,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,11.00,11.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5,marexoli01
Laurence Maroney,RB,22.272,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,5.90,5.9,5.9,5.9,0,0,0,0,0,15,59,0,0,0,0,0,,,,,MaroLa00
Brandon Marshall,WR,23.226,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,9.60,18.6,18.6,14.1,0,0,0,0,0,0,0,0,9,96,0,0,,,,,MarsBr00
Glenn Martinez,WR,25.339,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,2.70,5.7,5.7,4.2,0,0,0,0,0,0,0,0,3,27,0,0,,,,,MartGl00
Justin McCareins,WR,28.338,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,3.20,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,,McCaJu00
Josh McCown,QB,28.123,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,7.42,7.4,10.4,10.4,13,27,158,1,3,5,31,0,0,0,0,0,,,,,McCoJo01
Shaun McDonald,WR,26.144,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,14.40,19.4,19.4,16.9,0,0,0,0,0,1,6,0,5,78,1,0,,,,,McDoSh00
Sean McHugh,TE,25.161,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,4.60,5.6,5.6,5.1,0,0,0,0,0,0,0,0,1,46,0,0,,,,,McHuSe00
Donovan McNabb,QB,30.344,2007-11-04,NFL,PHI,,DAL,L 17-38,8,9,Sun,8.66,8.7,11.7,10.7,27,46,264,1,2,1,1,0,0,0,0,0,,,,,McNaDo00
Billy Miller,TE,30.194,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,7.50,10.5,10.5,9.0,0,0,0,0,0,0,0,0,3,75,0,0,,,,,MillBi00
Lance Moore,WR,24.065,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,8.60,11.6,11.6,10.1,0,0,0,0,0,0,0,0,3,26,1,0,,,,,MoorLa00
Aaron Moorehead,WR,26.364,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,1.30,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,,MoorAa00
Maurice Morris,RB,27.338,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,9.80,11.8,11.8,10.8,0,0,0,0,0,9,55,0,2,43,0,0,,,,,MorrMa00
Randy Moss*,WR,30.264,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,20.50,29.5,32.5,25.0,0,0,0,0,0,0,0,0,9,145,1,0,,,,,MossRa00
Santana Moss,WR,28.156,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,4.90,8.9,8.9,6.9,0,0,0,0,0,0,0,0,4,49,0,0,,,,,MossSa00
Ovie Mughelli,TE,27.147,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,6.20,6.2,6.2,6.2,0,0,0,0,0,2,2,1,0,0,0,0,,,,,MughOv00
Legedu Naanee,TE/W,24.049,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,3.90,5.9,5.9,4.9,0,0,0,0,0,0,0,0,2,39,0,0,,,,,NaanLe00
Joe Nedney,K,34.227,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,10.00,10.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,nednejoe01
Moran Norris,FB,29.141,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,NorrMo00
Dennis Northcutt,WR,29.317,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,7.60,8.6,8.6,8.1,0,0,0,0,0,1,1,0,1,15,1,0,,,,,NortDe00
Jerious Norwood,RB,24.098,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,3.90,3.9,3.9,3.9,0,0,0,0,0,6,39,0,0,0,0,0,,,,,NorwJe00
Mike Nugent,K,25.247,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,nugenmik01
Kassim Osgood,WR,27.168,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,2.30,4.3,4.3,3.3,0,0,0,0,0,0,0,0,2,23,0,0,,,,,OsgoKa00
Terrell Owens*,WR,33.332,2007-11-04,NFL,DAL,@,PHI,W 38-17,8,9,Sun,23.40,33.4,36.4,28.4,0,0,0,0,0,0,0,0,10,174,1,0,,,,,OwenTe00
Carson Palmer,QB,27.312,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,17.34,17.3,18.3,18.3,26,39,271,2,1,3,5,0,0,0,0,0,,,,,PalmCa00
Samie Parker,WR,26.224,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,2.20,4.2,4.2,3.2,0,0,0,0,0,0,0,0,2,22,0,0,,,,,ParkSa00
David Patten,WR,33.077,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,14.10,18.1,18.1,16.1,0,0,0,0,0,0,0,0,4,81,1,0,,,,,PattDa00
Adrian Peterson,RB,22.228,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,47.50,48.5,52.5,48.0,0,0,0,0,0,30,296,3,1,19,0,0,,,,,PeteAd01
Jerry Porter,WR,29.113,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,5.50,9.5,9.5,7.5,0,0,0,0,0,0,0,0,4,55,0,0,,,,,PortJe00
Clinton Portis,RB,26.064,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,25.60,25.6,28.6,25.6,0,0,0,0,0,36,196,1,0,0,0,0,,,,,PortCl00
Neil Rackers,K,31.080,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,4.00,4.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,rackenei01
Patrick Ramsey,QB,28.263,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,10.88,10.9,12.9,11.9,29,46,262,1,1,1,4,0,0,0,0,0,,,,,RamsPa00
Antwaan Randle El,WR,28.079,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,RandAn00
Josh Reed,WR,27.187,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,5.50,11.5,11.5,8.5,0,0,0,0,0,1,0,0,6,55,0,0,,,,,ReedJo01
Sidney Rice,WR,21.064,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,12.60,16.6,16.6,14.6,0,0,0,0,0,0,0,0,4,66,1,0,,,,,RiceSi01
Philip Rivers,QB,25.331,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,4.38,4.4,6.4,5.4,19,42,197,0,1,3,5,0,0,0,0,0,,,,,RivePh00
Koren Robinson,WR,27.230,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,1.80,4.8,4.8,3.3,0,0,0,0,0,0,0,0,3,18,0,0,,,,,RobiKo00
Laurent Robinson,WR,22.168,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,RobiLa01
Michael Robinson,RB,24.271,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,6.90,8.9,8.9,7.9,0,0,0,0,0,17,67,0,2,2,0,0,,,,,RobiMi00
Tony Romo,QB,27.197,2007-11-04,NFL,DAL,@,PHI,W 38-17,8,9,Sun,22.96,23.0,27.0,24.0,20,25,324,3,1,0,0,0,0,0,0,0,,,,,RomoTo00
Sage Rosenfels,QB,29.243,2007-11-04,NFL,HOU,@,OAK,W 24-17,9,9,Sun,11.14,11.1,12.1,12.1,11,19,181,1,1,7,19,0,0,0,0,0,,,,,RoseSa00
Robert Royal,TE,28.173,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,9.50,11.5,11.5,10.5,0,0,0,0,0,0,0,0,2,35,1,0,,,,,RoyaRo00
Bo Scaife,TE,26.302,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,3.50,9.5,9.5,6.5,0,0,0,0,0,0,0,0,6,35,0,0,,,,,ScaiBo00
Tony Scheffler,TE,24.262,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,2.60,8.6,9.6,5.6,0,0,0,0,0,0,0,0,6,46,0,0,,,,,ScheTo00
Derek Schouman,TE,22.238,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,1.00,3.0,3.0,2.0,0,0,0,0,0,0,0,0,2,10,0,0,,,,,SchoDe00
Mike Sellers,FB,32.106,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,2.60,5.6,5.6,4.1,0,0,0,0,0,1,5,0,3,21,0,0,,,,,SellMi00
Visanthe Shiancoe,TE,27.139,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,,ShiaVi00
Alex Smith,TE,25.166,2007-11-04,NFL,TAM,,ARI,W 17-10,9,9,Sun,1.30,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,,SmitAl02
Brad Smith,WR,23.327,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,2.70,6.7,6.7,4.7,0,0,0,0,0,0,0,0,4,27,0,0,,,,,SmitBr01
L.J. Smith,TE,27.175,2007-11-04,NFL,PHI,,DAL,L 17-38,8,9,Sun,3.40,5.4,5.4,4.4,0,0,0,0,0,0,0,0,2,34,0,0,,,,,SmitL.00
Steve Smith,WR,28.176,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,1.50,4.5,4.5,3.0,0,0,0,0,0,0,0,0,3,15,0,0,,,,,SmitSt01
Donte' Stallworth,WR,26.359,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,4.20,6.2,6.2,5.2,0,0,0,0,0,0,0,0,2,42,0,0,,,,,StalDo00
Aaron Stecker,RB,31.356,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,3.50,5.5,5.5,4.5,0,0,0,0,0,6,24,0,2,11,0,0,,,,,StecAa00
Brandon Stokley,WR,31.134,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,9.20,13.2,13.2,11.2,0,0,0,0,0,0,0,0,4,32,1,0,,,,,StokBr00
Shaun Suisham,K,25.310,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,15.00,15.0,,19.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,,suishsha01
Chester Taylor,RB,28.043,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,12.30,14.3,15.3,13.3,0,0,0,0,0,9,60,1,2,23,0,0,,,,,TaylCh01
Fred Taylor,RB,31.281,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,5.80,6.8,6.8,6.3,0,0,0,0,0,13,54,0,1,4,0,0,,,,,TaylFr00
Anthony Thomas,RB,29.362,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,ThomAn01
LaDainian Tomlinson*,RB,28.134,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,13.70,19.7,19.7,16.7,0,0,0,0,0,16,40,1,6,37,0,0,,,,,TomlLa00
Jerheme Urban,WR,26.343,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,UrbaJe00
Lawrence Vickers,FB,24.180,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,1.70,4.7,4.7,3.2,0,0,0,0,0,0,0,0,3,17,0,0,,,,,VickLa00
Adam Vinatieri,K,34.311,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,vinatada01
Bobby Wade,WR,26.252,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,WadeBo00
Kevin Walter,WR,26.092,2007-11-04,NFL,HOU,@,OAK,W 24-17,9,9,Sun,3.30,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,,WaltKe00
Kurt Warner*,QB,36.135,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,2.88,2.9,4.9,4.9,10,30,172,0,2,0,0,0,0,0,0,0,,,,,WarnKu00
Leon Washington,RB/K,25.067,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,9.10,13.1,13.1,11.1,0,0,0,0,0,4,13,0,4,18,0,0,,,,,WashLe00
Ben Watson,TE,26.321,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,1.00,3.0,3.0,2.0,0,0,0,0,0,0,0,0,2,10,0,0,,,,,WatsBe00
Kenny Watson,HB,29.236,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,10.10,17.1,17.1,13.6,0,0,0,0,0,4,11,0,7,90,0,0,,,,,WatsKe00
Reggie Wayne,WR,28.352,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,6.20,11.2,11.2,8.7,0,0,0,0,0,0,0,0,5,62,0,0,,,,,WaynRe00
Leonard Weaver,FB,25.042,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,1.20,3.2,3.2,2.2,0,0,0,0,0,1,1,0,2,11,0,0,,,,,WeavLe00
Jeff Webb,WR,25.277,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,2.60,4.6,4.6,3.6,0,0,0,0,0,0,0,0,2,26,0,0,,,,,WebbJe00
Wes Welker,WR,26.187,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,9.80,14.8,14.8,12.3,0,0,0,0,0,0,0,0,5,38,1,0,,,,,WelkWe00
Brian Westbrook,RB,28.063,2007-11-04,NFL,PHI,,DAL,L 17-38,8,9,Sun,21.50,35.5,35.5,28.5,0,0,0,0,0,16,65,1,14,90,0,0,,,,,WestBr00
LenDale White,RB,22.319,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,14.10,15.1,19.1,14.6,0,0,0,0,0,31,100,1,1,1,0,0,,,,,WhitLe01
Roddy White,WR,26.002,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,5.50,8.5,8.5,7.0,0,0,0,0,0,0,0,0,3,55,0,0,,,,,WhitRo00
Ernest Wilford,WR,28.294,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,4.60,7.6,7.6,6.1,0,0,0,0,0,0,0,0,3,46,0,0,,,,,WilfEr00
DeAngelo Williams,RB,24.193,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,2.50,4.5,4.5,3.5,0,0,0,0,0,4,15,0,2,10,0,0,,,,,WillDe02
Reggie Williams,WR,24.171,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,18.80,24.8,27.8,21.8,0,0,0,0,0,0,0,0,6,128,1,0,,,,,WillRe00
Roy Williams,WR,25.319,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,1,-8,0,3,44,0,0,,,,,WillRo04
Roydell Williams,WR,26.235,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,2.20,5.2,5.2,3.7,0,0,0,0,0,0,0,0,3,22,0,0,,,,,WillRo05
Kellen Winslow,TE,24.106,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,12.50,23.5,26.5,18.0,0,0,0,0,0,0,0,0,11,125,0,0,,,,,WinsKe01
Jason Witten,TE,25.182,2007-11-04,NFL,DAL,@,PHI,W 38-17,8,9,Sun,13.70,16.7,16.7,15.2,0,0,0,0,0,0,0,0,3,77,1,0,,,,,WittJa00
