Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Adam Vinatieri,K,34.298,2007-10-22,NFL,IND,@,JAX,W 29-7,6,7,Mon,3,3,100.0,2,2,100.0,,,0,9,vinatada01
David Akers,K,32.323,2007-10-28,NFL,PHI,@,MIN,W 23-16,7,8,Sun,2,2,100.0,3,4,75.0,,,0,11,akersdav01
Rob Bironas,PK,29.272,2007-10-28,NFL,TEN,,OAK,W 13-9,7,8,Sun,1,1,100.0,2,2,100.0,,,0,7,bironrob01
Kris Brown,K,30.309,2007-10-28,NFL,HOU,@,SDG,L 10-35,8,8,Sun,1,1,100.0,1,1,100.0,,,0,4,brownkri01
Matt Bryant,K,32.152,2007-10-28,NFL,TAM,,JAX,L 23-24,8,8,Sun,2,2,100.0,3,3,100.0,,,0,11,bryanmat01
John Carney,K,43.191,2007-10-28,NFL,JAX,@,TAM,W 24-23,7,8,Sun,3,3,100.0,1,1,100.0,,,0,6,carnejoh01
Phil Dawson,K,32.278,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,3,3,100.0,2,2,100.0,,,0,9,dawsophi01
Jay Feely,K,31.158,2007-10-28,NFL,MIA,,NYG,L 10-13,8,8,Sun,1,1,100.0,1,2,50.0,,,0,4,feelyjay01
Stephen Gostkowski,K,23.273,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,7,7,100.0,1,1,100.0,,,0,10,GostSt20
Robbie Gould,K,24.326,2007-10-28,NFL,CHI,,DET,L 7-16,8,8,Sun,1,1,100.0,,1,0.0,,,0,1,gouldrob01
Shayne Graham,K,29.323,2007-10-28,NFL,CIN,,PIT,L 13-24,7,8,Sun,1,1,100.0,2,2,100.0,,,0,7,grahasha01
Jason Hanson,K,37.133,2007-10-28,NFL,DET,@,CHI,W 16-7,7,8,Sun,1,1,100.0,3,4,75.0,,,0,10,hansojas01
Sebastian Janikowski,K,29.240,2007-10-28,NFL,OAK,@,TEN,L 9-13,7,8,Sun,,,,3,3,100.0,,,0,9,janikseb01
Rian Lindell,K,30.281,2007-10-28,NFL,BUF,@,NYJ,W 13-3,7,8,Sun,1,1,100.0,2,2,100.0,,,0,7,linderia01
Ryan Longwell,K,33.073,2007-10-28,NFL,MIN,,PHI,L 16-23,7,8,Sun,1,1,100.0,3,3,100.0,,,0,10,longwrya01
Olindo Mare,K,34.144,2007-10-28,NFL,NOR,@,SFO,W 31-10,7,8,Sun,4,4,100.0,1,1,100.0,,,0,7,marexoli01
Joe Nedney,K,34.220,2007-10-28,NFL,SFO,,NOR,L 10-31,7,8,Sun,1,1,100.0,1,1,100.0,,,0,4,nednejoe01
Mike Nugent,K,25.240,2007-10-28,NFL,NYJ,,BUF,L 3-13,8,8,Sun,,,,1,1,100.0,,,0,3,nugenmik01
Jeff Reed,K,28.202,2007-10-28,NFL,PIT,@,CIN,W 24-13,7,8,Sun,3,3,100.0,1,1,100.0,,,0,6,reedxjef01
Lawrence Tynes,PK,29.178,2007-10-28,NFL,NYG,@,MIA,W 13-10,8,8,Sun,1,1,100.0,2,3,66.7,,,0,7,tyneslaw01
Adam Vinatieri,K,34.304,2007-10-28,NFL,IND,@,CAR,W 31-7,7,8,Sun,4,4,100.0,1,1,100.0,,,0,7,vinatada01
Jeff Wilkins,K,35.192,2007-10-28,NFL,STL,,CLE,L 20-27,8,8,Sun,2,2,100.0,2,2,100.0,,,0,8,wilkijef01
Mason Crosby,K,23.056,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,1,1,100.0,2,2,100.0,,,0,7,CrosMa20
Jason Elam,K,37.235,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,1,1,100.0,2,2,100.0,,,0,7,elamxjas01
David Akers,K,32.330,2007-11-04,NFL,PHI,,DAL,L 17-38,8,9,Sun,2,2,100.0,1,1,100.0,,,0,5,akersdav01
Morten Andersen*,K,47.077,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,2,2,100.0,2,2,100.0,,,0,8,andermor01
Rob Bironas,PK,29.279,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,2,2,100.0,2,2,100.0,,,0,8,bironrob01
Josh Brown,K,28.189,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,3,3,100.0,3,3,100.0,,,0,12,brownjos01
Kris Brown,K,30.316,2007-11-04,NFL,HOU,@,OAK,W 24-17,9,9,Sun,3,3,100.0,1,2,50.0,,,0,6,brownkri01
Matt Bryant,K,32.159,2007-11-04,NFL,TAM,,ARI,W 17-10,9,9,Sun,2,2,100.0,1,3,33.3,,,0,5,bryanmat01
John Carney,K,43.198,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,3,3,100.0,1,1,100.0,,,0,6,carnejoh01
Mason Crosby,K,23.062,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,3,3,100.0,4,5,80.0,,,0,15,CrosMa20
Phil Dawson,K,32.285,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,1,2,50.0,2,2,100.0,,,0,7,dawsophi01
Jason Elam,K,37.241,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,1,1,100.0,,1,0.0,,,0,1,elamxjas01
Nick Folk,K,22.364,2007-11-04,NFL,DAL,@,PHI,W 38-17,8,9,Sun,5,5,100.0,1,1,100.0,,,0,8,FolkNi20
Stephen Gostkowski,K,23.280,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,3,3,100.0,1,1,100.0,,,0,6,GostSt20
Jason Hanson,K,37.140,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,5,5,100.0,3,3,100.0,,,0,14,hansojas01
Sebastian Janikowski,K,29.247,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,2,2,100.0,1,2,50.0,,,0,5,janikseb01
Nate Kaeding,K,25.223,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,2,2,100.0,1,1,100.0,,,0,5,kaedinat01
John Kasay,K,38.008,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,1,1,100.0,,1,0.0,,,0,1,kasayjoh01
Rian Lindell,K,30.288,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,3,3,100.0,4,4,100.0,,,0,15,linderia01
Ryan Longwell,K,33.080,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,5,5,100.0,,1,0.0,,,0,5,longwrya01
Olindo Mare,K,34.151,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,5,5,100.0,2,4,50.0,,,0,11,marexoli01
Joe Nedney,K,34.227,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,1,1,100.0,3,3,100.0,,,0,10,nednejoe01
Mike Nugent,K,25.247,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,2,2,100.0,2,3,66.7,,,0,8,nugenmik01
Neil Rackers,K,31.080,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,1,1,100.0,1,1,100.0,,,0,4,rackenei01
Shaun Suisham,K,25.310,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,,,,5,5,100.0,,,0,15,suishsha01
Adam Vinatieri,K,34.311,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,2,2,100.0,2,3,66.7,,,0,8,vinatada01
Jeff Reed,K,28.210,2007-11-05,NFL,PIT,,BAL,W 38-7,8,9,Mon,5,5,100.0,1,1,100.0,,,0,8,reedxjef01
David Akers,K,32.337,2007-11-11,NFL,PHI,@,WAS,W 33-25,9,10,Sun,3,3,100.0,,1,0.0,,,0,3,akersdav01
Morten Andersen*,K,47.084,2007-11-11,NFL,ATL,@,CAR,W 20-13,9,10,Sun,2,2,100.0,2,2,100.0,,,0,8,andermor01
Rob Bironas,PK,29.286,2007-11-11,NFL,TEN,,JAX,L 13-28,9,10,Sun,1,1,100.0,2,2,100.0,,,0,7,bironrob01
Mason Crosby,K,23.069,2007-11-11,NFL,GNB,,MIN,W 34-0,9,10,Sun,4,4,100.0,2,2,100.0,,,0,10,CrosMa20
Phil Dawson,K,32.292,2007-11-11,NFL,CLE,@,PIT,L 28-31,9,10,Sun,4,4,100.0,,1,0.0,,,0,4,dawsophi01
Jason Elam,K,37.248,2007-11-11,NFL,DEN,@,KAN,W 27-11,9,10,Sun,3,3,100.0,2,2,100.0,,,0,9,elamxjas01
Jay Feely,K,31.172,2007-11-11,NFL,MIA,,BUF,L 10-13,9,10,Sun,1,1,100.0,1,1,100.0,,,0,4,feelyjay01
Nick Folk,K,23.006,2007-11-11,NFL,DAL,@,NYG,W 31-20,9,10,Sun,4,4,100.0,1,1,100.0,,,0,7,FolkNi20
Robbie Gould,K,24.340,2007-11-11,NFL,CHI,@,OAK,W 17-6,9,10,Sun,2,2,100.0,1,2,50.0,,,0,5,gouldrob01
Shayne Graham,K,29.337,2007-11-11,NFL,CIN,@,BAL,W 21-7,9,10,Sun,,,,7,7,100.0,,,0,21,grahasha01
Sebastian Janikowski,K,29.254,2007-11-11,NFL,OAK,,CHI,L 6-17,9,10,Sun,,,,2,2,100.0,,,0,6,janikseb01
Nate Kaeding,K,25.230,2007-11-11,NFL,SDG,,IND,W 23-21,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,kaedinat01
John Kasay,K,38.015,2007-11-11,NFL,CAR,,ATL,L 13-20,9,10,Sun,1,1,100.0,2,2,100.0,,,0,7,kasayjoh01
Rian Lindell,K,30.295,2007-11-11,NFL,BUF,@,MIA,W 13-10,9,10,Sun,,,,1,1,100.0,,,0,3,linderia01
Neil Rackers,K,31.087,2007-11-11,NFL,ARI,,DET,W 31-21,9,10,Sun,4,4,100.0,1,1,100.0,,,0,7,rackenei01
Dave Rayner,K,25.016,2007-11-11,NFL,KAN,,DEN,L 11-27,9,10,Sun,,,,3,4,75.0,,,0,9,raynedav01
Jeff Reed,K,28.216,2007-11-11,NFL,PIT,,CLE,W 31-28,9,10,Sun,2,2,100.0,3,3,100.0,,,0,11,reedxjef01
Shaun Suisham,K,25.317,2007-11-11,NFL,WAS,,PHI,L 25-33,9,10,Sun,1,2,50.0,2,2,100.0,,,0,7,suishsha01
Lawrence Tynes,PK,29.192,2007-11-11,NFL,NYG,,DAL,L 20-31,9,10,Sun,2,2,100.0,2,2,100.0,,,0,8,tyneslaw01
Adam Vinatieri,K,34.318,2007-11-11,NFL,IND,@,SDG,L 21-23,9,10,Sun,1,1,100.0,,2,0.0,,,0,1,vinatada01
Jeff Wilkins,K,35.206,2007-11-11,NFL,STL,@,NOR,W 37-29,9,10,Sun,4,4,100.0,3,3,100.0,,,0,13,wilkijef01
Josh Brown,K,28.197,2007-11-12,NFL,SEA,,SFO,W 24-0,9,10,Mon,3,3,100.0,1,2,50.0,,,0,6,brownjos01
David Akers,K,32.344,2007-11-18,NFL,PHI,,MIA,W 17-7,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,akersdav01
Josh Brown,K,28.203,2007-11-18,NFL,SEA,,CHI,W 30-23,10,11,Sun,3,3,100.0,3,4,75.0,,,0,12,brownjos01
Kris Brown,K,30.330,2007-11-18,NFL,HOU,,NOR,W 23-10,10,11,Sun,2,2,100.0,3,3,100.0,,,0,11,brownkri01
Matt Bryant,K,32.173,2007-11-18,NFL,TAM,@,ATL,W 31-7,10,11,Sun,4,4,100.0,1,1,100.0,,,0,7,bryanmat01
Mason Crosby,K,23.076,2007-11-18,NFL,GNB,,CAR,W 31-17,10,11,Sun,4,4,100.0,1,3,33.3,,,0,7,CrosMa20
Phil Dawson,K,32.299,2007-11-18,NFL,CLE,@,BAL,W 33-30,10,11,Sun,3,3,100.0,4,5,80.0,,,0,15,dawsophi01
Jay Feely,K,31.179,2007-11-18,NFL,MIA,@,PHI,L 7-17,10,11,Sun,1,1,100.0,,1,0.0,,,0,1,feelyjay01
Nick Folk,K,23.013,2007-11-18,NFL,DAL,,WAS,W 28-23,10,11,Sun,4,4,100.0,,1,0.0,,,0,4,FolkNi20
Robbie Gould,K,24.347,2007-11-18,NFL,CHI,@,SEA,L 23-30,10,11,Sun,2,2,100.0,3,3,100.0,,,0,11,gouldrob01
Shayne Graham,K,29.344,2007-11-18,NFL,CIN,,ARI,L 27-35,10,11,Sun,3,3,100.0,2,2,100.0,,,0,9,grahasha01
Jason Hanson,K,37.154,2007-11-18,NFL,DET,,NYG,L 10-16,10,11,Sun,1,1,100.0,1,2,50.0,,,0,4,hansojas01
Sebastian Janikowski,K,29.261,2007-11-18,NFL,OAK,@,MIN,L 22-29,10,11,Sun,1,1,100.0,5,5,100.0,,,0,16,janikseb01
Nate Kaeding,K,25.237,2007-11-18,NFL,SDG,@,JAX,L 17-24,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,kaedinat01
John Kasay,K,38.022,2007-11-18,NFL,CAR,@,GNB,L 17-31,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,kasayjoh01
Rian Lindell,K,30.302,2007-11-18,NFL,BUF,,NWE,L 10-56,10,11,Sun,1,1,100.0,1,1,100.0,,,0,4,linderia01
Ryan Longwell,K,33.094,2007-11-18,NFL,MIN,,OAK,W 29-22,10,11,Sun,3,3,100.0,2,2,100.0,,,0,9,longwrya01
Olindo Mare,K,34.165,2007-11-18,NFL,NOR,@,HOU,L 10-23,10,11,Sun,1,1,100.0,1,1,100.0,,,0,4,marexoli01
Joe Nedney,K,34.241,2007-11-18,NFL,SFO,,STL,L 9-13,10,11,Sun,,,,3,3,100.0,,,0,9,nednejoe01
Mike Nugent,K,25.261,2007-11-18,NFL,NYJ,,PIT,W 19-16,10,11,Sun,1,1,100.0,4,4,100.0,,,0,13,nugenmik01
Neil Rackers,K,31.094,2007-11-18,NFL,ARI,@,CIN,W 35-27,10,11,Sun,5,5,100.0,,1,0.0,,,0,5,rackenei01
Dave Rayner,K,25.023,2007-11-18,NFL,KAN,@,IND,L 10-13,10,11,Sun,1,1,100.0,1,3,33.3,,,0,4,raynedav01
Jeff Reed,K,28.223,2007-11-18,NFL,PIT,@,NYJ,L 16-19,10,11,Sun,1,1,100.0,3,3,100.0,,,0,10,reedxjef01
Josh Scobee,K,25.148,2007-11-18,NFL,JAX,,SDG,W 24-17,10,11,Sun,3,3,100.0,1,1,100.0,,,0,6,scobejos01
Matt Stover,K,39.295,2007-11-18,NFL,BAL,,CLE,L 30-33,10,11,Sun,3,3,100.0,3,3,100.0,,,0,12,stovemat01
Shaun Suisham,K,25.324,2007-11-18,NFL,WAS,@,DAL,L 23-28,10,11,Sun,2,2,100.0,3,4,75.0,,,0,11,suishsha01
Lawrence Tynes,PK,29.199,2007-11-18,NFL,NYG,@,DET,W 16-10,10,11,Sun,1,1,100.0,3,3,100.0,,,0,10,tyneslaw01
Adam Vinatieri,K,34.325,2007-11-18,NFL,IND,,KAN,W 13-10,10,11,Sun,1,1,100.0,2,4,50.0,,,0,7,vinatada01
Jeff Wilkins,K,35.213,2007-11-18,NFL,STL,@,SFO,W 13-9,10,11,Sun,1,1,100.0,2,2,100.0,,,0,7,wilkijef01
Rob Bironas,PK,29.294,2007-11-19,NFL,TEN,@,DEN,L 20-34,10,11,Mon,2,2,100.0,2,2,100.0,,,0,8,bironrob01
Jason Elam,K,37.256,2007-11-19,NFL,DEN,,TEN,W 34-20,10,11,Mon,4,4,100.0,2,2,100.0,,,0,10,elamxjas01
Morten Andersen*,K,47.095,2007-11-22,NFL,ATL,,IND,L 13-31,11,12,Thu,1,1,100.0,2,2,100.0,,,0,7,andermor01
Mason Crosby,K,23.080,2007-11-22,NFL,GNB,@,DET,W 37-26,11,12,Thu,4,4,100.0,3,3,100.0,,,0,13,CrosMa20
Nick Folk,K,23.017,2007-11-22,NFL,DAL,,NYJ,W 34-3,11,12,Thu,4,4,100.0,2,2,100.0,,,0,10,FolkNi20
Jason Hanson,K,37.158,2007-11-22,NFL,DET,,GNB,L 26-37,11,12,Thu,2,2,100.0,4,4,100.0,,,0,14,hansojas01
Mike Nugent,K,25.265,2007-11-22,NFL,NYJ,@,DAL,L 3-34,11,12,Thu,,,,1,1,100.0,,,0,3,nugenmik01
Adam Vinatieri,K,34.329,2007-11-22,NFL,IND,@,ATL,W 31-13,11,12,Thu,4,4,100.0,1,1,100.0,,,0,7,vinatada01
Rob Bironas,K,29.300,2007-11-25,NFL,TEN,@,CIN,L 6-35,11,12,Sun,,,,2,2,100.0,,,0,6,bironrob01
Josh Brown,K,28.210,2007-11-25,NFL,SEA,@,STL,W 24-19,11,12,Sun,3,3,100.0,1,3,33.3,,,0,6,brownjos01
Kris Brown,K,30.337,2007-11-25,NFL,HOU,@,CLE,L 17-27,11,12,Sun,2,2,100.0,1,2,50.0,,,0,5,brownkri01
Matt Bryant,K,32.180,2007-11-25,NFL,TAM,,WAS,W 19-13,11,12,Sun,1,1,100.0,4,4,100.0,,,0,13,bryanmat01
Phil Dawson,K,32.306,2007-11-25,NFL,CLE,,HOU,W 27-17,11,12,Sun,3,3,100.0,2,2,100.0,,,0,9,dawsophi01
Jason Elam,K,37.262,2007-11-25,NFL,DEN,@,CHI,L 34-37,11,12,Sun,4,4,100.0,2,2,100.0,,,0,10,elamxjas01
Stephen Gostkowski,K,23.301,2007-11-25,NFL,NWE,,PHI,W 31-28,11,12,Sun,4,4,100.0,1,2,50.0,,,0,7,GostSt20
Robbie Gould,K,24.354,2007-11-25,NFL,CHI,,DEN,W 37-34,11,12,Sun,4,4,100.0,3,3,100.0,,,0,13,gouldrob01
Shayne Graham,K,29.351,2007-11-25,NFL,CIN,,TEN,W 35-6,11,12,Sun,5,5,100.0,,1,0.0,,,0,5,grahasha01
Sebastian Janikowski,K,29.268,2007-11-25,NFL,OAK,@,KAN,W 20-17,11,12,Sun,2,2,100.0,2,2,100.0,,,0,8,janikseb01
Nate Kaeding,K,25.244,2007-11-25,NFL,SDG,,BAL,W 32-14,11,12,Sun,2,2,100.0,4,4,100.0,,,0,14,kaedinat01
John Kasay,K,38.029,2007-11-25,NFL,CAR,,NOR,L 6-31,11,12,Sun,,,,2,2,100.0,,,0,6,kasayjoh01
Ryan Longwell,K,33.101,2007-11-25,NFL,MIN,@,NYG,W 41-17,11,12,Sun,5,5,100.0,2,2,100.0,,,0,11,longwrya01
Olindo Mare,K,34.172,2007-11-25,NFL,NOR,@,CAR,W 31-6,11,12,Sun,4,4,100.0,1,2,50.0,,,0,7,marexoli01
Joe Nedney,K,34.248,2007-11-25,NFL,SFO,@,ARI,W 37-31,11,12,Sun,4,4,100.0,1,2,50.0,,,0,7,nednejoe01
Neil Rackers,K,31.101,2007-11-25,NFL,ARI,,SFO,L 31-37,11,12,Sun,4,4,100.0,1,2,50.0,,,0,7,rackenei01
Dave Rayner,K,25.030,2007-11-25,NFL,KAN,,OAK,L 17-20,11,12,Sun,2,2,100.0,1,2,50.0,,,0,5,raynedav01
Josh Scobee,K,25.155,2007-11-25,NFL,JAX,,BUF,W 36-14,11,12,Sun,3,3,100.0,5,5,100.0,,,0,18,scobejos01
Shaun Suisham,K,25.331,2007-11-25,NFL,WAS,@,TAM,L 13-19,11,12,Sun,1,1,100.0,2,2,100.0,,,0,7,suishsha01
Lawrence Tynes,PK,29.206,2007-11-25,NFL,NYG,,MIN,L 17-41,11,12,Sun,2,2,100.0,1,1,100.0,,,0,5,tyneslaw01
Jeff Wilkins,K,35.220,2007-11-25,NFL,STL,,SEA,L 19-24,11,12,Sun,2,2,100.0,1,1,100.0,,,0,5,wilkijef01
Jeff Reed,K,28.231,2007-11-26,NFL,PIT,,MIA,W 3-0,11,12,Mon,,,,1,2,50.0,,,0,3,reedxjef01
Mason Crosby,K,23.087,2007-11-29,NFL,GNB,@,DAL,L 27-37,12,13,Thu,3,3,100.0,2,2,100.0,,,0,9,CrosMa20
Nick Folk,K,23.024,2007-11-29,NFL,DAL,,GNB,W 37-27,12,13,Thu,4,4,100.0,3,3,100.0,,,0,13,FolkNi20
David Akers,K,32.358,2007-12-02,NFL,PHI,,SEA,L 24-28,12,13,Sun,3,3,100.0,1,2,50.0,,,0,6,akersdav01
Morten Andersen*,K,47.105,2007-12-02,NFL,ATL,@,STL,L 16-28,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,andermor01
Rob Bironas,K,29.307,2007-12-02,NFL,TEN,,HOU,W 28-20,12,13,Sun,4,4,100.0,,1,0.0,,,0,4,bironrob01
Josh Brown,K,28.217,2007-12-02,NFL,SEA,@,PHI,W 28-24,12,13,Sun,4,4,100.0,,1,0.0,,,0,4,brownjos01
Kris Brown,K,30.344,2007-12-02,NFL,HOU,@,TEN,L 20-28,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,brownkri01
Matt Bryant,K,32.187,2007-12-02,NFL,TAM,@,NOR,W 27-23,12,13,Sun,3,3,100.0,2,3,66.7,,,0,9,bryanmat01
John Carney,K,43.226,2007-12-02,NFL,KAN,,SDG,L 10-24,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,carnejoh01
Phil Dawson,K,32.313,2007-12-02,NFL,CLE,@,ARI,L 21-27,12,13,Sun,1,1,100.0,2,2,100.0,,,0,7,dawsophi01
Jason Elam,K,37.269,2007-12-02,NFL,DEN,@,OAK,L 20-34,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,elamxjas01
Jay Feely,K,31.193,2007-12-02,NFL,MIA,,NYJ,L 13-40,12,13,Sun,1,1,100.0,2,2,100.0,,,0,7,feelyjay01
Robbie Gould,K,24.361,2007-12-02,NFL,CHI,,NYG,L 16-21,12,13,Sun,1,1,100.0,3,3,100.0,,,0,10,gouldrob01
Shayne Graham,K,29.358,2007-12-02,NFL,CIN,@,PIT,L 10-24,12,13,Sun,1,1,100.0,1,2,50.0,,,0,4,grahasha01
Jason Hanson,K,37.168,2007-12-02,NFL,DET,@,MIN,L 10-42,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,hansojas01
Sebastian Janikowski,K,29.275,2007-12-02,NFL,OAK,,DEN,W 34-20,12,13,Sun,4,4,100.0,2,4,50.0,,,0,10,janikseb01
Nate Kaeding,K,25.251,2007-12-02,NFL,SDG,@,KAN,W 24-10,12,13,Sun,3,3,100.0,1,2,50.0,,,0,6,kaedinat01
John Kasay,K,38.036,2007-12-02,NFL,CAR,,SFO,W 31-14,12,13,Sun,4,4,100.0,1,1,100.0,,,0,7,kasayjoh01
Rian Lindell,K,30.316,2007-12-02,NFL,BUF,@,WAS,W 17-16,12,13,Sun,,,,5,5,100.0,,,0,15,linderia01
Mike Nugent,K,25.275,2007-12-02,NFL,NYJ,@,MIA,W 40-13,12,13,Sun,4,4,100.0,4,4,100.0,,,0,16,nugenmik01
Neil Rackers,K,31.108,2007-12-02,NFL,ARI,,CLE,W 27-21,12,13,Sun,3,3,100.0,2,2,100.0,,,0,9,rackenei01
Jeff Reed,K,28.237,2007-12-02,NFL,PIT,,CIN,W 24-10,12,13,Sun,3,3,100.0,1,1,100.0,,,0,6,reedxjef01
Josh Scobee,K,25.162,2007-12-02,NFL,JAX,@,IND,L 25-28,12,13,Sun,2,2,100.0,1,2,50.0,,,0,5,scobejos01
Shaun Suisham,K,25.338,2007-12-02,NFL,WAS,,BUF,L 16-17,12,13,Sun,1,1,100.0,3,3,100.0,,,0,10,suishsha01
Stephen Gostkowski,K,23.309,2007-12-03,NFL,NWE,@,BAL,W 27-24,12,13,Mon,3,3,100.0,2,2,100.0,,,0,9,GostSt20
Matt Stover,K,39.310,2007-12-03,NFL,BAL,,NWE,L 24-27,12,13,Mon,3,3,100.0,1,1,100.0,,,0,6,stovemat01
Robbie Gould,K,25.000,2007-12-06,NFL,CHI,@,WAS,L 16-24,13,14,Thu,1,1,100.0,3,4,75.0,,,0,10,gouldrob01
Shaun Suisham,K,25.342,2007-12-06,NFL,WAS,,CHI,W 24-16,13,14,Thu,3,3,100.0,1,3,33.3,,,0,6,suishsha01
David Akers,K,33.000,2007-12-09,NFL,PHI,,NYG,L 13-16,13,14,Sun,1,1,100.0,2,3,66.7,,,0,7,akersdav01
Rob Bironas,K,29.314,2007-12-09,NFL,TEN,,SDG,L 17-23,13,14,Sun,2,2,100.0,1,2,50.0,,,0,5,bironrob01
Josh Brown,K,28.224,2007-12-09,NFL,SEA,,ARI,W 42-21,13,14,Sun,4,4,100.0,2,2,100.0,,,0,10,brownjos01
Mason Crosby,K,23.097,2007-12-09,NFL,GNB,,OAK,W 38-7,13,14,Sun,5,5,100.0,1,3,33.3,,,0,8,CrosMa20
Phil Dawson,K,32.320,2007-12-09,NFL,CLE,@,NYJ,W 24-18,13,14,Sun,3,3,100.0,1,1,100.0,,,0,6,dawsophi01
Jason Elam,K,37.276,2007-12-09,NFL,DEN,,KAN,W 41-7,13,14,Sun,5,5,100.0,2,2,100.0,,,0,11,elamxjas01
Jay Feely,K,31.200,2007-12-09,NFL,MIA,@,BUF,L 17-38,13,14,Sun,2,2,100.0,1,1,100.0,,,0,5,feelyjay01
Nick Folk,K,23.034,2007-12-09,NFL,DAL,@,DET,W 28-27,13,14,Sun,4,4,100.0,,1,0.0,,,0,4,FolkNi20
Stephen Gostkowski,K,23.315,2007-12-09,NFL,NWE,,PIT,W 34-13,13,14,Sun,4,4,100.0,2,3,66.7,,,0,10,GostSt20
Shayne Graham,K,30.000,2007-12-09,NFL,CIN,,STL,W 19-10,13,14,Sun,1,1,100.0,4,4,100.0,,,0,13,grahasha01
Jason Hanson,K,37.175,2007-12-09,NFL,DET,,DAL,L 27-28,13,14,Sun,3,3,100.0,2,3,66.7,,,0,9,hansojas01
Sebastian Janikowski,K,29.282,2007-12-09,NFL,OAK,@,GNB,L 7-38,13,14,Sun,1,1,100.0,,1,0.0,,,0,1,janikseb01
Nate Kaeding,K,25.258,2007-12-09,NFL,SDG,@,TEN,W 23-17,13,14,Sun,2,2,100.0,1,1,100.0,,,0,5,kaedinat01
John Kasay,K,38.043,2007-12-09,NFL,CAR,@,JAX,L 6-37,13,14,Sun,,,,2,2,100.0,,,0,6,kasayjoh01
Rian Lindell,K,30.323,2007-12-09,NFL,BUF,,MIA,W 38-17,13,14,Sun,5,5,100.0,1,2,50.0,,,0,8,linderia01
Ryan Longwell,K,33.115,2007-12-09,NFL,MIN,@,SFO,W 27-7,13,14,Sun,3,3,100.0,2,2,100.0,,,0,9,longwrya01
Mike Nugent,K,25.282,2007-12-09,NFL,NYJ,,CLE,L 18-24,13,14,Sun,,,,4,4,100.0,,,0,12,nugenmik01
Neil Rackers,K,31.115,2007-12-09,NFL,ARI,@,SEA,L 21-42,13,14,Sun,3,3,100.0,,1,0.0,,,0,3,rackenei01
Jeff Reed,K,28.244,2007-12-09,NFL,PIT,@,NWE,L 13-34,13,14,Sun,1,1,100.0,2,2,100.0,,,0,7,reedxjef01
Josh Scobee,K,25.169,2007-12-09,NFL,JAX,,CAR,W 37-6,13,14,Sun,4,4,100.0,3,3,100.0,,,0,13,scobejos01
Lawrence Tynes,PK,29.220,2007-12-09,NFL,NYG,@,PHI,W 16-13,13,14,Sun,1,1,100.0,3,3,100.0,,,0,10,tyneslaw01
Jeff Wilkins,K,35.234,2007-12-09,NFL,STL,@,CIN,L 10-19,13,14,Sun,1,1,100.0,1,2,50.0,,,0,4,wilkijef01
Olindo Mare,K,34.187,2007-12-10,NFL,NOR,@,ATL,W 34-14,13,14,Mon,4,4,100.0,2,2,100.0,,,0,10,marexoli01
Kris Brown,K,30.355,2007-12-13,NFL,HOU,,DEN,W 31-13,14,15,Thu,4,4,100.0,1,1,100.0,,,0,7,brownkri01
