Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
Stephen Alexander,TE,27.017,2002-11-24,NFL,SDG,@,MIA,L 3-30,11,12,Sun,6.10,14.1,14.1,10.1,0,0,0,0,0,0,0,0,8,61,0,0,,,,,AlexSt00
Mike Alstott,FB,28.338,2002-11-24,NFL,TAM,,GNB,W 21-7,11,12,Sun,3.80,4.8,4.8,4.3,0,0,0,0,0,9,30,0,1,8,0,0,,,,,AlstMi00
Morten Andersen*,K,42.097,2002-11-24,NFL,KAN,@,SEA,L 32-39,11,12,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,andermor01
Gary Anderson,K,43.131,2002-11-24,NFL,MIN,@,NWE,L 17-24,11,12,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,andergar02
Scotty Anderson,WR,23.000,2002-11-24,NFL,DET,@,CHI,L 17-20,11,12,Sun,7.00,12.0,12.0,9.5,0,0,0,0,0,0,0,0,5,70,0,0,,,,,AndeSc00
Robert Baker,WR,26.194,2002-11-24,NFL,MIA,,SDG,W 30-3,11,12,Sun,1.70,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,,BakeRo00
Tiki Barber,RB,27.231,2002-11-24,NFL,NYG,@,HOU,L 14-16,11,12,Sun,20.70,24.7,28.7,22.7,0,0,0,0,0,20,147,1,4,20,0,0,,,,,BarbTi00
D'Wayne Bates,WR,26.355,2002-11-24,NFL,MIN,@,NWE,L 17-24,11,12,Sun,8.90,11.9,11.9,10.4,0,0,0,0,0,0,0,0,3,29,1,0,,,,,BateDW00
Anthony Becht,TE,25.108,2002-11-24,NFL,NYJ,,BUF,W 31-13,11,12,Sun,2.50,4.5,4.5,3.5,0,0,0,0,0,0,0,0,2,25,0,0,,,,,BechAn00
Drew Bennett,WR,24.090,2002-11-24,NFL,TEN,@,BAL,L 12-13,11,12,Sun,4.90,7.9,7.9,6.4,0,0,0,0,0,0,0,0,3,49,0,0,,,,,BennDr00
Michael Bennett,RB,24.103,2002-11-24,NFL,MIN,@,NWE,L 17-24,11,12,Sun,4.30,5.3,6.3,4.8,0,0,0,0,0,14,55,0,1,8,0,0,,,,,BennMi00
Jerome Bettis*,HB,30.281,2002-11-24,NFL,PIT,,CIN,W 29-21,11,12,Sun,22.60,24.6,24.6,23.6,0,0,0,0,0,22,79,2,2,27,0,0,,,,,BettJe00
Steve Beuerlein,QB,37.262,2002-11-24,NFL,DEN,,IND,L 20-23,11,12,Sun,7.40,7.4,9.4,9.4,15,24,185,1,2,0,0,0,0,0,0,0,,,,,BeueSt00
Jeff Blake,QB,31.355,2002-11-24,NFL,BAL,,TEN,W 13-12,11,12,Sun,2.26,2.3,3.3,3.3,11,24,109,0,1,4,-1,0,0,0,0,0,,,,,BlakJe00
Drew Bledsoe,QB,30.283,2002-11-24,NFL,BUF,@,NYJ,L 13-31,11,12,Sun,1.24,1.2,4.2,3.2,21,33,181,0,2,0,0,0,0,0,0,0,,,,,BledDr00
Marc Boerigter,WR,24.204,2002-11-24,NFL,KAN,@,SEA,L 32-39,11,12,Sun,7.50,8.5,8.5,8.0,0,0,0,0,0,0,0,0,1,15,1,0,,,,,BoerMa00
Marty Booker,WR,26.116,2002-11-24,NFL,CHI,,DET,W 20-17,11,12,Sun,15.70,25.7,28.7,20.7,0,0,0,0,0,0,0,0,10,157,0,0,,,,,BookMa00
Corey Bradford,WR,26.351,2002-11-24,NFL,HOU,,NYG,W 16-14,11,12,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,,,,,BradCo00
Kyle Brady,TE,30.314,2002-11-24,NFL,JAX,@,DAL,L 19-21,11,12,Sun,4.00,9.0,9.0,6.5,0,0,0,0,0,0,0,0,5,40,0,0,,,,,BradKy00
Tom Brady,QB,25.113,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,21.96,22.0,22.0,22.0,21,34,239,3,0,6,4,0,0,0,0,0,,,,,BradTo00
Deion Branch,WR,23.129,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,2.00,3.0,3.0,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,,BranDe00
Drew Brees,QB,23.313,2002-11-24,NFL,SDG,@,MIA,L 3-30,11,12,Sun,2.38,2.4,3.4,3.4,15,22,107,0,1,2,1,0,0,0,0,0,,,,,BreeDr00
Aaron Brooks,QB,26.245,2002-11-24,NFL,NOR,,CLE,L 15-24,11,12,Sun,5.62,5.6,12.6,8.6,23,40,318,0,3,3,9,0,0,0,0,0,,,,,BrooAa00
Dee Brown,RB,24.196,2002-11-24,NFL,CAR,,ATL,L 0-41,11,12,Sun,3.70,5.7,5.7,4.7,0,0,0,0,0,4,29,0,2,8,0,0,,,,,BrowDe02
Kris Brown,PK,25.336,2002-11-24,NFL,HOU,,NYG,W 16-14,11,12,Sun,8.00,8.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,brownkri01
Tim Brown*,WR,36.125,2002-11-24,NFL,OAK,@,ARI,W 41-20,11,12,Sun,3.50,7.5,7.5,5.5,0,0,0,0,0,1,3,0,4,32,0,0,,,,,BrowTi00
Troy Brown,WR,31.145,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,9.30,13.3,13.3,11.3,0,0,0,0,0,0,0,0,4,33,1,0,,,,,BrowTr00
Isaac Bruce,WR,30.014,2002-11-24,NFL,STL,@,WAS,L 17-20,11,12,Sun,8.90,15.9,15.9,12.4,0,0,0,0,0,0,0,0,7,89,0,0,,,,,BrucIs00
Mark Brunell,QB,32.068,2002-11-24,NFL,JAX,@,DAL,L 19-21,11,12,Sun,9.78,9.8,11.8,10.8,22,40,202,1,1,2,17,0,0,0,0,0,,,,,BrunMa00
Antonio Bryant,WR,21.260,2002-11-24,NFL,DAL,,JAX,W 21-19,11,12,Sun,1.50,2.5,2.5,2.0,0,0,0,0,0,1,3,0,1,12,0,0,,,,,BryaAn00
Matt Bryant,PK,27.179,2002-11-24,NFL,NYG,@,HOU,L 14-16,11,12,Sun,2.00,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,2,bryanmat01
Plaxico Burress,SE,25.104,2002-11-24,NFL,PIT,,CIN,W 29-21,11,12,Sun,3.80,7.8,7.8,5.8,0,0,0,0,0,0,0,0,4,38,0,0,,,,,BurrPl00
Kelly Campbell,WR,22.124,2002-11-24,NFL,MIN,@,NWE,L 17-24,11,12,Sun,12.30,18.3,18.3,15.3,0,0,0,0,0,0,0,0,6,63,1,0,,,,,CampKe00
Trung Canidate,RB,25.266,2002-11-24,NFL,STL,@,WAS,L 17-20,11,12,Sun,3.30,4.3,4.3,3.8,0,0,0,0,0,1,22,0,1,11,0,0,,,,,CaniTr00
John Carney,K,38.218,2002-11-24,NFL,NOR,,CLE,L 15-24,11,12,Sun,9.00,9.0,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,carnejoh01
David Carr,QB,23.126,2002-11-24,NFL,HOU,,NYG,W 16-14,11,12,Sun,11.52,11.5,11.5,11.5,10,23,103,0,0,6,54,0,0,0,0,0,,,,,CarrDa00
Dwayne Carswell,TE,30.310,2002-11-24,NFL,DEN,,IND,L 20-23,11,12,Sun,2.10,5.1,5.1,3.6,0,0,0,0,0,0,0,0,3,21,0,0,,,,,CarsDw00
Rock Cartwright,FB,22.356,2002-11-24,NFL,WAS,,STL,W 20-17,11,12,Sun,4.60,7.6,7.6,6.1,0,0,0,0,0,0,0,0,3,46,0,0,,,,,CartRo01
Larry Centers,FB,34.176,2002-11-24,NFL,BUF,@,NYJ,L 13-31,11,12,Sun,1.20,4.2,4.2,2.7,0,0,0,0,0,1,-1,0,3,13,0,0,,,,,CentLa00
Byron Chamberlain,TE,31.038,2002-11-24,NFL,MIN,@,NWE,L 17-24,11,12,Sun,3.80,6.8,6.8,5.3,0,0,0,0,0,0,0,0,3,38,0,0,,,,,ChamBy00
Chris Chambers,WR,24.104,2002-11-24,NFL,MIA,,SDG,W 30-3,11,12,Sun,4.70,8.7,8.7,6.7,0,0,0,0,0,1,13,0,4,34,0,0,,,,,ChamCh00
Chris Chandler,QB,37.043,2002-11-24,NFL,CHI,,DET,W 20-17,11,12,Sun,8.54,8.5,8.5,8.5,10,16,111,1,0,1,1,0,0,0,0,0,,,,,ChanCh00
Jesse Chatman,RB,23.063,2002-11-24,NFL,SDG,@,MIA,L 3-30,11,12,Sun,1.80,1.8,1.8,1.8,0,0,0,0,0,4,18,0,0,0,0,0,,,,,ChatJe00
Wayne Chrebet,WR,29.102,2002-11-24,NFL,NYJ,,BUF,W 31-13,11,12,Sun,1.50,2.5,2.5,2.0,0,0,0,0,0,0,0,0,1,15,0,0,,,,,ChreWa00
Bob Christian,FB,34.010,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,3.30,5.3,5.3,4.3,0,0,0,0,0,4,12,0,2,21,0,0,,,,,ChriBo00
Steve Christie,K,35.011,2002-11-24,NFL,SDG,@,MIA,L 3-30,11,12,Sun,3.00,3.0,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,chrisste01
Laveranues Coles,WR,24.330,2002-11-24,NFL,NYJ,,BUF,W 31-13,11,12,Sun,14.20,21.2,21.2,17.7,0,0,0,0,0,1,4,0,7,78,1,0,,,,,ColeLa00
Kerry Collins,QB,29.329,2002-11-24,NFL,NYG,@,HOU,L 14-16,11,12,Sun,8.56,8.6,10.6,10.6,18,41,214,1,2,0,0,0,0,0,0,0,,,,,CollKe00
Tim Couch,QB,25.116,2002-11-24,NFL,CLE,@,NOR,W 24-15,11,12,Sun,7.58,7.6,9.6,9.6,12,21,182,1,2,5,3,0,0,0,0,0,,,,,CoucTi00
Phillip Crosby,FB,26.019,2002-11-24,NFL,BUF,@,NYJ,L 13-31,11,12,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,CrosPh00
Germane Crowell,WR,26.072,2002-11-24,NFL,DET,@,CHI,L 17-20,11,12,Sun,9.80,13.8,13.8,11.8,0,0,0,0,0,0,0,0,4,38,1,0,,,,,CrowGe00
Alge Crumpler,TE,24.336,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,8.50,11.5,11.5,10.0,0,0,0,0,0,0,0,0,3,25,1,0,,,,,CrumAl00
Daunte Culpepper,QB,25.300,2002-11-24,NFL,MIN,@,NWE,L 17-24,11,12,Sun,22.78,22.8,23.8,22.8,24,49,272,2,0,5,59,0,0,0,0,0,,,,,CulpDa00
Billy Cundiff,K,22.239,2002-11-24,NFL,DAL,,JAX,W 21-19,11,12,Sun,3.00,3.0,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,3,cundibil01
Joe Davenport,TE,26.026,2002-11-24,NFL,IND,@,DEN,W 23-20,11,12,Sun,1.90,4.9,4.9,3.4,0,0,0,0,0,0,0,0,3,19,0,0,,,,,DaveJo00
Stephen Davis,RB,28.268,2002-11-24,NFL,WAS,,STL,W 20-17,11,12,Sun,26.80,26.8,26.8,26.8,0,0,0,0,0,31,88,3,0,0,0,0,,,,,DaviSt00
Phil Dawson,K,27.305,2002-11-24,NFL,CLE,@,NOR,W 24-15,11,12,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,dawsophi01
Ron Dayne,RB,24.255,2002-11-24,NFL,NYG,@,HOU,L 14-16,11,12,Sun,2.10,2.1,2.1,2.1,0,0,0,0,0,5,21,0,0,0,0,0,,,,,DaynRo00
Ken Dilger,TE,31.295,2002-11-24,NFL,TAM,,GNB,W 21-7,11,12,Sun,7.70,10.7,10.7,9.2,0,0,0,0,0,0,0,0,3,17,1,0,,,,,DilgKe00
Corey Dillon,HB,28.031,2002-11-24,NFL,CIN,@,PIT,L 21-29,11,12,Sun,18.50,19.5,19.5,19.0,0,0,0,0,0,19,60,2,1,5,0,0,,,,,DillCo00
Chris Doering,WR,29.189,2002-11-24,NFL,WAS,,STL,W 20-17,11,12,Sun,1.50,3.5,3.5,2.5,0,1,0,0,0,0,0,0,2,15,0,0,,,,,DoerCh00
Donald Driver,WR,27.295,2002-11-24,NFL,GNB,@,TAM,L 7-21,11,12,Sun,10.80,13.8,13.8,12.3,0,0,0,0,0,1,16,0,3,32,1,0,,,,,DrivDo00
Reuben Droughns,RB,24.095,2002-11-24,NFL,DEN,,IND,L 20-23,11,12,Sun,1.70,2.7,2.7,2.2,0,0,0,0,0,1,9,0,1,8,0,0,,,,,DrouRe00
T.J. Duckett,RB,21.280,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,12.60,12.6,12.6,12.6,0,0,0,0,0,22,66,1,0,0,0,0,,,,,DuckT.00
Ron Dugans,WR,25.211,2002-11-24,NFL,CIN,@,PIT,L 21-29,11,12,Sun,4.90,10.9,10.9,7.9,0,0,0,0,0,0,0,0,6,49,0,0,,,,,DugaRo00
Warrick Dunn,RB,27.323,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,22.50,27.5,27.5,25.0,0,0,0,0,0,15,52,1,5,53,1,0,,,,,DunnWa00
Tim Dwight,WR,27.134,2002-11-24,NFL,SDG,@,MIA,L 3-30,11,12,Sun,1.20,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,,DwigTi00
Kevin Dyson,WR,27.154,2002-11-24,NFL,TEN,@,BAL,L 12-13,11,12,Sun,8.70,12.7,12.7,10.7,0,0,0,0,0,0,0,0,4,87,0,0,,,,,DysoKe00
Paul Edinger,K,24.311,2002-11-24,NFL,CHI,,DET,W 20-17,11,12,Sun,8.00,8.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,edingpau01
Marc Edwards,FB,28.007,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,5.80,8.8,8.8,7.3,0,0,0,0,0,5,15,0,3,43,0,0,,,,,EdwaMa00
Troy Edwards,WR,25.231,2002-11-24,NFL,STL,@,WAS,L 17-20,11,12,Sun,7.00,9.0,9.0,8.0,0,0,0,0,0,0,0,0,2,10,1,0,,,,,EdwaTr00
Bobby Engram,WR,29.321,2002-11-24,NFL,SEA,,KAN,W 39-32,11,12,Sun,2.80,5.8,5.8,4.3,0,0,0,0,0,0,0,0,3,28,0,0,,,,,EngrBo00
Randy Fasani,,24.067,2002-11-24,NFL,CAR,,ATL,L 0-41,11,12,Sun,2.60,2.6,2.6,2.6,4,7,25,0,0,1,16,0,0,0,0,0,,,,,FasaRa00
Kevin Faulk,RB,26.172,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,1.90,4.9,4.9,3.4,0,0,0,0,0,4,3,0,3,16,0,0,,,,,FaulKe00
Christian Fauria,TE,31.063,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,13.00,15.0,15.0,14.0,0,0,0,0,0,0,0,0,2,10,2,0,,,,,FaurCh00
Brett Favre*,QB,33.045,2002-11-24,NFL,GNB,@,TAM,L 7-21,11,12,Sun,5.54,5.5,9.5,9.5,20,38,196,1,4,1,17,0,0,0,0,0,,,,,FavrBr00
Jay Feely,K,26.185,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,5,6,feelyjay01
James Fenderson,RB,26.031,2002-11-24,NFL,NOR,,CLE,L 15-24,11,12,Sun,10.80,15.8,16.8,13.3,0,0,0,0,0,7,35,1,5,33,0,0,,,,,FendJa00
Brian Finneran,WR,26.297,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,10.40,14.4,17.4,12.4,0,0,0,0,0,0,0,0,4,104,0,0,,,,,FinnBr00
Tony Fisher,RB,23.043,2002-11-24,NFL,GNB,@,TAM,L 7-21,11,12,Sun,1.50,3.5,3.5,2.5,0,0,0,0,0,3,7,0,2,8,0,0,,,,,FishTo00
Larry Foster,WR,26.017,2002-11-24,NFL,DET,@,CHI,L 17-20,11,12,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,FostLa00
Bubba Franks,TE,24.322,2002-11-24,NFL,GNB,@,TAM,L 7-21,11,12,Sun,2.90,6.9,6.9,4.9,0,0,0,0,0,0,0,0,4,29,0,0,,,,,FranBu00
Jabar Gaffney,WR,21.358,2002-11-24,NFL,HOU,,NYG,W 16-14,11,12,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,,GaffJa00
Joey Galloway,WR,31.004,2002-11-24,NFL,DAL,,JAX,W 21-19,11,12,Sun,26.40,33.4,36.4,29.9,0,0,0,0,0,0,0,0,7,144,2,0,,,,,GallJo00
Rich Gannon,QB,36.339,2002-11-24,NFL,OAK,@,ARI,W 41-20,11,12,Sun,23.80,23.8,27.8,24.8,27,45,340,3,1,4,2,0,0,0,0,0,,,,,GannRi00
Rod Gardner,WR,25.029,2002-11-24,NFL,WAS,,STL,W 20-17,11,12,Sun,7.60,11.6,11.6,9.6,0,0,0,0,0,0,0,0,4,76,0,0,,,,,GardRo00
Charlie Garner,RB,30.284,2002-11-24,NFL,OAK,@,ARI,W 41-20,11,12,Sun,24.20,29.2,32.2,26.7,0,0,0,0,0,16,100,1,5,82,0,0,,,,,GarnCh00
Olandis Gary,RB,27.190,2002-11-24,NFL,DEN,,IND,L 20-23,11,12,Sun,1.80,2.8,2.8,2.3,0,0,0,0,0,1,8,0,1,10,0,0,,,,,GaryOl00
Trevor Gaylor,WR,25.021,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,7.90,9.9,9.9,8.9,0,0,0,0,0,0,0,0,2,19,1,0,,,,,GaylTr00
Eddie George,RB,29.061,2002-11-24,NFL,TEN,@,BAL,L 12-13,11,12,Sun,7.20,9.2,9.2,8.2,0,0,0,0,0,16,61,0,2,11,0,0,,,,,GeorEd00
Terry Glenn,WR,28.124,2002-11-24,NFL,GNB,@,TAM,L 7-21,11,12,Sun,6.10,10.1,10.1,8.1,0,0,0,0,0,0,0,0,4,61,0,0,,,,,GlenTe00
Tony Gonzalez*,TE,26.270,2002-11-24,NFL,KAN,@,SEA,L 32-39,11,12,Sun,5.10,9.1,9.1,7.1,0,0,0,0,0,0,0,0,4,51,0,0,,,,,GonzTo00
Lamar Gordon,RB,22.321,2002-11-24,NFL,STL,@,WAS,L 17-20,11,12,Sun,10.80,20.8,20.8,15.8,0,0,0,0,0,13,40,0,10,68,0,0,,,,,GordLa00
Daniel Graham,TE,24.008,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,1.70,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,,GrahDa00
Martin Gramatica,K,26.362,2002-11-24,NFL,TAM,,GNB,W 21-7,11,12,Sun,9.00,9.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,gramamar01
Ahman Green,RB,25.281,2002-11-24,NFL,GNB,@,TAM,L 7-21,11,12,Sun,9.60,13.6,13.6,11.6,0,0,0,0,0,18,56,0,4,40,0,0,,,,,GreeAh00
Trent Green,QB,32.138,2002-11-24,NFL,KAN,@,SEA,L 32-39,11,12,Sun,20.42,20.4,24.4,21.4,26,34,343,2,1,1,7,0,0,0,0,0,,,,,GreeTr00
William Green,RB,22.342,2002-11-24,NFL,CLE,@,NOR,W 24-15,11,12,Sun,17.40,17.4,20.4,17.4,0,0,0,0,0,28,114,1,0,0,0,0,,,,,GreeWi01
Dante Hall,WR,24.084,2002-11-24,NFL,KAN,@,SEA,L 32-39,11,12,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,HallDa00
John Hall,K,28.252,2002-11-24,NFL,NYJ,,BUF,W 31-13,11,12,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,hallxjoh01
Troy Hambrick,RB,26.018,2002-11-24,NFL,DAL,,JAX,W 21-19,11,12,Sun,5.10,8.1,9.1,6.6,0,0,0,0,0,4,38,0,3,33,0,0,,,,,HambTr00
Karl Hankton,WR,32.123,2002-11-24,NFL,CAR,,ATL,L 0-41,11,12,Sun,1.60,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,,,,,HankKa00
Jason Hanson,K,32.160,2002-11-24,NFL,DET,@,CHI,L 17-20,11,12,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,hansojas01
Joey Harrington,QB,24.034,2002-11-24,NFL,DET,@,CHI,L 17-20,11,12,Sun,10.52,10.5,11.5,11.5,21,40,213,1,1,1,0,0,0,0,0,0,,,,,HarrJo00
Marvin Harrison*,WR,30.091,2002-11-24,NFL,IND,@,DEN,W 23-20,11,12,Sun,10.70,21.7,24.7,16.2,0,0,0,0,0,0,0,0,11,107,0,0,,,,,HarrMa00
Matt Hasselbeck,QB,27.060,2002-11-24,NFL,SEA,,KAN,W 39-32,11,12,Sun,28.78,28.8,31.8,28.8,25,36,362,3,0,3,23,0,0,0,0,0,,,,,HassMa00
Todd Heap,TE,22.253,2002-11-24,NFL,BAL,,TEN,W 13-12,11,12,Sun,4.40,8.4,8.4,6.4,0,0,0,0,0,1,2,0,4,42,0,0,,,,,HeapTo00
William Henderson,FB,31.278,2002-11-24,NFL,GNB,@,TAM,L 7-21,11,12,Sun,1.90,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,,HendWi00
Travis Henry,RB,24.026,2002-11-24,NFL,BUF,@,NYJ,L 13-31,11,12,Sun,18.60,25.6,25.6,22.1,0,0,0,0,0,17,83,1,7,43,0,0,,,,,HenrTr00
James Hodgins,FB,25.208,2002-11-24,NFL,STL,@,WAS,L 17-20,11,12,Sun,1.10,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,,,,,HodgJa00
Robert Holcombe,RB,26.348,2002-11-24,NFL,TEN,@,BAL,L 12-13,11,12,Sun,5.40,7.4,7.4,6.4,0,0,0,0,0,10,46,0,2,8,0,0,,,,,HolcRo00
Mike Hollis,K,30.186,2002-11-24,NFL,BUF,@,NYJ,L 13-31,11,12,Sun,7.00,7.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,hollimik01
Priest Holmes,RB,29.048,2002-11-24,NFL,KAN,@,SEA,L 32-39,11,12,Sun,48.70,55.7,61.7,52.2,0,0,0,0,0,23,197,2,7,110,1,0,,,,,HolmPr00
Torry Holt,WR,26.172,2002-11-24,NFL,STL,@,WAS,L 17-20,11,12,Sun,7.90,12.9,12.9,10.4,0,0,0,0,0,1,4,0,5,75,0,0,,,,,HoltTo00
Brad Hoover,FB,26.013,2002-11-24,NFL,CAR,,ATL,L 0-41,11,12,Sun,2.60,5.6,6.6,4.1,0,0,0,0,0,0,0,0,3,46,0,0,,,,,HoovBr00
Joe Horn,WR,30.312,2002-11-24,NFL,NOR,,CLE,L 15-24,11,12,Sun,4.70,7.7,7.7,6.2,0,0,0,0,0,0,0,0,3,47,0,0,,,,,HornJo00
Chad Hutchinson,QB,25.276,2002-11-24,NFL,DAL,,JAX,W 21-19,11,12,Sun,16.14,16.1,21.1,18.1,16,24,301,2,2,4,1,0,0,0,0,0,,,,,HutcCh00
Qadry Ismail,WR,32.016,2002-11-24,NFL,IND,@,DEN,W 23-20,11,12,Sun,5.10,8.1,8.1,6.6,0,0,0,0,0,0,0,0,3,51,0,0,,,,,IsmaQa00
Arnold Jackson,WR,25.229,2002-11-24,NFL,ARI,,OAK,L 20-41,11,12,Sun,8.50,11.5,11.5,10.0,0,0,0,0,0,0,0,0,3,25,1,0,,,,,JackAr00
Darrell Jackson,WR,23.353,2002-11-24,NFL,SEA,,KAN,W 39-32,11,12,Sun,9.20,15.2,15.2,12.2,0,0,0,0,0,0,0,0,6,92,0,0,,,,,JackDa00
James Jackson,RB,26.112,2002-11-24,NFL,CLE,@,NOR,W 24-15,11,12,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,2,11,0,1,5,0,0,,,,,JackJa00
Willie Jackson,TE,31.100,2002-11-24,NFL,WAS,,STL,W 20-17,11,12,Sun,1.90,2.9,2.9,2.4,0,0,0,0,0,0,0,0,1,19,0,0,,,,,JackWi00
Edgerrin James,RB,24.115,2002-11-24,NFL,IND,@,DEN,W 23-20,11,12,Sun,17.50,23.5,23.5,20.5,0,0,0,0,0,26,84,1,6,31,0,0,,,,,JameEd00
Sebastian Janikowski,K,24.267,2002-11-24,NFL,OAK,@,ARI,W 41-20,11,12,Sun,13.00,13.0,,13.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,janikseb01
Shawn Jefferson,WR,33.275,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,1.30,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,,JeffSh00
Brad Johnson,QB,34.072,2002-11-24,NFL,TAM,,GNB,W 21-7,11,12,Sun,15.86,15.9,15.9,15.9,15,25,134,2,0,1,5,0,0,0,0,0,,,,,JohnBr00
Bryan Johnson,FB,24.310,2002-11-24,NFL,WAS,,STL,W 20-17,11,12,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,,,,,JohnBr01
Chad Johnson,WR,24.319,2002-11-24,NFL,CIN,@,PIT,L 21-29,11,12,Sun,15.20,22.2,25.2,18.7,0,0,0,0,0,0,0,0,7,152,0,0,,,,,JohnCh01
Doug Johnson,QB,25.028,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,4.10,4.1,4.1,4.1,1,1,5,1,0,1,-1,0,0,0,0,0,,,,,JohnDo00
Kevin Johnson,WR,26.132,2002-11-24,NFL,CLE,@,NOR,W 24-15,11,12,Sun,9.10,12.1,12.1,10.6,0,1,0,0,0,0,0,0,3,31,1,0,,,,,JohnKe01
Keyshawn Johnson,WR,30.125,2002-11-24,NFL,TAM,,GNB,W 21-7,11,12,Sun,4.80,6.8,6.8,5.8,0,0,0,0,0,0,0,0,2,48,0,0,,,,,JohnKe00
Leon Johnson,RB,28.134,2002-11-24,NFL,CHI,,DET,W 20-17,11,12,Sun,6.10,9.1,9.1,7.6,0,0,0,0,0,9,34,0,3,27,0,0,,,,,JohnLe00
Ron Johnson,WR,22.185,2002-11-24,NFL,BAL,,TEN,W 13-12,11,12,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,JohnRo03
Doug Jolley,TE,23.326,2002-11-24,NFL,OAK,@,ARI,W 41-20,11,12,Sun,2.50,5.5,5.5,4.0,0,0,0,0,0,0,0,0,3,25,0,0,,,,,JollDo00
Daryl Jones,WR,23.295,2002-11-24,NFL,NYG,@,HOU,L 14-16,11,12,Sun,1.80,2.8,2.8,2.3,0,0,0,0,0,0,0,0,1,18,0,0,,,,,JoneDa02
LaMont Jordan,RB/K,24.013,2002-11-24,NFL,NYJ,,BUF,W 31-13,11,12,Sun,9.10,10.1,10.1,9.6,0,0,0,0,0,13,27,1,1,4,0,0,,,,,JordLa00
Joe Jurevicius,WR,27.336,2002-11-24,NFL,TAM,,GNB,W 21-7,11,12,Sun,10.10,15.1,15.1,12.6,0,0,0,0,0,0,0,0,5,41,1,0,,,,,JureJo00
Curtis Keaton,RB,26.037,2002-11-24,NFL,NOR,,CLE,L 15-24,11,12,Sun,1.90,1.9,1.9,1.9,0,0,0,0,0,10,19,0,0,0,0,0,,,,,KeatCu00
