Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Andre Carter,DE,30.167,2009-10-26,NFL,WAS,,PHI,L 17-27,7,7,Mon,0,1,0,0,0,CartAn20
Will Witherspoon,LB,29.068,2009-10-26,NFL,PHI,@,WAS,W 27-17,6,7,Mon,0,1,0,0,0,WithWi20
James Anderson,LB,26.036,2009-11-01,NFL,CAR,@,ARI,W 34-21,7,8,Sun,0,1,0,0,0,AndeJa21
Arnaz Battle,WR,29.252,2009-11-01,NFL,SFO,@,IND,L 14-18,7,8,Sun,0,1,0,0,0,BattAr00
Desmond Bishop,LB,25.100,2009-11-01,NFL,GNB,,MIN,L 26-38,7,8,Sun,0,1,0,0,0,BishDe99
Michael Griffin,FS,24.301,2009-11-01,NFL,TEN,,JAX,W 30-13,7,8,Sun,0,1,0,0,0,GrifMi99
David Hawthorne,MLB,24.171,2009-11-01,NFL,SEA,@,DAL,L 17-38,7,8,Sun,0,1,0,0,0,HawtDa20
Ramon Humber,LB,22.083,2009-11-01,NFL,IND,,SFO,W 18-14,7,8,Sun,0,1,0,0,0,HumbRa00
Bradie James,MILB,28.288,2009-11-01,NFL,DAL,,SEA,W 38-17,7,8,Sun,0,1,0,0,0,JameBr20
Bruce Johnson,CB,21.318,2009-11-01,NFL,NYG,@,PHI,L 17-40,8,8,Sun,0,1,0,0,0,JohnBr97
Michael Lewis,SS,29.186,2009-11-01,NFL,SFO,@,IND,L 14-18,7,8,Sun,0,1,0,0,0,LewiMi99
Danieal Manning,FS,27.084,2009-11-01,NFL,CHI,,CLE,W 30-6,7,8,Sun,0,1,1,5,0,MannDa21
Terence Newman,LCB,31.058,2009-11-01,NFL,DAL,,SEA,W 38-17,7,8,Sun,0,1,0,0,0,NewmTe20
Julius Peppers,RDE,29.287,2009-11-01,NFL,CAR,@,ARI,W 34-21,7,8,Sun,0,1,0,0,0,PeppJu99
Shaun Phillips,LOLB,28.172,2009-11-01,NFL,SDG,,OAK,W 24-16,7,8,Sun,0,1,0,0,0,PhilSh20
Bernard Pollard,SS,24.313,2009-11-01,NFL,HOU,@,BUF,W 31-10,8,8,Sun,0,1,0,0,0,PollBe20
Paul Posluszny,LLB,25.022,2009-11-01,NFL,BUF,,HOU,L 10-31,8,8,Sun,0,1,0,0,0,PoluPa99
Jerraud Powers,RCB,22.105,2009-11-01,NFL,IND,,SFO,W 18-14,7,8,Sun,0,1,1,4,0,PoweJe99
Ed Reed*,FS,31.051,2009-11-01,NFL,BAL,,DEN,W 30-7,7,8,Sun,0,1,0,0,0,ReedEd00
Nick Roach,SLB,24.138,2009-11-01,NFL,CHI,,CLE,W 30-6,7,8,Sun,0,2,0,0,0,RoacNi99
Brian Robison,DE,26.188,2009-11-01,NFL,MIN,@,GNB,W 38-26,8,8,Sun,1,1,0,0,0,RobiBr98
Gary Russell,RB,23.054,2009-11-01,NFL,OAK,@,SDG,L 16-24,8,8,Sun,0,1,1,0,0,RussGa00
Asante Samuel,LCB,28.299,2009-11-01,NFL,PHI,,NYG,W 40-17,7,8,Sun,0,1,0,0,0,SamuAs20
Paul Soliai,DT,25.306,2009-11-01,NFL,MIA,@,NYJ,W 30-25,7,8,Sun,0,1,0,0,0,SoliPa99
David Thornton,LLB,31.000,2009-11-01,NFL,TEN,,JAX,W 30-13,7,8,Sun,0,1,0,0,0,ThorDa20
Osi Umenyiora,RDE,27.350,2009-11-01,NFL,NYG,@,PHI,L 17-40,8,8,Sun,0,1,0,0,0,UmenOs99
Erik Coleman,SS,27.180,2009-11-02,NFL,ATL,@,NOR,L 27-35,7,8,Mon,0,1,0,0,0,ColeEr21
Thomas DeCoud,FS,24.228,2009-11-02,NFL,ATL,@,NOR,L 27-35,7,8,Mon,0,1,0,0,0,DeCoTh99
Coy Wire,LB,30.360,2009-11-02,NFL,ATL,@,NOR,L 27-35,7,8,Mon,0,1,1,0,0,WireCo20
Antoine Bethea,FS,25.104,2009-11-08,NFL,IND,,HOU,W 20-17,8,9,Sun,0,1,0,0,0,BethAn20
Tyler Brayton,LDE,29.353,2009-11-08,NFL,CAR,@,NOR,L 20-30,8,9,Sun,0,1,0,0,0,BrayTy20
Jordon Dizon,LB,23.296,2009-11-08,NFL,DET,@,SEA,L 20-32,8,9,Sun,0,1,0,0,0,DizoJo99
Jacob Ford,DE,26.111,2009-11-08,NFL,TEN,@,SFO,W 34-27,8,9,Sun,0,1,0,0,0,FordJa99
Anthony Hargrove,DT,26.111,2009-11-08,NFL,NOR,,CAR,W 30-20,8,9,Sun,0,1,2,1,1,HargAn20
William Hayes,LDE,24.190,2009-11-08,NFL,TEN,@,SFO,W 34-27,8,9,Sun,0,1,0,0,0,HayeWi99
Kevin Hobbs,CB,23.000,2009-11-08,NFL,DET,@,SEA,L 20-32,8,9,Sun,0,1,0,0,0,HobbKe99
Abdul Hodge,LB,27.060,2009-11-08,NFL,CIN,,BAL,W 17-7,8,9,Sun,0,1,0,0,0,HodgAb20
Derrick Johnson,LB,26.351,2009-11-08,NFL,KAN,@,JAX,L 21-24,8,9,Sun,0,1,0,0,0,JohnDe25
Patrick Kerney,RDE,32.313,2009-11-08,NFL,SEA,,DET,W 32-20,8,9,Sun,0,1,0,0,0,KernPa99
D.D. Lewis,LB,30.304,2009-11-08,NFL,SEA,,DET,W 32-20,8,9,Sun,0,1,0,0,0,LewiD.21
Brandon McGowan,FS,26.053,2009-11-08,NFL,NWE,,MIA,W 27-17,8,9,Sun,0,1,0,0,0,McGoBr21
Adewale Ogunleye,LDE,32.091,2009-11-08,NFL,CHI,,ARI,L 21-41,8,9,Sun,0,1,0,0,0,OgunAd00
Julian Peterson,LB,31.103,2009-11-08,NFL,DET,@,SEA,L 20-32,8,9,Sun,0,1,0,0,0,PeteJu00
Shaun Phillips,OLB,28.179,2009-11-08,NFL,SDG,@,NYG,W 21-20,8,9,Sun,0,2,0,0,0,PhilSh20
Tracy Porter,RCB,23.089,2009-11-08,NFL,NOR,,CAR,W 30-20,8,9,Sun,0,2,0,0,0,PortTr99
Ed Reed*,FS,31.058,2009-11-08,NFL,BAL,@,CIN,L 7-17,8,9,Sun,1,1,2,13,0,ReedEd00
Antonio Smith,LDE,28.018,2009-11-08,NFL,HOU,@,IND,L 17-20,9,9,Sun,0,1,0,0,0,SmitAn22
Will Smith,RDE,28.127,2009-11-08,NFL,NOR,,CAR,W 30-20,8,9,Sun,0,1,0,0,0,SmitWi99
Osi Umenyiora,RDE,27.357,2009-11-08,NFL,NYG,,SDG,L 20-21,9,9,Sun,0,1,0,0,0,UmenOs99
Kenny Peterson,RDE,30.353,2009-11-09,NFL,DEN,,PIT,L 10-28,8,9,Mon,0,1,0,0,0,PeteKe21
Charles Tillman,LCB,28.262,2009-11-12,NFL,CHI,@,SFO,L 6-10,9,10,Thu,0,1,0,0,0,TillCh20
Lorenzo Alexander,DT,26.168,2009-11-15,NFL,WAS,,DEN,W 27-17,9,10,Sun,0,1,0,0,0,AlexLo99
Charlie Anderson,WLB,27.342,2009-11-15,NFL,MIA,,TAM,W 25-23,9,10,Sun,0,2,0,0,0,AndeCh21
O.J. Atogwe,FS,28.145,2009-11-15,NFL,STL,,NOR,L 23-28,9,10,Sun,0,1,0,0,0,AtogO.20
Stephen Bowen,DE,25.232,2009-11-15,NFL,DAL,@,GNB,L 7-17,9,10,Sun,0,1,0,0,0,BoweSt20
Phillip Buchanon,RCB,29.057,2009-11-15,NFL,DET,@,MIN,L 10-27,9,10,Sun,0,1,0,0,0,BuchPh20
Ray Edwards,LDE,24.318,2009-11-15,NFL,MIN,,DET,W 27-10,9,10,Sun,0,1,1,0,0,EdwaRa21
Cedric Griffin,RCB,27.004,2009-11-15,NFL,MIN,,DET,W 27-10,9,10,Sun,0,1,0,0,0,GrifCe20
William Hayes,LDE,24.197,2009-11-15,NFL,TEN,,BUF,W 41-17,9,10,Sun,0,1,0,0,0,HayeWi99
Johnathan Joseph,LCB,25.213,2009-11-15,NFL,CIN,@,PIT,W 18-12,9,10,Sun,0,1,0,0,0,JoseJo20
Rashean Mathis,CB,29.080,2009-11-15,NFL,JAX,@,NYJ,W 24-22,9,10,Sun,0,1,0,0,0,MathRa99
Robert Mathis,LDE,28.262,2009-11-15,NFL,IND,,NWE,W 35-34,9,10,Sun,0,1,0,0,0,MathRo20
Kirk Morrison,MLB,27.269,2009-11-15,NFL,OAK,,KAN,L 10-16,9,10,Sun,0,1,0,0,0,MorrKi20
Marques Murrell,LB,24.240,2009-11-15,NFL,NYJ,,JAX,L 22-24,9,10,Sun,0,1,0,0,0,MurrMa99
Sabby Piscitelli,SS,26.083,2009-11-15,NFL,TAM,@,MIA,L 23-25,9,10,Sun,0,1,0,0,0,PiscSa99
Will Smith,RDE,28.134,2009-11-15,NFL,NOR,@,STL,W 28-23,9,10,Sun,0,1,0,0,0,SmitWi99
Philip Wheeler,LB,24.338,2009-11-15,NFL,IND,,NWE,W 35-34,9,10,Sun,0,1,0,0,0,WheePh99
Charles Woodson,LCB,33.039,2009-11-15,NFL,GNB,,DAL,W 17-7,9,10,Sun,0,2,0,0,0,WoodCh00
Jarret Johnson,SLB,28.094,2009-11-16,NFL,BAL,@,CLE,W 16-0,9,10,Mon,0,1,0,0,0,JohnJa23
Julius Peppers,DE,29.305,2009-11-19,NFL,CAR,,MIA,L 17-24,10,11,Thu,0,1,0,0,0,PeppJu99
Tully Banta-Cain,LB,29.086,2009-11-22,NFL,NWE,,NYJ,W 31-14,10,11,Sun,0,1,0,0,0,BantTu20
David Bowens,ILB,32.142,2009-11-22,NFL,CLE,@,DET,L 37-38,10,11,Sun,0,1,0,0,0,BoweDa20
Tyvon Branch,SS,22.346,2009-11-22,NFL,OAK,,CIN,W 20-17,10,11,Sun,0,1,0,0,0,BranTy99
Desmond Bryant,DT,23.342,2009-11-22,NFL,OAK,,CIN,W 20-17,10,11,Sun,0,1,1,0,0,BryaDe00
Calais Campbell,DE,23.082,2009-11-22,NFL,ARI,@,STL,W 21-13,10,11,Sun,0,1,0,0,0,CampCa99
Jacques Cesaire,DE,29.084,2009-11-22,NFL,SDG,@,DEN,W 32-3,10,11,Sun,0,1,0,0,0,CesaJa20
Kyle DeVan,RG,24.285,2009-11-22,NFL,IND,@,BAL,W 17-15,10,11,Sun,0,1,0,0,0,DeVaKy00
Marques Douglas,DE,32.262,2009-11-22,NFL,NYJ,@,NWE,L 14-31,10,11,Sun,0,1,0,0,0,DougMa20
Shaun Ellis,END,32.151,2009-11-22,NFL,NYJ,@,NWE,L 14-31,10,11,Sun,0,1,0,0,0,ElliSh00
London Fletcher,MLB,34.187,2009-11-22,NFL,WAS,@,DAL,L 6-7,10,11,Sun,0,1,0,0,0,FletLo20
Brandon Flowers,LCB,23.277,2009-11-22,NFL,KAN,,PIT,W 27-24,10,11,Sun,0,1,1,0,0,FlowBr99
Scott Fujita,SLB,30.208,2009-11-22,NFL,NOR,@,TAM,W 38-7,10,11,Sun,0,1,0,0,0,FujiSc20
John Henderson,DT,30.317,2009-11-22,NFL,JAX,,BUF,W 18-15,10,11,Sun,0,1,0,0,0,HendJo99
Thomas Howard,OLB,26.131,2009-11-22,NFL,OAK,,CIN,W 20-17,10,11,Sun,0,1,0,0,0,HowaTh20
Dhani Jones,MLB,31.273,2009-11-22,NFL,CIN,@,OAK,L 17-20,10,11,Sun,0,1,1,0,0,JoneDh20
Terrance Knighton,DT,23.141,2009-11-22,NFL,JAX,,BUF,W 18-15,10,11,Sun,0,1,0,0,0,KnigTe99
Ray Lewis*,MLB,34.191,2009-11-22,NFL,BAL,,IND,L 15-17,10,11,Sun,0,1,0,0,0,LewiRa00
Brandon Myers,TE,24.079,2009-11-22,NFL,OAK,,CIN,W 20-17,10,11,Sun,0,1,1,0,0,MyerBr00
Stephen Nicholas,SLB,26.205,2009-11-22,NFL,ATL,@,NYG,L 31-34,10,11,Sun,0,1,0,0,0,NichSt99
Shaun Phillips,OLB,28.193,2009-11-22,NFL,SDG,@,DEN,W 32-3,10,11,Sun,0,1,0,0,0,PhilSh20
Paul Posluszny,MLB,25.043,2009-11-22,NFL,BUF,@,JAX,L 15-18,10,11,Sun,0,1,0,0,0,PoluPa99
Jamarca Sanford,S,24.087,2009-11-22,NFL,MIN,,SEA,W 35-9,10,11,Sun,0,1,0,0,0,SanfJa99
Benny Sapp,LCB,28.306,2009-11-22,NFL,MIN,,SEA,W 35-9,10,11,Sun,0,1,0,0,0,SappBe20
Bryan Scott,WLB,28.223,2009-11-22,NFL,BUF,@,JAX,L 15-18,10,11,Sun,0,1,0,0,0,ScotBr20
Charles Tillman,LCB,28.272,2009-11-22,NFL,CHI,,PHI,L 20-24,10,11,Sun,0,3,0,0,0,TillCh20
Lawrence Timmons,RILB,23.192,2009-11-22,NFL,PIT,@,KAN,L 24-27,10,11,Sun,0,1,0,0,0,TimmLa99
Justin Tuck,LDE,26.238,2009-11-22,NFL,NYG,,ATL,W 34-31,10,11,Sun,0,1,0,0,0,TuckJu20
David Vobora,SLB,23.228,2009-11-22,NFL,STL,,ARI,L 13-21,10,11,Sun,0,1,0,0,0,VoboDa99
Zach Diles,WLB,24.165,2009-11-23,NFL,HOU,,TEN,L 17-20,10,11,Mon,0,1,0,0,0,DileZa99
Brian Dawkins*,S,36.044,2009-11-26,NFL,DEN,,NYG,W 26-6,11,12,Thu,0,1,1,0,0,DawkBr00
Elvis Dumervil,LB/D,25.311,2009-11-26,NFL,DEN,,NYG,W 26-6,11,12,Thu,0,1,0,0,0,DumeEl20
Mario Haggan,ILB,29.268,2009-11-26,NFL,DEN,,NYG,W 26-6,11,12,Thu,0,1,0,0,0,HaggMa20
Turk McBride,DE,24.180,2009-11-26,NFL,DET,,GNB,L 12-34,11,12,Thu,0,1,0,0,0,McBrTu99
Julian Peterson,OLB,31.121,2009-11-26,NFL,DET,,GNB,L 12-34,11,12,Thu,0,1,0,0,0,PeteJu00
DeMarcus Ware,WLB,27.118,2009-11-26,NFL,DAL,,OAK,W 24-7,11,12,Thu,0,1,0,0,0,WareDe99
Charles Woodson,LCB,33.050,2009-11-26,NFL,GNB,@,DET,W 34-12,11,12,Thu,0,1,1,0,0,WoodCh00
Jonathan Babineaux,UT,28.048,2009-11-29,NFL,ATL,,TAM,W 20-17,11,12,Sun,0,1,0,0,0,BabiJo20
James Farrior,LILB,34.327,2009-11-29,NFL,PIT,@,BAL,L 17-20,11,12,Sun,0,1,0,0,0,FarrJa99
Brandon Flowers,LCB,23.284,2009-11-29,NFL,KAN,@,SDG,L 14-43,11,12,Sun,0,1,1,0,0,FlowBr99
Eric Frampton,S,25.296,2009-11-29,NFL,MIN,,CHI,W 36-10,11,12,Sun,0,1,0,0,0,FramEr99
William Gay,RCB,24.332,2009-11-29,NFL,PIT,@,BAL,L 17-20,11,12,Sun,0,1,0,0,0,GayxWi99
Chris Harris,SS,27.115,2009-11-29,NFL,CAR,@,NYJ,L 6-17,11,12,Sun,0,1,0,0,0,HarrCh20
Hunter Hillenmeyer,MLB,29.032,2009-11-29,NFL,CHI,@,MIN,L 10-36,11,12,Sun,0,2,0,0,0,HillHu20
Chevis Jackson,CB,23.353,2009-11-29,NFL,ATL,,TAM,W 20-17,11,12,Sun,0,1,1,0,0,JackCh99
Quentin Jammer,LCB,30.163,2009-11-29,NFL,SDG,,KAN,W 43-14,11,12,Sun,0,1,0,0,0,JammQu20
Nate Jones,CB,27.167,2009-11-29,NFL,MIA,@,BUF,L 14-31,11,12,Sun,0,1,0,0,0,JoneNa20
Manny Lawson,SAM,25.139,2009-11-29,NFL,SFO,,JAX,W 20-3,11,12,Sun,0,1,0,0,0,LawsMa20
Paris Lenon,WLB,32.003,2009-11-29,NFL,STL,,SEA,L 17-27,11,12,Sun,0,1,0,0,0,LenoPa20
Robert Mathis,DE,28.276,2009-11-29,NFL,IND,@,HOU,W 35-27,11,12,Sun,0,1,0,0,0,MathRo20
Julius Peppers,RDE,29.315,2009-11-29,NFL,CAR,@,NYJ,L 6-17,11,12,Sun,0,1,0,0,0,PeppJu99
Dominique Rodgers-Cromartie,LCB,23.236,2009-11-29,NFL,ARI,@,TEN,L 17-20,11,12,Sun,0,1,0,0,0,RodgDo99
Barrett Ruud,MLB,26.193,2009-11-29,NFL,TAM,@,ATL,L 17-20,11,12,Sun,0,1,0,0,0,RuudBa20
Justin Smith,RDT,30.060,2009-11-29,NFL,SFO,,JAX,W 20-3,11,12,Sun,0,1,1,0,0,SmitJu20
Lawrence Timmons,RILB,23.199,2009-11-29,NFL,PIT,@,BAL,L 17-20,11,12,Sun,0,1,0,0,0,TimmLa99
Kamerion Wimbley,OLB,26.047,2009-11-29,NFL,CLE,@,CIN,L 7-16,11,12,Sun,0,1,0,0,0,WimbKa20
Scott Fujita,LB,30.216,2009-11-30,NFL,NOR,,NWE,W 38-17,11,12,Mon,0,1,0,0,0,FujiSc20
David Harris,MIKE,25.316,2009-12-03,NFL,NYJ,@,BUF,W 19-13,12,13,Thu,0,1,0,0,0,HarrDa99
Larry Izzo,LB,35.068,2009-12-03,NFL,NYJ,@,BUF,W 19-13,12,13,Thu,0,1,0,0,0,IzzoLa00
Paul Posluszny,MLB,25.054,2009-12-03,NFL,BUF,,NYJ,L 13-19,12,13,Thu,0,1,0,0,0,PoluPa99
Kyle Williams,RDT,26.176,2009-12-03,NFL,BUF,,NYJ,L 13-19,12,13,Thu,0,1,0,0,0,WillKy20
O.J. Atogwe,FS,28.166,2009-12-06,NFL,STL,@,CHI,L 9-17,12,13,Sun,0,2,1,0,0,AtogO.20
Jordan Babineaux,FS,27.097,2009-12-06,NFL,SEA,,SFO,W 20-17,12,13,Sun,0,1,0,0,0,BabiJo21
Zackary Bowman,CB,25.022,2009-12-06,NFL,CHI,,STL,W 17-9,12,13,Sun,0,1,0,0,0,BowmZa20
Ahmad Brooks,LB,25.267,2009-12-06,NFL,SFO,@,SEA,L 17-20,12,13,Sun,0,1,0,0,0,BrooAh21
Phillip Buchanon,RCB,29.078,2009-12-06,NFL,DET,@,CIN,L 13-23,12,13,Sun,0,1,0,0,0,BuchPh20
Eldra Buckley,RB,24.166,2009-12-06,NFL,PHI,@,ATL,W 34-7,12,13,Sun,0,1,0,0,0,BuckEl00
Mario Haggan,OLB,29.278,2009-12-06,NFL,DEN,@,KAN,W 44-13,12,13,Sun,0,1,0,0,0,HaggMa20
Tamba Hali,ROLB,26.033,2009-12-06,NFL,KAN,,DEN,L 13-44,12,13,Sun,0,2,0,0,0,HaliTa20
Mathias Kiwanuka,RDE,26.273,2009-12-06,NFL,NYG,,DAL,W 31-24,12,13,Sun,0,1,0,0,0,KiwaMa20
Manny Lawson,SAM,25.146,2009-12-06,NFL,SFO,@,SEA,L 17-20,12,13,Sun,0,1,1,0,0,LawsMa20
Paris Lenon,WLB,32.010,2009-12-06,NFL,STL,@,CHI,L 9-17,12,13,Sun,0,1,0,0,0,LenoPa20
Michael Lewis,SS,29.221,2009-12-06,NFL,SFO,@,SEA,L 17-20,12,13,Sun,0,1,0,0,0,LewiMi99
Chris McAlister,CB,32.175,2009-12-06,NFL,NOR,@,WAS,W 33-30,12,13,Sun,0,1,1,0,0,McAlCh00
Juqua Parker,LDE,31.205,2009-12-06,NFL,PHI,@,ATL,W 34-7,12,13,Sun,0,1,0,0,0,ThomJu20
Shaun Phillips,OLB,28.207,2009-12-06,NFL,SDG,@,CLE,W 30-23,12,13,Sun,0,1,0,0,0,PhilSh20
Jay Ratliff,NT,28.099,2009-12-06,NFL,DAL,@,NYG,L 24-31,12,13,Sun,0,1,1,0,0,RatlJa20
Benny Sapp,SS,28.320,2009-12-06,NFL,MIN,@,ARI,L 17-30,12,13,Sun,0,1,0,0,0,SappBe20
Clint Session,WLB,25.075,2009-12-06,NFL,IND,,TEN,W 27-17,12,13,Sun,0,1,0,0,0,SessCl99
Anthony Spencer,SLB,25.317,2009-12-06,NFL,DAL,@,NYG,L 24-31,12,13,Sun,0,1,0,0,0,SpenAn99
Devin Thomas,WR,23.021,2009-12-06,NFL,WAS,,NOR,L 30-33,12,13,Sun,0,1,0,0,0,ThomDe02
Chris Carr,CB/R,26.221,2009-12-07,NFL,BAL,@,GNB,L 14-27,12,13,Mon,0,1,0,0,0,CarrCh22
Johnny Jolly,LDE,26.289,2009-12-07,NFL,GNB,,BAL,W 27-14,12,13,Mon,0,1,0,0,0,JollJo20
John Abraham,RDE,31.221,2009-12-13,NFL,ATL,,NOR,L 23-26,13,14,Sun,0,1,0,0,0,AbraJo00
Al Afalava,FS,22.327,2009-12-13,NFL,CHI,,GNB,L 14-21,13,14,Sun,0,1,0,0,0,AfalAl99
Gerald Alexander,SS,25.168,2009-12-13,NFL,JAX,,MIA,L 10-14,13,14,Sun,0,2,1,0,0,AlexGe99
Ronde Barber,RCB,34.250,2009-12-13,NFL,TAM,,NYJ,L 3-26,13,14,Sun,0,1,0,0,0,BarbRo00
Tyron Brackenridge,CB,25.166,2009-12-13,NFL,JAX,,MIA,L 10-14,13,14,Sun,0,2,0,0,0,BracTy99
Brandon Carr,RCB,23.208,2009-12-13,NFL,KAN,,BUF,L 10-16,13,14,Sun,0,1,1,0,0,CarrBr99
Trent Cole,RDE,27.069,2009-12-13,NFL,PHI,@,NYG,W 45-38,13,14,Sun,0,1,0,0,0,ColeTr20
Stephen Cooper,ILB,30.177,2009-12-13,NFL,SDG,@,DAL,W 20-17,13,14,Sun,0,1,0,0,0,CoopSt20
Larry Foote,MLB,29.184,2009-12-13,NFL,DET,@,BAL,L 3-48,13,14,Sun,0,1,0,0,0,FootLa20
Charles Godfrey,FS,24.028,2009-12-13,NFL,CAR,@,NWE,L 10-20,13,14,Sun,0,1,0,0,0,GodfCh99
Chris Harris,SS,27.129,2009-12-13,NFL,CAR,@,NWE,L 10-20,13,14,Sun,0,1,0,0,0,HarrCh20
Marques Harris,,28.084,2009-12-13,NFL,SDG,@,DAL,W 20-17,13,14,Sun,0,1,0,0,0,HarrMa20
Hunter Hillenmeyer,MLB,29.046,2009-12-13,NFL,CHI,,GNB,L 14-21,13,14,Sun,0,1,0,0,0,HillHu20
Darren Howard,DE,33.024,2009-12-13,NFL,PHI,@,NYG,W 45-38,13,14,Sun,0,1,0,0,0,HowaDa21
Chris Kelsay,LDE,30.043,2009-12-13,NFL,BUF,@,KAN,W 16-10,13,14,Sun,0,1,0,0,0,KelsCh21
LaRon Landry,FS,25.060,2009-12-13,NFL,WAS,@,OAK,W 34-13,13,14,Sun,0,1,0,0,0,LandLa99
Rey Maualuga,SLB,22.327,2009-12-13,NFL,CIN,@,MIN,L 10-30,13,14,Sun,0,1,0,0,0,MauaRe99
Aaron Maybin,DE,21.251,2009-12-13,NFL,BUF,@,KAN,W 16-10,13,14,Sun,0,1,0,0,0,MaybAa99
Joe Mays,LB,24.160,2009-12-13,NFL,PHI,@,NYG,W 45-38,13,14,Sun,0,1,0,0,0,MaysJo99
Kareem Moore,S,25.122,2009-12-13,NFL,WAS,@,OAK,W 34-13,13,14,Sun,0,1,0,0,0,MoorKa99
Brian Orakpo,SLB,23.135,2009-12-13,NFL,WAS,@,OAK,W 34-13,13,14,Sun,0,1,0,0,0,OrakBr99
Dimitri Patterson,CB,26.178,2009-12-13,NFL,PHI,@,NYG,W 45-38,13,14,Sun,0,1,0,0,0,PattDi20
Osi Umenyiora,DE,28.027,2009-12-13,NFL,NYG,,PHI,L 38-45,13,14,Sun,0,1,0,0,0,UmenOs99
Kyle Vanden Bosch,DE,31.026,2009-12-13,NFL,TEN,,STL,W 47-7,13,14,Sun,0,1,0,0,0,VandKy99
Mike Vrabel,LOLB,34.121,2009-12-13,NFL,KAN,,BUF,L 10-16,13,14,Sun,0,1,0,0,0,VrabMi20
Mario Williams,RDE,24.316,2009-12-13,NFL,HOU,,SEA,W 34-7,13,14,Sun,0,1,0,0,0,WillMa22
Antoine Winfield,LCB,32.172,2009-12-13,NFL,MIN,,CIN,W 30-10,13,14,Sun,0,1,0,0,0,WinfAn20
Ahmad Brooks,LB,25.275,2009-12-14,NFL,SFO,,ARI,W 24-9,13,14,Mon,0,2,0,0,0,BrooAh21
Dashon Goldson,FS,25.087,2009-12-14,NFL,SFO,,ARI,W 24-9,13,14,Mon,0,2,0,0,0,GoldDa99
Mark Roman,S,32.263,2009-12-14,NFL,SFO,,ARI,W 24-9,13,14,Mon,0,1,2,25,0,RomaMa20
Patrick Willis,MIKE,24.323,2009-12-14,NFL,SFO,,ARI,W 24-9,13,14,Mon,0,1,0,0,0,WillPa98
Eric Foster,DT,24.256,2009-12-17,NFL,IND,@,JAX,W 35-31,14,15,Thu,0,1,0,0,0,FostEr20
DeMarcus Ware,LB,27.141,2009-12-19,NFL,DAL,@,NOR,W 24-17,14,15,Sat,0,2,0,0,0,WareDe99
Jared Allen,RDE,27.261,2009-12-20,NFL,MIN,@,CAR,L 7-26,14,15,Sun,0,1,0,0,0,AlleJa22
Cliff Avril,LDE,23.256,2009-12-20,NFL,DET,,ARI,L 24-31,14,15,Sun,0,1,0,0,0,AvriCl99
Akin Ayodele,ILB,30.094,2009-12-20,NFL,MIA,@,TEN,L 24-27,14,15,Sun,0,1,0,0,0,AyodAk20
Leigh Bodden,RCB,28.087,2009-12-20,NFL,NWE,@,BUF,W 17-10,14,15,Sun,0,1,0,0,0,BoddLe20
Alfonso Boone,DE,33.343,2009-12-20,NFL,SDG,,CIN,W 27-24,14,15,Sun,0,1,0,0,0,BoonAl20
Jasper Brinkley,MLB,24.161,2009-12-20,NFL,MIN,@,CAR,L 7-26,14,15,Sun,0,1,0,0,0,BrinJa99
Sheldon Brown,RCB,30.276,2009-12-20,NFL,PHI,,SFO,W 27-13,14,15,Sun,0,1,0,0,0,BrowSh20
Tony Brown,DT,29.082,2009-12-20,NFL,TEN,,MIA,W 27-24,14,15,Sun,0,1,0,0,0,BrowTo25
Blake Costanzo,LB,25.250,2009-12-20,NFL,CLE,@,KAN,W 41-34,14,15,Sun,0,1,0,0,0,CostBl20
Tim Dobbins,ILB,27.010,2009-12-20,NFL,SDG,,CIN,W 27-24,14,15,Sun,0,1,0,0,0,DobbTi20
Greg Ellis,DE,34.128,2009-12-20,NFL,OAK,@,DEN,W 20-19,14,15,Sun,0,1,0,0,0,ElliGr20
Charles Godfrey,FS,24.035,2009-12-20,NFL,CAR,,MIN,W 26-7,14,15,Sun,0,1,0,0,0,GodfCh99
Vonnie Holliday,DL,34.009,2009-12-20,NFL,DEN,,OAK,L 19-20,14,15,Sun,0,1,0,0,0,HollVo20
Dawan Landry,SS,26.355,2009-12-20,NFL,BAL,,CHI,W 31-7,14,15,Sun,0,1,0,0,0,LandDa21
Paris Lenon,WLB,32.024,2009-12-20,NFL,STL,,HOU,L 13-16,14,15,Sun,0,1,0,0,0,LenoPa20
Haloti Ngata,DT,25.333,2009-12-20,NFL,BAL,,CHI,W 31-7,14,15,Sun,0,1,1,0,0,NgatHa20
Nick Roach,SLB,24.187,2009-12-20,NFL,CHI,@,BAL,L 7-31,14,15,Sun,0,1,0,0,0,RoacNi99
Jason Taylor*,SLB,35.110,2009-12-20,NFL,MIA,@,TEN,L 24-27,14,15,Sun,0,1,0,0,0,TaylJa03
Cary Williams,LCB,24.362,2009-12-20,NFL,BAL,,CHI,W 31-7,14,15,Sun,0,1,0,0,0,WillCa99
Corey Williams,RDE,29.125,2009-12-20,NFL,CLE,@,KAN,W 41-34,14,15,Sun,0,1,0,0,0,WillCo21
D.J. Williams,ILB,27.153,2009-12-20,NFL,DEN,,OAK,L 19-20,14,15,Sun,0,1,0,0,0,WillD.20
Justin Tuck,LDE,26.267,2009-12-21,NFL,NYG,@,WAS,W 45-12,14,15,Mon,0,1,0,0,0,TuckJu20
