Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
Randy Hymes,WR,26.063,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,2.10,3.1,3.1,2.6,0,0,0,0,0,0,0,0,1,21,0,0,,,,,HymeRa00
Steven Jackson,RB,22.079,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,19.90,25.9,25.9,22.9,0,0,0,0,0,17,77,1,6,62,0,0,,,,,JackSt00
Edgerrin James,RB,27.069,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,18.70,22.7,26.7,20.7,0,0,0,0,0,21,105,1,4,42,0,0,,,,,JameEd00
Michael Jenkins,WR,23.113,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,5.50,8.5,8.5,7.0,0,0,0,0,0,0,0,0,3,55,0,0,,,,,JenkMi00
Bethel Johnson,WR,26.240,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,11.50,12.5,12.5,12.0,0,0,0,0,0,0,0,0,1,55,1,0,,,,,JohnBe00
Chad Johnson,WR,27.273,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,11.20,16.2,16.2,13.7,0,0,0,0,0,0,0,0,5,52,1,0,,,,,JohnCh01
Kevin Johnson,WR,29.086,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,2.50,5.5,5.5,4.0,0,0,0,0,0,0,0,0,3,25,0,0,,,,,JohnKe01
Keyshawn Johnson,WR,33.079,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,3.00,9.0,10.0,6.0,0,0,0,0,0,1,3,0,6,47,0,0,,,,,JohnKe00
Rudi Johnson,HB,26.008,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,8.30,10.3,10.3,9.3,0,0,0,0,0,18,76,0,2,7,0,0,,,,,JohnRu00
Doug Jolley,TE,26.280,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,4.60,7.6,7.6,6.1,0,0,0,0,0,0,0,0,3,46,0,0,,,,,JollDo00
Brandon Jones,WR,23.203,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,2.10,5.1,5.1,3.6,0,0,0,0,0,0,0,0,3,21,0,0,,,,,JoneBr02
Greg Jones,FB,24.153,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,2.40,2.4,2.4,2.4,0,0,0,0,0,4,24,0,0,0,0,0,,,,,JoneGr01
Julius Jones,RB,24.056,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,7.20,7.2,7.2,7.2,0,0,0,0,0,16,72,0,0,0,0,0,,,,,JoneJu01
Kevin Jones,HB,23.049,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,17.80,17.8,17.8,17.8,0,0,0,0,0,26,58,2,0,0,0,0,,,,,JoneKe02
Thomas Jones,RB,27.051,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,14.20,16.2,19.2,15.2,0,0,0,0,0,24,137,0,2,5,0,0,,,,,JoneTh00
Joe Jurevicius,WR,30.290,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,19.70,28.7,31.7,24.2,0,0,0,0,0,0,0,0,9,137,1,0,,,,,JureJo00
John Kasay,K,35.347,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,kasayjoh01
Erron Kinney,TE,28.073,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,2.70,6.7,6.7,4.7,0,0,0,0,0,0,0,0,4,27,0,0,,,,,KinnEr00
Michael Koenen,P,23.088,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,koenemic01
Charles Lee,WR,27.324,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,4.90,5.9,5.9,5.4,0,0,0,0,0,0,0,0,1,49,0,0,,,,,LeexCh00
Donald Lee,TE,25.039,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,8.60,9.6,9.6,9.1,0,0,0,0,0,0,0,0,1,26,1,0,,,,,LeexDo00
Byron Leftwich,QB,25.268,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,14.44,14.4,14.4,14.4,10,24,161,2,0,5,0,0,0,0,0,0,,,,,LeftBy00
Ashley Lelie,WR,25.235,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,6.50,7.5,7.5,7.0,0,0,0,0,0,0,0,0,1,5,1,0,,,,,LeliAs00
Greg Lewis,WR,25.239,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,,,,,LewiGr01
Jamal Lewis,HB,26.041,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,17.20,19.2,19.2,18.2,0,0,0,0,0,19,95,0,2,17,1,0,,,,,LewiJa00
Rian Lindell,K,28.262,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,8.00,8.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,linderia01
Ryan Longwell,K,31.054,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,10.00,10.0,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,longwrya01
Kris Mangum,TE,32.055,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,3.10,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,,MangKr00
Peyton Manning,QB,29.199,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,10.20,10.2,12.2,12.2,23,31,255,1,2,0,0,0,0,0,0,0,,,,,MannPe00
Curtis Martin*,RB,32.161,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,17.90,17.9,17.9,17.9,0,0,0,0,0,23,59,2,0,0,0,0,,,,,MartCu00
David Martin,TE,26.210,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,6.70,8.7,8.7,7.7,0,0,0,0,0,0,0,0,2,7,1,0,,,,,MartDa00
Derrick Mason,WR,31.265,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,4.50,10.5,11.5,7.5,0,0,0,0,0,0,0,0,6,65,0,0,,,,,MasoDe00
Jerome Mathis,WR,22.075,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,1.50,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,,MathJe00
Deuce McAllister,RB,26.286,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,6.40,9.4,9.4,7.9,0,0,0,0,0,11,31,0,3,33,0,0,,,,,McAlDe00
Josh McCown,QB,26.097,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,20.82,20.8,26.8,23.8,29,46,398,2,3,5,29,0,0,0,0,0,,,,,McCoJo01
Shaun McDonald,WR,24.118,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,5.50,10.5,10.5,8.0,0,0,0,0,0,0,0,0,5,55,0,0,,,,,McDoSh00
Willis McGahee,RB,23.353,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,15.10,17.1,17.1,16.1,0,0,0,0,0,31,86,1,2,5,0,0,,,,,McGaWi00
Randy McMichael,TE,26.103,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,9.00,10.0,10.0,9.5,0,0,0,0,0,0,0,0,1,30,1,0,,,,,McMiRa01
Donovan McNabb,QB,28.318,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,5.44,5.4,5.4,5.4,13,26,131,0,0,2,2,0,0,0,0,0,,,,,McNaDo00
Steve McNair,QB,32.237,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,22.90,22.9,22.9,22.9,22,31,220,2,0,1,1,1,0,0,0,0,,,,,McNaSt00
Clarence Moore,WR,23.015,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,2.30,3.3,3.3,2.8,0,0,0,0,0,0,0,0,1,23,0,0,,,,,MoorCl00
Johnnie Morton,WR,34.002,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,MortJo00
Santana Moss,WR,26.130,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,11.60,19.6,22.6,15.6,0,0,0,0,0,0,0,0,8,116,0,0,,,,,MossSa00
Eric Moulds,WR,32.084,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,11.90,18.9,18.9,15.4,0,0,0,0,0,0,0,0,7,59,1,0,,,,,MoulEr00
Muhsin Muhammad,WR,32.157,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,5.20,11.2,11.2,8.2,0,0,0,0,0,0,0,0,6,52,0,0,,,,,MuhaMu00
Joe Nedney,K,32.201,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,3.00,3.0,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,nednejoe01
Dennis Northcutt,WR,27.291,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,2.30,5.3,5.3,3.8,0,0,0,0,0,0,0,0,3,23,0,0,,,,,NortDe00
Nick Novak,K,24.049,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,novaknic01
Mike Nugent,K,23.221,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,2.00,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,nugenmik01
Kyle Orton,QB,22.329,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,8.08,8.1,9.1,8.1,16,26,117,1,0,3,14,0,0,0,0,0,,,,,OrtoKy00
Terrell Owens*,WR,31.306,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,5.00,10.0,10.0,7.5,0,0,0,0,0,0,0,0,5,50,0,0,,,,,OwenTe00
Carson Palmer,QB,25.286,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,15.66,15.7,16.7,15.7,22,33,239,2,0,1,1,0,0,0,0,0,,,,,PalmCa00
Patrick Pass,FB,27.282,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,10.00,11.0,11.0,10.5,0,0,0,0,0,6,34,1,1,6,0,0,,,,,PassPa00
David Patten,WR,31.051,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,6.30,13.3,13.3,9.8,0,0,0,0,0,0,0,0,7,63,0,0,,,,,PattDa00
Jarrett Payton,RB,24.287,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,7.10,7.1,7.1,7.1,0,0,0,0,0,8,11,1,0,0,0,0,,,,,PaytJa00
Alvin Pearman,RB,23.060,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,3.40,4.4,4.4,3.9,0,0,0,0,0,3,15,0,1,19,0,0,,,,,PearAl00
Chris Perry,HB,23.286,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,7.60,9.6,9.6,8.6,0,0,0,0,0,7,55,0,2,21,0,0,,,,,PerrCh00
Adrian Peterson,RB,26.100,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,1.90,1.9,1.9,1.9,0,0,0,0,0,2,19,0,0,0,0,0,,,,,PeteAd00
Todd Peterson,K,35.247,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,petertod01
Artose Pinner,RB,27.277,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,9.20,9.2,9.2,9.2,0,0,0,0,0,9,32,1,0,0,0,0,,,,,PinnAr00
Michael Pittman,RB,30.056,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,8.70,15.7,15.7,12.2,0,0,0,0,0,13,46,0,7,41,0,0,,,,,PittMi00
Jake Plummer,QB,30.294,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,8.08,8.1,8.1,8.1,10,25,92,1,0,5,4,0,0,0,0,0,,,,,PlumJa00
Lousaka Polite,FB,24.025,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,7.20,8.2,8.2,7.7,0,0,0,0,0,0,0,0,1,12,1,0,,,,,PoliLo00
Clinton Portis,RB,24.038,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,13.00,15.0,18.0,14.0,0,0,0,0,0,20,103,0,2,27,0,0,,,,,PortCl00
Ricky Proehl,WR,37.216,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,ProeRi00
Jeb Putzier,TE,26.262,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,3.10,4.1,4.1,3.6,0,0,0,0,0,0,0,0,1,31,0,0,,,,,PutzJe00
Neil Rackers,K,29.054,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,8.00,8.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,rackenei01
Josh Reed,WR,25.161,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,1.30,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,,ReedJo01
Gabe Reid,TE,28.134,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,ReidGa00
Dominic Rhodes,RB,26.265,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,8.60,9.6,9.6,9.1,0,0,0,0,0,5,18,1,1,8,0,0,,,,,RhodDo00
Jeff Robinson,TE,35.231,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,2.80,3.8,3.8,3.3,0,0,0,0,0,0,0,0,1,28,0,0,,,,,RobiJe00
Matt Schaub,QB,24.106,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,26.22,26.2,26.2,26.2,18,34,298,3,0,2,3,0,0,0,0,0,,,,,SchaMa00
Matt Schobel,TE,26.339,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,2.30,5.3,5.3,3.8,0,0,0,0,0,0,0,0,3,23,0,0,,,,,SchoMa00
Josh Scobee,PK,23.108,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,15.00,15.0,,15.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,scobejos01
Mike Sellers,HB,30.080,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,6.20,7.2,7.2,6.7,0,0,0,0,0,0,0,0,1,2,1,0,,,,,SellMi00
Aaron Shea,TE,28.308,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,6.50,12.5,12.5,9.5,0,0,0,0,0,0,0,0,6,65,0,0,,,,,SheaAa00
Daimon Shelton,FB,33.024,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,1.00,3.0,3.0,2.0,0,0,0,0,0,0,0,0,2,10,0,0,,,,,ShelDa00
Marcel Shipp,RB,27.062,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,2.80,4.8,4.8,3.8,0,0,0,0,0,13,22,0,2,6,0,0,,,,,ShipMa00
Alex Smith,TE,23.140,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,4.60,9.6,9.6,7.1,0,0,0,0,0,0,0,0,5,46,0,0,,,,,SmitAl02
Antowain Smith,RB,33.209,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,4.00,5.0,5.0,4.5,0,0,0,0,0,12,36,0,1,4,0,0,,,,,SmitAn00
Jimmy Smith,WR,36.242,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,4.30,7.3,7.3,5.8,0,0,0,0,0,0,0,0,3,43,0,0,,,,,SmitJi00
L.J. Smith,TE,25.149,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,2.20,4.2,4.2,3.2,0,0,0,0,0,0,0,0,2,22,0,0,,,,,SmitL.00
Paul Smith,FB,27.251,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,SmitPa00
Rod Smith,WR,35.147,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,2.30,4.3,4.3,3.3,0,1,0,0,0,0,0,0,2,23,0,0,,,,,SmitRo01
Steve Smith,WR,26.150,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,23.90,31.9,34.9,27.9,0,0,0,0,0,0,0,0,8,119,2,0,,,,,SmitSt01
Terrelle Smith,FB,27.211,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,1,4,0,1,8,0,0,,,,,SmitTe00
Stephen Spach,TE,23.083,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,1.00,3.0,3.0,2.0,0,0,0,0,0,0,0,0,2,10,0,0,,,,,SpacSt00
Jerramy Stevens,TE,25.330,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,12.50,15.5,15.5,14.0,0,0,0,0,0,0,0,0,3,65,1,0,,,,,StevJe00
Brandon Stokley,WR,29.108,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,5.90,11.9,11.9,8.9,0,0,0,0,0,0,0,0,6,59,0,0,,,,,StokBr00
Matt Stover,K,37.255,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,5.00,5.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,stovemat01
Mack Strong,FB,34.028,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,1,11,0,3,25,0,0,,,,,StroMa00
Chester Taylor,RB,26.017,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,7.00,11.0,11.0,9.0,0,0,0,0,0,9,46,0,4,24,0,0,,,,,TaylCh01
Fred Taylor,RB,29.255,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,13.20,13.2,16.2,13.2,0,0,0,0,0,24,132,0,0,0,0,0,,,,,TaylFr00
Vinny Testaverde,QB,41.330,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,4.72,4.7,5.7,5.7,13,19,163,0,1,1,2,0,0,0,0,0,,,,,TestVi00
Tyson Thompson,RB,24.141,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,7.70,8.7,8.7,8.2,0,0,0,0,0,20,75,0,1,2,0,0,,,,,ThomTy00
Ben Troupe,TE,23.038,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,12.70,20.7,20.7,16.7,0,0,0,0,0,0,0,0,8,67,1,0,,,,,TrouBe00
Jerheme Urban,WR,24.317,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,UrbaJe00
Adam Vinatieri,K,32.285,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,vinatada01
Scottie Vines,WR,26.175,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,VineSc00
Kevin Walter,WR,24.066,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,1.70,4.7,4.7,3.2,0,0,0,0,0,0,0,0,3,17,0,0,,,,,WaltKe00
Troy Walters,WR,28.298,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,7.80,8.8,8.8,8.3,0,0,0,0,0,0,0,0,1,18,1,0,,,,,WaltTr00
Kelley Washington,WR,26.049,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,3.00,5.0,5.0,4.0,0,0,0,0,0,0,0,0,2,30,0,0,,,,,WashKe00
Ben Watson,TE,24.295,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,9.30,10.3,10.3,9.8,0,0,0,0,0,0,0,0,1,33,1,0,,,,,WatsBe00
Reggie Wayne,WR,26.326,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,7.50,13.5,13.5,10.5,0,0,0,0,0,0,0,0,6,75,0,0,,,,,WaynRe00
Wes Welker,WR,24.161,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,2.40,4.4,4.4,3.4,0,0,0,0,0,0,0,0,2,24,0,0,,,,,WelkWe00
Jonathan Wells,RB,26.080,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,3,7,0,1,7,0,0,,,,,WellJo00
Brian Westbrook,RB,26.037,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,6,12,0,3,24,0,0,,,,,WestBr00
Dez White,WR,26.047,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,7.40,8.4,8.4,7.9,0,0,0,0,0,0,0,0,1,14,1,0,,,,,WhitDe00
Ernest Wilford,WR,26.268,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,7.10,8.1,8.1,7.6,0,0,0,0,0,0,0,0,1,11,1,0,,,,,WilfEr00
Jeff Wilkins,K,33.173,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,7.00,7.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,wilkijef01
Domanick Williams,RB,25.008,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,17.30,25.3,28.3,21.3,0,0,0,0,0,19,130,0,8,43,0,0,,,,,DaviDo01
Reggie Williams,WR,22.145,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,5.10,7.1,7.1,6.1,0,0,0,0,0,1,10,0,2,41,0,0,,,,,WillRe00
Roy Williams,WR,23.293,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,2.40,4.4,4.4,3.4,0,0,0,0,0,0,0,0,2,24,0,0,,,,,WillRo04
Jason Witten,TE,23.156,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,8.00,15.0,15.0,11.5,0,0,0,0,0,0,0,0,7,80,0,0,,,,,WittJa00
George Wrighster,TE,24.191,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,10.00,12.0,12.0,11.0,0,0,0,0,0,0,0,0,2,40,1,0,,,,,WrigGe00
Anthony Wright,QB,29.237,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,15.00,15.0,17.0,17.0,20,37,230,2,2,2,18,0,0,0,0,0,,,,,WrigAn00
Jerome Bettis*,RB,33.236,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,13.00,14.0,14.0,13.5,0,0,0,0,0,17,54,1,1,16,0,0,,,,,BettJe00
Drew Brees,QB,26.268,2005-10-10,NFL,SDG,,PIT,L 22-24,5,5,Mon,11.06,11.1,12.1,12.1,20,35,219,1,1,2,3,0,0,0,0,0,,,,,BreeDr00
Antonio Gates,TE,25.114,2005-10-10,NFL,SDG,,PIT,L 22-24,5,5,Mon,12.10,17.1,17.1,14.6,0,0,0,0,0,0,0,0,5,61,1,0,,,,,GateAn00
Nate Kaeding,K,23.198,2005-10-10,NFL,SDG,,PIT,L 22-24,5,5,Mon,10.00,10.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,kaedinat01
Heath Miller,TE,22.353,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,9.60,13.6,13.6,11.6,0,0,0,0,0,0,0,0,4,36,1,0,,,,,MillHe00
Eric Parker,WR,26.179,2005-10-10,NFL,SDG,,PIT,L 22-24,5,5,Mon,7.20,12.2,12.2,9.7,0,0,0,0,0,0,0,0,5,72,0,0,,,,,ParkEr00
Willie Parker,HB,24.333,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,4.00,5.0,5.0,4.5,0,0,0,0,0,10,26,0,1,14,0,0,,,,,ParkWi00
Antwaan Randle El,SE,26.054,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,5.70,8.7,8.7,7.2,0,0,0,0,0,2,7,0,3,50,0,0,,,,,RandAn00
Jeff Reed,K,26.184,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,reedxjef01
Ben Roethlisberger,QB,23.222,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,18.50,18.5,19.5,18.5,17,26,225,1,0,2,15,1,0,0,0,0,,,,,RoetBe00
LaDainian Tomlinson*,RB,26.109,2005-10-10,NFL,SDG,,PIT,L 22-24,5,5,Mon,19.00,26.0,26.0,22.5,0,0,0,0,0,18,62,1,7,68,0,0,,,,,TomlLa00
Hines Ward,FL,29.216,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,8.30,14.3,14.3,11.3,0,0,0,0,0,0,0,0,6,83,0,0,,,,,WardHi00
Cedrick Wilson,WR,26.297,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,2.20,3.2,3.2,2.7,0,0,0,0,0,0,0,0,1,22,0,0,,,,,WilsCe00
Shaun Alexander,RB,28.047,2005-10-16,NFL,SEA,,HOU,W 42-10,6,6,Sun,38.20,39.2,42.2,38.7,0,0,0,0,0,22,141,4,1,1,0,0,,,,,AlexSh00
Mike Alstott,FB,31.299,2005-10-16,NFL,TAM,,MIA,W 27-13,6,6,Sun,2.30,3.3,3.3,2.8,0,0,0,0,0,0,0,0,1,23,0,0,,,,,AlstMi00
Courtney Anderson,TE,24.331,2005-10-16,NFL,OAK,,SDG,L 14-27,5,6,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,,AndeCo00
Mike Anderson,,32.025,2005-10-16,NFL,DEN,,NWE,W 28-20,6,6,Sun,11.70,11.7,11.7,11.7,0,0,0,0,0,15,57,1,0,0,0,0,,,,,AndeMi00
Marion Barber,RB,22.128,2005-10-16,NFL,DAL,,NYG,W 16-13,6,6,Sun,5.10,7.1,7.1,6.1,0,0,0,0,0,11,30,0,2,21,0,0,,,,,BarbMa01
Tiki Barber,RB,30.192,2005-10-16,NFL,NYG,@,DAL,L 13-16,5,6,Sun,6.90,7.9,7.9,7.4,0,0,0,0,0,14,64,0,1,5,0,0,,,,,BarbTi00
Anthony Becht,TE,28.069,2005-10-16,NFL,TAM,,MIA,W 27-13,6,6,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,BechAn00
Tatum Bell,RB,24.228,2005-10-16,NFL,DEN,,NWE,W 28-20,6,6,Sun,19.40,22.4,25.4,20.9,0,0,0,0,0,13,114,1,3,20,0,0,,,,,BellTa00
Drew Bennett,WR,27.051,2005-10-16,NFL,TEN,,CIN,L 23-31,6,6,Sun,6.10,13.1,13.1,9.6,0,0,0,0,0,0,0,0,7,61,0,0,,,,,BennDr00
