Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id
Mark Andrews,TE,23.037,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,8,6,99,16.50,0,75.0%,12.38,AndrMa00
Tavon Austin,WR,29.212,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,6,5,64,12.80,0,83.3%,10.67,AustTa00
Odell Beckham,WR,26.342,2019-10-13,NFL,CLE,,SEA,L 28-32,6,6,Sun,11,6,101,16.83,0,54.5%,9.18,BeckOd00
Le'Veon Bell,RB,27.237,2019-10-13,NFL,NYJ,,DAL,W 24-22,5,6,Sun,1,1,3,3.00,0,100.0%,3.00,BellLe00
Nick Bellore,FB,30.154,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,1,1,20,20.00,0,100.0%,20.00,BellNi01
Travis Benjamin,WR/PR,29.288,2019-10-13,NFL,LAC,,PIT,L 17-24,6,6,Sun,4,1,0,0.00,0,25.0%,0.00,BenjTr00
Giovani Bernard,HB,27.325,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,3,2,20,10.00,0,66.7%,6.67,BernGi00
Kendrick Bourne,WR,24.070,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,1,1,11,11.00,0,100.0%,11.00,BourKe00
Tyler Boyd,WR,24.332,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,7,3,10,3.33,0,42.9%,1.43,BoydTy00
Miles Boykin,WR,23.001,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,3,2,28,14.00,0,66.7%,9.33,BoykMi00
Nick Boyle,TE,26.238,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,4,2,18,9.00,0,50.0%,4.50,BoylNi00
Cameron Brate,TE,28.102,2019-10-13,NFL,TAM,,CAR,L 26-37,6,6,Sun,4,2,47,23.50,1,50.0%,11.75,BratCa00
Matt Breida,RB,24.227,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,4,4,27,6.75,0,100.0%,6.75,BreiMa00
A.J. Brown,WR,22.105,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,4,2,23,11.50,0,50.0%,5.75,BrowAJ00
Fred Brown,WR,25.316,2019-10-13,NFL,DEN,,TEN,W 16-0,6,6,Sun,1,1,5,5.00,0,100.0%,5.00,BrowFr01
Jaron Brown,WR,29.278,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,5,3,29,9.67,2,60.0%,5.80,BrowJa03
Pharaoh Brown,TE,25.162,2019-10-13,NFL,CLE,,SEA,L 28-32,6,6,Sun,1,1,9,9.00,0,100.0%,9.00,BrowPh01
Damiere Byrd,WR,26.259,2019-10-13,NFL,ARI,,ATL,W 34-33,6,6,Sun,2,2,60,30.00,0,100.0%,30.00,ByrdDa00
Antonio Callaway,WR,22.277,2019-10-13,NFL,CLE,,SEA,L 28-32,6,6,Sun,4,2,22,11.00,0,50.0%,5.50,CallAn00
Chris Carson,RB,25.027,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,4,4,35,8.75,0,100.0%,8.75,CarsCh00
DJ Chark,WR,23.020,2019-10-13,NFL,JAX,,NOR,L 6-13,6,6,Sun,7,3,43,14.33,0,42.9%,6.14,CharDJ00
Nick Chubb,RB,23.290,2019-10-13,NFL,CLE,,SEA,L 28-32,6,6,Sun,6,5,17,3.40,0,83.3%,2.83,ChubNi00
Charles Clay,TE,30.242,2019-10-13,NFL,ARI,,ATL,W 34-33,6,6,Sun,2,2,8,4.00,0,100.0%,4.00,ClayCh00
Tevin Coleman,RB,26.180,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,3,2,16,8.00,0,66.7%,5.33,ColeTe01
James Conner,RB,24.161,2019-10-13,NFL,PIT,@,LAC,W 24-17,6,6,Sun,7,7,78,11.14,1,100.0%,11.14,ConnJa00
Dalvin Cook,RB,24.064,2019-10-13,NFL,MIN,,PHI,W 38-20,6,6,Sun,2,2,13,6.50,0,100.0%,6.50,CookDa01
Jared Cook,TE,32.189,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,3,3,37,12.33,1,100.0%,12.33,CookJa02
Brandin Cooks,WR,26.018,2019-10-13,NFL,LAR,,SFO,L 7-20,6,6,Sun,3,3,18,6.00,0,100.0%,6.00,CookBr00
Amari Cooper,WR,25.118,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,2,1,3,3.00,0,50.0%,1.50,CoopAm00
Pharoh Cooper,WR,24.220,2019-10-13,NFL,ARI,,ATL,W 34-33,6,6,Sun,4,3,16,5.33,0,75.0%,4.00,CoopPh00
Keke Coutee,WR,22.272,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,6,4,39,9.75,0,66.7%,6.50,CoutKe00
Jamison Crowder,WR,26.118,2019-10-13,NFL,NYJ,,DAL,W 24-22,5,6,Sun,9,6,98,16.33,0,66.7%,10.89,CrowJa00
Corey Davis,WR,24.275,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,5,3,36,12.00,0,60.0%,7.20,DaviCo03
Geremy Davis,WR,27.276,2019-10-13,NFL,LAC,,PIT,L 17-24,6,6,Sun,1,1,13,13.00,0,100.0%,13.00,DaviGe00
Seth Devalve,TE,26.257,2019-10-13,NFL,JAX,,NOR,L 6-13,6,6,Sun,1,1,16,16.00,0,100.0%,16.00,DevaSe00
Stefon Diggs,WR,25.318,2019-10-13,NFL,MIN,,PHI,W 38-20,6,6,Sun,11,7,167,23.86,3,63.6%,15.18,DiggSt00
Kenyan Drake,RB,25.260,2019-10-13,NFL,MIA,,WAS,L 16-17,5,6,Sun,9,6,30,5.00,0,66.7%,3.33,DrakKe00
Chase Edmonds,RB,23.183,2019-10-13,NFL,ARI,,ATL,W 34-33,6,6,Sun,2,2,33,16.50,1,100.0%,16.50,EdmoCh00
Tyler Eifert,TE,29.035,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,2,2,13,6.50,0,100.0%,6.50,EifeTy00
Austin Ekeler,RB,24.149,2019-10-13,NFL,LAC,,PIT,L 17-24,6,6,Sun,4,3,14,4.67,0,75.0%,3.50,EkelAu00
Ezekiel Elliott,RB,24.083,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,6,5,48,9.60,0,83.3%,8.00,ElliEz00
Alex Erickson,WR,26.341,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,6,4,47,11.75,0,66.7%,7.83,EricAl01
Zach Ertz,TE,28.337,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,9,4,54,13.50,0,44.4%,6.00,ErtzZa00
Mike Evans,WR,26.053,2019-10-13,NFL,TAM,,CAR,L 26-37,6,6,Sun,17,9,96,10.67,0,52.9%,5.65,EvanMi00
Gerald Everett,TE,25.110,2019-10-13,NFL,LAR,,SFO,L 7-20,6,6,Sun,5,2,9,4.50,0,40.0%,1.80,EverGe00
Noah Fant,TE,21.327,2019-10-13,NFL,DEN,,TEN,W 16-0,6,6,Sun,3,2,16,8.00,0,66.7%,5.33,FantNo00
Darren Fells,TE,33.174,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,7,6,69,11.50,0,85.7%,9.86,FellDa01
Anthony Firkser,TE,24.236,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,1,1,25,25.00,0,100.0%,25.00,FirkAn00
Larry Fitzgerald,WR,36.043,2019-10-13,NFL,ARI,,ATL,W 34-33,6,6,Sun,8,6,69,11.50,0,75.0%,8.63,FitzLa00
Leonard Fournette,RB,24.268,2019-10-13,NFL,JAX,,NOR,L 6-13,6,6,Sun,6,6,46,7.67,0,100.0%,7.67,FourLe00
Devonta Freeman,RB,27.212,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,3,3,30,10.00,2,100.0%,10.00,FreeDe00
Royce Freeman,RB,23.231,2019-10-13,NFL,DEN,,TEN,W 16-0,6,6,Sun,5,5,42,8.40,0,100.0%,8.40,FreeRo00
Will Fuller,WR,25.180,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,9,5,44,8.80,0,55.6%,4.89,FullWi01
Russell Gage,WR,23.264,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,1,1,6,6.00,0,100.0%,6.00,GageRu00
Michael Gallup,WR,23.192,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,7,4,48,12.00,0,57.1%,6.86,GallMi00
Mike Gesicki,TE,24.010,2019-10-13,NFL,MIA,,WAS,L 16-17,5,6,Sun,7,3,51,17.00,0,42.9%,7.29,GesiMi00
Ted Ginn,WR,34.184,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,6,2,36,18.00,0,33.3%,6.00,GinnTe00
Chris Godwin,WR,23.228,2019-10-13,NFL,TAM,,CAR,L 26-37,6,6,Sun,12,10,151,15.10,0,83.3%,12.58,GodwCh00
Dallas Goedert,TE,24.283,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,8,5,48,9.60,0,62.5%,6.00,GoedDa00
Marquise Goodwin,WR,28.328,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,3,2,15,7.50,0,66.7%,5.00,GoodMa00
Melvin Gordon,RB,26.183,2019-10-13,NFL,LAC,,PIT,L 17-24,6,6,Sun,4,3,30,10.00,0,75.0%,7.50,GordMe00
Jaeden Graham,TE,24.003,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,1,1,21,21.00,0,100.0%,21.00,GrahJa01
Virgil Green,TE,31.071,2019-10-13,NFL,LAC,,PIT,L 17-24,6,6,Sun,2,1,15,15.00,0,50.0%,7.50,GreeVi00
Ryan Griffin,TE,29.275,2019-10-13,NFL,NYJ,,DAL,W 24-22,5,6,Sun,3,3,28,9.33,1,100.0%,9.33,GrifRy00
DaeSean Hamilton,WR,24.217,2019-10-13,NFL,DEN,,TEN,W 16-0,6,6,Sun,2,2,25,12.50,0,100.0%,12.50,HamiDa01
Mecole Hardman,WR,21.215,2019-10-13,NFL,KAN,,HOU,L 24-31,6,6,Sun,4,4,45,11.25,0,100.0%,11.25,HardMe00
Kelvin Harmon,WR,22.302,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,1,1,8,8.00,0,100.0%,8.00,HarmKe00
Darrell Henderson,RB,22.055,2019-10-13,NFL,LAR,,SFO,L 7-20,6,6,Sun,2,1,9,9.00,0,50.0%,4.50,HendDa00
Derrick Henry,RB,25.282,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,3,1,5,5.00,0,33.3%,1.67,HenrDe00
Hunter Henry,TE,24.310,2019-10-13,NFL,LAC,,PIT,L 17-24,6,6,Sun,9,8,100,12.50,2,88.9%,11.11,HenrHu00
Tyler Higbee,TE,26.285,2019-10-13,NFL,LAR,,SFO,L 7-20,6,6,Sun,3,3,25,8.33,0,100.0%,8.33,HigbTy00
Josh Hill,TE,29.145,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,2,1,8,8.00,0,50.0%,4.00,HillJo02
Tyreek Hill,WR,25.226,2019-10-13,NFL,KAN,,HOU,L 24-31,6,6,Sun,10,5,80,16.00,2,50.0%,8.00,HillTy00
Dontrell Hilliard,RB,24.229,2019-10-13,NFL,CLE,,SEA,L 28-32,6,6,Sun,3,2,17,8.50,0,66.7%,5.67,HillDo00
Austin Hooper,TE,24.343,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,8,8,117,14.63,1,100.0%,14.63,HoopAu00
DeAndre Hopkins,WR,27.129,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,12,9,55,6.11,0,75.0%,4.58,HopkDe00
O.J. Howard,TE,24.328,2019-10-13,NFL,TAM,,CAR,L 26-37,6,6,Sun,4,2,35,17.50,0,50.0%,8.75,HowaO.00
Adam Humphries,WR,26.111,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,6,6,47,7.83,0,100.0%,7.83,HumpAd00
Allen Hurns,WR,27.335,2019-10-13,NFL,MIA,,WAS,L 16-17,5,6,Sun,2,2,16,8.00,0,100.0%,8.00,HurnAl01
Hayden Hurst,TE,26.050,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,1,1,4,4.00,0,100.0%,4.00,HursHa00
Carlos Hyde,RB,29.023,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,1,1,14,14.00,0,100.0%,14.00,HydeCa00
Mark Ingram,RB,29.296,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,2,2,22,11.00,0,100.0%,11.00,IngrMa01
Andy Janovich,FB,26.143,2019-10-13,NFL,DEN,,TEN,W 16-0,6,6,Sun,1,1,8,8.00,0,100.0%,8.00,JanoAn00
Blake Jarwin,TE,25.089,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,4,2,6,3.00,0,50.0%,1.50,JarwBl00
Alshon Jeffery,WR,29.241,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,12,10,76,7.60,1,83.3%,6.33,JeffAl00
David Johnson,RB,27.301,2019-10-13,NFL,ARI,,ATL,W 34-33,6,6,Sun,8,6,68,11.33,1,75.0%,8.50,JohnDa08
Diontae Johnson,WR,23.100,2019-10-13,NFL,PIT,@,LAC,W 24-17,6,6,Sun,2,2,14,7.00,0,100.0%,7.00,JohnDi01
Duke Johnson,RB,26.020,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,4,2,20,10.00,1,50.0%,5.00,JohnDu00
KeeSean Johnson,WR,23.004,2019-10-13,NFL,ARI,,ATL,W 34-33,6,6,Sun,5,2,14,7.00,0,40.0%,2.80,JohnKe07
Olabisi Johnson,WR,22.210,2019-10-13,NFL,MIN,,PHI,W 38-20,6,6,Sun,1,1,16,16.00,0,100.0%,16.00,JohnOl00
Julio Jones,WR,30.247,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,9,8,108,13.50,0,88.9%,12.00,JoneJu02
Alvin Kamara,RB,24.080,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,8,7,35,5.00,0,87.5%,4.38,KamaAl00
Travis Kelce,TE,30.008,2019-10-13,NFL,KAN,,HOU,L 24-31,6,6,Sun,6,4,58,14.50,0,66.7%,9.67,KelcTr00
George Kittle,TE,26.004,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,8,8,103,12.88,0,100.0%,12.88,KittGe00
Cooper Kupp,WR,26.120,2019-10-13,NFL,LAR,,SFO,L 7-20,6,6,Sun,6,4,17,4.25,0,66.7%,2.83,KuppCo00
Jarvis Landry,WR,26.319,2019-10-13,NFL,CLE,,SEA,L 28-32,6,6,Sun,5,3,36,12.00,0,60.0%,7.20,LandJa00
Dion Lewis,RB,29.016,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,3,3,20,6.67,0,100.0%,6.67,LewiDi00
Phillip Lindsay,RB,25.081,2019-10-13,NFL,DEN,,TEN,W 16-0,6,6,Sun,3,2,5,2.50,0,66.7%,1.67,LindPh00
Tyler Lockett,WR,27.015,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,5,5,75,15.00,0,100.0%,15.00,LockTy00
Christian McCaffrey,RB,23.128,2019-10-13,NFL,CAR,@,TAM,W 37-26,6,6,Sun,5,4,26,6.50,1,80.0%,5.20,McCaCh01
LeSean McCoy,RB,31.093,2019-10-13,NFL,KAN,,HOU,L 24-31,6,6,Sun,2,2,0,0.00,0,100.0%,0.00,McCoLe01
Vance McDonald,TE,29.122,2019-10-13,NFL,PIT,@,LAC,W 24-17,6,6,Sun,1,1,5,5.00,0,100.0%,5.00,McDoVa00
Kaleb McGary,T,24.233,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,1,1,-3,-3.00,0,100.0%,-3.00,McGaKa00
Terry McLaurin,WR,23.181,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,7,4,100,25.00,2,57.1%,14.29,McLaTe00
D.K. Metcalf,WR,21.303,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,5,4,69,17.25,0,80.0%,13.80,MetcDK00
Scott Miller,WR,22.074,2019-10-13,NFL,TAM,,CAR,L 26-37,6,6,Sun,7,3,39,13.00,0,42.9%,5.57,MillSc01
Joe Mixon,HB,23.081,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,3,2,29,14.50,0,66.7%,9.67,MixoJo00
Donte Moncrief,WR,26.068,2019-10-13,NFL,PIT,@,LAC,W 24-17,6,6,Sun,2,1,11,11.00,0,50.0%,5.50,MoncDo00
Ty Montgomery,WR/RB,26.264,2019-10-13,NFL,NYJ,,DAL,W 24-22,5,6,Sun,3,3,17,5.67,0,100.0%,5.67,MontTy01
Chris Moore,WR/RS,26.119,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,3,2,18,9.00,0,66.7%,6.00,MoorCh00
D.J. Moore,WR,22.182,2019-10-13,NFL,CAR,@,TAM,W 37-26,6,6,Sun,10,7,73,10.43,0,70.0%,7.30,MoorD.00
David Moore,WR,24.271,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,4,3,36,12.00,0,75.0%,9.00,MoorDa03
Jason Moore,WR,24.112,2019-10-13,NFL,LAC,,PIT,L 17-24,6,6,Sun,2,2,43,21.50,0,100.0%,21.50,MoorJa02
Latavius Murray,RB,29.268,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,3,3,35,11.67,0,100.0%,11.67,MurrLa00
Nick O'Leary,TE,27.043,2019-10-13,NFL,MIA,,WAS,L 16-17,5,6,Sun,1,1,3,3.00,0,100.0%,3.00,OLeaNi00
Dare Ogunbowale,RB,25.162,2019-10-13,NFL,TAM,,CAR,L 26-37,6,6,Sun,5,3,22,7.33,0,60.0%,4.40,OgunDa00
Greg Olsen,TE,34.216,2019-10-13,NFL,CAR,@,TAM,W 37-26,6,6,Sun,7,4,52,13.00,0,57.1%,7.43,OlseGr00
DeVante Parker,WR,26.266,2019-10-13,NFL,MIA,,WAS,L 16-17,5,6,Sun,4,3,28,9.33,1,75.0%,7.00,ParkDe01
Adrian Peterson,RB,34.206,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,2,2,18,9.00,0,100.0%,9.00,PeteAd01
Dante Pettis,WR,23.355,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,6,3,45,15.00,0,50.0%,7.50,PettDa00
Byron Pringle,WR,25.330,2019-10-13,NFL,KAN,,HOU,L 24-31,6,6,Sun,4,2,24,12.00,0,50.0%,6.00,PrinBy00
C.J. Prosise,RB,25.146,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,3,1,15,15.00,0,33.3%,5.00,ProsC.00
Trey Quinn,WR,23.310,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,4,2,8,4.00,0,50.0%,2.00,QuinTr00
Patrick Ricard,FB/DL,25.139,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,1,1,6,6.00,0,100.0%,6.00,RicaPa00
Calvin Ridley,WR,24.297,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,6,4,48,12.00,1,66.7%,8.00,RidlCa00
Seth Roberts,WR,28.233,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,2,2,23,11.50,0,100.0%,11.50,RobeSe00
Kyle Rudolph,TE,29.338,2019-10-13,NFL,MIN,,PHI,W 38-20,6,6,Sun,3,3,36,12.00,0,100.0%,12.00,RudoKy00
Drew Sample,TE,23.180,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,1,1,-1,-1.00,0,100.0%,-1.00,SampDr00
Curtis Samuel,WR,23.063,2019-10-13,NFL,CAR,@,TAM,W 37-26,6,6,Sun,6,4,70,17.50,1,66.7%,11.67,SamuCu00
Deebo Samuel,WR,23.271,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,5,3,18,6.00,0,60.0%,3.60,SamuDe00
Emmanuel Sanders,WR,32.210,2019-10-13,NFL,DEN,,TEN,W 16-0,6,6,Sun,3,1,0,0.00,0,33.3%,0.00,SandEm00
Miles Sanders,RB,22.165,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,3,3,86,28.67,1,100.0%,28.67,SandMi01
Mohamed Sanu,WR,30.052,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,4,3,29,9.67,0,75.0%,7.25,SanuMo00
Dalton Schultz,TE,23.094,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,1,1,6,6.00,0,100.0%,6.00,SchuDa00
Ricky Seals-Jones,TE,24.212,2019-10-13,NFL,CLE,,SEA,L 28-32,6,6,Sun,6,3,47,15.67,1,50.0%,7.83,SealRi00
Trent Sherfield,WR,23.229,2019-10-13,NFL,ARI,,ATL,W 34-33,6,6,Sun,1,1,38,38.00,0,100.0%,38.00,SherTr00
Irv Smith Jr.,TE,21.065,2019-10-13,NFL,MIN,,PHI,W 38-20,6,6,Sun,2,2,29,14.50,0,100.0%,14.50,SmitIr01
Jonnu Smith,TE,24.052,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,1,1,8,8.00,0,100.0%,8.00,SmitJo01
Vyncint Smith,WR,23.126,2019-10-13,NFL,NYJ,,DAL,W 24-22,5,6,Sun,1,1,5,5.00,0,100.0%,5.00,SmitVy00
JuJu Smith-Schuster,WR,22.325,2019-10-13,NFL,PIT,@,LAC,W 24-17,6,6,Sun,4,1,7,7.00,0,25.0%,1.75,SmitJu00
Willie Snead,WR/RS,26.361,2019-10-13,NFL,BAL,,CIN,W 23-17,6,6,Sun,5,3,18,6.00,0,60.0%,3.60,SneaWi00
Benny Snell,RB,21.228,2019-10-13,NFL,PIT,@,LAC,W 24-17,6,6,Sun,1,1,14,14.00,0,100.0%,14.00,SnelBe00
Jeremy Sprinkle,TE,25.064,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,3,2,24,12.00,0,66.7%,8.00,SpriJe00
Luke Stocker,TE,31.088,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,1,1,0,0.00,0,100.0%,0.00,StocLu00
Courtland Sutton,WR,24.003,2019-10-13,NFL,DEN,,TEN,W 16-0,6,6,Sun,8,4,76,19.00,0,50.0%,9.50,SuttCo00
Geoff Swaim,TE,26.027,2019-10-13,NFL,JAX,,NOR,L 6-13,6,6,Sun,2,1,5,5.00,0,50.0%,2.50,SwaiGe00
Ryan Switzer,WR,24.343,2019-10-13,NFL,PIT,@,LAC,W 24-17,6,6,Sun,1,1,-2,-2.00,0,100.0%,-2.00,SwitRy00
Auden Tate,WR,22.252,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,11,5,91,18.20,0,45.5%,8.27,TateAu00
Adam Thielen,WR,29.052,2019-10-13,NFL,MIN,,PHI,W 38-20,6,6,Sun,8,6,57,9.50,1,75.0%,7.13,ThieAd00
Demaryius Thomas,WR,31.292,2019-10-13,NFL,NYJ,,DAL,W 24-22,5,6,Sun,4,4,62,15.50,0,100.0%,15.50,ThomDe03
Michael Thomas,WR,26.224,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,12,8,89,11.13,0,66.7%,7.42,ThomMi05
Chris Thompson,RB,28.358,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,3,2,8,4.00,0,66.7%,2.67,ThomCh03
Levine Toilolo,TE,28.075,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,1,1,8,8.00,0,100.0%,8.00,ToilLe00
Laquon Treadwell,WR,24.121,2019-10-13,NFL,MIN,,PHI,W 38-20,6,6,Sun,1,1,15,15.00,0,100.0%,15.00,TreaLa00
C.J. Uzomah,TE,26.272,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,3,2,26,13.00,0,66.7%,8.67,UzomC.00
Nick Vannett,TE,26.221,2019-10-13,NFL,PIT,@,LAC,W 24-17,6,6,Sun,1,1,5,5.00,0,100.0%,5.00,VannNi00
Delanie Walker,TE,35.062,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,6,3,43,14.33,0,50.0%,7.17,WalkHu00
Mark Walton,RB,22.198,2019-10-13,NFL,MIA,,WAS,L 16-17,5,6,Sun,6,5,43,8.60,0,83.3%,7.17,WaltMa00
Dede Westbrook,WR,25.326,2019-10-13,NFL,JAX,,NOR,L 6-13,6,6,Sun,8,3,53,17.67,0,37.5%,6.63,WestDe00
Damien Williams,RB,27.193,2019-10-13,NFL,KAN,,HOU,L 24-31,6,6,Sun,1,1,14,14.00,1,100.0%,14.00,WillDa05
Darrel Williams,RB,24.181,2019-10-13,NFL,KAN,,HOU,L 24-31,6,6,Sun,2,1,52,52.00,0,50.0%,26.00,WillDa10
Maxx Williams,TE,25.184,2019-10-13,NFL,ARI,,ATL,W 34-33,6,6,Sun,3,3,34,11.33,1,100.0%,11.33,WillMa04
Mike Williams,WR,25.009,2019-10-13,NFL,LAC,,PIT,L 17-24,6,6,Sun,10,5,72,14.40,0,50.0%,7.20,WillMi07
Preston Williams,WR,22.200,2019-10-13,NFL,MIA,,WAS,L 16-17,5,6,Sun,6,2,31,15.50,0,33.3%,5.17,WillPr01
Luke Willson,TE,29.271,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,3,2,16,8.00,0,66.7%,5.33,WillLu00
Albert Wilson,WR,27.093,2019-10-13,NFL,MIA,,WAS,L 16-17,5,6,Sun,6,5,15,3.00,0,83.3%,2.50,WilsAl02
Bobo Wilson,WR,24.261,2019-10-13,NFL,TAM,,CAR,L 26-37,6,6,Sun,3,1,10,10.00,0,33.3%,3.33,WilsJe00
Cedrick Wilson,WR,23.327,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,6,5,46,9.20,0,83.3%,7.67,WilsCe01
Jason Witten,TE,37.160,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,7,5,57,11.40,0,71.4%,8.14,WittJa00
Jarius Wright,WR,29.322,2019-10-13,NFL,CAR,@,TAM,W 37-26,6,6,Sun,3,1,6,6.00,0,33.3%,2.00,WrigJa02
Geronimo Allison,WR,25.269,2019-10-14,NFL,GNB,,DET,W 23-22,6,6,Mon,7,3,40,13.33,0,42.9%,5.71,AlliGe01
Danny Amendola,WR,33.346,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,1,1,6,6.00,0,100.0%,6.00,AmenDa00
Kenny Golladay,WR,25.345,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,9,5,121,24.20,0,55.6%,13.44,GollKe00
Jimmy Graham,TE,32.324,2019-10-14,NFL,GNB,,DET,W 23-22,6,6,Mon,5,2,17,8.50,0,40.0%,3.40,GrahJi00
Marvin Hall,WR,26.187,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,1,1,58,58.00,0,100.0%,58.00,HallMa02
T.J. Hockenson,TE,22.103,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,6,4,21,5.25,0,66.7%,3.50,HockTJ00
Jesse James,TE,25.132,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,1,1,8,8.00,0,100.0%,8.00,JameJe00
Kerryon Johnson,RB,22.106,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,4,2,27,13.50,0,50.0%,6.75,JohnKe06
