Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Chris Carr,DB,28.183,2011-10-30,NFL,BAL,,ARI,W 30-27,7,8,Sun,2,15,7.50,0,CarrCh22
Quan Cosby,WR,28.311,2011-10-30,NFL,DEN,,DET,L 10-45,7,8,Sun,4,28,7.00,0,CosbQu00
Josh Cribbs,WR,28.143,2011-10-30,NFL,CLE,@,SFO,L 10-20,7,8,Sun,3,34,11.33,0,CribJo01
Armanti Edwards,WR,23.236,2011-10-30,NFL,CAR,,MIN,L 21-24,8,8,Sun,3,19,6.33,0,EdwaAr00
Ted Ginn,WR,26.201,2011-10-30,NFL,SFO,,CLE,W 20-10,7,8,Sun,2,18,9.00,0,GinnTe00
Andre' Goodman,RCB,33.080,2011-10-30,NFL,DEN,,DET,L 10-45,7,8,Sun,1,0,0.00,0,GoodAn20
DeSean Jackson,WR,24.333,2011-10-30,NFL,PHI,,DAL,W 34-7,7,8,Sun,1,-3,-3.00,0,JackDe00
Adam Jones,CB,28.030,2011-10-30,NFL,CIN,@,SEA,W 34-12,7,8,Sun,1,63,63.00,0,JonePa20
Jacoby Jones,WR,27.111,2011-10-30,NFL,HOU,,JAX,W 24-14,8,8,Sun,5,56,11.20,0,JoneJa03
Joe Lefeged,DB,23.150,2011-10-30,NFL,IND,@,TEN,L 10-27,8,8,Sun,3,15,5.00,0,LefeJo00
Stefan Logan,WR,30.150,2011-10-30,NFL,DET,@,DEN,W 45-10,8,8,Sun,3,30,10.00,0,LogaSt00
Jeremy Maclin,WR,23.172,2011-10-30,NFL,PHI,,DAL,W 34-7,7,8,Sun,2,12,6.00,0,MaclJe00
Marc Mariani,WR,24.181,2011-10-30,NFL,TEN,,IND,W 27-10,7,8,Sun,2,39,19.50,0,MariMa00
Kevin Ogletree,WR,24.086,2011-10-30,NFL,DAL,@,PHI,L 7-34,7,8,Sun,2,35,17.50,0,OgleKe00
Patrick Peterson,RCB,21.111,2011-10-30,NFL,ARI,@,BAL,L 27-30,7,8,Sun,4,112,28.00,1,PetePa00
Aaron Ross,CB,29.045,2011-10-30,NFL,NYG,,MIA,W 20-17,7,8,Sun,4,28,7.00,0,RossAa99
Marcus Sherels,CB,24.030,2011-10-30,NFL,MIN,@,CAR,W 24-21,8,8,Sun,3,2,0.67,0,SherMa20
C.J. Spiller,WR,24.086,2011-10-30,NFL,BUF,,WAS,W 23-0,7,8,Sun,5,22,4.40,0,SpilC.00
Darren Sproles,RB,28.132,2011-10-30,NFL,NOR,@,STL,L 21-31,8,8,Sun,3,19,6.33,0,SproDa00
Brandon Tate,WR,24.025,2011-10-30,NFL,CIN,@,SEA,W 34-12,7,8,Sun,3,73,24.33,1,TateBr00
Mike Thomas,WR,24.148,2011-10-30,NFL,JAX,@,HOU,L 14-24,8,8,Sun,2,12,6.00,0,ThomMi01
Leon Washington,RB,29.062,2011-10-30,NFL,SEA,,CIN,L 12-34,7,8,Sun,3,38,12.67,0,WashLe00
Lardarius Webb,LCB,26.018,2011-10-30,NFL,BAL,,ARI,W 30-27,7,8,Sun,1,7,7.00,0,WebbLa99
Wes Welker,WR,30.182,2011-10-30,NFL,NWE,@,PIT,L 17-25,7,8,Sun,1,1,1.00,0,WelkWe00
Blair White,WR,24.252,2011-10-30,NFL,IND,@,TEN,L 10-27,8,8,Sun,1,2,2.00,0,WhitBl00
Javier Arenas,CB,24.003,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,1,10,10.00,0,ArenJa99
Patrick Crayton,WR,32.207,2011-10-31,NFL,SDG,@,KAN,L 20-23,7,8,Mon,3,53,17.67,0,CrayPa00
Dexter McCluster,RB,22.067,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,1,6,6.00,0,McClDe00
Brandon Banks,WR,23.320,2011-11-06,NFL,WAS,,SFO,L 11-19,8,9,Sun,2,0,0.00,0,BankBr00
Davone Bess,WR,26.054,2011-11-06,NFL,MIA,@,KAN,W 31-3,8,9,Sun,4,51,12.75,0,BessDa00
Antonio Brown,WR,23.119,2011-11-06,NFL,PIT,,BAL,L 20-23,9,9,Sun,2,21,10.50,0,BrowAn04
Dez Bryant,WR,23.002,2011-11-06,NFL,DAL,,SEA,W 23-13,8,9,Sun,2,8,4.00,0,BryaDe01
Tommie Campbell,DB,24.048,2011-11-06,NFL,TEN,,CIN,L 17-24,8,9,Sun,1,0,0.00,0,CampTo00
Randall Cobb,WR,21.076,2011-11-06,NFL,GNB,@,SDG,W 45-38,8,9,Sun,1,11,11.00,0,CobbRa00
Quan Cosby,WR,28.318,2011-11-06,NFL,DEN,@,OAK,W 38-24,8,9,Sun,3,23,7.67,0,CosbQu00
Patrick Crayton,WR,32.213,2011-11-06,NFL,SDG,,GNB,L 38-45,8,9,Sun,2,23,11.50,0,CrayPa00
Josh Cribbs,WR,28.150,2011-11-06,NFL,CLE,@,HOU,L 12-30,8,9,Sun,1,3,3.00,0,CribJo01
Julian Edelman,WR,25.168,2011-11-06,NFL,NWE,,NYG,L 20-24,8,9,Sun,5,17,3.40,0,EdelJu00
Pierre Garcon,WR,25.090,2011-11-06,NFL,IND,,ATL,L 7-31,9,9,Sun,2,-2,-1.00,0,GarcPi00
Ted Ginn,WR,26.208,2011-11-06,NFL,SFO,@,WAS,W 19-11,8,9,Sun,5,47,9.40,0,GinnTe00
Jacoby Jones,WR,27.118,2011-11-06,NFL,HOU,,CLE,W 30-12,9,9,Sun,2,56,28.00,0,JoneJa03
Jeremy Kerley,WR,22.363,2011-11-06,NFL,NYJ,@,BUF,W 27-11,8,9,Sun,2,16,8.00,0,KerlJe00
Joe Lefeged,DB,23.157,2011-11-06,NFL,IND,,ATL,L 7-31,9,9,Sun,1,1,1.00,0,LefeJo00
Marc Mariani,WR,24.188,2011-11-06,NFL,TEN,,CIN,L 17-24,8,9,Sun,1,8,8.00,0,MariMa00
Dexter McCluster,RB,22.073,2011-11-06,NFL,KAN,,MIA,L 3-31,8,9,Sun,2,30,15.00,0,McClDe00
Denarius Moore,WR,22.332,2011-11-06,NFL,OAK,,DEN,L 24-38,8,9,Sun,4,43,10.75,0,MoorDe02
Preston Parker,WR,24.266,2011-11-06,NFL,TAM,@,NOR,L 16-27,8,9,Sun,2,16,8.00,0,ParkPr00
Patrick Peterson,RCB,21.118,2011-11-06,NFL,ARI,,STL,W 19-13,8,9,Sun,4,127,31.75,1,PetePa00
Austin Pettis,WR,23.183,2011-11-06,NFL,STL,@,ARI,L 13-19,8,9,Sun,3,26,8.67,0,PettAu00
Aaron Ross,RCB,29.052,2011-11-06,NFL,NYG,@,NWE,W 24-20,8,9,Sun,1,0,0.00,0,RossAa99
Eddie Royal,WR,25.169,2011-11-06,NFL,DEN,@,OAK,W 38-24,8,9,Sun,1,85,85.00,1,RoyaEd00
Darren Sproles,RB,28.139,2011-11-06,NFL,NOR,,TAM,W 27-16,9,9,Sun,1,15,15.00,0,SproDa00
Brandon Tate,WR,24.032,2011-11-06,NFL,CIN,@,TEN,W 24-17,8,9,Sun,5,9,1.80,0,TateBr00
Lardarius Webb,LCB,26.025,2011-11-06,NFL,BAL,@,PIT,W 23-20,8,9,Sun,1,3,3.00,0,WebbLa99
Eric Weems,WR,26.125,2011-11-06,NFL,ATL,@,IND,W 31-7,8,9,Sun,3,19,6.33,0,WeemEr00
Devin Hester,WR,29.003,2011-11-07,NFL,CHI,@,PHI,W 30-24,8,9,Mon,1,19,19.00,0,HestDe99
DeSean Jackson,WR,24.341,2011-11-07,NFL,PHI,,CHI,L 24-30,8,9,Mon,1,-9,-9.00,0,JackDe00
Patrick Crayton,WR,32.217,2011-11-10,NFL,SDG,,OAK,L 17-24,9,10,Thu,3,9,3.00,0,CrayPa00
Denarius Moore,WR,22.336,2011-11-10,NFL,OAK,@,SDG,W 24-17,9,10,Thu,3,38,12.67,0,MoorDe02
Javier Arenas,CB,24.016,2011-11-13,NFL,KAN,,DEN,L 10-17,9,10,Sun,3,29,9.67,0,ArenJa99
Brandon Banks,WR,23.327,2011-11-13,NFL,WAS,@,MIA,L 9-20,9,10,Sun,1,22,22.00,0,BankBr00
Davone Bess,WR,26.061,2011-11-13,NFL,MIA,,WAS,W 20-9,9,10,Sun,2,22,11.00,0,BessDa00
Antonio Brown,WR,23.126,2011-11-13,NFL,PIT,@,CIN,W 24-17,10,10,Sun,3,15,5.00,0,BrowAn04
Quan Cosby,WR,28.325,2011-11-13,NFL,DEN,@,KAN,W 17-10,9,10,Sun,2,16,8.00,0,CosbQu00
Josh Cribbs,WR,28.157,2011-11-13,NFL,CLE,,STL,L 12-13,9,10,Sun,2,6,3.00,0,CribJo01
Victor Cruz,WR,25.002,2011-11-13,NFL,NYG,@,SFO,L 20-27,9,10,Sun,3,12,4.00,0,CruzVi00
Julian Edelman,WR,25.175,2011-11-13,NFL,NWE,@,NYJ,W 37-16,9,10,Sun,1,16,16.00,0,EdelJu00
Armanti Edwards,WR,23.250,2011-11-13,NFL,CAR,,TEN,L 3-30,9,10,Sun,2,10,5.00,0,EdwaAr00
Pierre Garcon,WR,25.097,2011-11-13,NFL,IND,,JAX,L 3-17,10,10,Sun,4,11,2.75,0,GarcPi00
Devin Hester,WR,29.009,2011-11-13,NFL,CHI,,DET,W 37-13,9,10,Sun,3,122,40.67,1,HestDe99
Jacoby Jones,WR,27.125,2011-11-13,NFL,HOU,@,TAM,W 37-9,10,10,Sun,4,10,2.50,0,JoneJa03
Jeremy Kerley,WR,23.005,2011-11-13,NFL,NYJ,,NWE,L 16-37,9,10,Sun,1,0,0.00,0,KerlJe00
Jim Leonhard,S,29.017,2011-11-13,NFL,NYJ,,NWE,L 16-37,9,10,Sun,1,12,12.00,0,LeonJi23
Stefan Logan,WR,30.164,2011-11-13,NFL,DET,@,CHI,L 13-37,9,10,Sun,3,2,0.67,0,LogaSt00
Jeremy Maclin,WR,23.186,2011-11-13,NFL,PHI,,ARI,L 17-21,9,10,Sun,2,17,8.50,0,MaclJe00
Marc Mariani,WR,24.195,2011-11-13,NFL,TEN,@,CAR,W 30-3,9,10,Sun,6,103,17.17,1,MariMa00
Joe McKnight,RB,23.211,2011-11-13,NFL,NYJ,,NWE,L 16-37,9,10,Sun,1,0,0.00,0,McKnJo00
Akwasi Owusu-Ansah,DB,23.217,2011-11-13,NFL,DAL,,BUF,W 44-7,9,10,Sun,2,4,2.00,0,OwusAk99
Preston Parker,WR,24.273,2011-11-13,NFL,TAM,,HOU,L 9-37,9,10,Sun,2,34,17.00,0,ParkPr00
Patrick Peterson,RCB,21.125,2011-11-13,NFL,ARI,@,PHI,W 21-17,9,10,Sun,6,27,4.50,0,PetePa00
Austin Pettis,WR,23.190,2011-11-13,NFL,STL,@,CLE,W 13-12,9,10,Sun,3,25,8.33,0,PettAu00
Steve Smith,WR,26.191,2011-11-13,NFL,PHI,,ARI,L 17-21,9,10,Sun,1,0,0.00,0,SmitSt02
Darren Sproles,RB,28.146,2011-11-13,NFL,NOR,@,ATL,W 26-23,10,10,Sun,2,18,9.00,0,SproDa00
Brandon Tate,WR,24.039,2011-11-13,NFL,CIN,,PIT,L 17-24,9,10,Sun,4,48,12.00,0,TateBr00
Mike Thomas,WR,24.162,2011-11-13,NFL,JAX,@,IND,W 17-3,9,10,Sun,1,0,0.00,0,ThomMi01
Leon Washington,RB,29.076,2011-11-13,NFL,SEA,,BAL,W 22-17,9,10,Sun,1,12,12.00,0,WashLe00
Lardarius Webb,LCB,26.032,2011-11-13,NFL,BAL,@,SEA,L 17-22,9,10,Sun,4,30,7.50,0,WebbLa99
Randall Cobb,WR,21.084,2011-11-14,NFL,GNB,,MIN,W 45-7,9,10,Mon,4,80,20.00,1,CobbRa00
Marcus Sherels,CB,24.045,2011-11-14,NFL,MIN,@,GNB,L 7-45,9,10,Mon,2,13,6.50,0,SherMa20
Eric Decker,WR,24.247,2011-11-17,NFL,DEN,,NYJ,W 17-13,10,11,Thu,1,5,5.00,0,DeckEr00
Jim Leonhard,S,29.021,2011-11-17,NFL,NYJ,@,DEN,L 13-17,10,11,Thu,3,35,11.67,0,LeonJi23
Eddie Royal,WR,25.180,2011-11-17,NFL,DEN,,NYJ,W 17-13,10,11,Thu,1,7,7.00,0,RoyaEd00
Brandon Banks,WR,23.334,2011-11-20,NFL,WAS,,DAL,L 24-27,10,11,Sun,3,97,32.33,0,BankBr00
Davone Bess,WR,26.068,2011-11-20,NFL,MIA,,BUF,W 35-8,10,11,Sun,6,53,8.83,0,BessDa00
Randall Cobb,WR,21.090,2011-11-20,NFL,GNB,,TAM,W 35-26,10,11,Sun,2,69,34.50,0,CobbRa00
Josh Cribbs,WR,28.164,2011-11-20,NFL,CLE,,JAX,W 14-10,10,11,Sun,1,0,0.00,0,CribJo01
Armanti Edwards,WR,23.257,2011-11-20,NFL,CAR,@,DET,L 35-49,10,11,Sun,2,25,12.50,0,EdwaAr00
Ted Ginn,WR,26.222,2011-11-20,NFL,SFO,,ARI,W 23-7,10,11,Sun,4,16,4.00,0,GinnTe00
Chad Hall,WR,25.181,2011-11-20,NFL,PHI,@,NYG,W 17-10,10,11,Sun,1,9,9.00,0,HallCh00
Devin Hester,WR,29.016,2011-11-20,NFL,CHI,,SDG,W 31-20,10,11,Sun,2,59,29.50,0,HestDe99
DeSean Jackson,WR,24.354,2011-11-20,NFL,PHI,@,NYG,W 17-10,10,11,Sun,3,54,18.00,0,JackDe00
Stefan Logan,WR,30.171,2011-11-20,NFL,DET,,CAR,W 49-35,10,11,Sun,2,25,12.50,0,LogaSt00
Marc Mariani,WR,24.202,2011-11-20,NFL,TEN,@,ATL,L 17-23,10,11,Sun,1,-1,-1.00,0,MariMa00
Denarius Moore,WR,22.346,2011-11-20,NFL,OAK,@,MIN,W 27-21,10,11,Sun,2,34,17.00,0,MoorDe02
Akwasi Owusu-Ansah,DB,23.224,2011-11-20,NFL,DAL,@,WAS,W 27-24,10,11,Sun,3,22,7.33,0,OwusAk99
Preston Parker,WR,24.280,2011-11-20,NFL,TAM,@,GNB,L 26-35,10,11,Sun,1,16,16.00,0,ParkPr00
Patrick Peterson,RCB,21.132,2011-11-20,NFL,ARI,@,SFO,L 7-23,10,11,Sun,2,22,11.00,0,PetePa00
Austin Pettis,WR,23.197,2011-11-20,NFL,STL,,SEA,L 7-24,10,11,Sun,3,23,7.67,0,PettAu00
Marcus Sherels,CB,24.051,2011-11-20,NFL,MIN,,OAK,L 21-27,10,11,Sun,5,38,7.60,0,SherMa20
C.J. Spiller,WR,24.107,2011-11-20,NFL,BUF,@,MIA,L 8-35,10,11,Sun,4,60,15.00,0,SpilC.00
Brandon Tate,WR,24.046,2011-11-20,NFL,CIN,@,BAL,L 24-31,10,11,Sun,4,24,6.00,0,TateBr00
Mike Thomas,WR,24.169,2011-11-20,NFL,JAX,@,CLE,L 10-14,10,11,Sun,1,11,11.00,0,ThomMi01
Leon Washington,RB,29.083,2011-11-20,NFL,SEA,@,STL,W 24-7,10,11,Sun,7,74,10.57,0,WashLe00
Lardarius Webb,LCB,26.039,2011-11-20,NFL,BAL,,CIN,W 31-24,10,11,Sun,3,6,2.00,0,WebbLa99
Eric Weems,WR,26.139,2011-11-20,NFL,ATL,,TEN,W 23-17,10,11,Sun,2,27,13.50,0,WeemEr00
Javier Arenas,DB,24.024,2011-11-21,NFL,KAN,@,NWE,L 3-34,10,11,Mon,4,71,17.75,0,ArenJa99
Julian Edelman,WR,25.183,2011-11-21,NFL,NWE,,KAN,W 34-3,10,11,Mon,2,81,40.50,1,EdelJu00
Davone Bess,WR,26.072,2011-11-24,NFL,MIA,@,DAL,L 19-20,11,12,Thu,1,9,9.00,0,BessDa00
Dez Bryant,WR,23.020,2011-11-24,NFL,DAL,,MIA,W 20-19,11,12,Thu,1,20,20.00,0,BryaDe01
Randall Cobb,WR,21.094,2011-11-24,NFL,GNB,@,DET,W 27-15,11,12,Thu,1,-2,-2.00,0,CobbRa00
Stefan Logan,WR,30.175,2011-11-24,NFL,DET,,GNB,L 15-27,11,12,Thu,1,-2,-2.00,0,LogaSt00
Lardarius Webb,LCB,26.043,2011-11-24,NFL,BAL,,SFO,W 16-6,11,12,Thu,5,48,9.60,0,WebbLa99
Javier Arenas,CB,24.030,2011-11-27,NFL,KAN,,PIT,L 9-13,11,12,Sun,1,14,14.00,0,ArenJa99
Brandon Banks,WR,23.341,2011-11-27,NFL,WAS,@,SEA,W 23-17,11,12,Sun,3,7,2.33,0,BankBr00
Patrick Crayton,WR,32.234,2011-11-27,NFL,SDG,,DEN,L 13-16,11,12,Sun,3,16,5.33,0,CrayPa00
Josh Cribbs,WR,28.171,2011-11-27,NFL,CLE,@,CIN,L 20-23,11,12,Sun,3,18,6.00,0,CribJo01
Antonio Cromartie,CB,27.226,2011-11-27,NFL,NYJ,,BUF,W 28-24,11,12,Sun,1,0,0.00,0,CromAn20
Julian Edelman,WR,25.189,2011-11-27,NFL,NWE,@,PHI,W 38-20,11,12,Sun,2,13,6.50,0,EdelJu00
Armanti Edwards,WR,23.264,2011-11-27,NFL,CAR,@,IND,W 27-19,11,12,Sun,4,23,5.75,0,EdwaAr00
Dominique Franks,CB,24.050,2011-11-27,NFL,ATL,,MIN,W 24-14,11,12,Sun,1,0,0.00,0,FranDo99
Pierre Garcon,WR,25.111,2011-11-27,NFL,IND,,CAR,L 19-27,11,12,Sun,2,-7,-3.50,0,GarcPi00
Devin Hester,WR,29.023,2011-11-27,NFL,CHI,@,OAK,L 20-25,11,12,Sun,2,7,3.50,0,HestDe99
Jacoby Jones,WR,27.139,2011-11-27,NFL,HOU,@,JAX,W 20-13,11,12,Sun,7,91,13.00,0,JoneJa03
Joe Lefeged,DB,23.178,2011-11-27,NFL,IND,,CAR,L 19-27,11,12,Sun,1,4,4.00,0,LefeJo00
Jim Leonhard,S,29.031,2011-11-27,NFL,NYJ,,BUF,W 28-24,11,12,Sun,3,21,7.00,0,LeonJi23
Marc Mariani,WR,24.209,2011-11-27,NFL,TEN,,TAM,W 23-17,11,12,Sun,1,3,3.00,0,MariMa00
Bryan McCann,CB,24.059,2011-11-27,NFL,OAK,,CHI,W 25-20,11,12,Sun,1,1,1.00,0,McCaBr01
Dexter McCluster,RB,22.094,2011-11-27,NFL,KAN,,PIT,L 9-13,11,12,Sun,1,7,7.00,0,McClDe00
Nick Miller,WR,24.243,2011-11-27,NFL,STL,,ARI,L 20-23,11,12,Sun,2,89,44.50,1,MillNi00
Patrick Peterson,RCB,21.139,2011-11-27,NFL,ARI,@,STL,W 23-20,11,12,Sun,4,95,23.75,1,PetePa00
Eddie Royal,WR,25.190,2011-11-27,NFL,DEN,@,SDG,W 16-13,11,12,Sun,4,60,15.00,0,RoyaEd00
Marcus Sherels,CB,24.058,2011-11-27,NFL,MIN,@,ATL,L 14-24,11,12,Sun,3,5,1.67,0,SherMa20
C.J. Spiller,RB,24.114,2011-11-27,NFL,BUF,@,NYJ,L 24-28,11,12,Sun,1,9,9.00,0,SpilC.00
Brandon Tate,WR,24.053,2011-11-27,NFL,CIN,,CLE,W 23-20,11,12,Sun,2,-5,-2.50,0,TateBr00
Mike Thomas,WR,24.176,2011-11-27,NFL,JAX,,HOU,L 13-20,11,12,Sun,4,4,1.00,0,ThomMi01
Leon Washington,RB,29.090,2011-11-27,NFL,SEA,,WAS,L 17-23,11,12,Sun,2,1,0.50,0,WashLe00
Eric Weems,WR,26.146,2011-11-27,NFL,ATL,,MIN,W 24-14,11,12,Sun,4,54,13.50,0,WeemEr00
Aaron Ross,RCB,29.074,2011-11-28,NFL,NYG,@,NOR,L 24-49,11,12,Mon,1,-1,-1.00,0,RossAa99
Leon Washington,RB,29.094,2011-12-01,NFL,SEA,,PHI,W 31-14,12,13,Thu,3,0,0.00,0,WashLe00
Javier Arenas,CB,24.037,2011-12-04,NFL,KAN,@,CHI,W 10-3,12,13,Sun,3,13,4.33,0,ArenJa99
Brandon Banks,WR,23.348,2011-12-04,NFL,WAS,,NYJ,L 19-34,12,13,Sun,2,14,7.00,0,BankBr00
Davone Bess,FB,26.082,2011-12-04,NFL,MIA,,OAK,W 34-14,12,13,Sun,3,28,9.33,0,BessDa00
Antonio Brown,WR,23.147,2011-12-04,NFL,PIT,,CIN,W 35-7,12,13,Sun,3,65,21.67,1,BrowAn04
Jalil Brown,DB,24.051,2011-12-04,NFL,KAN,@,CHI,W 10-3,12,13,Sun,1,0,0.00,0,BrowJa00
Dez Bryant,WR,23.030,2011-12-04,NFL,DAL,@,ARI,L 13-19,12,13,Sun,3,18,6.00,0,BryaDe01
Randall Cobb,WR,21.104,2011-12-04,NFL,GNB,@,NYG,W 38-35,12,13,Sun,2,6,3.00,0,CobbRa00
Josh Cribbs,WR,28.178,2011-12-04,NFL,CLE,,BAL,L 10-24,12,13,Sun,1,9,9.00,0,CribJo01
Julian Edelman,WR,25.196,2011-12-04,NFL,NWE,,IND,W 31-24,12,13,Sun,2,15,7.50,0,EdelJu00
Armanti Edwards,WR,23.271,2011-12-04,NFL,CAR,@,TAM,W 38-19,12,13,Sun,1,12,12.00,0,EdwaAr00
Ted Ginn,WR,26.236,2011-12-04,NFL,SFO,,STL,W 26-0,12,13,Sun,3,19,6.33,0,GinnTe00
Devin Hester,WR,29.030,2011-12-04,NFL,CHI,,KAN,L 3-10,12,13,Sun,3,39,13.00,0,HestDe99
Jacoby Jones,WR,27.146,2011-12-04,NFL,HOU,,ATL,W 17-10,12,13,Sun,3,10,3.33,0,JoneJa03
Jeremy Kerley,WR,23.026,2011-12-04,NFL,NYJ,@,WAS,W 34-19,12,13,Sun,1,0,0.00,0,KerlJe00
Joe Lefeged,SS,23.185,2011-12-04,NFL,IND,@,NWE,L 24-31,12,13,Sun,1,21,21.00,0,LefeJo00
Jim Leonhard,S,29.038,2011-12-04,NFL,NYJ,@,WAS,W 34-19,12,13,Sun,1,14,14.00,0,LeonJi23
Stefan Logan,WR,30.185,2011-12-04,NFL,DET,@,NOR,L 17-31,12,13,Sun,2,13,6.50,0,LogaSt00
Marc Mariani,WR,24.216,2011-12-04,NFL,TEN,@,BUF,W 23-17,12,13,Sun,3,72,24.00,0,MariMa00
Bryan McCann,CB,24.066,2011-12-04,NFL,OAK,@,MIA,L 14-34,12,13,Sun,1,11,11.00,0,McCaBr01
Leodis McKelvin,CB,26.094,2011-12-04,NFL,BUF,,TEN,L 17-23,12,13,Sun,2,10,5.00,0,McKeLe99
Preston Parker,WR,24.294,2011-12-04,NFL,TAM,,CAR,L 19-38,12,13,Sun,2,42,21.00,0,ParkPr00
Patrick Peterson,RCB,21.146,2011-12-04,NFL,ARI,,DAL,W 19-13,12,13,Sun,1,1,1.00,0,PetePa00
Sabby Piscitelli,S,28.102,2011-12-04,NFL,KAN,@,CHI,W 10-3,12,13,Sun,1,0,0.00,0,PiscSa99
Eddie Royal,WR,25.197,2011-12-04,NFL,DEN,@,MIN,W 35-32,12,13,Sun,2,12,6.00,0,RoyaEd00
Marcus Sherels,CB,24.065,2011-12-04,NFL,MIN,,DEN,L 32-35,12,13,Sun,3,14,4.67,0,SherMa20
Darren Sproles,RB,28.167,2011-12-04,NFL,NOR,,DET,W 31-17,12,13,Sun,2,13,6.50,0,SproDa00
Brandon Tate,WR,24.060,2011-12-04,NFL,CIN,@,PIT,L 7-35,12,13,Sun,5,54,10.80,0,TateBr00
Lardarius Webb,DB,26.053,2011-12-04,NFL,BAL,@,CLE,W 24-10,12,13,Sun,2,72,36.00,1,WebbLa99
Eric Weems,WR,26.153,2011-12-04,NFL,ATL,@,HOU,L 10-17,12,13,Sun,2,22,11.00,0,WeemEr00
Matt Willis,WR,27.235,2011-12-04,NFL,DEN,@,MIN,W 35-32,12,13,Sun,1,0,0.00,0,WillMa00
Patrick Crayton,WR,32.242,2011-12-05,NFL,SDG,@,JAX,W 38-14,12,13,Mon,1,0,0.00,0,CrayPa00
Mike Thomas,WR,24.184,2011-12-05,NFL,JAX,,SDG,L 14-38,12,13,Mon,3,11,3.67,0,ThomMi01
Jordan Norwood,WR,25.070,2011-12-08,NFL,CLE,@,PIT,L 3-14,13,14,Thu,3,29,9.67,0,NorwJo00
Javier Arenas,CB,24.044,2011-12-11,NFL,KAN,@,NYJ,L 10-37,13,14,Sun,1,10,10.00,0,ArenJa99
Davone Bess,WR,26.089,2011-12-11,NFL,MIA,,PHI,L 10-26,13,14,Sun,2,24,12.00,0,BessDa00
Will Blackmon,S,27.045,2011-12-11,NFL,NYG,@,DAL,W 37-34,13,14,Sun,2,21,10.50,0,BlacWi20
Dez Bryant,WR,23.037,2011-12-11,NFL,DAL,,NYG,L 34-37,13,14,Sun,1,10,10.00,0,BryaDe01
Reggie Bush,RB,26.284,2011-12-11,NFL,MIA,,PHI,L 10-26,13,14,Sun,1,8,8.00,0,BushRe00
Randall Cobb,WR,21.111,2011-12-11,NFL,GNB,,OAK,W 46-16,13,14,Sun,2,26,13.00,0,CobbRa00
Quan Cosby,WR,28.353,2011-12-11,NFL,DEN,,CHI,W 13-10,13,14,Sun,8,73,9.13,0,CosbQu00
Patrick Crayton,WR,32.248,2011-12-11,NFL,SDG,,BUF,W 37-10,13,14,Sun,1,14,14.00,0,CrayPa00
Jarett Dillard,WR,25.355,2011-12-11,NFL,JAX,,TAM,W 41-14,13,14,Sun,1,5,5.00,0,DillJa00
Julian Edelman,WR,25.203,2011-12-11,NFL,NWE,@,WAS,W 34-27,13,14,Sun,2,18,9.00,0,EdelJu00
Armanti Edwards,WR,23.278,2011-12-11,NFL,CAR,,ATL,L 23-31,13,14,Sun,4,11,2.75,0,EdwaAr00
Pierre Garcon,WR,25.125,2011-12-11,NFL,IND,@,BAL,L 10-24,13,14,Sun,1,8,8.00,0,GarcPi00
Ted Ginn,WR,26.243,2011-12-11,NFL,SFO,@,ARI,L 19-21,13,14,Sun,4,93,23.25,0,GinnTe00
Devin Hester,WR,29.037,2011-12-11,NFL,CHI,@,DEN,L 10-13,13,14,Sun,2,36,18.00,0,HestDe99
DeSean Jackson,WR,25.010,2011-12-11,NFL,PHI,@,MIA,W 26-10,13,14,Sun,5,27,5.40,0,JackDe00
Jacoby Jones,WR,27.153,2011-12-11,NFL,HOU,@,CIN,W 20-19,13,14,Sun,4,30,7.50,0,JoneJa03
Jeremy Kerley,WR,23.033,2011-12-11,NFL,NYJ,,KAN,W 37-10,13,14,Sun,3,42,14.00,0,KerlJe00
Joe Lefeged,DB,23.192,2011-12-11,NFL,IND,@,BAL,L 10-24,13,14,Sun,1,0,0.00,0,LefeJo00
Jim Leonhard,S,29.045,2011-12-11,NFL,NYJ,,KAN,W 37-10,13,14,Sun,1,1,1.00,0,LeonJi23
Stefan Logan,WR,30.192,2011-12-11,NFL,DET,,MIN,W 34-28,13,14,Sun,1,28,28.00,0,LogaSt00
Marc Mariani,WR,24.223,2011-12-11,NFL,TEN,,NOR,L 17-22,13,14,Sun,4,34,8.50,0,MariMa00
Dexter McCluster,RB,22.108,2011-12-11,NFL,KAN,@,NYJ,L 10-37,13,14,Sun,1,4,4.00,0,McClDe00
Preston Parker,WR,24.301,2011-12-11,NFL,TAM,@,JAX,L 14-41,13,14,Sun,3,-3,-1.00,0,ParkPr00
Patrick Peterson,RCB,21.153,2011-12-11,NFL,ARI,,SFO,W 21-19,13,14,Sun,5,44,8.80,0,PetePa00
Ed Reed*,FS,33.091,2011-12-11,NFL,BAL,,IND,W 24-10,13,14,Sun,1,0,0.00,0,ReedEd00
Marcus Sherels,CB,24.072,2011-12-11,NFL,MIN,@,DET,L 28-34,13,14,Sun,2,22,11.00,0,SherMa20
Darren Sproles,RB,28.174,2011-12-11,NFL,NOR,@,TEN,W 22-17,13,14,Sun,3,18,6.00,0,SproDa00
