Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Gerald McBurrows,SS,29.020,2002-10-27,NFL,ATL,@,NOR,W 37-35,7,8,Sun,,1,0,,,McBuGe20
Tony Parrish,SS,26.338,2002-10-27,NFL,SFO,,ARI,W 38-28,7,8,Sun,,1,0,,,ParrTo20
Julius Peppers,LDE,22.282,2002-10-27,NFL,CAR,,TAM,L 9-12,8,8,Sun,0,1,0,0,0,PeppJu99
Simeon Rice,RDE,28.245,2002-10-27,NFL,TAM,@,CAR,W 12-9,8,8,Sun,0,1,0,0,0,RiceSi00
Nick Rogers,SLB,23.149,2002-10-27,NFL,MIN,,CHI,W 25-7,7,8,Sun,0,1,0,0,0,RogeNi20
Dana Stubblefield,RDT,31.347,2002-10-27,NFL,SFO,,ARI,W 38-28,7,8,Sun,,1,1,,,StubDa00
David Terrell,FS,27.111,2002-10-27,NFL,WAS,,IND,W 26-21,7,8,Sun,,1,0,,,TerrDa21
Bracy Walker,S,31.364,2002-10-27,NFL,DET,@,BUF,L 17-24,7,8,Sun,,1,0,,,WalkBr20
Gerard Warren,LDT,24.094,2002-10-27,NFL,CLE,@,NYJ,W 24-21,8,8,Sun,0,1,0,0,0,WarrGe20
Adrian Wilson,SS,23.015,2002-10-27,NFL,ARI,@,SFO,L 28-38,7,8,Sun,,1,0,,,WilsAd99
Omar Stoutmire,FS,28.111,2002-10-28,NFL,NYG,@,PHI,L 3-17,7,8,Mon,,1,0,,,StouOm20
Troy Vincent,LCB,31.142,2002-10-28,NFL,PHI,,NYG,W 17-3,7,8,Mon,,1,0,,,VincTr00
Darwin Walker,RDT,25.135,2002-10-28,NFL,PHI,,NYG,W 17-3,7,8,Mon,0,1,0,0,0,WalkDa21
Akin Ayodele,LB,23.047,2002-11-03,NFL,JAX,@,NYG,L 17-24,8,9,Sun,0,1,0,0,0,AyodAk20
Courtney Brown,RDE,24.262,2002-11-03,NFL,CLE,,PIT,L 20-23,9,9,Sun,0,1,0,0,0,BrowCo22
Tony Bryant,DE,26.061,2002-11-03,NFL,OAK,,SFO,L 20-23,8,9,Sun,,1,0,,,BryaTo20
Andre Carter,RDE,23.175,2002-11-03,NFL,SFO,@,OAK,W 23-20,8,9,Sun,0,1,0,0,0,CartAn20
Donte Curry,SLB,24.104,2002-11-03,NFL,DET,,DAL,W 9-7,8,9,Sun,0,2,0,0,0,CurrDo21
Shaun Ellis,LDE,25.132,2002-11-03,NFL,NYJ,@,SDG,W 44-13,8,9,Sun,,1,0,,,ElliSh00
Jack Golden,LB,25.279,2002-11-03,NFL,TAM,,MIN,W 38-24,9,9,Sun,,1,0,,,GoldJa20
Victor Green,S,32.330,2002-11-03,NFL,NWE,@,BUF,W 38-7,8,9,Sun,,1,0,,,GreeVi20
Ellis Johnson,NT,29.004,2002-11-03,NFL,ATL,,BAL,W 20-17,8,9,Sun,0,1,0,0,0,JohnEl20
Brad Kassell,LB,22.300,2002-11-03,NFL,TEN,@,IND,W 23-15,8,9,Sun,,1,0,,,KassBr20
Leonard Little,LDE,28.015,2002-11-03,NFL,STL,@,ARI,W 27-14,8,9,Sun,0,1,0,0,0,LittLe00
Donald Mitchell,CB,25.324,2002-11-03,NFL,TEN,@,IND,W 23-15,8,9,Sun,,1,0,,,MitcDo20
Brandon Moore,LB,23.291,2002-11-03,NFL,SFO,@,OAK,W 23-20,8,9,Sun,,1,0,,,MoorBr22
Chad Morton,RB/K,25.213,2002-11-03,NFL,NYJ,@,SDG,W 44-13,8,9,Sun,0,1,0,0,0,MortCh00
Robert Porcher,LDE,33.096,2002-11-03,NFL,DET,,DAL,W 9-7,8,9,Sun,0,1,1,0,0,PorcRo00
Simeon Rice,RDE,28.252,2002-11-03,NFL,TAM,,MIN,W 38-24,9,9,Sun,0,1,0,0,0,RiceSi00
Sam Shade,S,29.142,2002-11-03,NFL,WAS,@,SEA,W 14-3,8,9,Sun,0,1,0,0,0,ShadSa20
Bruce Smith*,RDE,39.138,2002-11-03,NFL,WAS,@,SEA,W 14-3,8,9,Sun,0,1,0,0,0,SmitBr00
Adalius Thomas,RDE,25.077,2002-11-03,NFL,BAL,@,ATL,L 17-20,8,9,Sun,0,1,0,0,0,ThomAd00
Anthony Weaver,LDE,22.067,2002-11-03,NFL,BAL,@,ATL,L 17-20,8,9,Sun,0,1,0,0,0,WeavAn20
Tank Williams,SS,22.126,2002-11-03,NFL,TEN,@,IND,W 23-15,8,9,Sun,0,2,1,0,0,WillTa20
Nate Wayne,WLB,27.296,2002-11-04,NFL,GNB,,MIA,W 24-10,8,9,Mon,0,1,1,0,0,WaynNa20
Tyrone Williams,RCB,29.157,2002-11-04,NFL,GNB,,MIA,W 24-10,8,9,Mon,,1,0,,,WillTy20
John Abraham,RDE,24.188,2002-11-10,NFL,NYJ,,MIA,W 13-10,9,10,Sun,0,1,0,0,0,AbraJo00
LaVar Arrington,SLB,24.143,2002-11-10,NFL,WAS,@,JAX,L 7-26,9,10,Sun,0,1,0,0,0,ArriLa00
Marcus Bell,OLB,25.114,2002-11-10,NFL,SEA,@,ARI,W 27-6,9,10,Sun,,1,2,,,BellMa21
Rocky Bernard,DT,23.205,2002-11-10,NFL,SEA,@,ARI,W 27-6,9,10,Sun,,1,0,,,BernRo20
Alex Brown,RDE,23.159,2002-11-10,NFL,CHI,,NWE,L 30-33,9,10,Sun,0,1,0,0,0,BrowAl20
Mike Brown,FS,24.270,2002-11-10,NFL,CHI,,NWE,L 30-33,9,10,Sun,,1,0,,,BrowMi99
Keith Bulluck,RLB,25.220,2002-11-10,NFL,TEN,,HOU,W 17-10,9,10,Sun,0,1,1,0,0,BullKe00
Jason Craft,RCB,26.270,2002-11-10,NFL,JAX,,WAS,W 26-7,9,10,Sun,0,1,0,0,0,CrafJa20
Donte Curry,SLB,24.111,2002-11-10,NFL,DET,@,GNB,L 14-40,9,10,Sun,,2,0,,,CurrDo21
Frank Ferrara,DE,26.338,2002-11-10,NFL,NYG,@,MIN,W 27-20,9,10,Sun,0,1,0,0,0,FerrFr20
Dwight Freeney,RDE,22.264,2002-11-10,NFL,IND,@,PHI,W 35-13,9,10,Sun,0,3,0,0,0,FreeDw00
Kenny Holmes,RDE,29.017,2002-11-10,NFL,NYG,@,MIN,W 27-20,9,10,Sun,0,1,0,0,0,HolmKe20
Darren Howard,RDE,25.356,2002-11-10,NFL,NOR,@,CAR,W 34-24,9,10,Sun,0,1,0,0,0,HowaDa21
Marvin Jones,MLB,30.135,2002-11-10,NFL,NYJ,,MIA,W 13-10,9,10,Sun,,1,0,,,JoneMa23
Ben Leber,LB,23.338,2002-11-10,NFL,SDG,@,STL,L 24-28,9,10,Sun,,1,0,,,LebeBe20
Michael Lewis,SS,22.195,2002-11-10,NFL,PHI,,IND,L 13-35,9,10,Sun,,1,0,,,LewiMi99
Alex Molden,LCB,29.098,2002-11-10,NFL,SDG,@,STL,L 24-28,9,10,Sun,,1,0,,,MoldAl20
Robert Porcher,LDE,33.103,2002-11-10,NFL,DET,@,GNB,L 14-40,9,10,Sun,0,1,0,0,0,PorcRo00
Joey Porter,ROLB,25.233,2002-11-10,NFL,PIT,,ATL,T 34-34,9,10,Sun,0,1,1,0,0,PortJo00
Junior Seau*,WLB,33.295,2002-11-10,NFL,SDG,@,STL,L 24-28,9,10,Sun,,1,0,,,SeauJu00
Mark Simoneau,LB,25.298,2002-11-10,NFL,ATL,@,PIT,T 34-34,9,10,Sun,,1,1,,,SimoMa20
Dewayne Washington,RCB,29.318,2002-11-10,NFL,PIT,,ATL,T 34-34,9,10,Sun,,1,0,,,WashDe20
Anthony Weaver,LDE,22.074,2002-11-10,NFL,BAL,,CIN,W 38-27,9,10,Sun,0,1,0,0,0,WeavAn20
Marcellus Wiley,LDE,27.345,2002-11-10,NFL,SDG,@,STL,L 24-28,9,10,Sun,,1,0,,,WileMa00
David Barrett,RCB,24.330,2002-11-17,NFL,ARI,@,PHI,L 14-38,10,11,Sun,,1,0,,,BarrDa22
Sam Brandon,FS,23.135,2002-11-17,NFL,DEN,@,SEA,W 31-9,10,11,Sun,,1,1,,,BranSa20
Chad Bratzke,LDE,31.063,2002-11-17,NFL,IND,,DAL,W 20-3,10,11,Sun,0,1,0,0,0,BratCh20
Chris Cooper,DE,25.263,2002-11-17,NFL,OAK,,NWE,W 27-20,10,11,Sun,0,1,0,0,0,CoopCh20
Dwight Freeney,RDE,22.271,2002-11-17,NFL,IND,,DAL,W 20-3,10,11,Sun,0,1,0,0,0,FreeDw00
Tommy Hendricks,LB,24.025,2002-11-17,NFL,MIA,,BAL,W 26-7,10,11,Sun,,1,0,,,HendTo20
Orlando Huff,MLB,24.095,2002-11-17,NFL,SEA,,DEN,L 9-31,10,11,Sun,,1,0,,,HuffOr20
Kevin Lewis,LB,24.042,2002-11-17,NFL,NYG,,WAS,W 19-17,10,11,Sun,,1,0,,,LewiKe23
Marquand Manuel,SS,23.129,2002-11-17,NFL,CIN,,CLE,L 20-27,10,11,Sun,,1,0,,,ManuMa20
Leonard Myers,CB,23.334,2002-11-17,NFL,NWE,@,OAK,L 20-27,10,11,Sun,,1,0,,,MyerLe20
Adewale Ogunleye,LDE,25.100,2002-11-17,NFL,MIA,,BAL,W 26-7,10,11,Sun,0,1,0,0,0,OgunAd00
Chike Okeafor,LDE,26.235,2002-11-17,NFL,SFO,@,SDG,L 17-20,10,11,Sun,,1,0,,,OkeaCh20
Julius Peppers,LDE,22.303,2002-11-17,NFL,CAR,@,TAM,L 10-23,10,11,Sun,0,1,0,0,0,PeppJu99
Simeon Rice,RDE,28.266,2002-11-17,NFL,TAM,,CAR,W 23-10,10,11,Sun,0,1,0,0,0,RiceSi00
Sam Rogers,OLB,32.171,2002-11-17,NFL,ATL,,NOR,W 24-17,10,11,Sun,0,1,0,0,0,RogeSa20
Mike Rucker,RDE,27.262,2002-11-17,NFL,CAR,@,TAM,L 10-23,10,11,Sun,,1,1,,,RuckMi20
Bruce Smith*,RDE,39.152,2002-11-17,NFL,WAS,@,NYG,L 17-19,10,11,Sun,,1,0,,,SmitBr00
Dwight Smith,CB,24.096,2002-11-17,NFL,TAM,,CAR,W 23-10,10,11,Sun,0,1,0,0,0,SmitDw20
Greg Spires,LDE,28.097,2002-11-17,NFL,TAM,,CAR,W 23-10,10,11,Sun,0,1,0,0,0,SpirGr20
Jason Taylor*,RDE,28.077,2002-11-17,NFL,MIA,,BAL,W 26-7,10,11,Sun,0,1,0,0,0,TaylJa03
Jared Tomich,DT,28.207,2002-11-17,NFL,GNB,@,MIN,L 21-31,10,11,Sun,,1,0,,,TomiJa20
Dante Wesley,CB,23.226,2002-11-17,NFL,CAR,@,TAM,L 10-23,10,11,Sun,,1,0,,,WeslDa20
Roy Williams,FS,22.095,2002-11-17,NFL,DAL,@,IND,L 3-20,10,11,Sun,0,1,0,0,0,WillRo03
LeVar Woods,OLB,24.247,2002-11-17,NFL,ARI,@,PHI,L 14-38,10,11,Sun,0,1,0,0,0,WoodLe21
Charles Woodson,CB,26.041,2002-11-17,NFL,OAK,,NWE,W 27-20,10,11,Sun,,1,0,,,WoodCh00
Mark Word,RDE,26.359,2002-11-17,NFL,CLE,@,CIN,W 27-20,10,11,Sun,0,1,0,0,0,WordMa20
Rosevelt Colvin,SLB,25.074,2002-11-18,NFL,CHI,@,STL,L 16-21,10,11,Mon,0,1,0,0,0,ColvRo20
LaVar Arrington,SLB,24.157,2002-11-24,NFL,WAS,,STL,W 20-17,11,12,Sun,0,1,0,0,0,ArriLa00
Akin Ayodele,LB,23.068,2002-11-24,NFL,JAX,@,DAL,L 19-21,11,12,Sun,,1,0,,,AyodAk20
Dre' Bly,RCB,25.186,2002-11-24,NFL,STL,@,WAS,L 17-20,11,12,Sun,,1,0,,,BlyxDr00
Ray Buchanan,LCB,31.056,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,,1,0,,,BuchRa00
Deon Grant,FS,23.255,2002-11-24,NFL,CAR,,ATL,L 0-41,11,12,Sun,,1,0,,,GranDe21
Barrett Green,WLB,25.026,2002-11-24,NFL,DET,@,CHI,L 17-20,11,12,Sun,,2,0,,,GreeBa20
Clark Haggans,LB,25.318,2002-11-24,NFL,PIT,,CIN,W 29-21,11,12,Sun,,1,0,,,HaggCl20
Kevin Hardy,LB,29.123,2002-11-24,NFL,DAL,,JAX,W 21-19,11,12,Sun,0,1,0,0,0,HardKe00
Kenard Lang,LDE,27.297,2002-11-24,NFL,CLE,@,NOR,W 24-15,11,12,Sun,,1,0,,,LangKe20
Mo Lewis,SLB,33.034,2002-11-24,NFL,NYJ,,BUF,W 31-13,11,12,Sun,0,1,0,0,0,LewiMo00
Sam Madison,RCB,28.215,2002-11-24,NFL,MIA,,SDG,W 30-3,11,12,Sun,,1,0,,,MadiSa00
Dexter McCleon,CB,29.046,2002-11-24,NFL,STL,@,WAS,L 17-20,11,12,Sun,,1,0,,,McClDe21
Roman Phifer,OLB,34.264,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,,2,0,,,PhifRo20
Jeff Posey,ROLB,27.102,2002-11-24,NFL,HOU,,NYG,W 16-14,11,12,Sun,0,1,0,0,0,PoseJe20
Orpheus Roye,RDT,29.307,2002-11-24,NFL,CLE,@,NOR,W 24-15,11,12,Sun,,1,0,,,RoyeOr20
Brady Smith,RDE,29.172,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,0,1,0,0,0,SmitBr21
Otis Smith,RCB,37.033,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,,1,0,,,SmitOt20
Paul Spicer,DE,27.098,2002-11-24,NFL,JAX,@,DAL,L 19-21,11,12,Sun,0,1,0,0,0,SpicPa20
Michael Strahan*,LDE,31.003,2002-11-24,NFL,NYG,@,HOU,L 14-16,11,12,Sun,0,1,0,0,0,StraMi02
Fred Thomas,RCB,29.074,2002-11-24,NFL,NOR,,CLE,L 15-24,11,12,Sun,0,1,0,0,0,ThomFr20
Keith Traylor,RDT,33.082,2002-11-24,NFL,CHI,,DET,W 20-17,11,12,Sun,,1,0,,,TrayKe20
Marcus Washington,RLB,25.038,2002-11-24,NFL,IND,@,DEN,W 23-20,11,12,Sun,,1,0,,,WashMa99
Jamal Williams,LDT,26.210,2002-11-24,NFL,SDG,@,MIA,L 3-30,11,12,Sun,0,1,0,0,0,WillJa99
Roy Williams,FS,22.102,2002-11-24,NFL,DAL,,JAX,W 21-19,11,12,Sun,0,1,0,0,0,WillRo03
Al Wilson,MLB,25.156,2002-11-24,NFL,DEN,,IND,L 20-23,11,12,Sun,,1,1,,,WilsAl00
Renaldo Wynn,LDE,28.082,2002-11-24,NFL,WAS,,STL,W 20-17,11,12,Sun,0,1,0,0,0,WynnRe20
Fred Smoot,RCB,22.130,2002-11-28,NFL,WAS,@,DAL,L 20-27,12,13,Thu,,1,0,,,SmooFr20
James Whalen,TE,24.352,2002-11-28,NFL,DAL,,WAS,W 27-20,12,13,Thu,,1,0,,,WhalJa00
Rabih Abdullah,RB,27.218,2002-12-01,NFL,CHI,@,GNB,L 20-30,12,13,Sun,,1,0,,,AbduRa00
James Allen,LB,23.020,2002-12-01,NFL,NOR,,TAM,W 23-20,12,13,Sun,,1,0,,,AlleJa21
Shawn Barber,WIL,27.321,2002-12-01,NFL,PHI,,STL,W 10-3,12,13,Sun,0,2,1,0,0,BarbSh20
Dre' Bly,RCB,25.193,2002-12-01,NFL,STL,@,PHI,L 3-10,12,13,Sun,,1,1,,,BlyxDr00
Rosevelt Colvin,SLB,25.087,2002-12-01,NFL,CHI,@,GNB,L 20-30,12,13,Sun,0,1,0,0,0,ColvRo20
Henri Crockett,LB,28.034,2002-12-01,NFL,MIN,,ATL,L 24-30,12,13,Sun,0,1,1,0,0,CrocHe20
Mark Fields,SLB,30.022,2002-12-01,NFL,CAR,@,CLE,W 13-6,12,13,Sun,0,1,0,0,0,FielMa99
Dwight Freeney,RDE,22.285,2002-12-01,NFL,IND,,HOU,W 19-3,12,13,Sun,0,1,0,0,0,FreeDw00
Kabeer Gbaja-Biamila,RDE,25.068,2002-12-01,NFL,GNB,,CHI,W 30-20,12,13,Sun,,1,0,,,GbajKa20
Charles Grant,DE,24.089,2002-12-01,NFL,NOR,,TAM,W 23-20,12,13,Sun,0,1,0,0,0,GranCh21
Walt Harris,LCB,28.113,2002-12-01,NFL,IND,,HOU,W 19-3,12,13,Sun,,1,0,,,HarrWa21
Darren Howard,RDE,26.012,2002-12-01,NFL,NOR,,TAM,W 23-20,12,13,Sun,0,1,0,0,0,HowaDa21
N.D. Kalu,DE,27.120,2002-12-01,NFL,PHI,,STL,W 10-3,12,13,Sun,0,1,0,0,0,KaluN.20
Michael Lewis,SS,22.216,2002-12-01,NFL,PHI,,STL,W 10-3,12,13,Sun,,1,1,,,LewiMi99
Michael Lewis,WR,31.017,2002-12-01,NFL,NOR,,TAM,W 23-20,12,13,Sun,0,1,0,0,0,LewiMi00
Leonard Little,LDE,28.043,2002-12-01,NFL,STL,@,PHI,L 3-10,12,13,Sun,0,1,0,0,0,LittLe00
Ken Lucas,RCB,23.312,2002-12-01,NFL,SEA,@,SFO,L 24-31,12,13,Sun,0,1,0,0,0,LucaKe20
Keith Newman,SLB,25.316,2002-12-01,NFL,BUF,,MIA,W 38-21,12,13,Sun,0,1,0,0,0,NewmKe20
Kendrick Office,LDE,24.121,2002-12-01,NFL,BUF,,MIA,W 38-21,12,13,Sun,,1,0,,,OffiKe20
Julian Peterson,LOLB,24.126,2002-12-01,NFL,SFO,,SEA,W 31-24,12,13,Sun,,1,0,,,PeteJu00
Tommy Polley,WLB,24.317,2002-12-01,NFL,STL,@,PHI,L 3-10,12,13,Sun,,1,0,,,PollTo21
Simeon Rice,RDE,28.280,2002-12-01,NFL,TAM,@,NOR,L 20-23,12,13,Sun,0,1,0,0,0,RiceSi00
Damien Richardson,S,26.242,2002-12-01,NFL,CAR,@,CLE,W 13-6,12,13,Sun,,1,0,,,RichDa21
Sam Rogers,OLB,32.185,2002-12-01,NFL,ATL,@,MIN,W 30-24,12,13,Sun,0,1,0,0,0,RogeSa20
Mark Roman,FS,25.250,2002-12-01,NFL,CIN,,BAL,L 23-27,12,13,Sun,,1,0,,,RomaMa20
Mike Rumph,CB,23.023,2002-12-01,NFL,SFO,,SEA,W 31-24,12,13,Sun,,1,0,,,RumpMi20
Aaron Schobel,RDE,25.091,2002-12-01,NFL,BUF,,MIA,W 38-21,12,13,Sun,0,1,0,0,0,SchoAa99
DeQuincy Scott,DT,24.271,2002-12-01,NFL,SDG,,DEN,W 30-27,12,13,Sun,0,1,0,0,0,ScotDe20
Alshermond Singleton,SLB,27.116,2002-12-01,NFL,TAM,@,NOR,L 20-23,12,13,Sun,0,1,0,0,0,SingAl20
Michael Strahan*,LDE,31.010,2002-12-01,NFL,NYG,,TEN,L 29-32,12,13,Sun,0,1,0,0,0,StraMi02
Nate Wayne,WLB,27.323,2002-12-01,NFL,GNB,,CHI,W 30-20,12,13,Sun,0,1,0,0,0,WaynNa20
Tyrone Williams,RCB,29.184,2002-12-01,NFL,GNB,,CHI,W 30-20,12,13,Sun,0,1,0,0,0,WillTy20
Jeff Zgonina,RDT,32.191,2002-12-01,NFL,STL,@,PHI,L 3-10,12,13,Sun,0,1,0,0,0,ZgonJe20
JoJuan Armour,SS,26.151,2002-12-08,NFL,CIN,@,CAR,L 31-52,13,14,Sun,,1,0,,,ArmoJo20
Rocky Boiman,LB,22.318,2002-12-08,NFL,TEN,,IND,W 27-17,13,14,Sun,,1,0,,,BoimRo20
Charlie Clemons,MLB,30.157,2002-12-08,NFL,NOR,@,BAL,W 37-25,13,14,Sun,,1,0,,,ClemCh22
Mark Fields,SLB,30.029,2002-12-08,NFL,CAR,,CIN,W 52-31,13,14,Sun,0,1,0,0,0,FielMa99
Dwight Freeney,RDE,22.292,2002-12-08,NFL,IND,@,TEN,L 17-27,13,14,Sun,0,2,0,0,0,FreeDw00
Kabeer Gbaja-Biamila,RDE,25.075,2002-12-08,NFL,GNB,,MIN,W 26-22,13,14,Sun,0,1,0,0,0,GbajKa20
Jason Gildon,OLB,30.130,2002-12-08,NFL,PIT,,HOU,L 6-24,13,14,Sun,0,1,0,0,0,GildJa00
Nick Greisen,OLB,23.120,2002-12-08,NFL,NYG,@,WAS,W 27-21,13,14,Sun,0,1,1,0,0,GreiNi20
Cornelius Griffin,LDT,26.005,2002-12-08,NFL,NYG,@,WAS,W 27-21,13,14,Sun,0,1,0,0,0,GrifCo20
Rodney Harrison,SS,29.358,2002-12-08,NFL,SDG,,OAK,L 7-27,13,14,Sun,,1,0,,,HarrRo01
Ed Hartwell,LILB,24.195,2002-12-08,NFL,BAL,,NOR,L 25-37,13,14,Sun,,1,0,,,HartEd20
Eric Hicks,LDE,26.174,2002-12-08,NFL,KAN,,STL,W 49-10,13,14,Sun,0,1,0,0,0,HickEr20
Tebucky Jones,FS,28.063,2002-12-08,NFL,NWE,,BUF,W 27-17,13,14,Sun,0,1,0,0,0,JoneTe20
Sammy Knight,SS,27.089,2002-12-08,NFL,NOR,@,BAL,W 37-25,13,14,Sun,,1,0,,,KnigSa00
Rian Lindell,K,25.322,2002-12-08,NFL,SEA,,PHI,L 20-27,13,14,Sun,0,1,0,0,0,linderia01
Kato Serwanga,CB,26.138,2002-12-08,NFL,NYG,@,WAS,W 27-21,13,14,Sun,,1,1,,,SerwKa20
Otis Smith,RCB,37.047,2002-12-08,NFL,NWE,,BUF,W 27-17,13,14,Sun,,1,1,,,SmitOt20
Omar Stoutmire,FS,28.152,2002-12-08,NFL,NYG,@,WAS,W 27-21,13,14,Sun,,1,0,,,StouOm20
Chad Williams,S,23.320,2002-12-08,NFL,BAL,,NOR,L 25-37,13,14,Sun,,1,0,,,WillCh20
Roy Williams,FS,22.116,2002-12-08,NFL,DAL,,SFO,L 27-31,13,14,Sun,,1,1,,,WillRo03
Will Witherspoon,MLB,22.111,2002-12-08,NFL,CAR,,CIN,W 52-31,13,14,Sun,0,1,0,0,0,WithWi20
Jerry Azumah,RCB,25.099,2002-12-09,NFL,CHI,@,MIA,L 9-27,13,14,Mon,,1,0,,,AzumJe00
Adewale Ogunleye,LDE,25.122,2002-12-09,NFL,MIA,,CHI,W 27-9,13,14,Mon,0,1,1,0,0,OgunAd00
Brian Urlacher*,MLB,24.198,2002-12-09,NFL,CHI,@,MIA,L 9-27,13,14,Mon,,1,0,,,UrlaBr00
Micheal Barrow,MLB,32.240,2002-12-15,NFL,NYG,,DAL,W 37-7,14,15,Sun,0,1,0,0,0,BarrMi20
Eric Barton,OLB,25.077,2002-12-15,NFL,OAK,@,MIA,L 17-23,14,15,Sun,,1,0,,,BartEr20
Chad Bratzke,LDT,31.091,2002-12-15,NFL,IND,@,CLE,W 28-23,14,15,Sun,0,1,0,0,0,BratCh20
Marco Coleman,LDE,32.362,2002-12-15,NFL,JAX,@,CIN,W 29-15,14,15,Sun,0,1,0,0,0,ColeMa00
Brian Dawkins*,FS,29.063,2002-12-15,NFL,PHI,,WAS,W 34-21,14,15,Sun,,1,0,,,DawkBr00
London Fletcher,MLB,27.210,2002-12-15,NFL,BUF,,SDG,W 20-13,14,15,Sun,0,1,0,0,0,FletLo20
Trent Gamble,S,25.144,2002-12-15,NFL,MIA,,OAK,W 23-17,14,15,Sun,,1,0,,,GambTr20
Jason Gildon,OLB,30.137,2002-12-15,NFL,PIT,,CAR,W 30-14,14,15,Sun,0,1,0,0,0,GildJa00
Michael Green,SS,26.009,2002-12-15,NFL,CHI,,NYJ,W 20-13,14,15,Sun,,1,0,,,GreeMi20
Rodney Harrison,SS,30.000,2002-12-15,NFL,SDG,@,BUF,L 13-20,14,15,Sun,,1,0,,,HarrRo01
Ed Hartwell,LILB,24.202,2002-12-15,NFL,BAL,@,HOU,W 23-19,14,15,Sun,,1,0,,,HartEd20
Earl Holmes,MLB,29.231,2002-12-15,NFL,CLE,,IND,L 23-28,14,15,Sun,,1,0,,,HolmEa20
Ed Jasper,NT,29.331,2002-12-15,NFL,ATL,,SEA,L 24-30,14,15,Sun,0,1,0,0,0,JaspEd20
Leonard Little,LDE,28.057,2002-12-15,NFL,STL,,ARI,W 30-28,14,15,Sun,0,1,1,0,0,LittLe00
Gerald McBurrows,SS,29.069,2002-12-15,NFL,ATL,,SEA,L 24-30,14,15,Sun,,2,0,,,McBuGe20
John Mobley,SLB,29.066,2002-12-15,NFL,DEN,,KAN,W 31-24,14,15,Sun,,1,0,,,MoblJo20
Rob Morris,MLB,27.331,2002-12-15,NFL,IND,@,CLE,W 28-23,14,15,Sun,0,1,0,0,0,MorrRo20
Marvcus Patton,MLB,35.228,2002-12-15,NFL,KAN,@,DEN,L 24-31,14,15,Sun,,1,0,,,PattMa21
Carl Powell,DT,28.345,2002-12-15,NFL,WAS,@,PHI,L 21-34,14,15,Sun,,1,0,,,PoweCa20
Derrick Ransom,NT,26.093,2002-12-15,NFL,KAN,@,DEN,L 24-31,14,15,Sun,,1,0,,,RansDe20
Damien Richardson,S,26.256,2002-12-15,NFL,CAR,@,PIT,L 14-30,14,15,Sun,,1,0,,,RichDa21
Jason Taylor*,RDE,28.105,2002-12-15,NFL,MIA,,OAK,W 23-17,14,15,Sun,0,2,0,0,0,TaylJa03
Gerard Warren,LDT,24.143,2002-12-15,NFL,CLE,,IND,L 23-28,14,15,Sun,0,1,1,0,0,WarrGe20
Anthony Weaver,LDE,22.109,2002-12-15,NFL,BAL,@,HOU,W 23-19,14,15,Sun,0,1,0,0,0,WeavAn20
Willie Williams,CB,31.354,2002-12-15,NFL,SEA,@,ATL,W 30-24,14,15,Sun,0,1,1,0,1,WillWi21
Keith Adams,LB,23.029,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,,1,0,,,AdamKe20
Sheldon Brown,CB,23.277,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,,1,0,,,BrowSh20
Brian Dawkins*,FS,29.069,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,0,1,0,0,0,DawkBr00
Paul Grasmanis,DT,28.141,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,0,1,0,0,0,GrasPa20
N.D. Kalu,DE,27.140,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,0,1,0,0,0,KaluN.20
Chike Okeafor,LDE,26.269,2002-12-21,NFL,SFO,@,ARI,W 17-14,15,16,Sat,0,1,0,0,0,OkeaCh20
Nick Rogers,SLB,23.204,2002-12-21,NFL,MIN,,MIA,W 20-17,15,16,Sat,,1,0,,,RogeNi20
Derek Smith,LILB,27.337,2002-12-21,NFL,SFO,@,ARI,W 17-14,15,16,Sat,,1,0,,,SmitDe21
Jason Taylor*,RDE,28.111,2002-12-21,NFL,MIA,@,MIN,L 17-20,15,16,Sat,0,1,1,0,0,TaylJa03
Jay Williams,DE,31.069,2002-12-21,NFL,MIA,@,MIN,L 17-20,15,16,Sat,0,1,0,0,0,WillJa26
Trace Armstrong,DE,37.078,2002-12-22,NFL,OAK,,DEN,W 28-16,15,16,Sun,0,1,0,0,0,ArmsTr00
LaVar Arrington,SLB,24.185,2002-12-22,NFL,WAS,,HOU,W 26-10,15,16,Sun,,1,0,,,ArriLa00
Idrees Bashir,FS,24.015,2002-12-22,NFL,IND,,NYG,L 27-44,15,16,Sun,,1,0,,,BashId20
Dre' Bly,RCB,25.214,2002-12-22,NFL,STL,@,SEA,L 10-30,15,16,Sun,0,1,0,0,0,BlyxDr00
Jeff Burris,LCB,30.198,2002-12-22,NFL,CIN,,NOR,W 20-13,15,16,Sun,,1,0,,,BurrJe20
