Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id 
Terrell Thomas,RCB,25.254,2010-09-19,NFL,NYG,@,IND,L 14-38,2,2,Sun,0.0,5,2,7,0,0,ThomTe99
Charles Tillman,RCB,29.208,2010-09-19,NFL,CHI,@,DAL,W 27-20,2,2,Sun,0.0,8,0,8,0,0,TillCh20
Lawrence Timmons,RILB,24.128,2010-09-19,NFL,PIT,@,TEN,W 19-11,2,2,Sun,0.0,12,3,15,1,0,TimmLa99
Pisa Tinoisamoa,SLB,29.066,2010-09-19,NFL,CHI,@,DAL,W 27-20,2,2,Sun,0.0,4,1,5,0,0,TinoPi20
Matt Toeaina,DT,25.345,2010-09-19,NFL,CHI,@,DAL,W 27-20,2,2,Sun,0.0,2,0,2,0,0,ToeaMa99
Greg Toler,RCB,25.260,2010-09-19,NFL,ARI,@,ATL,L 7-41,2,2,Sun,0.0,7,1,8,0,0,ToleGr99
Dave Tollefson,DE,28.071,2010-09-19,NFL,NYG,@,IND,L 14-38,2,2,Sun,0.0,0,1,1,0,0,TollDa99
Reggie Torbor,JLB,29.237,2010-09-19,NFL,BUF,@,GNB,L 7-34,2,2,Sun,0.0,0,1,1,0,0,TorbRe20
Anthony Toribio,DT,25.202,2010-09-19,NFL,KAN,@,CLE,W 16-14,2,2,Sun,0.0,2,0,2,0,0,ToriAn20
Deshea Townsend,DB,35.011,2010-09-19,NFL,IND,,NYG,W 38-14,2,2,Sun,0.0,1,0,1,0,0,TownDe20
Morgan Trent,CB,24.279,2010-09-19,NFL,CIN,,BAL,W 15-10,2,2,Sun,0.0,2,1,3,0,0,TrenMo99
Torell Troup,NT,21.293,2010-09-19,NFL,BUF,@,GNB,L 7-34,2,2,Sun,0.0,1,0,1,0,0,TrouTo00
Marcus Trufant,LCB,29.268,2010-09-19,NFL,SEA,@,DEN,L 14-31,2,2,Sun,0.0,2,3,5,0,0,TrufMa20
Justin Tuck,LDE,27.174,2010-09-19,NFL,NYG,@,IND,L 14-38,2,2,Sun,0.0,5,2,7,1,1,TuckJu20
Jyles Tucker,LB,27.001,2010-09-19,NFL,SDG,,JAX,W 38-13,2,2,Sun,0.0,1,1,2,0,0,TuckJy99
Stephen Tulloch,MLB,25.261,2010-09-19,NFL,TEN,,PIT,L 11-19,2,2,Sun,0.0,4,2,6,3,0,TullSt20
Osi Umenyiora,RDE,28.307,2010-09-19,NFL,NYG,@,IND,L 14-38,2,2,Sun,0.0,1,0,1,0,0,UmenOs99
Brian Urlacher*,MLB,32.117,2010-09-19,NFL,CHI,@,DAL,W 27-20,2,2,Sun,0.0,6,2,8,2,0,UrlaBr00
Kyle Vanden Bosch,RDE,31.306,2010-09-19,NFL,DET,,PHI,L 32-35,2,2,Sun,1.5,2,4,6,2,2,VandKy99
Cassius Vaughn,CB,22.320,2010-09-19,NFL,DEN,,SEA,W 31-14,2,2,Sun,0.0,2,0,2,0,0,VaugCa00
Raymond Ventrone,DB,27.333,2010-09-19,NFL,CLE,,KAN,L 14-16,2,2,Sun,0.0,1,0,1,0,0,VentRa20
Alterraun Verner,CB,21.280,2010-09-19,NFL,TEN,,PIT,L 11-19,2,2,Sun,0.0,2,0,2,0,0,VernAl99
Kevin Vickerson,DL,27.254,2010-09-19,NFL,DEN,,SEA,W 31-14,2,2,Sun,0.0,1,0,1,0,0,VickKe99
David Vobora,LB,24.164,2010-09-19,NFL,STL,@,OAK,L 14-16,2,2,Sun,0.0,1,0,1,0,0,VoboDa99
Mike Vrabel,LOLB,35.036,2010-09-19,NFL,KAN,@,CLE,W 16-14,2,2,Sun,0.0,1,1,2,0,0,VrabMi20
Jonathan Wade,RCB,26.176,2010-09-19,NFL,DET,,PHI,L 32-35,2,2,Sun,0.0,6,0,6,1,0,WadeJo99
Cameron Wake,WLB,28.232,2010-09-19,NFL,MIA,@,MIN,W 14-10,2,2,Sun,1.0,2,2,4,0,0,WakeCa00
T.J. Ward,S,23.281,2010-09-19,NFL,CLE,,KAN,L 14-16,2,2,Sun,0.0,10,1,11,0,0,WardT.99
DeMarcus Ware,WLB,28.050,2010-09-19,NFL,DAL,,CHI,L 20-27,2,2,Sun,0.0,3,0,3,1,2,WareDe99
Gerard Warren,LDE,32.056,2010-09-19,NFL,NWE,@,NYJ,L 14-28,2,2,Sun,2.0,2,0,2,2,2,WarrGe20
Daryl Washington,ILB,23.345,2010-09-19,NFL,ARI,@,ATL,L 7-41,2,2,Sun,0.0,10,0,10,0,0,WashDa99
Donald Washington,S/CB,24.053,2010-09-19,NFL,KAN,@,CLE,W 16-14,2,2,Sun,0.0,0,2,2,0,0,WashDo98
Fabian Washington,RCB,27.102,2010-09-19,NFL,BAL,@,CIN,L 10-15,2,2,Sun,0.0,2,1,3,0,0,WashFa20
Dekoda Watson,LB,22.200,2010-09-19,NFL,TAM,@,CAR,W 20-7,2,2,Sun,0.0,0,1,1,0,0,WatsDe99
Sean Weatherspoon,OLB,22.264,2010-09-19,NFL,ATL,,ARI,W 41-7,2,2,Sun,1.0,8,1,9,1,1,WeatSe99
Corey Webster,LCB,28.201,2010-09-19,NFL,NYG,@,IND,L 14-38,2,2,Sun,0.0,2,0,2,0,0,WebsCo20
Eric Weddle,FS,25.258,2010-09-19,NFL,SDG,,JAX,W 38-13,2,2,Sun,0.5,3,2,5,0,1,WeddEr99
Eric Weems,WR,25.077,2010-09-19,NFL,ATL,,ARI,W 41-7,2,2,Sun,0.0,1,0,1,0,0,WeemEr00
John Wendling,S,27.107,2010-09-19,NFL,DET,,PHI,L 32-35,2,2,Sun,0.0,3,0,3,0,0,WendJo99
Byron Westbrook,CB,24.267,2010-09-19,NFL,WAS,,HOU,L 27-30,2,2,Sun,0.0,1,0,1,0,0,WestBy00
Jamaal Westerman,LB,25.210,2010-09-19,NFL,NYJ,,NWE,W 28-14,2,2,Sun,0.0,1,0,1,0,0,WestJa99
Philip Wheeler,SLB,25.281,2010-09-19,NFL,IND,,NYG,W 38-14,2,2,Sun,0.0,2,4,6,0,0,WheePh99
Stylez G. White,RDE,31.056,2010-09-19,NFL,TAM,@,CAR,W 20-7,2,2,Sun,1.0,4,1,5,,,WhitGr99
Tracy White,LB,29.158,2010-09-19,NFL,NWE,@,NYJ,L 14-28,2,2,Sun,0.0,1,0,1,0,0,WhitTr20
Donte Whitner,SS,25.057,2010-09-19,NFL,BUF,@,GNB,L 7-34,2,2,Sun,0.0,1,2,3,0,0,WhitDo20
Vince Wilfork,LDT,28.319,2010-09-19,NFL,NWE,@,NYJ,L 14-28,2,2,Sun,0.0,3,1,4,0,0,WilfVi20
Jonathan Wilhite,CB,26.208,2010-09-19,NFL,NWE,@,NYJ,L 14-28,2,2,Sun,0.0,2,0,2,0,0,WilhJo99
Gerris Wilkinson,LB,27.167,2010-09-19,NFL,NYG,@,IND,L 14-38,2,2,Sun,0.0,1,0,1,0,0,WilkGe20
Brian Williams,CB,31.079,2010-09-19,NFL,ATL,,ARI,W 41-7,2,2,Sun,0.0,1,1,2,0,0,WillBr22
Corey Williams,DT,30.033,2010-09-19,NFL,DET,,PHI,L 32-35,2,2,Sun,0.0,2,0,2,1,2,WillCo21
D.J. Williams,ILB,28.061,2010-09-19,NFL,DEN,,SEA,W 31-14,2,2,Sun,0.5,3,1,4,0,1,WillD.20
Dan Williams,DT,23.110,2010-09-19,NFL,ARI,@,ATL,L 7-41,2,2,Sun,0.0,1,0,1,0,0,WillDa99
Jamal Williams,NT,34.144,2010-09-19,NFL,DEN,,SEA,W 31-14,2,2,Sun,0.0,1,0,1,0,0,WillJa99
Kevin Williams,UT,30.034,2010-09-19,NFL,MIN,,MIA,L 10-14,2,2,Sun,1.0,3,2,5,1,1,WillKe98
Kyle Williams,NT,27.101,2010-09-19,NFL,BUF,@,GNB,L 7-34,2,2,Sun,0.0,3,0,3,1,1,WillKy20
Leon Williams,LB,27.051,2010-09-19,NFL,DAL,,CHI,L 20-27,2,2,Sun,0.0,0,1,1,0,0,WillLe20
Madieu Williams,FS,28.336,2010-09-19,NFL,MIN,,MIA,L 10-14,2,2,Sun,0.0,5,0,5,0,0,WillMa20
Mario Williams,RDE,25.231,2010-09-19,NFL,HOU,@,WAS,W 30-27,2,2,Sun,3.0,3,1,4,2,3,WillMa22
Pat Williams,NT,37.330,2010-09-19,NFL,MIN,,MIA,L 10-14,2,2,Sun,0.0,2,1,3,0,0,WillPa20
Roy Williams,SS,30.036,2010-09-19,NFL,CIN,,BAL,W 15-10,2,2,Sun,0.0,3,0,3,0,0,WillRo03
Roydell Williams,WR,29.189,2010-09-19,NFL,WAS,,HOU,L 27-30,2,2,Sun,0.0,0,1,1,0,0,WillRo05
Tramon Williams,RCB,27.187,2010-09-19,NFL,GNB,,BUF,W 34-7,2,2,Sun,0.0,2,1,3,0,0,WillTr99
Adrian Wilson,SS,30.342,2010-09-19,NFL,ARI,@,ATL,L 7-41,2,2,Sun,0.0,4,0,4,0,0,WilsAd99
C.J. Wilson,DE,23.173,2010-09-19,NFL,GNB,,BUF,W 34-7,2,2,Sun,0.0,1,0,1,0,1,WilsC.98
Chris Wilson,LB,28.071,2010-09-19,NFL,WAS,,HOU,L 27-30,2,2,Sun,0.0,0,1,1,0,0,WilsCh99
Eugene Wilson,FS,30.033,2010-09-19,NFL,HOU,@,WAS,W 30-27,2,2,Sun,0.0,3,0,3,0,0,WilsEu20
Josh Wilson,CB,25.192,2010-09-19,NFL,BAL,@,CIN,L 10-15,2,2,Sun,0.0,1,0,1,0,0,WilsJo99
Kyle Wilson,CB,23.112,2010-09-19,NFL,NYJ,,NWE,W 28-14,2,2,Sun,0.0,4,0,4,0,0,WilsKy99
Kamerion Wimbley,OLB,26.341,2010-09-19,NFL,OAK,,STL,W 16-14,2,2,Sun,1.0,4,1,5,2,2,WimbKa20
Jamie Winborn,OLB,31.128,2010-09-19,NFL,TEN,,PIT,L 11-19,2,2,Sun,0.0,1,1,2,0,0,WinbJa20
Antoine Winfield,LCB,33.087,2010-09-19,NFL,MIN,,MIA,L 10-14,2,2,Sun,0.0,3,1,4,0,0,WinfAn20
Coy Wire,OLB,31.316,2010-09-19,NFL,ATL,,ARI,W 41-7,2,2,Sun,0.0,0,1,1,0,0,WireCo20
Will Witherspoon,OLB,30.031,2010-09-19,NFL,TEN,,PIT,L 11-19,2,2,Sun,1.0,2,4,6,0,1,WithWi20
Garrett Wolfe,RB,26.033,2010-09-19,NFL,CHI,@,DAL,W 27-20,2,2,Sun,0.0,2,0,2,0,0,WolfGa00
LaMarr Woodley,LOLB,25.320,2010-09-19,NFL,PIT,@,TEN,W 19-11,2,2,Sun,1.0,3,1,4,0,0,WoodLa99
Charles Woodson,LCB,33.347,2010-09-19,NFL,GNB,,BUF,W 34-7,2,2,Sun,0.0,5,0,5,1,1,WoodCh00
Eric Wright,LCB,25.057,2010-09-19,NFL,CLE,,KAN,L 14-16,2,2,Sun,0.0,3,1,4,0,0,WrigEr99
Jason Wright,RB,28.069,2010-09-19,NFL,ARI,@,ATL,L 7-41,2,2,Sun,0.0,1,0,1,0,0,WrigJa01
Tom Zbikowski,FS,25.120,2010-09-19,NFL,BAL,@,CIN,L 10-15,2,2,Sun,0.0,2,1,3,0,0,ZbikTo99
Phillip Adams,CB,22.062,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,1,1,2,0,0,AdamPh00
Stanley Arnoux,LB,24.011,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,0,1,1,0,0,ArnoSt99
Remi Ayodele,NT,27.151,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,1,0,1,0,0,AyodRe99
NaVorro Bowman,LB,22.176,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,3,3,6,0,0,BowmNa99
Ahmad Brooks,LB,26.190,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,1.0,2,0,2,1,1,BrooAh21
Alex Brown,LDE,31.108,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,2,0,2,0,0,BrowAl20
Tarell Brown,CB,25.257,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,1,0,1,0,0,BrowTa99
Danny Clark,LB,33.134,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,1,2,3,0,0,ClarDa21
Nate Clements,RCB,30.282,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,1,1,2,0,0,ClemNa99
Anthony Dixon,RB,22.361,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,0,1,1,0,0,DixoAn00
Jo-Lonn Dunbar,SLB,25.191,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,1,0,1,0,0,DunbJo20
Aubrayo Franklin,NT,30.024,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,3,0,3,0,0,FranAu20
Randall Gay,CB,28.138,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,1,0,1,0,0,GayxRa20
Dashon Goldson,FS,26.002,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,3,2,5,1,0,GoldDa99
Jabari Greer,LCB,28.221,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,5,0,5,1,0,GreeJa22
Parys Haralson,WILL,26.239,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,1,2,3,0,1,HaraPa20
Anthony Hargrove,DL,27.062,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,1,1,2,,,HargAn20
Roman Harper,SS,27.283,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,7,0,7,0,1,HarpRo21
Malcolm Jenkins,FS,22.274,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,5,1,6,0,0,JenkMa99
Travis LaBoy,LB,29.031,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,0,1,1,0,0,LaBoTr20
Manny Lawson,SAM,26.069,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,4,1,5,1,0,LawsMa20
Andy Lee,P,28.040,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,1,0,1,0,0,LeexAn20
Michael Lewis,SS,30.144,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,4,1,5,0,0,LewiMi99
Taylor Mays,S,22.225,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,1,0,1,0,0,MaysTa99
Ray McDonald,DT,26.000,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,0,1,1,0,0,McDoRa99
Marvin Mitchell,LB,25.334,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,2,0,2,0,0,MitcMa99
Tracy Porter,RCB,24.040,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,3,4,7,0,0,PortTr99
Pierson Prioleau,S,33.045,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,0,1,1,0,0,PrioPi20
Courtney Roby,WR,27.253,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,1,0,1,0,0,RobyCo00
Scott Shanle,WLB,30.301,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,2,1,3,0,0,ShanSc20
Justin Smith,RDT,30.355,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,5,1,6,0,0,SmitJu20
Reggie Smith,S,24.007,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,1,1,2,0,0,SmitRe99
Will Smith,RDE,29.078,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,3,0,3,0,0,SmitWi99
Isaac Sopoaga,LDT,29.016,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,2,1,3,0,0,SopoIs20
Shawntae Spencer,LCB,28.210,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,2,0,2,0,0,SpenSh20
Takeo Spikes,TED,33.277,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,5,0,5,0,0,SpikTa00
Curtis Taylor,S,25.069,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,1,0,1,0,0,TaylCu99
Leigh Torrence,CB,28.259,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,1,0,1,0,0,TorrLe20
Jonathan Vilma,MLB,28.157,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,7,3,10,0,1,VilmJo99
Patrick Willis,MIKE,25.238,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,1.0,8,1,9,1,1,WillPa98
Usama Young,S,25.135,2010-09-20,NFL,NOR,@,SFO,W 25-22,2,2,Mon,0.0,1,0,1,0,0,YounUs99
Dominique Zeigler,WR,25.344,2010-09-20,NFL,SFO,,NOR,L 22-25,2,2,Mon,0.0,1,0,1,0,0,ZiegDo00
Husain Abdullah,SS,25.061,2010-09-26,NFL,MIN,,DET,W 24-10,3,3,Sun,0.0,3,2,5,0,0,AbduHu99
John Abraham,DE,32.143,2010-09-26,NFL,ATL,@,NOR,W 27-24,3,3,Sun,1.0,3,0,3,1,2,AbraJo00
Michael Adams,CB,25.101,2010-09-26,NFL,ARI,,OAK,W 24-23,3,3,Sun,0.0,1,0,1,0,0,AdamMi98
Mike Adams,DB,29.186,2010-09-26,NFL,CLE,@,BAL,L 17-24,3,3,Sun,0.0,3,0,3,0,0,AdamMi21
Phillip Adams,CB,22.068,2010-09-26,NFL,SFO,@,KAN,L 10-31,3,3,Sun,0.0,1,0,1,0,0,AdamPh00
Xavier Adibi,SLB,25.343,2010-09-26,NFL,HOU,,DAL,L 13-27,3,3,Sun,0.0,2,2,4,0,0,AdibXa99
Lorenzo Alexander,LB,27.118,2010-09-26,NFL,WAS,@,STL,L 16-30,3,3,Sun,0.0,1,1,2,0,0,AlexLo99
Jay Alford,DT,27.121,2010-09-26,NFL,OAK,@,ARI,L 23-24,3,3,Sun,0.0,1,0,1,1,0,AlfoJa99
Asher Allen,CB,22.247,2010-09-26,NFL,MIN,,DET,W 24-10,3,3,Sun,0.0,1,0,1,0,0,AlleAs99
Jared Allen,RDE,28.176,2010-09-26,NFL,MIN,,DET,W 24-10,3,3,Sun,0.0,2,1,3,0,2,AlleJa22
Jason Allen,RCB,27.083,2010-09-26,NFL,MIA,,NYJ,L 23-31,3,3,Sun,0.0,4,1,5,0,0,AlleJa23
Nate Allen,FS,22.300,2010-09-26,NFL,PHI,@,JAX,W 28-3,3,3,Sun,1.0,3,0,3,1,1,AlleNa99
Russell Allen,LB,24.144,2010-09-26,NFL,JAX,,PHI,L 3-28,3,3,Sun,0.0,3,0,3,0,0,AlleRu00
Will Allen,S,28.101,2010-09-26,NFL,PIT,@,TAM,W 38-13,3,3,Sun,0.0,3,1,4,0,0,AlleWi21
Colin Allred,LB,27.164,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,0.0,2,0,2,0,0,AllrCo99
Tyson Alualu,DT,23.137,2010-09-26,NFL,JAX,,PHI,L 3-28,3,3,Sun,0.5,2,1,3,0,3,AluaTy99
Ken Amato,LB/L,33.131,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,0.0,0,1,1,0,0,AmatKe20
Jamaal Anderson,RDE,24.232,2010-09-26,NFL,ATL,@,NOR,W 27-24,3,3,Sun,0.0,1,0,1,0,0,AndeJa98
James Anderson,SLB,27.000,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,0.0,5,4,9,0,1,AndeJa21
Antwan Applewhite,OLB,24.269,2010-09-26,NFL,SDG,@,SEA,L 20-27,3,3,Sun,1.0,1,0,1,1,1,ApplAn99
Kyle Arrington,LCB,24.045,2010-09-26,NFL,NWE,,BUF,W 38-30,3,3,Sun,0.0,2,1,3,0,0,ArriKy00
Nnamdi Asomugha,CB,29.082,2010-09-26,NFL,OAK,@,ARI,L 23-24,3,3,Sun,0.0,1,0,1,0,0,AsomNn20
Geno Atkins,DT,22.182,2010-09-26,NFL,CIN,@,CAR,W 20-7,3,3,Sun,0.0,1,0,1,0,0,AtkiGe99
O.J. Atogwe,FS,29.095,2010-09-26,NFL,STL,,WAS,W 30-16,3,3,Sun,0.0,4,0,4,0,0,AtogO.20
Cliff Avril,LDE,24.171,2010-09-26,NFL,DET,@,MIN,L 10-24,3,3,Sun,1.0,3,1,4,0,1,AvriCl99
Robert Ayers,OLB,25.020,2010-09-26,NFL,DEN,,IND,L 13-27,3,3,Sun,0.0,3,1,4,1,1,AyerRo99
Akin Ayodele,LB,31.009,2010-09-26,NFL,BUF,@,NWE,L 30-38,3,3,Sun,0.0,4,2,6,1,0,AyodAk20
Remi Ayodele,NT,27.157,2010-09-26,NFL,NOR,,ATL,L 24-27,3,3,Sun,0.0,4,1,5,0,0,AyodRe99
Jason Babin,LDE,30.125,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,0.0,1,2,3,1,1,BabiJa20
Jonathan Babineaux,DT,28.349,2010-09-26,NFL,ATL,@,NOR,W 27-24,3,3,Sun,1.0,1,3,4,1,1,BabiJo20
Jordan Babineaux,S,28.026,2010-09-26,NFL,SEA,,SDG,W 27-20,3,3,Sun,0.0,3,1,4,0,0,BabiJo21
Champ Bailey*,LCB,32.096,2010-09-26,NFL,DEN,,IND,L 13-27,3,3,Sun,0.0,4,0,4,0,0,BailCh00
Ryan Baker,LB,25.305,2010-09-26,NFL,MIA,,NYJ,L 23-31,3,3,Sun,0.0,1,0,1,0,0,BakeRy00
Alan Ball,FS,25.181,2010-09-26,NFL,DAL,@,HOU,W 27-13,3,3,Sun,0.0,2,0,2,0,0,BallAl99
Dave Ball,RDE,29.265,2010-09-26,NFL,TEN,@,NYG,W 29-10,3,3,Sun,1.0,1,0,1,1,2,BallDa20
Justin Bannan,DE,31.161,2010-09-26,NFL,DEN,,IND,L 13-27,3,3,Sun,0.0,0,2,2,0,1,BannJu20
Tully Banta-Cain,LB,30.029,2010-09-26,NFL,NWE,,BUF,W 38-30,3,3,Sun,0.0,0,1,1,0,0,BantTu20
Dominique Barber,SS,24.055,2010-09-26,NFL,HOU,,DAL,L 13-27,3,3,Sun,0.0,1,0,1,0,0,BarbDo99
Ronde Barber,RCB,35.172,2010-09-26,NFL,TAM,,PIT,L 13-38,3,3,Sun,0.0,8,1,9,2,0,BarbRo00
Gary Barnidge,TE,25.004,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,0.0,1,0,1,0,0,BarnGa01
Ron Bartell,LCB,28.216,2010-09-26,NFL,STL,,WAS,W 30-16,3,3,Sun,0.0,1,0,1,0,0,BartRo20
Eric Barton,ILB,32.362,2010-09-26,NFL,CLE,@,BAL,L 17-24,3,3,Sun,0.0,7,2,9,1,0,BartEr20
Arnaz Battle,WR,30.216,2010-09-26,NFL,PIT,@,TAM,W 38-13,3,3,Sun,0.0,1,0,1,0,0,BattAr00
Jon Beason,WLB,25.255,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,0.0,4,5,9,0,0,BeasJo99
Jovan Belcher,LILB,23.064,2010-09-26,NFL,KAN,,SFO,W 31-10,3,3,Sun,0.0,7,3,10,1,0,BelcJo00
Yeremiah Bell,FS,32.207,2010-09-26,NFL,MIA,,NYJ,L 23-31,3,3,Sun,0.0,8,1,9,0,0,BellYe20
Fred Bennett,CB,26.269,2010-09-26,NFL,SDG,@,SEA,L 20-27,3,3,Sun,0.0,1,0,1,0,0,BennFr99
Michael Bennett,RB,32.044,2010-09-26,NFL,OAK,@,ARI,L 23-24,3,3,Sun,0.0,2,0,2,0,0,BennMi00
Kevin Bentley,LB,30.271,2010-09-26,NFL,HOU,,DAL,L 13-27,3,3,Sun,0.0,1,0,1,0,0,BentKe20
Eric Berry,SS,21.271,2010-09-26,NFL,KAN,,SFO,W 31-10,3,3,Sun,0.0,2,2,4,0,0,BerrEr99
Antoine Bethea,FS,26.061,2010-09-26,NFL,IND,@,DEN,W 27-13,3,3,Sun,0.0,7,0,7,0,0,BethAn20
Kroy Biermann,DE,25.014,2010-09-26,NFL,ATL,@,NOR,W 27-24,3,3,Sun,0.0,1,0,1,0,0,BierKr99
E.J. Biggers,CB,23.105,2010-09-26,NFL,TAM,,PIT,L 13-38,3,3,Sun,0.0,1,0,1,0,0,BiggE.99
Quincy Black,SLB,26.210,2010-09-26,NFL,TAM,,PIT,L 13-38,3,3,Sun,0.0,4,0,4,0,0,BlacQu99
H.B. Blades,LB,25.361,2010-09-26,NFL,WAS,@,STL,L 16-30,3,3,Sun,0.0,1,0,1,0,0,BladH.99
Michael Boley,WLB,28.033,2010-09-26,NFL,NYG,,TEN,L 10-29,3,3,Sun,0.0,1,0,1,0,0,BoleMi20
Stephen Bowen,RDE,26.182,2010-09-26,NFL,DAL,@,HOU,W 27-13,3,3,Sun,0.0,1,0,1,1,0,BoweSt20
NaVorro Bowman,LB,22.182,2010-09-26,NFL,SFO,@,KAN,L 10-31,3,3,Sun,0.0,3,1,4,0,0,BowmNa99
Ron Brace,LDE,23.282,2010-09-26,NFL,NWE,,BUF,W 38-30,3,3,Sun,0.0,1,0,1,0,0,BracRo99
Tyron Brackenridge,DB,26.088,2010-09-26,NFL,JAX,,PHI,L 3-28,3,3,Sun,0.0,1,0,1,0,0,BracTy99
Gary Brackett,MLB,30.126,2010-09-26,NFL,IND,@,DEN,W 27-13,3,3,Sun,0.0,5,4,9,0,0,BracGa20
Stewart Bradley,MLB,26.328,2010-09-26,NFL,PHI,@,JAX,W 28-3,3,3,Sun,0.0,4,0,4,0,0,BradSt99
Tyvon Branch,SS,23.289,2010-09-26,NFL,OAK,@,ARI,L 23-24,3,3,Sun,0.0,9,0,9,0,0,BranTy99
Tyler Brayton,RDE,30.310,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,0.0,1,1,2,0,0,BrayTy20
Josh Brent,NT,22.239,2010-09-26,NFL,DAL,@,HOU,W 27-13,3,3,Sun,0.0,2,0,2,,,BrenJo00
Raheem Brock,DE,32.108,2010-09-26,NFL,SEA,,SDG,W 27-20,3,3,Sun,1.0,1,0,1,1,1,BrocRa20
Keith Brooking,MOLB,34.331,2010-09-26,NFL,DAL,@,HOU,W 27-13,3,3,Sun,1.0,6,3,9,1,1,BrooKe00
Ahmad Brooks,LB,26.196,2010-09-26,NFL,SFO,@,KAN,L 10-31,3,3,Sun,0.0,2,0,2,1,0,BrooAh21
Alex Brown,LDE,31.114,2010-09-26,NFL,NOR,,ATL,L 24-27,3,3,Sun,0.0,5,1,6,1,0,BrowAl20
Antonio Brown,WR,22.078,2010-09-26,NFL,PIT,@,TAM,W 38-13,3,3,Sun,0.0,1,0,1,0,0,BrowAn04
C.C. Brown,SS,27.242,2010-09-26,NFL,DET,@,MIN,L 10-24,3,3,Sun,0.0,5,2,7,0,0,BrowC.20
Everette Brown,DE,23.050,2010-09-26,NFL,CAR,,CIN,L 7-20,3,3,Sun,0.0,1,0,1,0,2,BrowEv99
Sheldon Brown,RCB,31.191,2010-09-26,NFL,CLE,@,BAL,L 17-24,3,3,Sun,0.0,4,2,6,0,0,BrowSh20
Stevie Brown,DB,23.071,2010-09-26,NFL,OAK,@,ARI,L 23-24,3,3,Sun,0.0,2,0,2,0,0,BrowSt99
Titus Brown,LB,24.183,2010-09-26,NFL,CLE,@,BAL,L 17-24,3,3,Sun,0.0,1,0,1,0,0,BrowTi20
