Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
Dave Rayner,K,23.326,2006-09-17,NFL,GNB,,NOR,L 27-34,2,2,Sun,9.00,9.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,raynedav01
Josh Reed,WR,26.139,2006-09-17,NFL,BUF,@,MIA,W 16-6,2,2,Sun,9.90,13.9,13.9,11.9,0,0,0,0,0,0,0,0,4,39,1,0,,,,,ReedJo01
Dominic Rhodes,RB,27.243,2006-09-17,NFL,IND,,HOU,W 43-24,2,2,Sun,11.90,13.9,13.9,12.9,0,0,0,0,0,14,37,1,2,22,0,0,,,,,RhodDo00
Tony Richardson,FB,34.274,2006-09-17,NFL,MIN,,CAR,W 16-13,2,2,Sun,1.00,1.0,1.0,1.0,0,0,0,0,0,4,10,0,0,0,0,0,,,,,RichTo00
Philip Rivers,QB,24.283,2006-09-17,NFL,SDG,,TEN,W 40-7,2,2,Sun,14.40,14.4,14.4,14.4,25,35,235,1,0,3,10,0,0,0,0,0,,,,,RivePh00
Bo Scaife,TE,25.254,2006-09-17,NFL,TEN,@,SDG,L 7-40,2,2,Sun,5.30,8.3,8.3,6.8,0,0,0,0,0,0,0,0,3,53,0,0,,,,,ScaiBo00
Matt Schobel,TE,27.317,2006-09-17,NFL,PHI,,NYG,L 24-30,2,2,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,SchoMa00
Mike Sellers,FB,31.058,2006-09-17,NFL,WAS,@,DAL,L 10-27,2,2,Sun,2.80,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,,,,,SellMi00
Jeremy Shockey,TE,26.030,2006-09-17,NFL,NYG,@,PHI,W 30-24,2,2,Sun,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,,,,,ShocJe00
Chris Simms,QB,26.019,2006-09-17,NFL,TAM,@,ATL,L 3-14,2,2,Sun,6.82,6.8,12.8,9.8,28,53,313,0,3,1,3,0,0,0,0,0,,,,,SimmCh00
Alex Smith,QB,22.133,2006-09-17,NFL,SFO,,STL,W 20-13,2,2,Sun,13.22,13.2,13.2,13.2,11,22,233,1,0,3,-1,0,0,0,0,0,,,,,SmitAl03
L.J. Smith,TE,26.127,2006-09-17,NFL,PHI,,NYG,L 24-30,2,2,Sun,11.10,18.1,21.1,14.6,0,0,0,0,0,0,0,0,7,111,0,0,,,,,SmitL.00
Musa Smith,RB,24.109,2006-09-17,NFL,BAL,,OAK,W 28-6,2,2,Sun,5.70,7.7,7.7,6.7,0,0,0,0,0,7,24,0,2,33,0,0,,,,,SmitMu00
Rod Smith,WR,36.125,2006-09-17,NFL,DEN,,KAN,W 9-6,2,2,Sun,1.10,3.1,3.1,2.1,0,0,0,0,0,1,-5,0,2,16,0,0,,,,,SmitRo01
Donte' Stallworth,WR,25.311,2006-09-17,NFL,PHI,,NYG,L 24-30,2,2,Sun,14.10,19.1,19.1,16.6,0,0,0,0,0,0,0,0,5,81,1,0,,,,,StalDo00
Aaron Stecker,RB,30.308,2006-09-17,NFL,NOR,@,GNB,W 34-27,2,2,Sun,2.10,5.1,5.1,3.6,0,0,0,0,0,0,0,0,3,21,0,0,,,,,StecAa00
Brandon Stokley,WR,30.086,2006-09-17,NFL,IND,,HOU,W 43-24,2,2,Sun,7.00,8.0,8.0,7.5,0,0,0,0,0,0,0,0,1,10,1,0,,,,,StokBr00
Matt Stover,K,38.233,2006-09-17,NFL,BAL,,OAK,W 28-6,2,2,Sun,14.00,14.0,,14.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,stovemat01
Mack Strong,FB,35.006,2006-09-17,NFL,SEA,,ARI,W 21-10,2,2,Sun,9.00,9.0,9.0,9.0,0,0,0,0,0,3,30,1,0,0,0,0,,,,,StroMa00
Lee Suggs,RB,26.037,2006-09-17,NFL,MIA,,BUF,L 6-16,2,2,Sun,2.50,2.5,2.5,2.5,0,0,0,0,0,3,12,0,0,13,0,0,,,,,SuggLe00
Thomas Tapeh,FB,26.173,2006-09-17,NFL,PHI,,NYG,L 24-30,2,2,Sun,1.10,3.1,3.1,2.1,0,0,0,0,0,1,2,0,2,9,0,0,,,,,TapeTh00
Chester Taylor,RB,26.360,2006-09-17,NFL,MIN,,CAR,W 16-13,2,2,Sun,12.80,15.8,18.8,14.3,0,0,0,0,0,24,113,0,3,15,0,0,,,,,TaylCh01
Travis Taylor,WR,28.171,2006-09-17,NFL,MIN,,CAR,W 16-13,2,2,Sun,6.50,9.5,9.5,8.0,0,0,0,0,0,0,0,0,3,65,0,0,,,,,TaylTr01
David Thomas,TE,23.074,2006-09-17,NFL,NWE,@,NYJ,W 24-17,2,2,Sun,2.90,3.9,3.9,3.4,0,0,0,0,0,0,0,0,1,29,0,0,,,,,ThomDa02
LaDainian Tomlinson*,RB,27.086,2006-09-17,NFL,SDG,,TEN,W 40-7,2,2,Sun,24.20,31.2,31.2,27.7,0,1,0,0,0,19,71,2,7,51,0,0,,,,,TomlLa00
Amani Toomer,WR,32.009,2006-09-17,NFL,NYG,@,PHI,W 30-24,2,2,Sun,25.70,37.7,40.7,31.7,0,0,0,0,0,0,0,0,12,137,2,0,,,,,ToomAm00
Michael Turner,RB,24.216,2006-09-17,NFL,SDG,,TEN,W 40-7,2,2,Sun,15.50,17.5,20.5,16.5,0,0,0,0,0,13,138,0,2,17,0,0,,,,,TurnMi00
Lawrence Tynes,K,28.137,2006-09-17,NFL,KAN,@,DEN,L 6-9,2,2,Sun,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,tyneslaw01
Ben Utecht,H-B,25.079,2006-09-17,NFL,IND,,HOU,W 43-24,2,2,Sun,2.60,3.6,3.6,3.1,0,0,0,0,0,0,0,0,1,26,0,0,,,,,UtecBe00
Mike Vanderjagt,K,36.177,2006-09-17,NFL,DAL,,WAS,W 27-10,2,2,Sun,11.00,11.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,vandemik01
Michael Vick,QB,26.083,2006-09-17,NFL,ATL,,TAM,W 14-3,2,2,Sun,24.38,24.4,28.4,25.4,10,15,92,1,1,14,127,1,0,0,0,0,,,,,VickMi00
Adam Vinatieri,K,33.263,2006-09-17,NFL,IND,,HOU,W 43-24,2,2,Sun,13.00,13.0,,14.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,vinatada01
Javon Walker,WR,27.338,2006-09-17,NFL,DEN,,KAN,W 9-6,2,2,Sun,10.00,15.0,15.0,12.5,0,0,0,0,0,2,21,0,5,79,0,0,,,,,WalkJa00
Troy Walters,WR,29.276,2006-09-17,NFL,ARI,@,SEA,L 10-21,2,2,Sun,1.00,3.0,3.0,2.0,0,0,0,0,0,0,0,0,2,10,0,0,,,,,WaltTr00
Kurt Warner*,QB,35.087,2006-09-17,NFL,ARI,@,SEA,L 10-21,2,2,Sun,11.34,11.3,12.3,12.3,24,38,231,1,1,2,1,0,0,0,0,0,,,,,WarnKu00
Kelley Washington,WR,27.027,2006-09-17,NFL,CIN,,CLE,W 34-17,2,2,Sun,13.70,18.7,18.7,16.2,0,0,0,0,0,0,0,0,5,77,1,0,,,,,WashKe00
Ben Watson,TE,25.273,2006-09-17,NFL,NWE,@,NYJ,W 24-17,2,2,Sun,3.90,6.9,6.9,5.4,0,0,0,0,0,0,0,0,3,39,0,0,,,,,WatsBe00
Kenny Watson,HB,28.188,2006-09-17,NFL,CIN,,CLE,W 34-17,2,2,Sun,1.00,1.0,1.0,1.0,0,0,0,0,0,1,10,0,0,0,0,0,,,,,WatsKe00
Reggie Wayne,WR,27.304,2006-09-17,NFL,IND,,HOU,W 43-24,2,2,Sun,13.50,19.5,22.5,16.5,0,0,0,0,0,0,0,0,6,135,0,0,,,,,WaynRe00
Wes Welker,WR,25.139,2006-09-17,NFL,MIA,,BUF,L 6-16,2,2,Sun,4.10,9.1,9.1,6.6,0,0,0,0,0,0,0,0,5,41,0,0,,,,,WelkWe00
Brian Westbrook,RB,27.015,2006-09-17,NFL,PHI,,NYG,L 24-30,2,2,Sun,16.40,23.4,24.4,19.9,0,0,0,0,0,19,68,1,7,56,0,0,,,,,WestBr00
LenDale White,RB,21.271,2006-09-17,NFL,TEN,@,SDG,L 7-40,2,2,Sun,2.50,3.5,3.5,3.0,0,0,0,0,0,8,22,0,1,3,0,0,,,,,WhitLe01
Charlie Whitehurst,QB,24.042,2006-09-17,NFL,SDG,,TEN,W 40-7,2,2,Sun,7.40,7.4,7.4,7.4,0,0,0,0,0,1,14,1,0,0,0,0,,,,,WhitCh02
Alvis Whitted,WR,32.013,2006-09-17,NFL,OAK,@,BAL,L 6-28,2,2,Sun,4.50,7.5,7.5,6.0,0,0,0,0,0,0,0,0,3,45,0,0,,,,,WhitAl00
Jermaine Wiggins,TE,31.242,2006-09-17,NFL,MIN,,CAR,W 16-13,2,2,Sun,2.40,4.4,4.4,3.4,0,0,0,0,0,0,0,0,2,24,0,0,,,,,WiggJe00
Jeff Wilkins,K,34.151,2006-09-17,NFL,STL,@,SFO,L 13-20,2,2,Sun,7.00,7.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,wilkijef01
Cadillac Williams,RB,24.149,2006-09-17,NFL,TAM,@,ATL,L 3-14,2,2,Sun,3.70,3.7,3.7,3.7,0,0,0,0,0,15,37,0,0,0,0,0,,,,,WillCa02
DeAngelo Williams,RB,23.145,2006-09-17,NFL,CAR,@,MIN,L 13-16,2,2,Sun,15.80,20.8,20.8,18.3,0,0,0,0,0,13,74,1,5,24,0,0,,,,,WillDe02
Randal Williams,TE,28.119,2006-09-17,NFL,OAK,@,BAL,L 6-28,2,2,Sun,2.80,3.8,3.8,3.3,0,0,0,0,0,0,0,0,1,28,0,0,,,,,WillRa01
Roy Williams,WR,24.271,2006-09-17,NFL,DET,@,CHI,L 7-34,2,2,Sun,7.10,13.1,13.1,10.1,0,0,0,0,0,0,0,0,6,71,0,0,,,,,WillRo04
Roydell Williams,WR,25.187,2006-09-17,NFL,TEN,@,SDG,L 7-40,2,2,Sun,1.70,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,,WillRo05
Troy Williamson,WR,23.140,2006-09-17,NFL,MIN,,CAR,W 16-13,2,2,Sun,10.20,16.2,19.2,13.2,0,0,0,0,0,0,0,0,6,102,0,0,,,,,WillTr01
Kellen Winslow,TE,23.058,2006-09-17,NFL,CLE,@,CIN,L 17-34,2,2,Sun,4.20,8.2,8.2,6.2,0,0,0,0,0,0,0,0,4,42,0,0,,,,,WinsKe01
Jason Witten,TE,24.134,2006-09-17,NFL,DAL,,WAS,W 27-10,2,2,Sun,4.50,8.5,8.5,6.5,0,0,0,0,0,0,0,0,4,45,0,0,,,,,WittJa00
Vince Young,QB,23.122,2006-09-17,NFL,TEN,@,SDG,L 7-40,2,2,Sun,10.64,10.6,10.6,10.6,7,20,106,1,0,5,24,0,0,0,0,0,,,,,YounVi00
Verron Haynes,RB,27.213,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,3.20,8.2,8.2,5.7,0,0,0,0,0,2,6,0,5,26,0,0,,,,,HaynVe00
Santonio Holmes,WR,22.199,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,1.50,2.5,2.5,2.0,0,0,0,0,0,0,0,0,1,15,0,0,,,,,HolmSa00
Matt Jones,WR,23.149,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,7.30,13.3,13.3,10.3,0,0,0,0,0,0,0,0,6,73,0,0,,,,,JoneMa00
Maurice Jones-Drew,RB/KR,21.179,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,1.00,3.0,3.0,2.0,0,0,0,0,0,2,4,0,2,6,0,0,,,,,DrewMa00
Byron Leftwich,QB,26.247,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,8.80,8.8,9.8,9.8,26,39,260,0,1,5,4,0,0,0,0,0,,,,,LeftBy00
Heath Miller,TE,23.331,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,MillHe00
Willie Parker,HB,25.311,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,2.60,5.6,5.6,4.1,0,0,0,0,0,11,20,0,3,6,0,0,,,,,ParkWi00
Alvin Pearman,RB/KR,24.039,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,1.00,1.0,1.0,1.0,0,0,0,0,0,1,10,0,0,0,0,0,,,,,PearAl00
Ben Roethlisberger,QB,24.200,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,1.64,1.6,3.6,3.6,17,32,141,0,2,1,0,0,0,0,0,0,,,,,RoetBe00
Josh Scobee,PK,24.087,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,9.00,9.0,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,scobejos01
Fred Taylor,RB,30.234,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,12.10,15.1,15.1,13.6,0,0,0,0,0,22,92,0,3,29,0,0,,,,,TaylFr00
Jerame Tuman,TE,30.178,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,TumaJe00
Hines Ward,FL,30.194,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,2.90,4.9,4.9,3.9,0,0,0,0,0,0,0,0,2,29,0,0,,,,,WardHi00
Nate Washington,WR,23.021,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,3.20,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,,WashNa00
Ernest Wilford,WR,27.247,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,2.70,6.7,6.7,4.7,0,0,0,0,0,0,0,0,4,27,0,0,,,,,WilfEr00
Reggie Williams,WR,23.124,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,9.50,17.5,17.5,13.5,0,0,0,0,0,0,0,0,8,95,0,0,,,,,WillRe00
Cedrick Wilson,SE,27.275,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,WilsCe00
George Wrighster,TE,25.170,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,3.00,6.0,6.0,4.5,0,0,0,0,0,0,0,0,3,30,0,0,,,,,WrigGe00
Joseph Addai,RB,23.144,2006-09-24,NFL,IND,,JAX,W 21-14,3,3,Sun,2.80,5.8,5.8,4.3,0,0,0,0,0,3,15,0,3,13,0,0,,,,,AddaJo00
David Akers,K,31.289,2006-09-24,NFL,PHI,@,SFO,W 38-24,3,3,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,akersdav01
Shaun Alexander,RB,29.025,2006-09-24,NFL,SEA,,NYG,W 42-30,3,3,Sun,11.90,13.9,13.9,12.9,0,0,0,0,0,20,47,1,2,12,0,0,,,,,AlexSh00
Stephen Alexander,TE,30.321,2006-09-24,NFL,DEN,@,NWE,W 17-7,3,3,Sun,2.40,3.4,3.4,2.9,0,0,0,0,0,0,0,0,1,24,0,0,,,,,AlexSt00
Chris Baker,TE,26.310,2006-09-24,NFL,NYJ,@,BUF,W 28-20,3,3,Sun,7.50,10.5,10.5,9.0,0,0,0,0,0,0,0,0,3,15,1,0,,,,,BakeCh00
Tiki Barber,RB,31.170,2006-09-24,NFL,NYG,@,SEA,L 30-42,3,3,Sun,7.80,11.8,11.8,9.8,0,0,0,0,0,14,64,0,4,14,0,0,,,,,BarbTi00
Kevan Barlow,RB,27.260,2006-09-24,NFL,NYJ,@,BUF,W 28-20,3,3,Sun,9.10,9.1,9.1,9.1,0,0,0,0,0,12,31,1,0,0,0,0,,,,,BarlKe00
Arnaz Battle,WR,26.214,2006-09-24,NFL,SFO,,PHI,L 24-38,3,3,Sun,2.80,5.8,5.8,4.3,0,0,0,0,0,0,0,0,3,28,0,0,,,,,BattAr00
Mike Bell,RB,23.154,2006-09-24,NFL,DEN,@,NWE,W 17-7,3,3,Sun,1.20,1.2,1.2,1.2,0,0,0,0,0,4,12,0,0,0,0,0,,,,,BellMi00
Tatum Bell,RB,25.206,2006-09-24,NFL,DEN,@,NWE,W 17-7,3,3,Sun,14.20,16.2,19.2,15.2,0,0,0,0,0,27,123,0,2,19,0,0,,,,,BellTa00
Drew Bennett,WR,28.029,2006-09-24,NFL,TEN,@,MIA,L 10-13,3,3,Sun,8.40,13.4,13.4,10.9,0,0,0,0,0,0,0,0,5,84,0,0,,,,,BennDr00
Bernard Berrian,WR,25.271,2006-09-24,NFL,CHI,@,MIN,W 19-16,3,3,Sun,7.00,13.0,13.0,10.0,0,0,0,0,0,0,0,0,6,70,0,0,,,,,BerrBe00
Ladell Betts,RB,27.028,2006-09-24,NFL,WAS,@,HOU,W 31-15,3,3,Sun,21.10,24.1,27.1,22.6,0,0,0,0,0,16,124,1,3,27,0,0,,,,,BettLa00
Rob Bironas,K,28.238,2006-09-24,NFL,TEN,@,MIA,L 10-13,3,3,Sun,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,bironrob01
Anquan Boldin,WR,25.356,2006-09-24,NFL,ARI,,STL,L 14-16,3,3,Sun,12.90,22.9,25.9,17.9,0,0,0,0,0,0,0,0,10,129,0,0,,,,,BoldAn00
Marty Booker,WR,30.055,2006-09-24,NFL,MIA,,TEN,W 13-10,3,3,Sun,5.40,7.4,7.4,6.4,0,0,0,0,0,1,18,0,2,36,0,0,,,,,BookMa00
Tom Brady,QB,29.052,2006-09-24,NFL,NWE,,DEN,L 7-17,3,3,Sun,17.50,17.5,20.5,17.5,31,55,320,1,0,2,7,0,0,0,0,0,,,,,BradTo00
Deion Branch,WR,27.068,2006-09-24,NFL,SEA,,NYG,W 42-30,3,3,Sun,3.10,5.1,5.1,4.1,0,0,0,0,0,1,8,0,2,23,0,0,,,,,BranDe00
Reggie Brown,WR,25.254,2006-09-24,NFL,PHI,@,SFO,W 38-24,3,3,Sun,10.60,15.6,18.6,13.1,0,0,0,0,0,0,0,0,5,106,0,0,,,,,BrowRe01
Ronnie Brown,RB,24.286,2006-09-24,NFL,MIA,,TEN,W 13-10,3,3,Sun,10.00,12.0,12.0,11.0,0,0,0,0,0,26,90,0,2,10,0,0,,,,,BrowRo05
Troy Brown,WR,35.084,2006-09-24,NFL,NWE,,DEN,L 7-17,3,3,Sun,4.10,8.1,8.1,6.1,0,0,0,0,0,0,0,0,4,41,0,0,,,,,BrowTr00
Isaac Bruce,WR,33.318,2006-09-24,NFL,STL,@,ARI,W 16-14,3,3,Sun,7.90,10.9,10.9,9.4,0,0,0,0,0,0,0,0,3,79,0,0,,,,,BrucIs00
Mark Bruener,TE,34.008,2006-09-24,NFL,HOU,,WAS,L 15-31,3,3,Sun,6.20,7.2,7.2,6.7,0,0,0,0,0,0,0,0,1,2,1,0,,,,,BrueMa00
Mark Brunell,QB,36.007,2006-09-24,NFL,WAS,@,HOU,W 31-15,3,3,Sun,14.44,14.4,14.4,14.4,24,27,261,1,0,2,0,0,0,0,0,0,,,,,BrunMa00
Antonio Bryant,WR,25.199,2006-09-24,NFL,SFO,,PHI,L 24-38,3,3,Sun,3.60,7.6,7.6,5.6,0,0,0,0,0,0,0,0,4,36,0,0,,,,,BryaAn00
Matt Bryant,K,31.118,2006-09-24,NFL,TAM,,CAR,L 24-26,3,3,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,bryanmat01
Shawn Bryson,RB,29.308,2006-09-24,NFL,DET,,GNB,L 24-31,3,3,Sun,10.60,12.6,12.6,11.6,0,0,0,0,0,0,0,0,2,46,1,0,,,,,BrysSh00
Correll Buckhalter,RB,27.353,2006-09-24,NFL,PHI,@,SFO,W 38-24,3,3,Sun,4.10,6.1,6.1,5.1,0,0,0,0,0,5,16,0,2,25,0,0,,,,,BuckCo00
Marc Bulger,QB,29.172,2006-09-24,NFL,STL,@,ARI,W 16-14,3,3,Sun,14.26,14.3,18.3,14.3,21,31,309,1,0,3,-1,0,0,0,0,0,,,,,BulgMa00
Nate Burleson,WR,25.036,2006-09-24,NFL,SEA,,NYG,W 42-30,3,3,Sun,10.20,14.2,14.2,12.2,0,0,0,0,0,0,0,0,4,42,1,0,,,,,BurlNa00
Reche Caldwell,WR,27.180,2006-09-24,NFL,NWE,,DEN,L 7-17,3,3,Sun,4.60,7.6,7.6,6.1,0,0,0,0,0,0,0,0,3,46,0,0,,,,,CaldRe00
Dan Campbell,TE,30.164,2006-09-24,NFL,DET,,GNB,L 24-31,3,3,Sun,5.30,8.3,8.3,6.8,0,0,0,0,0,0,0,0,3,53,0,0,,,,,CampDa00
David Carr,QB,27.065,2006-09-24,NFL,HOU,,WAS,L 15-31,3,3,Sun,12.62,12.6,14.6,13.6,19,29,208,2,1,3,3,0,0,0,0,0,,,,,CarrDa00
Drew Carter,WR,25.019,2006-09-24,NFL,CAR,@,TAM,W 26-24,3,3,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,CartDr00
Tim Carter,WR,27.003,2006-09-24,NFL,NYG,@,SEA,L 30-42,3,3,Sun,10.30,13.3,13.3,11.8,0,0,0,0,0,0,0,0,3,43,1,0,,,,,CartTi00
Chris Chambers,WR,28.043,2006-09-24,NFL,MIA,,TEN,W 13-10,3,3,Sun,7.80,11.8,11.8,9.8,0,0,0,0,0,1,39,0,4,39,0,0,,,,,ChamCh00
Dallas Clark,TE,27.104,2006-09-24,NFL,IND,,JAX,W 21-14,3,3,Sun,9.00,10.0,10.0,9.5,0,0,0,0,0,0,0,0,1,30,1,0,,,,,ClarDa00
Desmond Clark,TE,29.157,2006-09-24,NFL,CHI,@,MIN,W 19-16,3,3,Sun,3.10,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,,,,,ClarDe00
Mark Clayton,WR,24.084,2006-09-24,NFL,BAL,@,CLE,W 15-14,3,3,Sun,6.80,14.8,14.8,10.8,0,0,0,0,0,1,-6,0,8,74,0,0,,,,,ClayMa01
Michael Clayton,WR,23.346,2006-09-24,NFL,TAM,,CAR,L 24-26,3,3,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,ClayMi00
Keary Colbert,WR,24.126,2006-09-24,NFL,CAR,@,TAM,W 26-24,3,3,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,,,,,ColbKe00
Laveranues Coles,WR,28.269,2006-09-24,NFL,NYJ,@,BUF,W 28-20,3,3,Sun,7.80,17.8,17.8,12.8,0,0,0,0,0,0,0,0,10,78,0,0,,,,,ColeLa00
Kerry Collins,QB,33.268,2006-09-24,NFL,TEN,@,MIA,L 10-13,3,3,Sun,10.76,10.8,12.8,12.8,19,33,269,1,2,0,0,0,0,0,0,0,,,,,CollKe00
Chris Cooley,TE,24.075,2006-09-24,NFL,WAS,@,HOU,W 31-15,3,3,Sun,1.80,5.8,5.8,3.8,0,0,0,0,0,0,0,0,4,18,0,0,,,,,CoolCh00
Jerricho Cotchery,WR,24.100,2006-09-24,NFL,NYJ,@,BUF,W 28-20,3,3,Sun,3.30,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,,CotcJe00
Daunte Culpepper,QB,29.239,2006-09-24,NFL,MIA,,TEN,W 13-10,3,3,Sun,13.22,13.2,13.2,13.2,17,26,168,0,0,6,5,1,0,0,0,0,,,,,CulpDa00
Owen Daniels,TE,23.319,2006-09-24,NFL,HOU,,WAS,L 15-31,3,3,Sun,6.20,7.2,7.2,6.7,0,0,0,0,0,0,0,0,1,2,1,0,,,,,DaniOw00
Rashied Davis,WR,27.062,2006-09-24,NFL,CHI,@,MIN,W 19-16,3,3,Sun,10.80,13.8,13.8,12.3,0,0,0,0,0,0,0,0,3,48,1,0,,,,,DaviRa00
Ron Dayne,RB,28.194,2006-09-24,NFL,HOU,,WAS,L 15-31,3,3,Sun,7.10,8.1,8.1,7.6,0,0,0,0,0,14,58,0,1,13,0,0,,,,,DaynRo00
Jake Delhomme,QB,31.257,2006-09-24,NFL,CAR,@,TAM,W 26-24,3,3,Sun,12.08,12.1,14.1,12.1,22,36,272,1,0,2,12,0,0,0,0,0,,,,,DelhJa00
Corey Dillon,RB,31.335,2006-09-24,NFL,NWE,,DEN,L 7-17,3,3,Sun,1.60,1.6,1.6,1.6,0,0,0,0,0,5,16,0,0,0,0,0,,,,,DillCo00
Donald Driver,WR,31.234,2006-09-24,NFL,GNB,@,DET,W 31-24,3,3,Sun,7.90,10.9,10.9,9.4,0,0,0,0,0,1,-1,0,3,20,1,0,,,,,DrivDo00
Braylon Edwards,WR,23.215,2006-09-24,NFL,CLE,,BAL,L 14-15,3,3,Sun,17.60,22.6,25.6,20.1,0,0,0,0,0,0,0,0,5,116,1,0,,,,,EdwaBr00
Jason Elam,K,36.200,2006-09-24,NFL,DEN,@,NWE,W 17-7,3,3,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,elamxjas01
Bobby Engram,WR,33.260,2006-09-24,NFL,SEA,,NYG,W 42-30,3,3,Sun,12.20,17.2,17.2,14.7,0,0,0,0,0,0,0,0,5,62,1,0,,,,,EngrBo00
Lee Evans,WR,25.197,2006-09-24,NFL,BUF,,NYJ,L 20-28,3,3,Sun,10.70,18.7,21.7,14.7,0,0,0,0,0,0,0,0,8,107,0,0,,,,,EvanLe00
Kevin Faulk,RB,30.111,2006-09-24,NFL,NWE,,DEN,L 7-17,3,3,Sun,4.00,10.0,10.0,7.0,0,0,0,0,0,1,6,0,6,34,0,0,,,,,FaulKe00
Brett Favre*,QB,36.349,2006-09-24,NFL,GNB,@,DET,W 31-24,3,3,Sun,25.10,25.1,28.1,25.1,25,36,340,3,0,1,-5,0,0,0,0,0,,,,,FavrBr00
Jay Feely,K,30.124,2006-09-24,NFL,NYG,@,SEA,L 30-42,3,3,Sun,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,feelyjay01
Robert Ferguson,WR,26.281,2006-09-24,NFL,GNB,@,DET,W 31-24,3,3,Sun,1.00,3.0,3.0,2.0,0,0,0,0,0,0,0,0,2,10,0,0,,,,,FergRo00
Tony Fisher,RB,26.347,2006-09-24,NFL,STL,@,ARI,W 16-14,3,3,Sun,1.00,3.0,3.0,2.0,0,0,0,0,0,1,2,0,2,8,0,0,,,,,FishTo00
Larry Fitzgerald,WR,23.024,2006-09-24,NFL,ARI,,STL,L 14-16,3,3,Sun,12.50,18.5,18.5,15.5,0,0,0,0,0,0,0,0,6,65,1,0,,,,,FitzLa00
DeShaun Foster,RB,26.257,2006-09-24,NFL,CAR,@,TAM,W 26-24,3,3,Sun,6.90,9.9,10.9,8.4,0,0,0,0,0,20,82,0,3,7,0,0,,,,,FostDe00
Bubba Franks,TE,28.261,2006-09-24,NFL,GNB,@,DET,W 31-24,3,3,Sun,3.90,6.9,6.9,5.4,0,0,0,0,0,0,0,0,3,39,0,0,,,,,FranBu00
