Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Brian Simmons,WLB,29.126,2004-10-25,NFL,CIN,,DEN,W 23-10,6,7,Mon,0,1,0,0,0,SimmBr20
Justin Smith,RDE,25.025,2004-10-25,NFL,CIN,,DEN,W 23-10,6,7,Mon,0,1,0,0,0,SmitJu20
Anthony Adams,LDT,24.135,2004-10-31,NFL,SFO,@,CHI,L 13-23,7,8,Sun,,1,0,,,AdamAn20
Jerry Azumah,RCB,27.060,2004-10-31,NFL,CHI,,SFO,W 23-13,7,8,Sun,0,1,0,0,0,AzumJe00
Brian Dawkins*,FS,31.018,2004-10-31,NFL,PHI,,BAL,W 15-10,7,8,Sun,,1,0,,,DawkBr00
Mike Doss,SS,23.221,2004-10-31,NFL,IND,@,KAN,L 35-45,7,8,Sun,0,2,0,0,0,DossMi20
Donnie Edwards,OLB,31.208,2004-10-31,NFL,SDG,,OAK,W 42-14,8,8,Sun,,1,0,,,EdwaDo20
Travis Hall,DE,32.089,2004-10-31,NFL,ATL,@,DEN,W 41-28,8,8,Sun,,1,0,,,HallTr20
Walt Harris,CB,30.082,2004-10-31,NFL,WAS,,GNB,L 14-28,7,8,Sun,,1,0,,,HarrWa21
Ed Hartwell,LILB,26.157,2004-10-31,NFL,BAL,@,PHI,L 10-15,7,8,Sun,,1,0,,,HartEd20
Artrell Hawkins,CB,27.342,2004-10-31,NFL,CAR,@,SEA,L 17-23,7,8,Sun,,2,0,,,HawkAr20
Albert Haynesworth,RDT,23.136,2004-10-31,NFL,TEN,,CIN,W 27-20,8,8,Sun,0,1,0,0,0,HaynAl20
Lance Johnstone,DE,31.142,2004-10-31,NFL,MIN,,NYG,L 13-34,7,8,Sun,0,1,0,0,0,JohnLa23
Jevon Kearse,LDE,28.058,2004-10-31,NFL,PHI,,BAL,W 15-10,7,8,Sun,0,1,0,0,0,KearJe00
Brandon Moore,LB,25.289,2004-10-31,NFL,SFO,@,CHI,L 13-23,7,8,Sun,0,1,0,0,0,MoorBr22
Adrian Peterson,RB,25.122,2004-10-31,NFL,CHI,,SFO,W 23-13,7,8,Sun,,1,0,,,PeteAd00
Troy Polamalu,SS,23.195,2004-10-31,NFL,PIT,,NWE,W 34-20,7,8,Sun,,1,0,,,PolaTr99
Joey Porter,ROLB,27.223,2004-10-31,NFL,PIT,,NWE,W 34-20,7,8,Sun,0,2,0,0,0,PortJo00
Asante Samuel,RCB,23.299,2004-10-31,NFL,NWE,@,PIT,L 20-34,7,8,Sun,,1,0,,,SamuAs20
Jamie Sharper,MLB,29.343,2004-10-31,NFL,HOU,,JAX,W 20-6,7,8,Sun,,1,0,,,SharJa20
Eric Warfield,LCB,28.242,2004-10-31,NFL,KAN,,IND,W 45-35,7,8,Sun,,1,0,,,WarfEr20
Dewayne Washington,RCB,31.309,2004-10-31,NFL,JAX,@,HOU,L 6-20,8,8,Sun,,1,0,,,WashDe20
Marcus Washington,SLB,27.014,2004-10-31,NFL,WAS,,GNB,L 14-28,7,8,Sun,0,1,0,0,0,WashMa99
Josh Williams,RDT,28.083,2004-10-31,NFL,IND,@,KAN,L 35-45,7,8,Sun,,1,0,,,WillJo30
Al Wilson,MLB,27.132,2004-10-31,NFL,DEN,,ATL,L 28-41,8,8,Sun,,1,0,,,WilsAl00
Charles Woodson,LCB,28.024,2004-10-31,NFL,OAK,@,SDG,L 14-42,8,8,Sun,,1,0,,,WoodCh00
John Abraham,WE,26.179,2004-11-01,NFL,NYJ,,MIA,W 41-14,7,8,Mon,0,1,0,0,0,AbraJo00
Reggie Tongue,SS,31.204,2004-11-01,NFL,NYJ,,MIA,W 41-14,7,8,Mon,,1,1,,,TongRe20
Jerry Azumah,RCB,27.067,2004-11-07,NFL,CHI,@,NYG,W 28-21,8,9,Sun,0,1,0,0,0,AzumJe00
Ronde Barber,RCB,29.214,2004-11-07,NFL,TAM,,KAN,W 34-31,8,9,Sun,0,1,0,0,0,BarbRo00
Gary Baxter,RCB,25.349,2004-11-07,NFL,BAL,,CLE,W 27-13,8,9,Sun,,1,0,,,BaxtGa20
Bertrand Berry,RDE,29.084,2004-11-07,NFL,ARI,@,MIA,W 24-23,8,9,Sun,0,1,0,0,0,BerrBe99
Alex Brown,RDE,25.156,2004-11-07,NFL,CHI,@,NYG,W 28-21,8,9,Sun,0,1,0,0,0,BrowAl20
Roderick Bryant,CB,23.264,2004-11-07,NFL,NYJ,@,BUF,L 17-22,8,9,Sun,,1,0,,,BryaRo20
Tony Bua,LB,24.270,2004-11-07,NFL,MIA,,ARI,L 23-24,9,9,Sun,,1,0,,,BuaxTo20
Will Demps,FS,25.000,2004-11-07,NFL,BAL,,CLE,W 27-13,8,9,Sun,0,1,0,0,0,DempWi20
London Fletcher,MLB,29.172,2004-11-07,NFL,BUF,,NYJ,W 22-17,8,9,Sun,,1,0,,,FletLo20
Steve Foley,OLB,29.057,2004-11-07,NFL,SDG,,NOR,W 43-17,9,9,Sun,0,1,0,0,0,FoleSt21
Robert Geathers,DE,21.088,2004-11-07,NFL,CIN,,DAL,W 26-3,8,9,Sun,0,1,0,0,0,GeatRo21
Howard Green,DT,25.300,2004-11-07,NFL,NOR,@,SDG,L 17-43,8,9,Sun,,1,0,,,GreeHo20
Michael Green,SS,27.337,2004-11-07,NFL,CHI,@,NYG,W 28-21,8,9,Sun,,2,1,,,GreeMi20
Tory James,RCB,31.173,2004-11-07,NFL,CIN,,DAL,W 26-3,8,9,Sun,0,1,0,0,0,JameTo99
Tommy Kelly,DT,23.316,2004-11-07,NFL,OAK,@,CAR,W 27-24,9,9,Sun,0,1,0,0,0,KellTo21
Damione Lewis,DT,26.251,2004-11-07,NFL,STL,,NWE,L 22-40,8,9,Sun,0,1,0,0,0,LewiDa20
David Macklin,RCB,26.116,2004-11-07,NFL,ARI,@,MIA,W 24-23,8,9,Sun,,1,0,,,MackDa20
Sam Madison,RCB,30.198,2004-11-07,NFL,MIA,,ARI,L 23-24,9,9,Sun,,1,0,,,MadiSa00
Willie McGinest,OLB,32.332,2004-11-07,NFL,NWE,@,STL,W 40-22,8,9,Sun,0,1,0,0,0,McGiWi00
Dwight Smith,SS,26.086,2004-11-07,NFL,TAM,,KAN,W 34-31,8,9,Sun,0,1,0,0,0,SmitDw20
Adalius Thomas,ROLB,27.081,2004-11-07,NFL,BAL,,CLE,W 27-13,8,9,Sun,0,1,0,0,0,ThomAd00
Gibril Wilson,SS,22.361,2004-11-07,NFL,NYG,,CHI,L 21-28,8,9,Sun,0,1,0,0,0,WilsGi20
Alex Brown,RDE,25.163,2004-11-14,NFL,CHI,@,TEN,W 19-17,9,10,Sun,0,1,1,0,0,BrowAl20
Fakhir Brown,RCB,27.054,2004-11-14,NFL,NOR,,KAN,W 27-20,9,10,Sun,,1,0,,,BrowFa20
Kevin Carter,LDE,31.054,2004-11-14,NFL,TEN,,CHI,L 17-19,9,10,Sun,0,1,0,0,0,CartKe00
Oliver Celestin,FS,23.263,2004-11-14,NFL,NYJ,,BAL,L 17-20,9,10,Sun,,1,0,,,CeleOl20
Corey Chavous,SS,28.304,2004-11-14,NFL,MIN,@,GNB,L 31-34,9,10,Sun,,1,0,,,ChavCo00
Tommie Harris,LDT,21.199,2004-11-14,NFL,CHI,@,TEN,W 19-17,9,10,Sun,,1,0,,,HarrTo99
Darren Howard,RDE,27.361,2004-11-14,NFL,NOR,,KAN,W 27-20,9,10,Sun,0,1,1,0,0,HowaDa21
Robert Mathis,DE,23.262,2004-11-14,NFL,IND,,HOU,W 49-14,9,10,Sun,0,3,0,0,0,MathRo20
Willie McGinest,OLB,32.339,2004-11-14,NFL,NWE,,BUF,W 29-6,9,10,Sun,0,1,0,0,0,McGiWi00
Mike Minter,SS,30.304,2004-11-14,NFL,CAR,@,SFO,W 37-27,9,10,Sun,0,1,0,0,0,MintMi21
Langston Moore,DT,23.120,2004-11-14,NFL,CIN,@,WAS,W 17-10,9,10,Sun,0,1,0,0,0,MoorLa20
Adewale Ogunleye,LDE,27.097,2004-11-14,NFL,CHI,@,TEN,W 19-17,9,10,Sun,0,1,0,0,0,OgunAd00
Chike Okeafor,LDE,28.232,2004-11-14,NFL,SEA,@,STL,L 12-23,9,10,Sun,,1,0,,,OkeaCh20
Rayshun Reed,NB,23.218,2004-11-14,NFL,SFO,,CAR,L 27-37,9,10,Sun,,1,0,,,ReedRa20
Joe Salave'a,LDT,29.236,2004-11-14,NFL,WAS,,CIN,L 10-17,9,10,Sun,,1,0,,,SalaJo20
Anthony Simmons,OLB,28.147,2004-11-14,NFL,SEA,@,STL,L 12-23,9,10,Sun,,1,0,,,SimmAn20
Aaron Smith,DE,28.209,2004-11-14,NFL,PIT,@,CLE,W 24-10,9,10,Sun,0,1,0,0,0,SmitAa99
Randy Starks,LDT,20.336,2004-11-14,NFL,TEN,,CHI,L 17-19,9,10,Sun,0,1,0,0,0,StarRa20
Reggie Torbor,LB,23.294,2004-11-14,NFL,NYG,@,ARI,L 14-17,9,10,Sun,,1,0,,,TorbRe20
Deshea Townsend,RCB,29.067,2004-11-14,NFL,PIT,@,CLE,W 24-10,9,10,Sun,0,1,1,0,0,TownDe20
Osi Umenyiora,RDE,22.364,2004-11-14,NFL,NYG,@,ARI,L 14-17,9,10,Sun,0,1,0,0,0,UmenOs99
Aeneas Williams*,S,36.290,2004-11-14,NFL,STL,,SEA,W 23-12,9,10,Sun,,1,0,,,WillAe00
Jamie Winborn,RILB,25.184,2004-11-14,NFL,SFO,,CAR,L 27-37,9,10,Sun,,1,0,,,WinbJa20
Antoine Winfield,LCB,27.143,2004-11-14,NFL,MIN,@,GNB,L 31-34,9,10,Sun,,1,0,,,WinfAn20
Will Witherspoon,WLB,24.087,2004-11-14,NFL,CAR,@,SFO,W 37-27,9,10,Sun,0,1,0,0,0,WithWi20
Kailee Wong,ROLB,28.175,2004-11-14,NFL,HOU,@,IND,L 14-49,9,10,Sun,0,1,0,0,0,WongKa20
Jerome Woods,FS,31.242,2004-11-14,NFL,KAN,@,NOR,L 20-27,9,10,Sun,0,1,0,0,0,WoodJe00
Mark Simoneau,MLB,27.304,2004-11-15,NFL,PHI,@,DAL,W 49-21,9,10,Mon,,1,1,,,SimoMa20
Cory Bird,DB,26.103,2004-11-21,NFL,IND,@,CHI,W 41-10,10,11,Sun,,1,0,,,BirdCo20
Derrick Brooks*,WLB,31.217,2004-11-21,NFL,TAM,,SFO,W 35-3,10,11,Sun,0,1,0,0,0,BrooDe00
Nate Clements,RCB,24.345,2004-11-21,NFL,BUF,,STL,W 37-17,10,11,Sun,0,1,0,0,0,ClemNa99
Duane Clemons,LDE,30.182,2004-11-21,NFL,CIN,,PIT,L 14-19,10,11,Sun,0,1,0,0,0,ClemDu20
Antonio Cochran,DE,28.153,2004-11-21,NFL,SEA,,MIA,W 24-17,10,11,Sun,0,1,0,0,0,CochAn20
Ricardo Colclough,CB,21.056,2004-11-21,NFL,PIT,@,CIN,W 19-14,10,11,Sun,0,1,0,0,0,ColcRi20
Marques Douglas,RDE,27.261,2004-11-21,NFL,BAL,,DAL,W 30-10,10,11,Sun,0,1,0,0,0,DougMa20
Mark Fields,LB,32.012,2004-11-21,NFL,CAR,,ARI,W 35-10,10,11,Sun,0,1,0,0,0,FielMa99
Dwight Freeney,RDE,24.276,2004-11-21,NFL,IND,@,CHI,W 41-10,10,11,Sun,0,1,0,0,0,FreeDw00
Randall Godfrey,ILB,31.229,2004-11-21,NFL,SDG,@,OAK,W 23-17,10,11,Sun,,1,0,,,GodfRa20
Jermaine Haley,RDT,31.282,2004-11-21,NFL,WAS,@,PHI,L 6-28,10,11,Sun,0,1,1,0,0,HaleJe20
Joe Jefferson,LCB,24.280,2004-11-21,NFL,IND,@,CHI,W 41-10,10,11,Sun,0,1,0,0,0,JeffJo20
Isaiah Kacyvenski,OLB,27.049,2004-11-21,NFL,SEA,,MIA,W 24-17,10,11,Sun,0,1,0,0,0,KacyIs20
Tommy Kelly,DE,23.330,2004-11-21,NFL,OAK,,SDG,L 17-23,10,11,Sun,,1,0,,,KellTo21
Keith Lewis,S,23.032,2004-11-21,NFL,SFO,@,TAM,L 3-35,10,11,Sun,,1,0,,,LewiKe20
Sam Madison,RCB,30.212,2004-11-21,NFL,MIA,@,SEA,L 17-24,10,11,Sun,,1,0,,,MadiSa00
Robert Mathis,DE,23.269,2004-11-21,NFL,IND,@,CHI,W 41-10,10,11,Sun,0,1,1,0,0,MathRo20
Mike Minter,SS,30.311,2004-11-21,NFL,CAR,,ARI,W 35-10,10,11,Sun,,1,0,,,MintMi21
Reggie Myles,CB,25.042,2004-11-21,NFL,CIN,,PIT,L 14-19,10,11,Sun,,1,0,,,MyleRe20
Terence Newman,LCB,26.078,2004-11-21,NFL,DAL,@,BAL,L 10-30,10,11,Sun,,1,0,,,NewmTe20
Julius Peppers,LDE,24.308,2004-11-21,NFL,CAR,,ARI,W 35-10,10,11,Sun,0,1,0,0,0,PeppJu99
Adrian Peterson,RB,25.143,2004-11-21,NFL,CHI,,IND,L 10-41,10,11,Sun,0,1,0,0,0,PeteAd00
Terry Pierce,LB,23.153,2004-11-21,NFL,DEN,@,NOR,W 34-13,10,11,Sun,,1,0,,,PierTe20
Fred Robbins,RDT,27.241,2004-11-21,NFL,NYG,,ATL,L 10-14,10,11,Sun,0,1,0,0,0,RobbFr20
Alshermond Singleton,SLB,29.106,2004-11-21,NFL,DAL,@,BAL,L 10-30,10,11,Sun,,1,0,,,SingAl20
Marcus Stroud,LDT,26.149,2004-11-21,NFL,JAX,,TEN,L 15-18,10,11,Sun,0,1,0,0,0,StroMa01
Marcus Tubbs,RDT,23.189,2004-11-21,NFL,SEA,,MIA,W 24-17,10,11,Sun,0,1,0,0,0,TubbMa20
Fred Jones,LB,27.035,2004-11-22,NFL,KAN,,NWE,L 19-27,10,11,Mon,,1,0,,,JoneFr20
Ty Warren,LDE,23.290,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,0,1,0,0,0,WarrTy20
Dwight Freeney,RDE,24.280,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,,1,0,,,FreeDw00
Joe Jefferson,RCB,24.284,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,,1,0,,,JeffJo20
Rob Morris,MLB,29.312,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,0,1,0,0,0,MorrRo20
Eric Ogbogu,DE,29.130,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,0,1,0,0,0,OgboEr20
Justin Snow,TE,27.340,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,,1,0,,,SnowJu00
David Thornton,LLB,26.024,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,,1,0,,,ThorDa20
Marcellus Wiley,RDE,29.361,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,0,1,0,0,0,WileMa00
James Allen,LB,25.017,2004-11-28,NFL,NOR,@,ATL,L 21-24,11,12,Sun,,1,1,,,AlleJa21
Will Allen,LCB,26.115,2004-11-28,NFL,NYG,,PHI,L 6-27,11,12,Sun,,1,0,,,AlleWi20
Marques Anderson,S,25.186,2004-11-28,NFL,OAK,@,DEN,W 25-24,11,12,Sun,,1,1,,,AndeMa22
David Barrett,RCB,26.342,2004-11-28,NFL,NYJ,@,ARI,W 13-3,11,12,Sun,0,1,0,0,0,BarrDa22
Bertrand Berry,RDE,29.105,2004-11-28,NFL,ARI,,NYJ,L 3-13,11,12,Sun,0,1,0,0,0,BerrBe99
David Bowens,LDE,27.148,2004-11-28,NFL,MIA,@,SFO,W 24-17,11,12,Sun,0,2,0,0,0,BoweDa20
Tedy Bruschi,ILB,31.172,2004-11-28,NFL,NWE,,BAL,W 24-3,11,12,Sun,0,1,0,0,0,BrusTe99
Roderick Coleman,LDT,28.104,2004-11-28,NFL,ATL,,NOR,W 24-21,11,12,Sun,0,1,0,0,0,ColeRo99
Ryan Denney,DE,27.166,2004-11-28,NFL,BUF,@,SEA,W 38-9,11,12,Sun,0,1,0,0,0,DennRy20
Chris Gamble,RCB,21.262,2004-11-28,NFL,CAR,,TAM,W 21-14,11,12,Sun,0,1,0,0,0,GambCh20
Kelly Herndon,RCB,28.025,2004-11-28,NFL,DEN,,OAK,L 24-25,11,12,Sun,,1,0,,,HernKe20
Renaldo Hill,LCB,26.016,2004-11-28,NFL,ARI,,NYJ,L 3-13,11,12,Sun,,1,0,,,HillRe20
Michael Lewis,SS,24.213,2004-11-28,NFL,PHI,@,NYG,W 27-6,11,12,Sun,,1,0,,,LewiMi99
Bobby McCray,DE,23.027,2004-11-28,NFL,JAX,@,MIN,L 16-27,11,12,Sun,0,1,0,0,0,McCrBo20
Antwan Peek,LB,25.030,2004-11-28,NFL,HOU,,TEN,W 31-21,11,12,Sun,0,1,0,0,0,PeekAn20
Keiwan Ratliff,CB/S,23.223,2004-11-28,NFL,CIN,,CLE,W 58-48,11,12,Sun,0,1,0,0,0,RatlKe20
Mike Rucker,RDE,29.274,2004-11-28,NFL,CAR,,TAM,W 21-14,11,12,Sun,,1,0,,,RuckMi20
Aaron Smith,DE,28.223,2004-11-28,NFL,PIT,,WAS,W 16-7,11,12,Sun,0,1,0,0,0,SmitAa99
Jason Taylor*,RDE,30.088,2004-11-28,NFL,MIA,@,SFO,W 24-17,11,12,Sun,0,1,1,0,0,TaylJa03
Kenechi Udeze,RDE,21.268,2004-11-28,NFL,MIN,,JAX,W 27-16,11,12,Sun,0,1,0,0,0,UdezKe20
Gary Walker,LDE,31.274,2004-11-28,NFL,HOU,,TEN,W 31-21,11,12,Sun,,1,0,,,WalkGa00
Al Wallace,DE,30.248,2004-11-28,NFL,CAR,,TAM,W 21-14,11,12,Sun,,1,0,,,WallAl20
Brian Williams,RCB,25.149,2004-11-28,NFL,MIN,,JAX,W 27-16,11,12,Sun,,1,0,,,WillBr22
Jay Williams,DE,33.046,2004-11-28,NFL,MIA,@,SFO,W 24-17,11,12,Sun,0,1,0,0,0,WillJa26
Cletidus Hunt,DT,28.332,2004-11-29,NFL,GNB,,STL,W 45-17,11,12,Mon,0,1,0,0,0,HuntCl20
Ryan Pickett,NT,25.052,2004-11-29,NFL,STL,@,GNB,L 17-45,11,12,Mon,,1,0,,,PickRy20
Darren Sharper,FS,29.026,2004-11-29,NFL,GNB,,STL,W 45-17,11,12,Mon,,1,0,,,SharDa00
Joey Thomas,CB,24.092,2004-11-29,NFL,GNB,,STL,W 45-17,11,12,Mon,,1,0,,,ThomJo21
Derrick Brooks*,WLB,31.231,2004-12-05,NFL,TAM,,ATL,W 27-0,12,13,Sun,0,1,0,0,0,BrooDe00
Deke Cooper,S,27.048,2004-12-05,NFL,JAX,,PIT,L 16-17,12,13,Sun,,1,0,,,CoopDe20
John Engelberger,LDE,28.048,2004-12-05,NFL,SFO,@,STL,L 6-16,12,13,Sun,0,1,0,0,0,EngeJo20
Dwight Freeney,RDE,24.290,2004-12-05,NFL,IND,,TEN,W 51-24,12,13,Sun,0,1,0,0,0,FreeDw00
Mario Haggan,LB,24.277,2004-12-05,NFL,BUF,@,MIA,W 42-32,12,13,Sun,,1,0,,,HaggMa20
Kelly Herndon,RCB,28.032,2004-12-05,NFL,DEN,@,SDG,L 17-20,12,13,Sun,,1,0,,,HernKe20
Jason Horton,CB,24.293,2004-12-05,NFL,GNB,@,PHI,L 17-47,12,13,Sun,,1,0,,,HortJa20
Cullen Jenkins,DT/D,23.320,2004-12-05,NFL,GNB,@,PHI,L 17-47,12,13,Sun,0,1,1,0,0,JenkCu20
Lance Johnstone,DE,31.177,2004-12-05,NFL,MIN,@,CHI,L 14-24,12,13,Sun,0,1,0,0,0,JohnLa23
Kenard Lang,RDE,29.309,2004-12-05,NFL,CLE,,NWE,L 15-42,12,13,Sun,0,1,0,0,0,LangKe20
John Lynch,FS,33.071,2004-12-05,NFL,DEN,@,SDG,L 17-20,12,13,Sun,0,2,0,0,0,LyncJo00
Ed Reed*,SS,26.085,2004-12-05,NFL,BAL,,CIN,L 26-27,12,13,Sun,0,1,1,0,0,ReedEd00
Dexter Reid,SS,23.262,2004-12-05,NFL,NWE,@,CLE,W 42-15,12,13,Sun,,1,0,,,ReidDe20
Simeon Rice,RDE,30.285,2004-12-05,NFL,TAM,,ATL,W 27-0,12,13,Sun,0,1,0,0,0,RiceSi00
Richard Seymour,RDE,25.060,2004-12-05,NFL,NWE,@,CLE,W 42-15,12,13,Sun,,1,0,,,SeymRi00
Brandon Short,LB,27.147,2004-12-05,NFL,CAR,@,NOR,W 32-21,12,13,Sun,,1,0,,,ShorBr20
Nick Sorensen,S,26.127,2004-12-05,NFL,JAX,,PIT,L 16-17,12,13,Sun,,1,0,,,SoreNi20
Takeo Spikes,WLB,27.354,2004-12-05,NFL,BUF,@,MIA,W 42-32,12,13,Sun,0,1,0,0,0,SpikTa00
Jason Taylor*,RDE,30.095,2004-12-05,NFL,MIA,,BUF,L 32-42,12,13,Sun,,1,1,,,TaylJa03
Sean Taylor,FS,21.248,2004-12-05,NFL,WAS,,NYG,W 31-7,12,13,Sun,,1,0,,,TaylSe20
Charles Tillman,LCB,23.286,2004-12-05,NFL,CHI,,MIN,W 24-14,12,13,Sun,,1,0,,,TillCh20
Larry Tripplett,DT,25.322,2004-12-05,NFL,IND,,TEN,W 51-24,12,13,Sun,,1,0,,,TripLa20
Darwin Walker,LDE,27.173,2004-12-05,NFL,PHI,,GNB,W 47-17,12,13,Sun,0,1,0,0,0,WalkDa21
Gerard Warren,LDT,26.133,2004-12-05,NFL,CLE,,NWE,L 15-42,12,13,Sun,,1,0,,,WarrGe20
Jamie Winborn,OLB,25.205,2004-12-05,NFL,SFO,@,STL,L 6-16,12,13,Sun,,1,1,,,WinbJa20
Terence Newman,LCB,26.093,2004-12-06,NFL,DAL,@,SEA,W 43-39,12,13,Mon,,1,0,,,NewmTe20
Roy Williams,FS,24.114,2004-12-06,NFL,DAL,@,SEA,W 43-39,12,13,Mon,,1,0,,,WillRo03
Sam Adams,LDT,31.182,2004-12-12,NFL,BUF,,CLE,W 37-7,13,14,Sun,0,1,0,0,0,AdamSa00
Brent Alexander,SS,33.155,2004-12-12,NFL,NYG,@,BAL,L 14-37,13,14,Sun,0,1,0,0,0,AlexBr20
Aaron Beasley,CB,31.158,2004-12-12,NFL,ATL,,OAK,W 35-10,13,14,Sun,,1,0,,,BeasAa20
Fakhir Brown,RCB,27.082,2004-12-12,NFL,NOR,@,DAL,W 27-13,13,14,Sun,0,1,0,0,0,BrowFa20
Mark Brown,SAM,24.207,2004-12-12,NFL,NYJ,@,PIT,L 6-17,13,14,Sun,,1,0,,,BrowMa22
Andre Carter,RDE,25.214,2004-12-12,NFL,SFO,@,ARI,W 31-28,13,14,Sun,0,1,0,0,0,CartAn20
Chris Clemons,LB,23.042,2004-12-12,NFL,WAS,,PHI,L 14-17,13,14,Sun,0,1,0,0,0,ClemCh23
Marco Coleman,LDE,34.360,2004-12-12,NFL,DEN,,MIA,W 20-17,13,14,Sun,0,1,0,0,0,ColeMa00
James Darling,WLB,29.349,2004-12-12,NFL,ARI,,SFO,L 28-31,13,14,Sun,,1,0,,,DarlJa20
Will Demps,FS,25.035,2004-12-12,NFL,BAL,,NYG,W 37-14,13,14,Sun,,1,0,,,DempWi20
Bryce Fisher,RDE,27.214,2004-12-12,NFL,STL,@,CAR,L 7-20,13,14,Sun,0,1,0,0,0,FishBr20
Steve Foley,OLB,29.092,2004-12-12,NFL,SDG,,TAM,W 31-24,13,14,Sun,0,1,0,0,0,FoleSt21
Aaron Glenn,LCB,32.149,2004-12-12,NFL,HOU,,IND,L 14-23,13,14,Sun,,1,0,,,GlenAa00
Charles Grant,LDE,26.100,2004-12-12,NFL,NOR,@,DAL,W 27-13,13,14,Sun,0,1,0,0,0,GranCh21
Kelly Gregg,NT,28.041,2004-12-12,NFL,BAL,,NYG,W 37-14,13,14,Sun,,1,1,,,GregKe20
DeAngelo Hall,LCB,21.023,2004-12-12,NFL,ATL,,OAK,W 35-10,13,14,Sun,0,1,0,0,0,HallDe99
Rodney Harrison,SS,31.363,2004-12-12,NFL,NWE,,CIN,W 35-28,13,14,Sun,,1,0,,,HarrRo01
Michael Jameson,DB,25.151,2004-12-12,NFL,CLE,@,BUF,L 7-37,13,14,Sun,,1,0,,,JameMi20
Dan Morgan,MLB,25.359,2004-12-12,NFL,CAR,,STL,W 20-7,13,14,Sun,0,1,0,0,0,MorgDa99
Sammy Morris,RB,27.264,2004-12-12,NFL,MIA,@,DEN,L 17-20,13,14,Sun,0,1,0,0,0,MorrSa00
Antonio Pierce,MLB,26.047,2004-12-12,NFL,WAS,,PHI,L 14-17,13,14,Sun,,1,1,,,PierAn20
Derrick Pope,MLB,22.222,2004-12-12,NFL,MIA,@,DEN,L 17-20,13,14,Sun,,1,0,,,PopeDe20
Sam Rayburn,DT,24.053,2004-12-12,NFL,PHI,@,WAS,W 17-14,13,14,Sun,0,1,0,0,0,RaybSa20
Kris Richard,CB,26.045,2004-12-12,NFL,SEA,@,MIN,W 27-23,13,14,Sun,,1,0,,,RichKr20
Dunta Robinson,RCB,22.245,2004-12-12,NFL,HOU,,IND,L 14-23,13,14,Sun,0,1,0,0,0,RobiDu20
Aaron Schobel,RDE,27.102,2004-12-12,NFL,BUF,,CLE,W 37-7,13,14,Sun,0,1,0,0,0,SchoAa99
Jason Simmons,FS,28.257,2004-12-12,NFL,HOU,,IND,L 14-23,13,14,Sun,,1,0,,,SimmJa20
T.J. Slaughter,LB,27.296,2004-12-12,NFL,BAL,,NYG,W 37-14,13,14,Sun,,1,0,,,SlauT.20
Dwight Smith,SS,26.121,2004-12-12,NFL,TAM,@,SDG,L 24-31,13,14,Sun,,1,0,,,SmitDw20
Will Smith,DE,23.161,2004-12-12,NFL,NOR,@,DAL,W 27-13,13,14,Sun,0,1,0,0,0,SmitWi99
Takeo Spikes,WLB,27.361,2004-12-12,NFL,BUF,,CLE,W 37-7,13,14,Sun,,1,0,,,SpikTa00
Reggie Torbor,LB,23.322,2004-12-12,NFL,NYG,@,BAL,L 14-37,13,14,Sun,0,1,0,0,0,TorbRe20
Eric Westmoreland,LB,27.276,2004-12-12,NFL,CLE,@,BUF,L 7-37,13,14,Sun,,1,0,,,WestEr20
Cameron Worrell,S,24.364,2004-12-12,NFL,CHI,@,JAX,L 3-22,13,14,Sun,,1,0,,,WorrCa20
Shaunard Harts,FS,26.131,2004-12-13,NFL,KAN,@,TEN,W 49-38,13,14,Mon,,1,0,,,HartSh20
Kawika Mitchell,MLB,25.064,2004-12-13,NFL,KAN,@,TEN,W 49-38,13,14,Mon,,1,2,,1,MitcKa20
Keith Brooking,LB,29.049,2004-12-18,NFL,ATL,,CAR,W 34-31,14,15,Sat,0,2,0,0,0,BrooKe00
Brentson Buckner,LDT,33.079,2004-12-18,NFL,CAR,@,ATL,L 31-34,14,15,Sat,0,1,0,0,0,BuckBr20
Artrell Hawkins,CB,28.024,2004-12-18,NFL,CAR,@,ATL,L 31-34,14,15,Sat,,1,0,,,HawkAr20
Patrick Kerney,LDE,27.354,2004-12-18,NFL,ATL,,CAR,W 34-31,14,15,Sat,0,1,1,0,0,KernPa99
Saleem Rasheed,LB,23.186,2004-12-18,NFL,SFO,,WAS,L 16-26,14,15,Sat,,1,1,,,RashSa20
Brady Smith,RDE,31.196,2004-12-18,NFL,ATL,,CAR,W 34-31,14,15,Sat,0,1,0,0,0,SmitBr21
Al Wallace,DE,30.268,2004-12-18,NFL,CAR,@,ATL,L 31-34,14,15,Sat,0,1,0,0,0,WallAl20
James Allen,SLB,25.038,2004-12-19,NFL,NOR,@,TAM,W 21-17,14,15,Sun,,1,0,,,AlleJa21
