Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Mathias Kiwanuka,RDE,23.235,2006-10-29,NFL,NYG,,TAM,W 17-3,7,8,Sun,0,1,0,0,0,KiwaMa20
Travis LaBoy,DE,25.070,2006-10-29,NFL,TEN,,HOU,W 28-22,7,8,Sun,0,1,0,0,0,LaBoTr20
Matt McCoy,WLB,24.015,2006-10-29,NFL,PHI,,JAX,L 6-13,8,8,Sun,,1,0,,,McCoMa20
Julian Peterson,ROLB,28.093,2006-10-29,NFL,SEA,@,KAN,L 28-35,7,8,Sun,0,1,0,0,0,PeteJu00
Antonio Pierce,MLB,28.003,2006-10-29,NFL,NYG,,TAM,W 17-3,7,8,Sun,,1,0,,,PierAn20
Simeon Rice,DE,32.247,2006-10-29,NFL,TAM,@,NYG,L 3-17,7,8,Sun,0,1,0,0,0,RiceSi00
Will Smith,RDE,25.117,2006-10-29,NFL,NOR,,BAL,L 22-35,7,8,Sun,,1,0,,,SmitWi99
John Thornton,RDT,30.027,2006-10-29,NFL,CIN,,ATL,L 27-29,7,8,Sun,,1,0,,,ThorJo21
Kyle Vanden Bosch,LDE,27.346,2006-10-29,NFL,TEN,,HOU,W 28-22,7,8,Sun,0,1,0,0,0,VandKy99
Gerris Wilkinson,LB,23.207,2006-10-29,NFL,NYG,,TAM,W 17-3,7,8,Sun,,1,0,,,WilkGe20
Jayme Mitchell,DE,22.229,2006-10-30,NFL,MIN,,NWE,L 7-31,7,8,Mon,0,1,0,0,0,MitcJa20
Fred Smoot,RCB,26.101,2006-10-30,NFL,MIN,,NWE,L 7-31,7,8,Mon,,2,0,,,SmooFr20
Jared Allen,RDE,24.216,2006-11-05,NFL,KAN,@,STL,W 31-17,8,9,Sun,0,1,1,0,0,AlleJa22
Yeremiah Bell,SS,28.247,2006-11-05,NFL,MIA,@,CHI,W 31-13,8,9,Sun,,1,0,,,BellYe20
Sam Brandon,S,27.123,2006-11-05,NFL,DEN,@,PIT,W 31-20,8,9,Sun,,1,0,,,BranSa20
Raheem Brock,RDT,28.148,2006-11-05,NFL,IND,@,NWE,W 27-20,8,9,Sun,,1,1,,,BrocRa20
Keith Burns,LB,34.173,2006-11-05,NFL,DEN,@,PIT,W 31-20,8,9,Sun,,1,0,,,BurnKe21
Patrick Chukwurah,LB,27.249,2006-11-05,NFL,DEN,@,PIT,W 31-20,8,9,Sun,,1,0,,,ChukPa20
Rob Davis,LS,37.330,2006-11-05,NFL,GNB,@,BUF,L 10-24,8,9,Sun,,1,0,,,DaviRo20
Marques Douglas,RDT,29.245,2006-11-05,NFL,SFO,,MIN,W 9-3,8,9,Sun,0,1,0,0,0,DougMa20
Keyaron Fox,LB,24.285,2006-11-05,NFL,KAN,@,STL,W 31-17,8,9,Sun,,1,0,,,FoxxKe20
Randall Godfrey,LILB,33.213,2006-11-05,NFL,SDG,,CLE,W 32-25,8,9,Sun,0,2,0,0,0,GodfRa20
Charles Grant,LDE,28.063,2006-11-05,NFL,NOR,@,TAM,W 31-14,8,9,Sun,0,1,1,0,0,GranCh21
Louis Green,LB,27.043,2006-11-05,NFL,DEN,@,PIT,W 31-20,8,9,Sun,,1,0,,,GreeLo20
Clinton Hart,S,29.108,2006-11-05,NFL,SDG,,CLE,W 32-25,8,9,Sun,,1,0,,,HartCl20
Artrell Hawkins,FS,29.346,2006-11-05,NFL,NWE,,IND,L 20-27,8,9,Sun,,1,1,,,HawkAr20
Sammy Knight,SS,31.056,2006-11-05,NFL,KAN,@,STL,W 31-17,8,9,Sun,,1,0,,,KnigSa00
John Lynch,FS,35.041,2006-11-05,NFL,DEN,@,PIT,W 31-20,8,9,Sun,,1,0,,,LyncJo00
Josh Mallard,DE,27.229,2006-11-05,NFL,ATL,@,DET,L 14-30,8,9,Sun,0,1,0,0,0,MallJo20
Brandon Moore,RILB,27.293,2006-11-05,NFL,SFO,,MIN,W 9-3,8,9,Sun,0,1,0,0,0,MoorBr22
Sammy Morris,RB,29.227,2006-11-05,NFL,MIA,@,CHI,W 31-13,8,9,Sun,0,1,0,0,0,MorrSa00
Brodney Pool,DB,22.165,2006-11-05,NFL,CLE,@,SDG,L 25-32,8,9,Sun,,1,1,,,PoolBr20
Asante Samuel,RCB,25.303,2006-11-05,NFL,NWE,,IND,L 20-27,8,9,Sun,,1,0,,,SamuAs20
Will Smith,RDE,25.124,2006-11-05,NFL,NOR,@,TAM,W 31-14,8,9,Sun,0,1,0,0,0,SmitWi99
Scott Starks,CB,23.131,2006-11-05,NFL,JAX,,TEN,W 37-7,8,9,Sun,0,1,0,0,0,StarSc20
Jason Taylor*,OE,32.065,2006-11-05,NFL,MIA,@,CHI,W 31-13,8,9,Sun,0,1,0,0,0,TaylJa03
Fred Thomas,RCB,33.055,2006-11-05,NFL,NOR,@,TAM,W 31-14,8,9,Sun,,1,0,,,ThomFr20
Demetrin Veal,DT,25.086,2006-11-05,NFL,DEN,@,PIT,W 31-20,8,9,Sun,0,1,0,0,0,VealDe20
Gerris Wilkinson,WLB,23.214,2006-11-05,NFL,NYG,,HOU,W 14-10,8,9,Sun,,1,0,,,WilkGe20
O.J. Atogwe,FS,25.142,2006-11-12,NFL,STL,@,SEA,L 22-24,9,10,Sun,0,2,0,0,0,AtogO.20
Alex Brown,RDE,27.161,2006-11-12,NFL,CHI,@,NYG,W 38-20,9,10,Sun,0,2,0,0,0,BrowAl20
Kevin Burnett,LB,23.323,2006-11-12,NFL,DAL,@,ARI,W 27-10,9,10,Sun,,1,0,,,BurnKe20
Chris Carr,CB,23.196,2006-11-12,NFL,OAK,,DEN,L 13-17,9,10,Sun,0,1,0,0,0,CarrCh22
Paul Carrington,DE,24.001,2006-11-12,NFL,ATL,,CLE,L 13-17,9,10,Sun,0,1,0,0,0,CarrPa21
Tyrone Carter,S,30.226,2006-11-12,NFL,PIT,,NOR,W 38-31,9,10,Sun,,1,1,,,CartTy20
Nate Clements,RCB,26.335,2006-11-12,NFL,BUF,@,IND,L 16-17,9,10,Sun,,1,1,,,ClemNa99
Drew Coleman,RCB,23.204,2006-11-12,NFL,NYJ,@,NWE,W 17-14,9,10,Sun,,1,0,,,ColeDr20
Angelo Crowell,WLB,25.088,2006-11-12,NFL,BUF,@,IND,L 16-17,9,10,Sun,,1,0,,,CrowAn20
Shaun Ellis,LDE,29.141,2006-11-12,NFL,NYJ,@,NWE,W 17-14,9,10,Sun,0,1,0,0,0,ElliSh00
James Farrior,LILB,31.310,2006-11-12,NFL,PIT,,NOR,W 38-31,9,10,Sun,,1,0,,,FarrJa99
Larry Foote,RILB,26.153,2006-11-12,NFL,PIT,,NOR,W 38-31,9,10,Sun,,1,0,,,FootLa20
Rod Gardner,WR,29.017,2006-11-12,NFL,KAN,@,MIA,L 10-13,9,10,Sun,0,1,0,0,0,GardRo00
Clark Haggans,LOLB,29.306,2006-11-12,NFL,PIT,,NOR,W 38-31,9,10,Sun,,1,0,,,HaggCl20
A.J. Hawk,WLB,22.310,2006-11-12,NFL,GNB,@,MIN,W 23-17,9,10,Sun,0,1,0,0,0,HawkA.20
Landon Johnson,WLB,25.244,2006-11-12,NFL,CIN,,SDG,L 41-49,9,10,Sun,,1,0,,,JohnLa20
Freddy Keiaho,LB,23.329,2006-11-12,NFL,IND,,BUF,W 17-16,9,10,Sun,,1,0,,,KeiaFr20
Kenard Lang,LDE,31.285,2006-11-12,NFL,DEN,@,OAK,W 17-13,9,10,Sun,0,1,0,0,0,LangKe20
Keith Lewis,FS,25.023,2006-11-12,NFL,SFO,@,DET,W 19-13,9,10,Sun,0,1,0,0,0,LewiKe20
Leonard Little,LDE,32.024,2006-11-12,NFL,STL,@,SEA,L 22-24,9,10,Sun,0,1,0,0,0,LittLe00
R.W. McQuarters,CB,29.326,2006-11-12,NFL,NYG,,CHI,L 20-38,9,10,Sun,0,1,0,0,0,McQuR.20
Shaun Phillips,OLB,25.183,2006-11-12,NFL,SDG,@,CIN,W 49-41,9,10,Sun,0,1,1,0,0,PhilSh20
Brady Poppinga,SLB,27.052,2006-11-12,NFL,GNB,@,MIN,W 23-17,9,10,Sun,0,1,0,0,0,PoppBr20
Cory Redding,DT,25.362,2006-11-12,NFL,DET,,SFO,L 13-19,9,10,Sun,0,1,0,0,0,ReddCo20
Bryan Scott,S,25.213,2006-11-12,NFL,NOR,@,PIT,L 31-38,9,10,Sun,,1,0,,,ScotBr20
Daryl Smith,MLB,24.243,2006-11-12,NFL,JAX,,HOU,L 10-13,9,10,Sun,0,1,0,0,0,SmitDa24
Derek Smith,MLB,31.298,2006-11-12,NFL,SFO,@,DET,W 19-13,9,10,Sun,,1,0,,,SmitDe21
Shawntae Spencer,CB,24.263,2006-11-12,NFL,SFO,@,DET,W 19-13,9,10,Sun,0,1,0,0,0,SpenSh20
Travares Tillman,S,29.035,2006-11-12,NFL,MIA,,KAN,W 13-10,9,10,Sun,,1,0,,,TillTr20
Jeremiah Trotter,MLB,29.296,2006-11-12,NFL,PHI,,WAS,W 27-3,9,10,Sun,,1,0,,,TrotJe00
DeMarcus Ware,WLB,24.104,2006-11-12,NFL,DAL,@,ARI,W 27-10,9,10,Sun,0,1,0,0,0,WareDe99
Corey Webster,LCB,24.255,2006-11-12,NFL,NYG,,CHI,L 20-38,9,10,Sun,,1,0,,,WebsCo20
Demorrio Williams,WLB,26.129,2006-11-12,NFL,ATL,,CLE,L 13-17,9,10,Sun,,1,0,,,WillDe22
Adrian Wilson,SS,27.031,2006-11-12,NFL,ARI,,DAL,L 10-27,9,10,Sun,,1,0,,,WilsAd99
Gibril Wilson,SS,25.000,2006-11-12,NFL,NYG,,CHI,L 20-38,9,10,Sun,,1,1,,,WilsGi20
Ronde Barber,RCB,31.220,2006-11-13,NFL,TAM,@,CAR,L 10-24,9,10,Mon,0,1,0,0,0,BarbRo00
Chris Draft,MLB,30.260,2006-11-13,NFL,CAR,,TAM,W 24-10,9,10,Mon,,1,0,,,DrafCh20
Nnamdi Asomugha,CB,25.136,2006-11-19,NFL,OAK,@,KAN,L 13-17,10,11,Sun,0,1,0,0,0,AsomNn20
O.J. Atogwe,FS,25.149,2006-11-19,NFL,STL,@,CAR,L 0-15,10,11,Sun,,2,0,,,AtogO.20
Fakhir Brown,RCB,29.059,2006-11-19,NFL,STL,@,CAR,L 0-15,10,11,Sun,,1,0,,,BrowFa20
Dion Byrum,CB,23.274,2006-11-19,NFL,CAR,,STL,W 15-0,10,11,Sun,,1,0,,,ByruDi20
Colin Cole,DT,26.148,2006-11-19,NFL,GNB,,NWE,L 0-35,10,11,Sun,0,1,0,0,0,ColeCo20
Trent Cole,LDE,24.045,2006-11-19,NFL,PHI,,TEN,L 13-31,10,11,Sun,0,1,0,0,0,ColeTr20
Dwight Freeney,RDE,26.273,2006-11-19,NFL,IND,@,DAL,L 14-21,10,11,Sun,0,1,0,0,0,FreeDw00
Vincent Fuller,S,24.108,2006-11-19,NFL,TEN,@,PHI,W 31-13,10,11,Sun,,1,0,,,FullVi20
Casey Hampton,NT,29.077,2006-11-19,NFL,PIT,@,CLE,W 24-20,10,11,Sun,,1,0,,,HampCa00
Marcus Hudson,S,24.004,2006-11-19,NFL,SFO,,SEA,W 20-14,10,11,Sun,,1,1,,,HudsMa20
Bradie James,MLB,25.306,2006-11-19,NFL,DAL,,IND,W 21-14,10,11,Sun,,1,1,,,JameBr20
Rashad Jeanty,SLB,23.216,2006-11-19,NFL,CIN,@,NOR,W 31-16,10,11,Sun,,1,0,,,JeanRa20
Travis Kirschke,DE,32.074,2006-11-19,NFL,PIT,@,CLE,W 24-20,10,11,Sun,0,1,0,0,0,KirsTr20
Leonard Little,LDE,32.031,2006-11-19,NFL,STL,@,CAR,L 0-15,10,11,Sun,0,1,0,0,0,LittLe00
Matt McCoy,WILL,24.036,2006-11-19,NFL,PHI,,TEN,L 13-31,10,11,Sun,,1,0,,,McCoMa20
Terrence McGee,LCB,26.036,2006-11-19,NFL,BUF,@,HOU,W 24-21,10,11,Sun,0,1,0,0,0,McGeTe99
Jermaine Phillips,SS,27.237,2006-11-19,NFL,TAM,,WAS,W 20-17,10,11,Sun,,1,0,,,PhilJe20
Shaun Phillips,OLB,25.190,2006-11-19,NFL,SDG,@,DEN,W 35-27,10,11,Sun,0,1,0,0,0,PhilSh20
Brady Poppinga,LB,27.059,2006-11-19,NFL,GNB,,NWE,L 0-35,10,11,Sun,,1,0,,,PoppBr20
Jay Ratliff,DE,25.082,2006-11-19,NFL,DAL,,IND,W 21-14,10,11,Sun,0,1,1,0,0,RatlJa20
Carlos Rogers,RCB,25.140,2006-11-19,NFL,WAS,@,TAM,L 17-20,10,11,Sun,,1,0,,,RogeCa20
Mark Roman,SS,29.238,2006-11-19,NFL,SFO,,SEA,W 20-14,10,11,Sun,,1,0,,,RomaMa20
Matt Roth,DE,24.036,2006-11-19,NFL,MIA,,MIN,W 24-20,10,11,Sun,,1,0,,,RothMa20
Ko Simpson,FS,23.010,2006-11-19,NFL,BUF,@,HOU,W 24-21,10,11,Sun,,1,0,,,SimpKo20
Lofa Tatupu,MLB,24.004,2006-11-19,NFL,SEA,@,SFO,L 14-20,10,11,Sun,,1,0,,,TatuLo99
Jason Taylor*,OE,32.079,2006-11-19,NFL,MIA,,MIN,W 24-20,10,11,Sun,0,2,0,0,0,TaylJa03
Fred Thomas,RCB,33.069,2006-11-19,NFL,NOR,,CIN,L 16-31,10,11,Sun,,1,0,,,ThomFr20
Mike Vrabel,OLB,31.097,2006-11-19,NFL,NWE,@,GNB,W 35-0,10,11,Sun,0,1,0,0,0,VrabMi20
DeMarcus Ware,WLB,24.111,2006-11-19,NFL,DAL,,IND,W 21-14,10,11,Sun,0,1,0,0,0,WareDe99
Madieu Williams,FS,25.032,2006-11-19,NFL,CIN,@,NOR,W 31-16,10,11,Sun,0,1,0,0,0,WillMa20
Scott Starks,CB,23.146,2006-11-20,NFL,JAX,,NYG,W 26-10,10,11,Mon,,1,0,,,StarSc20
Gibril Wilson,SS,25.008,2006-11-20,NFL,NYG,@,JAX,L 10-26,10,11,Mon,,1,0,,,WilsGi20
Daniel Bullocks,SS,23.268,2006-11-23,NFL,DET,,MIA,L 10-27,11,12,Thu,,1,0,,,BullDa20
Tamba Hali,LDE,23.020,2006-11-23,NFL,KAN,,DEN,W 19-10,11,12,Thu,0,1,0,0,0,HaliTa20
Ty Law*,LCB,32.286,2006-11-23,NFL,KAN,,DEN,W 19-10,11,12,Thu,0,1,0,0,0,LawxTy00
Matt Roth,DE,24.040,2006-11-23,NFL,MIA,@,DET,W 27-10,11,12,Thu,0,1,0,0,0,RothMa20
Lance Briggs,WLB,26.014,2006-11-26,NFL,CHI,@,NWE,L 13-17,11,12,Sun,,2,1,,,BrigLa99
Chris Draft,MLB,30.273,2006-11-26,NFL,CAR,@,WAS,L 13-17,11,12,Sun,0,1,0,0,0,DrafCh20
Corey Ivy,CB,29.242,2006-11-26,NFL,BAL,,PIT,W 27-0,11,12,Sun,0,1,0,0,0,IvyxCo20
Landon Johnson,WLB,25.258,2006-11-26,NFL,CIN,@,CLE,W 30-0,11,12,Sun,0,1,0,0,0,JohnLa20
Freddy Keiaho,LB,23.343,2006-11-26,NFL,IND,,PHI,W 45-21,11,12,Sun,,1,0,,,KeiaFr20
Ben Leber,LB,27.354,2006-11-26,NFL,MIN,,ARI,W 31-26,11,12,Sun,,2,0,,,LebeBe20
Danieal Manning,FS,24.109,2006-11-26,NFL,CHI,@,NWE,L 13-17,11,12,Sun,,2,1,,,MannDa21
Richard Marshall,RCB,21.349,2006-11-26,NFL,CAR,@,WAS,L 13-17,11,12,Sun,0,1,0,0,0,MarsRi20
Robert Mathis,LDE,25.273,2006-11-26,NFL,IND,,PHI,W 45-21,11,12,Sun,0,2,1,0,0,MathRo20
Trevor Pryce,LDE,31.115,2006-11-26,NFL,BAL,,PIT,W 27-0,11,12,Sun,0,1,0,0,0,PrycTr00
Dunta Robinson,LCB,24.229,2006-11-26,NFL,HOU,@,NYJ,L 11-26,11,12,Sun,,1,0,,,RobiDu20
Will Smith,RDE,25.145,2006-11-26,NFL,NOR,@,ATL,W 31-13,11,12,Sun,0,1,0,0,0,SmitWi99
Reggie Torbor,SLB,25.305,2006-11-26,NFL,NYG,@,TEN,L 21-24,11,12,Sun,,1,0,,,TorbRe20
Larry Tripplett,LDT,27.312,2006-11-26,NFL,BUF,,JAX,W 27-24,11,12,Sun,0,1,0,0,0,TripLa20
Madieu Williams,FS,25.039,2006-11-26,NFL,CIN,@,CLE,W 30-0,11,12,Sun,,1,0,,,WillMa20
Will Witherspoon,MLB,26.099,2006-11-26,NFL,STL,,SFO,W 20-17,11,12,Sun,,1,0,,,WithWi20
Nick Collins,FS,23.103,2006-11-27,NFL,GNB,@,SEA,L 24-34,11,12,Mon,,1,0,,,CollNi20
Kabeer Gbaja-Biamila,RDE,29.064,2006-11-27,NFL,GNB,@,SEA,L 24-34,11,12,Mon,0,1,0,0,0,GbajKa20
Darryl Tapp,DE,22.075,2006-11-27,NFL,SEA,,GNB,W 34-24,11,12,Mon,0,1,0,0,0,TappDa20
Rocky Boiman,LB,26.313,2006-12-03,NFL,IND,@,TEN,L 17-20,12,13,Sun,,1,0,,,BoimRo20
C.C. Brown,FS,23.310,2006-12-03,NFL,HOU,@,OAK,W 23-14,12,13,Sun,,1,0,,,BrowC.20
Derrick Burgess,DE,28.113,2006-12-03,NFL,OAK,,HOU,L 14-23,12,13,Sun,0,1,0,0,0,BurgDe99
Kenyon Coleman,DE,27.237,2006-12-03,NFL,DAL,@,NYG,W 23-20,12,13,Sun,,1,0,,,ColeKe20
Nick Collins,FS,23.109,2006-12-03,NFL,GNB,,NYJ,L 10-38,12,13,Sun,,1,0,,,CollNi20
Rosevelt Colvin,OLB,29.089,2006-12-03,NFL,NWE,,DET,W 28-21,12,13,Sun,0,1,0,0,0,ColvRo20
James Farrior,LILB,31.331,2006-12-03,NFL,PIT,,TAM,W 20-3,12,13,Sun,,1,0,,,FarrJa99
Simon Fraser,LDE,23.251,2006-12-03,NFL,CLE,,KAN,W 31-28,12,13,Sun,0,1,0,0,0,FrasSi20
Andre' Goodman,RCB,28.114,2006-12-03,NFL,MIA,,JAX,L 10-24,12,13,Sun,,1,0,,,GoodAn20
Cedric Griffin,RCB,24.022,2006-12-03,NFL,MIN,@,CHI,L 13-23,12,13,Sun,,1,0,,,GrifCe20
Artrell Hawkins,FS,30.009,2006-12-03,NFL,NWE,,DET,W 28-21,12,13,Sun,,1,0,,,HawkAr20
Kelly Jennings,CB,24.003,2006-12-03,NFL,SEA,@,DEN,W 23-20,12,13,Sun,,1,0,,,JennKe20
Tommy Kelly,DT,25.341,2006-12-03,NFL,OAK,,HOU,L 14-23,12,13,Sun,0,1,0,0,0,KellTo21
Kenoy Kennedy,SS,29.018,2006-12-03,NFL,DET,@,NWE,L 21-28,12,13,Sun,0,1,0,0,0,KennKe21
Mathias Kiwanuka,LDE,23.270,2006-12-03,NFL,NYG,,DAL,L 20-23,12,13,Sun,0,1,0,0,0,KiwaMa20
Dexter McCleon,CB,33.055,2006-12-03,NFL,HOU,@,OAK,W 23-14,12,13,Sun,0,1,0,0,0,McClDe21
Jon McGraw,S,27.245,2006-12-03,NFL,DET,@,NWE,L 21-28,12,13,Sun,,1,0,,,McGrJo21
Shawne Merriman,ROLB,22.192,2006-12-03,NFL,SDG,@,BUF,W 24-21,12,13,Sun,0,2,0,0,0,MerrSh99
Adewale Ogunleye,LDE,29.116,2006-12-03,NFL,CHI,,MIN,W 23-13,12,13,Sun,0,1,0,0,0,OgunAd00
Jermaine Phillips,SS,27.251,2006-12-03,NFL,TAM,@,PIT,L 3-20,12,13,Sun,,1,0,,,PhilJe20
Derrick Ross,RB,22.339,2006-12-03,NFL,KAN,@,CLE,L 28-31,12,13,Sun,0,1,0,0,0,RossDe00
DeMeco Ryans,MLB,22.128,2006-12-03,NFL,HOU,@,OAK,W 23-14,12,13,Sun,0,1,1,0,0,RyanDe20
Bob Sanders,FS,25.282,2006-12-03,NFL,IND,@,TEN,L 17-20,12,13,Sun,,1,0,,,SandBo99
Warren Sapp*,DT,33.349,2006-12-03,NFL,OAK,,HOU,L 14-23,12,13,Sun,0,1,0,0,0,SappWa00
Aaron Schobel,RDE,29.093,2006-12-03,NFL,BUF,,SDG,L 21-24,12,13,Sun,0,1,0,0,0,SchoAa99
Corey Smith,DE,27.031,2006-12-03,NFL,DET,@,NWE,L 21-28,12,13,Sun,,1,0,,,SmitCo20
Bryan Thomas,RDE,27.179,2006-12-03,NFL,NYJ,@,GNB,W 38-10,12,13,Sun,0,1,0,0,0,ThomBr21
Charles Tillman,LCB,25.283,2006-12-03,NFL,CHI,,MIN,W 23-13,12,13,Sun,,1,0,,,TillCh20
Marcus Trufant,RCB,25.343,2006-12-03,NFL,SEA,@,DEN,W 23-20,12,13,Sun,,1,0,,,TrufMa20
Adrian Wilson,SS,27.052,2006-12-03,NFL,ARI,@,STL,W 34-20,12,13,Sun,0,1,0,0,0,WilsAd99
Sean Considine,SS,23.352,2006-12-04,NFL,PHI,,CAR,W 27-24,12,13,Mon,,1,0,,,ConsSe20
Mike Rucker,RDE,31.279,2006-12-04,NFL,CAR,@,PHI,L 24-27,12,13,Mon,0,1,0,0,0,RuckMi20
Leigh Bodden,LCB,25.074,2006-12-07,NFL,CLE,@,PIT,L 7-27,13,14,Thu,,1,0,,,BoddLe20
Andra Davis,MLB,27.349,2006-12-07,NFL,CLE,@,PIT,L 7-27,13,14,Thu,,1,0,,,DaviAn20
Aaron Smith,DE,30.232,2006-12-07,NFL,PIT,,CLE,W 27-7,13,14,Thu,,1,1,,,SmitAa99
Hamza Abdullah,S,23.112,2006-12-10,NFL,DEN,@,SDG,L 20-48,13,14,Sun,,1,0,,,AbduHa20
John Abraham,RDE,28.218,2006-12-10,NFL,ATL,@,TAM,W 17-6,13,14,Sun,0,1,0,0,0,AbraJo00
Marcus Bell,NT,27.192,2006-12-10,NFL,DET,,MIN,L 20-30,13,14,Sun,,1,0,,,BellMa20
Yeremiah Bell,SS,28.282,2006-12-10,NFL,MIA,,NWE,W 21-0,13,14,Sun,0,1,1,0,0,BellYe20
Khary Campbell,LB,27.250,2006-12-10,NFL,WAS,,PHI,L 19-21,13,14,Sun,,1,0,,,CampKh20
Channing Crowder,WLB,23.008,2006-12-10,NFL,MIA,,NWE,W 21-0,13,14,Sun,,1,0,,,CrowCh20
Karlos Dansby,SLB,25.037,2006-12-10,NFL,ARI,,SEA,W 27-21,13,14,Sun,,1,0,,,DansKa20
Thomas Davis,SLB,23.263,2006-12-10,NFL,CAR,,NYG,L 13-27,13,14,Sun,,1,0,,,DaviTh20
Ryan Denney,DE,29.178,2006-12-10,NFL,BUF,@,NYJ,W 31-13,13,14,Sun,0,1,1,0,0,DennRy20
Darnell Dockett,UT,25.197,2006-12-10,NFL,ARI,,SEA,W 27-21,13,14,Sun,0,1,0,0,0,DockDa20
Abram Elam,S,25.056,2006-12-10,NFL,DAL,,NOR,L 17-42,13,14,Sun,,1,1,,,ElamAb20
Morlon Greenwood,WLB,28.146,2006-12-10,NFL,HOU,,TEN,L 20-26,13,14,Sun,,1,0,,,GreeMo20
Cedric Griffin,RCB,24.029,2006-12-10,NFL,MIN,@,DET,W 30-20,13,14,Sun,0,1,1,0,0,GrifCe20
Robert Griffith,FS,36.010,2006-12-10,NFL,ARI,,SEA,W 27-21,13,14,Sun,,1,0,,,GrifRo00
DeJuan Groce,CB,26.296,2006-12-10,NFL,NOR,@,DAL,W 42-17,13,14,Sun,,1,0,,,GrocDe20
William Joseph,DT,27.098,2006-12-10,NFL,NYG,@,CAR,W 27-13,13,14,Sun,0,1,0,0,0,JoseWi20
Josh Mallard,DE,27.264,2006-12-10,NFL,ATL,@,TAM,W 17-6,13,14,Sun,,1,1,,,MallJo20
Shawne Merriman,ROLB,22.199,2006-12-10,NFL,SDG,,DEN,W 48-20,13,14,Sun,0,2,1,0,0,MerrSh99
Caleb Miller,MLB,26.098,2006-12-10,NFL,CIN,,OAK,W 27-10,13,14,Sun,,1,0,,,MillCa20
Justin Miller,CB/KR,22.299,2006-12-10,NFL,NYJ,,BUF,L 13-31,13,14,Sun,0,1,1,0,0,MillJu99
Kirk Morrison,MLB,24.294,2006-12-10,NFL,OAK,@,CIN,L 10-27,13,14,Sun,,1,0,,,MorrKi20
Antrel Rolle,LCB,23.359,2006-12-10,NFL,ARI,,SEA,W 27-21,13,14,Sun,,1,0,,,RollAn20
Matt Roth,DE,24.057,2006-12-10,NFL,MIA,,NWE,W 21-0,13,14,Sun,0,1,0,0,0,RothMa20
Aaron Schobel,RDE,29.100,2006-12-10,NFL,BUF,@,NYJ,W 31-13,13,14,Sun,0,1,0,0,0,SchoAa99
Darrion Scott,DE,25.046,2006-12-10,NFL,MIN,@,DET,W 30-20,13,14,Sun,0,1,0,0,0,ScotDa20
Terrell Suggs,LOLB,24.060,2006-12-10,NFL,BAL,@,KAN,W 20-10,13,14,Sun,0,1,1,0,0,SuggTe99
Jason Taylor*,OE,32.100,2006-12-10,NFL,MIA,,NWE,W 21-0,13,14,Sun,0,1,0,0,0,TaylJa03
Greg Wesley,FS,28.266,2006-12-10,NFL,KAN,,BAL,L 10-20,13,14,Sun,,2,0,,,WeslGr20
Shaun Williams,SS,30.061,2006-12-10,NFL,CAR,,NYG,L 13-27,13,14,Sun,,1,0,,,WillSh20
Jamie Winborn,LB,27.210,2006-12-10,NFL,TAM,,ATL,L 6-17,13,14,Sun,,1,0,,,WinbJa20
Danieal Manning,FS,24.124,2006-12-11,NFL,CHI,@,STL,W 42-27,13,14,Mon,,1,0,,,MannDa21
Walt Harris,CB,32.126,2006-12-14,NFL,SFO,@,SEA,W 24-14,14,15,Thu,,1,0,,,HarrWa21
Brian Jennings,TE/LS,30.061,2006-12-14,NFL,SFO,@,SEA,W 24-14,14,15,Thu,0,1,0,0,0,JennBr00
DeMarcus Ware,WLB,24.138,2006-12-16,NFL,DAL,@,ATL,W 38-28,14,15,Sat,0,1,0,0,0,WareDe99
Demorrio Williams,BLB,26.163,2006-12-16,NFL,ATL,,DAL,L 28-38,14,15,Sat,0,1,0,0,0,WillDe22
Blue Adams,CB,27.063,2006-12-17,NFL,TAM,@,CHI,L 31-34,14,15,Sun,,1,0,,,AdamBl20
Tully Banta-Cain,OLB,26.111,2006-12-17,NFL,NWE,,HOU,W 40-7,14,15,Sun,0,1,0,0,0,BantTu20
Dre' Bly,RCB,29.209,2006-12-17,NFL,DET,@,GNB,L 9-17,14,15,Sun,0,1,0,0,0,BlyxDr00
Lance Briggs,WLB,26.035,2006-12-17,NFL,CHI,,TAM,W 34-31,14,15,Sun,,1,0,,,BrigLa99
Josh Bullocks,FS,23.292,2006-12-17,NFL,NOR,,WAS,L 10-16,14,15,Sun,,1,0,,,BullJo20
Brian Dawkins*,FS,33.065,2006-12-17,NFL,PHI,@,NYG,W 36-22,14,15,Sun,0,2,0,0,0,DawkBr00
Will Demps,FS,27.040,2006-12-17,NFL,NYG,,PHI,L 22-36,14,15,Sun,0,1,0,0,0,DempWi20
Ebenezer Ekuban,RDE,30.202,2006-12-17,NFL,DEN,@,ARI,W 37-20,14,15,Sun,0,1,0,0,0,EkubEb20
John Engelberger,DE,30.060,2006-12-17,NFL,DEN,@,ARI,W 37-20,14,15,Sun,0,1,0,0,0,EngeJo20
Napoleon Harris,MLB,27.295,2006-12-17,NFL,MIN,,NYJ,L 13-26,14,15,Sun,0,1,0,0,0,HarrNa20
Leonard Little,LDE,32.059,2006-12-17,NFL,STL,@,OAK,W 20-0,14,15,Sun,0,1,0,0,0,LittLe00
