Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Charlie Rogers,RB,27.171,2003-12-07,NFL,MIA,@,NWE,L 0-12,13,14,Sun,4,18,4.50,0,RogeCh00
Allen Rossum,CB,28.046,2003-12-07,NFL,ATL,,CAR,W 20-14,13,14,Sun,2,8,4.00,0,RossAl99
Steve Smith,WR,24.209,2003-12-07,NFL,CAR,@,ATL,L 14-20,13,14,Sun,2,1,0.50,0,SmitSt01
Zuriel Smith,WR,23.326,2003-12-07,NFL,DAL,@,PHI,L 10-36,13,14,Sun,3,30,10.00,0,SmitZu00
Peter Warrick,WR,26.171,2003-12-07,NFL,CIN,@,BAL,L 13-31,13,14,Sun,3,15,5.00,0,WarrPe00
Brian Westbrook,RB/K,24.096,2003-12-07,NFL,PHI,,DAL,W 36-10,13,14,Sun,2,14,7.00,0,WestBr00
Jimmy Williams,CB,24.272,2003-12-07,NFL,SFO,,ARI,W 50-14,13,14,Sun,3,12,4.00,0,WillJi22
Mike Furrey,WR,26.210,2003-12-08,NFL,STL,@,CLE,W 26-20,13,14,Mon,2,23,11.50,0,FurrMi00
Dennis Northcutt,WR,25.351,2003-12-08,NFL,CLE,,STL,L 20-26,13,14,Mon,1,26,26.00,0,NortDe00
David Allen,RB-K,25.308,2003-12-14,NFL,JAX,@,NWE,L 13-27,14,15,Sun,2,-1,-0.50,0,AlleDa00
Reggie Barlow,WR,30.326,2003-12-14,NFL,TAM,,HOU,W 16-3,14,15,Sun,5,36,7.20,0,BarlRe00
Anquan Boldin,WR,23.072,2003-12-14,NFL,ARI,,CAR,L 17-20,14,15,Sun,1,17,17.00,0,BoldAn00
Lamont Brightful,DB,24.319,2003-12-14,NFL,BAL,@,OAK,L 12-20,14,15,Sun,4,36,9.00,0,BrigLa20
Troy Brown,WR,32.165,2003-12-14,NFL,NWE,,JAX,W 27-13,14,15,Sun,5,49,9.80,0,BrowTr00
Phillip Buchanon,CB,23.086,2003-12-14,NFL,OAK,,BAL,W 20-12,14,15,Sun,4,-2,-0.50,0,BuchPh20
Antonio Chatman,WR/K,24.305,2003-12-14,NFL,GNB,@,SDG,W 38-21,14,15,Sun,2,14,7.00,0,ChatAn00
Nate Clements,RCB,24.002,2003-12-14,NFL,BUF,@,TEN,L 26-28,14,15,Sun,3,50,16.67,0,ClemNa99
Mike Furrey,WR,26.216,2003-12-14,NFL,STL,,SEA,W 27-22,14,15,Sun,1,2,2.00,0,FurrMi00
Dante Hall,WR,25.104,2003-12-14,NFL,KAN,,DET,W 45-17,14,15,Sun,1,0,0.00,0,HallDa00
Keenan Howry,WR,22.180,2003-12-14,NFL,MIN,@,CHI,L 10-13,14,15,Sun,2,-1,-0.50,0,HowrKe00
Leon Johnson,RB,29.154,2003-12-14,NFL,SDG,,GNB,L 21-38,14,15,Sun,3,29,9.67,0,JohnLe00
Michael Lewis,WR,32.030,2003-12-14,NFL,NOR,,NYG,W 45-7,14,15,Sun,3,32,10.67,0,LewiMi00
Derrick Mason,WR,29.331,2003-12-14,NFL,TEN,,BUF,W 28-26,14,15,Sun,5,59,11.80,0,MasoDe00
R.W. McQuarters,CB,26.358,2003-12-14,NFL,CHI,,MIN,W 13-10,14,15,Sun,2,20,10.00,0,McQuR.20
Brian Mitchell,RB,35.118,2003-12-14,NFL,NYG,@,NOR,L 7-45,14,15,Sun,1,10,10.00,0,MitcBr00
Chad Morton,RB,26.254,2003-12-14,NFL,WAS,,DAL,L 0-27,14,15,Sun,1,0,0.00,0,MortCh00
J.J. Moses,WR,24.093,2003-12-14,NFL,HOU,@,TAM,L 3-16,14,15,Sun,2,24,12.00,0,MoseJ.00
Santana Moss,WR,24.196,2003-12-14,NFL,NYJ,,PIT,W 6-0,14,15,Sun,3,5,1.67,0,MossSa00
Dennis Northcutt,WR,25.357,2003-12-14,NFL,CLE,@,DEN,L 20-23,14,15,Sun,4,51,12.75,0,NortDe00
Deltha O'Neal,CB/W,26.318,2003-12-14,NFL,DEN,,CLE,W 23-20,14,15,Sun,2,32,16.00,0,ONeaDe00
Antwaan Randle El,WR,24.119,2003-12-14,NFL,PIT,@,NYJ,L 0-6,14,15,Sun,4,49,12.25,0,RandAn00
Allen Rossum,CB,28.053,2003-12-14,NFL,ATL,@,IND,L 7-38,14,15,Sun,3,24,8.00,0,RossAl99
Steve Smith,WR,24.216,2003-12-14,NFL,CAR,@,ARI,W 20-17,14,15,Sun,1,21,21.00,0,SmitSt01
Zuriel Smith,WR,23.333,2003-12-14,NFL,DAL,@,WAS,W 27-0,14,15,Sun,3,12,4.00,0,SmitZu00
Troy Walters,WR,26.364,2003-12-14,NFL,IND,,ATL,W 38-7,14,15,Sun,2,2,1.00,0,WaltTr00
Peter Warrick,WR,26.178,2003-12-14,NFL,CIN,,SFO,W 41-38,14,15,Sun,1,12,12.00,0,WarrPe00
Jimmy Williams,CB,24.279,2003-12-14,NFL,SFO,@,CIN,L 38-41,14,15,Sun,1,9,9.00,0,WillJi22
Charlie Rogers,RB,27.179,2003-12-15,NFL,MIA,,PHI,L 27-34,14,15,Mon,1,8,8.00,0,RogeCh00
Troy Brown,WR,32.171,2003-12-20,NFL,NWE,@,NYJ,W 21-16,15,16,Sat,2,13,6.50,0,BrowTr00
Keenan Howry,WR,22.186,2003-12-20,NFL,MIN,,KAN,W 45-20,15,16,Sat,4,14,3.50,0,HowrKe00
Eddie Kennison,WR,30.334,2003-12-20,NFL,KAN,@,MIN,L 20-45,15,16,Sat,3,70,23.33,0,KennEd00
Santana Moss,WR,24.202,2003-12-20,NFL,NYJ,,NWE,L 16-21,15,16,Sat,1,8,8.00,0,MossSa00
Allen Rossum,CB,28.059,2003-12-20,NFL,ATL,@,TAM,W 30-28,15,16,Sat,1,17,17.00,0,RossAl99
Karl Williams,WR,32.254,2003-12-20,NFL,TAM,,ATL,L 28-30,15,16,Sat,1,6,6.00,0,WillKa00
Lamont Brightful,DB,24.326,2003-12-21,NFL,BAL,@,CLE,W 35-0,15,16,Sun,2,19,9.50,0,BrigLa20
Jeff Burris,CB,31.197,2003-12-21,NFL,CIN,@,STL,L 10-27,15,16,Sun,2,46,23.00,0,BurrJe20
Nate Clements,RCB,24.009,2003-12-21,NFL,BUF,,MIA,L 3-20,15,16,Sun,2,24,12.00,0,ClemNa99
Kevin Dyson,WR,28.181,2003-12-21,NFL,CAR,,DET,W 20-14,15,16,Sun,1,14,14.00,0,DysoKe00
Bobby Engram,WR,30.348,2003-12-21,NFL,SEA,,ARI,W 28-10,15,16,Sun,3,22,7.33,0,EngrBo00
Mike Furrey,WR,26.223,2003-12-21,NFL,STL,,CIN,W 27-10,15,16,Sun,1,16,16.00,0,FurrMi00
Jason Goss,CB,24.078,2003-12-21,NFL,ARI,@,SEA,L 10-28,15,16,Sun,1,7,7.00,0,GossJa20
Victor Green,S,34.013,2003-12-21,NFL,NOR,@,JAX,L 19-20,15,16,Sun,1,9,9.00,0,GreeVi20
Leon Johnson,RB,29.161,2003-12-21,NFL,SDG,@,PIT,L 24-40,15,16,Sun,3,16,5.33,0,JohnLe00
Delvin Joyce,RB,25.091,2003-12-21,NFL,NYG,@,DAL,L 3-19,15,16,Sun,1,1,1.00,0,JoycDe00
Michael Lewis,WR,32.037,2003-12-21,NFL,NOR,@,JAX,L 19-20,15,16,Sun,1,4,4.00,0,LewiMi00
Derrick Mason,WR,29.338,2003-12-21,NFL,TEN,@,HOU,W 27-24,15,16,Sun,3,40,13.33,0,MasoDe00
R.W. McQuarters,CB,27.000,2003-12-21,NFL,CHI,,WAS,W 27-24,15,16,Sun,4,56,14.00,0,McQuR.20
Brian Mitchell,RB,35.125,2003-12-21,NFL,NYG,@,DAL,L 3-19,15,16,Sun,1,7,7.00,0,MitcBr00
Chad Morton,RB,26.261,2003-12-21,NFL,WAS,@,CHI,L 24-27,15,16,Sun,1,20,20.00,0,MortCh00
J.J. Moses,WR,24.100,2003-12-21,NFL,HOU,,TEN,L 24-27,15,16,Sun,4,16,4.00,0,MoseJ.00
Dennis Northcutt,WR,25.364,2003-12-21,NFL,CLE,,BAL,L 0-35,15,16,Sun,2,34,17.00,0,NortDe00
Deltha O'Neal,CB/W,26.325,2003-12-21,NFL,DEN,@,IND,W 31-17,15,16,Sun,2,21,10.50,0,ONeaDe00
Antwaan Randle El,WR,24.126,2003-12-21,NFL,PIT,,SDG,W 40-24,15,16,Sun,2,3,1.50,0,RandAn00
Ed Reed*,SS,25.101,2003-12-21,NFL,BAL,@,CLE,W 35-0,15,16,Sun,1,1,1.00,0,ReedEd00
Charlie Rogers,RB,27.185,2003-12-21,NFL,MIA,@,BUF,W 20-3,15,16,Sun,2,54,27.00,0,RogeCh00
Steve Smith,WR,24.223,2003-12-21,NFL,CAR,,DET,W 20-14,15,16,Sun,5,19,3.80,0,SmitSt01
Zuriel Smith,WR,23.340,2003-12-21,NFL,DAL,,NYG,W 19-3,15,16,Sun,6,61,10.17,0,SmitZu00
Reggie Swinton,WR,28.150,2003-12-21,NFL,DET,@,CAR,L 14-20,15,16,Sun,1,89,89.00,1,SwinRe00
Brian Westbrook,RB,24.110,2003-12-21,NFL,PHI,,SFO,L 28-31,15,16,Sun,2,91,45.50,1,WestBr00
Jimmy Williams,CB,24.286,2003-12-21,NFL,SFO,@,PHI,W 31-28,15,16,Sun,4,26,6.50,0,WillJi22
Phillip Buchanon,CB,23.094,2003-12-22,NFL,OAK,,GNB,L 7-41,15,16,Mon,1,11,11.00,0,BuchPh20
Antonio Chatman,WR/K,24.313,2003-12-22,NFL,GNB,@,OAK,W 41-7,15,16,Mon,3,25,8.33,0,ChatAn00
Troy Brown,WR,32.178,2003-12-27,NFL,NWE,,BUF,W 31-0,16,17,Sat,3,37,12.33,0,BrowTr00
Nate Clements,RCB,24.015,2003-12-27,NFL,BUF,@,NWE,L 0-31,16,17,Sat,2,30,15.00,0,ClemNa99
Bobby Engram,WR,30.354,2003-12-27,NFL,SEA,@,SFO,W 24-17,16,17,Sat,3,26,8.67,0,EngrBo00
Chad Morton,RB,26.267,2003-12-27,NFL,WAS,,PHI,L 7-31,16,17,Sat,1,1,1.00,0,MortCh00
Pierson Prioleau,S,26.143,2003-12-27,NFL,BUF,@,NWE,L 0-31,16,17,Sat,1,0,0.00,0,PrioPi20
Cedrick Wilson,WR,25.010,2003-12-27,NFL,SFO,,SEA,L 17-24,16,17,Sat,1,12,12.00,0,WilsCe00
David Allen,RB-K,25.322,2003-12-28,NFL,JAX,@,ATL,L 14-21,16,17,Sun,2,49,24.50,0,AlleDa00
Anquan Boldin,WR,23.086,2003-12-28,NFL,ARI,,MIN,W 18-17,16,17,Sun,1,7,7.00,0,BoldAn00
Lamont Brightful,DB,24.333,2003-12-28,NFL,BAL,,PIT,W 13-10,16,17,Sun,4,25,6.25,0,BrigLa20
Phillip Buchanon,CB,23.100,2003-12-28,NFL,OAK,@,SDG,L 14-21,16,17,Sun,3,92,30.67,1,BuchPh20
Jeff Burris,CB,31.204,2003-12-28,NFL,CIN,,CLE,L 14-22,16,17,Sun,1,-1,-1.00,0,BurrJe20
Antonio Chatman,WR/K,24.319,2003-12-28,NFL,GNB,,DEN,W 31-3,16,17,Sun,3,42,14.00,0,ChatAn00
Mike Furrey,WR,26.230,2003-12-28,NFL,STL,@,DET,L 20-30,16,17,Sun,1,4,4.00,0,FurrMi00
Joey Galloway,WR,32.038,2003-12-28,NFL,DAL,@,NOR,L 7-13,16,17,Sun,3,3,1.00,0,GallJo00
Dante Hall,WR,25.118,2003-12-28,NFL,KAN,,CHI,W 31-3,16,17,Sun,4,32,8.00,0,HallDa00
Keenan Howry,WR,22.194,2003-12-28,NFL,MIN,@,ARI,L 17-18,16,17,Sun,4,14,3.50,0,HowrKe00
Leon Johnson,RB,29.168,2003-12-28,NFL,SDG,,OAK,W 21-14,16,17,Sun,5,49,9.80,0,JohnLe00
Michael Lewis,WR,32.044,2003-12-28,NFL,NOR,,DAL,W 13-7,16,17,Sun,3,23,7.67,0,LewiMi00
Justin McCareins,WR,25.027,2003-12-28,NFL,TEN,,TAM,W 33-13,16,17,Sun,1,17,17.00,0,McCaJu00
R.W. McQuarters,CB,27.007,2003-12-28,NFL,CHI,@,KAN,L 3-31,16,17,Sun,2,2,1.00,0,McQuR.20
Brian Mitchell,RB,35.132,2003-12-28,NFL,NYG,,CAR,L 24-37,16,17,Sun,2,25,12.50,0,MitcBr00
J.J. Moses,WR,24.107,2003-12-28,NFL,HOU,,IND,L 17-20,16,17,Sun,3,28,9.33,0,MoseJ.00
Dennis Northcutt,WR,26.006,2003-12-28,NFL,CLE,@,CIN,W 22-14,16,17,Sun,3,11,3.67,0,NortDe00
Deltha O'Neal,CB/W,26.332,2003-12-28,NFL,DEN,@,GNB,L 3-31,16,17,Sun,3,37,12.33,0,ONeaDe00
Antwaan Randle El,WR,24.133,2003-12-28,NFL,PIT,@,BAL,L 10-13,16,17,Sun,4,62,15.50,0,RandAn00
Steve Smith,WR,24.230,2003-12-28,NFL,CAR,@,NYG,W 37-24,16,17,Sun,3,50,16.67,1,SmitSt01
Reggie Swinton,WR,28.157,2003-12-28,NFL,DET,,STL,W 30-20,16,17,Sun,4,54,13.50,0,SwinRe00
Fred Thomas,RCB,30.108,2003-12-28,NFL,NOR,,DAL,W 13-7,16,17,Sun,1,4,4.00,0,ThomFr20
Troy Walters,WR,27.013,2003-12-28,NFL,IND,@,HOU,W 20-17,16,17,Sun,4,31,7.75,0,WaltTr00
Lamont Brightful,DB,24.339,2004-01-03,NFL,BAL,,TEN,L 17-20,17,18,Sat,2,2,1.00,0,BrigLa20
Joey Galloway,WR,32.044,2004-01-03,NFL,DAL,@,CAR,L 10-29,17,18,Sat,4,22,5.50,0,GallJo00
Derrick Mason,WR,29.351,2004-01-03,NFL,TEN,@,BAL,W 20-17,17,18,Sat,6,70,11.67,0,MasoDe00
Steve Smith,WR,24.236,2004-01-03,NFL,CAR,,DAL,W 29-10,17,18,Sat,3,13,4.33,0,SmitSt01
Antonio Chatman,WR/K,24.326,2004-01-04,NFL,GNB,,SEA,W 33-27,17,18,Sun,3,39,13.00,0,ChatAn00
Bobby Engram,WR,30.362,2004-01-04,NFL,SEA,@,GNB,L 27-33,17,18,Sun,1,16,16.00,0,EngrBo00
Troy Brown,WR,32.192,2004-01-10,NFL,NWE,,TEN,W 17-14,17,19,Sat,1,9,9.00,0,BrowTr00
Antonio Chatman,WR/K,24.333,2004-01-11,NFL,GNB,@,PHI,L 17-20,18,19,Sun,6,27,4.50,0,ChatAn00
Reno Mahe,RB,23.222,2004-01-11,NFL,PHI,,GNB,W 20-17,17,19,Sun,4,34,8.50,0,MaheRe00
Troy Brown,WR,32.200,2004-01-18,NFL,NWE,,IND,W 24-14,18,20,Sun,1,16,16.00,0,BrowTr00
Reno Mahe,RB,23.229,2004-01-18,NFL,PHI,,CAR,L 3-14,18,20,Sun,1,3,3.00,0,MaheRe00
Lito Sheppard,CB,22.285,2004-01-18,NFL,PHI,,CAR,L 3-14,18,20,Sun,1,11,11.00,0,ShepLi99
Deion Branch,WR,24.198,2004-02-01,NFL,NWE,N,CAR,W 32-29,19,21,Sun,1,2,2.00,0,BranDe00
Troy Brown,WR,32.214,2004-02-01,NFL,NWE,N,CAR,W 32-29,19,21,Sun,4,40,10.00,0,BrowTr00
Steve Smith,WR,24.265,2004-02-01,NFL,CAR,N,NWE,L 29-32,20,21,Sun,1,2,2.00,0,SmitSt01
