Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
R.W. McQuarters,CB,30.360,2007-12-16,NFL,NYG,,WAS,L 10-22,14,15,Sun,3,20,6.67,0,McQuR.20
Lance Moore,WR,24.107,2007-12-16,NFL,NOR,,ARI,W 31-24,14,15,Sun,1,0,0.00,0,MoorLa00
Dennis Northcutt,WR,29.359,2007-12-16,NFL,JAX,@,PIT,W 29-22,14,15,Sun,4,15,3.75,0,NortDe00
Antwaan Randle El,WR,28.121,2007-12-16,NFL,WAS,@,NYG,W 22-10,14,15,Sun,4,1,0.25,0,RandAn00
Ryne Robinson,WR,23.042,2007-12-16,NFL,CAR,,SEA,W 13-10,14,15,Sun,2,18,9.00,0,RobiRy00
Allen Rossum,CB,32.055,2007-12-16,NFL,PIT,,JAX,L 22-29,14,15,Sun,1,12,12.00,0,RossAl99
T.J. Rushing,DB,24.191,2007-12-16,NFL,IND,@,OAK,W 21-14,14,15,Sun,2,94,47.00,1,RushT.20
Leon Washington,RB/K,25.109,2007-12-16,NFL,NYJ,@,NWE,L 10-20,14,15,Sun,2,14,7.00,0,WashLe00
Brian Westbrook,RB,28.105,2007-12-16,NFL,PHI,@,DAL,W 10-6,14,15,Sun,1,9,9.00,0,WestBr00
Devin Hester,KR/P,25.043,2007-12-17,NFL,CHI,@,MIN,L 13-20,14,15,Mon,4,29,7.25,0,HestDe99
Bobby Wade,WR,26.295,2007-12-17,NFL,MIN,,CHI,W 20-13,14,15,Mon,3,13,4.33,0,WadeBo00
Allen Rossum,CB,32.059,2007-12-20,NFL,PIT,@,STL,W 41-24,15,16,Thu,2,3,1.50,0,RossAl99
Brandon Williams,WR,23.299,2007-12-20,NFL,STL,,PIT,L 24-41,15,16,Thu,2,20,10.00,0,WillBr01
Patrick Crayton,WR,28.259,2007-12-22,NFL,DAL,@,CAR,W 20-13,15,16,Sat,4,20,5.00,0,CrayPa00
Ryne Robinson,WR,23.048,2007-12-22,NFL,CAR,,DAL,L 13-20,15,16,Sat,2,42,21.00,0,RobiRy00
Will Blackmon,CB,23.057,2007-12-23,NFL,GNB,@,CHI,L 7-35,15,16,Sun,1,8,8.00,0,BlacWi20
Ahmad Bradshaw,RB,21.279,2007-12-23,NFL,NYG,@,BUF,W 38-21,15,16,Sun,1,1,1.00,0,BradAh00
Steve Breaston,WR,24.125,2007-12-23,NFL,ARI,,ATL,W 30-27,15,16,Sun,1,0,0.00,0,BreaSt00
Troy Brown,WR,36.174,2007-12-23,NFL,NWE,,MIA,W 28-7,15,16,Sun,6,55,9.17,0,BrowTr00
Phillip Buchanon,RCB,27.095,2007-12-23,NFL,TAM,@,SFO,L 19-21,15,16,Sun,4,0,0.00,0,BuchPh20
Nate Burleson,WR,26.126,2007-12-23,NFL,SEA,,BAL,W 27-6,15,16,Sun,3,45,15.00,0,BurlNa00
Antonio Chatman,WR,28.314,2007-12-23,NFL,CIN,,CLE,W 19-14,15,16,Sun,1,3,3.00,0,ChatAn00
Josh Cribbs,WR,24.197,2007-12-23,NFL,CLE,@,CIN,L 14-19,15,16,Sun,2,27,13.50,0,CribJo01
Chris Davis,WR,23.334,2007-12-23,NFL,TEN,,NYJ,W 10-6,15,16,Sun,1,6,6.00,0,DaviCh02
Eddie Drummond,WR,27.255,2007-12-23,NFL,KAN,@,DET,L 20-25,15,16,Sun,1,4,4.00,0,DrumEd00
Yamon Figurs,WR/R,24.347,2007-12-23,NFL,BAL,@,SEA,L 6-27,15,16,Sun,1,16,16.00,0,FiguYa00
Mike Furrey,WR,30.225,2007-12-23,NFL,DET,,KAN,W 25-20,15,16,Sun,3,30,10.00,0,FurrMi00
Ted Ginn,WR,22.255,2007-12-23,NFL,MIA,@,NWE,L 7-28,15,16,Sun,1,2,2.00,0,GinnTe00
Nick Graham,CB,23.338,2007-12-23,NFL,PHI,@,NOR,W 38-23,15,16,Sun,1,0,0.00,0,GrahNi99
DeAngelo Hall,LCB,24.034,2007-12-23,NFL,ATL,@,ARI,L 27-30,15,16,Sun,3,37,12.33,0,HallDe99
Johnnie Lee Higgins,WR,24.106,2007-12-23,NFL,OAK,@,JAX,L 11-49,15,16,Sun,2,2,1.00,0,HiggJo00
Jacoby Jones,WR,23.165,2007-12-23,NFL,HOU,@,IND,L 15-38,15,16,Sun,1,12,12.00,0,JoneJa03
Michael Lewis,WR,36.039,2007-12-23,NFL,SFO,,TAM,W 21-19,15,16,Sun,4,36,9.00,0,LewiMi00
Reno Mahe,RB,27.203,2007-12-23,NFL,PHI,@,NOR,W 38-23,15,16,Sun,2,1,0.50,0,MaheRe00
R.W. McQuarters,CB,31.002,2007-12-23,NFL,NYG,@,BUF,W 38-21,15,16,Sun,4,12,3.00,0,McQuR.20
Lance Moore,WR,24.114,2007-12-23,NFL,NOR,,PHI,L 23-38,15,16,Sun,1,8,8.00,0,MoorLa00
Mewelde Moore,RB,25.152,2007-12-23,NFL,MIN,,WAS,L 21-32,15,16,Sun,2,29,14.50,0,MoorMe00
Dennis Northcutt,WR/K,30.001,2007-12-23,NFL,JAX,,OAK,W 49-11,15,16,Sun,4,11,2.75,0,NortDe00
Roscoe Parrish,WR,25.160,2007-12-23,NFL,BUF,,NYG,L 21-38,15,16,Sun,1,20,20.00,0,ParrRo00
Antwaan Randle El,WR,28.128,2007-12-23,NFL,WAS,@,MIN,W 32-21,15,16,Sun,2,7,3.50,0,RandAn00
Micheal Spurlock,WR,24.326,2007-12-23,NFL,TAM,@,SFO,L 19-21,15,16,Sun,2,12,6.00,0,SpurMi00
Leon Washington,RB,25.116,2007-12-23,NFL,NYJ,@,TEN,L 6-10,15,16,Sun,1,15,15.00,0,WashLe00
R.W. McQuarters,CB,31.008,2007-12-29,NFL,NYG,,NWE,L 35-38,16,17,Sat,2,2,1.00,0,McQuR.20
Wes Welker,WR,26.242,2007-12-29,NFL,NWE,@,NYG,W 38-35,16,17,Sat,2,10,5.00,0,WelkWe00
Will Blackmon,LCB,23.064,2007-12-30,NFL,GNB,,DET,W 34-13,16,17,Sun,1,5,5.00,0,BlacWi20
Steve Breaston,WR,24.132,2007-12-30,NFL,ARI,,STL,W 48-19,16,17,Sun,2,7,3.50,0,BreaSt00
Nate Burleson,WR,26.133,2007-12-30,NFL,SEA,@,ATL,L 41-44,16,17,Sun,2,9,4.50,0,BurlNa00
Antonio Chatman,WR,28.321,2007-12-30,NFL,CIN,@,MIA,W 38-25,16,17,Sun,4,15,3.75,0,ChatAn00
Nate Clements,LCB,28.018,2007-12-30,NFL,SFO,@,CLE,L 7-20,16,17,Sun,2,1,0.50,0,ClemNa99
Patrick Crayton,WR,28.267,2007-12-30,NFL,DAL,@,WAS,L 6-27,16,17,Sun,2,3,1.50,0,CrayPa00
Josh Cribbs,WR,24.204,2007-12-30,NFL,CLE,,SFO,W 20-7,16,17,Sun,4,135,33.75,1,CribJo01
Chris Davis,WR,23.341,2007-12-30,NFL,TEN,@,IND,W 16-10,16,17,Sun,4,30,7.50,0,DaviCh02
Craig Davis,WR,22.089,2007-12-30,NFL,SDG,@,OAK,W 30-17,16,17,Sun,1,0,0.00,0,DaviCr00
Eddie Drummond,WR,27.262,2007-12-30,NFL,KAN,@,NYJ,L 10-13,16,17,Sun,5,36,7.20,0,DrumEd00
Yamon Figurs,WR/R,24.354,2007-12-30,NFL,BAL,,PIT,W 27-21,16,17,Sun,1,-3,-3.00,0,FiguYa00
Ted Ginn,WR,22.262,2007-12-30,NFL,MIA,,CIN,L 25-38,16,17,Sun,1,6,6.00,0,GinnTe00
DeAngelo Hall,LCB,24.041,2007-12-30,NFL,ATL,,SEA,W 44-41,16,17,Sun,2,4,2.00,0,HallDe99
Devin Hester,KR/P,25.056,2007-12-30,NFL,CHI,,NOR,W 33-25,16,17,Sun,1,64,64.00,1,HestDe99
Johnnie Lee Higgins,WR,24.113,2007-12-30,NFL,OAK,,SDG,L 17-30,16,17,Sun,4,59,14.75,0,HiggJo00
Jacoby Jones,WR,23.172,2007-12-30,NFL,HOU,,JAX,W 42-28,16,17,Sun,4,50,12.50,0,JoneJa03
Michael Lewis,WR,36.046,2007-12-30,NFL,SFO,@,CLE,L 7-20,16,17,Sun,3,10,3.33,0,LewiMi00
Reno Mahe,RB,27.210,2007-12-30,NFL,PHI,,BUF,W 17-9,16,17,Sun,2,23,11.50,0,MaheRe00
Glenn Martinez,WR,26.030,2007-12-30,NFL,DEN,,MIN,W 22-19,16,17,Sun,2,15,7.50,0,MartGl00
Lance Moore,WR,24.121,2007-12-30,NFL,NOR,@,CHI,L 25-33,16,17,Sun,2,16,8.00,0,MoorLa00
Mewelde Moore,RB,25.159,2007-12-30,NFL,MIN,@,DEN,L 19-22,16,17,Sun,3,21,7.00,0,MoorMe00
Chad Owens,WR,25.271,2007-12-30,NFL,JAX,@,HOU,L 28-42,16,17,Sun,1,0,0.00,0,OwenCh00
Roscoe Parrish,WR,25.167,2007-12-30,NFL,BUF,@,PHI,L 9-17,16,17,Sun,4,34,8.50,0,ParrRo00
Antwaan Randle El,WR,28.135,2007-12-30,NFL,WAS,,DAL,W 27-6,16,17,Sun,6,56,9.33,0,RandAn00
Ryne Robinson,WR,23.056,2007-12-30,NFL,CAR,@,TAM,W 31-23,16,17,Sun,2,20,10.00,0,RobiRy00
T.J. Rushing,DB,24.205,2007-12-30,NFL,IND,,TEN,L 10-16,16,17,Sun,2,18,9.00,0,RushT.20
Darren Sproles,RB/K,24.193,2007-12-30,NFL,SDG,@,OAK,W 30-17,16,17,Sun,1,14,14.00,0,SproDa00
Micheal Spurlock,WR,24.333,2007-12-30,NFL,TAM,,CAR,L 23-31,16,17,Sun,1,15,15.00,0,SpurMi00
Leon Washington,RB/K,25.123,2007-12-30,NFL,NYJ,,KAN,W 13-10,16,17,Sun,2,-4,-2.00,0,WashLe00
Brandon Williams,WR,23.309,2007-12-30,NFL,STL,@,ARI,L 19-48,16,17,Sun,1,10,10.00,0,WillBr01
Tramon Williams,CB,24.289,2007-12-30,NFL,GNB,,DET,W 34-13,16,17,Sun,3,17,5.67,0,WillTr99
Cedrick Wilson,WR,29.013,2007-12-30,NFL,PIT,@,BAL,L 21-27,16,17,Sun,2,6,3.00,0,WilsCe00
Nate Burleson,WR,26.139,2008-01-05,NFL,SEA,,WAS,W 35-14,17,18,Sat,6,84,14.00,0,BurlNa00
Dennis Northcutt,WR/K,30.014,2008-01-05,NFL,JAX,@,PIT,W 31-29,17,18,Sat,3,31,10.33,0,NortDe00
Cedrick Wilson,WR,29.019,2008-01-05,NFL,PIT,,JAX,L 29-31,17,18,Sat,1,8,8.00,0,WilsCe00
Chris Davis,WR,23.348,2008-01-06,NFL,TEN,@,SDG,L 6-17,17,18,Sun,2,15,7.50,0,DaviCh02
Ike Hilliard,WR,31.276,2008-01-06,NFL,TAM,,NYG,L 14-24,17,18,Sun,2,5,2.50,0,HillIk00
R.W. McQuarters,CB,31.016,2008-01-06,NFL,NYG,@,TAM,W 24-14,17,18,Sun,2,15,7.50,0,McQuR.20
Darren Sproles,RB/K,24.200,2008-01-06,NFL,SDG,,TEN,W 17-6,17,18,Sun,2,12,6.00,0,SproDa00
Wes Welker,WR,26.256,2008-01-12,NFL,NWE,,JAX,W 31-20,17,19,Sat,1,14,14.00,0,WelkWe00
Tramon Williams,CB,24.302,2008-01-12,NFL,GNB,,SEA,W 42-20,17,19,Sat,1,2,2.00,0,WillTr99
Patrick Crayton,WR,28.281,2008-01-13,NFL,DAL,,NYG,L 17-21,17,19,Sun,2,8,4.00,0,CrayPa00
R.W. McQuarters,CB,31.023,2008-01-13,NFL,NYG,@,DAL,W 21-17,18,19,Sun,1,25,25.00,0,McQuR.20
T.J. Rushing,DB,24.219,2008-01-13,NFL,IND,,SDG,L 24-28,17,19,Sun,3,46,15.33,0,RushT.20
R.W. McQuarters,LCB,31.030,2008-01-20,NFL,NYG,@,GNB,W 23-20,19,20,Sun,4,24,6.00,0,McQuR.20
Darren Sproles,RB/K,24.214,2008-01-20,NFL,SDG,@,NWE,L 12-21,19,20,Sun,3,16,5.33,0,SproDa00
Tramon Williams,CB,24.310,2008-01-20,NFL,GNB,,NYG,L 20-23,18,20,Sun,2,1,0.50,0,WillTr99
R.W. McQuarters,CB,31.044,2008-02-03,NFL,NYG,N,NWE,W 17-14,20,21,Sun,3,25,8.33,0,McQuR.20
Wes Welker,WR,26.278,2008-02-03,NFL,NWE,N,NYG,L 14-17,19,21,Sun,1,15,15.00,0,WelkWe00
