Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id 
Kevin Lockett,WR,27.022,2001-09-30,NFL,WAS,,KAN,L 13-45,3,3,Sun,4,2,33,16.50,0,50.0%,8.25,LockKe00
Mike Lucky,TE,25.311,2001-09-30,NFL,DAL,@,PHI,L 18-40,3,3,Sun,4,2,8,4.00,0,50.0%,2.00,LuckMi00
Stacey Mack,RB,26.096,2001-09-30,NFL,JAX,,CLE,L 14-23,3,3,Sun,4,3,18,6.00,0,75.0%,4.50,MackSt00
Joel Makovicka,TE,25.359,2001-09-30,NFL,ARI,,ATL,L 14-34,2,3,Sun,1,1,-4,-4.00,0,100.0%,-4.00,MakoJo00
Cecil Martin,FB,26.084,2001-09-30,NFL,PHI,,DAL,W 40-18,3,3,Sun,6,3,14,4.67,0,50.0%,2.33,MartCe00
Terance Mathis,WR,34.115,2001-09-30,NFL,ATL,@,ARI,W 34-14,3,3,Sun,6,5,49,9.80,2,83.3%,8.17,MathTe00
Keenan McCardell,WR,31.267,2001-09-30,NFL,JAX,,CLE,L 14-23,3,3,Sun,6,2,17,8.50,1,33.3%,2.83,McCaKe00
Fred McCrary,FB,29.011,2001-09-30,NFL,SDG,,CIN,W 28-14,3,3,Sun,2,2,1,0.50,0,100.0%,0.50,McCrFr00
Jeremy McDaniel,WR,25.151,2001-09-30,NFL,BUF,,PIT,L 3-20,3,3,Sun,2,2,37,18.50,0,100.0%,18.50,McDaJe00
Wane McGarity,WR,25.000,2001-09-30,NFL,DAL,@,PHI,L 18-40,3,3,Sun,2,1,5,5.00,0,50.0%,2.50,McGaWa00
Tony McGee,TE,30.162,2001-09-30,NFL,CIN,@,SDG,L 14-28,3,3,Sun,4,2,17,8.50,0,50.0%,4.25,McGeTo00
James McKnight,WR,29.105,2001-09-30,NFL,MIA,@,STL,L 10-42,3,3,Sun,8,5,73,14.60,1,62.5%,9.13,McKnJa00
Rondell Mealey,RB,24.218,2001-09-30,NFL,GNB,@,CAR,W 28-7,3,3,Sun,2,2,31,15.50,0,100.0%,15.50,MealRo00
Travis Minor,RB,22.092,2001-09-30,NFL,MIA,@,STL,L 10-42,3,3,Sun,1,1,5,5.00,0,100.0%,5.00,MinoTr00
Freddie Mitchell,WR,22.306,2001-09-30,NFL,PHI,,DAL,W 40-18,3,3,Sun,2,1,0,0.00,0,50.0%,0.00,MitcFr00
Quincy Morgan,WR,24.007,2001-09-30,NFL,CLE,@,JAX,W 23-14,3,3,Sun,4,2,32,16.00,0,50.0%,8.00,MorgQu00
Randy Moss*,WR,24.229,2001-09-30,NFL,MIN,,TAM,W 20-16,3,3,Sun,8,5,86,17.20,0,62.5%,10.75,MossRa00
Eric Moulds,WR,28.075,2001-09-30,NFL,BUF,,PIT,L 3-20,3,3,Sun,8,2,15,7.50,0,25.0%,1.88,MoulEr00
Muhsin Muhammad,WR,28.148,2001-09-30,NFL,CAR,,GNB,L 7-28,3,3,Sun,7,3,39,13.00,0,42.9%,5.57,MuhaMu00
Lorenzo Neal,FB,30.277,2001-09-30,NFL,CIN,@,SDG,L 14-28,3,3,Sun,2,2,8,4.00,0,100.0%,4.00,NealLo00
Larry Parker,WR,25.078,2001-09-30,NFL,KAN,@,WAS,W 45-13,3,3,Sun,2,1,11,11.00,0,50.0%,5.50,ParkLa00
Jerome Pathon,WR,25.288,2001-09-30,NFL,IND,@,NWE,L 13-44,3,3,Sun,11,5,57,11.40,0,45.5%,5.18,PathJe00
David Patten,WR,27.042,2001-09-30,NFL,NWE,,IND,W 44-13,3,3,Sun,5,1,17,17.00,0,20.0%,3.40,PattDa00
Todd Pinkston,WR,24.160,2001-09-30,NFL,PHI,,DAL,W 40-18,3,3,Sun,3,3,71,23.67,1,100.0%,23.67,PinkTo00
Michael Pittman,RB,26.047,2001-09-30,NFL,ARI,,ATL,L 14-34,2,3,Sun,7,6,31,5.17,0,85.7%,4.43,PittMi00
Marcus Pollard,HB,29.234,2001-09-30,NFL,IND,@,NWE,L 13-44,3,3,Sun,5,4,63,15.75,1,80.0%,12.60,PollMa00
Jerry Porter,WR,23.078,2001-09-30,NFL,OAK,,SEA,W 38-14,3,3,Sun,3,2,36,18.00,0,66.7%,12.00,PortJe00
Peerless Price,WR,24.338,2001-09-30,NFL,BUF,,PIT,L 3-20,3,3,Sun,3,1,3,3.00,0,33.3%,1.00,PricPe00
Ricky Proehl,WR,33.207,2001-09-30,NFL,STL,,MIA,W 42-10,3,3,Sun,4,3,50,16.67,1,75.0%,12.50,ProeRi00
Jake Reed,WR,34.002,2001-09-30,NFL,MIN,,TAM,W 20-16,3,3,Sun,2,1,2,2.00,0,50.0%,1.00,ReedJa00
Dominic Rhodes,RB,22.256,2001-09-30,NFL,IND,@,NWE,L 13-44,3,3,Sun,1,1,8,8.00,0,100.0%,8.00,RhodDo00
Jerry Rice*,WR,38.352,2001-09-30,NFL,OAK,,SEA,W 38-14,3,3,Sun,6,5,91,18.20,2,83.3%,15.17,RiceJe00
Tony Richardson,FB,29.287,2001-09-30,NFL,KAN,@,WAS,W 45-13,3,3,Sun,3,3,28,9.33,0,100.0%,9.33,RichTo00
Mikhael Ricks,TE,26.320,2001-09-30,NFL,KAN,@,WAS,W 45-13,3,3,Sun,3,3,40,13.33,0,100.0%,13.33,RickMi00
Jay Riemersma,TE,28.136,2001-09-30,NFL,BUF,,PIT,L 3-20,3,3,Sun,2,2,35,17.50,0,100.0%,17.50,RiemJa00
Jeff Robinson,TE,31.222,2001-09-30,NFL,STL,,MIA,W 42-10,3,3,Sun,2,2,14,7.00,0,100.0%,7.00,RobiJe00
Koren Robinson,WR,21.195,2001-09-30,NFL,SEA,@,OAK,L 14-38,3,3,Sun,13,5,78,15.60,0,38.5%,6.00,RobiKo00
Frank Sanders,WR,28.225,2001-09-30,NFL,ARI,,ATL,L 14-34,2,3,Sun,5,4,96,24.00,0,80.0%,19.20,SandFr00
Bill Schroeder,WR,30.264,2001-09-30,NFL,GNB,@,CAR,W 28-7,3,3,Sun,9,5,67,13.40,1,55.6%,7.44,SchrBi00
Darnay Scott,WR,29.085,2001-09-30,NFL,CIN,@,SDG,L 14-28,3,3,Sun,3,1,6,6.00,0,33.3%,2.00,ScotDa00
Mike Sellers,HB,26.071,2001-09-30,NFL,CLE,@,JAX,W 23-14,3,3,Sun,1,1,18,18.00,0,100.0%,18.00,SellMi00
Shannon Sharpe*,TE,33.096,2001-09-30,NFL,BAL,@,DEN,W 20-13,3,3,Sun,5,5,50,10.00,0,100.0%,10.00,SharSh00
Torrance Small,WR,31.026,2001-09-30,NFL,NWE,,IND,W 44-13,3,3,Sun,4,2,20,10.00,0,50.0%,5.00,SmalTo00
Antowain Smith,RB,29.200,2001-09-30,NFL,NWE,,IND,W 44-13,3,3,Sun,3,3,58,19.33,0,100.0%,19.33,SmitAn00
Emmitt Smith*,RB,32.138,2001-09-30,NFL,DAL,@,PHI,L 18-40,3,3,Sun,2,1,4,4.00,0,50.0%,2.00,SmitEm00
Jimmy Smith,WR,32.233,2001-09-30,NFL,JAX,,CLE,L 14-23,3,3,Sun,14,9,88,9.78,0,64.3%,6.29,SmitJi00
Lamar Smith,FB,30.305,2001-09-30,NFL,MIA,@,STL,L 10-42,3,3,Sun,2,2,16,8.00,0,100.0%,8.00,SmitLa00
Maurice Smith,RB,25.023,2001-09-30,NFL,ATL,@,ARI,W 34-14,3,3,Sun,2,2,108,54.00,1,100.0%,54.00,SmitMa00
Rod Smith,WR,31.138,2001-09-30,NFL,DEN,,BAL,L 13-20,3,3,Sun,9,5,83,16.60,0,55.6%,9.22,SmitRo01
Aaron Stecker,RB,25.321,2001-09-30,NFL,TAM,@,MIN,L 16-20,2,3,Sun,3,3,33,11.00,0,100.0%,11.00,StecAa00
Brandon Stokley,WR,25.099,2001-09-30,NFL,BAL,@,DEN,W 20-13,3,3,Sun,1,1,3,3.00,0,100.0%,3.00,StokBr00
Mack Strong,FB,30.019,2001-09-30,NFL,SEA,@,OAK,L 14-38,3,3,Sun,2,1,4,4.00,0,50.0%,2.00,StroMa00
Travis Taylor,WR,23.184,2001-09-30,NFL,BAL,@,DEN,W 20-13,3,3,Sun,8,4,90,22.50,1,50.0%,11.25,TaylTr01
Chris Thomas,WR,30.076,2001-09-30,NFL,KAN,@,WAS,W 45-13,3,3,Sun,5,4,54,13.50,1,80.0%,10.80,ThomCh00
Robert Thomas,FB,26.303,2001-09-30,NFL,DAL,@,PHI,L 18-40,3,3,Sun,3,2,10,5.00,1,66.7%,3.33,ThomRo02
James Thrash,WR,26.155,2001-09-30,NFL,PHI,,DAL,W 40-18,3,3,Sun,7,2,25,12.50,0,28.6%,3.57,ThraJa00
LaDainian Tomlinson*,RB,22.099,2001-09-30,NFL,SDG,,CIN,W 28-14,3,3,Sun,1,1,15,15.00,0,100.0%,15.00,TomlLa00
Amani Toomer,WR,27.022,2001-09-30,NFL,NYG,,NOR,W 21-13,3,3,Sun,1,1,25,25.00,0,100.0%,25.00,ToomAm00
Wesley Walls,TE,35.216,2001-09-30,NFL,CAR,,GNB,L 7-28,3,3,Sun,5,4,33,8.25,1,80.0%,6.60,WallWe00
Hines Ward,WR,25.206,2001-09-30,NFL,PIT,@,BUF,W 20-3,2,3,Sun,11,9,79,8.78,0,81.8%,7.18,WardHi00
Peter Warrick,WR,24.103,2001-09-30,NFL,CIN,@,SDG,L 14-28,3,3,Sun,6,4,31,7.75,1,66.7%,5.17,WarrPe00
Damon Washington,RB,24.222,2001-09-30,NFL,NYG,,NOR,W 21-13,3,3,Sun,1,1,2,2.00,0,100.0%,2.00,WashDa00
Patrick Washington,FB,23.210,2001-09-30,NFL,JAX,,CLE,L 14-23,3,3,Sun,2,1,9,9.00,0,50.0%,4.50,WashPa00
Ricky Watters,RB,32.176,2001-09-30,NFL,SEA,@,OAK,L 14-38,3,3,Sun,1,1,10,10.00,0,100.0%,10.00,WattRi00
Jed Weaver,TE,25.050,2001-09-30,NFL,MIA,@,STL,L 10-42,3,3,Sun,1,1,5,5.00,0,100.0%,5.00,WeavJe00
Michael Westbrook,WR,29.085,2001-09-30,NFL,WAS,,KAN,L 13-45,3,3,Sun,5,2,17,8.50,0,40.0%,3.40,WestMi00
Tyrone Wheatley,RB,29.254,2001-09-30,NFL,OAK,,SEA,W 38-14,3,3,Sun,3,3,21,7.00,1,100.0%,7.00,WheaTy00
Jamel White,RB,24.231,2001-09-30,NFL,CLE,@,JAX,W 23-14,3,3,Sun,7,5,26,5.20,0,71.4%,3.71,WhitJa00
Jermaine Wiggins,TE,26.255,2001-09-30,NFL,NWE,,IND,W 44-13,3,3,Sun,2,1,11,11.00,0,50.0%,5.50,WiggJe00
Michael Wiley,RB,23.268,2001-09-30,NFL,DAL,@,PHI,L 18-40,3,3,Sun,4,3,28,9.33,1,75.0%,7.00,WileMi00
Terrence Wilkins,WR,26.063,2001-09-30,NFL,IND,@,NWE,L 13-44,3,3,Sun,5,3,15,5.00,0,60.0%,3.00,WilkTe00
Moe Williams,RB,27.066,2001-09-30,NFL,BAL,@,DEN,W 20-13,3,3,Sun,2,1,7,7.00,0,50.0%,3.50,WillMo00
Ricky Williams,RB,24.132,2001-09-30,NFL,NOR,@,NYG,L 13-21,2,3,Sun,7,4,49,12.25,0,57.1%,7.00,WillRi00
Roland Williams,TE,26.156,2001-09-30,NFL,OAK,,SEA,W 38-14,3,3,Sun,3,2,11,5.50,0,66.7%,3.67,WillRo01
Robert Wilson,WR,27.099,2001-09-30,NFL,NOR,@,NYG,L 13-21,2,3,Sun,8,7,61,8.71,0,87.5%,7.63,WilsRo01
Richie Anderson,FB,30.018,2001-10-01,NFL,NYJ,,SFO,L 17-19,3,3,Mon,3,1,5,5.00,0,33.3%,1.67,AndeRi00
Kevan Barlow,RB,22.267,2001-10-01,NFL,SFO,@,NYJ,W 19-17,3,3,Mon,2,2,10,5.00,0,100.0%,5.00,BarlKe00
Anthony Becht,TE,24.054,2001-10-01,NFL,NYJ,,SFO,L 17-19,3,3,Mon,7,3,24,8.00,0,42.9%,3.43,BechAn00
Wayne Chrebet,WR,28.048,2001-10-01,NFL,NYJ,,SFO,L 17-19,3,3,Mon,4,3,64,21.33,0,75.0%,16.00,ChreWa00
Laveranues Coles,WR,23.276,2001-10-01,NFL,NYJ,,SFO,L 17-19,3,3,Mon,7,3,60,20.00,0,42.9%,8.57,ColeLa00
Matthew Hatchette,WR,27.153,2001-10-01,NFL,NYJ,,SFO,L 17-19,3,3,Mon,2,1,29,29.00,0,50.0%,14.50,HatcMa00
Garrison Hearst,RB,30.270,2001-10-01,NFL,SFO,@,NYJ,W 19-17,3,3,Mon,3,3,28,9.33,0,100.0%,9.33,HearGa00
Terry Jackson,FB,25.264,2001-10-01,NFL,SFO,@,NYJ,W 19-17,3,3,Mon,1,1,8,8.00,0,100.0%,8.00,JackTe00
Eric Johnson,TE,25.154,2001-10-01,NFL,SFO,@,NYJ,W 19-17,3,3,Mon,2,2,20,10.00,0,100.0%,10.00,JohnEr00
Curtis Martin*,RB,28.153,2001-10-01,NFL,NYJ,,SFO,L 17-19,3,3,Mon,1,1,20,20.00,0,100.0%,20.00,MartCu00
Terrell Owens*,WR,27.298,2001-10-01,NFL,SFO,@,NYJ,W 19-17,3,3,Mon,5,4,38,9.50,1,80.0%,7.60,OwenTe00
J.J. Stokes,WR,28.360,2001-10-01,NFL,SFO,@,NYJ,W 19-17,3,3,Mon,2,1,13,13.00,0,50.0%,6.50,StokJ.00
Tai Streets,WR,24.164,2001-10-01,NFL,SFO,@,NYJ,W 19-17,3,3,Mon,3,2,15,7.50,0,66.7%,5.00,StreTa00
Justin Swift,TE,26.048,2001-10-01,NFL,SFO,@,NYJ,W 19-17,3,3,Mon,1,1,9,9.00,0,100.0%,9.00,SwifJu00
Derrick Alexander,WR,29.335,2001-10-07,NFL,KAN,@,DEN,L 6-20,4,4,Sun,8,4,33,8.25,0,50.0%,4.13,AlexDe00
Shaun Alexander,RB,24.038,2001-10-07,NFL,SEA,,JAX,W 24-15,4,4,Sun,4,2,15,7.50,0,50.0%,3.75,AlexSh00
Stephen Alexander,TE,25.334,2001-10-07,NFL,WAS,@,NYG,L 9-23,4,4,Sun,9,5,45,9.00,0,55.6%,5.00,AlexSt00
James Allen,RB,26.193,2001-10-07,NFL,CHI,@,ATL,W 31-3,3,4,Sun,3,2,9,4.50,0,66.7%,3.00,AlleJa00
Terry Allen,RB,33.228,2001-10-07,NFL,BAL,,TEN,W 26-7,4,4,Sun,2,2,12,6.00,0,100.0%,6.00,AlleTe00
Mike Alstott,RB,27.290,2001-10-07,NFL,TAM,,GNB,W 14-10,3,4,Sun,2,1,3,3.00,0,50.0%,1.50,AlstMi00
Richie Anderson,FB,30.024,2001-10-07,NFL,NYJ,@,BUF,W 42-36,4,4,Sun,3,2,9,4.50,1,66.7%,3.00,AndeRi00
Reidel Anthony,WR,24.352,2001-10-07,NFL,TAM,,GNB,W 14-10,3,4,Sun,3,3,40,13.33,0,100.0%,13.33,AnthRe00
Kevan Barlow,RB,22.273,2001-10-07,NFL,SFO,,CAR,W 24-14,4,4,Sun,1,1,9,9.00,0,100.0%,9.00,BarlKe00
Marco Battaglia,TE,28.255,2001-10-07,NFL,CIN,@,PIT,L 7-16,4,4,Sun,4,1,3,3.00,0,25.0%,0.75,BattMa00
Fred Beasley,WR,27.019,2001-10-07,NFL,SFO,,CAR,W 24-14,4,4,Sun,3,2,12,6.00,0,66.7%,4.00,BeasFr00
Anthony Becht,TE,24.060,2001-10-07,NFL,NYJ,@,BUF,W 42-36,4,4,Sun,4,3,21,7.00,1,75.0%,5.25,BechAn00
Donnell Bennett,FB,29.023,2001-10-07,NFL,WAS,@,NYG,L 9-23,4,4,Sun,3,1,4,4.00,0,33.3%,1.33,BennDo00
Michael Bennett,RB,23.055,2001-10-07,NFL,MIN,@,NOR,L 15-28,4,4,Sun,3,3,12,4.00,0,100.0%,4.00,BennMi00
Jerome Bettis*,RB,29.233,2001-10-07,NFL,PIT,,CIN,W 16-7,3,4,Sun,1,1,7,7.00,0,100.0%,7.00,BettJe00
Tim Biakabutuka,RB,27.256,2001-10-07,NFL,CAR,@,SFO,L 14-24,4,4,Sun,4,2,22,11.00,0,50.0%,5.50,BiakTi00
Marty Booker,WR,25.068,2001-10-07,NFL,CHI,@,ATL,W 31-3,3,4,Sun,4,1,63,63.00,1,25.0%,15.75,BookMa00
David Boston,WR,23.049,2001-10-07,NFL,ARI,@,PHI,W 21-20,3,4,Sun,9,4,71,17.75,0,44.4%,7.89,BostDa00
Corey Bradford,WR,25.303,2001-10-07,NFL,GNB,@,TAM,L 10-14,4,4,Sun,4,1,9,9.00,0,25.0%,2.25,BradCo00
Kyle Brady,TE,29.266,2001-10-07,NFL,JAX,@,SEA,L 15-24,4,4,Sun,5,1,8,8.00,0,20.0%,1.60,BradKy00
Jeremy Brigham,XTE,26.199,2001-10-07,NFL,OAK,,DAL,W 28-21,4,4,Sun,1,1,6,6.00,0,100.0%,6.00,BrigJe00
Luther Broughton,TE,26.311,2001-10-07,NFL,CAR,@,SFO,L 14-24,4,4,Sun,1,1,13,13.00,0,100.0%,13.00,BrouLu00
Na Brown,WR,24.227,2001-10-07,NFL,PHI,,ARI,L 20-21,4,4,Sun,4,2,18,9.00,0,50.0%,4.50,BrowNa00
Tim Brown*,WR,35.077,2001-10-07,NFL,OAK,,DAL,W 28-21,4,4,Sun,10,7,114,16.29,0,70.0%,11.40,BrowTi00
Troy Brown,WR,30.097,2001-10-07,NFL,NWE,@,MIA,L 10-30,4,4,Sun,11,5,47,9.40,0,45.5%,4.27,BrowTr00
Mark Bruener,TE,29.021,2001-10-07,NFL,PIT,,CIN,W 16-7,3,4,Sun,1,1,15,15.00,0,100.0%,15.00,BrueMa00
Plaxico Burress,WR,24.056,2001-10-07,NFL,PIT,,CIN,W 16-7,3,4,Sun,8,3,37,12.33,0,37.5%,4.63,BurrPl00
Isaac Byrd,WR,26.325,2001-10-07,NFL,CAR,@,SFO,L 14-24,4,4,Sun,3,2,19,9.50,0,66.7%,6.33,ByrdIs00
Dan Campbell,TE,25.177,2001-10-07,NFL,NYG,,WAS,W 23-9,4,4,Sun,1,1,1,1.00,1,100.0%,1.00,CampDa00
Dwayne Carswell,TE,29.262,2001-10-07,NFL,DEN,,KAN,W 20-6,4,4,Sun,2,1,0,0.00,0,50.0%,0.00,CarsDw00
Cris Carter*,WR,35.316,2001-10-07,NFL,MIN,@,NOR,L 15-28,4,4,Sun,8,4,84,21.00,0,50.0%,10.50,CartCr00
Larry Centers,FB,33.128,2001-10-07,NFL,BUF,,NYJ,L 36-42,4,4,Sun,15,12,75,6.25,1,80.0%,5.00,CentLa00
Byron Chamberlain,TE,29.355,2001-10-07,NFL,MIN,@,NOR,L 15-28,4,4,Sun,5,2,48,24.00,1,40.0%,9.60,ChamBy00
Doug Chapman,RB,24.046,2001-10-07,NFL,MIN,@,NOR,L 15-28,4,4,Sun,1,1,13,13.00,0,100.0%,13.00,ChapDo00
Darrin Chiaverini,WR,23.360,2001-10-07,NFL,DAL,@,OAK,L 21-28,4,4,Sun,3,2,12,6.00,1,66.7%,4.00,ChiaDa00
Wayne Chrebet,WR,28.054,2001-10-07,NFL,NYJ,@,BUF,W 42-36,4,4,Sun,4,2,49,24.50,0,50.0%,12.25,ChreWa00
Bob Christian,FB,32.327,2001-10-07,NFL,ATL,,CHI,L 3-31,4,4,Sun,3,2,24,12.00,0,66.7%,8.00,ChriBo00
Laveranues Coles,WR,23.282,2001-10-07,NFL,NYJ,@,BUF,W 42-36,4,4,Sun,6,5,77,15.40,0,83.3%,12.83,ColeLa00
Greg Comella,FB,26.070,2001-10-07,NFL,NYG,,WAS,W 23-9,4,4,Sun,5,3,30,10.00,0,60.0%,6.00,ComeGr00
Albert Connell,WR,27.147,2001-10-07,NFL,NOR,,MIN,W 28-15,3,4,Sun,2,1,9,9.00,0,50.0%,4.50,ConnAl00
Curtis Conway,WR,30.267,2001-10-07,NFL,SDG,@,CLE,L 16-20,4,4,Sun,8,3,37,12.33,0,37.5%,4.63,ConwCu00
Jameel Cook,FB,22.241,2001-10-07,NFL,TAM,,GNB,W 14-10,3,4,Sun,5,4,18,4.50,0,80.0%,3.60,CookJa00
Alge Crumpler,TE,23.288,2001-10-07,NFL,ATL,,CHI,L 3-31,4,4,Sun,3,2,46,23.00,0,66.7%,15.33,CrumAl00
John Davis,TE,28.146,2001-10-07,NFL,CHI,@,ATL,W 31-3,3,4,Sun,2,2,9,4.50,0,100.0%,4.50,DaviJo00
Stephen Davis,RB,27.220,2001-10-07,NFL,WAS,@,NYG,L 9-23,4,4,Sun,1,1,0,0.00,0,100.0%,0.00,DaviSt00
Sean Dawkins,WR,30.246,2001-10-07,NFL,JAX,@,SEA,L 15-24,4,4,Sun,4,2,12,6.00,0,50.0%,3.00,DawkSe00
JaJuan Dawson,WR,23.336,2001-10-07,NFL,CLE,,SDG,W 20-16,4,4,Sun,3,2,38,19.00,0,66.7%,12.67,DawsJa00
Corey Dillon,HB,26.348,2001-10-07,NFL,CIN,@,PIT,L 7-16,4,4,Sun,4,1,-2,-2.00,0,25.0%,-0.50,DillCo00
Rickey Dudley,TE,29.084,2001-10-07,NFL,CLE,,SDG,W 20-16,4,4,Sun,4,3,63,21.00,0,75.0%,15.75,DudlRi00
Tim Dwight,WR/K,26.086,2001-10-07,NFL,SDG,@,CLE,L 16-20,4,4,Sun,1,1,8,8.00,0,100.0%,8.00,DwigTi00
Kevin Dyson,WR,26.106,2001-10-07,NFL,TEN,@,BAL,L 7-26,3,4,Sun,5,1,7,7.00,0,20.0%,1.40,DysoKe00
Marc Edwards,FB,26.324,2001-10-07,NFL,NWE,@,MIA,L 10-30,4,4,Sun,2,1,4,4.00,0,50.0%,2.00,EdwaMa00
Bobby Engram,WR,28.273,2001-10-07,NFL,SEA,,JAX,W 24-15,4,4,Sun,5,5,71,14.20,0,100.0%,14.20,EngrBo00
Kevin Faulk,RB,25.124,2001-10-07,NFL,NWE,@,MIA,L 10-30,4,4,Sun,4,2,15,7.50,0,50.0%,3.75,FaulKe00
Christian Fauria,TE,30.015,2001-10-07,NFL,SEA,,JAX,W 24-15,4,4,Sun,3,1,5,5.00,0,33.3%,1.67,FaurCh00
Brian Finneran,WR,25.249,2001-10-07,NFL,ATL,,CHI,L 3-31,4,4,Sun,1,1,12,12.00,0,100.0%,12.00,FinnBr00
Terrell Fletcher,RB,28.023,2001-10-07,NFL,SDG,@,CLE,L 16-20,4,4,Sun,3,1,7,7.00,0,33.3%,2.33,FletTe00
Bubba Franks,TE,23.274,2001-10-07,NFL,GNB,@,TAM,L 10-14,4,4,Sun,4,1,8,8.00,0,25.0%,2.00,FranBu00
Antonio Freeman,WR,29.133,2001-10-07,NFL,GNB,@,TAM,L 10-14,4,4,Sun,2,1,6,6.00,0,50.0%,3.00,FreeAn00
Oronde Gadsden,WR,30.048,2001-10-07,NFL,MIA,,NWE,W 30-10,4,4,Sun,6,2,21,10.50,0,33.3%,3.50,GadsOr00
Joey Galloway,WR,29.321,2001-10-07,NFL,DAL,@,OAK,L 21-28,4,4,Sun,6,2,59,29.50,1,33.3%,9.83,GallJo00
Rod Gardner,WR,23.346,2001-10-07,NFL,WAS,@,NYG,L 9-23,4,4,Sun,7,2,68,34.00,0,28.6%,9.71,GardRo00
Charlie Garner,RB,29.236,2001-10-07,NFL,OAK,,DAL,W 28-21,4,4,Sun,4,2,15,7.50,0,50.0%,3.75,GarnCh00
Sam Gash,FB,32.214,2001-10-07,NFL,BAL,,TEN,W 26-7,4,4,Sun,1,1,7,7.00,0,100.0%,7.00,GashSa00
Eddie George,RB,28.013,2001-10-07,NFL,TEN,@,BAL,L 7-26,3,4,Sun,6,5,25,5.00,0,83.3%,4.17,GeorEd00
Jammi German,WR,27.095,2001-10-07,NFL,CLE,,SDG,W 20-16,4,4,Sun,2,1,8,8.00,0,50.0%,4.00,GermJa00
Tony Gonzalez*,TE,25.222,2001-10-07,NFL,KAN,@,DEN,L 6-20,4,4,Sun,11,8,129,16.13,0,72.7%,11.73,GonzTo00
Jeff Graham,WR,32.235,2001-10-07,NFL,SDG,@,CLE,L 16-20,4,4,Sun,11,5,49,9.80,0,45.5%,4.45,GrahJe00
Ahman Green,RB,24.233,2001-10-07,NFL,GNB,@,TAM,L 10-14,4,4,Sun,7,7,65,9.29,0,100.0%,9.29,GreeAh00
Jacquez Green,WR,25.265,2001-10-07,NFL,TAM,,GNB,W 14-10,3,4,Sun,1,1,11,11.00,0,100.0%,11.00,GreeJa00
Mike Green,RB,24.305,2001-10-07,NFL,TEN,@,BAL,L 7-26,3,4,Sun,1,1,7,7.00,0,100.0%,7.00,GreeMi00
Patrick Hape,FB,27.123,2001-10-07,NFL,DEN,,KAN,W 20-6,4,4,Sun,2,2,11,5.50,0,100.0%,5.50,HapePa00
Terry Hardy,TE,25.129,2001-10-07,NFL,ARI,@,PHI,W 21-20,3,4,Sun,5,3,22,7.33,0,60.0%,4.40,HardTe00
Donald Hayes,WR,26.086,2001-10-07,NFL,CAR,@,SFO,L 14-24,4,4,Sun,4,1,39,39.00,0,25.0%,9.75,HayeDo00
Garrison Hearst,RB,30.276,2001-10-07,NFL,SFO,,CAR,W 24-14,4,4,Sun,2,1,18,18.00,0,50.0%,9.00,HearGa00
William Henderson,FB,30.230,2001-10-07,NFL,GNB,@,TAM,L 10-14,4,4,Sun,4,2,13,6.50,0,50.0%,3.25,HendWi00
Travis Henry,RB,22.343,2001-10-07,NFL,BUF,,NYJ,L 36-42,4,4,Sun,1,1,5,5.00,0,100.0%,5.00,HenrTr00
Ike Hilliard,WR,25.185,2001-10-07,NFL,NYG,,WAS,W 23-9,4,4,Sun,4,2,21,10.50,0,50.0%,5.25,HillIk00
Priest Holmes,HB,28.000,2001-10-07,NFL,KAN,@,DEN,L 6-20,4,4,Sun,7,7,58,8.29,0,100.0%,8.29,HolmPr00
Brad Hoover,FB,24.330,2001-10-07,NFL,CAR,@,SFO,L 14-24,4,4,Sun,7,4,25,6.25,0,57.1%,3.57,HoovBr00
Joe Horn,WR,29.264,2001-10-07,NFL,NOR,,MIN,W 28-15,3,4,Sun,6,1,41,41.00,0,16.7%,6.83,HornJo00
Johnny Huggins,TE,25.192,2001-10-07,NFL,DAL,@,OAK,L 21-28,4,4,Sun,1,1,4,4.00,0,100.0%,4.00,HuggJo00
Richard Huntley,RB,29.019,2001-10-07,NFL,CAR,@,SFO,L 14-24,4,4,Sun,1,1,4,4.00,0,100.0%,4.00,HuntRi00
Qadry Ismail,WR,30.333,2001-10-07,NFL,BAL,,TEN,W 26-7,4,4,Sun,5,3,93,31.00,1,60.0%,18.60,IsmaQa00
Darrell Jackson,WR,22.305,2001-10-07,NFL,SEA,,JAX,W 24-15,4,4,Sun,5,3,48,16.00,0,60.0%,9.60,JackDa00
Terry Jackson,FB,25.270,2001-10-07,NFL,SFO,,CAR,W 24-14,4,4,Sun,2,2,22,11.00,0,100.0%,11.00,JackTe00
Willie Jackson,WR,30.052,2001-10-07,NFL,NOR,,MIN,W 28-15,3,4,Sun,9,6,95,15.83,0,66.7%,10.56,JackWi00
Shawn Jefferson,WR,32.227,2001-10-07,NFL,ATL,,CHI,L 3-31,4,4,Sun,6,5,62,12.40,0,83.3%,10.33,JeffSh00
MarTay Jenkins,WR,26.221,2001-10-07,NFL,ARI,@,PHI,W 21-20,3,4,Sun,6,6,119,19.83,1,100.0%,19.83,JenkMa00
Chad Johnson,TE,23.271,2001-10-07,NFL,CIN,@,PIT,L 7-16,4,4,Sun,6,5,52,10.40,0,83.3%,8.67,JohnCh01
