Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Micheal Spurlock,WR,30.262,2013-10-20,NFL,DET,,CIN,L 24-27,7,7,Sun,2,1,0.50,0,SpurMi00
Marcus Thigpen,RB,27.158,2013-10-20,NFL,MIA,,BUF,L 21-23,6,7,Sun,4,11,2.75,0,ThigMa00
Kyle Williams,WR,25.093,2013-10-20,NFL,SFO,@,TEN,W 31-17,7,7,Sun,2,0,0.00,0,WillKy01
Rueben Randle,WR,22.167,2013-10-21,NFL,NYG,,MIN,W 23-7,7,7,Mon,3,25,8.33,0,RandRu00
Marcus Sherels,CB,26.021,2013-10-21,NFL,MIN,@,NYG,L 7-23,6,7,Mon,4,119,29.75,1,SherMa20
Ted Ginn,WR,28.195,2013-10-24,NFL,CAR,@,TAM,W 31-13,7,8,Thu,2,7,3.50,0,GinnTe00
Eric Page,WR,22.031,2013-10-24,NFL,TAM,,CAR,L 13-31,7,8,Thu,3,6,2.00,0,PageEr00
Travis Benjamin,WR,23.302,2013-10-27,NFL,CLE,@,KAN,L 17-23,8,8,Sun,2,11,5.50,0,BenjTr00
Davone Bess,WR,28.044,2013-10-27,NFL,CLE,@,KAN,L 17-23,8,8,Sun,2,8,4.00,0,BessDa00
Antonio Brown,WR,25.109,2013-10-27,NFL,PIT,@,OAK,L 18-21,7,8,Sun,4,47,11.75,0,BrowAn04
Ryan Broyles,WR,25.201,2013-10-27,NFL,DET,,DAL,W 31-30,8,8,Sun,1,4,4.00,0,BroyRy00
Josh Cribbs,WR,30.140,2013-10-27,NFL,NYJ,@,CIN,L 9-49,8,8,Sun,2,10,5.00,0,CribJo01
Julian Edelman,WR,27.158,2013-10-27,NFL,NWE,,MIA,W 27-17,8,8,Sun,3,13,4.33,0,EdelJu00
Jacoby Ford,WR,26.092,2013-10-27,NFL,OAK,,PIT,W 21-18,7,8,Sun,1,14,14.00,0,FordJa01
Dwayne Harris,WR,26.041,2013-10-27,NFL,DAL,@,DET,L 30-31,8,8,Sun,2,25,12.50,0,HarrDw00
Trindon Holliday,WR,27.183,2013-10-27,NFL,DEN,,WAS,W 45-21,8,8,Sun,1,10,10.00,0,HollTr00
Micah Hyde,CB,22.300,2013-10-27,NFL,GNB,@,MIN,W 44-31,7,8,Sun,2,93,46.50,1,HydeMi00
Damaris Johnson,WR,23.339,2013-10-27,NFL,PHI,,NYG,L 7-15,8,8,Sun,1,16,16.00,0,JohnDa04
Adam Jones,RCB,30.027,2013-10-27,NFL,CIN,,NYJ,W 49-9,8,8,Sun,1,1,1.00,0,JonePa20
Robert McClain,CB,25.097,2013-10-27,NFL,ATL,@,ARI,L 13-27,7,8,Sun,2,27,13.50,0,McClRo98
Dexter McCluster,WR,24.063,2013-10-27,NFL,KAN,,CLE,W 23-17,8,8,Sun,5,38,7.60,0,McClDe00
Leodis McKelvin,LCB,28.056,2013-10-27,NFL,BUF,@,NOR,L 17-35,8,8,Sun,1,4,4.00,0,McKeLe99
Josh Morgan,WR,28.129,2013-10-27,NFL,WAS,@,DEN,L 21-45,7,8,Sun,2,36,18.00,0,MorgJo00
Patrick Peterson,LCB,23.108,2013-10-27,NFL,ARI,,ATL,W 27-13,8,8,Sun,2,-4,-2.00,0,PetePa00
Rueben Randle,WR,22.173,2013-10-27,NFL,NYG,@,PHI,W 15-7,8,8,Sun,2,9,4.50,0,RandRu00
Ace Sanders,WR/P,21.350,2013-10-27,NFL,JAX,,SFO,L 10-42,8,8,Sun,1,16,16.00,0,SandAc00
Darren Sproles,RB,30.129,2013-10-27,NFL,NOR,,BUF,W 35-17,7,8,Sun,1,0,0.00,0,SproDa00
Brandon Tate,WR,26.022,2013-10-27,NFL,CIN,,NYJ,W 49-9,8,8,Sun,3,19,6.33,0,TateBr00
Marcus Thigpen,RB,27.165,2013-10-27,NFL,MIA,@,NWE,L 17-27,7,8,Sun,3,28,9.33,0,ThigMa00
Kyle Williams,WR,25.100,2013-10-27,NFL,SFO,@,JAX,W 42-10,8,8,Sun,2,4,2.00,0,WillKy01
Tavon Austin,WR,23.227,2013-10-28,NFL,STL,,SEA,L 9-14,8,8,Mon,3,7,2.33,0,AustTa00
Chase Reynolds,RB,26.006,2013-10-28,NFL,STL,,SEA,L 9-14,8,8,Mon,1,0,0.00,0,ReynCh00
Golden Tate,WR,25.087,2013-10-28,NFL,SEA,@,STL,W 14-9,8,8,Mon,3,9,3.00,0,TateGo00
Brandon Tate,WR,26.026,2013-10-31,NFL,CIN,@,MIA,L 20-22,9,9,Thu,6,49,8.17,0,TateBr00
Tavon Austin,WR,23.233,2013-11-03,NFL,STL,,TEN,L 21-28,9,9,Sun,3,33,11.00,0,AustTa00
Antonio Brown,WR,25.116,2013-11-03,NFL,PIT,@,NWE,L 31-55,8,9,Sun,1,24,24.00,0,BrowAn04
Skye Dawson,WR,22.336,2013-11-03,NFL,TAM,@,SEA,L 24-27,8,9,Sun,1,0,0.00,0,DawsSk00
Tandon Doss,WR,24.042,2013-11-03,NFL,BAL,@,CLE,L 18-24,8,9,Sun,4,71,17.75,0,DossTa00
Julian Edelman,WR,27.165,2013-11-03,NFL,NWE,,PIT,W 55-31,9,9,Sun,2,43,21.50,0,EdelJu00
Armanti Edwards,WR,25.240,2013-11-03,NFL,CLE,,BAL,W 24-18,9,9,Sun,2,14,7.00,0,EdwaAr00
Ted Ginn,WR,28.205,2013-11-03,NFL,CAR,,ATL,W 34-10,8,9,Sun,1,24,24.00,0,GinnTe00
Dwayne Harris,WR,26.048,2013-11-03,NFL,DAL,,MIN,W 27-23,9,9,Sun,1,5,5.00,0,HarrDw00
T.Y. Hilton,WR,23.354,2013-11-03,NFL,IND,@,HOU,W 27-24,8,9,Sun,1,34,34.00,0,HiltT.00
DeSean Jackson,WR,26.337,2013-11-03,NFL,PHI,@,OAK,W 49-20,9,9,Sun,3,39,13.00,0,JackDe00
Keshawn Martin,WR,23.233,2013-11-03,NFL,HOU,,IND,L 24-27,8,9,Sun,2,15,7.50,0,MartKe01
Robert McClain,CB,25.104,2013-11-03,NFL,ATL,@,CAR,L 10-34,8,9,Sun,1,16,16.00,0,McClRo98
Dexter McCluster,WR,24.070,2013-11-03,NFL,KAN,@,BUF,W 23-13,9,9,Sun,1,0,0.00,0,McClDe00
Leodis McKelvin,LCB,28.063,2013-11-03,NFL,BUF,,KAN,L 13-23,9,9,Sun,3,27,9.00,0,McKeLe99
Josh Morgan,WR,28.136,2013-11-03,NFL,WAS,,SDG,W 30-24,8,9,Sun,1,6,6.00,0,MorgJo00
Marcus Sherels,CB,26.034,2013-11-03,NFL,MIN,@,DAL,L 23-27,8,9,Sun,2,35,17.50,0,SherMa20
Golden Tate,WR,25.093,2013-11-03,NFL,SEA,,TAM,W 27-24,9,9,Sun,3,92,30.67,0,TateGo00
Damian Williams,WR,25.161,2013-11-03,NFL,TEN,@,STL,W 28-21,8,9,Sun,2,8,4.00,0,WillDa04
Devin Hester,KR/P,31.000,2013-11-04,NFL,CHI,@,GNB,W 27-20,8,9,Mon,1,23,23.00,0,HestDe99
Micah Hyde,CB,22.308,2013-11-04,NFL,GNB,,CHI,L 20-27,8,9,Mon,2,12,6.00,0,HydeMi00
Josh Morgan,WR,28.140,2013-11-07,NFL,WAS,@,MIN,L 27-34,9,10,Thu,1,0,0.00,0,MorgJo00
Marcus Sherels,CB,26.038,2013-11-07,NFL,MIN,,WAS,W 34-27,9,10,Thu,2,34,17.00,0,SherMa20
Tavon Austin,WR,23.240,2013-11-10,NFL,STL,@,IND,W 38-8,10,10,Sun,4,145,36.25,1,AustTa00
LaVon Brazill,WR,24.240,2013-11-10,NFL,IND,,STL,L 8-38,9,10,Sun,3,25,8.33,0,BrazLa00
Antonio Brown,WR,25.123,2013-11-10,NFL,PIT,,BUF,W 23-10,9,10,Sun,2,74,37.00,0,BrowAn04
Jack Crawford,DE,25.064,2013-11-10,NFL,OAK,@,NYG,L 20-24,9,10,Sun,1,-1,-1.00,0,CrawJa00
Tandon Doss,WR,24.049,2013-11-10,NFL,BAL,,CIN,W 20-17,9,10,Sun,3,17,5.67,0,DossTa00
Drayton Florence,CB,32.326,2013-11-10,NFL,CAR,@,SFO,W 10-9,9,10,Sun,1,0,0.00,0,FlorDr20
Ted Ginn,WR,28.212,2013-11-10,NFL,CAR,@,SFO,W 10-9,9,10,Sun,3,65,21.67,0,GinnTe00
Devin Hester,KR/P,31.006,2013-11-10,NFL,CHI,,DET,L 19-21,9,10,Sun,1,16,16.00,0,HestDe99
Trindon Holliday,WR,27.197,2013-11-10,NFL,DEN,@,SDG,W 28-20,9,10,Sun,2,6,3.00,0,HollTr00
Micah Hyde,CB,22.314,2013-11-10,NFL,GNB,,PHI,L 13-27,9,10,Sun,1,2,2.00,0,HydeMi00
LaMichael James,RB,24.019,2013-11-10,NFL,SFO,,CAR,L 9-10,9,10,Sun,3,35,11.67,0,JameLa00
Adam Jones,RCB,30.041,2013-11-10,NFL,CIN,@,BAL,L 17-20,10,10,Sun,1,15,15.00,0,JonePa20
Brandon LaFell,WR,27.006,2013-11-10,NFL,CAR,@,SFO,W 10-9,9,10,Sun,1,0,0.00,0,LaFeBr00
Keshawn Martin,WR,23.240,2013-11-10,NFL,HOU,@,ARI,L 24-27,9,10,Sun,2,12,6.00,0,MartKe01
Leodis McKelvin,CB,28.070,2013-11-10,NFL,BUF,@,PIT,L 10-23,10,10,Sun,4,13,3.25,0,McKeLe99
Patrick Peterson,LCB,23.122,2013-11-10,NFL,ARI,,HOU,W 27-24,9,10,Sun,6,74,12.33,0,PetePa00
Rueben Randle,WR,22.187,2013-11-10,NFL,NYG,,OAK,W 24-20,9,10,Sun,3,30,10.00,0,RandRu00
Ace Sanders,WR/K,21.364,2013-11-10,NFL,JAX,@,TEN,W 29-27,9,10,Sun,2,6,3.00,0,SandAc00
Darren Sproles,RB,30.143,2013-11-10,NFL,NOR,,DAL,W 49-17,9,10,Sun,4,18,4.50,0,SproDa00
Brandon Tate,WR,26.036,2013-11-10,NFL,CIN,@,BAL,L 17-20,10,10,Sun,5,47,9.40,0,TateBr00
Golden Tate,WR,25.100,2013-11-10,NFL,SEA,@,ATL,W 33-10,10,10,Sun,3,55,18.33,0,TateGo00
Alterraun Verner,CB,24.332,2013-11-10,NFL,TEN,,JAX,L 27-29,9,10,Sun,1,11,11.00,0,VernAl99
Damian Williams,WR,25.168,2013-11-10,NFL,TEN,,JAX,L 27-29,9,10,Sun,1,4,4.00,0,WillDa04
Eric Page,WR,22.049,2013-11-11,NFL,TAM,,MIA,W 22-19,9,10,Mon,2,55,27.50,0,PageEr00
Marcus Thigpen,RB,27.180,2013-11-11,NFL,MIA,@,TAM,L 19-22,9,10,Mon,1,34,34.00,0,ThigMa00
T.Y. Hilton,WR,24.000,2013-11-14,NFL,IND,@,TEN,W 30-27,10,11,Thu,2,15,7.50,0,HiltT.00
Devon Wylie,WR,25.073,2013-11-14,NFL,TEN,,IND,L 27-30,10,11,Thu,1,4,4.00,0,WyliDe00
Keenan Allen,WR,21.204,2013-11-17,NFL,SDG,@,MIA,L 16-20,10,11,Sun,2,34,17.00,0,AlleKe00
Davone Bess,WR,28.065,2013-11-17,NFL,CLE,@,CIN,L 20-41,10,11,Sun,1,11,11.00,0,BessDa00
Antonio Brown,WR,25.130,2013-11-17,NFL,PIT,,DET,W 37-27,10,11,Sun,2,17,8.50,0,BrowAn04
Josh Cribbs,WR,30.161,2013-11-17,NFL,NYJ,@,BUF,L 14-37,10,11,Sun,1,16,16.00,0,CribJo01
Tandon Doss,WR,24.056,2013-11-17,NFL,BAL,@,CHI,L 20-23,10,11,Sun,1,4,4.00,0,DossTa00
Armanti Edwards,WR,25.254,2013-11-17,NFL,CLE,@,CIN,L 20-41,10,11,Sun,2,14,7.00,0,EdwaAr00
Jacoby Ford,WR,26.113,2013-11-17,NFL,OAK,@,HOU,W 28-23,10,11,Sun,4,30,7.50,0,FordJa01
Devin Hester,KR/P,31.013,2013-11-17,NFL,CHI,,BAL,W 23-20,10,11,Sun,1,0,0.00,0,HestDe99
Trindon Holliday,WR,27.204,2013-11-17,NFL,DEN,,KAN,W 27-17,10,11,Sun,3,17,5.67,0,HollTr00
Micah Hyde,CB,22.321,2013-11-17,NFL,GNB,@,NYG,L 13-27,10,11,Sun,3,34,11.33,0,HydeMi00
DeSean Jackson,WR,26.351,2013-11-17,NFL,PHI,,WAS,W 24-16,11,11,Sun,2,6,3.00,0,JackDe00
LaMichael James,RB,24.026,2013-11-17,NFL,SFO,@,NOR,L 20-23,10,11,Sun,2,23,11.50,0,JameLa00
Adam Jones,RCB,30.048,2013-11-17,NFL,CIN,,CLE,W 41-20,11,11,Sun,1,27,27.00,0,JonePa20
Jacoby Jones,WR,29.129,2013-11-17,NFL,BAL,@,CHI,L 20-23,10,11,Sun,1,3,3.00,0,JoneJa03
Keshawn Martin,WR,23.247,2013-11-17,NFL,HOU,,OAK,L 23-28,10,11,Sun,7,125,17.86,1,MartKe01
Robert McClain,CB,25.118,2013-11-17,NFL,ATL,@,TAM,L 28-41,10,11,Sun,2,16,8.00,0,McClRo98
Dexter McCluster,WR,24.084,2013-11-17,NFL,KAN,@,DEN,L 17-27,10,11,Sun,5,33,6.60,0,McClDe00
Leodis McKelvin,LCB,28.077,2013-11-17,NFL,BUF,,NYJ,W 37-14,11,11,Sun,4,17,4.25,0,McKeLe99
Lance Moore,WR,30.078,2013-11-17,NFL,NOR,,SFO,W 23-20,10,11,Sun,2,0,0.00,0,MoorLa00
Patrick Peterson,LCB,23.129,2013-11-17,NFL,ARI,@,JAX,W 27-14,10,11,Sun,4,22,5.50,0,PetePa00
Rueben Randle,WR,22.194,2013-11-17,NFL,NYG,,GNB,W 27-13,10,11,Sun,1,32,32.00,0,RandRu00
Eddie Royal,WR-K,27.180,2013-11-17,NFL,SDG,@,MIA,L 16-20,10,11,Sun,1,12,12.00,0,RoyaEd00
Ace Sanders,WR/P,22.006,2013-11-17,NFL,JAX,,ARI,L 14-27,10,11,Sun,6,48,8.00,0,SandAc00
Darren Sproles,RB,30.150,2013-11-17,NFL,NOR,,SFO,W 23-20,10,11,Sun,1,5,5.00,0,SproDa00
Micheal Spurlock,WR,30.290,2013-11-17,NFL,DET,@,PIT,L 27-37,10,11,Sun,4,17,4.25,0,SpurMi00
Brandon Tate,WR,26.043,2013-11-17,NFL,CIN,,CLE,W 41-20,11,11,Sun,2,12,6.00,0,TateBr00
Golden Tate,WR,25.107,2013-11-17,NFL,SEA,,MIN,W 41-20,11,11,Sun,3,17,5.67,0,TateGo00
Nick Williams,WR,22.359,2013-11-17,NFL,WAS,@,PHI,L 16-24,10,11,Sun,1,0,0.00,0,WillNi02
Danny Amendola,WR,28.016,2013-11-18,NFL,NWE,@,CAR,L 20-24,10,11,Mon,1,13,13.00,0,AmenDa00
Travaris Cadet,RB,24.293,2013-11-21,NFL,NOR,@,ATL,W 17-13,11,12,Thu,1,0,0.00,0,CadeTr00
Robert McClain,CB,25.122,2013-11-21,NFL,ATL,,NOR,L 13-17,11,12,Thu,1,10,10.00,0,McClRo98
Keenan Allen,WR,21.211,2013-11-24,NFL,SDG,@,KAN,W 41-38,11,12,Sun,1,5,5.00,0,AlleKe00
Tavon Austin,WR,23.254,2013-11-24,NFL,STL,,CHI,W 42-21,11,12,Sun,1,1,1.00,0,AustTa00
Cole Beasley,WR,24.212,2013-11-24,NFL,DAL,@,NYG,W 24-21,11,12,Sun,3,19,6.33,0,BeasCo00
Antonio Brown,WR,25.137,2013-11-24,NFL,PIT,@,CLE,W 27-11,11,12,Sun,2,19,9.50,0,BrowAn04
Tony Carter,CB,27.184,2013-11-24,NFL,DEN,@,NWE,L 31-34,11,12,Sun,1,0,0.00,0,CartTo99
Josh Cribbs,WR,30.168,2013-11-24,NFL,NYJ,@,BAL,L 3-19,11,12,Sun,2,26,13.00,0,CribJo01
Julian Edelman,WR,27.186,2013-11-24,NFL,NWE,,DEN,W 34-31,11,12,Sun,3,39,13.00,0,EdelJu00
Jacoby Ford,WR,26.120,2013-11-24,NFL,OAK,,TEN,L 19-23,11,12,Sun,2,18,9.00,0,FordJa01
Ted Ginn,WR,28.226,2013-11-24,NFL,CAR,@,MIA,W 20-16,11,12,Sun,1,41,41.00,0,GinnTe00
Dwayne Harris,WR,26.069,2013-11-24,NFL,DAL,@,NYG,W 24-21,11,12,Sun,1,-4,-4.00,0,HarrDw00
Devin Hester,KR/P,31.020,2013-11-24,NFL,CHI,@,STL,L 21-42,11,12,Sun,1,0,0.00,0,HestDe99
Trindon Holliday,WR,27.211,2013-11-24,NFL,DEN,@,NWE,L 31-34,11,12,Sun,1,0,0.00,0,HollTr00
Micah Hyde,CB,22.328,2013-11-24,NFL,GNB,,MIN,T 26-26,11,12,Sun,3,8,2.67,0,HydeMi00
Jacoby Jones,WR,29.136,2013-11-24,NFL,BAL,,NYJ,W 19-3,11,12,Sun,5,108,21.60,0,JoneJa03
Keshawn Martin,WR,23.254,2013-11-24,NFL,HOU,,JAX,L 6-13,11,12,Sun,3,19,6.33,0,MartKe01
Dexter McCluster,WR,24.091,2013-11-24,NFL,KAN,,SDG,L 38-41,11,12,Sun,4,34,8.50,0,McClDe00
Eric Page,WR,22.062,2013-11-24,NFL,TAM,@,DET,W 24-21,11,12,Sun,2,19,9.50,0,PageEr00
Patrick Peterson,LCB,23.136,2013-11-24,NFL,ARI,,IND,W 40-11,11,12,Sun,3,23,7.67,0,PetePa00
Jordan Poyer,DB,22.213,2013-11-24,NFL,CLE,,PIT,L 11-27,11,12,Sun,1,6,6.00,0,PoyeJo00
Rueben Randle,WR,22.201,2013-11-24,NFL,NYG,,DAL,L 21-24,11,12,Sun,1,16,16.00,0,RandRu00
Jeremy Ross,WR,25.253,2013-11-24,NFL,DET,,TAM,L 21-24,11,12,Sun,2,42,21.00,0,RossJe01
Ace Sanders,WR/P,22.013,2013-11-24,NFL,JAX,@,HOU,W 13-6,11,12,Sun,3,14,4.67,0,SandAc00
Marcus Sherels,CB,26.055,2013-11-24,NFL,MIN,@,GNB,T 26-26,11,12,Sun,2,0,0.00,0,SherMa20
Marcus Thigpen,RB,27.193,2013-11-24,NFL,MIA,,CAR,L 16-20,11,12,Sun,7,71,10.14,0,ThigMa00
Wes Welker,WR,32.207,2013-11-24,NFL,DEN,@,NWE,L 31-34,11,12,Sun,2,13,6.50,0,WelkWe00
Devon Wylie,WR,25.083,2013-11-24,NFL,TEN,@,OAK,W 23-19,11,12,Sun,1,0,0.00,0,WyliDe00
LaMichael James,RB,24.034,2013-11-25,NFL,SFO,@,WAS,W 27-6,11,12,Mon,5,72,14.40,0,JameLa00
Santana Moss,WR,34.177,2013-11-25,NFL,WAS,,SFO,L 6-27,11,12,Mon,1,13,13.00,0,MossSa00
Cole Beasley,WR,24.216,2013-11-28,NFL,DAL,,OAK,W 31-24,12,13,Thu,4,27,6.75,0,BeasCo00
Greg Jenkins,WR,24.097,2013-11-28,NFL,OAK,@,DAL,L 24-31,12,13,Thu,4,42,10.50,0,JenkGr00
Jacoby Jones,WR,29.140,2013-11-28,NFL,BAL,,PIT,W 22-20,12,13,Thu,2,19,9.50,0,JoneJa03
Jeremy Ross,WR,25.257,2013-11-28,NFL,DET,,GNB,W 40-10,12,13,Thu,4,46,11.50,0,RossJe01
Keenan Allen,WR,21.218,2013-12-01,NFL,SDG,,CIN,L 10-17,12,13,Sun,1,0,0.00,0,AlleKe00
Javier Arenas,CB,26.034,2013-12-01,NFL,ARI,@,PHI,L 21-24,12,13,Sun,1,0,0.00,0,ArenJa99
Tavon Austin,WR,23.261,2013-12-01,NFL,STL,@,SFO,L 13-23,12,13,Sun,1,10,10.00,0,AustTa00
Julian Edelman,WR,27.193,2013-12-01,NFL,NWE,@,HOU,W 34-31,12,13,Sun,1,11,11.00,0,EdelJu00
Ted Ginn,WR,28.233,2013-12-01,NFL,CAR,,TAM,W 27-6,12,13,Sun,3,25,8.33,0,GinnTe00
Devin Hester,KR/P,31.027,2013-12-01,NFL,CHI,@,MIN,L 20-23,12,13,Sun,2,8,4.00,0,HestDe99
DeSean Jackson,WR,27.000,2013-12-01,NFL,PHI,,ARI,W 24-21,12,13,Sun,3,11,3.67,0,JackDe00
LaMichael James,RB,24.040,2013-12-01,NFL,SFO,,STL,W 23-13,12,13,Sun,2,5,2.50,0,JameLa00
Adam Jones,RCB,30.062,2013-12-01,NFL,CIN,@,SDG,W 17-10,12,13,Sun,1,3,3.00,0,JonePa20
Keshawn Martin,WR,23.261,2013-12-01,NFL,HOU,,NWE,L 31-34,12,13,Sun,1,6,6.00,0,MartKe01
Robert McClain,CB,25.132,2013-12-01,NFL,ATL,@,BUF,W 34-31,12,13,Sun,4,24,6.00,0,McClRo98
Dexter McCluster,WR,24.098,2013-12-01,NFL,KAN,,DEN,L 28-35,12,13,Sun,1,0,0.00,0,McClDe00
Leodis McKelvin,LCB,28.091,2013-12-01,NFL,BUF,,ATL,L 31-34,12,13,Sun,3,27,9.00,0,McKeLe99
Santana Moss,WR,34.183,2013-12-01,NFL,WAS,,NYG,L 17-24,12,13,Sun,4,35,8.75,0,MossSa00
Patrick Peterson,LCB,23.143,2013-12-01,NFL,ARI,@,PHI,L 21-24,12,13,Sun,1,3,3.00,0,PetePa00
Jordan Poyer,DB,22.220,2013-12-01,NFL,CLE,,JAX,L 28-32,12,13,Sun,3,49,16.33,0,PoyeJo00
Chris Rainey,RB,25.274,2013-12-01,NFL,IND,,TEN,W 22-14,12,13,Sun,3,29,9.67,0,RainCh00
Rueben Randle,WR,22.208,2013-12-01,NFL,NYG,@,WAS,W 24-17,12,13,Sun,3,22,7.33,0,RandRu00
Marcus Sherels,CB,26.062,2013-12-01,NFL,MIN,,CHI,W 23-20,12,13,Sun,2,13,6.50,0,SherMa20
Brandon Tate,WR,26.057,2013-12-01,NFL,CIN,@,SDG,W 17-10,12,13,Sun,1,2,2.00,0,TateBr00
Marcus Thigpen,RB,27.200,2013-12-01,NFL,MIA,@,NYJ,W 23-3,12,13,Sun,4,39,9.75,0,ThigMa00
Leon Washington,RB,31.094,2013-12-01,NFL,TEN,@,IND,L 14-22,12,13,Sun,2,43,21.50,0,WashLe00
Wes Welker,WR,32.214,2013-12-01,NFL,DEN,@,KAN,W 35-28,12,13,Sun,3,5,1.67,0,WelkWe00
Kyle Wilson,CB,26.185,2013-12-01,NFL,NYJ,,MIA,L 3-23,12,13,Sun,1,6,6.00,0,WilsKy99
Darren Sproles,RB,30.165,2013-12-02,NFL,NOR,@,SEA,L 7-34,12,13,Mon,1,0,0.00,0,SproDa00
Golden Tate,WR,25.122,2013-12-02,NFL,SEA,,NOR,W 34-7,12,13,Mon,5,17,3.40,0,TateGo00
Keshawn Martin,WR,23.265,2013-12-05,NFL,HOU,@,JAX,L 20-27,13,14,Thu,3,21,7.00,0,MartKe01
Ace Sanders,WR/P,22.024,2013-12-05,NFL,JAX,,HOU,W 27-20,13,14,Thu,2,25,12.50,0,SandAc00
Keenan Allen,WR,21.225,2013-12-08,NFL,SDG,,NYG,W 37-14,13,14,Sun,2,2,1.00,0,AlleKe00
Tavon Austin,WR,23.268,2013-12-08,NFL,STL,@,ARI,L 10-30,13,14,Sun,1,1,1.00,0,AustTa00
Antonio Brown,WR,25.151,2013-12-08,NFL,PIT,,MIA,L 28-34,13,14,Sun,5,14,2.80,0,BrowAn04
Eric Decker,WR,26.268,2013-12-08,NFL,DEN,,TEN,W 51-28,13,14,Sun,1,2,2.00,0,DeckEr00
Julian Edelman,WR,27.200,2013-12-08,NFL,NWE,,CLE,W 27-26,13,14,Sun,2,7,3.50,0,EdelJu00
Ted Ginn,WR,28.240,2013-12-08,NFL,CAR,@,NOR,L 13-31,13,14,Sun,1,32,32.00,0,GinnTe00
Micah Hyde,CB,22.342,2013-12-08,NFL,GNB,,ATL,W 22-21,13,14,Sun,1,12,12.00,0,HydeMi00
DeSean Jackson,WR,27.007,2013-12-08,NFL,PHI,,DET,W 34-20,13,14,Sun,2,-7,-3.50,0,JackDe00
LaMichael James,RB,24.047,2013-12-08,NFL,SFO,,SEA,W 19-17,13,14,Sun,1,0,0.00,0,JameLa00
Jacoby Jones,WR,29.150,2013-12-08,NFL,BAL,,MIN,W 29-26,13,14,Sun,4,44,11.00,0,JoneJa03
Robert McClain,CB,25.139,2013-12-08,NFL,ATL,@,GNB,L 21-22,13,14,Sun,1,8,8.00,0,McClRo98
Dexter McCluster,WR,24.105,2013-12-08,NFL,KAN,@,WAS,W 45-10,13,14,Sun,7,177,25.29,1,McClDe00
Leodis McKelvin,LCB,28.098,2013-12-08,NFL,BUF,@,TAM,L 6-27,13,14,Sun,5,36,7.20,0,McKeLe99
Eric Page,WR,22.076,2013-12-08,NFL,TAM,,BUF,W 27-6,13,14,Sun,2,21,10.50,0,PageEr00
Patrick Peterson,LCB,23.150,2013-12-08,NFL,ARI,,STL,W 30-10,13,14,Sun,2,3,1.50,0,PetePa00
Jordan Poyer,DB,22.227,2013-12-08,NFL,CLE,@,NWE,L 26-27,13,14,Sun,1,-1,-1.00,0,PoyeJo00
Chris Rainey,RB,25.281,2013-12-08,NFL,IND,@,CIN,L 28-42,13,14,Sun,1,0,0.00,0,RainCh00
Jeremy Ross,WR,25.267,2013-12-08,NFL,DET,@,PHI,L 20-34,13,14,Sun,2,71,35.50,1,RossJe01
Marcus Sherels,CB,26.069,2013-12-08,NFL,MIN,@,BAL,L 26-29,13,14,Sun,1,14,14.00,0,SherMa20
Darren Sproles,RB,30.171,2013-12-08,NFL,NOR,,CAR,W 31-13,13,14,Sun,2,17,8.50,0,SproDa00
Brandon Tate,WR,26.064,2013-12-08,NFL,CIN,,IND,W 42-28,13,14,Sun,4,73,18.25,0,TateBr00
Golden Tate,WR,25.128,2013-12-08,NFL,SEA,@,SFO,L 17-19,13,14,Sun,3,49,16.33,0,TateGo00
Marcus Thigpen,RB,27.207,2013-12-08,NFL,MIA,@,PIT,W 34-28,13,14,Sun,2,22,11.00,0,ThigMa00
Wes Welker,WR,32.221,2013-12-08,NFL,DEN,,TEN,W 51-28,13,14,Sun,3,25,8.33,0,WelkWe00
Devin Hester,KR/P,31.035,2013-12-09,NFL,CHI,,DAL,W 45-28,13,14,Mon,1,19,19.00,0,HestDe99
Keenan Allen,WR,21.229,2013-12-12,NFL,SDG,@,DEN,W 27-20,14,15,Thu,2,11,5.50,0,AlleKe00
Cole Beasley,WR,24.233,2013-12-15,NFL,DAL,,GNB,L 36-37,14,15,Sun,1,7,7.00,0,BeasCo00
Antonio Brown,WR,25.158,2013-12-15,NFL,PIT,,CIN,W 30-20,14,15,Sun,2,78,39.00,1,BrowAn04
Ted Ginn,WR,28.247,2013-12-15,NFL,CAR,,NYJ,W 30-20,14,15,Sun,1,0,0.00,0,GinnTe00
Chad Hall,WR,27.206,2013-12-15,NFL,KAN,@,OAK,W 56-31,14,15,Sun,1,9,9.00,0,HallCh00
Devin Hester,KR/P,31.041,2013-12-15,NFL,CHI,@,CLE,W 38-31,14,15,Sun,1,21,21.00,0,HestDe99
Micah Hyde,CB,22.349,2013-12-15,NFL,GNB,@,DAL,W 37-36,14,15,Sun,1,26,26.00,0,HydeMi00
DeSean Jackson,WR,27.014,2013-12-15,NFL,PHI,@,MIN,L 30-48,14,15,Sun,1,1,1.00,0,JackDe00
LaMichael James,RB,24.054,2013-12-15,NFL,SFO,@,TAM,W 33-14,14,15,Sun,5,51,10.20,0,JameLa00
Greg Jenkins,WR,24.114,2013-12-15,NFL,OAK,,KAN,L 31-56,14,15,Sun,1,6,6.00,0,JenkGr00
