Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id 
Jerramy Stevens,TE,25.323,2005-10-02,NFL,SEA,@,WAS,L 17-20,4,4,Sun,6,3,31,10.33,0,50.0%,5.17,StevJe00
Mack Strong,FB,34.021,2005-10-02,NFL,SEA,@,WAS,L 17-20,4,4,Sun,2,2,6,3.00,0,100.0%,3.00,StroMa00
Chester Taylor,RB,26.010,2005-10-02,NFL,BAL,,NYJ,W 13-3,3,4,Sun,2,2,24,12.00,0,100.0%,12.00,TaylCh01
Fred Taylor,RB,29.248,2005-10-02,NFL,JAX,,DEN,L 7-20,4,4,Sun,1,1,13,13.00,0,100.0%,13.00,TaylFr00
Travis Taylor,WR,27.186,2005-10-02,NFL,MIN,@,ATL,L 10-30,4,4,Sun,8,5,62,12.40,0,62.5%,7.75,TaylTr01
Tyson Thompson,RB,24.134,2005-10-02,NFL,DAL,@,OAK,L 13-19,4,4,Sun,2,1,8,8.00,0,50.0%,4.00,ThomTy00
James Thrash,WR,30.157,2005-10-02,NFL,WAS,,SEA,W 20-17,3,4,Sun,3,2,30,15.00,0,66.7%,10.00,ThraJa00
LaDainian Tomlinson*,RB,26.101,2005-10-02,NFL,SDG,@,NWE,W 41-17,4,4,Sun,4,3,34,11.33,0,75.0%,8.50,TomlLa00
Amani Toomer,WR,31.024,2005-10-02,NFL,NYG,,STL,W 44-24,4,4,Sun,3,3,20,6.67,1,100.0%,6.67,ToomAm00
Ben Troupe,TE,23.031,2005-10-02,NFL,TEN,,IND,L 10-31,4,4,Sun,5,4,34,8.50,0,80.0%,6.80,TrouBe00
Ben Watson,TE,24.288,2005-10-02,NFL,NWE,,SDG,L 17-41,4,4,Sun,1,1,23,23.00,0,100.0%,23.00,WatsBe00
Reggie Wayne,WR,26.319,2005-10-02,NFL,IND,@,TEN,W 31-10,4,4,Sun,3,2,48,24.00,1,66.7%,16.00,WaynRe00
Jonathan Wells,RB,26.073,2005-10-02,NFL,HOU,@,CIN,L 10-16,3,4,Sun,2,2,5,2.50,0,100.0%,2.50,WellJo00
Brian Westbrook,RB,26.030,2005-10-02,NFL,PHI,@,KAN,W 37-31,4,4,Sun,6,6,33,5.50,0,100.0%,5.50,WestBr00
Roddy White,WR,23.334,2005-10-02,NFL,ATL,,MIN,W 30-10,4,4,Sun,4,2,12,6.00,0,50.0%,3.00,WhitRo00
Jermaine Wiggins,HB,30.257,2005-10-02,NFL,MIN,@,ATL,L 10-30,4,4,Sun,3,3,25,8.33,0,100.0%,8.33,WiggJe00
Daniel Wilcox,TE,28.193,2005-10-02,NFL,BAL,,NYJ,W 13-3,3,4,Sun,1,1,10,10.00,0,100.0%,10.00,WilcDa01
Ernest Wilford,WR,26.261,2005-10-02,NFL,JAX,,DEN,L 7-20,4,4,Sun,4,2,17,8.50,0,50.0%,4.25,WilfEr00
Cadillac Williams,RB,23.164,2005-10-02,NFL,TAM,,DET,W 17-13,4,4,Sun,3,2,6,3.00,0,66.7%,2.00,WillCa02
Domanick Williams,RB,25.001,2005-10-02,NFL,HOU,@,CIN,L 10-16,3,4,Sun,4,4,31,7.75,0,100.0%,7.75,DaviDo01
Mike Williams,WR,21.271,2005-10-02,NFL,DET,@,TAM,L 13-17,3,4,Sun,4,3,22,7.33,0,75.0%,5.50,WillMi03
Reggie Williams,WR,22.138,2005-10-02,NFL,JAX,,DEN,L 7-20,4,4,Sun,8,3,22,7.33,0,37.5%,2.75,WillRe00
Roland Williams,TE,30.158,2005-10-02,NFL,STL,@,NYG,L 24-44,4,4,Sun,1,1,2,2.00,0,100.0%,2.00,WillRo01
Roy Williams,WR,23.286,2005-10-02,NFL,DET,@,TAM,L 13-17,3,4,Sun,6,3,54,18.00,0,50.0%,9.00,WillRo04
Roydell Williams,WR,24.202,2005-10-02,NFL,TEN,,IND,L 10-31,4,4,Sun,2,2,33,16.50,0,100.0%,16.50,WillRo05
Shaud Williams,RB,25.000,2005-10-02,NFL,BUF,@,NOR,L 7-19,4,4,Sun,1,1,1,1.00,0,100.0%,1.00,WillSh01
Troy Williamson,WR,22.155,2005-10-02,NFL,MIN,@,ATL,L 10-30,4,4,Sun,5,4,39,9.75,1,80.0%,7.80,WillTr01
Jason Witten,TE,23.149,2005-10-02,NFL,DAL,@,OAK,L 13-19,4,4,Sun,5,5,49,9.80,0,100.0%,9.80,WittJa00
George Wrighster,TE,24.184,2005-10-02,NFL,JAX,,DEN,L 7-20,4,4,Sun,1,1,6,6.00,0,100.0%,6.00,WrigGe00
Antonio Chatman,WR/K,26.233,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,5,3,36,12.00,1,60.0%,7.20,ChatAn00
Keary Colbert,WR,23.135,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,6,4,52,13.00,0,66.7%,8.67,ColbKe00
Najeh Davenport,RB,26.237,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,1,1,1,1.00,0,100.0%,1.00,DaveNa00
Stephen Davis,RB,31.216,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,2,1,21,21.00,0,50.0%,10.50,DaviSt00
Donald Driver,WR,30.243,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,12,6,92,15.33,1,50.0%,7.67,DrivDo00
Robert Ferguson,WR,25.290,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,4,3,24,8.00,0,75.0%,6.00,FergRo00
DeShaun Foster,RB,25.266,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,4,3,55,18.33,0,75.0%,13.75,FostDe00
Michael Gaines,TE,25.187,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,2,2,42,21.00,1,100.0%,21.00,GainMi00
Ahman Green,RB,28.229,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,9,4,23,5.75,0,44.4%,2.56,GreeAh00
William Henderson,FB,34.226,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,2,2,42,21.00,0,100.0%,21.00,HendWi00
Brad Hoover,FB,28.326,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,3,3,20,6.67,0,100.0%,6.67,HoovBr00
Vonta Leach,FB,23.331,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,2,1,3,3.00,0,50.0%,1.50,LeacVo00
Donald Lee,TE,25.033,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,1,1,16,16.00,1,100.0%,16.00,LeexDo00
Kris Mangum,TE,32.049,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,3,2,4,2.00,1,66.7%,1.33,MangKr00
David Martin,TE,26.204,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,6,5,53,10.60,1,83.3%,8.83,MartDa00
Terrence Murphy,WR,22.292,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,2,2,13,6.50,0,100.0%,6.50,MurpTe00
Steve Smith,WR,26.144,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,4,2,12,6.00,0,50.0%,3.00,SmitSt01
Charlie Adams,WR,25.351,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,3,2,11,5.50,0,66.7%,3.67,AdamCh00
Shaun Alexander,RB,28.040,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,6,3,16,5.33,0,50.0%,2.67,AlexSh00
Mike Alstott,FB,31.292,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,1,1,9,9.00,0,100.0%,9.00,AlstMi00
Mike Anderson,,32.018,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,2,2,16,8.00,0,100.0%,8.00,AndeMi00
J.J. Arrington,RB,22.259,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,2,1,12,12.00,0,50.0%,6.00,ArriJ.00
Obafemi Ayanbadejo,FB,30.218,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,4,4,24,6.00,0,100.0%,6.00,AyanOb00
Billy Bajema,TE,22.343,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,1,1,0,0.00,0,100.0%,0.00,BajeBi00
Chris Baker,TE,25.325,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,3,1,11,11.00,0,33.3%,3.67,BakeCh00
Kevan Barlow,HB,26.275,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,4,3,29,9.67,0,75.0%,7.25,BarlKe00
Fred Beasley,FB,31.021,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,1,1,6,6.00,0,100.0%,6.00,BeasFr00
Anthony Becht,TE,28.062,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,3,2,6,3.00,0,66.7%,2.00,BechAn00
Tatum Bell,RB,24.221,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,1,1,5,5.00,0,100.0%,5.00,BellTa00
Drew Bennett,WR,27.044,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,6,5,99,19.80,1,83.3%,16.50,BennDr00
Ladell Betts,RB,26.043,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,3,2,21,10.50,0,66.7%,7.00,BettLa00
Derrick Blaylock,RB,26.047,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,1,1,3,3.00,0,100.0%,3.00,BlayDe00
Anquan Boldin,WR,25.006,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,17,10,162,16.20,1,58.8%,9.53,BoldAn00
Marty Booker,WR,29.070,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,5,3,72,24.00,0,60.0%,14.40,BookMa00
Corey Bradford,WR,29.305,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,6,4,35,8.75,1,66.7%,5.83,BradCo00
Mark Bradley,WR,23.253,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,8,4,33,8.25,0,50.0%,4.13,BradMa00
Kyle Brady,TE,33.268,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,1,1,7,7.00,0,100.0%,7.00,BradKy00
Deion Branch,WR,26.083,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,8,8,107,13.38,0,100.0%,13.38,BranDe00
Chris Brown,RB,24.175,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,3,1,13,13.00,0,33.3%,4.33,BrowCh03
Reggie Brown,WR,24.269,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,1,1,3,3.00,0,100.0%,3.00,BrowRe01
Ronnie Brown,RB,23.301,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,7,6,19,3.17,0,85.7%,2.71,BrowRo05
Troy Brown,WR,34.099,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,1,1,2,2.00,0,100.0%,2.00,BrowTr00
Antonio Bryant,WR,24.214,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,9,6,83,13.83,2,66.7%,9.22,BryaAn00
Shawn Bryson,RB,28.323,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,1,1,18,18.00,0,100.0%,18.00,BrysSh00
Steve Bush,TE,31.097,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,1,1,10,10.00,0,100.0%,10.00,BushSt00
Mark Campbell,TE,29.307,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,3,3,15,5.00,0,100.0%,5.00,CampMa00
Chris Chambers,WR,27.058,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,9,4,60,15.00,0,44.4%,6.67,ChamCh00
Dallas Clark,TE,26.119,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,3,3,36,12.00,0,100.0%,12.00,ClarDa00
Desmond Clark,TE,28.172,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,3,2,9,4.50,0,66.7%,3.00,ClarDe00
Mark Clayton,WR,23.099,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,6,3,21,7.00,0,50.0%,3.50,ClayMa01
Cam Cleeland,TE,30.055,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,1,1,2,2.00,0,100.0%,2.00,CleeCa00
Laveranues Coles,SE,27.284,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,7,6,89,14.83,0,85.7%,12.71,ColeLa00
Ernie Conwell,TE,33.053,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,6,3,24,8.00,0,50.0%,4.00,ConwEr00
Jameel Cook,FB,26.243,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,1,1,1,1.00,0,100.0%,1.00,CookJa00
Chris Cooley,HB,23.090,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,12,8,82,10.25,1,66.7%,6.83,CoolCh00
Jerricho Cotchery,WR,23.115,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,2,2,14,7.00,0,100.0%,7.00,CotcJe00
Patrick Crayton,WR,26.185,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,3,2,30,15.00,0,66.7%,10.00,CrayPa00
Alge Crumpler,TE,27.290,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,9,6,99,16.50,1,66.7%,11.00,CrumAl00
Kevin Curtis,WR,27.084,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,9,5,63,12.60,1,55.6%,7.00,CurtKe00
Najeh Davenport,RB,26.243,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,1,1,2,2.00,0,100.0%,2.00,DaveNa00
Lorenzo Diamond,TE,25.298,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,2,1,2,2.00,0,50.0%,1.00,DiamLo00
Corey Dillon,RB,30.350,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,4,2,13,6.50,0,50.0%,3.25,DillCo00
Donald Driver,WR,30.249,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,7,5,48,9.60,0,71.4%,6.86,DrivDo00
Reuben Droughns,RB,27.049,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,6,4,21,5.25,0,66.7%,3.50,DrouRe00
Warrick Dunn,RB,30.277,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,2,2,23,11.50,0,100.0%,11.50,DunnWa00
Tim Dwight,WR,30.088,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,1,1,1,1.00,0,100.0%,1.00,DwigTi00
Marc Edwards,FB,30.326,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,1,1,8,8.00,1,100.0%,8.00,EdwaMa00
Heath Evans,FB,26.283,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,2,2,10,5.00,0,100.0%,5.00,EvanHe00
Lee Evans,WR,24.212,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,3,3,65,21.67,0,100.0%,21.67,EvanLe00
Robert Ferguson,WR,25.296,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,4,3,84,28.00,1,75.0%,21.00,FergRo00
Brian Finneran,WR,29.251,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,6,5,103,20.60,0,83.3%,17.17,FinnBr00
Tony Fisher,RB,25.362,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,7,6,40,6.67,0,85.7%,5.71,FishTo00
Larry Fitzgerald,WR,22.039,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,16,9,136,15.11,1,56.3%,8.50,FitzLa00
Casey Fitzsimmons,TE,24.364,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,1,1,2,2.00,1,100.0%,2.00,FitzCa00
DeShaun Foster,RB,25.272,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,2,2,47,23.50,0,100.0%,23.50,FostDe00
Jabar Gaffney,WR,24.312,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,3,2,24,12.00,0,66.7%,8.00,GaffJa00
Michael Gaines,TE,25.193,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,1,1,2,2.00,0,100.0%,2.00,GainMi00
Joey Galloway,WR,33.323,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,10,5,87,17.40,0,50.0%,8.70,GallJo00
Rod Gardner,WR,27.348,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,3,3,33,11.00,0,100.0%,11.00,GardRo00
David Givens,WR,25.054,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,4,2,14,7.00,0,50.0%,3.50,GiveDa00
Terry Glenn,WR,31.078,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,9,7,118,16.86,2,77.8%,13.11,GlenTe00
Frank Gore,RB,22.148,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,3,1,14,14.00,0,33.3%,4.67,GoreFr00
Daniel Graham,TE,26.327,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,5,5,119,23.80,1,100.0%,23.80,GrahDa00
William Green,RB,25.296,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,1,1,7,7.00,0,100.0%,7.00,GreeWi01
Justin Griffith,FB,25.080,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,1,1,2,2.00,1,100.0%,2.00,GrifJu00
D.J. Hackett,WR,24.098,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,6,5,43,8.60,0,83.3%,7.17,HackD.00
Az-Zahir Hakim,WR,28.128,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,11,5,108,21.60,0,45.5%,9.82,HakiAz00
Ryan Hannam,TE,25.227,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,3,2,12,6.00,0,66.7%,4.00,HannRy00
Marvin Harrison*,WR,33.045,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,3,2,17,8.50,0,66.7%,5.67,HarrMa00
Todd Heap,TE,25.207,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,3,2,54,27.00,1,66.7%,18.00,HeapTo00
Steve Heiden,TE,29.018,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,3,2,11,5.50,0,66.7%,3.67,HeidSt00
Will Heller,TE,24.223,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,1,1,1,1.00,1,100.0%,1.00,HellWi00
William Henderson,FB,34.232,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,1,1,8,8.00,0,100.0%,8.00,HendWi00
Chris Henry,WR,22.145,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,5,3,85,28.33,1,60.0%,17.00,HenrCh00
Chris Hetherington,FB,32.316,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,1,1,2,2.00,0,100.0%,2.00,HethCh00
Ike Hilliard,WR,29.187,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,7,5,27,5.40,0,71.4%,3.86,HillIk00
Zachary Hilton,TE,25.099,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,3,1,2,2.00,0,33.3%,0.67,HiltZa00
Torry Holt,WR,29.126,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,13,8,126,15.75,1,61.5%,9.69,HoltTo00
Randy Hymes,WR,26.063,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,3,1,21,21.00,0,33.3%,7.00,HymeRa00
Steven Jackson,RB,22.079,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,7,6,62,10.33,0,85.7%,8.86,JackSt00
Edgerrin James,RB,27.069,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,5,4,42,10.50,0,80.0%,8.40,JameEd00
Michael Jenkins,WR,23.113,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,10,3,55,18.33,0,30.0%,5.50,JenkMi00
Bethel Johnson,WR,26.240,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,1,1,55,55.00,1,100.0%,55.00,JohnBe00
Bryant Johnson,WR,24.216,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,2,2,9,4.50,0,100.0%,4.50,JohnBr02
Chad Johnson,WR,27.273,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,8,5,52,10.40,1,62.5%,6.50,JohnCh01
Jeremi Johnson,FB,25.035,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,2,1,-1,-1.00,0,50.0%,-0.50,JohnJe00
Kevin Johnson,WR,29.086,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,7,3,25,8.33,0,42.9%,3.57,JohnKe01
Keyshawn Johnson,WR,33.079,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,8,6,47,7.83,0,75.0%,5.88,JohnKe00
Kyle Johnson,FB,26.298,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,3,1,1,1.00,0,33.3%,0.33,JohnKy00
Rudi Johnson,HB,26.008,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,2,2,7,3.50,0,100.0%,3.50,JohnRu00
Doug Jolley,TE,26.280,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,3,3,46,15.33,0,100.0%,15.33,JollDo00
Brandon Jones,WR,23.203,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,5,3,21,7.00,0,60.0%,4.20,JoneBr02
Thomas Jones,RB,27.051,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,2,2,5,2.50,0,100.0%,2.50,JoneTh00
Joe Jurevicius,WR,30.290,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,10,9,137,15.22,1,90.0%,13.70,JureJo00
Reggie Kelly,TE,28.229,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,1,1,5,5.00,0,100.0%,5.00,KellRe00
Erron Kinney,TE,28.073,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,5,4,27,6.75,0,80.0%,5.40,KinnEr00
Vonta Leach,FB,23.337,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,1,1,0,0.00,0,100.0%,0.00,LeacVo00
Charles Lee,WR,27.324,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,1,1,49,49.00,0,100.0%,49.00,LeexCh00
Donald Lee,TE,25.039,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,1,1,26,26.00,1,100.0%,26.00,LeexDo00
Ashley Lelie,WR,25.235,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,7,1,5,5.00,1,14.3%,0.71,LeliAs00
Greg Lewis,WR,25.239,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,7,3,36,12.00,0,42.9%,5.14,LewiGr01
Jamal Lewis,HB,26.041,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,4,2,17,8.50,1,50.0%,4.25,LewiJa00
Kris Mangum,TE,32.055,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,3,3,31,10.33,0,100.0%,10.33,MangKr00
David Martin,TE,26.210,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,4,2,7,3.50,1,50.0%,1.75,MartDa00
Derrick Mason,WR,31.265,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,11,6,65,10.83,0,54.5%,5.91,MasoDe00
Jerome Mathis,WR,22.075,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,5,2,15,7.50,0,40.0%,3.00,MathJe00
Deuce McAllister,RB,26.286,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,3,3,33,11.00,0,100.0%,11.00,McAlDe00
Shaun McDonald,WR,24.118,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,8,5,55,11.00,0,62.5%,6.88,McDoSh00
Willis McGahee,RB,23.353,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,3,2,5,2.50,0,66.7%,1.67,McGaWi00
Randy McMichael,TE,26.103,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,1,1,30,30.00,1,100.0%,30.00,McMiRa01
Clarence Moore,WR,23.015,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,4,1,23,23.00,0,25.0%,5.75,MoorCl00
Sammy Morris,RB,28.200,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,1,1,8,8.00,0,100.0%,8.00,MorrSa00
Johnnie Morton,WR,34.002,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,3,1,13,13.00,0,33.3%,4.33,MortJo00
Santana Moss,WR,26.130,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,13,8,116,14.50,0,61.5%,8.92,MossSa00
Eric Moulds,WR,32.084,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,9,7,59,8.43,1,77.8%,6.56,MoulEr00
Ovie Mughelli,FB,25.121,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,1,1,5,5.00,0,100.0%,5.00,MughOv00
Muhsin Muhammad,WR,32.157,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,9,6,52,8.67,0,66.7%,5.78,MuhaMu00
Dennis Northcutt,WR,27.291,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,4,3,23,7.67,0,75.0%,5.75,NortDe00
Terrell Owens*,WR,31.306,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,9,5,50,10.00,0,55.6%,5.56,OwenTe00
Patrick Pass,FB,27.282,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,2,1,6,6.00,0,50.0%,3.00,PassPa00
David Patten,WR,31.051,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,11,7,63,9.00,0,63.6%,5.73,PattDa00
Alvin Pearman,RB,23.060,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,1,1,19,19.00,0,100.0%,19.00,PearAl00
Chris Perry,HB,23.286,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,2,2,21,10.50,0,100.0%,10.50,PerrCh00
Michael Pittman,RB,30.056,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,8,7,41,5.86,0,87.5%,5.13,PittMi00
Lousaka Polite,FB,24.025,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,1,1,12,12.00,1,100.0%,12.00,PoliLo00
Clinton Portis,RB,24.038,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,3,2,27,13.50,0,66.7%,9.00,PortCl00
Ricky Proehl,WR,37.216,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,3,1,11,11.00,0,33.3%,3.67,ProeRi00
Jeb Putzier,TE,26.262,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,2,1,31,31.00,0,50.0%,15.50,PutzJe00
Josh Reed,WR,25.161,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,2,2,13,6.50,0,100.0%,6.50,ReedJo01
Gabe Reid,TE,28.134,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,1,1,10,10.00,0,100.0%,10.00,ReidGa00
