Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
Peter Warrick,WR-P,26.129,2003-10-26,NFL,CIN,,SEA,W 27-24,7,8,Sun,11.10,15.1,15.1,13.1,0,0,0,0,0,2,64,0,4,47,0,0,,,,,WarrPe00
Kelley Washington,WR,24.066,2003-10-26,NFL,CIN,,SEA,W 27-24,7,8,Sun,10.20,13.2,13.2,11.7,0,0,0,0,0,0,0,0,3,42,1,0,,,,,WashKe00
Reggie Wayne,WR,24.343,2003-10-26,NFL,IND,,HOU,W 30-21,7,8,Sun,21.60,27.6,27.6,24.6,0,0,0,0,0,0,0,0,6,96,2,0,,,,,WaynRe00
Jed Weaver,TE,27.076,2003-10-26,NFL,SFO,@,ARI,L 13-16,8,8,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,WeavJe00
Brian Westbrook,RB/K,24.054,2003-10-26,NFL,PHI,,NYJ,W 24-17,7,8,Sun,4.10,6.1,6.1,5.1,0,0,0,0,0,5,25,0,2,16,0,0,,,,,WestBr00
Dez White,WR,24.064,2003-10-26,NFL,CHI,,DET,W 24-16,7,8,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,,,,,WhitDe00
Jamel White,RB,26.257,2003-10-26,NFL,CLE,@,NWE,L 3-9,8,8,Sun,2.40,5.4,5.4,3.9,0,0,0,0,0,2,4,0,3,20,0,0,,,,,WhitJa00
Jeff Wilkins,K,31.190,2003-10-26,NFL,STL,@,PIT,W 33-21,7,8,Sun,9.00,9.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,wilkijef01
Domanick Williams,RB,23.025,2003-10-26,NFL,HOU,@,IND,L 21-30,7,8,Sun,23.60,30.6,34.6,27.1,0,0,0,0,0,25,109,2,7,27,0,0,,,,,DaviDo01
Karl Williams,WR,32.199,2003-10-26,NFL,TAM,,DAL,W 16-0,7,8,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,WillKa00
Moe Williams,RB,29.092,2003-10-26,NFL,MIN,,NYG,L 17-29,7,8,Sun,8.80,10.8,10.8,9.8,0,0,0,0,0,11,69,0,2,19,0,0,,,,,WillMo00
Jason Witten,TE,21.173,2003-10-26,NFL,DAL,@,TAM,L 0-16,7,8,Sun,1.50,2.5,2.5,2.0,0,0,0,0,0,0,0,0,1,15,0,0,,,,,WittJa00
George Wrighster,TE,22.208,2003-10-26,NFL,JAX,,TEN,L 17-30,7,8,Sun,8.30,11.3,11.3,9.8,0,0,0,0,0,0,0,0,3,23,1,0,,,,,WrigGe00
Frank Wycheck,TE,32.012,2003-10-26,NFL,TEN,@,JAX,W 30-17,8,8,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,WychFr00
Amos Zereoue,RB,27.018,2003-10-26,NFL,PIT,,STL,L 21-33,7,8,Sun,2.00,4.0,4.0,3.0,0,0,0,0,0,2,6,0,2,14,0,0,,,,,ZereAm00
David Boston,TE,25.069,2003-10-27,NFL,SDG,,MIA,L 10-26,7,8,Mon,8.20,13.2,13.2,10.7,0,0,0,0,0,0,0,0,5,82,0,0,,,,,BostDa00
Drew Brees,QB,24.285,2003-10-27,NFL,SDG,,MIA,L 10-26,7,8,Mon,3.90,3.9,6.9,6.9,19,30,190,0,3,2,23,0,0,0,0,0,,,,,BreeDr00
Chris Chambers,WR,25.076,2003-10-27,NFL,MIA,@,SDG,W 26-10,7,8,Mon,14.60,18.6,18.6,16.6,0,0,0,0,0,1,7,0,4,79,1,0,,,,,ChamCh00
Steve Christie,K,35.348,2003-10-27,NFL,SDG,,MIA,L 10-26,7,8,Mon,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,chrisste01
Tim Dwight,WR,28.106,2003-10-27,NFL,SDG,,MIA,L 10-26,7,8,Mon,1.40,1.4,1.4,1.4,0,0,0,0,0,2,14,0,0,0,0,0,,,,,DwigTi00
Brian Griese,QB,28.223,2003-10-27,NFL,MIA,@,SDG,W 26-10,7,8,Mon,19.48,19.5,19.5,19.5,20,29,192,3,0,2,-2,0,0,0,0,0,,,,,GrieBr00
Olindo Mare,K,30.143,2003-10-27,NFL,MIA,@,SDG,W 26-10,7,8,Mon,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,marexoli01
James McKnight,WR,31.132,2003-10-27,NFL,MIA,@,SDG,W 26-10,7,8,Mon,10.30,16.3,16.3,13.3,0,0,0,0,0,0,0,0,6,43,1,0,,,,,McKnJa00
Randy McMichael,TE,24.121,2003-10-27,NFL,MIA,@,SDG,W 26-10,7,8,Mon,8.40,11.4,11.4,9.9,0,0,0,0,0,0,0,0,3,24,1,0,,,,,McMiRa01
Eric Parker,FB,24.196,2003-10-27,NFL,SDG,,MIA,L 10-26,7,8,Mon,2.60,4.6,4.6,3.6,0,0,0,0,0,0,0,0,2,26,0,0,,,,,ParkEr00
Derrius Thompson,WR,26.114,2003-10-27,NFL,MIA,@,SDG,W 26-10,7,8,Mon,2.00,4.0,4.0,3.0,0,0,0,0,0,0,0,0,2,20,0,0,,,,,ThomDe00
LaDainian Tomlinson*,RB,24.126,2003-10-27,NFL,SDG,,MIA,L 10-26,7,8,Mon,20.20,31.2,31.2,25.7,0,0,0,0,0,24,62,1,11,80,0,0,,,,,TomlLa00
Ricky Williams,HB,26.159,2003-10-27,NFL,MIA,@,SDG,W 26-10,7,8,Mon,7.50,12.5,13.5,10.0,0,0,0,0,0,23,69,0,5,26,0,0,,,,,WillRi00
David Akers,K,28.328,2003-11-02,NFL,PHI,@,ATL,W 23-16,8,9,Sun,11.00,11.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,akersdav01
Shaun Alexander,RB,26.064,2003-11-02,NFL,SEA,,PIT,W 23-16,8,9,Sun,12.70,15.7,15.7,14.2,0,0,0,0,0,20,48,1,3,19,0,0,,,,,AlexSh00
David Allen,RB/K,25.266,2003-11-02,NFL,JAX,@,BAL,L 17-24,8,9,Sun,8.00,11.0,11.0,9.5,0,0,0,0,0,0,0,0,3,20,1,0,,,,,AlleDa00
Scotty Anderson,WR,23.343,2003-11-02,NFL,DET,,OAK,W 23-13,8,9,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,AndeSc00
Chris Baker,TE,23.349,2003-11-02,NFL,NYJ,,NYG,L 28-31,8,9,Sun,2.40,3.4,3.4,2.9,0,0,0,0,0,0,0,0,1,24,0,0,,,,,BakeCh00
Tony Banks,QB,30.211,2003-11-02,NFL,HOU,,CAR,W 14-10,8,9,Sun,11.36,11.4,11.4,11.4,13,19,154,1,0,2,12,0,0,0,0,0,,,,,BankTo00
Tiki Barber,FB,28.209,2003-11-02,NFL,NYG,@,NYJ,W 31-28,8,9,Sun,10.90,14.9,14.9,12.9,0,0,0,0,0,21,77,0,4,32,0,0,,,,,BarbTi00
Kevan Barlow,RB,24.299,2003-11-02,NFL,SFO,,STL,W 30-10,9,9,Sun,10.70,13.7,13.7,12.2,0,0,0,0,0,14,76,0,3,31,0,0,,,,,BarlKe00
Fred Beasley,FB,29.045,2003-11-02,NFL,SFO,,STL,W 30-10,9,9,Sun,5.10,8.1,8.1,6.6,0,0,0,0,0,1,5,0,3,46,0,0,,,,,BeasFr00
Anthony Becht,TE,26.086,2003-11-02,NFL,NYJ,,NYG,L 28-31,8,9,Sun,10.40,14.4,14.4,12.4,0,0,0,0,0,0,0,0,4,44,1,0,,,,,BechAn00
Michael Bennett,RB,25.081,2003-11-02,NFL,MIN,,GNB,L 27-30,8,9,Sun,5.80,8.8,8.8,7.3,0,0,0,0,0,8,43,0,3,15,0,0,,,,,BennMi00
Jerome Bettis*,HB,31.259,2003-11-02,NFL,PIT,@,SEA,L 16-23,8,9,Sun,5.00,5.0,5.0,5.0,0,0,0,0,0,17,50,0,0,0,0,0,,,,,BettJe00
Jeff Blake,QB,32.333,2003-11-02,NFL,ARI,,CIN,W 17-14,8,9,Sun,15.74,15.7,15.7,15.7,18,28,166,2,0,2,11,0,0,0,0,0,,,,,BlakJe00
Anquan Boldin,WR,23.030,2003-11-02,NFL,ARI,,CIN,W 17-14,8,9,Sun,11.10,17.1,17.1,14.1,0,0,0,0,0,0,0,0,6,51,1,0,,,,,BoldAn00
Kyle Boller,QB,22.138,2003-11-02,NFL,BAL,,JAX,W 24-17,8,9,Sun,8.64,8.6,10.6,9.6,10,23,156,1,1,6,4,0,0,0,0,0,,,,,BollKy00
David Boston,TE,25.075,2003-11-02,NFL,SDG,@,CHI,L 7-20,8,9,Sun,2.90,6.9,6.9,4.9,0,0,0,0,0,0,0,0,4,29,0,0,,,,,BostDa00
Kyle Brady,TE,31.292,2003-11-02,NFL,JAX,@,BAL,L 17-24,8,9,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,BradKy00
Doug Brien,K,32.343,2003-11-02,NFL,NYJ,,NYG,L 28-31,8,9,Sun,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,4,4,briendou01
Aaron Brooks,QB,27.223,2003-11-02,NFL,NOR,@,TAM,W 17-14,9,9,Sun,9.18,9.2,10.2,10.2,13,29,142,1,1,1,15,0,0,0,0,0,,,,,BrooAa00
Josh Brown,K,24.187,2003-11-02,NFL,SEA,,PIT,W 23-16,8,9,Sun,11.00,11.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,brownjos01
Tim Brown*,WR,37.103,2003-11-02,NFL,OAK,@,DET,L 13-23,8,9,Sun,4.90,10.9,10.9,7.9,0,0,0,0,0,0,0,0,6,49,0,0,,,,,BrowTi00
Isaac Bruce,WR,30.357,2003-11-02,NFL,STL,@,SFO,L 10-30,8,9,Sun,9.30,13.3,13.3,11.3,0,0,0,0,0,0,0,0,4,93,0,0,,,,,BrucIs00
Antonio Bryant,WR,22.238,2003-11-02,NFL,DAL,,WAS,W 21-14,8,9,Sun,5.20,10.2,10.2,7.7,0,0,0,0,0,0,0,0,5,52,0,0,,,,,BryaAn00
Shawn Bryson,RB,26.347,2003-11-02,NFL,DET,,OAK,W 23-13,8,9,Sun,8.50,12.5,12.5,10.5,0,0,0,0,0,12,53,0,4,32,0,0,,,,,BrysSh00
Correll Buckhalter,RB,25.027,2003-11-02,NFL,PHI,@,ATL,W 23-16,8,9,Sun,11.00,12.0,12.0,11.5,0,0,0,0,0,23,92,0,1,18,0,0,,,,,BuckCo00
Marc Bulger,QB,26.211,2003-11-02,NFL,STL,@,SFO,L 10-30,8,9,Sun,13.12,13.1,19.1,15.1,26,42,378,1,2,0,0,0,0,0,0,0,,,,,BulgMa00
Nate Burleson,WR,22.075,2003-11-02,NFL,MIN,,GNB,L 27-30,8,9,Sun,5.10,8.1,8.1,6.6,0,0,0,0,0,0,0,0,3,51,0,0,,,,,BurlNa00
Plaxico Burress,WR,26.082,2003-11-02,NFL,PIT,@,SEA,L 16-23,8,9,Sun,7.50,12.5,12.5,10.0,0,0,0,0,0,0,0,0,5,75,0,0,,,,,BurrPl00
Dan Campbell,TE,27.203,2003-11-02,NFL,DAL,,WAS,W 21-14,8,9,Sun,2.90,4.9,4.9,3.9,0,0,0,0,0,0,0,0,2,29,0,0,,,,,CampDa00
John Carney,K,39.196,2003-11-02,NFL,NOR,@,TAM,W 17-14,9,9,Sun,5.00,5.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,carnejoh01
Quincy Carter,QB,26.020,2003-11-02,NFL,DAL,,WAS,W 21-14,8,9,Sun,9.84,9.8,11.8,11.8,17,33,196,1,2,5,20,0,0,0,0,0,,,,,CartQu00
Rock Cartwright,FB,23.334,2003-11-02,NFL,WAS,@,DAL,L 14-21,8,9,Sun,5.30,7.3,7.3,6.3,0,0,0,0,0,8,44,0,2,9,0,0,,,,,CartRo01
Aveion Cason,RB,24.113,2003-11-02,NFL,DAL,,WAS,W 21-14,8,9,Sun,1.80,1.8,1.8,1.8,0,0,0,0,0,3,18,0,0,0,0,0,,,,,CasoAv00
Chris Chambers,WR,25.082,2003-11-02,NFL,MIA,,IND,L 17-23,8,9,Sun,11.60,14.6,14.6,13.1,0,0,0,0,0,0,0,0,3,56,1,0,,,,,ChamCh00
Chris Chandler,QB,38.021,2003-11-02,NFL,CHI,,SDG,W 20-7,8,9,Sun,8.06,8.1,9.1,9.1,21,30,224,0,1,1,11,0,0,0,0,0,,,,,ChanCh00
Jesse Chatman,RB,24.041,2003-11-02,NFL,SDG,@,CHI,L 7-20,8,9,Sun,1.60,3.6,3.6,2.6,0,0,0,0,0,1,0,0,2,16,0,0,,,,,ChatJe00
Wayne Chrebet,WR,30.080,2003-11-02,NFL,NYJ,,NYG,L 28-31,8,9,Sun,3.40,7.4,7.4,5.4,0,0,0,0,0,0,0,0,4,34,0,0,,,,,ChreWa00
Steve Christie,K,35.354,2003-11-02,NFL,SDG,@,CHI,L 7-20,8,9,Sun,1.00,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,chrisste01
Desmond Clark,TE,26.196,2003-11-02,NFL,CHI,,SDG,W 20-7,8,9,Sun,3.10,4.1,4.1,3.6,0,0,0,0,0,0,0,0,1,31,0,0,,,,,ClarDe00
Laveranues Coles,WR,25.308,2003-11-02,NFL,WAS,@,DAL,L 14-21,8,9,Sun,8.70,12.7,12.7,10.7,0,0,0,0,0,0,0,0,4,27,1,0,,,,,ColeLa00
Kerry Collins,QB,30.307,2003-11-02,NFL,NYG,@,NYJ,W 31-28,8,9,Sun,20.02,20.0,23.0,20.0,24,40,303,2,0,1,-1,0,0,0,0,0,,,,,CollKe00
Brett Conway,PK,28.239,2003-11-02,NFL,NYG,@,NYJ,W 31-28,8,9,Sun,11.00,11.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,conwabre01
Curtis Conway,WR,32.293,2003-11-02,NFL,NYJ,,NYG,L 28-31,8,9,Sun,2.70,5.7,5.7,4.2,0,0,0,0,0,0,0,0,3,27,0,0,,,,,ConwCu00
Alge Crumpler,TE,25.314,2003-11-02,NFL,ATL,,PHI,L 16-23,8,9,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,CrumAl00
Daunte Culpepper,QB,26.278,2003-11-02,NFL,MIN,,GNB,L 27-30,8,9,Sun,23.68,23.7,23.7,23.7,21,34,202,2,0,4,16,1,0,0,0,0,,,,,CulpDa00
Kevin Curtis,WR,25.108,2003-11-02,NFL,STL,@,SFO,L 10-30,8,9,Sun,1.30,5.3,5.3,3.3,0,0,0,0,0,0,0,0,4,13,0,0,,,,,CurtKe00
Najeh Davenport,RB,24.267,2003-11-02,NFL,GNB,@,MIN,W 30-27,8,9,Sun,4.90,5.9,5.9,5.4,0,0,0,0,0,6,43,0,1,6,0,0,,,,,DaveNa00
Stephen Davis,RB,29.246,2003-11-02,NFL,CAR,@,HOU,L 10-14,8,9,Sun,15.30,15.3,18.3,15.3,0,0,0,0,0,30,153,0,0,0,0,0,,,,,DaviSt00
Jake Delhomme,QB,28.296,2003-11-02,NFL,CAR,@,HOU,L 10-14,8,9,Sun,9.92,9.9,10.9,10.9,13,23,193,1,1,1,2,0,0,0,0,0,,,,,DelhJa00
Corey Dillon,HB,29.009,2003-11-02,NFL,CIN,@,ARI,L 14-17,8,9,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,7,5,0,1,8,0,0,,,,,DillCo00
Donald Driver,WR,28.273,2003-11-02,NFL,GNB,@,MIN,W 30-27,8,9,Sun,7.10,8.1,8.1,7.6,0,0,0,0,0,1,45,0,1,26,0,0,,,,,DrivDo00
T.J. Duckett,RB,22.258,2003-11-02,NFL,ATL,,PHI,L 16-23,8,9,Sun,12.10,13.1,13.1,12.6,0,0,0,0,0,16,55,1,1,6,0,0,,,,,DuckT.00
Tim Duncan,K,24.143,2003-11-02,NFL,ARI,,CIN,W 17-14,8,9,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,duncatim0
Warrick Dunn,RB,28.301,2003-11-02,NFL,ATL,,PHI,L 16-23,8,9,Sun,7.80,9.8,9.8,8.8,0,0,0,0,0,10,68,0,2,10,0,0,,,,,DunnWa00
Tim Dwight,WR,28.112,2003-11-02,NFL,SDG,@,CHI,L 7-20,8,9,Sun,2.20,3.2,3.2,2.7,0,0,0,0,0,0,0,0,1,22,0,0,,,,,DwigTi00
Paul Edinger,K,25.289,2003-11-02,NFL,CHI,,SDG,W 20-7,8,9,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,edingpau01
Troy Edwards,WR,26.209,2003-11-02,NFL,JAX,@,BAL,L 17-24,8,9,Sun,6.20,10.2,10.2,8.2,0,0,0,0,0,1,4,0,4,58,0,0,,,,,EdwaTr00
Aaron Elling,K,25.155,2003-11-02,NFL,MIN,,GNB,L 27-30,8,9,Sun,9.00,9.0,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,ellinaar01
Justin Fargas,RB,23.281,2003-11-02,NFL,OAK,@,DET,L 13-23,8,9,Sun,1.20,1.2,1.2,1.2,0,0,0,0,0,3,12,0,0,0,0,0,,,,,FargJu00
Brett Favre*,QB,34.023,2003-11-02,NFL,GNB,@,MIN,W 30-27,8,9,Sun,17.56,17.6,18.6,18.6,18,28,194,3,1,2,-2,0,0,0,0,0,,,,,FavrBr00
Jay Feely,K,27.163,2003-11-02,NFL,ATL,,PHI,L 16-23,8,9,Sun,10.00,10.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,feelyjay01
Brian Finneran,WR,27.275,2003-11-02,NFL,ATL,,PHI,L 16-23,8,9,Sun,4.90,8.9,8.9,6.9,0,0,0,0,0,0,0,0,4,49,0,0,,,,,FinnBr00
Tony Fisher,RB,24.021,2003-11-02,NFL,GNB,@,MIN,W 30-27,8,9,Sun,5.60,8.6,8.6,7.1,0,0,0,0,0,4,38,0,3,18,0,0,,,,,FishTo00
Doug Flutie,QB,41.010,2003-11-02,NFL,SDG,@,CHI,L 7-20,8,9,Sun,4.70,4.7,4.7,4.7,8,11,70,0,0,2,19,0,0,0,0,0,,,,,FlutDo00
DeShaun Foster,RB,23.296,2003-11-02,NFL,CAR,@,HOU,L 10-14,8,9,Sun,1.70,2.7,2.7,2.2,0,0,0,0,0,3,13,0,1,4,0,0,,,,,FostDe00
Antonio Freeman,WR,31.159,2003-11-02,NFL,GNB,@,MIN,W 30-27,8,9,Sun,1.90,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,,FreeAn00
Chris Fuamatu-Ma'afala,RB,26.243,2003-11-02,NFL,JAX,@,BAL,L 17-24,8,9,Sun,2.40,2.4,2.4,2.4,0,0,0,0,0,4,24,0,0,0,0,0,,,,,FuamCh00
Jabar Gaffney,WR,22.336,2003-11-02,NFL,HOU,,CAR,W 14-10,8,9,Sun,3.00,6.0,6.0,4.5,0,0,0,0,0,0,0,0,3,30,0,0,,,,,GaffJa00
Justin Gage,WR,22.281,2003-11-02,NFL,CHI,,SDG,W 20-7,8,9,Sun,5.20,7.2,7.2,6.2,0,0,0,0,0,0,0,0,2,52,0,0,,,,,GageJu00
Joey Galloway,WR,31.347,2003-11-02,NFL,DAL,,WAS,W 21-14,8,9,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,GallJo00
Rod Gardner,WR,26.007,2003-11-02,NFL,WAS,@,DAL,L 14-21,8,9,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,GardRo00
Charlie Garner,RB,31.262,2003-11-02,NFL,OAK,@,DET,L 13-23,8,9,Sun,13.20,14.2,14.2,13.7,0,0,0,0,0,15,66,1,1,6,0,0,,,,,GarnCh00
Olandis Gary,RB,28.168,2003-11-02,NFL,DET,,OAK,W 23-13,8,9,Sun,11.20,12.2,12.2,11.7,0,0,0,0,0,15,46,1,1,6,0,0,,,,,GaryOl00
Bryan Gilmore,WR,25.104,2003-11-02,NFL,ARI,,CIN,W 17-14,8,9,Sun,4.00,6.0,6.0,5.0,0,0,0,0,0,0,0,0,2,40,0,0,,,,,GilmBr00
Terry Glenn,WR,29.102,2003-11-02,NFL,DAL,,WAS,W 21-14,8,9,Sun,18.00,24.0,24.0,21.0,0,0,0,0,0,1,47,0,6,73,1,0,,,,,GlenTe00
Martin Gramatica,K,27.340,2003-11-02,NFL,TAM,,NOR,L 14-17,8,9,Sun,2.00,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,2,gramamar01
Ahman Green,RB,26.259,2003-11-02,NFL,GNB,@,MIN,W 30-27,8,9,Sun,24.90,29.9,32.9,27.4,0,0,0,0,0,21,137,0,5,52,1,0,,,,,GreeAh00
Brian Griese,QB,28.229,2003-11-02,NFL,MIA,,IND,L 17-23,8,9,Sun,9.24,9.2,11.2,9.2,18,29,231,1,0,0,0,0,0,0,0,0,,,,,GrieBr00
Troy Hambrick,HB,26.361,2003-11-02,NFL,DAL,,WAS,W 21-14,8,9,Sun,18.00,18.0,23.0,18.0,0,0,0,0,0,21,100,2,0,0,0,0,,,,,HambTr00
Jason Hanson,K,33.138,2003-11-02,NFL,DET,,OAK,W 23-13,8,9,Sun,13.00,13.0,,14.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,hansojas01
Joey Harrington,QB,25.012,2003-11-02,NFL,DET,,OAK,W 23-13,8,9,Sun,7.38,7.4,8.4,8.4,13,21,117,1,1,4,7,0,0,0,0,0,,,,,HarrJo00
Arlen Harris,HB,23.194,2003-11-02,NFL,STL,@,SFO,L 10-30,8,9,Sun,4.30,7.3,7.3,5.8,0,0,0,0,0,8,9,0,3,34,0,0,,,,,HarrAr00
Marvin Harrison*,WR,31.069,2003-11-02,NFL,IND,@,MIA,W 23-17,8,9,Sun,6.00,12.0,12.0,9.0,0,0,0,0,0,0,0,0,6,60,0,0,,,,,HarrMa00
Matt Hasselbeck,QB,28.038,2003-11-02,NFL,SEA,,PIT,W 23-16,8,9,Sun,12.90,12.9,12.9,12.9,18,31,215,1,0,2,3,0,0,0,0,0,,,,,HassMa00
Todd Heap,TE,23.231,2003-11-02,NFL,BAL,,JAX,W 24-17,8,9,Sun,11.30,13.3,13.3,12.3,0,0,0,0,0,0,0,0,2,53,1,0,,,,,HeapTo00
Garrison Hearst,RB,32.302,2003-11-02,NFL,SFO,,STL,W 30-10,9,9,Sun,7.20,8.2,9.2,7.7,0,0,0,0,0,17,80,0,1,12,0,0,,,,,HearGa00
William Henderson,FB,32.256,2003-11-02,NFL,GNB,@,MIN,W 30-27,8,9,Sun,1.90,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,,HendWi00
Ike Hilliard,WR,27.211,2003-11-02,NFL,NYG,@,NYJ,W 31-28,8,9,Sun,11.50,16.5,16.5,14.0,0,0,0,0,0,0,0,0,5,55,1,0,,,,,HillIk00
Torry Holt,WR,27.150,2003-11-02,NFL,STL,@,SFO,L 10-30,8,9,Sun,26.00,37.0,40.0,31.5,0,0,0,0,0,0,0,0,11,200,1,0,,,,,HoltTo00
Brad Hoover,FB,26.356,2003-11-02,NFL,CAR,@,HOU,L 10-14,8,9,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,HoovBr00
Joe Horn,WR,31.290,2003-11-02,NFL,NOR,@,TAM,W 17-14,9,9,Sun,3.90,7.9,7.9,5.9,0,0,0,0,0,0,0,0,4,39,0,0,,,,,HornJo00
Darrell Jackson,WR,24.331,2003-11-02,NFL,SEA,,PIT,W 23-16,8,9,Sun,14.50,19.5,19.5,17.0,0,0,0,0,0,0,0,0,5,85,1,0,,,,,JackDa00
Taylor Jacobs,WR,22.156,2003-11-02,NFL,WAS,@,DAL,L 14-21,8,9,Sun,7.90,8.9,8.9,8.4,0,0,0,0,0,0,0,0,1,19,1,0,,,,,JacoTa00
Edgerrin James,RB,25.093,2003-11-02,NFL,IND,@,MIA,W 23-17,8,9,Sun,16.80,21.8,21.8,19.3,0,0,0,0,0,26,89,1,5,19,0,0,,,,,JameEd00
Sebastian Janikowski,K,25.245,2003-11-02,NFL,OAK,@,DET,L 13-23,8,9,Sun,9.00,9.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,janikseb01
Andre Johnson,WR,22.114,2003-11-02,NFL,HOU,,CAR,W 14-10,8,9,Sun,6.40,10.4,10.4,8.4,0,0,0,0,0,0,0,0,4,64,0,0,,,,,JohnAn02
Brad Johnson,QB,35.050,2003-11-02,NFL,TAM,,NOR,L 14-17,8,9,Sun,15.62,15.6,21.6,17.6,27,46,323,2,2,1,9,0,0,-2,0,0,,,,,JohnBr00
Bryan Johnson,FB,25.288,2003-11-02,NFL,WAS,@,DAL,L 14-21,8,9,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,JohnBr01
Chad Johnson,WR,25.297,2003-11-02,NFL,CIN,@,ARI,L 14-17,8,9,Sun,7.50,11.5,11.5,9.5,0,0,0,0,0,0,0,0,4,75,0,0,,,,,JohnCh01
Doug Johnson,QB,26.006,2003-11-02,NFL,ATL,,PHI,L 16-23,8,9,Sun,3.44,3.4,3.4,3.4,5,10,86,0,0,0,0,0,0,0,0,0,,,,,JohnDo00
Keyshawn Johnson,WR,31.103,2003-11-02,NFL,TAM,,NOR,L 14-17,8,9,Sun,12.30,22.3,25.3,17.3,0,0,0,0,0,0,0,0,10,123,0,0,,,,,JohnKe00
Patrick Johnson,WR,27.084,2003-11-02,NFL,WAS,@,DAL,L 14-21,8,9,Sun,5.50,8.5,8.5,7.0,0,0,0,0,0,0,0,0,3,55,0,0,,,,,JohnPa00
Rudi Johnson,HB,24.032,2003-11-02,NFL,CIN,@,ARI,L 14-17,8,9,Sun,9.40,9.4,9.4,9.4,0,0,0,0,0,8,34,1,0,0,0,0,,,,,JohnRu00
Teyo Johnson,,21.338,2003-11-02,NFL,OAK,@,DET,L 13-23,8,9,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,JohnTe00
Freddie Jones,TE,29.047,2003-11-02,NFL,ARI,,CIN,W 17-14,8,9,Sun,9.80,14.8,14.8,12.3,0,0,0,0,0,0,0,0,5,38,1,0,,,,,JoneFr00
Terry Jones,TE,23.334,2003-11-02,NFL,BAL,,JAX,W 24-17,8,9,Sun,1.70,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,,JoneTe00
Thomas Jones,RB,25.075,2003-11-02,NFL,TAM,,NOR,L 14-17,8,9,Sun,2.90,3.9,3.9,3.4,0,0,0,0,0,0,0,0,1,29,0,0,,,,,JoneTh00
LaMont Jordan,RB-K,24.356,2003-11-02,NFL,NYJ,,NYG,L 28-31,8,9,Sun,1.20,1.2,1.2,1.2,0,0,0,0,0,6,12,0,0,0,0,0,,,,,JordLa00
John Kasay,K,34.006,2003-11-02,NFL,CAR,@,HOU,L 10-14,8,9,Sun,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,kasayjoh01
Jon Kitna,QB,31.042,2003-11-02,NFL,CIN,@,ARI,L 14-17,8,9,Sun,8.92,8.9,10.9,10.9,21,38,218,1,2,1,2,0,0,0,0,0,,,,,KitnJo00
