Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Jeff Blake,QB,31.341,2002-11-10,NFL,BAL,,CIN,W 38-27,9,10,Sun,16,24,66.67,183,1,0,103.3,2,20,7.63,8.46,BlakJe00
Marty Booker,WR,26.102,2002-11-10,NFL,CHI,,NWE,L 30-33,9,10,Sun,1,1,100.00,44,1,0,158.3,0,0,44.00,64.00,BookMa00
Todd Bouman,QB,30.101,2002-11-10,NFL,MIN,,NYG,L 20-27,9,10,Sun,3,6,50.00,85,0,0,95.8,2,22,14.17,14.17,BoumTo00
Tom Brady,QB,25.099,2002-11-10,NFL,NWE,@,CHI,W 33-30,9,10,Sun,36,55,65.45,328,3,1,92.1,2,13,5.96,6.24,BradTo00
Drew Brees,QB,23.299,2002-11-10,NFL,SDG,@,STL,L 24-28,9,10,Sun,12,20,60.00,139,0,2,41.5,1,9,6.95,2.45,BreeDr00
Aaron Brooks,QB,26.231,2002-11-10,NFL,NOR,@,CAR,W 34-24,9,10,Sun,20,37,54.05,259,1,0,85.3,2,11,7.00,7.54,BrooAa00
Mark Brunell,QB,32.054,2002-11-10,NFL,JAX,,WAS,W 26-7,9,10,Sun,19,29,65.52,194,0,0,84.6,3,27,6.69,6.69,BrunMa00
Marc Bulger,QB,25.219,2002-11-10,NFL,STL,,SDG,W 28-24,9,10,Sun,36,48,75.00,453,4,0,131.7,0,0,9.44,11.10,BulgMa00
David Carr,QB,23.112,2002-11-10,NFL,HOU,@,TEN,L 10-17,9,10,Sun,19,34,55.88,182,1,2,56.2,4,17,5.35,3.29,CarrDa00
Chris Chandler,QB,37.029,2002-11-10,NFL,CHI,,NWE,L 30-33,9,10,Sun,6,10,60.00,40,0,0,68.7,1,6,4.00,4.00,ChanCh00
Kerry Collins,QB,29.315,2002-11-10,NFL,NYG,@,MIN,W 27-20,9,10,Sun,25,35,71.43,300,2,1,104.5,1,9,8.57,8.43,CollKe00
Daunte Culpepper,QB,25.286,2002-11-10,NFL,MIN,,NYG,L 20-27,9,10,Sun,9,20,45.00,91,0,0,58.5,3,22,4.55,4.55,CulpDa00
Jake Delhomme,QB,27.304,2002-11-10,NFL,NOR,@,CAR,W 34-24,9,10,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,DelhJa00
Brett Favre*,QB,33.031,2002-11-10,NFL,GNB,,DET,W 40-14,9,10,Sun,26,39,66.67,351,2,0,112.2,2,10,9.00,10.03,FavrBr00
Jeff Garcia,QB,32.259,2002-11-10,NFL,SFO,,KAN,W 17-13,9,10,Sun,25,35,71.43,175,0,1,70.5,3,7,5.00,3.71,GarcJe00
Trent Green,QB,32.124,2002-11-10,NFL,KAN,@,SFO,L 13-17,9,10,Sun,15,27,55.56,193,0,0,78.2,3,17,7.15,7.15,GreeTr00
Joey Harrington,QB,24.020,2002-11-10,NFL,DET,@,GNB,L 14-40,9,10,Sun,20,44,45.45,236,2,2,58.5,0,0,5.36,4.23,HarrJo00
Matt Hasselbeck,QB,27.046,2002-11-10,NFL,SEA,@,ARI,W 27-6,9,10,Sun,23,31,74.19,260,1,0,109.6,1,5,8.39,9.03,HassMa00
Leon Johnson,RB,28.120,2002-11-10,NFL,CHI,,NWE,L 30-33,9,10,Sun,1,1,100.00,27,0,0,118.7,0,0,27.00,27.00,JohnLe00
Jon Kitna,QB,30.050,2002-11-10,NFL,CIN,@,BAL,L 27-38,9,10,Sun,28,41,68.29,272,2,3,72.4,3,23,6.63,4.32,KitnJo00
Dorsey Levens,RB,32.173,2002-11-10,NFL,PHI,,IND,L 13-35,9,10,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,LeveDo00
Ray Lucas,QB,30.096,2002-11-10,NFL,MIA,@,NYJ,L 10-13,9,10,Sun,19,28,67.86,227,1,0,104.3,3,17,8.11,8.82,LucaRa00
Tommy Maddox,QB,31.069,2002-11-10,NFL,PIT,,ATL,T 34-34,9,10,Sun,28,41,68.29,473,4,1,129.4,2,10,11.54,12.39,MaddTo00
Peyton Manning,QB,26.231,2002-11-10,NFL,IND,@,PHI,W 35-13,9,10,Sun,18,23,78.26,319,3,0,158.3,0,0,13.87,16.48,MannPe00
Shane Matthews,QB,32.162,2002-11-10,NFL,WAS,@,JAX,L 7-26,9,10,Sun,27,50,54.00,256,1,2,58.4,2,17,5.12,3.72,MattSh00
Donovan McNabb,QB,25.350,2002-11-10,NFL,PHI,,IND,L 13-35,9,10,Sun,27,47,57.45,281,1,0,82.0,2,12,5.98,6.40,McNaDo00
Steve McNair,QB,29.269,2002-11-10,NFL,TEN,,HOU,W 17-10,9,10,Sun,10,21,47.62,109,2,2,55.6,0,0,5.19,2.81,McNaSt00
Jim Miller,QB,31.274,2002-11-10,NFL,CHI,,NWE,L 30-33,9,10,Sun,8,18,44.44,72,1,1,51.2,1,3,4.00,2.61,MillJi00
Doug Pederson,QB,34.283,2002-11-10,NFL,GNB,,DET,W 40-14,9,10,Sun,3,3,100.00,12,0,0,83.3,0,0,4.00,4.00,PedeDo00
Rodney Peete,QB,36.239,2002-11-10,NFL,CAR,,NOR,L 24-34,9,10,Sun,23,40,57.50,310,2,1,88.5,2,14,7.75,7.63,PeetRo00
Chad Pennington,QB,26.137,2002-11-10,NFL,NYJ,,MIA,W 13-10,9,10,Sun,17,27,62.96,167,0,0,80.3,1,0,6.19,6.19,PennCh01
Jake Plummer,QB,27.326,2002-11-10,NFL,ARI,,SEA,L 6-27,9,10,Sun,17,29,58.62,226,0,2,54.7,0,0,7.79,4.69,PlumJa00
Patrick Ramsey,QB,23.269,2002-11-10,NFL,WAS,@,JAX,L 7-26,9,10,Sun,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,RamsPa00
Michael Vick,QB,22.137,2002-11-10,NFL,ATL,@,PIT,T 34-34,9,10,Sun,24,46,52.17,294,1,0,79.4,3,15,6.39,6.83,VickMi00
Rich Gannon,QB,36.326,2002-11-11,NFL,OAK,@,DEN,W 34-10,9,10,Mon,34,38,89.47,352,3,0,131.6,1,5,9.26,10.84,GannRi00
Brian Griese,QB,27.238,2002-11-11,NFL,DEN,,OAK,L 10-34,9,10,Mon,34,47,72.34,293,0,1,79.5,4,28,6.23,5.28,GrieBr00
Steve Beuerlein,QB,37.255,2002-11-17,NFL,DEN,@,SEA,W 31-9,10,11,Sun,2,2,100.00,15,2,0,137.5,0,0,7.50,27.50,BeueSt00
Jeff Blake,QB,31.348,2002-11-17,NFL,BAL,@,MIA,L 7-26,10,11,Sun,14,28,50.00,127,1,1,59.7,7,36,4.54,3.64,BlakJe00
Drew Bledsoe,QB,30.276,2002-11-17,NFL,BUF,@,KAN,L 16-17,10,11,Sun,24,36,66.67,225,1,1,81.4,2,14,6.25,5.56,BledDr00
Tom Brady,QB,25.106,2002-11-17,NFL,NWE,@,OAK,L 20-27,10,11,Sun,18,30,60.00,172,0,0,76.0,4,25,5.73,5.73,BradTo00
Drew Brees,QB,23.306,2002-11-17,NFL,SDG,,SFO,W 20-17,10,11,Sun,29,50,58.00,336,2,1,83.4,0,0,6.72,6.62,BreeDr00
Aaron Brooks,QB,26.238,2002-11-17,NFL,NOR,@,ATL,L 17-24,10,11,Sun,20,31,64.52,279,2,1,101.4,2,15,9.00,8.84,BrooAa00
Mark Brunell,QB,32.061,2002-11-17,NFL,JAX,@,HOU,W 24-21,10,11,Sun,15,25,60.00,224,2,1,99.4,5,25,8.96,8.76,BrunMa00
David Carr,QB,23.119,2002-11-17,NFL,HOU,,JAX,L 21-24,10,11,Sun,22,30,73.33,228,1,1,92.1,4,34,7.60,6.77,CarrDa00
Kerry Collins,QB,29.322,2002-11-17,NFL,NYG,,WAS,W 19-17,10,11,Sun,22,46,47.83,211,1,2,50.2,0,0,4.59,3.07,CollKe00
Tim Couch,QB,25.109,2002-11-17,NFL,CLE,@,CIN,W 27-20,10,11,Sun,22,35,62.86,242,3,1,99.9,0,0,6.91,7.34,CoucTi00
Daunte Culpepper,QB,25.293,2002-11-17,NFL,MIN,,GNB,W 31-21,10,11,Sun,13,26,50.00,217,2,2,72.1,2,10,8.35,6.42,CulpDa00
Brett Favre*,QB,33.038,2002-11-17,NFL,GNB,@,MIN,L 21-31,10,11,Sun,24,43,55.81,296,2,3,63.7,0,0,6.88,4.67,FavrBr00
Rich Gannon,QB,36.332,2002-11-17,NFL,OAK,,NWE,W 27-20,10,11,Sun,26,38,68.42,297,0,1,80.7,1,8,7.82,6.63,GannRi00
Jeff Garcia,QB,32.266,2002-11-17,NFL,SFO,@,SDG,L 17-20,10,11,Sun,25,43,58.14,337,2,1,89.0,1,6,7.84,7.72,GarcJe00
Trent Green,QB,32.131,2002-11-17,NFL,KAN,,BUF,W 17-16,10,11,Sun,12,20,60.00,197,0,0,93.1,1,5,9.85,9.85,GreeTr00
Brian Griese,QB,27.244,2002-11-17,NFL,DEN,@,SEA,W 31-9,10,11,Sun,17,27,62.96,194,0,1,69.1,1,10,7.19,5.52,GrieBr00
Joey Harrington,QB,24.027,2002-11-17,NFL,DET,,NYJ,L 14-31,10,11,Sun,15,30,50.00,171,2,1,75.8,0,0,5.70,5.53,HarrJo00
Matt Hasselbeck,QB,27.053,2002-11-17,NFL,SEA,,DEN,L 9-31,10,11,Sun,22,36,61.11,180,0,2,50.7,5,27,5.00,2.50,HassMa00
Chad Hutchinson,QB,25.269,2002-11-17,NFL,DAL,@,IND,L 3-20,10,11,Sun,11,23,47.83,131,0,0,65.7,5,37,5.70,5.70,HutcCh00
Frisman Jackson,WR,23.158,2002-11-17,NFL,CLE,@,CIN,W 27-20,10,11,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,JackFr01
Brad Johnson,QB,34.065,2002-11-17,NFL,TAM,,CAR,W 23-10,10,11,Sun,22,40,55.00,253,2,0,90.9,2,6,6.33,7.33,JohnBr00
Jon Kitna,QB,30.057,2002-11-17,NFL,CIN,,CLE,L 20-27,10,11,Sun,17,30,56.67,258,1,0,96.2,1,10,8.60,9.27,KitnJo00
Ray Lucas,QB,30.103,2002-11-17,NFL,MIA,,BAL,W 26-7,10,11,Sun,18,26,69.23,221,0,0,95.2,0,0,8.50,8.50,LucaRa00
Tommy Maddox,QB,31.076,2002-11-17,NFL,PIT,@,TEN,L 23-31,10,11,Sun,14,28,50.00,194,1,3,44.9,1,6,6.93,2.82,MaddTo00
Peyton Manning,QB,26.238,2002-11-17,NFL,IND,,DAL,W 20-3,10,11,Sun,29,38,76.32,252,2,1,99.9,0,0,6.63,6.50,MannPe00
Shane Matthews,QB,32.169,2002-11-17,NFL,WAS,@,NYG,L 17-19,10,11,Sun,15,35,42.86,113,2,1,58.4,2,7,3.23,3.09,MattSh00
Donovan McNabb,QB,25.357,2002-11-17,NFL,PHI,,ARI,W 38-14,10,11,Sun,20,25,80.00,255,4,1,132.1,1,5,10.20,11.60,McNaDo00
Steve McNair,QB,29.276,2002-11-17,NFL,TEN,,PIT,W 31-23,10,11,Sun,18,33,54.55,257,2,0,100.2,0,0,7.79,9.00,McNaSt00
Rodney Peete,QB,36.246,2002-11-17,NFL,CAR,@,TAM,L 10-23,10,11,Sun,22,38,57.89,205,1,3,48.7,4,37,5.39,2.37,PeetRo00
Chad Pennington,QB,26.144,2002-11-17,NFL,NYJ,@,DET,W 31-14,10,11,Sun,21,26,80.77,229,4,1,126.9,1,10,8.81,10.15,PennCh01
Jake Plummer,QB,27.333,2002-11-17,NFL,ARI,@,PHI,L 14-38,10,11,Sun,20,35,57.14,163,2,1,76.3,4,39,4.66,4.51,PlumJa00
Kordell Stewart,QB,30.032,2002-11-17,NFL,PIT,@,TEN,L 23-31,10,11,Sun,13,17,76.47,124,2,0,135.4,0,0,7.29,9.65,StewKo00
Michael Vick,QB,22.144,2002-11-17,NFL,ATL,,NOR,W 24-17,10,11,Sun,11,23,47.83,160,2,1,81.8,3,23,6.96,6.74,VickMi00
Marty Booker,WR,26.110,2002-11-18,NFL,CHI,@,STL,L 16-21,10,11,Mon,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,BookMa00
Marc Bulger,QB,25.227,2002-11-18,NFL,STL,,CHI,W 21-16,10,11,Mon,21,35,60.00,347,2,1,100.5,3,26,9.91,9.77,BulgMa00
Chris Chandler,QB,37.037,2002-11-18,NFL,CHI,@,STL,L 16-21,10,11,Mon,20,33,60.61,157,0,0,72.4,7,40,4.76,4.76,ChanCh00
Kurt Warner*,QB,31.149,2002-11-18,NFL,STL,,CHI,W 21-16,10,11,Mon,1,2,50.00,13,0,0,70.8,1,7,6.50,6.50,WarnKu00
Steve Beuerlein,QB,37.262,2002-11-24,NFL,DEN,,IND,L 20-23,11,12,Sun,15,24,62.50,185,1,2,65.5,2,13,7.71,4.79,BeueSt00
Jeff Blake,QB,31.355,2002-11-24,NFL,BAL,,TEN,W 13-12,11,12,Sun,11,24,45.83,109,0,1,41.8,4,22,4.54,2.67,BlakJe00
Drew Bledsoe,QB,30.283,2002-11-24,NFL,BUF,@,NYJ,L 13-31,11,12,Sun,21,33,63.64,181,0,2,52.7,2,16,5.48,2.76,BledDr00
Tom Brady,QB,25.113,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,21,34,61.76,239,3,0,112.3,2,20,7.03,8.79,BradTo00
Drew Brees,QB,23.313,2002-11-24,NFL,SDG,@,MIA,L 3-30,11,12,Sun,15,22,68.18,107,0,1,60.2,3,27,4.86,2.82,BreeDr00
Aaron Brooks,QB,26.245,2002-11-24,NFL,NOR,,CLE,L 15-24,11,12,Sun,23,40,57.50,318,0,3,51.9,2,9,7.95,4.58,BrooAa00
Mark Brunell,QB,32.068,2002-11-24,NFL,JAX,@,DAL,L 19-21,11,12,Sun,22,40,55.00,202,1,1,66.9,2,8,5.05,4.43,BrunMa00
David Carr,QB,23.126,2002-11-24,NFL,HOU,,NYG,W 16-14,11,12,Sun,10,23,43.48,103,0,0,57.0,5,14,4.48,4.48,CarrDa00
Chris Chandler,QB,37.043,2002-11-24,NFL,CHI,,DET,W 20-17,11,12,Sun,10,16,62.50,111,1,0,103.9,1,2,6.94,8.19,ChanCh00
Kerry Collins,QB,29.329,2002-11-24,NFL,NYG,@,HOU,L 14-16,11,12,Sun,18,41,43.90,214,1,2,48.2,2,13,5.22,3.51,CollKe00
Tim Couch,QB,25.116,2002-11-24,NFL,CLE,@,NOR,W 24-15,11,12,Sun,12,21,57.14,182,1,2,62.1,1,6,8.67,5.33,CoucTi00
Daunte Culpepper,QB,25.300,2002-11-24,NFL,MIN,@,NWE,L 17-24,11,12,Sun,24,49,48.98,272,2,0,79.6,4,8,5.55,6.37,CulpDa00
Chris Doering,WR,29.189,2002-11-24,NFL,WAS,,STL,W 20-17,11,12,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,DoerCh00
Randy Fasani,,24.067,2002-11-24,NFL,CAR,,ATL,L 0-41,11,12,Sun,4,7,57.14,25,0,0,64.6,3,27,3.57,3.57,FasaRa00
Brett Favre*,QB,33.045,2002-11-24,NFL,GNB,@,TAM,L 7-21,11,12,Sun,20,38,52.63,196,1,4,36.6,3,25,5.16,0.95,FavrBr00
Rich Gannon,QB,36.339,2002-11-24,NFL,OAK,@,ARI,W 41-20,11,12,Sun,27,45,60.00,340,3,1,96.5,1,7,7.56,7.89,GannRi00
Trent Green,QB,32.138,2002-11-24,NFL,KAN,@,SEA,L 32-39,11,12,Sun,26,34,76.47,343,2,1,115.2,2,8,10.09,9.94,GreeTr00
Joey Harrington,QB,24.034,2002-11-24,NFL,DET,@,CHI,L 17-20,11,12,Sun,21,40,52.50,213,1,1,65.9,2,14,5.33,4.70,HarrJo00
Matt Hasselbeck,QB,27.060,2002-11-24,NFL,SEA,,KAN,W 39-32,11,12,Sun,25,36,69.44,362,3,0,129.6,1,8,10.06,11.72,HassMa00
Chad Hutchinson,QB,25.276,2002-11-24,NFL,DAL,,JAX,W 21-19,11,12,Sun,16,24,66.67,301,2,2,102.8,3,14,12.54,10.46,HutcCh00
Brad Johnson,QB,34.072,2002-11-24,NFL,TAM,,GNB,W 21-7,11,12,Sun,15,25,60.00,134,2,0,101.1,0,0,5.36,6.96,JohnBr00
Doug Johnson,QB,25.028,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,1,1,100.00,5,1,0,127.1,0,0,5.00,25.00,JohnDo00
Kevin Johnson,WR,26.132,2002-11-24,NFL,CLE,@,NOR,W 24-15,11,12,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,JohnKe01
Rob Johnson,QB,29.251,2002-11-24,NFL,TAM,,GNB,W 21-7,11,12,Sun,3,5,60.00,33,0,1,40.0,2,14,6.60,-2.40,JohnRo00
Jon Kitna,QB,30.064,2002-11-24,NFL,CIN,@,PIT,L 21-29,11,12,Sun,22,39,56.41,298,1,0,89.5,1,0,7.64,8.15,KitnJo00
Ray Lucas,QB,30.110,2002-11-24,NFL,MIA,,SDG,W 30-3,11,12,Sun,14,23,60.87,194,1,0,102.4,1,3,8.43,9.30,LucaRa00
Peyton Manning,QB,26.245,2002-11-24,NFL,IND,@,DEN,W 23-20,11,12,Sun,27,44,61.36,229,0,1,65.4,2,13,5.20,4.18,MannPe00
Steve McNair,QB,29.283,2002-11-24,NFL,TEN,@,BAL,L 12-13,11,12,Sun,21,43,48.84,283,0,3,41.1,1,15,6.58,3.44,McNaSt00
Jim Miller,QB,31.288,2002-11-24,NFL,CHI,,DET,W 20-17,11,12,Sun,21,35,60.00,250,1,0,91.4,2,12,7.14,7.71,MillJi00
Rodney Peete,QB,36.253,2002-11-24,NFL,CAR,,ATL,L 0-41,11,12,Sun,6,11,54.55,64,0,2,32.2,5,37,5.82,-2.36,PeetRo00
Chad Pennington,QB,26.151,2002-11-24,NFL,NYJ,,BUF,W 31-13,11,12,Sun,15,24,62.50,178,1,0,99.0,1,8,7.42,8.25,PennCh01
Jake Plummer,QB,27.340,2002-11-24,NFL,ARI,,OAK,L 20-41,11,12,Sun,16,34,47.06,145,2,2,54.2,2,14,4.26,2.79,PlumJa00
Kordell Stewart,QB,30.039,2002-11-24,NFL,PIT,,CIN,W 29-21,11,12,Sun,22,26,84.62,236,1,0,117.3,1,1,9.08,9.85,StewKo00
Alex Van Pelt,QB,32.207,2002-11-24,NFL,BUF,@,NYJ,L 13-31,11,12,Sun,2,2,100.00,5,0,0,79.2,0,0,2.50,2.50,VanPAl00
Michael Vick,QB,22.151,2002-11-24,NFL,ATL,@,CAR,W 41-0,11,12,Sun,19,24,79.17,272,2,0,141.7,0,0,11.33,13.00,VickMi00
Kurt Warner*,QB,31.155,2002-11-24,NFL,STL,@,WAS,L 17-20,11,12,Sun,34,49,69.39,301,2,1,90.6,3,21,6.14,6.04,WarnKu00
Chris Weinke,QB,30.116,2002-11-24,NFL,CAR,,ATL,L 0-41,11,12,Sun,3,8,37.50,26,0,2,7.3,0,0,3.25,-8.00,WeinCh00
Danny Wuerffel,QB,28.181,2002-11-24,NFL,WAS,,STL,W 20-17,11,12,Sun,16,23,69.57,235,0,0,102.6,0,0,10.22,10.22,WuerDa00
Frank Wycheck,TE,31.041,2002-11-24,NFL,TEN,@,BAL,L 12-13,11,12,Sun,1,1,100.00,13,0,0,118.7,0,0,13.00,13.00,WychFr00
Koy Detmer,QB,29.143,2002-11-25,NFL,PHI,@,SFO,W 38-17,11,12,Mon,18,26,69.23,227,2,0,121.8,1,8,8.73,10.27,DetmKo00
A.J. Feeley,QB,25.193,2002-11-25,NFL,PHI,@,SFO,W 38-17,11,12,Mon,3,3,100.00,17,1,0,129.9,0,0,5.67,12.33,FeelA.00
Jeff Garcia,QB,32.274,2002-11-25,NFL,SFO,,PHI,L 17-38,11,12,Mon,29,51,56.86,284,2,0,85.7,3,26,5.57,6.35,GarcJe00
Tim Rattay,QB,25.255,2002-11-25,NFL,SFO,,PHI,L 17-38,11,12,Mon,7,12,58.33,53,0,0,69.1,1,6,4.42,4.42,RattTi00
Tom Brady,QB,25.117,2002-11-28,NFL,NWE,@,DET,W 20-12,12,13,Thu,18,30,60.00,210,0,1,67.4,0,0,7.00,5.50,BradTo00
Joey Harrington,QB,24.038,2002-11-28,NFL,DET,,NWE,L 12-20,12,13,Thu,22,44,50.00,210,0,3,35.2,0,0,4.77,1.70,HarrJo00
Chad Hutchinson,QB,25.280,2002-11-28,NFL,DAL,,WAS,W 27-20,12,13,Thu,12,25,48.00,145,2,0,92.9,4,28,5.80,7.40,HutcCh00
Patrick Ramsey,QB,23.287,2002-11-28,NFL,WAS,@,DAL,L 20-27,12,13,Thu,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,RamsPa00
Danny Wuerffel,QB,28.185,2002-11-28,NFL,WAS,@,DAL,L 20-27,12,13,Thu,21,36,58.33,243,3,3,71.9,1,11,6.75,4.67,WuerDa00
Steve Beuerlein,QB,37.269,2002-12-01,NFL,DEN,@,SDG,L 27-30,12,13,Sun,22,39,56.41,288,1,2,67.0,4,27,7.38,5.59,BeueSt00
Jeff Blake,QB,31.362,2002-12-01,NFL,BAL,@,CIN,W 27-23,12,13,Sun,10,19,52.63,115,2,0,106.2,3,16,6.05,8.16,BlakJe00
Drew Bledsoe,QB,30.290,2002-12-01,NFL,BUF,,MIA,W 38-21,12,13,Sun,15,27,55.56,306,3,0,132.6,4,36,11.33,13.56,BledDr00
Drew Brees,QB,23.320,2002-12-01,NFL,SDG,,DEN,W 30-27,12,13,Sun,27,41,65.85,217,0,0,79.0,1,3,5.29,5.29,BreeDr00
Aaron Brooks,QB,26.252,2002-12-01,NFL,NOR,,TAM,W 23-20,12,13,Sun,9,25,36.00,155,2,0,84.6,4,29,6.20,7.80,BrooAa00
Dee Brown,RB,24.203,2002-12-01,NFL,CAR,@,CLE,W 13-6,12,13,Sun,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,BrowDe02
Mark Brunell,QB,32.075,2002-12-01,NFL,JAX,,PIT,L 23-25,12,13,Sun,12,23,52.17,146,2,0,101.0,3,22,6.35,8.09,BrunMa00
Henry Burris,QB,27.180,2002-12-01,NFL,CHI,@,GNB,L 20-30,12,13,Sun,1,1,100.00,45,1,0,158.3,0,0,45.00,65.00,BurrHe00
David Carr,QB,23.133,2002-12-01,NFL,HOU,@,IND,L 3-19,12,13,Sun,20,35,57.14,137,0,0,66.0,6,37,3.91,3.91,CarrDa00
Kerry Collins,QB,29.336,2002-12-01,NFL,NYG,,TEN,L 29-32,12,13,Sun,22,36,61.11,283,2,0,104.3,1,0,7.86,8.97,CollKe00
Todd Collins,QB,31.026,2002-12-01,NFL,KAN,,ARI,W 49-0,12,13,Sun,4,5,80.00,57,1,0,153.7,0,0,11.40,15.40,CollTo00
Tim Couch,QB,25.123,2002-12-01,NFL,CLE,,CAR,L 6-13,12,13,Sun,12,27,44.44,130,0,3,19.6,3,12,4.81,-0.19,CoucTi00
Daunte Culpepper,QB,25.307,2002-12-01,NFL,MIN,,ATL,L 24-30,12,13,Sun,23,43,53.49,266,1,3,51.1,6,36,6.19,3.51,CulpDa00
Jake Delhomme,QB,27.325,2002-12-01,NFL,NOR,,TAM,W 23-20,12,13,Sun,1,1,100.00,10,0,0,108.3,0,0,10.00,10.00,DelhJa00
Randy Fasani,QB,24.074,2002-12-01,NFL,CAR,@,CLE,W 13-6,12,13,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,FasaRa00
Brett Favre*,QB,33.052,2002-12-01,NFL,GNB,,CHI,W 30-20,12,13,Sun,24,42,57.14,221,2,1,77.6,1,6,5.26,5.14,FavrBr00
A.J. Feeley,QB,25.199,2002-12-01,NFL,PHI,,STL,W 10-3,12,13,Sun,14,30,46.67,181,0,0,66.1,3,24,6.03,6.03,FeelA.00
Jay Fiedler,QB,30.337,2002-12-01,NFL,MIA,@,BUF,L 21-38,12,13,Sun,5,9,55.56,15,0,1,21.3,0,0,1.67,-3.33,FiedJa00
Jeff Garcia,QB,32.280,2002-12-01,NFL,SFO,,SEA,W 31-24,12,13,Sun,16,29,55.17,164,0,2,42.9,1,7,5.66,2.55,GarcJe00
Trent Green,QB,32.145,2002-12-01,NFL,KAN,,ARI,W 49-0,12,13,Sun,14,20,70.00,209,2,0,137.3,1,5,10.45,12.45,GreeTr00
Matt Hasselbeck,QB,27.067,2002-12-01,NFL,SEA,@,SFO,L 24-31,12,13,Sun,30,55,54.55,427,3,2,82.9,0,0,7.76,7.22,HassMa00
Brad Johnson,QB,34.079,2002-12-01,NFL,TAM,@,NOR,L 20-23,12,13,Sun,28,44,63.64,276,2,1,86.9,4,27,6.27,6.16,JohnBr00
Jon Kitna,QB,30.071,2002-12-01,NFL,CIN,,BAL,L 23-27,12,13,Sun,30,46,65.22,308,2,1,89.8,1,5,6.70,6.59,KitnJo00
Ray Lucas,QB,30.117,2002-12-01,NFL,MIA,@,BUF,L 21-38,12,13,Sun,6,11,54.55,40,1,0,93.0,2,25,3.64,5.45,LucaRa00
Peyton Manning,QB,26.252,2002-12-01,NFL,IND,,HOU,W 19-3,12,13,Sun,15,28,53.57,190,1,0,86.9,0,0,6.79,7.50,MannPe00
Brad Maynard,P,28.295,2002-12-01,NFL,CHI,@,GNB,L 20-30,12,13,Sun,1,1,100.00,12,1,0,156.2,0,0,12.00,32.00,MaynBr20
Josh McCown,QB,23.150,2002-12-01,NFL,ARI,@,KAN,L 0-49,12,13,Sun,4,12,33.33,45,0,1,10.8,3,27,3.75,0.00,McCoJo01
Steve McNair,QB,29.290,2002-12-01,NFL,TEN,@,NYG,W 32-29,12,13,Sun,30,43,69.77,334,3,0,115.8,1,0,7.77,9.16,McNaSt00
Jim Miller,QB,31.295,2002-12-01,NFL,CHI,@,GNB,L 20-30,12,13,Sun,25,36,69.44,191,1,1,79.7,3,18,5.31,4.61,MillJi00
Rodney Peete,QB,36.260,2002-12-01,NFL,CAR,@,CLE,W 13-6,12,13,Sun,8,17,47.06,89,1,1,58.2,0,0,5.24,3.76,PeetRo00
Jake Plummer,QB,27.347,2002-12-01,NFL,ARI,@,KAN,L 0-49,12,13,Sun,14,31,45.16,88,0,3,12.6,2,10,2.84,-1.52,PlumJa00
Antwaan Randle El,WR,23.106,2002-12-01,NFL,PIT,@,JAX,W 25-23,12,13,Sun,1,1,100.00,-1,0,0,79.2,1,10,-1.00,-1.00,RandAn00
Kordell Stewart,QB,30.046,2002-12-01,NFL,PIT,@,JAX,W 25-23,12,13,Sun,16,26,61.54,202,0,1,69.7,1,7,7.77,6.04,StewKo00
Michael Vick,QB,22.158,2002-12-01,NFL,ATL,@,MIN,W 30-24,12,13,Sun,11,28,39.29,173,1,1,57.6,2,21,6.18,5.29,VickMi00
Kurt Warner*,QB,31.162,2002-12-01,NFL,STL,@,PHI,L 3-10,12,13,Sun,20,42,47.62,218,0,2,43.6,8,44,5.19,3.05,WarnKu00
Rich Gannon,QB,36.347,2002-12-02,NFL,OAK,,NYJ,W 26-20,12,13,Mon,31,42,73.81,342,1,0,105.5,4,29,8.14,8.62,GannRi00
Chad Pennington,QB,26.159,2002-12-02,NFL,NYJ,@,OAK,L 20-26,12,13,Mon,22,34,64.71,265,2,1,95.8,2,19,7.79,7.65,PennCh01
Jeff Blake,QB,32.004,2002-12-08,NFL,BAL,,NOR,L 25-37,13,14,Sun,18,39,46.15,316,2,2,70.0,2,20,8.10,6.82,BlakJe00
Drew Bledsoe,QB,30.297,2002-12-08,NFL,BUF,@,NWE,L 17-27,13,14,Sun,32,51,62.75,328,2,4,61.6,2,16,6.43,3.69,BledDr00
