Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id 
Javon Walker,WR,27.360,2006-10-09,NFL,DEN,,BAL,W 13-3,4,5,Mon,8,5,63,12.60,0,62.5%,7.88,WalkJa00
Daniel Wilcox,TE,29.200,2006-10-09,NFL,BAL,@,DEN,L 3-13,5,5,Mon,2,2,18,9.00,0,100.0%,9.00,WilcDa01
Mike Alstott,FB,32.298,2006-10-15,NFL,TAM,,CIN,W 14-13,5,6,Sun,3,3,10,3.33,0,100.0%,3.33,AlstMi00
Courtney Anderson,TE,25.330,2006-10-15,NFL,OAK,@,DEN,L 3-13,5,6,Sun,4,3,56,18.67,0,75.0%,14.00,AndeCo00
B.J. Askew,FB,26.057,2006-10-15,NFL,NYJ,,MIA,W 20-17,6,6,Sun,1,1,12,12.00,0,100.0%,12.00,AskeB.00
Jason Avant,WR,23.178,2006-10-15,NFL,PHI,@,NOR,L 24-27,6,6,Sun,3,1,7,7.00,0,33.3%,2.33,AvanJa00
Chris Baker,TE,26.331,2006-10-15,NFL,NYJ,,MIA,W 20-17,6,6,Sun,4,4,39,9.75,0,100.0%,9.75,BakeCh00
Tiki Barber,TB,31.191,2006-10-15,NFL,NYG,@,ATL,W 27-14,5,6,Sun,5,3,42,14.00,0,60.0%,8.40,BarbTi00
Kevan Barlow,RB,27.281,2006-10-15,NFL,NYJ,,MIA,W 20-17,6,6,Sun,3,3,3,1.00,0,100.0%,1.00,BarlKe00
Arnaz Battle,WR,26.235,2006-10-15,NFL,SFO,,SDG,L 19-48,6,6,Sun,5,5,39,7.80,0,100.0%,7.80,BattAr00
Anthony Becht,TE,29.068,2006-10-15,NFL,TAM,,CIN,W 14-13,5,6,Sun,1,1,12,12.00,0,100.0%,12.00,BechAn00
Tatum Bell,RB,25.227,2006-10-15,NFL,DEN,,OAK,W 13-3,5,6,Sun,5,4,11,2.75,0,80.0%,2.20,BellTa00
Drew Bennett,WR,28.050,2006-10-15,NFL,TEN,@,WAS,W 25-22,6,6,Sun,7,3,60,20.00,0,42.9%,8.57,BennDr00
Ladell Betts,RB,27.049,2006-10-15,NFL,WAS,,TEN,L 22-25,6,6,Sun,2,2,18,9.00,0,100.0%,9.00,BettLa00
Deion Branch,WR,27.089,2006-10-15,NFL,SEA,@,STL,W 30-28,5,6,Sun,10,6,76,12.67,2,60.0%,7.60,BranDe00
Reggie Brown,WR,25.275,2006-10-15,NFL,PHI,@,NOR,L 24-27,6,6,Sun,7,6,121,20.17,1,85.7%,17.29,BrowRe01
Isaac Bruce,WR,33.339,2006-10-15,NFL,STL,,SEA,L 28-30,6,6,Sun,8,5,45,9.00,0,62.5%,5.63,BrucIs00
Mark Bruener,TE,34.029,2006-10-15,NFL,HOU,@,DAL,L 6-34,5,6,Sun,1,1,5,5.00,0,100.0%,5.00,BrueMa00
Antonio Bryant,WR,25.220,2006-10-15,NFL,SFO,,SDG,L 19-48,6,6,Sun,8,4,78,19.50,0,50.0%,9.75,BryaAn00
Correll Buckhalter,RB,28.009,2006-10-15,NFL,PHI,@,NOR,L 24-27,6,6,Sun,1,1,10,10.00,0,100.0%,10.00,BuckCo00
Plaxico Burress,WR,29.064,2006-10-15,NFL,NYG,@,ATL,W 27-14,5,6,Sun,8,4,44,11.00,0,50.0%,5.50,BurrPl00
Reggie Bush,RB,21.227,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,6,4,35,8.75,0,66.7%,5.83,BushRe00
Mark Campbell,TE,30.313,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,1,1,7,7.00,0,100.0%,7.00,CampMa00
Drew Carter,WR,25.040,2006-10-15,NFL,CAR,@,BAL,W 23-21,6,6,Sun,5,4,65,16.25,1,80.0%,13.00,CartDr00
Tim Carter,WR,27.024,2006-10-15,NFL,NYG,@,ATL,W 27-14,5,6,Sun,2,1,15,15.00,0,50.0%,7.50,CartTi00
Chris Chambers,WR,28.064,2006-10-15,NFL,MIA,@,NYJ,L 17-20,6,6,Sun,7,5,60,12.00,1,71.4%,8.57,ChamCh00
Antonio Chatman,WR,27.245,2006-10-15,NFL,CIN,@,TAM,L 13-14,5,6,Sun,2,2,13,6.50,0,100.0%,6.50,ChatAn00
Mark Clayton,WR,24.105,2006-10-15,NFL,BAL,,CAR,L 21-23,6,6,Sun,10,5,101,20.20,2,50.0%,10.10,ClayMa01
Michael Clayton,WR,24.002,2006-10-15,NFL,TAM,,CIN,W 14-13,5,6,Sun,11,6,55,9.17,1,54.5%,5.00,ClayMi00
Keary Colbert,WR,24.147,2006-10-15,NFL,CAR,@,BAL,W 23-21,6,6,Sun,1,1,8,8.00,0,100.0%,8.00,ColbKe00
Laveranues Coles,WR,28.290,2006-10-15,NFL,NYJ,,MIA,W 20-17,6,6,Sun,9,5,106,21.20,2,55.6%,11.78,ColeLa00
Marques Colston,WR,23.132,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,6,4,40,10.00,1,66.7%,6.67,ColsMa00
Ernie Conwell,TE,34.059,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,1,1,6,6.00,0,100.0%,6.00,ConwEr00
Chris Cooley,TE,24.096,2006-10-15,NFL,WAS,,TEN,L 22-25,6,6,Sun,4,2,27,13.50,1,50.0%,6.75,CoolCh00
Jerricho Cotchery,WR,24.121,2006-10-15,NFL,NYJ,,MIA,W 20-17,6,6,Sun,4,1,6,6.00,0,25.0%,1.50,CotcJe00
Patrick Crayton,WR,27.191,2006-10-15,NFL,DAL,,HOU,W 34-6,5,6,Sun,6,5,61,12.20,0,83.3%,10.17,CrayPa00
Alge Crumpler,TE,28.296,2006-10-15,NFL,ATL,,NYG,L 14-27,5,6,Sun,6,5,66,13.20,0,83.3%,11.00,CrumAl00
Kevin Curtis,WR,28.090,2006-10-15,NFL,STL,,SEA,L 28-30,6,6,Sun,3,2,52,26.00,0,66.7%,17.33,CurtKe00
Owen Daniels,TE,23.340,2006-10-15,NFL,HOU,@,DAL,L 6-34,5,6,Sun,3,2,17,8.50,0,66.7%,5.67,DaniOw00
Ron Dayne,RB,28.215,2006-10-15,NFL,HOU,@,DAL,L 6-34,5,6,Sun,2,1,4,4.00,0,50.0%,2.00,DaynRo00
Jason Dunn,TE,32.334,2006-10-15,NFL,KAN,@,PIT,L 7-45,5,6,Sun,3,1,6,6.00,0,33.3%,2.00,DunnJa00
Tim Dwight,WR,31.094,2006-10-15,NFL,NYJ,,MIA,W 20-17,6,6,Sun,4,3,9,3.00,0,75.0%,2.25,DwigTi00
Lee Evans,WR,25.218,2006-10-15,NFL,BUF,@,DET,L 17-20,6,6,Sun,13,8,82,10.25,0,61.5%,6.31,EvanLe00
Jim Finn,FB,29.310,2006-10-15,NFL,NYG,@,ATL,W 27-14,5,6,Sun,1,1,6,6.00,0,100.0%,6.00,FinnJi00
Tony Fisher,RB,27.003,2006-10-15,NFL,STL,,SEA,L 28-30,6,6,Sun,1,1,4,4.00,0,100.0%,4.00,FishTo00
DeShaun Foster,RB,26.278,2006-10-15,NFL,CAR,@,BAL,W 23-21,6,6,Sun,3,2,12,6.00,0,66.7%,4.00,FostDe00
Mike Furrey,WR,29.156,2006-10-15,NFL,DET,,BUF,W 20-17,6,6,Sun,3,3,39,13.00,0,100.0%,13.00,FurrMi00
Samkon Gado,RB,23.336,2006-10-15,NFL,HOU,@,DAL,L 6-34,5,6,Sun,5,4,26,6.50,0,80.0%,5.20,GadoSa00
Joey Galloway,WR,34.329,2006-10-15,NFL,TAM,,CIN,W 14-13,5,6,Sun,15,7,67,9.57,0,46.7%,4.47,GallJo00
Antonio Gates,TE,26.119,2006-10-15,NFL,SDG,@,SFO,W 48-19,5,6,Sun,7,5,78,15.60,1,71.4%,11.14,GateAn00
Bryan Gilmore,WR,28.086,2006-10-15,NFL,SFO,,SDG,L 19-48,6,6,Sun,2,1,15,15.00,1,50.0%,7.50,GilmBr00
Terry Glenn,WR,32.084,2006-10-15,NFL,DAL,,HOU,W 34-6,5,6,Sun,10,5,47,9.40,0,50.0%,4.70,GlenTe00
Nick Goings,RB,28.262,2006-10-15,NFL,CAR,@,BAL,W 23-21,6,6,Sun,2,2,33,16.50,0,100.0%,16.50,GoinNi00
Tony Gonzalez*,TE,30.230,2006-10-15,NFL,KAN,@,PIT,L 7-45,5,6,Sun,7,3,15,5.00,0,42.9%,2.14,GonzTo00
Frank Gore,RB,23.154,2006-10-15,NFL,SFO,,SDG,L 19-48,6,6,Sun,7,5,35,7.00,0,71.4%,5.00,GoreFr00
Justin Green,FB,24.168,2006-10-15,NFL,BAL,,CAR,L 21-23,6,6,Sun,1,1,12,12.00,0,100.0%,12.00,GreeJu00
Justin Griffith,FB,26.086,2006-10-15,NFL,ATL,,NYG,L 14-27,5,6,Sun,3,2,22,11.00,0,66.7%,7.33,GrifJu00
D.J. Hackett,WR,25.104,2006-10-15,NFL,SEA,@,STL,W 30-28,5,6,Sun,5,3,66,22.00,0,60.0%,13.20,HackD.00
Derek Hagan,WR,22.024,2006-10-15,NFL,MIA,@,NYJ,L 17-20,6,6,Sun,11,6,66,11.00,0,54.5%,6.00,HagaDe00
Az-Zahir Hakim,WR,29.134,2006-10-15,NFL,DET,,BUF,W 20-17,6,6,Sun,3,3,14,4.67,0,100.0%,4.67,HakiAz00
Ahmard Hall,WR,26.336,2006-10-15,NFL,TEN,@,WAS,W 25-22,6,6,Sun,1,1,2,2.00,0,100.0%,2.00,HallAh00
Verron Haynes,RB,27.240,2006-10-15,NFL,PIT,,KAN,W 45-7,5,6,Sun,2,2,12,6.00,0,100.0%,6.00,HaynVe00
Todd Heap,TE,26.213,2006-10-15,NFL,BAL,,CAR,L 21-23,6,6,Sun,8,5,55,11.00,1,62.5%,6.88,HeapTo00
Travis Henry,RB,27.351,2006-10-15,NFL,TEN,@,WAS,W 25-22,6,6,Sun,2,2,3,1.50,0,100.0%,1.50,HenrTr00
Maurice Hicks,RB,28.085,2006-10-15,NFL,SFO,,SDG,L 19-48,6,6,Sun,1,1,16,16.00,0,100.0%,16.00,HickMa00
Santonio Holmes,WR,22.226,2006-10-15,NFL,PIT,,KAN,W 45-7,5,6,Sun,3,2,58,29.00,0,66.7%,19.33,HolmSa00
Torry Holt,WR,30.132,2006-10-15,NFL,STL,,SEA,L 28-30,6,6,Sun,14,8,154,19.25,3,57.1%,11.00,HoltTo00
Brad Hoover,FB,29.338,2006-10-15,NFL,CAR,@,BAL,W 23-21,6,6,Sun,1,1,9,9.00,0,100.0%,9.00,HoovBr00
Joe Horn,WR,34.272,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,9,6,110,18.33,2,66.7%,12.22,HornJo00
T.J. Houshmandzadeh,WR,29.019,2006-10-15,NFL,CIN,@,TAM,L 13-14,5,6,Sun,14,10,102,10.20,1,71.4%,7.29,HousTJ00
Sam Hurd,WR,21.174,2006-10-15,NFL,DAL,,HOU,W 34-6,5,6,Sun,1,1,33,33.00,0,100.0%,33.00,HurdSa00
Darrell Jackson,WR,27.313,2006-10-15,NFL,SEA,@,STL,W 30-28,5,6,Sun,9,4,94,23.50,1,44.4%,10.44,JackDa00
Steven Jackson,RB,23.085,2006-10-15,NFL,STL,,SEA,L 28-30,6,6,Sun,8,7,40,5.71,0,87.5%,5.00,JackSt00
Vincent Jackson,WR,23.274,2006-10-15,NFL,SDG,@,SFO,W 48-19,5,6,Sun,2,1,33,33.00,1,50.0%,16.50,JackVi00
Michael Jenkins,WR,24.119,2006-10-15,NFL,ATL,,NYG,L 14-27,5,6,Sun,6,3,30,10.00,0,50.0%,5.00,JenkMi00
Andre Johnson,WR,25.096,2006-10-15,NFL,HOU,@,DAL,L 6-34,5,6,Sun,16,9,75,8.33,0,56.3%,4.69,JohnAn02
Chad Johnson,WR,28.279,2006-10-15,NFL,CIN,@,TAM,L 13-14,5,6,Sun,11,6,99,16.50,0,54.5%,9.00,JohnCh01
Eric Johnson,TE,30.168,2006-10-15,NFL,SFO,,SDG,L 19-48,6,6,Sun,6,3,29,9.67,0,50.0%,4.83,JohnEr00
Jeremi Johnson,FB,26.041,2006-10-15,NFL,CIN,@,TAM,L 13-14,5,6,Sun,1,1,2,2.00,0,100.0%,2.00,JohnJe00
Keyshawn Johnson,WR,34.085,2006-10-15,NFL,CAR,@,BAL,W 23-21,6,6,Sun,14,5,46,9.20,0,35.7%,3.29,JohnKe00
Larry Johnson,RB,26.330,2006-10-15,NFL,KAN,@,PIT,L 7-45,5,6,Sun,4,3,6,2.00,0,75.0%,1.50,JohnLa00
Brandon Jones,WR,24.209,2006-10-15,NFL,TEN,@,WAS,W 25-22,6,6,Sun,4,3,34,11.33,1,75.0%,8.50,JoneBr02
Jamal Jones,WR,21.155,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,2,1,8,8.00,0,50.0%,4.00,JoneJa02
Kevin Jones,RB,24.055,2006-10-15,NFL,DET,,BUF,W 20-17,6,6,Sun,8,6,36,6.00,0,75.0%,4.50,JoneKe02
LaMont Jordan,RB,27.338,2006-10-15,NFL,OAK,@,DEN,L 3-13,5,6,Sun,2,2,16,8.00,0,100.0%,8.00,JordLa00
Mike Karney,FB,25.101,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,1,1,2,2.00,0,100.0%,2.00,KarnMi00
Reggie Kelly,TE,29.235,2006-10-15,NFL,CIN,@,TAM,L 13-14,5,6,Sun,2,1,27,27.00,0,50.0%,13.50,KellRe00
Eddie Kennison,WR,33.268,2006-10-15,NFL,KAN,@,PIT,L 7-45,5,6,Sun,7,3,57,19.00,0,42.9%,8.14,KennEd00
Joe Klopfenstein,TE,22.340,2006-10-15,NFL,STL,,SEA,L 28-30,6,6,Sun,2,2,37,18.50,0,100.0%,18.50,KlopJo00
Nate Lawrie,TE,24.363,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,1,1,17,17.00,0,100.0%,17.00,LawrNa00
Ashley Lelie,WR,26.241,2006-10-15,NFL,ATL,,NYG,L 14-27,5,6,Sun,3,1,14,14.00,0,33.3%,4.67,LeliAs00
Greg Lewis,WR,26.245,2006-10-15,NFL,PHI,@,NOR,L 24-27,6,6,Sun,2,1,11,11.00,0,50.0%,5.50,LewiGr01
Jamal Lewis,RB,27.047,2006-10-15,NFL,BAL,,CAR,L 21-23,6,6,Sun,3,3,9,3.00,0,100.0%,3.00,LewiJa00
Brandon Lloyd,WR,25.102,2006-10-15,NFL,WAS,,TEN,L 22-25,6,6,Sun,2,1,52,52.00,0,50.0%,26.00,LloyBr00
John Madsen,WR,23.159,2006-10-15,NFL,OAK,@,DEN,L 3-13,5,6,Sun,2,1,5,5.00,0,50.0%,2.50,MadsJo00
Kris Mangum,TE,33.061,2006-10-15,NFL,CAR,@,BAL,W 23-21,6,6,Sun,1,1,3,3.00,0,100.0%,3.00,MangKr00
Brandon Manumaleuna,TE,26.284,2006-10-15,NFL,SDG,@,SFO,W 48-19,5,6,Sun,1,1,3,3.00,0,100.0%,3.00,ManuBr00
Deuce McAllister,RB,27.292,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,6,6,36,6.00,0,100.0%,6.00,McAlDe00
Keenan McCardell,WR,36.282,2006-10-15,NFL,SDG,@,SFO,W 48-19,5,6,Sun,8,6,65,10.83,0,75.0%,8.13,McCaKe00
Shaun McDonald,WR,25.124,2006-10-15,NFL,STL,,SEA,L 28-30,6,6,Sun,1,1,28,28.00,0,100.0%,28.00,McDoSh00
Willis McGahee,RB,24.359,2006-10-15,NFL,BUF,@,DET,L 17-20,6,6,Sun,3,2,14,7.00,0,66.7%,4.67,McGaWi00
Randy McMichael,TE,27.109,2006-10-15,NFL,MIA,@,NYJ,L 17-20,6,6,Sun,12,8,72,9.00,0,66.7%,6.00,McMiRa01
Itula Mili,TE,33.178,2006-10-15,NFL,SEA,@,STL,W 30-28,5,6,Sun,3,2,18,9.00,0,66.7%,6.00,MiliIt00
Heath Miller,TE,23.358,2006-10-15,NFL,PIT,,KAN,W 45-7,5,6,Sun,1,1,16,16.00,0,100.0%,16.00,MillHe00
Maurice Morris,RB,26.318,2006-10-15,NFL,SEA,@,STL,W 30-28,5,6,Sun,2,2,6,3.00,0,100.0%,3.00,MorrMa00
Sammy Morris,RB,29.206,2006-10-15,NFL,MIA,@,NYJ,L 17-20,6,6,Sun,1,1,7,7.00,0,100.0%,7.00,MorrSa00
Randy Moss*,WR,29.244,2006-10-15,NFL,OAK,@,DEN,L 3-13,5,6,Sun,12,5,86,17.20,0,41.7%,7.17,MossRa00
Santana Moss,WR,27.136,2006-10-15,NFL,WAS,,TEN,L 22-25,6,6,Sun,15,5,50,10.00,0,33.3%,3.33,MossSa00
Eric Moulds,WR,33.090,2006-10-15,NFL,HOU,@,DAL,L 6-34,5,6,Sun,4,4,44,11.00,0,100.0%,11.00,MoulEr00
Lorenzo Neal,FB,35.292,2006-10-15,NFL,SDG,@,SFO,W 48-19,5,6,Sun,2,2,3,1.50,0,100.0%,1.50,NealLo00
Ryan Neufeld,TE,30.327,2006-10-15,NFL,BUF,@,DET,L 17-20,6,6,Sun,1,1,4,4.00,1,100.0%,4.00,NeufRy00
Moran Norris,FB,28.121,2006-10-15,NFL,SFO,,SDG,L 19-48,6,6,Sun,1,1,2,2.00,1,100.0%,2.00,NorrMo00
Jerious Norwood,RB,23.078,2006-10-15,NFL,ATL,,NYG,L 14-27,5,6,Sun,1,1,2,2.00,0,100.0%,2.00,NorwJe00
Terrell Owens*,WR,32.312,2006-10-15,NFL,DAL,,HOU,W 34-6,5,6,Sun,6,5,45,9.00,3,83.3%,7.50,OwenTe00
Eric Parker,WR,27.184,2006-10-15,NFL,SDG,@,SFO,W 48-19,5,6,Sun,8,7,88,12.57,0,87.5%,11.00,ParkEr00
Samie Parker,WR,25.204,2006-10-15,NFL,KAN,@,PIT,L 7-45,5,6,Sun,6,5,72,14.40,0,83.3%,12.00,ParkSa00
Willie Parker,HB,25.338,2006-10-15,NFL,PIT,,KAN,W 45-7,5,6,Sun,1,1,-11,-11.00,0,100.0%,-11.00,ParkWi00
Roscoe Parrish,WR,24.091,2006-10-15,NFL,BUF,@,DET,L 17-20,6,6,Sun,3,2,48,24.00,1,66.7%,16.00,ParrRo00
Michael Pittman,RB,31.062,2006-10-15,NFL,TAM,,CIN,W 14-13,5,6,Sun,3,2,20,10.00,0,66.7%,6.67,PittMi00
Marcus Pollard,TE,34.249,2006-10-15,NFL,DET,,BUF,W 20-17,6,6,Sun,1,1,22,22.00,0,100.0%,22.00,PollMa00
Clinton Portis,RB,25.044,2006-10-15,NFL,WAS,,TEN,L 22-25,6,6,Sun,6,5,17,3.40,0,83.3%,2.83,PortCl00
Peerless Price,WR,29.353,2006-10-15,NFL,BUF,@,DET,L 17-20,6,6,Sun,5,4,27,6.75,0,80.0%,5.40,PricPe00
Jeb Putzier,TE,27.268,2006-10-15,NFL,HOU,@,DAL,L 6-34,5,6,Sun,1,1,12,12.00,0,100.0%,12.00,PutzJe00
Antwaan Randle El,WR,27.059,2006-10-15,NFL,WAS,,TEN,L 22-25,6,6,Sun,1,1,16,16.00,0,100.0%,16.00,RandAn00
Josh Reed,WR,26.167,2006-10-15,NFL,BUF,@,DET,L 17-20,6,6,Sun,5,3,24,8.00,0,60.0%,4.80,ReedJo01
Robert Royal,TE,27.153,2006-10-15,NFL,BUF,@,DET,L 17-20,6,6,Sun,1,1,8,8.00,0,100.0%,8.00,RoyaRo00
Cliff Russell,WR,27.249,2006-10-15,NFL,MIA,@,NYJ,L 17-20,6,6,Sun,1,1,5,5.00,0,100.0%,5.00,RussCl00
Cecil Sapp,RB,27.296,2006-10-15,NFL,DEN,,OAK,W 13-3,5,6,Sun,3,2,4,2.00,0,66.7%,1.33,SappCe00
Bo Scaife,TE,25.282,2006-10-15,NFL,TEN,@,WAS,W 25-22,6,6,Sun,4,1,6,6.00,0,25.0%,1.50,ScaiBo00
Cory Schlesinger,FB,34.114,2006-10-15,NFL,DET,,BUF,W 20-17,6,6,Sun,1,1,6,6.00,0,100.0%,6.00,SchlCo00
Matt Schobel,TE,27.345,2006-10-15,NFL,PHI,@,NOR,L 24-27,6,6,Sun,2,2,41,20.50,0,100.0%,20.50,SchoMa00
Jeremy Shockey,TE,26.058,2006-10-15,NFL,NYG,@,ATL,W 27-14,5,6,Sun,6,6,55,9.17,2,100.0%,9.17,ShocJe00
Alex Smith,TE,24.146,2006-10-15,NFL,TAM,,CIN,W 14-13,5,6,Sun,4,3,10,3.33,1,75.0%,2.50,SmitAl02
L.J. Smith,TE,26.155,2006-10-15,NFL,PHI,@,NOR,L 24-27,6,6,Sun,5,4,48,12.00,1,80.0%,9.60,SmitL.00
Musa Smith,RB,24.137,2006-10-15,NFL,BAL,,CAR,L 21-23,6,6,Sun,3,1,-2,-2.00,0,33.3%,-0.67,SmitMu00
Rod Smith,WR,36.153,2006-10-15,NFL,DEN,,OAK,W 13-3,5,6,Sun,2,1,12,12.00,0,50.0%,6.00,SmitRo01
Steve Smith,WR,27.156,2006-10-15,NFL,CAR,@,BAL,W 23-21,6,6,Sun,11,8,189,23.63,1,72.7%,17.18,SmitSt01
Aaron Stecker,RB,30.336,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,4,2,14,7.00,0,50.0%,3.50,StecAa00
Mack Strong,FB,35.034,2006-10-15,NFL,SEA,@,STL,W 30-28,5,6,Sun,3,2,8,4.00,0,66.7%,2.67,StroMa00
Thomas Tapeh,FB,26.201,2006-10-15,NFL,PHI,@,NOR,L 24-27,6,6,Sun,1,1,6,6.00,0,100.0%,6.00,TapeTh00
LaDainian Tomlinson*,RB,27.114,2006-10-15,NFL,SDG,@,SFO,W 48-19,5,6,Sun,8,7,64,9.14,0,87.5%,8.00,TomlLa00
Amani Toomer,WR,32.037,2006-10-15,NFL,NYG,@,ATL,W 27-14,5,6,Sun,5,2,18,9.00,0,40.0%,3.60,ToomAm00
Bobby Wade,WR,25.232,2006-10-15,NFL,TEN,@,WAS,W 25-22,6,6,Sun,2,2,36,18.00,0,100.0%,18.00,WadeBo00
Javon Walker,WR,28.001,2006-10-15,NFL,DEN,,OAK,W 13-3,5,6,Sun,6,4,75,18.75,0,66.7%,12.50,WalkJa00
Kevin Walter,WR,25.072,2006-10-15,NFL,HOU,@,DAL,L 6-34,5,6,Sun,2,1,15,15.00,0,50.0%,7.50,WaltKe00
Hines Ward,TE,30.221,2006-10-15,NFL,PIT,,KAN,W 45-7,5,6,Sun,5,5,59,11.80,1,100.0%,11.80,WardHi00
Nate Washington,WR,23.048,2006-10-15,NFL,PIT,,KAN,W 45-7,5,6,Sun,4,3,68,22.67,1,75.0%,17.00,WashNa00
Kenny Watson,HB,28.216,2006-10-15,NFL,CIN,@,TAM,L 13-14,5,6,Sun,4,4,18,4.50,0,100.0%,4.50,WatsKe00
Jeff Webb,WR,24.257,2006-10-15,NFL,KAN,@,PIT,L 7-45,5,6,Sun,4,3,23,7.67,0,75.0%,5.75,WebbJe00
Wes Welker,WR,25.167,2006-10-15,NFL,MIA,@,NYJ,L 17-20,6,6,Sun,10,6,56,9.33,0,60.0%,5.60,WelkWe00
Brian Westbrook,RB,27.043,2006-10-15,NFL,PHI,@,NOR,L 24-27,6,6,Sun,4,3,3,1.00,0,75.0%,0.75,WestBr00
Roddy White,WR,24.347,2006-10-15,NFL,ATL,,NYG,L 14-27,5,6,Sun,6,2,20,10.00,0,33.3%,3.33,WhitRo00
Alvis Whitted,WR,32.041,2006-10-15,NFL,OAK,@,DEN,L 3-13,5,6,Sun,5,2,26,13.00,0,40.0%,5.20,WhitAl00
Daniel Wilcox,TE,29.206,2006-10-15,NFL,BAL,,CAR,L 21-23,6,6,Sun,5,3,20,6.67,0,60.0%,4.00,WilcDa01
Cadillac Williams,RB,24.177,2006-10-15,NFL,TAM,,CIN,W 14-13,5,6,Sun,5,3,10,3.33,0,60.0%,2.00,WillCa02
Demetrius Williams,WR,23.201,2006-10-15,NFL,BAL,,CAR,L 21-23,6,6,Sun,2,1,35,35.00,0,50.0%,17.50,WillDe03
Roy Williams,WR,24.299,2006-10-15,NFL,DET,,BUF,W 20-17,6,6,Sun,17,10,161,16.10,1,58.8%,9.47,WillRo04
Roydell Williams,WR,25.215,2006-10-15,NFL,TEN,@,WAS,W 25-22,6,6,Sun,2,1,20,20.00,0,50.0%,10.00,WillRo05
Cedrick Wilson,SE,27.302,2006-10-15,NFL,PIT,,KAN,W 45-7,5,6,Sun,3,3,42,14.00,0,100.0%,14.00,WilsCe00
Kris Wilson,TE,25.054,2006-10-15,NFL,KAN,@,PIT,L 7-45,5,6,Sun,2,1,6,6.00,0,50.0%,3.00,WilsKr00
Jason Witten,TE,24.162,2006-10-15,NFL,DAL,,HOU,W 34-6,5,6,Sun,5,3,17,5.67,0,60.0%,3.40,WittJa00
J.J. Arrington,RB,23.266,2006-10-16,NFL,ARI,,CHI,L 23-24,6,6,Mon,2,2,22,11.00,0,100.0%,11.00,ArriJ.00
Obafemi Ayanbadejo,FB,31.225,2006-10-16,NFL,ARI,,CHI,L 23-24,6,6,Mon,2,2,16,8.00,0,100.0%,8.00,AyanOb00
Cedric Benson,RB,23.292,2006-10-16,NFL,CHI,@,ARI,W 24-23,6,6,Mon,1,1,8,8.00,0,100.0%,8.00,BensCe00
Bernard Berrian,WR,25.293,2006-10-16,NFL,CHI,@,ARI,W 24-23,6,6,Mon,10,2,31,15.50,0,20.0%,3.10,BerrBe00
Anquan Boldin,WR,26.013,2006-10-16,NFL,ARI,,CHI,L 23-24,6,6,Mon,18,12,136,11.33,1,66.7%,7.56,BoldAn00
Desmond Clark,TE,29.179,2006-10-16,NFL,CHI,@,ARI,W 24-23,6,6,Mon,9,4,61,15.25,0,44.4%,6.78,ClarDe00
Rashied Davis,WR,27.084,2006-10-16,NFL,CHI,@,ARI,W 24-23,6,6,Mon,5,2,27,13.50,0,40.0%,5.40,DaviRa00
Edgerrin James,RB,28.076,2006-10-16,NFL,ARI,,CHI,L 23-24,6,6,Mon,2,1,7,7.00,0,50.0%,3.50,JameEd00
Bryant Johnson,WR,25.223,2006-10-16,NFL,ARI,,CHI,L 23-24,6,6,Mon,6,2,17,8.50,1,33.3%,2.83,JohnBr02
Thomas Jones,RB,28.058,2006-10-16,NFL,CHI,@,ARI,W 24-23,6,6,Mon,4,3,14,4.67,0,75.0%,3.50,JoneTh00
Jason McKie,FB,26.147,2006-10-16,NFL,CHI,@,ARI,W 24-23,6,6,Mon,1,1,1,1.00,0,100.0%,1.00,McKiJa00
Muhsin Muhammad,WR,33.164,2006-10-16,NFL,CHI,@,ARI,W 24-23,6,6,Mon,7,1,2,2.00,0,14.3%,0.29,MuhaMu00
Leonard Pope,TE,23.036,2006-10-16,NFL,ARI,,CHI,L 23-24,6,6,Mon,1,1,9,9.00,0,100.0%,9.00,PopeLe00
Troy Walters,WR,29.305,2006-10-16,NFL,ARI,,CHI,L 23-24,6,6,Mon,8,4,25,6.25,0,50.0%,3.13,WaltTr00
Joseph Addai,RB,23.172,2006-10-22,NFL,IND,,WAS,W 36-22,6,7,Sun,2,1,20,20.00,0,50.0%,10.00,AddaJo00
Mike Alstott,FB,32.305,2006-10-22,NFL,TAM,,PHI,W 23-21,6,7,Sun,2,2,0,0.00,0,100.0%,0.00,AlstMi00
Courtney Anderson,TE,25.337,2006-10-22,NFL,OAK,,ARI,W 22-9,6,7,Sun,4,3,55,18.33,0,75.0%,13.75,AndeCo00
J.J. Arrington,RB,23.272,2006-10-22,NFL,ARI,@,OAK,L 9-22,7,7,Sun,2,2,8,4.00,0,100.0%,4.00,ArriJ.00
