Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
Eric Parker,WR,25.221,2004-11-21,NFL,SDG,@,OAK,W 23-17,10,11,Sun,2.50,4.5,4.5,3.5,0,0,0,0,0,0,0,0,2,25,0,0,,,,,ParkEr00
Jerome Pathon,WR,28.341,2004-11-21,NFL,NOR,,DEN,L 13-34,10,11,Sun,4.40,7.4,7.4,5.9,0,0,0,0,0,0,0,0,3,44,0,0,,,,,PathJe00
Adrian Peterson,RB,25.143,2004-11-21,NFL,CHI,,IND,L 10-41,10,11,Sun,4.50,5.5,5.5,5.0,0,0,0,0,0,4,15,0,1,30,0,0,,,,,PeteAd00
Todd Peterson,K,34.291,2004-11-21,NFL,SFO,@,TAM,L 3-35,10,11,Sun,3.00,3.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,petertod01
Todd Pinkston,WR,27.212,2004-11-21,NFL,PHI,,WAS,W 28-6,10,11,Sun,10.60,15.6,18.6,13.1,0,0,0,0,0,0,0,0,5,106,0,0,,,,,PinkTo00
Michael Pittman,RB,29.099,2004-11-21,NFL,TAM,,SFO,W 35-3,10,11,Sun,22.60,22.6,25.6,22.6,0,0,0,0,0,21,106,2,0,0,0,0,,,,,PittMi00
Jake Plummer,QB,29.338,2004-11-21,NFL,DEN,@,NOR,W 34-13,10,11,Sun,16.86,16.9,16.9,16.9,19,29,224,2,0,3,-1,0,0,0,0,0,,,,,PlumJa00
Marcus Pollard,TE,32.287,2004-11-21,NFL,IND,@,CHI,W 41-10,10,11,Sun,7.90,9.9,9.9,8.9,0,0,0,0,0,0,0,0,2,19,1,0,,,,,PollMa00
Jerry Porter,WR,26.130,2004-11-21,NFL,OAK,,SDG,L 17-23,10,11,Sun,4.30,9.3,10.3,6.8,0,0,0,0,0,0,0,0,5,63,0,0,,,,,PortJe00
Clinton Portis,RB,23.081,2004-11-21,NFL,WAS,@,PHI,L 6-28,10,11,Sun,3.30,4.3,4.3,3.8,0,0,0,0,0,17,37,0,1,-4,0,0,,,,,PortCl00
Jeb Putzier,TE,25.306,2004-11-21,NFL,DEN,@,NOR,W 34-13,10,11,Sun,3.60,7.6,7.6,5.6,0,0,0,0,0,0,0,0,4,36,0,0,,,,,PutzJe00
Neil Rackers,K,28.097,2004-11-21,NFL,ARI,@,CAR,L 10-35,10,11,Sun,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,rackenei01
Patrick Ramsey,QB,25.281,2004-11-21,NFL,WAS,@,PHI,L 6-28,10,11,Sun,4.48,4.5,5.5,5.5,21,34,162,0,1,1,0,0,0,0,0,0,,,,,RamsPa00
Antwaan Randle El,WR,25.096,2004-11-21,NFL,PIT,@,CIN,W 19-14,10,11,Sun,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,,,,,RandAn00
Tim Rattay,QB,27.251,2004-11-21,NFL,SFO,@,TAM,L 3-35,10,11,Sun,2.48,2.5,4.5,3.5,15,31,147,0,1,2,6,0,0,0,0,0,,,,,RattTi00
J.R. Redmond,RB,27.054,2004-11-21,NFL,OAK,,SDG,L 17-23,10,11,Sun,2.00,4.0,4.0,3.0,0,0,0,0,0,0,0,0,2,20,0,0,,,,,RedmJ.00
Jeff Reed,K,25.226,2004-11-21,NFL,PIT,@,CIN,W 19-14,10,11,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,reedxjef01
Dominic Rhodes,RB,25.309,2004-11-21,NFL,IND,@,CHI,W 41-10,10,11,Sun,5.40,5.4,5.4,5.4,0,0,0,0,0,9,54,0,0,0,0,0,,,,,RhodDo00
Jerry Rice*,WR,42.039,2004-11-21,NFL,SEA,,MIA,W 24-17,10,11,Sun,14.60,17.6,17.6,16.1,0,0,0,0,0,0,0,0,3,86,1,0,,,,,RiceJe00
Marcellus Rivers,TE,26.026,2004-11-21,NFL,NYG,,ATL,L 10-14,10,11,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,RiveMa00
Jeff Robinson,TE,34.275,2004-11-21,NFL,DAL,@,BAL,L 10-30,10,11,Sun,6.10,7.1,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,,,,,RobiJe00
Ben Roethlisberger,QB,22.264,2004-11-21,NFL,PIT,@,CIN,W 19-14,10,11,Sun,9.12,9.1,10.1,9.1,15,21,138,1,0,9,16,0,0,0,0,0,,,,,RoetBe00
Josh Scobee,K,22.151,2004-11-21,NFL,JAX,,TEN,L 15-18,10,11,Sun,7.00,7.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,scobejos01
Josh Scobey,RB,24.346,2004-11-21,NFL,ARI,@,CAR,L 10-35,10,11,Sun,5.40,7.4,7.4,6.4,0,0,0,0,0,4,19,0,2,35,0,0,,,,,ScobJo00
Aaron Shea,TE,27.352,2004-11-21,NFL,CLE,,NYJ,L 7-10,10,11,Sun,6.70,8.7,8.7,7.7,0,0,0,0,0,0,0,0,2,7,1,0,,,,,SheaAa00
Jeremy Shockey,TE,24.095,2004-11-21,NFL,NYG,,ATL,L 10-14,10,11,Sun,10.50,15.5,15.5,13.0,0,0,0,0,0,0,0,0,5,45,1,0,,,,,ShocJe00
Antowain Smith,RB,32.252,2004-11-21,NFL,TEN,@,JAX,W 18-15,10,11,Sun,16.90,19.9,19.9,18.4,0,0,0,0,0,24,95,1,3,14,0,0,,,,,SmitAn00
Emmitt Smith*,RB,35.190,2004-11-21,NFL,ARI,@,CAR,L 10-35,10,11,Sun,3.00,4.0,4.0,3.5,0,0,0,0,0,11,26,0,1,4,0,0,,,,,SmitEm00
Jimmy Smith,WR,35.286,2004-11-21,NFL,JAX,,TEN,L 15-18,10,11,Sun,2.90,4.9,4.9,3.9,0,0,0,0,0,0,0,0,2,29,0,0,,,,,SmitJi00
L.J. Smith,TE,24.192,2004-11-21,NFL,PHI,,WAS,W 28-6,10,11,Sun,2.00,5.0,5.0,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,,SmitL.00
Musa Smith,RB,22.174,2004-11-21,NFL,BAL,,DAL,W 30-10,10,11,Sun,1.20,1.2,1.2,1.2,0,0,0,0,0,1,12,0,0,0,0,0,,,,,SmitMu00
Onterrio Smith,RB,23.349,2004-11-21,NFL,MIN,,DET,W 22-19,10,11,Sun,4.10,6.1,6.1,5.1,0,0,0,0,0,8,27,0,2,14,0,0,,,,,SmitOn00
Rod Smith,WR,34.190,2004-11-21,NFL,DEN,@,NOR,W 34-13,10,11,Sun,2.60,5.6,5.6,4.1,0,0,0,0,0,0,0,0,3,26,0,0,,,,,SmitRo01
Donte' Stallworth,WR,24.011,2004-11-21,NFL,NOR,,DEN,L 13-34,10,11,Sun,18.20,28.2,31.2,23.2,0,0,0,0,0,0,0,0,10,122,1,0,,,,,StalDo00
Matt Stover,K,36.299,2004-11-21,NFL,BAL,,DAL,W 30-10,10,11,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,stovemat01
Tai Streets,WR,27.215,2004-11-21,NFL,DET,@,MIN,L 19-22,10,11,Sun,2.10,3.1,3.1,2.6,0,0,0,0,0,0,0,0,1,21,0,0,,,,,StreTa00
Lee Suggs,RB,24.102,2004-11-21,NFL,CLE,,NYJ,L 7-10,10,11,Sun,7.70,10.7,10.7,9.2,0,0,0,0,0,17,62,0,3,15,0,0,,,,,SuggLe00
Thomas Tapeh,FB,24.238,2004-11-21,NFL,PHI,,WAS,W 28-6,10,11,Sun,1.40,1.4,1.4,1.4,0,0,0,0,0,4,14,0,0,0,0,0,,,,,TapeTh00
Chester Taylor,RB,25.060,2004-11-21,NFL,BAL,,DAL,W 30-10,10,11,Sun,11.10,15.1,15.1,13.1,0,0,0,0,0,15,33,1,4,18,0,0,,,,,TaylCh01
Fred Taylor,RB,28.299,2004-11-21,NFL,JAX,,TEN,L 15-18,10,11,Sun,10.30,13.3,17.3,11.8,0,0,0,0,0,21,103,0,3,20,0,0,,,,,TaylFr00
Travis Taylor,WR,26.236,2004-11-21,NFL,BAL,,DAL,W 30-10,10,11,Sun,4.80,10.8,11.8,7.8,0,0,0,0,0,0,0,0,6,68,0,0,,,,,TaylTr01
David Terrell,WR,29.136,2004-11-21,NFL,CHI,,IND,L 10-41,10,11,Sun,7.60,10.6,10.6,9.1,0,0,0,0,0,0,0,0,3,76,0,0,,,,,TerrDa00
Derrius Thompson,WR,27.139,2004-11-21,NFL,MIA,@,SEA,L 17-24,10,11,Sun,5.10,8.1,8.1,6.6,0,0,0,0,0,0,0,0,3,51,0,0,,,,,ThomDe00
James Thrash,WR,29.207,2004-11-21,NFL,WAS,@,PHI,L 6-28,10,11,Sun,1.90,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,,ThraJa00
LaDainian Tomlinson*,RB,25.151,2004-11-21,NFL,SDG,@,OAK,W 23-17,10,11,Sun,23.30,24.3,27.3,23.8,0,1,0,0,0,37,164,1,1,9,0,0,,,,,TomlLa00
Amani Toomer,WR,30.074,2004-11-21,NFL,NYG,,ATL,L 10-14,10,11,Sun,2.40,4.4,4.4,3.4,0,0,0,0,0,0,0,0,2,24,0,0,,,,,ToomAm00
Jerame Tuman,TE,28.242,2004-11-21,NFL,PIT,@,CIN,W 19-14,10,11,Sun,2.60,3.6,3.6,3.1,0,0,0,0,0,0,0,0,1,26,0,0,,,,,TumaJe00
Mike Vanderjagt,K,34.242,2004-11-21,NFL,IND,@,CHI,W 41-10,10,11,Sun,11.00,11.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,vandemik01
Michael Vick,QB,24.148,2004-11-21,NFL,ATL,@,NYG,W 14-10,10,11,Sun,23.00,23.0,26.0,23.0,12,20,115,2,0,15,104,0,0,0,0,0,,,,,VickMi00
Javon Walker,WR,26.038,2004-11-21,NFL,GNB,@,HOU,W 16-13,10,11,Sun,8.80,17.8,17.8,13.3,0,0,0,0,0,0,0,0,9,88,0,0,,,,,WalkJa00
Hines Ward,FL,28.258,2004-11-21,NFL,PIT,@,CIN,W 19-14,10,11,Sun,1.50,4.5,4.5,3.0,0,0,0,0,0,0,0,0,3,15,0,0,,,,,WardHi00
Kelley Washington,WR,25.092,2004-11-21,NFL,CIN,,PIT,L 14-19,10,11,Sun,10.70,13.7,13.7,12.2,0,0,0,0,0,0,0,0,3,47,1,0,,,,,WashKe00
Darius Watts,WR,22.338,2004-11-21,NFL,DEN,@,NOR,W 34-13,10,11,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,WattDa00
Reggie Wayne,WR,26.004,2004-11-21,NFL,IND,@,CHI,W 41-10,10,11,Sun,22.60,28.6,31.6,25.6,0,0,0,0,0,0,0,0,6,106,2,0,,,,,WaynRe00
Brian Westbrook,RB,25.080,2004-11-21,NFL,PHI,,WAS,W 28-6,10,11,Sun,22.50,27.5,27.5,25.0,0,0,0,0,0,12,63,0,5,42,2,0,,,,,WestBr00
Tyrone Wheatley,RB,32.307,2004-11-21,NFL,OAK,,SDG,L 17-23,10,11,Sun,5.10,6.1,6.1,5.6,0,0,0,0,0,12,42,0,1,9,0,0,,,,,WheaTy00
Dez White,WR,25.090,2004-11-21,NFL,ATL,@,NYG,W 14-10,10,11,Sun,3.30,7.3,7.3,5.3,0,0,0,0,0,1,-2,0,4,35,0,0,,,,,WhitDe00
Jermaine Wiggins,HB,29.308,2004-11-21,NFL,MIN,,DET,W 22-19,10,11,Sun,11.10,19.1,19.1,15.1,0,0,0,0,0,0,0,0,8,51,1,0,,,,,WiggJe00
Daniel Wilcox,TE,27.243,2004-11-21,NFL,BAL,,DAL,W 30-10,10,11,Sun,2.30,4.3,4.3,3.3,0,0,0,0,0,0,0,0,2,23,0,0,,,,,WilcDa01
Jeff Wilkins,K,32.216,2004-11-21,NFL,STL,@,BUF,L 17-37,10,11,Sun,5.00,5.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,wilkijef01
Boo Williams,TE,25.152,2004-11-21,NFL,NOR,,DEN,L 13-34,10,11,Sun,3.50,6.5,6.5,5.0,0,0,0,0,0,0,0,0,3,35,0,0,,,,,WillBo00
Domanick Williams,RB,24.051,2004-11-21,NFL,HOU,,GNB,L 13-16,10,11,Sun,16.60,22.6,22.6,19.6,0,0,0,0,0,21,65,0,6,41,1,0,,,,,DaviDo01
Karl Williams,WR,33.225,2004-11-21,NFL,ARI,@,CAR,L 10-35,10,11,Sun,4.00,7.0,7.0,5.5,0,0,0,0,0,1,3,0,3,37,0,0,,,,,WillKa00
Moe Williams,RB,30.118,2004-11-21,NFL,MIN,,DET,W 22-19,10,11,Sun,9.60,11.6,11.6,10.6,0,0,0,0,0,4,15,1,2,21,0,0,,,,,WillMo00
Reggie Williams,WR,21.188,2004-11-21,NFL,JAX,,TEN,L 15-18,10,11,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,WillRe00
Roy Williams,WR,22.337,2004-11-21,NFL,DET,@,MIN,L 19-22,10,11,Sun,1.90,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,,WillRo04
Walter Williams,RB,27.074,2004-11-21,NFL,GNB,@,HOU,W 16-13,10,11,Sun,4.20,4.2,4.2,4.2,0,0,0,0,0,6,42,0,0,0,0,0,,,,,WillWa02
Jason Witten,TE,22.199,2004-11-21,NFL,DAL,@,BAL,L 10-30,10,11,Sun,2.90,5.9,5.9,4.4,0,0,0,0,0,0,0,0,3,29,0,0,,,,,WittJa00
Rashaun Woods,WR,24.035,2004-11-21,NFL,SFO,@,TAM,L 3-35,10,11,Sun,3.20,4.2,4.2,3.7,0,0,0,0,0,0,0,0,1,32,0,0,,,,,WoodRa00
Amos Zereoue,RB,28.044,2004-11-21,NFL,OAK,,SDG,L 17-23,10,11,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,ZereAm00
Derrick Blaylock,RB,25.091,2004-11-22,NFL,KAN,,NWE,L 19-27,10,11,Mon,9.10,14.1,14.1,11.6,0,0,0,0,0,19,58,0,5,33,0,0,,,,,BlayDe00
Tom Brady,QB,27.111,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,16.50,16.5,19.5,16.5,17,26,315,1,0,5,-1,0,0,0,0,0,,,,,BradTo00
Deion Branch,WR,25.127,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,16.50,22.5,25.5,19.5,0,0,0,0,0,0,0,0,6,105,1,0,,,,,BranDe00
Troy Brown,WR,33.143,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,2.70,4.7,4.7,3.7,0,0,0,0,0,0,0,0,2,27,0,0,,,,,BrowTr00
Corey Dillon,RB,30.029,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,21.80,22.8,23.8,22.3,0,0,0,0,0,26,98,2,1,20,0,0,,,,,DillCo00
Jason Dunn,TE,31.007,2004-11-22,NFL,KAN,,NWE,L 19-27,10,11,Mon,1.70,4.7,4.7,3.2,0,0,0,0,0,0,0,0,3,17,0,0,,,,,DunnJa00
Christian Fauria,TE,33.061,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,FaurCh00
Tony Gonzalez*,TE,28.269,2004-11-22,NFL,KAN,,NWE,L 19-27,10,11,Mon,8.60,15.6,15.6,12.1,0,0,0,0,0,0,0,0,7,86,0,0,,,,,GonzTo00
Daniel Graham,TE,26.006,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,8.30,11.3,11.3,9.8,0,0,0,0,0,0,0,0,3,83,0,0,,,,,GrahDa00
Trent Green,QB,34.136,2004-11-22,NFL,KAN,,NWE,L 19-27,10,11,Mon,21.84,21.8,25.8,22.8,27,42,381,2,1,1,6,0,0,0,0,0,,,,,GreeTr00
Dante Hall,WR,26.082,2004-11-22,NFL,KAN,,NWE,L 19-27,10,11,Mon,3.20,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,,HallDa00
Eddie Kennison,WR,31.307,2004-11-22,NFL,KAN,,NWE,L 19-27,10,11,Mon,21.90,24.9,24.9,23.4,0,0,0,0,0,0,0,0,3,99,2,0,,,,,KennEd00
Johnnie Morton,WR,33.046,2004-11-22,NFL,KAN,,NWE,L 19-27,10,11,Mon,10.70,15.7,18.7,13.2,0,0,0,0,0,0,0,0,5,107,0,0,,,,,MortJo00
Patrick Pass,FB,26.327,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,,,,,PassPa00
David Patten,WR,30.095,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,4.60,5.6,5.6,5.1,0,0,0,0,0,0,0,0,1,46,0,0,,,,,PattDa00
Lawrence Tynes,K,26.203,2004-11-22,NFL,KAN,,NWE,L 19-27,10,11,Mon,7.00,7.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,tyneslaw01
Adam Vinatieri,K,31.330,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,9.00,9.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,vinatada01
Stephen Alexander,TE,29.018,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,5.80,10.8,10.8,8.3,0,0,0,0,0,0,0,0,5,58,0,0,,,,,AlexSt00
Darian Barnes,FB,24.271,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,6.50,7.5,7.5,7.0,0,0,0,0,0,0,0,0,1,5,1,0,,,,,BarnDa00
Shawn Bryson,RB,28.005,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,7.50,13.5,14.5,10.5,0,0,0,0,0,7,51,0,6,44,0,0,,,,,BrysSh00
Terrance Copper,WR,22.258,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,2.10,4.1,4.1,3.1,0,0,0,0,0,1,-1,0,2,22,0,0,,,,,CoppTe00
Billy Cundiff,K,24.240,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,3.00,3.0,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,3,cundibil01
Paul Edinger,K,26.313,2004-11-25,NFL,CHI,@,DAL,L 7-21,11,12,Thu,1.00,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,edingpau01
Jason Hanson,K,34.161,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,9.00,9.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,,,hansojas01
Joey Harrington,QB,26.035,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,4.24,4.2,5.2,4.2,14,23,156,0,0,0,0,0,0,0,0,0,,,,,HarrJo00
Marvin Harrison*,WR,32.092,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,30.70,42.7,45.7,36.7,0,0,0,0,0,0,0,0,12,127,3,0,,,,,HarrMa00
Edgerrin James,HB,26.116,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,12.10,15.1,18.1,13.6,0,0,0,0,0,23,105,0,3,16,0,0,,,,,JameEd00
Keyshawn Johnson,WR,32.126,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,5.80,11.8,11.8,8.8,0,0,0,0,0,0,0,0,6,58,0,0,,,,,JohnKe00
Julius Jones,RB,23.103,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,26.90,27.9,30.9,27.4,0,0,0,0,0,33,150,2,1,-1,0,0,,,,,JoneJu01
Kevin Jones,HB,22.096,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,10.20,13.2,13.2,11.7,0,0,0,0,0,12,99,0,3,3,0,0,,,,,JoneKe02
Thomas Jones,RB,26.098,2004-11-25,NFL,CHI,@,DAL,L 7-21,11,12,Thu,9.40,15.4,15.4,12.4,0,0,0,0,0,14,46,0,6,48,0,0,,,,,JoneTh00
Peyton Manning,QB,28.246,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,33.84,33.8,33.8,33.8,23,28,236,6,0,1,4,0,0,0,0,0,,,,,MannPe00
Mike McMahon,QB,25.291,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,2.88,2.9,3.9,3.9,11,15,77,0,1,2,18,0,0,0,0,0,,,,,McMaMi00
Quincy Morgan,WR,27.063,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,2.20,4.2,4.2,3.2,0,0,0,0,0,0,0,0,2,22,0,0,,,,,MorgQu00
Cory Schlesinger,FB,32.155,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,SchlCo00
Brandon Stokley,WR,28.155,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,23.70,28.7,28.7,26.2,0,0,0,0,0,0,0,0,5,57,3,0,,,,,StokBr00
Tai Streets,WR,27.219,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,2.60,5.6,5.6,4.1,0,0,0,0,0,0,0,0,3,26,0,0,,,,,StreTa00
Reggie Swinton,WR,29.124,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,2.30,3.3,3.3,2.8,0,0,0,0,0,0,0,0,1,23,0,0,,,,,SwinRe00
David Terrell,WR,29.140,2004-11-25,NFL,CHI,@,DAL,L 7-21,11,12,Thu,3.40,5.4,5.4,4.4,0,0,0,0,0,0,0,0,2,34,0,0,,,,,TerrDa00
Vinny Testaverde,QB,41.012,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,5.38,5.4,6.4,6.4,9,14,92,1,1,3,-3,0,0,0,0,0,,,,,TestVi00
Anthony Thomas,RB,27.018,2004-11-25,NFL,CHI,@,DAL,L 7-21,11,12,Thu,2.00,4.0,4.0,3.0,0,0,0,0,0,3,0,0,2,20,0,0,,,,,ThomAn01
Scottie Vines,WR,25.222,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,VineSc00
Bobby Wade,WR,23.274,2004-11-25,NFL,CHI,@,DAL,L 7-21,11,12,Thu,2.40,4.4,4.4,3.4,0,0,0,0,0,1,1,0,2,23,0,0,,,,,WadeBo00
Reggie Wayne,WR,26.008,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,3.30,6.3,6.3,4.8,0,0,0,0,0,1,-4,0,3,37,0,0,,,,,WaynRe00
Roy Williams,WR,22.341,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,3.10,7.1,8.1,5.1,0,0,0,0,0,0,0,0,4,51,0,0,,,,,WillRo04
Jason Witten,TE,22.203,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,1.70,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,,WittJa00
Sam Aiken,WR,23.350,2004-11-28,NFL,BUF,@,SEA,W 38-9,11,12,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,AikeSa00
David Akers,K,29.355,2004-11-28,NFL,PHI,@,NYG,W 27-6,11,12,Sun,9.00,9.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,akersdav01
Shaun Alexander,RB,27.090,2004-11-28,NFL,SEA,,BUF,L 9-38,11,12,Sun,3.90,3.9,3.9,3.9,0,0,0,0,0,13,39,0,0,0,0,0,,,,,AlexSh00
Mike Alstott,FB,30.343,2004-11-28,NFL,TAM,@,CAR,L 14-21,11,12,Sun,3.40,5.4,5.4,4.4,0,0,0,0,0,6,15,0,2,19,0,0,,,,,AlstMi00
Morten Andersen*,K,44.101,2004-11-28,NFL,MIN,,JAX,W 27-16,11,12,Sun,9.00,9.0,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,andermor01
Derick Armstrong,WR,25.240,2004-11-28,NFL,HOU,,TEN,W 31-21,11,12,Sun,2.00,3.0,3.0,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,,ArmsDe00
B.J. Askew,FB,24.101,2004-11-28,NFL,NYJ,@,ARI,W 13-3,11,12,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,AskeB.00
Obafemi Ayanbadejo,FB,29.268,2004-11-28,NFL,ARI,,NYJ,L 3-13,11,12,Sun,2.60,3.6,3.6,3.1,0,0,0,0,0,3,12,0,1,14,0,0,,,,,AyanOb00
Tiki Barber,RB,29.235,2004-11-28,NFL,NYG,,PHI,L 6-27,11,12,Sun,11.90,12.9,15.9,12.4,0,0,0,0,0,19,110,0,1,9,0,0,,,,,BarbTi00
Kevan Barlow,RB,25.326,2004-11-28,NFL,SFO,,MIA,L 17-24,11,12,Sun,2.00,5.0,5.0,3.5,0,0,0,0,0,9,20,0,3,0,0,0,,,,,BarlKe00
Drew Bennett,WR,26.094,2004-11-28,NFL,TEN,@,HOU,L 21-31,11,12,Sun,5.40,10.4,10.4,7.9,0,0,0,0,0,0,0,0,5,54,0,0,,,,,BennDr00
Jerome Bettis*,HB,32.286,2004-11-28,NFL,PIT,,WAS,W 16-7,11,12,Sun,18.00,19.0,22.0,18.5,0,0,0,0,0,31,100,1,1,20,0,0,,,,,BettJe00
Ladell Betts,RB,25.093,2004-11-28,NFL,WAS,@,PIT,L 7-16,11,12,Sun,6.90,9.9,9.9,8.4,0,0,0,0,0,8,34,0,3,35,0,0,,,,,BettLa00
Derrick Blaylock,RB,25.097,2004-11-28,NFL,KAN,,SDG,L 31-34,11,12,Sun,19.80,22.8,22.8,21.3,0,0,0,0,0,8,57,2,3,21,0,0,,,,,BlayDe00
Drew Bledsoe,QB,32.288,2004-11-28,NFL,BUF,@,SEA,W 38-9,11,12,Sun,9.00,9.0,12.0,12.0,25,37,275,1,3,0,0,0,0,0,0,0,,,,,BledDr00
Anquan Boldin,X-WR,24.056,2004-11-28,NFL,ARI,,NYJ,L 3-13,11,12,Sun,6.70,14.7,15.7,10.7,0,0,0,0,0,0,0,0,8,87,0,0,,,,,BoldAn00
Brooks Bollinger,QB,25.013,2004-11-28,NFL,NYJ,@,ARI,W 13-3,11,12,Sun,2.60,2.6,2.6,2.6,5,9,60,0,0,1,2,0,0,0,0,0,,,,,BollBr00
Marty Booker,WR,28.120,2004-11-28,NFL,MIA,@,SFO,W 24-17,11,12,Sun,2.00,5.0,5.0,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,,BookMa00
Corey Bradford,WR,28.356,2004-11-28,NFL,HOU,,TEN,W 31-21,11,12,Sun,3.20,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,,BradCo00
Tom Brady,QB,27.117,2004-11-28,NFL,NWE,,BAL,W 24-3,11,12,Sun,7.18,7.2,7.2,7.2,15,30,172,0,0,3,3,0,0,0,0,0,,,,,BradTo00
Deion Branch,WR,25.133,2004-11-28,NFL,NWE,,BAL,W 24-3,11,12,Sun,5.10,9.1,9.1,7.1,0,0,0,0,0,0,0,0,4,51,0,0,,,,,BranDe00
Drew Brees,QB,25.318,2004-11-28,NFL,SDG,@,KAN,W 34-31,11,12,Sun,25.42,25.4,28.4,25.4,28,37,378,2,0,8,23,0,0,0,0,0,,,,,BreeDr00
