Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Sean Considine,SS,24.274,2007-09-17,NFL,PHI,,WAS,L 12-20,2,2,Mon,,,,1,ConsSe20
Brian Dawkins*,FS,33.339,2007-09-17,NFL,PHI,,WAS,L 12-20,2,2,Mon,,,,1,DawkBr00
LaRon Landry,SS,22.338,2007-09-17,NFL,WAS,@,PHI,W 20-12,2,2,Mon,0,0,0,1,LandLa99
Carlos Rogers,RCB,26.077,2007-09-17,NFL,WAS,@,PHI,W 20-12,2,2,Mon,,,,1,RogeCa20
Sean Taylor,FS,24.169,2007-09-17,NFL,WAS,@,PHI,W 20-12,2,2,Mon,,,,1,TaylSe20
Jared Allen,RDE,25.173,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,0,0,0,2,AlleJa22
Will Allen,CB,29.049,2007-09-23,NFL,MIA,@,NYJ,L 28-31,3,3,Sun,,,,1,AlleWi20
Adam Archuleta,SS,29.300,2007-09-23,NFL,CHI,,DAL,L 10-34,3,3,Sun,1,4,0,1,ArchAd20
Jonathan Babineaux,UT,25.346,2007-09-23,NFL,ATL,,CAR,L 20-27,3,3,Sun,,,,1,BabiJo20
Nick Barnett,MIKE,26.119,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,1,38,0,1,BarnNi20
David Barrett,RCB,29.275,2007-09-23,NFL,NYJ,,MIA,W 31-28,3,3,Sun,,,,1,BarrDa22
Leigh Bodden,RCB,25.364,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,,,,2,BoddLe20
Rocky Boiman,LB,27.242,2007-09-23,NFL,IND,@,HOU,W 30-24,3,3,Sun,1,2,0,1,BoimRo20
Michael Boley,BLB,25.030,2007-09-23,NFL,ATL,,CAR,L 20-27,3,3,Sun,,,,1,BoleMi20
Alfonso Boone,RDT,31.255,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,,,,1,BoonAl20
Gary Brackett,MLB,27.123,2007-09-23,NFL,IND,@,HOU,W 30-24,3,3,Sun,1,26,0,1,BracGa20
Phillip Buchanon,CB,27.004,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,1,19,0,1,BuchPh20
Ryan Clark,FS,27.346,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,,,,1,ClarRy20
Nate Clements,CB,27.285,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,,,,1,ClemNa99
Sean Considine,SS,24.280,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,1,0,0,1,ConsSe20
Antonio Cromartie,CB,23.161,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,,,,2,CromAn20
Phillip Daniels,LDE,34.203,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,,,,2,DaniPh20
Demetric Evans,DL,28.020,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,,,,1,EvanDe20
James Farrior,LILB,32.260,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,0,0,0,2,FarrJa99
Jamar Fletcher,XCB,28.026,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,,,,1,FletJa20
London Fletcher,MLB,32.127,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,1,9,0,1,FletLo20
Omar Gaither,MLB,23.189,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,,,,1,GaitOm20
Randall Gay,CB,25.141,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,,,,1,GayxRa20
Deon Grant,SS,28.193,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,1,0,0,1,GranDe21
Eric Green,RCB,25.191,2007-09-23,NFL,ARI,@,BAL,L 23-26,3,3,Sun,,,,1,GreeEr20
Leon Hall,CB,22.288,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,1,2,0,1,HallLe98
Ken Hamlin,FS,26.246,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,,,,1,HamlKe20
Joselio Hanson,CB,26.041,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,,,,1,HansJo20
Clinton Hart,SS,30.065,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,,,,1,HartCl20
Kelvin Hayden,LCB,24.062,2007-09-23,NFL,IND,@,HOU,W 30-24,3,3,Sun,,,,2,HaydKe20
E.J. Henderson,MLB,27.051,2007-09-23,NFL,MIN,@,KAN,L 10-13,3,3,Sun,,,,1,HendE.20
Anthony Henry,RCB,30.324,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,2,51,1,4,HenrAn20
Ellis Hobbs,RCB,24.130,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,0,0,0,2,HobbEl20
Daven Holly,DB,25.046,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,,,,1,HollDa22
Roderick Hood,LCB,25.355,2007-09-23,NFL,ARI,@,BAL,L 23-26,3,3,Sun,,,,1,HoodRo20
Darren Howard,DE,30.308,2007-09-23,NFL,PHI,,DET,W 56-21,3,3,Sun,,,,1,HowaDa21
Thomas Howard,OLB,24.071,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,1,26,0,1,HowaTh20
Von Hutchins,FS,26.221,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,,,,2,HutcVo20
Corey Ivy,RCB,30.178,2007-09-23,NFL,BAL,,ARI,W 26-23,3,3,Sun,0,0,0,2,IvyxCo20
Quentin Jammer,LCB,28.096,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,,,,2,JammQu20
Cullen Jenkins,RDE,26.246,2007-09-23,NFL,GNB,,SDG,W 31-24,3,3,Sun,,,,1,JenkCu20
Kelly Jennings,RCB,24.297,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,,,,1,JennKe20
Landon Johnson,WLB,26.194,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,,,,1,JohnLa20
Sean Jones,SS,25.205,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,,,,2,JoneSe20
Johnathan Joseph,RCB,23.160,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,,,,1,JoseJo20
Brett Keisel,RDE,29.004,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,,,,1,KeisBr20
Tommy Kelly,DE,26.270,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,,,,1,KellTo21
Sammy Knight,SS,32.013,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,1,1,0,1,KnigSa00
Dawan Landry,SS,24.267,2007-09-23,NFL,BAL,,ARI,W 26-23,3,3,Sun,,,,1,LandDa21
Ty Law*,LCB,33.225,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,,,,1,LawxTy00
Sam Madison,LCB,33.153,2007-09-23,NFL,NYG,@,WAS,W 24-17,3,3,Sun,,,,3,MadiSa00
Chris McAlister,LCB,30.101,2007-09-23,NFL,BAL,,ARI,W 26-23,3,3,Sun,,,,2,McAlCh00
Bryant McFadden,CB,25.306,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,1,50,1,1,McFaBr20
Rocky McIntosh,WLB,24.312,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,,,,1,McInRo20
Kawika Mitchell,WLB,27.348,2007-09-23,NFL,NYG,@,WAS,W 24-17,3,3,Sun,,,,2,MitcKa20
Kirk Morrison,MLB,25.216,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,1,45,0,2,MorrKi20
Michael Myers,DT,31.246,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,0,0,0,1,MyerMi20
Reggie Nelson,FS,24.002,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,,,,2,NelsRe99
Terence Newman,CB,29.019,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,,,,1,NewmTe20
Deltha O'Neal,LCB,30.236,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,,,,1,ONeaDe00
Calvin Pace,SLB,26.330,2007-09-23,NFL,ARI,@,BAL,L 23-26,3,3,Sun,,,,1,PaceCa20
Antwan Peek,LOLB,27.329,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,,,,1,PeekAn20
Julius Peppers,LDE,27.248,2007-09-23,NFL,CAR,@,ATL,W 27-20,3,3,Sun,,,,1,PeppJu99
Mike Peterson,MLB,31.098,2007-09-23,NFL,JAX,@,DEN,W 23-14,3,3,Sun,,,,1,PeteMi20
Jermaine Phillips,SS,28.180,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,1,0,0,1,PhilJe20
Shaun Phillips,OLB,26.133,2007-09-23,NFL,SDG,@,GNB,L 24-31,3,3,Sun,0,0,0,1,PhilSh20
Troy Polamalu,SS,26.157,2007-09-23,NFL,PIT,,SFO,W 37-16,3,3,Sun,,,,1,PolaTr99
Jacques Reeves,LCB,24.350,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,,,,1,ReevJa20
Kerry Rhodes,S,25.052,2007-09-23,NFL,NYJ,,MIA,W 31-28,3,3,Sun,1,3,0,1,RhodKe20
Dunta Robinson,LCB,25.165,2007-09-23,NFL,HOU,,IND,L 24-30,3,3,Sun,,,,1,RobiDu20
Carlos Rogers,RCB,26.083,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,,,,1,RogeCa20
Stanford Routt,CB,24.062,2007-09-23,NFL,OAK,,CLE,W 26-24,3,3,Sun,,,,1,RoutSt20
Brian Russell,FS,29.230,2007-09-23,NFL,SEA,,CIN,W 24-21,3,3,Sun,1,0,0,2,RussBr20
Barrett Ruud,MLB,24.126,2007-09-23,NFL,TAM,,STL,W 24-3,3,3,Sun,1,2,0,1,RuudBa20
Asante Samuel,LCB,26.260,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,1,42,0,1,SamuAs20
Aaron Schobel,RDE,30.022,2007-09-23,NFL,BUF,@,NWE,L 7-38,3,3,Sun,0,0,0,1,SchoAa99
Darren Sharper,SS,31.324,2007-09-23,NFL,MIN,@,KAN,L 10-13,3,3,Sun,,,,1,SharDa00
Robaire Smith,RDE,29.312,2007-09-23,NFL,CLE,@,OAK,L 24-26,3,3,Sun,,,,1,SmitRo21
Shawntae Spencer,CB,25.213,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,,,,1,SpenSh20
Terrell Suggs,ROLB,24.347,2007-09-23,NFL,BAL,,ARI,W 26-23,3,3,Sun,,,,1,SuggTe99
Sean Taylor,FS,24.175,2007-09-23,NFL,WAS,,NYG,L 17-24,3,3,Sun,1,0,0,1,TaylSe20
Adalius Thomas,ILB,30.036,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,,,,1,ThomAd00
Charles Tillman,LCB,26.212,2007-09-23,NFL,CHI,,DAL,L 10-34,3,3,Sun,,,,2,TillCh20
Nathan Vasher,RCB,25.310,2007-09-23,NFL,CHI,,DAL,L 10-34,3,3,Sun,,,,1,VashNa99
Jonathan Vilma,ILB,25.160,2007-09-23,NFL,NYJ,,MIA,W 31-28,3,3,Sun,,,,1,VilmJo99
Corey Webster,RCB,25.205,2007-09-23,NFL,NYG,@,WAS,W 24-17,3,3,Sun,,,,1,WebsCo20
Greg Wesley,S,29.188,2007-09-23,NFL,KAN,,MIN,W 13-10,3,3,Sun,,,,1,WeslGr20
D.J. Williams,MLB,25.065,2007-09-23,NFL,DEN,,JAX,L 14-23,3,3,Sun,,,,1,WillD.20
Madieu Williams,FS,25.340,2007-09-23,NFL,CIN,@,SEA,L 21-24,3,3,Sun,1,35,0,1,WillMa20
Roy Williams,SS,27.040,2007-09-23,NFL,DAL,@,CHI,W 34-10,3,3,Sun,1,0,0,1,WillRo03
Patrick Willis,MLB,22.241,2007-09-23,NFL,SFO,@,PIT,L 16-37,3,3,Sun,,,,1,WillPa98
Eugene Wilson,FS,27.037,2007-09-23,NFL,NWE,,BUF,W 38-7,3,3,Sun,,,,1,WilsEu20
Josh Bullocks,FS,24.208,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,,,,1,BullJo20
Keith Bulluck,RLB,30.173,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,3,51,0,3,BullKe00
Jason David,RCB,25.104,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,1,19,0,2,DaviJa20
Cortland Finnegan,RCB,23.234,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,,,,1,FinnCo20
Vincent Fuller,S,25.052,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,1,61,1,1,FullVi20
Antwan Odom,LDE,26.000,2007-09-24,NFL,TEN,@,NOR,W 31-14,3,3,Mon,,,,1,OdomAn20
Usama Young,CB,22.139,2007-09-24,NFL,NOR,,TEN,L 14-31,3,3,Mon,,,,1,YounUs99
Jared Allen,RDE,25.180,2007-09-30,NFL,KAN,@,SDG,W 30-16,4,4,Sun,,,,2,AlleJa22
O.J. Atogwe,FS,26.099,2007-09-30,NFL,STL,@,DAL,L 7-35,4,4,Sun,1,31,0,1,AtogO.20
Jordan Babineaux,SS,25.030,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,,,,1,BabiJo21
Atari Bigby,SS,26.011,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,1,1,0,1,BigbAt20
Leigh Bodden,RCB,26.006,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,1,7,0,2,BoddLe20
Alfonso Boone,RDT,31.262,2007-09-30,NFL,KAN,@,SDG,W 30-16,4,4,Sun,,,,1,BoonAl20
Tyler Brayton,DE,27.314,2007-09-30,NFL,OAK,@,MIA,W 35-17,4,4,Sun,,,,1,BrayTy20
Keith Brooking,MLB,31.335,2007-09-30,NFL,ATL,,HOU,W 26-16,4,4,Sun,,,,1,BrooKe00
C.C. Brown,SS,24.246,2007-09-30,NFL,HOU,@,ATL,L 16-26,4,4,Sun,,,,1,BrowC.20
Ralph Brown,CB,29.014,2007-09-30,NFL,ARI,,PIT,W 21-14,4,4,Sun,1,5,0,1,BrowRa20
Sheldon Brown,RCB,28.195,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,,,,1,BrowSh20
Fernando Bryant,LCB,30.188,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,1,0,0,3,BryaFe20
Phillip Buchanon,RCB,27.011,2007-09-30,NFL,TAM,@,CAR,W 20-7,4,4,Sun,,,,2,BuchPh20
Jarrett Bush,CB,23.132,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,,,,1,BushJa20
Corey Chavous,SS,31.258,2007-09-30,NFL,STL,@,DAL,L 7-35,4,4,Sun,0,0,0,1,ChavCo00
Nate Clements,LCB,27.292,2007-09-30,NFL,SFO,,SEA,L 3-23,4,4,Sun,1,0,0,2,ClemNa99
Nick Collins,FS,24.045,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,,,,1,CollNi20
Karlos Dansby,WLB,25.331,2007-09-30,NFL,ARI,,PIT,W 21-14,4,4,Sun,,,,1,DansKa20
Andra Davis,LB,28.281,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,,,,1,DaviAn20
Kevin Dockery,DB,23.265,2007-09-30,NFL,NYG,,PHI,W 16-3,4,4,Sun,,,,1,DockKe20
Elvis Dumervil,LDE,23.254,2007-09-30,NFL,DEN,@,IND,L 20-38,4,4,Sun,,,,1,DumeEl20
Andre Dyson,CB,28.128,2007-09-30,NFL,NYJ,@,BUF,L 14-17,4,4,Sun,1,0,0,1,DysoAn20
Ron Edwards,LDT,28.080,2007-09-30,NFL,KAN,@,SDG,W 30-16,4,4,Sun,,,,1,EdwaRo20
Drayton Florence,RCB,26.285,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,,,,1,FlorDr20
Simon Fraser,DL,24.187,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,,,,1,FrasSi20
Omar Gaither,MLB,23.196,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,1,49,0,1,GaitOm20
Matt Giordano,DB,24.349,2007-09-30,NFL,IND,,DEN,W 38-20,4,4,Sun,,,,1,GiorMa20
Cletis Gordon,CB,24.160,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,,,,1,GordCl20
Eric Green,RCB,25.198,2007-09-30,NFL,ARI,,PIT,W 21-14,4,4,Sun,,,,1,GreeEr20
Jabari Greer,CB,25.231,2007-09-30,NFL,BUF,,NYJ,W 17-14,4,4,Sun,1,2,0,2,GreeJa22
Cedric Griffin,RCB,24.323,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,,,,1,GrifCe20
Ken Hamlin,FS,26.253,2007-09-30,NFL,DAL,,STL,W 35-7,4,4,Sun,1,0,0,1,HamlKe20
Al Harris,RCB,32.297,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,,,,1,HarrAl21
Walt Harris,RCB,33.051,2007-09-30,NFL,SFO,,SEA,L 3-23,4,4,Sun,,,,1,HarrWa21
James Harrison,ROLB,29.149,2007-09-30,NFL,PIT,@,ARI,L 14-21,4,4,Sun,0,0,0,1,HarrJa23
Clinton Hart,SS,30.072,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,1,18,0,1,HartCl20
E.J. Henderson,MLB,27.058,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,,,,1,HendE.20
Anthony Henry,RCB,30.331,2007-09-30,NFL,DAL,,STL,W 35-7,4,4,Sun,,,,1,HenrAn20
Renaldo Hill,S,28.322,2007-09-30,NFL,MIA,,OAK,L 17-35,4,4,Sun,,,,1,HillRe20
Daven Holly,DB,25.053,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,,,,2,HollDa22
Roderick Hood,LCB,25.362,2007-09-30,NFL,ARI,,PIT,W 21-14,4,4,Sun,,,,1,HoodRo20
Darren Howard,DE,30.315,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,,,,1,HowaDa21
Thomas Howard,OLB,24.078,2007-09-30,NFL,OAK,@,MIA,W 35-17,4,4,Sun,1,28,0,2,HowaTh20
D'Qwell Jackson,WLB,24.004,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,,,,1,JackDQ20
Marlin Jackson,RCB,24.092,2007-09-30,NFL,IND,,DEN,W 38-20,4,4,Sun,1,0,0,1,JackMa22
Quentin Jammer,LCB,28.103,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,,,,1,JammQu20
Cullen Jenkins,DE,26.253,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,,,,2,JenkCu20
Kelly Jennings,RCB,24.304,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,,,,2,JennKe20
Derrick Johnson,LOLB,24.312,2007-09-30,NFL,KAN,@,SDG,W 30-16,4,4,Sun,1,6,0,1,JohnDe25
Cato June,SLB,27.316,2007-09-30,NFL,TAM,@,CAR,W 20-7,4,4,Sun,,,,1,JuneCa99
Brett Keisel,RDE,29.011,2007-09-30,NFL,PIT,@,ARI,L 14-21,4,4,Sun,,,,2,KeisBr20
Ma'ake Kemoeatu,LDT,28.263,2007-09-30,NFL,CAR,,TAM,L 7-20,4,4,Sun,,,,2,KemoMa20
Ty Law*,LCB,33.232,2007-09-30,NFL,KAN,@,SDG,W 30-16,4,4,Sun,1,2,0,2,LawxTy00
Michael Lehan,CB,27.309,2007-09-30,NFL,MIA,,OAK,L 17-35,4,4,Sun,,,,1,LehaMi20
Sam Madison,RCB,33.160,2007-09-30,NFL,NYG,,PHI,W 16-3,4,4,Sun,,,,1,MadiSa00
Chris McAlister,LCB,30.108,2007-09-30,NFL,BAL,@,CLE,L 13-27,4,4,Sun,,,,1,McAlCh00
Marcus McCauley,SLB,24.027,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,,,,1,McCaMa99
Marlon McCree,FS,30.197,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,1,-1,0,1,McCrMa20
Terrence McGee,RCB,26.351,2007-09-30,NFL,BUF,,NYJ,W 17-14,4,4,Sun,1,1,0,2,McGeTe99
Quintin Mikell,FS,27.014,2007-09-30,NFL,PHI,@,NYG,L 3-16,4,4,Sun,,,,1,MikeQu20
Jarrad Page,FS,22.346,2007-09-30,NFL,KAN,@,SDG,W 30-16,4,4,Sun,,,,2,PageJa20
Jermaine Phillips,SS,28.187,2007-09-30,NFL,TAM,@,CAR,W 20-7,4,4,Sun,1,0,0,1,PhilJe20
Antonio Pierce,MLB,28.339,2007-09-30,NFL,NYG,,PHI,W 16-3,4,4,Sun,,,,2,PierAn20
Troy Polamalu,SS,26.164,2007-09-30,NFL,PIT,@,ARI,L 14-21,4,4,Sun,,,,1,PolaTr99
Carlos Polk,ILB,30.220,2007-09-30,NFL,SDG,,KAN,L 16-30,4,4,Sun,,,,1,PolkCa20
Brodney Pool,FS,23.129,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,,,,1,PoolBr20
Derrick Pope,LB,25.149,2007-09-30,NFL,MIA,,OAK,L 17-35,4,4,Sun,,,,1,PopeDe20
Ed Reed*,FS,29.019,2007-09-30,NFL,BAL,@,CLE,L 13-27,4,4,Sun,1,20,0,1,ReedEd00
Jacques Reeves,LCB,24.357,2007-09-30,NFL,DAL,,STL,W 35-7,4,4,Sun,,,,2,ReevJa20
Darrelle Revis,LCB,22.078,2007-09-30,NFL,NYJ,@,BUF,L 14-17,4,4,Sun,,,,2,ReviDa99
Shaun Rogers,NT,28.202,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,0,0,0,1,RogeSh99
Antrel Rolle,CB,24.288,2007-09-30,NFL,ARI,,PIT,W 21-14,4,4,Sun,,,,1,RollAn20
Aaron Ross,LCB,25.015,2007-09-30,NFL,NYG,,PHI,W 16-3,4,4,Sun,,,,2,RossAa99
Stanford Routt,CB,24.069,2007-09-30,NFL,OAK,@,MIA,W 35-17,4,4,Sun,1,0,0,1,RoutSt20
Terdell Sands,DT,27.334,2007-09-30,NFL,OAK,@,MIA,W 35-17,4,4,Sun,,,,1,SandTe20
Bart Scott,RILB,27.043,2007-09-30,NFL,BAL,@,CLE,L 13-27,4,4,Sun,,,,1,ScotBa20
Ernie Sims,WLB,22.281,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,1,5,0,1,SimsEr20
Derek Smith,MLB,32.255,2007-09-30,NFL,SFO,,SEA,L 3-23,4,4,Sun,,,,1,SmitDe21
Dwight Smith,FS,29.048,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,,,,1,SmitDw20
Keith Smith,CB,27.194,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,1,64,1,1,SmitKe20
Robaire Smith,RDE,29.319,2007-09-30,NFL,CLE,,BAL,W 27-13,4,4,Sun,,,,1,SmitRo21
Patrick Surtain,RCB,31.103,2007-09-30,NFL,KAN,@,SDG,W 30-16,4,4,Sun,,,,1,SurtPa00
Lofa Tatupu,MLB,24.319,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,,,,1,TatuLo99
Bryan Thomas,LOLB,28.115,2007-09-30,NFL,NYJ,@,BUF,L 14-17,4,4,Sun,,,,1,ThomBr21
Josh Thomas,DE,26.096,2007-09-30,NFL,IND,,DEN,W 38-20,4,4,Sun,,,,1,ThomJo25
Marcus Trufant,LCB,26.279,2007-09-30,NFL,SEA,@,SFO,W 23-3,4,4,Sun,2,54,0,4,TrufMa20
Brian Urlacher*,MLB,29.128,2007-09-30,NFL,CHI,@,DET,L 27-37,4,4,Sun,,,,1,UrlaBr00
Jamar Williams,LB,23.108,2007-09-30,NFL,CHI,@,DET,L 27-37,4,4,Sun,0,0,0,1,WillJa21
Sam Williams,OLB,27.064,2007-09-30,NFL,OAK,@,MIA,W 35-17,4,4,Sun,,,,1,WillSa22
Adrian Wilson,SS,27.353,2007-09-30,NFL,ARI,,PIT,W 21-14,4,4,Sun,1,0,0,1,WilsAd99
Stanley Wilson,RCB,24.329,2007-09-30,NFL,DET,,CHI,W 37-27,4,4,Sun,,,,1,WilsSt20
Antoine Winfield,LCB,30.098,2007-09-30,NFL,MIN,,GNB,L 16-23,4,4,Sun,,,,2,WinfAn20
Charles Woodson,LCB,30.358,2007-09-30,NFL,GNB,@,MIN,W 23-16,4,4,Sun,0,0,0,1,WoodCh00
Tedy Bruschi,ILB,34.114,2007-10-01,NFL,NWE,@,CIN,W 34-13,4,4,Mon,,,,1,BrusTe99
Randall Gay,CB,25.149,2007-10-01,NFL,NWE,@,CIN,W 34-13,4,4,Mon,1,0,0,1,GayxRa20
Leon Hall,CB,22.296,2007-10-01,NFL,CIN,,NWE,L 13-34,4,4,Mon,1,2,0,1,HallLe98
Ellis Hobbs,RCB,24.138,2007-10-01,NFL,NWE,@,CIN,W 34-13,4,4,Mon,0,0,0,1,HobbEl20
Johnathan Joseph,RCB,23.168,2007-10-01,NFL,CIN,,NWE,L 13-34,4,4,Mon,,,,1,JoseJo20
Asante Samuel,LCB,26.268,2007-10-01,NFL,NWE,@,CIN,W 34-13,4,4,Mon,1,1,0,2,SamuAs20
Justin Smith,RDE,28.001,2007-10-01,NFL,CIN,,NWE,L 13-34,4,4,Mon,,,,1,SmitJu20
Will Allen,CB,29.063,2007-10-07,NFL,MIA,@,HOU,L 19-22,5,5,Sun,,,,1,AlleWi20
Tully Banta-Cain,OLB,27.040,2007-10-07,NFL,SFO,,BAL,L 7-9,5,5,Sun,,,,1,BantTu20
Jon Beason,WLB,22.266,2007-10-07,NFL,CAR,@,NOR,W 16-13,5,5,Sun,,,,1,BeasJo99
Fred Bennett,CB,23.280,2007-10-07,NFL,HOU,,MIA,W 22-19,5,5,Sun,,,,1,BennFr99
Antoine Bethea,FS,23.072,2007-10-07,NFL,IND,,TAM,W 33-14,5,5,Sun,1,11,0,1,BethAn20
Michael Boley,BLB,25.044,2007-10-07,NFL,ATL,@,TEN,L 13-20,5,5,Sun,1,0,0,1,BoleMi20
C.C. Brown,SS,24.253,2007-10-07,NFL,HOU,,MIA,W 22-19,5,5,Sun,1,9,0,1,BrowC.20
Fakhir Brown,RCB,30.016,2007-10-07,NFL,STL,,ARI,L 31-34,5,5,Sun,2,12,0,6,BrowFa20
Josh Bullocks,FS,24.221,2007-10-07,NFL,NOR,,CAR,L 13-16,4,5,Sun,,,,1,BullJo20
James Butler,SS,25.030,2007-10-07,NFL,NYG,,NYJ,W 35-24,5,5,Sun,,,,1,ButlJa20
Ryan Clark,FS,27.360,2007-10-07,NFL,PIT,,SEA,W 21-0,5,5,Sun,,,,1,ClarRy20
Earl Cochran,DE,26.171,2007-10-07,NFL,HOU,,MIA,W 22-19,5,5,Sun,,,,1,CochEa20
Nick Collins,FS,24.052,2007-10-07,NFL,GNB,,CHI,L 20-27,5,5,Sun,,,,1,CollNi20
Chris Crocker,FS,27.212,2007-10-07,NFL,ATL,@,TEN,L 13-20,5,5,Sun,,,,1,CrocCh20
Antonio Cromartie,CB,23.175,2007-10-07,NFL,SDG,@,DEN,W 41-3,5,5,Sun,,,,1,CromAn20
Thomas Davis,SLB,24.199,2007-10-07,NFL,CAR,@,NOR,W 16-13,5,5,Sun,,,,1,DaviTh20
Tim Dobbins,LB,24.301,2007-10-07,NFL,SDG,@,DEN,W 41-3,5,5,Sun,,,,1,DobbTi20
