Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Brian Young,LDT,25.069,2002-09-15,NFL,STL,,NYG,L 21-26,2,2,Sun,,,,1,YounBr20
Champ Bailey*,LCB,24.086,2002-09-16,NFL,WAS,,PHI,L 7-37,2,2,Mon,0,0,0,1,BailCh00
Brian Dawkins*,FS,28.338,2002-09-16,NFL,PHI,@,WAS,W 37-7,2,2,Mon,1,0,0,1,DawkBr00
Al Harris,CB,27.283,2002-09-16,NFL,PHI,@,WAS,W 37-7,2,2,Mon,,,,1,HarrAl21
N.D. Kalu,DE,27.044,2002-09-16,NFL,PHI,@,WAS,W 37-7,2,2,Mon,0,0,0,2,KaluN.20
Levon Kirkland,MLB,33.211,2002-09-16,NFL,PHI,@,WAS,W 37-7,2,2,Mon,,,,1,KirkLe00
Ifeanyi Ohalete,DB,23.117,2002-09-16,NFL,WAS,,PHI,L 7-37,2,2,Mon,,,,1,OhalIf20
Sam Shade,SS,29.094,2002-09-16,NFL,WAS,,PHI,L 7-37,2,2,Mon,,,,1,ShadSa20
Bobby Taylor,RCB,28.262,2002-09-16,NFL,PHI,@,WAS,W 37-7,2,2,Mon,,,,1,TaylBo00
Troy Vincent,LCB,31.100,2002-09-16,NFL,PHI,@,WAS,W 37-7,2,2,Mon,1,1,0,2,VincTr00
Dan Wilkinson,LDT,29.187,2002-09-16,NFL,WAS,,PHI,L 7-37,2,2,Mon,,,,2,WilkDa22
Ashley Ambrose,RCB,32.005,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,1,0,0,3,AmbrAs00
Marques Anderson,S,23.119,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,1,78,1,1,AndeMa22
Mike Anderson,FB,29.001,2002-09-22,NFL,DEN,,BUF,W 28-23,3,3,Sun,0,0,0,1,AndeMi00
LaVar Arrington,SLB,24.094,2002-09-22,NFL,WAS,@,SFO,L 10-20,3,3,Sun,0,0,0,1,ArriLa00
Reggie Austin,LCB,25.244,2002-09-22,NFL,CHI,,NOR,L 23-29,3,3,Sun,1,0,0,2,AustRe20
Jerry Azumah,RCB,25.021,2002-09-22,NFL,CHI,,NOR,L 23-29,3,3,Sun,,,,1,AzumJe00
Champ Bailey*,LCB,24.092,2002-09-22,NFL,WAS,@,SFO,L 10-20,3,3,Sun,1,0,0,2,BailCh00
Shawn Barber,WIL,27.251,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,,,,1,BarbSh20
Idrees Bashir,FS,23.289,2002-09-22,NFL,IND,@,HOU,W 23-3,3,3,Sun,1,0,0,1,BashId20
Greg Biekert,MLB,33.192,2002-09-22,NFL,MIN,,CAR,L 14-21,3,3,Sun,,,,1,BiekGr20
Juran Bolden,LCB,28.087,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,,,,4,BoldJu20
Raheem Brock,LDE,24.104,2002-09-22,NFL,IND,@,HOU,W 23-3,3,3,Sun,,,,1,BrocRa20
Zack Bronson,FS,28.237,2002-09-22,NFL,SFO,,WAS,W 20-10,3,3,Sun,1,0,0,1,BronZa20
Eric Brown,SS,27.186,2002-09-22,NFL,HOU,,IND,L 3-23,3,3,Sun,,,,2,BrowEr21
Fakhir Brown,CB,25.001,2002-09-22,NFL,NOR,@,CHI,W 29-23,3,3,Sun,,,,1,BrowFa20
Sheldon Brown,CB,23.187,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,1,29,0,1,BrowSh20
Brentson Buckner,LDT,30.357,2002-09-22,NFL,CAR,@,MIN,W 21-14,3,3,Sun,,,,1,BuckBr20
Keion Carpenter,FS,24.326,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,,,,1,CarpKe20
Leonardo Carson,DT,25.223,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,,,,1,CarsLe20
Tyrone Carter,RCB,26.175,2002-09-22,NFL,MIN,,CAR,L 14-21,3,3,Sun,1,13,0,1,CartTy20
Chris Cash,LCB,22.071,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,,,,1,CashCh20
Corey Chavous,LCB,26.250,2002-09-22,NFL,MIN,,CAR,L 14-21,3,3,Sun,1,33,0,1,ChavCo00
Chris Claiborne,MLB,24.058,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,1,43,0,1,ClaiCh20
Nate Clements,RCB,22.284,2002-09-22,NFL,BUF,@,DEN,L 23-28,3,3,Sun,,,,1,ClemNa99
Charlie Clemons,MLB,30.080,2002-09-22,NFL,NOR,@,CHI,W 29-23,3,3,Sun,,,,3,ClemCh22
Rich Coady,S,26.239,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,,,,1,CoadRi21
Rosevelt Colvin,SLB,25.017,2002-09-22,NFL,CHI,,NOR,L 23-29,3,3,Sun,0,0,0,1,ColvRo20
Clifton Crosby,CB,28.005,2002-09-22,NFL,IND,@,HOU,W 23-3,3,3,Sun,,,,1,CrosCl21
Na'il Diggs,SLB,24.076,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,,,,2,DiggNa20
Andre Dyson,LCB,23.120,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,1,16,1,2,DysoAn20
Donnie Edwards,MLB,29.169,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,1,20,1,2,EdwaDo20
Kalimba Edwards,DE,22.270,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,,,,1,EdwaKa20
Greg Ellis,LDE,27.039,2002-09-22,NFL,DAL,@,PHI,L 13-44,3,3,Sun,0,0,0,1,ElliGr20
Carlos Emmons,SAM,29.019,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,,,,1,EmmoCa20
Rob Fredrickson,RLB,31.132,2002-09-22,NFL,ARI,,SDG,L 15-23,3,3,Sun,,,,1,FredRo20
Kabeer Gbaja-Biamila,DE,24.363,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,,,,1,GbajKa20
Aaron Glenn,LCB,30.068,2002-09-22,NFL,HOU,,IND,L 3-23,3,3,Sun,,,,1,GlenAa00
Andre' Goodman,CB,24.042,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,,,,1,GoodAn20
Deon Grant,FS,23.192,2002-09-22,NFL,CAR,@,MIN,W 21-14,3,3,Sun,3,16,0,3,GranDe21
Robert Griffith,SS,31.296,2002-09-22,NFL,CLE,@,TEN,W 31-28,3,3,Sun,,,,1,GrifRo00
Carlos Hall,RDE,23.249,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,,,,1,HallCa20
Kevin Hardy,SLB,29.060,2002-09-22,NFL,DAL,@,PHI,L 13-44,3,3,Sun,,,,2,HardKe00
Walt Harris,LCB,28.043,2002-09-22,NFL,IND,@,HOU,W 23-3,3,3,Sun,,,,2,HarrWa21
Albert Haynesworth,DT,21.097,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,,,,1,HaynAl20
Anthony Henry,DB,25.323,2002-09-22,NFL,CLE,@,TEN,W 31-28,3,3,Sun,,,,1,HenrAn20
Renaldo Hill,CB,23.314,2002-09-22,NFL,ARI,,SDG,L 15-23,3,3,Sun,,,,1,HillRe20
Warrick Holdman,WLB,26.304,2002-09-22,NFL,CHI,,NOR,L 23-29,3,3,Sun,,,,1,HoldWa20
Vonnie Holliday,LDE,26.285,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,,,,1,HollVo20
Reggie Howard,RCB,25.128,2002-09-22,NFL,CAR,@,MIN,W 21-14,3,3,Sun,0,0,0,1,HowaRe21
Kevin Kaesviharn,CB,26.024,2002-09-22,NFL,CIN,@,ATL,L 3-30,3,3,Sun,,,,1,KaesKe20
Lamar King,LDE,27.043,2002-09-22,NFL,SEA,@,NYG,L 6-9,3,3,Sun,,,,1,KingLa20
Levon Kirkland,MLB,33.217,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,,,,1,KirkLe00
Sammy Knight,SS,27.012,2002-09-22,NFL,NOR,@,CHI,W 29-23,3,3,Sun,1,5,0,1,KnigSa00
Kwamie Lassiter,FS,32.293,2002-09-22,NFL,ARI,,SDG,L 15-23,3,3,Sun,0,0,0,1,LassKw20
Ty Law*,LCB,28.224,2002-09-22,NFL,NWE,,KAN,W 41-38,3,3,Sun,1,0,0,1,LawxTy00
Justin Lucas,S,26.069,2002-09-22,NFL,ARI,,SDG,L 15-23,3,3,Sun,1,7,0,1,LucaJu20
Todd Lyght,RCB,33.225,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,,,,3,LyghTo00
Brock Marion,FS,32.103,2002-09-22,NFL,MIA,,NYJ,W 30-3,3,3,Sun,1,62,0,1,MariBr00
Mike Maslowski,ROLB,28.073,2002-09-22,NFL,KAN,@,NWE,L 38-41,3,3,Sun,1,25,0,1,MaslMi20
Kevin Mathis,CB,28.146,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,1,8,0,1,MathKe20
Tod McBride,CB,26.239,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,1,0,0,1,McBrTo20
Mike McKenzie,LCB,26.149,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,1,0,0,1,McKeMi20
Todd McMillon,CB,28.361,2002-09-22,NFL,CHI,,NOR,L 23-29,3,3,Sun,,,,1,McMiTo20
Ryan McNeil,RCB,31.353,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,,,,1,McNeRy20
Mike Minter,SS,28.250,2002-09-22,NFL,CAR,@,MIN,W 21-14,3,3,Sun,1,0,0,1,MintMi21
Alex Molden,LCB,29.049,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,,,,1,MoldAl20
Rob Morris,MLB,27.247,2002-09-22,NFL,IND,@,HOU,W 23-3,3,3,Sun,,,,1,MorrRo20
Keith Newman,SLB,25.246,2002-09-22,NFL,BUF,@,DEN,L 23-28,3,3,Sun,,,,1,NewmKe20
Willie Offord,SS,23.274,2002-09-22,NFL,MIN,,CAR,L 14-21,3,3,Sun,,,,1,OffoWi20
Chike Okeafor,LDE,26.179,2002-09-22,NFL,SFO,,WAS,W 20-10,3,3,Sun,0,0,0,1,OkeaCh20
Mike Peterson,LLB,26.097,2002-09-22,NFL,IND,@,HOU,W 23-3,3,3,Sun,,,,1,PeteMi20
Robert Porcher,LDE,33.054,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,,,,1,PorcRo00
Trevor Pryce,LDE,27.050,2002-09-22,NFL,DEN,,BUF,W 28-23,3,3,Sun,0,0,0,1,PrycTr00
Izell Reese,FS,28.138,2002-09-22,NFL,DEN,,BUF,W 28-23,3,3,Sun,,,,1,ReesIz20
Coby Rhinehart,CB,25.227,2002-09-22,NFL,ARI,,SDG,L 15-23,3,3,Sun,,,,1,RhinCo20
Derrick Rodgers,WLB,30.343,2002-09-22,NFL,MIA,,NYJ,W 30-3,3,3,Sun,1,7,0,1,RodgDe20
Sam Rogers,LB,32.115,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,,,,1,RogeSa20
Samari Rolle,RCB,26.043,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,,,,1,RollSa00
Derek Ross,CB,22.260,2002-09-22,NFL,DAL,@,PHI,L 13-44,3,3,Sun,,,,1,RossDe20
Brad Scioli,LDT,26.016,2002-09-22,NFL,IND,@,HOU,W 23-3,3,3,Sun,0,0,0,1,ScioBr20
Junior Seau*,WLB,33.246,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,,,,1,SeauJu00
Darren Sharper,FS,26.323,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,1,0,0,1,SharDa00
Otis Smith,RCB,36.335,2002-09-22,NFL,NWE,,KAN,W 41-38,3,3,Sun,1,-1,0,1,SmitOt20
Fred Smoot,RCB,22.063,2002-09-22,NFL,WAS,@,SFO,L 10-20,3,3,Sun,,,,1,SmooFr20
Jason Taylor*,RDE,28.021,2002-09-22,NFL,MIA,,NYJ,W 30-3,3,3,Sun,0,0,0,2,TaylJa03
Fred Thomas,CB,29.011,2002-09-22,NFL,NOR,@,CHI,W 29-23,3,3,Sun,,,,1,ThomFr20
John Thornton,LDT,25.355,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,0,0,0,1,ThorJo21
Jeremiah Trotter,MLB,25.245,2002-09-22,NFL,WAS,@,SFO,L 10-20,3,3,Sun,,,,1,TrotJe00
Troy Vincent,LCB,31.106,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,,,,1,VincTr00
Brian Walker,FS,30.114,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,0,0,0,1,WalkBr21
Gerard Warren,LDT,24.059,2002-09-22,NFL,CLE,@,TEN,W 31-28,3,3,Sun,,,,1,WarrGe20
Steve Warren,DT,24.243,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,,,,1,WarrSt20
Nate Wayne,WLB,27.253,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,,,,1,WaynNa20
Greg Wesley,SS,24.187,2002-09-22,NFL,KAN,@,NWE,L 38-41,3,3,Sun,,,,1,WeslGr20
Marcellus Wiley,LDE,27.296,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,1,40,0,1,WileMa00
Shaun Williams,SS,25.347,2002-09-22,NFL,NYG,,SEA,W 9-6,3,3,Sun,,,,1,WillSh20
Jamie Winborn,RILB,23.131,2002-09-22,NFL,SFO,,WAS,W 20-10,3,3,Sun,,,,1,WinbJa20
Shawn Wooden,SLB,28.334,2002-09-22,NFL,MIA,,NYJ,W 30-3,3,3,Sun,1,0,0,1,WoodSh20
Ronde Barber,RCB,27.169,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,,,,1,BarbRo00
Dre' Bly,RCB,25.124,2002-09-23,NFL,STL,@,TAM,L 14-26,3,3,Mon,,,,1,BlyxDr00
Derrick Brooks*,WLB,29.158,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,1,39,1,2,BrooDe00
Dexter Jackson,FS,25.057,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,1,20,0,1,JackDe20
Brian Kelly,LCB,26.252,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,1,31,0,1,KellBr21
John Lynch,SS,30.363,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,,,,1,LyncJo00
Shelton Quarles,MLB,31.012,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,0,0,0,1,QuarSh20
Simeon Rice,RDE,28.211,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,1,30,0,3,RiceSi00
Warren Sapp*,LDT,29.278,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,0,0,0,1,SappWa00
Dwight Smith,CB,24.041,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,,,,1,SmitDw20
Grant Wistrom,RDE,26.082,2002-09-23,NFL,STL,@,TAM,L 14-26,3,3,Mon,,,,1,WistGr20
Sam Adams,DT,29.108,2002-09-29,NFL,OAK,,TEN,W 52-25,3,4,Sun,,,,1,AdamSa00
Will Allen,LCB,24.055,2002-09-29,NFL,NYG,@,ARI,L 7-21,4,4,Sun,,,,1,AlleWi20
Reggie Austin,LCB,25.251,2002-09-29,NFL,CHI,@,BUF,L 27-33,4,4,Sun,,,,1,AustRe20
Akin Ayodele,SLB,23.012,2002-09-29,NFL,JAX,,NYJ,W 28-3,3,4,Sun,,,,2,AyodAk20
Shawn Barber,WIL,27.258,2002-09-29,NFL,PHI,,HOU,W 35-17,4,4,Sun,,,,1,BarbSh20
David Barrett,RCB,24.281,2002-09-29,NFL,ARI,,NYG,W 21-7,4,4,Sun,1,22,0,1,BarrDa22
Marcus Bell,OLB,25.072,2002-09-29,NFL,SEA,,MIN,W 48-23,4,4,Sun,,,,1,BellMa21
Jay Bellamy,FS,30.083,2002-09-29,NFL,NOR,@,DET,L 21-26,4,4,Sun,,,,1,BellJa22
Dre' Bly,RCB,25.130,2002-09-29,NFL,STL,,DAL,L 10-13,4,4,Sun,1,0,0,1,BlyxDr00
Courtney Brown,RDE,24.227,2002-09-29,NFL,CLE,@,PIT,L 13-16,4,4,Sun,,,,1,BrowCo22
Eric Brown,SS,27.193,2002-09-29,NFL,HOU,@,PHI,L 17-35,4,4,Sun,1,7,0,3,BrowEr21
Fakhir Brown,CB,25.008,2002-09-29,NFL,NOR,@,DET,L 21-26,4,4,Sun,,,,1,BrowFa20
Mike Brown,FS,24.228,2002-09-29,NFL,CHI,@,BUF,L 27-33,4,4,Sun,,,,1,BrowMi99
Phillip Buchanon,CB,22.010,2002-09-29,NFL,OAK,,TEN,W 52-25,3,4,Sun,1,0,0,2,BuchPh20
Jeff Burris,LCB,30.114,2002-09-29,NFL,CIN,,TAM,L 7-35,4,4,Sun,,,,1,BurrJe20
Glenn Cadrez,LB,32.270,2002-09-29,NFL,KAN,,MIA,W 48-30,4,4,Sun,,,,1,CadrGl20
Ike Charlton,CB,24.358,2002-09-29,NFL,JAX,,NYJ,W 28-3,3,4,Sun,,,,1,CharIk20
Chris Claiborne,MLB,24.065,2002-09-29,NFL,DET,,NOR,W 26-21,4,4,Sun,1,0,0,2,ClaiCh20
Duane Clemons,RDE,28.129,2002-09-29,NFL,KAN,,MIA,W 48-30,4,4,Sun,,,,1,ClemDu20
Dexter Coakley,WLB,29.344,2002-09-29,NFL,DAL,@,STL,W 13-10,4,4,Sun,,,,1,CoakDe00
Marcus Coleman,RCB,28.128,2002-09-29,NFL,HOU,@,PHI,L 17-35,4,4,Sun,,,,3,ColeMa20
Jason Craft,RCB,26.228,2002-09-29,NFL,JAX,,NYJ,W 28-3,3,4,Sun,1,0,0,2,CrafJa20
Donovin Darius,SS,27.048,2002-09-29,NFL,JAX,,NYJ,W 28-3,3,4,Sun,1,3,0,2,DariDo20
Andra Davis,LB,23.280,2002-09-29,NFL,CLE,@,PIT,L 13-16,4,4,Sun,1,0,0,1,DaviAn20
Don Davis,WLB,29.286,2002-09-29,NFL,STL,,DAL,L 10-13,4,4,Sun,,,,1,DaviDo22
Russell Davis,LDT,27.185,2002-09-29,NFL,ARI,,NYG,W 21-7,4,4,Sun,,,,1,DaviRu20
Brian Dawkins*,FS,28.351,2002-09-29,NFL,PHI,,HOU,W 35-17,4,4,Sun,1,27,0,2,DawkBr00
Jerry DeLoach,RDE,25.074,2002-09-29,NFL,HOU,@,PHI,L 17-35,4,4,Sun,,,,1,DeLoJe20
Hugh Douglas,RDE,31.037,2002-09-29,NFL,PHI,,HOU,W 35-17,4,4,Sun,0,0,0,1,DougHu00
Donnie Edwards,MLB,29.176,2002-09-29,NFL,SDG,,NWE,W 21-14,4,4,Sun,1,46,0,1,EdwaDo20
Mario Edwards,RCB,26.302,2002-09-29,NFL,DAL,@,STL,W 13-10,4,4,Sun,,,,1,EdwaMa20
Greg Ellis,RDE,27.046,2002-09-29,NFL,DAL,@,STL,W 13-10,4,4,Sun,1,0,0,1,ElliGr20
Doug Evans,CB,32.139,2002-09-29,NFL,SEA,,MIN,W 48-23,4,4,Sun,,,,2,EvanDo21
Mark Fields,SLB,29.324,2002-09-29,NFL,CAR,@,GNB,L 14-17,4,4,Sun,,,,2,FielMa99
Erik Flowers,DE,24.212,2002-09-29,NFL,HOU,@,PHI,L 17-35,4,4,Sun,,,,1,FlowEr20
Trent Gamble,S,25.067,2002-09-29,NFL,MIA,@,KAN,L 30-48,4,4,Sun,,,,1,GambTr20
Barry Gardner,LB,25.290,2002-09-29,NFL,PHI,,HOU,W 35-17,4,4,Sun,0,0,0,1,GardBa20
Oliver Gibson,LDT,30.198,2002-09-29,NFL,CIN,,TAM,L 7-35,4,4,Sun,1,6,0,1,GibsOl20
Aaron Glenn,LCB,30.075,2002-09-29,NFL,HOU,@,PHI,L 17-35,4,4,Sun,,,,1,GlenAa00
Randall Godfrey,MLB,29.176,2002-09-29,NFL,TEN,@,OAK,L 25-52,4,4,Sun,0,0,0,1,GodfRa20
Jeff Gooch,LB,27.333,2002-09-29,NFL,DET,,NOR,W 26-21,4,4,Sun,,,,2,GoocJe20
Andre' Goodman,CB,24.049,2002-09-29,NFL,DET,,NOR,W 26-21,4,4,Sun,,,,1,GoodAn20
Deon Grant,FS,23.199,2002-09-29,NFL,CAR,@,GNB,L 14-17,4,4,Sun,,,,1,GranDe21
Cornelius Griffin,LDT,25.300,2002-09-29,NFL,NYG,@,ARI,L 7-21,4,4,Sun,,,,1,GrifCo20
Robert Griffith,SS,31.303,2002-09-29,NFL,CLE,@,PIT,L 13-16,4,4,Sun,1,0,0,1,GrifRo00
Clark Haggans,LB,25.262,2002-09-29,NFL,PIT,,CLE,W 16-13,3,4,Sun,0,0,0,1,HaggCl20
James Hall,RDE,25.237,2002-09-29,NFL,DET,,NOR,W 26-21,4,4,Sun,0,0,0,1,HallJa21
Kevin Hardy,SLB,29.067,2002-09-29,NFL,DAL,@,STL,W 13-10,4,4,Sun,,,,2,HardKe00
Al Harris,CB,27.296,2002-09-29,NFL,PHI,,HOU,W 35-17,4,4,Sun,,,,1,HarrAl21
Corey Harris,SS,32.339,2002-09-29,NFL,DET,,NOR,W 26-21,4,4,Sun,1,49,0,3,HarrCo20
Corey Harris,CB,25.305,2002-09-29,NFL,KAN,,MIA,W 48-30,4,4,Sun,,,,1,HarrCo21
Anthony Henry,DB,25.330,2002-09-29,NFL,CLE,@,PIT,L 13-16,4,4,Sun,,,,1,HenrAn20
Renaldo Hill,LCB,23.321,2002-09-29,NFL,ARI,,NYG,W 21-7,4,4,Sun,,,,1,HillRe20
Ken Irvin,RCB,30.080,2002-09-29,NFL,NOR,@,DET,L 21-26,4,4,Sun,,,,2,IrviKe20
Dexter Jackson,FS,25.063,2002-09-29,NFL,TAM,@,CIN,W 35-7,4,4,Sun,,,,1,JackDe20
Grady Jackson,DT,29.251,2002-09-29,NFL,NOR,@,DET,L 21-26,4,4,Sun,,,,1,JackGr20
Bhawoh Jue,CB,23.128,2002-09-29,NFL,GNB,,CAR,W 17-14,4,4,Sun,,,,1,JuexBh20
N.D. Kalu,DE,27.057,2002-09-29,NFL,PHI,,HOU,W 35-17,4,4,Sun,,,,1,KaluN.20
Brian Kelly,LCB,26.258,2002-09-29,NFL,TAM,@,CIN,W 35-7,4,4,Sun,,,,3,KellBr21
Sammy Knight,SS,27.019,2002-09-29,NFL,NOR,@,DET,L 21-26,4,4,Sun,,,,1,KnigSa00
Mo Lewis,LLB,32.343,2002-09-29,NFL,NYJ,@,JAX,L 3-28,4,4,Sun,,,,1,LewiMo00
Justin Lucas,S,26.076,2002-09-29,NFL,ARI,,NYG,W 21-7,4,4,Sun,1,38,1,3,LucaJu20
Ken Lucas,RCB,23.249,2002-09-29,NFL,SEA,,MIN,W 48-23,4,4,Sun,,,,3,LucaKe20
Todd Lyght,RCB,33.232,2002-09-29,NFL,DET,,NOR,W 26-21,4,4,Sun,,,,2,LyghTo00
Mike McKenzie,LCB,26.156,2002-09-29,NFL,GNB,,CAR,W 17-14,4,4,Sun,,,,2,McKeMi20
Ryan McNeil,RCB,31.360,2002-09-29,NFL,SDG,,NWE,W 21-14,4,4,Sun,1,16,0,1,McNeRy20
Kenny Mixon,LDE,27.121,2002-09-29,NFL,MIN,@,SEA,L 23-48,4,4,Sun,,,,1,MixoKe20
Dan Morgan,MLB,23.284,2002-09-29,NFL,CAR,@,GNB,L 14-17,4,4,Sun,1,4,0,1,MorgDa99
Hannibal Navies,WLB,25.072,2002-09-29,NFL,CAR,@,GNB,L 14-17,4,4,Sun,,,,1,NaviHa20
Keith Newman,LB,25.253,2002-09-29,NFL,BUF,,CHI,W 33-27,4,4,Sun,,,,1,NewmKe20
Hardy Nickerson,MLB,37.028,2002-09-29,NFL,GNB,,CAR,W 17-14,4,4,Sun,,,,2,NickHa00
Adewale Ogunleye,LDE,25.051,2002-09-29,NFL,MIA,@,KAN,L 30-48,4,4,Sun,,,,1,OgunAd00
Anton Palepoi,DE,24.253,2002-09-29,NFL,SEA,,MIN,W 48-23,4,4,Sun,0,0,0,1,PaleAn20
Ryan Pickett,LDT,22.356,2002-09-29,NFL,STL,,DAL,L 10-13,4,4,Sun,,,,2,PickRy20
Robert Porcher,LDE,33.061,2002-09-29,NFL,DET,,NOR,W 26-21,4,4,Sun,0,0,0,1,PorcRo00
Joey Porter,ROLB,25.191,2002-09-29,NFL,PIT,,CLE,W 16-13,3,4,Sun,1,27,0,1,PortJo00
Shelton Quarles,MLB,31.018,2002-09-29,NFL,TAM,@,CIN,W 35-7,4,4,Sun,1,25,1,1,QuarSh20
Wali Rainer,MLB,25.163,2002-09-29,NFL,JAX,,NYJ,W 28-3,3,4,Sun,,,,2,RainWa20
Simeon Rice,RDE,28.217,2002-09-29,NFL,TAM,@,CIN,W 35-7,4,4,Sun,,,,1,RiceSi00
Kris Richard,CB,23.336,2002-09-29,NFL,SEA,,MIN,W 48-23,4,4,Sun,,,,1,RichKr20
Marcus Robertson,FS,32.362,2002-09-29,NFL,SEA,,MIN,W 48-23,4,4,Sun,,,,1,RobeMa21
Orpheus Roye,RDT,29.251,2002-09-29,NFL,CLE,@,PIT,L 13-16,4,4,Sun,,,,1,RoyeOr20
Chad Scott,LCB,28.023,2002-09-29,NFL,PIT,,CLE,W 16-13,3,4,Sun,1,0,0,1,ScotCh20
Lynn Scott,S,25.098,2002-09-29,NFL,DAL,@,STL,W 13-10,4,4,Sun,,,,1,ScotLy20
Jason Sehorn,CB,31.167,2002-09-29,NFL,NYG,@,ARI,L 7-21,4,4,Sun,,,,1,SehoJa20
Brian Simmons,MLB,27.100,2002-09-29,NFL,CIN,,TAM,L 7-35,4,4,Sun,1,51,1,1,SimmBr20
Jason Simmons,CB,26.183,2002-09-29,NFL,HOU,@,PHI,L 17-35,4,4,Sun,,,,1,SimmJa20
Ryan Sims,DT,22.148,2002-09-29,NFL,KAN,,MIA,W 48-30,4,4,Sun,,,,1,SimsRy20
Dwight Smith,CB,24.047,2002-09-29,NFL,TAM,@,CIN,W 35-7,4,4,Sun,,,,1,SmitDw20
Justin Smith,RDE,22.364,2002-09-29,NFL,CIN,,TAM,L 7-35,4,4,Sun,,,,1,SmitJu20
Travian Smith,LB,27.034,2002-09-29,NFL,OAK,,TEN,W 52-25,3,4,Sun,0,0,0,1,SmitTr20
Matt Stevens,FS,29.107,2002-09-29,NFL,HOU,@,PHI,L 17-35,4,4,Sun,,,,1,StevMa22
Marcus Stroud,LDT,24.096,2002-09-29,NFL,JAX,,NYJ,W 28-3,3,4,Sun,0,0,0,1,StroMa01
Bobby Taylor,RCB,28.275,2002-09-29,NFL,PHI,,HOU,W 35-17,4,4,Sun,1,0,0,2,TaylBo00
Fred Thomas,LCB,29.018,2002-09-29,NFL,NOR,@,DET,L 21-26,4,4,Sun,,,,1,ThomFr20
Reggie Tongue,SS,29.171,2002-09-29,NFL,SEA,,MIN,W 48-23,4,4,Sun,2,69,1,4,TongRe20
Deshea Townsend,CB,27.021,2002-09-29,NFL,PIT,,CLE,W 16-13,3,4,Sun,,,,1,TownDe20
Keith Traylor,RDT,33.026,2002-09-29,NFL,CHI,@,BUF,L 27-33,4,4,Sun,,,,1,TrayKe20
Mike Vrabel,OLB,27.046,2002-09-29,NFL,NWE,@,SDG,L 14-21,4,4,Sun,0,0,0,1,VrabMi20
Bracy Walker,S,31.336,2002-09-29,NFL,DET,,NOR,W 26-21,4,4,Sun,,,,1,WalkBr20
