Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id 
Tim Couch,QB,24.110,2001-11-18,NFL,CLE,@,BAL,W 27-17,9,10,Sun,2,-2,-1.00,0,CoucTi00
Zack Crockett,RB,28.351,2001-11-18,NFL,OAK,,SDG,W 34-24,9,10,Sun,7,16,2.29,0,CrocZa00
Stephen Davis,RB,27.262,2001-11-18,NFL,WAS,@,DEN,W 17-10,9,10,Sun,24,97,4.04,0,DaviSt00
Koy Detmer,QB,28.136,2001-11-18,NFL,PHI,@,DAL,W 36-3,9,10,Sun,2,-2,-1.00,0,DetmKo00
Corey Dillon,HB,27.025,2001-11-18,NFL,CIN,,TEN,L 7-20,9,10,Sun,17,38,2.24,0,DillCo00
Reuben Droughns,RB,23.089,2001-11-18,NFL,DET,@,ARI,L 38-45,9,10,Sun,6,5,0.83,0,DrouRe00
Warrick Dunn,RB,26.317,2001-11-18,NFL,TAM,,CHI,L 24-27,9,10,Sun,8,12,1.50,0,DunnWa00
Marc Edwards,WR,27.001,2001-11-18,NFL,NWE,,STL,L 17-24,10,10,Sun,1,2,2.00,0,EdwaMa00
Kevin Faulk,RB,25.166,2001-11-18,NFL,NWE,,STL,L 17-24,10,10,Sun,2,7,3.50,0,FaulKe00
Marshall Faulk*,RB,28.265,2001-11-18,NFL,STL,@,NWE,W 24-17,9,10,Sun,20,83,4.15,0,FaulMa00
Brett Favre*,QB,32.039,2001-11-18,NFL,GNB,,ATL,L 20-23,9,10,Sun,1,0,0.00,0,FavrBr00
Jay Fiedler,QB,29.324,2001-11-18,NFL,MIA,,NYJ,L 0-24,9,10,Sun,4,14,3.50,0,FiedJa00
Terrell Fletcher,RB,28.065,2001-11-18,NFL,SDG,@,OAK,L 24-34,10,10,Sun,2,9,4.50,0,FletTe00
Doug Flutie,QB,39.026,2001-11-18,NFL,SDG,@,OAK,L 24-34,10,10,Sun,4,8,2.00,0,FlutDo00
Larry Foster,WR,25.011,2001-11-18,NFL,DET,@,ARI,L 38-45,9,10,Sun,1,3,3.00,0,FostLa00
Chris Fuamatu-Ma'afala,RB,24.259,2001-11-18,NFL,PIT,,JAX,W 20-7,9,10,Sun,1,1,1.00,0,FuamCh00
Joey Galloway,WR,29.363,2001-11-18,NFL,DAL,,PHI,L 3-36,9,10,Sun,2,22,11.00,0,GallJo00
Rich Gannon,QB,35.333,2001-11-18,NFL,OAK,,SDG,W 34-24,9,10,Sun,2,15,7.50,0,GannRi00
Jeff Garcia,QB,31.267,2001-11-18,NFL,SFO,@,CAR,W 25-22,9,10,Sun,1,1,1.00,0,GarcJe00
Charlie Garner,RB,29.278,2001-11-18,NFL,OAK,,SDG,W 34-24,9,10,Sun,18,59,3.28,0,GarnCh00
Olandis Gary,RB,26.184,2001-11-18,NFL,DEN,,WAS,L 10-17,10,10,Sun,10,28,2.80,0,GaryOl00
Ben Gay,RB,21.263,2001-11-18,NFL,CLE,@,BAL,W 27-17,9,10,Sun,18,56,3.11,1,GayxBe00
Eddie George,RB,28.055,2001-11-18,NFL,TEN,@,CIN,W 20-7,9,10,Sun,23,61,2.65,0,GeorEd00
Kent Graham,QB,33.017,2001-11-18,NFL,WAS,@,DEN,W 17-10,9,10,Sun,4,-5,-1.25,0,GrahKe00
Ahman Green,RB,24.275,2001-11-18,NFL,GNB,,ATL,L 20-23,9,10,Sun,17,62,3.65,0,GreeAh00
Brian Griese,QB,26.245,2001-11-18,NFL,DEN,,WAS,L 10-17,10,10,Sun,4,29,7.25,0,GrieBr00
Troy Hambrick,FB,25.012,2001-11-18,NFL,DAL,,PHI,L 3-36,9,10,Sun,3,17,5.67,0,HambTr00
Marvin Harrison*,WR,29.085,2001-11-18,NFL,IND,@,NOR,L 20-34,9,10,Sun,1,3,3.00,0,HarrMa00
Matt Hasselbeck,QB,26.054,2001-11-18,NFL,SEA,@,BUF,W 23-20,9,10,Sun,4,3,0.75,0,HassMa00
Garrison Hearst,RB,30.318,2001-11-18,NFL,SFO,@,CAR,W 25-22,9,10,Sun,17,92,5.41,0,HearGa00
Travis Henry,HB,23.020,2001-11-18,NFL,BUF,,SEA,L 20-23,9,10,Sun,13,29,2.23,0,HenrTr00
Skip Hicks,RB,27.036,2001-11-18,NFL,TEN,@,CIN,W 20-7,9,10,Sun,3,0,0.00,0,HickSk00
Brad Hoover,FB,25.007,2001-11-18,NFL,CAR,,SFO,L 22-25,10,10,Sun,1,2,2.00,0,HoovBr00
Richard Huntley,RB,29.061,2001-11-18,NFL,CAR,,SFO,L 22-25,10,10,Sun,13,63,4.85,0,HuntRi00
Darrell Jackson,WR,22.347,2001-11-18,NFL,SEA,@,BUF,W 23-20,9,10,Sun,1,9,9.00,0,JackDa00
Brad Johnson,QB,33.066,2001-11-18,NFL,TAM,,CHI,L 24-27,9,10,Sun,3,5,1.67,1,JohnBr00
Thomas Jones,RB,23.091,2001-11-18,NFL,ARI,,DET,W 45-38,9,10,Sun,2,3,1.50,1,JoneTh00
LaMont Jordan,RB-K,23.007,2001-11-18,NFL,NYJ,@,MIA,W 24-0,10,10,Sun,3,29,9.67,0,JordLa00
Randy Jordan,RB,31.165,2001-11-18,NFL,OAK,,SDG,W 34-24,9,10,Sun,1,-2,-2.00,0,JordRa00
Elvis Joseph,RB,23.080,2001-11-18,NFL,JAX,@,PIT,L 7-20,9,10,Sun,3,6,2.00,0,JoseEl00
Jon Kitna,QB,29.058,2001-11-18,NFL,CIN,,TEN,L 7-20,9,10,Sun,1,9,9.00,0,KitnJo00
Ryan Leaf,QB,25.187,2001-11-18,NFL,DAL,,PHI,L 3-36,9,10,Sun,1,0,0.00,0,LeafRy00
Dorsey Levens,RB,31.181,2001-11-18,NFL,GNB,,ATL,L 20-23,9,10,Sun,1,8,8.00,0,LeveDo00
Jermaine Lewis,WR/R,27.033,2001-11-18,NFL,BAL,,CLE,L 17-27,10,10,Sun,1,0,0.00,0,LewiJe00
Stacey Mack,RB,26.145,2001-11-18,NFL,JAX,@,PIT,L 7-20,9,10,Sun,8,6,0.75,0,MackSt00
Peyton Manning,QB,25.239,2001-11-18,NFL,IND,@,NOR,L 20-34,9,10,Sun,4,7,1.75,0,MannPe00
Curtis Martin*,RB,28.201,2001-11-18,NFL,NYJ,@,MIA,W 24-0,10,10,Sun,18,66,3.67,0,MartCu00
Deuce McAllister,RB,22.326,2001-11-18,NFL,NOR,,IND,W 34-20,9,10,Sun,4,5,1.25,0,McAlDe00
James McKnight,WR,29.154,2001-11-18,NFL,MIA,,NYJ,L 0-24,9,10,Sun,1,2,2.00,0,McKnJa00
Donovan McNabb,QB,24.358,2001-11-18,NFL,PHI,@,DAL,W 36-3,9,10,Sun,4,24,6.00,0,McNaDo00
Steve McNair,QB,28.277,2001-11-18,NFL,TEN,@,CIN,W 20-7,9,10,Sun,5,68,13.60,0,McNaSt00
Jim Miller,QB,30.282,2001-11-18,NFL,CHI,@,TAM,W 27-24,9,10,Sun,4,-2,-0.50,0,MillJi00
Travis Minor,RB,22.141,2001-11-18,NFL,MIA,,NYJ,L 0-24,9,10,Sun,6,9,1.50,0,MinoTr00
Brian Mitchell,RB/K,33.092,2001-11-18,NFL,PHI,@,DAL,W 36-3,9,10,Sun,2,-10,-5.00,0,MitcBr00
Freddie Mitchell,WR,22.355,2001-11-18,NFL,PHI,@,DAL,W 36-3,9,10,Sun,1,-16,-16.00,0,MitcFr00
Sammy Morris,RB,24.240,2001-11-18,NFL,BUF,,SEA,L 20-23,9,10,Sun,2,13,6.50,0,MorrSa00
Santana Moss,WR-K,22.170,2001-11-18,NFL,NYJ,@,MIA,W 24-0,10,10,Sun,1,-6,-6.00,0,MossSa00
Dennis Northcutt,WR,23.331,2001-11-18,NFL,CLE,@,BAL,W 27-17,9,10,Sun,1,12,12.00,0,NortDe00
Michael Pittman,RB,26.096,2001-11-18,NFL,ARI,,DET,W 45-38,9,10,Sun,23,81,3.52,0,PittMi00
Jake Plummer,QB,26.334,2001-11-18,NFL,ARI,,DET,W 45-38,9,10,Sun,1,5,5.00,0,PlumJa00
Peerless Price,WR,25.022,2001-11-18,NFL,BUF,,SEA,L 20-23,9,10,Sun,1,6,6.00,0,PricPe00
Jonathan Quinn,QB,26.264,2001-11-18,NFL,JAX,@,PIT,L 7-20,9,10,Sun,4,39,9.75,0,QuinJo00
Dominic Rhodes,RB,22.305,2001-11-18,NFL,IND,@,NOR,L 20-34,9,10,Sun,18,67,3.72,1,RhodDo00
Cory Schlesinger,FB,29.148,2001-11-18,NFL,DET,@,ARI,L 38-45,9,10,Sun,6,9,1.50,1,SchlCo00
Antowain Smith,RB,29.249,2001-11-18,NFL,NWE,,STL,L 17-24,10,10,Sun,15,36,2.40,0,SmitAn00
Emmitt Smith*,RB,32.187,2001-11-18,NFL,DAL,,PHI,L 3-36,9,10,Sun,15,80,5.33,0,SmitEm00
Jimmy Smith,WR,32.282,2001-11-18,NFL,JAX,@,PIT,L 7-20,9,10,Sun,1,-3,-3.00,0,SmitJi00
Lamar Smith,RB,30.354,2001-11-18,NFL,MIA,,NYJ,L 0-24,9,10,Sun,19,53,2.79,0,SmitLa00
Maurice Smith,RB,25.072,2001-11-18,NFL,ATL,@,GNB,W 23-20,9,10,Sun,19,43,2.26,0,SmitMa00
Steve Smith,WR,22.190,2001-11-18,NFL,CAR,,SFO,L 22-25,10,10,Sun,1,39,39.00,0,SmitSt01
Duce Staley,RB,26.264,2001-11-18,NFL,PHI,@,DAL,W 36-3,9,10,Sun,26,102,3.92,0,StalDu00
Kordell Stewart,QB,29.033,2001-11-18,NFL,PIT,,JAX,W 20-7,9,10,Sun,5,50,10.00,1,StewKo00
Mack Strong,FB,30.068,2001-11-18,NFL,SEA,@,BUF,W 23-20,9,10,Sun,2,7,3.50,0,StroMa00
Vinny Testaverde,QB,38.005,2001-11-18,NFL,NYJ,@,MIA,W 24-0,10,10,Sun,5,-8,-1.60,0,TestVi00
Anthony Thomas,RB,24.011,2001-11-18,NFL,CHI,@,TAM,W 27-24,9,10,Sun,23,58,2.52,0,ThomAn01
LaDainian Tomlinson*,RB,22.148,2001-11-18,NFL,SDG,@,OAK,L 24-34,10,10,Sun,22,68,3.09,1,TomlLa00
Alex Van Pelt,QB,31.201,2001-11-18,NFL,BUF,,SEA,L 20-23,9,10,Sun,1,2,2.00,0,VanPAl00
Hines Ward,FL,25.255,2001-11-18,NFL,PIT,,JAX,W 20-7,9,10,Sun,1,3,3.00,0,WardHi00
Kurt Warner*,QB,30.149,2001-11-18,NFL,STL,@,NWE,W 24-17,9,10,Sun,6,3,0.50,0,WarnKu00
Lamont Warren,RB,28.318,2001-11-18,NFL,DET,@,ARI,L 38-45,9,10,Sun,9,32,3.56,1,WarrLa00
Peter Warrick,WR,24.152,2001-11-18,NFL,CIN,,TEN,L 7-20,9,10,Sun,1,-14,-14.00,0,WarrPe00
Chris Weinke,QB,29.110,2001-11-18,NFL,CAR,,SFO,L 22-25,10,10,Sun,1,-1,-1.00,0,WeinCh00
Jamel White,RB,24.280,2001-11-18,NFL,CLE,@,BAL,W 27-17,9,10,Sun,9,29,3.22,1,WhitJa00
Michael Wiley,RB,23.317,2001-11-18,NFL,DAL,,PHI,L 3-36,9,10,Sun,2,13,6.50,0,WileMi00
Moe Williams,RB,27.115,2001-11-18,NFL,BAL,,CLE,L 17-27,10,10,Sun,5,19,3.80,0,WillMo00
Ricky Williams,RB,24.181,2001-11-18,NFL,NOR,,IND,W 34-20,9,10,Sun,28,120,4.29,1,WillRi00
Amos Zereoue,RB,25.041,2001-11-18,NFL,PIT,,JAX,W 20-7,9,10,Sun,6,39,6.50,0,ZereAm00
Tiki Barber,RB,26.226,2001-11-19,NFL,NYG,@,MIN,L 16-28,10,10,Mon,8,55,6.88,1,BarbTi00
Michael Bennett,RB,23.098,2001-11-19,NFL,MIN,,NYG,W 28-16,9,10,Mon,11,33,3.00,0,BennMi00
Kerry Collins,QB,28.324,2001-11-19,NFL,NYG,@,MIN,L 16-28,10,10,Mon,3,9,3.00,0,CollKe00
Daunte Culpepper,QB,24.295,2001-11-19,NFL,MIN,,NYG,W 28-16,9,10,Mon,9,26,2.89,0,CulpDa00
Ron Dayne,RB,23.250,2001-11-19,NFL,NYG,@,MIN,L 16-28,10,10,Mon,4,-3,-0.75,0,DaynRo00
Jim Kleinsasser,FB,24.292,2001-11-19,NFL,MIN,,NYG,W 28-16,9,10,Mon,4,6,1.50,0,KleiJi00
Harold Morrow,FB,28.268,2001-11-19,NFL,MIN,,NYG,W 28-16,9,10,Mon,1,6,6.00,0,MorrHa00
Randy Moss*,WR,24.279,2001-11-19,NFL,MIN,,NYG,W 28-16,9,10,Mon,1,18,18.00,0,MossRa00
Travis Prentice,RB,24.346,2001-11-19,NFL,MIN,,NYG,W 28-16,9,10,Mon,2,7,3.50,0,PrenTr00
Mike Anderson,RB,28.062,2001-11-22,NFL,DEN,@,DAL,W 26-24,11,11,Thu,33,118,3.58,1,AndeMi00
Brett Favre*,QB,32.043,2001-11-22,NFL,GNB,@,DET,W 29-27,10,11,Thu,1,-1,-1.00,0,FavrBr00
Larry Foster,WR,25.015,2001-11-22,NFL,DET,,GNB,L 27-29,10,11,Thu,1,3,3.00,0,FostLa00
Olandis Gary,RB,26.188,2001-11-22,NFL,DEN,@,DAL,W 26-24,11,11,Thu,2,5,2.50,0,GaryOl00
Ahman Green,RB,24.279,2001-11-22,NFL,GNB,@,DET,W 29-27,10,11,Thu,22,102,4.64,1,GreeAh00
Brian Griese,QB,26.249,2001-11-22,NFL,DEN,@,DAL,W 26-24,11,11,Thu,4,-4,-1.00,0,GrieBr00
Troy Hambrick,FB,25.016,2001-11-22,NFL,DAL,,DEN,L 24-26,10,11,Thu,5,17,3.40,2,HambTr00
Dorsey Levens,RB,31.185,2001-11-22,NFL,GNB,@,DET,W 29-27,10,11,Thu,4,3,0.75,0,LeveDo00
Mike McMahon,QB,22.287,2001-11-22,NFL,DET,,GNB,L 27-29,10,11,Thu,3,12,4.00,0,McMaMi00
Cory Schlesinger,FB,29.152,2001-11-22,NFL,DET,,GNB,L 27-29,10,11,Thu,5,39,7.80,0,SchlCo00
Emmitt Smith*,RB,32.191,2001-11-22,NFL,DAL,,DEN,L 24-26,10,11,Thu,9,9,1.00,0,SmitEm00
James Stewart,RB,29.330,2001-11-22,NFL,DET,,GNB,L 27-29,10,11,Thu,14,102,7.29,0,StewJa00
Lamont Warren,RB,28.322,2001-11-22,NFL,DET,,GNB,L 27-29,10,11,Thu,2,11,5.50,1,WarrLa00
Michael Wiley,RB,23.321,2001-11-22,NFL,DAL,,DEN,L 24-26,10,11,Thu,2,1,0.50,0,WileMi00
Shaun Alexander,RB,24.087,2001-11-25,NFL,SEA,@,KAN,L 7-19,10,11,Sun,13,43,3.31,0,AlexSh00
James Allen,RB,26.242,2001-11-25,NFL,CHI,@,MIN,W 13-6,10,11,Sun,27,107,3.96,0,AlleJa00
Tony Banks,QB,28.234,2001-11-25,NFL,WAS,@,PHI,W 13-3,10,11,Sun,5,20,4.00,0,BankTo00
Tiki Barber,RB,26.232,2001-11-25,NFL,NYG,,OAK,L 10-28,11,11,Sun,19,124,6.53,1,BarbTi00
Kevan Barlow,RB,22.322,2001-11-25,NFL,SFO,@,IND,W 40-21,10,11,Sun,8,42,5.25,0,BarlKe00
Fred Beasley,FB,27.068,2001-11-25,NFL,SFO,@,IND,W 40-21,10,11,Sun,3,23,7.67,0,BeasFr00
Brandon Bennett,HB,28.295,2001-11-25,NFL,CIN,@,CLE,L 0-18,10,11,Sun,2,17,8.50,0,BennBr00
Michael Bennett,RB,23.104,2001-11-25,NFL,MIN,,CHI,L 6-13,10,11,Sun,12,75,6.25,0,BennMi00
Jerome Bettis*,HB,29.282,2001-11-25,NFL,PIT,@,TEN,W 34-24,10,11,Sun,21,73,3.48,0,BettJe00
Tom Brady,QB,24.114,2001-11-25,NFL,NWE,,NOR,W 34-17,11,11,Sun,4,14,3.50,0,BradTo00
Jason Brookins,HB,25.324,2001-11-25,NFL,BAL,@,JAX,W 24-21,11,11,Sun,32,82,2.56,2,BrooJa01
Aaron Brooks,QB,25.246,2001-11-25,NFL,NOR,@,NWE,L 17-34,10,11,Sun,7,65,9.29,0,BrooAa00
Mark Brunell,QB,31.069,2001-11-25,NFL,JAX,,BAL,L 21-24,10,11,Sun,1,3,3.00,0,BrunMa00
Shawn Bryson,RB,25.005,2001-11-25,NFL,BUF,,MIA,L 27-34,10,11,Sun,4,26,6.50,0,BrysSh00
Correll Buckhalter,RB,23.050,2001-11-25,NFL,PHI,,WAS,L 3-13,10,11,Sun,4,5,1.25,0,BuckCo00
Ki-Jana Carter,RB,28.074,2001-11-25,NFL,WAS,@,PHI,W 13-3,10,11,Sun,18,56,3.11,1,CartKi00
Chris Chandler,QB,36.044,2001-11-25,NFL,ATL,@,CAR,W 10-7,10,11,Sun,5,6,1.20,0,ChanCh00
Doug Chapman,RB,24.095,2001-11-25,NFL,MIN,,CHI,L 6-13,10,11,Sun,2,4,2.00,0,ChapDo00
Bob Christian,FB,33.011,2001-11-25,NFL,ATL,@,CAR,W 10-7,10,11,Sun,4,78,19.50,1,ChriBo00
Mike Cloud,RB,26.147,2001-11-25,NFL,KAN,,SEA,W 19-7,10,11,Sun,5,35,7.00,1,ClouMi00
Kerry Collins,QB,28.330,2001-11-25,NFL,NYG,,OAK,L 10-28,11,11,Sun,2,3,1.50,0,CollKe00
Tim Couch,QB,24.117,2001-11-25,NFL,CLE,,CIN,W 18-0,10,11,Sun,5,0,0.00,0,CoucTi00
Zack Crockett,RB,28.358,2001-11-25,NFL,OAK,@,NYG,W 28-10,10,11,Sun,10,25,2.50,1,CrocZa00
Daunte Culpepper,QB,24.301,2001-11-25,NFL,MIN,,CHI,L 6-13,10,11,Sun,7,43,6.14,0,CulpDa00
Stephen Davis,RB,27.269,2001-11-25,NFL,WAS,@,PHI,W 13-3,10,11,Sun,22,79,3.59,0,DaviSt00
Ron Dayne,RB,23.256,2001-11-25,NFL,NYG,,OAK,L 10-28,11,11,Sun,6,26,4.33,0,DaynRo00
Corey Dillon,HB,27.032,2001-11-25,NFL,CIN,@,CLE,L 0-18,10,11,Sun,20,63,3.15,0,DillCo00
Marc Edwards,WR,27.008,2001-11-25,NFL,NWE,,NOR,W 34-17,11,11,Sun,3,10,3.33,0,EdwaMa00
Kevin Faulk,RB,25.173,2001-11-25,NFL,NWE,,NOR,W 34-17,11,11,Sun,3,36,12.00,0,FaulKe00
Jay Fiedler,QB,29.331,2001-11-25,NFL,MIA,@,BUF,W 34-27,10,11,Sun,4,28,7.00,0,FiedJa00
Doug Flutie,QB,39.033,2001-11-25,NFL,SDG,,ARI,L 17-20,11,11,Sun,2,9,4.50,0,FlutDo00
Chris Fuamatu-Ma'afala,RB,24.266,2001-11-25,NFL,PIT,@,TEN,W 34-24,10,11,Sun,1,1,1.00,0,FuamCh00
Rich Gannon,QB,35.340,2001-11-25,NFL,OAK,@,NYG,W 28-10,10,11,Sun,3,9,3.00,0,GannRi00
Charlie Garner,RB,29.285,2001-11-25,NFL,OAK,@,NYG,W 28-10,10,11,Sun,14,68,4.86,0,GarnCh00
Ben Gay,RB,21.270,2001-11-25,NFL,CLE,,CIN,W 18-0,10,11,Sun,10,16,1.60,0,GayxBe00
Eddie George,RB,28.062,2001-11-25,NFL,TEN,,PIT,L 24-34,10,11,Sun,15,58,3.87,0,GeorEd00
Elvis Grbac,QB,31.104,2001-11-25,NFL,BAL,@,JAX,W 24-21,11,11,Sun,1,2,2.00,0,GrbaEl00
Trent Green,QB,31.139,2001-11-25,NFL,KAN,,SEA,W 19-7,10,11,Sun,4,15,3.75,0,GreeTr00
Matt Hasselbeck,QB,26.061,2001-11-25,NFL,SEA,@,KAN,L 7-19,10,11,Sun,2,8,4.00,0,HassMa00
Garrison Hearst,RB,30.325,2001-11-25,NFL,SFO,@,IND,W 40-21,10,11,Sun,12,106,8.83,2,HearGa00
Travis Henry,HB,23.027,2001-11-25,NFL,BUF,,MIA,L 27-34,10,11,Sun,19,97,5.11,1,HenrTr00
Chris Hetherington,FB,28.363,2001-11-25,NFL,CAR,,ATL,L 7-10,11,11,Sun,1,3,3.00,0,HethCh00
Skip Hicks,RB,27.043,2001-11-25,NFL,TEN,,PIT,L 24-34,10,11,Sun,1,5,5.00,0,HickSk00
Priest Holmes,RB,28.049,2001-11-25,NFL,KAN,,SEA,W 19-7,10,11,Sun,26,120,4.62,0,HolmPr00
Brad Hoover,FB,25.014,2001-11-25,NFL,CAR,,ATL,L 7-10,11,11,Sun,1,0,0.00,0,HoovBr00
Richard Huntley,RB,29.068,2001-11-25,NFL,CAR,,ATL,L 7-10,11,11,Sun,19,55,2.89,0,HuntRi00
James Jackson,RB,25.113,2001-11-25,NFL,CLE,,CIN,W 18-0,10,11,Sun,18,40,2.22,0,JackJa00
Leon Johnson,RB,27.135,2001-11-25,NFL,CHI,@,MIN,W 13-6,10,11,Sun,2,35,17.50,1,JohnLe00
Thomas Jones,RB,23.098,2001-11-25,NFL,ARI,@,SDG,W 20-17,10,11,Sun,5,22,4.40,0,JoneTh00
Elvis Joseph,RB,23.087,2001-11-25,NFL,JAX,,BAL,L 21-24,10,11,Sun,5,22,4.40,0,JoseEl00
Ray Lucas,QB,29.111,2001-11-25,NFL,MIA,@,BUF,W 34-27,10,11,Sun,1,-2,-2.00,0,LucaRa00
Stacey Mack,RB,26.152,2001-11-25,NFL,JAX,,BAL,L 21-24,10,11,Sun,13,50,3.85,2,MackSt00
Peyton Manning,QB,25.246,2001-11-25,NFL,IND,,SFO,L 21-40,10,11,Sun,1,0,0.00,0,MannPe00
Kevin McDougal,RB,24.191,2001-11-25,NFL,IND,,SFO,L 21-40,10,11,Sun,4,23,5.75,0,McDoKe01
Donovan McNabb,QB,25.000,2001-11-25,NFL,PHI,,WAS,L 3-13,10,11,Sun,3,39,13.00,0,McNaDo00
Steve McNair,QB,28.284,2001-11-25,NFL,TEN,,PIT,L 24-34,10,11,Sun,5,18,3.60,1,McNaSt00
Jim Miller,QB,30.289,2001-11-25,NFL,CHI,@,MIN,W 13-6,10,11,Sun,1,0,0.00,0,MillJi00
Travis Minor,RB,22.148,2001-11-25,NFL,MIA,@,BUF,W 34-27,10,11,Sun,8,38,4.75,0,MinoTr00
Sammy Morris,RB,24.247,2001-11-25,NFL,BUF,,MIA,L 27-34,10,11,Sun,1,0,0.00,0,MorrSa00
Harold Morrow,FB,28.274,2001-11-25,NFL,MIN,,CHI,L 6-13,10,11,Sun,1,2,2.00,0,MorrHa00
Lorenzo Neal,FB,30.333,2001-11-25,NFL,CIN,@,CLE,L 0-18,10,11,Sun,1,4,4.00,0,NealLo00
Dennis Northcutt,WR,23.338,2001-11-25,NFL,CLE,,CIN,W 18-0,10,11,Sun,1,9,9.00,0,NortDe00
Michael Pittman,RB,26.103,2001-11-25,NFL,ARI,@,SDG,W 20-17,10,11,Sun,18,44,2.44,1,PittMi00
Jake Plummer,QB,26.341,2001-11-25,NFL,ARI,@,SDG,W 20-17,10,11,Sun,1,5,5.00,0,PlumJa00
Travis Prentice,RB,24.352,2001-11-25,NFL,MIN,,CHI,L 6-13,10,11,Sun,1,0,0.00,0,PrenTr00
Peerless Price,WR,25.029,2001-11-25,NFL,BUF,,MIA,L 27-34,10,11,Sun,1,4,4.00,0,PricPe00
J.R. Redmond,RB,24.058,2001-11-25,NFL,NWE,,NOR,W 34-17,11,11,Sun,4,20,5.00,0,RedmJ.00
Dominic Rhodes,RB,22.312,2001-11-25,NFL,IND,,SFO,L 21-40,10,11,Sun,27,104,3.85,2,RhodDo00
Tony Richardson,FB,29.343,2001-11-25,NFL,KAN,,SEA,W 19-7,10,11,Sun,9,18,2.00,1,RichTo00
Akili Smith,QB,26.096,2001-11-25,NFL,CIN,@,CLE,L 0-18,10,11,Sun,1,0,0.00,0,SmitAk00
Antowain Smith,RB,29.256,2001-11-25,NFL,NWE,,NOR,W 34-17,11,11,Sun,24,111,4.63,1,SmitAn00
Lamar Smith,RB,30.361,2001-11-25,NFL,MIA,@,BUF,W 34-27,10,11,Sun,17,37,2.18,1,SmitLa00
Maurice Smith,RB,25.079,2001-11-25,NFL,ATL,@,CAR,W 10-7,10,11,Sun,21,57,2.71,0,SmitMa00
Duce Staley,RB,26.271,2001-11-25,NFL,PHI,,WAS,L 3-13,10,11,Sun,15,50,3.33,0,StalDu00
Kordell Stewart,QB,29.040,2001-11-25,NFL,PIT,@,TEN,W 34-24,10,11,Sun,8,54,6.75,1,StewKo00
Mack Strong,FB,30.075,2001-11-25,NFL,SEA,@,KAN,L 7-19,10,11,Sun,2,14,7.00,0,StroMa00
Rodney Thomas,RB,28.240,2001-11-25,NFL,ATL,@,CAR,W 10-7,10,11,Sun,3,4,1.33,0,ThomRo00
LaDainian Tomlinson*,RB,22.155,2001-11-25,NFL,SDG,,ARI,L 17-20,11,11,Sun,21,75,3.57,0,TomlLa00
Alex Van Pelt,QB,31.208,2001-11-25,NFL,BUF,,MIA,L 27-34,10,11,Sun,1,0,0.00,0,VanPAl00
Chris Weinke,QB,29.117,2001-11-25,NFL,CAR,,ATL,L 7-10,11,11,Sun,7,38,5.43,1,WeinCh00
Tyrone Wheatley,RB,29.310,2001-11-25,NFL,OAK,@,NYG,W 28-10,10,11,Sun,5,17,3.40,0,WheaTy00
Jamel White,RB,24.287,2001-11-25,NFL,CLE,,CIN,W 18-0,10,11,Sun,5,13,2.60,0,WhitJa00
Moe Williams,RB,27.122,2001-11-25,NFL,BAL,@,JAX,W 24-21,11,11,Sun,9,31,3.44,0,WillMo00
Ricky Williams,RB,24.188,2001-11-25,NFL,NOR,@,NWE,L 17-34,10,11,Sun,15,56,3.73,1,WillRi00
Amos Zereoue,RB,25.048,2001-11-25,NFL,PIT,@,TEN,W 34-24,10,11,Sun,1,2,2.00,0,ZereAm00
Mike Alstott,RB,27.340,2001-11-26,NFL,TAM,@,STL,W 24-17,10,11,Mon,11,34,3.09,2,AlstMi00
John Baker,P,24.218,2001-11-26,NFL,STL,,TAM,L 17-24,10,11,Mon,1,0,0.00,0,BakeJo21
Isaac Bruce,WR,29.016,2001-11-26,NFL,STL,,TAM,L 17-24,10,11,Mon,1,2,2.00,0,BrucIs00
Trung Canidate,RB,24.268,2001-11-26,NFL,STL,,TAM,L 17-24,10,11,Mon,2,13,6.50,0,CaniTr00
Ernie Conwell,TE,29.101,2001-11-26,NFL,STL,,TAM,L 17-24,10,11,Mon,1,3,3.00,0,ConwEr00
Warrick Dunn,FB,26.325,2001-11-26,NFL,TAM,@,STL,W 24-17,10,11,Mon,14,60,4.29,1,DunnWa00
Marshall Faulk*,RB,28.273,2001-11-26,NFL,STL,,TAM,L 17-24,10,11,Mon,12,55,4.58,0,FaulMa00
Robert Holcombe,RB,25.350,2001-11-26,NFL,STL,,TAM,L 17-24,10,11,Mon,1,3,3.00,0,HolcRo00
Brad Johnson,QB,33.074,2001-11-26,NFL,TAM,@,STL,W 24-17,10,11,Mon,6,-3,-0.50,0,JohnBr00
Kurt Warner*,QB,30.157,2001-11-26,NFL,STL,,TAM,L 17-24,10,11,Mon,1,0,0.00,0,WarnKu00
Correll Buckhalter,RB,23.054,2001-11-29,NFL,PHI,@,KAN,W 23-10,11,12,Thu,2,6,3.00,0,BuckCo00
Dante Hall,WR,23.089,2001-11-29,NFL,KAN,,PHI,L 10-23,11,12,Thu,1,4,4.00,0,HallDa00
Priest Holmes,RB,28.053,2001-11-29,NFL,KAN,,PHI,L 10-23,11,12,Thu,18,76,4.22,0,HolmPr00
Donovan McNabb,QB,25.004,2001-11-29,NFL,PHI,@,KAN,W 23-10,11,12,Thu,9,41,4.56,0,McNaDo00
