Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
De'Anthony Thomas,WR,22.293,2015-10-25,NFL,KAN,,PIT,W 23-13,7,7,Sun,1,25,25.00,0,ThomDe05
Eric Weems,WR,30.113,2015-10-25,NFL,ATL,@,TEN,W 10-7,7,7,Sun,1,12,12.00,0,WeemEr00
Griff Whalen,WR,25.238,2015-10-25,NFL,IND,,NOR,L 21-27,7,7,Sun,5,38,7.60,0,WhalGr00
Brittan Golden,WR,27.098,2015-10-26,NFL,ARI,,BAL,W 26-18,7,7,Mon,1,0,0.00,0,GoldBr00
Patrick Peterson,LCB,25.107,2015-10-26,NFL,ARI,,BAL,W 26-18,7,7,Mon,3,19,6.33,0,PetePa00
Jeremy Ross,WR,27.224,2015-10-26,NFL,BAL,@,ARI,L 18-26,7,7,Mon,1,8,8.00,0,RossJe01
Danny Amendola,WR,29.361,2015-10-29,NFL,NWE,,MIA,W 36-7,7,8,Thu,1,0,0.00,0,AmenDa00
Julian Edelman,WR,29.160,2015-10-29,NFL,NWE,,MIA,W 36-7,7,8,Thu,3,38,12.67,0,EdelJu00
Jarvis Landry,WR,22.335,2015-10-29,NFL,MIA,@,NWE,L 7-36,7,8,Thu,4,9,2.25,0,LandJa00
Tavon Austin,WR,25.231,2015-11-01,NFL,STL,,SFO,W 27-6,7,8,Sun,3,-1,-0.33,0,AustTa00
Cole Beasley,WR,26.189,2015-11-01,NFL,DAL,,SEA,L 12-13,7,8,Sun,1,8,8.00,0,BeasCo00
Travis Benjamin,WR,25.307,2015-11-01,NFL,CLE,,ARI,L 20-34,8,8,Sun,2,19,9.50,0,BenjTr00
Reggie Bush,RB,30.244,2015-11-01,NFL,SFO,@,STL,L 6-27,8,8,Sun,1,0,0.00,0,BushRe00
T.J. Carrie,CB,25.096,2015-11-01,NFL,OAK,,NYJ,W 34-20,7,8,Sun,4,6,1.50,0,CarrTr00
Bruce Ellington,WR,24.071,2015-11-01,NFL,SFO,@,STL,L 6-27,8,8,Sun,4,38,9.50,0,ElliBr00
Dwayne Harris,WR,28.046,2015-11-01,NFL,NYG,@,NOR,L 49-52,8,8,Sun,1,13,13.00,0,HarrDw00
Micah Hyde,CB,24.305,2015-11-01,NFL,GNB,@,DEN,L 10-29,7,8,Sun,1,9,9.00,0,HydeMi00
Adam Jones,RCB,32.032,2015-11-01,NFL,CIN,@,PIT,W 16-10,7,8,Sun,2,33,16.50,0,JonePa20
Jacoby Jones,WR,31.113,2015-11-01,NFL,SDG,@,BAL,L 26-29,8,8,Sun,1,-2,-2.00,0,JoneJa03
Jeremy Kerley,WR,26.358,2015-11-01,NFL,NYJ,@,OAK,L 20-34,7,8,Sun,2,10,5.00,0,KerlJe00
Tyler Lockett,WR,23.034,2015-11-01,NFL,SEA,@,DAL,W 13-12,8,8,Sun,1,12,12.00,0,LockTy00
Marc Mariani,WR,28.183,2015-11-01,NFL,CHI,,MIN,L 20-23,7,8,Sun,2,3,1.50,0,MariMa00
Dexter McCluster,RB,26.068,2015-11-01,NFL,TEN,@,HOU,L 6-20,7,8,Sun,5,63,12.60,0,McClDe00
Keith Mumphery,WR,23.149,2015-11-01,NFL,HOU,,TEN,W 20-6,8,8,Sun,3,28,9.33,0,MumpKe00
Marcus Murphy,RB,24.236,2015-11-01,NFL,NOR,,NYG,W 52-49,8,8,Sun,2,30,15.00,0,MurpMa03
Patrick Peterson,LCB,25.113,2015-11-01,NFL,ARI,@,CLE,W 34-20,8,8,Sun,4,50,12.50,0,PetePa00
Jeremy Ross,WR,27.230,2015-11-01,NFL,BAL,,SDG,W 29-26,8,8,Sun,2,17,8.50,0,RossJe01
Emmanuel Sanders,WR,28.229,2015-11-01,NFL,DEN,,GNB,W 29-10,7,8,Sun,3,12,4.00,0,SandEm00
Marcus Sherels,CB,28.032,2015-11-01,NFL,MIN,@,CHI,W 23-20,7,8,Sun,3,77,25.67,1,SherMa20
Brandon Tate,WR,28.027,2015-11-01,NFL,CIN,@,PIT,W 16-10,7,8,Sun,1,5,5.00,0,TateBr00
Golden Tate,WR,27.091,2015-11-01,NFL,DET,@,KAN,L 10-45,8,8,Sun,1,2,2.00,0,TateGo00
De'Anthony Thomas,WR,22.300,2015-11-01,NFL,KAN,,DET,W 45-10,8,8,Sun,6,41,6.83,0,ThomDe05
Eric Weems,WR,30.120,2015-11-01,NFL,ATL,,TAM,L 20-23,8,8,Sun,2,23,11.50,0,WeemEr00
Corey White,CB,25.176,2015-11-01,NFL,DAL,,SEA,L 12-13,7,8,Sun,1,0,0.00,0,WhitCo01
Ted Ginn,WR,30.204,2015-11-02,NFL,CAR,,IND,W 29-26,7,8,Mon,2,18,9.00,0,GinnTe00
T.Y. Hilton,WR,25.353,2015-11-02,NFL,IND,@,CAR,L 26-29,8,8,Mon,4,16,4.00,0,HiltT.00
Travis Benjamin,WR,25.311,2015-11-05,NFL,CLE,@,CIN,L 10-31,9,9,Thu,1,0,0.00,0,BenjTr00
Adam Jones,RCB,32.036,2015-11-05,NFL,CIN,,CLE,W 31-10,8,9,Thu,1,5,5.00,0,JonePa20
Brandon Tate,WR,28.031,2015-11-05,NFL,CIN,,CLE,W 31-10,8,9,Thu,2,4,2.00,0,TateBr00
Danny Amendola,WR,30.006,2015-11-08,NFL,NWE,,WAS,W 27-10,8,9,Sun,1,0,0.00,0,AmenDa00
Tavon Austin,WR,25.238,2015-11-08,NFL,STL,@,MIN,L 18-21,8,9,Sun,4,27,6.75,0,AustTa00
Omar Bolden,S,26.323,2015-11-08,NFL,DEN,@,IND,L 24-27,8,9,Sun,1,83,83.00,1,BoldOm00
Quan Bray,WR,22.194,2015-11-08,NFL,IND,,DEN,W 27-24,9,9,Sun,3,2,0.67,0,BrayQu00
Antonio Brown,WR,27.121,2015-11-08,NFL,PIT,,OAK,W 38-35,9,9,Sun,1,0,0.00,0,BrowAn04
Jamison Crowder,WR,22.144,2015-11-08,NFL,WAS,@,NWE,L 10-27,8,9,Sun,1,9,9.00,0,CrowJa00
Julian Edelman,WR,29.170,2015-11-08,NFL,NWE,,WAS,W 27-10,8,9,Sun,1,-2,-2.00,0,EdelJu00
Bruce Ellington,WR,24.078,2015-11-08,NFL,SFO,,ATL,W 17-16,9,9,Sun,1,17,17.00,0,ElliBr00
Ted Ginn,WR,30.210,2015-11-08,NFL,CAR,,GNB,W 37-29,8,9,Sun,5,35,7.00,0,GinnTe00
Micah Hyde,DB,24.312,2015-11-08,NFL,GNB,@,CAR,L 29-37,8,9,Sun,4,18,4.50,0,HydeMi00
Jacoby Jones,WR,31.120,2015-11-08,NFL,PIT,,OAK,W 38-35,9,9,Sun,2,2,1.00,0,JoneJa03
Jeremy Kerley,WR,27.000,2015-11-08,NFL,NYJ,,JAX,W 28-23,8,9,Sun,4,42,10.50,0,KerlJe00
Jarvis Landry,WR,22.345,2015-11-08,NFL,MIA,@,BUF,L 17-33,8,9,Sun,2,18,9.00,0,LandJa00
Nick Marshall,CB,23.131,2015-11-08,NFL,JAX,@,NYJ,L 23-28,8,9,Sun,2,20,10.00,0,MarsNi00
Dexter McCluster,RB,26.075,2015-11-08,NFL,TEN,@,NOR,W 34-28,8,9,Sun,2,12,6.00,0,McClDe00
Marcus Murphy,RB,24.243,2015-11-08,NFL,NOR,,TEN,L 28-34,9,9,Sun,3,21,7.00,0,MurpMa03
Bobby Rainey,RB,28.023,2015-11-08,NFL,TAM,,NYG,L 18-32,8,9,Sun,1,1,1.00,0,RainBo00
Marcus Sherels,CB,28.039,2015-11-08,NFL,MIN,,STL,W 21-18,8,9,Sun,4,40,10.00,0,SherMa20
Marcus Thigpen,RB,29.177,2015-11-08,NFL,OAK,@,PIT,L 35-38,8,9,Sun,1,1,1.00,0,ThigMa00
Eric Weems,WR,30.127,2015-11-08,NFL,ATL,@,SFO,L 16-17,9,9,Sun,4,76,19.00,0,WeemEr00
Lucky Whitehead,WR,23.159,2015-11-08,NFL,DAL,,PHI,L 27-33,8,9,Sun,2,5,2.50,0,WhitLu00
Marc Mariani,WR,28.191,2015-11-09,NFL,CHI,@,SDG,W 22-19,8,9,Mon,2,22,11.00,0,MariMa00
Jeremy Kerley,WR,27.004,2015-11-12,NFL,NYJ,,BUF,L 17-22,9,10,Thu,4,14,3.50,0,KerlJe00
Leodis McKelvin,RB,30.072,2015-11-12,NFL,BUF,@,NYJ,W 22-17,9,10,Thu,3,13,4.33,0,McKeLe99
Danny Amendola,WR,30.013,2015-11-15,NFL,NWE,@,NYG,W 27-26,9,10,Sun,2,84,42.00,0,AmenDa00
Tavon Austin,WR,25.245,2015-11-15,NFL,STL,,CHI,L 13-37,9,10,Sun,3,16,5.33,0,AustTa00
Cole Beasley,WR,26.203,2015-11-15,NFL,DAL,@,TAM,L 6-10,9,10,Sun,2,23,11.50,0,BeasCo00
Omar Bolden,S,26.330,2015-11-15,NFL,DEN,,KAN,L 13-29,9,10,Sun,1,11,11.00,0,BoldOm00
T.J. Carrie,CB,25.110,2015-11-15,NFL,OAK,,MIN,L 14-30,9,10,Sun,2,2,1.00,0,CarrTr00
Jamison Crowder,WR,22.151,2015-11-15,NFL,WAS,,NOR,W 47-14,9,10,Sun,4,26,6.50,0,CrowJa00
Ted Ginn,WR,30.217,2015-11-15,NFL,CAR,@,TEN,W 27-10,9,10,Sun,4,61,15.25,0,GinnTe00
Dwayne Harris,WR,28.060,2015-11-15,NFL,NYG,,NWE,L 26-27,10,10,Sun,4,41,10.25,0,HarrDw00
Micah Hyde,DB,24.319,2015-11-15,NFL,GNB,,DET,L 16-18,9,10,Sun,2,7,3.50,0,HydeMi00
Jacoby Jones,WR,31.127,2015-11-15,NFL,PIT,,CLE,W 30-9,10,10,Sun,1,0,0.00,0,JoneJa03
Jarvis Landry,WR,22.352,2015-11-15,NFL,MIA,@,PHI,W 20-19,9,10,Sun,3,9,3.00,0,LandJa00
Tyler Lockett,WR,23.048,2015-11-15,NFL,SEA,,ARI,L 32-39,9,10,Sun,1,0,0.00,0,LockTy00
Marc Mariani,WR,28.197,2015-11-15,NFL,CHI,@,STL,W 37-13,9,10,Sun,3,9,3.00,0,MariMa00
Marcus Murphy,RB,24.250,2015-11-15,NFL,NOR,@,WAS,L 14-47,10,10,Sun,1,10,10.00,0,MurpMa03
Patrick Peterson,LCB,25.127,2015-11-15,NFL,ARI,@,SEA,W 39-32,9,10,Sun,3,29,9.67,0,PetePa00
Bobby Rainey,RB,28.030,2015-11-15,NFL,TAM,,DAL,W 10-6,9,10,Sun,1,3,3.00,0,RainBo00
Jeremy Ross,WR,27.244,2015-11-15,NFL,BAL,,JAX,L 20-22,9,10,Sun,4,54,13.50,0,RossJe01
Marcus Sherels,CB,28.046,2015-11-15,NFL,MIN,@,OAK,W 30-14,9,10,Sun,2,15,7.50,0,SherMa20
Darren Sproles,RB,32.148,2015-11-15,NFL,PHI,,MIA,L 19-20,9,10,Sun,7,57,8.14,0,SproDa00
Golden Tate,WR,27.105,2015-11-15,NFL,DET,@,GNB,W 18-16,9,10,Sun,4,39,9.75,0,TateGo00
De'Anthony Thomas,WR,22.314,2015-11-15,NFL,KAN,@,DEN,W 29-13,9,10,Sun,3,6,2.00,0,ThomDe05
Bryan Walters,WR,28.011,2015-11-15,NFL,JAX,@,BAL,W 22-20,9,10,Sun,2,2,1.00,0,WaltBr00
Lucky Whitehead,WR,23.166,2015-11-15,NFL,DAL,@,TAM,L 6-10,9,10,Sun,1,0,0.00,0,WhitLu00
Adam Jones,RCB,32.047,2015-11-16,NFL,CIN,,HOU,L 6-10,9,10,Mon,2,16,8.00,0,JonePa20
Keith Mumphery,WR,23.164,2015-11-16,NFL,HOU,@,CIN,W 10-6,9,10,Mon,1,10,10.00,0,MumpKe00
Brandon Tate,WR,28.042,2015-11-16,NFL,CIN,,HOU,L 6-10,9,10,Mon,3,27,9.00,0,TateBr00
Harry Douglas,WR,31.064,2015-11-19,NFL,TEN,@,JAX,L 13-19,10,11,Thu,2,9,4.50,0,DougHa00
Rashad Greene,WR,23.057,2015-11-19,NFL,JAX,,TEN,W 19-13,10,11,Thu,2,76,38.00,0,GreeRa00
Dexter McCluster,RB,26.086,2015-11-19,NFL,TEN,@,JAX,L 13-19,10,11,Thu,1,6,6.00,0,McClDe00
Tavon Austin,WR,25.252,2015-11-22,NFL,STL,@,BAL,L 13-16,10,11,Sun,4,2,0.50,0,AustTa00
Quan Bray,WR,22.208,2015-11-22,NFL,IND,@,ATL,W 24-21,10,11,Sun,4,17,4.25,0,BrayQu00
Kaelin Clay,WR,23.323,2015-11-22,NFL,BAL,,STL,W 16-13,10,11,Sun,3,5,1.67,0,ClayKa00
Randall Cobb,WR,25.092,2015-11-22,NFL,GNB,@,MIN,W 30-13,10,11,Sun,2,9,4.50,0,CobbRa00
Amari Cooper,WR,21.158,2015-11-22,NFL,OAK,@,DET,L 13-18,10,11,Sun,4,16,4.00,0,CoopAm00
Jamison Crowder,WR,22.158,2015-11-22,NFL,WAS,@,CAR,L 16-44,10,11,Sun,2,3,1.50,0,CrowJa00
Bruce Ellington,WR,24.092,2015-11-22,NFL,SFO,@,SEA,L 13-29,10,11,Sun,1,6,6.00,0,ElliBr00
Ted Ginn,WR,30.224,2015-11-22,NFL,CAR,,WAS,W 44-16,10,11,Sun,1,1,1.00,0,GinnTe00
Javontee Herndon,WR,24.146,2015-11-22,NFL,SDG,,KAN,L 3-33,10,11,Sun,1,0,0.00,0,HernJa00
Jeremy Kerley,WR,27.014,2015-11-22,NFL,NYJ,@,HOU,L 17-24,10,11,Sun,5,39,7.80,0,KerlJe00
Jarvis Landry,WR,22.359,2015-11-22,NFL,MIA,,DAL,L 14-24,10,11,Sun,1,12,12.00,0,LandJa00
Tyler Lockett,WR,23.055,2015-11-22,NFL,SEA,,SFO,W 29-13,10,11,Sun,4,1,0.25,0,LockTy00
Jeremy Maclin,WR,27.195,2015-11-22,NFL,KAN,@,SDG,W 33-3,10,11,Sun,2,13,6.50,0,MaclJe00
Marc Mariani,WR,28.204,2015-11-22,NFL,CHI,,DEN,L 15-17,10,11,Sun,1,4,4.00,0,MariMa00
Keith Mumphery,WR,23.170,2015-11-22,NFL,HOU,,NYJ,W 24-17,10,11,Sun,5,24,4.80,0,MumpKe00
Patrick Peterson,LCB,25.134,2015-11-22,NFL,ARI,,CIN,W 34-31,10,11,Sun,3,23,7.67,0,PetePa00
Bobby Rainey,RB,28.037,2015-11-22,NFL,TAM,@,PHI,W 45-17,10,11,Sun,3,19,6.33,0,RainBo00
Marcus Sherels,CB,28.053,2015-11-22,NFL,MIN,,GNB,L 13-30,10,11,Sun,1,0,0.00,0,SherMa20
Darren Sproles,RB,32.155,2015-11-22,NFL,PHI,,TAM,L 17-45,10,11,Sun,2,6,3.00,0,SproDa00
Brandon Tate,WR,28.048,2015-11-22,NFL,CIN,@,ARI,L 31-34,10,11,Sun,2,5,2.50,0,TateBr00
Golden Tate,WR,27.112,2015-11-22,NFL,DET,,OAK,W 18-13,10,11,Sun,3,22,7.33,0,TateGo00
Eric Weems,WR,30.141,2015-11-22,NFL,ATL,,IND,L 21-24,10,11,Sun,1,1,1.00,0,WeemEr00
Wes Welker,WR,34.205,2015-11-22,NFL,STL,@,BAL,L 13-16,10,11,Sun,1,10,10.00,0,WelkWe00
Lucky Whitehead,WR,23.173,2015-11-22,NFL,DAL,@,MIA,W 24-14,10,11,Sun,2,18,9.00,0,WhitLu00
Danny Amendola,WR,30.021,2015-11-23,NFL,NWE,,BUF,W 20-13,10,11,Mon,3,34,11.33,0,AmenDa00
Leodis McKelvin,CB,30.083,2015-11-23,NFL,BUF,@,NWE,L 13-20,10,11,Mon,4,8,2.00,0,McKeLe99
Randall Cobb,WR,25.096,2015-11-26,NFL,GNB,,CHI,L 13-17,11,12,Thu,2,1,0.50,0,CobbRa00
Marc Mariani,WR,28.208,2015-11-26,NFL,CHI,@,GNB,W 17-13,11,12,Thu,2,7,3.50,0,MariMa00
Dean Marlowe,S,23.124,2015-11-26,NFL,CAR,@,DAL,W 33-14,11,12,Thu,1,0,0.00,0,MarlDe00
Lance Moore,WR,32.087,2015-11-26,NFL,DET,,PHI,W 45-14,11,12,Thu,2,1,0.50,0,MoorLa00
Darren Sproles,RB,32.159,2015-11-26,NFL,PHI,@,DET,L 14-45,11,12,Thu,2,3,1.50,0,SproDa00
Golden Tate,WR,27.116,2015-11-26,NFL,DET,,PHI,W 45-14,11,12,Thu,2,9,4.50,0,TateGo00
Lucky Whitehead,WR,23.177,2015-11-26,NFL,DAL,,CAR,L 14-33,11,12,Thu,1,8,8.00,0,WhitLu00
Tavon Austin,WR,25.259,2015-11-29,NFL,STL,@,CIN,L 7-31,11,12,Sun,2,9,4.50,0,AustTa00
Omar Bolden,S,26.344,2015-11-29,NFL,DEN,,NWE,W 30-24,11,12,Sun,2,8,4.00,0,BoldOm00
Quan Bray,WR,22.215,2015-11-29,NFL,IND,,TAM,W 25-12,11,12,Sun,1,20,20.00,0,BrayQu00
Patrick Chung,S,28.102,2015-11-29,NFL,NWE,@,DEN,L 24-30,11,12,Sun,1,4,4.00,0,ChunPa99
Jamison Crowder,WR,22.165,2015-11-29,NFL,WAS,,NYG,W 20-14,11,12,Sun,2,24,12.00,0,CrowJa00
Harry Douglas,WR,31.074,2015-11-29,NFL,TEN,,OAK,L 21-24,11,12,Sun,1,5,5.00,0,DougHa00
Bruce Ellington,WR,24.099,2015-11-29,NFL,SFO,,ARI,L 13-19,11,12,Sun,1,0,0.00,0,ElliBr00
Rashad Greene,WR,23.067,2015-11-29,NFL,JAX,,SDG,L 25-31,11,12,Sun,3,28,9.33,0,GreeRa00
Brent Grimes,CB,32.133,2015-11-29,NFL,MIA,@,NYJ,L 20-38,11,12,Sun,3,44,14.67,0,GrimBr20
Chris Harper,WR,21.357,2015-11-29,NFL,NWE,@,DEN,L 24-30,11,12,Sun,3,17,5.67,0,HarpCh01
Dwayne Harris,WR,28.074,2015-11-29,NFL,NYG,@,WAS,L 14-20,11,12,Sun,4,14,3.50,0,HarrDw00
Javontee Herndon,WR,24.153,2015-11-29,NFL,SDG,@,JAX,W 31-25,11,12,Sun,2,33,16.50,0,HernJa00
DeSean Jackson,WR,28.363,2015-11-29,NFL,WAS,,NYG,W 20-14,11,12,Sun,1,2,2.00,0,JackDe00
Jacoby Jones,WR,31.141,2015-11-29,NFL,PIT,@,SEA,L 30-39,11,12,Sun,2,17,8.50,0,JoneJa03
Jeremy Kerley,WR,27.021,2015-11-29,NFL,NYJ,,MIA,W 38-20,11,12,Sun,6,96,16.00,0,KerlJe00
Jarvis Landry,WR,23.001,2015-11-29,NFL,MIA,@,NYJ,L 20-38,11,12,Sun,1,3,3.00,0,LandJa00
Keith Mumphery,WR,23.177,2015-11-29,NFL,HOU,,NOR,W 24-6,11,12,Sun,4,31,7.75,0,MumpKe00
Marcus Murphy,RB,24.264,2015-11-29,NFL,NOR,@,HOU,L 6-24,11,12,Sun,1,12,12.00,0,MurpMa03
Patrick Peterson,LCB,25.141,2015-11-29,NFL,ARI,@,SFO,W 19-13,11,12,Sun,1,15,15.00,0,PetePa00
Bobby Rainey,RB,28.044,2015-11-29,NFL,TAM,@,IND,L 12-25,11,12,Sun,1,7,7.00,0,RainBo00
Jeremy Ross,WR,27.258,2015-11-29,NFL,OAK,@,TEN,W 24-21,11,12,Sun,4,49,12.25,0,RossJe01
Emmanuel Sanders,WR,28.257,2015-11-29,NFL,DEN,,NWE,W 30-24,11,12,Sun,2,16,8.00,0,SandEm00
Marcus Sherels,CB,28.060,2015-11-29,NFL,MIN,@,ATL,W 20-10,11,12,Sun,2,3,1.50,0,SherMa20
Brandon Tate,WR,28.055,2015-11-29,NFL,CIN,,STL,W 31-7,11,12,Sun,2,16,8.00,0,TateBr00
Marcus Thigpen,WR,29.198,2015-11-29,NFL,BUF,@,KAN,L 22-30,11,12,Sun,1,5,5.00,0,ThigMa00
Eric Weems,WR,30.148,2015-11-29,NFL,ATL,,MIN,L 10-20,11,12,Sun,2,17,8.50,0,WeemEr00
Wes Welker,WR,34.212,2015-11-29,NFL,STL,@,CIN,L 7-31,11,12,Sun,1,13,13.00,0,WelkWe00
Travis Benjamin,WR,25.336,2015-11-30,NFL,CLE,,BAL,L 27-33,11,12,Mon,1,12,12.00,0,BenjTr00
Kaelin Clay,WR,23.331,2015-11-30,NFL,BAL,@,CLE,W 33-27,11,12,Mon,4,112,28.00,1,ClayKa00
Golden Tate,WR,27.123,2015-12-03,NFL,DET,,GNB,L 23-27,12,13,Thu,1,0,0.00,0,TateGo00
Danny Amendola,WR,30.034,2015-12-06,NFL,NWE,,PHI,L 28-35,12,13,Sun,1,1,1.00,0,AmenDa00
Tavon Austin,WR,25.266,2015-12-06,NFL,STL,,ARI,L 3-27,12,13,Sun,2,38,19.00,0,AustTa00
Daren Bates,LB,25.009,2015-12-06,NFL,STL,,ARI,L 3-27,12,13,Sun,1,0,0.00,0,BateDa00
Omar Bolden,S,26.351,2015-12-06,NFL,DEN,@,SDG,W 17-3,12,13,Sun,1,21,21.00,0,BoldOm00
Antonio Brown,WR,27.149,2015-12-06,NFL,PIT,,IND,W 45-10,12,13,Sun,2,74,37.00,1,BrowAn04
Bryce Callahan,CB,24.044,2015-12-06,NFL,CHI,,SFO,L 20-26,12,13,Sun,1,34,34.00,0,CallBr00
Kaelin Clay,WR,23.337,2015-12-06,NFL,BAL,@,MIA,L 13-15,12,13,Sun,4,40,10.00,0,ClayKa00
Perrish Cox,CB,28.330,2015-12-06,NFL,TEN,,JAX,W 42-39,12,13,Sun,2,11,5.50,0,CoxxPe99
B.J. Daniels,WR,27.043,2015-12-06,NFL,SEA,@,MIN,W 38-7,12,13,Sun,1,7,7.00,0,DaniB.00
Bruce Ellington,WR,24.106,2015-12-06,NFL,SFO,@,CHI,W 26-20,12,13,Sun,3,0,0.00,0,ElliBr00
Rashad Greene,WR,23.074,2015-12-06,NFL,JAX,@,TEN,L 39-42,12,13,Sun,1,14,14.00,0,GreeRa00
Brent Grimes,CB,32.140,2015-12-06,NFL,MIA,,BAL,W 15-13,12,13,Sun,1,15,15.00,0,GrimBr20
Frankie Hammond,WR,25.292,2015-12-06,NFL,KAN,@,OAK,W 34-20,12,13,Sun,2,29,14.50,0,HammFr00
Dwayne Harris,WR,28.081,2015-12-06,NFL,NYG,,NYJ,L 20-23,12,13,Sun,2,96,48.00,1,HarrDw00
Javontee Herndon,WR,24.160,2015-12-06,NFL,SDG,,DEN,L 3-17,12,13,Sun,1,4,4.00,0,HernJa00
Devin Hester,WR,33.032,2015-12-06,NFL,ATL,@,TAM,L 19-23,12,13,Sun,1,3,3.00,0,HestDe99
Janoris Jenkins,RCB,27.038,2015-12-06,NFL,STL,,ARI,L 3-27,12,13,Sun,1,5,5.00,0,JenkJa03
Damaris Johnson,WR,26.014,2015-12-06,NFL,NWE,,PHI,L 28-35,12,13,Sun,2,3,1.50,0,JohnDa04
Jacoby Jones,WR,31.148,2015-12-06,NFL,PIT,,IND,W 45-10,12,13,Sun,1,0,0.00,0,JoneJa03
Jeremy Kerley,WR,27.028,2015-12-06,NFL,NYJ,@,NYG,W 23-20,12,13,Sun,1,-1,-1.00,0,KerlJe00
Jarvis Landry,WR,23.008,2015-12-06,NFL,MIA,,BAL,W 15-13,12,13,Sun,1,0,0.00,0,LandJa00
Tyler Lockett,WR,23.069,2015-12-06,NFL,SEA,@,MIN,W 38-7,12,13,Sun,3,19,6.33,0,LockTy00
Marc Mariani,KR,28.218,2015-12-06,NFL,CHI,,SFO,L 20-26,12,13,Sun,5,38,7.60,0,MariMa00
Marcus Murphy,RB,24.271,2015-12-06,NFL,NOR,,CAR,L 38-41,12,13,Sun,2,7,3.50,0,MurpMa03
Patrick Peterson,LCB,25.148,2015-12-06,NFL,ARI,@,STL,W 27-3,12,13,Sun,3,30,10.00,0,PetePa00
Bobby Rainey,RB,28.051,2015-12-06,NFL,TAM,,ATL,W 23-19,12,13,Sun,2,41,20.50,0,RainBo00
Jeremy Ross,WR,27.265,2015-12-06,NFL,OAK,,KAN,L 20-34,12,13,Sun,3,21,7.00,0,RossJe01
Marcus Sherels,CB,28.067,2015-12-06,NFL,MIN,,SEA,L 7-38,12,13,Sun,2,24,12.00,0,SherMa20
Darren Sproles,RB,32.169,2015-12-06,NFL,PHI,@,NWE,W 35-28,12,13,Sun,5,115,23.00,1,SproDa00
Brandon Tate,WR,28.062,2015-12-06,NFL,CIN,@,CLE,W 37-3,12,13,Sun,2,18,9.00,0,TateBr00
Marcus Thigpen,WR,29.205,2015-12-06,NFL,BUF,,HOU,W 30-21,12,13,Sun,2,16,8.00,0,ThigMa00
Bryan Walters,WR,28.032,2015-12-06,NFL,JAX,@,TEN,L 39-42,12,13,Sun,1,4,4.00,0,WaltBr00
Lardarius Webb,LCB,30.055,2015-12-06,NFL,BAL,@,MIA,L 13-15,12,13,Sun,1,7,7.00,0,WebbLa99
Jamison Crowder,FB,22.173,2015-12-07,NFL,WAS,,DAL,L 16-19,12,13,Mon,1,7,7.00,0,CrowJa00
DeSean Jackson,WR,29.006,2015-12-07,NFL,WAS,,DAL,L 16-19,12,13,Mon,1,-7,-7.00,0,JackDe00
Lucky Whitehead,WR,23.188,2015-12-07,NFL,DAL,@,WAS,W 19-16,12,13,Mon,3,31,10.33,0,WhitLu00
Patrick Peterson,LCB,25.152,2015-12-10,NFL,ARI,,MIN,W 23-20,13,14,Thu,1,4,4.00,0,PetePa00
Marcus Sherels,CB,28.071,2015-12-10,NFL,MIN,@,ARI,L 20-23,13,14,Thu,1,0,0.00,0,SherMa20
Tavon Austin,WR,25.273,2015-12-13,NFL,STL,,DET,W 21-14,13,14,Sun,3,11,3.67,0,AustTa00
Travis Benjamin,WR,25.349,2015-12-13,NFL,CLE,,SFO,W 24-10,13,14,Sun,3,11,3.67,0,BenjTr00
Quan Bray,WR,22.229,2015-12-13,NFL,IND,@,JAX,L 16-51,13,14,Sun,3,7,2.33,0,BrayQu00
Antonio Brown,WR,27.156,2015-12-13,NFL,PIT,@,CIN,W 33-20,13,14,Sun,2,3,1.50,0,BrowAn04
Jairus Byrd,FS,29.067,2015-12-13,NFL,NOR,@,TAM,W 24-17,13,14,Sun,1,1,1.00,0,ByrdJa99
Kaelin Clay,WR,23.344,2015-12-13,NFL,BAL,,SEA,L 6-35,13,14,Sun,3,46,15.33,0,ClayKa00
Jamison Crowder,WR,22.179,2015-12-13,NFL,WAS,@,CHI,W 24-21,13,14,Sun,2,7,3.50,0,CrowJa00
Cody Davis,S,26.190,2015-12-13,NFL,STL,,DET,W 21-14,13,14,Sun,1,4,4.00,0,DaviCo02
Eric Decker,WR,28.273,2015-12-13,NFL,NYJ,,TEN,W 30-8,13,14,Sun,1,11,11.00,0,DeckEr00
Bruce Ellington,WR,24.113,2015-12-13,NFL,SFO,@,CLE,L 10-24,13,14,Sun,1,36,36.00,0,ElliBr00
Rashad Greene,WR,23.081,2015-12-13,NFL,JAX,,IND,W 51-16,13,14,Sun,2,73,36.50,1,GreeRa00
Frankie Hammond,WR,25.299,2015-12-13,NFL,KAN,,SDG,W 10-3,13,14,Sun,4,36,9.00,0,HammFr00
Devin Hester,WR,33.039,2015-12-13,NFL,ATL,@,CAR,L 0-38,13,14,Sun,3,10,3.33,0,HestDe99
Micah Hyde,DB,24.347,2015-12-13,NFL,GNB,,DAL,W 28-7,13,14,Sun,4,13,3.25,0,HydeMi00
Jeremy Kerley,WR,27.035,2015-12-13,NFL,NYJ,,TEN,W 30-8,13,14,Sun,3,21,7.00,0,KerlJe00
Tyler Lockett,WR,23.076,2015-12-13,NFL,SEA,@,BAL,W 35-6,13,14,Sun,1,0,0.00,0,LockTy00
