Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id 
LaDainian Tomlinson*,RB,28.127,2007-10-28,NFL,SDG,,HOU,W 35-10,7,8,Sun,1,1,1,1.00,0,100.0%,1.00,TomlLa00
Amani Toomer,WR,33.050,2007-10-28,NFL,NYG,@,MIA,W 13-10,8,8,Sun,6,1,13,13.00,0,16.7%,2.17,ToomAm00
Ben Utecht,H-B,26.120,2007-10-28,NFL,IND,@,CAR,W 31-7,7,8,Sun,3,2,41,20.50,0,66.7%,13.67,UtecBe00
Mike Vrabel,OLB,32.075,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,1,1,2,2.00,1,100.0%,2.00,VrabMi20
Bobby Wade,WR,26.245,2007-10-28,NFL,MIN,,PHI,L 16-23,7,8,Sun,7,4,53,13.25,0,57.1%,7.57,WadeBo00
Delanie Walker,TE,23.077,2007-10-28,NFL,SFO,,NOR,L 10-31,7,8,Sun,2,1,0,0.00,0,50.0%,0.00,WalkHu00
Kevin Walter,WR,26.085,2007-10-28,NFL,HOU,@,SDG,L 10-35,8,8,Sun,14,7,77,11.00,0,50.0%,5.50,WaltKe00
Troy Walters,WR,30.317,2007-10-28,NFL,DET,@,CHI,W 16-7,7,8,Sun,1,1,8,8.00,0,100.0%,8.00,WaltTr00
Hines Ward,WR,31.234,2007-10-28,NFL,PIT,@,CIN,W 24-13,7,8,Sun,9,8,88,11.00,2,88.9%,9.78,WardHi00
Leon Washington,RB/K,25.060,2007-10-28,NFL,NYJ,,BUF,L 3-13,8,8,Sun,3,2,7,3.50,0,66.7%,2.33,WashLe00
Kenny Watson,HB,29.229,2007-10-28,NFL,CIN,,PIT,L 13-24,7,8,Sun,6,5,26,5.20,0,83.3%,4.33,WatsKe00
Reggie Wayne,WR,28.345,2007-10-28,NFL,IND,@,CAR,W 31-7,7,8,Sun,11,7,168,24.00,1,63.6%,15.27,WaynRe00
Wes Welker,WR,26.180,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,10,9,89,9.89,1,90.0%,8.90,WelkWe00
Brian Westbrook,RB,28.056,2007-10-28,NFL,PHI,@,MIN,W 23-16,7,8,Sun,5,4,46,11.50,1,80.0%,9.20,WestBr00
LenDale White,RB,22.312,2007-10-28,NFL,TEN,,OAK,W 13-9,7,8,Sun,3,1,8,8.00,0,33.3%,2.67,WhitLe01
Ernest Wilford,WR,28.287,2007-10-28,NFL,JAX,@,TAM,W 24-23,7,8,Sun,3,1,13,13.00,0,33.3%,4.33,WilfEr00
DeAngelo Williams,RB,24.186,2007-10-28,NFL,CAR,,IND,L 7-31,7,8,Sun,7,6,11,1.83,0,85.7%,1.57,WillDe02
Mike Williams,WR,23.297,2007-10-28,NFL,OAK,@,TEN,L 9-13,7,8,Sun,5,2,20,10.00,0,40.0%,4.00,WillMi03
Reggie Williams,WR,24.164,2007-10-28,NFL,JAX,@,TAM,W 24-23,7,8,Sun,1,1,17,17.00,0,100.0%,17.00,WillRe00
Roy Williams,WR,25.312,2007-10-28,NFL,DET,@,CHI,W 16-7,7,8,Sun,12,8,77,9.63,0,66.7%,6.42,WillRo04
Roydell Williams,WR,26.228,2007-10-28,NFL,TEN,,OAK,W 13-9,7,8,Sun,2,1,3,3.00,0,50.0%,1.50,WillRo05
Kellen Winslow,TE,24.099,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,4,2,26,13.00,1,50.0%,6.50,WinsKe01
Dwayne Wright,RB,24.148,2007-10-28,NFL,BUF,@,NYJ,W 13-3,7,8,Sun,1,1,8,8.00,0,100.0%,8.00,WrigDw01
Jason Wright,RB,25.108,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,1,1,7,7.00,0,100.0%,7.00,WrigJa01
Todd Yoder,TE,29.224,2007-10-28,NFL,WAS,@,NWE,L 7-52,7,8,Sun,3,3,23,7.67,0,100.0%,7.67,YodeTo00
Donald Driver,WR,32.269,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,6,3,28,9.33,0,50.0%,4.67,DrivDo00
Daniel Graham,TE,28.347,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,3,2,20,10.00,0,66.7%,6.67,GrahDa00
Ryan Grant,RB,24.324,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,3,3,7,2.33,0,100.0%,2.33,GranRy00
Korey Hall,FB,24.085,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,1,1,2,2.00,0,100.0%,2.00,HallKo99
Greg Jennings,WR,24.038,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,8,6,141,23.50,1,75.0%,17.63,JennGr00
James Jones,WR,23.212,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,4,3,107,35.67,1,75.0%,26.75,JoneJa04
Donald Lee,TE,27.059,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,3,3,34,11.33,0,100.0%,11.33,LeexDo00
Brandon Marshall,WR,23.220,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,7,3,74,24.67,0,42.9%,10.57,MarsBr00
Glenn Martinez,WR,25.333,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,3,1,18,18.00,0,33.3%,6.00,MartGl00
Vernand Morency,RB,27.267,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,2,2,12,6.00,0,100.0%,6.00,MoreVe00
Cecil Sapp,RB,28.310,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,1,1,4,4.00,0,100.0%,4.00,SappCe00
Tony Scheffler,TE,24.256,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,4,3,28,9.33,1,75.0%,7.00,ScheTo00
Brandon Stokley,WR,31.128,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,9,5,71,14.20,0,55.6%,7.89,StokBr00
Selvin Young,RB,24.028,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,6,6,49,8.17,0,100.0%,8.17,YounSe00
Joseph Addai,RB,24.185,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,5,5,114,22.80,1,100.0%,22.80,AddaJo00
Shaun Alexander,RB,30.066,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,3,1,1,1.00,0,33.3%,0.33,AlexSh00
J.J. Arrington,RB,24.285,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,1,1,11,11.00,0,100.0%,11.00,ArriJ.00
B.J. Askew,FB,27.077,2007-11-04,NFL,TAM,,ARI,W 17-10,9,9,Sun,1,1,7,7.00,0,100.0%,7.00,AskeB.00
Chris Baker,TE,27.351,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,5,4,42,10.50,0,80.0%,8.40,BakeCh00
Marion Barber,RB,24.147,2007-11-04,NFL,DAL,@,PHI,W 38-17,8,9,Sun,3,3,50,16.67,0,100.0%,16.67,BarbMa01
Hank Baskett,WR,25.061,2007-11-04,NFL,PHI,,DAL,L 17-38,8,9,Sun,4,3,28,9.33,1,75.0%,7.00,BaskHa00
Arnaz Battle,WR,27.255,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,10,4,35,8.75,0,40.0%,3.50,BattAr00
Dwayne Blakley,TE,28.086,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,2,2,10,5.00,0,100.0%,5.00,BlakDw00
Anquan Boldin,WR,27.032,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,6,3,40,13.33,0,50.0%,6.67,BoldAn00
John Broussard,WR,23.321,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,4,2,71,35.50,0,50.0%,17.75,BrouJo00
Reggie Brown,WR,26.295,2007-11-04,NFL,PHI,,DAL,L 17-38,8,9,Sun,8,2,55,27.50,0,25.0%,6.88,BrowRe01
Nate Burleson,WR,26.077,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,7,4,59,14.75,0,57.1%,8.43,BurlNa00
Reggie Bush,WR,22.247,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,9,7,43,6.14,1,77.8%,4.78,BushRe00
Drew Carter,WR,26.060,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,6,3,56,18.67,1,50.0%,9.33,CartDr00
Brent Celek,TE,22.283,2007-11-04,NFL,PHI,,DAL,L 17-38,8,9,Sun,1,1,6,6.00,0,100.0%,6.00,CeleBr00
Chris Chambers,WR,29.084,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,10,5,59,11.80,0,50.0%,5.90,ChamCh00
Antonio Chatman,WR,28.265,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,1,1,15,15.00,0,100.0%,15.00,ChatAn00
Brian Clark,WR,23.313,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,2,2,9,4.50,0,100.0%,4.50,ClarBr00
Dallas Clark,TE,28.145,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,4,2,15,7.50,0,50.0%,3.75,ClarDa00
Daniel Coats,TE,23.202,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,3,3,24,8.00,0,100.0%,8.00,CoatDa00
Keary Colbert,WR,25.167,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,6,3,30,10.00,0,50.0%,5.00,ColbKe00
Marques Colston,WR,24.152,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,13,10,159,15.90,0,76.9%,12.23,ColsMa00
Chris Cooley,TE,25.116,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,7,4,58,14.50,0,57.1%,8.29,CoolCh00
Jerricho Cotchery,WR,25.141,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,11,5,90,18.00,0,45.5%,8.18,CotcJe00
Ronald Curry,WR,28.160,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,4,2,12,6.00,0,50.0%,3.00,CurrRo01
Kevin Curtis,WR,29.110,2007-11-04,NFL,PHI,,DAL,L 17-38,8,9,Sun,10,5,51,10.20,0,50.0%,5.10,CurtKe00
Tony Curtis,TE,24.266,2007-11-04,NFL,DAL,@,PHI,W 38-17,8,9,Sun,1,1,1,1.00,1,100.0%,1.00,CurtTo00
Owen Daniels,TE,24.360,2007-11-04,NFL,HOU,@,OAK,W 24-17,9,9,Sun,5,4,41,10.25,0,80.0%,8.20,DaniOw00
Andre' Davis,WR,28.145,2007-11-04,NFL,HOU,@,OAK,W 24-17,9,9,Sun,3,2,51,25.50,1,66.7%,17.00,DaviAn01
Vernon Davis,TE,23.277,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,10,7,77,11.00,0,70.0%,7.70,DaviVe00
De Dorsey,HB,23.095,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,1,1,9,9.00,0,100.0%,9.00,DorsDe00
Donald Driver,WR,32.275,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,5,5,99,19.80,0,100.0%,19.80,DrivDo00
Tim Dwight,WR,32.114,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,4,1,28,28.00,1,25.0%,7.00,DwigTi00
Braylon Edwards,WR,24.256,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,11,5,67,13.40,0,45.5%,6.09,EdwaBr00
Bobby Engram,WR,34.301,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,21,14,139,9.93,1,66.7%,6.62,EngrBo00
Lee Evans,WR,26.238,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,13,9,165,18.33,1,69.2%,12.69,EvanLe00
Justin Fargas,RB,27.283,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,2,2,15,7.50,0,100.0%,7.50,FargJu00
Kevin Faulk,RB,31.152,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,5,3,20,6.67,1,60.0%,4.00,FaulKe00
Robert Ferguson,WR,27.322,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,4,3,24,8.00,0,75.0%,6.00,FergRo00
Larry Fitzgerald,WR,24.065,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,11,4,95,23.75,0,36.4%,8.64,FitzLa00
DeShaun Foster,RB,27.298,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,2,2,6,3.00,0,100.0%,3.00,FostDe00
Mike Furrey,WR,30.176,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,3,3,32,10.67,1,100.0%,10.67,FurrMi00
Justin Gage,WR,26.283,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,3,2,23,11.50,0,66.7%,7.67,GageJu00
Michael Gaines,TE,27.219,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,3,3,22,7.33,0,100.0%,7.33,GainMi00
Joey Galloway,WR,35.349,2007-11-04,NFL,TAM,,ARI,W 17-10,9,9,Sun,9,5,84,16.80,1,55.6%,9.33,GallJo00
Antonio Gates,TE,27.139,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,6,1,10,10.00,0,16.7%,1.67,GateAn00
Anthony Gonzalez,WR,23.047,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,2,1,13,13.00,0,50.0%,6.50,GonzAn00
Tony Gonzalez*,TE,31.250,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,13,10,109,10.90,1,76.9%,8.38,GonzTo00
Daniel Graham,TE,28.353,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,5,3,42,14.00,0,60.0%,8.40,GrahDa00
Earnest Graham,RB,27.293,2007-11-04,NFL,TAM,,ARI,W 17-10,9,9,Sun,4,2,13,6.50,0,50.0%,3.25,GrahEa00
Ryan Grant,RB,24.330,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,5,4,37,9.25,0,80.0%,7.40,GranRy00
Ahman Green,RB,30.261,2007-11-04,NFL,HOU,@,OAK,W 24-17,9,9,Sun,1,1,53,53.00,0,100.0%,53.00,GreeAh00
Justin Griffith,FB,27.106,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,1,1,29,29.00,0,100.0%,29.00,GrifJu00
D.J. Hackett,WR,26.124,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,8,6,58,9.67,1,75.0%,7.25,HackD.00
Ben Hartsock,TE,27.122,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,1,1,11,11.00,0,100.0%,11.00,HartBe00
Steve Heiden,TE,31.044,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,1,1,6,6.00,0,100.0%,6.00,HeidSt00
Devery Henderson,WR,25.223,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,2,1,15,15.00,0,50.0%,7.50,HendDe00
Chris Henry,RB,22.151,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,1,1,18,18.00,0,100.0%,18.00,HenrCh01
Travis Henry,HB,29.006,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,2,2,13,6.50,0,100.0%,6.50,HenrTr00
Maurice Hicks,RB,29.105,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,1,1,3,3.00,0,100.0%,3.00,HickMa00
Ike Hilliard,WR,31.213,2007-11-04,NFL,TAM,,ARI,W 17-10,9,9,Sun,8,7,70,10.00,0,87.5%,8.75,HillIk00
Priest Holmes,RB,34.028,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,4,1,8,8.00,0,25.0%,2.00,HolmPr00
Glenn Holt,WR,23.096,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,5,2,13,6.50,0,40.0%,2.60,HoltGl00
Brad Hoover,FB,30.358,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,2,2,12,6.00,0,100.0%,6.00,HoovBr00
Joe Horn,WR,35.292,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,4,4,23,5.75,0,100.0%,5.75,HornJo00
T.J. Houshmandzadeh,WR,30.039,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,5,4,45,11.25,1,80.0%,9.00,HousTJ00
Darrell Jackson,WR,28.333,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,8,2,21,10.50,0,25.0%,2.63,JackDa00
Vincent Jackson,WR,24.294,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,7,1,16,16.00,0,14.3%,2.29,JackVi00
Michael Jenkins,TE,25.139,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,5,2,31,15.50,0,40.0%,6.20,JenkMi00
Greg Jennings,WR,24.044,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,5,3,85,28.33,2,60.0%,17.00,JennGr00
Bryant Johnson,WR,26.242,2007-11-04,NFL,ARI,@,TAM,L 10-17,8,9,Sun,4,1,14,14.00,0,25.0%,3.50,JohnBr02
Calvin Johnson,WR,22.036,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,5,3,47,15.67,0,60.0%,9.40,JohnCa00
Chad Johnson,WR,29.299,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,8,3,48,16.00,0,37.5%,6.00,JohnCh01
Eric Johnson,TE,31.188,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,4,4,27,6.75,0,100.0%,6.75,JohnEr00
Jeremi Johnson,FB,27.061,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,1,1,1,1.00,1,100.0%,1.00,JohnJe00
Larry Johnson,RB,27.350,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,3,3,42,14.00,1,100.0%,14.00,JohnLa00
Rudi Johnson,HB,28.034,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,1,1,6,6.00,0,100.0%,6.00,JohnRu00
James Jones,WR,23.218,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,4,3,32,10.67,0,75.0%,8.00,JoneJa04
Julius Jones,RB,26.082,2007-11-04,NFL,DAL,@,PHI,W 38-17,8,9,Sun,3,3,22,7.33,0,100.0%,7.33,JoneJu01
Kevin Jones,HB,25.075,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,4,1,5,5.00,0,25.0%,1.25,JoneKe02
Thomas Jones,RB,29.077,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,2,2,16,8.00,0,100.0%,8.00,JoneTh00
Maurice Jones-Drew,RB/K,22.226,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,4,2,31,15.50,0,50.0%,7.75,DrewMa00
LaMont Jordan,RB,28.358,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,3,2,16,8.00,0,66.7%,5.33,JordLa00
Joe Jurevicius,WR,32.316,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,6,4,69,17.25,0,66.7%,11.50,JureJo00
Mike Karney,FB,26.121,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,2,1,8,8.00,0,50.0%,4.00,KarnMi00
Reggie Kelly,TE,30.255,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,2,2,15,7.50,0,100.0%,7.50,KellRe00
Jeff King,TE,24.258,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,3,2,14,7.00,0,66.7%,4.67,KingJe00
Joe Kowalewski,TE,24.354,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,2,1,1,1.00,1,50.0%,0.50,KowaJo00
Ryan Krause,TE,26.141,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,2,2,11,5.50,0,100.0%,5.50,KrauRy00
Vonta Leach,FB,25.363,2007-11-04,NFL,HOU,@,OAK,W 24-17,9,9,Sun,1,1,3,3.00,0,100.0%,3.00,LeacVo00
Donald Lee,TE,27.065,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,5,4,78,19.50,0,80.0%,15.60,LeexDo00
Jamal Lewis,RB,28.067,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,6,4,67,16.75,0,66.7%,11.17,LewiJa00
Marcedes Lewis,TE,23.169,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,4,4,46,11.50,0,100.0%,11.50,LewiMa00
Marshawn Lynch,RB,21.196,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,1,1,7,7.00,0,100.0%,7.00,LyncMa00
Brandon Manumaleuna,TE,27.304,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,2,2,13,6.50,0,100.0%,6.50,ManuBr00
Brandon Marshall,WR,23.226,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,18,9,96,10.67,0,50.0%,5.33,MarsBr00
Glenn Martinez,WR,25.339,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,4,3,27,9.00,0,75.0%,6.75,MartGl00
Marcus Maxwell,WR,24.119,2007-11-04,NFL,CIN,@,BUF,L 21-33,8,9,Sun,2,1,5,5.00,0,50.0%,2.50,MaxwMa00
Justin McCareins,WR,28.338,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,5,3,32,10.67,0,60.0%,6.40,McCaJu00
Shaun McDonald,WR,26.144,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,9,5,78,15.60,1,55.6%,8.67,McDoSh00
Sean McHugh,TE,25.161,2007-11-04,NFL,DET,,DEN,W 44-7,8,9,Sun,1,1,46,46.00,0,100.0%,46.00,McHuSe00
Billy Miller,TE,30.194,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,3,3,75,25.00,0,100.0%,25.00,MillBi00
Zach Miller,TE,21.328,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,4,1,3,3.00,0,25.0%,0.75,MillZa01
Martrez Milner,TE,23.088,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,2,2,9,4.50,0,100.0%,4.50,MilnMa00
Lance Moore,WR,24.065,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,4,3,26,8.67,1,75.0%,6.50,MoorLa00
Aaron Moorehead,WR,26.364,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,6,2,13,6.50,0,33.3%,2.17,MoorAa00
Maurice Morris,RB,27.338,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,2,2,43,21.50,0,100.0%,21.50,MorrMa00
Randy Moss*,WR,30.264,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,14,9,145,16.11,1,64.3%,10.36,MossRa00
Santana Moss,WR,28.156,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,7,4,49,12.25,0,57.1%,7.00,MossSa00
Legedu Naanee,TE/W,24.049,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,2,2,39,19.50,0,100.0%,19.50,NaanLe00
Moran Norris,FB,29.141,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,1,1,11,11.00,0,100.0%,11.00,NorrMo00
Dennis Northcutt,WR,29.317,2007-11-04,NFL,JAX,@,NOR,L 24-41,8,9,Sun,3,1,15,15.00,1,33.3%,5.00,NortDe00
Ben Obomanu,WR,24.005,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,1,1,7,7.00,0,100.0%,7.00,ObomBe00
Kassim Osgood,WR,27.168,2007-11-04,NFL,SDG,@,MIN,L 17-35,8,9,Sun,2,2,23,11.50,0,100.0%,11.50,OsgoKa00
Terrell Owens*,WR,33.332,2007-11-04,NFL,DAL,@,PHI,W 38-17,8,9,Sun,12,10,174,17.40,1,83.3%,14.50,OwenTe00
Samie Parker,WR,26.224,2007-11-04,NFL,KAN,,GNB,L 22-33,8,9,Sun,4,2,22,11.00,0,50.0%,5.50,ParkSa00
Roscoe Parrish,WR,25.111,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,1,1,-2,-2.00,0,100.0%,-2.00,ParrRo00
David Patten,WR,33.077,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,5,4,81,20.25,1,80.0%,16.20,PattDa00
Adrian Peterson,RB,22.228,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,2,1,19,19.00,0,50.0%,9.50,PeteAd01
Jerry Porter,WR,29.113,2007-11-04,NFL,OAK,,HOU,L 17-24,8,9,Sun,7,4,55,13.75,0,57.1%,7.86,PortJe00
Antwaan Randle El,WR,28.079,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,2,1,14,14.00,0,50.0%,7.00,RandAn00
Josh Reed,WR,27.187,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,9,6,55,9.17,0,66.7%,6.11,ReedJo01
Sidney Rice,WR,21.064,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,6,4,66,16.50,1,66.7%,11.00,RiceSi01
Koren Robinson,WR,27.230,2007-11-04,NFL,GNB,@,KAN,W 33-22,8,9,Sun,5,3,18,6.00,0,60.0%,3.60,RobiKo00
Laurent Robinson,WR,22.168,2007-11-04,NFL,ATL,,SFO,W 20-16,8,9,Sun,3,1,10,10.00,0,33.3%,3.33,RobiLa01
Michael Robinson,RB,24.271,2007-11-04,NFL,SFO,@,ATL,L 16-20,8,9,Sun,2,2,2,1.00,0,100.0%,1.00,RobiMi00
Robert Royal,TE,28.173,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,4,2,35,17.50,1,50.0%,8.75,RoyaRo00
Cecil Sapp,RB,28.316,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,2,1,2,2.00,0,50.0%,1.00,SappCe00
Bo Scaife,TE,26.302,2007-11-04,NFL,TEN,,CAR,W 20-7,8,9,Sun,6,6,35,5.83,0,100.0%,5.83,ScaiBo00
Tony Scheffler,TE,24.262,2007-11-04,NFL,DEN,@,DET,L 7-44,8,9,Sun,7,6,46,7.67,0,85.7%,6.57,ScheTo00
Derek Schouman,TE,22.238,2007-11-04,NFL,BUF,,CIN,W 33-21,8,9,Sun,2,2,10,5.00,0,100.0%,5.00,SchoDe00
Mike Sellers,FB,32.106,2007-11-04,NFL,WAS,@,NYJ,W 23-20,8,9,Sun,4,3,21,7.00,0,75.0%,5.25,SellMi00
Visanthe Shiancoe,TE,27.139,2007-11-04,NFL,MIN,,SDG,W 35-17,8,9,Sun,2,2,14,7.00,0,100.0%,7.00,ShiaVi00
Alex Smith,TE,25.166,2007-11-04,NFL,TAM,,ARI,W 17-10,9,9,Sun,3,2,13,6.50,0,66.7%,4.33,SmitAl02
Brad Smith,WR,23.327,2007-11-04,NFL,NYJ,,WAS,L 20-23,9,9,Sun,11,4,27,6.75,0,36.4%,2.45,SmitBr01
L.J. Smith,TE,27.175,2007-11-04,NFL,PHI,,DAL,L 17-38,8,9,Sun,4,2,34,17.00,0,50.0%,8.50,SmitL.00
Steve Smith,WR,28.176,2007-11-04,NFL,CAR,@,TEN,L 7-20,8,9,Sun,10,3,15,5.00,0,30.0%,1.50,SmitSt01
Donte' Stallworth,WR,26.359,2007-11-04,NFL,NWE,@,IND,W 24-20,9,9,Sun,3,2,42,21.00,0,66.7%,14.00,StalDo00
Aaron Stecker,RB,31.356,2007-11-04,NFL,NOR,,JAX,W 41-24,8,9,Sun,3,2,11,5.50,0,66.7%,3.67,StecAa00
