Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
John Kasay,K,41.361,2011-10-23,NFL,NOR,,IND,W 62-7,7,7,Sun,8,8,100.0,2,2,100.0,,,0,14,kasayjoh01
Ryan Longwell,K,37.068,2011-10-23,NFL,MIN,,GNB,L 27-33,7,7,Sun,3,3,100.0,2,2,100.0,,,0,9,longwrya01
Olindo Mare,K,38.139,2011-10-23,NFL,CAR,,WAS,W 33-20,7,7,Sun,3,3,100.0,4,4,100.0,,,0,15,marexoli01
Nick Novak,K,30.063,2011-10-23,NFL,SDG,@,NYJ,L 21-27,6,7,Sun,3,3,100.0,,,,,,0,3,novaknic01
Matt Prater,K,27.074,2011-10-23,NFL,DEN,@,MIA,W 18-15,6,7,Sun,1,1,100.0,1,3,33.3,,,0,4,PratMa20
Neil Rackers,K,35.068,2011-10-23,NFL,HOU,@,TEN,W 41-7,7,7,Sun,5,5,100.0,2,2,100.0,,,0,11,rackenei01
Ryan Succop,K,25.034,2011-10-23,NFL,KAN,@,OAK,W 28-0,6,7,Sun,4,4,100.0,,,,,,0,4,SuccRy44
Shaun Suisham,K,29.298,2011-10-23,NFL,PIT,@,ARI,W 32-20,7,7,Sun,3,3,100.0,3,3,100.0,,,0,12,suishsha01
Adam Vinatieri,K,38.299,2011-10-23,NFL,IND,@,NOR,L 7-62,7,7,Sun,1,1,100.0,,,,,,0,1,vinatada01
Billy Cundiff,K,31.208,2011-10-24,NFL,BAL,@,JAX,L 7-12,6,7,Mon,1,1,100.0,,1,0.0,,,0,1,cundibil01
David Akers,K,36.325,2011-10-30,NFL,SFO,,CLE,W 20-10,7,8,Sun,2,2,100.0,2,2,100.0,,,0,8,akersdav01
Dan Bailey,K,23.277,2011-10-30,NFL,DAL,@,PHI,L 7-34,7,8,Sun,1,1,100.0,,,,,,0,1,BailDa00
Rob Bironas,K,33.274,2011-10-30,NFL,TEN,,IND,W 27-10,7,8,Sun,3,3,100.0,2,2,100.0,,,0,9,bironrob01
Josh Brown,K,32.184,2011-10-30,NFL,STL,,NOR,W 31-21,7,8,Sun,4,4,100.0,1,1,100.0,,,0,7,brownjos01
Dan Carpenter,K,25.339,2011-10-30,NFL,MIA,@,NYG,L 17-20,7,8,Sun,2,2,100.0,1,1,100.0,,,0,5,CarpDa44
Billy Cundiff,K,31.214,2011-10-30,NFL,BAL,,ARI,W 30-27,7,8,Sun,3,3,100.0,3,3,100.0,,,0,12,cundibil01
Phil Dawson,K,36.280,2011-10-30,NFL,CLE,@,SFO,L 10-20,7,8,Sun,1,1,100.0,1,1,100.0,,,0,4,dawsophi01
Jay Feely,K,35.160,2011-10-30,NFL,ARI,@,BAL,L 27-30,7,8,Sun,3,3,100.0,2,2,100.0,,,0,9,feelyjay01
Stephen Gostkowski,K,27.275,2011-10-30,NFL,NWE,@,PIT,L 17-25,7,8,Sun,2,2,100.0,1,2,50.0,,,0,5,GostSt20
Jason Hanson,K,41.135,2011-10-30,NFL,DET,@,DEN,W 45-10,8,8,Sun,6,6,100.0,1,1,100.0,,,0,9,hansojas01
Alex Henery,K/P,24.073,2011-10-30,NFL,PHI,,DAL,W 34-7,7,8,Sun,4,4,100.0,2,2,100.0,,,0,10,HeneAl00
John Kasay,K,42.003,2011-10-30,NFL,NOR,@,STL,L 21-31,8,8,Sun,3,3,100.0,,1,0.0,,,0,3,kasayjoh01
Rian Lindell,K,34.283,2011-10-30,NFL,BUF,,WAS,W 23-0,7,8,Sun,2,2,100.0,3,4,75.0,,,0,11,linderia01
Ryan Longwell,K,37.075,2011-10-30,NFL,MIN,@,CAR,W 24-21,8,8,Sun,3,3,100.0,1,2,50.0,,,0,6,longwrya01
Olindo Mare,K,38.146,2011-10-30,NFL,CAR,,MIN,L 21-24,8,8,Sun,3,3,100.0,,1,0.0,,,0,3,marexoli01
Mike Nugent,K,29.242,2011-10-30,NFL,CIN,@,SEA,W 34-12,7,8,Sun,4,4,100.0,2,2,100.0,,,0,10,nugenmik01
Matt Prater,K,27.081,2011-10-30,NFL,DEN,,DET,L 10-45,7,8,Sun,1,1,100.0,1,1,100.0,,,0,4,PratMa20
Neil Rackers,K,35.075,2011-10-30,NFL,HOU,,JAX,W 24-14,8,8,Sun,3,3,100.0,1,2,50.0,,,0,6,rackenei01
Josh Scobee,PK,29.129,2011-10-30,NFL,JAX,@,HOU,L 14-24,8,8,Sun,2,2,100.0,,,,,,0,2,scobejos01
Shaun Suisham,K,29.305,2011-10-30,NFL,PIT,,NWE,W 25-17,8,8,Sun,2,2,100.0,3,4,75.0,,,0,11,suishsha01
Lawrence Tynes,PK,33.180,2011-10-30,NFL,NYG,,MIA,W 20-17,7,8,Sun,2,2,100.0,2,2,100.0,,,0,8,tyneslaw01
Adam Vinatieri,K,38.306,2011-10-30,NFL,IND,@,TEN,L 10-27,8,8,Sun,1,1,100.0,1,1,100.0,,,0,4,vinatada01
Ryan Succop,K,25.042,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,2,2,100.0,3,3,100.0,,,0,11,SuccRy44
David Akers,K,36.332,2011-11-06,NFL,SFO,@,WAS,W 19-11,8,9,Sun,1,1,100.0,4,4,100.0,,,0,13,akersdav01
Dan Bailey,K,23.284,2011-11-06,NFL,DAL,,SEA,W 23-13,8,9,Sun,2,2,100.0,3,3,100.0,,,0,11,BailDa00
Connor Barth,K,25.209,2011-11-06,NFL,TAM,@,NOR,L 16-27,8,9,Sun,1,1,100.0,3,3,100.0,,,0,10,barthco01
Rob Bironas,K,33.281,2011-11-06,NFL,TEN,,CIN,L 17-24,8,9,Sun,2,2,100.0,1,1,100.0,,,0,5,bironrob01
Matt Bryant,K,36.161,2011-11-06,NFL,ATL,@,IND,W 31-7,8,9,Sun,4,4,100.0,1,1,100.0,,,0,7,bryanmat01
Dan Carpenter,K,25.346,2011-11-06,NFL,MIA,@,KAN,W 31-3,8,9,Sun,4,4,100.0,1,1,100.0,,,0,7,CarpDa44
Mason Crosby,K,27.064,2011-11-06,NFL,GNB,@,SDG,W 45-38,8,9,Sun,6,6,100.0,1,1,100.0,,,0,9,CrosMa20
Billy Cundiff,K,31.221,2011-11-06,NFL,BAL,@,PIT,W 23-20,8,9,Sun,2,2,100.0,3,4,75.0,,,0,11,cundibil01
Jay Feely,K,35.167,2011-11-06,NFL,ARI,,STL,W 19-13,8,9,Sun,1,1,100.0,2,2,100.0,,,0,7,feelyjay01
Nick Folk,K,27.001,2011-11-06,NFL,NYJ,@,BUF,W 27-11,8,9,Sun,3,3,100.0,2,3,66.7,,,0,9,FolkNi20
Stephen Gostkowski,K,27.282,2011-11-06,NFL,NWE,,NYG,L 20-24,8,9,Sun,2,2,100.0,2,3,66.7,,,0,8,GostSt20
Stephen Hauschka,K,26.130,2011-11-06,NFL,SEA,@,DAL,L 13-23,8,9,Sun,1,1,100.0,2,3,66.7,,,0,7,HausSt00
Sebastian Janikowski,K,33.249,2011-11-06,NFL,OAK,,DEN,L 24-38,8,9,Sun,3,3,100.0,1,1,100.0,,,0,6,janikseb01
John Kasay,K,42.010,2011-11-06,NFL,NOR,,TAM,W 27-16,9,9,Sun,3,3,100.0,2,3,66.7,,,0,9,kasayjoh01
Nick Novak,K,30.077,2011-11-06,NFL,SDG,,GNB,L 38-45,8,9,Sun,5,5,100.0,1,1,100.0,,,0,8,novaknic01
Mike Nugent,K,29.249,2011-11-06,NFL,CIN,@,TEN,W 24-17,8,9,Sun,3,3,100.0,1,1,100.0,,,0,6,nugenmik01
Matt Prater,K,27.088,2011-11-06,NFL,DEN,@,OAK,W 38-24,8,9,Sun,5,5,100.0,1,2,50.0,,,0,8,PratMa20
Neil Rackers,K,35.082,2011-11-06,NFL,HOU,,CLE,W 30-12,9,9,Sun,3,3,100.0,3,3,100.0,,,0,12,rackenei01
Shaun Suisham,K,29.312,2011-11-06,NFL,PIT,,BAL,L 20-23,9,9,Sun,2,2,100.0,2,2,100.0,,,0,8,suishsha01
Lawrence Tynes,PK,33.187,2011-11-06,NFL,NYG,@,NWE,W 24-20,8,9,Sun,3,3,100.0,1,1,100.0,,,0,6,tyneslaw01
Adam Vinatieri,K,38.313,2011-11-06,NFL,IND,,ATL,L 7-31,9,9,Sun,1,1,100.0,,,,,,0,1,vinatada01
Robbie Gould,K,28.336,2011-11-07,NFL,CHI,@,PHI,W 30-24,8,9,Mon,3,3,100.0,3,3,100.0,,,0,12,gouldrob01
Alex Henery,K/P,24.081,2011-11-07,NFL,PHI,,CHI,L 24-30,8,9,Mon,3,3,100.0,1,1,100.0,,,0,6,HeneAl00
Sebastian Janikowski,K,33.253,2011-11-10,NFL,OAK,@,SDG,W 24-17,9,10,Thu,3,3,100.0,1,1,100.0,,,0,6,janikseb01
Nick Novak,K,30.081,2011-11-10,NFL,SDG,,OAK,L 17-24,9,10,Thu,2,2,100.0,1,2,50.0,,,0,5,novaknic01
David Akers,K,36.339,2011-11-13,NFL,SFO,,NYG,W 27-20,9,10,Sun,1,1,100.0,4,4,100.0,,,0,13,akersdav01
Dan Bailey,K,23.291,2011-11-13,NFL,DAL,,BUF,W 44-7,9,10,Sun,5,5,100.0,3,3,100.0,,,0,14,BailDa00
Rob Bironas,K,33.288,2011-11-13,NFL,TEN,@,CAR,W 30-3,9,10,Sun,3,3,100.0,3,3,100.0,,,0,12,bironrob01
Josh Brown,K,32.198,2011-11-13,NFL,STL,@,CLE,W 13-12,9,10,Sun,1,1,100.0,2,2,100.0,,,0,7,brownjos01
Matt Bryant,K,36.168,2011-11-13,NFL,ATL,,NOR,L 23-26,9,10,Sun,2,2,100.0,3,4,75.0,,,0,11,bryanmat01
Dan Carpenter,K,25.353,2011-11-13,NFL,MIA,,WAS,W 20-9,9,10,Sun,2,2,100.0,2,3,66.7,,,0,8,CarpDa44
Billy Cundiff,K,31.228,2011-11-13,NFL,BAL,@,SEA,L 17-22,9,10,Sun,2,2,100.0,1,3,33.3,,,0,5,cundibil01
Jay Feely,K,35.174,2011-11-13,NFL,ARI,@,PHI,W 21-17,9,10,Sun,3,3,100.0,,2,0.0,,,0,3,feelyjay01
Nick Folk,K,27.008,2011-11-13,NFL,NYJ,,NWE,L 16-37,9,10,Sun,2,2,100.0,,1,0.0,,,0,2,FolkNi20
Stephen Gostkowski,K,27.289,2011-11-13,NFL,NWE,@,NYJ,W 37-16,9,10,Sun,4,4,100.0,3,3,100.0,,,0,13,GostSt20
Robbie Gould,K,28.342,2011-11-13,NFL,CHI,,DET,W 37-13,9,10,Sun,4,4,100.0,3,4,75.0,,,0,13,gouldrob01
Jason Hanson,K,41.149,2011-11-13,NFL,DET,@,CHI,L 13-37,9,10,Sun,1,1,100.0,2,2,100.0,,,0,7,hansojas01
Stephen Hauschka,K,26.137,2011-11-13,NFL,SEA,,BAL,W 22-17,9,10,Sun,1,1,100.0,5,5,100.0,,,0,16,HausSt00
Alex Henery,K/P,24.087,2011-11-13,NFL,PHI,,ARI,L 17-21,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,HeneAl00
John Kasay,K,42.017,2011-11-13,NFL,NOR,@,ATL,W 26-23,10,10,Sun,2,2,100.0,4,5,80.0,,,0,14,kasayjoh01
Mike Nugent,K,29.256,2011-11-13,NFL,CIN,,PIT,L 17-24,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,nugenmik01
Matt Prater,K,27.095,2011-11-13,NFL,DEN,@,KAN,W 17-10,9,10,Sun,2,2,100.0,1,2,50.0,,,0,5,PratMa20
Neil Rackers,K,35.089,2011-11-13,NFL,HOU,@,TAM,W 37-9,10,10,Sun,4,5,80.0,1,2,50.0,,,0,7,rackenei01
Dave Rayner,K,29.018,2011-11-13,NFL,BUF,@,DAL,L 7-44,9,10,Sun,1,1,100.0,,1,0.0,,,0,1,raynedav01
Josh Scobee,PK,29.143,2011-11-13,NFL,JAX,@,IND,W 17-3,9,10,Sun,2,2,100.0,1,2,50.0,,,0,5,scobejos01
Ryan Succop,K,25.055,2011-11-13,NFL,KAN,,DEN,L 10-17,9,10,Sun,1,1,100.0,1,1,100.0,,,0,4,SuccRy44
Shaun Suisham,K,29.319,2011-11-13,NFL,PIT,@,CIN,W 24-17,10,10,Sun,3,3,100.0,1,1,100.0,,,0,6,suishsha01
Lawrence Tynes,PK,33.194,2011-11-13,NFL,NYG,@,SFO,L 20-27,9,10,Sun,2,2,100.0,2,2,100.0,,,0,8,tyneslaw01
Mason Crosby,K,27.072,2011-11-14,NFL,GNB,,MIN,W 45-7,9,10,Mon,6,6,100.0,1,1,100.0,,,0,9,CrosMa20
Ryan Longwell,K,37.090,2011-11-14,NFL,MIN,@,GNB,L 7-45,9,10,Mon,1,1,100.0,,1,0.0,,,0,1,longwrya01
Nick Folk,K,27.012,2011-11-17,NFL,NYJ,@,DEN,L 13-17,10,11,Thu,1,1,100.0,2,4,50.0,,,0,7,FolkNi20
Matt Prater,K,27.099,2011-11-17,NFL,DEN,,NYJ,W 17-13,10,11,Thu,2,2,100.0,1,1,100.0,,,0,5,PratMa20
David Akers,K,36.346,2011-11-20,NFL,SFO,,ARI,W 23-7,10,11,Sun,2,2,100.0,3,6,50.0,,,0,11,akersdav01
Dan Bailey,K,23.298,2011-11-20,NFL,DAL,@,WAS,W 27-24,10,11,Sun,3,3,100.0,2,2,100.0,,,0,9,BailDa00
Connor Barth,K,25.223,2011-11-20,NFL,TAM,@,GNB,L 26-35,10,11,Sun,2,2,100.0,2,2,100.0,,,0,8,barthco01
Rob Bironas,K,33.295,2011-11-20,NFL,TEN,@,ATL,L 17-23,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,bironrob01
Josh Brown,K,32.205,2011-11-20,NFL,STL,,SEA,L 7-24,10,11,Sun,1,1,100.0,,,,,,0,1,brownjos01
Matt Bryant,K,36.175,2011-11-20,NFL,ATL,,TEN,W 23-17,10,11,Sun,2,2,100.0,3,3,100.0,,,0,11,bryanmat01
Mason Crosby,K,27.078,2011-11-20,NFL,GNB,,TAM,W 35-26,10,11,Sun,5,5,100.0,,1,0.0,,,0,5,CrosMa20
Billy Cundiff,K,31.235,2011-11-20,NFL,BAL,,CIN,W 31-24,10,11,Sun,4,4,100.0,1,1,100.0,,,0,7,cundibil01
Phil Dawson,K,36.301,2011-11-20,NFL,CLE,,JAX,W 14-10,10,11,Sun,2,2,100.0,,1,0.0,,,0,2,dawsophi01
Jay Feely,K,35.181,2011-11-20,NFL,ARI,@,SFO,L 7-23,10,11,Sun,1,1,100.0,,,,,,0,1,feelyjay01
Graham Gano,K,24.225,2011-11-20,NFL,WAS,,DAL,L 24-27,10,11,Sun,3,3,100.0,1,3,33.3,,,0,6,GanoGr44
Robbie Gould,K,28.349,2011-11-20,NFL,CHI,,SDG,W 31-20,10,11,Sun,4,4,100.0,1,1,100.0,,,0,7,gouldrob01
Shayne Graham,K,33.346,2011-11-20,NFL,MIA,,BUF,W 35-8,10,11,Sun,5,5,100.0,,,,,,0,5,grahasha01
Jason Hanson,K,41.156,2011-11-20,NFL,DET,,CAR,W 49-35,10,11,Sun,7,7,100.0,,,,,,0,7,hansojas01
Stephen Hauschka,K,26.144,2011-11-20,NFL,SEA,@,STL,W 24-7,10,11,Sun,3,3,100.0,1,1,100.0,,,0,6,HausSt00
Alex Henery,K/P,24.094,2011-11-20,NFL,PHI,@,NYG,W 17-10,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,HeneAl00
Sebastian Janikowski,K,33.263,2011-11-20,NFL,OAK,@,MIN,W 27-21,10,11,Sun,3,3,100.0,2,3,66.7,,,0,9,janikseb01
Ryan Longwell,K,37.096,2011-11-20,NFL,MIN,,OAK,L 21-27,10,11,Sun,3,3,100.0,,,,,,0,3,longwrya01
Olindo Mare,K,38.167,2011-11-20,NFL,CAR,@,DET,L 35-49,10,11,Sun,3,3,100.0,2,2,100.0,,,0,9,marexoli01
Nick Novak,K,30.091,2011-11-20,NFL,SDG,@,CHI,L 20-31,10,11,Sun,2,2,100.0,2,3,66.7,,,0,8,novaknic01
Mike Nugent,K,29.263,2011-11-20,NFL,CIN,@,BAL,L 24-31,10,11,Sun,3,3,100.0,1,1,100.0,,,0,6,nugenmik01
Josh Scobee,PK,29.150,2011-11-20,NFL,JAX,@,CLE,L 10-14,10,11,Sun,1,1,100.0,1,1,100.0,,,0,4,scobejos01
Lawrence Tynes,PK,33.201,2011-11-20,NFL,NYG,,PHI,L 10-17,10,11,Sun,1,1,100.0,1,1,100.0,,,0,4,tyneslaw01
Stephen Gostkowski,K,27.297,2011-11-21,NFL,NWE,,KAN,W 34-3,10,11,Mon,4,4,100.0,2,2,100.0,,,0,10,GostSt20
Dan Bailey,K,23.302,2011-11-24,NFL,DAL,,MIA,W 20-19,11,12,Thu,2,2,100.0,2,2,100.0,,,0,8,BailDa00
Mason Crosby,K,27.082,2011-11-24,NFL,GNB,@,DET,W 27-15,11,12,Thu,3,3,100.0,2,2,100.0,,,0,9,CrosMa20
Billy Cundiff,K,31.239,2011-11-24,NFL,BAL,,SFO,W 16-6,11,12,Thu,1,1,100.0,3,3,100.0,,,0,10,cundibil01
Shayne Graham,K,33.350,2011-11-24,NFL,MIA,@,DAL,L 19-20,11,12,Thu,1,1,100.0,4,5,80.0,,,0,13,grahasha01
Jason Hanson,K,41.160,2011-11-24,NFL,DET,,GNB,L 15-27,11,12,Thu,1,1,100.0,,1,0.0,,,0,1,hansojas01
Connor Barth,K,25.230,2011-11-27,NFL,TAM,@,TEN,L 17-23,11,12,Sun,2,2,100.0,1,1,100.0,,,0,5,barthco01
Rob Bironas,K,33.302,2011-11-27,NFL,TEN,,TAM,W 23-17,11,12,Sun,2,2,100.0,3,4,75.0,,,0,11,bironrob01
Josh Brown,K,32.212,2011-11-27,NFL,STL,,ARI,L 20-23,11,12,Sun,2,2,100.0,2,3,66.7,,,0,8,brownjos01
Matt Bryant,K,36.182,2011-11-27,NFL,ATL,,MIN,W 24-14,11,12,Sun,3,3,100.0,1,1,100.0,,,0,6,bryanmat01
Phil Dawson,K,36.308,2011-11-27,NFL,CLE,@,CIN,L 20-23,11,12,Sun,2,2,100.0,2,3,66.7,,,0,8,dawsophi01
Jay Feely,K,35.188,2011-11-27,NFL,ARI,@,STL,W 23-20,11,12,Sun,2,2,100.0,3,3,100.0,,,0,11,feelyjay01
Nick Folk,K,27.022,2011-11-27,NFL,NYJ,,BUF,W 28-24,11,12,Sun,4,4,100.0,,,,,,0,4,FolkNi20
Graham Gano,K,24.232,2011-11-27,NFL,WAS,@,SEA,W 23-17,11,12,Sun,2,3,66.7,1,2,50.0,,,0,5,GanoGr44
Stephen Gostkowski,K,27.303,2011-11-27,NFL,NWE,@,PHI,W 38-20,11,12,Sun,5,5,100.0,1,2,50.0,,,0,8,GostSt20
Robbie Gould,K,28.356,2011-11-27,NFL,CHI,@,OAK,L 20-25,11,12,Sun,2,2,100.0,2,2,100.0,,,0,8,gouldrob01
Stephen Hauschka,K,26.151,2011-11-27,NFL,SEA,,WAS,L 17-23,11,12,Sun,2,2,100.0,1,2,50.0,,,0,5,HausSt00
Alex Henery,K/P,24.101,2011-11-27,NFL,PHI,,NWE,L 20-38,11,12,Sun,2,2,100.0,2,2,100.0,,,0,8,HeneAl00
Sebastian Janikowski,K,33.270,2011-11-27,NFL,OAK,,CHI,W 25-20,11,12,Sun,1,1,100.0,6,6,100.0,,,0,19,janikseb01
Ryan Longwell,K,37.103,2011-11-27,NFL,MIN,@,ATL,L 14-24,11,12,Sun,2,2,100.0,,,,,,0,2,longwrya01
Olindo Mare,K,38.174,2011-11-27,NFL,CAR,@,IND,W 27-19,11,12,Sun,3,3,100.0,2,3,66.7,,,0,9,marexoli01
Nick Novak,K,30.098,2011-11-27,NFL,SDG,,DEN,L 13-16,11,12,Sun,1,1,100.0,2,4,50.0,,,0,7,novaknic01
Mike Nugent,K,29.270,2011-11-27,NFL,CIN,,CLE,W 23-20,11,12,Sun,2,2,100.0,3,3,100.0,,,0,11,nugenmik01
Matt Prater,K,27.109,2011-11-27,NFL,DEN,@,SDG,W 16-13,11,12,Sun,1,1,100.0,3,3,100.0,,,0,10,PratMa20
Neil Rackers,K,35.103,2011-11-27,NFL,HOU,@,JAX,W 20-13,11,12,Sun,2,2,100.0,2,2,100.0,,,0,8,rackenei01
Dave Rayner,K,29.032,2011-11-27,NFL,BUF,@,NYJ,L 24-28,11,12,Sun,3,3,100.0,1,1,100.0,,,0,6,raynedav01
Josh Scobee,PK,29.157,2011-11-27,NFL,JAX,,HOU,L 13-20,11,12,Sun,1,1,100.0,2,3,66.7,,,0,7,scobejos01
Shaun Suisham,K,29.333,2011-11-27,NFL,PIT,@,KAN,W 13-9,11,12,Sun,1,1,100.0,2,2,100.0,,,0,7,suishsha01
Adam Vinatieri,K,38.334,2011-11-27,NFL,IND,,CAR,L 19-27,11,12,Sun,1,1,100.0,2,2,100.0,,,0,7,vinatada01
John Kasay,K,42.032,2011-11-28,NFL,NOR,,NYG,W 49-24,11,12,Mon,7,7,100.0,,,,,,0,7,kasayjoh01
Lawrence Tynes,PK,33.209,2011-11-28,NFL,NYG,@,NOR,L 24-49,11,12,Mon,3,3,100.0,1,2,50.0,,,0,6,tyneslaw01
Stephen Hauschka,K,26.155,2011-12-01,NFL,SEA,,PHI,W 31-14,12,13,Thu,4,4,100.0,1,1,100.0,,,0,7,HausSt00
Alex Henery,K/P,24.105,2011-12-01,NFL,PHI,@,SEA,L 14-31,12,13,Thu,2,2,100.0,,,,,,0,2,HeneAl00
David Akers,K,36.360,2011-12-04,NFL,SFO,,STL,W 26-0,12,13,Sun,2,2,100.0,4,4,100.0,,,0,14,akersdav01
Dan Bailey,K,23.312,2011-12-04,NFL,DAL,@,ARI,L 13-19,12,13,Sun,1,1,100.0,2,4,50.0,,,0,7,BailDa00
Connor Barth,K,25.237,2011-12-04,NFL,TAM,,CAR,L 19-38,12,13,Sun,1,1,100.0,4,4,100.0,,,0,13,barthco01
Rob Bironas,K,33.309,2011-12-04,NFL,TEN,@,BUF,W 23-17,12,13,Sun,2,2,100.0,3,3,100.0,,,0,11,bironrob01
Matt Bryant,K,36.189,2011-12-04,NFL,ATL,@,HOU,L 10-17,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,bryanmat01
Dan Carpenter,K,26.009,2011-12-04,NFL,MIA,,OAK,W 34-14,12,13,Sun,4,4,100.0,2,2,100.0,,,0,10,CarpDa44
Mason Crosby,K,27.092,2011-12-04,NFL,GNB,@,NYG,W 38-35,12,13,Sun,5,5,100.0,1,2,50.0,,,0,8,CrosMa20
Billy Cundiff,K,31.249,2011-12-04,NFL,BAL,@,CLE,W 24-10,12,13,Sun,3,3,100.0,1,3,33.3,,,0,6,cundibil01
Phil Dawson,K,36.315,2011-12-04,NFL,CLE,,BAL,L 10-24,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,dawsophi01
Jay Feely,K,35.195,2011-12-04,NFL,ARI,,DAL,W 19-13,12,13,Sun,1,1,100.0,2,2,100.0,,,0,7,feelyjay01
Nick Folk,K,27.029,2011-12-04,NFL,NYJ,@,WAS,W 34-19,12,13,Sun,4,4,100.0,2,3,66.7,,,0,10,FolkNi20
Graham Gano,K,24.239,2011-12-04,NFL,WAS,,NYJ,L 19-34,12,13,Sun,1,1,100.0,4,4,100.0,,,0,13,GanoGr44
Stephen Gostkowski,K,27.310,2011-12-04,NFL,NWE,,IND,W 31-24,12,13,Sun,4,4,100.0,1,1,100.0,,,0,7,GostSt20
Jason Hanson,K,41.170,2011-12-04,NFL,DET,@,NOR,L 17-31,12,13,Sun,2,2,100.0,1,3,33.3,,,0,5,hansojas01
Sebastian Janikowski,K,33.277,2011-12-04,NFL,OAK,@,MIA,L 14-34,12,13,Sun,2,2,100.0,,,,,,0,2,janikseb01
John Kasay,K,42.038,2011-12-04,NFL,NOR,,DET,W 31-17,12,13,Sun,4,4,100.0,1,1,100.0,,,0,7,kasayjoh01
Ryan Longwell,K,37.110,2011-12-04,NFL,MIN,,DEN,L 32-35,12,13,Sun,3,3,100.0,3,3,100.0,,,0,12,longwrya01
Olindo Mare,K,38.181,2011-12-04,NFL,CAR,@,TAM,W 38-19,12,13,Sun,5,5,100.0,1,1,100.0,,,0,8,marexoli01
Mike Nugent,K,29.277,2011-12-04,NFL,CIN,@,PIT,L 7-35,12,13,Sun,1,1,100.0,,1,0.0,,,0,1,nugenmik01
Matt Prater,K,27.116,2011-12-04,NFL,DEN,@,MIN,W 35-32,12,13,Sun,3,3,100.0,2,2,100.0,,,0,9,PratMa20
Neil Rackers,K,35.110,2011-12-04,NFL,HOU,,ATL,W 17-10,12,13,Sun,2,2,100.0,1,2,50.0,,,0,5,rackenei01
Dave Rayner,K,29.039,2011-12-04,NFL,BUF,,TEN,L 17-23,12,13,Sun,2,2,100.0,1,1,100.0,,,0,5,raynedav01
Ryan Succop,K,25.076,2011-12-04,NFL,KAN,@,CHI,W 10-3,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,SuccRy44
Shaun Suisham,K,29.340,2011-12-04,NFL,PIT,,CIN,W 35-7,12,13,Sun,5,5,100.0,,1,0.0,,,0,5,suishsha01
Lawrence Tynes,PK,33.215,2011-12-04,NFL,NYG,,GNB,L 35-38,12,13,Sun,3,3,100.0,2,2,100.0,,,0,9,tyneslaw01
Adam Vinatieri,K,38.341,2011-12-04,NFL,IND,@,NWE,L 24-31,12,13,Sun,3,3,100.0,1,1,100.0,,,0,6,vinatada01
Nick Novak,K,30.106,2011-12-05,NFL,SDG,@,JAX,W 38-14,12,13,Mon,5,5,100.0,1,1,100.0,,,0,8,novaknic01
Josh Scobee,PK,29.165,2011-12-05,NFL,JAX,,SDG,L 14-38,12,13,Mon,2,2,100.0,,,,,,0,2,scobejos01
Shaun Suisham,K,29.344,2011-12-08,NFL,PIT,,CLE,W 14-3,13,14,Thu,2,2,100.0,,,,,,0,2,suishsha01
David Akers,K,37.002,2011-12-11,NFL,SFO,@,ARI,L 19-21,13,14,Sun,1,1,100.0,4,5,80.0,,,0,13,akersdav01
Dan Bailey,K,23.319,2011-12-11,NFL,DAL,,NYG,L 34-37,13,14,Sun,4,4,100.0,2,3,66.7,,,0,10,BailDa00
Connor Barth,K,25.244,2011-12-11,NFL,TAM,@,JAX,L 14-41,13,14,Sun,2,2,100.0,,,,,,0,2,barthco01
Rob Bironas,K,33.316,2011-12-11,NFL,TEN,,NOR,L 17-22,13,14,Sun,2,2,100.0,1,1,100.0,,,0,5,bironrob01
Matt Bryant,K,36.196,2011-12-11,NFL,ATL,@,CAR,W 31-23,13,14,Sun,4,4,100.0,1,2,50.0,,,0,7,bryanmat01
Dan Carpenter,K,26.016,2011-12-11,NFL,MIA,,PHI,L 10-26,13,14,Sun,1,1,100.0,1,2,50.0,,,0,4,CarpDa44
Mason Crosby,K,27.099,2011-12-11,NFL,GNB,,OAK,W 46-16,13,14,Sun,4,5,80.0,4,4,100.0,,,0,16,CrosMa20
Billy Cundiff,K,31.256,2011-12-11,NFL,BAL,,IND,W 24-10,13,14,Sun,3,3,100.0,1,1,100.0,,,0,6,cundibil01
Jay Feely,K,35.202,2011-12-11,NFL,ARI,,SFO,W 21-19,13,14,Sun,3,3,100.0,,,,,,0,3,feelyjay01
Nick Folk,K,27.036,2011-12-11,NFL,NYJ,,KAN,W 37-10,13,14,Sun,5,5,100.0,,,,,,0,5,FolkNi20
Graham Gano,K,24.246,2011-12-11,NFL,WAS,,NWE,L 27-34,13,14,Sun,3,3,100.0,2,2,100.0,,,0,9,GanoGr44
Stephen Gostkowski,K,27.317,2011-12-11,NFL,NWE,@,WAS,W 34-27,13,14,Sun,4,4,100.0,2,2,100.0,,,0,10,GostSt20
