Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Ameer Abdullah,RB,25.137,2018-10-28,NFL,DET,,SEA,L 14-28,7,8,Sun,3,77,25.67,0,AbduAm00
Kapri Bibbs,RB,25.291,2018-10-28,NFL,WAS,@,NYG,W 20-13,7,8,Sun,1,20,20.00,0,BibbKa00
DeAndre Carter,WR,25.201,2018-10-28,NFL,PHI,@,JAX,W 24-18,8,8,Sun,1,11,11.00,0,CartDe02
DJ Chark,WR,22.035,2018-10-28,NFL,JAX,,PHI,L 18-24,8,8,Sun,1,29,29.00,0,CharDJ00
Corey Clement,RB,23.360,2018-10-28,NFL,PHI,@,JAX,W 24-18,8,8,Sun,1,17,17.00,0,ClemCo00
Blake Countess,DB,25.081,2018-10-28,NFL,LAR,,GNB,W 29-27,8,8,Sun,3,55,18.33,0,CounBl00
Benny Cunningham,RB,28.113,2018-10-28,NFL,CHI,,NYJ,W 24-10,7,8,Sun,1,19,19.00,0,CunnBe01
Alex Erickson,WR,25.356,2018-10-28,NFL,CIN,,TAM,W 37-34,8,8,Sun,2,31,15.50,0,EricAl01
Dwayne Harris,WR,31.042,2018-10-28,NFL,OAK,,IND,L 28-42,7,8,Sun,1,28,28.00,0,HarrDw00
Quadree Henderson,WR,22.046,2018-10-28,NFL,NYG,,WAS,L 13-20,8,8,Sun,1,30,30.00,0,HendQu00
Taysom Hill,TE,28.066,2018-10-28,NFL,NOR,@,MIN,W 30-20,7,8,Sun,2,50,25.00,0,HillTa00
Dontrell Hilliard,RB,23.244,2018-10-28,NFL,CLE,@,PIT,L 18-33,8,8,Sun,2,43,21.50,0,HillDo00
Richie James,WR,23.053,2018-10-28,NFL,SFO,@,ARI,L 15-18,8,8,Sun,2,52,26.00,0,JameRi00
Adam Jones,CB,35.028,2018-10-28,NFL,DEN,@,KAN,L 23-30,8,8,Sun,3,69,23.00,0,JonePa20
Ty Montgomery,RB,25.279,2018-10-28,NFL,GNB,@,LAR,L 27-29,7,8,Sun,3,68,22.67,0,MontTy01
Chris Moore,WR,25.134,2018-10-28,NFL,BAL,@,CAR,L 21-36,8,8,Sun,1,39,39.00,0,MoorCh00
Jojo Natson,WR,24.269,2018-10-28,NFL,LAR,,GNB,W 29-27,8,8,Sun,1,9,9.00,0,NatsJo00
Zach Pascal,WR,23.314,2018-10-28,NFL,IND,@,OAK,W 42-28,8,8,Sun,1,17,17.00,0,PascZa00
Rashaad Penny,RB,22.268,2018-10-28,NFL,SEA,@,DET,W 28-14,7,8,Sun,1,17,17.00,0,PennRa00
Jabrill Peppers,S,23.024,2018-10-28,NFL,CLE,@,PIT,L 18-33,8,8,Sun,1,19,19.00,0,PeppJa00
Curtis Samuel,WR,22.078,2018-10-28,NFL,CAR,,BAL,W 36-21,7,8,Sun,1,14,14.00,0,SamuCu00
Marcus Sherels,CB,31.028,2018-10-28,NFL,MIN,,NOR,L 20-30,8,8,Sun,1,17,17.00,0,SherMa20
Anthony Sherman,FB,29.321,2018-10-28,NFL,KAN,,DEN,W 30-23,8,8,Sun,1,5,5.00,0,SherAn00
Tremon Smith,DB,22.100,2018-10-28,NFL,KAN,,DEN,W 30-23,8,8,Sun,3,82,27.33,0,SmitTr04
Ryan Switzer,WR,23.358,2018-10-28,NFL,PIT,,CLE,W 33-18,7,8,Sun,2,23,11.50,0,SwitRy00
Roc Thomas,RB,23.056,2018-10-28,NFL,MIN,,NOR,L 20-30,8,8,Sun,1,20,20.00,0,ThomRo05
Marcus Murphy,RB,27.233,2018-10-29,NFL,BUF,,NWE,L 6-25,8,8,Mon,3,63,21.00,0,MurpMa03
Cordarrelle Patterson,RB,27.226,2018-10-29,NFL,NWE,@,BUF,W 25-6,8,8,Mon,1,21,21.00,0,PattCo00
Dwayne Harris,WR,31.046,2018-11-01,NFL,OAK,@,SFO,L 3-34,8,9,Thu,2,51,25.50,0,HarrDw00
Kapri Bibbs,RB,25.298,2018-11-04,NFL,WAS,,ATL,L 14-38,8,9,Sun,1,19,19.00,0,BibbKa00
Bashaud Breeland,CB,26.278,2018-11-04,NFL,GNB,@,NWE,L 17-31,8,9,Sun,2,43,21.50,0,BreeBa00
Blake Countess,DB,25.088,2018-11-04,NFL,LAR,@,NOR,L 35-45,9,9,Sun,3,88,29.33,0,CounBl00
Taysom Hill,QB,28.073,2018-11-04,NFL,NOR,,LAR,W 45-35,8,9,Sun,2,49,24.50,0,HillTa00
Dontrell Hilliard,RB,23.251,2018-11-04,NFL,CLE,,KAN,L 21-37,9,9,Sun,1,16,16.00,0,HillDo00
Desmond King,CB,23.325,2018-11-04,NFL,LAC,@,SEA,W 25-17,8,9,Sun,2,20,10.00,0,KingDe01
Tyler Lockett,WR,26.037,2018-11-04,NFL,SEA,,LAC,L 17-25,8,9,Sun,1,34,34.00,0,LockTy00
Chris Moore,WR,25.141,2018-11-04,NFL,BAL,,PIT,L 16-23,9,9,Sun,1,31,31.00,0,MoorCh00
Cordarrelle Patterson,WR,27.232,2018-11-04,NFL,NWE,,GNB,W 31-17,9,9,Sun,2,64,32.00,0,PattCo00
Rashaad Penny,RB,22.275,2018-11-04,NFL,SEA,,LAC,L 17-25,8,9,Sun,2,35,17.50,0,PennRa00
Senorise Perry,RB,27.046,2018-11-04,NFL,MIA,,NYJ,W 13-6,9,9,Sun,1,24,24.00,0,PerrSe00
Brandon Powell,WR,22.053,2018-11-04,NFL,DET,@,MIN,L 9-24,8,9,Sun,2,43,21.50,0,PoweBr00
Tremon Smith,DB,22.107,2018-11-04,NFL,KAN,@,CLE,W 37-21,9,9,Sun,2,53,26.50,0,SmitTr04
Greg Stroman,CB,22.241,2018-11-04,NFL,WAS,,ATL,L 14-38,8,9,Sun,4,76,19.00,0,StroGr00
Ryan Switzer,WR,24.000,2018-11-04,NFL,PIT,@,BAL,W 23-16,8,9,Sun,1,31,31.00,0,SwitRy00
Luke Willson,TE,28.293,2018-11-04,NFL,DET,@,MIN,L 9-24,8,9,Sun,1,15,15.00,0,WillLu00
Shaun Wilson,RB,22.337,2018-11-04,NFL,TAM,@,CAR,L 28-42,8,9,Sun,1,25,25.00,0,WilsSh01
Brandon Zylstra,WR,25.224,2018-11-04,NFL,MIN,,DET,W 24-9,9,9,Sun,1,15,15.00,0,ZylsBr00
Darius Jennings,WR,26.130,2018-11-05,NFL,TEN,@,DAL,W 28-14,8,9,Mon,1,23,23.00,0,JennDa00
Deonte Thompson,WR,29.264,2018-11-05,NFL,DAL,,TEN,L 14-28,8,9,Mon,1,23,23.00,0,ThomDe04
Curtis Samuel,WR,22.089,2018-11-08,NFL,CAR,@,PIT,L 21-52,9,10,Thu,5,107,21.40,0,SamuCu00
Ryan Switzer,WR,24.004,2018-11-08,NFL,PIT,,CAR,W 52-21,9,10,Thu,1,10,10.00,0,SwitRy00
Bashaud Breeland,CB,26.285,2018-11-11,NFL,GNB,,MIA,W 31-12,9,10,Sun,1,19,19.00,0,BreeBa00
DJ Chark,WR,22.049,2018-11-11,NFL,JAX,@,IND,L 26-29,9,10,Sun,3,108,36.00,0,CharDJ00
Corey Clement,RB,24.009,2018-11-11,NFL,PHI,,DAL,L 20-27,9,10,Sun,4,93,23.25,0,ClemCo00
Blake Countess,DB,25.095,2018-11-11,NFL,LAR,,SEA,W 36-31,10,10,Sun,1,19,19.00,0,CounBl00
Alex Erickson,WR,26.005,2018-11-11,NFL,CIN,,NOR,L 14-51,9,10,Sun,5,110,22.00,0,EricAl01
Jakeem Grant,WR,26.042,2018-11-11,NFL,MIA,@,GNB,L 12-31,10,10,Sun,4,83,20.75,0,GranJa00
Marvin Hall,WR,25.215,2018-11-11,NFL,ATL,@,CLE,L 16-28,9,10,Sun,1,26,26.00,0,HallMa02
Dwayne Harris,WR,31.056,2018-11-11,NFL,OAK,,LAC,L 6-20,9,10,Sun,5,96,19.20,0,HarrDw00
Brian Hill,RB,23.002,2018-11-11,NFL,ATL,@,CLE,L 16-28,9,10,Sun,1,16,16.00,0,HillBr02
Dontrell Hilliard,RB,23.258,2018-11-11,NFL,CLE,,ATL,W 28-16,10,10,Sun,1,20,20.00,0,HillDo00
Darius Jennings,WR,26.136,2018-11-11,NFL,TEN,,NWE,W 34-10,9,10,Sun,2,78,39.00,0,JennDa00
Danny Johnson,DB,22.359,2018-11-11,NFL,WAS,@,TAM,W 16-3,9,10,Sun,1,19,19.00,0,JohnDa09
T.J. Jones,WR,26.115,2018-11-11,NFL,DET,@,CHI,L 22-34,9,10,Sun,3,61,20.33,0,JoneT.00
Desmond King,CB,23.332,2018-11-11,NFL,LAC,@,OAK,W 20-6,9,10,Sun,2,41,20.50,0,KingDe01
Jarvis Landry,WR,25.348,2018-11-11,NFL,CLE,,ATL,W 28-16,10,10,Sun,1,8,8.00,0,LandJa00
Tyler Lockett,WR,26.044,2018-11-11,NFL,SEA,@,LAR,L 31-36,9,10,Sun,1,21,21.00,0,LockTy00
T.J. Logan,RB,24.069,2018-11-11,NFL,ARI,@,KAN,L 14-26,9,10,Sun,3,89,29.67,0,LogaT.00
Isaiah McKenzie,WR,23.216,2018-11-11,NFL,BUF,@,NYJ,W 41-10,10,10,Sun,1,33,33.00,0,McKeIs00
Taquan Mizzell,WR,25.021,2018-11-11,NFL,CHI,,DET,W 34-22,9,10,Sun,2,23,11.50,0,MizzTa00
Jojo Natson,WR,24.283,2018-11-11,NFL,LAR,,SEA,W 36-31,10,10,Sun,1,12,12.00,0,NatsJo00
Lucas Patrick,G,25.104,2018-11-11,NFL,GNB,,MIA,W 31-12,9,10,Sun,1,15,15.00,0,PatrLu00
Cordarrelle Patterson,RB,27.239,2018-11-11,NFL,NWE,@,TEN,L 10-34,10,10,Sun,3,74,24.67,0,PattCo00
Jabrill Peppers,S,23.038,2018-11-11,NFL,CLE,,ATL,W 28-16,10,10,Sun,2,41,20.50,0,PeppJa00
Senorise Perry,RB,27.053,2018-11-11,NFL,MIA,@,GNB,L 12-31,10,10,Sun,1,14,14.00,0,PerrSe00
Andre Roberts,WR,30.306,2018-11-11,NFL,NYJ,,BUF,L 10-41,10,10,Sun,5,132,26.40,0,RobeAn00
Tremon Smith,DB,22.114,2018-11-11,NFL,KAN,,ARI,W 26-14,10,10,Sun,2,22,11.00,0,SmitTr04
Eric Tomlinson,TE,26.203,2018-11-11,NFL,NYJ,,BUF,L 10-41,10,10,Sun,1,10,10.00,0,TomlEr01
Jordan Wilkins,RB,24.116,2018-11-11,NFL,IND,,JAX,W 29-26,9,10,Sun,1,7,7.00,0,WilkJo01
Brandon Wilson,S,24.107,2018-11-11,NFL,CIN,,NOR,L 14-51,9,10,Sun,1,-3,-3.00,0,WilsBr01
Corey Coleman,WR,24.129,2018-11-12,NFL,NYG,@,SFO,W 27-23,9,10,Mon,3,92,30.67,0,ColeCo00
Scott Simonson,TE,26.213,2018-11-12,NFL,NYG,@,SFO,W 27-23,9,10,Mon,1,12,12.00,0,SimoSc00
Trevor Davis,WR,25.134,2018-11-15,NFL,GNB,@,SEA,L 24-27,10,11,Thu,1,20,20.00,0,DaviTr03
Tyler Lockett,WR,26.048,2018-11-15,NFL,SEA,,GNB,W 27-24,10,11,Thu,2,47,23.50,0,LockTy00
Ameer Abdullah,RB,25.158,2018-11-18,NFL,MIN,@,CHI,L 20-25,10,11,Sun,2,57,28.50,0,AbduAm00
Blake Bell,TE,27.103,2018-11-18,NFL,JAX,,PIT,L 16-20,10,11,Sun,1,9,9.00,0,BellBl00
Devontae Booker,RB,26.175,2018-11-18,NFL,DEN,@,LAC,W 23-22,10,11,Sun,2,38,19.00,0,BookDe00
Damiere Byrd,WR,25.295,2018-11-18,NFL,CAR,@,DET,L 19-20,10,11,Sun,2,34,17.00,0,ByrdDa00
DeAndre Carter,WR,25.222,2018-11-18,NFL,HOU,@,WAS,W 23-21,10,11,Sun,1,18,18.00,0,CartDe02
Corey Clement,RB,24.016,2018-11-18,NFL,PHI,@,NOR,L 7-48,10,11,Sun,4,114,28.50,0,ClemCo00
Tarik Cohen,RB,23.115,2018-11-18,NFL,CHI,,MIN,W 25-20,10,11,Sun,1,22,22.00,0,CoheTa00
Corey Coleman,WR,24.135,2018-11-18,NFL,NYG,,TAM,W 38-35,10,11,Sun,5,134,26.80,0,ColeCo00
Alex Erickson,WR,26.012,2018-11-18,NFL,CIN,@,BAL,L 21-24,10,11,Sun,2,35,17.50,0,EricAl01
Marvin Hall,WR,25.222,2018-11-18,NFL,ATL,,DAL,L 19-22,10,11,Sun,2,32,16.00,0,HallMa02
Dwayne Harris,WR,31.063,2018-11-18,NFL,OAK,@,ARI,W 23-21,10,11,Sun,2,53,26.50,0,HarrDw00
Danny Johnson,CB,23.001,2018-11-18,NFL,WAS,,HOU,L 21-23,10,11,Sun,4,78,19.50,0,JohnDa09
Adam Jones,CB,35.049,2018-11-18,NFL,DEN,@,LAC,W 23-22,10,11,Sun,1,16,16.00,0,JonePa20
Desmond King,CB,23.339,2018-11-18,NFL,LAC,,DEN,L 22-23,10,11,Sun,3,70,23.33,0,KingDe01
Matt LaCosse,TE,26.058,2018-11-18,NFL,DEN,@,LAC,W 23-22,10,11,Sun,1,10,10.00,0,LaCoMa00
T.J. Logan,RB,24.076,2018-11-18,NFL,ARI,,OAK,L 21-23,10,11,Sun,1,32,32.00,0,LogaT.00
Taquan Mizzell,RB,25.028,2018-11-18,NFL,CHI,,MIN,W 25-20,10,11,Sun,1,20,20.00,0,MizzTa00
Chris Moore,WR,25.155,2018-11-18,NFL,BAL,,CIN,W 24-21,10,11,Sun,4,67,16.75,0,MoorCh00
Dare Ogunbowale,RB,24.198,2018-11-18,NFL,TAM,@,NYG,L 35-38,10,11,Sun,7,137,19.57,0,OgunDa00
Zach Pascal,WR,23.335,2018-11-18,NFL,IND,,TEN,W 38-10,10,11,Sun,1,19,19.00,0,PascZa00
Ryan Switzer,WR,24.014,2018-11-18,NFL,PIT,@,JAX,W 20-16,10,11,Sun,2,44,22.00,0,SwitRy00
Michael Thomas,S,28.246,2018-11-18,NFL,NYG,,TAM,W 38-35,10,11,Sun,1,4,4.00,0,ThomMi02
Dede Westbrook,WR,24.362,2018-11-18,NFL,JAX,,PIT,L 16-20,10,11,Sun,1,16,16.00,0,WestDe00
Luke Willson,TE,28.307,2018-11-18,NFL,DET,,CAR,W 20-19,10,11,Sun,1,20,20.00,0,WillLu00
Pharoh Cooper,WR,23.257,2018-11-19,NFL,LAR,,KAN,W 54-51,11,11,Mon,4,78,19.50,0,CoopPh00
Tremon Smith,CB,22.122,2018-11-19,NFL,KAN,@,LAR,L 51-54,11,11,Mon,7,207,29.57,0,SmitTr04
Marvin Hall,WR,25.226,2018-11-22,NFL,ATL,@,NOR,L 17-31,11,12,Thu,3,105,35.00,0,HallMa02
Taysom Hill,QB,28.091,2018-11-22,NFL,NOR,,ATL,W 31-17,11,12,Thu,1,32,32.00,0,HillTa00
Danny Johnson,CB,23.005,2018-11-22,NFL,WAS,@,DAL,L 23-31,11,12,Thu,1,44,44.00,0,JohnDa09
Jourdan Lewis,CB,23.083,2018-11-22,NFL,DAL,,WAS,W 31-23,11,12,Thu,1,19,19.00,0,LewiJo01
Taquan Mizzell,RB,25.032,2018-11-22,NFL,CHI,@,DET,W 23-16,11,12,Thu,1,17,17.00,0,MizzTa00
Antonio Callaway,TE,21.320,2018-11-25,NFL,CLE,@,CIN,W 35-20,11,12,Sun,1,8,8.00,0,CallAn00
Corey Clement,RB,24.023,2018-11-25,NFL,PHI,,NYG,W 25-22,11,12,Sun,2,51,25.50,0,ClemCo00
Corey Coleman,WR,24.142,2018-11-25,NFL,NYG,@,PHI,L 22-25,11,12,Sun,3,101,33.67,0,ColeCo00
James Develin,FB,30.125,2018-11-25,NFL,NWE,@,NYJ,W 27-13,11,12,Sun,1,15,15.00,0,DeveJa00
Chase Edmonds,RB,22.226,2018-11-25,NFL,ARI,@,LAC,L 10-45,11,12,Sun,1,13,13.00,0,EdmoCh00
Alex Erickson,WR,26.019,2018-11-25,NFL,CIN,,CLE,L 20-35,11,12,Sun,2,49,24.50,0,EricAl01
Rashad Greene,WR,26.063,2018-11-25,NFL,JAX,@,BUF,L 21-24,11,12,Sun,3,62,20.67,0,GreeRa00
Dwayne Harris,WR,31.070,2018-11-25,NFL,OAK,@,BAL,L 17-34,11,12,Sun,2,44,22.00,0,HarrDw00
Dontrell Hilliard,RB,23.272,2018-11-25,NFL,CLE,@,CIN,W 35-20,11,12,Sun,1,25,25.00,0,HillDo00
Richie James,WR,23.081,2018-11-25,NFL,SFO,@,TAM,L 9-27,11,12,Sun,3,44,14.67,0,JameRi00
Desmond King,CB,23.346,2018-11-25,NFL,LAC,,ARI,W 45-10,11,12,Sun,3,87,29.00,0,KingDe01
T.J. Logan,RB,24.083,2018-11-25,NFL,ARI,@,LAC,L 10-45,11,12,Sun,5,126,25.20,0,LogaT.00
Isaiah McKenzie,WR,23.230,2018-11-25,NFL,BUF,,JAX,W 24-21,11,12,Sun,2,43,21.50,0,McKeIs00
Chris Moore,WR,25.162,2018-11-25,NFL,BAL,,OAK,W 34-17,11,12,Sun,2,59,29.50,0,MoorCh00
D.J. Moore,WR,21.225,2018-11-25,NFL,CAR,,SEA,L 27-30,11,12,Sun,3,75,25.00,0,MoorD.00
Senorise Perry,RB,27.067,2018-11-25,NFL,MIA,@,IND,L 24-27,11,12,Sun,1,12,12.00,0,PerrSe00
Andre Roberts,WR,30.320,2018-11-25,NFL,NYJ,,NWE,L 13-27,11,12,Sun,2,52,26.00,0,RobeAn00
Logan Thomas,TE,27.147,2018-11-25,NFL,BUF,,JAX,W 24-21,11,12,Sun,1,23,23.00,0,ThomLo00
Jamaal Williams,RB,23.236,2018-11-25,NFL,GNB,@,MIN,L 17-24,11,12,Sun,1,23,23.00,0,WillJa06
DeAndre Carter,WR,25.230,2018-11-26,NFL,HOU,,TEN,W 34-17,11,12,Mon,1,30,30.00,0,CartDe02
Darius Jennings,WR,26.151,2018-11-26,NFL,TEN,@,HOU,L 17-34,11,12,Mon,2,56,28.00,0,JennDa00
Taysom Hill,QB,28.098,2018-11-29,NFL,NOR,@,DAL,L 10-13,12,13,Thu,2,47,23.50,0,HillTa00
Ameer Abdullah,RB,25.172,2018-12-02,NFL,MIN,@,NWE,L 10-24,12,13,Sun,2,61,30.50,0,AbduAm00
Kenjon Barner,RB,28.218,2018-12-02,NFL,CAR,@,TAM,L 17-24,12,13,Sun,2,35,17.50,0,BarnKe00
DeAndre Carter,WR,25.236,2018-12-02,NFL,HOU,,CLE,W 29-13,12,13,Sun,1,23,23.00,0,CartDe02
Orson Charles,TE,27.309,2018-12-02,NFL,CLE,@,HOU,L 13-29,12,13,Sun,1,12,12.00,0,CharOr00
Corey Coleman,WR,24.149,2018-12-02,NFL,NYG,,CHI,W 30-27,12,13,Sun,3,56,18.67,0,ColeCo00
Chris Conley,WR,26.038,2018-12-02,NFL,KAN,@,OAK,W 40-33,12,13,Sun,1,5,5.00,0,ConlCh00
Pharoh Cooper,WR,23.270,2018-12-02,NFL,LAR,@,DET,W 30-16,12,13,Sun,2,52,26.00,0,CoopPh00
Alex Erickson,WR,26.026,2018-12-02,NFL,CIN,,DEN,L 10-24,12,13,Sun,1,29,29.00,0,EricAl01
Dwayne Harris,WR,31.077,2018-12-02,NFL,OAK,,KAN,L 33-40,12,13,Sun,3,66,22.00,0,HarrDw00
Dontrell Hilliard,RB,23.279,2018-12-02,NFL,CLE,@,HOU,L 13-29,12,13,Sun,3,68,22.67,0,HillDo00
Richie James,WR,23.088,2018-12-02,NFL,SFO,@,SEA,L 16-43,12,13,Sun,4,109,27.25,0,JameRi00
Darius Jennings,WR,26.157,2018-12-02,NFL,TEN,,NYJ,W 26-22,12,13,Sun,1,35,35.00,0,JennDa00
Cyrus Jones,DB,25.003,2018-12-02,NFL,BAL,@,ATL,W 26-16,12,13,Sun,1,12,12.00,0,JoneCy00
Desmond King,CB,23.353,2018-12-02,NFL,LAC,@,PIT,W 33-30,12,13,Sun,1,21,21.00,0,KingDe01
Tyler Lockett,WR,26.065,2018-12-02,NFL,SEA,,SFO,W 43-16,12,13,Sun,2,111,55.50,0,LockTy00
Isaiah McKenzie,WR,23.237,2018-12-02,NFL,BUF,@,MIA,L 17-21,12,13,Sun,2,31,15.50,0,McKeIs00
Taquan Mizzell,RB,25.042,2018-12-02,NFL,CHI,@,NYG,L 27-30,12,13,Sun,2,24,12.00,0,MizzTa00
Chris Moore,WR,25.169,2018-12-02,NFL,BAL,@,ATL,W 26-16,12,13,Sun,1,24,24.00,0,MoorCh00
Cordarrelle Patterson,WR,27.260,2018-12-02,NFL,NWE,,MIN,W 24-10,12,13,Sun,2,55,27.50,0,PattCo00
Jabrill Peppers,S,23.059,2018-12-02,NFL,CLE,@,HOU,L 13-29,12,13,Sun,1,27,27.00,0,PeppJa00
Andre Roberts,WR,30.327,2018-12-02,NFL,NYJ,@,TEN,L 22-26,12,13,Sun,2,82,41.00,0,RobeAn00
Tremon Smith,CB,22.135,2018-12-02,NFL,KAN,@,OAK,W 40-33,12,13,Sun,4,75,18.75,0,SmitTr04
Durham Smythe,TE,23.085,2018-12-02,NFL,MIA,,BUF,W 21-17,12,13,Sun,1,0,0.00,0,SmytDu00
Ryan Switzer,WR,24.028,2018-12-02,NFL,PIT,,LAC,L 30-33,12,13,Sun,3,47,15.67,0,SwitRy00
Jamaal Williams,RB,23.243,2018-12-02,NFL,GNB,,ARI,L 17-20,12,13,Sun,3,72,24.00,0,WillJa06
Corey Clement,RB,24.031,2018-12-03,NFL,PHI,,WAS,W 28-13,12,13,Mon,1,22,22.00,0,ClemCo00
Rashad Greene,WR,26.074,2018-12-06,NFL,JAX,@,TEN,L 9-30,13,14,Thu,2,43,21.50,0,GreeRa00
Darius Jennings,WR,26.161,2018-12-06,NFL,TEN,,JAX,W 30-9,13,14,Thu,1,29,29.00,0,JennDa00
Donte Moncrief,TE,25.122,2018-12-06,NFL,JAX,@,TEN,L 9-30,13,14,Thu,1,7,7.00,0,MoncDo00
Kalen Ballage,RB,22.352,2018-12-09,NFL,MIA,,NWE,W 34-33,13,14,Sun,1,16,16.00,0,BallKa00
Kenjon Barner,RB,28.225,2018-12-09,NFL,CAR,@,CLE,L 20-26,13,14,Sun,2,50,25.00,0,BarnKe00
Cole Beasley,WR,29.227,2018-12-09,NFL,DAL,,PHI,W 29-23,13,14,Sun,1,8,8.00,0,BeasCo00
Travis Benjamin,WR,28.345,2018-12-09,NFL,LAC,,CIN,W 26-21,13,14,Sun,1,17,17.00,0,BenjTr00
Devontae Booker,RB,26.196,2018-12-09,NFL,DEN,@,SFO,L 14-20,13,14,Sun,1,22,22.00,0,BookDe00
Corey Clement,RB,24.037,2018-12-09,NFL,PHI,@,DAL,L 23-29,13,14,Sun,1,36,36.00,0,ClemCo00
Tarik Cohen,RB,23.136,2018-12-09,NFL,CHI,,LAR,W 15-6,13,14,Sun,1,0,0.00,0,CoheTa00
Pharoh Cooper,WR,23.277,2018-12-09,NFL,LAR,@,CHI,L 6-15,13,14,Sun,2,41,20.50,0,CoopPh00
River Cracraft,WR,24.038,2018-12-09,NFL,DEN,@,SFO,L 14-20,13,14,Sun,1,0,0.00,0,CracRi00
Kenyan Drake,RB,24.317,2018-12-09,NFL,MIA,,NWE,W 34-33,13,14,Sun,1,22,22.00,0,DrakKe00
Chase Edmonds,RB,22.240,2018-12-09,NFL,ARI,,DET,L 3-17,13,14,Sun,1,17,17.00,0,EdmoCh00
Alex Erickson,WR,26.033,2018-12-09,NFL,CIN,@,LAC,L 21-26,13,14,Sun,6,121,20.17,0,EricAl01
Marvin Hall,WR,25.243,2018-12-09,NFL,ATL,@,GNB,L 20-34,13,14,Sun,5,109,21.80,0,HallMa02
Dwayne Harris,WR,31.084,2018-12-09,NFL,OAK,,PIT,W 24-21,13,14,Sun,2,34,17.00,0,HarrDw00
Chris Herndon,TE,22.289,2018-12-09,NFL,NYJ,@,BUF,W 27-23,13,14,Sun,1,10,10.00,0,HernCh00
Richie James,WR,23.095,2018-12-09,NFL,SFO,,DEN,W 20-14,13,14,Sun,3,46,15.33,0,JameRi00
Danny Johnson,CB,23.022,2018-12-09,NFL,WAS,,NYG,L 16-40,13,14,Sun,2,58,29.00,0,JohnDa09
Alvin Kamara,RB,23.137,2018-12-09,NFL,NOR,@,TAM,W 28-14,13,14,Sun,3,76,25.33,0,KamaAl00
Desmond King,CB,23.360,2018-12-09,NFL,LAC,,CIN,W 26-21,13,14,Sun,2,66,33.00,0,KingDe01
Brendan Langley,CB,24.054,2018-12-09,NFL,DEN,@,SFO,L 14-20,13,14,Sun,3,44,14.67,0,LangBr00
Jourdan Lewis,CB,23.100,2018-12-09,NFL,DAL,,PHI,W 29-23,13,14,Sun,1,19,19.00,0,LewiJo01
Isaiah McKenzie,WR,23.244,2018-12-09,NFL,BUF,,NYJ,L 23-27,13,14,Sun,5,101,20.20,0,McKeIs00
Anthony Miller,WR,24.061,2018-12-09,NFL,CHI,,LAR,W 15-6,13,14,Sun,1,20,20.00,0,MillAn02
Chris Moore,WR,25.176,2018-12-09,NFL,BAL,@,KAN,L 24-27,13,14,Sun,1,30,30.00,0,MoorCh00
J'Mon Moore,WR,23.200,2018-12-09,NFL,GNB,,ATL,W 34-20,13,14,Sun,1,26,26.00,0,MoorJM00
Jojo Natson,WR,24.311,2018-12-09,NFL,LAR,@,CHI,L 6-15,13,14,Sun,1,18,18.00,0,NatsJo00
Cordarrelle Patterson,WR,27.267,2018-12-09,NFL,NWE,@,MIA,L 33-34,13,14,Sun,1,30,30.00,0,PattCo00
Andre Roberts,WR,30.334,2018-12-09,NFL,NYJ,@,BUF,W 27-23,13,14,Sun,5,176,35.20,0,RobeAn00
Chester Rogers,WR,24.331,2018-12-09,NFL,IND,@,HOU,W 24-21,13,14,Sun,1,10,10.00,0,RogeCh02
Ryan Switzer,WR,24.035,2018-12-09,NFL,PIT,@,OAK,L 21-24,13,14,Sun,2,41,20.50,0,SwitRy00
Tanner Vallejo,LB,23.358,2018-12-09,NFL,CLE,,CAR,W 26-20,13,14,Sun,1,2,2.00,0,VallTa00
Jesus Wilson,WR,23.318,2018-12-09,NFL,TAM,,NOR,L 14-28,13,14,Sun,2,44,22.00,0,WilsJe00
Ameer Abdullah,RB,25.180,2018-12-10,NFL,MIN,@,SEA,L 7-21,13,14,Mon,3,64,21.33,0,AbduAm00
Desmond King,CB,23.364,2018-12-13,NFL,LAC,@,KAN,W 29-28,14,15,Thu,2,47,23.50,0,KingDe01
Tremon Smith,CB,22.146,2018-12-13,NFL,KAN,,LAC,L 28-29,14,15,Thu,5,104,20.80,0,SmitTr04
Devontae Booker,RB,26.202,2018-12-15,NFL,DEN,,CLE,L 16-17,14,15,Sat,1,35,35.00,0,BookDe00
DeAndre Carter,WR,25.249,2018-12-15,NFL,HOU,@,NYJ,W 29-22,14,15,Sat,1,28,28.00,0,CartDe02
Dontrell Hilliard,RB,23.292,2018-12-15,NFL,CLE,@,DEN,W 17-16,14,15,Sat,1,31,31.00,0,HillDo00
Jabrill Peppers,S,23.072,2018-12-15,NFL,CLE,@,DEN,W 17-16,14,15,Sat,1,17,17.00,0,PeppJa00
Andre Roberts,WR,30.340,2018-12-15,NFL,NYJ,,HOU,L 22-29,14,15,Sat,3,71,23.67,0,RobeAn00
Ameer Abdullah,RB,25.186,2018-12-16,NFL,MIN,,MIA,W 41-17,14,15,Sun,1,24,24.00,0,AbduAm00
Antony Auclair,TE,25.202,2018-12-16,NFL,TAM,@,BAL,L 12-20,14,15,Sun,1,10,10.00,0,AuclAn00
