Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Brad Johnson,QB,35.050,2003-11-02,NFL,TAM,,NOR,L 14-17,8,9,Sun,27,46,58.70,323,2,2,76.6,4,27,7.02,5.93,JohnBr00
Doug Johnson,QB,26.006,2003-11-02,NFL,ATL,,PHI,L 16-23,8,9,Sun,5,10,50.00,86,0,0,79.6,1,5,8.60,8.60,JohnDo00
Jon Kitna,QB,31.042,2003-11-02,NFL,CIN,@,ARI,L 14-17,8,9,Sun,21,38,55.26,218,1,2,58.9,2,3,5.74,3.89,KitnJo00
Kurt Kittner,QB,23.283,2003-11-02,NFL,ATL,,PHI,L 16-23,8,9,Sun,11,18,61.11,78,0,1,47.9,2,12,4.33,1.83,KittKu00
Byron Leftwich,QB,23.292,2003-11-02,NFL,JAX,@,BAL,L 17-24,8,9,Sun,22,34,64.71,208,1,1,79.0,4,22,6.12,5.38,LeftBy00
Tommy Maddox,QB,32.061,2003-11-02,NFL,PIT,@,SEA,L 16-23,8,9,Sun,21,35,60.00,226,1,0,88.5,2,11,6.46,7.03,MaddTo00
Peyton Manning,QB,27.223,2003-11-02,NFL,IND,@,MIA,W 23-17,8,9,Sun,23,37,62.16,266,1,1,81.6,4,25,7.19,6.51,MannPe00
Donovan McNabb,QB,26.342,2003-11-02,NFL,PHI,@,ATL,W 23-16,8,9,Sun,21,33,63.64,312,1,0,104.6,2,10,9.45,10.06,McNaDo00
Rick Mirer,QB,33.228,2003-11-02,NFL,OAK,@,DET,L 13-23,8,9,Sun,15,28,53.57,125,0,2,35.6,2,12,4.46,1.25,MireRi00
Chad Pennington,QB,27.129,2003-11-02,NFL,NYJ,,NYG,L 28-31,8,9,Sun,27,45,60.00,281,4,2,89.2,3,21,6.24,6.02,PennCh01
Patrick Ramsey,QB,24.261,2003-11-02,NFL,WAS,@,DAL,L 14-21,8,9,Sun,16,30,53.33,147,2,0,89.2,4,43,4.90,6.23,RamsPa00
Tim Rattay,QB,26.232,2003-11-02,NFL,SFO,,STL,W 30-10,9,9,Sun,19,29,65.52,236,3,1,110.7,1,12,8.14,8.66,RattTi00
Marques Tuiasosopo,QB,24.225,2003-11-02,NFL,OAK,@,DET,L 13-23,8,9,Sun,6,11,54.55,65,0,1,34.3,1,7,5.91,1.82,TuiaMa00
Tom Brady,QB,26.092,2003-11-03,NFL,NWE,@,DEN,W 30-26,9,9,Mon,20,35,57.14,350,3,1,108.0,0,0,10.00,10.43,BradTo00
Danny Kanell,QB,29.347,2003-11-03,NFL,DEN,,NWE,L 26-30,9,9,Mon,16,35,45.71,163,1,1,57.2,,,4.66,3.94,KaneDa00
Jeff Blake,QB,32.340,2003-11-09,NFL,ARI,@,PIT,L 15-28,9,10,Sun,23,43,53.49,307,2,0,91.9,5,24,7.14,8.07,BlakJe00
Drew Bledsoe,QB,31.268,2003-11-09,NFL,BUF,@,DAL,L 6-10,9,10,Sun,17,34,50.00,104,0,0,56.5,3,19,3.06,3.06,BledDr00
Kyle Boller,QB,22.145,2003-11-09,NFL,BAL,@,STL,L 22-33,9,10,Sun,10,21,47.62,112,1,1,60.0,2,10,5.33,4.14,BollKy00
Marc Bulger,QB,26.218,2003-11-09,NFL,STL,,BAL,W 33-22,9,10,Sun,13,26,50.00,110,0,2,29.3,4,36,4.23,0.77,BulgMa00
David Carr,QB,24.111,2003-11-09,NFL,HOU,@,CIN,L 27-34,9,10,Sun,11,25,44.00,146,2,1,73.1,2,17,5.84,5.64,CarrDa00
Quincy Carter,QB,26.027,2003-11-09,NFL,DAL,,BUF,W 10-6,9,10,Sun,15,32,46.88,116,1,0,66.7,1,2,3.63,4.25,CartQu00
Chris Chandler,QB,38.028,2003-11-09,NFL,CHI,@,DET,L 10-12,9,10,Sun,16,28,57.14,149,1,1,68.9,2,16,5.32,4.43,ChanCh00
Kerry Collins,QB,30.314,2003-11-09,NFL,NYG,,ATL,L 7-27,9,10,Sun,25,40,62.50,202,0,2,54.4,2,9,5.05,2.80,CollKe00
Daunte Culpepper,QB,26.285,2003-11-09,NFL,MIN,@,SDG,L 28-42,9,10,Sun,32,44,72.73,370,4,1,118.6,3,20,8.41,9.20,CulpDa00
Jake Delhomme,QB,28.303,2003-11-09,NFL,CAR,,TAM,W 27-24,9,10,Sun,20,32,62.50,277,2,2,85.0,2,14,8.66,7.09,DelhJa00
Doug Flutie,QB,41.017,2003-11-09,NFL,SDG,,MIN,W 42-28,9,10,Sun,21,29,72.41,248,2,0,121.0,2,1,8.55,9.93,FlutDo00
Rod Gardner,WR,26.014,2003-11-09,NFL,WAS,,SEA,W 27-20,9,10,Sun,1,1,100.00,10,1,0,147.9,0,0,10.00,30.00,GardRo00
Terry Glenn,WR,29.109,2003-11-09,NFL,DAL,,BUF,W 10-6,9,10,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,GlenTe00
Trent Green,QB,33.123,2003-11-09,NFL,KAN,,CLE,W 41-20,9,10,Sun,29,42,69.05,368,3,0,119.9,3,18,8.76,10.19,GreeTr00
Brian Griese,QB,28.236,2003-11-09,NFL,MIA,@,TEN,L 7-31,9,10,Sun,15,27,55.56,131,0,3,29.0,4,16,4.85,-0.15,GrieBr00
Joey Harrington,QB,25.019,2003-11-09,NFL,DET,,CHI,W 12-10,9,10,Sun,24,38,63.16,238,0,0,80.8,,7,6.26,6.26,HarrJo00
Nick Harris,P,25.109,2003-11-09,NFL,DET,,CHI,W 12-10,9,10,Sun,0,1,0.00,0,0,0,39.6,,,0.00,0.00,HarrNi20
Matt Hasselbeck,QB,28.045,2003-11-09,NFL,SEA,@,WAS,L 20-27,9,10,Sun,19,29,65.52,241,1,1,88.4,3,20,8.31,7.45,HassMa00
Craig Hentrich,P/K,32.175,2003-11-09,NFL,TEN,,MIA,W 31-7,9,10,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,hentrcra01
Kelly Holcomb,QB,30.123,2003-11-09,NFL,CLE,@,KAN,L 20-41,9,10,Sun,19,27,70.37,149,1,1,80.6,3,30,5.52,4.59,HolcKe00
Brad Johnson,QB,35.057,2003-11-09,NFL,TAM,@,CAR,L 24-27,9,10,Sun,24,43,55.81,275,2,1,81.1,3,17,6.40,6.28,JohnBr00
Jon Kitna,QB,31.049,2003-11-09,NFL,CIN,,HOU,W 34-27,9,10,Sun,18,26,69.23,182,1,1,85.7,0,0,7.00,6.04,KitnJo00
Kurt Kittner,QB,23.290,2003-11-09,NFL,ATL,@,NYG,W 27-7,9,10,Sun,9,23,39.13,65,1,0,61.7,1,7,2.83,3.70,KittKu00
Byron Leftwich,QB,23.299,2003-11-09,NFL,JAX,,IND,W 28-23,9,10,Sun,12,22,54.55,179,1,0,96.6,0,0,8.14,9.05,LeftBy00
Tommy Maddox,QB,32.068,2003-11-09,NFL,PIT,,ARI,W 28-15,9,10,Sun,12,24,50.00,159,3,0,110.9,1,0,6.63,9.13,MaddTo00
Peyton Manning,QB,27.230,2003-11-09,NFL,IND,@,JAX,L 23-28,9,10,Sun,28,45,62.22,347,2,2,82.4,0,0,7.71,6.60,MannPe00
Steve McNair,QB,30.268,2003-11-09,NFL,TEN,,MIA,W 31-7,9,10,Sun,17,23,73.91,201,2,0,129.1,0,0,8.74,10.48,McNaSt00
Rick Mirer,QB,33.235,2003-11-09,NFL,OAK,,NYJ,L 24-27,9,10,Sun,18,25,72.00,186,1,0,106.4,0,0,7.44,8.24,MireRi00
Jesse Palmer,QB,25.035,2003-11-09,NFL,NYG,,ATL,L 7-27,9,10,Sun,2,4,50.00,9,0,0,56.2,1,6,2.25,2.25,PalmJe00
Chad Pennington,QB,27.136,2003-11-09,NFL,NYJ,@,OAK,W 27-24,9,10,Sun,18,27,66.67,269,2,0,123.8,0,0,9.96,11.44,PennCh01
Patrick Ramsey,QB,24.268,2003-11-09,NFL,WAS,,SEA,W 27-20,9,10,Sun,17,32,53.13,232,2,2,71.4,0,0,7.25,5.69,RamsPa00
Chris Redman,QB,26.125,2003-11-09,NFL,BAL,@,STL,L 22-33,9,10,Sun,7,12,58.33,58,0,2,31.2,5,38,4.83,-2.67,RedmCh00
Sage Rosenfels,QB,25.248,2003-11-09,NFL,MIA,@,TEN,L 7-31,9,10,Sun,4,6,66.67,50,1,0,131.9,0,0,8.33,11.67,RoseSa00
Mark Royals,P,38.140,2003-11-09,NFL,JAX,,IND,W 28-23,9,10,Sun,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,RoyaMa20
LaBrandon Toefield,RB,23.046,2003-11-09,NFL,JAX,,IND,W 28-23,9,10,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,ToefLa00
Billy Volek,QB,27.195,2003-11-09,NFL,TEN,,MIA,W 31-7,9,10,Sun,2,2,100.00,22,0,0,112.5,0,0,11.00,11.00,VoleBi00
Brett Favre*,QB,34.031,2003-11-10,NFL,GNB,,PHI,L 14-17,9,10,Mon,14,22,63.64,109,1,1,72.0,4,41,4.95,3.82,FavrBr00
Donovan McNabb,QB,26.350,2003-11-10,NFL,PHI,@,GNB,W 17-14,9,10,Mon,15,31,48.39,198,1,0,79.8,1,8,6.39,7.03,McNaDo00
Tony Banks,QB,30.225,2003-11-16,NFL,HOU,@,BUF,W 12-10,10,11,Sun,11,16,68.75,207,1,1,106.2,3,5,12.94,11.38,BankTo00
Jeff Blake,QB,32.347,2003-11-16,NFL,ARI,@,CLE,L 6-44,10,11,Sun,9,21,42.86,121,0,1,42.0,1,6,5.76,3.62,BlakJe00
Drew Bledsoe,QB,31.275,2003-11-16,NFL,BUF,,HOU,L 10-12,10,11,Sun,15,26,57.69,184,0,0,79.6,4,31,7.08,7.08,BledDr00
Tom Brady,QB,26.105,2003-11-16,NFL,NWE,,DAL,W 12-0,10,11,Sun,15,34,44.12,212,0,0,64.8,2,9,6.24,6.24,BradTo00
Aaron Brooks,QB,27.237,2003-11-16,NFL,NOR,,ATL,W 23-20,10,11,Sun,21,37,56.76,228,0,2,52.5,7,35,6.16,3.73,BrooAa00
Marc Bulger,QB,26.225,2003-11-16,NFL,STL,@,CHI,W 23-21,10,11,Sun,29,46,63.04,240,2,2,72.7,4,32,5.22,4.13,BulgMa00
David Carr,QB,24.118,2003-11-16,NFL,HOU,@,BUF,W 12-10,10,11,Sun,2,4,50.00,12,0,0,56.2,1,3,3.00,3.00,CarrDa00
Quincy Carter,QB,26.034,2003-11-16,NFL,DAL,@,NWE,L 0-12,10,11,Sun,20,36,55.56,210,0,3,38.0,1,3,5.83,2.08,CartQu00
Chris Chandler,QB,38.035,2003-11-16,NFL,CHI,,STL,L 21-23,10,11,Sun,16,32,50.00,153,1,2,48.0,1,7,4.78,2.59,ChanCh00
Kerry Collins,QB,30.321,2003-11-16,NFL,NYG,@,PHI,L 10-28,10,11,Sun,25,44,56.82,268,1,1,72.9,3,16,6.09,5.52,CollKe00
Daunte Culpepper,QB,26.292,2003-11-16,NFL,MIN,@,OAK,L 18-28,10,11,Sun,27,49,55.10,396,1,3,63.0,3,23,8.08,5.73,CulpDa00
Jake Delhomme,QB,28.310,2003-11-16,NFL,CAR,,WAS,W 20-17,10,11,Sun,20,30,66.67,317,0,2,73.9,0,0,10.57,7.57,DelhJa00
Trent Dilfer,QB,31.248,2003-11-16,NFL,SEA,,DET,W 35-14,10,11,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,DilfTr00
Brett Favre*,QB,34.037,2003-11-16,NFL,GNB,@,TAM,W 20-13,10,11,Sun,13,28,46.43,92,1,1,51.5,0,0,3.29,2.39,FavrBr00
Doug Flutie,QB,41.024,2003-11-16,NFL,SDG,@,DEN,L 8-37,10,11,Sun,9,25,36.00,70,1,1,41.2,2,14,2.80,1.80,FlutDo00
Trent Green,QB,33.130,2003-11-16,NFL,KAN,@,CIN,L 19-24,10,11,Sun,28,42,66.67,313,2,0,104.6,1,9,7.45,8.40,GreeTr00
Brian Griese,QB,28.243,2003-11-16,NFL,MIA,,BAL,W 9-6,10,11,Sun,13,32,40.63,126,0,1,39.3,0,0,3.94,2.53,GrieBr00
Joey Harrington,QB,25.026,2003-11-16,NFL,DET,@,SEA,L 14-35,10,11,Sun,26,48,54.17,285,2,2,68.5,,9,5.94,4.90,HarrJo00
Matt Hasselbeck,QB,28.052,2003-11-16,NFL,SEA,,DET,W 35-14,10,11,Sun,21,28,75.00,207,1,0,107.3,0,0,7.39,8.11,HassMa00
Craig Hentrich,P/K,32.182,2003-11-16,NFL,TEN,,JAX,W 10-3,10,11,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,hentrcra01
Kelly Holcomb,QB,30.130,2003-11-16,NFL,CLE,,ARI,W 44-6,10,11,Sun,29,35,82.86,392,3,0,141.9,0,0,11.20,12.91,HolcKe00
Brad Johnson,QB,35.064,2003-11-16,NFL,TAM,,GNB,L 13-20,10,11,Sun,17,28,60.71,149,1,2,57.0,3,18,5.32,2.82,JohnBr00
Danny Kanell,QB,29.360,2003-11-16,NFL,DEN,,SDG,W 37-8,10,11,Sun,0,1,0.00,0,0,1,0.0,,,0.00,-45.00,KaneDa00
Jon Kitna,QB,31.056,2003-11-16,NFL,CIN,,KAN,W 24-19,10,11,Sun,19,32,59.38,233,2,0,102.7,2,11,7.28,8.53,KitnJo00
Kurt Kittner,QB,23.297,2003-11-16,NFL,ATL,@,NOR,L 20-23,10,11,Sun,8,27,29.63,80,0,2,8.7,1,4,2.96,-0.37,KittKu00
Byron Leftwich,QB,23.306,2003-11-16,NFL,JAX,@,TEN,L 3-10,10,11,Sun,15,31,48.39,151,0,2,35.8,1,6,4.87,1.97,LeftBy00
Peyton Manning,QB,27.237,2003-11-16,NFL,IND,,NYJ,W 38-31,10,11,Sun,27,36,75.00,401,1,0,120.3,1,8,11.14,11.69,MannPe00
Deuce McAllister,RB,24.324,2003-11-16,NFL,NOR,,ATL,W 23-20,10,11,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,McAlDe00
Josh McCown,QB,24.135,2003-11-16,NFL,ARI,@,CLE,L 6-44,10,11,Sun,4,11,36.36,31,0,2,5.3,0,0,2.82,-5.36,McCoJo01
Donovan McNabb,QB,26.356,2003-11-16,NFL,PHI,,NYG,W 28-10,10,11,Sun,24,30,80.00,314,2,0,132.5,0,0,10.47,11.80,McNaDo00
Steve McNair,QB,30.275,2003-11-16,NFL,TEN,,JAX,W 10-3,10,11,Sun,13,25,52.00,166,1,1,69.7,2,16,6.64,5.64,McNaSt00
Rick Mirer,QB,33.242,2003-11-16,NFL,OAK,,MIN,W 28-18,10,11,Sun,9,13,69.23,195,0,0,111.9,3,11,15.00,15.00,MireRi00
Chad Pennington,QB,27.143,2003-11-16,NFL,NYJ,@,IND,L 31-38,10,11,Sun,11,14,78.57,219,3,0,158.3,3,27,15.64,19.93,PennCh01
Jake Plummer,QB,28.332,2003-11-16,NFL,DEN,,SDG,W 37-8,10,11,Sun,23,34,67.65,253,3,1,106.6,1,6,7.44,7.88,PlumJa00
Patrick Ramsey,QB,24.275,2003-11-16,NFL,WAS,@,CAR,L 17-20,10,11,Sun,16,35,45.71,150,2,1,65.2,3,23,4.29,4.14,RamsPa00
Anthony Wright,QB,27.275,2003-11-16,NFL,BAL,@,MIA,L 6-9,10,11,Sun,14,25,56.00,112,0,2,34.1,2,3,4.48,0.88,WrigAn00
Tommy Maddox,QB,32.076,2003-11-17,NFL,PIT,@,SFO,L 14-30,10,11,Mon,25,44,56.82,327,1,1,78.5,2,15,7.43,6.86,MaddTo00
Antwaan Randle El,WR,24.092,2003-11-17,NFL,PIT,@,SFO,L 14-30,10,11,Mon,1,1,100.00,-7,0,0,79.2,0,0,-7.00,-7.00,RandAn00
Tim Rattay,QB,26.247,2003-11-17,NFL,SFO,,PIT,W 30-14,10,11,Mon,21,27,77.78,254,2,0,130.6,0,0,9.41,10.89,RattTi00
Tony Banks,QB,30.232,2003-11-23,NFL,HOU,,NWE,L 20-23,11,12,Sun,10,25,40.00,93,2,1,60.9,3,13,3.72,3.52,BankTo00
Jeff Blake,QB,32.354,2003-11-23,NFL,ARI,,STL,L 27-30,11,12,Sun,15,27,55.56,192,2,2,71.8,0,0,7.11,5.26,BlakJe00
Drew Bledsoe,QB,31.282,2003-11-23,NFL,BUF,,IND,L 14-17,11,12,Sun,15,28,53.57,135,0,1,51.9,2,17,4.82,3.21,BledDr00
Tom Brady,QB,26.112,2003-11-23,NFL,NWE,@,HOU,W 23-20,11,12,Sun,29,47,61.70,368,2,2,82.6,4,24,7.83,6.77,BradTo00
Aaron Brooks,QB,27.244,2003-11-23,NFL,NOR,@,PHI,L 20-33,11,12,Sun,24,39,61.54,287,1,0,92.6,2,20,7.36,7.87,BrooAa00
Marc Bulger,QB,26.232,2003-11-23,NFL,STL,@,ARI,W 30-27,11,12,Sun,28,44,63.64,329,1,4,56.0,4,31,7.48,3.84,BulgMa00
Quincy Carter,QB,26.041,2003-11-23,NFL,DAL,,CAR,W 24-20,11,12,Sun,29,43,67.44,254,2,1,88.7,1,0,5.91,5.79,CartQu00
Chris Chandler,QB,38.042,2003-11-23,NFL,CHI,@,DEN,W 19-10,11,12,Sun,8,18,44.44,79,0,0,57.4,1,8,4.39,4.39,ChanCh00
Daunte Culpepper,QB,26.299,2003-11-23,NFL,MIN,,DET,W 24-14,11,12,Sun,20,30,66.67,196,0,1,71.0,3,10,6.53,5.03,CulpDa00
Jake Delhomme,QB,28.317,2003-11-23,NFL,CAR,@,DAL,L 20-24,11,12,Sun,9,24,37.50,175,1,1,60.2,1,6,7.29,6.25,DelhJa00
Trent Dilfer,QB,31.255,2003-11-23,NFL,SEA,@,BAL,L 41-44,11,12,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,DilfTr00
Brett Favre*,QB,34.044,2003-11-23,NFL,GNB,,SFO,W 20-10,11,12,Sun,10,15,66.67,138,2,3,96.0,1,2,9.20,2.87,FavrBr00
Jay Fiedler,QB,31.329,2003-11-23,NFL,MIA,,WAS,W 24-23,11,12,Sun,5,10,50.00,59,0,0,68.3,0,0,5.90,5.90,FiedJa00
Doug Flutie,QB,41.031,2003-11-23,NFL,SDG,,CIN,L 27-34,11,12,Sun,15,33,45.45,210,2,0,86.7,2,3,6.36,7.58,FlutDo00
Trent Green,QB,33.137,2003-11-23,NFL,KAN,,OAK,W 27-24,11,12,Sun,23,33,69.70,244,1,0,101.1,1,2,7.39,8.00,GreeTr00
Brian Griese,QB,28.250,2003-11-23,NFL,MIA,,WAS,W 24-23,11,12,Sun,8,13,61.54,133,1,2,82.1,2,19,10.23,4.85,GrieBr00
Joey Harrington,QB,25.033,2003-11-23,NFL,DET,@,MIN,L 14-24,11,12,Sun,21,41,51.22,167,1,4,30.3,,,4.07,0.17,HarrJo00
Matt Hasselbeck,QB,28.059,2003-11-23,NFL,SEA,@,BAL,L 41-44,11,12,Sun,23,41,56.10,333,5,0,122.3,6,40,8.12,10.56,HassMa00
Tim Hasselbeck,QB,25.231,2003-11-23,NFL,WAS,@,MIA,L 23-24,11,12,Sun,15,30,50.00,150,1,1,61.8,1,5,5.00,4.17,HassTi00
Kelly Holcomb,QB,30.137,2003-11-23,NFL,CLE,,PIT,L 6-13,11,12,Sun,25,44,56.82,234,0,2,52.7,3,21,5.32,3.27,HolcKe00
Doug Johnson,QB,26.027,2003-11-23,NFL,ATL,,TEN,L 31-38,11,12,Sun,19,32,59.38,276,2,1,95.3,2,19,8.63,8.47,JohnDo00
Jon Kitna,QB,31.063,2003-11-23,NFL,CIN,@,SDG,W 34-27,11,12,Sun,24,38,63.16,243,4,0,116.4,1,9,6.39,8.50,KitnJo00
Micah Knorr,P/K,28.318,2003-11-23,NFL,DEN,,CHI,L 10-19,11,12,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,knorrmic01
Byron Leftwich,QB,23.313,2003-11-23,NFL,JAX,@,NYJ,L 10-13,11,12,Sun,17,33,51.52,172,0,1,54.1,1,0,5.21,3.85,LeftBy00
Tommy Maddox,QB,32.082,2003-11-23,NFL,PIT,@,CLE,W 13-6,11,12,Sun,9,24,37.50,73,1,0,59.9,2,14,3.04,3.88,MaddTo00
Peyton Manning,QB,27.244,2003-11-23,NFL,IND,@,BUF,W 17-14,11,12,Sun,26,42,61.90,229,0,0,76.4,1,6,5.45,5.45,MannPe00
Josh McCown,QB,24.142,2003-11-23,NFL,ARI,,STL,L 27-30,11,12,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,McCoJo01
Donovan McNabb,QB,26.363,2003-11-23,NFL,PHI,,NOR,W 33-20,11,12,Sun,16,25,64.00,259,1,0,111.9,3,12,10.36,11.16,McNaDo00
Steve McNair,QB,30.282,2003-11-23,NFL,TEN,@,ATL,W 38-31,11,12,Sun,9,11,81.82,95,2,0,142.2,1,9,8.64,12.27,McNaSt00
Rick Mirer,QB,33.249,2003-11-23,NFL,OAK,@,KAN,L 24-27,11,12,Sun,19,31,61.29,219,1,0,93.3,3,6,7.06,7.71,MireRi00
Chad Pennington,QB,27.150,2003-11-23,NFL,NYJ,,JAX,W 13-10,11,12,Sun,25,39,64.10,236,1,1,78.6,2,15,6.05,5.41,PennCh01
Jake Plummer,QB,28.339,2003-11-23,NFL,DEN,,CHI,L 10-19,11,12,Sun,19,35,54.29,176,1,0,77.8,2,11,5.03,5.60,PlumJa00
Patrick Ramsey,QB,24.282,2003-11-23,NFL,WAS,@,MIA,L 23-24,11,12,Sun,1,4,25.00,7,0,0,39.6,1,4,1.75,1.75,RamsPa00
Tim Rattay,QB,26.253,2003-11-23,NFL,SFO,@,GNB,L 10-20,11,12,Sun,14,30,46.67,142,1,1,57.9,4,23,4.73,3.90,RattTi00
Todd Sauerbrun,P,30.323,2003-11-23,NFL,CAR,@,DAL,L 20-24,11,12,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,SaueTo20
Kordell Stewart,QB,31.038,2003-11-23,NFL,CHI,@,DEN,W 19-10,11,12,Sun,7,15,46.67,47,0,0,54.0,1,7,3.13,3.13,StewKo00
Billy Volek,QB,27.209,2003-11-23,NFL,TEN,@,ATL,W 38-31,11,12,Sun,9,15,60.00,117,1,0,106.8,0,0,7.80,9.13,VoleBi00
Anthony Wright,QB,27.282,2003-11-23,NFL,BAL,,SEA,W 44-41,11,12,Sun,20,37,54.05,319,4,0,119.1,6,43,8.62,10.78,WrigAn00
Kerry Collins,QB,30.329,2003-11-24,NFL,NYG,@,TAM,L 13-19,11,12,Mon,18,34,52.94,160,0,2,41.3,3,27,4.71,2.06,CollKe00
Brad Johnson,QB,35.072,2003-11-24,NFL,TAM,,NYG,W 19-13,11,12,Mon,22,32,68.75,269,1,1,91.8,2,4,8.41,7.63,JohnBr00
Quincy Carter,QB,26.045,2003-11-27,NFL,DAL,,MIA,L 21-40,12,13,Thu,24,40,60.00,288,2,3,67.5,5,25,7.20,4.83,CartQu00
Brett Favre*,QB,34.048,2003-11-27,NFL,GNB,@,DET,L 14-22,12,13,Thu,23,37,62.16,296,2,3,71.5,4,28,8.00,5.43,FavrBr00
Jay Fiedler,QB,31.333,2003-11-27,NFL,MIA,@,DAL,W 40-21,12,13,Thu,16,20,80.00,239,3,0,156.0,0,0,11.95,14.95,FiedJa00
Joey Harrington,QB,25.037,2003-11-27,NFL,DET,,GNB,W 22-14,12,13,Thu,21,32,65.63,183,0,1,67.6,,11,5.72,4.31,HarrJo00
Tony Banks,QB,30.239,2003-11-30,NFL,HOU,,ATL,W 17-13,12,13,Sun,8,14,57.14,100,0,0,79.5,4,24,7.14,7.14,BankTo00
Charlie Batch,QB,28.360,2003-11-30,NFL,PIT,,CIN,L 20-24,12,13,Sun,1,2,50.00,22,0,0,89.6,1,2,11.00,11.00,BatcCh00
Jeff Blake,QB,32.361,2003-11-30,NFL,ARI,@,CHI,L 3-28,12,13,Sun,20,32,62.50,163,0,2,49.3,1,12,5.09,2.28,BlakJe00
Drew Bledsoe,QB,31.289,2003-11-30,NFL,BUF,@,NYG,W 24-7,12,13,Sun,19,29,65.52,252,2,0,115.9,3,16,8.69,10.07,BledDr00
Tom Brady,QB,26.119,2003-11-30,NFL,NWE,@,IND,W 38-34,12,13,Sun,26,35,74.29,236,2,2,87.3,2,10,6.74,5.31,BradTo00
Aaron Brooks,QB,27.251,2003-11-30,NFL,NOR,@,WAS,W 24-20,12,13,Sun,14,30,46.67,121,1,0,68.9,0,0,4.03,4.70,BrooAa00
Isaac Bruce,WR,31.020,2003-11-30,NFL,STL,,MIN,W 48-17,12,13,Sun,1,1,100.00,41,0,0,118.7,0,0,41.00,41.00,BrucIs00
Marc Bulger,QB,26.239,2003-11-30,NFL,STL,,MIN,W 48-17,12,13,Sun,15,20,75.00,222,1,1,106.7,1,8,11.10,9.85,BulgMa00
David Carr,QB,24.132,2003-11-30,NFL,HOU,,ATL,W 17-13,12,13,Sun,2,5,40.00,25,0,1,16.7,0,0,5.00,-4.00,CarrDa00
Kerry Collins,QB,30.335,2003-11-30,NFL,NYG,,BUF,L 7-24,12,13,Sun,17,35,48.57,233,1,0,79.8,6,35,6.66,7.23,CollKe00
Tim Couch,QB,26.122,2003-11-30,NFL,CLE,@,SEA,L 7-34,12,13,Sun,1,3,33.33,5,0,0,42.4,,,1.67,1.67,CoucTi00
Daunte Culpepper,QB,26.306,2003-11-30,NFL,MIN,@,STL,L 17-48,12,13,Sun,33,47,70.21,330,1,1,88.1,8,54,7.02,6.49,CulpDa00
Jake Delhomme,QB,28.324,2003-11-30,NFL,CAR,,PHI,L 16-25,12,13,Sun,18,29,62.07,216,2,0,107.8,2,16,7.45,8.83,DelhJa00
Trent Dilfer,QB,31.262,2003-11-30,NFL,SEA,,CLE,W 34-7,12,13,Sun,0,1,0.00,0,0,0,39.6,1,8,0.00,0.00,DilfTr00
T.J. Duckett,RB,22.286,2003-11-30,NFL,ATL,@,HOU,L 13-17,12,13,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,DuckT.00
Doug Flutie,QB,41.038,2003-11-30,NFL,SDG,,KAN,L 24-28,12,13,Sun,16,34,47.06,213,2,2,62.5,1,2,6.26,4.79,FlutDo00
Gus Frerotte,QB,32.122,2003-11-30,NFL,MIN,@,STL,L 17-48,12,13,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,FrerGu00
Jeff Garcia,QB,33.279,2003-11-30,NFL,SFO,@,BAL,L 6-44,12,13,Sun,14,29,48.28,112,0,4,18.8,0,0,3.86,-2.34,GarcJe00
Trent Green,QB,33.144,2003-11-30,NFL,KAN,@,SDG,W 28-24,12,13,Sun,17,30,56.67,155,2,2,65.3,1,14,5.17,3.50,GreeTr00
Matt Hasselbeck,QB,28.066,2003-11-30,NFL,SEA,,CLE,W 34-7,12,13,Sun,26,35,74.29,328,3,1,119.7,2,14,9.37,9.80,HassMa00
Tim Hasselbeck,QB,25.238,2003-11-30,NFL,WAS,,NOR,L 20-24,12,13,Sun,22,42,52.38,231,0,1,58.7,0,0,5.50,4.43,HassTi00
Kelly Holcomb,QB,30.144,2003-11-30,NFL,CLE,@,SEA,L 7-34,12,13,Sun,22,31,70.97,186,0,1,72.8,4,24,6.00,4.55,HolcKe00
Brad Johnson,QB,35.078,2003-11-30,NFL,TAM,@,JAX,L 10-17,12,13,Sun,21,38,55.26,156,0,1,54.3,2,12,4.11,2.92,JohnBr00
Doug Johnson,QB,26.034,2003-11-30,NFL,ATL,@,HOU,L 13-17,12,13,Sun,12,27,44.44,116,0,1,41.6,0,0,4.30,2.63,JohnDo00
