Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
Isaac Byrd,WR,26.339,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,7.30,12.3,12.3,9.8,0,0,0,0,0,0,0,0,5,73,0,0,,,,,ByrdIs00
Trung Canidate,RB,24.232,2001-10-21,NFL,STL,@,NYJ,W 34-14,6,6,Sun,35.20,38.2,41.2,36.7,0,0,0,0,0,23,195,2,3,37,0,0,,,,,CaniTr00
John Carney,K,37.184,2001-10-21,NFL,NOR,,ATL,L 13-20,5,6,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,carnejoh01
Dwayne Carswell,TE,29.276,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,2.50,5.5,5.5,4.0,0,0,0,0,0,0,0,0,3,25,0,0,,,,,CarsDw00
Cris Carter*,WR,35.330,2001-10-21,NFL,MIN,,GNB,W 35-13,6,6,Sun,12.00,15.0,15.0,13.5,0,0,0,0,0,0,0,0,3,60,1,0,,,,,CartCr00
Byron Chamberlain,TE,30.004,2001-10-21,NFL,MIN,,GNB,W 35-13,6,6,Sun,2.60,5.6,5.6,4.1,0,0,0,0,0,0,0,0,3,26,0,0,,,,,ChamBy00
Chris Chandler,QB,36.009,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,14.38,14.4,15.4,15.4,14,20,187,2,1,3,9,0,0,0,0,0,,,,,ChanCh00
Doug Chapman,RB,24.060,2001-10-21,NFL,MIN,,GNB,W 35-13,6,6,Sun,9.50,11.5,11.5,10.5,0,0,0,0,0,22,90,0,2,5,0,0,,,,,ChapDo00
Bob Christian,FB,32.341,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,2.50,3.5,3.5,3.0,0,0,0,0,0,3,28,0,1,-3,0,0,,,,,ChriBo00
Desmond Clark,,24.184,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,11.40,17.4,17.4,14.4,0,0,0,0,0,0,0,0,6,54,1,0,,,,,ClarDe00
Cam Cleeland,TE,26.067,2001-10-21,NFL,NOR,,ATL,L 13-20,5,6,Sun,7.90,8.9,8.9,8.4,0,0,0,0,0,0,0,0,1,19,1,0,,,,,CleeCa00
Laveranues Coles,WR,23.296,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,2.10,3.1,3.1,2.6,0,0,0,0,0,1,8,0,1,13,0,0,,,,,ColeLa00
Brett Conway,K,26.227,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,conwabre01
Curtis Conway,WR,30.281,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,5.70,7.7,7.7,6.7,0,0,0,0,0,1,28,0,2,29,0,0,,,,,ConwCu00
Tim Couch,QB,24.082,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,14.96,15.0,15.0,15.0,11,18,149,2,0,4,10,0,0,0,0,0,,,,,CoucTi00
Germane Crowell,ZR,25.038,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,12.50,16.5,16.5,14.5,0,0,0,0,0,0,0,0,4,65,1,0,,,,,CrowGe00
Alge Crumpler,TE,23.302,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,13.80,18.8,18.8,16.3,0,0,0,0,0,0,0,0,5,78,1,0,,,,,CrumAl00
Daunte Culpepper,QB,24.266,2001-10-21,NFL,MIN,,GNB,W 35-13,6,6,Sun,24.86,24.9,25.9,24.9,18,27,184,1,0,8,75,1,0,0,0,0,,,,,CulpDa00
Randall Cunningham,QB,38.208,2001-10-21,NFL,BAL,@,CLE,L 14-24,6,6,Sun,11.30,11.3,11.3,11.3,11,25,120,1,0,1,5,0,0,0,0,0,,,,,CunnRa00
Stephen Davis,RB,27.234,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,9.90,11.9,12.9,10.9,0,0,0,0,0,26,99,0,2,20,0,0,,,,,DaviSt00
Phil Dawson,PK,26.271,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,dawsophi01
Ken Dilger,TE,30.261,2001-10-21,NFL,IND,,NWE,L 17-38,5,6,Sun,3.20,5.2,5.2,4.2,0,0,0,0,0,0,0,0,2,32,0,0,,,,,DilgKe00
Corey Dillon,HB,26.362,2001-10-21,NFL,CIN,,CHI,L 0-24,6,6,Sun,3.00,3.0,3.0,3.0,0,0,0,0,0,16,30,0,0,0,0,0,,,,,DillCo00
Donald Driver,WR,26.261,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,,,,,DrivDo00
Ron Dugans,WR,24.177,2001-10-21,NFL,CIN,,CHI,L 0-24,6,6,Sun,4.90,7.9,7.9,6.4,0,0,0,0,0,0,0,0,3,49,0,0,,,,,DugaRo00
Warrick Dunn,RB,26.289,2001-10-21,NFL,TAM,,PIT,L 10-17,5,6,Sun,4.70,6.7,6.7,5.7,0,0,0,0,0,13,31,0,2,16,0,0,,,,,DunnWa00
Tim Dwight,WR,26.100,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,3.30,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,,DwigTi00
Kevin Dyson,WR,26.120,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,,,,,DysoKe00
Paul Edinger,K,23.277,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,edingpau01
Marc Edwards,WR,26.338,2001-10-21,NFL,NWE,@,IND,W 38-17,6,6,Sun,3.00,5.0,5.0,4.0,0,0,0,0,0,3,14,0,2,16,0,0,,,,,EdwaMa00
Troy Edwards,WR,24.197,2001-10-21,NFL,PIT,@,TAM,W 17-10,5,6,Sun,2.80,3.8,3.8,3.3,0,0,0,0,0,1,12,0,1,16,0,0,,,,,EdwaTr00
Jason Elam,K,31.227,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,4.00,4.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,elamxjas01
Brett Favre*,QB,32.011,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,12.76,12.8,13.8,13.8,21,35,169,2,1,1,0,0,0,0,0,0,,,,,FavrBr00
Jay Feely,K,25.151,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,7.80,8.8,0.8,8.3,0,0,0,0,0,0,0,0,1,-2,0,0,2,2,2,2,feelyjay01
Terrell Fletcher,RB,28.037,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,2.90,6.9,7.9,4.9,0,0,0,0,0,2,11,0,4,38,0,0,,,,,FletTe00
Doug Flutie,QB,38.363,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,18.20,18.2,19.2,19.2,21,32,280,2,1,4,10,0,0,0,0,0,,,,,FlutDo00
Larry Foster,WR,24.348,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,FostLa00
Bubba Franks,TE,23.288,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,6.90,8.9,8.9,7.9,0,0,0,0,0,0,0,0,2,9,1,0,,,,,FranBu00
Antonio Freeman,WR,29.147,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,5.70,10.7,10.7,8.2,0,0,0,0,0,0,0,0,5,57,0,0,,,,,FreeAn00
Rod Gardner,WR,23.360,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,26.80,32.8,35.8,29.8,0,0,0,0,0,0,0,0,6,208,1,0,,,,,GardRo00
Olandis Gary,RB,26.156,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,3.60,5.6,5.6,4.6,0,0,0,0,0,5,21,0,2,15,0,0,,,,,GaryOl00
Eddie George,RB,28.027,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,6.00,7.0,7.0,6.5,0,0,0,0,0,26,51,0,1,9,0,0,,,,,GeorEd00
Tony Gonzalez*,TE,25.236,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,5.80,9.8,9.8,7.8,0,0,0,0,0,0,0,0,4,58,0,0,,,,,GonzTo00
Jeff Graham,WR,32.249,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,22.70,29.7,32.7,26.2,0,0,0,0,0,0,0,0,7,107,2,0,,,,,GrahJe00
Bill Gramatica,K,23.103,2001-10-21,NFL,ARI,,KAN,W 24-16,5,6,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,gramabil01
Martin Gramatica,K,25.328,2001-10-21,NFL,TAM,,PIT,L 10-17,5,6,Sun,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,gramamar01
Ahman Green,RB,24.247,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,10.90,15.9,15.9,13.4,0,0,0,0,0,11,73,0,5,36,0,0,,,,,GreeAh00
Jacquez Green,WR,25.279,2001-10-21,NFL,TAM,,PIT,L 10-17,5,6,Sun,4.40,8.4,8.4,6.4,0,0,0,0,0,0,0,0,4,44,0,0,,,,,GreeJa00
Trent Green,QB,31.104,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,16.38,16.4,21.4,18.4,21,44,352,1,2,3,23,0,0,0,0,0,,,,,GreeTr00
Brian Griese,QB,26.217,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,9.18,9.2,11.2,11.2,26,41,212,1,2,4,7,0,0,0,0,0,,,,,GrieBr00
Az-Zahir Hakim,WR,24.140,2001-10-21,NFL,STL,@,NYJ,W 34-14,6,6,Sun,10.90,16.9,16.9,13.9,0,0,0,0,0,2,9,0,6,40,1,0,,,,,HakiAz00
Jason Hanson,K,31.126,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,hansojas01
Patrick Hape,FB,27.137,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,HapePa00
Marvin Harrison*,WR,29.057,2001-10-21,NFL,IND,,NWE,L 17-38,5,6,Sun,21.70,29.7,32.7,25.7,0,0,0,0,0,0,0,0,8,157,1,0,,,,,HarrMa00
Matthew Hatchette,WR,27.173,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,1.50,2.5,2.5,2.0,0,0,0,0,0,0,0,0,1,15,0,0,,,,,HatcMa00
Donald Hayes,WR,26.100,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,7.50,13.5,13.5,10.5,0,0,0,0,0,0,0,0,6,75,0,0,,,,,HayeDo00
William Henderson,FB,30.244,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,1,0,0,1,12,0,0,,,,,HendWi00
Robert Holcombe,RB,25.314,2001-10-21,NFL,STL,@,NYJ,W 34-14,6,6,Sun,1.00,1.0,2.0,1.0,0,0,0,0,0,5,30,0,0,0,0,0,,,,,HolcRo00
Priest Holmes,RB,28.014,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,10.90,13.9,13.9,12.4,0,0,0,0,0,15,85,0,3,24,0,0,,,,,HolmPr00
Torry Holt,WR,25.138,2001-10-21,NFL,STL,@,NYJ,W 34-14,6,6,Sun,4.30,7.3,7.3,5.8,0,0,0,0,0,0,0,0,3,43,0,0,,,,,HoltTo00
Brad Hoover,FB,24.344,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,1.80,2.8,2.8,2.3,0,0,0,0,0,3,12,0,1,6,0,0,,,,,HoovBr00
Joe Horn,WR,29.278,2001-10-21,NFL,NOR,,ATL,L 13-20,5,6,Sun,7.40,12.4,12.4,9.9,0,0,0,0,0,0,0,0,5,74,0,0,,,,,HornJo00
Desmond Howard,WR,31.159,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,9.90,10.9,10.9,10.4,0,0,0,0,0,1,3,0,1,36,1,0,,,,,HowaDe00
Trevor Insley,WR,23.300,2001-10-21,NFL,IND,,NWE,L 17-38,5,6,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,InslTr00
Qadry Ismail,WR,30.347,2001-10-21,NFL,BAL,@,CLE,L 14-24,6,6,Sun,14.50,21.5,21.5,18.0,0,0,0,0,0,0,0,0,7,85,1,0,,,,,IsmaQa00
James Jackson,RB,25.078,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,15.00,17.0,17.0,16.0,0,0,0,0,0,24,77,1,2,13,0,0,,,,,JackJa00
Willie Jackson,WR,30.066,2001-10-21,NFL,NOR,,ATL,L 13-20,5,6,Sun,4.60,9.6,9.6,7.1,0,0,0,0,0,0,0,0,5,46,0,0,,,,,JackWi00
Edgerrin James,RB,23.081,2001-10-21,NFL,IND,,NWE,L 17-38,5,6,Sun,15.70,19.7,23.7,17.7,0,0,0,0,0,30,143,0,4,34,0,0,,,,,JameEd00
Shawn Jefferson,WR,32.241,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,12.70,15.7,15.7,14.2,0,0,0,0,0,0,0,0,3,67,1,0,,,,,JeffSh00
Brad Johnson,QB,33.038,2001-10-21,NFL,TAM,,PIT,L 10-17,5,6,Sun,15.12,15.1,16.1,16.1,24,40,283,1,1,3,18,0,0,0,0,0,,,,,JohnBr00
Bryan Johnson,FB,23.276,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,4.70,6.7,6.7,5.7,0,0,0,0,0,0,0,0,2,47,0,0,,,,,JohnBr01
Kevin Johnson,WR,25.098,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,10.70,13.7,13.7,12.2,0,0,0,0,0,0,0,0,3,47,1,0,,,,,JohnKe01
Keyshawn Johnson,WR,29.091,2001-10-21,NFL,TAM,,PIT,L 10-17,5,6,Sun,15.90,25.9,28.9,20.9,0,0,0,0,0,0,0,0,10,159,0,0,,,,,JohnKe00
Freddie Jones,TE,27.035,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,5.60,8.6,8.6,7.1,0,0,0,0,0,0,0,0,3,56,0,0,,,,,JoneFr00
Thomas Jones,RB,23.063,2001-10-21,NFL,ARI,,KAN,W 24-16,5,6,Sun,8.60,8.6,8.6,8.6,0,0,0,0,0,7,26,1,0,0,0,0,,,,,JoneTh00
LaMont Jordan,RB-K,22.344,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,5.40,10.4,10.4,7.9,0,0,0,0,0,4,34,0,5,20,0,0,,,,,JordLa00
Eddie Kennison,WR,28.274,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,2.70,6.7,6.7,4.7,0,0,0,0,0,0,0,0,4,27,0,0,,,,,KennEd00
Erron Kinney,TE/F,24.085,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,,KinnEr00
Jon Kitna,QB,29.030,2001-10-21,NFL,CIN,,CHI,L 0-24,6,6,Sun,7.76,7.8,8.8,8.8,19,46,244,0,1,0,0,0,0,0,0,0,,,,,KitnJo00
Jim Kleinsasser,FB,24.263,2001-10-21,NFL,MIN,,GNB,W 35-13,6,6,Sun,8.60,9.6,9.6,9.1,0,0,0,0,0,5,20,1,1,6,0,0,,,,,KleiJi00
Dan Kreider,FB,24.224,2001-10-21,NFL,PIT,@,TAM,W 17-10,5,6,Sun,1.20,1.2,1.2,1.2,0,0,0,0,0,1,12,0,0,0,0,0,,,,,KreiDa00
Charles Lee,WR,23.336,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,6.30,7.3,7.3,6.8,0,0,0,0,0,0,0,0,1,3,1,0,,,,,LeexCh00
Kevin Lockett,WR,27.043,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,3.30,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,,LockKe00
Ryan Longwell,K,27.066,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,1.00,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,1,longwrya01
Peyton Manning,QB,25.211,2001-10-21,NFL,IND,,NWE,L 17-38,5,6,Sun,17.50,17.5,21.5,17.5,22,34,335,1,0,2,1,0,0,0,0,0,,,,,MannPe00
Curtis Martin*,RB,28.173,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,6.30,6.3,6.3,6.3,0,0,0,0,0,14,63,0,0,0,0,0,,,,,MartCu00
Derrick Mason,WR,27.277,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,4.70,7.7,7.7,6.2,0,0,0,0,0,0,0,0,3,47,0,0,,,,,MasoDe00
Terance Mathis,WR,34.136,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,2.80,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,,,,,MathTe00
Deuce McAllister,RB,22.298,2001-10-21,NFL,NOR,,ATL,L 13-20,5,6,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,,,,,McAlDe00
Steve McNair,QB,28.249,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,15.44,15.4,17.4,17.4,15,35,216,1,2,5,48,0,0,0,0,0,,,,,McNaSt00
Jim Miller,QB,30.254,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,17.08,17.1,17.1,17.1,23,30,232,2,0,3,-2,0,0,0,0,0,,,,,MillJi00
Snoop Minnis,WR,24.257,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,5.40,9.4,9.4,7.4,0,0,0,0,0,0,0,0,4,54,0,0,,,,,MinnMa00
Pete Mitchell,TE,30.012,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,MitcPe00
Quincy Morgan,WR,24.028,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,9.60,10.6,10.6,10.1,0,0,0,0,0,0,0,0,1,36,1,0,,,,,MorgQu00
Harold Morrow,FB,28.239,2001-10-21,NFL,MIN,,GNB,W 35-13,6,6,Sun,1.50,1.5,1.5,1.5,0,0,0,0,0,1,15,0,0,0,0,0,,,,,MorrHa00
Johnnie Morton,XR,30.014,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,17.30,26.3,29.3,21.8,0,0,0,0,0,0,0,0,9,113,1,0,,,,,MortJo00
Randy Moss*,WR,24.250,2001-10-21,NFL,MIN,,GNB,W 35-13,6,6,Sun,7.30,15.3,15.3,11.3,0,0,0,0,0,0,0,0,8,73,0,0,,,,,MossRa00
Muhsin Muhammad,WR,28.169,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,2.70,4.7,4.7,3.7,0,0,0,0,0,0,0,0,2,27,0,0,,,,,MuhaMu00
Frank Murphy,WR,24.252,2001-10-21,NFL,TAM,,PIT,L 10-17,5,6,Sun,7.70,10.7,10.7,9.2,0,0,0,0,0,0,0,0,3,17,1,0,,,,,MurpFr00
Joe Nedney,K,28.213,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,13.00,13.0,,15.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,nednejoe01
Dennis Northcutt,WR,23.303,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,NortDe00
Larry Parker,WR,25.099,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,5.10,6.1,6.1,5.6,0,0,0,0,0,1,7,0,1,44,0,0,,,,,ParkLa00
David Patten,WR,27.063,2001-10-21,NFL,NWE,@,IND,W 38-17,6,6,Sun,39.00,43.0,46.0,41.0,1,1,60,1,0,1,29,1,4,117,2,0,,,,,PattDa00
Chad Pennington,QB,25.117,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,7.82,7.8,7.8,7.8,9,14,68,1,0,1,11,0,0,0,0,0,,,,,PennCh01
Todd Peterson,PK,31.259,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,10.00,10.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,petertod01
Michael Pittman,RB,26.068,2001-10-21,NFL,ARI,,KAN,W 24-16,5,6,Sun,19.70,23.7,23.7,21.7,0,0,0,0,0,26,95,1,4,42,0,0,,,,,PittMi00
Jake Plummer,QB,26.306,2001-10-21,NFL,ARI,,KAN,W 24-16,5,6,Sun,15.12,15.1,15.1,15.1,16,25,228,1,0,3,20,0,0,0,0,0,,,,,PlumJa00
Marcus Pollard,HB,29.255,2001-10-21,NFL,IND,,NWE,L 17-38,5,6,Sun,6.10,9.1,9.1,7.6,0,0,0,0,0,0,0,0,3,61,0,0,,,,,PollMa00
Ricky Proehl,WR,33.228,2001-10-21,NFL,STL,@,NYJ,W 34-14,6,6,Sun,4.50,7.5,7.5,6.0,0,0,0,0,0,0,0,0,3,45,0,0,,,,,ProeRi00
Jake Reed,WR,34.023,2001-10-21,NFL,MIN,,GNB,W 35-13,6,6,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,,ReedJa00
Dominic Rhodes,RB,22.277,2001-10-21,NFL,IND,,NWE,L 17-38,5,6,Sun,3.50,3.5,3.5,3.5,0,0,0,0,0,2,35,0,0,0,0,0,,,,,RhodDo00
Tony Richardson,FB,29.308,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,2.40,3.4,3.4,2.9,0,0,0,0,0,1,4,0,1,20,0,0,,,,,RichTo00
Wade Richey,K,25.155,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,11.00,11.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,richewad01
Mikhael Ricks,TE,26.341,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,2.90,4.9,4.9,3.9,0,0,0,0,0,0,0,0,2,29,0,0,,,,,RickMi00
Marcus Robinson,WR,26.236,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,5.00,10.0,10.0,7.5,0,0,0,0,0,0,0,0,5,50,0,0,,,,,RobiMa00
Frank Sanders,WR,28.246,2001-10-21,NFL,ARI,,KAN,W 24-16,5,6,Sun,1.80,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,,SandFr00
O.J. Santiago,TE,27.231,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,2.70,3.7,3.7,3.2,0,0,0,0,0,0,0,0,1,27,0,0,,,,,SantO.00
Cory Schlesinger,FB,29.120,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,3.20,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,,SchlCo00
Darnay Scott,WR,29.106,2001-10-21,NFL,CIN,,CHI,L 0-24,6,6,Sun,3.70,5.7,5.7,4.7,0,0,0,0,0,0,0,0,2,37,0,0,,,,,ScotDa00
Mike Sellers,HB,26.092,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,SellMi00
Shannon Sharpe*,TE,33.117,2001-10-21,NFL,BAL,@,CLE,L 14-24,6,6,Sun,6.10,12.1,12.1,9.1,0,0,0,0,0,0,0,0,6,61,0,0,,,,,SharSh00
David Sloan,TE,29.135,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,4.10,7.1,7.1,5.6,0,0,0,0,0,0,0,0,3,41,0,0,,,,,SloaDa00
Antowain Smith,RB,29.221,2001-10-21,NFL,NWE,@,IND,W 38-17,6,6,Sun,7.10,7.1,7.1,7.1,0,0,0,0,0,21,71,0,0,0,0,0,,,,,SmitAn00
Maurice Smith,RB,25.044,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,7.30,9.3,10.3,8.3,0,0,0,0,0,22,83,0,2,10,0,0,,,,,SmitMa00
Rod Smith,WR,31.159,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,8.90,17.9,17.9,13.4,0,0,0,0,0,1,3,0,9,86,0,0,,,,,SmitRo01
Jerald Sowell,FB,27.273,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,1.90,2.9,2.9,2.4,0,0,0,0,0,0,0,0,1,19,0,0,,,,,SoweJe00
James Stewart,HB,29.298,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,2.70,3.7,3.7,3.2,0,0,0,0,0,9,17,0,1,10,0,0,,,,,StewJa00
Kordell Stewart,QB,29.005,2001-10-21,NFL,PIT,@,TAM,W 17-10,5,6,Sun,3.20,3.2,5.2,5.2,10,16,100,0,2,7,32,0,0,0,0,0,,,,,StewKo00
Brandon Stokley,WR,25.120,2001-10-21,NFL,BAL,@,CLE,L 14-24,6,6,Sun,6.80,11.8,11.8,9.3,0,0,0,0,0,0,0,0,5,68,0,0,,,,,StokBr00
Matt Stover,K,33.267,2001-10-21,NFL,BAL,@,CLE,L 14-24,6,6,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,stovemat01
David Terrell,WR,26.105,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,9.10,16.1,16.1,12.6,0,0,0,0,0,0,0,0,7,91,0,0,,,,,TerrDa00
Vinny Testaverde,QB,37.342,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,5.26,5.3,6.3,6.3,9,13,74,1,1,2,3,0,0,0,0,0,,,,,TestVi00
Anthony Thomas,RB,23.348,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,24.80,24.8,27.8,24.8,0,0,0,0,0,22,188,1,0,0,0,0,,,,,ThomAn01
Chris Thomas,WR,30.097,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,2.40,4.4,4.4,3.4,0,0,0,0,0,0,0,0,2,24,0,0,,,,,ThomCh00
Derrius Thompson,WR,24.108,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,1.90,2.9,2.9,2.4,0,0,0,0,0,0,0,0,1,19,0,0,,,,,ThomDe00
LaDainian Tomlinson*,RB,22.120,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,6.90,7.9,7.9,7.4,0,0,0,0,0,25,58,0,1,11,0,0,,,,,TomlLa00
Jerame Tuman,TE,25.211,2001-10-21,NFL,PIT,@,TAM,W 17-10,5,6,Sun,9.20,10.2,10.2,9.7,0,0,0,0,0,0,0,0,1,32,1,0,,,,,TumaJe00
