Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Olindo Mare,K,30.135,2003-10-19,NFL,MIA,,NWE,L 13-19,6,7,Sun,1,1,100.0,2,4,50.0,,,0,7,marexoli01
Owen Pochman,K,26.078,2003-10-19,NFL,SFO,,TAM,W 24-7,7,7,Sun,3,3,100.0,1,4,25.0,,,0,6,pochmowe01
Matt Stover,K,35.265,2003-10-19,NFL,BAL,@,CIN,L 26-34,6,7,Sun,1,1,100.0,1,1,100.0,,,0,4,stovemat01
Adam Vinatieri,K,30.295,2003-10-19,NFL,NWE,@,MIA,W 19-13,7,7,Sun,1,1,100.0,2,2,100.0,,,0,7,vinatada01
Jeff Wilkins,K,31.183,2003-10-19,NFL,STL,,GNB,W 34-24,6,7,Sun,4,4,100.0,2,2,100.0,,,0,10,wilkijef01
Morten Andersen*,K,43.062,2003-10-20,NFL,KAN,@,OAK,W 17-10,7,7,Mon,2,2,100.0,1,2,50.0,,,0,5,andermor01
Sebastian Janikowski,K,25.232,2003-10-20,NFL,OAK,,KAN,L 10-17,7,7,Mon,1,1,100.0,1,1,100.0,,,0,4,janikseb01
David Akers,K,28.321,2003-10-26,NFL,PHI,,NYJ,W 24-17,7,8,Sun,3,3,100.0,1,2,50.0,,,0,6,akersdav01
Morten Andersen*,K,43.068,2003-10-26,NFL,KAN,,BUF,W 38-5,8,8,Sun,5,5,100.0,1,1,100.0,,,0,8,andermor01
Gary Anderson,K,44.102,2003-10-26,NFL,TEN,@,JAX,W 30-17,8,8,Sun,3,3,100.0,3,3,100.0,,,0,12,andergar02
Doug Brien,K,32.336,2003-10-26,NFL,NYJ,@,PHI,L 17-24,7,8,Sun,2,2,100.0,1,2,50.0,,,0,5,briendou01
Josh Brown,K,24.180,2003-10-26,NFL,SEA,@,CIN,L 24-27,7,8,Sun,3,3,100.0,1,2,50.0,,,0,6,brownjos01
Kris Brown,PK,26.307,2003-10-26,NFL,HOU,@,IND,L 21-30,7,8,Sun,3,3,100.0,,,,,,0,3,brownkri01
John Carney,K,39.189,2003-10-26,NFL,NOR,,CAR,L 20-23,8,8,Sun,2,2,100.0,2,2,100.0,,,0,8,carnejoh01
Brett Conway,PK,28.232,2003-10-26,NFL,NYG,@,MIN,W 29-17,7,8,Sun,2,2,100.0,3,3,100.0,,,0,11,conwabre01
Tim Duncan,K,24.136,2003-10-26,NFL,ARI,,SFO,W 16-13,7,8,Sun,1,1,100.0,3,6,50.0,,,0,10,duncatim0
Paul Edinger,K,25.282,2003-10-26,NFL,CHI,,DET,W 24-16,7,8,Sun,3,3,100.0,1,2,50.0,,,0,6,edingpau01
Aaron Elling,K,25.148,2003-10-26,NFL,MIN,,NYG,L 17-29,7,8,Sun,2,2,100.0,1,2,50.0,,,0,5,ellinaar01
Shayne Graham,K,25.321,2003-10-26,NFL,CIN,,SEA,W 27-24,7,8,Sun,3,3,100.0,2,2,100.0,,,0,9,grahasha01
Martin Gramatica,K,27.333,2003-10-26,NFL,TAM,,DAL,W 16-0,7,8,Sun,1,1,100.0,3,4,75.0,,,0,10,gramamar01
John Kasay,K,33.364,2003-10-26,NFL,CAR,@,NOR,W 23-20,7,8,Sun,2,2,100.0,3,3,100.0,,,0,11,kasayjoh01
Seth Marler,PK,22.213,2003-10-26,NFL,JAX,,TEN,L 17-30,7,8,Sun,2,2,100.0,1,1,100.0,,,0,5,marleset01
Owen Pochman,K,26.085,2003-10-26,NFL,SFO,@,ARI,L 13-16,8,8,Sun,1,1,100.0,,2,0.0,,,0,1,pochmowe01
Jeff Reed,K,24.200,2003-10-26,NFL,PIT,,STL,L 21-33,7,8,Sun,3,3,100.0,,,,,,0,3,reedxjef01
Matt Stover,K,35.272,2003-10-26,NFL,BAL,,DEN,W 26-6,7,8,Sun,2,2,100.0,4,5,80.0,,,0,14,stovemat01
Mike Vanderjagt,K,33.216,2003-10-26,NFL,IND,,HOU,W 30-21,7,8,Sun,3,3,100.0,3,3,100.0,,,0,12,vandemik01
Jeff Wilkins,K,31.190,2003-10-26,NFL,STL,@,PIT,W 33-21,7,8,Sun,3,3,100.0,2,3,66.7,,,0,9,wilkijef01
Steve Christie,K,35.348,2003-10-27,NFL,SDG,,MIA,L 10-26,7,8,Mon,1,1,100.0,1,1,100.0,,,0,4,chrisste01
Olindo Mare,K,30.143,2003-10-27,NFL,MIA,@,SDG,W 26-10,7,8,Mon,3,3,100.0,1,2,50.0,,,0,6,marexoli01
David Akers,K,28.328,2003-11-02,NFL,PHI,@,ATL,W 23-16,8,9,Sun,2,2,100.0,3,4,75.0,,,0,11,akersdav01
Doug Brien,K,32.343,2003-11-02,NFL,NYJ,,NYG,L 28-31,8,9,Sun,4,4,100.0,,1,0.0,,,0,4,briendou01
Josh Brown,K,24.187,2003-11-02,NFL,SEA,,PIT,W 23-16,8,9,Sun,2,2,100.0,3,3,100.0,,,0,11,brownjos01
Kris Brown,PK,26.314,2003-11-02,NFL,HOU,,CAR,W 14-10,8,9,Sun,2,2,100.0,,,,,,0,2,brownkri01
John Carney,K,39.196,2003-11-02,NFL,NOR,@,TAM,W 17-14,9,9,Sun,2,2,100.0,1,2,50.0,,,0,5,carnejoh01
Steve Christie,K,35.354,2003-11-02,NFL,SDG,@,CHI,L 7-20,8,9,Sun,1,1,100.0,,1,0.0,,,0,1,chrisste01
Brett Conway,PK,28.239,2003-11-02,NFL,NYG,@,NYJ,W 31-28,8,9,Sun,2,2,100.0,3,4,75.0,,,0,11,conwabre01
Billy Cundiff,K,23.217,2003-11-02,NFL,DAL,,WAS,W 21-14,8,9,Sun,3,3,100.0,,,,,,0,3,cundibil01
Tim Duncan,K,24.143,2003-11-02,NFL,ARI,,CIN,W 17-14,8,9,Sun,2,2,100.0,1,2,50.0,,,0,5,duncatim0
Paul Edinger,K,25.289,2003-11-02,NFL,CHI,,SDG,W 20-7,8,9,Sun,2,2,100.0,2,2,100.0,,,0,8,edingpau01
Aaron Elling,K,25.155,2003-11-02,NFL,MIN,,GNB,L 27-30,8,9,Sun,3,3,100.0,2,2,100.0,,,0,9,ellinaar01
Jay Feely,K,27.163,2003-11-02,NFL,ATL,,PHI,L 16-23,8,9,Sun,1,1,100.0,3,3,100.0,,,0,10,feelyjay01
Shayne Graham,K,25.328,2003-11-02,NFL,CIN,@,ARI,L 14-17,8,9,Sun,2,2,100.0,,,,,,0,2,grahasha01
Martin Gramatica,K,27.340,2003-11-02,NFL,TAM,,NOR,L 14-17,8,9,Sun,2,2,100.0,,1,0.0,,,0,2,gramamar01
John Hall,K,29.230,2003-11-02,NFL,WAS,@,DAL,L 14-21,8,9,Sun,,1,0.0,,,,,,0,0,hallxjoh01
Jason Hanson,K,33.138,2003-11-02,NFL,DET,,OAK,W 23-13,8,9,Sun,2,2,100.0,3,3,100.0,,,0,11,hansojas01
Sebastian Janikowski,K,25.245,2003-11-02,NFL,OAK,@,DET,L 13-23,8,9,Sun,1,1,100.0,2,3,66.7,,,0,7,janikseb01
John Kasay,K,34.006,2003-11-02,NFL,CAR,@,HOU,L 10-14,8,9,Sun,1,1,100.0,1,1,100.0,,,0,4,kasayjoh01
Ryan Longwell,K,29.078,2003-11-02,NFL,GNB,@,MIN,W 30-27,8,9,Sun,3,3,100.0,3,3,100.0,,,0,12,longwrya01
Olindo Mare,K,30.149,2003-11-02,NFL,MIA,,IND,L 17-23,8,9,Sun,2,2,100.0,1,1,100.0,,,0,5,marexoli01
Seth Marler,PK,22.220,2003-11-02,NFL,JAX,@,BAL,L 17-24,8,9,Sun,2,2,100.0,1,1,100.0,,,0,5,marleset01
Todd Peterson,K,33.271,2003-11-02,NFL,SFO,,STL,W 30-10,9,9,Sun,3,4,75.0,1,2,50.0,,,0,6,petertod01
Jeff Reed,K,24.207,2003-11-02,NFL,PIT,@,SEA,L 16-23,8,9,Sun,1,1,100.0,3,3,100.0,,,0,10,reedxjef01
Matt Stover,K,35.279,2003-11-02,NFL,BAL,,JAX,W 24-17,8,9,Sun,1,1,100.0,3,3,100.0,,,0,10,stovemat01
Mike Vanderjagt,K,33.223,2003-11-02,NFL,IND,@,MIA,W 23-17,8,9,Sun,2,2,100.0,3,3,100.0,,,0,11,vandemik01
Jeff Wilkins,K,31.197,2003-11-02,NFL,STL,@,SFO,L 10-30,8,9,Sun,1,1,100.0,1,1,100.0,,,0,4,wilkijef01
Jason Elam,K,33.240,2003-11-03,NFL,DEN,,NWE,L 26-30,9,9,Mon,1,1,100.0,1,2,50.0,,,0,4,elamxjas01
Micah Knorr,P,28.298,2003-11-03,NFL,DEN,,NWE,L 26-30,9,9,Mon,2,2,100.0,,,,,,0,2,knorrmic01
Adam Vinatieri,K,30.310,2003-11-03,NFL,NWE,@,DEN,W 30-26,9,9,Mon,3,3,100.0,3,3,100.0,,,0,12,vinatada01
Morten Andersen*,K,43.082,2003-11-09,NFL,KAN,,CLE,W 41-20,9,10,Sun,5,5,100.0,2,2,100.0,,,0,11,andermor01
Gary Anderson,K,44.116,2003-11-09,NFL,TEN,,MIA,W 31-7,9,10,Sun,4,4,100.0,1,1,100.0,,,0,7,andergar02
Doug Brien,K,32.350,2003-11-09,NFL,NYJ,@,OAK,W 27-24,9,10,Sun,1,1,100.0,2,2,100.0,,,0,7,briendou01
Josh Brown,K,24.194,2003-11-09,NFL,SEA,@,WAS,L 20-27,9,10,Sun,2,2,100.0,2,3,66.7,,,0,8,brownjos01
Kris Brown,PK,26.321,2003-11-09,NFL,HOU,@,CIN,L 27-34,9,10,Sun,3,3,100.0,2,2,100.0,,,0,9,brownkri01
Steve Christie,K,35.361,2003-11-09,NFL,SDG,,MIN,W 42-28,9,10,Sun,6,6,100.0,,,,,,0,6,chrisste01
Brett Conway,PK,28.246,2003-11-09,NFL,NYG,,ATL,L 7-27,9,10,Sun,1,1,100.0,,,,,,0,1,conwabre01
Billy Cundiff,K,23.224,2003-11-09,NFL,DAL,,BUF,W 10-6,9,10,Sun,1,1,100.0,1,1,100.0,,,0,4,cundibil01
Phil Dawson,K,28.290,2003-11-09,NFL,CLE,@,KAN,L 20-41,9,10,Sun,2,2,100.0,2,2,100.0,,,0,8,dawsophi01
Tim Duncan,K,24.150,2003-11-09,NFL,ARI,@,PIT,L 15-28,9,10,Sun,,1,0.0,1,1,100.0,,,0,3,duncatim0
Paul Edinger,K,25.296,2003-11-09,NFL,CHI,@,DET,L 10-12,9,10,Sun,1,1,100.0,1,3,33.3,,,0,4,edingpau01
Aaron Elling,K,25.162,2003-11-09,NFL,MIN,@,SDG,L 28-42,9,10,Sun,4,4,100.0,,,,,,0,4,ellinaar01
Jay Feely,K,27.170,2003-11-09,NFL,ATL,@,NYG,W 27-7,9,10,Sun,3,4,75.0,,,,,,0,3,feelyjay01
Shayne Graham,K,25.335,2003-11-09,NFL,CIN,,HOU,W 34-27,9,10,Sun,4,4,100.0,2,2,100.0,,,0,10,grahasha01
Martin Gramatica,K,27.347,2003-11-09,NFL,TAM,@,CAR,L 24-27,9,10,Sun,3,3,100.0,1,1,100.0,,,0,6,gramamar01
John Hall,K,29.237,2003-11-09,NFL,WAS,,SEA,W 27-20,9,10,Sun,3,3,100.0,2,2,100.0,,,0,9,hallxjoh01
Sebastian Janikowski,K,25.252,2003-11-09,NFL,OAK,,NYJ,L 24-27,9,10,Sun,3,3,100.0,1,1,100.0,,,0,6,janikseb01
John Kasay,K,34.013,2003-11-09,NFL,CAR,,TAM,W 27-24,9,10,Sun,3,3,100.0,2,2,100.0,,,0,9,kasayjoh01
Olindo Mare,K,30.156,2003-11-09,NFL,MIA,@,TEN,L 7-31,9,10,Sun,1,1,100.0,,,,,,0,1,marexoli01
Seth Marler,PK,22.227,2003-11-09,NFL,JAX,,IND,W 28-23,9,10,Sun,4,4,100.0,,,,,,0,4,marleset01
Jeff Reed,K,24.214,2003-11-09,NFL,PIT,,ARI,W 28-15,9,10,Sun,4,4,100.0,,1,0.0,,,0,4,reedxjef01
Matt Stover,K,35.286,2003-11-09,NFL,BAL,@,STL,L 22-33,9,10,Sun,1,1,100.0,3,3,100.0,,,0,10,stovemat01
Mike Vanderjagt,K,33.230,2003-11-09,NFL,IND,@,JAX,L 23-28,9,10,Sun,2,2,100.0,3,3,100.0,,,0,11,vandemik01
Jeff Wilkins,K,31.204,2003-11-09,NFL,STL,,BAL,W 33-22,9,10,Sun,3,3,100.0,4,4,100.0,,,0,15,wilkijef01
David Akers,K,28.336,2003-11-10,NFL,PHI,@,GNB,W 17-14,9,10,Mon,2,2,100.0,1,2,50.0,,,0,5,akersdav01
Ryan Longwell,K,29.086,2003-11-10,NFL,GNB,,PHI,L 14-17,9,10,Mon,2,2,100.0,,1,0.0,,,0,2,longwrya01
David Akers,K,28.342,2003-11-16,NFL,PHI,,NYG,W 28-10,10,11,Sun,4,4,100.0,,,,,,0,4,akersdav01
Morten Andersen*,K,43.089,2003-11-16,NFL,KAN,@,CIN,L 19-24,10,11,Sun,1,1,100.0,2,3,66.7,,,0,7,andermor01
Gary Anderson,K,44.123,2003-11-16,NFL,TEN,,JAX,W 10-3,10,11,Sun,1,1,100.0,1,2,50.0,,,0,4,andergar02
Doug Brien,K,32.357,2003-11-16,NFL,NYJ,@,IND,L 31-38,10,11,Sun,4,4,100.0,1,1,100.0,,,0,7,briendou01
Josh Brown,K,24.201,2003-11-16,NFL,SEA,,DET,W 35-14,10,11,Sun,5,5,100.0,,,,,,0,5,brownjos01
Matt Bryant,PK,28.171,2003-11-16,NFL,NYG,@,PHI,L 10-28,10,11,Sun,1,1,100.0,1,1,100.0,,,0,4,bryanmat01
John Carney,K,39.210,2003-11-16,NFL,NOR,,ATL,W 23-20,10,11,Sun,2,2,100.0,3,3,100.0,,,0,11,carnejoh01
Phil Dawson,K,28.297,2003-11-16,NFL,CLE,,ARI,W 44-6,10,11,Sun,5,5,100.0,3,3,100.0,,,0,14,dawsophi01
Paul Edinger,K,25.303,2003-11-16,NFL,CHI,,STL,L 21-23,10,11,Sun,3,3,100.0,,1,0.0,,,0,3,edingpau01
Jason Elam,K,33.253,2003-11-16,NFL,DEN,,SDG,W 37-8,10,11,Sun,4,4,100.0,2,3,66.7,,,0,10,elamxjas01
Aaron Elling,K,25.169,2003-11-16,NFL,MIN,@,OAK,L 18-28,10,11,Sun,1,1,100.0,1,3,33.3,,,0,4,ellinaar01
Jay Feely,K,27.177,2003-11-16,NFL,ATL,@,NOR,L 20-23,10,11,Sun,2,2,100.0,2,3,66.7,,,0,8,feelyjay01
Shayne Graham,K,25.342,2003-11-16,NFL,CIN,,KAN,W 24-19,10,11,Sun,3,3,100.0,1,2,50.0,,,0,6,grahasha01
Martin Gramatica,K,27.354,2003-11-16,NFL,TAM,,GNB,L 13-20,10,11,Sun,1,1,100.0,2,2,100.0,,,0,7,gramamar01
John Hall,K,29.244,2003-11-16,NFL,WAS,@,CAR,L 17-20,10,11,Sun,2,2,100.0,1,2,50.0,,,0,5,hallxjoh01
Jason Hanson,K,33.152,2003-11-16,NFL,DET,@,SEA,L 14-35,10,11,Sun,2,2,100.0,,,,,,0,2,hansojas01
Sebastian Janikowski,K,25.259,2003-11-16,NFL,OAK,,MIN,W 28-18,10,11,Sun,4,4,100.0,,1,0.0,,,0,4,janikseb01
John Kasay,K,34.020,2003-11-16,NFL,CAR,,WAS,W 20-17,10,11,Sun,2,2,100.0,2,4,50.0,,,0,8,kasayjoh01
Ryan Longwell,K,29.092,2003-11-16,NFL,GNB,@,TAM,W 20-13,10,11,Sun,2,2,100.0,2,2,100.0,,,0,8,longwrya01
Mike Vanderjagt,K,33.237,2003-11-16,NFL,IND,,NYJ,W 38-31,10,11,Sun,5,5,100.0,1,1,100.0,,,0,8,vandemik01
Adam Vinatieri,K,30.323,2003-11-16,NFL,NWE,,DAL,W 12-0,10,11,Sun,,1,0.0,2,2,100.0,,,0,6,vinatada01
Jeff Wilkins,K,31.211,2003-11-16,NFL,STL,@,CHI,W 23-21,10,11,Sun,2,2,100.0,3,3,100.0,,,0,11,wilkijef01
Todd Peterson,K,33.286,2003-11-17,NFL,SFO,,PIT,W 30-14,10,11,Mon,3,3,100.0,3,3,100.0,,,0,12,petertod01
Jeff Reed,K,24.222,2003-11-17,NFL,PIT,@,SFO,L 14-30,10,11,Mon,2,2,100.0,,1,0.0,,,0,2,reedxjef01
David Akers,K,28.349,2003-11-23,NFL,PHI,,NOR,W 33-20,11,12,Sun,3,3,100.0,4,4,100.0,,,0,15,akersdav01
Morten Andersen*,K,43.096,2003-11-23,NFL,KAN,,OAK,W 27-24,11,12,Sun,3,3,100.0,2,2,100.0,,,0,9,andermor01
Gary Anderson,K,44.130,2003-11-23,NFL,TEN,@,ATL,W 38-31,11,12,Sun,5,5,100.0,1,2,50.0,,,0,8,andergar02
Doug Brien,K,32.364,2003-11-23,NFL,NYJ,,JAX,W 13-10,11,12,Sun,1,1,100.0,2,2,100.0,,,0,7,briendou01
Josh Brown,K,24.208,2003-11-23,NFL,SEA,@,BAL,L 41-44,11,12,Sun,5,5,100.0,2,2,100.0,,,0,11,brownjos01
Kris Brown,PK,26.335,2003-11-23,NFL,HOU,,NWE,L 20-23,11,12,Sun,2,2,100.0,2,2,100.0,,,0,8,brownkri01
John Carney,K,39.217,2003-11-23,NFL,NOR,@,PHI,L 20-33,11,12,Sun,2,2,100.0,,1,0.0,,,0,2,carnejoh01
Steve Christie,K,36.010,2003-11-23,NFL,SDG,,CIN,L 27-34,11,12,Sun,3,3,100.0,2,2,100.0,,,0,9,chrisste01
Billy Cundiff,K,23.238,2003-11-23,NFL,DAL,,CAR,W 24-20,11,12,Sun,3,3,100.0,1,3,33.3,,,0,6,cundibil01
Paul Edinger,K,25.310,2003-11-23,NFL,CHI,@,DEN,W 19-10,11,12,Sun,1,1,100.0,4,4,100.0,,,0,13,edingpau01
Jason Elam,K,33.260,2003-11-23,NFL,DEN,,CHI,L 10-19,11,12,Sun,1,1,100.0,1,2,50.0,,,0,4,elamxjas01
Aaron Elling,K,25.176,2003-11-23,NFL,MIN,,DET,W 24-14,11,12,Sun,3,3,100.0,1,1,100.0,,,0,6,ellinaar01
Jay Feely,K,27.184,2003-11-23,NFL,ATL,,TEN,L 31-38,11,12,Sun,4,4,100.0,1,1,100.0,,,0,7,feelyjay01
Shayne Graham,K,25.349,2003-11-23,NFL,CIN,@,SDG,W 34-27,11,12,Sun,4,4,100.0,2,2,100.0,,,0,10,grahasha01
John Hall,K,29.251,2003-11-23,NFL,WAS,@,MIA,L 23-24,11,12,Sun,2,2,100.0,3,3,100.0,,,0,11,hallxjoh01
Jason Hanson,K,33.159,2003-11-23,NFL,DET,@,MIN,L 14-24,11,12,Sun,2,2,100.0,,1,0.0,,,0,2,hansojas01
Sebastian Janikowski,K,25.266,2003-11-23,NFL,OAK,@,KAN,L 24-27,11,12,Sun,3,3,100.0,1,1,100.0,,,0,6,janikseb01
John Kasay,K,34.027,2003-11-23,NFL,CAR,@,DAL,L 20-24,11,12,Sun,2,2,100.0,2,3,66.7,,,0,8,kasayjoh01
Rian Lindell,K,26.307,2003-11-23,NFL,BUF,,IND,L 14-17,11,12,Sun,2,2,100.0,,1,0.0,,,0,2,linderia01
Ryan Longwell,K,29.099,2003-11-23,NFL,GNB,,SFO,W 20-10,11,12,Sun,2,2,100.0,2,3,66.7,,,0,8,longwrya01
Olindo Mare,K,30.170,2003-11-23,NFL,MIA,,WAS,W 24-23,11,12,Sun,3,3,100.0,1,1,100.0,,,0,6,marexoli01
Seth Marler,PK,22.241,2003-11-23,NFL,JAX,@,NYJ,L 10-13,11,12,Sun,1,1,100.0,1,2,50.0,,,0,4,marleset01
Todd Peterson,K,33.292,2003-11-23,NFL,SFO,@,GNB,L 10-20,11,12,Sun,1,1,100.0,1,2,50.0,,,0,4,petertod01
Neil Rackers,K,27.099,2003-11-23,NFL,ARI,,STL,L 27-30,11,12,Sun,3,3,100.0,2,2,100.0,,,0,9,rackenei01
Jeff Reed,K,24.228,2003-11-23,NFL,PIT,@,CLE,W 13-6,11,12,Sun,1,1,100.0,2,3,66.7,,,0,7,reedxjef01
Matt Stover,K,35.300,2003-11-23,NFL,BAL,,SEA,W 44-41,11,12,Sun,5,5,100.0,3,3,100.0,,,0,14,stovemat01
Adam Vinatieri,K,30.330,2003-11-23,NFL,NWE,@,HOU,W 23-20,11,12,Sun,2,2,100.0,3,5,60.0,,,0,11,vinatada01
Jeff Wilkins,K,31.218,2003-11-23,NFL,STL,@,ARI,W 30-27,11,12,Sun,3,3,100.0,3,3,100.0,,,0,12,wilkijef01
Matt Bryant,PK,28.179,2003-11-24,NFL,NYG,@,TAM,L 13-19,11,12,Mon,1,1,100.0,2,2,100.0,,,0,7,bryanmat01
Martin Gramatica,K,27.362,2003-11-24,NFL,TAM,,NYG,W 19-13,11,12,Mon,2,2,100.0,1,1,100.0,,,0,5,gramamar01
Billy Cundiff,K,23.242,2003-11-27,NFL,DAL,,MIA,L 21-40,12,13,Thu,3,3,100.0,,,,,,0,3,cundibil01
Jason Hanson,K,33.163,2003-11-27,NFL,DET,,GNB,W 22-14,12,13,Thu,1,1,100.0,5,5,100.0,,,0,16,hansojas01
Ryan Longwell,K,29.103,2003-11-27,NFL,GNB,@,DET,L 14-22,12,13,Thu,2,2,100.0,,,,,,0,2,longwrya01
Olindo Mare,K,30.174,2003-11-27,NFL,MIA,@,DAL,W 40-21,12,13,Thu,4,5,80.0,2,2,100.0,,,0,10,marexoli01
David Akers,K,28.356,2003-11-30,NFL,PHI,@,CAR,W 25-16,12,13,Sun,1,1,100.0,4,4,100.0,,,0,13,akersdav01
Morten Andersen*,K,43.103,2003-11-30,NFL,KAN,@,SDG,W 28-24,12,13,Sun,4,4,100.0,,,,,,0,4,andermor01
Josh Brown,K,24.215,2003-11-30,NFL,SEA,,CLE,W 34-7,12,13,Sun,4,4,100.0,2,3,66.7,,,0,10,brownjos01
Kris Brown,PK,26.342,2003-11-30,NFL,HOU,,ATL,W 17-13,12,13,Sun,2,2,100.0,1,2,50.0,,,0,5,brownkri01
Matt Bryant,PK,28.185,2003-11-30,NFL,NYG,,BUF,L 7-24,12,13,Sun,1,1,100.0,,,,,,0,1,bryanmat01
John Carney,K,39.224,2003-11-30,NFL,NOR,@,WAS,W 24-20,12,13,Sun,3,3,100.0,1,3,33.3,,,0,6,carnejoh01
Steve Christie,K,36.017,2003-11-30,NFL,SDG,,KAN,L 24-28,12,13,Sun,3,3,100.0,1,3,33.3,,,0,6,chrisste01
Phil Dawson,K,28.311,2003-11-30,NFL,CLE,@,SEA,L 7-34,12,13,Sun,1,1,100.0,,,,,,0,1,dawsophi01
Paul Edinger,K,25.317,2003-11-30,NFL,CHI,,ARI,W 28-3,12,13,Sun,4,4,100.0,,2,0.0,,,0,4,edingpau01
Jason Elam,K,33.267,2003-11-30,NFL,DEN,@,OAK,W 22-8,12,13,Sun,2,2,100.0,,,,,,0,2,elamxjas01
Aaron Elling,K,25.183,2003-11-30,NFL,MIN,@,STL,L 17-48,12,13,Sun,2,2,100.0,1,1,100.0,,,0,5,ellinaar01
Jay Feely,K,27.191,2003-11-30,NFL,ATL,@,HOU,L 13-17,12,13,Sun,1,1,100.0,2,3,66.7,,,0,7,feelyjay01
Shayne Graham,K,25.356,2003-11-30,NFL,CIN,@,PIT,W 24-20,12,13,Sun,3,3,100.0,1,1,100.0,,,0,6,grahasha01
Martin Gramatica,K,28.003,2003-11-30,NFL,TAM,@,JAX,L 10-17,12,13,Sun,1,1,100.0,1,2,50.0,,,0,4,gramamar01
John Hall,K,29.258,2003-11-30,NFL,WAS,,NOR,L 20-24,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,hallxjoh01
John Kasay,K,34.034,2003-11-30,NFL,CAR,,PHI,L 16-25,12,13,Sun,1,2,50.0,1,4,25.0,,,0,4,kasayjoh01
Rian Lindell,K,26.314,2003-11-30,NFL,BUF,@,NYG,W 24-7,12,13,Sun,3,3,100.0,1,2,50.0,,,0,6,linderia01
Seth Marler,PK,22.248,2003-11-30,NFL,JAX,,TAM,W 17-10,12,13,Sun,2,2,100.0,1,3,33.3,,,0,5,marleset01
Jeff Reed,K,24.235,2003-11-30,NFL,PIT,,CIN,L 20-24,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,reedxjef01
Matt Stover,K,35.307,2003-11-30,NFL,BAL,,SFO,W 44-6,12,13,Sun,5,5,100.0,3,3,100.0,,,0,14,stovemat01
Mike Vanderjagt,K,33.251,2003-11-30,NFL,IND,,NWE,L 34-38,12,13,Sun,4,4,100.0,2,2,100.0,,,0,10,vandemik01
Adam Vinatieri,K,30.337,2003-11-30,NFL,NWE,@,IND,W 38-34,12,13,Sun,5,5,100.0,1,1,100.0,,,0,8,vinatada01
Jeff Wilkins,K,31.225,2003-11-30,NFL,STL,,MIN,W 48-17,12,13,Sun,6,6,100.0,2,2,100.0,,,0,12,wilkijef01
Gary Anderson,K,44.138,2003-12-01,NFL,TEN,@,NYJ,L 17-24,12,13,Mon,2,2,100.0,1,1,100.0,,,0,5,andergar02
Doug Brien,K,33.007,2003-12-01,NFL,NYJ,,TEN,W 24-17,12,13,Mon,3,3,100.0,1,1,100.0,,,0,6,briendou01
David Akers,K,28.363,2003-12-07,NFL,PHI,,DAL,W 36-10,13,14,Sun,4,4,100.0,2,2,100.0,,,0,10,akersdav01
Morten Andersen*,K,43.110,2003-12-07,NFL,KAN,@,DEN,L 27-45,13,14,Sun,3,3,100.0,,,,,,0,3,andermor01
Gary Anderson,K,44.144,2003-12-07,NFL,TEN,,IND,L 27-29,13,14,Sun,1,1,100.0,2,2,100.0,,,0,7,andergar02
Josh Brown,K,24.222,2003-12-07,NFL,SEA,@,MIN,L 7-34,13,14,Sun,1,1,100.0,,2,0.0,,,0,1,brownjos01
Matt Bryant,PK,28.192,2003-12-07,NFL,NYG,,WAS,L 7-20,13,14,Sun,1,1,100.0,,1,0.0,,,0,1,bryanmat01
John Carney,K,39.231,2003-12-07,NFL,NOR,,TAM,L 7-14,13,14,Sun,1,1,100.0,,1,0.0,,,0,1,carnejoh01
Steve Christie,K,36.024,2003-12-07,NFL,SDG,@,DET,W 14-7,13,14,Sun,2,2,100.0,,,,,,0,2,chrisste01
Billy Cundiff,K,23.252,2003-12-07,NFL,DAL,@,PHI,L 10-36,13,14,Sun,1,1,100.0,1,1,100.0,,,0,4,cundibil01
Paul Edinger,K,25.324,2003-12-07,NFL,CHI,@,GNB,L 21-34,13,14,Sun,3,3,100.0,,,,,,0,3,edingpau01
Jason Elam,K,33.274,2003-12-07,NFL,DEN,,KAN,W 45-27,13,14,Sun,6,6,100.0,1,1,100.0,,,0,9,elamxjas01
Aaron Elling,K,25.190,2003-12-07,NFL,MIN,,SEA,W 34-7,13,14,Sun,4,4,100.0,2,3,66.7,,,0,10,ellinaar01
Jay Feely,K,27.198,2003-12-07,NFL,ATL,,CAR,W 20-14,13,14,Sun,2,2,100.0,,2,0.0,,,0,2,feelyjay01
Shayne Graham,K,25.363,2003-12-07,NFL,CIN,@,BAL,L 13-31,13,14,Sun,1,1,100.0,2,2,100.0,,,0,7,grahasha01
Martin Gramatica,K,28.010,2003-12-07,NFL,TAM,@,NOR,W 14-7,13,14,Sun,2,2,100.0,,2,0.0,,,0,2,gramamar01
John Hall,K,29.265,2003-12-07,NFL,WAS,@,NYG,W 20-7,13,14,Sun,2,2,100.0,2,3,66.7,,,0,8,hallxjoh01
Jason Hanson,K,33.173,2003-12-07,NFL,DET,,SDG,L 7-14,13,14,Sun,1,1,100.0,,,,,,0,1,hansojas01
Sebastian Janikowski,K,25.280,2003-12-07,NFL,OAK,@,PIT,L 7-27,13,14,Sun,1,1,100.0,,,,,,0,1,janikseb01
