Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Jason Elam,K,36.284,2006-12-17,NFL,DEN,@,ARI,W 37-20,14,15,Sun,4,4,100.0,3,3,100.0,,,0,13,elamxjas01
Jay Feely,K,30.208,2006-12-17,NFL,NYG,,PHI,L 22-36,14,15,Sun,1,1,100.0,3,3,100.0,,,0,10,feelyjay01
Stephen Gostkowski,K,22.323,2006-12-17,NFL,NWE,,HOU,W 40-7,14,15,Sun,4,4,100.0,4,4,100.0,,,0,16,GostSt20
Robbie Gould,K,24.011,2006-12-17,NFL,CHI,,TAM,W 34-31,14,15,Sun,4,4,100.0,2,3,66.7,,,0,10,gouldrob01
Jason Hanson,K,36.183,2006-12-17,NFL,DET,@,GNB,L 9-17,14,15,Sun,,,,3,3,100.0,,,0,9,hansojas01
Nate Kaeding,K,24.266,2006-12-17,NFL,SDG,,KAN,W 20-9,14,15,Sun,2,2,100.0,2,2,100.0,,,0,8,kaedinat01
John Kasay,K,37.051,2006-12-17,NFL,CAR,,PIT,L 3-37,14,15,Sun,,,,1,2,50.0,,,0,3,kasayjoh01
Ryan Longwell,K,32.123,2006-12-17,NFL,MIN,,NYJ,L 13-26,14,15,Sun,1,1,100.0,,1,0.0,,,0,1,longwrya01
Mike Nugent,K,24.290,2006-12-17,NFL,NYJ,@,MIN,W 26-13,14,15,Sun,2,2,100.0,4,4,100.0,,,0,14,nugenmik01
Neil Rackers,K,30.123,2006-12-17,NFL,ARI,,DEN,L 20-37,14,15,Sun,2,2,100.0,2,3,66.7,,,0,8,rackenei01
Dave Rayner,K,24.052,2006-12-17,NFL,GNB,,DET,W 17-9,14,15,Sun,2,2,100.0,1,1,100.0,,,0,5,raynedav01
Jeff Reed,K,27.252,2006-12-17,NFL,PIT,@,CAR,W 37-3,14,15,Sun,4,4,100.0,3,3,100.0,,,0,13,reedxjef01
Josh Scobee,PK,24.177,2006-12-17,NFL,JAX,@,TEN,L 17-24,14,15,Sun,2,2,100.0,1,1,100.0,,,0,5,scobejos01
Matt Stover,K,38.324,2006-12-17,NFL,BAL,,CLE,W 27-17,14,15,Sun,3,3,100.0,2,2,100.0,,,0,9,stovemat01
Shaun Suisham,K,24.353,2006-12-17,NFL,WAS,@,NOR,W 16-10,14,15,Sun,1,1,100.0,3,3,100.0,,,0,10,suishsha01
Lawrence Tynes,K,28.228,2006-12-17,NFL,KAN,@,SDG,L 9-20,14,15,Sun,,,,3,3,100.0,,,0,9,tyneslaw01
Jeff Wilkins,K,34.242,2006-12-17,NFL,STL,@,OAK,W 20-0,14,15,Sun,2,2,100.0,2,2,100.0,,,0,8,wilkijef01
Shayne Graham,K,29.009,2006-12-18,NFL,CIN,@,IND,L 16-34,14,15,Mon,1,1,100.0,3,3,100.0,,,0,10,grahasha01
Adam Vinatieri,K,33.355,2006-12-18,NFL,IND,,CIN,W 34-16,14,15,Mon,4,4,100.0,2,2,100.0,,,0,10,vinatada01
Dave Rayner,K,24.056,2006-12-21,NFL,GNB,,MIN,W 9-7,15,16,Thu,,,,3,5,60.0,,,0,9,raynedav01
Sebastian Janikowski,K,28.296,2006-12-23,NFL,OAK,,KAN,L 9-20,15,16,Sat,,,,3,3,100.0,,,0,9,janikseb01
Lawrence Tynes,K,28.234,2006-12-23,NFL,KAN,@,OAK,W 20-9,15,16,Sat,2,2,100.0,2,3,66.7,,,0,8,tyneslaw01
Morten Andersen*,K,46.127,2006-12-24,NFL,ATL,,CAR,L 3-10,15,16,Sun,,,,1,1,100.0,,,0,3,andermor01
Rob Bironas,K,28.329,2006-12-24,NFL,TEN,@,BUF,W 30-29,15,16,Sun,3,3,100.0,3,3,100.0,,,0,12,bironrob01
Josh Brown,K,27.239,2006-12-24,NFL,SEA,,SDG,L 17-20,15,16,Sun,2,2,100.0,1,1,100.0,,,0,5,brownjos01
Kris Brown,PK,30.001,2006-12-24,NFL,HOU,,IND,W 27-24,15,16,Sun,3,3,100.0,2,2,100.0,,,0,9,brownkri01
Matt Bryant,K,31.209,2006-12-24,NFL,TAM,@,CLE,W 22-7,15,16,Sun,1,2,50.0,3,3,100.0,,,0,10,bryanmat01
John Carney,K,42.248,2006-12-24,NFL,NOR,@,NYG,W 30-7,15,16,Sun,3,3,100.0,3,3,100.0,,,0,12,carnejoh01
Billy Cundiff,K,26.269,2006-12-24,NFL,NOR,@,NYG,W 30-7,15,16,Sun,,,,,1,0.0,,,0,0,cundibil01
Phil Dawson,K,31.335,2006-12-24,NFL,CLE,,TAM,L 7-22,15,16,Sun,1,1,100.0,,1,0.0,,,0,1,dawsophi01
Jason Elam,K,36.291,2006-12-24,NFL,DEN,,CIN,W 24-23,15,16,Sun,3,3,100.0,1,1,100.0,,,0,6,elamxjas01
Stephen Gostkowski,K,22.330,2006-12-24,NFL,NWE,@,JAX,W 24-21,15,16,Sun,3,3,100.0,1,2,50.0,,,0,6,GostSt20
Robbie Gould,K,24.018,2006-12-24,NFL,CHI,@,DET,W 26-21,15,16,Sun,2,2,100.0,4,4,100.0,,,0,14,gouldrob01
Shayne Graham,K,29.015,2006-12-24,NFL,CIN,@,DEN,L 23-24,15,16,Sun,2,2,100.0,1,1,100.0,,,0,5,grahasha01
Nate Kaeding,K,24.273,2006-12-24,NFL,SDG,@,SEA,W 20-17,15,16,Sun,2,2,100.0,2,2,100.0,,,0,8,kaedinat01
John Kasay,K,37.058,2006-12-24,NFL,CAR,@,ATL,W 10-3,15,16,Sun,1,1,100.0,1,1,100.0,,,0,4,kasayjoh01
Rian Lindell,K,29.338,2006-12-24,NFL,BUF,,TEN,L 29-30,15,16,Sun,2,2,100.0,5,5,100.0,,,0,17,linderia01
Joe Nedney,K,33.277,2006-12-24,NFL,SFO,,ARI,L 20-26,15,16,Sun,2,2,100.0,2,2,100.0,,,0,8,nednejoe01
Neil Rackers,K,30.130,2006-12-24,NFL,ARI,@,SFO,W 26-20,15,16,Sun,2,2,100.0,4,4,100.0,,,0,14,rackenei01
Josh Scobee,PK,24.184,2006-12-24,NFL,JAX,,NWE,L 21-24,15,16,Sun,3,3,100.0,,1,0.0,,,0,3,scobejos01
Matt Stover,K,38.331,2006-12-24,NFL,BAL,@,PIT,W 31-7,15,16,Sun,4,4,100.0,1,1,100.0,,,0,7,stovemat01
Shaun Suisham,K,24.360,2006-12-24,NFL,WAS,@,STL,L 31-37,15,16,Sun,4,4,100.0,1,1,100.0,,,0,7,suishsha01
Adam Vinatieri,K,33.361,2006-12-24,NFL,IND,@,HOU,L 24-27,15,16,Sun,3,3,100.0,1,1,100.0,,,0,6,vinatada01
Jeff Wilkins,K,34.249,2006-12-24,NFL,STL,,WAS,W 37-31,15,16,Sun,4,4,100.0,1,2,50.0,,,0,7,wilkijef01
David Akers,K,32.016,2006-12-25,NFL,PHI,@,DAL,W 23-7,15,16,Mon,2,2,100.0,3,3,100.0,,,0,11,akersdav01
Olindo Mare,K,33.202,2006-12-25,NFL,MIA,,NYJ,L 10-13,15,16,Mon,1,1,100.0,1,1,100.0,,,0,4,marexoli01
Mike Nugent,K,24.298,2006-12-25,NFL,NYJ,@,MIA,W 13-10,15,16,Mon,1,1,100.0,2,2,100.0,,,0,7,nugenmik01
Jay Feely,K,30.221,2006-12-30,NFL,NYG,@,WAS,W 34-28,16,17,Sat,4,4,100.0,2,2,100.0,,,0,10,feelyjay01
David Akers,K,32.022,2006-12-31,NFL,PHI,,ATL,W 24-17,16,17,Sun,3,3,100.0,1,2,50.0,,,0,6,akersdav01
Morten Andersen*,K,46.134,2006-12-31,NFL,ATL,@,PHI,L 17-24,16,17,Sun,2,2,100.0,1,1,100.0,,,0,5,andermor01
Rob Bironas,K,28.336,2006-12-31,NFL,TEN,,NWE,L 23-40,16,17,Sun,2,2,100.0,3,4,75.0,,,0,11,bironrob01
Josh Brown,K,27.246,2006-12-31,NFL,SEA,@,TAM,W 23-7,16,17,Sun,2,2,100.0,3,3,100.0,,,0,11,brownjos01
Matt Bryant,K,31.216,2006-12-31,NFL,TAM,,SEA,L 7-23,16,17,Sun,1,1,100.0,,1,0.0,,,0,1,bryanmat01
Phil Dawson,K,31.342,2006-12-31,NFL,CLE,@,HOU,L 6-14,16,17,Sun,,,,2,3,66.7,,,0,6,dawsophi01
Jason Elam,K,36.298,2006-12-31,NFL,DEN,,SFO,L 23-26,16,17,Sun,2,2,100.0,3,3,100.0,,,0,11,elamxjas01
Stephen Gostkowski,K,22.337,2006-12-31,NFL,NWE,@,TEN,W 40-23,16,17,Sun,4,5,80.0,2,3,66.7,,,0,10,GostSt20
Shayne Graham,K,29.022,2006-12-31,NFL,CIN,,PIT,L 17-23,16,17,Sun,2,2,100.0,1,2,50.0,,,0,5,grahasha01
Martin Gramatica,K,31.034,2006-12-31,NFL,DAL,,DET,L 31-39,16,17,Sun,4,4,100.0,1,1,100.0,,,0,7,gramamar01
Jason Hanson,K,36.197,2006-12-31,NFL,DET,@,DAL,W 39-31,16,17,Sun,3,3,100.0,4,4,100.0,,,0,15,hansojas01
Sebastian Janikowski,K,28.304,2006-12-31,NFL,OAK,@,NYJ,L 3-23,16,17,Sun,,,,1,1,100.0,,,0,3,janikseb01
Nate Kaeding,K,24.280,2006-12-31,NFL,SDG,,ARI,W 27-20,16,17,Sun,3,3,100.0,2,2,100.0,,,0,9,kaedinat01
John Kasay,K,37.065,2006-12-31,NFL,CAR,@,NOR,W 31-21,16,17,Sun,4,4,100.0,1,1,100.0,,,0,7,kasayjoh01
Olindo Mare,K,33.208,2006-12-31,NFL,MIA,@,IND,L 22-27,16,17,Sun,1,1,100.0,5,5,100.0,,,0,16,marexoli01
Joe Nedney,K,33.284,2006-12-31,NFL,SFO,@,DEN,W 26-23,16,17,Sun,2,2,100.0,4,4,100.0,,,0,14,nednejoe01
Mike Nugent,K,24.304,2006-12-31,NFL,NYJ,,OAK,W 23-3,16,17,Sun,2,2,100.0,3,3,100.0,,,0,11,nugenmik01
Neil Rackers,K,30.137,2006-12-31,NFL,ARI,@,SDG,L 20-27,16,17,Sun,2,2,100.0,2,2,100.0,,,0,8,rackenei01
Dave Rayner,K,24.066,2006-12-31,NFL,GNB,@,CHI,W 26-7,16,17,Sun,2,3,66.7,2,3,66.7,,,0,8,raynedav01
Jeff Reed,K,27.266,2006-12-31,NFL,PIT,@,CIN,W 23-17,16,17,Sun,2,2,100.0,1,1,100.0,,,0,5,reedxjef01
Josh Scobee,PK,24.191,2006-12-31,NFL,JAX,@,KAN,L 30-35,16,17,Sun,3,3,100.0,1,1,100.0,,,0,6,scobejos01
Matt Stover,K,38.338,2006-12-31,NFL,BAL,,BUF,W 19-7,16,17,Sun,1,1,100.0,4,4,100.0,,,0,13,stovemat01
Adam Vinatieri,K,34.003,2006-12-31,NFL,IND,,MIA,W 27-22,16,17,Sun,3,3,100.0,2,2,100.0,,,0,9,vinatada01
Jeff Wilkins,K,34.256,2006-12-31,NFL,STL,@,MIN,W 41-21,16,17,Sun,5,5,100.0,2,2,100.0,,,0,11,wilkijef01
Josh Brown,K,27.252,2007-01-06,NFL,SEA,,DAL,W 21-20,17,18,Sat,1,1,100.0,2,2,100.0,,,0,7,brownjos01
Martin Gramatica,K,31.040,2007-01-06,NFL,DAL,@,SEA,L 20-21,17,18,Sat,2,2,100.0,2,2,100.0,,,0,8,gramamar01
Lawrence Tynes,K,28.248,2007-01-06,NFL,KAN,@,IND,L 8-23,17,18,Sat,,,,,1,0.0,,,0,0,tyneslaw01
Adam Vinatieri,K,34.009,2007-01-06,NFL,IND,,KAN,W 23-8,17,18,Sat,2,2,100.0,3,3,100.0,,,0,11,vinatada01
David Akers,K,32.029,2007-01-07,NFL,PHI,,NYG,W 23-20,17,18,Sun,2,2,100.0,3,3,100.0,,,0,11,akersdav01
Jay Feely,K,30.229,2007-01-07,NFL,NYG,@,PHI,L 20-23,17,18,Sun,2,2,100.0,2,2,100.0,,,0,8,feelyjay01
Stephen Gostkowski,K,22.344,2007-01-07,NFL,NWE,,NYJ,W 37-16,17,18,Sun,4,4,100.0,3,3,100.0,,,0,13,GostSt20
Mike Nugent,K,24.311,2007-01-07,NFL,NYJ,@,NWE,L 16-37,17,18,Sun,1,1,100.0,3,3,100.0,,,0,10,nugenmik01
David Akers,,32.035,2007-01-13,NFL,PHI,@,NOR,L 24-27,18,19,Sat,3,3,100.0,1,1,100.0,,,0,6,akersdav01
John Carney,,42.268,2007-01-13,NFL,NOR,,PHI,W 27-24,17,19,Sat,3,3,100.0,2,2,100.0,,,0,9,carnejoh01
Matt Stover,K,38.351,2007-01-13,NFL,BAL,,IND,L 6-15,17,19,Sat,,,,2,2,100.0,,,0,6,stovemat01
Adam Vinatieri,K,34.016,2007-01-13,NFL,IND,@,BAL,W 15-6,18,19,Sat,,,,5,5,100.0,,,0,15,vinatada01
Josh Brown,K,27.260,2007-01-14,NFL,SEA,@,CHI,L 24-27,18,19,Sun,3,3,100.0,1,1,100.0,,,0,6,brownjos01
Stephen Gostkowski,K,22.351,2007-01-14,NFL,NWE,@,SDG,W 24-21,18,19,Sun,1,1,100.0,3,3,100.0,,,0,10,GostSt20
Robbie Gould,K,24.039,2007-01-14,NFL,CHI,,SEA,W 27-24,17,19,Sun,3,3,100.0,2,2,100.0,,,0,9,gouldrob01
Nate Kaeding,K,24.294,2007-01-14,NFL,SDG,,NWE,L 21-24,17,19,Sun,3,3,100.0,,1,0.0,,,0,3,kaedinat01
Billy Cundiff,K,26.297,2007-01-21,NFL,NOR,@,CHI,L 14-39,18,20,Sun,,,,,1,0.0,,,0,0,cundibil01
Stephen Gostkowski,K,22.358,2007-01-21,NFL,NWE,@,IND,L 34-38,19,20,Sun,4,4,100.0,2,2,100.0,,,0,10,GostSt20
Robbie Gould,K,24.046,2007-01-21,NFL,CHI,,NOR,W 39-14,18,20,Sun,4,4,100.0,3,3,100.0,,,0,13,gouldrob01
Adam Vinatieri,K,34.024,2007-01-21,NFL,IND,,NWE,W 38-34,19,20,Sun,3,3,100.0,3,3,100.0,,,0,12,vinatada01
Robbie Gould,K,24.060,2007-02-04,NFL,CHI,N,IND,L 17-29,19,21,Sun,2,2,100.0,1,1,100.0,,,0,5,gouldrob01
Adam Vinatieri,K,34.038,2007-02-04,NFL,IND,N,CHI,W 29-17,20,21,Sun,2,2,100.0,3,4,75.0,,,0,11,vinatada01
