Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Chris Claiborne,ROLB,23.074,2001-10-08,NFL,DET,,STL,L 0-35,3,4,Mon,,,,1,ClaiCh20
Dexter McCleon,RCB,27.364,2001-10-08,NFL,STL,@,DET,W 35-0,4,4,Mon,1,0,0,1,McClDe21
Eric Allen,CB,35.326,2001-10-14,NFL,OAK,@,IND,W 23-18,5,5,Sun,,,,1,AlleEr00
Rashard Anderson,LCB,24.122,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,,,,2,AndeRa21
Jerry Azumah,CB,24.043,2001-10-14,NFL,CHI,,ARI,W 20-13,4,5,Sun,0,0,0,1,AzumJe00
David Barrett,RCB,23.296,2001-10-14,NFL,ARI,@,CHI,L 13-20,4,5,Sun,1,7,0,1,BarrDa22
Idrees Bashir,FS,22.311,2001-10-14,NFL,IND,,OAK,L 18-23,4,5,Sun,,,,1,BashId20
Myron Bell,S,30.029,2001-10-14,NFL,PIT,@,KAN,W 20-17,4,5,Sun,,,,1,BellMy20
Blaine Bishop,SS,31.082,2001-10-14,NFL,TEN,,TAM,W 31-28,4,5,Sun,,,,1,BishBl00
Ronnie Bradford,FS,31.013,2001-10-14,NFL,ATL,,SFO,L 31-37,5,5,Sun,,,,1,BradRo20
Keith Brooking,MLB,25.349,2001-10-14,NFL,ATL,,SFO,L 31-37,5,5,Sun,,,,1,BrooKe00
Derrick Brooks*,WLB,28.179,2001-10-14,NFL,TAM,@,TEN,L 28-31,4,5,Sun,1,10,0,1,BrooDe00
Eric Brown,FS,26.208,2001-10-14,NFL,DEN,@,SEA,L 21-34,5,5,Sun,0,0,0,1,BrowEr21
Brentson Buckner,DT,30.014,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,,,,1,BuckBr20
Jeff Burris,LCB,29.129,2001-10-14,NFL,IND,,OAK,L 18-23,4,5,Sun,,,,2,BurrJe20
Shane Burton,LDT,27.269,2001-10-14,NFL,NYJ,,MIA,W 21-17,5,5,Sun,,,,1,BurtSh20
Devin Bush,DB,28.103,2001-10-14,NFL,CLE,@,CIN,L 14-24,5,5,Sun,,,,2,BushDe20
Leonardo Carson,LDT,24.245,2001-10-14,NFL,SDG,@,NWE,L 26-29,5,5,Sun,,,,1,CarsLe20
Tom Carter,CB,29.039,2001-10-14,NFL,CIN,,CLE,W 24-14,5,5,Sun,,,,1,CartTo20
Charlie Clemons,MLB,29.102,2001-10-14,NFL,NOR,@,CAR,W 27-25,4,5,Sun,1,3,0,2,ClemCh22
Rosevelt Colvin,SLB,24.039,2001-10-14,NFL,CHI,,ARI,W 20-13,4,5,Sun,,,,2,ColvRo20
Phillip Daniels,RDE,28.224,2001-10-14,NFL,CHI,,ARI,W 20-13,4,5,Sun,,,,2,DaniPh20
Anthony Dorsett,FS,28.030,2001-10-14,NFL,OAK,@,IND,W 23-18,5,5,Sun,1,39,1,2,DorsAn20
Andre Dyson,CB,22.142,2001-10-14,NFL,TEN,,TAM,W 31-28,4,5,Sun,1,0,0,3,DysoAn20
Percy Ellsworth,FS,26.360,2001-10-14,NFL,CLE,@,CIN,L 14-24,5,5,Sun,,,,1,EllsPe20
John Engelberger,LDE,24.361,2001-10-14,NFL,SFO,@,ATL,W 37-31,5,5,Sun,,,,1,EngeJo20
Doug Evans,RCB,31.154,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,1,8,0,3,EvanDo21
Lee Flowers,SS,28.273,2001-10-14,NFL,PIT,@,KAN,W 20-17,4,5,Sun,,,,1,FlowLe20
Daryl Gardener,RDT,28.231,2001-10-14,NFL,MIA,@,NYJ,L 17-21,5,5,Sun,,,,1,GardDa20
Sam Garnes,SS,27.094,2001-10-14,NFL,NYG,@,STL,L 14-15,5,5,Sun,1,5,0,3,GarnSa20
Aaron Glenn,LCB,29.090,2001-10-14,NFL,NYJ,,MIA,W 21-17,5,5,Sun,,,,2,GlenAa00
Deon Grant,FS,22.214,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,,,,1,GranDe21
Michael Green,S,24.312,2001-10-14,NFL,CHI,,ARI,W 20-13,4,5,Sun,,,,1,GreeMi20
Victor Green,SS,31.310,2001-10-14,NFL,NYJ,,MIA,W 21-17,5,5,Sun,1,0,0,1,GreeVi20
Conrad Hamilton,CB,26.343,2001-10-14,NFL,ATL,,SFO,L 31-37,5,5,Sun,,,,1,HamiCo20
Bernardo Harris,MLB,29.364,2001-10-14,NFL,GNB,,BAL,W 31-23,5,5,Sun,,,,1,HarrBe20
Anthony Henry,DB,24.345,2001-10-14,NFL,CLE,@,CIN,L 14-24,5,5,Sun,,,,1,HenrAn20
Renaldo Hill,DB,22.336,2001-10-14,NFL,ARI,@,CHI,L 13-20,4,5,Sun,,,,1,HillRe20
Jimmy Hitchcock,CB,30.339,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,,,,1,HitcJi20
Warrick Holdman,WLB,25.326,2001-10-14,NFL,CHI,,ARI,W 20-13,4,5,Sun,,,,2,HoldWa20
Grady Jackson,DT,28.266,2001-10-14,NFL,OAK,@,IND,W 23-18,5,5,Sun,,,,1,JackGr20
Tory James,CB,28.149,2001-10-14,NFL,OAK,@,IND,W 23-18,5,5,Sun,1,0,0,1,JameTo99
DeRon Jenkins,LCB,27.334,2001-10-14,NFL,TEN,,TAM,W 31-28,4,5,Sun,,,,1,JenkDe20
Ted Johnson,WLB,28.314,2001-10-14,NFL,NWE,,SDG,W 29-26,5,5,Sun,,,,1,JohnTe20
Marvin Jones,MLB,29.108,2001-10-14,NFL,NYJ,,MIA,W 21-17,5,5,Sun,1,0,0,1,JoneMa23
Tebucky Jones,FS,27.008,2001-10-14,NFL,NWE,,SDG,W 29-26,5,5,Sun,,,,1,JoneTe20
Sammy Knight,SS,26.034,2001-10-14,NFL,NOR,@,CAR,W 27-25,4,5,Sun,,,,1,KnigSa00
Kwamie Lassiter,FS,31.315,2001-10-14,NFL,ARI,@,CHI,L 13-20,4,5,Sun,1,0,0,1,LassKw20
Todd Lyght,LCB,32.247,2001-10-14,NFL,DET,@,MIN,L 26-31,4,5,Sun,1,0,0,1,LyghTo00
David Macklin,RCB,23.092,2001-10-14,NFL,IND,,OAK,L 18-23,4,5,Sun,,,,1,MackDa20
Sam Madison,RCB,27.174,2001-10-14,NFL,MIA,@,NYJ,L 17-21,5,5,Sun,,,,1,MadiSa00
Kevin Mathis,LCB,27.168,2001-10-14,NFL,NOR,@,CAR,W 27-25,4,5,Sun,,,,2,MathKe20
Tod McBride,CB,25.261,2001-10-14,NFL,GNB,,BAL,W 31-23,5,5,Sun,,,,1,McBrTo20
Dexter McCleon,RCB,28.005,2001-10-14,NFL,STL,,NYG,W 15-14,5,5,Sun,1,23,0,2,McClDe21
Daylon McCutcheon,RCB,24.309,2001-10-14,NFL,CLE,@,CIN,L 14-24,5,5,Sun,,,,2,McCuDa22
Emmanuel McDaniel,CB,29.079,2001-10-14,NFL,NYG,@,STL,L 14-15,5,5,Sun,,,,1,McDaEm20
Mike McKenzie,LCB,25.171,2001-10-14,NFL,GNB,,BAL,W 31-23,5,5,Sun,1,0,0,1,McKeMi20
Kory Minor,SLB,24.304,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,,,,2,MinoKo20
Mike Minter,SS,27.272,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,,,,1,MintMi21
Donald Mitchell,RCB,24.304,2001-10-14,NFL,TEN,,TAM,W 31-28,4,5,Sun,,,,1,MitcDo20
Alex Molden,LCB,28.071,2001-10-14,NFL,SDG,@,NWE,L 26-29,5,5,Sun,,,,2,MoldAl20
Aric Morris,FS,24.084,2001-10-14,NFL,TEN,,TAM,W 31-28,4,5,Sun,,,,2,MorrAr20
Chris Oldham,S,32.353,2001-10-14,NFL,NOR,@,CAR,W 27-25,4,5,Sun,,,,1,OldhCh20
Mike Peterson,RLB,25.119,2001-10-14,NFL,IND,,OAK,L 18-23,4,5,Sun,,,,1,PeteMi20
Trevor Pryce,RDT,26.072,2001-10-14,NFL,DEN,@,SEA,L 21-34,5,5,Sun,,,,1,PrycTr00
Simeon Rice,RDE,27.232,2001-10-14,NFL,TAM,@,TEN,L 28-31,4,5,Sun,,,,1,RiceSi00
Damien Robinson,FS,27.296,2001-10-14,NFL,NYJ,,MIA,W 21-17,5,5,Sun,,,,1,RobiDa20
Mark Roman,CB,24.202,2001-10-14,NFL,CIN,,CLE,W 24-14,5,5,Sun,0,0,0,1,RomaMa20
Mike Rucker,RDE,26.228,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,0,0,0,1,RuckMi20
Talance Sawyer,LDE,25.122,2001-10-14,NFL,MIN,,DET,W 31-26,5,5,Sun,0,0,0,1,SawyTa20
Chad Scott,LCB,27.038,2001-10-14,NFL,PIT,@,KAN,W 20-17,4,5,Sun,1,61,1,2,ScotCh20
Jason Sehorn,RCB,30.182,2001-10-14,NFL,NYG,@,STL,L 14-15,5,5,Sun,,,,2,SehoJa20
Darren Sharper,FS,25.345,2001-10-14,NFL,GNB,,BAL,W 31-23,5,5,Sun,1,6,0,2,SharDa00
Jamie Sharper,RLB,26.325,2001-10-14,NFL,BAL,@,GNB,L 23-31,5,5,Sun,0,0,0,1,SharJa20
Anthony Simmons,OLB,25.116,2001-10-14,NFL,SEA,,DEN,W 34-21,5,5,Sun,,,,2,SimmAn20
Chris Slade,DE,30.257,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,,,,1,SladCh00
Darrin Smith,ROLB,31.182,2001-10-14,NFL,NOR,@,CAR,W 27-25,4,5,Sun,0,0,0,1,SmitDa22
Mark Smith,DT,27.047,2001-10-14,NFL,CLE,@,CIN,L 14-24,5,5,Sun,,,,1,SmitMa20
Greg Spires,DE,27.063,2001-10-14,NFL,CLE,@,CIN,L 14-24,5,5,Sun,,,,1,SpirGr20
Shawn Springs,RCB,26.217,2001-10-14,NFL,SEA,,DEN,W 34-21,5,5,Sun,1,0,0,1,SpriSh00
Michael Strahan*,LDE,29.327,2001-10-14,NFL,NYG,@,STL,L 14-15,5,5,Sun,0,0,0,1,StraMi02
Patrick Surtain,LCB,25.117,2001-10-14,NFL,MIA,@,NYJ,L 17-21,5,5,Sun,,,,1,SurtPa00
Barron Tanner,RDT,28.030,2001-10-14,NFL,ARI,@,CHI,L 13-20,4,5,Sun,,,,1,TannBa20
Jason Taylor*,RDE,27.043,2001-10-14,NFL,MIA,@,NYJ,L 17-21,5,5,Sun,,,,1,TaylJa03
Reggie Tongue,SS,28.186,2001-10-14,NFL,SEA,,DEN,W 34-21,5,5,Sun,2,62,1,2,TongRe20
Eric Warfield,RCB,25.225,2001-10-14,NFL,KAN,,PIT,L 17-20,5,5,Sun,,,,1,WarfEr20
Dewayne Washington,RCB,28.291,2001-10-14,NFL,PIT,@,KAN,W 20-17,4,5,Sun,,,,4,WashDe20
Nate Wayne,WLB,26.275,2001-10-14,NFL,GNB,,BAL,W 31-23,5,5,Sun,,,,1,WaynNa20
Jason Webster,RCB,24.036,2001-10-14,NFL,SFO,@,ATL,W 37-31,5,5,Sun,1,14,0,1,WebsJa20
Greg Wesley,SS,23.209,2001-10-14,NFL,KAN,,PIT,L 17-20,5,5,Sun,,,,1,WeslGr20
Aeneas Williams*,LCB,33.258,2001-10-14,NFL,STL,,NYG,W 15-14,5,5,Sun,,,,1,WillAe00
Shaun Williams,FS,25.004,2001-10-14,NFL,NYG,@,STL,L 14-15,5,5,Sun,,,,1,WillSh20
Grant Wistrom,RDE,25.103,2001-10-14,NFL,STL,,NYG,W 15-14,5,5,Sun,1,-4,0,1,WistGr20
Kenny Wright,RCB,24.030,2001-10-14,NFL,MIN,,DET,W 31-26,5,5,Sun,,,,1,WrigKe20
LaVar Arrington,SLB,23.117,2001-10-15,NFL,WAS,@,DAL,L 7-9,5,5,Mon,,,,1,ArriLa00
Dexter Coakley,WLB,28.360,2001-10-15,NFL,DAL,,WAS,W 9-7,5,5,Mon,,,,1,CoakDe00
Jerry DeLoach,RDT,24.090,2001-10-15,NFL,WAS,@,DAL,L 7-9,5,5,Mon,0,0,0,1,DeLoJe20
Mario Edwards,RCB,25.318,2001-10-15,NFL,DAL,,WAS,W 9-7,5,5,Mon,,,,1,EdwaMa20
Fred Smoot,RCB,21.086,2001-10-15,NFL,WAS,@,DAL,L 7-9,5,5,Mon,1,36,0,2,SmooFr20
Nate Clements,RCB,21.310,2001-10-18,NFL,BUF,@,JAX,W 13-10,5,6,Thu,0,0,0,1,ClemNa99
Jason Craft,LCB,25.247,2001-10-18,NFL,JAX,,BUF,L 10-13,5,6,Thu,,,,1,CrafJa20
Reggie Germany,WR,23.213,2001-10-18,NFL,BUF,@,JAX,W 13-10,5,6,Thu,,,,1,GermRe00
Kevin Hardy,SLB,28.086,2001-10-18,NFL,JAX,,BUF,L 10-13,5,6,Thu,,,,1,HardKe00
Ken Irvin,CB,29.099,2001-10-18,NFL,BUF,@,JAX,W 13-10,5,6,Thu,1,0,0,1,IrviKe20
Shawn Price,LDT,31.204,2001-10-18,NFL,BUF,@,JAX,W 13-10,5,6,Thu,,,,1,PricSh20
Travares Tillman,S,24.010,2001-10-18,NFL,BUF,@,JAX,W 13-10,5,6,Thu,1,0,0,1,TillTr20
Antoine Winfield,LCB,24.116,2001-10-18,NFL,BUF,@,JAX,W 13-10,5,6,Thu,,,,1,WinfAn20
Donnie Abraham,LCB,28.013,2001-10-21,NFL,TAM,,PIT,L 10-17,5,6,Sun,,,,1,AbraDo00
Rashard Anderson,LCB,24.129,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,,,,1,AndeRa21
LaVar Arrington,SLB,23.123,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,1,67,1,1,ArriLa00
Jerry Azumah,CB,24.050,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,,,,1,AzumJe00
Ronde Barber,RCB,26.197,2001-10-21,NFL,TAM,,PIT,L 10-17,5,6,Sun,2,10,0,2,BarbRo00
William Bartee,LCB,24.118,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,,,,1,BartWi20
Keith Brooking,MLB,25.356,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,0,0,0,2,BrooKe00
Eric Brown,FS,26.215,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,1,0,0,1,BrowEr21
Ray Buchanan,LCB,30.022,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,,,,2,BuchRa00
Terrell Buckley,CB,30.136,2001-10-21,NFL,NWE,@,IND,W 38-17,6,6,Sun,,,,1,BuckTe20
Rob Burnett,LDE,34.055,2001-10-21,NFL,BAL,@,CLE,L 14-24,6,6,Sun,,,,1,BurnRo00
Lewis Bush,LOLB,31.323,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,,,,1,BushLe20
Lamar Campbell,FS,25.053,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,,,,1,CampLa20
Kevin Carter,LDE,28.030,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,0,0,0,1,CartKe00
Corey Chavous,RCB,25.279,2001-10-21,NFL,ARI,,KAN,W 24-16,5,6,Sun,1,0,0,2,ChavCo00
Chris Claiborne,MLB,23.087,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,1,6,0,2,ClaiCh20
Marcus Coleman,RCB,27.150,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,,,,1,ColeMa20
Andre Dyson,LCB,22.149,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,,,,3,DysoAn20
Percy Ellsworth,FS,27.002,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,,,,1,EllsPe20
Doug Evans,RCB,31.161,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,1,0,0,2,EvanDo21
Terry Fair,RCB,25.093,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,0,0,0,2,FairTe20
Brian Finneran,TE,25.263,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,0,0,0,1,FinnBr00
Albert Fontenot,DE,31.034,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,1,0,0,1,FontAl20
Corey Fuller,LCB,30.173,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,,,,2,FullCo20
Oliver Gibson,LDT,29.220,2001-10-21,NFL,CIN,,CHI,L 0-24,6,6,Sun,,,,1,GibsOl20
Jason Gildon,LOLB,29.082,2001-10-21,NFL,PIT,@,TAM,W 17-10,5,6,Sun,,,,3,GildJa00
Aaron Glenn,LCB,29.097,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,,,,1,GlenAa00
Randall Godfrey,MLB,28.198,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,1,5,0,1,GodfRa20
Darrien Gordon,CB,30.341,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,1,7,0,1,GordDa20
Deon Grant,FS,22.221,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,,,,1,GranDe21
Darrell Green*,RCB,41.248,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,,,,1,GreeDa00
Conrad Hamilton,CB,26.350,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,,,,1,HamiCo20
Walt Harris,LCB,27.072,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,,,,2,HarrWa21
Rodney Harrison,SS,28.310,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,0,0,0,2,HarrRo01
Anthony Henry,DB,24.352,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,1,22,0,1,HenrAn20
Jimmy Hitchcock,CB,30.346,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,,,,1,HitcJi20
Ed Jasper,DT,28.276,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,0,0,0,1,JaspEd20
Robert Jones,LB,32.024,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,,,,1,JoneRo21
Bhawoh Jue,CB,22.150,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,,,,1,JuexBh20
Jevon Kearse,RDE,25.048,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,0,0,0,1,KearJe00
Tom Knight,LCB,26.296,2001-10-21,NFL,ARI,,KAN,W 24-16,5,6,Sun,,,,2,KnigTo20
Kenard Lang,LDE,26.263,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,1,14,0,1,LangKe20
Kwamie Lassiter,FS,31.322,2001-10-21,NFL,ARI,,KAN,W 24-16,5,6,Sun,1,22,0,2,LassKw20
Otis Leverette,DE,23.143,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,1,1,0,1,LeveOt20
Mo Lewis,LLB,32.000,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,,,,1,LewiMo00
Mike Logan,DB,27.036,2001-10-21,NFL,PIT,@,TAM,W 17-10,5,6,Sun,1,0,0,1,LogaMi20
Justin Lucas,SS,25.098,2001-10-21,NFL,ARI,,KAN,W 24-16,5,6,Sun,,,,1,LucaJu20
Todd Lyght,LCB,32.254,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,,,,1,LyghTo00
Keith McKenzie,DL,28.004,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,0,0,0,1,McKeKe20
Mike McKenzie,LCB,25.178,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,,,,1,McKeMi20
Ryan McNeil,RCB,31.017,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,1,0,0,1,McNeRy20
R.W. McQuarters,RCB,24.304,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,1,43,0,4,McQuR.20
Ray Mickens,CB,28.290,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,,,,1,MickRa20
Jamir Miller,SLB,27.336,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,0,0,0,3,MillJa01
Mike Minter,SS,27.279,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,,,,1,MintMi21
John Mobley,WLB,28.011,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,,,,1,MoblJo20
Deltha O'Neal,LCB,24.264,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,0,0,0,1,ONeaDe00
Chris Oldham,CB,32.360,2001-10-21,NFL,NOR,,ATL,L 13-20,5,6,Sun,1,0,0,1,OldhCh20
Tony Parrish,SS,25.332,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,,,,1,ParrTo20
Roman Phifer,RDE,33.230,2001-10-21,NFL,NWE,@,IND,W 38-17,6,6,Sun,,,,1,PhifRo20
Joey Porter,ROLB,24.213,2001-10-21,NFL,PIT,@,TAM,W 17-10,5,6,Sun,0,0,0,1,PortJo00
Wali Rainer,MLB,24.185,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,,,,1,RainWa20
Ron Rice,SS,28.346,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,1,1,0,1,RiceRo21
Bryan Robinson,LDE,27.121,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,0,0,0,1,RobiBr20
Eddie Robinson,RLB,31.191,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,,,,1,RobiEd22
Orpheus Roye,RDT,28.273,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,,,,2,RoyeOr20
Dwayne Rudd,WLB,25.260,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,1,0,0,2,RuddDw20
Chad Scott,LCB,27.045,2001-10-21,NFL,PIT,@,TAM,W 17-10,5,6,Sun,,,,1,ScotCh20
Sam Shade,SS,28.129,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,,,,1,ShadSa20
Brian Simmons,MLB,26.122,2001-10-21,NFL,CIN,,CHI,L 0-24,6,6,Sun,,,,1,SimmBr20
Alshermond Singleton,LB,26.075,2001-10-21,NFL,TAM,,PIT,L 10-17,5,6,Sun,,,,1,SingAl20
Chris Slade,DE,30.264,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,,,,1,SladCh00
Otis Smith,RCB,35.364,2001-10-21,NFL,NWE,@,IND,W 38-17,6,6,Sun,,,,1,SmitOt20
Duane Starks,LCB,27.151,2001-10-21,NFL,BAL,@,CLE,L 14-24,6,6,Sun,,,,1,StarDu20
David Terrell,FS,26.105,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,1,0,0,2,TerrDa21
Fred Thomas,RCB,28.040,2001-10-21,NFL,NOR,,ATL,L 13-20,5,6,Sun,,,,2,ThomFr20
Orlando Thomas,FS,29.000,2001-10-21,NFL,MIN,,GNB,W 35-13,6,6,Sun,,,,1,ThomOr20
Brian Urlacher*,MLB,23.149,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,0,0,0,1,UrlaBr00
Gerard Warren,LDT,23.088,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,0,0,0,1,WarrGe20
Dewayne Washington,RCB,28.298,2001-10-21,NFL,PIT,@,TAM,W 17-10,5,6,Sun,0,0,0,5,WashDe20
Fred Weary,CB,27.192,2001-10-21,NFL,NOR,,ATL,L 13-20,5,6,Sun,,,,1,WearFr20
Bernard Whittington,LDE,30.062,2001-10-21,NFL,CIN,,CHI,L 0-24,6,6,Sun,,,,1,WhitBe20
Marcellus Wiley,LDE,26.325,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,0,0,0,1,WileMa00
Dan Wilkinson,LDT,28.222,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,,,,1,WilkDa22
Aeneas Williams*,LCB,33.265,2001-10-21,NFL,STL,@,NYJ,W 34-14,6,6,Sun,1,42,1,1,WillAe00
Kailee Wong,MLB,25.151,2001-10-21,NFL,MIN,,GNB,W 35-13,6,6,Sun,1,27,1,1,WongKa20
Micheal Barrow,MLB,31.186,2001-10-22,NFL,NYG,,PHI,L 9-10,6,6,Mon,,,,1,BarrMi20
Mike Caldwell,WILL,30.052,2001-10-22,NFL,PHI,@,NYG,W 10-9,5,6,Mon,,,,1,CaldMi20
Jason Sehorn,RCB,30.190,2001-10-22,NFL,NYG,,PHI,L 9-10,6,6,Mon,0,0,0,1,SehoJa20
Michael Strahan*,LDE,29.335,2001-10-22,NFL,NYG,,PHI,L 9-10,6,6,Mon,0,0,0,1,StraMi02
Troy Vincent,LCB,30.136,2001-10-22,NFL,PHI,@,NYG,W 10-9,5,6,Mon,,,,1,VincTr00
Shaun Williams,FS,25.012,2001-10-22,NFL,NYG,,PHI,L 9-10,6,6,Mon,1,20,0,2,WillSh20
Idrees Bashir,FS,22.322,2001-10-25,NFL,IND,@,KAN,W 35-28,6,7,Thu,1,0,0,1,BashId20
Cory Bird,DB,23.076,2001-10-25,NFL,IND,@,KAN,W 35-28,6,7,Thu,,,,1,BirdCo20
Jeff Burris,LCB,29.140,2001-10-25,NFL,IND,@,KAN,W 35-28,6,7,Thu,,,,1,BurrJe20
Lewis Bush,LOLB,31.327,2001-10-25,NFL,KAN,,IND,L 28-35,7,7,Thu,,,,1,BushLe20
Chad Cota,SS,30.078,2001-10-25,NFL,IND,@,KAN,W 35-28,6,7,Thu,1,9,0,1,CotaCh20
David Macklin,RCB,23.103,2001-10-25,NFL,IND,@,KAN,W 35-28,6,7,Thu,,,,1,MackDa20
Mike Peterson,ROLB,25.130,2001-10-25,NFL,IND,@,KAN,W 35-28,6,7,Thu,1,13,0,1,PeteMi20
Brad Scioli,LDE,25.049,2001-10-25,NFL,IND,@,KAN,W 35-28,6,7,Thu,,,,1,ScioBr20
Thomas Smith,DB,30.324,2001-10-25,NFL,IND,@,KAN,W 35-28,6,7,Thu,,,,1,SmitTh21
Marcus Washington,LOLB,24.008,2001-10-25,NFL,IND,@,KAN,W 35-28,6,7,Thu,0,0,0,1,WashMa99
Greg Wesley,SS,23.220,2001-10-25,NFL,KAN,,IND,L 28-35,7,7,Thu,,,,1,WeslGr20
Donnie Abraham,CB,28.020,2001-10-28,NFL,TAM,,MIN,W 41-14,6,7,Sun,,,,1,AbraDo00
Elijah Alexander,OLB,31.087,2001-10-28,NFL,OAK,@,PHI,W 20-10,6,7,Sun,0,0,0,1,AlexEl20
Eric Allen,CB,35.340,2001-10-28,NFL,OAK,@,PHI,W 20-10,6,7,Sun,,,,2,AlleEr00
Champ Bailey*,LCB,23.128,2001-10-28,NFL,WAS,,NYG,W 35-21,7,7,Sun,,,,3,BailCh00
David Barrett,LCB,23.310,2001-10-28,NFL,ARI,@,DAL,L 3-17,6,7,Sun,,,,1,BarrDa22
Zack Bronson,FS,27.273,2001-10-28,NFL,SFO,@,CHI,L 31-37,6,7,Sun,1,97,1,2,BronZa20
Eric Brown,FS,26.222,2001-10-28,NFL,DEN,,NWE,W 31-20,7,7,Sun,1,0,0,2,BrowEr21
Mike Brown,FS,23.257,2001-10-28,NFL,CHI,,SFO,W 37-31,6,7,Sun,1,33,1,1,BrowMi99
Tedy Bruschi,LB,28.141,2001-10-28,NFL,NWE,@,DEN,L 20-31,7,7,Sun,1,3,0,1,BrusTe99
Tyrone Carter,S,25.211,2001-10-28,NFL,MIN,@,TAM,L 14-41,7,7,Sun,,,,1,CartTy20
