Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Trent Green,QB,31.160,2001-12-16,NFL,KAN,,DEN,W 26-23,13,14,Sun,17,21,80.95,292,1,1,114.8,5,33,13.90,12.71,GreeTr00
Matt Hasselbeck,QB,26.082,2001-12-16,NFL,SEA,,DAL,W 29-3,13,14,Sun,13,25,52.00,152,0,0,70.7,1,13,6.08,6.08,HassMa00
Craig Hentrich,P/K,30.212,2001-12-16,NFL,TEN,,GNB,W 26-20,13,14,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,hentrcra01
Jarious Jackson,QB,24.227,2001-12-16,NFL,DEN,@,KAN,L 23-26,14,14,Sun,7,12,58.33,73,0,0,76.0,1,6,6.08,6.08,JackJa01
Brad Johnson,QB,33.094,2001-12-16,NFL,TAM,@,CHI,L 3-27,13,14,Sun,18,40,45.00,191,0,2,38.6,1,14,4.78,2.53,JohnBr00
Jon Kitna,QB,29.086,2001-12-16,NFL,CIN,@,NYJ,L 14-15,13,14,Sun,10,17,58.82,93,0,3,34.3,0,0,5.47,-2.47,KitnJo00
Peyton Manning,QB,25.267,2001-12-16,NFL,IND,,ATL,W 41-27,13,14,Sun,23,35,65.71,325,3,1,112.2,0,0,9.29,9.71,MannPe00
Mike McMahon,QB,22.311,2001-12-16,NFL,DET,,MIN,W 27-24,13,14,Sun,15,28,53.57,241,0,0,82.6,6,39,8.61,8.61,McMaMi00
Donovan McNabb,QB,25.021,2001-12-16,NFL,PHI,@,WAS,W 20-6,13,14,Sun,16,34,47.06,235,2,3,52.9,2,11,6.91,4.12,McNaDo00
Steve McNair,QB,28.305,2001-12-16,NFL,TEN,,GNB,W 26-20,13,14,Sun,25,35,71.43,283,2,0,114.3,4,27,8.09,9.23,McNaSt00
Jim Miller,QB,30.310,2001-12-16,NFL,CHI,,TAM,W 27-3,13,14,Sun,14,29,48.28,190,2,1,78.2,3,18,6.55,6.38,MillJi00
Chris Mohr,P,35.219,2001-12-16,NFL,ATL,@,IND,L 27-41,13,14,Sun,1,1,100.00,42,0,0,118.7,0,0,42.00,42.00,MohrCh20
Akili Smith,QB,26.117,2001-12-16,NFL,CIN,@,NYJ,L 14-15,13,14,Sun,4,6,66.67,35,0,0,81.9,0,0,5.83,5.83,SmitAk00
Kordell Stewart,QB,29.061,2001-12-16,NFL,PIT,@,BAL,W 26-21,13,14,Sun,20,31,64.52,333,2,0,122.1,3,15,10.74,12.03,StewKo00
Vinny Testaverde,QB,38.033,2001-12-16,NFL,NYJ,,CIN,W 15-14,13,14,Sun,17,28,60.71,196,2,0,105.7,0,0,7.00,8.43,TestVi00
Alex Van Pelt,QB,31.229,2001-12-16,NFL,BUF,,NWE,L 9-12,13,14,Sun,22,44,50.00,219,0,1,55.0,1,7,4.98,3.95,VanPAl00
Aaron Brooks,QB,25.268,2001-12-17,NFL,NOR,,STL,L 21-34,13,14,Mon,23,40,57.50,269,3,2,82.2,5,27,6.73,5.98,BrooAa00
Kurt Warner*,QB,30.178,2001-12-17,NFL,STL,@,NOR,W 34-21,13,14,Mon,23,32,71.88,338,4,0,145.6,4,29,10.56,13.06,WarnKu00
Tom Brady,QB,24.141,2001-12-22,NFL,NWE,,MIA,W 20-13,15,15,Sat,11,19,57.89,108,1,0,91.6,3,14,5.68,6.74,BradTo00
Kevin Faulk,RB,25.200,2001-12-22,NFL,NWE,,MIA,W 20-13,15,15,Sat,1,1,100.00,23,0,0,118.7,0,0,23.00,23.00,FaulKe00
Jay Fiedler,QB,29.358,2001-12-22,NFL,MIA,@,NWE,L 13-20,14,15,Sat,21,37,56.76,320,1,0,94.4,2,10,8.65,9.19,FiedJa00
Rich Gannon,QB,36.002,2001-12-22,NFL,OAK,,TEN,L 10-13,14,15,Sat,29,50,58.00,249,1,1,69.5,2,15,4.98,4.48,GannRi00
Jeff Garcia,QB,31.301,2001-12-22,NFL,SFO,,PHI,W 13-3,14,15,Sat,14,24,58.33,136,1,0,88.2,2,9,5.67,6.50,GarcJe00
Donovan McNabb,QB,25.027,2001-12-22,NFL,PHI,@,SFO,L 3-13,14,15,Sat,23,34,67.65,232,0,1,74.6,3,19,6.82,5.50,McNaDo00
Steve McNair,QB,28.311,2001-12-22,NFL,TEN,@,OAK,W 13-10,14,15,Sat,15,27,55.56,178,1,2,57.3,3,19,6.59,4.00,McNaSt00
Tony Banks,QB,28.262,2001-12-23,NFL,WAS,,CHI,L 15-20,14,15,Sun,23,43,53.49,236,0,0,69.5,6,32,5.49,5.49,BankTo00
Todd Bouman,QB,29.144,2001-12-23,NFL,MIN,,JAX,L 3-33,14,15,Sun,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,BoumTo00
Aaron Brooks,QB,25.274,2001-12-23,NFL,NOR,@,TAM,L 21-48,14,15,Sun,21,38,55.26,248,3,4,62.1,3,18,6.53,3.37,BrooAa00
Mark Brunell,QB,31.097,2001-12-23,NFL,JAX,@,MIN,W 33-3,14,15,Sun,17,24,70.83,217,1,0,112.7,1,8,9.04,9.88,BrunMa00
Quincy Carter,QB,24.071,2001-12-23,NFL,DAL,@,ARI,L 10-17,14,15,Sun,16,28,57.14,176,1,2,58.0,1,7,6.29,3.79,CartQu00
Chris Chandler,QB,36.072,2001-12-23,NFL,ATL,,BUF,W 33-30,14,15,Sun,28,40,70.00,431,2,2,101.1,1,9,10.78,9.53,ChanCh00
Kerry Collins,QB,28.358,2001-12-23,NFL,NYG,,SEA,W 27-24,14,15,Sun,30,47,63.83,338,1,0,92.3,1,6,7.19,7.62,CollKe00
Tim Couch,QB,24.145,2001-12-23,NFL,CLE,@,GNB,L 7-30,14,15,Sun,22,33,66.67,203,1,3,55.5,4,34,6.15,2.67,CoucTi00
Ken Dilger,TE,30.324,2001-12-23,NFL,IND,,NYJ,L 28-29,14,15,Sun,1,1,100.00,39,1,0,158.3,0,0,39.00,59.00,DilgKe00
Marshall Faulk*,RB,28.300,2001-12-23,NFL,STL,@,CAR,W 38-32,14,15,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,FaulMa00
Brett Favre*,QB,32.074,2001-12-23,NFL,GNB,,CLE,W 30-7,14,15,Sun,18,28,64.29,139,3,0,112.1,0,0,4.96,7.11,FavrBr00
Doug Flutie,QB,39.061,2001-12-23,NFL,SDG,@,KAN,L 17-20,15,15,Sun,15,27,55.56,175,2,0,100.1,2,11,6.48,7.96,FlutDo00
Elvis Grbac,QB,31.132,2001-12-23,NFL,BAL,,CIN,W 16-0,14,15,Sun,16,30,53.33,181,0,0,71.7,5,33,6.03,6.03,GrbaEl00
Trent Green,QB,31.167,2001-12-23,NFL,KAN,,SDG,W 20-17,14,15,Sun,19,28,67.86,203,1,2,71.0,1,0,7.25,4.75,GreeTr00
Matt Hasselbeck,QB,26.089,2001-12-23,NFL,SEA,@,NYG,L 24-27,14,15,Sun,15,26,57.69,185,1,1,76.6,3,24,7.12,6.15,HassMa00
Brad Johnson,QB,33.101,2001-12-23,NFL,TAM,,NOR,W 48-21,14,15,Sun,16,31,51.61,207,3,0,105.2,0,0,6.68,8.61,JohnBr00
LaMont Jordan,RB-K,23.042,2001-12-23,NFL,NYJ,@,IND,W 29-28,14,15,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,JordLa00
Jon Kitna,QB,29.093,2001-12-23,NFL,CIN,@,BAL,L 0-16,14,15,Sun,16,39,41.03,153,0,3,20.6,3,22,3.92,0.46,KitnJo00
Micah Knorr,P,26.348,2001-12-23,NFL,DAL,@,ARI,L 10-17,14,15,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,knorrmic01
Peyton Manning,QB,25.274,2001-12-23,NFL,IND,,NYJ,L 28-29,14,15,Sun,25,35,71.43,228,1,0,98.3,2,7,6.51,7.09,MannPe00
Brad Maynard,P,27.317,2001-12-23,NFL,CHI,@,WAS,W 20-15,14,15,Sun,1,1,100.00,27,1,0,158.3,0,0,27.00,47.00,MaynBr20
Mike McMahon,QB,22.318,2001-12-23,NFL,DET,@,PIT,L 14-47,14,15,Sun,12,28,42.86,118,2,1,64.3,6,41,4.21,4.04,McMaMi00
Jim Miller,QB,30.317,2001-12-23,NFL,CHI,@,WAS,W 20-15,14,15,Sun,13,26,50.00,98,0,0,59.5,0,0,3.77,3.77,MillJi00
Jake Plummer,QB,27.004,2001-12-23,NFL,ARI,,DAL,W 17-10,14,15,Sun,17,31,54.84,144,0,0,67.1,1,10,4.65,4.65,PlumJa00
Kordell Stewart,QB,29.068,2001-12-23,NFL,PIT,,DET,W 47-14,14,15,Sun,17,26,65.38,226,3,0,131.2,1,12,8.69,11.00,StewKo00
Vinny Testaverde,QB,38.040,2001-12-23,NFL,NYJ,@,IND,W 29-28,14,15,Sun,28,47,59.57,285,2,2,73.4,0,0,6.06,5.00,TestVi00
Alex Van Pelt,QB,31.236,2001-12-23,NFL,BUF,@,ATL,L 30-33,14,15,Sun,17,31,54.84,208,1,0,86.5,0,0,6.71,7.35,VanPAl00
Kurt Warner*,QB,30.184,2001-12-23,NFL,STL,@,CAR,W 38-32,14,15,Sun,18,23,78.26,217,2,2,98.7,3,20,9.43,7.26,WarnKu00
Chris Weinke,QB,29.145,2001-12-23,NFL,CAR,,STL,L 32-38,14,15,Sun,24,51,47.06,312,1,0,73.3,1,7,6.12,6.51,WeinCh00
Spergon Wynn,QB,23.135,2001-12-23,NFL,MIN,,JAX,L 3-33,14,15,Sun,24,39,61.54,218,0,1,66.0,4,32,5.59,4.44,WynnSp00
Elvis Grbac,QB,31.138,2001-12-29,NFL,BAL,@,TAM,L 10-22,15,16,Sat,21,37,56.76,205,1,2,59.0,5,38,5.54,3.65,GrbaEl00
Brad Johnson,QB,33.107,2001-12-29,NFL,TAM,,BAL,W 22-10,15,16,Sat,13,29,44.83,90,0,0,52.4,0,0,3.10,3.10,JohnBr00
Tony Banks,QB,28.269,2001-12-30,NFL,WAS,@,NOR,W 40-10,15,16,Sun,9,15,60.00,94,0,1,50.4,2,4,6.27,3.27,BankTo00
Aaron Brooks,QB,25.281,2001-12-30,NFL,NOR,,WAS,L 10-40,15,16,Sun,14,28,50.00,127,1,3,35.0,4,14,4.54,0.43,BrooAa00
Mark Brunell,QB,31.104,2001-12-30,NFL,JAX,,KAN,L 26-30,15,16,Sun,22,37,59.46,283,1,1,81.2,4,34,7.65,6.97,BrunMa00
Quincy Carter,QB,24.078,2001-12-30,NFL,DAL,,SFO,W 27-21,15,16,Sun,15,25,60.00,241,2,0,118.9,1,7,9.64,11.24,CartQu00
Chris Chandler,QB,36.079,2001-12-30,NFL,ATL,@,MIA,L 14-21,15,16,Sun,7,11,63.64,51,0,1,36.6,1,8,4.64,0.55,ChanCh00
Kerry Collins,QB,29.000,2001-12-30,NFL,NYG,@,PHI,L 21-24,15,16,Sun,22,39,56.41,303,1,0,90.0,2,12,7.77,8.28,CollKe00
Tim Couch,QB,24.152,2001-12-30,NFL,CLE,@,TEN,W 41-38,15,16,Sun,20,27,74.07,336,3,1,137.3,3,14,12.44,13.00,CoucTi00
Ty Detmer,QB,34.061,2001-12-30,NFL,DET,,CHI,L 0-24,15,16,Sun,31,51,60.78,303,0,2,61.2,6,35,5.94,4.18,DetmTy00
Trent Dilfer,QB,29.292,2001-12-30,NFL,SEA,@,SDG,W 25-22,15,16,Sun,14,23,60.87,267,3,0,140.8,3,21,11.61,14.22,DilfTr00
Brett Favre*,QB,32.081,2001-12-30,NFL,GNB,,MIN,W 24-13,15,16,Sun,18,29,62.07,169,0,0,78.1,2,12,5.83,5.83,FavrBr00
Jay Fiedler,QB,30.001,2001-12-30,NFL,MIA,,ATL,W 21-14,15,16,Sun,16,29,55.17,191,2,1,84.1,3,15,6.59,6.41,FiedJa00
Doug Flutie,QB,39.068,2001-12-30,NFL,SDG,,SEA,L 22-25,16,16,Sun,34,53,64.15,377,1,2,75.7,4,31,7.11,5.79,FlutDo00
Rich Gannon,QB,36.010,2001-12-30,NFL,OAK,@,DEN,L 17-23,15,16,Sun,35,49,71.43,313,2,2,84.8,3,30,6.39,5.37,GannRi00
Jeff Garcia,QB,31.309,2001-12-30,NFL,SFO,@,DAL,L 21-27,15,16,Sun,21,36,58.33,229,2,0,95.7,0,0,6.36,7.47,GarcJe00
Mike Green,RB,25.024,2001-12-30,NFL,TEN,,CLE,L 38-41,15,16,Sun,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,GreeMi00
Trent Green,QB,31.174,2001-12-30,NFL,KAN,@,JAX,W 30-26,15,16,Sun,26,35,74.29,294,2,2,94.2,2,21,8.40,6.97,GreeTr00
Brian Griese,QB,26.287,2001-12-30,NFL,DEN,,OAK,W 23-17,15,16,Sun,19,26,73.08,142,1,0,98.6,4,17,5.46,6.23,GrieBr00
Jon Kitna,QB,29.100,2001-12-30,NFL,CIN,,PIT,W 26-23,15,16,Sun,35,68,51.47,411,2,1,73.8,2,8,6.04,5.97,KitnJo00
Peyton Manning,QB,25.281,2001-12-30,NFL,IND,@,STL,L 17-42,15,16,Sun,15,28,53.57,195,0,1,60.9,2,17,6.96,5.36,MannPe00
Donovan McNabb,QB,25.035,2001-12-30,NFL,PHI,,NYG,W 24-21,15,16,Sun,21,39,53.85,270,3,1,90.8,4,29,6.92,7.31,McNaDo00
Steve McNair,QB,28.319,2001-12-30,NFL,TEN,,CLE,L 38-41,15,16,Sun,16,25,64.00,274,2,0,127.7,1,10,10.96,12.56,McNaSt00
Jim Miller,QB,30.324,2001-12-30,NFL,CHI,@,DET,W 24-0,15,16,Sun,17,30,56.67,252,2,0,106.5,1,9,8.40,9.73,MillJi00
Jake Plummer,QB,27.011,2001-12-30,NFL,ARI,@,CAR,W 30-7,15,16,Sun,12,23,52.17,173,2,0,105.9,0,0,7.52,9.26,PlumJa00
Frank Sanders,WR,28.316,2001-12-30,NFL,ARI,@,CAR,W 30-7,15,16,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,SandFr00
Kordell Stewart,QB,29.075,2001-12-30,NFL,PIT,@,CIN,L 23-26,15,16,Sun,19,35,54.29,251,3,4,66.2,2,11,7.17,3.74,StewKo00
Vinny Testaverde,QB,38.047,2001-12-30,NFL,NYJ,,BUF,L 9-14,15,16,Sun,19,37,51.35,227,0,2,47.9,0,0,6.14,3.70,TestVi00
Alex Van Pelt,QB,31.243,2001-12-30,NFL,BUF,@,NYJ,W 14-9,15,16,Sun,16,27,59.26,185,1,0,92.4,1,9,6.85,7.59,VanPAl00
Michael Vick,QB,21.187,2001-12-30,NFL,ATL,@,MIA,L 14-21,15,16,Sun,11,20,55.00,214,1,2,69.6,3,21,10.70,7.20,VickMi00
Kurt Warner*,QB,30.191,2001-12-30,NFL,STL,,IND,W 42-17,15,16,Sun,23,30,76.67,359,3,1,135.3,2,0,11.97,12.47,WarnKu00
Lamont Warren,RB,28.360,2001-12-30,NFL,DET,,CHI,L 0-24,15,16,Sun,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,WarrLa00
Chris Weinke,QB,29.152,2001-12-30,NFL,CAR,,ARI,L 7-30,15,16,Sun,36,63,57.14,223,1,1,63.1,0,0,3.54,3.14,WeinCh00
Spergon Wynn,QB,23.142,2001-12-30,NFL,MIN,@,GNB,L 13-24,15,16,Sun,11,30,36.67,114,1,3,20.0,1,11,3.80,-0.03,WynnSp00
Tony Banks,QB,28.276,2002-01-06,NFL,WAS,,ARI,W 20-17,16,17,Sun,13,25,52.00,154,1,1,67.7,0,0,6.16,5.16,BankTo00
Jeff Blake,QB,31.033,2002-01-06,NFL,NOR,,SFO,L 0-38,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BlakJe00
Marty Booker,WR,25.159,2002-01-06,NFL,CHI,,JAX,W 33-13,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BookMa00
Tom Brady,QB,24.156,2002-01-06,NFL,NWE,@,CAR,W 38-6,16,17,Sun,17,29,58.62,198,1,2,62.1,1,2,6.83,4.41,BradTo00
Aaron Brooks,QB,25.288,2002-01-06,NFL,NOR,,SFO,L 0-38,16,17,Sun,21,33,63.64,119,0,4,30.6,3,33,3.61,-1.85,BrooAa00
Travis Brown,QB,24.173,2002-01-06,NFL,BUF,@,MIA,L 7-34,16,17,Sun,15,33,45.45,201,1,2,50.2,1,2,6.09,3.97,BrowTr01
Mark Brunell,QB,31.111,2002-01-06,NFL,JAX,@,CHI,L 13-33,16,17,Sun,19,36,52.78,189,2,3,51.7,4,43,5.25,2.61,BrunMa00
Quincy Carter,QB,24.085,2002-01-06,NFL,DAL,@,DET,L 10-15,16,17,Sun,11,26,42.31,158,0,1,46.6,0,0,6.08,4.35,CartQu00
Kerry Collins,QB,29.007,2002-01-06,NFL,NYG,,GNB,L 25-34,16,17,Sun,36,59,61.02,386,1,2,71.7,1,8,6.54,5.36,CollKe00
Tim Couch,QB,24.159,2002-01-06,NFL,CLE,@,PIT,L 7-28,16,17,Sun,13,26,50.00,150,0,2,35.7,4,45,5.77,2.31,CoucTi00
Koy Detmer,QB,28.185,2002-01-06,NFL,PHI,@,TAM,W 17-13,16,17,Sun,5,14,35.71,51,0,1,17.3,1,9,3.64,0.43,DetmKo00
Ty Detmer,QB,34.068,2002-01-06,NFL,DET,,DAL,W 15-10,16,17,Sun,24,40,60.00,242,2,0,94.0,0,0,6.05,7.05,DetmTy00
Trent Dilfer,QB,29.299,2002-01-06,NFL,SEA,,KAN,W 21-18,16,17,Sun,22,38,57.89,248,2,2,73.1,1,9,6.53,5.21,DilfTr00
Corey Dillon,HB,27.074,2002-01-06,NFL,CIN,@,TEN,W 23-21,16,17,Sun,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,DillCo00
Brett Favre*,QB,32.088,2002-01-06,NFL,GNB,@,NYG,W 34-25,16,17,Sun,15,30,50.00,315,2,0,109.7,1,7,10.50,11.83,FavrBr00
Jeff Feagles,P,35.305,2002-01-06,NFL,SEA,,KAN,W 21-18,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,FeagJe20
A.J. Feeley,QB,24.235,2002-01-06,NFL,PHI,@,TAM,W 17-13,16,17,Sun,10,14,71.43,143,2,1,114.0,0,0,10.21,9.86,FeelA.00
Jay Fiedler,QB,30.008,2002-01-06,NFL,MIA,,BUF,W 34-7,16,17,Sun,9,16,56.25,110,1,0,98.4,3,23,6.88,8.13,FiedJa00
Rich Gannon,QB,36.017,2002-01-06,NFL,OAK,,NYJ,L 22-24,16,17,Sun,23,38,60.53,224,1,0,85.9,1,6,5.89,6.42,GannRi00
Jeff Garcia,QB,31.316,2002-01-06,NFL,SFO,@,NOR,W 38-0,16,17,Sun,14,21,66.67,263,4,0,149.3,2,15,12.52,16.33,GarcJe00
Kent Graham,QB,33.066,2002-01-06,NFL,WAS,,ARI,W 20-17,16,17,Sun,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,GrahKe00
Trent Green,QB,31.181,2002-01-06,NFL,KAN,@,SEA,L 18-21,16,17,Sun,15,33,45.45,184,1,1,60.7,3,2,5.58,4.82,GreeTr00
Brian Griese,QB,26.294,2002-01-06,NFL,DEN,@,IND,L 10-29,16,17,Sun,16,32,50.00,151,1,4,34.2,5,47,4.72,-0.28,GrieBr00
Brad Johnson,QB,33.115,2002-01-06,NFL,TAM,,PHI,L 13-17,16,17,Sun,3,4,75.00,46,0,0,112.5,0,0,11.50,11.50,JohnBr00
Shaun King,QB,24.222,2002-01-06,NFL,TAM,,PHI,L 13-17,16,17,Sun,19,28,67.86,148,0,1,65.8,3,29,5.29,3.68,KingSh00
Jon Kitna,QB,29.107,2002-01-06,NFL,CIN,@,TEN,W 23-21,16,17,Sun,28,47,59.57,340,0,1,73.0,1,4,7.23,6.28,KitnJo00
Tommy Maddox,QB,30.126,2002-01-06,NFL,PIT,,CLE,W 28-7,16,17,Sun,6,8,75.00,97,1,1,115.1,1,4,12.13,9.00,MaddTo00
Peyton Manning,QB,25.288,2002-01-06,NFL,IND,,DEN,W 29-10,16,17,Sun,16,30,53.33,191,2,1,81.4,1,7,6.37,6.20,MannPe00
Steve McNair,QB,28.326,2002-01-06,NFL,TEN,,CIN,L 21-23,16,17,Sun,11,18,61.11,173,1,0,111.6,2,24,9.61,10.72,McNaSt00
Jim Miller,QB,30.331,2002-01-06,NFL,CHI,,JAX,W 33-13,16,17,Sun,19,28,67.86,159,1,0,94.2,1,6,5.68,6.39,MillJi00
Neil O'Donnell,QB,35.187,2002-01-06,NFL,TEN,,CIN,L 21-23,16,17,Sun,7,14,50.00,134,1,0,107.4,1,11,9.57,11.00,ODonNe00
Jake Plummer,QB,27.018,2002-01-06,NFL,ARI,@,WAS,L 17-20,16,17,Sun,11,25,44.00,154,0,1,47.7,2,12,6.16,4.36,PlumJa00
Tim Rattay,QB,24.297,2002-01-06,NFL,SFO,@,NOR,W 38-0,16,17,Sun,2,2,100.00,21,0,0,110.4,0,0,10.50,10.50,RattTi00
Kordell Stewart,QB,29.082,2002-01-06,NFL,PIT,,CLE,W 28-7,16,17,Sun,8,16,50.00,72,0,2,22.9,1,10,4.50,-1.13,StewKo00
Vinny Testaverde,QB,38.054,2002-01-06,NFL,NYJ,@,OAK,W 24-22,16,17,Sun,18,29,62.07,230,1,2,69.6,3,22,7.93,5.52,TestVi00
Alex Van Pelt,QB,31.250,2002-01-06,NFL,BUF,@,MIA,L 7-34,16,17,Sun,3,7,42.86,19,0,1,10.7,1,7,2.71,-3.71,VanPAl00
Michael Vick,QB,21.194,2002-01-06,NFL,ATL,@,STL,L 13-31,16,17,Sun,12,30,40.00,176,0,1,46.0,5,17,5.87,4.37,VickMi00
Kurt Warner*,QB,30.198,2002-01-06,NFL,STL,,ATL,W 31-13,16,17,Sun,25,30,83.33,280,3,3,99.3,2,14,9.33,6.83,WarnKu00
Chris Weinke,QB,29.159,2002-01-06,NFL,CAR,,NWE,L 6-38,16,17,Sun,15,36,41.67,144,0,3,18.8,2,15,4.00,0.25,WeinCh00
Elvis Grbac,QB,31.147,2002-01-07,NFL,BAL,,MIN,W 19-3,16,17,Mon,10,27,37.04,160,0,0,57.6,2,21,5.93,5.93,GrbaEl00
Randy Moss*,WR,24.328,2002-01-07,NFL,MIN,@,BAL,L 3-19,16,17,Mon,1,1,100.00,29,0,0,118.7,0,0,29.00,29.00,MossRa00
Spergon Wynn,QB,23.150,2002-01-07,NFL,MIN,@,BAL,L 3-19,16,17,Mon,13,29,44.83,86,0,2,23.2,5,22,2.97,-0.14,WynnSp00
Rich Gannon,QB,36.023,2002-01-12,NFL,OAK,,NYJ,W 38-24,17,18,Sat,23,29,79.31,294,2,0,131.9,,7,10.14,11.52,GannRi00
Brad Johnson,QB,33.121,2002-01-12,NFL,TAM,@,PHI,L 9-31,17,18,Sat,22,36,61.11,202,0,4,36.8,1,7,5.61,0.61,JohnBr00
Donovan McNabb,QB,25.048,2002-01-12,NFL,PHI,,TAM,W 31-9,17,18,Sat,16,25,64.00,194,2,1,97.7,3,8,7.76,7.56,McNaDo00
Vinny Testaverde,QB,38.060,2002-01-12,NFL,NYJ,@,OAK,L 24-38,17,18,Sat,26,40,65.00,268,3,0,109.2,1,3,6.70,8.20,TestVi00
Brett Favre*,QB,32.095,2002-01-13,NFL,GNB,,SFO,W 25-15,17,18,Sun,22,29,75.86,269,2,1,112.6,1,7,9.28,9.10,FavrBr00
Jay Fiedler,QB,30.015,2002-01-13,NFL,MIA,,BAL,L 3-20,17,18,Sun,15,28,53.57,122,0,1,50.0,3,17,4.36,2.75,FiedJa00
Jeff Garcia,QB,31.323,2002-01-13,NFL,SFO,@,GNB,L 15-25,17,18,Sun,22,32,68.75,233,1,1,87.1,2,14,7.28,6.50,GarcJe00
Elvis Grbac,QB,31.153,2002-01-13,NFL,BAL,@,MIA,W 20-3,17,18,Sun,12,18,66.67,133,1,0,106.9,1,12,7.39,8.50,GrbaEl00
Tom Brady,QB,24.169,2002-01-19,NFL,NWE,,OAK,W 16-13,17,19,Sat,32,52,61.54,312,0,1,70.4,2,15,6.00,5.13,BradTo00
Rich Gannon,QB,36.030,2002-01-19,NFL,OAK,@,NWE,L 13-16,18,19,Sat,17,31,54.84,159,1,0,79.9,,6,5.13,5.77,GannRi00
Shane Matthews,QB,31.232,2002-01-19,NFL,CHI,,PHI,L 19-33,17,19,Sat,8,17,47.06,66,0,2,17.9,1,9,3.88,-1.41,MattSh00
Donovan McNabb,QB,25.055,2002-01-19,NFL,PHI,@,CHI,W 33-19,18,19,Sat,26,40,65.00,262,2,1,89.8,2,13,6.55,6.43,McNaDo00
Jim Miller,QB,30.344,2002-01-19,NFL,CHI,,PHI,L 19-33,17,19,Sat,3,5,60.00,23,0,1,31.7,1,7,4.60,-4.40,MillJi00
Brett Favre*,QB,32.102,2002-01-20,NFL,GNB,@,STL,L 17-45,18,19,Sun,26,44,59.09,281,2,6,53.5,2,16,6.39,1.16,FavrBr00
Elvis Grbac,QB,31.160,2002-01-20,NFL,BAL,@,PIT,L 10-27,18,19,Sun,18,37,48.65,153,0,3,26.1,3,25,4.14,0.49,GrbaEl00
Kordell Stewart,QB,29.096,2002-01-20,NFL,PIT,,BAL,W 27-10,17,19,Sun,12,22,54.55,154,1,1,72.9,2,11,7.00,5.86,StewKo00
Kurt Warner*,QB,30.212,2002-01-20,NFL,STL,,GNB,W 45-17,17,19,Sun,18,30,60.00,216,2,1,90.4,2,15,7.20,7.03,WarnKu00
Drew Bledsoe,QB,29.347,2002-01-27,NFL,NWE,@,PIT,W 24-17,18,20,Sun,10,21,47.62,102,1,0,77.9,2,11,4.86,5.81,BledDr00
Tom Brady,QB,24.177,2002-01-27,NFL,NWE,@,PIT,W 24-17,18,20,Sun,12,18,66.67,115,0,0,84.3,2,14,6.39,6.39,BradTo00
Donovan McNabb,QB,25.063,2002-01-27,NFL,PHI,@,STL,L 24-29,19,20,Sun,18,30,60.00,171,1,1,73.1,3,25,5.70,4.87,McNaDo00
Kordell Stewart,QB,29.103,2002-01-27,NFL,PIT,,NWE,L 17-24,18,20,Sun,24,42,57.14,255,0,3,45.2,3,7,6.07,2.86,StewKo00
Kurt Warner*,QB,30.219,2002-01-27,NFL,STL,,PHI,W 29-24,18,20,Sun,22,33,66.67,212,1,0,94.5,1,2,6.42,7.03,WarnKu00
Tom Brady,QB,24.184,2002-02-03,NFL,NWE,N,STL,W 20-17,19,20,Sun,16,27,59.26,145,1,0,86.2,1,7,5.37,6.11,BradTo00
Kurt Warner*,QB,30.226,2002-02-03,NFL,STL,N,NWE,L 17-20,19,20,Sun,28,44,63.64,365,1,2,78.3,3,28,8.30,6.70,WarnKu00
