Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id 
Brandon Pettigrew,TE,26.249,2011-10-30,NFL,DET,@,DEN,W 45-10,8,8,Sun,4,3,8,2.67,0,75.0%,2.00,PettBr00
Austin Pettis,WR,23.176,2011-10-30,NFL,STL,,NOR,W 31-21,7,8,Sun,1,1,7,7.00,0,100.0%,7.00,PettAu00
Dennis Pitta,TE,26.123,2011-10-30,NFL,BAL,,ARI,W 30-27,7,8,Sun,8,6,44,7.33,0,75.0%,5.50,PittDe00
Chris Pressley,FB,25.083,2011-10-30,NFL,CIN,@,SEA,W 34-12,7,8,Sun,1,1,6,6.00,0,100.0%,6.00,PresCh00
Isaac Redman,RB,26.354,2011-10-30,NFL,PIT,,NWE,W 25-17,8,8,Sun,2,1,5,5.00,0,50.0%,2.50,RedmIs20
Ray Rice,RB,24.281,2011-10-30,NFL,BAL,,ARI,W 30-27,7,8,Sun,9,7,36,5.14,0,77.8%,4.00,RiceRa00
Sidney Rice,WR,25.059,2011-10-30,NFL,SEA,,CIN,L 12-34,7,8,Sun,14,7,102,14.57,0,50.0%,7.29,RiceSi01
Javon Ringer,RB,24.270,2011-10-30,NFL,TEN,,IND,W 27-10,7,8,Sun,6,5,42,8.40,0,83.3%,7.00,RingJa00
Laurent Robinson,WR,26.163,2011-10-30,NFL,DAL,@,PHI,L 7-34,7,8,Sun,8,5,103,20.60,1,62.5%,12.88,RobiLa01
Michael Robinson,FB,28.266,2011-10-30,NFL,SEA,,CIN,L 12-34,7,8,Sun,1,1,11,11.00,0,100.0%,11.00,RobiMi00
Naaman Roosevelt,WR,23.310,2011-10-30,NFL,BUF,,WAS,W 23-0,7,8,Sun,1,1,22,22.00,0,100.0%,22.00,RoosNa00
Dante Rosario,TE,27.005,2011-10-30,NFL,DEN,,DET,L 10-45,7,8,Sun,1,1,7,7.00,0,100.0%,7.00,RosaDa00
Eddie Royal,WR,25.162,2011-10-30,NFL,DEN,,DET,L 10-45,7,8,Sun,13,6,41,6.83,0,46.2%,3.15,RoyaEd00
Kyle Rudolph,TE,21.355,2011-10-30,NFL,MIN,@,CAR,W 24-21,8,8,Sun,5,2,15,7.50,0,40.0%,3.00,RudoKy00
Greg Salas,WR,23.066,2011-10-30,NFL,STL,,NOR,W 31-21,7,8,Sun,6,5,47,9.40,0,83.3%,7.83,SalaGr00
Emmanuel Sanders,WR,24.227,2011-10-30,NFL,PIT,,NWE,W 25-17,8,8,Sun,8,5,70,14.00,0,62.5%,8.75,SandEm00
Tony Scheffler,TE,28.257,2011-10-30,NFL,DET,@,DEN,W 45-10,8,8,Sun,3,3,38,12.67,1,100.0%,12.67,ScheTo00
Bernard Scott,HB,27.262,2011-10-30,NFL,CIN,@,SEA,W 34-12,7,8,Sun,3,3,0,0.00,0,100.0%,0.00,ScotBe00
Visanthe Shiancoe,TE,31.134,2011-10-30,NFL,MIN,@,CAR,W 24-21,8,8,Sun,4,3,37,12.33,0,75.0%,9.25,ShiaVi00
Jeremy Shockey,TE,31.073,2011-10-30,NFL,CAR,,MIN,L 21-24,8,8,Sun,3,1,1,1.00,1,33.3%,0.33,ShocJe00
Jerome Simpson,WR,25.268,2011-10-30,NFL,CIN,@,SEA,W 34-12,7,8,Sun,2,1,14,14.00,1,50.0%,7.00,SimpJe00
Alex Smith,TE,29.161,2011-10-30,NFL,CLE,@,SFO,L 10-20,7,8,Sun,1,1,20,20.00,0,100.0%,20.00,SmitAl02
Brad Smith,QB/W,27.322,2011-10-30,NFL,BUF,,WAS,W 23-0,7,8,Sun,3,3,18,6.00,0,100.0%,6.00,SmitBr01
Steve Smith,WR,32.171,2011-10-30,NFL,CAR,,MIN,L 21-24,8,8,Sun,9,7,100,14.29,1,77.8%,11.11,SmitSt01
Torrey Smith,WR,22.277,2011-10-30,NFL,BAL,,ARI,W 30-27,7,8,Sun,9,3,57,19.00,0,33.3%,6.33,SmitTo02
Isaac Sopoaga,NT,30.056,2011-10-30,NFL,SFO,,CLE,W 20-10,7,8,Sun,1,1,18,18.00,0,100.0%,18.00,SopoIs20
C.J. Spiller,WR,24.086,2011-10-30,NFL,BUF,,WAS,W 23-0,7,8,Sun,3,2,9,4.50,0,66.7%,3.00,SpilC.00
Darren Sproles,RB,28.132,2011-10-30,NFL,NOR,@,STL,L 21-31,8,8,Sun,7,6,60,10.00,0,85.7%,8.57,SproDa00
Joe Staley,LT,27.061,2011-10-30,NFL,SFO,,CLE,W 20-10,7,8,Sun,1,1,17,17.00,0,100.0%,17.00,StalJo20
Jonathan Stewart,RB,24.223,2011-10-30,NFL,CAR,,MIN,L 21-24,8,8,Sun,3,2,10,5.00,0,66.7%,3.33,StewJo00
Phillip Tanner,RB,23.083,2011-10-30,NFL,DAL,@,PHI,L 7-34,7,8,Sun,2,2,19,9.50,0,100.0%,9.50,TannPh00
Golden Tate,WR,23.089,2011-10-30,NFL,SEA,,CIN,L 12-34,7,8,Sun,4,2,11,5.50,0,50.0%,2.75,TateGo00
Chester Taylor,RB,32.038,2011-10-30,NFL,ARI,@,BAL,L 27-30,7,8,Sun,1,1,3,3.00,0,100.0%,3.00,TaylCh01
Demaryius Thomas,WR,23.309,2011-10-30,NFL,DEN,,DET,L 10-45,7,8,Sun,3,1,10,10.00,0,33.3%,3.33,ThomDe03
Mike Thomas,WR,24.148,2011-10-30,NFL,JAX,@,HOU,L 14-24,8,8,Sun,4,3,24,8.00,0,75.0%,6.00,ThomMi01
Pierre Thomas,RB,26.316,2011-10-30,NFL,NOR,@,STL,L 21-31,8,8,Sun,4,4,11,2.75,0,100.0%,2.75,ThomPi00
Ryan Torain,RB,25.081,2011-10-30,NFL,WAS,@,BUF,L 0-23,7,8,Sun,1,1,6,6.00,0,100.0%,6.00,ToraRy00
Mike Wallace,WR,25.090,2011-10-30,NFL,PIT,,NWE,W 25-17,8,8,Sun,7,7,70,10.00,0,100.0%,10.00,WallMi00
Kevin Walter,WR,30.087,2011-10-30,NFL,HOU,,JAX,W 24-14,8,8,Sun,9,5,70,14.00,0,55.6%,7.78,WaltKe00
Danny Ware,RB,26.254,2011-10-30,NFL,NYG,,MIA,W 20-17,7,8,Sun,2,1,5,5.00,0,50.0%,2.50,WareDa00
Nate Washington,WR,28.063,2011-10-30,NFL,TEN,,IND,W 27-10,7,8,Sun,6,4,34,8.50,1,66.7%,5.67,WashNa00
Ben Watson,TE,30.316,2011-10-30,NFL,CLE,@,SFO,L 10-20,7,8,Sun,3,3,64,21.33,0,100.0%,21.33,WatsBe00
Reggie Wayne,WR,32.347,2011-10-30,NFL,IND,@,TEN,L 10-27,8,8,Sun,14,5,61,12.20,0,35.7%,4.36,WaynRe00
Wes Welker,WR,30.182,2011-10-30,NFL,NWE,@,PIT,L 17-25,7,8,Sun,8,6,39,6.50,0,75.0%,4.88,WelkWe00
Damian Williams,WR,23.157,2011-10-30,NFL,TEN,,IND,W 27-10,7,8,Sun,5,4,60,15.00,0,80.0%,12.00,WillDa04
DeAngelo Williams,RB,28.188,2011-10-30,NFL,CAR,,MIN,L 21-24,8,8,Sun,2,2,13,6.50,0,100.0%,6.50,WillDe02
Keiland Williams,RB,25.077,2011-10-30,NFL,DET,@,DEN,W 45-10,8,8,Sun,1,1,5,5.00,0,100.0%,5.00,WillKe03
Ricky Williams,RB,34.162,2011-10-30,NFL,BAL,,ARI,W 30-27,7,8,Sun,2,2,8,4.00,0,100.0%,4.00,WillRi00
Matt Willis,WR,27.200,2011-10-30,NFL,DEN,,DET,L 10-45,7,8,Sun,3,1,28,28.00,0,33.3%,9.33,WillMa00
Jason Witten,TE,29.177,2011-10-30,NFL,DAL,@,PHI,L 7-34,7,8,Sun,12,4,28,7.00,0,33.3%,2.33,WittJa00
Darrel Young,FB,24.205,2011-10-30,NFL,WAS,@,BUF,L 0-23,7,8,Sun,1,1,3,3.00,0,100.0%,3.00,YounDa01
Titus Young,WR,22.070,2011-10-30,NFL,DET,@,DEN,W 45-10,8,8,Sun,5,4,66,16.50,1,80.0%,13.20,YounTi00
Jonathan Baldwin,WR,22.082,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,8,5,82,16.40,1,62.5%,10.25,BaldJo00
Dwayne Bowe,WR,27.040,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,11,4,62,15.50,0,36.4%,5.64,BoweDw00
Steve Breaston,WR,28.072,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,4,3,42,14.00,0,75.0%,10.50,BreaSt00
Curtis Brinkley,RB,26.041,2011-10-31,NFL,SDG,@,KAN,L 20-23,7,8,Mon,3,3,24,8.00,0,100.0%,8.00,BrinCu00
Keary Colbert,WR,29.163,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,1,1,19,19.00,0,100.0%,19.00,ColbKe00
Patrick Crayton,WR,32.207,2011-10-31,NFL,SDG,@,KAN,L 20-23,7,8,Mon,4,3,50,16.67,0,75.0%,12.50,CrayPa00
Malcom Floyd,WR,30.053,2011-10-31,NFL,SDG,@,KAN,L 20-23,7,8,Mon,7,5,107,21.40,0,71.4%,15.29,FloyMa00
Antonio Gates,TE,31.135,2011-10-31,NFL,SDG,@,KAN,L 20-23,7,8,Mon,7,4,73,18.25,0,57.1%,10.43,GateAn00
Vincent Jackson,WR,28.290,2011-10-31,NFL,SDG,@,KAN,L 20-23,7,8,Mon,8,3,49,16.33,0,37.5%,6.13,JackVi00
Ryan Mathews,RB,24.021,2011-10-31,NFL,SDG,@,KAN,L 20-23,7,8,Mon,7,6,55,9.17,0,85.7%,7.86,MathRy00
Le'Ron McClain,FB,26.308,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,2,2,17,8.50,0,100.0%,8.50,McClLe00
Dexter McCluster,RB,22.067,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,3,3,28,9.33,0,100.0%,9.33,McClDe00
Randy McMichael,TE,32.125,2011-10-31,NFL,SDG,@,KAN,L 20-23,7,8,Mon,3,2,11,5.50,0,66.7%,3.67,McMiRa01
Leonard Pope,TE,28.051,2011-10-31,NFL,KAN,,SDG,W 23-20,7,8,Mon,1,1,11,11.00,0,100.0%,11.00,PopeLe00
Miles Austin,WR,27.129,2011-11-06,NFL,DAL,,SEA,W 23-13,8,9,Sun,3,2,53,26.50,0,66.7%,17.67,AustMi00
Terrence Austin,WR,23.073,2011-11-06,NFL,WAS,,SFO,L 11-19,8,9,Sun,5,2,14,7.00,0,40.0%,2.80,AustTe00
Josh Baker,FB-T,24.316,2011-11-06,NFL,NYJ,@,BUF,W 27-11,8,9,Sun,1,1,5,5.00,0,100.0%,5.00,BakeJo01
Doug Baldwin,WR,23.046,2011-11-06,NFL,SEA,@,DAL,L 13-23,8,9,Sun,6,3,31,10.33,0,50.0%,5.17,BaldDo00
Jonathan Baldwin,WR,22.088,2011-11-06,NFL,KAN,,MIA,L 3-31,8,9,Sun,5,1,12,12.00,0,20.0%,2.40,BaldJo00
Jake Ballard,TE,23.339,2011-11-06,NFL,NYG,@,NWE,W 24-20,8,9,Sun,7,4,67,16.75,1,57.1%,9.57,BallJa21
Ramses Barden,WR,25.309,2011-11-06,NFL,NYG,@,NWE,W 24-20,8,9,Sun,5,2,24,12.00,0,40.0%,4.80,BardRa00
Jackie Battle,RB,28.036,2011-11-06,NFL,KAN,,MIA,L 3-31,8,9,Sun,2,1,9,9.00,0,50.0%,4.50,BattJa00
Arrelious Benn,WR,23.059,2011-11-06,NFL,TAM,@,NOR,L 16-27,8,9,Sun,2,2,22,11.00,0,100.0%,11.00,BennAr00
Davone Bess,WR,26.054,2011-11-06,NFL,MIA,@,KAN,W 31-3,8,9,Sun,3,1,0,0.00,0,33.3%,0.00,BessDa00
LeGarrette Blount,RB,24.336,2011-11-06,NFL,TAM,@,NOR,L 16-27,8,9,Sun,3,2,8,4.00,0,66.7%,2.67,BlouLe00
Anquan Boldin,WR,31.034,2011-11-06,NFL,BAL,@,PIT,W 23-20,8,9,Sun,10,7,88,12.57,0,70.0%,8.80,BoldAn00
Dwayne Bowe,WR,27.046,2011-11-06,NFL,KAN,,MIA,L 3-31,8,9,Sun,10,6,88,14.67,0,60.0%,8.80,BoweDw00
Deion Branch,WR,32.111,2011-11-06,NFL,NWE,,NYG,L 20-24,8,9,Sun,5,2,21,10.50,0,40.0%,4.20,BranDe00
Steve Breaston,WR,28.078,2011-11-06,NFL,KAN,,MIA,L 3-31,8,9,Sun,11,7,115,16.43,0,63.6%,10.45,BreaSt00
Dezmon Briscoe,WR,22.067,2011-11-06,NFL,TAM,@,NOR,L 16-27,8,9,Sun,2,1,46,46.00,0,50.0%,23.00,BrisDe00
Antonio Brown,WR,23.119,2011-11-06,NFL,PIT,,BAL,L 20-23,9,9,Sun,11,5,109,21.80,0,45.5%,9.91,BrowAn04
Donald Brown,RB,24.209,2011-11-06,NFL,IND,,ATL,L 7-31,9,9,Sun,3,1,1,1.00,0,33.3%,0.33,BrowDo00
Vincent Brown,WR,22.285,2011-11-06,NFL,SDG,,GNB,L 38-45,8,9,Sun,6,4,79,19.75,0,66.7%,13.17,BrowVi00
Dez Bryant,WR,23.002,2011-11-06,NFL,DAL,,SEA,W 23-13,8,9,Sun,9,4,76,19.00,0,44.4%,8.44,BryaDe01
Plaxico Burress,WR,34.086,2011-11-06,NFL,NYJ,@,BUF,W 27-11,8,9,Sun,5,5,79,15.80,0,100.0%,15.80,BurrPl00
Michael Bush,RB,27.143,2011-11-06,NFL,OAK,,DEN,L 24-38,8,9,Sun,3,2,33,16.50,1,66.7%,11.00,BushMi00
Reggie Bush,RB,26.249,2011-11-06,NFL,MIA,@,KAN,W 31-3,8,9,Sun,3,3,50,16.67,0,100.0%,16.67,BushRe00
Andre Caldwell,WR,26.205,2011-11-06,NFL,CIN,@,TEN,W 24-17,8,9,Sun,9,5,22,4.40,1,55.6%,2.44,CaldAn00
Jordan Cameron,TE,23.091,2011-11-06,NFL,CLE,@,HOU,L 12-30,8,9,Sun,1,1,7,7.00,0,100.0%,7.00,CameJo00
James Casey,FB,27.045,2011-11-06,NFL,HOU,,CLE,W 30-12,9,9,Sun,1,1,1,1.00,0,100.0%,1.00,CaseJa00
Scott Chandler,TE,26.106,2011-11-06,NFL,BUF,,NYJ,L 11-27,8,9,Sun,3,3,24,8.00,0,100.0%,8.00,ChanSc00
Dallas Clark,TE,32.147,2011-11-06,NFL,IND,,ATL,L 7-31,9,9,Sun,5,2,21,10.50,0,40.0%,4.20,ClarDa00
Charles Clay,FB,22.266,2011-11-06,NFL,MIA,@,KAN,W 31-3,8,9,Sun,3,3,50,16.67,0,100.0%,16.67,ClayCh00
Colin Cochart,TE,24.122,2011-11-06,NFL,CIN,@,TEN,W 24-17,8,9,Sun,2,2,7,3.50,1,100.0%,3.50,CochCo00
Keary Colbert,WR,29.169,2011-11-06,NFL,KAN,,MIA,L 3-31,8,9,Sun,1,1,5,5.00,0,100.0%,5.00,ColbKe00
Austin Collie,WR,25.360,2011-11-06,NFL,IND,,ATL,L 7-31,9,9,Sun,5,4,32,8.00,0,80.0%,6.40,CollAu00
Marques Colston,WR,28.154,2011-11-06,NFL,NOR,,TAM,W 27-16,9,9,Sun,5,5,52,10.40,0,100.0%,10.40,ColsMa00
Jared Cook,TE,24.213,2011-11-06,NFL,TEN,,CIN,L 17-24,8,9,Sun,8,4,47,11.75,0,50.0%,5.88,CookJa02
Jerricho Cotchery,WR,29.143,2011-11-06,NFL,PIT,,BAL,L 20-23,9,9,Sun,6,3,44,14.67,0,50.0%,7.33,CotcJe00
Michael Crabtree,WR,24.053,2011-11-06,NFL,SFO,@,WAS,W 19-11,8,9,Sun,5,5,51,10.20,0,100.0%,10.20,CrabMi00
Patrick Crayton,WR,32.213,2011-11-06,NFL,SDG,,GNB,L 38-45,8,9,Sun,3,1,5,5.00,0,33.3%,1.67,CrayPa00
Josh Cribbs,WR,28.150,2011-11-06,NFL,CLE,@,HOU,L 12-30,8,9,Sun,5,5,50,10.00,1,100.0%,10.00,CribJo01
Victor Cruz,WR,24.360,2011-11-06,NFL,NYG,@,NWE,W 24-20,8,9,Sun,11,6,91,15.17,0,54.5%,8.27,CruzVi00
Owen Daniels,TE,28.362,2011-11-06,NFL,HOU,,CLE,W 30-12,9,9,Sun,4,3,32,10.67,0,75.0%,8.00,DaniOw00
Fred Davis,TE,25.295,2011-11-06,NFL,WAS,,SFO,L 11-19,8,9,Sun,7,4,42,10.50,0,57.1%,6.00,DaviFr01
Vernon Davis,TE,27.279,2011-11-06,NFL,SFO,@,WAS,W 19-11,8,9,Sun,7,4,41,10.25,0,57.1%,5.86,DaviVe00
Eric Decker,WR,24.236,2011-11-06,NFL,DEN,@,OAK,W 38-24,8,9,Sun,5,3,47,15.67,1,60.0%,9.40,DeckEr00
Ed Dickson,TE,24.104,2011-11-06,NFL,BAL,@,PIT,W 23-20,8,9,Sun,5,2,8,4.00,0,40.0%,1.60,DickEd00
Early Doucet,WR,26.009,2011-11-06,NFL,ARI,,STL,W 19-13,8,9,Sun,6,6,78,13.00,0,100.0%,13.00,DoucEa00
Jim Dray,TE,24.310,2011-11-06,NFL,ARI,,STL,W 19-13,8,9,Sun,3,2,25,12.50,0,66.7%,8.33,DrayJi00
Joel Dreessen,TE,29.103,2011-11-06,NFL,HOU,,CLE,W 30-12,9,9,Sun,2,2,27,13.50,0,100.0%,13.50,DreeJo00
Donald Driver,WR,36.277,2011-11-06,NFL,GNB,@,SDG,W 45-38,8,9,Sun,2,2,18,9.00,0,100.0%,9.00,DrivDo00
Braylon Edwards,WR,28.258,2011-11-06,NFL,SFO,@,WAS,W 19-11,8,9,Sun,3,2,30,15.00,0,66.7%,10.00,EdwaBr00
Brody Eldridge,TE,24.220,2011-11-06,NFL,IND,,ATL,L 7-31,9,9,Sun,1,1,6,6.00,0,100.0%,6.00,EldrBr00
Anthony Fasano,TE,27.200,2011-11-06,NFL,MIA,@,KAN,W 31-3,8,9,Sun,3,2,38,19.00,2,66.7%,12.67,FasaAn00
Daniel Fells,TE,28.044,2011-11-06,NFL,DEN,@,OAK,W 38-24,8,9,Sun,1,1,6,6.00,0,100.0%,6.00,FellDa00
Jermichael Finley,TE,24.225,2011-11-06,NFL,GNB,@,SDG,W 45-38,8,9,Sun,7,5,44,8.80,1,71.4%,6.29,FinlJe00
Larry Fitzgerald,WR,28.067,2011-11-06,NFL,ARI,,STL,W 19-13,8,9,Sun,12,4,43,10.75,1,33.3%,3.58,FitzLa00
Jacoby Ford,WR,24.102,2011-11-06,NFL,OAK,,DEN,L 24-38,8,9,Sun,6,5,105,21.00,1,83.3%,17.50,FordJa01
Justin Forsett,RB,26.023,2011-11-06,NFL,SEA,@,DAL,L 13-23,8,9,Sun,3,2,14,7.00,0,66.7%,4.67,ForsJu00
Arian Foster,RB,25.074,2011-11-06,NFL,HOU,,CLE,W 30-12,9,9,Sun,7,5,26,5.20,0,71.4%,3.71,FostAr00
Jabar Gaffney,WR,30.340,2011-11-06,NFL,WAS,,SFO,L 11-19,8,9,Sun,5,4,40,10.00,1,80.0%,8.00,GaffJa00
Pierre Garcon,WR,25.090,2011-11-06,NFL,IND,,ATL,L 7-31,9,9,Sun,6,3,22,7.33,0,50.0%,3.67,GarcPi00
Antonio Gates,TE,31.141,2011-11-06,NFL,SDG,,GNB,L 38-45,8,9,Sun,11,8,96,12.00,1,72.7%,8.73,GateAn00
Brandon Gibson,WR,24.085,2011-11-06,NFL,STL,@,ARI,L 13-19,8,9,Sun,5,5,54,10.80,0,100.0%,10.80,GibsBr00
John Gilmore,TE,32.046,2011-11-06,NFL,NOR,,TAM,W 27-16,9,9,Sun,2,1,9,9.00,0,50.0%,4.50,GilmJo00
Ted Ginn,WR,26.208,2011-11-06,NFL,SFO,@,WAS,W 19-11,8,9,Sun,1,1,14,14.00,0,100.0%,14.00,GinnTe00
Tony Gonzalez*,TE,35.252,2011-11-06,NFL,ATL,@,IND,W 31-7,8,9,Sun,6,4,36,9.00,1,66.7%,6.00,GonzTo00
Frank Gore,RB,28.176,2011-11-06,NFL,SFO,@,WAS,W 19-11,8,9,Sun,3,1,7,7.00,0,33.3%,2.33,GoreFr00
Jimmy Graham,TE,24.347,2011-11-06,NFL,NOR,,TAM,W 27-16,9,9,Sun,8,6,78,13.00,0,75.0%,9.75,GrahJi00
A.J. Green,WR,23.098,2011-11-06,NFL,CIN,@,TEN,W 24-17,8,9,Sun,7,7,83,11.86,0,100.0%,11.86,GreeA.00
BenJarvus Green-Ellis,RB,26.127,2011-11-06,NFL,NWE,,NYG,L 20-24,8,9,Sun,1,1,11,11.00,0,100.0%,11.00,GreeBe00
Rob Gronkowski,TE,22.176,2011-11-06,NFL,NWE,,NYG,L 20-24,8,9,Sun,15,8,101,12.63,1,53.3%,6.73,GronRo00
Ahmard Hall,FB,31.358,2011-11-06,NFL,TEN,,CIN,L 17-24,8,9,Sun,1,1,9,9.00,0,100.0%,9.00,HallAh00
Leonard Hankerson,WR,23.183,2011-11-06,NFL,WAS,,SFO,L 11-19,8,9,Sun,6,4,34,8.50,0,66.7%,5.67,HankLe00
Lavelle Hawkins,WR,25.117,2011-11-06,NFL,TEN,,CIN,L 17-24,8,9,Sun,7,5,63,12.60,1,71.4%,9.00,HawkLa00
Roy Helu,RB,22.334,2011-11-06,NFL,WAS,,SFO,L 11-19,8,9,Sun,16,14,105,7.50,0,87.5%,6.56,HeluRo00
Devery Henderson,WR,29.225,2011-11-06,NFL,NOR,,TAM,W 27-16,9,9,Sun,3,2,13,6.50,0,66.7%,4.33,HendDe00
Aaron Hernandez,TE,22.000,2011-11-06,NFL,NWE,,NYG,L 20-24,8,9,Sun,5,4,35,8.75,1,80.0%,7.00,HernAa00
Jacob Hester,FB,26.182,2011-11-06,NFL,SDG,,GNB,L 38-45,8,9,Sun,2,1,2,2.00,0,50.0%,1.00,HestJa00
Santonio Holmes,WR,27.248,2011-11-06,NFL,NYJ,@,BUF,W 27-11,8,9,Sun,6,3,29,9.67,1,50.0%,4.83,HolmSa00
T.J. Houshmandzadeh,WR,34.041,2011-11-06,NFL,OAK,,DEN,L 24-38,8,9,Sun,4,1,28,28.00,0,25.0%,7.00,HousTJ00
Fred Jackson,RB,30.259,2011-11-06,NFL,BUF,,NYJ,L 11-27,8,9,Sun,8,3,38,12.67,0,37.5%,4.75,JackFr02
Steven Jackson,RB,28.107,2011-11-06,NFL,STL,@,ARI,L 13-19,8,9,Sun,2,1,12,12.00,0,50.0%,6.00,JackSt00
Vincent Jackson,WR,28.296,2011-11-06,NFL,SDG,,GNB,L 38-45,8,9,Sun,12,7,141,20.14,3,58.3%,11.75,JackVi00
Brandon Jacobs,RB,29.123,2011-11-06,NFL,NYG,@,NWE,W 24-20,8,9,Sun,5,4,28,7.00,0,80.0%,5.60,JacoBr00
Greg Jennings,WR,28.046,2011-11-06,NFL,GNB,@,SDG,W 45-38,8,9,Sun,8,6,46,7.67,1,75.0%,5.75,JennGr00
Chris Johnson,RB,26.044,2011-11-06,NFL,TEN,,CIN,L 17-24,8,9,Sun,6,4,46,11.50,0,66.7%,7.67,JohnCh04
David Johnson,FB,24.072,2011-11-06,NFL,PIT,,BAL,L 20-23,9,9,Sun,2,1,25,25.00,0,50.0%,12.50,JohnDa05
Steve Johnson,WR,24.343,2011-11-06,NFL,BUF,,NYJ,L 11-27,8,9,Sun,6,3,84,28.00,0,50.0%,14.00,JohnSt00
Donald Jones,WR,23.324,2011-11-06,NFL,BUF,,NYJ,L 11-27,8,9,Sun,4,1,6,6.00,0,25.0%,1.50,JoneDo00
Jacoby Jones,WR,27.118,2011-11-06,NFL,HOU,,CLE,W 30-12,9,9,Sun,4,2,28,14.00,0,50.0%,7.00,JoneJa03
James Jones,WR,27.220,2011-11-06,NFL,GNB,@,SDG,W 45-38,8,9,Sun,1,1,21,21.00,1,100.0%,21.00,JoneJa04
Julio Jones,WR,22.271,2011-11-06,NFL,ATL,@,IND,W 31-7,8,9,Sun,4,3,131,43.67,2,75.0%,32.75,JoneJu02
Dustin Keller,TE,27.042,2011-11-06,NFL,NYJ,@,BUF,W 27-11,8,9,Sun,7,4,64,16.00,0,57.1%,9.14,KellDu00
Lance Kendricks,TE,23.280,2011-11-06,NFL,STL,@,ARI,L 13-19,8,9,Sun,1,1,7,7.00,0,100.0%,7.00,KendLa00
Jeremy Kerley,WR,22.363,2011-11-06,NFL,NYJ,@,BUF,W 27-11,8,9,Sun,5,4,23,5.75,0,80.0%,4.60,KerlJe00
John Kuhn,FB,29.058,2011-11-06,NFL,GNB,@,SDG,W 45-38,8,9,Sun,1,1,4,4.00,0,100.0%,4.00,KuhnJo00
Vonta Leach,FB,30.000,2011-11-06,NFL,BAL,@,PIT,W 23-20,8,9,Sun,1,1,5,5.00,0,100.0%,5.00,LeacVo00
Donald Lee,TE,31.067,2011-11-06,NFL,CIN,@,TEN,W 24-17,8,9,Sun,4,3,49,16.33,0,75.0%,12.25,LeexDo00
Greg Little,WR,22.160,2011-11-06,NFL,CLE,@,HOU,L 12-30,8,9,Sun,9,2,33,16.50,0,22.2%,3.67,LittGr00
Brandon Lloyd,WR,30.124,2011-11-06,NFL,STL,@,ARI,L 13-19,8,9,Sun,13,5,80,16.00,0,38.5%,6.15,LloyBr00
Erik Lorig,FB/T,24.354,2011-11-06,NFL,TAM,@,NOR,L 16-27,8,9,Sun,3,2,12,6.00,0,66.7%,4.00,LoriEr99
Kregg Lumpkin,RB,27.175,2011-11-06,NFL,TAM,@,NOR,L 16-27,8,9,Sun,6,4,31,7.75,0,66.7%,5.17,LumpKr00
Marshawn Lynch,RB,25.198,2011-11-06,NFL,SEA,@,DAL,L 13-23,8,9,Sun,2,1,8,8.00,0,50.0%,4.00,LyncMa00
Mario Manningham,WR,25.165,2011-11-06,NFL,NYG,@,NWE,W 24-20,8,9,Sun,7,3,33,11.00,1,42.9%,4.71,MannMa01
Marc Mariani,WR,24.188,2011-11-06,NFL,TEN,,CIN,L 17-24,8,9,Sun,1,1,6,6.00,0,100.0%,6.00,MariMa00
Brandon Marshall,WR,27.228,2011-11-06,NFL,MIA,@,KAN,W 31-3,8,9,Sun,11,8,106,13.25,1,72.7%,9.64,MarsBr00
Le'Ron McClain,FB,26.314,2011-11-06,NFL,KAN,,MIA,L 3-31,8,9,Sun,1,1,4,4.00,0,100.0%,4.00,McClLe00
Dexter McCluster,RB,22.073,2011-11-06,NFL,KAN,,MIA,L 3-31,8,9,Sun,4,1,8,8.00,0,25.0%,2.00,McClDe00
Anthony McCoy,TE,23.329,2011-11-06,NFL,SEA,@,DAL,L 13-23,8,9,Sun,2,2,44,22.00,0,100.0%,22.00,McCoAn00
Randy McMichael,TE,32.131,2011-11-06,NFL,SDG,,GNB,L 38-45,8,9,Sun,1,1,3,3.00,0,100.0%,3.00,McMiRa01
Rashard Mendenhall,RB,24.140,2011-11-06,NFL,PIT,,BAL,L 20-23,9,9,Sun,2,1,3,3.00,0,50.0%,1.50,MendRa00
Bruce Miller,FB,24.092,2011-11-06,NFL,SFO,@,WAS,W 19-11,8,9,Sun,1,1,30,30.00,1,100.0%,30.00,MillBr02
Heath Miller,TE,29.015,2011-11-06,NFL,PIT,,BAL,L 20-23,9,9,Sun,6,5,73,14.60,0,83.3%,12.17,MillHe00
Denarius Moore,WR,22.332,2011-11-06,NFL,OAK,,DEN,L 24-38,8,9,Sun,12,4,61,15.25,0,33.3%,5.08,MoorDe02
Evan Moore,TE,26.307,2011-11-06,NFL,CLE,@,HOU,L 12-30,8,9,Sun,2,2,11,5.50,0,100.0%,5.50,MoorEv00
