Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Kevin Dockery,CB,24.257,2008-09-21,NFL,NYG,,CIN,W 26-23,3,3,Sun,0,0,0,2,DockKe20
Ray Edwards,LDE,23.264,2008-09-21,NFL,MIN,,CAR,W 20-10,3,3,Sun,0,0,0,1,EdwaRa21
Cortland Finnegan,RCB,24.232,2008-09-21,NFL,TEN,,HOU,W 31-12,3,3,Sun,1,99,1,2,FinnCo20
Drayton Florence,RCB,27.277,2008-09-21,NFL,JAX,@,IND,W 23-21,3,3,Sun,0,0,0,1,FlorDr20
Omar Gaither,WILL,24.187,2008-09-21,NFL,PHI,,PIT,W 15-6,3,3,Sun,0,0,0,2,GaitOm20
Chris Gamble,LCB,25.194,2008-09-21,NFL,CAR,@,MIN,L 10-20,3,3,Sun,1,19,0,1,GambCh20
Deon Grant,SS,29.191,2008-09-21,NFL,SEA,,STL,W 37-13,3,3,Sun,1,31,0,3,GranDe21
Eric Green,RCB,26.189,2008-09-21,NFL,ARI,@,WAS,L 17-24,3,3,Sun,0,0,0,1,GreeEr20
Morlon Greenwood,WILL,30.066,2008-09-21,NFL,HOU,@,TEN,L 12-31,2,3,Sun,0,0,0,1,GreeMo20
Michael Griffin,FS,23.261,2008-09-21,NFL,TEN,,HOU,W 31-12,3,3,Sun,2,0,0,2,GrifMi99
Brent Grimes,LCB,25.064,2008-09-21,NFL,ATL,,KAN,W 38-14,3,3,Sun,1,25,0,2,GrimBr20
DeAngelo Hall,CB,24.307,2008-09-21,NFL,OAK,@,BUF,L 23-24,3,3,Sun,1,0,0,1,HallDe99
Leon Hall,RCB,23.287,2008-09-21,NFL,CIN,@,NYG,L 23-26,3,3,Sun,0,0,0,2,HallLe98
Marcus Hamilton,,24.217,2008-09-21,,TAM,@,CHI,W 27-24,3,3,Sun,,,,2,HamiMa99
Nick Harper,LCB,34.011,2008-09-21,NFL,TEN,,HOU,W 31-12,3,3,Sun,0,0,0,2,HarpNi20
Roman Harper,SS,25.285,2008-09-21,NFL,NOR,@,DEN,L 32-34,3,3,Sun,0,0,0,1,HarpRo21
Chris Harris,SS,26.046,2008-09-21,NFL,CAR,@,MIN,L 10-20,3,3,Sun,0,0,0,1,HarrCh20
Kelvin Hayden,LCB,25.060,2008-09-21,NFL,IND,,JAX,L 21-23,3,3,Sun,1,28,0,1,HaydKe20
Albert Haynesworth,RDT,27.096,2008-09-21,NFL,TEN,,HOU,W 31-12,3,3,Sun,0,0,0,1,HaynAl20
John Henderson,DT,29.256,2008-09-21,NFL,JAX,@,IND,W 23-21,3,3,Sun,0,0,0,1,HendJo99
Anthony Henry,RCB,31.323,2008-09-21,NFL,DAL,@,GNB,W 27-16,3,3,Sun,0,0,0,1,HenrAn20
Tye Hill,LCB,26.110,2008-09-21,NFL,STL,@,SEA,L 13-37,3,3,Sun,0,0,0,1,HillTy20
Hunter Hillenmeyer,SLB,27.329,2008-09-21,NFL,CHI,,TAM,L 24-27,3,3,Sun,0,0,0,1,HillHu20
Chris Houston,RCB,23.339,2008-09-21,NFL,ATL,,KAN,W 38-14,3,3,Sun,1,10,1,4,HousCh99
D'Qwell Jackson,WLB,24.361,2008-09-21,NFL,CLE,@,BAL,L 10-28,3,3,Sun,1,16,0,1,JackDQ20
Rashad Jeanty,SLB,25.157,2008-09-21,NFL,CIN,@,NYG,L 23-26,3,3,Sun,0,0,0,1,JeanRa20
Kelly Jennings,CB,25.296,2008-09-21,NFL,SEA,,STL,W 37-13,3,3,Sun,0,0,0,1,JennKe20
Charles Johnson,DE,22.073,2008-09-21,NFL,CAR,@,MIN,L 10-20,3,3,Sun,0,0,0,1,JohnCh98
Adam Jones,CB,24.357,2008-09-21,NFL,DAL,@,GNB,W 27-16,3,3,Sun,0,0,0,1,JonePa20
David Jones,LCB,23.002,2008-09-21,NFL,CIN,@,NYG,L 23-26,3,3,Sun,0,0,0,1,JoneDa99
Dhani Jones,MLB,30.212,2008-09-21,NFL,CIN,@,NYG,L 23-26,3,3,Sun,0,0,0,1,JoneDh20
Kevin Kaesviharn,FS,32.023,2008-09-21,NFL,NOR,@,DEN,L 32-34,3,3,Sun,0,0,0,1,KaesKe20
Chris Kelsay,LDE,28.326,2008-09-21,NFL,BUF,,OAK,W 24-23,3,3,Sun,0,0,0,1,KelsCh21
Eric King,CB,26.134,2008-09-21,NFL,TEN,,HOU,W 31-12,3,3,Sun,0,0,0,1,KingEr20
LaRon Landry,FS,23.343,2008-09-21,NFL,WAS,,ARI,W 24-17,3,3,Sun,0,0,0,1,LandLa99
Kendall Langford,LDE,22.238,2008-09-21,NFL,MIA,@,NWE,W 38-13,3,3,Sun,0,0,0,1,LangKe98
Manny Lawson,LOLB,24.070,2008-09-21,NFL,SFO,,DET,W 31-13,3,3,Sun,0,0,0,1,LawsMa20
Jim Leonhard,S,25.330,2008-09-21,NFL,BAL,,CLE,W 28-10,2,3,Sun,0,0,0,1,LeonJi23
Ray Lewis*,LILB,33.129,2008-09-21,NFL,BAL,,CLE,W 28-10,2,3,Sun,0,0,0,2,LewiRa00
Ken Lucas,RCB,29.242,2008-09-21,NFL,CAR,@,MIN,L 10-20,3,3,Sun,0,0,0,1,LucaKe20
Sam Madison,CB,34.151,2008-09-21,NFL,NYG,,CIN,W 26-23,3,3,Sun,0,0,0,1,MadiSa00
Danieal Manning,S,26.043,2008-09-21,NFL,CHI,,TAM,L 24-27,3,3,Sun,0,0,0,1,MannDa21
Rashean Mathis,LCB,28.025,2008-09-21,NFL,JAX,@,IND,W 23-21,3,3,Sun,1,61,1,1,MathRa99
Robert Mathis,LDE,27.208,2008-09-21,NFL,IND,,JAX,L 21-23,3,3,Sun,0,0,0,1,MathRo20
Chris McAlister,LCB,31.099,2008-09-21,NFL,BAL,,CLE,W 28-10,2,3,Sun,1,12,0,2,McAlCh00
Bryant McFadden,RCB,26.305,2008-09-21,NFL,PIT,@,PHI,L 6-15,3,3,Sun,1,0,0,2,McFaBr20
Mike McKenzie,CB,32.148,2008-09-21,NFL,NOR,@,DEN,L 32-34,3,3,Sun,1,14,0,1,McKeMi20
Lawyer Milloy,SS,34.312,2008-09-21,NFL,ATL,,KAN,W 38-14,3,3,Sun,0,0,0,2,MillLa00
Antwan Odom,RDE,26.363,2008-09-21,NFL,CIN,@,NYG,L 23-26,3,3,Sun,0,0,0,1,OdomAn20
Juqua Parker,LDE,30.129,2008-09-21,NFL,PHI,,PIT,W 15-6,3,3,Sun,0,0,0,1,ThomJu20
Kevin Payne,SS,24.291,2008-09-21,NFL,CHI,,TAM,L 24-27,3,3,Sun,1,12,0,1,PaynKe99
Kenny Phillips,S,21.302,2008-09-21,NFL,NYG,,CIN,W 26-23,3,3,Sun,0,0,0,1,PhilKe99
Troy Polamalu,SS,27.155,2008-09-21,NFL,PIT,@,PHI,L 6-15,3,3,Sun,1,0,0,1,PolaTr99
Paul Posluszny,MLB,23.347,2008-09-21,NFL,BUF,,OAK,W 24-23,3,3,Sun,0,0,0,1,PoluPa99
Trevor Pryce,RDE,33.049,2008-09-21,NFL,BAL,,CLE,W 28-10,2,3,Sun,0,0,0,1,PrycTr00
Ed Reed*,FS,30.010,2008-09-21,NFL,BAL,,CLE,W 28-10,2,3,Sun,1,32,1,2,ReedEd00
Jacques Reeves,RCB,25.349,2008-09-21,NFL,HOU,@,TEN,L 12-31,2,3,Sun,1,33,0,2,ReevJa20
Fred Robbins,DT,31.180,2008-09-21,NFL,NYG,,CIN,W 26-23,3,3,Sun,0,0,0,1,RobbFr20
Dominique Rodgers-Cromartie,CB,22.167,2008-09-21,NFL,ARI,@,WAS,L 17-24,3,3,Sun,0,0,0,1,RodgDo99
Carlos Rogers,RCB,27.081,2008-09-21,NFL,WAS,,ARI,W 24-17,3,3,Sun,1,42,0,2,RogeCa20
Antrel Rolle,FS,25.280,2008-09-21,NFL,ARI,@,WAS,L 17-24,3,3,Sun,0,0,0,1,RollAn20
Samari Rolle,RCB,32.042,2008-09-21,NFL,BAL,,CLE,W 28-10,2,3,Sun,1,2,0,2,RollSa00
Brian Russell,FS,30.229,2008-09-21,NFL,SEA,,STL,W 37-13,3,3,Sun,0,0,0,2,RussBr20
Barrett Ruud,MLB,25.124,2008-09-21,NFL,TAM,@,CHI,W 27-24,3,3,Sun,1,0,0,2,RuudBa20
Asante Samuel,LCB,27.259,2008-09-21,NFL,PHI,,PIT,W 15-6,3,3,Sun,1,0,0,2,SamuAs20
Bart Scott,RILB,28.034,2008-09-21,NFL,BAL,,CLE,W 28-10,2,3,Sun,0,0,0,1,ScotBa20
Richard Seymour,RDE,28.351,2008-09-21,NFL,NWE,,MIA,L 13-38,3,3,Sun,0,0,0,1,SeymRi00
Scott Shanle,WLB,28.303,2008-09-21,NFL,NOR,@,DEN,L 32-34,3,3,Sun,0,0,0,1,ShanSc20
Justin Smith,RDE,28.357,2008-09-21,NFL,SFO,,DET,W 31-13,3,3,Sun,1,0,0,1,SmitJu20
Paul Spicer,DE,33.034,2008-09-21,NFL,JAX,@,IND,W 23-21,3,3,Sun,0,0,0,1,SpicPa20
Takeo Spikes,LB,31.279,2008-09-21,NFL,SFO,,DET,W 31-13,3,3,Sun,0,0,0,1,SpikTa00
Shawn Springs,LCB,33.194,2008-09-21,NFL,WAS,,ARI,W 24-17,3,3,Sun,0,0,0,1,SpriSh00
Randy Starks,DE,24.282,2008-09-21,NFL,MIA,@,NWE,W 38-13,3,3,Sun,1,8,0,2,StarRa20
Jason Taylor*,DE,34.020,2008-09-21,NFL,WAS,,ARI,W 24-17,3,3,Sun,0,0,0,3,TaylJa03
Adalius Thomas,OLB,31.034,2008-09-21,NFL,NWE,,MIA,L 13-38,3,3,Sun,0,0,0,1,ThomAd00
Pat Thomas,MLB,25.239,2008-09-21,NFL,KAN,@,ATL,L 14-38,3,3,Sun,0,0,0,1,ThomPa20
Chaun Thompson,LB,28.122,2008-09-21,NFL,HOU,@,TEN,L 12-31,2,3,Sun,0,0,0,1,ThomCh23
David Thornton,LLB,29.325,2008-09-21,NFL,TEN,,HOU,W 31-12,3,3,Sun,0,0,0,1,ThorDa20
Charles Tillman,LCB,27.211,2008-09-21,NFL,CHI,,TAM,L 24-27,3,3,Sun,0,0,0,2,TillCh20
Pisa Tinoisamoa,WLB,27.068,2008-09-21,NFL,STL,@,SEA,L 13-37,3,3,Sun,0,0,0,1,TinoPi20
Leigh Torrence,CB,26.261,2008-09-21,NFL,WAS,,ARI,W 24-17,3,3,Sun,0,0,0,1,TorrLe20
Brian Urlacher*,MLB,30.119,2008-09-21,NFL,CHI,,TAM,L 24-27,3,3,Sun,0,0,0,1,UrlaBr00
Nathan Vasher,CB,26.309,2008-09-21,NFL,CHI,,TAM,L 24-27,3,3,Sun,1,0,0,3,VashNa99
Fred Wakefield,G/T,30.004,2008-09-21,NFL,OAK,@,BUF,L 23-24,3,3,Sun,0,0,0,1,WakeFr00
Darwin Walker,DT,31.098,2008-09-21,NFL,CAR,@,MIN,L 10-20,3,3,Sun,0,0,0,1,WalkDa21
Frank Walker,CB,28.046,2008-09-21,NFL,BAL,,CLE,W 28-10,2,3,Sun,0,0,0,2,WalkFr20
Corey Webster,RCB,26.203,2008-09-21,NFL,NYG,,CIN,W 26-23,3,3,Sun,0,0,0,1,WebsCo20
Nate Webster,MLB,30.297,2008-09-21,NFL,DEN,,NOR,W 34-32,3,3,Sun,0,0,0,1,WebsNa20
Brian Williams,SS,29.081,2008-09-21,NFL,JAX,@,IND,W 23-21,3,3,Sun,1,27,0,1,WillBr22
Corey Williams,LDE,28.035,2008-09-21,NFL,CLE,@,BAL,L 10-28,3,3,Sun,0,0,0,1,WillCo21
Kevin Williams,UT,28.036,2008-09-21,NFL,MIN,,CAR,W 20-10,3,3,Sun,0,0,0,1,WillKe98
Pat Williams,NT,35.333,2008-09-21,NFL,MIN,,CAR,W 20-10,3,3,Sun,0,0,0,1,WillPa20
Tramon Williams,CB,25.189,2008-09-21,NFL,GNB,,DAL,L 16-27,3,3,Sun,0,0,0,1,WillTr99
David Barrett,S,30.275,2008-09-22,NFL,NYJ,@,SDG,L 29-48,3,3,Mon,1,25,1,2,BarrDa22
Antoine Cason,CB,22.075,2008-09-22,NFL,SDG,,NYJ,W 48-29,3,3,Mon,0,0,0,1,CasoAn99
Antonio Cromartie,RCB,24.160,2008-09-22,NFL,SDG,,NYJ,W 48-29,3,3,Mon,2,52,1,4,CromAn20
Clinton Hart,SS,31.064,2008-09-22,NFL,SDG,,NYJ,W 48-29,3,3,Mon,0,0,0,2,HartCl20
Quentin Jammer,LCB,29.095,2008-09-22,NFL,SDG,,NYJ,W 48-29,3,3,Mon,0,0,0,2,JammQu20
Dwight Lowery,RCB,22.243,2008-09-22,NFL,NYJ,@,SDG,L 29-48,3,3,Mon,0,0,0,2,LoweDw99
Eric Weddle,FS,23.262,2008-09-22,NFL,SDG,,NYJ,W 48-29,3,3,Mon,1,3,0,1,WeddEr99
Gaines Adams,RDE,25.112,2008-09-28,NFL,TAM,,GNB,W 30-21,4,4,Sun,1,5,0,1,AdamGa99
Mike Adams,SS,27.188,2008-09-28,NFL,CLE,@,CIN,W 20-12,4,4,Sun,1,18,0,1,AdamMi21
Jared Allen,RDE,26.178,2008-09-28,NFL,MIN,@,TEN,L 17-30,4,4,Sun,0,0,0,1,AlleJa22
O.J. Atogwe,FS,27.097,2008-09-28,NFL,STL,,BUF,L 14-31,4,4,Sun,1,19,0,1,AtogO.20
Ron Bartell,RCB,26.219,2008-09-28,NFL,STL,,BUF,L 14-31,4,4,Sun,0,0,0,2,BartRo20
Jon Beason,MLB,23.258,2008-09-28,NFL,CAR,,ATL,W 24-9,4,4,Sun,0,0,0,1,BeasJo99
Michael Boley,OLB,26.035,2008-09-28,NFL,ATL,@,CAR,L 9-24,4,4,Sun,0,0,0,1,BoleMi20
Lance Briggs,WLB,27.321,2008-09-28,NFL,CHI,,PHI,W 24-20,4,4,Sun,0,0,0,1,BrigLa99
Derrick Brooks*,WLB,35.163,2008-09-28,NFL,TAM,,GNB,W 30-21,4,4,Sun,1,-2,0,2,BrooDe00
Mike Brown,FS,30.228,2008-09-28,NFL,CHI,,PHI,W 24-20,4,4,Sun,0,0,0,1,BrowMi99
Ricky Brown,OLB,24.276,2008-09-28,NFL,OAK,,SDG,L 18-28,4,4,Sun,0,0,0,1,BrowRi22
Keith Bulluck,RLB,31.177,2008-09-28,NFL,TEN,,MIN,W 30-17,4,4,Sun,0,0,0,1,BullKe00
Brandon Carr,LCB,22.132,2008-09-28,NFL,KAN,,DEN,W 33-19,4,4,Sun,1,32,0,3,CarrBr99
Erik Coleman,FS,26.145,2008-09-28,NFL,ATL,@,CAR,L 9-24,4,4,Sun,0,0,0,1,ColeEr21
Nick Collins,FS,25.043,2008-09-28,NFL,GNB,@,TAM,L 21-30,4,4,Sun,1,6,0,1,CollNi20
Terry Cousin,DB,33.201,2008-09-28,NFL,CLE,@,CIN,W 20-12,4,4,Sun,1,4,0,1,CousTe20
Quinton Culberson,LB,22.343,2008-09-28,NFL,STL,,BUF,L 14-31,4,4,Sun,0,0,0,1,CulbQu99
Karlos Dansby,MLB,26.330,2008-09-28,NFL,ARI,@,NYJ,L 35-56,4,4,Sun,0,0,0,1,DansKa20
Tim Dobbins,ILB,25.293,2008-09-28,NFL,SDG,@,OAK,W 28-18,4,4,Sun,1,4,0,1,DobbTi20
Reed Doughty,S,25.329,2008-09-28,NFL,WAS,@,DAL,W 26-24,4,4,Sun,0,0,0,1,DougRe20
Cortland Finnegan,RCB,24.239,2008-09-28,NFL,TEN,,MIN,W 30-17,4,4,Sun,0,0,0,1,FinnCo20
Brandon Flowers,RCB,22.223,2008-09-28,NFL,KAN,,DEN,W 33-19,4,4,Sun,0,0,0,2,FlowBr99
Jacob Ford,DE,25.070,2008-09-28,NFL,TEN,,MIN,W 30-17,4,4,Sun,0,0,0,1,FordJa99
Omar Gaither,WILL,24.194,2008-09-28,NFL,PHI,@,CHI,L 20-24,4,4,Sun,0,0,0,2,GaitOm20
Chris Gamble,LCB,25.201,2008-09-28,NFL,CAR,,ATL,W 24-9,4,4,Sun,0,0,0,1,GambCh20
La'Roi Glover,DT,34.086,2008-09-28,NFL,STL,,BUF,L 14-31,4,4,Sun,0,0,0,1,GlovLa00
Chris Gocong,SAM,24.317,2008-09-28,NFL,PHI,@,CHI,L 20-24,4,4,Sun,0,0,0,1,GocoCh99
Charles Godfrey,FS,22.318,2008-09-28,NFL,CAR,,ATL,W 24-9,4,4,Sun,0,0,0,1,GodfCh99
Charles Grant,LDE,30.025,2008-09-28,NFL,NOR,,SFO,W 31-17,4,4,Sun,0,0,0,1,GranCh21
Jabari Greer,RCB,26.230,2008-09-28,NFL,BUF,@,STL,W 31-14,4,4,Sun,1,33,1,1,GreeJa22
Cedric Griffin,RCB,25.322,2008-09-28,NFL,MIN,@,TEN,L 17-30,4,4,Sun,0,0,0,1,GrifCe20
Michael Griffin,FS,23.268,2008-09-28,NFL,TEN,,MIN,W 30-17,4,4,Sun,0,0,0,1,GrifMi99
Brent Grimes,LCB,25.071,2008-09-28,NFL,ATL,@,CAR,L 9-24,4,4,Sun,0,0,0,1,GrimBr20
Clark Haggans,LB,31.262,2008-09-28,NFL,ARI,@,NYJ,L 35-56,4,4,Sun,0,0,0,1,HaggCl20
DeAngelo Hall,CB,24.314,2008-09-28,NFL,OAK,,SDG,L 18-28,4,4,Sun,1,21,0,2,HallDe99
Leon Hall,RCB,23.294,2008-09-28,NFL,CIN,,CLE,L 12-20,4,4,Sun,0,0,0,3,HallLe98
Nick Harper,LCB,34.018,2008-09-28,NFL,TEN,,MIN,W 30-17,4,4,Sun,1,11,0,1,HarpNi20
Roman Harper,SS,25.292,2008-09-28,NFL,NOR,,SFO,W 31-17,4,4,Sun,0,0,0,1,HarpRo21
Clinton Hart,SS,31.070,2008-09-28,NFL,SDG,@,OAK,W 28-18,4,4,Sun,0,0,0,1,HartCl20
A.J. Hawk,WILL,24.266,2008-09-28,NFL,GNB,@,TAM,L 21-30,4,4,Sun,0,0,0,1,HawkA.20
Gerald Hayes,MLB,27.354,2008-09-28,NFL,ARI,@,NYJ,L 35-56,4,4,Sun,0,0,0,1,HayeGe20
Albert Haynesworth,RDT,27.103,2008-09-28,NFL,TEN,,MIN,W 30-17,4,4,Sun,0,0,0,1,HaynAl20
Reggie Hayward,DE,29.198,2008-09-28,NFL,JAX,,HOU,W 30-27,4,4,Sun,0,0,0,1,HaywRe20
Roderick Hood,LCB,26.361,2008-09-28,NFL,ARI,@,NYJ,L 35-56,4,4,Sun,0,0,0,3,HoodRo20
Chris Horton,SS,23.274,2008-09-28,NFL,WAS,@,DAL,W 26-24,4,4,Sun,1,3,0,1,HortCh99
Darren Howard,DE,31.314,2008-09-28,NFL,PHI,@,CHI,L 20-24,4,4,Sun,1,8,0,1,HowaDa21
Grady Jackson,DT,35.251,2008-09-28,NFL,ATL,@,CAR,L 9-24,4,4,Sun,0,0,0,1,JackGr20
Bradie James,MILB,27.255,2008-09-28,NFL,DAL,,WAS,L 24-26,4,4,Sun,0,0,0,1,JameBr20
Quentin Jammer,LCB,29.101,2008-09-28,NFL,SDG,@,OAK,W 28-18,4,4,Sun,0,0,0,2,JammQu20
Cullen Jenkins,RDE,27.252,2008-09-28,NFL,GNB,@,TAM,L 21-30,4,4,Sun,0,0,0,1,JenkCu20
Chris Johnson,CB,29.003,2008-09-28,NFL,OAK,,SDG,L 18-28,4,4,Sun,1,12,0,1,JohnCh26
Derrick Johnson,ROLB,25.311,2008-09-28,NFL,KAN,,DEN,W 33-19,4,4,Sun,1,7,0,1,JohnDe25
Adam Jones,SS,24.364,2008-09-28,NFL,DAL,,WAS,L 24-26,4,4,Sun,0,0,0,1,JonePa20
Kevin Kaesviharn,FS,32.030,2008-09-28,NFL,NOR,,SFO,W 31-17,4,4,Sun,1,13,0,2,KaesKe20
Michael Lewis,SS,28.152,2008-09-28,NFL,SFO,@,NOR,L 17-31,4,4,Sun,0,0,0,2,LewiMi99
Ken Lucas,RCB,29.249,2008-09-28,NFL,CAR,,ATL,W 24-9,4,4,Sun,0,0,0,2,LucaKe20
Rashean Mathis,LCB,28.032,2008-09-28,NFL,JAX,,HOU,W 30-27,4,4,Sun,0,0,0,1,MathRa99
Brandon McDonald,RCB,23.033,2008-09-28,NFL,CLE,@,CIN,W 20-12,4,4,Sun,0,0,0,1,McDoBr99
Ray McDonald,LDE,24.008,2008-09-28,NFL,SFO,@,NOR,L 17-31,4,4,Sun,0,0,0,1,McDoRa99
Terrence McGee,LCB,27.350,2008-09-28,NFL,BUF,@,STL,W 31-14,4,4,Sun,0,0,0,1,McGeTe99
Mike McKenzie,LCB,32.155,2008-09-28,NFL,NOR,,SFO,W 31-17,4,4,Sun,0,0,0,1,McKeMi20
Quintin Mikell,SS,28.012,2008-09-28,NFL,PHI,@,CHI,L 20-24,4,4,Sun,1,0,0,1,MikeQu20
Nedu Ndukwe,SS,23.208,2008-09-28,NFL,CIN,,CLE,L 12-20,4,4,Sun,1,12,0,2,NdukCh99
Chike Okeafor,SLB,32.185,2008-09-28,NFL,ARI,@,NYJ,L 35-56,4,4,Sun,1,39,0,1,OkeaCh20
Kevin Payne,SS,24.298,2008-09-28,NFL,CHI,,PHI,W 24-20,4,4,Sun,1,49,0,1,PaynKe99
Julius Peppers,RDE,28.254,2008-09-28,NFL,CAR,,ATL,W 24-9,4,4,Sun,0,0,0,1,PeppJu99
Tracy Porter,RCB,22.048,2008-09-28,NFL,NOR,,SFO,W 31-17,4,4,Sun,1,25,0,1,PortTr99
Darrelle Revis,LCB,23.076,2008-09-28,NFL,NYJ,,ARI,W 56-35,4,4,Sun,2,32,1,2,ReviDa99
Kerry Rhodes,S,26.057,2008-09-28,NFL,NYJ,,ARI,W 56-35,4,4,Sun,0,0,0,1,RhodKe20
Carlos Rogers,RCB,27.088,2008-09-28,NFL,WAS,@,DAL,W 26-24,4,4,Sun,0,0,0,1,RogeCa20
Antrel Rolle,FS,25.287,2008-09-28,NFL,ARI,@,NYJ,L 35-56,4,4,Sun,0,0,0,1,RollAn20
Barrett Ruud,MLB,25.131,2008-09-28,NFL,TAM,,GNB,W 30-21,4,4,Sun,1,10,0,1,RuudBa20
DeMeco Ryans,MLB,24.062,2008-09-28,NFL,HOU,@,JAX,L 27-30,3,4,Sun,0,0,0,1,RyanDe20
Asante Samuel,LCB,27.266,2008-09-28,NFL,PHI,@,CHI,L 20-24,4,4,Sun,0,0,0,1,SamuAs20
Gerald Sensabaugh,FS,25.107,2008-09-28,NFL,JAX,,HOU,W 30-27,4,4,Sun,0,0,0,1,SensGe20
Darren Sharper,SS,32.330,2008-09-28,NFL,MIN,@,TEN,L 17-30,4,4,Sun,0,0,0,1,SharDa00
Ko Simpson,FS,24.324,2008-09-28,NFL,BUF,@,STL,W 31-14,4,4,Sun,0,0,0,1,SimpKo20
Daryl Smith,OLB,26.198,2008-09-28,NFL,JAX,,HOU,W 30-27,4,4,Sun,0,0,0,1,SmitDa24
Eric Smith,S,25.195,2008-09-28,NFL,NYJ,,ARI,W 56-35,4,4,Sun,1,6,0,2,SmitEr22
Fred Smoot,CB,28.069,2008-09-28,NFL,WAS,@,DAL,W 26-24,4,4,Sun,0,0,0,1,SmooFr20
Marcus Spears,LDE,25.204,2008-09-28,NFL,DAL,,WAS,L 24-26,4,4,Sun,0,0,0,1,SpeaMa21
Takeo Spikes,LILB,31.286,2008-09-28,NFL,SFO,@,NOR,L 17-31,4,4,Sun,1,0,0,1,SpikTa00
Shawn Springs,LCB,33.201,2008-09-28,NFL,WAS,@,DAL,W 26-24,4,4,Sun,0,0,0,1,SpriSh00
Pat Thomas,MLB,25.246,2008-09-28,NFL,KAN,,DEN,W 33-19,4,4,Sun,0,0,0,1,ThomPa20
Charles Tillman,LCB,27.218,2008-09-28,NFL,CHI,,PHI,W 24-20,4,4,Sun,0,0,0,1,TillCh20
Nathan Vasher,RCB,26.316,2008-09-28,NFL,CHI,,PHI,W 24-20,4,4,Sun,0,0,0,3,VashNa99
Gerard Warren,DT,30.065,2008-09-28,NFL,OAK,,SDG,L 18-28,4,4,Sun,0,0,0,1,WarrGe20
Matt Wilhelm,ILB,27.239,2008-09-28,NFL,SDG,@,OAK,W 28-18,4,4,Sun,0,0,0,1,WilhMa20
Demorrio Williams,LOLB,28.084,2008-09-28,NFL,KAN,,DEN,W 33-19,4,4,Sun,0,0,0,1,WillDe22
Jamal Williams,DT,32.153,2008-09-28,NFL,SDG,@,OAK,W 28-18,4,4,Sun,0,0,0,1,WillJa99
Tramon Williams,RCB,25.196,2008-09-28,NFL,GNB,@,TAM,L 21-30,4,4,Sun,1,39,0,2,WillTr99
Patrick Willis,RILB,23.247,2008-09-28,NFL,SFO,@,NOR,L 17-31,4,4,Sun,0,0,0,1,WillPa98
Antoine Winfield,LCB,31.096,2008-09-28,NFL,MIN,@,TEN,L 17-30,4,4,Sun,0,0,0,2,WinfAn20
Charles Woodson,LCB,31.357,2008-09-28,NFL,GNB,@,TAM,L 21-30,4,4,Sun,1,62,1,3,WoodCh00
Eric Wright,LCB,23.066,2008-09-28,NFL,CLE,@,CIN,W 20-12,4,4,Sun,1,17,0,2,WrigEr99
Usama Young,CB,23.143,2008-09-28,NFL,NOR,,SFO,W 31-17,4,4,Sun,0,0,0,1,YounUs99
Ryan Clark,FS,28.353,2008-09-29,NFL,PIT,,BAL,W 23-20,4,4,Mon,0,0,0,1,ClarRy20
Nick Eason,DE,28.123,2008-09-29,NFL,PIT,,BAL,W 23-20,4,4,Mon,0,0,0,1,EasoNi20
Larry Foote,RILB,28.109,2008-09-29,NFL,PIT,,BAL,W 23-20,4,4,Mon,0,0,0,1,FootLa20
Jarret Johnson,LOLB,27.046,2008-09-29,NFL,BAL,@,PIT,L 20-23,3,4,Mon,0,0,0,1,JohnJa23
Ray Lewis*,LILB,33.137,2008-09-29,NFL,BAL,@,PIT,L 20-23,3,4,Mon,0,0,0,1,LewiRa00
Chris McAlister,LCB,31.107,2008-09-29,NFL,BAL,@,PIT,L 20-23,3,4,Mon,0,0,0,1,McAlCh00
Haloti Ngata,RDE,24.252,2008-09-29,NFL,BAL,@,PIT,L 20-23,3,4,Mon,1,1,0,1,NgatHa20
Troy Polamalu,SS,27.163,2008-09-29,NFL,PIT,,BAL,W 23-20,4,4,Mon,0,0,0,1,PolaTr99
Bart Scott,RILB,28.042,2008-09-29,NFL,BAL,@,PIT,L 20-23,3,4,Mon,0,0,0,1,ScotBa20
Lawrence Timmons,LB,22.138,2008-09-29,NFL,PIT,,BAL,W 23-20,4,4,Mon,0,0,0,1,TimmLa99
Deshea Townsend,CB,33.021,2008-09-29,NFL,PIT,,BAL,W 23-20,4,4,Mon,0,0,0,1,TownDe20
Justin Bannan,NT,29.170,2008-10-05,NFL,BAL,,TEN,L 10-13,4,5,Sun,1,-4,0,1,BannJu20
Ronde Barber,RCB,33.181,2008-10-05,NFL,TAM,@,DEN,L 13-16,5,5,Sun,0,0,0,1,BarbRo00
Jon Beason,MLB,23.265,2008-10-05,NFL,CAR,,KAN,W 34-0,5,5,Sun,1,8,0,1,BeasJo99
Yeremiah Bell,SS,30.216,2008-10-05,NFL,MIA,,SDG,W 17-10,4,5,Sun,0,0,0,2,BellYe20
Fred Bennett,CB,24.279,2008-10-05,NFL,HOU,,IND,L 27-31,4,5,Sun,0,0,0,1,BennFr99
Leigh Bodden,RCB,27.011,2008-10-05,NFL,DET,,CHI,L 7-34,4,5,Sun,0,0,0,2,BoddLe20
Michael Boley,OLB,26.042,2008-10-05,NFL,ATL,@,GNB,W 27-24,5,5,Sun,1,16,0,1,BoleMi20
