Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id 
Saquon Barkley,RB,21.226,2018-09-23,NFL,NYG,@,HOU,W 27-22,3,3,Sun,5,5,35,7.00,0,100.0%,7.00,BarkSa00
Cole Beasley,WR,29.150,2018-09-23,NFL,DAL,@,SEA,L 13-24,3,3,Sun,5,3,46,15.33,0,60.0%,9.20,BeasCo00
Odell Beckham,WR,25.322,2018-09-23,NFL,NYG,@,HOU,W 27-22,3,3,Sun,10,9,109,12.11,0,90.0%,10.90,BeckOd00
Josh Bellamy,WR,29.128,2018-09-23,NFL,CHI,@,ARI,W 16-14,3,3,Sun,1,1,2,2.00,0,100.0%,2.00,BellJo02
Nick Bellore,FB,29.134,2018-09-23,NFL,DET,,NWE,W 26-10,3,3,Sun,1,1,-5,-5.00,0,100.0%,-5.00,BellNi01
Kelvin Benjamin,WR,27.230,2018-09-23,NFL,BUF,@,MIN,W 27-6,3,3,Sun,5,3,29,9.67,0,60.0%,5.80,BenjKe00
Giovani Bernard,HB,26.305,2018-09-23,NFL,CIN,@,CAR,L 21-31,3,3,Sun,9,5,25,5.00,0,55.6%,2.78,BernGi00
LeGarrette Blount,RB,31.292,2018-09-23,NFL,DET,,NWE,W 26-10,3,3,Sun,2,2,17,8.50,0,100.0%,8.50,BlouLe00
Alfred Blue,RB,27.149,2018-09-23,NFL,HOU,,NYG,L 22-27,3,3,Sun,1,1,4,4.00,0,100.0%,4.00,BlueAl00
Tommy Bohanon,FB,28.013,2018-09-23,NFL,JAX,,TEN,L 6-9,3,3,Sun,2,1,5,5.00,0,50.0%,2.50,BohaTo00
Devontae Booker,RB,26.119,2018-09-23,NFL,DEN,@,BAL,L 14-27,3,3,Sun,7,5,34,6.80,0,71.4%,4.86,BookDe00
Mike Boone,RB,23.085,2018-09-23,NFL,MIN,,BUF,L 6-27,3,3,Sun,1,1,0,0.00,0,100.0%,0.00,BoonMi00
Kendrick Bourne,WR,23.050,2018-09-23,NFL,SFO,@,KAN,L 27-38,3,3,Sun,2,1,27,27.00,0,50.0%,13.50,BourKe00
Tyler Boyd,WR,23.312,2018-09-23,NFL,CIN,@,CAR,L 21-31,3,3,Sun,7,6,132,22.00,1,85.7%,18.86,BoydTy00
Nick Boyle,TE,25.218,2018-09-23,NFL,BAL,,DEN,W 27-14,3,3,Sun,1,1,2,2.00,0,100.0%,2.00,BoylNi00
Matt Breida,RB,23.207,2018-09-23,NFL,SFO,@,KAN,L 27-38,3,3,Sun,3,3,27,9.00,0,100.0%,9.00,BreiMa00
Jaron Brown,WR,28.258,2018-09-23,NFL,SEA,,DAL,W 24-13,3,3,Sun,2,2,25,12.50,1,100.0%,12.50,BrowJa03
John Brown,WR,28.173,2018-09-23,NFL,BAL,,DEN,W 27-14,3,3,Sun,9,5,86,17.20,0,55.6%,9.56,BrowJo02
Martavis Bryant,WR,26.277,2018-09-23,NFL,OAK,@,MIA,L 20-28,3,3,Sun,5,2,30,15.00,0,40.0%,6.00,BryaMa00
Rex Burkhead,RB,28.083,2018-09-23,NFL,NWE,@,DET,L 10-26,3,3,Sun,3,2,26,13.00,0,66.7%,8.67,BurkRe00
Trey Burton,TE,26.329,2018-09-23,NFL,CHI,@,ARI,W 16-14,3,3,Sun,5,4,55,13.75,0,80.0%,11.00,BurtTr01
Jake Butt,TE,23.074,2018-09-23,NFL,DEN,@,BAL,L 14-27,3,3,Sun,4,2,8,4.00,0,50.0%,2.00,ButtJa00
Austin Carr,WR,24.272,2018-09-23,NFL,NOR,@,ATL,W 43-37,3,3,Sun,2,1,25,25.00,0,50.0%,12.50,CarrAu00
Chris Carson,RB,24.007,2018-09-23,NFL,SEA,,DAL,W 24-13,3,3,Sun,2,2,22,11.00,0,100.0%,11.00,CarsCh00
Garrett Celek,TE,30.117,2018-09-23,NFL,SFO,@,KAN,L 27-38,3,3,Sun,1,1,7,7.00,0,100.0%,7.00,CeleGa00
Charles Clay,TE,29.222,2018-09-23,NFL,BUF,@,MIN,W 27-6,3,3,Sun,3,2,18,9.00,0,66.7%,6.00,ClayCh00
Corey Clement,RB,23.325,2018-09-23,NFL,PHI,,IND,W 20-16,3,3,Sun,4,3,19,6.33,0,75.0%,4.75,ClemCo00
Randall Cobb,WR,28.032,2018-09-23,NFL,GNB,@,WAS,L 17-31,3,3,Sun,11,4,22,5.50,0,36.4%,2.00,CobbRa00
Tarik Cohen,RB,23.059,2018-09-23,NFL,CHI,@,ARI,W 16-14,3,3,Sun,3,3,15,5.00,0,100.0%,5.00,CoheTa00
Keelan Cole,WR,25.156,2018-09-23,NFL,JAX,,TEN,L 6-9,3,3,Sun,9,5,40,8.00,0,55.6%,4.44,ColeKe00
Derrick Coleman,FB,27.340,2018-09-23,NFL,ARI,,CHI,L 14-16,3,3,Sun,1,1,12,12.00,0,100.0%,12.00,ColeDe00
Tevin Coleman,RB,25.160,2018-09-23,NFL,ATL,,NOR,L 37-43,3,3,Sun,3,2,14,7.00,1,66.7%,4.67,ColeTe01
Alex Collins,RB,24.028,2018-09-23,NFL,BAL,,DEN,W 27-14,3,3,Sun,4,3,6,2.00,0,75.0%,1.50,CollAl00
Tyler Conklin,TE,23.055,2018-09-23,NFL,MIN,,BUF,L 6-27,3,3,Sun,1,1,7,7.00,0,100.0%,7.00,ConkTy00
Chris Conley,WR,25.333,2018-09-23,NFL,KAN,,SFO,W 38-27,3,3,Sun,3,2,13,6.50,1,66.7%,4.33,ConlCh00
Jared Cook,TE,31.169,2018-09-23,NFL,OAK,@,MIA,L 20-28,3,3,Sun,6,5,31,6.20,0,83.3%,5.17,CookJa02
Brandin Cooks,WR,24.363,2018-09-23,NFL,LAR,,LAC,W 35-23,3,3,Sun,8,7,90,12.86,0,87.5%,11.25,CookBr00
Amari Cooper,WR,24.098,2018-09-23,NFL,OAK,@,MIA,L 20-28,3,3,Sun,5,2,17,8.50,0,40.0%,3.40,CoopAm00
Michael Crabtree,WR,31.009,2018-09-23,NFL,BAL,,DEN,W 27-14,3,3,Sun,10,7,61,8.71,0,70.0%,6.10,CrabMi00
Jason Croom,TE,24.207,2018-09-23,NFL,BUF,@,MIN,W 27-6,3,3,Sun,1,1,26,26.00,1,100.0%,26.00,CrooJa00
Jamison Crowder,WR,25.098,2018-09-23,NFL,WAS,,GNB,W 31-17,3,3,Sun,4,4,39,9.75,1,100.0%,9.75,CrowJa00
Benny Cunningham,RB,28.078,2018-09-23,NFL,CHI,@,ARI,W 16-14,3,3,Sun,2,1,9,9.00,0,50.0%,4.50,CunnBe01
Corey Davis,WR,23.255,2018-09-23,NFL,TEN,@,JAX,W 9-6,3,3,Sun,4,2,34,17.00,0,50.0%,8.50,DaviCo03
Mike Davis,RB,25.216,2018-09-23,NFL,SEA,,DAL,W 24-13,3,3,Sun,1,1,7,7.00,0,100.0%,7.00,DaviMi01
Vernon Davis,WR,34.235,2018-09-23,NFL,WAS,,GNB,W 31-17,3,3,Sun,2,2,70,35.00,0,100.0%,35.00,DaviVe00
A.J. Derby,TE,27.003,2018-09-23,NFL,MIA,,OAK,W 28-20,3,3,Sun,1,1,16,16.00,0,100.0%,16.00,DerbA.00
Stefon Diggs,WR,24.298,2018-09-23,NFL,MIN,,BUF,L 6-27,3,3,Sun,10,4,17,4.25,0,40.0%,1.70,DiggSt00
Will Dissly,TE,22.077,2018-09-23,NFL,SEA,,DAL,W 24-13,3,3,Sun,3,1,4,4.00,0,33.3%,1.33,DissWi00
Kenyan Drake,RB,24.240,2018-09-23,NFL,MIA,,OAK,W 28-20,3,3,Sun,4,2,7,3.50,0,50.0%,1.75,DrakKe00
Eric Ebron,TE,25.166,2018-09-23,NFL,IND,@,PHI,L 16-20,3,3,Sun,11,5,33,6.60,0,45.5%,3.00,EbroEr00
Tyler Eifert,TE,28.015,2018-09-23,NFL,CIN,@,CAR,L 21-31,3,3,Sun,8,6,74,12.33,0,75.0%,9.25,EifeTy00
Austin Ekeler,RB,23.129,2018-09-23,NFL,LAC,@,LAR,L 23-35,3,3,Sun,3,3,24,8.00,0,100.0%,8.00,EkelAu00
Bruce Ellington,WR,27.032,2018-09-23,NFL,HOU,,NYG,L 22-27,3,3,Sun,1,1,10,10.00,0,100.0%,10.00,ElliBr00
Ezekiel Elliott,RB,23.063,2018-09-23,NFL,DAL,@,SEA,L 13-24,3,3,Sun,8,3,11,3.67,0,37.5%,1.38,ElliEz00
Rhett Ellison,TE,29.355,2018-09-23,NFL,NYG,@,HOU,W 27-22,3,3,Sun,3,3,39,13.00,1,100.0%,13.00,ElliRh00
Evan Engram,TE,24.021,2018-09-23,NFL,NYG,@,HOU,W 27-22,3,3,Sun,1,1,19,19.00,0,100.0%,19.00,EngrEv00
Zach Ertz,TE,27.317,2018-09-23,NFL,PHI,,IND,W 20-16,3,3,Sun,10,5,73,14.60,0,50.0%,7.30,ErtzZa00
Gerald Everett,TE,24.090,2018-09-23,NFL,LAR,,LAC,W 35-23,3,3,Sun,2,1,3,3.00,0,50.0%,1.50,EverGe00
Larry Fitzgerald,WR,35.023,2018-09-23,NFL,ARI,,CHI,L 14-16,3,3,Sun,2,2,9,4.50,0,100.0%,4.50,FitzLa00
Royce Freeman,RB,22.211,2018-09-23,NFL,DEN,@,BAL,L 14-27,3,3,Sun,1,1,5,5.00,0,100.0%,5.00,FreeRo00
Will Fuller,WR,24.160,2018-09-23,NFL,HOU,,NYG,L 22-27,3,3,Sun,11,5,101,20.20,1,45.5%,9.18,FullWi01
Devin Funchess,WR,24.125,2018-09-23,NFL,CAR,,CIN,W 31-21,3,3,Sun,7,4,67,16.75,1,57.1%,9.57,FuncDe00
Taylor Gabriel,WR,27.218,2018-09-23,NFL,CHI,@,ARI,W 16-14,3,3,Sun,10,6,34,5.67,0,60.0%,3.40,GabrTa00
Michael Gallup,WR,22.172,2018-09-23,NFL,DAL,@,SEA,L 13-24,3,3,Sun,4,1,17,17.00,0,25.0%,4.25,GallMi00
Pierre Garcon,WR,32.046,2018-09-23,NFL,SFO,@,KAN,L 27-38,3,3,Sun,4,1,11,11.00,0,25.0%,2.75,GarcPi00
Antonio Gates,TE,38.097,2018-09-23,NFL,LAC,@,LAR,L 23-35,3,3,Sun,5,3,45,15.00,0,60.0%,9.00,GateAn00
Mike Gesicki,TE,22.355,2018-09-23,NFL,MIA,,OAK,W 28-20,3,3,Sun,3,3,31,10.33,0,100.0%,10.33,GesiMi00
Ted Ginn,WR,33.164,2018-09-23,NFL,NOR,@,ATL,W 43-37,3,3,Sun,6,3,12,4.00,1,50.0%,2.00,GinnTe00
Dallas Goedert,TE,23.263,2018-09-23,NFL,PHI,,IND,W 20-16,3,3,Sun,7,7,73,10.43,1,100.0%,10.43,GoedDa00
Kenny Golladay,WR,24.324,2018-09-23,NFL,DET,,NWE,W 26-10,3,3,Sun,7,6,53,8.83,1,85.7%,7.57,GollKe00
Marquise Goodwin,WR,27.308,2018-09-23,NFL,SFO,@,KAN,L 27-38,3,3,Sun,4,3,30,10.00,1,75.0%,7.50,GoodMa00
Melvin Gordon,RB,25.163,2018-09-23,NFL,LAC,@,LAR,L 23-35,3,3,Sun,4,2,4,2.00,0,50.0%,1.00,GordMe00
Jimmy Graham,TE,31.303,2018-09-23,NFL,GNB,@,WAS,L 17-31,3,3,Sun,7,5,45,9.00,0,71.4%,6.43,GrahJi00
Corey Grant,RB,26.278,2018-09-23,NFL,JAX,,TEN,L 6-9,3,3,Sun,2,1,-1,-1.00,0,50.0%,-0.50,GranCo00
Jakeem Grant,WR,25.358,2018-09-23,NFL,MIA,,OAK,W 28-20,3,3,Sun,3,2,70,35.00,2,66.7%,23.33,GranJa00
Ryan Grant,WR,27.278,2018-09-23,NFL,IND,@,PHI,L 16-20,3,3,Sun,5,3,35,11.67,1,60.0%,7.00,GranRy01
A.J. Green,WR,30.054,2018-09-23,NFL,CIN,@,CAR,L 21-31,3,3,Sun,8,5,58,11.60,0,62.5%,7.25,GreeA.00
Virgil Green,TE,30.051,2018-09-23,NFL,LAC,@,LAR,L 23-35,3,3,Sun,1,1,6,6.00,0,100.0%,6.00,GreeVi00
Jermaine Gresham,TE,30.099,2018-09-23,NFL,ARI,,CHI,L 14-16,3,3,Sun,2,1,9,9.00,0,50.0%,4.50,GresJe00
Ryan Griffin,TE,28.255,2018-09-23,NFL,HOU,,NYG,L 22-27,3,3,Sun,4,2,44,22.00,0,50.0%,11.00,GrifRy00
Rob Gronkowski,TE,29.132,2018-09-23,NFL,NWE,@,DET,L 10-26,3,3,Sun,5,4,51,12.75,0,80.0%,10.20,GronRo00
Todd Gurley,HB,24.051,2018-09-23,NFL,LAR,,LAC,W 35-23,3,3,Sun,6,5,51,10.20,0,83.3%,8.50,GurlTo01
Marvin Hall,WR,25.166,2018-09-23,NFL,ATL,,NOR,L 37-43,3,3,Sun,1,1,7,7.00,0,100.0%,7.00,HallMa02
C.J. Ham,FB,25.063,2018-09-23,NFL,MIN,,BUF,L 6-27,3,3,Sun,6,5,47,9.40,0,83.3%,7.83,HamxC.00
Demetrius Harris,TE,27.056,2018-09-23,NFL,KAN,,SFO,W 38-27,3,3,Sun,3,1,13,13.00,1,33.3%,4.33,HarrDe03
Dwayne Harris,WR,31.007,2018-09-23,NFL,OAK,@,MIA,L 20-28,3,3,Sun,2,2,11,5.50,0,100.0%,5.50,HarrDw00
Jeff Heuerman,TE,25.303,2018-09-23,NFL,DEN,@,BAL,L 14-27,3,3,Sun,4,2,7,3.50,0,50.0%,1.75,HeueJe00
Tyler Higbee,TE,25.265,2018-09-23,NFL,LAR,,LAC,W 35-23,3,3,Sun,2,2,35,17.50,0,100.0%,17.50,HigbTy00
Josh Hill,TE,28.125,2018-09-23,NFL,NOR,@,ATL,W 43-37,3,3,Sun,1,1,17,17.00,0,100.0%,17.00,HillJo02
Tyreek Hill,WR,24.206,2018-09-23,NFL,KAN,,SFO,W 38-27,3,3,Sun,5,2,51,25.50,0,40.0%,10.20,HillTy00
T.Y. Hilton,WR,28.313,2018-09-23,NFL,IND,@,PHI,L 16-20,3,3,Sun,10,5,50,10.00,0,50.0%,5.00,HiltT.00
Nyheim Hines,RB,21.315,2018-09-23,NFL,IND,@,PHI,L 16-20,3,3,Sun,5,5,25,5.00,0,100.0%,5.00,HineNy00
Chris Hogan,WR,30.334,2018-09-23,NFL,NWE,@,DET,L 10-26,3,3,Sun,4,3,31,10.33,0,75.0%,7.75,HogaCh00
Andre Holmes,WR,30.099,2018-09-23,NFL,BUF,@,MIN,W 27-6,3,3,Sun,4,3,29,9.67,0,75.0%,7.25,HolmAn00
Austin Hooper,TE,23.323,2018-09-23,NFL,ATL,,NOR,L 37-43,3,3,Sun,4,3,23,7.67,0,75.0%,5.75,HoopAu00
DeAndre Hopkins,WR,26.109,2018-09-23,NFL,HOU,,NYG,L 22-27,3,3,Sun,10,6,86,14.33,0,60.0%,8.60,HopkDe00
Jordan Howard,RB,23.325,2018-09-23,NFL,CHI,@,ARI,W 16-14,3,3,Sun,2,2,20,10.00,0,100.0%,10.00,HowaJo00
Allen Hurns,WR,26.315,2018-09-23,NFL,DAL,@,SEA,L 13-24,3,3,Sun,4,2,22,11.00,0,50.0%,5.50,HurnAl01
Chris Ivory,RB,30.185,2018-09-23,NFL,BUF,@,MIN,W 27-6,3,3,Sun,4,3,70,23.33,0,75.0%,17.50,IvorCh00
Darius Jennings,WR,26.087,2018-09-23,NFL,TEN,@,JAX,W 9-6,3,3,Sun,1,1,7,7.00,0,100.0%,7.00,JennDa00
David Johnson,RB,26.281,2018-09-23,NFL,ARI,,CHI,L 14-16,3,3,Sun,4,4,30,7.50,1,100.0%,7.50,JohnDa08
Kerryon Johnson,RB,21.085,2018-09-23,NFL,DET,,NWE,W 26-10,3,3,Sun,3,2,9,4.50,0,66.7%,3.00,JohnKe06
Aaron Jones,RB,23.295,2018-09-23,NFL,GNB,@,WAS,L 17-31,3,3,Sun,1,1,5,5.00,0,100.0%,5.00,JoneAa00
Julio Jones,WR,29.227,2018-09-23,NFL,ATL,,NOR,L 37-43,3,3,Sun,6,5,96,19.20,0,83.3%,16.00,JoneJu02
Marvin Jones,WR,28.195,2018-09-23,NFL,DET,,NWE,W 26-10,3,3,Sun,6,4,69,17.25,1,66.7%,11.50,JoneMa02
T.J. Jones,WR,26.066,2018-09-23,NFL,DET,,NWE,W 26-10,3,3,Sun,2,1,4,4.00,0,50.0%,2.00,JoneT.00
Zay Jones,WR,23.177,2018-09-23,NFL,BUF,@,MIN,W 27-6,3,3,Sun,1,1,17,17.00,0,100.0%,17.00,JoneZa00
Kyle Juszczyk,FB,27.153,2018-09-23,NFL,SFO,@,KAN,L 27-38,3,3,Sun,4,2,38,19.00,1,50.0%,9.50,JuszKy00
Alvin Kamara,RB,23.060,2018-09-23,NFL,NOR,@,ATL,W 43-37,3,3,Sun,20,15,124,8.27,0,75.0%,6.20,KamaAl00
Travis Kelce,TE,28.353,2018-09-23,NFL,KAN,,SFO,W 38-27,3,3,Sun,10,8,114,14.25,0,80.0%,11.40,KelcTr00
Ryan Kelly,C,25.116,2018-09-23,NFL,IND,@,PHI,L 16-20,3,3,Sun,1,1,-4,-4.00,0,100.0%,-4.00,KellRy00
Marcus Kemp,WR,23.040,2018-09-23,NFL,KAN,,SFO,W 38-27,3,3,Sun,1,1,7,7.00,0,100.0%,7.00,KempMa00
Christian Kirk,WR,21.309,2018-09-23,NFL,ARI,,CHI,L 14-16,3,3,Sun,8,7,90,12.86,0,87.5%,11.25,KirkCh01
George Kittle,TE,24.349,2018-09-23,NFL,SFO,@,KAN,L 27-38,3,3,Sun,7,5,79,15.80,0,71.4%,11.29,KittGe00
Tyler Kroft,TE,25.343,2018-09-23,NFL,CIN,@,CAR,L 21-31,3,3,Sun,1,1,16,16.00,0,100.0%,16.00,KrofTy00
Cooper Kupp,WR,25.100,2018-09-23,NFL,LAR,,LAC,W 35-23,3,3,Sun,5,4,71,17.75,1,80.0%,14.20,KuppCo00
Cody Latimer,WR,25.348,2018-09-23,NFL,NYG,@,HOU,W 27-22,3,3,Sun,2,1,15,15.00,0,50.0%,7.50,LatiCo00
Dion Lewis,RB,27.361,2018-09-23,NFL,TEN,@,JAX,W 9-6,3,3,Sun,3,3,14,4.67,0,100.0%,4.67,LewiDi00
Zach Line,FB,28.120,2018-09-23,NFL,NOR,@,ATL,W 43-37,3,3,Sun,2,2,6,3.00,1,100.0%,3.00,LineZa01
Tyler Lockett,WR,25.360,2018-09-23,NFL,SEA,,DAL,W 24-13,3,3,Sun,6,4,77,19.25,1,66.7%,12.83,LockTy00
Marshawn Lynch,RB,32.154,2018-09-23,NFL,OAK,@,MIA,L 20-28,3,3,Sun,4,3,22,7.33,0,75.0%,5.50,LyncMa00
Josh Malone,WR,22.186,2018-09-23,NFL,CIN,@,CAR,L 21-31,3,3,Sun,3,1,12,12.00,0,33.3%,4.00,MaloJo00
Brandon Marshall,WR,34.184,2018-09-23,NFL,SEA,,DAL,W 24-13,3,3,Sun,6,2,30,15.00,0,33.3%,5.00,MarsBr00
Jordan Matthews,WR,26.069,2018-09-23,NFL,PHI,,IND,W 20-16,3,3,Sun,2,2,21,10.50,0,100.0%,10.50,MattJo00
Rishard Matthews,WR,28.346,2018-09-23,NFL,TEN,@,JAX,W 9-6,3,3,Sun,2,1,3,3.00,0,50.0%,1.50,MattRi00
Christian McCaffrey,RB,22.108,2018-09-23,NFL,CAR,,CIN,W 31-21,3,3,Sun,2,2,10,5.00,0,100.0%,5.00,McCaCh01
Ray-Ray McCloud,FB,21.343,2018-09-23,NFL,BUF,@,MIN,W 27-6,3,3,Sun,1,1,6,6.00,0,100.0%,6.00,McClRa00
Cameron Meredith,WR,26.002,2018-09-23,NFL,NOR,@,ATL,W 43-37,3,3,Sun,1,1,11,11.00,1,100.0%,11.00,MereCa00
Sony Michel,RB,23.218,2018-09-23,NFL,NWE,@,DET,L 10-26,3,3,Sun,3,1,-1,-1.00,0,33.3%,-0.33,MichSo00
Anthony Miller,WR,23.349,2018-09-23,NFL,CHI,@,ARI,W 16-14,3,3,Sun,5,4,35,8.75,0,80.0%,7.00,MillAn02
Lamar Miller,RB,27.151,2018-09-23,NFL,HOU,,NYG,L 22-27,3,3,Sun,6,5,41,8.20,1,83.3%,6.83,MillLa01
Donte Moncrief,WR,25.048,2018-09-23,NFL,JAX,,TEN,L 6-9,3,3,Sun,3,2,16,8.00,0,66.7%,5.33,MoncDo00
Ty Montgomery,RB,25.244,2018-09-23,NFL,GNB,@,WAS,L 17-31,3,3,Sun,7,6,49,8.17,0,85.7%,7.00,MontTy01
D.J. Moore,WR,21.162,2018-09-23,NFL,CAR,,CIN,W 31-21,3,3,Sun,2,1,3,3.00,0,50.0%,1.50,MoorD.00
Raheem Mostert,RB,26.167,2018-09-23,NFL,SFO,@,KAN,L 27-38,3,3,Sun,1,1,8,8.00,0,100.0%,8.00,MostRa00
Marcus Murphy,RB,27.197,2018-09-23,NFL,BUF,@,MIN,W 27-6,3,3,Sun,1,1,1,1.00,0,100.0%,1.00,MurpMa03
Latavius Murray,HB,28.248,2018-09-23,NFL,MIN,,BUF,L 6-27,3,3,Sun,7,5,30,6.00,0,71.4%,4.29,MurrLa00
Jordy Nelson,WR,33.115,2018-09-23,NFL,OAK,@,MIA,L 20-28,3,3,Sun,8,6,173,28.83,1,75.0%,21.63,NelsJo00
DeVante Parker,WR,25.246,2018-09-23,NFL,MIA,,OAK,W 28-20,3,3,Sun,3,2,40,20.00,0,66.7%,13.33,ParkDe01
Zach Pascal,WR,23.279,2018-09-23,NFL,IND,@,PHI,L 16-20,3,3,Sun,2,1,3,3.00,0,50.0%,1.50,PascZa00
Cordarrelle Patterson,WR,27.190,2018-09-23,NFL,NWE,@,DET,L 10-26,3,3,Sun,1,1,12,12.00,0,100.0%,12.00,PattCo00
Logan Paulsen,TE,31.209,2018-09-23,NFL,ATL,,NOR,L 37-43,3,3,Sun,1,1,11,11.00,0,100.0%,11.00,PaulLo00
Joshua Perkins,TE,25.049,2018-09-23,NFL,PHI,,IND,W 20-16,3,3,Sun,4,1,10,10.00,0,25.0%,2.50,PerkJo02
Jordan Reed,TE,28.082,2018-09-23,NFL,WAS,,GNB,W 31-17,3,3,Sun,7,4,65,16.25,0,57.1%,9.29,ReedJo02
Jalen Richard,RB,24.343,2018-09-23,NFL,OAK,@,MIA,L 20-28,3,3,Sun,7,6,59,9.83,0,85.7%,8.43,RichJa01
Paul Richardson,WR,26.163,2018-09-23,NFL,WAS,,GNB,W 31-17,3,3,Sun,2,1,46,46.00,1,50.0%,23.00,RichPa01
Theo Riddick,RB,27.142,2018-09-23,NFL,DET,,NWE,W 26-10,3,3,Sun,3,3,36,12.00,0,100.0%,12.00,RiddTh00
Calvin Ridley,WR,23.277,2018-09-23,NFL,ATL,,NOR,L 37-43,3,3,Sun,8,7,146,20.86,3,87.5%,18.25,RidlCa00
Aldrick Robinson,WR,29.364,2018-09-23,NFL,MIN,,BUF,L 6-27,3,3,Sun,1,1,9,9.00,0,100.0%,9.00,RobiAl00
Allen Robinson,WR,25.030,2018-09-23,NFL,CHI,@,ARI,W 16-14,3,3,Sun,7,3,50,16.67,0,42.9%,7.14,RobiAl02
Chester Rogers,WR,24.254,2018-09-23,NFL,IND,@,PHI,L 16-20,3,3,Sun,4,2,14,7.00,0,50.0%,3.50,RogeCh02
John Ross,WR,23.300,2018-09-23,NFL,CIN,@,CAR,L 21-31,3,3,Sun,7,3,16,5.33,0,42.9%,2.29,RossJo00
Kyle Rudolph,TE,28.318,2018-09-23,NFL,MIN,,BUF,L 6-27,3,3,Sun,6,5,48,9.60,1,83.3%,8.00,RudoKy00
Emmanuel Sanders,WR,31.190,2018-09-23,NFL,DEN,@,BAL,L 14-27,3,3,Sun,8,5,38,7.60,0,62.5%,4.75,SandEm00
Mohamed Sanu,WR,29.032,2018-09-23,NFL,ATL,,NOR,L 37-43,3,3,Sun,7,4,36,9.00,1,57.1%,5.14,SanuMo00
Ricky Seals-Jones,TE,23.192,2018-09-23,NFL,ARI,,CHI,L 14-16,3,3,Sun,3,1,35,35.00,1,33.3%,11.67,SealRi00
Austin Seferian-Jenkins,TE,25.359,2018-09-23,NFL,JAX,,TEN,L 6-9,3,3,Sun,5,3,18,6.00,0,60.0%,3.60,SefeAu00
Sterling Shepard,WR,25.225,2018-09-23,NFL,NYG,@,HOU,W 27-22,3,3,Sun,7,6,80,13.33,1,85.7%,11.43,ShepSt00
Anthony Sherman,FB,29.286,2018-09-23,NFL,KAN,,SFO,W 38-27,3,3,Sun,1,1,16,16.00,0,100.0%,16.00,SherAn00
Wendell Smallwood,RB,24.237,2018-09-23,NFL,PHI,,IND,W 20-16,3,3,Sun,5,3,35,11.67,0,60.0%,7.00,SmalWe00
Ito Smith,RB,23.012,2018-09-23,NFL,ATL,,NOR,L 37-43,3,3,Sun,4,3,41,13.67,0,75.0%,10.25,SmitIt00
Jonnu Smith,TE,23.032,2018-09-23,NFL,TEN,@,JAX,W 9-6,3,3,Sun,2,1,9,9.00,0,50.0%,4.50,SmitJo01
Keith Smith,FB,26.168,2018-09-23,NFL,OAK,@,MIA,L 20-28,3,3,Sun,1,1,2,2.00,0,100.0%,2.00,SmitKe03
Torrey Smith,WR,29.240,2018-09-23,NFL,CAR,,CIN,W 31-21,3,3,Sun,6,3,19,6.33,0,50.0%,3.17,SmitTo02
Vyncint Smith,WR,22.106,2018-09-23,NFL,HOU,,NYG,L 22-27,3,3,Sun,2,1,28,28.00,0,50.0%,14.00,SmitVy00
Willie Snead,WR,25.341,2018-09-23,NFL,BAL,,DEN,W 27-14,3,3,Sun,5,3,39,13.00,0,60.0%,7.80,SneaWi00
Kenny Stills,WR,26.154,2018-09-23,NFL,MIA,,OAK,W 28-20,3,3,Sun,5,3,61,20.33,1,60.0%,12.20,StilKe00
Luke Stocker,TE,30.068,2018-09-23,NFL,TEN,@,JAX,W 9-6,3,3,Sun,2,1,11,11.00,0,50.0%,5.50,StocLu00
Courtland Sutton,WR,22.348,2018-09-23,NFL,DEN,@,BAL,L 14-27,3,3,Sun,3,2,37,18.50,0,66.7%,12.33,SuttCo00
Geoff Swaim,TE,25.007,2018-09-23,NFL,DAL,@,SEA,L 13-24,3,3,Sun,7,5,47,9.40,0,71.4%,6.71,SwaiGe00
Erik Swoope,TE,26.138,2018-09-23,NFL,IND,@,PHI,L 16-20,3,3,Sun,1,1,7,7.00,0,100.0%,7.00,SwooEr00
Golden Tate,WR,30.052,2018-09-23,NFL,DET,,NWE,W 26-10,3,3,Sun,8,6,69,11.50,0,75.0%,8.63,TateGo00
Taywan Taylor,WR,23.205,2018-09-23,NFL,TEN,@,JAX,W 9-6,3,3,Sun,5,4,30,7.50,0,80.0%,6.00,TaylTa00
Trent Taylor,WR,24.146,2018-09-23,NFL,SFO,@,KAN,L 27-38,3,3,Sun,4,3,24,8.00,0,75.0%,6.00,TaylTr02
Adam Thielen,WR,28.032,2018-09-23,NFL,MIN,,BUF,L 6-27,3,3,Sun,19,14,105,7.50,0,73.7%,5.53,ThieAd00
Demaryius Thomas,WR,30.272,2018-09-23,NFL,DEN,@,BAL,L 14-27,3,3,Sun,5,5,63,12.60,0,100.0%,12.60,ThomDe03
Ian Thomas,TE,22.109,2018-09-23,NFL,CAR,,CIN,W 31-21,3,3,Sun,5,3,20,6.67,0,60.0%,4.00,ThomIa00
Jordan Thomas,TE,22.052,2018-09-23,NFL,HOU,,NYG,L 22-27,3,3,Sun,2,2,53,26.50,0,100.0%,26.50,ThomJo05
Michael Thomas,WR,25.204,2018-09-23,NFL,NOR,@,ATL,W 43-37,3,3,Sun,10,10,129,12.90,0,100.0%,12.90,ThomMi05
