Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
J.R. Reed,S,24.239,2006-10-08,NFL,STL,@,GNB,W 23-20,5,5,Sun,3,40,13.33,0,ReedJ.20
Willie Reid,WR,24.019,2006-10-08,NFL,PIT,@,SDG,L 13-23,4,5,Sun,1,19,19.00,0,ReidWi00
Koren Robinson,WR,26.203,2006-10-08,NFL,GNB,,STL,L 20-23,5,5,Sun,2,40,20.00,0,RobiKo00
T.J. Rushing,DB,23.122,2006-10-08,NFL,IND,,TEN,W 14-13,5,5,Sun,2,67,33.50,0,RushT.20
Mike Sellers,FB,31.079,2006-10-08,NFL,WAS,@,NYG,L 3-19,5,5,Sun,1,6,6.00,0,SellMi00
Steve Smith,WR,27.149,2006-10-08,NFL,CAR,,CLE,W 20-12,5,5,Sun,1,-4,-4.00,0,SmitSt01
Aaron Stecker,RB,30.329,2006-10-08,NFL,NOR,,TAM,W 24-21,5,5,Sun,1,17,17.00,0,StecAa00
Tyson Thompson,RB,25.140,2006-10-08,NFL,DAL,@,PHI,L 24-38,4,5,Sun,5,151,30.20,0,ThomTy00
Michael Turner,RB,24.237,2006-10-08,NFL,SDG,,PIT,W 23-13,4,5,Sun,2,66,33.00,0,TurnMi00
Bobby Wade,WR,25.225,2006-10-08,NFL,TEN,@,IND,L 13-14,5,5,Sun,2,76,38.00,0,WadeBo00
Delanie Walker,TE,22.057,2006-10-08,NFL,SFO,,OAK,W 34-20,5,5,Sun,1,25,25.00,0,WalkHu00
Jeff Webb,WR,24.250,2006-10-08,NFL,KAN,@,ARI,W 23-20,4,5,Sun,1,50,50.00,0,WebbJe00
Wes Welker,WR,25.160,2006-10-08,NFL,MIA,@,NWE,L 10-20,5,5,Sun,4,103,25.75,0,WelkWe00
LenDale White,RB,21.292,2006-10-08,NFL,TEN,@,IND,L 13-14,5,5,Sun,1,14,14.00,0,WhitLe01
DeAngelo Williams,RB,23.166,2006-10-08,NFL,CAR,,CLE,W 20-12,5,5,Sun,1,26,26.00,0,WillDe02
Troy Williamson,WR,23.161,2006-10-08,NFL,MIN,,DET,W 26-17,5,5,Sun,3,63,21.00,0,WillTr01
Dexter Wynn,CB,25.225,2006-10-08,NFL,PHI,,DAL,W 38-24,5,5,Sun,5,103,20.60,0,WynnDe20
Quincy Morgan,WR,29.016,2006-10-09,NFL,DEN,,BAL,W 13-3,4,5,Mon,2,42,21.00,0,MorgQu00
B.J. Sams,DB/RS,25.345,2006-10-09,NFL,BAL,@,DEN,L 3-13,5,5,Mon,3,56,18.67,0,SamsB.00
Chris Carr,CB,23.168,2006-10-15,NFL,OAK,@,DEN,L 3-13,5,6,Sun,1,26,26.00,0,CarrCh22
Rock Cartwright,RB,26.316,2006-10-15,NFL,WAS,,TEN,L 22-25,6,6,Sun,5,115,23.00,0,CartRo01
Antonio Chatman,WR,27.245,2006-10-15,NFL,CIN,@,TAM,L 13-14,5,6,Sun,2,50,25.00,0,ChatAn00
Terrance Copper,WR,24.217,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,1,21,21.00,0,CoppTe00
Ronnie Cruz,FB,25.126,2006-10-15,NFL,KAN,@,PIT,L 7-45,5,6,Sun,1,7,7.00,0,CruzRo00
Kevin Curtis,WR,28.090,2006-10-15,NFL,STL,,SEA,L 28-30,6,6,Sun,4,88,22.00,0,CurtKe00
Eddie Drummond,WR,26.186,2006-10-15,NFL,DET,,BUF,W 20-17,6,6,Sun,3,55,18.33,0,DrumEd00
Michael Gaines,TE,26.199,2006-10-15,NFL,CAR,@,BAL,W 23-21,6,6,Sun,1,15,15.00,0,GainMi00
Maurice Hicks,RB,28.085,2006-10-15,NFL,SFO,,SDG,L 19-48,6,6,Sun,9,195,21.67,0,HickMa00
Santonio Holmes,WR,22.226,2006-10-15,NFL,PIT,,KAN,W 45-7,5,6,Sun,2,54,27.00,0,HolmSa00
Jamal Jones,WR,21.155,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,2,54,27.00,0,JoneJa02
Richard Marshall,CB,21.307,2006-10-15,NFL,CAR,@,BAL,W 23-21,6,6,Sun,3,68,22.67,0,MarsRi20
Terrence McGee,LCB,26.001,2006-10-15,NFL,BUF,@,DET,L 17-20,6,6,Sun,5,152,30.40,0,McGeTe99
Justin Miller,CB-KR,22.243,2006-10-15,NFL,NYJ,,MIA,W 20-17,6,6,Sun,2,50,25.00,0,MillJu99
Quincy Morgan,WR,29.022,2006-10-15,NFL,DEN,,OAK,W 13-3,5,6,Sun,1,23,23.00,0,MorgQu00
Chad Morton,RB,29.194,2006-10-15,NFL,NYG,@,ATL,W 27-14,5,6,Sun,2,40,20.00,0,MortCh00
Lorenzo Neal,FB,35.292,2006-10-15,NFL,SDG,@,SFO,W 48-19,5,6,Sun,1,7,7.00,0,NealLo00
Jerious Norwood,RB,23.078,2006-10-15,NFL,ATL,,NYG,L 14-27,5,6,Sun,1,22,22.00,0,NorwJe00
Michael Pittman,RB,31.062,2006-10-15,NFL,TAM,,CIN,W 14-13,5,6,Sun,2,46,23.00,0,PittMi00
Willie Ponder,WR,26.243,2006-10-15,NFL,SEA,@,STL,W 30-28,5,6,Sun,5,107,21.40,0,PondWi00
Allen Rossum,CB,30.358,2006-10-15,NFL,ATL,,NYG,L 14-27,5,6,Sun,4,97,24.25,0,RossAl99
B.J. Sams,DB/RS,25.351,2006-10-15,NFL,BAL,,CAR,L 21-23,6,6,Sun,4,90,22.50,0,SamsB.00
Edell Shepherd,WR,26.150,2006-10-15,NFL,HOU,@,DAL,L 6-34,5,6,Sun,6,109,18.17,0,ShepEd00
Aaron Stecker,RB,30.336,2006-10-15,NFL,NOR,,PHI,W 27-24,6,6,Sun,1,31,31.00,0,StecAa00
Tyson Thompson,RB,25.147,2006-10-15,NFL,DAL,,HOU,W 34-6,5,6,Sun,2,50,25.00,0,ThomTy00
Michael Turner,RB,24.244,2006-10-15,NFL,SDG,@,SFO,W 48-19,5,6,Sun,3,35,11.67,0,TurnMi00
Bobby Wade,WR,25.232,2006-10-15,NFL,TEN,@,WAS,W 25-22,6,6,Sun,5,94,18.80,0,WadeBo00
Jeff Webb,WR,24.257,2006-10-15,NFL,KAN,@,PIT,L 7-45,5,6,Sun,6,119,19.83,0,WebbJe00
Wes Welker,WR,25.167,2006-10-15,NFL,MIA,@,NYJ,L 17-20,6,6,Sun,5,69,13.80,0,WelkWe00
Brandon Williams,WR,22.233,2006-10-15,NFL,SFO,,SDG,L 19-48,6,6,Sun,1,9,9.00,0,WillBr01
Dexter Wynn,CB,25.232,2006-10-15,NFL,PHI,@,NOR,L 24-27,6,6,Sun,5,94,18.80,0,WynnDe20
J.J. Arrington,RB,23.266,2006-10-16,NFL,ARI,,CHI,L 23-24,6,6,Mon,4,105,26.25,0,ArriJ.00
Rashied Davis,WR,27.084,2006-10-16,NFL,CHI,@,ARI,W 24-23,6,6,Mon,3,57,19.00,0,DaviRa00
Devin Hester,CB,23.346,2006-10-16,NFL,CHI,@,ARI,W 24-23,6,6,Mon,1,24,24.00,0,HestDe99
Adrian Peterson,RB,27.107,2006-10-16,NFL,CHI,@,ARI,W 24-23,6,6,Mon,1,25,25.00,0,PeteAd00
J.J. Arrington,RB,23.272,2006-10-22,NFL,ARI,@,OAK,L 9-22,7,7,Sun,2,37,18.50,0,ArriJ.00
Ladell Betts,RB,27.056,2006-10-22,NFL,WAS,@,IND,L 22-36,7,7,Sun,1,0,0.00,0,BettLa00
Chris Carr,XDB,23.175,2006-10-22,NFL,OAK,,ARI,W 22-9,6,7,Sun,5,118,23.60,0,CarrCh22
Rock Cartwright,RB,26.323,2006-10-22,NFL,WAS,@,IND,L 22-36,7,7,Sun,7,152,21.71,0,CartRo01
Antonio Chatman,WR,27.252,2006-10-22,NFL,CIN,,CAR,W 17-14,6,7,Sun,2,43,21.50,0,ChatAn00
Richard Collier,T,24.364,2006-10-22,NFL,JAX,@,HOU,L 7-27,6,7,Sun,1,8,8.00,0,CollRi20
Josh Cribbs,WR,23.135,2006-10-22,NFL,CLE,,DEN,L 7-17,6,7,Sun,3,94,31.33,0,CribJo01
Antonio Cromartie,CB,22.190,2006-10-22,NFL,SDG,@,KAN,L 27-30,6,7,Sun,1,19,19.00,0,CromAn20
Eddie Drummond,,26.193,2006-10-22,NFL,DET,@,NYJ,L 24-31,7,7,Sun,5,103,20.60,0,DrumEd00
Kevin Faulk,RB,30.139,2006-10-22,NFL,NWE,@,BUF,W 28-6,6,7,Sun,1,17,17.00,0,FaulKe00
Dante Hall,WR,28.051,2006-10-22,NFL,KAN,,SDG,W 30-27,6,7,Sun,6,99,16.50,0,HallDa00
James Hodgins,,29.175,2006-10-22,NFL,NYJ,,DET,W 31-24,7,7,Sun,1,17,17.00,0,HodgJa00
Santonio Holmes,WR,22.233,2006-10-22,NFL,PIT,@,ATL,L 38-41,6,7,Sun,3,88,29.33,0,HolmSa00
Bethel Johnson,WR,27.253,2006-10-22,NFL,MIN,@,SEA,W 31-13,6,7,Sun,4,124,31.00,0,JohnBe00
Maurice Jones-Drew,RB/KR,21.213,2006-10-22,NFL,JAX,@,HOU,L 7-27,6,7,Sun,1,25,25.00,0,DrewMa00
Brandon Manumaleuna,TE,26.291,2006-10-22,NFL,SDG,@,KAN,L 27-30,6,7,Sun,1,14,14.00,0,ManuBr00
Laurence Maroney,RB,21.259,2006-10-22,NFL,NWE,@,BUF,W 28-6,6,7,Sun,2,100,50.00,0,MaroLa00
Richard Marshall,CB,21.314,2006-10-22,NFL,CAR,@,CIN,L 14-17,7,7,Sun,4,90,22.50,0,MarsRi20
Terrence McGee,LCB,26.008,2006-10-22,NFL,BUF,,NWE,L 6-28,7,7,Sun,4,122,30.50,0,McGeTe99
Justin Miller,,22.250,2006-10-22,NFL,NYJ,,DET,W 31-24,7,7,Sun,3,98,32.67,0,MillJu99
Ryan Moats,RB,23.309,2006-10-22,NFL,PHI,@,TAM,L 21-23,7,7,Sun,2,43,21.50,0,MoatRy00
Vernand Morency,RB,26.260,2006-10-22,NFL,GNB,@,MIA,W 34-24,6,7,Sun,3,70,23.33,0,MoreVe00
Quincy Morgan,WR,29.029,2006-10-22,NFL,DEN,@,CLE,W 17-7,6,7,Sun,1,12,12.00,0,MorgQu00
Lorenzo Neal,FB,35.299,2006-10-22,NFL,SDG,@,KAN,L 27-30,6,7,Sun,1,-2,-2.00,0,NealLo00
Jerious Norwood,RB,23.085,2006-10-22,NFL,ATL,,PIT,W 41-38,6,7,Sun,1,27,27.00,0,NorwJe00
Michael Pittman,RB,31.069,2006-10-22,NFL,TAM,,PHI,W 23-21,6,7,Sun,3,89,29.67,0,PittMi00
Willie Ponder,WR,26.250,2006-10-22,NFL,SEA,,MIN,L 13-31,6,7,Sun,5,100,20.00,0,PondWi00
Kerry Rhodes,S,24.081,2006-10-22,NFL,NYJ,,DET,W 31-24,7,7,Sun,1,0,0.00,0,RhodKe20
Allen Rossum,CB,31.000,2006-10-22,NFL,ATL,,PIT,W 41-38,6,7,Sun,7,220,31.43,0,RossAl99
Matt Schobel,TE,27.352,2006-10-22,NFL,PHI,@,TAM,L 21-23,7,7,Sun,1,11,11.00,0,SchoMa00
Edell Shepherd,WR,26.157,2006-10-22,NFL,HOU,,JAX,W 27-7,6,7,Sun,1,28,28.00,0,ShepEd00
Michael Turner,RB,24.251,2006-10-22,NFL,SDG,@,KAN,L 27-30,6,7,Sun,2,47,23.50,0,TurnMi00
Fred Wakefield,TE,28.035,2006-10-22,NFL,ARI,@,OAK,L 9-22,7,7,Sun,1,7,7.00,0,WakeFr00
Kenny Watson,HB,28.223,2006-10-22,NFL,CIN,,CAR,W 17-14,6,7,Sun,1,0,0.00,0,WatsKe00
Wes Welker,WR,25.174,2006-10-22,NFL,MIA,,GNB,L 24-34,7,7,Sun,4,77,19.25,0,WelkWe00
Terrence Wilkins,WR,31.085,2006-10-22,NFL,IND,,WAS,W 36-22,6,7,Sun,3,72,24.00,0,WilkTe00
Chad Morton,RB,29.202,2006-10-23,NFL,NYG,@,DAL,W 36-22,6,7,Mon,4,66,16.50,0,MortCh00
Tyson Thompson,RB,25.155,2006-10-23,NFL,DAL,,NYG,L 22-36,6,7,Mon,6,136,22.67,0,ThomTy00
Blue Adams,CB,27.014,2006-10-29,NFL,TAM,@,NYG,L 3-17,7,8,Sun,1,0,0.00,0,AdamBl20
David Anderson,WR,23.093,2006-10-29,NFL,HOU,@,TEN,L 22-28,7,8,Sun,3,90,30.00,0,AndeDa01
J.J. Arrington,RB,23.279,2006-10-29,NFL,ARI,@,GNB,L 14-31,8,8,Sun,5,77,15.40,0,ArriJ.00
Mike Bell,RB,23.189,2006-10-29,NFL,DEN,,IND,L 31-34,7,8,Sun,1,14,14.00,0,BellMi00
Chris Carr,CB,23.182,2006-10-29,NFL,OAK,,PIT,W 20-13,7,8,Sun,3,92,30.67,0,CarrCh22
Brian Clark,WR,22.307,2006-10-29,NFL,DEN,,IND,L 31-34,7,8,Sun,2,50,25.00,0,ClarBr00
Josh Cribbs,WR,23.142,2006-10-29,NFL,CLE,,NYJ,W 20-13,7,8,Sun,3,62,20.67,0,CribJo01
Najeh Davenport,RB,27.263,2006-10-29,NFL,PIT,@,OAK,L 13-20,7,8,Sun,2,40,20.00,0,DaveNa00
Rashied Davis,WR,27.097,2006-10-29,NFL,CHI,,SFO,W 41-10,7,8,Sun,3,73,24.33,0,DaviRa00
Tony Fisher,RB,27.017,2006-10-29,NFL,STL,@,SDG,L 24-38,7,8,Sun,6,122,20.33,0,FishTo00
Aaron Glenn,FS,34.105,2006-10-29,NFL,DAL,@,CAR,W 35-14,7,8,Sun,1,14,14.00,0,GlenAa00
Earnest Graham,RB,26.287,2006-10-29,NFL,TAM,@,NYG,L 3-17,7,8,Sun,1,13,13.00,0,GrahEa00
Dante Hall,WR,28.058,2006-10-29,NFL,KAN,,SEA,W 35-28,7,8,Sun,5,138,27.60,0,HallDa00
Maurice Hicks,RB,28.099,2006-10-29,NFL,SFO,@,CHI,L 10-41,7,8,Sun,6,126,21.00,0,HickMa00
Santonio Holmes,WR,22.240,2006-10-29,NFL,PIT,@,OAK,L 13-20,7,8,Sun,1,18,18.00,0,HolmSa00
Brad Hoover,FB,29.352,2006-10-29,NFL,CAR,,DAL,L 14-35,8,8,Sun,1,4,4.00,0,HoovBr00
Jarret Johnson,DE,25.076,2006-10-29,NFL,BAL,@,NOR,W 35-22,7,8,Sun,1,6,6.00,0,JohnJa23
Maurice Jones-Drew,RB/KR,21.220,2006-10-29,NFL,JAX,@,PHI,W 13-6,7,8,Sun,1,30,30.00,0,DrewMa00
Michael Lewis,WR,34.349,2006-10-29,NFL,NOR,,BAL,L 22-35,7,8,Sun,6,136,22.67,0,LewiMi00
Reno Mahe,RB,26.148,2006-10-29,NFL,PHI,,JAX,L 6-13,8,8,Sun,1,18,18.00,0,MaheRe00
Richard Marshall,CB,21.321,2006-10-29,NFL,CAR,,DAL,L 14-35,8,8,Sun,6,107,17.83,0,MarsRi20
Fred McCrary,FB,34.040,2006-10-29,NFL,ATL,@,CIN,W 29-27,7,8,Sun,1,7,7.00,0,McCrFr00
Justin Miller,RCB,22.257,2006-10-29,NFL,NYJ,@,CLE,L 13-20,8,8,Sun,4,161,40.25,1,MillJu99
Vernand Morency,RB,26.267,2006-10-29,NFL,GNB,,ARI,W 31-14,7,8,Sun,2,44,22.00,0,MoreVe00
Chad Morton,RB,29.208,2006-10-29,NFL,NYG,,TAM,W 17-3,7,8,Sun,2,35,17.50,0,MortCh00
Chris Perry,HB,24.306,2006-10-29,NFL,CIN,,ATL,L 27-29,7,8,Sun,4,88,22.00,0,PerrCh00
Allen Rossum,CB,31.007,2006-10-29,NFL,ATL,@,CIN,W 29-27,7,8,Sun,4,72,18.00,0,RossAl99
B.J. Sams,DB/RS,26.000,2006-10-29,NFL,BAL,@,NOR,W 35-22,7,8,Sun,2,44,22.00,0,SamsB.00
Josh Scobey,RB,26.322,2006-10-29,NFL,SEA,@,KAN,L 28-35,7,8,Sun,7,147,21.00,0,ScobJo00
Edell Shepherd,WR,26.164,2006-10-29,NFL,HOU,@,TEN,L 22-28,7,8,Sun,2,33,16.50,0,ShepEd00
Paul Smith,RB,28.271,2006-10-29,NFL,STL,@,SDG,L 24-38,7,8,Sun,1,3,3.00,0,SmitPa00
Tyson Thompson,RB,25.161,2006-10-29,NFL,DAL,@,CAR,W 35-14,7,8,Sun,2,67,33.50,0,ThomTy00
Michael Turner,RB,24.258,2006-10-29,NFL,SDG,,STL,W 38-24,7,8,Sun,3,64,21.33,0,TurnMi00
Bobby Wade,WR,25.246,2006-10-29,NFL,TEN,,HOU,W 28-22,7,8,Sun,3,94,31.33,0,WadeBo00
Leon Washington,RB,24.061,2006-10-29,NFL,NYJ,@,CLE,L 13-20,8,8,Sun,1,15,15.00,0,WashLe00
Terrence Wilkins,WR,31.092,2006-10-29,NFL,IND,@,DEN,W 34-31,7,8,Sun,2,49,24.50,0,WilkTe00
Bethel Johnson,WR,27.261,2006-10-30,NFL,MIN,,NWE,L 7-31,7,8,Mon,4,82,20.50,0,JohnBe00
Laurence Maroney,RB,21.267,2006-10-30,NFL,NWE,@,MIN,W 31-7,7,8,Mon,2,91,45.50,0,MaroLa00
Richard Owens,TE,25.360,2006-10-30,NFL,MIN,,NWE,L 7-31,7,8,Mon,1,0,0.00,0,OwenRi00
Shaun Bodiford,WR,24.185,2006-11-05,NFL,GNB,@,BUF,L 10-24,8,9,Sun,4,62,15.50,0,BodiSh00
Rock Cartwright,RB,26.337,2006-11-05,NFL,WAS,,DAL,W 22-19,8,9,Sun,3,56,18.67,0,CartRo01
Brian Clark,WR,22.314,2006-11-05,NFL,DEN,@,PIT,W 31-20,8,9,Sun,4,71,17.75,0,ClarBr00
Torrie Cox,CB,26.007,2006-11-05,NFL,TAM,,NOR,L 14-31,8,9,Sun,1,17,17.00,0,CoxxTo21
Josh Cribbs,WR,23.149,2006-11-05,NFL,CLE,@,SDG,L 25-32,8,9,Sun,4,111,27.75,0,CribJo01
Kevin Curtis,WR,28.111,2006-11-05,NFL,STL,,KAN,L 17-31,8,9,Sun,4,79,19.75,0,CurtKe00
Najeh Davenport,RB,27.270,2006-11-05,NFL,PIT,,DEN,L 20-31,8,9,Sun,1,23,23.00,0,DaveNa00
Rashied Davis,WR,27.104,2006-11-05,NFL,CHI,,MIA,L 13-31,8,9,Sun,4,116,29.00,0,DaviRa00
Eddie Drummond,WR,26.207,2006-11-05,NFL,DET,,ATL,W 30-14,8,9,Sun,3,64,21.33,0,DrumEd00
Demetric Evans,DL,27.063,2006-11-05,NFL,WAS,,DAL,W 22-19,8,9,Sun,1,0,0.00,0,EvanDe20
Kevin Faulk,RB,30.153,2006-11-05,NFL,NWE,,IND,L 20-27,8,9,Sun,1,17,17.00,0,FaulKe00
Tony Fisher,RB,27.024,2006-11-05,NFL,STL,,KAN,L 17-31,8,9,Sun,2,43,21.50,0,FishTo00
Kedric Golston,RDT,23.159,2006-11-05,NFL,WAS,,DAL,W 22-19,8,9,Sun,1,0,0.00,0,GolsKe20
Skyler Green,WR,22.054,2006-11-05,NFL,DAL,@,WAS,L 19-22,8,9,Sun,3,59,19.67,0,GreeSk20
Dante Hall,WR,28.065,2006-11-05,NFL,KAN,@,STL,W 31-17,8,9,Sun,2,43,21.50,0,HallDa00
Santonio Holmes,WR,22.247,2006-11-05,NFL,PIT,,DEN,L 20-31,8,9,Sun,2,48,24.00,0,HolmSa00
Al Johnson,C,27.282,2006-11-05,NFL,DAL,@,WAS,L 19-22,8,9,Sun,1,3,3.00,0,JohnAl22
Bethel Johnson,WR,27.267,2006-11-05,NFL,MIN,@,SFO,L 3-9,8,9,Sun,3,66,22.00,0,JohnBe00
Jarret Johnson,DE,25.083,2006-11-05,NFL,BAL,,CIN,W 26-20,8,9,Sun,1,14,14.00,0,JohnJa23
Travis Johnson,LDT,24.193,2006-11-05,NFL,HOU,@,NYG,L 10-14,8,9,Sun,1,17,17.00,0,JohnTr20
Maurice Jones-Drew,RB/KR,21.227,2006-11-05,NFL,JAX,,TEN,W 37-7,8,9,Sun,1,20,20.00,0,DrewMa00
Antwan Lake,DT,27.118,2006-11-05,NFL,NOR,@,TAM,W 31-14,8,9,Sun,1,8,8.00,0,LakeAn20
Michael Lewis,WR,34.356,2006-11-05,NFL,NOR,@,TAM,W 31-14,8,9,Sun,2,33,16.50,0,LewiMi00
Laurence Maroney,RB,21.273,2006-11-05,NFL,NWE,,IND,L 20-27,8,9,Sun,5,139,27.80,0,MaroLa00
Terrence McGee,CB,26.022,2006-11-05,NFL,BUF,,GNB,W 24-10,8,9,Sun,3,100,33.33,0,McGeTe99
Mike Montgomery,DE,23.079,2006-11-05,NFL,GNB,@,BUF,L 10-24,8,9,Sun,1,14,14.00,0,MontMi20
Chad Morton,RB,29.215,2006-11-05,NFL,NYG,,HOU,W 14-10,8,9,Sun,3,61,20.33,0,MortCh00
Jerious Norwood,RB,23.099,2006-11-05,NFL,ATL,@,DET,L 14-30,8,9,Sun,2,19,9.50,0,NorwJe00
Eric Parker,WR,27.205,2006-11-05,NFL,SDG,,CLE,W 32-25,8,9,Sun,1,7,7.00,0,ParkEr00
Alvin Pearman,RB/KR,24.087,2006-11-05,NFL,JAX,,TEN,W 37-7,8,9,Sun,1,18,18.00,0,PearAl00
Chris Perry,HB,24.313,2006-11-05,NFL,CIN,@,BAL,L 20-26,8,9,Sun,7,124,17.71,0,PerrCh00
Adrian Peterson,RB,27.127,2006-11-05,NFL,CHI,,MIA,L 13-31,8,9,Sun,2,24,12.00,0,PeteAd00
Michael Pittman,RB,31.083,2006-11-05,NFL,TAM,,NOR,L 14-31,8,9,Sun,3,72,24.00,0,PittMi00
Allen Rossum,CB,31.014,2006-11-05,NFL,ATL,@,DET,L 14-30,8,9,Sun,3,79,26.33,0,RossAl99
B.J. Sams,DB/RS,26.007,2006-11-05,NFL,BAL,,CIN,W 26-20,8,9,Sun,2,49,24.50,0,SamsB.00
Bo Scaife,TE,25.303,2006-11-05,NFL,TEN,@,JAX,L 7-37,8,9,Sun,1,14,14.00,0,ScaiBo00
Mike Sellers,FB,31.107,2006-11-05,NFL,WAS,,DAL,W 22-19,8,9,Sun,1,22,22.00,0,SellMi00
Quinn Sypniewski,TE,24.205,2006-11-05,NFL,BAL,,CIN,W 26-20,8,9,Sun,1,11,11.00,0,SypnQu00
Ike Taylor,LCB,26.184,2006-11-05,NFL,PIT,,DEN,L 20-31,8,9,Sun,2,44,22.00,0,TaylIk20
Michael Turner,RB,24.265,2006-11-05,NFL,SDG,,CLE,W 32-25,8,9,Sun,4,92,23.00,0,TurnMi00
Lawrence Vickers,FB,23.181,2006-11-05,NFL,CLE,@,SDG,L 25-32,8,9,Sun,1,22,22.00,0,VickLa00
Bobby Wade,WR,25.253,2006-11-05,NFL,TEN,@,JAX,L 7-37,8,9,Sun,5,112,22.40,0,WadeBo00
Wes Welker,WR,25.188,2006-11-05,NFL,MIA,@,CHI,W 31-13,8,9,Sun,4,70,17.50,0,WelkWe00
Terrence Wilkins,WR,31.099,2006-11-05,NFL,IND,@,NWE,W 27-20,8,9,Sun,5,175,35.00,0,WilkTe00
Brandon Williams,WR,22.254,2006-11-05,NFL,SFO,,MIN,W 9-3,8,9,Sun,2,55,27.50,0,WillBr01
Dexter Wynn,CB,25.253,2006-11-05,NFL,HOU,@,NYG,L 10-14,8,9,Sun,2,50,25.00,0,WynnDe20
Chris Carr,CB,23.190,2006-11-06,NFL,OAK,@,SEA,L 0-16,8,9,Mon,2,44,22.00,0,CarrCh22
ReShard Lee,FB,26.025,2006-11-06,NFL,OAK,@,SEA,L 0-16,8,9,Mon,1,9,9.00,0,LeexRe00
J.J. Arrington,RB,23.293,2006-11-12,NFL,ARI,,DAL,L 10-27,9,10,Sun,5,99,19.80,0,ArriJ.00
Miles Austin,WR,22.135,2006-11-12,NFL,DAL,@,ARI,W 27-10,9,10,Sun,2,39,19.50,0,AustMi00
Shaun Bodiford,WR,24.192,2006-11-12,NFL,GNB,@,MIN,W 23-17,9,10,Sun,1,19,19.00,0,BodiSh00
Chris Carr,CB,23.196,2006-11-12,NFL,OAK,,DEN,L 13-17,9,10,Sun,4,109,27.25,0,CarrCh22
Rock Cartwright,RB,26.344,2006-11-12,NFL,WAS,@,PHI,L 3-27,9,10,Sun,5,123,24.60,0,CartRo01
Matt Chatham,LB,29.137,2006-11-12,NFL,NYJ,@,NWE,W 17-14,9,10,Sun,1,6,6.00,0,ChatMa20
Brian Clark,WR,22.321,2006-11-12,NFL,DEN,@,OAK,W 17-13,9,10,Sun,3,66,22.00,0,ClarBr00
Josh Cribbs,WR,23.156,2006-11-12,NFL,CLE,@,ATL,W 17-13,9,10,Sun,3,56,18.67,0,CribJo01
Najeh Davenport,RB,27.277,2006-11-12,NFL,PIT,,NOR,W 38-31,9,10,Sun,4,97,24.25,0,DaveNa00
Rashied Davis,WR,27.111,2006-11-12,NFL,CHI,@,NYG,W 38-20,9,10,Sun,4,89,22.25,0,DaviRa00
Eddie Drummond,WR,26.214,2006-11-12,NFL,DET,,SFO,L 13-19,9,10,Sun,6,146,24.33,0,DrumEd00
Kevin Faulk,RB,30.160,2006-11-12,NFL,NWE,,NYJ,L 14-17,9,10,Sun,1,19,19.00,0,FaulKe00
Dante Hall,WR,28.072,2006-11-12,NFL,KAN,@,MIA,L 10-13,9,10,Sun,3,57,19.00,0,HallDa00
Kay-Jay Harris,RB,27.230,2006-11-12,NFL,STL,@,SEA,L 22-24,9,10,Sun,1,18,18.00,0,HarrKa00
Noah Herron,RB,24.223,2006-11-12,NFL,GNB,@,MIN,W 23-17,9,10,Sun,2,45,22.50,0,HerrNo00
Adam Jennings,WR,23.360,2006-11-12,NFL,ATL,,CLE,L 13-17,9,10,Sun,3,69,23.00,0,JennAd00
Bethel Johnson,WR,27.274,2006-11-12,NFL,MIN,,GNB,L 17-23,9,10,Sun,5,124,24.80,0,JohnBe00
Jamal Jones,WR,21.183,2006-11-12,NFL,NOR,@,PIT,L 31-38,9,10,Sun,2,36,18.00,0,JoneJa02
Maurice Jones-Drew,RB/KR,21.234,2006-11-12,NFL,JAX,,HOU,L 10-13,9,10,Sun,3,54,18.00,0,DrewMa00
Mike Karney,FB,25.129,2006-11-12,NFL,NOR,@,PIT,L 31-38,9,10,Sun,1,10,10.00,0,KarnMi00
Michael Lewis,WR,34.363,2006-11-12,NFL,NOR,@,PIT,L 31-38,9,10,Sun,4,112,28.00,0,LewiMi00
Reno Mahe,RB,26.162,2006-11-12,NFL,PHI,,WAS,W 27-3,9,10,Sun,2,66,33.00,0,MaheRe00
Laurence Maroney,RB,21.280,2006-11-12,NFL,NWE,,NYJ,L 14-17,9,10,Sun,3,89,29.67,0,MaroLa00
Terrence McGee,LCB,26.029,2006-11-12,NFL,BUF,@,IND,L 16-17,9,10,Sun,4,147,36.75,0,McGeTe99
Jason McKie,FB,26.174,2006-11-12,NFL,CHI,@,NYG,W 38-20,9,10,Sun,1,11,11.00,0,McKiJa00
Justin Miller,CB-KR,22.271,2006-11-12,NFL,NYJ,@,NWE,W 17-14,9,10,Sun,3,103,34.33,0,MillJu99
Sean Morey,WR,30.259,2006-11-12,NFL,PIT,,NOR,W 38-31,9,10,Sun,2,38,19.00,0,MoreSe00
Chris Perry,RB,24.320,2006-11-12,NFL,CIN,,SDG,L 41-49,9,10,Sun,7,153,21.86,0,PerrCh00
J.R. Reed,S,24.274,2006-11-12,NFL,STL,@,SEA,L 22-24,9,10,Sun,3,63,21.00,0,ReedJ.20
