Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Ryan Longwell,K,36.069,2010-10-24,NFL,MIN,@,GNB,L 24-28,6,7,Sun,3,3,100.0,1,1,100.0,,,0,6,longwrya01
Olindo Mare,K,37.140,2010-10-24,NFL,SEA,,ARI,W 22-10,6,7,Sun,1,1,100.0,5,5,100.0,,,0,16,marexoli01
Joe Nedney,K,37.216,2010-10-24,NFL,SFO,@,CAR,L 20-23,7,7,Sun,2,2,100.0,2,2,100.0,,,0,8,nednejoe01
Mike Nugent,K,28.236,2010-10-24,NFL,CIN,@,ATL,L 32-39,6,7,Sun,2,2,100.0,2,3,66.7,,,0,8,nugenmik01
Matt Prater,K,26.075,2010-10-24,NFL,DEN,,OAK,L 14-59,7,7,Sun,2,2,100.0,,,,,,0,2,PratMa20
Jeff Reed,K,31.198,2010-10-24,NFL,PIT,@,MIA,W 23-22,6,7,Sun,2,2,100.0,3,3,100.0,,,0,11,reedxjef01
Josh Scobee,PK,28.123,2010-10-24,NFL,JAX,@,KAN,L 20-42,7,7,Sun,2,2,100.0,2,2,100.0,,,0,8,scobejos01
Ryan Succop,K,24.035,2010-10-24,NFL,KAN,,JAX,W 42-20,6,7,Sun,6,6,100.0,,,,,,0,6,SuccRy44
David Buehler,K,23.262,2010-10-25,NFL,DAL,,NYG,L 35-41,6,7,Mon,3,3,100.0,2,2,100.0,,,0,9,BuehDa44
Lawrence Tynes,K,32.175,2010-10-25,NFL,NYG,@,DAL,W 41-35,7,7,Mon,5,5,100.0,2,2,100.0,,,0,11,tyneslaw01
Connor Barth,K,24.203,2010-10-31,NFL,TAM,@,ARI,W 38-35,7,8,Sun,5,5,100.0,1,2,50.0,,,0,8,barthco01
Rob Bironas,K,32.275,2010-10-31,NFL,TEN,@,SDG,L 25-33,8,8,Sun,2,2,100.0,1,1,100.0,,,0,5,bironrob01
Josh Brown,K,31.185,2010-10-31,NFL,STL,,CAR,W 20-10,8,8,Sun,2,2,100.0,2,3,66.7,,,0,8,brownjos01
Kris Brown,K,33.312,2010-10-31,NFL,SDG,,TEN,W 33-25,8,8,Sun,3,3,100.0,2,2,100.0,,,0,9,brownkri01
David Buehler,K,23.268,2010-10-31,NFL,DAL,,JAX,L 17-35,7,8,Sun,2,2,100.0,1,1,100.0,,,0,5,BuehDa44
Dan Carpenter,K,24.340,2010-10-31,NFL,MIA,@,CIN,W 22-14,7,8,Sun,1,1,100.0,5,5,100.0,,,0,16,CarpDa44
Jay Feely,K,34.161,2010-10-31,NFL,ARI,,TAM,L 35-38,7,8,Sun,5,5,100.0,,,,,,0,5,feelyjay01
Graham Gano,K,23.205,2010-10-31,NFL,WAS,@,DET,L 25-37,8,8,Sun,1,1,100.0,2,2,100.0,,,0,7,GanoGr44
Stephen Gostkowski,K,26.276,2010-10-31,NFL,NWE,,MIN,W 28-18,7,8,Sun,4,4,100.0,,,,,,0,4,GostSt20
Jason Hanson,K,40.136,2010-10-31,NFL,DET,,WAS,W 37-25,7,8,Sun,2,2,100.0,1,1,100.0,,,0,5,hansojas01
Garrett Hartley,K,24.168,2010-10-31,NFL,NOR,,PIT,W 20-10,8,8,Sun,2,2,100.0,2,2,100.0,,,0,8,HartGa00
Sebastian Janikowski,K,32.243,2010-10-31,NFL,OAK,,SEA,W 33-3,8,8,Sun,3,3,100.0,4,5,80.0,,,0,15,janikseb01
John Kasay,K,41.004,2010-10-31,NFL,CAR,@,STL,L 10-20,7,8,Sun,1,1,100.0,1,1,100.0,,,0,4,kasayjoh01
Rian Lindell,K,33.284,2010-10-31,NFL,BUF,@,KAN,L 10-13,7,8,Sun,1,1,100.0,1,2,50.0,,,0,4,linderia01
Ryan Longwell,K,36.076,2010-10-31,NFL,MIN,@,NWE,L 18-28,7,8,Sun,1,1,100.0,1,1,100.0,,,0,4,longwrya01
Joe Nedney,K,37.223,2010-10-31,NFL,SFO,,DEN,W 24-16,8,8,Sun,3,3,100.0,1,2,50.0,,,0,6,nednejoe01
Mike Nugent,K,28.243,2010-10-31,NFL,CIN,,MIA,L 14-22,7,8,Sun,2,2,100.0,,,,,,0,2,nugenmik01
Matt Prater,K,26.082,2010-10-31,NFL,DEN,@,SFO,L 16-24,8,8,Sun,1,2,50.0,1,1,100.0,,,0,4,PratMa20
Jeff Reed,K,31.205,2010-10-31,NFL,PIT,@,NOR,L 10-20,7,8,Sun,1,1,100.0,1,2,50.0,,,0,4,reedxjef01
Josh Scobee,PK,28.130,2010-10-31,NFL,JAX,@,DAL,W 35-17,8,8,Sun,5,5,100.0,,,,,,0,5,scobejos01
Ryan Succop,K,24.042,2010-10-31,NFL,KAN,,BUF,W 13-10,7,8,Sun,1,1,100.0,2,3,66.7,,,0,7,SuccRy44
Neil Rackers,K,34.077,2010-11-01,NFL,HOU,@,IND,L 17-30,7,8,Mon,2,2,100.0,1,1,100.0,,,0,5,rackenei01
Adam Vinatieri,K,37.308,2010-11-01,NFL,IND,,HOU,W 30-17,7,8,Mon,3,3,100.0,3,3,100.0,,,0,12,vinatada01
David Akers,K,35.333,2010-11-07,NFL,PHI,,IND,W 26-24,8,9,Sun,2,2,100.0,4,4,100.0,,,0,14,akersdav01
Connor Barth,K,24.210,2010-11-07,NFL,TAM,@,ATL,L 21-27,8,9,Sun,3,3,100.0,,,,,,0,3,barthco01
Kris Brown,K,33.319,2010-11-07,NFL,SDG,@,HOU,W 29-23,9,9,Sun,3,3,100.0,,,,,,0,3,brownkri01
Matt Bryant,K,35.162,2010-11-07,NFL,ATL,,TAM,W 27-21,8,9,Sun,3,3,100.0,2,2,100.0,,,0,9,bryanmat01
David Buehler,K,23.275,2010-11-07,NFL,DAL,@,GNB,L 7-45,8,9,Sun,1,1,100.0,,,,,,0,1,BuehDa44
Dan Carpenter,K,24.347,2010-11-07,NFL,MIA,@,BAL,L 10-26,8,9,Sun,1,1,100.0,1,2,50.0,,,0,4,CarpDa44
Mason Crosby,K,26.065,2010-11-07,NFL,GNB,,DAL,W 45-7,9,9,Sun,6,6,100.0,1,2,50.0,,,0,9,CrosMa20
Billy Cundiff,K,30.222,2010-11-07,NFL,BAL,,MIA,W 26-10,8,9,Sun,2,2,100.0,4,5,80.0,,,0,14,cundibil01
Phil Dawson,K,35.288,2010-11-07,NFL,CLE,,NWE,W 34-14,8,9,Sun,4,4,100.0,2,2,100.0,,,0,10,dawsophi01
Jay Feely,K,34.168,2010-11-07,NFL,ARI,@,MIN,L 24-27,8,9,Sun,3,3,100.0,1,1,100.0,,,0,6,feelyjay01
Nick Folk,K,26.002,2010-11-07,NFL,NYJ,@,DET,W 23-20,8,9,Sun,2,2,100.0,3,3,100.0,,,0,11,FolkNi20
Stephen Gostkowski,K,26.283,2010-11-07,NFL,NWE,@,CLE,L 14-34,8,9,Sun,1,1,100.0,,,,,,0,1,GostSt20
Robbie Gould,K,27.336,2010-11-07,NFL,CHI,@,BUF,W 22-19,8,9,Sun,2,2,100.0,,1,0.0,,,0,2,gouldrob01
Jason Hanson,K,40.143,2010-11-07,NFL,DET,,NYJ,L 20-23,8,9,Sun,2,2,100.0,,,,,,0,2,hansojas01
Garrett Hartley,K,24.175,2010-11-07,NFL,NOR,@,CAR,W 34-3,9,9,Sun,4,4,100.0,2,2,100.0,,,0,10,HartGa00
Sebastian Janikowski,K,32.250,2010-11-07,NFL,OAK,,KAN,W 23-20,9,9,Sun,2,2,100.0,3,4,75.0,,,0,11,janikseb01
Rian Lindell,K,33.291,2010-11-07,NFL,BUF,,CHI,L 19-22,8,9,Sun,1,2,50.0,,,,,,0,1,linderia01
Ryan Longwell,K,36.083,2010-11-07,NFL,MIN,,ARI,W 27-24,8,9,Sun,3,3,100.0,2,2,100.0,,,0,9,longwrya01
Olindo Mare,K,37.154,2010-11-07,NFL,SEA,,NYG,L 7-41,8,9,Sun,1,1,100.0,,,,,,0,1,marexoli01
Neil Rackers,K,34.083,2010-11-07,NFL,HOU,,SDG,L 23-29,8,9,Sun,2,2,100.0,3,3,100.0,,,0,11,rackenei01
Ryan Succop,K,24.049,2010-11-07,NFL,KAN,@,OAK,L 20-23,8,9,Sun,2,2,100.0,2,2,100.0,,,0,8,SuccRy44
Ndamukong Suh,DT,23.305,2010-11-07,NFL,DET,,NYJ,L 20-23,8,9,Sun,,1,0.0,,,,,,0,0,SuhxNd99
Lawrence Tynes,PK,32.188,2010-11-07,NFL,NYG,@,SEA,W 41-7,8,9,Sun,5,5,100.0,2,2,100.0,,,0,11,tyneslaw01
Adam Vinatieri,K,37.314,2010-11-07,NFL,IND,@,PHI,L 24-26,8,9,Sun,3,3,100.0,1,1,100.0,,,0,6,vinatada01
Wes Welker,WR,29.190,2010-11-07,NFL,NWE,@,CLE,L 14-34,8,9,Sun,1,1,100.0,,,,,,0,1,WelkWe00
Mike Nugent,K,28.251,2010-11-08,NFL,CIN,,PIT,L 21-27,8,9,Mon,3,3,100.0,,2,0.0,,,0,3,nugenmik01
Jeff Reed,K,31.213,2010-11-08,NFL,PIT,@,CIN,W 27-21,8,9,Mon,3,3,100.0,2,3,66.7,,,0,9,reedxjef01
Matt Bryant,K,35.166,2010-11-11,NFL,ATL,,BAL,W 26-21,9,10,Thu,2,2,100.0,2,2,100.0,,,0,8,bryanmat01
Billy Cundiff,K,30.226,2010-11-11,NFL,BAL,@,ATL,L 21-26,9,10,Thu,3,3,100.0,,,,,,0,3,cundibil01
Connor Barth,K,24.217,2010-11-14,NFL,TAM,,CAR,W 31-16,9,10,Sun,4,4,100.0,1,1,100.0,,,0,7,barthco01
Rob Bironas,K,32.289,2010-11-14,NFL,TEN,@,MIA,L 17-29,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,bironrob01
Josh Brown,K,31.199,2010-11-14,NFL,STL,@,SFO,L 20-23,9,10,Sun,2,2,100.0,2,2,100.0,,,0,8,brownjos01
David Buehler,K,23.282,2010-11-14,NFL,DAL,@,NYG,W 33-20,9,10,Sun,3,4,75.0,2,3,66.7,,,0,9,BuehDa44
Dan Carpenter,K,24.354,2010-11-14,NFL,MIA,,TEN,W 29-17,9,10,Sun,2,2,100.0,3,3,100.0,,,0,11,CarpDa44
Phil Dawson,K,35.295,2010-11-14,NFL,CLE,,NYJ,L 20-26,9,10,Sun,2,2,100.0,2,2,100.0,,,0,8,dawsophi01
Jay Feely,K,34.175,2010-11-14,NFL,ARI,,SEA,L 18-36,9,10,Sun,1,1,100.0,1,1,100.0,,,0,4,feelyjay01
Nick Folk,K,26.009,2010-11-14,NFL,NYJ,@,CLE,W 26-20,9,10,Sun,2,2,100.0,2,5,40.0,,,0,8,FolkNi20
Robbie Gould,K,27.343,2010-11-14,NFL,CHI,,MIN,W 27-13,9,10,Sun,3,3,100.0,2,3,66.7,,,0,9,gouldrob01
Shayne Graham,K,32.340,2010-11-14,NFL,NWE,@,PIT,W 39-26,9,10,Sun,3,4,75.0,2,2,100.0,,,0,9,grahasha01
John Kasay,K,41.018,2010-11-14,NFL,CAR,@,TAM,L 16-31,9,10,Sun,1,1,100.0,3,3,100.0,,,0,10,kasayjoh01
Rian Lindell,K,33.298,2010-11-14,NFL,BUF,,DET,W 14-12,9,10,Sun,2,2,100.0,,1,0.0,,,0,2,linderia01
Ryan Longwell,K,36.090,2010-11-14,NFL,MIN,@,CHI,L 13-27,9,10,Sun,1,1,100.0,2,3,66.7,,,0,7,longwrya01
Olindo Mare,K,37.161,2010-11-14,NFL,SEA,@,ARI,W 36-18,9,10,Sun,3,3,100.0,5,6,83.3,,,0,18,marexoli01
Joe Nedney,K,37.237,2010-11-14,NFL,SFO,,STL,W 23-20,9,10,Sun,2,2,100.0,3,3,100.0,,,0,11,nednejoe01
Mike Nugent,K,28.257,2010-11-14,NFL,CIN,@,IND,L 17-23,9,10,Sun,2,2,100.0,1,1,100.0,,,0,5,nugenmik01
Matt Prater,K,26.096,2010-11-14,NFL,DEN,,KAN,W 49-29,9,10,Sun,7,7,100.0,,1,0.0,,,0,7,PratMa20
Neil Rackers,K,34.090,2010-11-14,NFL,HOU,@,JAX,L 24-31,9,10,Sun,3,3,100.0,1,1,100.0,,,0,6,rackenei01
Jeff Reed,K,31.219,2010-11-14,NFL,PIT,,NWE,L 26-39,9,10,Sun,1,1,100.0,1,2,50.0,,,0,4,reedxjef01
Josh Scobee,PK,28.144,2010-11-14,NFL,JAX,,HOU,W 31-24,9,10,Sun,4,4,100.0,1,3,33.3,,,0,7,scobejos01
Ryan Succop,K,24.056,2010-11-14,NFL,KAN,@,DEN,L 29-49,9,10,Sun,2,2,100.0,1,2,50.0,,,0,5,SuccRy44
Lawrence Tynes,PK,32.195,2010-11-14,NFL,NYG,,DAL,L 20-33,9,10,Sun,2,2,100.0,2,2,100.0,,,0,8,tyneslaw01
Adam Vinatieri,K,37.321,2010-11-14,NFL,IND,,CIN,W 23-17,9,10,Sun,2,2,100.0,3,3,100.0,,,0,11,vinatada01
David Akers,K,35.341,2010-11-15,NFL,PHI,@,WAS,W 59-28,9,10,Mon,8,8,100.0,1,1,100.0,,,0,11,akersdav01
Graham Gano,K,23.220,2010-11-15,NFL,WAS,,PHI,L 28-59,9,10,Mon,4,4,100.0,,,,,,0,4,GanoGr44
Robbie Gould,K,27.347,2010-11-18,NFL,CHI,@,MIA,W 16-0,10,11,Thu,1,1,100.0,3,3,100.0,,,0,10,gouldrob01
David Akers,K,35.347,2010-11-21,NFL,PHI,,NYG,W 27-17,10,11,Sun,1,1,100.0,4,5,80.0,,,0,13,akersdav01
Connor Barth,K,24.224,2010-11-21,NFL,TAM,@,SFO,W 21-0,10,11,Sun,3,3,100.0,,1,0.0,,,0,3,barthco01
Rob Bironas,K,32.296,2010-11-21,NFL,TEN,,WAS,L 16-19,10,11,Sun,1,1,100.0,3,3,100.0,,,0,10,bironrob01
Josh Brown,K,31.206,2010-11-21,NFL,STL,,ATL,L 17-34,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,brownjos01
Matt Bryant,K,35.176,2010-11-21,NFL,ATL,@,STL,W 34-17,10,11,Sun,2,2,100.0,4,4,100.0,,,0,14,bryanmat01
David Buehler,K,23.289,2010-11-21,NFL,DAL,,DET,W 35-19,10,11,Sun,5,5,100.0,,,,,,0,5,BuehDa44
Mason Crosby,K,26.079,2010-11-21,NFL,GNB,@,MIN,W 31-3,10,11,Sun,4,4,100.0,1,1,100.0,,,0,7,CrosMa20
Billy Cundiff,K,30.236,2010-11-21,NFL,BAL,@,CAR,W 37-13,10,11,Sun,4,4,100.0,3,3,100.0,,,0,13,cundibil01
Phil Dawson,K,35.302,2010-11-21,NFL,CLE,@,JAX,L 20-24,10,11,Sun,2,2,100.0,2,4,50.0,,,0,8,dawsophi01
Jay Feely,K,34.182,2010-11-21,NFL,ARI,@,KAN,L 13-31,10,11,Sun,1,1,100.0,2,2,100.0,,,0,7,feelyjay01
Nick Folk,K,26.016,2010-11-21,NFL,NYJ,,HOU,W 30-27,10,11,Sun,3,3,100.0,3,4,75.0,,,0,12,FolkNi20
Graham Gano,K,23.226,2010-11-21,NFL,WAS,@,TEN,W 19-16,10,11,Sun,1,1,100.0,4,6,66.7,,,0,13,GanoGr44
Shayne Graham,K,32.347,2010-11-21,NFL,NWE,,IND,W 31-28,10,11,Sun,4,4,100.0,1,1,100.0,,,0,7,grahasha01
Garrett Hartley,K,24.189,2010-11-21,NFL,NOR,,SEA,W 34-19,10,11,Sun,4,4,100.0,,1,0.0,,,0,4,HartGa00
John Kasay,K,41.025,2010-11-21,NFL,CAR,,BAL,L 13-37,10,11,Sun,1,1,100.0,2,2,100.0,,,0,7,kasayjoh01
Rian Lindell,K,33.305,2010-11-21,NFL,BUF,@,CIN,W 49-31,10,11,Sun,7,7,100.0,,1,0.0,,,0,7,linderia01
Olindo Mare,K,37.168,2010-11-21,NFL,SEA,@,NOR,L 19-34,10,11,Sun,1,1,100.0,4,4,100.0,,,0,13,marexoli01
Aaron Pettrey,K,24.157,2010-11-21,NFL,CIN,,BUF,L 31-49,10,11,Sun,4,4,100.0,1,2,50.0,,,0,7,PettAa00
Neil Rackers,K,34.097,2010-11-21,NFL,HOU,@,NYJ,L 27-30,10,11,Sun,3,3,100.0,2,2,100.0,,,0,9,rackenei01
Dave Rayner,K,28.026,2010-11-21,NFL,DET,@,DAL,L 19-35,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,raynedav01
Josh Scobee,PK,28.151,2010-11-21,NFL,JAX,,CLE,W 24-20,10,11,Sun,3,3,100.0,1,1,100.0,,,0,6,scobejos01
Ryan Succop,K,24.063,2010-11-21,NFL,KAN,,ARI,W 31-13,10,11,Sun,4,4,100.0,1,1,100.0,,,0,7,SuccRy44
Shaun Suisham,K,28.327,2010-11-21,NFL,PIT,,OAK,W 35-3,10,11,Sun,5,5,100.0,,,,,,0,5,suishsha01
Lawrence Tynes,PK,32.202,2010-11-21,NFL,NYG,@,PHI,L 17-27,10,11,Sun,2,2,100.0,1,1,100.0,,,0,5,tyneslaw01
Adam Vinatieri,K,37.328,2010-11-21,NFL,IND,@,NWE,L 28-31,10,11,Sun,4,4,100.0,,,,,,0,4,vinatada01
Nate Kaeding,K,28.241,2010-11-22,NFL,SDG,,DEN,W 35-14,10,11,Mon,5,5,100.0,,1,0.0,,,0,5,kaedinat01
Matt Prater,K,26.104,2010-11-22,NFL,DEN,@,SDG,L 14-35,10,11,Mon,2,2,100.0,,,,,,0,2,PratMa20
David Buehler,K,23.293,2010-11-25,NFL,DAL,,NOR,L 27-30,11,12,Thu,3,3,100.0,2,3,66.7,,,0,9,BuehDa44
Nick Folk,K,26.020,2010-11-25,NFL,NYJ,,CIN,W 26-10,11,12,Thu,3,3,100.0,1,2,50.0,,,0,6,FolkNi20
Shayne Graham,K,32.351,2010-11-25,NFL,NWE,@,DET,W 45-24,11,12,Thu,6,6,100.0,1,1,100.0,,,0,9,grahasha01
Garrett Hartley,K,24.193,2010-11-25,NFL,NOR,@,DAL,W 30-27,11,12,Thu,3,3,100.0,3,3,100.0,,,0,12,HartGa00
Aaron Pettrey,K,24.161,2010-11-25,NFL,CIN,@,NYJ,L 10-26,11,12,Thu,1,1,100.0,1,2,50.0,,,0,4,PettAa00
Dave Rayner,K,28.030,2010-11-25,NFL,DET,,NWE,L 24-45,11,12,Thu,3,3,100.0,1,2,50.0,,,0,6,raynedav01
David Akers,K,35.354,2010-11-28,NFL,PHI,@,CHI,L 26-31,11,12,Sun,2,2,100.0,4,4,100.0,,,0,14,akersdav01
Connor Barth,K,24.231,2010-11-28,NFL,TAM,@,BAL,L 10-17,11,12,Sun,1,1,100.0,1,1,100.0,,,0,4,barthco01
Josh Brown,K,31.213,2010-11-28,NFL,STL,@,DEN,W 36-33,11,12,Sun,3,4,75.0,3,4,75.0,,,0,12,brownjos01
Matt Bryant,K,35.183,2010-11-28,NFL,ATL,,GNB,W 20-17,11,12,Sun,2,2,100.0,2,2,100.0,,,0,8,bryanmat01
Dan Carpenter,K,25.003,2010-11-28,NFL,MIA,@,OAK,W 33-17,11,12,Sun,3,3,100.0,4,6,66.7,,,0,15,CarpDa44
Mason Crosby,K,26.086,2010-11-28,NFL,GNB,@,ATL,L 17-20,11,12,Sun,2,2,100.0,1,1,100.0,,,0,5,CrosMa20
Billy Cundiff,K,30.243,2010-11-28,NFL,BAL,,TAM,W 17-10,11,12,Sun,2,2,100.0,1,1,100.0,,,0,5,cundibil01
Phil Dawson,K,35.309,2010-11-28,NFL,CLE,,CAR,W 24-23,11,12,Sun,3,3,100.0,1,1,100.0,,,0,6,dawsophi01
Graham Gano,K,23.233,2010-11-28,NFL,WAS,,MIN,L 13-17,11,12,Sun,1,1,100.0,2,2,100.0,,,0,7,GanoGr44
Robbie Gould,K,27.357,2010-11-28,NFL,CHI,,PHI,W 31-26,11,12,Sun,4,4,100.0,1,1,100.0,,,0,7,gouldrob01
Sebastian Janikowski,K,32.271,2010-11-28,NFL,OAK,,MIA,L 17-33,11,12,Sun,2,2,100.0,1,1,100.0,,,0,5,janikseb01
Nate Kaeding,K,28.247,2010-11-28,NFL,SDG,@,IND,W 36-14,11,12,Sun,3,3,100.0,5,5,100.0,,,0,18,kaedinat01
John Kasay,K,41.032,2010-11-28,NFL,CAR,@,CLE,L 23-24,11,12,Sun,2,2,100.0,3,5,60.0,,,0,11,kasayjoh01
Rian Lindell,K,33.312,2010-11-28,NFL,BUF,,PIT,L 16-19,11,12,Sun,1,1,100.0,3,3,100.0,,,0,10,linderia01
Ryan Longwell,K,36.104,2010-11-28,NFL,MIN,@,WAS,W 17-13,11,12,Sun,2,2,100.0,1,1,100.0,,,0,5,longwrya01
Olindo Mare,K,37.175,2010-11-28,NFL,SEA,,KAN,L 24-42,11,12,Sun,3,3,100.0,1,1,100.0,,,0,6,marexoli01
Matt Prater,K,26.110,2010-11-28,NFL,DEN,,STL,L 33-36,11,12,Sun,3,3,100.0,2,2,100.0,,,0,9,PratMa20
Neil Rackers,K,34.104,2010-11-28,NFL,HOU,,TEN,W 20-0,11,12,Sun,2,2,100.0,2,2,100.0,,,0,8,rackenei01
Josh Scobee,PK,28.158,2010-11-28,NFL,JAX,@,NYG,L 20-24,11,12,Sun,2,2,100.0,2,2,100.0,,,0,8,scobejos01
Ryan Succop,K,24.070,2010-11-28,NFL,KAN,@,SEA,W 42-24,11,12,Sun,6,6,100.0,,1,0.0,,,0,6,SuccRy44
Shaun Suisham,K,28.334,2010-11-28,NFL,PIT,@,BUF,W 19-16,11,12,Sun,1,1,100.0,4,4,100.0,,,0,13,suishsha01
Lawrence Tynes,PK,32.209,2010-11-28,NFL,NYG,,JAX,W 24-20,11,12,Sun,1,1,100.0,3,3,100.0,,,0,10,tyneslaw01
Adam Vinatieri,K,37.335,2010-11-28,NFL,IND,,SDG,L 14-36,11,12,Sun,2,2,100.0,,,,,,0,2,vinatada01
Shane Andrus,K,30.058,2010-11-29,NFL,SFO,@,ARI,W 27-6,11,12,Mon,3,3,100.0,2,4,50.0,,,0,9,AndrSh00
David Akers,K,35.358,2010-12-02,NFL,PHI,,HOU,W 34-24,12,13,Thu,4,4,100.0,2,2,100.0,,,0,10,akersdav01
Neil Rackers,K,34.108,2010-12-02,NFL,HOU,@,PHI,L 24-34,12,13,Thu,3,3,100.0,1,1,100.0,,,0,6,rackenei01
Connor Barth,K,24.238,2010-12-05,NFL,TAM,,ATL,L 24-28,12,13,Sun,3,3,100.0,1,1,100.0,,,0,6,barthco01
Josh Brown,K,31.220,2010-12-05,NFL,STL,@,ARI,W 19-6,12,13,Sun,1,1,100.0,4,4,100.0,,,0,13,brownjos01
Matt Bryant,K,35.190,2010-12-05,NFL,ATL,@,TAM,W 28-24,12,13,Sun,4,4,100.0,,,,,,0,4,bryanmat01
David Buehler,K,23.303,2010-12-05,NFL,DAL,@,IND,W 38-35,12,13,Sun,3,3,100.0,3,4,75.0,,,0,12,BuehDa44
Dan Carpenter,K,25.010,2010-12-05,NFL,MIA,,CLE,L 10-13,12,13,Sun,1,1,100.0,1,2,50.0,,,0,4,CarpDa44
Mason Crosby,K,26.093,2010-12-05,NFL,GNB,,SFO,W 34-16,12,13,Sun,4,4,100.0,2,3,66.7,,,0,10,CrosMa20
Billy Cundiff,K,30.250,2010-12-05,NFL,BAL,,PIT,L 10-13,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,cundibil01
Phil Dawson,K,35.316,2010-12-05,NFL,CLE,@,MIA,W 13-10,12,13,Sun,1,1,100.0,2,3,66.7,,,0,7,dawsophi01
Graham Gano,K,23.240,2010-12-05,NFL,WAS,@,NYG,L 7-31,12,13,Sun,1,1,100.0,,1,0.0,,,0,1,GanoGr44
Robbie Gould,K,27.364,2010-12-05,NFL,CHI,@,DET,W 24-20,12,13,Sun,3,3,100.0,1,1,100.0,,,0,6,gouldrob01
Garrett Hartley,K,24.203,2010-12-05,NFL,NOR,@,CIN,W 34-30,12,13,Sun,4,4,100.0,2,2,100.0,,,0,10,HartGa00
Sebastian Janikowski,K,32.278,2010-12-05,NFL,OAK,@,SDG,W 28-13,12,13,Sun,4,4,100.0,,,,,,0,4,janikseb01
Nate Kaeding,K,28.254,2010-12-05,NFL,SDG,,OAK,L 13-28,12,13,Sun,1,1,100.0,2,3,66.7,,,0,7,kaedinat01
John Kasay,K,41.039,2010-12-05,NFL,CAR,@,SEA,L 14-31,12,13,Sun,2,2,100.0,,,,,,0,2,kasayjoh01
Rian Lindell,K,33.319,2010-12-05,NFL,BUF,@,MIN,L 14-38,12,13,Sun,2,2,100.0,,,,,,0,2,linderia01
Ryan Longwell,K,36.111,2010-12-05,NFL,MIN,,BUF,W 38-14,12,13,Sun,5,5,100.0,1,1,100.0,,,0,8,longwrya01
Olindo Mare,K,37.182,2010-12-05,NFL,SEA,,CAR,W 31-14,12,13,Sun,4,4,100.0,1,2,50.0,,,0,7,marexoli01
Dave Rayner,K,28.040,2010-12-05,NFL,DET,,CHI,L 20-24,12,13,Sun,2,2,100.0,2,2,100.0,,,0,8,raynedav01
Jeff Reed,K,31.240,2010-12-05,NFL,SFO,@,GNB,L 16-34,12,13,Sun,1,1,100.0,3,3,100.0,,,0,10,reedxjef01
Josh Scobee,PK,28.165,2010-12-05,NFL,JAX,@,TEN,W 17-6,12,13,Sun,2,2,100.0,1,3,33.3,,,0,5,scobejos01
Clint Stitser,K,25.200,2010-12-05,NFL,CIN,,NOR,L 30-34,12,13,Sun,1,2,50.0,3,3,100.0,,,0,10,StitCl00
Ryan Succop,K,24.077,2010-12-05,NFL,KAN,,DEN,W 10-6,12,13,Sun,1,1,100.0,1,1,100.0,,,0,4,SuccRy44
Shaun Suisham,K,28.341,2010-12-05,NFL,PIT,@,BAL,W 13-10,12,13,Sun,1,1,100.0,2,2,100.0,,,0,7,suishsha01
Lawrence Tynes,PK,32.216,2010-12-05,NFL,NYG,,WAS,W 31-7,12,13,Sun,4,4,100.0,1,1,100.0,,,0,7,tyneslaw01
Adam Vinatieri,K,37.342,2010-12-05,NFL,IND,,DAL,L 35-38,12,13,Sun,5,5,100.0,,,,,,0,5,vinatada01
Shayne Graham,K,32.362,2010-12-06,NFL,NWE,,NYJ,W 45-3,12,13,Mon,6,6,100.0,1,1,100.0,,,0,9,grahasha01
Rob Bironas,K,32.314,2010-12-09,NFL,TEN,,IND,L 28-30,13,14,Thu,4,4,100.0,,,,,,0,4,bironrob01
Adam Vinatieri,K,37.346,2010-12-09,NFL,IND,@,TEN,W 30-28,13,14,Thu,3,3,100.0,3,3,100.0,,,0,12,vinatada01
David Akers,K,36.003,2010-12-12,NFL,PHI,@,DAL,W 30-27,13,14,Sun,3,3,100.0,3,3,100.0,,,0,12,akersdav01
Josh Brown,K,31.227,2010-12-12,NFL,STL,@,NOR,L 13-31,13,14,Sun,1,1,100.0,2,3,66.7,,,0,7,brownjos01
Matt Bryant,K,35.197,2010-12-12,NFL,ATL,@,CAR,W 31-10,13,14,Sun,4,4,100.0,1,1,100.0,,,0,7,bryanmat01
David Buehler,K,23.310,2010-12-12,NFL,DAL,,PHI,L 27-30,13,14,Sun,3,3,100.0,2,2,100.0,,,0,9,BuehDa44
Dan Carpenter,K,25.017,2010-12-12,NFL,MIA,@,NYJ,W 10-6,13,14,Sun,1,1,100.0,1,1,100.0,,,0,4,CarpDa44
Jay Feely,K,34.203,2010-12-12,NFL,ARI,,DEN,W 43-13,13,14,Sun,4,4,100.0,5,6,83.3,,,1,25,feelyjay01
Graham Gano,K,23.247,2010-12-12,NFL,WAS,,TAM,L 16-17,13,14,Sun,1,1,100.0,1,3,33.3,,,0,4,GanoGr44
