Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Emmitt Smith*,RB,31.132,2000-09-24,NFL,DAL,,SFO,L 24-41,4,4,Sun,11,31,2.82,1,SmitEm00
Lamar Smith,HB,29.300,2000-09-24,NFL,MIA,,NWE,W 10-3,4,4,Sun,20,42,2.10,0,SmitLa00
Duce Staley,RB,25.210,2000-09-24,NFL,PHI,@,NOR,W 21-7,4,4,Sun,18,44,2.44,0,StalDu00
Aaron Stecker,RB,24.316,2000-09-24,NFL,TAM,,NYJ,L 17-21,4,4,Sun,1,-2,-2.00,0,StecAa00
James Stewart,RB,28.272,2000-09-24,NFL,DET,@,CHI,W 21-14,4,4,Sun,23,71,3.09,1,StewJa00
Kordell Stewart,QB,27.344,2000-09-24,NFL,PIT,,TEN,L 20-23,3,4,Sun,2,17,8.50,1,StewKo00
Vinny Testaverde,QB,36.316,2000-09-24,NFL,NYJ,@,TAM,W 21-17,4,4,Sun,5,-1,-0.20,0,TestVi00
Thurman Thomas*,RB,34.131,2000-09-24,NFL,MIA,,NWE,W 10-3,4,4,Sun,4,37,9.25,0,ThomTh00
Amani Toomer,WR,26.016,2000-09-24,NFL,NYG,,WAS,L 6-16,4,4,Sun,1,5,5.00,0,ToomAm00
Kurt Warner*,QB,29.094,2000-09-24,NFL,STL,@,ATL,W 41-20,4,4,Sun,2,-3,-1.50,0,WarnKu00
Chris Warren,RB,32.244,2000-09-24,NFL,DAL,,SFO,L 24-41,4,4,Sun,1,18,18.00,0,WarrCh00
Justin Watson,RB,25.261,2000-09-24,NFL,STL,@,ATL,W 41-20,4,4,Sun,2,2,1.00,0,WatsJu00
Ricky Watters,RB,31.170,2000-09-24,NFL,SEA,@,SDG,W 20-12,4,4,Sun,16,67,4.19,0,WattRi00
Tyrone Wheatley,RB,28.249,2000-09-24,NFL,OAK,,CLE,W 36-10,4,4,Sun,21,63,3.00,2,WheaTy00
Michael Wiley,RB,22.263,2000-09-24,NFL,DAL,,SFO,L 24-41,4,4,Sun,1,1,1.00,0,WileMi00
Ricky Williams,RB,23.126,2000-09-24,NFL,NOR,,PHI,L 7-21,4,4,Sun,20,103,5.15,0,WillRi00
Mark Brunell,QB,30.008,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,6,35,5.83,0,BrunMa00
Edgerrin James,RB,22.055,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,22,89,4.05,1,JameEd00
Anthony Johnson,RB,32.336,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,2,4,2.00,0,JohnAn00
Peyton Manning,QB,24.185,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,6,4,0.67,0,MannPe00
Daimon Shelton,FB,28.010,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,1,1,1.00,0,ShelDa00
R. Jay Soward,WR,22.253,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,1,0,0.00,0,SowaR.00
Fred Taylor,RB,24.242,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,14,57,4.07,0,TaylFr00
Troy Aikman*,QB,33.315,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,2,2,1.00,0,AikmTr00
James Allen,RB,25.187,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,24,72,3.00,0,AlleJa00
Mike Alstott,FB,26.285,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,15,46,3.07,1,AlstMi00
Jamal Anderson,RB,28.001,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,19,47,2.47,0,AndeJa00
Mike Anderson,RB,27.010,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,6,26,4.33,0,AndeMi00
Obafemi Ayanbadejo,FB,25.210,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,2,8,4.00,0,AyanOb00
Tony Banks,QB,27.179,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,1,0,0.00,0,BankTo00
Tiki Barber,RB,25.177,2000-10-01,NFL,NYG,@,TEN,L 14-28,5,5,Sun,5,2,0.40,0,BarbTi00
Charlie Batch,QB,25.301,2000-10-01,NFL,DET,,MIN,L 24-31,5,5,Sun,1,5,5.00,1,BatcCh00
Mario Bates,RB,27.259,2000-10-01,NFL,DET,,MIN,L 24-31,5,5,Sun,4,1,0.25,1,BateMa00
Fred Beasley,FB,26.013,2000-10-01,NFL,SFO,,ARI,W 27-20,5,5,Sun,5,17,3.40,0,BeasFr00
Brandon Bennett,HB,27.241,2000-10-01,NFL,CIN,,MIA,L 16-31,4,5,Sun,7,35,5.00,0,BennBr00
Jerome Bettis*,HB,28.228,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,28,97,3.46,2,BettJe00
Steve Beuerlein,QB,35.208,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,4,22,5.50,0,BeueSt00
Tim Biakabutuka,RB,26.251,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,20,86,4.30,1,BiakTi00
Michael Bishop,QB,24.139,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,2,0,0.00,0,BishMi00
Drew Bledsoe,QB,28.230,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,4,-2,-0.50,0,BledDr00
Mark Brunell,QB,30.014,2000-10-01,NFL,JAX,,PIT,L 13-24,5,5,Sun,1,2,2.00,0,BrunMa00
Shawn Bryson,RB,23.316,2000-10-01,NFL,BUF,,IND,L 16-18,4,5,Sun,11,43,3.91,0,BrysSh00
Tony Carter,FB,28.039,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,1,-1,-1.00,0,CartTo00
Larry Centers,RB,32.122,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,1,2,2.00,0,CentLa00
Chris Chandler,QB,34.355,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,1,1,1.00,0,ChanCh00
Kerry Collins,QB,27.276,2000-10-01,NFL,NYG,@,TEN,L 14-28,5,5,Sun,3,19,6.33,0,CollKe00
Greg Comella,FB,25.064,2000-10-01,NFL,NYG,@,TEN,L 14-28,5,5,Sun,1,4,4.00,0,ComeGr00
Daunte Culpepper,QB,23.247,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,7,29,4.14,0,CulpDa00
Stephen Davis,RB,26.214,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,28,141,5.04,1,DaviSt00
Terrell Davis*,RB,27.339,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,9,24,2.67,0,DaviTe00
Ron Dayne,RB,22.201,2000-10-01,NFL,NYG,@,TEN,L 14-28,5,5,Sun,3,-1,-0.33,0,DaynRo00
Autry Denson,RB,23.298,2000-10-01,NFL,MIA,@,CIN,W 31-16,5,5,Sun,8,32,4.00,0,DensAu00
Corey Dillon,HB,25.343,2000-10-01,NFL,CIN,,MIA,L 16-31,4,5,Sun,22,110,5.00,0,DillCo00
Warrick Dunn,RB,25.270,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,10,3,0.30,0,DunnWa00
Marc Edwards,FB,25.319,2000-10-01,NFL,CLE,,BAL,L 0-12,5,5,Sun,2,9,4.50,0,EdwaMa00
Curtis Enis,RB,24.108,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,1,3,3.00,0,EnisCu00
Kevin Faulk,RB,24.118,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,9,40,4.44,0,FaulKe00
Marshall Faulk*,RB,27.218,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,7,55,7.86,0,FaulMa00
Jermaine Fazande,RB,25.261,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,8,19,2.38,1,FazaJe00
Jay Fiedler,QB,28.277,2000-10-01,NFL,MIA,@,CIN,W 31-16,5,5,Sun,4,45,11.25,0,FiedJa00
Terrell Fletcher,RB,27.017,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,4,23,5.75,1,FletTe00
Chris Floyd,FB,25.100,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,1,0,0.00,0,FloyCh00
William Floyd,FB,28.227,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,2,1,0.50,0,FloyWi00
Chris Fuamatu-Ma'afala,RB,23.211,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,7,51,7.29,1,FuamCh00
Jeff Garcia,QB,30.220,2000-10-01,NFL,SFO,,ARI,W 27-20,5,5,Sun,6,36,6.00,0,GarcJe00
Charlie Garner,RB,28.231,2000-10-01,NFL,SFO,,ARI,W 27-20,5,5,Sun,21,77,3.67,2,GarnCh00
Eddie George,RB,27.007,2000-10-01,NFL,TEN,,NYG,W 28-14,4,5,Sun,35,125,3.57,1,GeorEd00
Ahman Green,RB,23.228,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,3,20,6.67,0,GreeAh00
Trent Green,QB,30.084,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,3,-3,-1.00,0,GreeTr00
Brian Griese,QB,25.197,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,6,29,4.83,0,GrieBr00
Jim Harbaugh,QB,36.283,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,1,0,0.00,0,HarbJi00
James Hodgins,RB,23.154,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,1,3,3.00,0,HodgJa00
Priest Holmes,RB,26.360,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,20,82,4.10,0,HolmPr00
Brad Hoover,RB,23.325,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,1,6,6.00,0,HoovBr00
Rocket Ismail,WR,30.318,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,1,0,0.00,0,IsmaRa00
Edgerrin James,RB,22.061,2000-10-01,NFL,IND,@,BUF,W 18-16,4,5,Sun,19,60,3.16,0,JameEd00
Ronney Jenkins,RB,23.129,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,2,6,3.00,0,JenkRo00
Brad Johnson,QB,32.018,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,2,2,1.00,0,JohnBr00
Charles Johnson,WR,28.272,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,1,1,1.00,0,JohnCh00
J.J. Johnson,RB,26.164,2000-10-01,NFL,MIA,@,CIN,W 31-16,5,5,Sun,5,16,3.20,0,JohnJ.00
Lee Johnson,P,38.309,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,1,-1,-1.00,0,johnslee01
Rob Johnson,QB,27.197,2000-10-01,NFL,BUF,,IND,L 16-18,4,5,Sun,5,41,8.20,0,JohnRo00
Thomas Jones,RB,22.043,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,10,36,3.60,1,JoneTh00
Eddie Kennison,WR,27.255,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,1,52,52.00,0,KennEd00
Shaun King,QB,23.125,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,3,23,7.67,0,KingSh00
Jim Kleinsasser,FB,23.244,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,1,4,4.00,0,KleiJi00
Dorsey Levens,RB,30.133,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,11,24,2.18,0,LeveDo00
Jamal Lewis,RB,21.033,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,13,86,6.62,0,LewiJa00
Jonathan Linton,RB,25.329,2000-10-01,NFL,BUF,,IND,L 16-18,4,5,Sun,13,58,4.46,0,LintJo00
Peyton Manning,QB,24.191,2000-10-01,NFL,IND,@,BUF,W 18-16,4,5,Sun,5,21,4.20,0,MannPe00
Cecil Martin,FB,25.085,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,1,0,0.00,0,MartCe00
Donovan McNabb,QB,23.311,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,6,61,10.17,0,McNaDo00
Steve McNair,QB,27.230,2000-10-01,NFL,TEN,,NYG,W 28-14,4,5,Sun,4,21,5.25,0,McNaSt00
Cade McNown,QB,23.263,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,10,51,5.10,1,McNoCa00
Brian Mitchell,RB,32.044,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,2,105,52.50,1,MitcBr00
Sammy Morris,RB,23.192,2000-10-01,NFL,BUF,,IND,L 16-18,4,5,Sun,4,28,7.00,0,MorrSa00
Randy Moss*,WR,23.231,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,1,-1,-1.00,0,MossRa00
Muhsin Muhammad,WR,27.149,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,1,4,4.00,0,MuhaMu00
Adrian Murrell,RB,29.351,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,1,0,0.00,0,MurrAd00
Michael Pittman,RB,25.048,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,11,72,6.55,0,PittMi00
Jake Plummer,QB,25.287,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,3,18,6.00,0,PlumJa00
Travis Prentice,RB,23.298,2000-10-01,NFL,CLE,,BAL,L 0-12,5,5,Sun,7,13,1.86,0,PrenTr00
J.R. Redmond,RB,23.003,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,6,15,2.50,0,RedmJ.00
Errict Rhett,RB,29.295,2000-10-01,NFL,CLE,,BAL,L 0-12,5,5,Sun,4,1,0.25,0,RhetEr00
Harold Shaw,FB,26.028,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,3,3,1.00,0,ShawHa00
Akili Smith,QB,25.041,2000-10-01,NFL,CIN,,MIA,L 16-31,4,5,Sun,5,43,8.60,0,SmitAk00
Emmitt Smith*,RB,31.139,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,24,132,5.50,1,SmitEm00
Lamar Smith,RB,29.307,2000-10-01,NFL,MIA,@,CIN,W 31-16,5,5,Sun,12,66,5.50,1,SmitLa00
Maurice Smith,RB,24.024,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,2,13,6.50,0,SmitMa00
Robert Smith,RB,28.211,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,16,134,8.38,1,SmitRo00
Duce Staley,RB,25.217,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,11,28,2.55,0,StalDu00
James Stewart,RB,28.279,2000-10-01,NFL,DET,,MIN,L 24-31,5,5,Sun,20,123,6.15,0,StewJa00
Kordell Stewart,QB,27.351,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,9,61,6.78,0,StewKo00
Fred Taylor,RB,24.248,2000-10-01,NFL,JAX,,PIT,L 13-24,5,5,Sun,15,24,1.60,0,TaylFr00
Travis Taylor,WR,22.185,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,1,12,12.00,0,TaylTr01
Robert Thomas,FB,25.305,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,3,12,4.00,0,ThomRo02
Rodney Thomas,RB,27.185,2000-10-01,NFL,TEN,,NYG,W 28-14,4,5,Sun,4,6,1.50,0,ThomRo00
Ken Walter,P,28.047,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,1,0,0.00,0,WaltKe20
Kurt Warner*,QB,29.101,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,1,6,6.00,0,WarnKu00
Chris Warren,RB,32.251,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,8,27,3.38,0,WarrCh00
Peter Warrick,WR,23.104,2000-10-01,NFL,CIN,,MIA,L 16-31,4,5,Sun,1,3,3.00,0,WarrPe00
Justin Watson,RB,25.268,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,14,102,7.29,1,WatsJu00
Moe Williams,RB,26.067,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,4,12,3.00,0,WillMo00
Shaun Alexander,RB,23.033,2000-10-02,NFL,SEA,@,KAN,L 17-24,5,5,Mon,11,74,6.73,1,AlexSh00
Kimble Anders,RB,34.022,2000-10-02,NFL,KAN,,SEA,W 24-17,5,5,Mon,7,45,6.43,0,AndeKi00
Mike Cloud,RB,25.093,2000-10-02,NFL,KAN,,SEA,W 24-17,5,5,Mon,6,36,6.00,1,ClouMi00
Elvis Grbac,QB,30.050,2000-10-02,NFL,KAN,,SEA,W 24-17,5,5,Mon,2,2,1.00,0,GrbaEl00
Jon Kitna,QB,28.011,2000-10-02,NFL,SEA,@,KAN,L 17-24,5,5,Mon,7,15,2.14,0,KitnJo00
Tony Richardson,FB,28.290,2000-10-02,NFL,KAN,,SEA,W 24-17,5,5,Mon,11,53,4.82,0,RichTo00
Ricky Watters,RB,31.178,2000-10-02,NFL,SEA,@,KAN,L 17-24,5,5,Mon,16,97,6.06,0,WattRi00
Shaun Alexander,RB,23.039,2000-10-08,NFL,SEA,@,CAR,L 3-26,6,6,Sun,1,0,0.00,0,AlexSh00
James Allen,RB,25.194,2000-10-08,NFL,CHI,,NOR,L 10-31,6,6,Sun,10,24,2.40,0,AlleJa00
Jamal Anderson,RB,28.008,2000-10-08,NFL,ATL,,NYG,L 6-13,6,6,Sun,12,12,1.00,0,AndeJa00
Mike Anderson,RB,27.017,2000-10-08,NFL,DEN,@,SDG,W 21-7,6,6,Sun,13,52,4.00,0,AndeMi00
Richie Anderson,FB,29.025,2000-10-08,NFL,NYJ,,PIT,L 3-20,5,6,Sun,1,3,3.00,0,AndeRi00
Darnell Autry,RB,24.111,2000-10-08,NFL,PHI,,WAS,L 14-17,6,6,Sun,7,15,2.14,0,AutrDa00
Obafemi Ayanbadejo,FB,25.217,2000-10-08,NFL,BAL,@,JAX,W 15-10,6,6,Sun,2,8,4.00,0,AyanOb00
Tony Banks,QB,27.186,2000-10-08,NFL,BAL,@,JAX,W 15-10,6,6,Sun,3,6,2.00,0,BankTo00
Tiki Barber,RB,25.184,2000-10-08,NFL,NYG,@,ATL,W 13-6,6,6,Sun,14,50,3.57,0,BarbTi00
Charlie Batch,QB,25.308,2000-10-08,NFL,DET,,GNB,W 31-24,6,6,Sun,2,6,3.00,0,BatcCh00
Mario Bates,RB,27.266,2000-10-08,NFL,DET,,GNB,W 31-24,6,6,Sun,1,0,0.00,0,BateMa00
Fred Beasley,FB,26.020,2000-10-08,NFL,SFO,,OAK,L 28-34,6,6,Sun,3,1,0.33,0,BeasFr00
Brandon Bennett,HB,27.248,2000-10-08,NFL,CIN,,TEN,L 14-23,5,6,Sun,1,1,1.00,0,BennBr00
Jerome Bettis*,HB,28.235,2000-10-08,NFL,PIT,@,NYJ,W 20-3,5,6,Sun,25,107,4.28,1,BettJe00
Steve Beuerlein,QB,35.215,2000-10-08,NFL,CAR,,SEA,W 26-3,5,6,Sun,1,3,3.00,0,BeueSt00
Tim Biakabutuka,RB,26.258,2000-10-08,NFL,CAR,,SEA,W 26-3,5,6,Sun,23,103,4.48,0,BiakTi00
Michael Bishop,QB,24.146,2000-10-08,NFL,NWE,,IND,W 24-16,6,6,Sun,1,-6,-6.00,0,BishMi00
Jeff Blake,QB,29.309,2000-10-08,NFL,NOR,@,CHI,W 31-10,5,6,Sun,12,66,5.50,0,BlakJe00
Drew Bledsoe,QB,28.237,2000-10-08,NFL,NWE,,IND,W 24-16,6,6,Sun,2,15,7.50,0,BledDr00
David Boston,WR,22.050,2000-10-08,NFL,ARI,,CLE,W 29-21,5,6,Sun,1,24,24.00,0,BostDa00
Aaron Brooks,QB,24.198,2000-10-08,NFL,NOR,@,CHI,W 31-10,5,6,Sun,3,-2,-0.67,0,BrooAa00
Mark Brunell,QB,30.021,2000-10-08,NFL,JAX,,BAL,L 10-15,6,6,Sun,8,32,4.00,0,BrunMa00
Shawn Bryson,RB,23.323,2000-10-08,NFL,BUF,@,MIA,L 13-22,5,6,Sun,5,4,0.80,0,BrysSh00
Larry Centers,RB,32.129,2000-10-08,NFL,WAS,@,PHI,W 17-14,6,6,Sun,2,0,0.00,0,CentLa00
KaRon Coleman,RB,22.139,2000-10-08,NFL,DEN,@,SDG,W 21-7,6,6,Sun,14,37,2.64,0,ColeKa00
Laveranues Coles,WR,22.284,2000-10-08,NFL,NYJ,,PIT,L 3-20,5,6,Sun,1,7,7.00,0,ColeLa00
Kerry Collins,QB,27.283,2000-10-08,NFL,NYG,@,ATL,W 13-6,6,6,Sun,4,5,1.25,0,CollKe00
Greg Comella,FB,25.071,2000-10-08,NFL,NYG,@,ATL,W 13-6,6,6,Sun,2,1,0.50,0,ComeGr00
Tim Couch,QB,23.069,2000-10-08,NFL,CLE,@,ARI,L 21-29,6,6,Sun,1,1,1.00,0,CoucTi00
Germane Crowell,ZR,24.025,2000-10-08,NFL,DET,,GNB,W 31-24,6,6,Sun,1,12,12.00,0,CrowGe00
Stephen Davis,RB,26.221,2000-10-08,NFL,WAS,@,PHI,W 17-14,6,6,Sun,23,84,3.65,1,DaviSt00
Ron Dayne,RB,22.208,2000-10-08,NFL,NYG,@,ATL,W 13-6,6,6,Sun,12,31,2.58,1,DaynRo00
Autry Denson,RB,23.305,2000-10-08,NFL,MIA,,BUF,W 22-13,6,6,Sun,1,5,5.00,0,DensAu00
Corey Dillon,HB,25.350,2000-10-08,NFL,CIN,,TEN,L 14-23,5,6,Sun,15,95,6.33,1,DillCo00
Tim Dwight,WR,25.087,2000-10-08,NFL,ATL,,NYG,L 6-13,6,6,Sun,2,1,0.50,0,DwigTi00
Troy Edwards,WR,23.184,2000-10-08,NFL,PIT,@,NYJ,W 20-3,5,6,Sun,1,15,15.00,0,EdwaTr00
Kevin Faulk,RB,24.125,2000-10-08,NFL,NWE,,IND,W 24-16,6,6,Sun,12,64,5.33,0,FaulKe00
Jermaine Fazande,RB,25.268,2000-10-08,NFL,SDG,,DEN,L 7-21,6,6,Sun,14,61,4.36,0,FazaJe00
Jay Fiedler,QB,28.284,2000-10-08,NFL,MIA,,BUF,W 22-13,6,6,Sun,5,29,5.80,0,FiedJa00
Terrell Fletcher,RB,27.024,2000-10-08,NFL,SDG,,DEN,L 7-21,6,6,Sun,2,0,0.00,0,FletTe00
William Floyd,FB,28.234,2000-10-08,NFL,CAR,,SEA,W 26-3,5,6,Sun,4,10,2.50,0,FloyWi00
Chris Fuamatu-Ma'afala,RB,23.218,2000-10-08,NFL,PIT,@,NYJ,W 20-3,5,6,Sun,7,35,5.00,0,FuamCh00
Rich Gannon,QB,34.293,2000-10-08,NFL,OAK,@,SFO,W 34-28,5,6,Sun,12,85,7.08,1,GannRi00
Jeff Garcia,QB,30.227,2000-10-08,NFL,SFO,,OAK,L 28-34,6,6,Sun,4,16,4.00,0,GarcJe00
Charlie Garner,RB,28.238,2000-10-08,NFL,SFO,,OAK,L 28-34,6,6,Sun,24,109,4.54,0,GarnCh00
Eddie George,RB,27.014,2000-10-08,NFL,TEN,@,CIN,W 23-14,5,6,Sun,36,181,5.03,1,GeorEd00
Ahman Green,RB,23.235,2000-10-08,NFL,GNB,@,DET,L 24-31,6,6,Sun,22,69,3.14,0,GreeAh00
Brian Griese,QB,25.204,2000-10-08,NFL,DEN,@,SDG,W 21-7,6,6,Sun,1,7,7.00,0,GrieBr00
Clif Groce,FB,28.070,2000-10-08,NFL,CIN,,TEN,L 14-23,5,6,Sun,1,0,0.00,0,GrocCl00
Jim Harbaugh,QB,36.290,2000-10-08,NFL,SDG,,DEN,L 7-21,6,6,Sun,2,3,1.50,0,HarbJi00
Raymont Harris,RB,29.290,2000-10-08,NFL,DEN,@,SDG,W 21-7,6,6,Sun,2,0,0.00,0,HarrRa00
Skip Hicks,RB,25.361,2000-10-08,NFL,WAS,@,PHI,W 17-14,6,6,Sun,1,3,3.00,1,HickSk00
Ike Hilliard,WR,24.186,2000-10-08,NFL,NYG,@,ATL,W 13-6,6,6,Sun,1,17,17.00,0,HillIk00
Priest Holmes,RB,27.001,2000-10-08,NFL,BAL,@,JAX,W 15-10,6,6,Sun,2,-6,-3.00,0,HolmPr00
Brad Hoover,RB,23.332,2000-10-08,NFL,CAR,,SEA,W 26-3,5,6,Sun,4,10,2.50,0,HoovBr00
Joe Horn,WR,28.266,2000-10-08,NFL,NOR,@,CHI,W 31-10,5,6,Sun,1,-3,-3.00,0,HornJo00
Edgerrin James,RB,22.068,2000-10-08,NFL,IND,@,NWE,L 16-24,5,6,Sun,24,75,3.13,0,JameEd00
Ronney Jenkins,RB,23.136,2000-10-08,NFL,SDG,,DEN,L 7-21,6,6,Sun,2,1,0.50,0,JenkRo00
Travis Jervey,RB,28.156,2000-10-08,NFL,SFO,,OAK,L 28-34,6,6,Sun,1,0,0.00,0,JervTr00
Anthony Johnson,RB,32.349,2000-10-08,NFL,JAX,,BAL,L 10-15,6,6,Sun,1,7,7.00,0,JohnAn00
Brad Johnson,QB,32.025,2000-10-08,NFL,WAS,@,PHI,W 17-14,6,6,Sun,1,-1,-1.00,0,JohnBr00
Rob Johnson,QB,27.204,2000-10-08,NFL,BUF,@,MIA,L 13-22,5,6,Sun,4,44,11.00,0,JohnRo00
Thomas Jones,RB,22.050,2000-10-08,NFL,ARI,,CLE,W 29-21,5,6,Sun,6,9,1.50,1,JoneTh00
Napoleon Kaufman,RB,27.123,2000-10-08,NFL,OAK,@,SFO,W 34-28,5,6,Sun,6,29,4.83,0,KaufNa00
Jamal Lewis,RB,21.040,2000-10-08,NFL,BAL,@,JAX,W 15-10,6,6,Sun,17,44,2.59,0,LewiJa00
Jeff Lewis,QB,27.174,2000-10-08,NFL,CAR,,SEA,W 26-3,5,6,Sun,1,-1,-1.00,0,LewiJe01
Jermaine Lewis,WR,25.358,2000-10-08,NFL,BAL,@,JAX,W 15-10,6,6,Sun,1,4,4.00,0,LewiJe00
Jonathan Linton,RB,25.336,2000-10-08,NFL,BUF,@,MIA,L 13-22,5,6,Sun,7,11,1.57,0,LintJo00
Ray Lucas,QB,28.063,2000-10-08,NFL,NYJ,,PIT,L 3-20,5,6,Sun,3,31,10.33,0,LucaRa00
Joel Makovicka,FB,25.002,2000-10-08,NFL,ARI,,CLE,W 29-21,5,6,Sun,1,7,7.00,0,MakoJo00
Peyton Manning,QB,24.198,2000-10-08,NFL,IND,@,NWE,L 16-24,5,6,Sun,1,7,7.00,0,MannPe00
Cecil Martin,FB,25.092,2000-10-08,NFL,PHI,,WAS,L 14-17,6,6,Sun,2,10,5.00,0,MartCe00
Curtis Martin*,RB,27.160,2000-10-08,NFL,NYJ,,PIT,L 3-20,5,6,Sun,15,59,3.93,0,MartCu00
Jamie Martin,QB,30.243,2000-10-08,NFL,JAX,,BAL,L 10-15,6,6,Sun,1,2,2.00,0,MartJa00
Donovan McNabb,QB,23.318,2000-10-08,NFL,PHI,,WAS,L 14-17,6,6,Sun,5,39,7.80,0,McNaDo00
Steve McNair,QB,27.237,2000-10-08,NFL,TEN,@,CIN,W 23-14,5,6,Sun,5,17,3.40,0,McNaSt00
Cade McNown,QB,23.270,2000-10-08,NFL,CHI,,NOR,L 10-31,6,6,Sun,5,48,9.60,0,McNoCa00
Brian Mitchell,RB,32.051,2000-10-08,NFL,PHI,,WAS,L 14-17,6,6,Sun,3,8,2.67,0,MitcBr00
Sammy Morris,RB,23.199,2000-10-08,NFL,BUF,@,MIA,L 13-22,5,6,Sun,5,17,3.40,1,MorrSa00
