Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Gus Frerotte,QB,28.099,1999-11-07,NFL,DET,,STL,W 31-27,8,9,Sun,12,16,75.00,209,2,0,156.2,4,34,13.06,15.56,FrerGu00
Jeff Garcia,QB,29.256,1999-11-07,NFL,SFO,,PIT,L 6-27,8,9,Sun,7,18,38.89,39,0,0,47.0,0,0,2.17,2.17,GarcJe00
Tony Graziani,QB,25.319,1999-11-07,NFL,ATL,,JAX,L 7-30,9,9,Sun,3,5,60.00,40,0,1,45.8,1,9,8.00,-1.00,GrazTo00
Elvis Grbac,QB,29.086,1999-11-07,NFL,KAN,@,IND,L 17-25,8,9,Sun,18,31,58.06,196,1,0,87.6,1,5,6.32,6.97,GrbaEl00
Jim Harbaugh,QB,35.319,1999-11-07,NFL,SDG,,DEN,L 17-33,8,9,Sun,25,39,64.10,235,2,2,76.3,4,21,6.03,4.74,HarbJi00
Damon Huard,QB,26.121,1999-11-07,NFL,MIA,,TEN,W 17-0,8,9,Sun,15,25,60.00,210,2,0,113.7,4,25,8.40,10.00,HuarDa00
Brad Johnson,QB,31.055,1999-11-07,NFL,WAS,,BUF,L 17-34,8,9,Sun,19,37,51.35,232,1,1,68.8,2,10,6.27,5.59,JohnBr00
Jon Kitna,QB,27.047,1999-11-07,NFL,SEA,,CIN,W 37-20,8,9,Sun,14,24,58.33,202,3,2,90.6,2,15,8.42,7.17,KitnJo00
Peyton Manning,QB,23.228,1999-11-07,NFL,IND,,KAN,W 25-17,8,9,Sun,21,33,63.64,290,1,1,89.2,3,34,8.79,8.03,MannPe00
Donovan McNabb,QB,22.347,1999-11-07,NFL,PHI,@,CAR,L 7-33,9,9,Sun,8,20,40.00,68,0,1,28.7,2,9,3.40,1.15,McNaDo00
Steve McNair,QB,26.266,1999-11-07,NFL,TEN,@,MIA,L 0-17,8,9,Sun,22,42,52.38,205,0,3,36.3,4,15,4.88,1.67,McNaSt00
Cade McNown,QB,22.299,1999-11-07,NFL,CHI,@,GNB,W 14-13,9,9,Sun,2,5,40.00,15,0,0,47.9,0,0,3.00,3.00,McNoCa00
Chris Miller,QB,34.090,1999-11-07,NFL,DEN,@,SDG,W 33-17,9,9,Sun,14,24,58.33,166,0,0,79.5,5,39,6.92,6.92,MillCh00
Jim Miller,QB,28.271,1999-11-07,NFL,CHI,@,GNB,W 14-13,9,9,Sun,16,29,55.17,142,1,3,40.4,1,6,4.90,0.93,MillJi00
Rick Mirer,QB,29.233,1999-11-07,NFL,NYJ,,ARI,W 12-7,8,9,Sun,12,18,66.67,122,1,0,104.4,3,11,6.78,7.89,MireRi00
Warren Moon*,QB,42.354,1999-11-07,NFL,KAN,@,IND,L 17-25,8,9,Sun,1,3,33.33,20,0,0,57.6,0,0,6.67,6.67,MoonWa00
Doug Pederson,QB,31.280,1999-11-07,NFL,PHI,@,CAR,L 7-33,9,9,Sun,3,9,33.33,28,0,0,42.8,1,6,3.11,3.11,PedeDo00
Steve Stenstrom,QB,27.319,1999-11-07,NFL,SFO,,PIT,L 6-27,8,9,Sun,5,15,33.33,54,0,1,17.1,1,3,3.60,0.60,StenSt00
Kordell Stewart,QB,27.022,1999-11-07,NFL,PIT,@,SFO,W 27-6,8,9,Sun,15,26,57.69,139,1,0,85.3,1,9,5.35,6.12,StewKo00
Billy Joe Tolliver,QB,33.273,1999-11-07,NFL,NOR,,TAM,L 16-31,8,9,Sun,18,37,48.65,211,1,2,52.9,1,6,5.70,3.81,TollBi00
Kurt Warner*,QB,28.138,1999-11-07,NFL,STL,@,DET,L 27-31,8,9,Sun,25,42,59.52,305,3,2,85.9,4,30,7.26,6.55,WarnKu00
Troy Aikman*,QB,32.352,1999-11-08,NFL,DAL,@,MIN,L 17-27,8,9,Mon,14,24,58.33,129,0,0,73.1,2,10,5.38,5.38,AikmTr00
Jason Garrett,QB,33.225,1999-11-08,NFL,DAL,@,MIN,L 17-27,8,9,Mon,3,11,27.27,4,0,1,1.7,0,0,0.36,-3.73,GarrJa00
Jeff George,QB,31.335,1999-11-08,NFL,MIN,,DAL,W 27-17,9,9,Mon,17,30,56.67,218,3,1,99.0,4,28,7.27,7.77,GeorJe00
Tony Banks,QB,26.223,1999-11-14,NFL,BAL,@,JAX,L 3-6,9,10,Sun,10,21,47.62,73,0,0,56.2,4,22,3.48,3.48,BankTo00
Steve Beuerlein,QB,34.252,1999-11-14,NFL,CAR,@,STL,L 10-35,9,10,Sun,24,39,61.54,286,1,2,71.1,6,26,7.33,5.54,BeueSt00
Jeff Blake,QB,28.345,1999-11-14,NFL,CIN,,TEN,L 14-24,10,10,Sun,18,32,56.25,236,1,0,90.1,7,39,7.38,8.00,BlakJe00
Dave Brown,QB,29.262,1999-11-14,NFL,ARI,,DET,W 23-19,9,10,Sun,16,30,53.33,209,0,0,75.6,3,25,6.97,6.97,BrowDa00
Mark Brunell,QB,29.058,1999-11-14,NFL,JAX,,BAL,W 6-3,9,10,Sun,20,29,68.97,118,0,0,76.5,6,33,4.07,4.07,BrunMa00
Stoney Case,QB,27.130,1999-11-14,NFL,BAL,@,JAX,L 3-6,9,10,Sun,7,12,58.33,103,0,0,86.5,0,0,8.58,8.58,CaseSt00
Tim Couch,QB,22.106,1999-11-14,NFL,CLE,@,PIT,W 16-15,10,10,Sun,18,28,64.29,199,2,1,94.2,6,38,7.11,6.93,CoucTi00
Trent Dilfer,QB,27.246,1999-11-14,NFL,TAM,,KAN,W 17-10,9,10,Sun,17,27,62.96,270,2,1,105.5,0,0,10.00,9.81,DilfTr00
Brett Favre*,QB,30.035,1999-11-14,NFL,GNB,@,DAL,L 13-27,9,10,Sun,26,50,52.00,260,1,2,57.1,3,16,5.20,3.80,FavrBr00
Doug Flutie,QB,37.022,1999-11-14,NFL,BUF,,MIA,W 23-3,10,10,Sun,10,20,50.00,157,1,0,93.1,0,0,7.85,8.85,FlutDo00
Gus Frerotte,QB,28.106,1999-11-14,NFL,DET,@,ARI,L 19-23,9,10,Sun,24,39,61.54,375,2,0,110.5,5,44,9.62,10.64,FrerGu00
Rich Gannon,QB,33.329,1999-11-14,NFL,OAK,,SDG,W 28-9,9,10,Sun,18,24,75.00,254,4,0,148.3,1,10,10.58,13.92,GannRi00
Jason Garrett,QB,33.231,1999-11-14,NFL,DAL,,GNB,W 27-13,9,10,Sun,13,23,56.52,199,2,0,114.2,2,9,8.65,10.39,GarrJa00
Jeff George,QB,31.341,1999-11-14,NFL,MIN,@,CHI,W 27-24,10,10,Sun,25,44,56.82,374,3,1,98.1,3,25,8.50,8.84,GeorJe00
Kent Graham,QB,31.013,1999-11-14,NFL,NYG,,IND,L 19-27,9,10,Sun,27,50,54.00,253,2,2,64.8,3,16,5.06,4.06,GrahKe00
Elvis Grbac,QB,29.093,1999-11-14,NFL,KAN,@,TAM,L 10-17,9,10,Sun,23,38,60.53,202,1,1,72.5,2,18,5.32,4.66,GrbaEl00
Jim Harbaugh,QB,35.326,1999-11-14,NFL,SDG,@,OAK,L 9-28,9,10,Sun,18,32,56.25,204,1,0,85.9,2,12,6.38,7.00,HarbJi00
Damon Huard,QB,26.128,1999-11-14,NFL,MIA,@,BUF,L 3-23,9,10,Sun,9,25,36.00,65,0,1,27.9,3,24,2.60,0.80,HuarDa00
Brad Johnson,QB,31.062,1999-11-14,NFL,WAS,@,PHI,L 28-35,9,10,Sun,18,33,54.55,313,2,3,69.4,4,19,9.48,6.61,JohnBr00
Jon Kitna,QB,27.054,1999-11-14,NFL,SEA,,DEN,W 20-17,9,10,Sun,16,31,51.61,235,2,1,84.7,1,5,7.58,7.42,KitnJo00
Peyton Manning,QB,23.235,1999-11-14,NFL,IND,@,NYG,W 27-19,9,10,Sun,20,35,57.14,237,2,1,85.1,0,0,6.77,6.63,MannPe00
Donovan McNabb,QB,22.354,1999-11-14,NFL,PHI,,WAS,W 35-28,10,10,Sun,8,21,38.10,60,0,0,46.3,3,22,2.86,2.86,McNaDo00
Steve McNair,QB,26.273,1999-11-14,NFL,TEN,@,CIN,W 24-14,9,10,Sun,12,25,48.00,103,0,0,59.2,1,5,4.12,4.12,McNaSt00
Chris Miller,QB,34.097,1999-11-14,NFL,DEN,@,SEA,L 17-20,10,10,Sun,20,30,66.67,239,2,1,99.2,1,3,7.97,7.80,MillCh00
Jim Miller,QB,28.278,1999-11-14,NFL,CHI,,MIN,L 24-27,10,10,Sun,34,48,70.83,422,3,1,109.9,3,15,8.79,9.10,MillJi00
Steve Stenstrom,QB,27.326,1999-11-14,NFL,SFO,@,NOR,L 6-24,9,10,Sun,18,32,56.25,157,0,1,56.4,2,17,4.91,3.50,StenSt00
Kordell Stewart,QB,27.029,1999-11-14,NFL,PIT,,CLE,L 15-16,9,10,Sun,15,32,46.88,137,0,2,32.9,1,7,4.28,1.47,StewKo00
Billy Joe Tolliver,QB,33.280,1999-11-14,NFL,NOR,,SFO,W 24-6,9,10,Sun,12,15,80.00,242,1,0,141.0,2,20,16.13,17.47,TollBi00
Kurt Warner*,QB,28.145,1999-11-14,NFL,STL,,CAR,W 35-10,9,10,Sun,19,29,65.52,284,2,1,106.1,0,0,9.79,9.62,WarnKu00
Drew Bledsoe,QB,27.274,1999-11-15,NFL,NWE,,NYJ,L 17-24,9,10,Mon,15,36,41.67,170,2,3,40.3,3,20,4.72,2.08,BledDr00
Ray Lucas,QB,27.101,1999-11-15,NFL,NYJ,@,NWE,W 24-17,9,10,Mon,18,31,58.06,153,2,2,65.7,0,0,4.94,3.32,LucaRa00
Tony Banks,QB,26.230,1999-11-21,NFL,BAL,@,CIN,W 34-31,10,11,Sun,24,40,60.00,274,2,1,86.9,7,49,6.85,6.73,BankTo00
Steve Beuerlein,QB,34.259,1999-11-21,NFL,CAR,@,CLE,W 31-17,10,11,Sun,21,27,77.78,199,2,0,122.1,1,3,7.37,8.85,BeueSt00
Jeff Blake,QB,28.352,1999-11-21,NFL,CIN,,BAL,L 31-34,11,11,Sun,20,39,51.28,246,3,2,75.4,0,0,6.31,5.54,BlakJe00
Drew Bledsoe,QB,27.280,1999-11-21,NFL,NWE,@,MIA,L 17-27,10,11,Sun,15,34,44.12,201,1,5,33.7,4,26,5.91,-0.12,BledDr00
Dave Brown,QB,29.269,1999-11-21,NFL,ARI,,DAL,W 13-9,10,11,Sun,13,29,44.83,115,1,2,38.7,2,10,3.97,1.55,BrowDa00
Mark Brunell,QB,29.065,1999-11-21,NFL,JAX,,NOR,W 41-23,10,11,Sun,19,30,63.33,351,2,1,111.9,3,17,11.70,11.53,BrunMa00
Chris Chandler,QB,34.040,1999-11-21,NFL,ATL,@,TAM,L 10-19,10,11,Sun,14,25,56.00,109,0,2,33.6,2,17,4.36,0.76,ChanCh00
Kerry Collins,QB,26.326,1999-11-21,NFL,NYG,@,WAS,L 13-23,10,11,Sun,13,21,61.90,221,0,1,77.7,1,9,10.52,8.38,CollKe00
Tim Couch,QB,22.113,1999-11-21,NFL,CLE,,CAR,L 17-31,11,11,Sun,29,46,63.04,259,1,2,67.2,1,2,5.63,4.11,CoucTi00
Trent Dilfer,QB,27.253,1999-11-21,NFL,TAM,,ATL,W 19-10,10,11,Sun,15,31,48.39,142,0,1,48.1,3,22,4.58,3.13,DilfTr00
Brett Favre*,QB,30.042,1999-11-21,NFL,GNB,,DET,W 26-17,10,11,Sun,26,40,65.00,309,1,0,96.8,1,2,7.73,8.23,FavrBr00
Jay Fiedler,QB,27.327,1999-11-21,NFL,JAX,,NOR,W 41-23,10,11,Sun,2,2,100.00,21,0,0,110.4,0,0,10.50,10.50,FiedJa00
Doug Flutie,QB,37.029,1999-11-21,NFL,BUF,@,NYJ,L 7-17,11,11,Sun,22,40,55.00,220,1,2,58.3,2,15,5.50,3.75,FlutDo00
Gus Frerotte,QB,28.113,1999-11-21,NFL,DET,@,GNB,L 17-26,10,11,Sun,20,39,51.28,225,1,2,56.0,0,0,5.77,3.97,FrerGu00
Jeff Garcia,QB,29.270,1999-11-21,NFL,SFO,,STL,L 7-23,10,11,Sun,8,15,53.33,89,0,2,31.7,3,22,5.93,-0.07,GarcJe00
Jason Garrett,QB,33.238,1999-11-21,NFL,DAL,@,ARI,L 9-13,10,11,Sun,16,29,55.17,111,1,0,75.5,2,9,3.83,4.52,GarrJa00
Kent Graham,QB,31.020,1999-11-21,NFL,NYG,@,WAS,L 13-23,10,11,Sun,3,10,30.00,36,0,2,2.5,3,19,3.60,-5.40,GrahKe00
Elvis Grbac,QB,29.100,1999-11-21,NFL,KAN,,SEA,L 19-31,10,11,Sun,30,49,61.22,320,0,1,71.8,2,25,6.53,5.61,GrbaEl00
Jim Harbaugh,QB,35.333,1999-11-21,NFL,SDG,,CHI,L 20-23,10,11,Sun,29,46,63.04,273,2,1,84.8,1,9,5.93,5.83,HarbJi00
Billy Joe Hobert,QB,28.317,1999-11-21,NFL,NOR,@,JAX,L 23-41,10,11,Sun,8,13,61.54,92,0,1,50.8,0,0,7.08,3.62,HobeBi00
Damon Huard,QB,26.135,1999-11-21,NFL,MIA,,NWE,W 27-17,10,11,Sun,18,30,60.00,129,2,0,92.2,2,19,4.30,5.63,HuarDa00
Brad Johnson,QB,31.069,1999-11-21,NFL,WAS,,NYG,W 23-13,10,11,Sun,17,29,58.62,158,0,1,59.3,1,1,5.45,3.90,JohnBr00
Keyshawn Johnson,WR,27.122,1999-11-21,NFL,NYJ,,BUF,W 17-7,10,11,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,JohnKe00
Jon Kitna,QB,27.061,1999-11-21,NFL,SEA,@,KAN,W 31-19,10,11,Sun,14,33,42.42,235,2,1,74.7,0,0,7.12,6.97,KitnJo00
Jeff Lewis,QB,26.218,1999-11-21,NFL,CAR,@,CLE,W 31-17,10,11,Sun,2,3,66.67,11,0,0,72.9,1,6,3.67,3.67,LewiJe01
Ray Lucas,QB,27.107,1999-11-21,NFL,NYJ,,BUF,W 17-7,10,11,Sun,16,20,80.00,142,0,0,96.2,4,29,7.10,7.10,LucaRa00
Peyton Manning,QB,23.242,1999-11-21,NFL,IND,@,PHI,W 44-17,10,11,Sun,16,26,61.54,235,3,0,129.5,1,8,9.04,11.35,MannPe00
Donovan McNabb,QB,22.361,1999-11-21,NFL,PHI,,IND,L 17-44,11,11,Sun,19,36,52.78,165,1,2,51.3,4,47,4.58,2.64,McNaDo00
Steve McNair,QB,26.280,1999-11-21,NFL,TEN,,PIT,W 16-10,10,11,Sun,14,26,53.85,149,0,1,54.8,0,0,5.73,4.00,McNaSt00
Cade McNown,QB,22.313,1999-11-21,NFL,CHI,@,SDG,W 23-20,11,11,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,McNoCa00
Jim Miller,QB,28.285,1999-11-21,NFL,CHI,@,SDG,W 23-20,11,11,Sun,25,38,65.79,357,1,0,104.8,1,2,9.39,9.92,MillJi00
Steve Stenstrom,QB,27.333,1999-11-21,NFL,SFO,,STL,L 7-23,10,11,Sun,7,12,58.33,108,0,1,53.5,4,30,9.00,5.25,StenSt00
Kordell Stewart,QB,27.036,1999-11-21,NFL,PIT,@,TEN,L 10-16,10,11,Sun,18,30,60.00,177,1,1,73.9,5,16,5.90,5.07,StewKo00
Billy Joe Tolliver,QB,33.287,1999-11-21,NFL,NOR,@,JAX,L 23-41,10,11,Sun,10,14,71.43,159,0,0,108.9,2,18,11.36,11.36,TollBi00
Steve Walsh,QB,32.355,1999-11-21,NFL,IND,@,PHI,W 44-17,10,11,Sun,4,5,80.00,28,0,1,50.4,0,0,5.60,-3.40,WalsSt00
Kurt Warner*,QB,28.152,1999-11-21,NFL,STL,@,SFO,W 23-7,10,11,Sun,22,40,55.00,201,1,1,66.8,3,20,5.03,4.40,WarnKu00
Scott Zolak,QB,31.343,1999-11-21,NFL,MIA,,NWE,W 27-17,10,11,Sun,0,4,0.00,0,0,0,39.6,0,0,0.00,0.00,ZolaSc00
Rich Gannon,QB,33.337,1999-11-22,NFL,OAK,@,DEN,L 21-27,10,11,Mon,17,34,50.00,222,2,1,78.3,5,17,6.53,6.38,GannRi00
Brian Griese,QB,24.249,1999-11-22,NFL,DEN,,OAK,W 27-21,11,11,Mon,6,14,42.86,60,0,0,55.7,1,2,4.29,4.29,GrieBr00
Chris Miller,QB,34.105,1999-11-22,NFL,DEN,,OAK,W 27-21,11,11,Mon,12,27,44.44,122,0,0,57.9,1,9,4.52,4.52,MillCh00
Troy Aikman*,QB,33.004,1999-11-25,NFL,DAL,,MIA,W 20-0,11,12,Thu,16,29,55.17,232,1,0,92.9,1,9,8.00,8.69,AikmTr00
Gus Frerotte,QB,28.117,1999-11-25,NFL,DET,,CHI,W 21-17,11,12,Thu,29,42,69.05,309,2,0,106.2,2,16,7.36,8.31,FrerGu00
Damon Huard,QB,26.139,1999-11-25,NFL,MIA,@,DAL,L 0-20,11,12,Thu,4,5,80.00,44,0,0,103.3,1,9,8.80,8.80,HuarDa00
Dan Marino*,QB,38.071,1999-11-25,NFL,MIA,@,DAL,L 0-20,11,12,Thu,15,36,41.67,178,0,5,17.8,1,7,4.94,-1.31,MariDa00
Cade McNown,QB,22.317,1999-11-25,NFL,CHI,@,DET,L 17-21,12,12,Thu,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,McNoCa00
Jim Miller,QB,28.289,1999-11-25,NFL,CHI,@,DET,L 17-21,12,12,Thu,25,37,67.57,204,2,1,88.1,2,20,5.51,5.38,MillJi00
Tony Banks,QB,26.237,1999-11-28,NFL,BAL,,JAX,L 23-30,11,12,Sun,17,34,50.00,214,2,1,77.3,3,15,6.29,6.15,BankTo00
Steve Beuerlein,QB,34.266,1999-11-28,NFL,CAR,,ATL,W 34-28,11,12,Sun,18,27,66.67,262,3,0,135.1,2,8,9.70,11.93,BeueSt00
Jeff Blake,QB,28.359,1999-11-28,NFL,CIN,@,PIT,W 27-20,12,12,Sun,15,28,53.57,241,1,1,79.6,2,6,8.61,7.71,BlakJe00
Drew Bledsoe,QB,27.287,1999-11-28,NFL,NWE,@,BUF,L 7-17,11,12,Sun,18,34,52.94,205,1,1,68.9,6,31,6.03,5.29,BledDr00
Dave Brown,QB,29.276,1999-11-28,NFL,ARI,@,NYG,W 34-24,11,12,Sun,11,17,64.71,126,0,0,86.9,3,25,7.41,7.41,BrowDa00
Mark Brunell,QB,29.072,1999-11-28,NFL,JAX,@,BAL,W 30-23,11,12,Sun,27,47,57.45,338,2,2,76.4,3,10,7.19,6.13,BrunMa00
Chris Chandler,QB,34.047,1999-11-28,NFL,ATL,@,CAR,L 28-34,11,12,Sun,24,42,57.14,315,4,0,112.7,4,36,7.50,9.40,ChanCh00
Kerry Collins,QB,26.333,1999-11-28,NFL,NYG,,ARI,L 24-34,11,12,Sun,22,45,48.89,298,1,3,50.0,2,16,6.62,4.07,CollKe00
Tim Couch,QB,22.120,1999-11-28,NFL,CLE,,TEN,L 21-33,12,12,Sun,19,35,54.29,262,2,0,97.6,7,34,7.49,8.63,CoucTi00
Trent Dilfer,QB,27.260,1999-11-28,NFL,TAM,@,SEA,W 16-3,11,12,Sun,5,11,45.45,50,0,0,58.9,4,27,4.55,4.55,DilfTr00
Doug Flutie,QB,37.036,1999-11-28,NFL,BUF,,NWE,W 17-7,12,12,Sun,9,16,56.25,207,2,0,140.6,0,0,12.94,15.44,FlutDo00
Rich Gannon,QB,33.343,1999-11-28,NFL,OAK,,KAN,L 34-37,11,12,Sun,19,29,65.52,232,2,2,84.3,5,25,8.00,6.28,GannRi00
Jeff George,QB,31.355,1999-11-28,NFL,MIN,,SDG,W 35-27,11,12,Sun,28,43,65.12,363,4,2,103.1,1,7,8.44,8.21,GeorJe00
Elvis Grbac,QB,29.107,1999-11-28,NFL,KAN,@,OAK,W 37-34,11,12,Sun,18,27,66.67,226,1,2,74.0,4,31,8.37,5.78,GrbaEl00
Jim Harbaugh,QB,35.340,1999-11-28,NFL,SDG,@,MIN,L 27-35,11,12,Sun,25,39,64.10,404,1,1,96.5,1,8,10.36,9.72,HarbJi00
Billy Joe Hobert,QB,28.324,1999-11-28,NFL,NOR,@,STL,L 12-43,11,12,Sun,23,41,56.10,254,0,2,54.3,2,10,6.20,4.00,HobeBi00
Brad Johnson,QB,31.076,1999-11-28,NFL,WAS,,PHI,W 20-17,11,12,Sun,25,36,69.44,218,1,1,82.9,0,0,6.06,5.36,JohnBr00
Shaun King,QB,22.183,1999-11-28,NFL,TAM,@,SEA,W 16-3,11,12,Sun,3,7,42.86,32,1,0,96.4,1,4,4.57,7.43,KingSh00
Jon Kitna,QB,27.068,1999-11-28,NFL,SEA,,TAM,L 3-16,11,12,Sun,19,44,43.18,197,0,5,17.1,3,27,4.48,-0.64,KitnJo00
Ray Lucas,QB,27.114,1999-11-28,NFL,NYJ,@,IND,L 6-13,11,12,Sun,12,22,54.55,102,0,0,66.9,2,14,4.64,4.64,LucaRa00
Peyton Manning,QB,23.249,1999-11-28,NFL,IND,,NYJ,W 13-6,11,12,Sun,23,31,74.19,198,1,2,74.4,2,11,6.39,4.13,MannPe00
Donovan McNabb,QB,23.003,1999-11-28,NFL,PHI,@,WAS,L 17-20,12,12,Sun,16,28,57.14,172,2,0,99.1,2,16,6.14,7.57,McNaDo00
Steve McNair,QB,26.287,1999-11-28,NFL,TEN,@,CLE,W 33-21,11,12,Sun,18,36,50.00,179,0,0,64.5,0,0,4.97,4.97,McNaSt00
Jake Plummer,QB,24.344,1999-11-28,NFL,ARI,@,NYG,W 34-24,11,12,Sun,12,18,66.67,125,2,0,123.6,1,4,6.94,9.17,PlumJa00
Jerald Sowell,FB,25.311,1999-11-28,NFL,NYJ,@,IND,L 6-13,11,12,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,SoweJe00
Kordell Stewart,QB,27.043,1999-11-28,NFL,PIT,,CIN,L 20-27,11,12,Sun,5,11,45.45,36,0,2,14.0,0,0,3.27,-4.91,StewKo00
Mike Tomczak,QB,37.036,1999-11-28,NFL,PIT,,CIN,L 20-27,11,12,Sun,19,35,54.29,264,2,0,97.8,2,20,7.54,8.69,TomcMi00
Kurt Warner*,QB,28.159,1999-11-28,NFL,STL,,NOR,W 43-12,11,12,Sun,15,27,55.56,213,2,0,105.9,2,18,7.89,9.37,WarnKu00
Danny Wuerffel,QB,25.185,1999-11-28,NFL,NOR,@,STL,L 12-43,11,12,Sun,2,6,33.33,19,0,0,43.1,0,0,3.17,3.17,WuerDa00
Brett Favre*,QB,30.050,1999-11-29,NFL,GNB,@,SFO,W 20-3,11,12,Mon,24,35,68.57,236,2,0,106.4,1,7,6.74,7.89,FavrBr00
Steve Stenstrom,QB,27.341,1999-11-29,NFL,SFO,,GNB,L 3-20,11,12,Mon,19,35,54.29,195,0,1,58.6,2,10,5.57,4.29,StenSt00
Mark Brunell,QB,29.076,1999-12-02,NFL,JAX,,PIT,W 20-6,12,13,Thu,25,37,67.57,308,1,0,102.1,2,10,8.32,8.86,BrunMa00
Mike Tomczak,QB,37.040,1999-12-02,NFL,PIT,@,JAX,L 6-20,12,13,Thu,19,39,48.72,194,0,0,63.4,3,22,4.97,4.97,TomcMi00
Troy Aikman*,QB,33.014,1999-12-05,NFL,DAL,@,NWE,L 6-13,12,13,Sun,20,30,66.67,160,0,0,79.9,3,20,5.33,5.33,AikmTr00
Tony Banks,QB,26.244,1999-12-05,NFL,BAL,,TEN,W 41-14,12,13,Sun,18,31,58.06,332,4,0,134.7,1,0,10.71,13.29,BankTo00
Steve Beuerlein,QB,34.273,1999-12-05,NFL,CAR,,STL,L 21-34,12,13,Sun,21,42,50.00,266,3,2,74.1,4,14,6.33,5.62,BeueSt00
Jeff Blake,QB,29.001,1999-12-05,NFL,CIN,,SFO,W 44-30,13,13,Sun,21,30,70.00,334,4,0,146.4,2,9,11.13,13.80,BlakJe00
Drew Bledsoe,QB,27.294,1999-12-05,NFL,NWE,,DAL,W 13-6,12,13,Sun,14,25,56.00,176,0,2,44.7,1,0,7.04,3.44,BledDr00
Chris Chandler,QB,34.054,1999-12-05,NFL,ATL,,NOR,W 35-12,12,13,Sun,15,25,60.00,233,2,3,78.0,0,0,9.32,5.52,ChanCh00
Kerry Collins,QB,26.340,1999-12-05,NFL,NYG,,NYJ,W 41-28,12,13,Sun,17,29,58.62,341,3,0,134.4,1,3,11.76,13.83,CollKe00
Tim Couch,QB,22.127,1999-12-05,NFL,CLE,@,SDG,L 10-23,13,13,Sun,18,29,62.07,184,1,2,63.0,6,37,6.34,3.93,CoucTi00
Brett Favre*,QB,30.056,1999-12-05,NFL,GNB,@,CHI,W 35-19,12,13,Sun,17,24,70.83,155,1,2,67.2,2,16,6.46,3.54,FavrBr00
Gus Frerotte,QB,28.127,1999-12-05,NFL,DET,,WAS,W 33-17,12,13,Sun,21,32,65.63,280,1,0,103.6,5,19,8.75,9.38,FrerGu00
Rich Gannon,QB,33.350,1999-12-05,NFL,OAK,,SEA,W 30-21,12,13,Sun,19,24,79.17,253,2,1,121.0,0,0,10.54,10.33,GannRi00
Jeff Garcia,QB,29.284,1999-12-05,NFL,SFO,@,CIN,L 30-44,12,13,Sun,33,49,67.35,437,3,1,107.3,0,0,8.92,9.22,GarcJe00
Elvis Grbac,QB,29.114,1999-12-05,NFL,KAN,@,DEN,W 16-10,12,13,Sun,20,34,58.82,183,1,1,71.1,1,8,5.38,4.65,GrbaEl00
Brian Griese,QB,24.262,1999-12-05,NFL,DEN,,KAN,L 10-16,12,13,Sun,20,36,55.56,227,0,1,63.1,2,19,6.31,5.06,GrieBr00
Jim Harbaugh,QB,35.347,1999-12-05,NFL,SDG,,CLE,W 23-10,12,13,Sun,16,23,69.57,161,0,0,89.2,3,18,7.00,7.00,HarbJi00
Billy Joe Hobert,QB,28.331,1999-12-05,NFL,NOR,@,ATL,L 12-35,12,13,Sun,2,7,28.57,12,0,0,39.6,2,16,1.71,1.71,HobeBi00
Brad Johnson,QB,31.083,1999-12-05,NFL,WAS,@,DET,L 17-33,12,13,Sun,26,43,60.47,249,1,2,65.0,5,32,5.79,4.16,JohnBr00
Kevin Johnson,WR,23.143,1999-12-05,NFL,CLE,@,SDG,L 10-23,13,13,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,JohnKe01
Paul Justin,QB,31.200,1999-12-05,NFL,STL,@,CAR,W 34-21,12,13,Sun,1,1,100.00,12,0,0,116.7,0,0,12.00,12.00,JustPa00
Jon Kitna,QB,27.075,1999-12-05,NFL,SEA,@,OAK,L 21-30,12,13,Sun,22,39,56.41,245,2,2,71.0,1,11,6.28,5.00,KitnJo00
Ray Lucas,QB,27.121,1999-12-05,NFL,NYJ,@,NYG,L 28-41,12,13,Sun,31,48,64.58,284,4,0,108.3,2,8,5.92,7.58,LucaRa00
Peyton Manning,QB,23.256,1999-12-05,NFL,IND,@,MIA,W 37-34,12,13,Sun,23,29,79.31,260,1,2,86.8,2,19,8.97,6.55,MannPe00
Dan Marino*,QB,38.081,1999-12-05,NFL,MIA,,IND,L 34-37,12,13,Sun,24,38,63.16,313,3,1,104.4,2,14,8.24,8.63,MariDa00
Shane Matthews,QB,29.187,1999-12-05,NFL,CHI,,GNB,L 19-35,13,13,Sun,20,36,55.56,223,0,1,62.6,3,20,6.19,4.94,MattSh00
Donovan McNabb,QB,23.010,1999-12-05,NFL,PHI,@,ARI,L 17-21,13,13,Sun,19,31,61.29,157,2,1,82.3,1,9,5.06,4.90,McNaDo00
Steve McNair,QB,26.294,1999-12-05,NFL,TEN,@,BAL,L 14-41,12,13,Sun,28,48,58.33,288,0,2,58.3,4,19,6.00,4.13,McNaSt00
