Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id 
Kevin Johnson,WR,28.115,2004-11-07,NFL,BAL,,CLE,W 27-13,8,9,Sun,3,3,24,8.00,0,100.0%,8.00,JohnKe01
Keyshawn Johnson,WR,32.108,2004-11-07,NFL,DAL,@,CIN,L 3-26,8,9,Sun,9,4,58,14.50,0,44.4%,6.44,JohnKe00
Kyle Johnson,FB,25.328,2004-11-07,NFL,DEN,,HOU,W 31-13,9,9,Sun,4,3,46,15.33,1,75.0%,11.50,JohnKy00
Larry Johnson,RB,24.354,2004-11-07,NFL,KAN,@,TAM,L 31-34,8,9,Sun,6,4,38,9.50,0,66.7%,6.33,JohnLa00
Rudi Johnson,HB,25.037,2004-11-07,NFL,CIN,,DAL,W 26-3,8,9,Sun,5,4,19,4.75,0,80.0%,3.80,JohnRu00
Doug Jolley,TE,25.310,2004-11-07,NFL,OAK,@,CAR,W 27-24,9,9,Sun,4,2,41,20.50,0,50.0%,10.25,JollDo00
Freddie Jones,TE,30.052,2004-11-07,NFL,ARI,@,MIA,W 24-23,8,9,Sun,1,1,5,5.00,0,100.0%,5.00,JoneFr00
Kevin Jones,HB,22.078,2004-11-07,NFL,DET,,WAS,L 10-17,8,9,Sun,1,1,3,3.00,0,100.0%,3.00,JoneKe02
Joe Jurevicius,WR,29.320,2004-11-07,NFL,TAM,,KAN,W 34-31,8,9,Sun,4,3,43,14.33,0,75.0%,10.75,JureJo00
Reggie Kelly,TE,27.259,2004-11-07,NFL,CIN,,DAL,W 26-3,8,9,Sun,3,2,9,4.50,0,66.7%,3.00,KellRe00
Eddie Kennison,WR,31.292,2004-11-07,NFL,KAN,@,TAM,L 31-34,8,9,Sun,8,6,104,17.33,0,75.0%,13.00,KennEd00
Rob Konrad,FB,27.361,2004-11-07,NFL,MIA,,ARI,L 23-24,9,9,Sun,1,1,20,20.00,1,100.0%,20.00,KonrRo00
Brian Kozlowski,HB,34.034,2004-11-07,NFL,WAS,@,DET,W 17-10,8,9,Sun,1,1,13,13.00,0,100.0%,13.00,KozlBr00
Dan Kreider,FB,27.241,2004-11-07,NFL,PIT,,PHI,W 27-3,8,9,Sun,2,1,12,12.00,0,50.0%,6.00,KreiDa00
Charles Lee,WR,26.354,2004-11-07,NFL,TAM,,KAN,W 34-31,8,9,Sun,1,1,7,7.00,0,100.0%,7.00,LeexCh00
Ashley Lelie,WR,24.265,2004-11-07,NFL,DEN,,HOU,W 31-13,9,9,Sun,6,4,81,20.25,1,66.7%,13.50,LeliAs00
Chad Lewis,TE,33.033,2004-11-07,NFL,PHI,@,PIT,L 3-27,8,9,Sun,3,3,32,10.67,0,100.0%,10.67,LewiCh00
Jamal Lewis,RB,25.070,2004-11-07,NFL,BAL,,CLE,W 27-13,8,9,Sun,2,1,14,14.00,0,50.0%,7.00,LewiJa00
Brandon Lloyd,WR,23.125,2004-11-07,NFL,SFO,,SEA,L 27-42,8,9,Sun,8,4,75,18.75,1,50.0%,9.38,LloyBr00
Kris Mangum,TE,31.084,2004-11-07,NFL,CAR,,OAK,L 24-27,8,9,Sun,2,2,15,7.50,1,100.0%,7.50,MangKr00
Brandon Manumaleuna,TE,24.308,2004-11-07,NFL,STL,,NWE,L 22-40,8,9,Sun,4,3,53,17.67,0,75.0%,13.25,ManuBr00
Deuce McAllister,RB,25.316,2004-11-07,NFL,NOR,@,SDG,L 17-43,8,9,Sun,5,4,18,4.50,0,80.0%,3.60,McAlDe00
Keenan McCardell,WR,34.306,2004-11-07,NFL,SDG,,NOR,W 43-17,9,9,Sun,12,6,89,14.83,0,50.0%,7.42,McCaKe00
Justin McCareins,SE,25.342,2004-11-07,NFL,NYJ,@,BUF,L 17-22,8,9,Sun,3,2,27,13.50,1,66.7%,9.00,McCaJu00
Shaun McDonald,WR,23.147,2004-11-07,NFL,STL,,NWE,L 22-40,8,9,Sun,5,3,33,11.00,0,60.0%,6.60,McDoSh00
Willis McGahee,RB,23.017,2004-11-07,NFL,BUF,,NYJ,W 22-17,8,9,Sun,4,2,11,5.50,0,50.0%,2.75,McGaWi00
Randy McMichael,TE,25.132,2004-11-07,NFL,MIA,,ARI,L 23-24,9,9,Sun,4,1,16,16.00,0,25.0%,4.00,McMiRa01
Itula Mili,TE,31.201,2004-11-07,NFL,SEA,@,SFO,W 42-27,8,9,Sun,2,1,13,13.00,0,50.0%,6.50,MiliIt00
Clarence Moore,WR,22.044,2004-11-07,NFL,BAL,,CLE,W 27-13,8,9,Sun,4,2,24,12.00,0,50.0%,6.00,MoorCl00
Sammy Morris,RB,27.229,2004-11-07,NFL,MIA,,ARI,L 23-24,9,9,Sun,6,3,6,2.00,0,50.0%,1.00,MorrSa00
Johnnie Morton,WR,33.031,2004-11-07,NFL,KAN,@,TAM,L 31-34,8,9,Sun,8,6,69,11.50,1,75.0%,8.63,MortJo00
Santana Moss,FL,25.159,2004-11-07,NFL,NYJ,@,BUF,L 17-22,8,9,Sun,9,6,157,26.17,1,66.7%,17.44,MossSa00
Eric Moulds,WR,31.113,2004-11-07,NFL,BUF,,NYJ,W 22-17,8,9,Sun,10,7,85,12.14,0,70.0%,8.50,MoulEr00
Muhsin Muhammad,WR,31.186,2004-11-07,NFL,CAR,,OAK,L 24-27,8,9,Sun,12,8,94,11.75,0,66.7%,7.83,MuhaMu00
Lorenzo Neal,FB,33.316,2004-11-07,NFL,SDG,,NOR,W 43-17,9,9,Sun,2,2,13,6.50,0,100.0%,6.50,NealLo00
Moran Norris,FB,26.144,2004-11-07,NFL,HOU,@,DEN,L 13-31,8,9,Sun,1,1,7,7.00,0,100.0%,7.00,NorrMo00
Dennis Northcutt,WR,26.321,2004-11-07,NFL,CLE,@,BAL,L 13-27,8,9,Sun,4,1,9,9.00,0,25.0%,2.25,NortDe00
Kassim Osgood,WR,24.171,2004-11-07,NFL,SDG,,NOR,W 43-17,9,9,Sun,3,2,23,11.50,1,66.7%,7.67,OsgoKa00
Terrell Owens*,WR,30.336,2004-11-07,NFL,PHI,@,PIT,L 3-27,8,9,Sun,13,7,53,7.57,0,53.8%,4.08,OwenTe00
Eric Parker,WR,25.207,2004-11-07,NFL,SDG,,NOR,W 43-17,9,9,Sun,6,3,36,12.00,0,50.0%,6.00,ParkEr00
Patrick Pass,FB,26.312,2004-11-07,NFL,NWE,@,STL,W 40-22,8,9,Sun,4,3,32,10.67,0,75.0%,8.00,PassPa00
Jerome Pathon,WR,28.327,2004-11-07,NFL,NOR,@,SDG,L 17-43,8,9,Sun,7,3,34,11.33,0,42.9%,4.86,PathJe00
David Patten,WR,30.080,2004-11-07,NFL,NWE,@,STL,W 40-22,8,9,Sun,6,2,34,17.00,0,33.3%,5.67,PattDa00
Todd Pinkston,WR,27.198,2004-11-07,NFL,PHI,@,PIT,L 3-27,8,9,Sun,3,1,10,10.00,0,33.3%,3.33,PinkTo00
Artose Pinner,RB,26.307,2004-11-07,NFL,DET,,WAS,L 10-17,8,9,Sun,1,1,0,0.00,0,100.0%,0.00,PinnAr00
Michael Pittman,RB,29.085,2004-11-07,NFL,TAM,,KAN,W 34-31,8,9,Sun,5,2,30,15.00,0,40.0%,6.00,PittMi00
Jerry Porter,WR,26.116,2004-11-07,NFL,OAK,@,CAR,W 27-24,9,9,Sun,6,2,28,14.00,0,33.3%,4.67,PortJe00
Clinton Portis,RB,23.067,2004-11-07,NFL,WAS,@,DET,W 17-10,8,9,Sun,2,1,11,11.00,0,50.0%,5.50,PortCl00
Ricky Proehl,WR,36.245,2004-11-07,NFL,CAR,,OAK,L 24-27,8,9,Sun,8,6,91,15.17,0,75.0%,11.38,ProeRi00
Jeb Putzier,TE,25.292,2004-11-07,NFL,DEN,,HOU,W 31-13,9,9,Sun,3,2,48,24.00,1,66.7%,16.00,PutzJe00
Antwaan Randle El,WR,25.082,2004-11-07,NFL,PIT,,PHI,W 27-3,8,9,Sun,1,1,6,6.00,0,100.0%,6.00,RandAn00
J.R. Redmond,RB,27.040,2004-11-07,NFL,OAK,@,CAR,W 27-24,9,9,Sun,3,2,11,5.50,0,66.7%,3.67,RedmJ.00
Alan Ricard,FB,27.295,2004-11-07,NFL,BAL,,CLE,W 27-13,8,9,Sun,1,1,7,7.00,0,100.0%,7.00,RicaAl00
Jerry Rice*,WR,42.025,2004-11-07,NFL,SEA,@,SFO,W 42-27,8,9,Sun,2,1,5,5.00,0,50.0%,2.50,RiceJe00
Tony Richardson,FB,32.326,2004-11-07,NFL,KAN,@,TAM,L 31-34,8,9,Sun,1,1,1,1.00,0,100.0%,1.00,RichTo00
Jay Riemersma,TE,31.174,2004-11-07,NFL,PIT,,PHI,W 27-3,8,9,Sun,1,1,2,2.00,1,100.0%,2.00,RiemJa00
Koren Robinson,WR,24.233,2004-11-07,NFL,SEA,@,SFO,W 42-27,8,9,Sun,6,2,39,19.50,1,33.3%,6.50,RobiKo00
Cory Schlesinger,FB,32.137,2004-11-07,NFL,DET,,WAS,L 10-17,8,9,Sun,3,2,7,3.50,1,66.7%,2.33,SchlCo00
Matt Schobel,TE,26.003,2004-11-07,NFL,CIN,,DAL,W 26-3,8,9,Sun,2,2,84,42.00,1,100.0%,42.00,SchoMa00
Aaron Shea,TE,27.338,2004-11-07,NFL,CLE,@,BAL,L 13-27,8,9,Sun,4,2,20,10.00,0,50.0%,5.00,SheaAa00
Daimon Shelton,FB,32.053,2004-11-07,NFL,BUF,,NYJ,W 22-17,8,9,Sun,3,2,11,5.50,0,66.7%,3.67,ShelDa00
Jeremy Shockey,TE,24.081,2004-11-07,NFL,NYG,,CHI,L 21-28,8,9,Sun,11,6,64,10.67,1,54.5%,5.82,ShocJe00
Emmitt Smith*,RB,35.176,2004-11-07,NFL,ARI,@,MIA,W 24-23,8,9,Sun,2,1,3,3.00,0,50.0%,1.50,SmitEm00
L.J. Smith,TE,24.178,2004-11-07,NFL,PHI,@,PIT,L 3-27,8,9,Sun,1,1,10,10.00,0,100.0%,10.00,SmitL.00
Rod Smith,WR,34.176,2004-11-07,NFL,DEN,,HOU,W 31-13,9,9,Sun,5,3,29,9.67,1,60.0%,5.80,SmitRo01
Jerramy Stevens,TE,24.360,2004-11-07,NFL,SEA,@,SFO,W 42-27,8,9,Sun,6,4,44,11.00,0,66.7%,7.33,StevJe00
Mack Strong,FB,33.057,2004-11-07,NFL,SEA,@,SFO,W 42-27,8,9,Sun,2,1,3,3.00,0,50.0%,1.50,StroMa00
Lee Suggs,RB,24.088,2004-11-07,NFL,CLE,@,BAL,L 13-27,8,9,Sun,1,1,7,7.00,0,100.0%,7.00,SuggLe00
Reggie Swinton,WR,29.106,2004-11-07,NFL,DET,,WAS,L 10-17,8,9,Sun,7,5,45,9.00,0,71.4%,6.43,SwinRe00
Travis Taylor,WR,26.222,2004-11-07,NFL,BAL,,CLE,W 27-13,8,9,Sun,10,7,58,8.29,0,70.0%,5.80,TaylTr01
David Terrell,WR,29.122,2004-11-07,NFL,CHI,@,NYG,W 28-21,8,9,Sun,5,4,70,17.50,0,80.0%,14.00,TerrDa00
Anthony Thomas,RB,27.000,2004-11-07,NFL,CHI,@,NYG,W 28-21,8,9,Sun,2,1,5,5.00,0,50.0%,2.50,ThomAn01
Derrius Thompson,WR,27.125,2004-11-07,NFL,MIA,,ARI,L 23-24,9,9,Sun,2,1,14,14.00,0,50.0%,7.00,ThomDe00
LaDainian Tomlinson*,RB,25.137,2004-11-07,NFL,SDG,,NOR,W 43-17,9,9,Sun,5,4,40,10.00,0,80.0%,8.00,TomlLa00
Amani Toomer,WR,30.060,2004-11-07,NFL,NYG,,CHI,L 21-28,8,9,Sun,7,2,34,17.00,0,28.6%,4.86,ToomAm00
Jerheme Urban,WR,23.347,2004-11-07,NFL,SEA,@,SFO,W 42-27,8,9,Sun,2,2,50,25.00,0,100.0%,25.00,UrbaJe00
Mike Vrabel,OLB,29.085,2004-11-07,NFL,NWE,@,STL,W 40-22,8,9,Sun,1,1,2,2.00,1,100.0%,2.00,VrabMi20
Bobby Wade,WR,23.256,2004-11-07,NFL,CHI,@,NYG,W 28-21,8,9,Sun,5,1,33,33.00,0,20.0%,6.60,WadeBo00
Aaron Walker,TE,24.238,2004-11-07,NFL,SFO,,SEA,L 27-42,8,9,Sun,1,1,3,3.00,0,100.0%,3.00,WalkAa00
Kevin Walter,WR,23.095,2004-11-07,NFL,CIN,,DAL,W 26-3,8,9,Sun,2,1,7,7.00,0,50.0%,3.50,WaltKe00
Hines Ward,FL,28.244,2004-11-07,NFL,PIT,,PHI,W 27-3,8,9,Sun,3,2,32,16.00,1,66.7%,10.67,WardHi00
Darius Watts,WR,22.324,2004-11-07,NFL,DEN,,HOU,W 31-13,9,9,Sun,2,1,5,5.00,0,50.0%,2.50,WattDa00
Brian Westbrook,RB,25.066,2004-11-07,NFL,PHI,@,PIT,L 3-27,8,9,Sun,3,3,4,1.33,0,100.0%,1.33,WestBr00
Tyrone Wheatley,RB,32.293,2004-11-07,NFL,OAK,@,CAR,W 27-24,9,9,Sun,3,3,10,3.33,0,100.0%,3.33,WheaTy00
Daniel Wilcox,TE,27.229,2004-11-07,NFL,BAL,,CLE,W 27-13,8,9,Sun,3,2,9,4.50,0,66.7%,3.00,WilcDa01
Boo Williams,TE,25.138,2004-11-07,NFL,NOR,@,SDG,L 17-43,8,9,Sun,8,5,71,14.20,1,62.5%,8.88,WillBo00
Domanick Williams,RB,24.037,2004-11-07,NFL,HOU,@,DEN,L 13-31,8,9,Sun,3,2,19,9.50,0,66.7%,6.33,DaviDo01
Randal Williams,WR,26.170,2004-11-07,NFL,DAL,@,CIN,L 3-26,8,9,Sun,3,1,14,14.00,0,33.3%,4.67,WillRa01
Roy Williams,WR,22.323,2004-11-07,NFL,DET,,WAS,L 10-17,8,9,Sun,14,3,33,11.00,0,21.4%,2.36,WillRo04
Cedrick Wilson,WR,25.326,2004-11-07,NFL,SFO,,SEA,L 27-42,8,9,Sun,4,3,44,14.67,0,75.0%,11.00,WilsCe00
Jason Witten,TE,22.185,2004-11-07,NFL,DAL,@,CIN,L 3-26,8,9,Sun,6,6,97,16.17,0,100.0%,16.17,WittJa00
Amos Zereoue,RB,28.030,2004-11-07,NFL,OAK,@,CAR,W 27-24,9,9,Sun,1,1,4,4.00,0,100.0%,4.00,ZereAm00
Michael Bennett,RB,26.087,2004-11-08,NFL,MIN,@,IND,L 28-31,8,9,Mon,2,2,15,7.50,0,100.0%,7.50,BennMi00
Nate Burleson,WR,23.081,2004-11-08,NFL,MIN,@,IND,L 28-31,8,9,Mon,1,1,8,8.00,1,100.0%,8.00,BurlNa00
Kelly Campbell,WR,24.108,2004-11-08,NFL,MIN,@,IND,L 28-31,8,9,Mon,2,1,30,30.00,0,50.0%,15.00,CampKe00
Dallas Clark,TE,25.149,2004-11-08,NFL,IND,,MIN,W 31-28,8,9,Mon,4,3,38,12.67,1,75.0%,9.50,ClarDa00
Marvin Harrison*,WR,32.075,2004-11-08,NFL,IND,,MIN,W 31-28,8,9,Mon,8,6,81,13.50,0,75.0%,10.13,HarrMa00
Edgerrin James,RB,26.099,2004-11-08,NFL,IND,,MIN,W 31-28,8,9,Mon,6,5,56,11.20,0,83.3%,9.33,JameEd00
James Mungro,RB,26.269,2004-11-08,NFL,IND,,MIN,W 31-28,8,9,Mon,1,1,4,4.00,0,100.0%,4.00,MungJa00
Marcus Pollard,TE,32.274,2004-11-08,NFL,IND,,MIN,W 31-28,8,9,Mon,2,2,29,14.50,2,100.0%,14.50,PollMa00
Dominic Rhodes,RB,25.296,2004-11-08,NFL,IND,,MIN,W 31-28,8,9,Mon,1,1,4,4.00,0,100.0%,4.00,RhodDo00
Marcus Robinson,WR,29.255,2004-11-08,NFL,MIN,@,IND,L 28-31,8,9,Mon,3,3,23,7.67,0,100.0%,7.67,RobiMa00
Onterrio Smith,RB,23.336,2004-11-08,NFL,MIN,@,IND,L 28-31,8,9,Mon,2,2,15,7.50,0,100.0%,7.50,SmitOn00
Brandon Stokley,WR,28.138,2004-11-08,NFL,IND,,MIN,W 31-28,8,9,Mon,3,2,34,17.00,0,66.7%,11.33,StokBr00
Reggie Wayne,WR,25.357,2004-11-08,NFL,IND,,MIN,W 31-28,8,9,Mon,4,3,22,7.33,1,75.0%,5.50,WaynRe00
Jermaine Wiggins,HB,29.295,2004-11-08,NFL,MIN,@,IND,L 28-31,8,9,Mon,5,5,63,12.60,0,100.0%,12.60,WiggJe00
Moe Williams,RB,30.105,2004-11-08,NFL,MIN,@,IND,L 28-31,8,9,Mon,3,2,15,7.50,0,66.7%,5.00,WillMo00
Shaun Alexander,RB,27.076,2004-11-14,NFL,SEA,@,STL,L 12-23,9,10,Sun,2,1,3,3.00,0,50.0%,1.50,AlexSh00
Stephen Alexander,TE,29.007,2004-11-14,NFL,DET,@,JAX,L 17-23,9,10,Sun,7,3,24,8.00,0,42.9%,3.43,AlexSt00
Derick Armstrong,WR,25.226,2004-11-14,NFL,HOU,@,IND,L 14-49,9,10,Sun,3,1,14,14.00,0,33.3%,4.67,ArmsDe00
Obafemi Ayanbadejo,FB,29.254,2004-11-14,NFL,ARI,,NYG,W 17-14,9,10,Sun,1,1,16,16.00,0,100.0%,16.00,AyanOb00
Chris Baker,TE,24.362,2004-11-14,NFL,NYJ,,BAL,L 17-20,9,10,Sun,2,1,19,19.00,0,50.0%,9.50,BakeCh00
Tiki Barber,RB,29.221,2004-11-14,NFL,NYG,@,ARI,L 14-17,9,10,Sun,6,5,52,10.40,0,83.3%,8.67,BarbTi00
Kevan Barlow,RB,25.312,2004-11-14,NFL,SFO,,CAR,L 27-37,9,10,Sun,2,2,14,7.00,0,100.0%,7.00,BarlKe00
Fred Beasley,FB,30.057,2004-11-14,NFL,SFO,,CAR,L 27-37,9,10,Sun,1,1,8,8.00,0,100.0%,8.00,BeasFr00
Drew Bennett,WR,26.080,2004-11-14,NFL,TEN,,CHI,L 17-19,9,10,Sun,11,6,148,24.67,1,54.5%,13.45,BennDr00
Eddie Berlin,WR,26.305,2004-11-14,NFL,TEN,,CHI,L 17-19,9,10,Sun,1,1,26,26.00,0,100.0%,26.00,BerlEd00
Bernard Berrian,WR,23.323,2004-11-14,NFL,CHI,@,TEN,W 19-17,9,10,Sun,3,1,8,8.00,0,33.3%,2.67,BerrBe00
Sean Berton,FB,25.014,2004-11-14,NFL,MIN,@,GNB,L 31-34,9,10,Sun,1,1,9,9.00,0,100.0%,9.00,BertSe00
Jerome Bettis*,HB,32.272,2004-11-14,NFL,PIT,@,CLE,W 24-10,9,10,Sun,1,1,7,7.00,0,100.0%,7.00,BettJe00
Derrick Blaylock,RB,25.083,2004-11-14,NFL,KAN,@,NOR,L 20-27,9,10,Sun,5,3,38,12.67,0,60.0%,7.60,BlayDe00
Anquan Boldin,X-WR,24.042,2004-11-14,NFL,ARI,,NYG,W 17-14,9,10,Sun,8,5,31,6.20,0,62.5%,3.88,BoldAn00
Corey Bradford,WR,28.342,2004-11-14,NFL,HOU,@,IND,L 14-49,9,10,Sun,4,2,38,19.00,0,50.0%,9.50,BradCo00
Kyle Brady,TE,32.305,2004-11-14,NFL,JAX,,DET,W 23-17,9,10,Sun,4,3,27,9.00,0,75.0%,6.75,BradKy00
Chris Brown,RB,23.211,2004-11-14,NFL,TEN,,CHI,L 17-19,9,10,Sun,3,2,6,3.00,0,66.7%,2.00,BrowCh03
Troy Brown,WR,33.135,2004-11-14,NFL,NWE,,BUF,W 29-6,9,10,Sun,6,2,23,11.50,0,33.3%,3.83,BrowTr00
Isaac Bruce,WR,32.004,2004-11-14,NFL,STL,,SEA,W 23-12,9,10,Sun,9,7,104,14.86,0,77.8%,11.56,BrucIs00
Antonio Bryant,WR,23.250,2004-11-14,NFL,CLE,,PIT,L 10-24,9,10,Sun,5,2,26,13.00,0,40.0%,5.20,BryaAn00
Shawn Bryson,RB,27.360,2004-11-14,NFL,DET,@,JAX,L 17-23,9,10,Sun,3,2,13,6.50,0,66.7%,4.33,BrysSh00
Nate Burleson,WR,23.087,2004-11-14,NFL,MIN,@,GNB,L 31-34,9,10,Sun,18,11,141,12.82,1,61.1%,7.83,BurlNa00
Plaxico Burress,SE,27.094,2004-11-14,NFL,PIT,@,CLE,W 24-10,9,10,Sun,6,5,66,13.20,0,83.3%,11.00,BurrPl00
Kelly Campbell,WR,24.114,2004-11-14,NFL,MIN,@,GNB,L 31-34,9,10,Sun,1,1,10,10.00,0,100.0%,10.00,CampKe00
Antonio Chatman,WR,25.276,2004-11-14,NFL,GNB,,MIN,W 34-31,9,10,Sun,1,1,14,14.00,0,100.0%,14.00,ChatAn00
Wayne Chrebet,WR,31.092,2004-11-14,NFL,NYJ,,BAL,L 17-20,9,10,Sun,4,3,19,6.33,0,75.0%,4.75,ChreWa00
Dallas Clark,TE,25.155,2004-11-14,NFL,IND,,HOU,W 49-14,9,10,Sun,3,3,102,34.00,2,100.0%,34.00,ClarDa00
Desmond Clark,TE,27.208,2004-11-14,NFL,CHI,@,TEN,W 19-17,9,10,Sun,3,1,24,24.00,0,33.3%,8.00,ClarDe00
Michael Clayton,WR,22.032,2004-11-14,NFL,TAM,@,ATL,L 14-24,9,10,Sun,6,6,90,15.00,1,100.0%,15.00,ClayMi00
Cam Cleeland,TE,29.091,2004-11-14,NFL,STL,,SEA,W 23-12,9,10,Sun,2,1,15,15.00,0,50.0%,7.50,CleeCa00
Keary Colbert,WR,22.177,2004-11-14,NFL,CAR,@,SFO,W 37-27,9,10,Sun,6,4,57,14.25,0,66.7%,9.50,ColbKe00
Laveranues Coles,WR,26.321,2004-11-14,NFL,WAS,,CIN,L 10-17,9,10,Sun,18,6,74,12.33,0,33.3%,4.11,ColeLa00
Jameel Cook,FB,25.280,2004-11-14,NFL,TAM,@,ATL,L 14-24,9,10,Sun,3,2,10,5.00,0,66.7%,3.33,CookJa00
Chris Cooley,HB,22.126,2004-11-14,NFL,WAS,,CIN,L 10-17,9,10,Sun,3,1,9,9.00,1,33.3%,3.00,CoolCh00
Alge Crumpler,TE,26.327,2004-11-14,NFL,ATL,,TAM,W 24-14,9,10,Sun,5,4,118,29.50,1,80.0%,23.60,CrumAl00
Kevin Curtis,WR,26.120,2004-11-14,NFL,STL,,SEA,W 23-12,9,10,Sun,3,3,39,13.00,1,100.0%,13.00,CurtKe00
Ken Dilger,TE,33.286,2004-11-14,NFL,TAM,@,ATL,L 14-24,9,10,Sun,5,5,51,10.20,1,100.0%,10.20,DilgKe00
Corey Dillon,RB,30.021,2004-11-14,NFL,NWE,,BUF,W 29-6,9,10,Sun,1,1,5,5.00,0,100.0%,5.00,DillCo00
Donald Driver,WR,29.286,2004-11-14,NFL,GNB,,MIN,W 34-31,9,10,Sun,3,3,28,9.33,0,100.0%,9.33,DrivDo00
Jason Dunn,TE,30.365,2004-11-14,NFL,KAN,@,NOR,L 20-27,9,10,Sun,3,1,11,11.00,0,33.3%,3.67,DunnJa00
Warrick Dunn,RB,29.314,2004-11-14,NFL,ATL,,TAM,W 24-14,9,10,Sun,1,1,5,5.00,0,100.0%,5.00,DunnWa00
Marc Edwards,FB,29.363,2004-11-14,NFL,JAX,,DET,W 23-17,9,10,Sun,1,1,4,4.00,0,100.0%,4.00,EdwaMa00
Bobby Engram,WR,31.312,2004-11-14,NFL,SEA,@,STL,L 12-23,9,10,Sun,3,3,28,9.33,0,100.0%,9.33,EngrBo00
Tim Euhus,TE,24.043,2004-11-14,NFL,BUF,@,NWE,L 6-29,9,10,Sun,3,1,3,3.00,0,33.3%,1.00,EuhuTi00
Lee Evans,WR,23.248,2004-11-14,NFL,BUF,@,NWE,L 6-29,9,10,Sun,3,1,15,15.00,0,33.3%,5.00,EvanLe00
Kevin Faulk,RB,28.162,2004-11-14,NFL,NWE,,BUF,W 29-6,9,10,Sun,2,2,16,8.00,0,100.0%,8.00,FaulKe00
Marshall Faulk*,RB,31.262,2004-11-14,NFL,STL,,SEA,W 23-12,9,10,Sun,5,5,21,4.20,0,100.0%,4.20,FaulMa00
Christian Fauria,TE,33.053,2004-11-14,NFL,NWE,,BUF,W 29-6,9,10,Sun,1,1,5,5.00,1,100.0%,5.00,FaurCh00
Robert Ferguson,WR,24.333,2004-11-14,NFL,GNB,,MIN,W 34-31,9,10,Sun,1,1,2,2.00,0,100.0%,2.00,FergRo00
Tony Fisher,RB,25.033,2004-11-14,NFL,GNB,,MIN,W 34-31,9,10,Sun,3,3,36,12.00,1,100.0%,12.00,FishTo00
Larry Fitzgerald,H-WR,21.075,2004-11-14,NFL,ARI,,NYG,W 17-14,9,10,Sun,5,1,2,2.00,0,20.0%,0.40,FitzLa00
Troy Fleming,FB,24.044,2004-11-14,NFL,TEN,,CHI,L 17-19,9,10,Sun,1,1,2,2.00,0,100.0%,2.00,FlemTr00
Bubba Franks,TE,26.313,2004-11-14,NFL,GNB,,MIN,W 34-31,9,10,Sun,2,2,24,12.00,1,100.0%,12.00,FranBu00
Mike Furrey,WR,27.186,2004-11-14,NFL,STL,,SEA,W 23-12,9,10,Sun,3,1,8,8.00,0,33.3%,2.67,FurrMi00
Jabar Gaffney,WR,23.349,2004-11-14,NFL,HOU,@,IND,L 14-49,9,10,Sun,8,3,41,13.67,0,37.5%,5.13,GaffJa00
Joey Galloway,WR,32.360,2004-11-14,NFL,TAM,@,ATL,L 14-24,9,10,Sun,4,1,4,4.00,0,25.0%,1.00,GallJo00
Rod Gardner,WR,27.019,2004-11-14,NFL,WAS,,CIN,L 10-17,9,10,Sun,9,2,18,9.00,0,22.2%,2.00,GardRo00
David Givens,WR,24.090,2004-11-14,NFL,NWE,,BUF,W 29-6,9,10,Sun,11,5,66,13.20,0,45.5%,6.00,GiveDa00
Nick Goings,RB,26.293,2004-11-14,NFL,CAR,@,SFO,W 37-27,9,10,Sun,4,3,50,16.67,0,75.0%,12.50,GoinNi00
Tony Gonzalez*,TE,28.261,2004-11-14,NFL,KAN,@,NOR,L 20-27,9,10,Sun,9,6,71,11.83,0,66.7%,7.89,GonzTo00
Joey Goodspeed,FB,26.266,2004-11-14,NFL,STL,,SEA,W 23-12,9,10,Sun,1,1,7,7.00,0,100.0%,7.00,GoodJo00
Daniel Graham,TE,25.364,2004-11-14,NFL,NWE,,BUF,W 29-6,9,10,Sun,3,1,9,9.00,0,33.3%,3.00,GrahDa00
Ahman Green,RB,27.272,2004-11-14,NFL,GNB,,MIN,W 34-31,9,10,Sun,4,2,7,3.50,0,50.0%,1.75,GreeAh00
Dante Hall,WR,26.074,2004-11-14,NFL,KAN,@,NOR,L 20-27,9,10,Sun,2,1,11,11.00,0,50.0%,5.50,HallDa00
Marvin Harrison*,WR,32.081,2004-11-14,NFL,IND,,HOU,W 49-14,9,10,Sun,5,2,22,11.00,0,40.0%,4.40,HarrMa00
Steve Heiden,TE,28.054,2004-11-14,NFL,CLE,,PIT,L 10-24,9,10,Sun,2,1,3,3.00,0,50.0%,1.50,HeidSt00
William Henderson,FB,33.269,2004-11-14,NFL,GNB,,MIN,W 34-31,9,10,Sun,5,4,16,4.00,1,80.0%,3.20,HendWi00
Maurice Hicks,RB,26.115,2004-11-14,NFL,SFO,,CAR,L 27-37,9,10,Sun,3,1,12,12.00,0,33.3%,4.00,HickMa00
Ike Hilliard,WR,28.223,2004-11-14,NFL,NYG,@,ARI,L 14-17,9,10,Sun,3,1,8,8.00,0,33.3%,2.67,HillIk00
Robert Holcombe,FB/R,28.339,2004-11-14,NFL,TEN,,CHI,L 17-19,9,10,Sun,3,2,14,7.00,0,66.7%,4.67,HolcRo00
Torry Holt,WR,28.162,2004-11-14,NFL,STL,,SEA,W 23-12,9,10,Sun,4,2,32,16.00,0,50.0%,8.00,HoltTo00
